
[00:00:00.000 --> 00:00:05.680]  祝你們姐妹子女平安
[00:05:24.800 --> 00:05:26.800]  生命聖詩
[00:05:26.800 --> 00:05:28.800]  青年聖歌
[00:05:28.800 --> 00:05:30.800]  最古老的宣道詩
[00:05:30.800 --> 00:05:32.800]  你們沒有見過
[00:05:32.800 --> 00:05:34.800]  詩集的特色
[00:05:34.800 --> 00:05:38.800]  其實每一首
[00:05:38.800 --> 00:05:40.800]  每一章
[00:05:40.800 --> 00:05:42.800]  都是獨立的
[00:05:42.800 --> 00:05:44.800]  所以
[00:05:44.800 --> 00:05:48.800]  詩篇當中最長的一篇
[00:05:48.800 --> 00:05:50.800]  不考慮了
[00:05:50.800 --> 00:05:52.800]  119篇
[00:05:52.800 --> 00:05:54.800]  有多少節
[00:05:54.800 --> 00:05:56.800]  176節
[00:05:56.800 --> 00:06:00.800]  但也有最短的一篇詩篇
[00:06:00.800 --> 00:06:02.800]  在前兩章
[00:06:02.800 --> 00:06:04.800]  117篇
[00:06:04.800 --> 00:06:06.800]  有多少節
[00:06:06.800 --> 00:06:08.800]  兩節
[00:06:08.800 --> 00:06:10.800]  就像你唱聖詩
[00:06:10.800 --> 00:06:12.800]  唱到尾後
[00:06:12.800 --> 00:06:14.800]  有些副音短歌
[00:06:14.800 --> 00:06:16.800]  好像只是副歌
[00:06:16.800 --> 00:06:18.800]  唱兩句
[00:06:18.800 --> 00:06:20.800]  但很有意思
[00:06:20.800 --> 00:06:22.800]  這是詩篇的特色
[00:06:22.800 --> 00:06:24.800]  根據尼西米記
[00:06:24.800 --> 00:06:26.800]  十二章
[00:06:26.800 --> 00:06:28.800]  四十六節
[00:06:28.800 --> 00:06:30.800]  的記載
[00:06:30.800 --> 00:06:32.800]  詩篇是
[00:06:32.800 --> 00:06:34.800]  公元前第五世紀
[00:06:34.800 --> 00:06:36.800]  聖殿
[00:06:36.800 --> 00:06:38.800]  重建
[00:06:38.800 --> 00:06:40.800]  的時候
[00:06:40.800 --> 00:06:42.800]  所用的詩集
[00:06:42.800 --> 00:06:44.800]  內容
[00:06:44.800 --> 00:06:46.800]  橫跨了500年
[00:06:46.800 --> 00:06:48.800]  由
[00:06:48.800 --> 00:06:50.800]  大魏王朝
[00:06:50.800 --> 00:06:52.800]  一直
[00:06:52.800 --> 00:06:54.800]  到秘魯
[00:06:54.800 --> 00:06:56.800]  回歸
[00:06:56.800 --> 00:06:58.800]  即是當時
[00:06:58.800 --> 00:07:00.800]  第一聖殿
[00:07:00.800 --> 00:07:02.800]  所用的詩篇
[00:07:02.800 --> 00:07:04.800]  因為裡面有很清楚
[00:07:04.800 --> 00:07:06.800]  的內容
[00:07:06.800 --> 00:07:08.800]  記得嗎?137篇
[00:07:08.800 --> 00:07:10.800]  我們坐在
[00:07:10.800 --> 00:07:12.800]  巴比倫的河邊
[00:07:12.800 --> 00:07:14.800]  還有其他的
[00:07:14.800 --> 00:07:16.800]  詩篇說
[00:07:16.800 --> 00:07:18.800]  秘魯回歸
[00:07:18.800 --> 00:07:20.800]  我們好像做夢
[00:07:20.800 --> 00:07:22.800]  一樣流淚殺腫
[00:07:22.800 --> 00:07:24.800]  歡呼收割
[00:07:24.800 --> 00:07:26.800]  這些不同的詩篇
[00:07:26.800 --> 00:07:28.800]  集合成為一卷
[00:07:28.800 --> 00:07:32.800]  詩篇的編輯
[00:07:32.800 --> 00:07:34.800]  就刻意
[00:07:34.800 --> 00:07:36.800]  用了
[00:07:36.800 --> 00:07:38.800]  五首
[00:07:38.800 --> 00:07:40.800]  我們後來讀聖經的人
[00:07:40.800 --> 00:07:42.800]  就叫
[00:07:42.800 --> 00:07:44.800]  Hallelujah 詩篇
[00:07:44.800 --> 00:07:46.800]  來作為
[00:07:46.800 --> 00:07:48.800]  整本
[00:07:48.800 --> 00:07:50.800]  詩篇
[00:07:50.800 --> 00:07:52.800]  最後的壓軸
[00:07:52.800 --> 00:07:54.800]  和總結
[00:07:54.800 --> 00:07:56.800]  由146篇
[00:07:56.800 --> 00:07:58.800]  開始
[00:07:58.800 --> 00:08:00.800]  一直到
[00:08:00.800 --> 00:08:02.800]  150篇
[00:08:02.800 --> 00:08:04.800]  每一篇
[00:08:04.800 --> 00:08:06.800]  都是
[00:08:06.800 --> 00:08:08.800]  以Hallelujah 開始
[00:08:08.800 --> 00:08:10.800]  以Hallelujah
[00:08:10.800 --> 00:08:12.800]  結束
[00:08:12.800 --> 00:08:14.800]  我和你
[00:08:14.800 --> 00:08:16.800]  看看我們
[00:08:16.800 --> 00:08:18.800]  這五次
[00:08:18.800 --> 00:08:20.800]  所以主題
[00:08:20.800 --> 00:08:22.800]  是讚美
[00:08:22.800 --> 00:08:24.800]  重複
[00:08:24.800 --> 00:08:26.800]  不是
[00:08:26.800 --> 00:08:28.800]  是五個同敬拜
[00:08:28.800 --> 00:08:30.800]  讚美
[00:08:30.800 --> 00:08:32.800]  卻是不同
[00:08:32.800 --> 00:08:34.800]  的焦點
[00:08:34.800 --> 00:08:36.800]  今天
[00:08:36.800 --> 00:08:38.800]  開始
[00:08:38.800 --> 00:08:40.800]  第一篇
[00:08:40.800 --> 00:08:42.800]  即是146篇
[00:08:42.800 --> 00:08:44.800]  主題
[00:08:44.800 --> 00:08:48.800]  就是瑞佩德讚美
[00:08:48.800 --> 00:08:50.800]  你說
[00:08:50.800 --> 00:08:52.800]  當然是神
[00:08:52.800 --> 00:08:54.800]  還用問嗎
[00:08:54.800 --> 00:08:56.800]  你會不會這樣想
[00:08:56.800 --> 00:08:58.800]  會
[00:08:58.800 --> 00:09:00.800]  還有什麼好說的
[00:09:00.800 --> 00:09:02.800]  我不開古字
[00:09:02.800 --> 00:09:04.800]  我和你讀一次
[00:09:04.800 --> 00:09:06.800]  這篇詩篇
[00:09:06.800 --> 00:09:08.800]  不過我的書
[00:09:08.800 --> 00:09:10.800]  用的是
[00:09:10.800 --> 00:09:12.800]  我的翻譯
[00:09:12.800 --> 00:09:14.800]  所以和你
[00:09:14.800 --> 00:09:16.800]  手機上
[00:09:16.800 --> 00:09:18.800]  那個版本不同
[00:09:18.800 --> 00:09:20.800]  所以請弟兄姊妹
[00:09:20.800 --> 00:09:22.800]  幫幫忙
[00:09:22.800 --> 00:09:24.800]  收起你的手機
[00:09:24.800 --> 00:09:26.800]  如果你忘記了
[00:09:26.800 --> 00:09:28.800]  旁邊那個提醒你
[00:09:28.800 --> 00:09:30.800]  如果旁邊那個
[00:09:30.800 --> 00:09:32.800]  都很專心
[00:09:32.800 --> 00:09:34.800]  後面那個指示你
[00:09:34.800 --> 00:09:36.800]  不用手機
[00:09:36.800 --> 00:09:38.800]  不用拍照
[00:09:38.800 --> 00:09:40.800]  教會可以給你一些焦點
[00:09:40.800 --> 00:09:42.800]  可以嗎
[00:09:42.800 --> 00:09:44.800]  我們專心來到神的面前
[00:09:44.800 --> 00:09:46.800]  你不需要看和學本
[00:09:46.800 --> 00:09:48.800]  你不需要看手機
[00:09:48.800 --> 00:09:50.800]  收起來
[00:09:50.800 --> 00:09:52.800]  我們一起來讀一次
[00:09:52.800 --> 00:09:54.800]  這篇詩篇
[00:09:54.800 --> 00:09:56.800]  一起來
[00:09:56.800 --> 00:09:58.800]  你們要讚美主
[00:09:58.800 --> 00:10:00.800]  我自己要讚美上主
[00:10:00.800 --> 00:10:02.800]  讓我讚美上主
[00:10:02.800 --> 00:10:04.800]  在我存活之際
[00:10:04.800 --> 00:10:06.800]  讓我重揚我的神
[00:10:06.800 --> 00:10:08.800]  在我有生之年
[00:10:08.800 --> 00:10:10.800]  你們不要
[00:10:10.800 --> 00:10:12.800]  將倚靠放在
[00:10:12.800 --> 00:10:14.800]  權貴
[00:10:14.800 --> 00:10:16.800]  在一個凡人
[00:10:16.800 --> 00:10:18.800]  就是那不能拯救的
[00:10:18.800 --> 00:10:20.800]  他的靈會離開
[00:10:20.800 --> 00:10:22.800]  他會歸回
[00:10:22.800 --> 00:10:24.800]  他的地圖
[00:10:24.800 --> 00:10:26.800]  在那日
[00:10:26.800 --> 00:10:28.800]  他的思念便消滅
[00:10:28.800 --> 00:10:30.800]  有福
[00:10:30.800 --> 00:10:32.800]  就是那國的上帝
[00:10:32.800 --> 00:10:34.800]  作他幫助
[00:10:34.800 --> 00:10:36.800]  他的盼望
[00:10:36.800 --> 00:10:38.800]  在於上主
[00:10:38.800 --> 00:10:40.800]  他的神
[00:10:40.800 --> 00:10:42.800]  天與地
[00:10:42.800 --> 00:10:44.800]  那海並所有
[00:10:44.800 --> 00:10:46.800]  在他們中間的
[00:10:46.800 --> 00:10:48.800]  那為
[00:10:48.800 --> 00:10:50.800]  持守誠信
[00:10:50.800 --> 00:10:52.800]  萬古千秋
[00:10:52.800 --> 00:10:54.800]  施行公正
[00:10:54.800 --> 00:10:56.800]  為那些受欺壓的
[00:10:56.800 --> 00:10:58.800]  賜予食物
[00:10:58.800 --> 00:11:00.800]  給那些飢餓的
[00:11:00.800 --> 00:11:02.800]  上主
[00:11:02.800 --> 00:11:04.800]  釋放被囚的
[00:11:04.800 --> 00:11:06.800]  上主叫眼黑的
[00:11:06.800 --> 00:11:08.800]  憎害
[00:11:08.800 --> 00:11:10.800]  上主抬舉
[00:11:10.800 --> 00:11:12.800]  受壓的
[00:11:12.800 --> 00:11:14.800]  上主喜愛義人
[00:11:14.800 --> 00:11:16.800]  上主護佑寄居的
[00:11:16.800 --> 00:11:18.800]  孤兒和寡婦
[00:11:18.800 --> 00:11:20.800]  他援助
[00:11:20.800 --> 00:11:22.800]  但惡人的道路
[00:11:22.800 --> 00:11:24.800]  他敗壞
[00:11:24.800 --> 00:11:26.800]  上主作王
[00:11:26.800 --> 00:11:28.800]  萬古千秋
[00:11:28.800 --> 00:11:30.800]  錫安你的神
[00:11:30.800 --> 00:11:32.800]  直到世世代代
[00:11:32.800 --> 00:11:34.800]  你們
[00:11:34.800 --> 00:11:36.800]  要讚美主
[00:11:36.800 --> 00:11:38.800]  開頭結尾
[00:11:38.800 --> 00:11:40.800]  你們要讚美主
[00:11:40.800 --> 00:11:42.800]  就是
[00:11:42.800 --> 00:11:44.800]  Hallelujah
[00:11:44.800 --> 00:11:46.800]  音譯
[00:11:46.800 --> 00:11:48.800]  所以你懂得希伯來文
[00:11:48.800 --> 00:11:50.800]  雖然你不懂
[00:11:50.800 --> 00:11:52.800]  Hallelujah
[00:11:52.800 --> 00:11:54.800]  希伯來文
[00:11:54.800 --> 00:11:56.800]  其實那個Ya
[00:11:56.800 --> 00:11:58.800]  最後那個音字
[00:11:58.800 --> 00:12:00.800]  是上主的
[00:12:00.800 --> 00:12:02.800]  姓名
[00:12:02.800 --> 00:12:04.800]  的一個簡稱
[00:12:04.800 --> 00:12:06.800]  或者你懂中文
[00:12:06.800 --> 00:12:08.800]  叫匿稱
[00:12:08.800 --> 00:12:10.800]  很親切
[00:12:10.800 --> 00:12:12.800]  的稱呼
[00:12:12.800 --> 00:12:14.800]  所以你們要讚美
[00:12:14.800 --> 00:12:16.800]  Hallelujah
[00:12:16.800 --> 00:12:18.800]  Ya
[00:12:18.800 --> 00:12:20.800]  上主
[00:12:20.800 --> 00:12:22.800]  你們要讚美主
[00:12:22.800 --> 00:12:24.800]  我小時候有首
[00:12:24.800 --> 00:12:26.800]  很短的詩歌
[00:12:26.800 --> 00:12:28.800]  我猜你們不會唱
[00:12:28.800 --> 00:12:30.800]  因為你們年輕我這麼多
[00:12:30.800 --> 00:12:32.800]  Hallelujah
[00:12:32.800 --> 00:12:34.800]  Hallelujah
[00:12:34.800 --> 00:12:36.800]  Hallelujah
[00:12:36.800 --> 00:12:38.800]  我小時候不明白為何可以這麼唱
[00:12:38.800 --> 00:12:40.800]  斬開了Hallelujah
[00:12:40.800 --> 00:12:42.800]  現在我明白了
[00:12:42.800 --> 00:12:44.800]  你們要讚美
[00:12:44.800 --> 00:12:46.800]  你們要讚美
[00:12:46.800 --> 00:12:48.800]  主
[00:12:48.800 --> 00:12:50.800]  雖然唱的時候
[00:12:50.800 --> 00:12:52.800]  不知為何
[00:12:52.800 --> 00:12:54.800]  原來是很有意思
[00:12:54.800 --> 00:12:56.800]  原來是很有意思
[00:12:56.800 --> 00:12:58.800]  你們要讚美
[00:12:58.800 --> 00:13:00.800]  你們要讚美
[00:13:00.800 --> 00:13:02.800]  是命令
[00:13:02.800 --> 00:13:04.800]  不是溫馨提示
[00:13:04.800 --> 00:13:06.800]  我們今天太客氣了
[00:13:06.800 --> 00:13:08.800]  來到教會
[00:13:08.800 --> 00:13:10.800]  牧師說溫馨提示
[00:13:10.800 --> 00:13:12.800]  大家關掉手機不要出聲
[00:13:12.800 --> 00:13:14.800]  不是
[00:13:14.800 --> 00:13:16.800]  牧師應該命令弟兄姊妹
[00:13:16.800 --> 00:13:18.800]  關掉手機
[00:13:18.800 --> 00:13:20.800]  不敢
[00:13:20.800 --> 00:13:22.800]  得罪了
[00:13:22.800 --> 00:13:24.800]  不回來了 回去殺孫
[00:13:24.800 --> 00:13:26.800]  隨便他們
[00:13:26.800 --> 00:13:28.800]  何必害怕
[00:13:28.800 --> 00:13:30.800]  聖經沒有客氣的說話
[00:13:30.800 --> 00:13:32.800]  你們應該讚美主
[00:13:32.800 --> 00:13:34.800]  你們要讚美主
[00:13:34.800 --> 00:13:36.800]  你們要讚美主
[00:13:36.800 --> 00:13:38.800]  但是你們看到嗎
[00:13:38.800 --> 00:13:40.800]  一開頭的兩句
[00:13:40.800 --> 00:13:42.800]  在這個Hallelujah之後
[00:13:42.800 --> 00:13:44.800]  在這個Hallelujah之後
[00:13:44.800 --> 00:13:46.800]  我
[00:13:46.800 --> 00:13:48.800]  自己
[00:13:48.800 --> 00:13:50.800]  要讚美上主
[00:13:50.800 --> 00:13:52.800]  這個自己
[00:13:52.800 --> 00:13:54.800]  其實
[00:13:54.800 --> 00:13:56.800]  在希伯來文
[00:13:56.800 --> 00:13:58.800]  希伯來文是
[00:13:58.800 --> 00:14:00.800]  Nephesh
[00:14:00.800 --> 00:14:02.800]  我的性命盡心
[00:14:02.800 --> 00:14:04.800]  盡性
[00:14:04.800 --> 00:14:06.800]  那個性就是
[00:14:06.800 --> 00:14:08.800]  你整條命 整個人
[00:14:08.800 --> 00:14:10.800]  所以這是強調我自己
[00:14:10.800 --> 00:14:12.800]  和諧本譯
[00:14:12.800 --> 00:14:14.800]  我的心
[00:14:14.800 --> 00:14:16.800]  他要譯成
[00:14:16.800 --> 00:14:18.800]  你要讚美上主
[00:14:18.800 --> 00:14:20.800]  那個命令仍然在
[00:14:20.800 --> 00:14:22.800]  但是這次是命令
[00:14:22.800 --> 00:14:24.800]  誰呢?自己
[00:14:24.800 --> 00:14:26.800]  原來來到
[00:14:26.800 --> 00:14:28.800]  神的面前
[00:14:28.800 --> 00:14:30.800]  敬拜
[00:14:30.800 --> 00:14:32.800]  不是叫其他人敬拜
[00:14:32.800 --> 00:14:34.800]  是自己
[00:14:34.800 --> 00:14:36.800]  開始 當然
[00:14:36.800 --> 00:14:38.800]  這個人 這個我
[00:14:38.800 --> 00:14:40.800]  我們可以想像到
[00:14:40.800 --> 00:14:42.800]  他是帶領
[00:14:42.800 --> 00:14:44.800]  敬拜
[00:14:44.800 --> 00:14:46.800]  的人
[00:14:46.800 --> 00:14:48.800]  由我
[00:14:48.800 --> 00:14:50.800]  來到開始
[00:14:50.800 --> 00:14:52.800]  讚美上主
[00:14:52.800 --> 00:14:54.800]  不是由你
[00:14:54.800 --> 00:14:56.800]  由他 是我
[00:14:56.800 --> 00:14:58.800]  然後
[00:14:58.800 --> 00:15:00.800]  第二節
[00:15:00.800 --> 00:15:02.800]  就不是命令
[00:15:02.800 --> 00:15:04.800]  就是
[00:15:04.800 --> 00:15:06.800]  一個回應
[00:15:06.800 --> 00:15:08.800]  怎樣回應命令
[00:15:08.800 --> 00:15:10.800]  讓我
[00:15:10.800 --> 00:15:12.800]  讚美上主
[00:15:12.800 --> 00:15:14.800]  讓我重讚
[00:15:14.800 --> 00:15:16.800]  我的神
[00:15:16.800 --> 00:15:18.800]  那個主動
[00:15:18.800 --> 00:15:20.800]  就不是命令到
[00:15:20.800 --> 00:15:22.800]  沒辦法
[00:15:22.800 --> 00:15:24.800]  被迫
[00:15:24.800 --> 00:15:26.800]  是由兩句命令開始
[00:15:26.800 --> 00:15:28.800]  兩句
[00:15:28.800 --> 00:15:30.800]  自發的回應
[00:15:30.800 --> 00:15:32.800]  你是不是這樣
[00:15:32.800 --> 00:15:34.800]  你來到神的面前
[00:15:34.800 --> 00:15:36.800]  帶領的人
[00:15:36.800 --> 00:15:38.800]  提醒我們
[00:15:38.800 --> 00:15:40.800]  專心敬拜
[00:15:40.800 --> 00:15:42.800]  你對自己怎樣說
[00:15:42.800 --> 00:15:44.800]  讓我這樣做
[00:15:44.800 --> 00:15:46.800]  並且這個
[00:15:46.800 --> 00:15:48.800]  讚美上主
[00:15:48.800 --> 00:15:50.800]  的行動
[00:15:50.800 --> 00:15:52.800]  不是
[00:15:52.800 --> 00:15:54.800]  很短的
[00:15:54.800 --> 00:15:56.800]  我們經常搞錯了
[00:15:56.800 --> 00:15:58.800]  以為星期一
[00:15:58.800 --> 00:16:00.800]  來到崇拜
[00:16:00.800 --> 00:16:02.800]  才是敬拜主
[00:16:02.800 --> 00:16:04.800]  不是嗎
[00:16:04.800 --> 00:16:06.800]  當我
[00:16:06.800 --> 00:16:08.800]  來到聖殿中
[00:16:08.800 --> 00:16:10.800]  我要
[00:16:10.800 --> 00:16:12.800]  輕輕地行走
[00:16:12.800 --> 00:16:14.800]  低聲地說話
[00:16:14.800 --> 00:16:16.800]  我小學的時候唱的
[00:16:16.800 --> 00:16:18.800]  因這類是神的家
[00:16:18.800 --> 00:16:22.800]  來到才是
[00:16:22.800 --> 00:16:24.800]  出去就可以亂來
[00:16:24.800 --> 00:16:26.800]  不是的
[00:16:26.800 --> 00:16:28.800]  在我
[00:16:28.800 --> 00:16:30.800]  存活之際
[00:16:30.800 --> 00:16:32.800]  在我
[00:16:32.800 --> 00:16:34.800]  有生之年
[00:16:34.800 --> 00:16:36.800]  原來敬拜
[00:16:36.800 --> 00:16:38.800]  讚美
[00:16:38.800 --> 00:16:40.800]  是整個人
[00:16:40.800 --> 00:16:42.800]  是一生
[00:16:42.800 --> 00:16:44.800]  之久
[00:16:44.800 --> 00:16:46.800]  沒有停
[00:16:46.800 --> 00:16:48.800]  是否代表
[00:16:48.800 --> 00:16:50.800]  我們要不停地唱聖詩
[00:16:50.800 --> 00:16:52.800]  不懂就播
[00:16:52.800 --> 00:16:54.800]  戴著耳機
[00:16:54.800 --> 00:16:56.800]  不停地聽教會的聖詩
[00:16:56.800 --> 00:16:58.800]  不是
[00:16:58.800 --> 00:17:00.800]  所以這篇詩篇很有意思
[00:17:00.800 --> 00:17:02.800]  它提醒我們
[00:17:02.800 --> 00:17:04.800]  敬拜
[00:17:04.800 --> 00:17:06.800]  是一生之久
[00:17:06.800 --> 00:17:08.800]  敬拜
[00:17:08.800 --> 00:17:10.800]  是由帶領敬拜
[00:17:10.800 --> 00:17:12.800]  的人
[00:17:12.800 --> 00:17:14.800]  開始
[00:17:14.800 --> 00:17:16.800]  這樣
[00:17:16.800 --> 00:17:18.800]  才是
[00:17:18.800 --> 00:17:20.800]  來到神的面前
[00:17:20.800 --> 00:17:22.800]  所以台上的
[00:17:22.800 --> 00:17:24.800]  不是
[00:17:24.800 --> 00:17:26.800]  詩儀
[00:17:26.800 --> 00:17:28.800]  對不起,我真的要很認真的
[00:17:28.800 --> 00:17:32.800]  不敢用命令
[00:17:32.800 --> 00:17:34.800]  提醒,命令來的
[00:17:34.800 --> 00:17:36.800]  我們不是搞氣氛的
[00:17:36.800 --> 00:17:40.800]  我們不是上來插科
[00:17:40.800 --> 00:17:42.800]  打雲
[00:17:42.800 --> 00:17:44.800]  說句笑話
[00:17:44.800 --> 00:17:46.800]  弟兄姊妹
[00:17:46.800 --> 00:17:48.800]  你找一次
[00:17:48.800 --> 00:17:50.800]  去參加聖公會的崇拜
[00:17:50.800 --> 00:17:52.800]  我希望他們
[00:17:52.800 --> 00:17:54.800]  未曾墮落
[00:17:54.800 --> 00:17:56.800]  早晨不會這樣開始的
[00:17:56.800 --> 00:18:00.800]  請聽
[00:18:00.800 --> 00:18:02.800]  神的說話
[00:18:02.800 --> 00:18:04.800]  很認真,很嚴肅
[00:18:04.800 --> 00:18:06.800]  因為帶著弟兄姊妹
[00:18:06.800 --> 00:18:08.800]  來到神的面前
[00:18:08.800 --> 00:18:10.800]  是我自己
[00:18:10.800 --> 00:18:12.800]  要讚美上主
[00:18:12.800 --> 00:18:14.800]  是我一生
[00:18:14.800 --> 00:18:16.800]  要讚美上主
[00:18:16.800 --> 00:18:18.800]  是個榜樣
[00:18:18.800 --> 00:18:20.800]  是個示範
[00:18:20.800 --> 00:18:22.800]  所以
[00:18:22.800 --> 00:18:24.800]  你要做
[00:18:24.800 --> 00:18:26.800]  帶領者
[00:18:26.800 --> 00:18:28.800]  你就要有這個準備
[00:18:28.800 --> 00:18:30.800]  不過
[00:18:30.800 --> 00:18:32.800]  就算
[00:18:32.800 --> 00:18:34.800]  用上一生
[00:18:34.800 --> 00:18:36.800]  這一首詩篇
[00:18:36.800 --> 00:18:38.800]  結束的時候
[00:18:38.800 --> 00:18:40.800]  提醒我們
[00:18:40.800 --> 00:18:42.800]  萬古千秋
[00:18:42.800 --> 00:18:44.800]  世世代代
[00:18:44.800 --> 00:18:48.800]  要翻譯希伯來文
[00:18:48.800 --> 00:18:50.800]  那個olam
[00:18:50.800 --> 00:18:52.800]  我們通常說永遠
[00:18:52.800 --> 00:18:54.800]  就想到死了之後
[00:18:54.800 --> 00:18:56.800]  其實不是
[00:18:56.800 --> 00:18:58.800]  你認識中國文學
[00:18:58.800 --> 00:19:00.800]  長恨歌
[00:19:00.800 --> 00:19:02.800]  白居易
[00:19:02.800 --> 00:19:04.800]  天長地久
[00:19:04.800 --> 00:19:06.800]  有時盡
[00:19:06.800 --> 00:19:08.800]  此恨
[00:19:08.800 --> 00:19:10.800]  綿綿
