
[00:00:00.000 --> 00:00:05.000]  請主妹主內平安
[00:10:21.000 --> 00:10:26.000]  越指得多人,自己就隔岸觀火
[00:10:26.000 --> 00:10:30.000]  袖手旁觀,你已經翹起手聽了
[00:10:30.000 --> 00:10:32.000]  不關我的事
[00:10:32.000 --> 00:10:35.000]  我們必須要回到
[00:10:35.000 --> 00:10:40.000]  經文唯一的根據
[00:10:40.000 --> 00:10:46.000]  就是以賽亞書自己怎麼說
[00:10:46.000 --> 00:10:49.000]  你不能由我們去決定
[00:10:49.000 --> 00:10:52.000]  一定是這樣,應該是這樣,不是這樣
[00:10:52.000 --> 00:10:55.000]  因為經文才是權威
[00:10:55.000 --> 00:10:57.000]  我們說了這麼多年
[00:10:57.000 --> 00:11:01.000]  聖經權威,就是這個時候
[00:11:01.000 --> 00:11:03.000]  聖經,以賽亞書
[00:11:03.000 --> 00:11:11.000]  怎麼介紹耶和華的僕人呢?
[00:11:11.000 --> 00:11:13.000]  如果你數一數
[00:11:13.000 --> 00:11:18.000]  這裡有七段的經文
[00:11:18.000 --> 00:11:23.000]  都是以賽亞書四十一到四十九章
[00:11:23.000 --> 00:11:27.000]  即是剛才我們所讀的四十二章
[00:11:27.000 --> 00:11:30.000]  的上下文
[00:11:30.000 --> 00:11:32.000]  明白什麼叫上下文嗎?
[00:11:32.000 --> 00:11:35.000]  很重要的,說開誰呢?
[00:11:35.000 --> 00:11:37.000]  你看上文下理
[00:11:37.000 --> 00:11:39.000]  以賽亞書有說的
[00:11:39.000 --> 00:11:41.000]  不過也是我們不熟悉
[00:11:41.000 --> 00:11:45.000]  我們既讀也是耶穌基督出世受苦
[00:11:45.000 --> 00:11:49.000]  所以中間七段的經文
[00:11:49.000 --> 00:11:57.000]  都是重複介紹上帝所說的僕人
[00:11:57.000 --> 00:12:00.000]  我很快速讀一次給你聽
[00:12:00.000 --> 00:12:02.000]  因為你沒有聖經,不要緊
[00:12:02.000 --> 00:12:07.000]  四十一章第八、第九節
[00:12:07.000 --> 00:12:10.000]  第一次以賽亞書提到
[00:12:10.000 --> 00:12:15.000]  為你以色列我的僕人
[00:12:15.000 --> 00:12:19.000]  亞國我所揀選的
[00:12:19.000 --> 00:12:23.000]  我朋友阿伯拉罕的後裔
[00:12:23.000 --> 00:12:27.000]  你是我從地極所領來的
[00:12:27.000 --> 00:12:31.000]  從地國所召來的
[00:12:31.000 --> 00:12:33.000]  且對你說
[00:12:33.000 --> 00:12:36.000]  你是我的僕人
[00:12:36.000 --> 00:12:43.000]  我揀選你並不棄絕你
[00:12:43.000 --> 00:12:45.000]  聽到吧?
[00:12:45.000 --> 00:12:49.000]  兩次上帝說我的僕人
[00:12:49.000 --> 00:12:54.000]  馬上就說我揀選你
[00:12:54.000 --> 00:12:56.000]  聽到嗎?不再讀一次了
[00:12:56.000 --> 00:12:58.000]  沒時間了
[00:12:58.000 --> 00:13:00.000]  什麼是神的僕人?
[00:13:00.000 --> 00:13:02.000]  是神揀選的
[00:13:02.000 --> 00:13:04.000]  不是自己報名的
[00:13:04.000 --> 00:13:06.000]  不是亂衝亂撞的
[00:13:06.000 --> 00:13:11.000]  是上帝從地極領過來
[00:13:11.000 --> 00:13:15.000]  從地的角落頭呼召回來
[00:13:15.000 --> 00:13:16.000]  你是我的僕人
[00:13:16.000 --> 00:13:19.000]  我揀選你
[00:13:19.000 --> 00:13:22.000]  然後四十二章
[00:13:22.000 --> 00:13:27.000]  剛才我們所讀的經文
[00:13:27.000 --> 00:13:31.000]  誰比我的僕人眼黑
[00:13:31.000 --> 00:13:36.000]  誰比我差遣的使者耳聾
[00:13:36.000 --> 00:13:40.000]  誰黑眼將難與我和好的
[00:13:40.000 --> 00:13:45.000]  誰黑眼將夜和華的僕人
[00:13:45.000 --> 00:13:49.000]  沒錯,這裏沒有說僕人是誰
[00:13:49.000 --> 00:13:52.000]  和第一次有分別
[00:13:52.000 --> 00:13:54.000]  第一次馬上就說
[00:13:54.000 --> 00:13:57.000]  以色列,我的僕人
[00:13:57.000 --> 00:13:59.000]  你是我的僕人
[00:13:59.000 --> 00:14:00.000]  對誰說?對亞國說
[00:14:00.000 --> 00:14:05.000]  但這段我們要很誠實面對
[00:14:05.000 --> 00:14:08.000]  但這是唯一的一段
[00:14:08.000 --> 00:14:10.000]  你再讀下去
[00:14:10.000 --> 00:14:15.000]  四十四章第一第二節
[00:14:15.000 --> 00:14:18.000]  我的僕人亞國
[00:14:18.000 --> 00:14:21.000]  我所揀選的以色列
[00:14:21.000 --> 00:14:24.000]  現在你當庭
[00:14:24.000 --> 00:14:28.000]  造作你又從你出胎造就你
[00:14:28.000 --> 00:14:32.000]  並要幫助你的夜和華
[00:14:32.000 --> 00:14:33.000]  如此說
[00:14:33.000 --> 00:14:36.000]  我的僕人亞國
[00:14:36.000 --> 00:14:41.000]  我所揀選的耶穌倫納
[00:14:41.000 --> 00:14:44.000]  不要害怕
[00:14:44.000 --> 00:14:45.000]  聽到了吧
[00:14:45.000 --> 00:14:48.000]  這次兩次我的僕人
[00:14:48.000 --> 00:14:51.000]  上帝又馬上兩次
[00:14:51.000 --> 00:14:55.000]  我所揀選的
[00:14:55.000 --> 00:14:57.000]  是上帝揀的
[00:14:57.000 --> 00:15:03.000]  不是僕人自己舉手決志
[00:15:03.000 --> 00:15:09.000]  是被動被揀選的那一個
[00:15:09.000 --> 00:15:14.000]  四十四章二十一節
[00:15:14.000 --> 00:15:16.000]  亞國,以色列
[00:15:16.000 --> 00:15:20.000]  你是我的僕人
[00:15:20.000 --> 00:15:22.000]  要紀念這些事
[00:15:22.000 --> 00:15:26.000]  以色列,你是我的僕人
[00:15:26.000 --> 00:15:29.000]  我造就你
[00:15:29.000 --> 00:15:33.000]  必不忘記你
[00:15:33.000 --> 00:15:37.000]  兩次提到我的僕人
[00:15:37.000 --> 00:15:39.000]  如果你有聖經
[00:15:39.000 --> 00:15:42.000]  你讀下去二十二節
[00:15:42.000 --> 00:15:45.000]  就是我們小時候經常背的金句
[00:15:45.000 --> 00:15:48.000]  我塗抹你的過犯
[00:15:48.000 --> 00:15:51.000]  像口雲消散
[00:15:51.000 --> 00:15:53.000]  我塗抹你的罪惡
[00:15:53.000 --> 00:15:57.000]  如薄雲滅沒
[00:15:57.000 --> 00:15:59.000]  你當歸向我
[00:15:59.000 --> 00:16:02.000]  因我救贖了你
[00:16:02.000 --> 00:16:07.000]  上主對他的僕人兩次說
[00:16:07.000 --> 00:16:09.000]  我不會忘記你
[00:16:09.000 --> 00:16:12.000]  我塗抹你的過犯
[00:16:12.000 --> 00:16:14.000]  還有呢
[00:16:14.000 --> 00:16:16.000]  這節很精彩
[00:16:16.000 --> 00:16:19.000]  四十五章第四節
[00:16:19.000 --> 00:16:23.000]  因我僕人亞國
[00:16:23.000 --> 00:16:28.000]  我所揀選以色列的緣故
[00:16:28.000 --> 00:16:31.000]  我就提名召你
[00:16:31.000 --> 00:16:34.000]  你雖不認識我
[00:16:34.000 --> 00:16:38.000]  我也加給你名號
[00:16:38.000 --> 00:16:40.000]  這個你是誰
[00:16:40.000 --> 00:16:42.000]  你不熟了
[00:16:42.000 --> 00:16:44.000]  四十五章第一節
[00:16:44.000 --> 00:16:48.000]  我耶和華所高的古列
[00:16:48.000 --> 00:16:52.000]  我齊扶他的右手
[00:16:52.000 --> 00:16:55.000]  使列國降服
[00:16:55.000 --> 00:16:57.000]  在他面前
[00:16:57.000 --> 00:16:59.000]  第一至最後那句
[00:16:59.000 --> 00:17:02.000]  我對他如此說
[00:17:02.000 --> 00:17:04.000]  古列是誰
[00:17:04.000 --> 00:17:06.000]  你不認識
[00:17:06.000 --> 00:17:08.000]  Donald Trump是誰
[00:17:08.000 --> 00:17:10.000]  你馬上認識
[00:17:10.000 --> 00:17:12.000]  當年的Donald Trump
[00:17:12.000 --> 00:17:14.000]  不解下去了
[00:17:14.000 --> 00:17:16.000]  因為有很多歷史背景
[00:17:16.000 --> 00:17:18.000]  叱吒風雲
[00:17:18.000 --> 00:17:20.000]  說一句有10%
[00:17:20.000 --> 00:17:23.000]  說一句有100%
[00:17:23.000 --> 00:17:25.000]  帝國梟雄
[00:17:25.000 --> 00:17:28.000]  但上帝這句竟然說
[00:17:28.000 --> 00:17:33.000]  我所高立的古列
[00:17:33.000 --> 00:17:34.000]  我沒有說Donald Trump
[00:17:34.000 --> 00:17:35.000]  我說古列
[00:17:35.000 --> 00:17:37.000]  不要搞錯
[00:17:37.000 --> 00:17:38.000]  又說我
[00:17:38.000 --> 00:17:39.000]  不是啊
[00:17:39.000 --> 00:17:41.000]  聖經從來沒有說Donald Trump
[00:17:41.000 --> 00:17:43.000]  聖經是說古列
[00:17:43.000 --> 00:17:46.000]  即是說耶和華高立他
[00:17:46.000 --> 00:17:48.000]  知道高立這個字
[00:17:48.000 --> 00:17:51.000]  音譯是甚麼
[00:17:51.000 --> 00:17:53.000]  不知道
[00:17:53.000 --> 00:17:56.000]  尼塞瓦
[00:17:56.000 --> 00:17:59.000]  他是尼塞瓦
[00:17:59.000 --> 00:18:02.000]  個個聽到都嚇一跳
[00:18:02.000 --> 00:18:06.000]  他信了主
[00:18:06.000 --> 00:18:10.000]  猶太的傳統野史
[00:18:10.000 --> 00:18:12.000]  有這樣的故事
[00:18:12.000 --> 00:18:16.000]  但是剛才你聽到第四節
[00:18:16.000 --> 00:18:21.000]  最後上帝說你不認識我
[00:18:21.000 --> 00:18:24.000]  很清楚的事實
[00:18:24.000 --> 00:18:26.000]  古列不認識上帝
[00:18:26.000 --> 00:18:28.000]  不認識真神
[00:18:28.000 --> 00:18:33.000]  但是上帝可以用他
[00:18:33.000 --> 00:18:35.000]  Specifically
[00:18:35.000 --> 00:18:42.000]  在這個重建耶路撒冷的事情上
[00:18:42.000 --> 00:18:44.000]  而上帝這一說特別
[00:18:44.000 --> 00:18:46.000]  45章第四節說
[00:18:46.000 --> 00:18:49.000]  是因為我僕人
[00:18:49.000 --> 00:18:51.000]  我所揀選的
[00:18:51.000 --> 00:18:54.000]  雅各以色列的緣故
[00:18:54.000 --> 00:18:57.000]  我才這樣做
[00:18:57.000 --> 00:18:59.000]  小心
[00:18:59.000 --> 00:19:02.000]  很多時候我們在講台上都混亂
[00:19:02.000 --> 00:19:04.000]  古列是神的僕人
[00:19:04.000 --> 00:19:08.000]  上帝大大使用他重建耶路撒冷
[00:19:08.000 --> 00:19:09.000]  對不起
[00:19:09.000 --> 00:19:12.000]  整本聖經主要是以上那一書
[00:19:12.000 --> 00:19:17.000]  從來沒有叫古列是僕人
[00:19:17.000 --> 00:19:20.000]  只是最高的稱呼
[00:19:20.000 --> 00:19:22.000]  上帝高立他
[00:19:22.000 --> 00:19:24.000]  他和耶穌同等
[00:19:24.000 --> 00:19:25.000]  不是
[00:19:25.000 --> 00:19:26.000]  你搞錯了
[00:19:26.000 --> 00:19:29.000]  因為你用了新約聖經去理解
[00:19:29.000 --> 00:19:35.000]  舊約高立的是君王、先知、祭司
[00:19:35.000 --> 00:19:36.000]  是特別
[00:19:36.000 --> 00:19:38.000]  上帝有工作
[00:19:38.000 --> 00:19:40.000]  有任務
[00:19:40.000 --> 00:19:43.000]  有使命交給他
[00:19:43.000 --> 00:19:45.000]  祭司不是去做先知
[00:19:45.000 --> 00:19:47.000]  先知不是去做君王
[00:19:47.000 --> 00:19:49.000]  君王又不是去做祭司
[00:19:49.000 --> 00:19:51.000]  既得獨有的歷史
[00:19:51.000 --> 00:19:53.000]  所以不能混亂
[00:19:53.000 --> 00:19:55.000]  我是上帝所高立的
[00:19:55.000 --> 00:19:56.000]  我什麼都可以
[00:19:56.000 --> 00:19:57.000]  No
[00:19:57.000 --> 00:19:59.000]  不行
[00:19:59.000 --> 00:20:02.000]  你就是做好上帝交給你的那一份
[00:20:02.000 --> 00:20:04.000]  所以他高立你做什麼的?
[00:20:04.000 --> 00:20:08.000]  古列是去耶路撒冷重建
[00:20:08.000 --> 00:20:10.000]  為誰的緣故?
[00:20:10.000 --> 00:20:14.000]  為我的僕人的緣故
[00:20:14.000 --> 00:20:16.000]  誰高一級?
[00:20:16.000 --> 00:20:18.000]  懂不懂得這樣聽?
[00:20:18.000 --> 00:20:21.000]  是古列高一級?
[00:20:21.000 --> 00:20:26.000]  還是耶和華的僕人比他還高一級?
[00:20:26.000 --> 00:20:32.000]  當時沒有人比古列高一級
[00:20:32.000 --> 00:20:35.000]  你明白今天的意思嗎?
[00:20:35.000 --> 00:20:37.000]  沒有了
[00:20:37.000 --> 00:20:39.000]  每個人都要看他面色
[00:20:39.000 --> 00:20:41.000]  但上帝說了一句
[00:20:41.000 --> 00:20:42.000]  你不認識我
[00:20:42.000 --> 00:20:43.000]  不要緊
[00:20:43.000 --> 00:20:44.000]  我吩咐你做這件事
[00:20:44.000 --> 00:20:46.000]  我高立你去做這件事
[00:20:46.000 --> 00:20:50.000]  是為我僕人的緣故
[00:20:50.000 --> 00:20:52.000]  四十五章
[00:20:52.000 --> 00:20:55.000]  這一節很特別的經文
[00:20:55.000 --> 00:20:57.000]  四十八章
[00:20:57.000 --> 00:20:59.000]  再讀完
[00:20:59.000 --> 00:21:03.000]  四十八章第二十節
[00:21:03.000 --> 00:21:06.000]  你們要從巴比倫出來
[00:21:06.000 --> 00:21:09.000]  從迦勒底人中逃脫
[00:21:09.000 --> 00:21:12.000]  以歡呼的聲音
[00:21:12.000 --> 00:21:14.000]  傳揚說耶和華
[00:21:14.000 --> 00:21:18.000]  救贖了他的僕人雅各
[00:21:18.000 --> 00:21:24.000]  你們要將這事宣揚到地極
[00:21:24.000 --> 00:21:31.000]  耶和華的僕人雅各以色列在巴比倫
[00:21:31.000 --> 00:21:37.000]  但上帝要使他們從巴比倫出來
[00:21:37.000 --> 00:21:39.000]  拯救他們
[00:21:39.000 --> 00:21:46.000]  讓他們將這件事宣揚到地極
[00:21:46.000 --> 00:21:52.000]  最後四十九章第三節
[00:21:52.000 --> 00:21:57.000]  他對我說
[00:21:57.000 --> 00:22:01.000]  你是我的僕人以色列
[00:22:01.000 --> 00:22:07.000]  我必因你得榮耀
[00:22:07.000 --> 00:22:11.000]  四十九章這一節就是最奇怪的
[00:22:11.000 --> 00:22:18.000]  因為所有的聖經學者都假設
[00:22:18.000 --> 00:22:20.000]  這裡是在說先知
[00:22:20.000 --> 00:22:22.000]  我們沒有時間詳細去看
[00:22:22.000 --> 00:22:25.000]  這不是今天我們要讀的焦點
[00:22:25.000 --> 00:22:30.000]  但上帝就很清楚跟他的僕人說
[00:22:30.000 --> 00:22:34.000]  你是我的僕人
[00:22:34.000 --> 00:22:35.000]  是誰?
[00:22:35.000 --> 00:22:37.000]  以色列
[00:22:37.000 --> 00:22:41.000]  所以七段的經文
[00:22:41.000 --> 00:22:45.000]  除了我們今晚讀以龍合眼這一段
[00:22:45.000 --> 00:22:51.000]  他的上文下理不是說耶穌基督
[00:22:51.000 --> 00:22:54.000]  也不是說先知
[00:22:54.000 --> 00:22:56.000]  不是說領袖
[00:22:56.000 --> 00:23:01.000]  不是說大衛家的後裔
[00:23:01.000 --> 00:23:05.000]  上帝說的是他的百姓
[00:23:05.000 --> 00:23:07.000]  以色列
[00:23:07.000 --> 00:23:09.000]  雅各
[00:23:09.000 --> 00:23:17.000]  在亡國被擄當中臣的百姓
[00:23:17.000 --> 00:23:19.000]  所以如果你要問我
[00:23:19.000 --> 00:23:23.000]  回到聖經明文的記載
[00:23:23.000 --> 00:23:26.000]  我們只有這個答案
[00:23:26.000 --> 00:23:28.000]  我們沒有選擇
[00:23:28.000 --> 00:23:30.000]  我喜歡是耶穌基督
[00:23:30.000 --> 00:23:33.000]  我喜歡是先知
[00:23:33.000 --> 00:23:35.000]  可不可以呢?
[00:23:35.000 --> 00:23:40.000]  聖經是任我們解釋的
[00:23:40.000 --> 00:23:44.000]  你睜大眼睛去讀清楚
[00:23:44.000 --> 00:23:47.000]  他講得很直接
[00:23:47.000 --> 00:23:50.000]  多次重複
[00:23:50.000 --> 00:23:52.000]  神的僕人是誰?
[00:23:52.000 --> 00:23:54.000]  不是一個人
[00:23:54.000 --> 00:24:01.000]  是整個以色列的群體
[00:24:01.000 --> 00:24:08.000]  在當時十二個支派已經亡國
[00:24:08.000 --> 00:24:13.000]  分散在外邦
[00:24:13.000 --> 00:24:16.000]  是最淒涼
[00:24:16.000 --> 00:24:19.000]  最黑暗
[00:24:19.000 --> 00:24:25.000]  最絕望的一段歷史事實
[00:24:25.000 --> 00:24:28.000]  在這樣的事實當中
[00:24:28.000 --> 00:24:32.000]  上主斬釘截鐵
[00:24:32.000 --> 00:24:37.000]  跟他們說你是我的僕人
[00:24:37.000 --> 00:24:40.000]  講一次就碰運氣
[00:24:40.000 --> 00:24:42.000]  講兩次就漏口
