
[00:00:00.000 --> 00:00:03.400]  我提過幾次了,你不用再叫我院長了
[00:03:32.000 --> 00:03:34.000]  因為我們在上次九月份
[00:03:34.000 --> 00:03:36.000]  我們看過關於調教自己的動機
[00:03:36.000 --> 00:03:38.000]  這次說調教自己的底線
[00:03:38.000 --> 00:03:40.000]  如果大家看經文裡面
[00:03:40.000 --> 00:03:42.000]  都知道是說到掃羅和罪
[00:03:42.000 --> 00:03:44.000]  應該怎麼處理罪的問題
[00:03:44.000 --> 00:03:48.000]  感恩的主人說這些好像不太配合
[00:03:48.000 --> 00:03:50.000]  我也掙扎過要改
[00:03:50.000 --> 00:03:52.000]  不過李牧師鼓勵我不要改
[00:03:52.000 --> 00:03:54.000]  我想想還是不要改
[00:03:54.000 --> 00:03:56.000]  所以繼續說
[00:03:56.000 --> 00:03:58.000]  下一次我們看要調教自己人生的慾望
[00:03:58.000 --> 00:04:00.000]  掃羅自己人生的慾望
[00:04:00.000 --> 00:04:02.000]  雖然今天感恩節主日
[00:04:02.000 --> 00:04:05.000]  提這段經文我覺得好像不是最吻合
[00:04:05.000 --> 00:04:07.000]  但當我再研讀的時候
[00:04:07.000 --> 00:04:09.000]  我發覺可能有更深一個意思
[00:04:09.000 --> 00:04:11.000]  可以和我們分享
[00:04:11.000 --> 00:04:14.000]  不知道大家有沒有聽過一個故事
[00:04:14.000 --> 00:04:16.000]  在一個農莊裡
[00:04:16.000 --> 00:04:21.000]  有一個主人對農場的生畜很好
[00:04:21.000 --> 00:04:23.000]  所以有隻雞和一隻豬
[00:04:23.000 --> 00:04:27.000]  想想怎麼回報農莊的主人
[00:04:27.000 --> 00:04:29.000]  結果說來說去之後
[00:04:29.000 --> 00:04:31.000]  這個雞就很聰明
[00:04:31.000 --> 00:04:33.000]  想到一個方法
[00:04:33.000 --> 00:04:34.000]  不如這樣吧
[00:04:34.000 --> 00:04:39.000]  我們一起做一個雞蛋火腿三文治
[00:04:39.000 --> 00:04:41.000]  來多謝農莊主人
[00:04:41.000 --> 00:04:45.000]  豬就很興奮
[00:04:45.000 --> 00:04:47.000]  誰知道豬這麼蠢
[00:04:47.000 --> 00:04:49.000]  他發現被人家佔便宜了
[00:04:49.000 --> 00:04:52.000]  因為接下來的結果就是這樣
[00:04:52.000 --> 00:04:58.000]  雞就拿一隻雞蛋
[00:04:58.000 --> 00:05:02.000]  然後豬就弄死自己
[00:05:02.000 --> 00:05:05.000]  因為如果要火腿就要弄死自己
[00:05:05.000 --> 00:05:08.000]  所以這個英文就說
[00:05:08.000 --> 00:05:10.000]  雞就是Involvement
[00:05:10.000 --> 00:05:13.000]  但豬就要Commitment
[00:05:13.000 --> 00:05:18.000]  所以最後豬就知道被人佔了便宜
[00:05:18.000 --> 00:05:22.000]  當這個故事放在我們感恩
[00:05:22.000 --> 00:05:24.000]  或者我們對上帝的生命當中
[00:05:24.000 --> 00:05:26.000]  有時候我都想一下
[00:05:26.000 --> 00:05:28.000]  究竟我對上帝是部分
[00:05:28.000 --> 00:05:29.000]  是Involvement
[00:05:29.000 --> 00:05:33.000]  還是全部對上帝有Commitment
[00:05:33.000 --> 00:05:35.000]  我經常都很嘆息
[00:05:35.000 --> 00:05:36.000]  今天很多Gurukul
[00:05:36.000 --> 00:05:38.000]  可能回到教會一段很長的時間
[00:05:38.000 --> 00:05:41.000]  但仍然都是Involvement
[00:05:41.000 --> 00:05:43.000]  但不願意Commit
[00:05:43.000 --> 00:05:45.000]  就是說到他生命最後
[00:05:45.000 --> 00:05:49.000]  要他最難的交給上帝的時間
[00:05:49.000 --> 00:05:51.000]  他都不肯
[00:05:51.000 --> 00:05:53.000]  我們生命總有一些
[00:05:53.000 --> 00:05:54.000]  好像底線那樣
[00:05:54.000 --> 00:05:55.000]  這個底線就是
[00:05:55.000 --> 00:05:57.000]  上帝到這裡我就不聽了
[00:05:57.000 --> 00:05:59.000]  到這裡我就不會再做了
[00:05:59.000 --> 00:06:01.000]  有些人可能說
[00:06:01.000 --> 00:06:04.000]  上帝對錢我不會再聽了
[00:06:04.000 --> 00:06:06.000]  有時候我在教會講受一奉獻
[00:06:06.000 --> 00:06:07.000]  我彷彿見到頂尖姐妹
[00:06:07.000 --> 00:06:09.000]  就這樣說不要再講了
[00:06:09.000 --> 00:06:11.000]  你再講我都不會奉獻的
[00:06:11.000 --> 00:06:15.000]  有時候可能有些人是在說
[00:06:15.000 --> 00:06:17.000]  他感情的處理
[00:06:17.000 --> 00:06:18.000]  牧師你不用講了
[00:06:18.000 --> 00:06:20.000]  我怎樣都不會動的
[00:06:20.000 --> 00:06:21.000]  我怎樣都不會
[00:06:21.000 --> 00:06:23.000]  這方面我都會聽神講的
[00:06:23.000 --> 00:06:25.000]  有些人可能有些壞習慣
[00:06:25.000 --> 00:06:29.000]  有些人可能是對子女
[00:06:29.000 --> 00:06:32.000]  我聽過一個頂尖姐妹這樣說
[00:06:32.000 --> 00:06:35.000]  有一天她邀請一個年輕人
[00:06:35.000 --> 00:06:38.000]  參與教會的侍奉
[00:06:38.000 --> 00:06:39.000]  她就跟她爸爸說
[00:06:39.000 --> 00:06:41.000]  她爸爸是教會傳徒
[00:06:41.000 --> 00:06:44.000]  我想邀請你兒子參與教會的侍奉
[00:06:44.000 --> 00:06:45.000]  她爸爸很大聲說
[00:06:45.000 --> 00:06:46.000]  怎可以啊
[00:06:46.000 --> 00:06:47.000]  我兒子不用讀書嗎
[00:06:47.000 --> 00:06:48.000]  他很空閒嗎
[00:06:48.000 --> 00:06:49.000]  不可以啊
[00:06:49.000 --> 00:06:50.000]  他只是星期天回來的
[00:06:50.000 --> 00:06:55.000]  原來講到她生命底線的時間
[00:06:55.000 --> 00:06:56.000]  沒得談的
[00:06:56.000 --> 00:06:58.000]  什麼是你人生的底線呢
[00:06:58.000 --> 00:07:01.000]  會不會有些底線是到了一個地步
[00:07:01.000 --> 00:07:02.000]  上帝你怎樣講都好
[00:07:02.000 --> 00:07:04.000]  我都不會聽的
[00:07:04.000 --> 00:07:05.000]  如果是的話
[00:07:05.000 --> 00:07:07.000]  可能數羅的經歷
[00:07:07.000 --> 00:07:11.000]  值得我們一齊思想反思
[00:07:11.000 --> 00:07:13.000]  如果認真看的話
[00:07:13.000 --> 00:07:15.000]  第十五章整章體
[00:07:15.000 --> 00:07:19.000]  由第一節到三十五節整章聖經
[00:07:19.000 --> 00:07:20.000]  因為時間關係
[00:07:20.000 --> 00:07:21.000]  我今天只是讀部分經文
[00:07:21.000 --> 00:07:23.000]  有些地方可能和大家解釋一下
[00:07:23.000 --> 00:07:25.000]  上文我們讀的第十節
[00:07:25.000 --> 00:07:27.000]  上文一到第九節
[00:07:27.000 --> 00:07:29.000]  解釋這段經文的背景
[00:07:29.000 --> 00:07:30.000]  剛才我說過
[00:07:30.000 --> 00:07:31.000]  可能離開第十三章
[00:07:31.000 --> 00:07:33.000]  已經距離二十多年的時間
[00:07:33.000 --> 00:07:36.000]  上帝再次容忍
[00:07:36.000 --> 00:07:37.000]  雖然數羅多次的失敗
[00:07:37.000 --> 00:07:39.000]  但上帝再給他機會
[00:07:39.000 --> 00:07:40.000]  再提醒他
[00:07:40.000 --> 00:07:44.000]  透過當時上帝所重用的撒慕爾先知跟他說
[00:07:44.000 --> 00:07:49.000]  他說你記得當聽從耶和華的話
[00:07:49.000 --> 00:07:50.000]  你要聽
[00:07:50.000 --> 00:07:54.000]  整個大前提就是要聽神的話
[00:07:54.000 --> 00:07:56.000]  這個具體行動是什麼呢
[00:07:56.000 --> 00:08:00.000]  聽說就是要將當時的亞馬力人除滅
[00:08:00.000 --> 00:08:02.000]  包括牛羊和所有的人
[00:08:02.000 --> 00:08:06.000]  當然引起很多的舊約的難題
[00:08:06.000 --> 00:08:07.000]  舊約其中一個最大的難題
[00:08:07.000 --> 00:08:09.000]  所謂種族清洗
[00:08:09.000 --> 00:08:12.000]  為什麼在一位慈愛的神上
[00:08:12.000 --> 00:08:14.000]  有這麼殘忍的做法
[00:08:14.000 --> 00:08:17.000]  今天當然我們時間上沒有機會處理問題
[00:08:17.000 --> 00:08:19.000]  有機會可能另外講座
[00:08:19.000 --> 00:08:21.000]  有四個小時的時間去解釋這個問題
[00:08:21.000 --> 00:08:22.000]  不過經文裏面
[00:08:22.000 --> 00:08:24.000]  在今天的撒慕爾經文裏面
[00:08:24.000 --> 00:08:26.000]  有少少解釋
[00:08:26.000 --> 00:08:27.000]  請你翻開聖經
[00:08:27.000 --> 00:08:31.000]  回到撒慕爾記上15章
[00:08:31.000 --> 00:08:32.000]  我經常鼓勵大家
[00:08:32.000 --> 00:08:34.000]  聽到最好打開聖經聽
[00:08:34.000 --> 00:08:39.000]  希望大家能夠有這個習慣
[00:08:39.000 --> 00:08:41.000]  所有經文我不想打出來
[00:08:41.000 --> 00:08:43.000]  讓你揭開也好
[00:08:43.000 --> 00:08:45.000]  撒慕爾記上15章
[00:08:45.000 --> 00:08:49.000]  第十八節
[00:08:52.000 --> 00:08:58.000]  撒慕爾記上15章18節
[00:08:58.000 --> 00:08:59.000]  影片沒有打出來
[00:08:59.000 --> 00:09:01.000]  請大家翻開
[00:09:01.000 --> 00:09:03.000]  撒慕爾記上15章18節
[00:09:03.000 --> 00:09:06.000]  我們講到種族清洗的其中一個
[00:09:06.000 --> 00:09:08.000]  聖經給我們的資料
[00:09:08.000 --> 00:09:10.000]  第十八節一起讀出
[00:09:10.000 --> 00:09:12.000]  耶和華差遣你
[00:09:12.000 --> 00:09:17.000]  吩咐你去擊打那些犯罪的亞馬力人
[00:09:17.000 --> 00:09:19.000]  將他們滅絕正進
[00:09:19.000 --> 00:09:21.000]  滅絕正進在這段經文裏面
[00:09:21.000 --> 00:09:22.000]  我讀了七八次
[00:09:22.000 --> 00:09:24.000]  但這段經文說
[00:09:24.000 --> 00:09:28.000]  將那些犯罪的亞馬力人滅絕正進
[00:09:28.000 --> 00:09:32.000]  上帝是公平的主
[00:09:32.000 --> 00:09:33.000]  祂是持有的主
[00:09:33.000 --> 00:09:34.000]  但祂是公平的主
[00:09:34.000 --> 00:09:37.000]  祂不會在人的犯罪之後
[00:09:37.000 --> 00:09:39.000]  就見這件事好像沒有了事
[00:09:39.000 --> 00:09:41.000]  包括了以色列人
[00:09:41.000 --> 00:09:42.000]  其實這個種族清洗
[00:09:42.000 --> 00:09:44.000]  不只是加拿大人
[00:09:44.000 --> 00:09:47.000]  以色列人當同樣在作惡
[00:09:47.000 --> 00:09:48.000]  得罪上帝的時間
[00:09:48.000 --> 00:09:50.000]  他同樣面對上帝的刑罰
[00:09:50.000 --> 00:09:54.000]  然後在經文裏面
[00:09:54.000 --> 00:09:55.000]  上帝叫他這樣做
[00:09:55.000 --> 00:09:59.000]  然後跳到剛才在投影片上
[00:09:59.000 --> 00:10:01.000]  最後那段紅色的字
[00:10:01.000 --> 00:10:02.000]  聖經
[00:10:02.000 --> 00:10:04.000]  蘇羅昭族將亞馬力人打敗
[00:10:04.000 --> 00:10:06.000]  打了一場很漂亮的勝仗
[00:10:06.000 --> 00:10:08.000]  聖經說帶著二十一萬的軍力
[00:10:08.000 --> 00:10:13.000]  將亞馬力人在南方遊牧的民族打敗
[00:10:13.000 --> 00:10:16.000]  不過當他打完勝仗之後
[00:10:16.000 --> 00:10:19.000]  卻不願意完全聽神的話
[00:10:19.000 --> 00:10:21.000]  留下好的牛羊
[00:10:21.000 --> 00:10:23.000]  那些不好的就殺了他
[00:10:23.000 --> 00:10:26.000]  可能那些AAA的牛就留下他
[00:10:26.000 --> 00:10:30.000]  然後就將當時的人民都殺了
[00:10:30.000 --> 00:10:32.000]  西班牙都殺了
[00:10:32.000 --> 00:10:34.000]  不過除了那個阿格旺
[00:10:34.000 --> 00:10:36.000]  不知種種原因
[00:10:36.000 --> 00:10:39.000]  他憐憫他 留下他 不殺他
[00:10:39.000 --> 00:10:41.000]  經文背景就是這樣
[00:10:41.000 --> 00:10:43.000]  所以今天讀的聖經到第十節開始
[00:10:43.000 --> 00:10:45.000]  神的話臨到撒姆爾
[00:10:45.000 --> 00:10:47.000]  然後撒姆爾和蘇羅之間
[00:10:47.000 --> 00:10:50.000]  主要經文是說他們彼此之間的對話
[00:10:50.000 --> 00:10:51.000]  一個很精彩的對話
[00:10:51.000 --> 00:10:53.000]  在我們進去之前
[00:10:53.000 --> 00:10:55.000]  我們再看看一些背景
[00:10:55.000 --> 00:10:57.000]  亞馬力人的背景
[00:10:57.000 --> 00:10:59.000]  不知道大家熟不熟
[00:10:59.000 --> 00:11:00.000]  我試問一下大家
[00:11:00.000 --> 00:11:02.000]  我經常鼓勵你上主要學的
[00:11:02.000 --> 00:11:03.000]  鼓勵你上茶經班
[00:11:03.000 --> 00:11:06.000]  如果你只是上主要崇拜是不夠的
[00:11:06.000 --> 00:11:07.000]  我再說一次
[00:11:07.000 --> 00:11:10.000]  你只是上主要崇拜聽到是不夠的
[00:11:10.000 --> 00:11:12.000]  你要上茶經班 上主要學
[00:11:12.000 --> 00:11:14.000]  或者上其他的學習班
[00:11:14.000 --> 00:11:15.000]  行不行
[00:11:15.000 --> 00:11:17.000]  你跟隔壁說的那些是不夠的
[00:11:17.000 --> 00:11:19.000]  你要上主要學的
[00:11:19.000 --> 00:11:21.000]  老老實實
[00:11:21.000 --> 00:11:23.000]  信主這麼久都沒有什麼聖經
[00:11:23.000 --> 00:11:24.000]  不是很好
[00:11:24.000 --> 00:11:25.000]  要上
[00:11:25.000 --> 00:11:27.000]  亞馬力人
[00:11:27.000 --> 00:11:28.000]  我問一下大家
[00:11:28.000 --> 00:11:29.000]  看大家是否答得出
[00:11:29.000 --> 00:11:32.000]  亞馬力人是好像菲律賓人
[00:11:32.000 --> 00:11:36.000]  好像其他阿拉伯地方居住的人
[00:11:36.000 --> 00:11:38.000]  是其中一個民族
[00:11:38.000 --> 00:11:41.000]  還是以色列的親戚
[00:11:41.000 --> 00:11:45.000]  好像以東 阿滿是以色列的親戚
[00:11:45.000 --> 00:11:47.000]  亞馬力人是屬於哪一類
[00:11:47.000 --> 00:11:49.000]  是菲律賓人那種
[00:11:49.000 --> 00:11:50.000]  沒有關係的
[00:11:50.000 --> 00:11:54.000]  還是好像以東那些近親的
[00:11:54.000 --> 00:11:58.000]  多數都不太清楚
[00:11:58.000 --> 00:12:01.000]  我們看看背景
[00:12:01.000 --> 00:12:04.000]  他是哪個文在哪裡來的
[00:12:04.000 --> 00:12:06.000]  聖經有記載的
[00:12:06.000 --> 00:12:07.000]  但經文都蠻複雜的
[00:12:07.000 --> 00:12:12.000]  創世記分別在26 28 36章都有記載這件事情
[00:12:12.000 --> 00:12:15.000]  原來他是以素的後裔
[00:12:15.000 --> 00:12:17.000]  今早不知道是不是弟兄姊妹
[00:12:17.000 --> 00:12:19.000]  還沒睡醒在早上的時候
[00:12:19.000 --> 00:12:21.000]  我問大家以素不是說是誰來的
[00:12:21.000 --> 00:12:23.000]  以素是誰來的
[00:12:23.000 --> 00:12:25.000]  阿巴拉罕的
[00:12:25.000 --> 00:12:32.000]  阿巴拉罕的兒子叫做以撒
[00:12:32.000 --> 00:12:36.000]  以素是阿巴拉罕的孫
[00:12:36.000 --> 00:12:38.000]  阿巴拉罕生了以撒
[00:12:38.000 --> 00:12:40.000]  100歲生了以撒
[00:12:40.000 --> 00:12:42.000]  以撒有一對孿生的孿生
[00:12:42.000 --> 00:12:44.000]  大的那個叫做以素
[00:12:44.000 --> 00:12:46.000]  然後他弟弟叫做雅各
[00:12:46.000 --> 00:12:49.000]  即是抓住他哥哥的雅各
[00:12:49.000 --> 00:12:54.000]  以素由於他父母偏心
[00:12:54.000 --> 00:13:01.000]  爸爸疼兒子 媽媽疼雅各
[00:13:01.000 --> 00:13:03.000]  所以兩兄弟之間很不和
[00:13:03.000 --> 00:13:06.000]  但後來以素突然間覺得
[00:13:06.000 --> 00:13:08.000]  不知道是不是我還沒結婚還沒生孩子
[00:13:08.000 --> 00:13:10.000]  好 我馬上結婚
[00:13:10.000 --> 00:13:11.000]  一娶了兩個太太
[00:13:11.000 --> 00:13:13.000]  都是黑人 不是黑色皮膚黑人
[00:13:13.000 --> 00:13:15.000]  是另外一個社會
[00:13:15.000 --> 00:13:17.000]  是當時加南的另外一個民族黑人
[00:13:17.000 --> 00:13:19.000]  兩個
[00:13:19.000 --> 00:13:21.000]  當時以素娶的其中一個太太
[00:13:21.000 --> 00:13:23.000]  名字很有趣
[00:13:23.000 --> 00:13:27.000]  叫做雅大
[00:13:27.000 --> 00:13:30.000]  可能是阿爾也不一定
[00:13:30.000 --> 00:13:32.000]  因為在創世記26章是說她是第二個
[00:13:32.000 --> 00:13:35.000]  但創世記28、29和36章是說她是第一個
[00:13:35.000 --> 00:13:37.000]  究竟是雅大還是爾我不知道
[00:13:37.000 --> 00:13:39.000]  總之名字叫做雅大
[00:13:39.000 --> 00:13:42.000]  雅大和以素生了兒子叫做以利法
[00:13:42.000 --> 00:13:46.000]  然後以素生平在舊聖經裡
[00:13:46.000 --> 00:13:48.000]  最多人就是三四個不同的太太
[00:13:48.000 --> 00:13:51.000]  所以她兒子以利法有養學養
[00:13:51.000 --> 00:13:53.000]  又是很多的太太
[00:13:53.000 --> 00:13:55.000]  我取個妾侍叫做庭納
[00:13:55.000 --> 00:13:59.000]  庭納生了兒子的名字叫做阿瑪力
[00:13:59.000 --> 00:14:02.000]  在創世記36章12節
[00:14:02.000 --> 00:14:06.000]  後來阿瑪力這個兒子
[00:14:06.000 --> 00:14:08.000]  在巴勒斯坦南部地方
[00:14:08.000 --> 00:14:10.000]  即是屬於近死海的地方
[00:14:10.000 --> 00:14:12.000]  然後發展成一個民族
[00:14:12.000 --> 00:14:14.000]  就是阿瑪力人的民族
[00:14:14.000 --> 00:14:16.000]  再回答一個問題
[00:14:16.000 --> 00:14:18.000]  阿瑪力人是以色列人的近親
[00:14:18.000 --> 00:14:20.000]  還是以色列人無關的
[00:14:20.000 --> 00:14:22.000]  菲律賓人那些民族呢
[00:14:22.000 --> 00:14:24.000]  是近親來的
[00:14:24.000 --> 00:14:25.000]  記得了
[00:14:25.000 --> 00:14:27.000]  講一講就記得了
[00:14:27.000 --> 00:14:29.000]  你回到主題聽多點
[00:14:29.000 --> 00:14:31.000]  認識多點聖經
[00:14:31.000 --> 00:14:33.000]  然後在聖經裡記載
[00:14:33.000 --> 00:14:35.000]  阿瑪力人和以色列人的淵源
[00:14:35.000 --> 00:14:38.000]  當以色列人離開埃及
[00:14:38.000 --> 00:14:39.000]  過紅海之後
[00:14:39.000 --> 00:14:42.000]  去到迦南地第一場的戰爭
[00:14:42.000 --> 00:14:43.000]  或者還沒到迦南地
[00:14:43.000 --> 00:14:44.000]  在抗野的時候
[00:14:44.000 --> 00:14:46.000]  就是和阿瑪力人爭戰
[00:14:46.000 --> 00:14:48.000]  在昭克紀第17章裡
[00:14:48.000 --> 00:14:51.000]  講到他和阿瑪力人的爭戰
[00:14:51.000 --> 00:14:54.000]  所以阿瑪力人一直和以色列人之間
[00:14:54.000 --> 00:14:56.000]  有一個很大的衝突
[00:14:56.000 --> 00:14:59.000]  當時寄居在阿瑪力人當中
[00:14:59.000 --> 00:15:04.000]  如果看經文第15章第6節
[00:15:04.000 --> 00:15:06.000]  有一個叫基里人
[00:15:06.000 --> 00:15:08.000]  寄居在阿瑪力人當中
[00:15:08.000 --> 00:15:10.000]  一些少數民族叫基里人
[00:15:10.000 --> 00:15:13.000]  他們都和以色列人比較好的關係
[00:15:13.000 --> 00:15:16.000]  摩西的岳父葉迪羅大概是基里人
[00:15:16.000 --> 00:15:18.000]  這裡不多說了
[00:15:18.000 --> 00:15:22.000]  反而阿瑪力人是近親的
[00:15:22.000 --> 00:15:23.000]  有關係的
[00:15:23.000 --> 00:15:25.000]  對以色列人反而虎視眈眈
[00:15:25.000 --> 00:15:27.000]  種種原因之下
[00:15:27.000 --> 00:15:29.000]  這場神的命令
[00:15:29.000 --> 00:15:31.000]  就吩咐以素去執行
[00:15:31.000 --> 00:15:33.000]  結果他真的打贏了
[00:15:33.000 --> 00:15:36.000]  不過在經文記載裡
[00:15:36.000 --> 00:15:39.000]  用很少篇幅講到戰爭
[00:15:39.000 --> 00:15:43.000]  真正的問題是講他信服神的態度
[00:15:43.000 --> 00:15:44.000]  所以從第10節開始
[00:15:44.000 --> 00:15:45.000]  今天我們看的經文
[00:15:45.000 --> 00:15:50.000]  就是講他和薩姆爾之間彼此的對話
[00:15:50.000 --> 00:15:54.000]  我們要察覺
[00:15:54.000 --> 00:15:57.000]  我們人生的底線
[00:15:57.000 --> 00:16:02.000]  你和我的生命當中有底線
[00:16:02.000 --> 00:16:05.000]  我小時候也有底線
[00:16:05.000 --> 00:16:08.000]  小時候在附近的鄰居
[00:16:08.000 --> 00:16:10.000]  怎樣罵我們
[00:16:10.000 --> 00:16:13.000]  對我們沒禮貌都可以
[00:16:13.000 --> 00:16:15.000]  講到父母就不行
[00:16:15.000 --> 00:16:17.000]  我和我的團友都說
[00:16:17.000 --> 00:16:18.000]  講到父母就不行
[00:16:18.000 --> 00:16:20.000]  我就打他
[00:16:20.000 --> 00:16:22.000]  好像有些底線
[00:16:22.000 --> 00:16:24.000]  我不是叫你學
[00:16:24.000 --> 00:16:27.000]  但我猜人生也有不同的底線
[00:16:27.000 --> 00:16:29.000]  很多底線
[00:16:29.000 --> 00:16:32.000]  像上次看的薩姆爾記上第13章
[00:16:32.000 --> 00:16:34.000]  素羅在危難
[00:16:34.000 --> 00:16:37.000]  在很慌亂的情況下
[00:16:37.000 --> 00:16:39.000]  看到他人生的底線
[00:16:39.000 --> 00:16:40.000]  勉強獻祭
[00:16:40.000 --> 00:16:41.000]  神蹤也要做
[00:16:41.000 --> 00:16:43.000]  不過這次相反
[00:16:43.000 --> 00:16:45.000]  素羅在成功的時間
[00:16:45.000 --> 00:16:47.000]  在他打勝仗之後
[00:16:47.000 --> 00:16:50.000]  你看到他人生的底線
[00:16:50.000 --> 00:16:57.000]  成功有時帶給人可能跌倒的前煞
[00:16:57.000 --> 00:17:00.000]  所以廣東話的說話都很有意思
[00:17:00.000 --> 00:17:02.000]  一朝得志
[00:17:02.000 --> 00:17:05.000]  語無論次
[00:17:05.000 --> 00:17:11.000]  飄飄然將自己真實的我走出來
[00:17:11.000 --> 00:17:15.000]  素羅在他人生成功的時間
[00:17:15.000 --> 00:17:17.000]  都有他的困難
[00:17:17.000 --> 00:17:19.000]  他的底線是什麼呢
[00:17:19.000 --> 00:17:23.000]  這段經文從和盤翻譯就很難看得到
[00:17:23.000 --> 00:17:27.000]  第15章12字
[00:17:27.000 --> 00:17:29.000]  他說打勝仗之後
[00:17:29.000 --> 00:17:31.000]  他去了加密
