
[00:00:00.000 --> 00:00:10.600]  西榮記是摩西臨終留下給神的百姓
[00:08:37.360 --> 00:08:41.360]  心不是說心臟
[00:08:41.360 --> 00:08:44.360]  不是說我們泵血逆循環
[00:08:44.360 --> 00:08:46.360]  最重要的是心跳停止了
[00:08:46.360 --> 00:08:50.360]  人的生命就結束了
[00:08:50.360 --> 00:08:54.360]  所以我們每一個心跳都愛上帝
[00:08:54.360 --> 00:08:57.360]  說得很浪漫
[00:08:57.360 --> 00:09:00.360]  我們嗶啵一下就愛上帝
[00:09:00.360 --> 00:09:02.360]  嗶啵一下就愛上帝
[00:09:02.360 --> 00:09:03.360]  不是的
[00:09:03.360 --> 00:09:06.360]  舊約聖經不是說修道主義
[00:09:06.360 --> 00:09:08.360]  一步走到耶穌基督
[00:09:08.360 --> 00:09:10.360]  第二步走到神的兒子
[00:09:10.360 --> 00:09:12.360]  這些操練有其道理
[00:09:12.360 --> 00:09:14.360]  但舊約聖經不說這些
[00:09:14.360 --> 00:09:20.360]  心是我們的思想
[00:09:20.360 --> 00:09:23.360]  每一個人都有事情想
[00:09:23.360 --> 00:09:27.360]  只是你告訴別人你想什麼
[00:09:27.360 --> 00:09:29.360]  有時候你不說也知道
[00:09:29.360 --> 00:09:35.360]  因為你想什麼就決定你會怎樣做事
[00:09:35.360 --> 00:09:38.360]  就決定你會怎樣生活
[00:09:38.360 --> 00:09:41.360]  就決定什麼對你是重要
[00:09:41.360 --> 00:09:45.360]  什麼對你沒那麼重要
[00:09:45.360 --> 00:09:48.360]  所以當你要做決定的時候
[00:09:48.360 --> 00:09:50.360]  當你要選擇的時候
[00:09:50.360 --> 00:09:52.360]  你只有這麼多時間
[00:09:52.360 --> 00:09:54.360]  但你有十樣事情要做
[00:09:54.360 --> 00:09:57.360]  你先做哪樣呢?
[00:09:57.360 --> 00:10:01.360]  或者在很緊張的情況下
[00:10:01.360 --> 00:10:04.360]  你是很快就要做完
[00:10:04.360 --> 00:10:07.360]  抑或你不是那麼緊張
[00:10:07.360 --> 00:10:10.360]  效率緊張的是關係
[00:10:10.360 --> 00:10:12.360]  所以你又不會生氣
[00:10:12.360 --> 00:10:14.360]  你寧願那些事情做得不好
[00:10:14.360 --> 00:10:17.360]  最重要大家開心
[00:10:17.360 --> 00:10:20.360]  每一次其實都是反映出
[00:10:20.360 --> 00:10:23.360]  你在想什麼
[00:10:23.360 --> 00:10:25.360]  雖然你沒說出來
[00:10:25.360 --> 00:10:33.360]  但你的心其實就是主管你整個人
[00:10:33.360 --> 00:10:38.360]  控制你的反應
[00:10:38.360 --> 00:10:41.360]  控制你的行為
[00:10:41.360 --> 00:10:45.360]  就是從你的思想開始
[00:10:45.360 --> 00:10:47.360]  舊約聖經也是這樣說的
[00:10:47.360 --> 00:10:49.360]  你要保守你的心
[00:10:49.360 --> 00:10:50.360]  記得嗎?
[00:10:50.360 --> 00:10:52.360]  這個教導金句
[00:10:52.360 --> 00:10:55.360]  勝過保守一切
[00:10:55.360 --> 00:10:57.360]  為什麼呢?
[00:10:57.360 --> 00:11:01.360]  因為一生的果效
[00:11:01.360 --> 00:11:04.360]  是由心發出來的
[00:11:04.360 --> 00:11:07.360]  不是說心臟不斷跳
[00:11:07.360 --> 00:11:09.360]  是說你的思想
[00:11:09.360 --> 00:11:11.360]  你怎樣想事
[00:11:11.360 --> 00:11:13.360]  你怎樣判斷
[00:11:13.360 --> 00:11:15.360]  你怎樣選擇
[00:11:15.360 --> 00:11:18.360]  就決定了你整個人
[00:11:18.360 --> 00:11:20.360]  你一天24小時
[00:11:20.360 --> 00:11:22.360]  一個星期七天
[00:11:22.360 --> 00:11:24.360]  你怎樣做人
[00:11:24.360 --> 00:11:26.360]  你怎樣待人
[00:11:26.360 --> 00:11:28.360]  你怎樣處事
[00:11:28.360 --> 00:11:32.360]  所以盡心去愛上帝
[00:11:32.360 --> 00:11:34.360]  如果你讀新約聖經
[00:11:34.360 --> 00:11:36.360]  你會留意到那裡盡什麼盡什麼
[00:11:36.360 --> 00:11:40.360]  就和新靈記往往多了一句
[00:11:40.360 --> 00:11:42.360]  新靈記說三個盡
[00:11:42.360 --> 00:11:44.360]  盡心盡性盡力
[00:11:44.360 --> 00:11:46.360]  新約聖經的福音書
[00:11:46.360 --> 00:11:48.360]  在答的時候就多了
[00:11:48.360 --> 00:11:52.360]  盡心盡性盡意盡力
[00:11:52.360 --> 00:11:54.360]  有時就盡智
[00:11:54.360 --> 00:11:56.360]  智慧的智
[00:11:56.360 --> 00:11:59.360]  其實是在解釋心
[00:11:59.360 --> 00:12:02.360]  With all your heart
[00:12:02.360 --> 00:12:04.360]  With all your soul
[00:12:04.360 --> 00:12:06.360]  盡心盡性
[00:12:06.360 --> 00:12:08.360]  With all your mind
[00:12:08.360 --> 00:12:10.360]  盡智
[00:12:10.360 --> 00:12:12.360]  With all your intellect
[00:12:12.360 --> 00:12:14.360]  盡智
[00:12:14.360 --> 00:12:16.360]  用英文的翻譯
[00:12:16.360 --> 00:12:18.360]  這樣來比較
[00:12:18.360 --> 00:12:20.360]  其實在說的是你裡面
[00:12:20.360 --> 00:12:22.360]  心想什麼人看不到
[00:12:22.360 --> 00:12:24.360]  所以舊約聖經的另一句說話
[00:12:24.360 --> 00:12:26.360]  我都和你提過
[00:12:26.360 --> 00:12:28.360]  人心比萬物都詭詐
[00:12:28.360 --> 00:12:30.360]  壞到極處
[00:12:30.360 --> 00:12:34.360]  誰能識透呢
[00:12:34.360 --> 00:12:36.360]  穿西裝打胎
[00:12:36.360 --> 00:12:38.360]  可以是醫官
[00:12:38.360 --> 00:12:40.360]  我不說那兩個字了
[00:12:40.360 --> 00:12:42.360]  你明白我說什麼了
[00:12:42.360 --> 00:12:44.360]  你看表面好好的
[00:12:44.360 --> 00:12:46.360]  好眉好貌
[00:12:46.360 --> 00:12:48.360]  我又不說了
[00:12:48.360 --> 00:12:50.360]  你知道我說什麼了
[00:12:50.360 --> 00:12:52.360]  裡面在想什麼
[00:12:52.360 --> 00:12:56.360]  不是外面看得到的
[00:12:56.360 --> 00:12:58.360]  很多時候
[00:12:58.360 --> 00:13:00.360]  詭震
[00:13:00.360 --> 00:13:04.360]  所以盡你裡面的思想
[00:13:04.360 --> 00:13:06.360]  來愛上帝
[00:13:06.360 --> 00:13:08.360]  到底是什麼意思
[00:13:08.360 --> 00:13:10.360]  到底是什麼意思
[00:13:10.360 --> 00:13:12.360]  到底是什麼意思
[00:13:12.360 --> 00:13:18.360]  新明紀在第七第八第九章
[00:13:18.360 --> 00:13:20.360]  重複了三次
[00:13:20.360 --> 00:13:24.360]  你們的心裡面
[00:13:24.360 --> 00:13:26.360]  千萬不要這樣想
[00:13:26.360 --> 00:13:28.360]  千萬不要這樣想
[00:13:28.360 --> 00:13:30.360]  你聽到嗎
[00:13:30.360 --> 00:13:32.360]  前面說要盡心愛上帝
[00:13:32.360 --> 00:13:34.360]  接著就提醒我們
[00:13:34.360 --> 00:13:36.360]  第七章
[00:13:36.360 --> 00:13:38.360]  十七節
[00:13:38.360 --> 00:13:40.360]  我讀給你聽
[00:13:40.360 --> 00:13:42.360]  你若心裡說
[00:13:42.360 --> 00:13:46.360]  這些國的民比我更多
[00:13:46.360 --> 00:13:52.360]  我怎能趕出他們呢
[00:13:52.360 --> 00:13:54.360]  他們在曠野
[00:13:54.360 --> 00:13:56.360]  預備要入迦南
[00:13:56.360 --> 00:14:00.360]  他們的心裡就想
[00:14:00.360 --> 00:14:02.360]  城牆高大
[00:14:02.360 --> 00:14:06.360]  人好像巨人一樣
[00:14:06.360 --> 00:14:08.360]  我們走到那裡
[00:14:08.360 --> 00:14:10.360]  我們是草蜢仔
[00:14:10.360 --> 00:14:12.360]  不是那隊惡隊
[00:14:12.360 --> 00:14:14.360]  真的蚊比和牛比
[00:14:14.360 --> 00:14:16.360]  我們來調怎麼夠打
[00:14:16.360 --> 00:14:18.360]  耶穌都說
[00:14:18.360 --> 00:14:20.360]  打仗要坐下來計數
[00:14:20.360 --> 00:14:24.360]  不夠打就送死
[00:14:24.360 --> 00:14:28.360]  心裡想的很有道理
[00:14:28.360 --> 00:14:32.360]  一個鞋盒能幫多少人
[00:14:32.360 --> 00:14:36.360]  不如弄個水吧
[00:14:36.360 --> 00:14:38.360]  很有道理
[00:14:38.360 --> 00:14:40.360]  那就不做了
[00:14:40.360 --> 00:14:44.360]  你想什麼就決定你做什麼
[00:14:44.360 --> 00:14:46.360]  或者你跟別人說
[00:14:46.360 --> 00:14:48.360]  這樣更好
[00:14:48.360 --> 00:14:50.360]  幾位弟兄可以跟你談
[00:14:50.360 --> 00:14:52.360]  你不出聲
[00:14:52.360 --> 00:14:54.360]  裡面想什麼沒人知道
[00:14:54.360 --> 00:14:56.360]  第二個
[00:14:56.360 --> 00:14:58.360]  心裡說的
[00:14:58.360 --> 00:15:00.360]  在第八章
[00:15:00.360 --> 00:15:02.360]  第十七節
[00:15:02.360 --> 00:15:06.360]  生命記第八章
[00:15:06.360 --> 00:15:08.360]  第十七節
[00:15:08.360 --> 00:15:10.360]  恐怕你心裡說
[00:15:10.360 --> 00:15:14.360]  這科材是我力量
[00:15:14.360 --> 00:15:18.360]  我能力得來的
[00:15:18.360 --> 00:15:20.360]  這句話很有道理
[00:15:20.360 --> 00:15:24.360]  你的房子是怎麼來的
[00:15:24.360 --> 00:15:26.360]  不是你蓋的
[00:15:26.360 --> 00:15:28.360]  是你供的
[00:15:28.360 --> 00:15:30.360]  我多少錢供
[00:15:30.360 --> 00:15:32.360]  我上班下班
[00:15:32.360 --> 00:15:34.360]  我勤力工作
[00:15:34.360 --> 00:15:36.360]  我發奮做人
[00:15:36.360 --> 00:15:38.360]  我一家人
[00:15:38.360 --> 00:15:40.360]  兩夫妻一人一份
[00:15:40.360 --> 00:15:42.360]  我們白手興家
[00:15:42.360 --> 00:15:44.360]  初新移民來到
[00:15:44.360 --> 00:15:46.360]  初步到的時候
[00:15:46.360 --> 00:15:48.360]  你都不知道熬得多辛苦
[00:15:48.360 --> 00:15:50.360]  我的財產
[00:15:50.360 --> 00:15:52.360]  我的貨材
[00:15:52.360 --> 00:15:54.360]  是我的力量
[00:15:54.360 --> 00:15:56.360]  是我的能力
[00:15:56.360 --> 00:15:58.360]  得到的
[00:15:58.360 --> 00:16:00.360]  有什麼不對
[00:16:00.360 --> 00:16:02.360]  所以這句話
[00:16:02.360 --> 00:16:04.360]  沒有恐怕兩個字
[00:16:04.360 --> 00:16:06.360]  只是加上去
[00:16:06.360 --> 00:16:08.360]  語氣是你不要這樣想
[00:16:08.360 --> 00:16:10.360]  還有第三句
[00:16:10.360 --> 00:16:12.360]  在第九章
[00:16:12.360 --> 00:16:14.360]  第九章
[00:16:14.360 --> 00:16:16.360]  第四節
[00:16:16.360 --> 00:16:20.360]  耶和華你的神
[00:16:20.360 --> 00:16:22.360]  將這些國民
[00:16:22.360 --> 00:16:24.360]  從你面前
[00:16:24.360 --> 00:16:26.360]  這個字很深
[00:16:26.360 --> 00:16:28.360]  懂不懂
[00:16:28.360 --> 00:16:30.360]  有幾個不同的讀法
[00:16:30.360 --> 00:16:32.360]  我查過字典
[00:16:32.360 --> 00:16:34.360]  都不太相信
[00:16:34.360 --> 00:16:36.360]  斜出去
[00:16:36.360 --> 00:16:38.360]  趕他們出去之後
[00:16:38.360 --> 00:16:40.360]  你的心裏面就不可說
[00:16:40.360 --> 00:16:42.360]  耶和華將他們
[00:16:42.360 --> 00:16:44.360]  從你面前
[00:16:44.360 --> 00:16:46.360]  趕出去
[00:16:46.360 --> 00:16:48.360]  這個容易讀很多
[00:16:48.360 --> 00:16:50.360]  是因他們的惡
[00:16:50.360 --> 00:16:52.360]  你進去得他們的地
[00:16:52.360 --> 00:16:54.360]  並不是
[00:16:54.360 --> 00:16:56.360]  因你的義
[00:16:56.360 --> 00:16:58.360]  也不是
[00:16:58.360 --> 00:17:00.360]  因你心裏
[00:17:00.360 --> 00:17:02.360]  正直
[00:17:02.360 --> 00:17:04.360]  這個想法很有道理
[00:17:04.360 --> 00:17:06.360]  為什麼上帝祝福我
[00:17:06.360 --> 00:17:08.360]  為什麼上帝不祝福他
[00:17:08.360 --> 00:17:10.360]  因為我正直
[00:17:10.360 --> 00:17:12.360]  因為我好
[00:17:12.360 --> 00:17:14.360]  所以上帝祝福我
[00:17:14.360 --> 00:17:16.360]  為什麼他搞成這樣
[00:17:16.360 --> 00:17:18.360]  他不好
[00:17:18.360 --> 00:17:20.360]  上帝監察人心
[00:17:20.360 --> 00:17:22.360]  上帝監察人心
[00:17:22.360 --> 00:17:24.360]  知道我好
[00:17:24.360 --> 00:17:26.360]  他不好
[00:17:26.360 --> 00:17:28.360]  我們的心裏面
[00:17:28.360 --> 00:17:30.360]  有很多事想
[00:17:30.360 --> 00:17:34.360]  上帝的說話
[00:17:34.360 --> 00:17:36.360]  其實首先
[00:17:36.360 --> 00:17:40.360]  不是規定我們要怎樣做
[00:17:40.360 --> 00:17:42.360]  不是規條
[00:17:42.360 --> 00:17:44.360]  不是束縛
[00:17:44.360 --> 00:17:46.360]  上帝的說話
[00:17:46.360 --> 00:17:48.360]  上帝的誡明
[00:17:48.360 --> 00:17:54.360]  其實是教我們怎樣想
[00:17:54.360 --> 00:17:56.360]  我們的心
[00:17:56.360 --> 00:17:58.360]  有些事
[00:17:58.360 --> 00:18:00.360]  很有道理的
[00:18:00.360 --> 00:18:02.360]  但不是這樣想的
[00:18:02.360 --> 00:18:04.360]  盡你的心
[00:18:04.360 --> 00:18:06.360]  去愛上帝
[00:18:06.360 --> 00:18:08.360]  想這些事
[00:18:08.360 --> 00:18:10.360]  是從哪裡來的
[00:18:10.360 --> 00:18:12.360]  你說是常識
[00:18:12.360 --> 00:18:14.360]  其實不是的
[00:18:14.360 --> 00:18:16.360]  有很多事是你小時候聽聽賣賣
[00:18:16.360 --> 00:18:20.360]  有很多是你現在看報紙雜誌
[00:18:20.360 --> 00:18:22.360]  看電視
[00:18:22.360 --> 00:18:24.360]  看劇集
[00:18:24.360 --> 00:18:26.360]  你每一日
[00:18:26.360 --> 00:18:28.360]  只要你不是睡著了
[00:18:28.360 --> 00:18:30.360]  甚至睡著了
[00:18:30.360 --> 00:18:32.360]  有些人說都聽到收音機
[00:18:32.360 --> 00:18:34.360]  在睡覺開著收音機
[00:18:34.360 --> 00:18:36.360]  很多資訊
[00:18:36.360 --> 00:18:38.360]  很多資訊
[00:18:38.360 --> 00:18:40.360]  什麼下午茶
[00:18:40.360 --> 00:18:44.360]  總之全部都進去裏面
[00:18:44.360 --> 00:18:46.360]  影響你的思想
[00:18:46.360 --> 00:18:48.360]  請問
[00:18:48.360 --> 00:18:50.360]  神的說話
[00:18:50.360 --> 00:18:54.360]  有沒有進入你的思想
[00:18:54.360 --> 00:19:00.360]  有沒有影響改變你的思想
[00:19:00.360 --> 00:19:02.360]  你計一計數
[00:19:02.360 --> 00:19:04.360]  一個星期七天
[00:19:04.360 --> 00:19:08.360]  你除了睡覺的時間
[00:19:08.360 --> 00:19:10.360]  你每天有多少個小時
[00:19:10.360 --> 00:19:14.360]  在這些日子
[00:19:14.360 --> 00:19:16.360]  這些時間
[00:19:16.360 --> 00:19:18.360]  你跟人聊天
[00:19:18.360 --> 00:19:20.360]  你接收很多資訊
[00:19:20.360 --> 00:19:24.360]  全部都進去影響你
[00:19:24.360 --> 00:19:28.360]  你有多少時間
[00:19:28.360 --> 00:19:30.360]  是讓神的說話
[00:19:30.360 --> 00:19:32.360]  來影響你
[00:19:32.360 --> 00:19:36.360]  是不是有翻轉了學的
[00:19:36.360 --> 00:19:40.360]  九點半到十點半
[00:19:40.360 --> 00:19:42.360]  一個星期七天
[00:19:42.360 --> 00:19:44.360]  一個小時
[00:19:44.360 --> 00:19:46.360]  不是七比一
[00:19:46.360 --> 00:19:48.360]  不是用一天時間上主要學
[00:19:48.360 --> 00:19:52.360]  是二十四乘七
[00:19:52.360 --> 00:19:54.360]  減了睡覺時間
[00:19:54.360 --> 00:19:58.360]  十六乘七對一
[00:19:58.360 --> 00:20:02.360]  不成比例的
[00:20:02.360 --> 00:20:04.360]  很坦白
[00:20:04.360 --> 00:20:06.360]  已經不得了
[00:20:06.360 --> 00:20:08.360]  很多人可能是
[00:20:08.360 --> 00:20:10.360]  我每個星期
[00:20:10.360 --> 00:20:12.360]  半小時聽到
[00:20:12.360 --> 00:20:16.360]  我有靈修的
[00:20:16.360 --> 00:20:18.360]  牧師
[00:20:18.360 --> 00:20:20.360]  我每天都有讀聖經
[00:20:20.360 --> 00:20:22.360]  我讀半小時的
[00:20:22.360 --> 00:20:26.360]  三十分鐘乘七
[00:20:26.360 --> 00:20:30.360]  加一
[00:20:30.360 --> 00:20:32.360]  加零點
[00:20:32.360 --> 00:20:34.360]  你加吧
[00:20:34.360 --> 00:20:36.360]  你做吧
[00:20:36.360 --> 00:20:38.360]  你從來都不坐下來計算
[00:20:38.360 --> 00:20:40.360]  我已經很好了
[00:20:40.360 --> 00:20:42.360]  那多好呢
[00:20:42.360 --> 00:20:44.360]  難道我要
[00:20:44.360 --> 00:20:46.360]  二十四小時對著聖經
[00:20:46.360 --> 00:20:48.360]  找一本微型的
[00:20:48.360 --> 00:20:50.360]  放在前面走路
[00:20:50.360 --> 00:20:52.360]  一直看著
[00:20:52.360 --> 00:20:54.360]  不是不是
[00:20:54.360 --> 00:21:00.360]  盡身愛上帝
[00:21:00.360 --> 00:21:02.360]  你有沒有聽到「盡」字
[00:21:02.360 --> 00:21:06.360]  翻譯漏了一個字
[00:21:06.360 --> 00:21:12.360]  是盡你的心去愛上帝
[00:21:12.360 --> 00:21:16.360]  你不是二十四小時可以讀聖經的
[00:21:16.360 --> 00:21:18.360]  那你有沒有計算過
[00:21:18.360 --> 00:21:22.360]  如果你盡你的時間
[00:21:22.360 --> 00:21:24.360]  很有計劃
[00:21:24.360 --> 00:21:26.360]  很有方法
[00:21:26.360 --> 00:21:31.360]  這樣來儲藏神的話
[00:21:31.360 --> 00:21:35.360]  幫助你去做決定
[00:21:35.360 --> 00:21:39.360]  影響你的心思意料
[00:21:39.360 --> 00:21:42.360]  改變你整個人
[00:21:42.360 --> 00:21:45.360]  如果你說我要盡
[00:21:45.360 --> 00:21:48.360]  那會是怎樣呢
[00:21:48.360 --> 00:21:51.360]  聽到說不是規條
[00:21:51.360 --> 00:21:53.360]  三十小時不是不是
[00:21:53.360 --> 00:21:57.360]  在你現在的情況下
[00:21:57.360 --> 00:21:59.360]  什麼叫做盡呢
[00:21:59.360 --> 00:22:01.360]  你盡了沒有
[00:22:01.360 --> 00:22:04.360]  還沒有
[00:22:04.360 --> 00:22:08.360]  那有很多地方可以商量
[00:22:08.360 --> 00:22:10.360]  但如果說我已經盡了
[00:22:10.360 --> 00:22:12.360]  我很有計劃
