
[00:00:00.000 --> 00:00:05.000]  今天我就坐下
[00:02:40.000 --> 00:02:42.000]  我們是上帝國的子民
[00:02:42.000 --> 00:02:46.000]  上帝是我們的王
[00:02:46.000 --> 00:02:49.000]  同時我們也承認耶穌基督為主
[00:02:49.000 --> 00:02:56.000]  所以在語言上會引起懷疑被誤會
[00:02:56.000 --> 00:03:04.000]  地上的君王往往不喜歡有人和他競爭
[00:03:04.000 --> 00:03:08.000]  始終地上的君王安全感比較低
[00:03:08.000 --> 00:03:12.000]  天上的君王不會和人競爭
[00:03:12.000 --> 00:03:18.000]  但如果地上的信徒說自己是另外一個國度的子民
[00:03:18.000 --> 00:03:23.000]  上帝作王或最早期教會的說法
[00:03:23.000 --> 00:03:26.000]  基督為王的時候就很頭痛
[00:03:26.000 --> 00:03:31.000]  第二個結論就是他們在社會上被邊緣化
[00:03:31.000 --> 00:03:35.000]  所謂邊緣化就是某些活動
[00:03:35.000 --> 00:03:40.000]  某些社會集體和鄰居
[00:03:40.000 --> 00:03:42.000]  身處的地方
[00:03:42.000 --> 00:03:44.000]  文化上也好
[00:03:44.000 --> 00:03:48.000]  平時生活上工作上也好
[00:03:48.000 --> 00:03:50.000]  某些行為信了主後
[00:03:50.000 --> 00:03:52.000]  尤其是以前的世界
[00:03:52.000 --> 00:03:57.000]  現在這個世界也有些事我們不應該參與
[00:03:57.000 --> 00:04:03.000]  例如說聚賭不應該參與
[00:04:03.000 --> 00:04:05.000]  聚賭不一定犯法
[00:04:05.000 --> 00:04:07.000]  因為你可以去看球賽
[00:04:07.000 --> 00:04:11.000]  賽馬會有位置讓你看電視看球賽
[00:04:11.000 --> 00:04:13.000]  然後下注 很熱鬧的地方
[00:04:13.000 --> 00:04:16.000]  某些事我們也不參與
[00:04:16.000 --> 00:04:18.000]  我隨便舉一個例子
[00:04:18.000 --> 00:04:20.000]  但以前的世界就多了
[00:04:20.000 --> 00:04:22.000]  因為以前的世界是滿天神佛
[00:04:22.000 --> 00:04:24.000]  在羅馬世界裡
[00:04:24.000 --> 00:04:29.000]  而且很多的娛樂節目
[00:04:29.000 --> 00:04:31.000]  我們娛樂節目拿著手機
[00:04:31.000 --> 00:04:33.000]  每個人都是自我娛樂
[00:04:33.000 --> 00:04:36.000]  以前沒有手機的年代
[00:04:36.000 --> 00:04:40.000]  即是90年代或之前
[00:04:40.000 --> 00:04:42.000]  對著電視就娛樂
[00:04:42.000 --> 00:04:43.000]  再早期一點
[00:04:43.000 --> 00:04:45.000]  我讀小學的時候
[00:04:45.000 --> 00:04:47.000]  電視開始不久
[00:04:47.000 --> 00:04:49.000]  聽收音機又是娛樂
[00:04:49.000 --> 00:04:52.000]  中間當然可以出去看電影
[00:04:52.000 --> 00:04:55.000]  去旅行 行山那些都有
[00:04:55.000 --> 00:04:58.000]  但正正就是現在
[00:04:58.000 --> 00:05:00.000]  現在這個時候
[00:05:00.000 --> 00:05:02.000]  因為科技的緣故
[00:05:02.000 --> 00:05:04.000]  我們的娛樂是很多花樣的
[00:05:04.000 --> 00:05:06.000]  以前的世界娛樂是很狹窄的
[00:05:06.000 --> 00:05:09.000]  其中一個很大的娛樂空間
[00:05:09.000 --> 00:05:12.000]  就是宗教上的節慶
[00:05:12.000 --> 00:05:13.000]  宗教節日
[00:05:13.000 --> 00:05:16.000]  就是剛剛這個星期
[00:05:16.000 --> 00:05:20.000]  有佛誕
[00:05:20.000 --> 00:05:22.000]  長洲人頭湧湧
[00:05:22.000 --> 00:05:25.000]  這些日子
[00:05:25.000 --> 00:05:28.000]  基督徒不參與旅遊的活動
[00:05:28.000 --> 00:05:30.000]  但問題是在香港
[00:05:30.000 --> 00:05:32.000]  太多現代世界
[00:05:32.000 --> 00:05:34.000]  你不參與一件半件
[00:05:34.000 --> 00:05:35.000]  根本你不會有感覺
[00:05:35.000 --> 00:05:37.000]  人們也不會有感覺
[00:05:37.000 --> 00:05:39.000]  以前的世界就很有感覺
[00:05:40.000 --> 00:05:42.000]  因為那些都是主要
[00:05:42.000 --> 00:05:44.000]  圍到自己的村
[00:05:44.000 --> 00:05:45.000]  圍到當地
[00:05:45.000 --> 00:05:47.000]  圍到自己的城市
[00:05:47.000 --> 00:05:49.000]  求福的地方
[00:05:49.000 --> 00:05:51.000]  你不參與就有很大問題
[00:05:51.000 --> 00:05:52.000]  所以社會上
[00:05:52.000 --> 00:05:55.000]  是基督徒自己先將自己邊緣化
[00:05:55.000 --> 00:05:58.000]  繼而社會上的人也會將基督徒邊緣化
[00:05:58.000 --> 00:06:00.000]  第三點
[00:06:00.000 --> 00:06:02.000]  上次得出的結論
[00:06:02.000 --> 00:06:04.000]  就是文化上的並解
[00:06:04.000 --> 00:06:06.000]  我們所做的事情
[00:06:06.000 --> 00:06:10.000]  第三點就未必一定是在經文上
[00:06:10.000 --> 00:06:13.000]  雪藤傳或者彼得前書
[00:06:13.000 --> 00:06:16.000]  這麼直接提出來的
[00:06:16.000 --> 00:06:18.000]  反而
[00:06:18.000 --> 00:06:21.000]  就是在教會歷史
[00:06:21.000 --> 00:06:23.000]  第二世紀初的教會歷史
[00:06:23.000 --> 00:06:25.000]  就是晏啟時錄的時間
[00:06:25.000 --> 00:06:28.000]  在這些位置
[00:06:28.000 --> 00:06:30.000]  有些記載
[00:06:30.000 --> 00:06:32.000]  其實是羅馬的官記載
[00:06:32.000 --> 00:06:34.000]  讓我們看見事實上
[00:06:34.000 --> 00:06:37.000]  基督徒是被人誤解的
[00:06:37.000 --> 00:06:41.000]  他們不明白基督徒聚集在一起做什麼
[00:06:41.000 --> 00:06:44.000]  也不明白為什麼有人可以相信
[00:06:44.000 --> 00:06:45.000]  一個單一一個
[00:06:45.000 --> 00:06:47.000]  唯獨一個其他都不是
[00:06:47.000 --> 00:06:49.000]  為什麼有人會這樣
[00:06:49.000 --> 00:06:51.000]  尤其是如果
[00:06:51.000 --> 00:06:53.000]  宗教和政治在以前世界
[00:06:53.000 --> 00:06:54.000]  永遠是扣在一起
[00:06:54.000 --> 00:06:56.000]  拆不開的
[00:06:56.000 --> 00:07:00.000]  如果羅馬所敬拜
[00:07:00.000 --> 00:07:03.000]  羅馬賴以為生的羅馬女神
[00:07:03.000 --> 00:07:05.000]  你都不參與敬拜的話
[00:07:05.000 --> 00:07:08.000]  這不單是一個宗教的行為
[00:07:08.000 --> 00:07:10.000]  你拒絕敬拜某一個神
[00:07:10.000 --> 00:07:12.000]  其實也演變成為政治的
[00:07:12.000 --> 00:07:15.000]  有政治意義的行為
[00:07:15.000 --> 00:07:19.000]  這就變成是挺麻煩的事情
[00:07:19.000 --> 00:07:21.000]  變成政治上
[00:07:21.000 --> 00:07:22.000]  社會行為上
[00:07:22.000 --> 00:07:23.000]  文化上
[00:07:23.000 --> 00:07:25.000]  人家都可以取笑你
[00:07:25.000 --> 00:07:28.000]  弟兄和姐妹通婚
[00:07:28.000 --> 00:07:30.000]  這是很麻煩的事情
[00:07:30.000 --> 00:07:33.000]  在這樣的場景下
[00:07:33.000 --> 00:07:37.000]  早期教會在地方上
[00:07:37.000 --> 00:07:41.000]  羅馬帝國早期都不會將信義人士
[00:07:41.000 --> 00:07:43.000]  分拆出來
[00:07:43.000 --> 00:07:47.000]  說這群人看得不順眼
[00:07:47.000 --> 00:07:50.000]  或者這群人因為誤會也好
[00:07:50.000 --> 00:07:52.000]  其他人煽動也好
[00:07:52.000 --> 00:07:55.000]  有顛覆政府的意圖
[00:07:55.000 --> 00:07:57.000]  羅馬帝國沒有
[00:07:57.000 --> 00:07:59.000]  但地方上
[00:07:59.000 --> 00:08:01.000]  這裡那裡
[00:08:01.000 --> 00:08:03.000]  這個時候那個時候
[00:08:03.000 --> 00:08:05.000]  因為不同人
[00:08:05.000 --> 00:08:07.000]  當地人對信徒的誤解
[00:08:07.000 --> 00:08:09.000]  或者敵視
[00:08:09.000 --> 00:08:13.000]  就會引發對信徒不同的迫害
[00:08:13.000 --> 00:08:17.000]  或者信徒要為自己辯護
[00:08:17.000 --> 00:08:19.000]  這也是啟示錄的場景
[00:08:19.000 --> 00:08:23.000]  尤其是在第二第三章看到
[00:08:23.000 --> 00:08:26.000]  結果是怎樣呢
[00:08:26.000 --> 00:08:28.000]  教會就要面對問題
[00:08:28.000 --> 00:08:34.000]  和所有人類組織的人的行為一樣
[00:08:34.000 --> 00:08:38.000]  當一群人面對壓力的時候
[00:08:38.000 --> 00:08:42.000]  要解決問題就有不同的方案
[00:08:42.000 --> 00:08:44.000]  其中一個方案一定是妥協
[00:08:44.000 --> 00:08:46.000]  人家想我們這樣
[00:08:46.000 --> 00:08:48.000]  不是大不了的事情
[00:08:48.000 --> 00:08:50.000]  我們就遷就他
[00:08:50.000 --> 00:08:52.000]  這樣就沒事了
[00:08:52.000 --> 00:08:54.000]  壓力就取消了
[00:08:54.000 --> 00:08:57.000]  所以如果你看啟示錄第二第三章
[00:08:57.000 --> 00:09:01.000]  七教會所面對的主的責備
[00:09:01.000 --> 00:09:03.000]  他們面對一套問題
[00:09:03.000 --> 00:09:05.000]  在七教會主對七教會說的話裡反映出來
[00:09:05.000 --> 00:09:11.000]  同時也反映了主對七教會的責備
[00:09:11.000 --> 00:09:13.000]  其中是
[00:09:13.000 --> 00:09:15.000]  如果我們說是
[00:09:15.000 --> 00:09:17.000]  以弗所教會就好很多
[00:09:17.000 --> 00:09:19.000]  但是在別加摩
[00:09:19.000 --> 00:09:23.000]  或者是薩迪推瓦推拉
[00:09:23.000 --> 00:09:25.000]  的教會
[00:09:25.000 --> 00:09:27.000]  無論是尼哥拉一黨
[00:09:27.000 --> 00:09:29.000]  或者是耶誓別
[00:09:29.000 --> 00:09:31.000]  耶誓別是教師
[00:09:31.000 --> 00:09:33.000]  先知
[00:09:33.000 --> 00:09:36.000]  他們所提倡的在教會裡
[00:09:36.000 --> 00:09:39.000]  一些讓信徒妥協
[00:09:39.000 --> 00:09:41.000]  在羅馬世界裡
[00:09:41.000 --> 00:09:43.000]  做出一些
[00:09:43.000 --> 00:09:45.000]  基本上
[00:09:45.000 --> 00:09:48.000]  會違背上帝
[00:09:48.000 --> 00:09:51.000]  對上帝不忠的行為
[00:09:51.000 --> 00:09:54.000]  主要在七教會的信息裡
[00:09:54.000 --> 00:09:56.000]  也都指出了
[00:09:56.000 --> 00:09:58.000]  所以第三點
[00:09:58.000 --> 00:10:00.000]  我們上次也提過
[00:10:00.000 --> 00:10:03.000]  啟示錄裡最主要的要求
[00:10:03.000 --> 00:10:05.000]  寫來為了什麼呢
[00:10:05.000 --> 00:10:07.000]  一方面是安慰
[00:10:07.000 --> 00:10:11.000]  困難裡的教會
[00:10:11.000 --> 00:10:13.000]  另外一方面
[00:10:13.000 --> 00:10:15.000]  也是警告要得勝
[00:10:15.000 --> 00:10:17.000]  要七教會
[00:10:17.000 --> 00:10:19.000]  主對每一間教會的說法
[00:10:19.000 --> 00:10:21.000]  得勝的就怎樣怎樣
[00:10:21.000 --> 00:10:24.000]  如果你不悔改的就怎樣怎樣
[00:10:24.000 --> 00:10:26.000]  其實主對七教會的話
[00:10:26.000 --> 00:10:29.000]  不是都是安慰的說話
[00:10:29.000 --> 00:10:33.000]  是有威脅的說話
[00:10:33.000 --> 00:10:35.000]  警告的說話
[00:10:35.000 --> 00:10:38.000]  主對教會是有要求的
[00:10:38.000 --> 00:10:40.000]  在那種情況裡
[00:10:40.000 --> 00:10:42.000]  我們3.1 3.2
[00:10:42.000 --> 00:10:44.000]  第二頁的筆記裡
[00:10:44.000 --> 00:10:46.000]  也上次結束的時候提過
[00:10:46.000 --> 00:10:48.000]  啟示錄的寫作
[00:10:48.000 --> 00:10:50.000]  最終寫這麼多東西
[00:10:50.000 --> 00:10:53.000]  是想成就什麼事情呢
[00:10:53.000 --> 00:10:56.000]  信徒必須是警醒緊守
[00:10:56.000 --> 00:11:00.000]  這個好像接受黎加前後書裡的說法
[00:11:00.000 --> 00:11:03.000]  還有對以色列的上帝
[00:11:03.000 --> 00:11:06.000]  對耶穌基督的上帝
[00:11:06.000 --> 00:11:09.000]  對上帝和他的尼塞亞
[00:11:09.000 --> 00:11:11.000]  是忠誠不二
[00:11:11.000 --> 00:11:13.000]  對高揚忠誠不二
[00:11:13.000 --> 00:11:16.000]  這個就是我們上次所說的
[00:11:16.000 --> 00:11:21.000]  所以上次我們看啟示錄的經文
[00:11:21.000 --> 00:11:23.000]  就不是多
[00:11:23.000 --> 00:11:25.000]  主要都是在第一章裡
[00:11:25.000 --> 00:11:30.000]  今天我們的題目就是啟示錄的淵源
[00:11:30.000 --> 00:11:32.000]  上次就是啟示錄的場景
[00:11:32.000 --> 00:11:34.000]  為什麼要寫啟示錄
[00:11:34.000 --> 00:11:36.000]  啟示錄的讀者
[00:11:36.000 --> 00:11:38.000]  到底面對什麼問題
[00:11:38.000 --> 00:11:43.000]  以至上帝覺得他需要感動約翰
[00:11:43.000 --> 00:11:46.000]  把某些東西寫下給七教會
[00:11:46.000 --> 00:11:48.000]  七教會不是只給七
[00:11:48.000 --> 00:11:50.000]  大家都明白不是只給七教會
[00:11:50.000 --> 00:11:54.000]  七可以是有象徵意義的
[00:11:54.000 --> 00:11:56.000]  雖然實質上是給七教會
[00:11:56.000 --> 00:12:01.000]  但是對七教會的每一番說話後面都說明
[00:12:01.000 --> 00:12:06.000]  聖靈所說的話凡有耳的都應當聽
[00:12:06.000 --> 00:12:08.000]  其實是給所有人的
[00:12:08.000 --> 00:12:11.000]  如果我們今天讀的時候
[00:12:11.000 --> 00:12:13.000]  我們都可以自己對號入座
[00:12:13.000 --> 00:12:15.000]  我有耳朵
[00:12:15.000 --> 00:12:17.000]  我有耳朵
[00:12:17.000 --> 00:12:18.000]  我都應該聽
[00:12:18.000 --> 00:12:22.000]  也證明啟示錄是讀出來聽的
[00:12:22.000 --> 00:12:23.000]  宣告
[00:12:23.000 --> 00:12:25.000]  以前沒有書
[00:12:25.000 --> 00:12:27.000]  有書那時候是剛剛開始
[00:12:27.000 --> 00:12:29.000]  沒多久
[00:12:29.000 --> 00:12:32.000]  但是絕大部分文盲
[00:12:32.000 --> 00:12:34.000]  就算那時候有印刷術
[00:12:34.000 --> 00:12:35.000]  那時候沒有
[00:12:35.000 --> 00:12:37.000]  西方去到15世紀才發明
[00:12:37.000 --> 00:12:39.000]  就算那時候有都沒什麼用
[00:12:39.000 --> 00:12:41.000]  文盲多於什麼
[00:12:41.000 --> 00:12:43.000]  所以所有東西都是宣講的
[00:12:43.000 --> 00:12:45.000]  凡有耳的就應當聽
[00:12:45.000 --> 00:12:48.000]  我們今天仍然以講道為主
[00:12:48.000 --> 00:12:51.000]  即使有書之類
[00:12:51.000 --> 00:12:55.000]  教會的直覺
[00:12:55.000 --> 00:12:59.000]  永遠不能排除說話
[00:12:59.000 --> 00:13:01.000]  聽和說這兩番
[00:13:01.000 --> 00:13:04.000]  凡有耳都應當聽
[00:13:04.000 --> 00:13:07.000]  意味著七記是實體的
[00:13:07.000 --> 00:13:09.000]  即是七間教會
[00:13:09.000 --> 00:13:12.000]  亦都是給所有有機會接觸到
[00:13:12.000 --> 00:13:14.000]  啟示錄的歷世歷代
[00:13:14.000 --> 00:13:16.000]  所有的信徒
[00:13:16.000 --> 00:13:19.000]  我們今天看啟示錄淵源
[00:13:19.000 --> 00:13:21.000]  就是起筆記的第三頁
[00:13:21.000 --> 00:13:23.000]  今天我們都會看筆記
[00:13:23.000 --> 00:13:25.000]  所以大家如果有筆記的話
[00:13:25.000 --> 00:13:26.000]  都要預備
[00:13:26.000 --> 00:13:27.000]  尤其是開頭的部分
[00:13:27.000 --> 00:13:29.000]  會看筆記多一點
[00:13:29.000 --> 00:13:31.000]  接著我們就會看舊約
[00:13:31.000 --> 00:13:34.000]  和啟示錄某些經文
[00:13:34.000 --> 00:13:36.000]  尤其是舊約
[00:13:36.000 --> 00:13:38.000]  所謂啟示錄的淵源
[00:13:38.000 --> 00:13:40.000]  啟示錄的思想
[00:13:40.000 --> 00:13:42.000]  啟示錄的語言
[00:13:42.000 --> 00:13:44.000]  是來自哪裡呢
[00:13:44.000 --> 00:13:46.000]  取材自哪裡呢
[00:13:46.000 --> 00:13:48.000]  其實主要取材於舊約
[00:13:48.000 --> 00:13:52.000]  因為上帝是耶穌基督的上帝
[00:13:52.000 --> 00:13:55.000]  亦都是阿伯拉罕以撒瓦國的上帝
[00:13:55.000 --> 00:13:58.000]  上帝昨日今日一直到永遠
[00:13:58.000 --> 00:14:00.000]  或者過去現在將來
[00:14:00.000 --> 00:14:02.000]  都是同一位上帝
[00:14:02.000 --> 00:14:04.000]  所以上帝的啟示
[00:14:04.000 --> 00:14:06.000]  上帝在耶穌基督裏面
[00:14:06.000 --> 00:14:10.000]  被所有信徒的應許
[00:14:10.000 --> 00:14:12.000]  是一早已經提出來
[00:14:12.000 --> 00:14:16.000]  事實上最先是向以色列人提出來
[00:14:16.000 --> 00:14:18.000]  和阿伯拉罕納約
[00:14:18.000 --> 00:14:20.000]  和大衛納約
[00:14:20.000 --> 00:14:22.000]  所以啟示錄的語言
[00:14:22.000 --> 00:14:25.000]  約翰當然他自己是一個猶太人
[00:14:25.000 --> 00:14:28.000]  但就算你看新約的作者
[00:14:28.000 --> 00:14:32.000]  即使是外邦人路加才算
[00:14:32.000 --> 00:14:34.000]  路加他記載耶穌的故事
[00:14:34.000 --> 00:14:36.000]  記載使徒行傳
[00:14:36.000 --> 00:14:38.000]  都是橫行霸道
[00:14:38.000 --> 00:14:42.000]  他是由一個作為耶穌的故事
[00:14:42.000 --> 00:14:44.000]  或者早期教會的事情
[00:14:44.000 --> 00:14:48.000]  是延續著上帝在舊約的作為
[00:14:48.000 --> 00:14:51.000]  做那個眼光的
[00:14:51.000 --> 00:14:53.000]  做那個基礎的
[00:14:53.000 --> 00:14:56.000]  所以連一個外邦信徒都明白
[00:14:56.000 --> 00:15:00.000]  耶穌基督不是由石頭爆出來
[00:15:00.000 --> 00:15:02.000]  或者是從一個童貞女所生
[00:15:02.000 --> 00:15:04.000]  但是那時候才開始
[00:15:04.000 --> 00:15:06.000]  不是的 其實是一路下來
[00:15:06.000 --> 00:15:09.000]  耶穌基督是事情的成就
[00:15:09.000 --> 00:15:10.000]  不是事情的開始
[00:15:10.000 --> 00:15:12.000]  這是路加福音第一章
[00:15:12.000 --> 00:15:13.000]  路加寫得很清楚
[00:15:13.000 --> 00:15:17.000]  和提亞飛騮說的話當中的
[00:15:17.000 --> 00:15:20.000]  dedication speech
[00:15:20.000 --> 00:15:24.000]  那個又不是何詞
[00:15:24.000 --> 00:15:26.000]  是dedication的當中
[00:15:26.000 --> 00:15:29.000]  他說他多方探索
[00:15:29.000 --> 00:15:31.000]  是要將一些事情
[00:15:31.000 --> 00:15:35.000]  按照一個order
[00:15:35.000 --> 00:15:39.000]  將在我們當中所成就的事情
[00:15:39.000 --> 00:15:42.000]  orderly地告訴提亞飛騮
[00:15:42.000 --> 00:15:44.000]  所成就的事情
[00:15:44.000 --> 00:15:46.000]  不是所開始的事情
[00:15:46.000 --> 00:15:48.000]  這是路加的眼光
[00:15:48.000 --> 00:15:50.000]  所以路加明白
[00:15:50.000 --> 00:15:54.000]  耶穌的來臨是成就過去的上帝
[00:15:54.000 --> 00:15:56.000]  給以色列人的應許
[00:15:56.000 --> 00:15:58.000]  一切都是基於對上帝
[00:15:58.000 --> 00:16:01.000]  以前在以色列人所做的事情上的理解
[00:16:01.000 --> 00:16:03.000]  就算外邦信徒都明白
[00:16:03.000 --> 00:16:05.000]  所以我們今天都要明白這件事
[00:16:05.000 --> 00:16:07.000]  我們都是外邦信徒
[00:16:07.000 --> 00:16:11.000]  沒有舊約就沒有新約
[00:16:11.000 --> 00:16:13.000]  你沒有舊約的上帝
[00:16:13.000 --> 00:16:16.000]  你就不可能有新約的耶穌基督
[00:16:16.000 --> 00:16:18.000]  所以我們切走舊約
[00:16:18.000 --> 00:16:19.000]  你就不會明白新約
[00:16:19.000 --> 00:16:22.000]  只有一本新約就不會明白新約
[00:16:22.000 --> 00:16:25.000]  所以我雖然起見到教新約
[00:16:25.000 --> 00:16:27.000]  我也讀舊約的
[00:16:27.000 --> 00:16:29.000]  不然只讀新約
[00:16:29.000 --> 00:16:31.000]  只講新約就只有一個吉
[00:16:31.000 --> 00:16:33.000]  因為新約滿佈舊約的內容
[00:16:33.000 --> 00:16:35.000]  你不可能不看舊約
[00:16:35.000 --> 00:16:38.000]  在這些位置我們來看
[00:16:38.000 --> 00:16:40.000]  啟示錄的語言
[00:16:40.000 --> 00:16:44.000]  我們會只看一兩句
[00:16:44.000 --> 00:16:48.000]  啟示錄裡面404節的經文
[00:16:48.000 --> 00:16:50.000]  舊約用了二百多處
[00:16:50.000 --> 00:16:52.000]  太多了
[00:16:52.000 --> 00:16:54.000]  很明顯是沒有辦法
[00:16:54.000 --> 00:16:56.000]  一晚也沒有辦法
[00:16:56.000 --> 00:16:58.000]  我們上一科啟示錄
[00:16:58.000 --> 00:17:02.000]  有七八個小時
[00:17:02.000 --> 00:17:06.000]  都看不完這麼多對舊約的引用
[00:17:06.000 --> 00:17:09.000]  所以我們只看一兩行
[00:17:09.000 --> 00:17:12.000]  先做一個鋪排
[00:17:12.000 --> 00:17:14.000]  這就是筆記第三頁
[00:17:14.000 --> 00:17:16.000]  啟示錄和舊約第一點
[00:17:16.000 --> 00:17:20.000]  我中間就做一些解釋
[00:17:20.000 --> 00:17:23.000]  啟示錄和舊約1.1
[00:17:23.000 --> 00:17:27.000]  啟示錄是捲徹頭徹尾的新約文獻
[00:17:27.000 --> 00:17:30.000]  每句話都有意思
[00:17:30.000 --> 00:17:32.000]  什麼叫新約文獻呢
[00:17:32.000 --> 00:17:36.000]  新約文獻是屬於新約
[00:17:36.000 --> 00:17:40.000]  意思是沒有耶穌就沒有啟示錄
[00:17:40.000 --> 00:17:42.000]  因為耶穌是成立
[00:17:42.000 --> 00:17:44.000]  設立
[00:17:44.000 --> 00:17:47.000]  建立新約的那位
[00:17:47.000 --> 00:17:49.000]  是憑著他的血
[00:17:49.000 --> 00:17:52.000]  燒了
[00:17:52.000 --> 00:17:54.000]  英文說燒了
[00:17:54.000 --> 00:17:57.000]  我們現在香港看動畫
[00:17:57.000 --> 00:17:59.000]  看動漫時下流行的語言
[00:17:59.000 --> 00:18:01.000]  就說封印了
[00:18:01.000 --> 00:18:03.000]  啟示錄也說印
[00:18:03.000 --> 00:18:05.000]  啟示錄是打開那些封印
[00:18:05.000 --> 00:18:06.000]  七個封印
[00:18:06.000 --> 00:18:08.000]  這個下個星期會說
[00:18:08.000 --> 00:18:14.000]  新約是耶穌基督完成的
[00:18:14.000 --> 00:18:18.000]  所以沒有耶穌就沒有啟示錄
[00:18:18.000 --> 00:18:20.000]  所以啟示錄在這個角度看
[00:18:20.000 --> 00:18:22.000]  是徹頭徹尾的新約文獻
[00:18:22.000 --> 00:18:24.000]  必然說耶穌
[00:18:24.000 --> 00:18:26.000]  但是啟示錄所敬拜的上帝
[00:18:26.000 --> 00:18:28.000]  我們不能只說耶穌
[00:18:28.000 --> 00:18:32.000]  然後就什麼其他都不理會
[00:18:32.000 --> 00:18:33.000]  又不行
[00:18:33.000 --> 00:18:35.000]  啟示錄所敬拜的上帝
[00:18:35.000 --> 00:18:37.000]  也是猶太人的上帝
[00:18:37.000 --> 00:18:42.000]  是舊約女頭的上帝
[00:18:42.000 --> 00:18:44.000]  所以在表述的過程中
[00:18:44.000 --> 00:18:47.000]  啟示錄的敘事圖畫和議論圖畫
[00:18:47.000 --> 00:18:50.000]  什麼是敘事圖畫和議論圖畫呢
[00:18:50.000 --> 00:18:52.000]  啟示錄其實是說一個故事
[00:18:52.000 --> 00:18:55.000]  第七章
[00:18:55.000 --> 00:18:57.000]  不要說第七章
[00:18:57.000 --> 00:18:59.000]  說第六章
[00:18:59.000 --> 00:19:01.000]  第六章第五個印
[00:19:01.000 --> 00:19:04.000]  都是說一個故事
[00:19:04.000 --> 00:19:06.000]  發生了一些事
[00:19:06.000 --> 00:19:08.000]  敘述一些事情
[00:19:08.000 --> 00:19:09.000]  那件事很有趣
[00:19:09.000 --> 00:19:11.000]  在上帝的寶座前面
[00:19:11.000 --> 00:19:13.000]  有祭壇
[00:19:13.000 --> 00:19:17.000]  那些人是恩著耶穌基督
[00:19:17.000 --> 00:19:19.000]  為耶穌做見證
[00:19:19.000 --> 00:19:21.000]  因為上帝的道
[00:19:21.000 --> 00:19:23.000]  被殺人的靈魂
[00:19:23.000 --> 00:19:26.000]  在祭壇下向上帝呼求
[00:19:26.000 --> 00:19:28.000]  問上帝
[00:19:28.000 --> 00:19:30.000]  你什麼時候為我們伸冤
[00:19:30.000 --> 00:19:32.000]  這些叫做枉死
[00:19:32.000 --> 00:19:34.000]  什麼時候為我們伸冤
[00:19:34.000 --> 00:19:36.000]  含冤受屈
[00:19:36.000 --> 00:19:38.000]  被害而死
[00:19:38.000 --> 00:19:40.000]  這是一個故事
[00:19:40.000 --> 00:19:42.000]  雖然這個故事不是任何一個人的故事
[00:19:42.000 --> 00:19:44.000]  不是楊乃武與小白菜
[00:19:44.000 --> 00:19:46.000]  清代十大奇冤
[00:19:46.000 --> 00:19:48.000]  是其中一件
