
[00:00:00.000 --> 00:00:07.760]  我們在這幾天的時間,我們可以專心地在這個營地上
[00:11:22.080 --> 00:11:24.080]  所以我們看到這個三重亮光
[00:11:24.080 --> 00:11:26.520]  是一個最穩妥的互相你需要我
[00:11:26.520 --> 00:11:27.320]  我需要你
[00:11:27.320 --> 00:11:30.880]  聖經需要具體的環境佈局
[00:11:30.880 --> 00:11:32.760]  以及內心屬靈的經驗
[00:11:32.760 --> 00:11:34.040]  以及聖靈的感動
[00:11:34.040 --> 00:11:36.760]  聖靈的感動需要聖經的原則扣住
[00:11:36.760 --> 00:11:38.640]  看看是不是真的聖靈的感動
[00:11:38.640 --> 00:11:39.840]  環境的佈局
[00:11:39.840 --> 00:11:42.760]  又可以幫助我們裡面的聖靈感動互相配搭
[00:11:42.760 --> 00:11:46.160]  令裡面的感動加上外面的環境的配合
[00:11:46.160 --> 00:11:48.280]  我們就知道很平安地走上一條路
[00:11:48.280 --> 00:11:49.600]  或者很大膽地
[00:11:49.600 --> 00:11:51.000]  不可以走上去
[00:11:51.000 --> 00:11:52.560]  每個人都不肯去
[00:11:52.560 --> 00:11:53.280]  就是這樣
[00:11:53.280 --> 00:11:54.680]  這三個
[00:11:54.680 --> 00:11:56.280]  我說的這三個
[00:11:56.280 --> 00:11:58.280]  就成為我們一個基礎
[00:11:58.280 --> 00:11:58.720]  OK
[00:11:58.720 --> 00:11:59.760]  這個第一個基礎問題
[00:11:59.760 --> 00:12:03.080]  我們先說到一個很實質的操練和經驗問題
[00:12:03.080 --> 00:12:06.080]  第二個很重要的基礎
[00:12:06.080 --> 00:12:08.120]  就是我們這個東西是實質的
[00:12:08.120 --> 00:12:09.440]  不過我要再說一次
[00:12:09.440 --> 00:12:12.400]  因為這個東西是很重要的信念
[00:12:12.400 --> 00:12:13.480]  就是今天我們實際上說
[00:12:13.480 --> 00:12:15.840]  我們很難找到神的旨意
[00:12:15.840 --> 00:12:16.960]  很難追隨祂的旨意
[00:12:16.960 --> 00:12:18.520]  因為我們很多時候都聽不到
[00:12:18.520 --> 00:12:20.000]  神都沒錢跟我說話
[00:12:20.000 --> 00:12:22.160]  這個這樣的經驗
[00:12:22.160 --> 00:12:24.080]  我想跟大家說是錯的
[00:12:24.080 --> 00:12:27.640]  可能大家看到有些惡言
[00:12:27.640 --> 00:12:28.320]  錯的
[00:12:28.320 --> 00:12:30.000]  這是我很常有的經驗
[00:12:30.000 --> 00:12:31.320]  很多時候沒什麼跟我說話
[00:12:31.320 --> 00:12:32.120]  神不帶領我
[00:12:32.120 --> 00:12:33.560]  我告訴你這個經驗是錯的
[00:12:33.560 --> 00:12:34.080]  為什麼?
[00:12:34.080 --> 00:12:35.920]  因為這個跟聖經裡面
[00:12:35.920 --> 00:12:40.600]  整本聖經表達祂的性格是不相符合的
[00:12:40.600 --> 00:12:43.320]  我們如果要尊重聖經
[00:12:43.320 --> 00:12:47.080]  我們很認真地理解聖經
[00:12:47.080 --> 00:12:50.200]  就是神要表達祂自己最重要的啟示
[00:12:50.200 --> 00:12:52.240]  神說你想知道我怎樣?你看聖經
[00:12:52.240 --> 00:12:53.280]  我犯的原則
[00:12:53.280 --> 00:12:53.920]  我的性格
[00:12:53.920 --> 00:12:54.960]  我做事是怎樣的
[00:12:54.960 --> 00:12:56.120]  我喜歡什麼不喜歡什麼
[00:12:56.120 --> 00:12:57.640]  全部都在聖經裡面
[00:12:57.640 --> 00:12:59.760]  如果我們看聖經的時候
[00:12:59.760 --> 00:13:01.760]  我們只能夠有一個結論
[00:13:01.760 --> 00:13:05.360]  就是神是一位很喜歡跟人溝通的神
[00:13:05.360 --> 00:13:07.520]  你怎麼都解不解這句話
[00:13:07.520 --> 00:13:10.160]  神是一位很喜歡跟人溝通的神
[00:13:10.160 --> 00:13:12.440]  祂不是那位做了人
[00:13:12.440 --> 00:13:14.240]  就扔祂在地球上
[00:13:14.240 --> 00:13:15.080]  好像我說過
[00:13:15.080 --> 00:13:16.320]  有祂自生自滅
[00:13:16.320 --> 00:13:17.600]  祂就洗手不幹
[00:13:17.600 --> 00:13:18.600]  就是休息了
[00:13:18.600 --> 00:13:19.080]  安息人
[00:13:19.080 --> 00:13:20.920]  從今以後就安息了祂
[00:13:20.920 --> 00:13:21.640]  沒有的
[00:13:21.640 --> 00:13:23.920]  神是不斷地介入的
[00:13:23.920 --> 00:13:25.840]  從第一個人亞當夏娃
[00:13:25.840 --> 00:13:27.000]  神跟祂說話
[00:13:27.000 --> 00:13:30.040]  祂犯了罪之後又跟祂來處理這些罪過
[00:13:30.040 --> 00:13:31.240]  以及如何修補
[00:13:31.240 --> 00:13:32.560]  後來如何預備救恩
[00:13:32.560 --> 00:13:34.160]  到意識的人他如何選
[00:13:34.160 --> 00:13:35.000]  阿伯拉罕二神
[00:13:35.000 --> 00:13:36.200]  一直救了意識的人
[00:13:36.200 --> 00:13:37.000]  一直不聽話
[00:13:37.000 --> 00:13:38.240]  一直不扭計
[00:13:38.240 --> 00:13:39.320]  神一直給他機會
[00:13:39.320 --> 00:13:40.920]  一直用這樣的方法
[00:13:40.920 --> 00:13:42.520]  又打又哄
[00:13:42.520 --> 00:13:43.680]  祂希望他回轉
[00:13:43.680 --> 00:13:45.120]  最後
[00:13:45.120 --> 00:13:46.240]  還覺得不夠
[00:13:46.240 --> 00:13:49.440]  怕死人不明救神自己的心意
[00:13:49.440 --> 00:13:52.040]  自己親自來人間
[00:13:52.040 --> 00:13:54.040]  給你看一條命
[00:13:54.040 --> 00:13:55.160]  33年
[00:13:55.160 --> 00:13:56.920]  我活出來好像耶穌基督那樣
[00:13:56.920 --> 00:13:58.400]  跟別人一起住一起睡
[00:13:58.400 --> 00:13:59.400]  跟別人悶吐
[00:13:59.400 --> 00:14:00.640]  被群眾濟湧著
[00:14:00.640 --> 00:14:02.760]  讓你清楚明白祂
[00:14:02.760 --> 00:14:04.960]  神是一位很溝通的神
[00:14:04.960 --> 00:14:07.600]  我們的神是絕對是很喜歡溝通的
[00:14:07.600 --> 00:14:09.440]  幫助你不明白祂
[00:14:09.440 --> 00:14:11.960]  幫助你搞錯祂的意識的神
[00:14:11.960 --> 00:14:12.960]  說完又說
[00:14:12.960 --> 00:14:13.840]  說完又說
[00:14:13.840 --> 00:14:14.600]  你聽錯一點
[00:14:14.600 --> 00:14:15.600]  祂又再提醒你
[00:14:15.600 --> 00:14:16.600]  找先知來提你
[00:14:16.600 --> 00:14:17.880]  弄律法來提你
[00:14:17.880 --> 00:14:19.000]  然後到啟示錄
[00:14:19.000 --> 00:14:20.520]  到最後我們說
[00:14:20.520 --> 00:14:22.920]  最後一章我們在天堂的時候
[00:14:22.920 --> 00:14:24.760]  神仍然不斷地跟我們相交
[00:14:24.760 --> 00:14:27.000]  幫助神的將莫在人間
[00:14:27.000 --> 00:14:27.920]  祂陪我們
[00:14:27.920 --> 00:14:29.000]  我們跟祂一起
[00:14:29.000 --> 00:14:30.120]  永遠暢身過
[00:14:30.120 --> 00:14:31.280]  我們跟祂一起
[00:14:31.280 --> 00:14:36.080]  這位神是永恆的溝通者
[00:14:36.080 --> 00:14:38.520]  所以你千萬不要說神沒什麼跟我說
[00:14:38.520 --> 00:14:40.280]  神事實上都想跟你說
[00:14:40.280 --> 00:14:42.960]  神是每時每刻都想帶著你走
[00:14:42.960 --> 00:14:45.520]  他心意的路
[00:14:45.520 --> 00:14:47.240]  我們聽不到
[00:14:47.240 --> 00:14:48.440]  我們走不了
[00:14:48.440 --> 00:14:49.520]  我只是很對不起
[00:14:49.520 --> 00:14:50.440]  我很坦白地說
[00:14:50.440 --> 00:14:52.240]  這多半是我們的問題
[00:14:52.240 --> 00:14:53.080]  不是他的問題
[00:14:53.080 --> 00:14:54.680]  你不要賴他不跟你說話
[00:14:54.680 --> 00:14:56.720]  恐怕是他不斷說
[00:14:56.720 --> 00:14:57.720]  你聽不到
