
[00:00:00.000 --> 00:00:09.680]  好 大家好 我們再次回到路德記的經文
[00:02:43.360 --> 00:02:48.400]  當能夠得到一個人能夠向自己作出一個準確的提醒
[00:02:48.400 --> 00:02:51.200]  而那個對你說話作出提醒的人
[00:02:51.200 --> 00:02:53.760]  其實對他一點好處都沒有
[00:02:53.760 --> 00:02:58.240]  你又怎樣對這個人他這樣的作為
[00:02:58.240 --> 00:03:02.160]  他怎樣向你所施出的這個勸喻
[00:03:02.160 --> 00:03:04.000]  你怎樣接受好呢
[00:03:04.000 --> 00:03:07.200]  其實聖經有很多類似這樣的例子
[00:03:07.200 --> 00:03:12.320]  譬如當我們去看到在這個撒姆爾基下的第十二章裏面
[00:03:12.320 --> 00:03:14.880]  就曾經有一個類似的例子
[00:03:14.880 --> 00:03:19.040]  當時在耶和華的差遣之下
[00:03:19.040 --> 00:03:24.560]  先知拿丹就去到大衛這位君王的面前
[00:03:24.560 --> 00:03:26.960]  就和他講了一個比喻
[00:03:26.960 --> 00:03:32.160]  在這個比喻講到在一個城裏面有兩家人
[00:03:32.160 --> 00:03:35.120]  一個是有錢的人一個貧窮的家庭
[00:03:35.120 --> 00:03:39.200]  有錢的他家裏面有很多羊很多牛
[00:03:39.200 --> 00:03:44.400]  而這個貧窮的家庭他們根本上沒有什麼家當
[00:03:44.400 --> 00:03:49.840]  只能夠得到一個很簡單的一個小母羊羔
[00:03:49.840 --> 00:03:51.840]  而這個母羊羔呢
[00:03:51.840 --> 00:03:54.640]  而且和他們一家人很親密
[00:03:54.640 --> 00:03:57.360]  他們無論一起吃一起喝
[00:03:57.360 --> 00:04:00.880]  甚至一起長大一起睡覺
[00:04:00.880 --> 00:04:02.880]  都能夠和在一起
[00:04:02.880 --> 00:04:07.760]  有一天當這個有錢的家人有朋友來去掃
[00:04:07.760 --> 00:04:10.720]  他想招呼他們去吃喝喝
[00:04:10.720 --> 00:04:12.560]  於是乎怎樣呢
[00:04:12.560 --> 00:04:17.040]  他又不捨得從自己的豐富的羊群當中
[00:04:17.040 --> 00:04:19.600]  拿一隻出來去款待這個客人
[00:04:19.600 --> 00:04:22.800]  於是就走了去這個貧窮的人的家裏
[00:04:22.800 --> 00:04:26.080]  拿了他那隻唯一的小母羊羔
[00:04:26.080 --> 00:04:31.520]  將牠宰了然後預備給這個客人去吃
[00:04:31.520 --> 00:04:34.960]  客人是有錢人的客人
[00:04:34.960 --> 00:04:38.800]  羊羔卻是一個貧窮家庭的小羊羔
[00:04:38.800 --> 00:04:40.320]  是他們唯一一隻
[00:04:40.320 --> 00:04:42.000]  在這個時候
[00:04:42.000 --> 00:04:46.080]  這個拿丹仙芝就和大衛這樣說
[00:04:46.080 --> 00:04:49.040]  他說在這樣的情況之下
[00:04:49.040 --> 00:04:50.400]  你覺得如何呢
[00:04:50.400 --> 00:04:52.640]  大衛也在這個時候表現出
[00:04:52.640 --> 00:04:54.640]  好像一個很公義的人一樣
[00:04:54.640 --> 00:04:57.680]  馬上說我指著永生的柔華氣勢
[00:04:57.680 --> 00:04:59.680]  行這事的人該死
[00:04:59.680 --> 00:05:02.960]  他必須償還這隻羊羔四倍
[00:05:02.960 --> 00:05:06.560]  因為他所行的事一點憐憫之心都沒有
[00:05:06.560 --> 00:05:09.120]  在這個時候
[00:05:09.120 --> 00:05:12.960]  拿丹仙芝對大衛王這樣說
[00:05:12.960 --> 00:05:16.800]  你就是那個有錢的人
[00:05:16.800 --> 00:05:21.920]  你奪取貧窮人所唯一有的
[00:05:21.920 --> 00:05:26.800]  這類的例子其實多不勝數在聖經當中
[00:05:26.800 --> 00:05:31.200]  問題就是我們今天作為一個信徒
[00:05:31.200 --> 00:05:37.120]  我們如何去接受一些這麼直接了當的一些的規勸
[00:05:37.120 --> 00:05:39.120]  或者一些的提示呢
[00:05:39.120 --> 00:05:40.560]  其實是不容易的事
[00:05:40.560 --> 00:05:41.760]  我也同意的
[00:05:41.760 --> 00:05:48.000]  當一個人他被其他人作出一個這麼直接了當的一個警示的時候
[00:05:48.000 --> 00:05:51.200]  或者提出一些這麼需要的意見的時候
[00:05:51.200 --> 00:05:54.240]  可能這些意見對於自己非常之陌生
[00:05:54.240 --> 00:05:56.960]  或者可能未必是自己所喜歡聽
[00:05:56.960 --> 00:05:58.880]  在這樣的情況之下
[00:05:58.880 --> 00:06:01.440]  究竟如何處理好呢
[00:06:01.440 --> 00:06:04.240]  今天我們再次回到在路德記裡面
[00:06:04.240 --> 00:06:06.800]  我們又見到有一個類同的情況
[00:06:06.800 --> 00:06:10.880]  不過這個情況不是關乎於搶人財物也好
[00:06:10.880 --> 00:06:13.920]  這一次的提點
[00:06:13.920 --> 00:06:18.320]  卻是導致到一個將上帝的拯救計劃
[00:06:18.320 --> 00:06:22.160]  提升到一個很不同更高的層次的當中
[00:06:22.160 --> 00:06:26.640]  而這個人物我們今天知道的就叫做路德
[00:06:26.640 --> 00:06:32.800]  他向著波亞斯作出了一個非常直接的一個提醒
[00:06:32.800 --> 00:06:37.920]  喚醒了波亞斯並且從這個過程當中
[00:06:37.920 --> 00:06:42.800]  將波亞斯整個他原本的私隱的計劃
[00:06:42.800 --> 00:06:45.600]  提到另一個更新的層面裡面
[00:06:45.600 --> 00:06:50.720]  這個正正就是今天我們所看的這段經文最重要的地方
[00:06:50.720 --> 00:06:56.800]  剛才我已經說過今天所說的講題的題目是叫做可行而不行
[00:06:56.800 --> 00:07:00.960]  和不行卻甘願而行的這種美德
[00:07:00.960 --> 00:07:03.840]  其實是兩種相互相成的美德
[00:07:03.840 --> 00:07:08.880]  原來這兩種美德是能夠彼此互動發生影響
[00:07:08.880 --> 00:07:11.760]  而當這個互動一出現的時候
[00:07:11.760 --> 00:07:14.240]  上帝就能夠用得著
[00:07:14.240 --> 00:07:18.880]  並且將這件事提到一個上帝拯救計劃
[00:07:18.880 --> 00:07:26.320]  甚至可能講到一個見證能幫助人應信主的一個很重要的運作
[00:07:26.320 --> 00:07:28.960]  讓我們再次去看回這段聖經
[00:07:28.960 --> 00:07:33.440]  在一開始這段聖經裡面第三章第十節
[00:07:33.440 --> 00:07:36.880]  波亞斯就對路德這樣說
[00:07:36.880 --> 00:07:42.880]  他說女兒啊願你夢夜和華次福
[00:07:42.880 --> 00:07:51.040]  其實波亞斯已經不是第一次向路德作出這個祝福
[00:07:51.040 --> 00:07:54.160]  早在第二章的第十二節裡面
[00:07:54.160 --> 00:08:00.320]  當波亞斯聽完他的和田裡面的年青本宮
[00:08:00.320 --> 00:08:03.760]  給他一個有關於路德他的背景
[00:08:03.760 --> 00:08:09.280]  和他當時在田當中的活動狀況的一個匯報之後
[00:08:09.280 --> 00:08:15.200]  同樣波亞斯也都向過路德作出這個祝福
[00:08:15.200 --> 00:08:21.600]  他在上帝的名之下向路德作出一個祝福不僅
[00:08:21.600 --> 00:08:24.960]  而且自己作為波亞斯一個地主
[00:08:24.960 --> 00:08:30.560]  他有能力向別人去施福的事與一些祝福幫助的時候
[00:08:30.560 --> 00:08:37.280]  波亞斯願意參與在夜和華的這個私恩的過程活動當中
[00:08:37.280 --> 00:08:45.120]  來到這一段的經文我們看見波亞斯再次和路德進行一個的對答
[00:08:45.120 --> 00:08:48.800]  在這個對答的最後的時候
[00:08:48.800 --> 00:08:52.640]  我們看見路德說給波亞斯知道
[00:08:52.640 --> 00:08:56.240]  你就是那位我們的近親
[00:08:56.240 --> 00:09:01.120]  這個正正在第三章第九節講得非常清楚
[00:09:01.120 --> 00:09:05.920]  當這個近親的題目一提了出來
[00:09:05.920 --> 00:09:11.280]  從路德的口中衝口而出說給波亞斯的時候
[00:09:11.280 --> 00:09:13.520]  波亞斯不是聽過就算數
[00:09:13.520 --> 00:09:17.120]  好像當籠耳陳借了籠耳陳的耳一樣
[00:09:17.120 --> 00:09:18.080]  他沒有這樣做
[00:09:18.080 --> 00:09:21.120]  他反而一聽到的時候被提醒了
[00:09:21.120 --> 00:09:25.760]  好像昔日大衛被拿丹仙之一提醒出來
[00:09:25.760 --> 00:09:27.040]  你就是那人
[00:09:27.040 --> 00:09:31.600]  路德其實在這個時候告訴波亞斯
[00:09:31.600 --> 00:09:32.880]  你就是那人
[00:09:32.880 --> 00:09:33.920]  那人是誰
[00:09:33.920 --> 00:09:38.560]  就是那位救贖我們家的救贖者
[00:09:38.560 --> 00:09:40.880]  近親就是這個意思
[00:09:41.840 --> 00:09:43.840]  請見諒
[00:09:43.840 --> 00:09:49.200]  當路德向波亞斯一語道破
[00:09:49.200 --> 00:09:53.040]  一針見血地提出了
[00:09:53.040 --> 00:09:57.680]  原來波亞斯有一個這麼特殊的身份之後
[00:09:57.680 --> 00:10:02.960]  路德將整個的事件
[00:10:02.960 --> 00:10:09.520]  從原本拿俄米設計只是為了幫路德找一間好住家
[00:10:09.520 --> 00:10:13.040]  可以在未來的日子繼續享受一下世界
[00:10:13.040 --> 00:10:18.320]  一個很低層次的想法
[00:10:18.320 --> 00:10:21.680]  突然間將它提升到另一個層面
[00:10:21.680 --> 00:10:29.760]  而這個層面維繫於在這個所謂救贖者這個主題的身上
[00:10:29.760 --> 00:10:31.920]  所以讓我們看到
[00:10:31.920 --> 00:10:37.920]  原來路德的屬靈生命和拿俄米的屬靈生命是截然不同
[00:10:37.920 --> 00:10:40.160]  可以說是高了很多班
[00:10:40.160 --> 00:10:43.920]  雖然他是一個對猶太人的神
[00:10:43.920 --> 00:10:45.840]  甚至他的律例典章
[00:10:45.840 --> 00:10:48.960]  甚至他的律法書不是有全面了解
[00:10:48.960 --> 00:10:50.880]  甚至說只得寥寥可數
[00:10:50.880 --> 00:10:52.240]  只有幾樣東西
[00:10:52.240 --> 00:10:53.520]  在這一刻我們知道
[00:10:53.520 --> 00:10:58.400]  只有這個救贖者這個觀念
[00:10:58.400 --> 00:11:00.960]  但是他就找了一點點
[00:11:00.960 --> 00:11:03.520]  他想認識上帝的道理
[00:11:03.680 --> 00:11:09.120]  能夠在適當的時間就將這個主題提了出來
[00:11:09.120 --> 00:11:11.520]  去傳說了出來
[00:11:11.520 --> 00:11:16.000]  提醒了一個需要知道這個信息的人
[00:11:16.000 --> 00:11:22.160]  所以當一個神的話語被一個人傳說的時候
[00:11:22.160 --> 00:11:25.360]  同時間有一個有上帝屬靈生命的人
[00:11:25.360 --> 00:11:28.480]  一聽到他接軌的時候
[00:11:28.480 --> 00:11:31.600]  馬上就發生了一個巨大的作用
[00:11:31.600 --> 00:11:32.640]  弟兄姊妹
[00:11:32.640 --> 00:11:35.760]  這個其實就正正反映給我們今天看
[00:11:35.760 --> 00:11:39.520]  其實信徒信主
[00:11:39.520 --> 00:11:42.560]  完全是在上帝的帶領裡面
[00:11:42.560 --> 00:11:44.880]  能夠很準確地去侍奉主
[00:11:44.880 --> 00:11:48.880]  也都在上帝的屬靈的帶領當中
[00:11:48.880 --> 00:11:51.680]  不是說我們作為傳道人
[00:11:51.680 --> 00:11:53.600]  可以塑造一個人
[00:11:53.600 --> 00:11:56.240]  他的屬靈生命會變成怎樣
[00:11:56.240 --> 00:11:59.520]  很多人以為做牧師很了不起
[00:11:59.520 --> 00:12:01.200]  我就不覺得是
[00:12:01.200 --> 00:12:05.520]  因為我發現原來做牧師在牧養的過程當中
[00:12:05.520 --> 00:12:06.960]  發現一件事
[00:12:06.960 --> 00:12:10.480]  有些人是不能被牧養的
[00:12:10.480 --> 00:12:12.160]  為什麼不能被牧養
[00:12:12.160 --> 00:12:13.520]  他受了鎮架
[00:12:13.520 --> 00:12:15.840]  他洗了禮信了主二三十年
[00:12:15.840 --> 00:12:17.040]  但是他不能被牧養
[00:12:17.040 --> 00:12:17.840]  為什麼呢
[00:12:17.840 --> 00:12:19.440]  因為他的靈
[00:12:19.440 --> 00:12:24.560]  在生命屬靈生命的靈不是聖靈
[00:12:24.560 --> 00:12:27.600]  仍然是掌管在他自己的手上
[00:12:27.600 --> 00:12:32.080]  甚至將他出賣給魔鬼撒旦
[00:12:32.080 --> 00:12:35.760]  一個人能夠有上帝的靈
[00:12:35.760 --> 00:12:38.560]  而他又能夠被牧養的
[00:12:38.560 --> 00:12:40.880]  在我的經驗裡面看到
[00:12:40.880 --> 00:12:44.800]  那個人是因為有上帝的靈在他生命當中
[00:12:44.800 --> 00:12:47.040]  所以簡單的來說
[00:12:47.040 --> 00:12:51.280]  當波亞斯他有神的道在他裡面
[00:12:51.280 --> 00:12:52.880]  聽到的時候
[00:12:52.880 --> 00:12:57.360]  而也都藉著這個有神的靈帶領著的路德
[00:12:57.360 --> 00:12:59.920]  將這個信息傳給他的時候
[00:12:59.920 --> 00:13:01.440]  兩者一拼合
[00:13:01.440 --> 00:13:06.080]  馬上發生了一個牧養的作用
[00:13:06.080 --> 00:13:07.600]  簡單來說在這裡
[00:13:07.600 --> 00:13:10.400]  路德變成好像牧養了波亞斯一樣
[00:13:10.400 --> 00:13:11.840]  一個初信
[00:13:11.840 --> 00:13:14.560]  一個對上帝不是那麼全面理解的人
[00:13:14.560 --> 00:13:17.440]  竟然可以帶領到
[00:13:17.440 --> 00:13:21.440]  引導到一個認識主導的波亞斯
[00:13:21.440 --> 00:13:24.240]  去實踐這個救贖者
[00:13:24.240 --> 00:13:26.560]  這個主題
[00:13:26.560 --> 00:13:32.320]  我們看到原來一個真正屬神的子民
[00:13:32.320 --> 00:13:35.520]  不是牧者可以塑造出來
[00:13:35.520 --> 00:13:37.440]  而是純粹上帝的工作
[00:13:37.440 --> 00:13:40.160]  而作為牧者的工作
[00:13:40.160 --> 00:13:44.640]  其實就是為了將上帝的道理準確傳給一些
[00:13:44.640 --> 00:13:47.040]  能夠聽到上帝的道
[00:13:47.040 --> 00:13:48.560]  也都能夠有所回應
[00:13:48.560 --> 00:13:52.160]  因為他們有上帝的靈在他生命裡面的人
[00:13:52.160 --> 00:13:54.720]  這個就叫做真正牧養
[00:13:54.720 --> 00:13:58.320]  作為牧者準確地找到這一點
[00:13:58.320 --> 00:14:00.560]  那個人能夠被牧養成長起來
[00:14:00.560 --> 00:14:01.840]  是上帝的工作
[00:14:01.840 --> 00:14:04.000]  是聖靈的工作
[00:14:04.000 --> 00:14:05.920]  牧者的角色是將神的道
[00:14:05.920 --> 00:14:08.800]  中心地將它準確傳遞
[00:14:08.800 --> 00:14:11.600]  當波亞斯一聽到路德說
[00:14:11.600 --> 00:14:13.920]  我是你的屁女路德
[00:14:13.920 --> 00:14:16.800]  求你用你的衣襟遮蓋我
[00:14:16.800 --> 00:14:22.880]  因為你是我一個至近的親屬的時候
[00:14:22.880 --> 00:14:30.560]  馬上將整件事提升到一個知言不同的層次
[00:14:30.560 --> 00:14:32.480]  原本穩頭好老素
[00:14:32.480 --> 00:14:34.160]  穩頭好主格
[00:14:34.160 --> 00:14:36.320]  如今怎麼樣呢?
[00:14:36.320 --> 00:14:40.560]  就是因為路德這樣說法
[00:14:40.560 --> 00:14:45.760]  將原本拿俄米那個用性去吸引
[00:14:45.760 --> 00:14:47.360]  甚至造成一個局面
[00:14:47.360 --> 00:14:53.520]  希望路德能夠抓住波亞斯這個大的財路
[00:14:53.520 --> 00:14:55.360]  大的照顧
[00:14:55.360 --> 00:14:57.120]  這麼低層次的想法
[00:14:57.120 --> 00:15:04.000]  突然間讓波亞斯欣賞到路德他那份美德
[00:15:04.000 --> 00:15:10.720]  不單止之前只是聽聞他怎麼樣去照顧他的婆婆
[00:15:10.720 --> 00:15:13.360]  現在更加進入到另一個層次
[00:15:13.360 --> 00:15:15.920]  讓波亞斯欣賞到
[00:15:15.920 --> 00:15:17.440]  我們很重要
[00:15:17.440 --> 00:15:19.920]  波亞斯直接這樣的情況
[00:15:19.920 --> 00:15:24.080]  反而欣賞到路德他的可愛之處
[00:15:24.080 --> 00:15:25.040]  可愛在於什麼?
[00:15:25.040 --> 00:15:29.760]  就是對他夫家那份情深義重
[00:15:29.760 --> 00:15:32.720]  而神的話語就在這個時候
[00:15:32.720 --> 00:15:37.200]  在波亞斯的裡面開始運作
[00:15:37.200 --> 00:15:39.200]  就好像電油一樣
[00:15:39.200 --> 00:15:41.600]  真的放在一個汽車裡面的時候
[00:15:41.600 --> 00:15:43.600]  他就發揮他的功用
[00:15:43.600 --> 00:15:45.440]  或者放在一個蒸汽機裡面
[00:15:45.440 --> 00:15:48.000]  就發揮他的生產的能力
[00:15:48.000 --> 00:15:52.080]  在這個時候波亞斯他這樣回答
[00:15:52.080 --> 00:15:52.720]  第十節
[00:15:52.720 --> 00:15:57.520]  他說你幕後的恩比先前更大
[00:15:57.520 --> 00:16:03.600]  其實波亞斯欣賞的在先前的就是路德他對婆婆的忠信
[00:16:03.600 --> 00:16:07.920]  現在更加看到路德不單止只是對一個人的關係
[00:16:07.920 --> 00:16:10.640]  而且是整個家庭的關係
[00:16:10.640 --> 00:16:14.240]  路德願意犧牲自己
[00:16:14.240 --> 00:16:17.280]  完全沒有想過自己的好處
[00:16:17.280 --> 00:16:21.280]  甚至可以說是危害自己的一生
[00:16:21.280 --> 00:16:24.480]  都為了夫家的好處
[00:16:24.480 --> 00:16:29.360]  為了他們的緣由而去犧牲自己
[00:16:29.360 --> 00:16:34.480]  所以波亞斯欣賞到路德他的恩
[00:16:34.480 --> 00:16:38.320]  在這一刻在和場上所做的事情
[00:16:38.320 --> 00:16:40.080]  和他所說的事情
[00:16:40.800 --> 00:16:45.840]  讓波亞斯明白到他非常值得欣賞
[00:16:45.840 --> 00:16:46.800]  還有一件事
[00:16:46.800 --> 00:16:52.400]  路德在當時的年紀是一個年輕的女子
[00:16:52.400 --> 00:16:55.440]  作為一個年輕的女子
[00:16:55.440 --> 00:16:58.400]  他自己有這個的
[00:16:58.400 --> 00:17:01.520]  就是大家都做過年輕
[00:17:01.520 --> 00:17:05.360]  年輕當然是追求一些帥哥帥妹
[00:17:05.360 --> 00:17:09.200]  路德作為一個年輕的女子
[00:17:09.200 --> 00:17:14.000]  他絕對有條件去找一個丈夫
[00:17:14.000 --> 00:17:16.560]  是一個年輕的男子
[00:17:16.560 --> 00:17:18.320]  當然找一個俊男
[00:17:18.320 --> 00:17:20.080]  但是波亞斯在這裡說
[00:17:20.080 --> 00:17:24.240]  他說因為少年人無論貧富
[00:17:24.240 --> 00:17:26.480]  你都沒有跟從
[00:17:26.480 --> 00:17:30.400]  其實這句話也同時間接地告訴我們
[00:17:30.400 --> 00:17:32.400]  波亞斯其實年紀不小
[00:17:32.400 --> 00:17:34.400]  年紀不小了
[00:17:35.280 --> 00:17:38.720]  但是路德卻選擇了
[00:17:38.720 --> 00:17:42.000]  去為了履行他家庭
[00:17:42.000 --> 00:17:43.360]  他的家族的需要
[00:17:43.360 --> 00:17:44.560]  就是以利米勒家
[00:17:44.560 --> 00:17:48.800]  其實這個家是零星破產的
[00:17:48.800 --> 00:17:50.080]  但他仍然願意
[00:17:50.080 --> 00:17:51.840]  因為他屬於這個家
[00:17:51.840 --> 00:17:53.840]  一個這樣的女子
[00:17:53.840 --> 00:17:57.600]  願意為自己的家去犧牲自己
[00:17:57.600 --> 00:18:00.080]  這個正正是更值得
[00:18:00.080 --> 00:18:07.120]  這個波亞斯去加倍欣賞路德那份美德
[00:18:07.120 --> 00:18:08.640]  所以我們看一看
[00:18:08.640 --> 00:18:10.320]  原本我們一直看的
[00:18:10.320 --> 00:18:12.800]  很擔心路德的婆婆
[00:18:12.800 --> 00:18:15.280]  蘭娥米點了條這樣的條
[00:18:15.280 --> 00:18:17.360]  叫路德去做
[00:18:17.360 --> 00:18:19.040]  然後做了我們還擔心
[00:18:19.040 --> 00:18:21.200]  路德這樣真的名譽掃地
[00:18:21.200 --> 00:18:22.480]  貞節不保
[00:18:22.480 --> 00:18:27.360]  甚至可能影響到他和波亞斯的印象
[00:18:27.360 --> 00:18:30.320]  誰不知就是因為路德一句說話
[00:18:30.320 --> 00:18:32.320]  我們已經說過了
[00:18:32.320 --> 00:18:33.600]  是什麼說話
[00:18:33.600 --> 00:18:35.600]  作為一個婢女
[00:18:35.600 --> 00:18:38.880]  她說我很希望你能夠照顧我
[00:18:38.880 --> 00:18:41.600]  因為你是那個個案
[00:18:41.600 --> 00:18:43.520]  可能在路德的心中
[00:18:43.520 --> 00:18:45.600]  個案不是什麼特別的事情
[00:18:45.600 --> 00:18:50.880]  但是進入了波亞斯有零星的人的耳袋裡
[00:18:50.880 --> 00:18:54.880]  馬上就有很大的回響
[00:18:54.880 --> 00:19:00.320]  路德在這裡給我們清楚看見
[00:19:00.320 --> 00:19:03.280]  他可以做的事情
[00:19:03.280 --> 00:19:05.280]  他沒有去做
[00:19:05.280 --> 00:19:08.320]  但是我們剛才所說可行而不行
[00:19:08.320 --> 00:19:10.560]  他可以這麼年輕
[00:19:10.560 --> 00:19:11.680]  甚至是一個寡婦
[00:19:11.680 --> 00:19:13.600]  根本不需要跟著這個婆婆
[00:19:13.600 --> 00:19:16.880]  不需要繼續去找一個老男人
[00:19:16.880 --> 00:19:18.720]  去做他們的丈夫
[00:19:18.720 --> 00:19:20.720]  他找個帥哥
[00:19:20.720 --> 00:19:22.480]  找個有錢帥哥
[00:19:22.480 --> 00:19:23.680]  不算有錢也好
[00:19:23.680 --> 00:19:25.680]  帥哥年輕人
[00:19:25.680 --> 00:19:27.680]  他可以做可做
[00:19:27.680 --> 00:19:29.680]  但是他沒有做
[00:19:29.680 --> 00:19:31.680]  而波亞斯
[00:19:31.680 --> 00:19:33.680]  波亞斯做什麼
[00:19:33.680 --> 00:19:37.680]  波亞斯在這裡卻是回應他肯做
[00:19:37.680 --> 00:19:39.680]  我們之後會去看
[00:19:39.680 --> 00:19:42.640]  他原本不需要做的事情
[00:19:42.640 --> 00:19:44.640]  但是他還是甘願做
[00:19:44.640 --> 00:19:45.760]  我們說什麼
[00:19:45.760 --> 00:19:48.640]  就是作為一個高層的身份
[00:19:48.800 --> 00:19:52.800]  那個救贖者在舊約聖經當中
[00:19:52.800 --> 00:19:56.800]  其實對於波亞斯根本是沒有需要去做的事情
[00:19:56.800 --> 00:20:00.320]  如果我們參考在生命記第25章
[00:20:00.320 --> 00:20:01.920]  第5至10節裡面
[00:20:01.920 --> 00:20:05.920]  談及到這個救贖者這個身份的時候
[00:20:05.920 --> 00:20:09.920]  原來這個救贖者是有條件的
[00:20:09.920 --> 00:20:13.920]  當我們仔細看回生命記25章的介紹的時候
[00:20:13.920 --> 00:20:16.720]  原來只是說到近親的兄弟
[00:20:16.720 --> 00:20:19.720]  如果你的哥哥他的太太
[00:20:19.720 --> 00:20:21.720]  哥哥死了
[00:20:21.720 --> 00:20:25.720]  然後母后作為弟弟有責任
[00:20:25.720 --> 00:20:27.720]  指明只是近親兄弟
[00:20:27.720 --> 00:20:31.720]  才有責任去娶嫂子
[00:20:31.720 --> 00:20:34.720]  然後為大哥留後
[00:20:34.720 --> 00:20:38.720]  所以從這段聖經當中
[00:20:38.720 --> 00:20:40.720]  路德可行而不行
[00:20:40.720 --> 00:20:42.720]  可以找帥哥不找
[00:20:42.720 --> 00:20:44.720]  波亞斯不需要行的
[00:20:44.720 --> 00:20:46.720]  他肯去做
[00:20:46.720 --> 00:20:50.720]  他不是伊利米勒的兄弟
[00:20:50.720 --> 00:20:52.720]  在這裡不是
[00:20:52.720 --> 00:20:55.720]  還有我們之後還看到更詫異的
[00:20:55.720 --> 00:20:57.720]  還有別的哥哥
[00:20:57.720 --> 00:20:59.720]  他可以不做
[00:20:59.720 --> 00:21:00.720]  但是他肯做
[00:21:00.720 --> 00:21:04.720]  這個就正正反映到一個很大的事實
[00:21:04.720 --> 00:21:06.720]  甚至一個很重要的屬靈功課
[00:21:06.720 --> 00:21:10.720]  神怎麼選用他的真正的僕人
[00:21:10.720 --> 00:21:14.720]  或者神的子民的屬性是怎樣
[00:21:14.720 --> 00:21:16.720]  就是一份自由
[00:21:16.720 --> 00:21:18.720]  真正的自由
[00:21:18.720 --> 00:21:20.720]  可以選擇可做的事
[00:21:20.720 --> 00:21:22.720]  他可以選擇不做
[00:21:22.720 --> 00:21:24.720]  而不需要做的事
[00:21:24.720 --> 00:21:26.720]  但是應該要做的話
[00:21:26.720 --> 00:21:28.720]  可以做的話
[00:21:28.720 --> 00:21:30.720]  他又肯甘願去做
[00:21:30.720 --> 00:21:32.720]  有個自由去選擇
[00:21:32.720 --> 00:21:36.720]  而對比當時處於的士師時代
[00:21:36.720 --> 00:21:38.720]  各人任意而行
[00:21:38.720 --> 00:21:40.720]  每個人都可以做任何事的時候
[00:21:40.720 --> 00:21:42.720]  喜歡做就做吧
[00:21:42.720 --> 00:21:48.720]  原來喜歡做就做不是真正的自由
[00:21:48.720 --> 00:21:52.720]  而是一個人有自由去選擇
[00:21:52.720 --> 00:21:54.720]  在上帝的裏面
[00:21:54.720 --> 00:21:55.720]  什麼才是應該做
