
[00:00:00.000 --> 00:00:07.000]  呼提師妹 讓我們再次回來上主的說話之前
[00:02:38.080 --> 00:02:47.080]  結果這個老人家的家當都完全是花光在這兩個兒子身上
[00:02:47.080 --> 00:02:51.080]  但這兩個兒子的生活仍然很荒蕩
[00:02:51.080 --> 00:02:53.080]  可有可無
[00:02:53.080 --> 00:02:55.080]  不是沒有子女的
[00:02:55.080 --> 00:02:57.080]  不是沒有結婚的
[00:02:57.080 --> 00:03:02.080]  不過根本沒有放時間在子女的成長栽培上
[00:03:02.080 --> 00:03:13.080]  這位老人家後來有機會探訪他的兄弟
[00:03:13.080 --> 00:03:16.080]  兄弟的情況很不同
[00:03:16.080 --> 00:03:19.080]  兄弟同樣有子女
[00:03:19.080 --> 00:03:23.080]  但他的子女很生性
[00:03:23.080 --> 00:03:31.080]  不單止他結婚後都住在爸爸媽媽的附近
[00:03:31.080 --> 00:03:37.080]  而且每天都會回到爸爸媽媽的附近一起吃飯
[00:03:37.080 --> 00:03:41.080]  並且連家人的子女都一起
[00:03:41.080 --> 00:03:47.080]  所以可以說是三代同堂的家庭
[00:03:47.080 --> 00:03:50.080]  剛才你聽到我說
[00:03:50.080 --> 00:03:53.080]  第一個老人家因為他們兩個兄弟
[00:03:53.080 --> 00:03:56.080]  知道弟弟的環境這麼好
[00:03:56.080 --> 00:04:01.080]  自己亦很少接觸弟弟
[00:04:01.080 --> 00:04:04.080]  但直至有一天
[00:04:04.080 --> 00:04:08.080]  兒子把家當洗盡的時候
[00:04:08.080 --> 00:04:11.080]  甚至連租都沒有辦法交
[00:04:11.080 --> 00:04:14.080]  這個老人家就在想
[00:04:14.080 --> 00:04:17.080]  我都落到如此地步
[00:04:17.080 --> 00:04:21.080]  還有什麼我輸不起呢
[00:04:21.080 --> 00:04:24.080]  他就不如想起一件事
[00:04:24.080 --> 00:04:27.080]  既然我的兄弟的子女這麼聽話
[00:04:27.080 --> 00:04:29.080]  簡單來說
[00:04:29.080 --> 00:04:32.080]  他的侄子侄女這麼聽話
[00:04:32.080 --> 00:04:35.080]  他就想出一個絕招
[00:04:35.080 --> 00:04:38.080]  如何賺回一些錢
[00:04:38.080 --> 00:04:43.080]  他每逢發工資的日子
[00:04:43.080 --> 00:04:47.080]  你知道這個事件在香港發生
[00:04:47.080 --> 00:04:50.080]  香港通常一個月才發一次工資
[00:04:50.080 --> 00:04:54.080]  於是趁發工資的那天
[00:04:54.080 --> 00:04:57.080]  通常是最後的星期五
[00:04:57.080 --> 00:04:59.080]  以前我所知的
[00:04:59.080 --> 00:05:01.080]  在最後的星期五
[00:05:01.080 --> 00:05:06.080]  趁著侄子侄女何時回家的時候
[00:05:06.080 --> 00:05:12.080]  他就在家樓下蕩蕩蕩
[00:05:12.080 --> 00:05:17.080]  裝成偶遇碰見
[00:05:17.080 --> 00:05:20.080]  侄子侄女通常是碰見
[00:05:20.080 --> 00:05:23.080]  「哎呀 阿伯你在做什麼呢」
[00:05:23.080 --> 00:05:25.080]  阿伯就是伯爺
[00:05:25.080 --> 00:05:27.080]  「伯爺你在做什麼呢」
[00:05:27.080 --> 00:05:30.080]  「沒什麼 走過而已」
[00:05:30.080 --> 00:05:33.080]  「哎呀 這麼巧 你們在這裡」
[00:05:33.080 --> 00:05:37.080]  「好嘛 工作好嘛」
[00:05:37.080 --> 00:05:42.080]  這些侄子侄女看到伯爺這樣
[00:05:42.080 --> 00:05:47.080]  就說「伯爺不如上來吃飯吧」
[00:05:47.080 --> 00:05:50.080]  他就說「不要啦」
[00:05:50.080 --> 00:05:55.080]  「我都不想搞著弟弟和你們」
[00:05:55.080 --> 00:05:57.080]  「伯爺你吃飯了嗎」
[00:05:57.080 --> 00:05:59.080]  這個侄子很好
[00:05:59.080 --> 00:06:02.080]  但他說「都沒錢了」
[00:06:02.080 --> 00:06:05.080]  「兒子又不知道去了哪裡」
[00:06:05.080 --> 00:06:08.080]  「現在等著交租都不知道怎麼辦」
[00:06:08.080 --> 00:06:12.080]  侄子侄女聽他這樣說的時候
[00:06:12.080 --> 00:06:15.080]  看到伯爺這樣不行
[00:06:15.080 --> 00:06:18.080]  就很自然地說「伯爺不如這樣吧」
[00:06:18.080 --> 00:06:21.080]  「我先給你錢」
[00:06:21.080 --> 00:06:25.080]  「等你交了租和一會兒去吃飯吧」
[00:06:25.080 --> 00:06:31.080]  如是者這個月侄子貢獻給伯爺
[00:06:31.080 --> 00:06:36.080]  下個月侄女有幾個子女
[00:06:36.080 --> 00:06:43.080]  就想想這個老人家至少有幾個月可以生存
[00:06:43.080 --> 00:06:48.080]  而且這個成為一個循環
[00:06:48.080 --> 00:06:52.080]  這幾個侄子侄女就坐在一起
[00:06:52.080 --> 00:06:54.080]  「你們有沒有留意啊」
[00:06:54.080 --> 00:06:57.080]  「伯爺通常都是在我們出糧的那天」
[00:06:57.080 --> 00:06:59.080]  「在我們家樓下偶遇的」
[00:06:59.080 --> 00:07:03.080]  「是啊 就是這麼巧」
[00:07:03.080 --> 00:07:07.080]  這件事我講到這裡為止
[00:07:07.080 --> 00:07:11.080]  不過我只想告訴大家一件事
[00:07:11.080 --> 00:07:13.080]  藉著這個故事
[00:07:13.080 --> 00:07:20.080]  人其實有很多的詭計或者很多的計謀
[00:07:20.080 --> 00:07:28.080]  來從當中為自己獲得一些利益
[00:07:28.080 --> 00:07:32.080]  如果這些在一個不信的世界裏
[00:07:32.080 --> 00:07:34.080]  我都還可以明白的
[00:07:34.080 --> 00:07:39.080]  而且我也覺得這個例子是真人真事例子
[00:07:39.080 --> 00:07:41.080]  作為侄子
[00:07:41.080 --> 00:07:47.080]  我覺得可以幫的都可以幫這些自己的伯爺
[00:07:47.080 --> 00:07:52.080]  畢竟伯爺都是自己爸爸的長兄
[00:07:52.080 --> 00:07:59.080]  但是這種情況不能長期這樣下去
[00:07:59.080 --> 00:08:10.080]  如果基督徒用這種思想來和神交往的話
[00:08:10.080 --> 00:08:17.080]  會不會也能騙上帝呢
[00:08:17.080 --> 00:08:19.080]  用剛才的例子
[00:08:19.080 --> 00:08:23.080]  侄子侄女都知道伯爺的遭遇
[00:08:23.080 --> 00:08:30.080]  但是所謂長貧難顧不是可以長期這樣去做的
[00:08:30.080 --> 00:08:34.080]  怎樣才是正確的做法呢
[00:08:34.080 --> 00:08:36.080]  怎樣才能幫到伯爺呢
[00:08:36.080 --> 00:08:39.080]  今天我們來看這段聖經
[00:08:39.080 --> 00:08:40.080]  很短的
[00:08:40.080 --> 00:08:44.080]  馬太福音第24章一至二節
[00:08:44.080 --> 00:08:46.080]  我給了一個題目
[00:08:46.080 --> 00:08:50.080]  歸回主耶穌他所看見的一切
[00:08:50.080 --> 00:08:54.080]  我們有時候基督徒看事物
[00:08:54.080 --> 00:09:01.080]  仍然只能用一個未信主的人的思想去看事情
[00:09:01.080 --> 00:09:05.080]  於是我們甚至要嘗試將我們看到的事情
[00:09:05.080 --> 00:09:11.080]  將它扭到或者裝飾到好像是上帝的心思意念
[00:09:11.080 --> 00:09:16.080]  從而希望上帝滿足我們的期望
[00:09:16.080 --> 00:09:20.080]  這種觀念其實發生在今天的教會非常多
[00:09:20.080 --> 00:09:23.080]  很多信徒今天活在教會裏
[00:09:23.080 --> 00:09:29.080]  仍然希望上帝給這個相信的人
[00:09:29.080 --> 00:09:32.080]  為他滿足這個相信的人的慾望
[00:09:32.080 --> 00:09:37.080]  因為我們上帝最勁
[00:09:37.080 --> 00:09:40.080]  耶和華神創造天地的主
[00:09:40.080 --> 00:09:43.080]  所以他一定要將最好的東西給我們
[00:09:43.080 --> 00:09:45.080]  我們覺得現在最好的東西是什麼
[00:09:45.080 --> 00:09:47.080]  你就給我吧
[00:09:47.080 --> 00:09:51.080]  上帝是不是這樣的上帝
[00:09:51.080 --> 00:09:53.080]  信主是不是應該有這樣的信法呢
[00:09:53.080 --> 00:09:56.080]  今天這個題目我希望幫助我們
[00:09:56.080 --> 00:10:03.080]  調教一下我們作為基督徒看事物的方向和焦點
[00:10:03.080 --> 00:10:08.080]  看回耶穌基督正在看什麼
[00:10:08.080 --> 00:10:10.080]  而不是我們看到什麼
[00:10:10.080 --> 00:10:13.080]  希望上帝來滿足我們所看到的東西
[00:10:13.080 --> 00:10:16.080]  我們讀一下這段聖經
[00:10:16.080 --> 00:10:18.080]  剛才師母幫我們讀了一次
[00:10:18.080 --> 00:10:20.080]  不是很長一至兩節
[00:10:20.080 --> 00:10:22.080]  24章一至兩節
[00:10:22.080 --> 00:10:28.080]  不過這兩節的經文會影響到我們對整卷24章的解釋
[00:10:28.080 --> 00:10:31.080]  我們試一下一起去掌握一下
[00:10:31.080 --> 00:10:34.080]  既然不是很長讀夠兩次
[00:10:34.080 --> 00:10:36.080]  我們讀兩次
[00:10:36.080 --> 00:10:40.080]  耶穌出了聖殿
[00:10:40.080 --> 00:10:42.080]  正走的時候
[00:10:42.080 --> 00:10:46.080]  門徒進前來把奠禹子給他看
[00:10:46.080 --> 00:10:48.080]  耶穌對他們說
[00:10:48.080 --> 00:10:52.080]  你們不是看見這奠禹嗎
[00:10:52.080 --> 00:10:54.080]  我實在告訴你們
[00:10:54.080 --> 00:10:59.080]  將來在這裡沒有一塊石頭留在石頭上
[00:10:59.080 --> 00:11:01.080]  不被拆毀了
[00:11:01.080 --> 00:11:06.080]  這段聖經好像很突然出現
[00:11:06.080 --> 00:11:08.080]  但其實是連接著上文
[00:11:08.080 --> 00:11:10.080]  上文說的是什麼呢
[00:11:10.080 --> 00:11:13.080]  上文我們其實已經一連串看了
[00:11:13.080 --> 00:11:15.080]  有七個和了
[00:11:15.080 --> 00:11:18.080]  並且跟著耶穌也說了
[00:11:18.080 --> 00:11:20.080]  一大群的民事祭司
[00:11:20.080 --> 00:11:25.080]  他們怎樣殘害昔日的
[00:11:25.080 --> 00:11:29.080]  擅自上帝所差離的義人
[00:11:29.080 --> 00:11:34.080]  而這群人卻是當時把持著整個聖殿
[00:11:34.080 --> 00:11:39.080]  和一群不信主的人其實分別不大
[00:11:39.080 --> 00:11:43.080]  因為他們的想法仍然是一種世俗的觀念
[00:11:43.080 --> 00:11:46.080]  只不過因為他們把持著聖殿
[00:11:46.080 --> 00:11:49.080]  於是就要為著後個聖殿
[00:11:49.080 --> 00:11:51.080]  謀取自己的利益
[00:11:51.080 --> 00:11:54.080]  進行假冒為善的行為
[00:11:54.080 --> 00:11:59.080]  露出一種虛偽的虔誠
[00:11:59.080 --> 00:12:02.080]  耶穌於是在上文說
[00:12:02.080 --> 00:12:05.080]  你把這個聖殿變成一個方牆
[00:12:05.080 --> 00:12:08.080]  你不過盡情去這樣做吧
[00:12:08.080 --> 00:12:10.080]  我任你去做
[00:12:10.080 --> 00:12:13.080]  耶穌沒有在這一刻去阻止
[00:12:13.080 --> 00:12:16.080]  因為有時候有些事情阻止不了
[00:12:16.080 --> 00:12:18.080]  特別一個人
[00:12:18.080 --> 00:12:20.080]  我自己做牧師這麼多年
[00:12:20.080 --> 00:12:21.080]  我自己很明白
[00:12:21.080 --> 00:12:23.080]  有一個信徒走來跟我聊天
[00:12:23.080 --> 00:12:25.080]  想問我一些事
[00:12:25.080 --> 00:12:27.080]  牧師這樣做好不好
[00:12:27.080 --> 00:12:29.080]  我知道你千萬不要回答好不好
[00:12:29.080 --> 00:12:41.080]  因為他是來去購買一個屬靈的意見
[00:12:41.080 --> 00:12:43.080]  如果你回答好的
[00:12:43.080 --> 00:12:45.080]  他去做了 第二天可以賴
[00:12:45.080 --> 00:12:47.080]  不好 你說他不好的
[00:12:47.080 --> 00:12:49.080]  他又不喜歡
[00:12:49.080 --> 00:12:51.080]  這群文士祭司怎麼樣
[00:12:51.080 --> 00:12:56.080]  利用聖殿 用天祭等等的事情
[00:12:56.080 --> 00:12:59.080]  去謀取利益
[00:12:59.080 --> 00:13:01.080]  不想回答好不好
[00:13:01.080 --> 00:13:03.080]  你做了就應該會好
[00:13:03.080 --> 00:13:05.080]  今天教會好像
[00:13:05.080 --> 00:13:08.080]  靈性好不好不重要
[00:13:08.080 --> 00:13:11.080]  最重要是你在教會做些事
[00:13:11.080 --> 00:13:15.080]  我記得十多年前
[00:13:15.080 --> 00:13:17.080]  我剛剛在教會侍奉的時候
[00:13:17.080 --> 00:13:19.080]  曾經有一個課程
[00:13:19.080 --> 00:13:22.080]  信徒個人輔導
[00:13:22.080 --> 00:13:26.080]  叫做屬靈寶劍室
[00:13:26.080 --> 00:13:31.080]  有些未必知道這是什麼
[00:13:31.080 --> 00:13:34.080]  屬靈寶劍室我有份問卷給你
[00:13:34.080 --> 00:13:36.080]  我給你做完
[00:13:36.080 --> 00:13:39.080]  那份問卷之後我會約你一起坐下來
[00:13:39.080 --> 00:13:41.080]  來談裡面的內容
[00:13:41.080 --> 00:13:43.080]  環繞什麼內容呢
[00:13:43.080 --> 00:13:47.080]  環繞你當時那一刻的靈性狀態
[00:13:47.080 --> 00:13:52.080]  給你做一個全身檢查
[00:13:52.080 --> 00:13:54.080]  不過檢查是靈性檢查
[00:13:54.080 --> 00:13:57.080]  然後我告訴你下一步
[00:13:57.080 --> 00:14:01.080]  有什麼地方可以改進
[00:14:01.080 --> 00:14:04.080]  我陪著你一起去改進
[00:14:04.080 --> 00:14:07.080]  在屬靈寶劍室的過程當中
[00:14:07.080 --> 00:14:09.080]  其實做的人不是很多
[00:14:09.080 --> 00:14:11.080]  當時教會有三十多人
[00:14:11.080 --> 00:14:15.080]  做的大約四個
[00:14:15.080 --> 00:14:18.080]  其中一個做完之後
[00:14:18.080 --> 00:14:20.080]  說我說的錯了
[00:14:20.080 --> 00:14:21.080]  不喜歡
[00:14:21.080 --> 00:14:23.080]  因為我說出問題
[00:14:23.080 --> 00:14:25.080]  你自己看看你的答案
[00:14:25.080 --> 00:14:29.080]  和你做的東西是否對應
[00:14:29.080 --> 00:14:34.080]  這位大兄後來高興
[00:14:34.080 --> 00:14:36.080]  說錯了
[00:14:36.080 --> 00:14:40.080]  為什麼要做屬靈寶劍室的課程呢
[00:14:40.080 --> 00:14:42.080]  很花我的時間
[00:14:42.080 --> 00:14:45.080]  大約三四個小時
[00:14:45.080 --> 00:14:48.080]  因為我想你知道你的靈性狀態
[00:14:48.080 --> 00:14:52.080]  有什麼下一步可以進步
[00:14:52.080 --> 00:14:54.080]  因為你的靈性
[00:14:54.080 --> 00:14:58.080]  我作為目者有責任去幫你
[00:14:58.080 --> 00:15:00.080]  你不肯做的另一回事
[00:15:00.080 --> 00:15:02.080]  但我有責任去幫你
[00:15:02.080 --> 00:15:08.080]  這班民事發離賽人卻不是這樣做
[00:15:08.080 --> 00:15:10.080]  耶穌來到和他說了這麼多
[00:15:10.080 --> 00:15:13.080]  他想了很多方法去攻擊耶穌
[00:15:13.080 --> 00:15:17.080]  甚至連耶穌基督門徒都不放過
[00:15:17.080 --> 00:15:19.080]  唯有說一句
[00:15:19.080 --> 00:15:21.080]  你繼續犯罪吧
[00:15:21.080 --> 00:15:25.080]  使你的罪就像你祖先那種犯罪一樣
[00:15:25.080 --> 00:15:28.080]  將他們的罪冠冠滿罷
[00:15:28.080 --> 00:15:31.080]  耶穌這樣說不是放棄他們
[00:15:31.080 --> 00:15:33.080]  而是想利用這樣的方法
[00:15:33.080 --> 00:15:35.080]  希望他們透過犯罪
[00:15:35.080 --> 00:15:41.080]  所得來的惡處能夠喚醒他們
[00:15:41.080 --> 00:15:43.080]  上次我已經說過
[00:15:43.080 --> 00:15:46.080]  好像我爸爸那時罰我一樣
[00:15:46.080 --> 00:15:47.080]  你繼續犯罪吧
[00:15:47.080 --> 00:15:49.080]  繼續偷錢吧
[00:15:49.080 --> 00:15:50.080]  去賣汽水吧
[00:15:50.080 --> 00:15:51.080]  其實我沒有偷錢
[00:15:51.080 --> 00:15:54.080]  不過我爸爸這樣說
[00:15:54.080 --> 00:15:56.080]  繼續偷 偷多點
[00:15:56.080 --> 00:15:58.080]  其實他是不是想你偷多點
[00:15:58.080 --> 00:15:59.080]  不是
[00:15:59.080 --> 00:16:02.080]  就想你明白不要再偷
[00:16:02.080 --> 00:16:04.080]  因為這是你的挫折
[00:16:04.080 --> 00:16:06.080]  你從這一點改過來吧
[00:16:06.080 --> 00:16:10.080]  上文就是說這一點的題目
[00:16:10.080 --> 00:16:11.080]  來到今天
[00:16:11.080 --> 00:16:17.080]  耶穌將焦點從民事法利賽人
[00:16:17.080 --> 00:16:20.080]  轉回到他的信徒身上
[00:16:20.080 --> 00:16:22.080]  他的門徒身上
[00:16:22.080 --> 00:16:25.080]  我分為兩個部分和大家看
[00:16:25.080 --> 00:16:26.080]  第一個部分
[00:16:26.080 --> 00:16:28.080]  二十四章的第一節
[00:16:28.080 --> 00:16:29.080]  在這裡我們可以看到
[00:16:29.080 --> 00:16:34.080]  信徒對於主的旨意的滅柳
[00:16:34.080 --> 00:16:38.080]  這兩個字可能大家未必知道什麼意思
[00:16:38.080 --> 00:16:41.080]  牧師有時寫的文字很文雅
[00:16:41.080 --> 00:16:43.080]  不過我想不到文雅一點
[00:16:43.080 --> 00:16:46.080]  即是比較窮困的說法
[00:16:46.080 --> 00:16:50.080]  意思就是說不要在扭計
[00:16:50.080 --> 00:16:54.080]  不要和上帝捏過捏
[00:16:54.080 --> 00:16:59.080]  大家有沒有去過玩具店
[00:16:59.080 --> 00:17:02.080]  去玩具店有很多東西看
[00:17:02.080 --> 00:17:05.080]  特別是你看見父母突然在某個地方
[00:17:05.080 --> 00:17:08.080]  看到小孩子大喊大叫尖叫
[00:17:08.080 --> 00:17:10.080]  你就知道發生什麼事
[00:17:10.080 --> 00:17:13.080]  其實去玩具店不是很開心的事
[00:17:13.080 --> 00:17:16.080]  去玩具店其實很失望
[00:17:16.080 --> 00:17:17.080]  特別是我自己年輕
[00:17:17.080 --> 00:17:19.080]  我試過小時候想買玩具
[00:17:19.080 --> 00:17:21.080]  看中了哪個玩具
[00:17:21.080 --> 00:17:23.080]  我和我媽媽去逛街
[00:17:23.080 --> 00:17:29.080]  我媽媽喜歡吃東西不是買東西
[00:17:29.080 --> 00:17:31.080]  去到那裡
[00:17:31.080 --> 00:17:34.080]  那件玩具你知道在哪個位置
[00:17:34.080 --> 00:17:35.080]  第幾行
[00:17:35.080 --> 00:17:37.080]  媽媽我們一起去那裡
[00:17:37.080 --> 00:17:38.080]  多走幾次
[00:17:38.080 --> 00:17:40.080]  媽媽又不理你
[00:17:40.080 --> 00:17:41.080]  走啊走啊
[00:17:41.080 --> 00:17:44.080]  我又想回去那裡看看
[00:17:44.080 --> 00:17:45.080]  可不可以一起再走
[00:17:45.080 --> 00:17:47.080]  這種就叫做滅柳
[00:17:47.080 --> 00:17:50.080]  在那裡扭和父母
[00:17:50.080 --> 00:17:53.080]  希望他們做一些事
[00:17:53.080 --> 00:17:55.080]  滿足你的心裡的期望
[00:17:55.080 --> 00:17:58.080]  這段聖經就是想說這件事
[00:17:58.080 --> 00:18:02.080]  第24章第一節
[00:18:02.080 --> 00:18:06.080]  耶穌出了聖殿正走的時候
[00:18:06.080 --> 00:18:08.080]  門徒進前來
[00:18:08.080 --> 00:18:13.080]  把電雨止吹下汗
[00:18:13.080 --> 00:18:16.080]  精彩
[00:18:16.080 --> 00:18:19.080]  信徒最常有的問題
[00:18:19.080 --> 00:18:22.080]  不是不知道上帝的心思意念
[00:18:22.080 --> 00:18:25.080]  而是信徒清楚知道上帝的心思意念
[00:18:25.080 --> 00:18:28.080]  但又不是跟上帝的心思意念
[00:18:28.080 --> 00:18:30.080]  而去活的時候
[00:18:30.080 --> 00:18:36.080]  企圖扭轉上帝的心思意念
[00:18:36.080 --> 00:18:38.080]  怎樣做
[00:18:38.080 --> 00:18:39.080]  留意一下
[00:18:39.080 --> 00:18:42.080]  耶穌正在出聖殿
[00:18:42.080 --> 00:18:44.080]  前文說耶穌在聖殿裡
[00:18:44.080 --> 00:18:48.080]  和這群民事發來菜人已經搞了很久
[00:18:48.080 --> 00:18:49.080]  談了很久
[00:18:49.080 --> 00:18:51.080]  說了很多話
[00:18:51.080 --> 00:18:53.080]  耶穌現在走了
[00:18:53.080 --> 00:18:55.080]  正走的時候
[00:18:55.080 --> 00:18:57.080]  耶穌就走了
[00:18:57.080 --> 00:18:59.080]  正在出聖殿
[00:18:59.080 --> 00:19:02.080]  遲些就去到聖殿對面山
[00:19:02.080 --> 00:19:06.080]  不過正在出聖殿的時候
[00:19:06.080 --> 00:19:09.080]  這群門徒就追上來
[00:19:09.080 --> 00:19:13.080]  和耶穌有些交談
[00:19:13.080 --> 00:19:15.080]  在交談之前
[00:19:15.080 --> 00:19:23.080]  他們就把電雨止給耶穌看
[00:19:23.080 --> 00:19:26.080]  牧師讀經就看就看
[00:19:26.080 --> 00:19:28.080]  讀經很容易過的
[00:19:28.080 --> 00:19:31.080]  但如果你留心看
[00:19:31.080 --> 00:19:35.080]  耶穌認識聖殿是什麼
[00:19:35.080 --> 00:19:38.080]  耶穌小時候已經在聖殿
[00:19:38.080 --> 00:19:41.080]  記不記得耶穌小時候
[00:19:41.080 --> 00:19:44.080]  他爸爸媽媽和他一起上聖殿
[00:19:44.080 --> 00:19:48.080]  一起去互會的時候
[00:19:48.080 --> 00:19:50.080]  後來走了
[00:19:50.080 --> 00:19:53.080]  咦 怎麼不見了兒子
[00:19:53.080 --> 00:19:55.080]  原來耶穌還在聖殿裡
[00:19:55.080 --> 00:19:58.080]  和人討論解釋聖經
[00:19:58.080 --> 00:20:00.080]  記不記得這個場景
[00:20:00.080 --> 00:20:03.080]  耶穌對聖殿鳥語指掌
[00:20:03.080 --> 00:20:07.080]  從小到大都去聖殿
[00:20:07.080 --> 00:20:10.080]  等同於我小時候
[00:20:10.080 --> 00:20:13.080]  你告訴我華富邨哪裡有東西吃
[00:20:13.080 --> 00:20:14.080]  有什麼玩
[00:20:14.080 --> 00:20:15.080]  你以為我不知道嗎
[00:20:15.080 --> 00:20:17.080]  我不是住華富邨
[00:20:17.080 --> 00:20:18.080]  我叔叔住華富邨
[00:20:18.080 --> 00:20:20.080]  我常常去探望我叔叔
[00:20:20.080 --> 00:20:21.080]  探望完我叔叔
[00:20:21.080 --> 00:20:23.080]  我就知道去哪裡吃雲吞麵
[00:20:23.080 --> 00:20:24.080]  去哪裡有戲看
[00:20:24.080 --> 00:20:25.080]  去哪裡有東西賣
[00:20:25.080 --> 00:20:28.080]  有沒有人住華富邨的
[00:20:28.080 --> 00:20:31.080]  我希望不會
[00:20:31.080 --> 00:20:35.080]  耶穌很熟悉聖殿
[00:20:35.080 --> 00:20:37.080]  耶穌那麼熟悉聖殿
[00:20:37.080 --> 00:20:40.080]  你為什麼要指給我看呢
[00:20:40.080 --> 00:20:44.080]  你應該問這條問題
[00:20:44.080 --> 00:20:50.080]  馬太請大家留意門徒的表現
[00:20:50.080 --> 00:20:54.080]  門徒進前來
[00:20:54.080 --> 00:20:58.080]  門徒進前來這個陳述
[00:20:58.080 --> 00:21:00.080]  其實你應該很熟悉
[00:21:00.080 --> 00:21:02.080]  因為這是馬太福音裡的
[00:21:02.080 --> 00:21:06.080]  特有的一種記載手法
[00:21:06.080 --> 00:21:12.080]  用過13次在新約聖經裡
[00:21:12.080 --> 00:21:14.080]  用過15次
[00:21:14.080 --> 00:21:18.080]  而有13次就是用在馬太福音裡
[00:21:18.080 --> 00:21:20.080]  門徒追上來
[00:21:20.080 --> 00:21:22.080]  去迎著耶穌
[00:21:22.080 --> 00:21:24.080]  所以有另一個翻譯叫
[00:21:24.080 --> 00:21:25.080]  門徒迎著耶穌
[00:21:25.080 --> 00:21:27.080]  如果大家還記得
[00:21:27.080 --> 00:21:29.080]  耶穌曾經帶著門徒去過
[00:21:29.080 --> 00:21:32.080]  黑門山的山腳那裡
[00:21:32.080 --> 00:21:35.080]  那裡有很多的廟宇
[00:21:35.080 --> 00:21:37.080]  耶穌帶著他們看完之後
[00:21:37.080 --> 00:21:39.080]  門徒就迎上來
[00:21:39.080 --> 00:21:41.080]  彼得也是這樣
[00:21:41.080 --> 00:21:42.080]  彼得聽完耶穌說
[00:21:42.080 --> 00:21:43.080]  他要受死
[00:21:43.080 --> 00:21:45.080]  三天後復活
[00:21:45.080 --> 00:21:46.080]  迎上來
[00:21:46.080 --> 00:21:47.080]  不行的
[00:21:47.080 --> 00:21:50.080]  主 不行的
[00:21:50.080 --> 00:21:52.080]  在一個屍體下的討論
[00:21:52.080 --> 00:21:56.080]  屍體下的一個誓語
[00:21:56.080 --> 00:21:58.080]  好像好老友一樣
[00:21:58.080 --> 00:22:01.080]  迎上來跟耶穌說
[00:22:01.080 --> 00:22:07.080]  耶穌啊 看看聖殿啊
[00:22:07.080 --> 00:22:13.080]  大家知不知道耶路撒冷的聖殿
[00:22:13.080 --> 00:22:17.080]  在當時來看是一個很出名的名聖
