
[00:00:00.000 --> 00:00:02.000]  (字幕組: 陳家洛)
[00:03:38.520 --> 00:03:41.760]  中文很多時候也叫惡這個字跟大家說
[00:03:41.760 --> 00:03:43.440]  不過要跟大家事先聲明
[00:03:43.440 --> 00:03:46.080]  沒有兩個文字是完全相同的
[00:03:46.080 --> 00:03:46.680]  不會的
[00:03:46.680 --> 00:03:50.520]  中文 英文 中文和希伯來文
[00:03:50.520 --> 00:03:52.320]  就是舊約聖經所寫的
[00:03:52.760 --> 00:03:53.880]  不會完全相同的
[00:03:53.880 --> 00:03:57.080]  所以同一個希伯來文的字
[00:03:57.080 --> 00:03:58.280]  好像這裡Ratat
[00:03:58.280 --> 00:04:02.640]  在中文的上文下理可能是不同的中文字
[00:04:02.640 --> 00:04:06.160]  所以我們必須看回原文才知道是不是同一個字
[00:04:06.160 --> 00:04:11.880]  在一章二節裡這個Ratat就變成惡
[00:04:11.880 --> 00:04:17.200]  原文這個惡字出現過九次
[00:04:18.280 --> 00:04:23.000]  不過你看到這個字在其他的上文下理的情況下
[00:04:23.000 --> 00:04:25.400]  會變成災難的災
[00:04:25.400 --> 00:04:30.160]  譬如在一章第七 第八節 四章二節
[00:04:30.160 --> 00:04:31.280]  大家明白我的意思吧
[00:04:31.280 --> 00:04:33.080]  同一個希伯來文的字
[00:04:33.080 --> 00:04:34.960]  不過因為上文下理
[00:04:34.960 --> 00:04:37.840]  它會變成惡或者災
[00:04:37.840 --> 00:04:41.040]  如果直接翻譯的話
[00:04:41.040 --> 00:04:42.800]  大自然出現的惡
[00:04:42.800 --> 00:04:44.640]  包括海浪
[00:04:44.640 --> 00:04:46.280]  即是翻起的海浪
[00:04:46.280 --> 00:04:47.960]  包括很炎熱的天氣
[00:04:48.480 --> 00:04:50.560]  它翻譯成災難
[00:04:50.560 --> 00:04:53.240]  翻譯成惡的話中文就說不通了
[00:04:53.240 --> 00:04:54.840]  所以就翻譯成另一個字眼
[00:04:54.840 --> 00:04:58.400]  不過其實在原本的文字裡
[00:04:58.400 --> 00:05:01.360]  這個字由第一章一直到第四章
[00:05:01.360 --> 00:05:03.640]  是貫穿了整個若拿書的
[00:05:03.640 --> 00:05:06.760]  OK 回到第一章第一到第二節
[00:05:06.760 --> 00:05:11.520]  上帝興起若拿先知
[00:05:11.520 --> 00:05:13.680]  我們看回聶王記下
[00:05:13.680 --> 00:05:18.240]  他大概在耶羅波安二世的時間
[00:05:18.240 --> 00:05:20.040]  是一個比較興盛
[00:05:20.040 --> 00:05:22.000]  以色列比較強盛的時間
[00:05:22.000 --> 00:05:23.200]  上帝興起他
[00:05:23.200 --> 00:05:25.120]  不過上帝興起他
[00:05:25.120 --> 00:05:29.200]  就叫他去到一個外國的亞述
[00:05:29.200 --> 00:05:32.240]  剛剛崛起的國家
[00:05:32.240 --> 00:05:34.840]  裡面的首都尼尼未成
[00:05:34.840 --> 00:05:36.200]  他去做什麼呢
[00:05:36.200 --> 00:05:39.800]  他說他們的惡達到我面前
[00:05:39.800 --> 00:05:41.840]  這件事很有意思
[00:05:43.000 --> 00:05:43.880]  上帝興起先知
[00:05:43.880 --> 00:05:45.960]  不只是為了以色列國本身
[00:05:45.960 --> 00:05:48.800]  或者直接的不是為以色列國本身
[00:05:48.800 --> 00:05:50.680]  當然亞述後來會威脅
[00:05:50.680 --> 00:05:52.360]  甚至將以色列國滅了
[00:05:52.360 --> 00:05:58.920]  但上帝仍然顧念將會將以色列打敗的亞述國
[00:05:58.920 --> 00:06:06.720]  所以派先知若拿先做福音的工作
[00:06:06.720 --> 00:06:07.680]  做一個宣教士
[00:06:07.680 --> 00:06:11.160]  請留意聖經怎麼說
[00:06:11.800 --> 00:06:13.920]  聖經說你去尼尼未成做什麼呢
[00:06:13.920 --> 00:06:17.040]  因為他們的惡達到我面前
[00:06:17.040 --> 00:06:21.880]  換言之上帝叫若拿的使命是
[00:06:21.880 --> 00:06:25.120]  你要面對國際
[00:06:25.120 --> 00:06:27.040]  面對亞述
[00:06:27.040 --> 00:06:29.400]  面對尼尼未成的惡
[00:06:29.400 --> 00:06:35.920]  這是否值得我們比較震撼的事呢
[00:06:35.920 --> 00:06:38.800]  若拿書第一個提到惡
[00:06:38.800 --> 00:06:40.200]  提醒我一件事
[00:06:40.200 --> 00:06:48.600]  就是上帝的心意是要他自己的子民正視世界
[00:06:48.600 --> 00:06:51.000]  正視社會
[00:06:51.000 --> 00:06:54.560]  甚至正視國際的惡
[00:06:54.560 --> 00:06:59.760]  因此這件事提醒我們
[00:06:59.760 --> 00:07:03.360]  我們的照明不單單在教會的範圍裏面
[00:07:03.360 --> 00:07:08.200]  在六十年代我記得在教會成長的時間
[00:07:08.320 --> 00:07:11.160]  當時在教會當中有個辯論
[00:07:11.160 --> 00:07:15.320]  究竟教會是否應該做教會以外的其他工作
[00:07:15.320 --> 00:07:17.920]  當時有些理論說不應該
[00:07:17.920 --> 00:07:22.400]  他說如果你看到一個有需要的人
[00:07:22.400 --> 00:07:23.560]  你給他一塊餅吃
[00:07:23.560 --> 00:07:25.520]  但他早晚會落地獄
[00:07:25.520 --> 00:07:29.920]  所以給他餅吃對他長遠來說沒有意義
[00:07:29.920 --> 00:07:33.360]  當時有這樣的觀念
[00:07:33.920 --> 00:07:36.520]  但我相信現在這樣看法的人比較少
[00:07:36.520 --> 00:07:40.000]  或者是比較站不住腳
[00:07:40.000 --> 00:07:48.920]  但這種想法卻根深蒂固在我們環教會當中
[00:07:48.920 --> 00:07:53.080]  無論在我們的時工、資源
[00:07:53.080 --> 00:07:57.240]  甚至我們發展教會的方向裏面
[00:07:58.360 --> 00:08:03.240]  我們差不多百分之一百將所有資源放在教會裏面
[00:08:03.240 --> 00:08:04.920]  自己的需要上
[00:08:04.920 --> 00:08:09.560]  我們很少說究竟這個時代需要什麼
[00:08:09.560 --> 00:08:11.320]  這個社區需要什麼
[00:08:11.320 --> 00:08:13.680]  上帝呼召我們成為跟從他的人
[00:08:13.680 --> 00:08:16.080]  怎樣面對這個世界的需要
[00:08:16.080 --> 00:08:21.160]  很容易我們只是將自己困在我們見到
[00:08:21.160 --> 00:08:25.960]  接觸得到或者有把握的熟悉的環境裏面
[00:08:27.120 --> 00:08:29.480]  但上帝興起約拿
[00:08:29.480 --> 00:08:35.560]  你去告訴亞述人、莉莉未成的人
[00:08:35.560 --> 00:08:39.120]  原因是因為他惡達到我面前
[00:08:39.120 --> 00:08:42.760]  即是上帝要約拿解決這個城市的惡
[00:08:42.760 --> 00:08:45.520]  面對整個世界
[00:08:45.520 --> 00:08:50.800]  牧羊不應該單單在信徒之間
[00:08:50.800 --> 00:08:54.080]  在我們應該調節我們的屬靈觀
[00:08:54.080 --> 00:08:56.800]  上帝不單單是教會的主
[00:08:57.800 --> 00:08:59.400]  上帝還是全地的主
[00:08:59.400 --> 00:09:02.400]  如果我們跟從他的話
[00:09:02.400 --> 00:09:08.160]  我們有責任好像上帝的眼光放在全地之上
[00:09:08.160 --> 00:09:11.560]  所以如果你是一種覺得
[00:09:11.560 --> 00:09:14.480]  教會只是做傳播不要搞那麼多事
[00:09:14.480 --> 00:09:18.200]  我希望你能夠重新思想一下我們的屬靈觀
[00:09:18.200 --> 00:09:21.760]  會不會我們將上帝縮窄到
[00:09:21.760 --> 00:09:25.840]  限制到在一個非常小的範圍裏面
[00:09:25.840 --> 00:09:29.640]  但如果你說對了
[00:09:29.640 --> 00:09:31.320]  我們教會就應該衝出去
[00:09:31.320 --> 00:09:33.520]  在社會上在世界上作見證
[00:09:33.520 --> 00:09:34.800]  請你等等
[00:09:34.800 --> 00:09:36.840]  因為我們看第二方面
[00:09:36.840 --> 00:09:39.400]  怎樣解決
[00:09:39.400 --> 00:09:41.000]  how是一個很重要的問題
[00:09:41.000 --> 00:09:43.920]  有時我們講出一個理想意象
[00:09:43.920 --> 00:09:46.200]  what很容易講
[00:09:46.200 --> 00:09:48.600]  不過how怎樣去解決呢
[00:09:48.600 --> 00:09:52.440]  約拿書不單單只是指出一個目標
[00:09:52.440 --> 00:09:54.640]  面對莉莉未成的惡
[00:09:55.000 --> 00:09:57.840]  在記載裏面實際上是how
[00:09:57.840 --> 00:09:59.680]  她怎樣去解決這個問題
[00:09:59.680 --> 00:10:04.200]  接下來的經文大概是整個約拿書裏面
[00:10:04.200 --> 00:10:10.240]  我覺得被大禹將約拿吞了
[00:10:10.240 --> 00:10:11.360]  有些人開玩笑說
[00:10:11.360 --> 00:10:13.800]  這條大禹可能就是吞拿魚
[00:10:13.800 --> 00:10:14.960]  吞了約拿
[00:10:14.960 --> 00:10:19.600]  可能被約拿在餘福裏面的記載
[00:10:19.600 --> 00:10:23.040]  我覺得更加戲劇性的一段記載
[00:10:23.040 --> 00:10:24.240]  就是這段經文
[00:10:24.920 --> 00:10:27.360]  在約拿書第三章
[00:10:27.360 --> 00:10:28.920]  請一起讀出
[00:10:28.920 --> 00:10:33.080]  人與生畜都要披上麻布
[00:10:33.080 --> 00:10:35.360]  切切求告上帝
[00:10:35.360 --> 00:10:38.720]  各人要迴轉離開惡道
[00:10:38.720 --> 00:10:41.640]  離棄自己想中的殘暴
[00:10:41.640 --> 00:10:45.520]  誰知道上帝也許會回心轉意
[00:10:45.520 --> 00:10:47.000]  不發烈怒
[00:10:47.000 --> 00:10:50.560]  使我們不自滅亡也未可截
[00:10:50.560 --> 00:10:54.080]  第二次出現惡事這個字
[00:10:54.400 --> 00:10:57.560]  在周恆生的修訂本裏面
[00:10:57.560 --> 00:11:00.560]  說是惡道
[00:11:00.560 --> 00:11:03.760]  人與生畜都要披上麻布
[00:11:03.760 --> 00:11:05.240]  大家記得這個記載
[00:11:05.240 --> 00:11:07.920]  約拿被拋下海之後
[00:11:07.920 --> 00:11:10.640]  三日在餘福裏面禱告
[00:11:10.640 --> 00:11:13.560]  在第二章記載約拿
[00:11:13.560 --> 00:11:16.360]  究竟她的禱告是認罪的禱告
[00:11:16.360 --> 00:11:21.120]  還是一個不是真心悔改的禱告
[00:11:21.440 --> 00:11:24.160]  在學者裏面有很多辯論
[00:11:24.160 --> 00:11:25.200]  這裏不多說
[00:11:25.200 --> 00:11:27.840]  但很明顯在第三章
[00:11:27.840 --> 00:11:29.880]  去到利利尾城的時間
[00:11:29.880 --> 00:11:31.680]  她的確不甘心
[00:11:31.680 --> 00:11:36.160]  聖經記載利利尾城有三日路程
[00:11:36.160 --> 00:11:39.880]  大家要留意這三日路程是怎樣計算的
[00:11:39.880 --> 00:11:42.160]  如果三日路程指這個城
[00:11:42.160 --> 00:11:45.280]  整個圓周三日才能走完
[00:11:45.280 --> 00:11:46.880]  這就不可能了
[00:11:48.400 --> 00:11:50.400]  要將古代的城市
[00:11:50.400 --> 00:11:51.840]  三日才能走完
[00:11:51.840 --> 00:11:54.280]  整個城市周圍
[00:11:54.280 --> 00:11:56.200]  這就大到不可能了
[00:11:56.200 --> 00:11:58.880]  也不是從東邊走到西邊
[00:11:58.880 --> 00:11:59.360]  三日
[00:11:59.360 --> 00:12:00.600]  這也相當
[00:12:00.600 --> 00:12:02.280]  你可以想像
[00:12:02.280 --> 00:12:06.920]  你從尖沙咀走到元朗
[00:12:06.920 --> 00:12:07.640]  也不需要三日
[00:12:07.640 --> 00:12:08.960]  你可以想像
[00:12:08.960 --> 00:12:12.120]  這個城市大到不合理的說法
[00:12:12.120 --> 00:12:14.280]  大概三日的意思
[00:12:14.520 --> 00:12:18.680]  是指整個城市的大街小巷
[00:12:18.680 --> 00:12:19.840]  要三日的時間
[00:12:19.840 --> 00:12:22.320]  但若嵐只走了一天
[00:12:22.320 --> 00:12:23.240]  就下班了
[00:12:23.240 --> 00:12:24.520]  而且她說的
[00:12:24.520 --> 00:12:26.440]  真的很差
[00:12:26.440 --> 00:12:27.960]  大家記得她說什麼嗎
[00:12:27.960 --> 00:12:30.960]  再過四十天你就死了
[00:12:30.960 --> 00:12:33.160]  但沒有說怎樣解決
[00:12:33.160 --> 00:12:33.840]  然後下班了
[00:12:33.840 --> 00:12:36.400]  然後就上山坡
[00:12:36.400 --> 00:12:38.200]  站在那裏看你怎樣死
[00:12:38.200 --> 00:12:39.480]  上帝怎樣懲罰你
[00:12:39.480 --> 00:12:41.080]  很不情願
[00:12:41.080 --> 00:12:43.960]  一個這樣的訊息
[00:12:44.440 --> 00:12:47.880]  就表明了一個很真實的
[00:12:47.880 --> 00:12:49.480]  一個宿命的事實
[00:12:49.480 --> 00:12:56.440]  上帝可以成就奇妙工作
[00:12:56.440 --> 00:12:59.960]  不需要靠一個人的努力
[00:12:59.960 --> 00:13:02.520]  你努力
[00:13:02.520 --> 00:13:04.040]  不是因為你努力
[00:13:04.040 --> 00:13:07.240]  所以上帝一定會做工作
[00:13:07.240 --> 00:13:08.600]  但反過來
[00:13:08.600 --> 00:13:09.920]  如果你說我不參與
[00:13:09.920 --> 00:13:11.400]  我不甘心
[00:13:11.400 --> 00:13:14.040]  上帝如果在某些情況之下
[00:13:14.040 --> 00:13:15.800]  都可以成就他自己的心意
[00:13:15.800 --> 00:13:18.840]  人只不過是上帝裏面
[00:13:18.840 --> 00:13:20.440]  陪伴一件事情
[00:13:20.440 --> 00:13:24.120]  如果家裏有小朋友
[00:13:24.120 --> 00:13:25.880]  可能他五六歲大
[00:13:25.880 --> 00:13:28.040]  你知道我們做父母
[00:13:28.040 --> 00:13:29.640]  很多時候都會讓他參與一下
[00:13:29.640 --> 00:13:30.760]  有客人來
[00:13:30.760 --> 00:13:32.360]  叫他幫忙遞杯水
[00:13:32.360 --> 00:13:34.920]  但其實父母在旁邊還害怕
[00:13:34.920 --> 00:13:38.440]  他們不需要他參與
[00:13:38.440 --> 00:13:40.040]  只要讓他參與
[00:13:40.040 --> 00:13:42.920]  我們能夠侍奉神就是這樣
[00:13:42.920 --> 00:13:45.720]  其實你和我都論論盡盡的事
[00:13:45.720 --> 00:13:50.760]  但上帝容許我們參與他整個大計當中
[00:13:50.760 --> 00:13:52.360]  他會成就他自己的工作
[00:13:52.360 --> 00:13:57.160]  現在若拿不甘心的訊息
[00:13:57.160 --> 00:14:01.880]  傳到利尼尼城亞述國皇帝的口裏
[00:14:02.760 --> 00:14:07.400]  結果他頒發了這樣的命令
[00:14:07.400 --> 00:14:10.280]  你記得不是若拿直接和他講的
[00:14:10.280 --> 00:14:11.720]  是他聽回來的
[00:14:11.720 --> 00:14:15.880]  聽完之後竟然有全本聖經裏面
[00:14:15.880 --> 00:14:18.200]  最戲劇性的悔改
[00:14:18.200 --> 00:14:23.000]  一個最純真的悔改
[00:14:23.000 --> 00:14:25.320]  人與生畜都披上麻布
[00:14:25.320 --> 00:14:30.360]  除了人披上麻布
[00:14:30.360 --> 00:14:31.800]  代表他們中東一帶
[00:14:31.800 --> 00:14:33.800]  代表他們哀痛
[00:14:33.800 --> 00:14:36.040]  代表他們認真悔改
[00:14:36.040 --> 00:14:37.080]  這個表現之外
[00:14:37.080 --> 00:14:38.840]  還要生畜
[00:14:38.840 --> 00:14:41.400]  即是他們養的牛、羊
[00:14:41.400 --> 00:14:46.840]  甚至雞、鴨都披上麻布
[00:14:46.840 --> 00:14:50.840]  然後各人轉來惡道
[00:14:50.840 --> 00:14:52.680]  離開他的殘暴
[00:14:52.680 --> 00:14:54.680]  希望這位上帝
[00:14:54.680 --> 00:14:55.800]  他們其實不太認識
[00:14:55.800 --> 00:14:57.400]  不要罰我們
[00:14:58.360 --> 00:15:01.560]  你可以想像的畫面
[00:15:01.560 --> 00:15:05.000]  歸為當時興起的
[00:15:05.000 --> 00:15:07.000]  大國亞述國皇帝
[00:15:07.000 --> 00:15:10.200]  竟然好像很無知
[00:15:10.200 --> 00:15:14.040]  叫全國的人一起悔改
[00:15:14.040 --> 00:15:17.000]  還要說生畜都悔改
[00:15:17.000 --> 00:15:19.800]  很滑稽的場面
[00:15:19.800 --> 00:15:22.360]  我在另外的場合都講過
[00:15:23.320 --> 00:15:28.760]  我小時候開始接觸基督教信仰
[00:15:28.760 --> 00:15:31.960]  我真的缺志的時候是十歲
[00:15:31.960 --> 00:15:33.160]  但我初時接觸的時候
[00:15:33.160 --> 00:15:34.920]  是六歲左右接觸這個信仰
[00:15:34.920 --> 00:15:37.800]  家裡養了一隻狗
[00:15:37.800 --> 00:15:40.280]  我很愛這隻狗
[00:15:40.280 --> 00:15:41.560]  跟這隻狗抱在一起
[00:15:41.560 --> 00:15:45.800]  當我聽到原來信耶穌可以上天堂
[00:15:45.800 --> 00:15:47.320]  很簡單的信息
[00:15:47.320 --> 00:15:49.880]  我很想我的狗也上天堂
[00:15:49.880 --> 00:15:53.480]  所以我回家跟這隻狗傳福音
[00:15:53.480 --> 00:15:58.360]  我記得那些道士帶我傳福音
[00:15:58.360 --> 00:16:02.680]  就是他會做我缺志祈禱
[00:16:02.680 --> 00:16:04.440]  所以我就跟這隻狗說
[00:16:04.440 --> 00:16:05.720]  你要跟我上天堂
[00:16:05.720 --> 00:16:07.160]  耶穌愛你
[00:16:07.160 --> 00:16:08.360]  就拉著牠
[00:16:08.360 --> 00:16:11.880]  一條鏈
[00:16:11.880 --> 00:16:13.560]  一隻手拉著牠
[00:16:13.560 --> 00:16:14.840]  就拉牠過來
[00:16:14.840 --> 00:16:16.760]  我記得那些道士跟我祈禱的時候
[00:16:16.760 --> 00:16:17.720]  要閉上眼
[00:16:17.720 --> 00:16:19.640]  你怎麼叫狗閉上眼
[00:16:19.640 --> 00:16:20.680]  很難的
[00:16:20.680 --> 00:16:23.480]  所以我另一隻手就閉上眼
[00:16:23.480 --> 00:16:24.760]  我就跟牠說
[00:16:24.760 --> 00:16:27.080]  耶穌求你救牠上天堂
[00:16:27.080 --> 00:16:29.240]  然後狗掙扎會吠
[00:16:29.240 --> 00:16:30.200]  我當牠說阿們
[00:16:30.200 --> 00:16:32.760]  就當牠是德教
[00:16:32.760 --> 00:16:35.000]  這個只是十歲八歲的小朋友
[00:16:35.000 --> 00:16:37.560]  很天真的做法
[00:16:37.560 --> 00:16:39.720]  但這個一個皇帝
[00:16:39.720 --> 00:16:42.680]  甚至叫全國的人一起做
[00:16:42.680 --> 00:16:44.760]  是不是很震撼呢
[00:16:44.760 --> 00:16:46.920]  一個很單純的心
[00:16:46.920 --> 00:16:50.760]  相反的約拿對上帝很認識的
[00:16:50.760 --> 00:16:52.680]  但他很勃逆
[00:16:52.680 --> 00:16:54.200]  不聽
[00:16:54.200 --> 00:17:00.040]  你叫我去西邊的阿術王
[00:17:00.040 --> 00:17:01.960]  我專門去西邊的阿術王
[00:17:01.960 --> 00:17:02.920]  即是西班牙地方
[00:17:02.920 --> 00:17:04.200]  剛剛相反
[00:17:04.200 --> 00:17:09.720]  但是這個對上帝不認識的阿術王
[00:17:09.720 --> 00:17:11.240]  很單純的
[00:17:11.240 --> 00:17:14.120]  帶領全國一起悔改
[00:17:14.120 --> 00:17:16.360]  一個很強烈的對比
[00:17:16.360 --> 00:17:17.400]  還有一件事
[00:17:17.400 --> 00:17:22.120]  我們要離開惡道
[00:17:22.120 --> 00:17:26.200]  怎樣解決成事惡呢
[00:17:26.200 --> 00:17:28.120]  神叫約拿
[00:17:28.120 --> 00:17:31.400]  將神拯救的福音帶過去
[00:17:31.400 --> 00:17:33.640]  解決成事惡
[00:17:33.640 --> 00:17:37.000]  不是單單從這個制度
[00:17:37.000 --> 00:17:43.000]  單單從這個社會上的行動去解決
[00:17:43.000 --> 00:17:44.600]  解決成事惡
[00:17:44.600 --> 00:17:45.800]  從上帝角度來說
[00:17:45.800 --> 00:17:47.080]  是從心裏面開始的
[00:17:47.080 --> 00:17:49.880]  心裏面要解決惡
[00:17:49.880 --> 00:17:52.200]  唯有上帝的福音才可以
[00:17:52.200 --> 00:17:54.760]  你看這經文接著怎樣說
[00:17:54.760 --> 00:17:59.240]  前面到了第九節的地方
[00:17:59.240 --> 00:18:01.480]  接著經文第十節
[00:18:01.480 --> 00:18:03.480]  上帝撒浪他們的行為
[00:18:03.480 --> 00:18:06.040]  見他們離開惡道
[00:18:06.040 --> 00:18:09.960]  上帝就改變心意
[00:18:09.960 --> 00:18:14.600]  原先所說要降禦他們的災難
[00:18:14.600 --> 00:18:15.880]  這個字我再說
[00:18:15.880 --> 00:18:17.400]  即是惡同一字
[00:18:17.400 --> 00:18:19.720]  就不降下了
[00:18:19.720 --> 00:18:25.880]  見到這個惡在短暫時間裏面
[00:18:25.880 --> 00:18:28.440]  得到解決
[00:18:28.440 --> 00:18:30.840]  是因為上帝差派約拿去
[00:18:30.840 --> 00:18:32.520]  雖然他不甘心
[00:18:32.520 --> 00:18:36.600]  但上帝自己成就他拯救的工作
[00:18:36.600 --> 00:18:38.680]  是一個很美麗的事情
[00:18:38.680 --> 00:18:41.240]  約拿書第三章
[00:18:41.240 --> 00:18:42.440]  只有十字
[00:18:42.440 --> 00:18:43.400]  第十節完結了
[00:18:43.400 --> 00:18:45.960]  接著就是四章第一節
[00:18:45.960 --> 00:18:48.520]  這裏我解釋一下
[00:18:48.520 --> 00:18:50.680]  接著是四章第一節
[00:18:50.680 --> 00:18:52.600]  不過我先總結第二章
[00:18:52.600 --> 00:18:55.720]  約拿書給我們提醒
[00:18:55.720 --> 00:18:58.280]  我們要用淑寧的方法
[00:18:58.280 --> 00:19:02.360]  去解決成事的惡
[00:19:02.360 --> 00:19:04.520]  當然我們欣賞一些人
[00:19:04.520 --> 00:19:05.800]  他和他走在前線
[00:19:05.800 --> 00:19:06.920]  在社會裏面
[00:19:06.920 --> 00:19:08.040]  在政府裏面
[00:19:08.040 --> 00:19:11.240]  或者在一些可能的環境裏面
[00:19:11.240 --> 00:19:13.080]  去做一些工作
[00:19:13.080 --> 00:19:15.000]  去改變成事的面貌
[00:19:15.000 --> 00:19:16.680]  我們很欣賞他所做的
[00:19:16.680 --> 00:19:18.440]  但對於上帝的工人
[00:19:18.440 --> 00:19:19.880]  對於教會
[00:19:19.880 --> 00:19:21.800]  我們更深層次的說
[00:19:21.800 --> 00:19:23.320]  我們要用淑寧的方法
[00:19:23.320 --> 00:19:25.880]  去解決成事的惡
[00:19:25.880 --> 00:19:29.960]  因此面對心靈上的惡
[00:19:29.960 --> 00:19:33.080]  是更加根本的問題
[00:19:33.080 --> 00:19:37.000]  就算你想追求地上的公義
[00:19:37.000 --> 00:19:38.040]  有一天
[00:19:38.040 --> 00:19:39.640]  這個公義的團體
[00:19:39.640 --> 00:19:41.800]  當他執政的時間
[00:19:41.800 --> 00:19:45.640]  可能都會走上不公義重複的路上
[00:19:45.640 --> 00:19:49.800]  因為心靈的惡從來沒有改變
[00:19:49.800 --> 00:19:53.320]  或者教會
[00:19:53.320 --> 00:19:58.200]  我們不是將社會和福音分割
[00:19:58.200 --> 00:20:01.800]  福音就是真正能夠改變人心靈的惡
[00:20:01.800 --> 00:20:04.840]  真正問題的根源
[00:20:04.840 --> 00:20:06.760]  好了 時間關係我們去到第三點
[00:20:06.760 --> 00:20:08.280]  我再說
[00:20:08.280 --> 00:20:10.440]  這節聖經是接著三章第十節的
[00:20:10.440 --> 00:20:11.960]  剛才看的經文
[00:20:11.960 --> 00:20:14.280]  原本的經文是沒有章節的
