
[00:00:00.000 --> 00:00:05.640]  大圍轉的第26講
[00:15:53.840 --> 00:16:00.840]  神是允許了約翰用了九個月零二十天來數點人民
[00:16:00.840 --> 00:16:03.840]  你說神不允許
[00:16:03.840 --> 00:16:09.840]  為什麼會讓約翰成功用了九個月零二十天來數點人民
[00:16:09.840 --> 00:16:12.840]  有很多時候如果神給你
[00:16:12.840 --> 00:16:15.840]  你喜歡做什麼神說好我給你做什麼
[00:16:15.840 --> 00:16:17.840]  不是一件好事
[00:16:17.840 --> 00:16:21.840]  很多時候神允許我們做我們想做的事
[00:16:21.840 --> 00:16:24.840]  其實是對我們最大的詛咒
[00:16:24.840 --> 00:16:27.840]  這個數點人民
[00:16:27.840 --> 00:16:30.840]  經文說是由丹到別氏巴
[00:16:30.840 --> 00:16:32.840]  丹在以色列的北邊
[00:16:32.840 --> 00:16:35.840]  別氏巴在以色列的南邊
[00:16:35.840 --> 00:16:38.840]  所以這是全國性的人口調查
[00:16:38.840 --> 00:16:44.840]  根據經文有兩個支派沒有被調查
[00:16:44.840 --> 00:16:46.840]  一個就是利美支派
[00:16:46.840 --> 00:16:48.840]  為什麼不被調查
[00:16:48.840 --> 00:16:52.840]  因為利美支派是免兵役的
[00:16:52.840 --> 00:16:57.840]  在文數記的一章四十九和二章三十三節
[00:16:57.840 --> 00:17:02.840]  第二個支派沒有被數點的就是變雅文支派
[00:17:02.840 --> 00:17:06.840]  歷代至上的二十一章第六節
[00:17:06.840 --> 00:17:09.840]  為什麼不數變雅文支派
[00:17:09.840 --> 00:17:14.840]  有可能因為回望當時在變雅文支派的機編
[00:17:14.840 --> 00:17:19.840]  而約克知道數點人民不為神所喜悅
[00:17:19.840 --> 00:17:23.840]  他不想這個使命走到聖地
[00:17:23.840 --> 00:17:25.840]  就是回望所在的地方
[00:17:25.840 --> 00:17:29.840]  所以約克沒有去數變雅文支派的人口
[00:17:29.840 --> 00:17:32.840]  當然也有學者認為
[00:17:32.840 --> 00:17:34.840]  他不去數變雅文支派
[00:17:34.840 --> 00:17:41.840]  是因為當時有部分的餘黨仍然在變雅文支派
[00:17:41.840 --> 00:17:43.840]  和大衛對敵
[00:17:43.840 --> 00:17:48.840]  但無論如何這次調查沒有數變雅文支派
[00:17:48.840 --> 00:17:53.840]  約克又回到大衛耶路撒冷
[00:17:53.840 --> 00:17:56.840]  向大衛回報人數的結果
[00:17:56.840 --> 00:18:03.840]  所有身體健全能夠拿刀的一共有多少人
[00:18:03.840 --> 00:18:09.840]  我們時時都說有些男人手無渣雞之力
[00:18:09.840 --> 00:18:13.840]  所以這裏講清楚能夠拿刀的有多少人
[00:18:13.840 --> 00:18:16.840]  能夠打仗的有多少人
[00:18:16.840 --> 00:18:21.840]  完全看到大衛這次數點人民的用心
[00:18:21.840 --> 00:18:25.840]  在處於薩姆以下的24章9節
[00:18:25.840 --> 00:18:28.840]  以色列的勇士有80萬
[00:18:28.840 --> 00:18:31.840]  猶大的勇士有50萬
[00:18:31.840 --> 00:18:35.840]  但在歷代至上的21章5節
[00:18:35.840 --> 00:18:38.840]  以色列的勇士有110萬
[00:18:38.840 --> 00:18:41.840]  猶大的勇士有47萬
[00:18:41.840 --> 00:18:46.840]  有人說大件事聖經又有矛盾
[00:18:46.840 --> 00:18:50.840]  有可能是文字抄錯
[00:18:50.840 --> 00:18:53.840]  但你想想會不會錯得這麼離譜
[00:18:53.840 --> 00:18:56.840]  四個數字完全不同
[00:18:56.840 --> 00:19:01.840]  如果真的這樣就沒可能是文字抄錯
[00:19:01.840 --> 00:19:03.840]  你說為什麼會不同
[00:19:03.840 --> 00:19:06.840]  根據人口調查的時候
[00:19:06.840 --> 00:19:10.840]  是根據不同的類別調查
[00:19:10.840 --> 00:19:15.840]  根據年齡 宗族 部落 技能
[00:19:15.840 --> 00:19:18.840]  還有很多不同的類別調查
[00:19:18.840 --> 00:19:23.840]  可能是兩個作者 薩姆以下和歷代至上的作者
[00:19:23.840 --> 00:19:26.840]  都是用不同的類別來計算
[00:19:26.840 --> 00:19:29.840]  所以計算到有不同的人口
[00:19:29.840 --> 00:19:32.840]  另外也有一個可能
[00:19:32.840 --> 00:19:36.840]  根據歷代至上的27章24節
[00:19:36.840 --> 00:19:39.840]  衛若甲雖然開始了數點人民
[00:19:39.840 --> 00:19:41.840]  但他還沒完成就怎樣
[00:19:41.840 --> 00:19:45.840]  瘟疫就來臨了 神的審判就來臨了
[00:19:45.840 --> 00:19:48.840]  所以他沒有完成他的數點
[00:19:48.840 --> 00:19:53.840]  所以這樣的話就一定有估計的成份
[00:19:53.840 --> 00:19:59.840]  所以這也是兩個作者所記錄的人數有不同
[00:19:59.840 --> 00:20:08.840]  無論如何 以色列人的南丁可能有125萬至150萬
[00:20:08.840 --> 00:20:11.840]  總人口有多少呢
[00:20:11.840 --> 00:20:13.840]  通常我們會乘以四
[00:20:13.840 --> 00:20:18.840]  一個南丁有一個太太 兩個子女
[00:20:18.840 --> 00:20:21.840]  很幸福的家庭 一家四口
[00:20:21.840 --> 00:20:25.840]  所以乘以四是一個很好的數字
[00:20:25.840 --> 00:20:31.840]  如果是這樣的話 當時以色列人應該有500至600萬
[00:20:31.840 --> 00:20:37.840]  人口的密度大概是每平方里400至500人
[00:20:37.840 --> 00:20:42.840]  歷代至上說這是以色列全境的人數
[00:20:42.840 --> 00:20:46.840]  但在薩姆爾記就沒有這樣說
[00:20:46.840 --> 00:20:49.840]  我們說完第一點
[00:20:49.840 --> 00:20:54.840]  大衛是數點人民的王 但他也是被定罪的王
[00:20:54.840 --> 00:20:58.840]  過了十個月大衛良心發現
[00:20:58.840 --> 00:21:01.840]  心字很重要 是出自他的心
[00:21:01.840 --> 00:21:04.840]  神是點醒了他
[00:21:04.840 --> 00:21:08.840]  大衛知道自己愚蠢 為什麼這麼愚蠢呢
[00:21:08.840 --> 00:21:13.840]  首先他知道這是他自己傲慢驕傲的行為
[00:21:13.840 --> 00:21:16.840]  約翰也已經和他鬥事了
[00:21:16.840 --> 00:21:18.840]  這是第一點
[00:21:18.840 --> 00:21:21.840]  第二點 他知道他驕傲是怎樣呢
[00:21:21.840 --> 00:21:25.840]  沒有信靠耶和華 對耶和華不信任
[00:21:25.840 --> 00:21:31.840]  第三點 這個是不是一個受高者應該有的行為
[00:21:31.840 --> 00:21:33.840]  他是被神安立的
[00:21:33.840 --> 00:21:37.840]  為什麼他的表現和逐世的君王一樣
[00:21:37.840 --> 00:21:42.840]  逐世的君王沒有神來幫助 當然是靠自己的兵馬
[00:21:42.840 --> 00:21:44.840]  但大衛不同
[00:21:44.840 --> 00:21:48.840]  所以大衛開始認罪悔改
[00:21:48.840 --> 00:21:51.840]  去到神的面前尋求神的面
[00:21:51.840 --> 00:21:56.840]  在聖經裡一共有六次講到大衛認罪
[00:21:56.840 --> 00:22:02.840]  三次在撒姆爾夏 兩次在詩篇 一次在歷代至上
[00:22:02.840 --> 00:22:06.840]  大衛當他和拔萃班犯奸人的時候
[00:22:06.840 --> 00:22:08.840]  他說我犯了罪
