
[00:00:00.000 --> 00:00:10.000]  彭氏兄弟 彭氏兄弟和我一樣 普通人來的
[00:06:37.000 --> 00:06:38.000]  投到居屋也好
[00:06:38.000 --> 00:06:43.000]  你想藉著靈界的力量去改變你的命運
[00:06:43.000 --> 00:06:47.000]  那你就可能有麻煩了
[00:06:47.000 --> 00:06:50.000]  這就不是基督徒應該做的事了
[00:06:50.000 --> 00:06:55.000]  如果說回鬼片這件事
[00:06:55.000 --> 00:07:01.000]  記住我不是推薦你看鬼片
[00:07:01.000 --> 00:07:04.000]  你不看鬼片不看恐怖片
[00:07:04.000 --> 00:07:07.000]  我不是說基督徒應該看鬼片
[00:07:07.000 --> 00:07:10.000]  雖然我都會覺得牧師應該看一下
[00:07:10.000 --> 00:07:12.000]  待會再說
[00:07:12.000 --> 00:07:14.000]  為什麼牧師傳道人應該看一下
[00:07:14.000 --> 00:07:16.000]  這是了解文化的一部分
[00:07:16.000 --> 00:07:21.000]  所以看不看鬼片是因人而異的
[00:07:21.000 --> 00:07:23.000]  我想我的比喻就是
[00:07:23.000 --> 00:07:26.000]  一個人可不可以喝酒呢
[00:07:26.000 --> 00:07:27.000]  我想沒問題的
[00:07:27.000 --> 00:07:28.000]  基督徒喝酒
[00:07:28.000 --> 00:07:29.000]  你來我家
[00:07:29.000 --> 00:07:30.000]  我家都有酒
[00:07:30.000 --> 00:07:32.000]  隨時可以拿一瓶給你喝
[00:07:32.000 --> 00:07:37.000]  但是有些人過去曾經有喝酒的習慣
[00:07:37.000 --> 00:07:39.000]  曾經喝酒喝到醉醺醺的
[00:07:39.000 --> 00:07:41.000]  終於戒了酒
[00:07:41.000 --> 00:07:44.000]  對這些人就不要喝了
[00:07:44.000 --> 00:07:46.000]  不是酒的問題
[00:07:46.000 --> 00:07:50.000]  因為酒會成為引誘的問題
[00:07:50.000 --> 00:07:54.000]  同樣地這些關於法術也好鬼也好
[00:07:54.000 --> 00:07:57.000]  這些所謂的evil power的電影
[00:07:57.000 --> 00:08:01.000]  這些東西干擾不了你的
[00:08:01.000 --> 00:08:03.000]  坦白來說我看過不少鬼片
[00:08:03.000 --> 00:08:06.000]  看完鬼片我不會發愁
[00:08:06.000 --> 00:08:08.000]  當作一套電影來看吧
[00:08:08.000 --> 00:08:10.000]  那就看吧
[00:08:10.000 --> 00:08:12.000]  但如果你看完鬼片
[00:08:12.000 --> 00:08:14.000]  你很害怕的
[00:08:14.000 --> 00:08:15.000]  晚上會做噩夢
[00:08:15.000 --> 00:08:17.000]  那就無謂了
[00:08:17.000 --> 00:08:21.000]  如果你這方面是成為干擾你的東西
[00:08:21.000 --> 00:08:24.000]  你就無謂要特意挑戰自己
[00:08:24.000 --> 00:08:26.000]  但如果不是干擾你的話
[00:08:26.000 --> 00:08:31.000]  看完鬼片看愛情片
[00:08:31.000 --> 00:08:33.000]  是一樣的
[00:08:33.000 --> 00:08:35.000]  坦白說
[00:08:35.000 --> 00:08:36.000]  在這裡說一句
[00:08:36.000 --> 00:08:39.000]  我覺得你要學習多點
[00:08:39.000 --> 00:08:41.000]  欣賞拍鬼片的人
[00:08:41.000 --> 00:08:43.000]  其實拍鬼片是很難的
[00:08:43.000 --> 00:08:47.000]  拍愛情片很容易的
[00:08:47.000 --> 00:08:49.000]  大家有沒有看過
[00:08:49.000 --> 00:08:51.000]  Crash Landing on You
[00:08:51.000 --> 00:08:53.000]  愛的迫降那套韓劇
[00:08:53.000 --> 00:08:55.000]  有沒有看過
[00:08:55.000 --> 00:08:57.000]  不知道是什麼
[00:08:57.000 --> 00:09:00.000]  但很多人看過愛的迫降
[00:09:00.000 --> 00:09:02.000]  如果你看過愛的迫降
[00:09:02.000 --> 00:09:03.000]  你就知道
[00:09:03.000 --> 00:09:05.000]  他經常都會拍那一幕
[00:09:05.000 --> 00:09:08.000]  女主角和男主角在瑞士
[00:09:08.000 --> 00:09:12.000]  經過慢鏡頭圍繞女主角
[00:09:12.000 --> 00:09:14.000]  那一幕起碼
[00:09:14.000 --> 00:09:15.000]  我都不知道出現過
[00:09:15.000 --> 00:09:17.000]  沒有十次都有五次在電視上
[00:09:17.000 --> 00:09:18.000]  為什麼我會看
[00:09:18.000 --> 00:09:20.000]  因為我老婆看
[00:09:20.000 --> 00:09:21.000]  於是這些就叫
[00:09:21.000 --> 00:09:23.000]  老公就叫愛的迫降
[00:09:23.000 --> 00:09:26.000]  所以我老婆說
[00:09:26.000 --> 00:09:27.000]  我看吧
[00:09:27.000 --> 00:09:28.000]  好了
[00:09:28.000 --> 00:09:33.000]  那個湖瑞士湖
[00:09:33.000 --> 00:09:35.000]  你看了五六次
[00:09:35.000 --> 00:09:36.000]  我問老婆悶不悶
[00:09:36.000 --> 00:09:37.000]  老婆說不悶
[00:09:37.000 --> 00:09:38.000]  看了五六次之後
[00:09:38.000 --> 00:09:39.000]  很想去瑞士
[00:09:39.000 --> 00:09:41.000]  所以她一時不時就問我
[00:09:41.000 --> 00:09:42.000]  什麼時候去瑞士
[00:09:42.000 --> 00:09:44.000]  所以愛情片
[00:09:44.000 --> 00:09:46.000]  你看五六次都不悶
[00:09:46.000 --> 00:09:47.000]  同一個鏡頭
[00:09:47.000 --> 00:09:49.000]  你想想鬼片
[00:09:49.000 --> 00:09:51.000]  這個人打開一個櫃
[00:09:51.000 --> 00:09:52.000]  跳出一個鬼
[00:09:52.000 --> 00:09:54.000]  下集又是打開同一個櫃
[00:09:54.000 --> 00:09:55.000]  又是同一個鬼跳出來
[00:09:55.000 --> 00:09:57.000]  如果鬼片跳五次開一個櫃
[00:09:57.000 --> 00:09:59.000]  你覺得鬼片騙人
[00:09:59.000 --> 00:10:00.000]  你明不明白
[00:10:00.000 --> 00:10:02.000]  鬼片的東西要嚇到你
[00:10:02.000 --> 00:10:04.000]  要有新招才行
[00:10:04.000 --> 00:10:06.000]  來來去去都是那條橋
[00:10:06.000 --> 00:10:08.000]  鬼能嚇到你嗎
[00:10:08.000 --> 00:10:10.000]  愛情片就可以來來去去
[00:10:10.000 --> 00:10:13.000]  男主角有車禍昏迷
[00:10:13.000 --> 00:10:15.000]  女主角在床邊哭
[00:10:15.000 --> 00:10:17.000]  這些劇情你看過一百次
[00:10:17.000 --> 00:10:20.000]  不過你照樣哭
[00:10:20.000 --> 00:10:22.000]  所以拍鬼片其實很難
[00:10:22.000 --> 00:10:24.000]  要有新招數才行
[00:10:24.000 --> 00:10:25.000]  好了
[00:10:25.000 --> 00:10:27.000]  這裡說一點
[00:10:27.000 --> 00:10:29.000]  我都是喜歡說定義的人
[00:10:29.000 --> 00:10:31.000]  所以什麼叫鬼片
[00:10:31.000 --> 00:10:34.000]  我們有時都不是很清晰
[00:10:34.000 --> 00:10:36.000]  記住
[00:10:36.000 --> 00:10:38.000]  可能你想到鬼片
[00:10:38.000 --> 00:10:40.000]  可能是一些恐怖的東西
[00:10:40.000 --> 00:10:42.000]  但鬼片不是一定恐怖
[00:10:42.000 --> 00:10:44.000]  記住
[00:10:44.000 --> 00:10:47.000]  鬼片裡面的鬼是怎樣呢
[00:10:47.000 --> 00:10:50.000]  其實是很受那個文化
[00:10:50.000 --> 00:10:54.000]  即是產生了那些鬼故事的文化影響
[00:10:54.000 --> 00:10:56.000]  一個明顯的例子就是
[00:10:56.000 --> 00:10:58.000]  這個
[00:10:58.000 --> 00:11:00.000]  這個善女幽魂
[00:11:00.000 --> 00:11:03.000]  大家誰看過張國榮的善女幽魂
[00:11:03.000 --> 00:11:05.000]  有驚人的
[00:11:05.000 --> 00:11:07.000]  電視有時有
[00:11:07.000 --> 00:11:09.000]  張國榮那套善女幽魂值得看
[00:11:09.000 --> 00:11:11.000]  是很經典的電影
[00:11:11.000 --> 00:11:13.000]  雖然那些特技效果
[00:11:13.000 --> 00:11:15.000]  從今日角度看就非常差
[00:11:15.000 --> 00:11:17.000]  那些殭屍爬
[00:11:17.000 --> 00:11:19.000]  那些特技效果很差
[00:11:19.000 --> 00:11:21.000]  新的善女幽魂就不好看
[00:11:21.000 --> 00:11:23.000]  新的善女幽魂變了
[00:11:23.000 --> 00:11:25.000]  好像那些超級英雄電影
[00:11:25.000 --> 00:11:27.000]  打死人
[00:11:27.000 --> 00:11:29.000]  舊的那套
[00:11:29.000 --> 00:11:31.000]  張國榮和黃祖賢女主角
[00:11:31.000 --> 00:11:33.000]  又英俊又愛恨前面
[00:11:33.000 --> 00:11:37.000]  大家知不知道善女幽魂
[00:11:37.000 --> 00:11:40.000]  其實那個故事是來自聊齋志異
[00:11:40.000 --> 00:11:42.000]  當然他改了很多東西
[00:11:42.000 --> 00:11:44.000]  加了很多東西
[00:11:44.000 --> 00:11:47.000]  本來聊齋志異的故事很短的
[00:11:47.000 --> 00:11:49.000]  叫什麼呢?一個男主角叫做
[00:11:49.000 --> 00:11:53.000]  凌彩雲
[00:11:53.000 --> 00:11:55.000]  凌彩雲想
[00:11:55.000 --> 00:11:57.000]  凌彩神
[00:11:57.000 --> 00:12:00.000]  他想經這個故事是來自聊齋的
[00:12:00.000 --> 00:12:02.000]  但你看這個故事
[00:12:02.000 --> 00:12:04.000]  或者你有機會
[00:12:04.000 --> 00:12:06.000]  看聊齋
[00:12:06.000 --> 00:12:08.000]  你會知道聊齋是經常說鬼的
[00:12:08.000 --> 00:12:10.000]  但故事不恐怖
[00:12:10.000 --> 00:12:12.000]  善女幽魂的故事本來都不恐怖
[00:12:12.000 --> 00:12:14.000]  基本上是說一個女孩
[00:12:14.000 --> 00:12:16.000]  死了都被人欺負
[00:12:16.000 --> 00:12:18.000]  善女幽魂是在說一個
[00:12:18.000 --> 00:12:20.000]  中國的階級問題
[00:12:20.000 --> 00:12:22.000]  這個攝小善
[00:12:22.000 --> 00:12:24.000]  生前被人欺負
[00:12:24.000 --> 00:12:26.000]  死後都要被人漩渦
[00:12:26.000 --> 00:12:28.000]  他是在說社會不平等
[00:12:28.000 --> 00:12:32.000]  社會不公允的這件事
[00:12:32.000 --> 00:12:34.000]  所以攝小善是鬼
[00:12:34.000 --> 00:12:36.000]  但他慘而已
[00:12:36.000 --> 00:12:38.000]  這個是反映
[00:12:38.000 --> 00:12:40.000]  中國文化
[00:12:40.000 --> 00:12:42.000]  如果你看中國文化
[00:12:42.000 --> 00:12:46.000]  一般鬼不是一些很恐怖的東西
[00:12:46.000 --> 00:12:48.000]  是很無奈的東西
[00:12:48.000 --> 00:12:50.000]  樹魔是恐怖
[00:12:50.000 --> 00:12:52.000]  是一些邪惡的東西
[00:12:52.000 --> 00:12:54.000]  舉一個例子
[00:12:54.000 --> 00:12:58.000]  善女幽魂是反映中國
[00:12:58.000 --> 00:13:00.000]  一般都是在鬼
[00:13:00.000 --> 00:13:02.000]  即是人死了之後
[00:13:02.000 --> 00:13:04.000]  如果他不是去極樂世界
[00:13:04.000 --> 00:13:06.000]  不是煙消雲散
[00:13:06.000 --> 00:13:08.000]  他回到這個世界也好
[00:13:08.000 --> 00:13:10.000]  他不是一些很恐怖
[00:13:10.000 --> 00:13:12.000]  邪惡的東西
[00:13:12.000 --> 00:13:14.000]  這是反映中國文化
[00:13:14.000 --> 00:13:18.000]  為什麼變成這些字體
[00:13:18.000 --> 00:13:20.000]  不要理了
[00:13:20.000 --> 00:13:22.000]  大家有沒有看過
[00:13:22.000 --> 00:13:28.000]  Night of the Sixth Sense
[00:13:28.000 --> 00:13:30.000]  第六名
[00:13:30.000 --> 00:13:32.000]  很值得看的
[00:13:32.000 --> 00:13:34.000]  我覺得是其中一套
[00:13:34.000 --> 00:13:36.000]  最精彩的電影
[00:13:36.000 --> 00:13:38.000]  Night of the Sixth Sense
[00:13:38.000 --> 00:13:40.000]  成名之作
[00:13:40.000 --> 00:13:42.000]  不過之後拍的電影
[00:13:42.000 --> 00:13:44.000]  我覺得沒有一套
[00:13:44.000 --> 00:13:46.000]  去到六分點的水準
[00:13:46.000 --> 00:13:48.000]  如果沒有看過
[00:13:48.000 --> 00:13:50.000]  故事大概是說
[00:13:50.000 --> 00:13:52.000]  Bruce Willis
[00:13:52.000 --> 00:13:54.000]  他是一個心理學家
[00:13:54.000 --> 00:13:56.000]  電影一開始的時候
[00:13:56.000 --> 00:14:00.000]  他去輔導一個小孩
[00:14:00.000 --> 00:14:04.000]  電影最開始不是這樣
[00:14:04.000 --> 00:14:06.000]  最開始是說有一個
[00:14:06.000 --> 00:14:08.000]  他曾經輔導過的青年人
[00:14:08.000 --> 00:14:12.000]  走來去尋仇
[00:14:12.000 --> 00:14:14.000]  他覺得Bruce Willis害不到他
[00:14:14.000 --> 00:14:16.000]  所以他走來
[00:14:16.000 --> 00:14:18.000]  開槍
[00:14:18.000 --> 00:14:22.000]  沒有說Bruce Willis死了
[00:14:22.000 --> 00:14:24.000]  只是說他開槍
[00:14:24.000 --> 00:14:26.000]  然後就說Bruce Willis
[00:14:26.000 --> 00:14:28.000]  去取消一個小孩
[00:14:28.000 --> 00:14:30.000]  原來那個小孩
[00:14:30.000 --> 00:14:34.000]  是有能力看到鬼的幽靈
[00:14:34.000 --> 00:14:38.000]  那個小孩最初是很害怕的
[00:14:38.000 --> 00:14:40.000]  很不正常
[00:14:40.000 --> 00:14:42.000]  後來Bruce Willis
[00:14:42.000 --> 00:14:44.000]  幫助他明白
[00:14:44.000 --> 00:14:46.000]  其實不是恐怖的
[00:14:46.000 --> 00:14:48.000]  在這個故事中
[00:14:48.000 --> 00:14:50.000]  鬼是一個死了的人
[00:14:50.000 --> 00:14:52.000]  回到世界上
[00:14:52.000 --> 00:14:54.000]  因為他生前有些東西
[00:14:54.000 --> 00:14:56.000]  他放不下
[00:14:56.000 --> 00:14:58.000]  他所謂要還心願
[00:14:58.000 --> 00:15:00.000]  他希望這個男孩
[00:15:00.000 --> 00:15:02.000]  幫他還心願
[00:15:02.000 --> 00:15:04.000]  其中一個故事
[00:15:04.000 --> 00:15:06.000]  就是一個女孩
[00:15:06.000 --> 00:15:08.000]  被一個繼母
[00:15:08.000 --> 00:15:10.000]  好像是繼母
[00:15:10.000 --> 00:15:14.000]  被繼母害死
[00:15:14.000 --> 00:15:16.000]  但沒有人知道
[00:15:16.000 --> 00:15:18.000]  所以她要透過男孩
[00:15:18.000 --> 00:15:20.000]  幫助揭發
[00:15:20.000 --> 00:15:22.000]  原來她是被繼母害死的
[00:15:22.000 --> 00:15:26.000]  電影結尾的時候
[00:15:26.000 --> 00:15:28.000]  劇透了
[00:15:28.000 --> 00:15:30.000]  所以你不喜歡劇透
[00:15:30.000 --> 00:15:32.000]  快點掩著耳朵
[00:15:32.000 --> 00:15:34.000]  到電影結尾的時候
[00:15:34.000 --> 00:15:36.000]  你知道原來Bruce Willis已經死了
[00:15:36.000 --> 00:15:38.000]  一個男孩一直看著他
[00:15:38.000 --> 00:15:40.000]  是因為他有能力
[00:15:40.000 --> 00:15:42.000]  見鬼的緣故
[00:15:42.000 --> 00:15:44.000]  原來是Bruce Willis
[00:15:44.000 --> 00:15:46.000]  他自己有些心願未了
[00:15:46.000 --> 00:15:48.000]  有些東西放不下
[00:15:48.000 --> 00:15:50.000]  整個過程
[00:15:50.000 --> 00:15:52.000]  他自己都得到
[00:15:52.000 --> 00:15:54.000]  healing
[00:15:54.000 --> 00:15:56.000]  Bruce Willis就電影結尾了
[00:15:56.000 --> 00:15:58.000]  這也是另一個
[00:15:58.000 --> 00:16:00.000]  這套是鬼片
[00:16:00.000 --> 00:16:02.000]  但一點都不
[00:16:02.000 --> 00:16:04.000]  都有少少恐怖
[00:16:04.000 --> 00:16:06.000]  但基本上不是恐怖
[00:16:06.000 --> 00:16:10.000]  是一個人生有很多regret
[00:16:10.000 --> 00:16:12.000]  人生有很多遺憾
[00:16:12.000 --> 00:16:16.000]  如果可以像六sense裡
[00:16:16.000 --> 00:16:20.000]  有人幫你疏解遺憾
[00:16:20.000 --> 00:16:22.000]  當然是好事
[00:16:22.000 --> 00:16:24.000]  現實未必做得到
[00:16:24.000 --> 00:16:28.000]  但這套電影是人生有很多遺憾的事情
[00:16:28.000 --> 00:16:30.000]  所以你看到
[00:16:30.000 --> 00:16:32.000]  講鬼不是一定要嚇你
[00:16:32.000 --> 00:16:34.000]  很多鬼片其實很有意思
[00:16:34.000 --> 00:16:36.000]  講人間的情
[00:16:36.000 --> 00:16:38.000]  Peter Jackson這套不講
[00:16:38.000 --> 00:16:40.000]  但反過來講
[00:16:40.000 --> 00:16:42.000]  沒有鬼的電影
[00:16:42.000 --> 00:16:46.000]  可以嚇你一頓死
[00:16:46.000 --> 00:16:50.000]  譬如大家有沒有看過Saw
[00:16:50.000 --> 00:16:54.000]  這些我都不是給你鼓勵看
[00:16:54.000 --> 00:16:56.000]  不過我又講一件事
[00:16:56.000 --> 00:16:58.000]  我真的看過部分
[00:16:58.000 --> 00:17:00.000]  不過Saw都是第一集好看
[00:17:00.000 --> 00:17:02.000]  接著的都幾廢的
[00:17:02.000 --> 00:17:04.000]  大家知不知道Saw
[00:17:04.000 --> 00:17:06.000]  有沒有人看過Saw
[00:17:06.000 --> 00:17:08.000]  中文好像叫什麼
[00:17:08.000 --> 00:17:10.000]  戰略鬥室
[00:17:10.000 --> 00:17:12.000]  戰略鬥室
[00:17:12.000 --> 00:17:14.000]  恐懼鬥室
[00:17:14.000 --> 00:17:16.000]  OK
[00:17:16.000 --> 00:17:18.000]  有些人是不是看過
[00:17:18.000 --> 00:17:20.000]  這套電影其實
[00:17:20.000 --> 00:17:22.000]  劇情都幾無聊
[00:17:22.000 --> 00:17:24.000]  他講一個身體好有問題的人
[00:17:24.000 --> 00:17:26.000]  身體好有疾病好慘
[00:17:26.000 --> 00:17:28.000]  好受疾病折磨的人
[00:17:28.000 --> 00:17:30.000]  他受疾病折磨
[00:17:30.000 --> 00:17:32.000]  所以他又不服氣
[00:17:32.000 --> 00:17:34.000]  所以他又捉了一批陌生的人
[00:17:34.000 --> 00:17:36.000]  關在房間裏
[00:17:36.000 --> 00:17:38.000]  接著要折磨對方
[00:17:38.000 --> 00:17:40.000]  才可以逃出生天
[00:17:40.000 --> 00:17:42.000]  譬如舉個例
[00:17:42.000 --> 00:17:44.000]  大家不喜歡恐怖的
[00:17:44.000 --> 00:17:46.000]  又掩著耳朵
[00:17:46.000 --> 00:17:48.000]  譬如舉個例
[00:17:48.000 --> 00:17:50.000]  有一個情節
[00:17:50.000 --> 00:17:52.000]  就是他裝了一個
[00:17:52.000 --> 00:17:54.000]  叫reverse bear trap
[00:17:54.000 --> 00:17:56.000]  在我的口裏
[00:17:56.000 --> 00:17:58.000]  舉個例
[00:17:58.000 --> 00:18:00.000]  那個trap會打開我
[00:18:00.000 --> 00:18:02.000]  我下來就死了
[00:18:02.000 --> 00:18:04.000]  裝了一個trap
[00:18:04.000 --> 00:18:06.000]  這個trap有條鎖匙
[00:18:06.000 --> 00:18:08.000]  可以解開的
[00:18:08.000 --> 00:18:10.000]  鎖匙放在哪裏呢
[00:18:10.000 --> 00:18:12.000]  鎖匙放在機寶的肚裏
[00:18:12.000 --> 00:18:14.000]  接著機寶就綁在床上
[00:18:14.000 --> 00:18:16.000]  接著他給我一把刀
[00:18:16.000 --> 00:18:18.000]  要不就你死
