
[00:00:00.000 --> 00:00:03.880]  各位衛生師兄弟姐妹
[00:02:22.120 --> 00:02:24.320]  丈夫剛去世
[00:02:24.320 --> 00:02:27.040]  她決定買一部van作爲她的家
[00:02:27.040 --> 00:02:30.520]  過着《遊牧人生》浪跡天涯
[00:02:30.520 --> 00:02:32.520]  一方面周遊轉角
[00:02:32.520 --> 00:02:35.280]  一方面做些散工維持生計
[00:02:35.280 --> 00:02:37.840]  當她在Amazon做散工的時候
[00:02:37.840 --> 00:02:39.600]  認識了一個同事
[00:02:39.600 --> 00:02:44.040]  也是一個流蕩人士叫做Linda May
[00:02:44.040 --> 00:02:45.720]  透過她的介紹
[00:02:45.720 --> 00:02:52.240]  來到這個Bob Wells在Corksite所設立一個專爲遊牧人士的大本營
[00:02:52.240 --> 00:02:53.840]  在這個社羣裏面
[00:02:53.840 --> 00:02:55.640]  Fern得到友善的同道
[00:02:55.640 --> 00:03:01.120]  教導她很多關於遊牧人生的生存技巧
[00:03:01.120 --> 00:03:04.600]  《遊牧人生》這部電影既沒有大場面
[00:03:04.600 --> 00:03:06.240]  也沒有特技
[00:03:06.240 --> 00:03:07.880]  也沒有色情
[00:03:07.880 --> 00:03:11.480]  也沒有任何荷里活大製作的特色
[00:03:11.480 --> 00:03:14.800]  而且大部分的演員都不是職業演員
[00:03:14.800 --> 00:03:17.360]  而是真正的流蕩人士
[00:03:17.360 --> 00:03:20.440]  就好像Linda May、Bob Wells
[00:03:20.440 --> 00:03:24.160]  他們只不過飾演他們自己本來的角色
[00:03:24.160 --> 00:03:27.400]  爲什麼這部電影竟然獲得殊榮呢?
[00:03:27.400 --> 00:03:31.360]  其實這部電影是一部非常有深度的作品
[00:03:31.360 --> 00:03:33.840]  讓人看了之後有很多思考
[00:03:33.840 --> 00:03:36.440]  它不僅說到今天美國一羣homeless
[00:03:36.440 --> 00:03:39.960]  或者是houseless的人士生活狀況
[00:03:39.960 --> 00:03:43.000]  更加道出了人生抉擇的問題
[00:03:43.000 --> 00:03:45.200]  這部電影有很多symbols
[00:03:45.200 --> 00:03:47.720]  說出人生種種的矛盾
[00:03:47.720 --> 00:03:49.600]  究竟人生有什麼意義呢?
[00:03:49.600 --> 00:03:50.800]  做人爲了什麼呢?
[00:03:50.800 --> 00:03:53.760]  這部電影的宗教意味也非常濃厚
[00:03:53.760 --> 00:03:55.800]  有不少的弔詭真理
[00:03:55.800 --> 00:03:57.840]  叫人深思
[00:03:57.840 --> 00:04:01.000]  首先我們看看Nomad這個字
[00:04:01.000 --> 00:04:04.160]  這個英文字來自一個希臘文Nomad
[00:04:04.160 --> 00:04:07.560]  這個字本來的意思就是流離、飄蕩
[00:04:07.560 --> 00:04:08.560]  wandering
[00:04:08.560 --> 00:04:10.080]  逐水草而居
[00:04:10.080 --> 00:04:11.640]  沒有固定的住處
[00:04:11.640 --> 00:04:13.080]  浪跡天涯
[00:04:13.080 --> 00:04:16.800]  這個希臘文字和希伯來文的Nod這個字
[00:04:16.800 --> 00:04:18.680]  是有極大的關聯
[00:04:18.680 --> 00:04:20.840]  《創世紀》第四章十七節就提到
[00:04:20.840 --> 00:04:22.000]  羅德之地
[00:04:22.000 --> 00:04:24.040]  The Land of Nod
[00:04:24.040 --> 00:04:27.920]  其實就是這部電影的名稱Nomadland
[00:04:27.920 --> 00:04:29.880]  希伯來文Nod這個字
[00:04:29.880 --> 00:04:33.400]  也是解作流離、飄蕩的意思
[00:04:33.400 --> 00:04:35.200]  整個故事是這樣的
[00:04:35.200 --> 00:04:37.600]  當那個人殺了他的弟弟阿伯
[00:04:37.600 --> 00:04:41.360]  神就詛咒他流離、飄蕩在大地上
[00:04:41.360 --> 00:04:43.760]  去到羅德之地做了兩件事
[00:04:43.760 --> 00:04:45.720]  建了座城、生了一個兒子
[00:04:45.720 --> 00:04:47.920]  同樣改了名叫做以諾
[00:04:47.920 --> 00:04:49.120]  所謂以諾
[00:04:49.120 --> 00:04:51.480]  希伯來文是指第二次創造
[00:04:51.480 --> 00:04:53.320]  Second Creation
[00:04:53.320 --> 00:04:55.600]  兒子就好像永恆
[00:04:55.600 --> 00:04:56.440]  爲什麼?
[00:04:56.440 --> 00:04:58.400]  子有孫、孫有子
[00:04:58.400 --> 00:05:01.080]  子子孫孫無羣盡也
[00:05:01.080 --> 00:05:03.120]  城是象徵一個保障
[00:05:03.120 --> 00:05:05.360]  既有保障又有永恆
[00:05:05.360 --> 00:05:07.280]  那哪裏需要上帝呢?
[00:05:07.280 --> 00:05:09.520]  於是人就將上帝踢走
[00:05:09.520 --> 00:05:11.360]  自己代替了上帝
[00:05:11.360 --> 00:05:13.040]  自爲第二次創造
[00:05:13.040 --> 00:05:15.920]  人類就成爲了這個創造者
[00:05:15.920 --> 00:05:18.000]  但他忘記了一件事
[00:05:18.000 --> 00:05:20.520]  他們活在羅德之地
[00:05:20.520 --> 00:05:23.280]  羅德就是流離、偏蕩
[00:05:23.280 --> 00:05:25.800]  沒有永恆、沒有保障
[00:05:25.800 --> 00:05:28.440]  只有流離、飄蕩
[00:05:28.440 --> 00:05:32.680]  再說回趙婷《遊牧人山》這部電影
[00:05:32.680 --> 00:05:37.200]  片裏有幾段對話是令人非常深思的
[00:05:37.200 --> 00:05:39.880]  當Fern的車壞了
[00:05:39.880 --> 00:05:42.120]  他沒有錢維修
[00:05:42.120 --> 00:05:45.520]  於是就坐Greyhound到加州探望他的妹妹
[00:05:45.520 --> 00:05:48.160]  問她借錢修修車
[00:05:48.160 --> 00:05:49.720]  妹妹對他說
[00:05:49.720 --> 00:05:52.360]  「姐姐,我不是很明白你
[00:05:52.360 --> 00:05:54.840]  你這樣浪跡天涯
[00:05:54.840 --> 00:05:58.800]  很不穩定又沒有安全」
[00:05:58.800 --> 00:06:00.760]  但接着他又對她說
[00:06:00.760 --> 00:06:03.160]  「其實我很羨慕你的勇氣
[00:06:03.160 --> 00:06:05.040]  你能夠衝破範圍
[00:06:05.040 --> 00:06:07.560]  去尋找那份自由」
[00:06:07.560 --> 00:06:09.360]  Fern就回答
[00:06:09.360 --> 00:06:11.200]  「看看你家吧
[00:06:11.200 --> 00:06:15.280]  表面上有屋有車有子女很穩定
[00:06:15.280 --> 00:06:18.440]  但其實你護上了沉重的代價
[00:06:18.440 --> 00:06:20.080]  你兩口子整個人生
[00:06:20.080 --> 00:06:24.760]  就爲了供屋今生做建制的奴隸值不值呢?」
[00:06:24.760 --> 00:06:27.960]  第二件事是有關Fern的同道
[00:06:27.960 --> 00:06:30.160]  一個Swanky的故事
[00:06:30.160 --> 00:06:32.680]  醫生告訴他他患了絕症
[00:06:32.680 --> 00:06:34.680]  只有六、七個月的命
[00:06:34.680 --> 00:06:36.960]  他不想浪費寶貴的時間
[00:06:36.960 --> 00:06:39.520]  困在醫院接受痛苦的治療
[00:06:39.520 --> 00:06:42.760]  於是決定開車過遊牧人生
[00:06:42.760 --> 00:06:44.160]  去阿拉斯加
[00:06:44.160 --> 00:06:47.280]  一直是他夢寐以求之地
[00:06:47.280 --> 00:06:49.320]  趙廷似乎告訴我們
[00:06:49.320 --> 00:06:51.720]  人生是面對這樣的抉擇
[00:06:51.720 --> 00:06:52.840]  第一個抉擇就是
[00:06:52.840 --> 00:06:55.480]  你可以選擇活在這個制度之下
[00:06:55.480 --> 00:06:57.400]  成爲這個制度的奴隸
[00:06:57.400 --> 00:07:01.040]  供屋養家做一份你不太喜歡的工作
[00:07:01.040 --> 00:07:02.240]  是爲了責任
[00:07:02.240 --> 00:07:04.480]  這樣就渡過一生
[00:07:04.480 --> 00:07:06.800]  第二 衝破範圍
[00:07:06.800 --> 00:07:08.560]  自由自在
[00:07:08.560 --> 00:07:12.440]  但這個絕對不是浪漫體驗的人生
[00:07:12.440 --> 00:07:14.800]  你要負上很大的代價
[00:07:14.800 --> 00:07:17.360]  要面對一些很現實的問題
[00:07:17.360 --> 00:07:18.600]  沒有廁所
[00:07:18.600 --> 00:07:19.640]  洗澡
[00:07:19.640 --> 00:07:21.680]  天狼地盜沒有暖氣
[00:07:21.680 --> 00:07:23.160]  車胎爆
[00:07:23.160 --> 00:07:24.400]  車會壞
[00:07:24.400 --> 00:07:25.600]  會生病
[00:07:25.600 --> 00:07:27.400]  沒有住址
[00:07:27.400 --> 00:07:28.480]  在美國的社會
[00:07:28.480 --> 00:07:30.480]  當你沒有住址的時候
[00:07:30.480 --> 00:07:32.760]  就好像沒有了身份
[00:07:32.760 --> 00:07:35.120]  很多事情都不能夠去做
[00:07:35.120 --> 00:07:36.720]  就好像蘇東坡所說
[00:07:36.720 --> 00:07:39.240]  人生到處知何恥
[00:07:39.240 --> 00:07:41.400]  因此飛鴻踏雪梨
[00:07:41.400 --> 00:07:43.720]  泥上偶然留枝腳
[00:07:43.720 --> 00:07:46.280]  窮飛那幅帝東西
[00:07:46.280 --> 00:07:47.760]  就好像Bob Wells 的
[00:07:47.760 --> 00:07:49.560]  Community 的名句
[00:07:49.560 --> 00:07:50.800]  Down the road
[00:07:50.800 --> 00:07:52.400]  We'll all meet again
[00:07:52.400 --> 00:07:54.360]  但有誰可以保證
[00:07:54.360 --> 00:07:57.320]  你後會有期呢
[00:07:57.320 --> 00:07:58.720]  蘇東坡說得好
[00:07:58.720 --> 00:08:00.640]  人生如亦旅
[00:08:00.640 --> 00:08:02.480]  我亦是行人
[00:08:02.480 --> 00:08:05.320]  我們似乎在某個程度上
[00:08:05.320 --> 00:08:07.960]  都是一些無屋者
[00:08:07.960 --> 00:08:09.000]  Houseless 的人
[00:08:09.000 --> 00:08:12.240]  我們都是一些流蕩者
[00:08:12.240 --> 00:08:13.600]  沒有身份
[00:08:13.600 --> 00:08:14.640]  就好像你想想
[00:08:14.640 --> 00:08:16.280]  一個沒有身份的人
[00:08:16.280 --> 00:08:18.600]  好像不是屬於這個社會
[00:08:18.600 --> 00:08:20.720]  不是屬於這個國家
[00:08:20.720 --> 00:08:22.400]  只不過是一個異類
[00:08:22.400 --> 00:08:25.320]  只不過是一個illegal immigrant
[00:08:25.320 --> 00:08:26.480]  希伯來書的作者說
[00:08:26.480 --> 00:08:27.480]  我們都是客類
[00:08:27.480 --> 00:08:29.320]  是寄居的
[00:08:29.320 --> 00:08:30.320]  但我們卻有一個
[00:08:30.320 --> 00:08:31.880]  更美好的家鄉
[00:08:31.880 --> 00:08:33.320]  等待着我們
[00:08:33.320 --> 00:08:34.640]  這就是聖經所說的
[00:08:34.640 --> 00:08:36.760]  新天新地
[00:08:36.760 --> 00:08:39.000]  今天我們就想來看一看
[00:08:39.000 --> 00:08:40.840]  就算在一個這樣的
[00:08:40.840 --> 00:08:43.280]  好像浪跡人生
[00:08:43.280 --> 00:08:45.040]  一個遊牧人生
[00:08:45.040 --> 00:08:46.920]  好像很不穩定裏面
[00:08:46.920 --> 00:08:47.920]  就因爲我們有一個
[00:08:47.920 --> 00:08:50.080]  新天新地的末世眼光
[00:08:50.080 --> 00:08:51.720]  來看現今的生活
[00:08:51.720 --> 00:08:52.720]  以致我們的生命
[00:08:52.720 --> 00:08:54.760]  可以活得精彩
[00:08:54.760 --> 00:08:57.480]  並且活得有意義
[00:08:57.480 --> 00:08:59.240]  這個末世的眼光
[00:08:59.240 --> 00:09:01.440]  是一個什麼樣的眼光呢?
[00:09:01.440 --> 00:09:03.200]  我們就從《啓示錄》
[00:09:03.200 --> 00:09:04.920]  這本非常有趣的
[00:09:04.920 --> 00:09:07.680]  聖經書籍來看看
[00:09:07.680 --> 00:09:09.360]  21章第一節
[00:09:09.360 --> 00:09:10.360]  首先我們來看看
[00:09:10.360 --> 00:09:12.680]  《新舊交題》
[00:09:12.680 --> 00:09:14.200]  美國普林斯頓大學的
[00:09:14.200 --> 00:09:16.320]  歷史系教授余英時
[00:09:16.320 --> 00:09:17.760]  從中國人的一句
[00:09:17.760 --> 00:09:21.320]  「日人得道,雞犬升天」的故事
[00:09:21.320 --> 00:09:24.240]  去展示中國人對天堂的看法
[00:09:24.240 --> 00:09:28.600]  根據先人唐公房碑所在的故事
[00:09:28.600 --> 00:09:31.800]  唐公房以長生藥給太太喫
[00:09:31.800 --> 00:09:34.400]  希望和她一起昇仙
[00:09:34.400 --> 00:09:37.480]  但妻子不肯
[00:09:37.480 --> 00:09:39.120]  眷戀這個世界
[00:09:39.120 --> 00:09:41.520]  不肯去昇仙的地方
[00:09:41.520 --> 00:09:44.200]  唐公房於是
[00:09:44.200 --> 00:09:48.960]  將不死藥塗在整間屋和傢俱裏面
[00:09:48.960 --> 00:09:51.760]  還塗上牛馬六畜
[00:09:51.760 --> 00:09:54.600]  還喫了仙丹妙藥
[00:09:54.600 --> 00:09:57.000]  突然之間一陣大風吹來
[00:09:57.000 --> 00:10:00.240]  將唐公房、妻子、房屋
[00:10:00.240 --> 00:10:04.600]  牛馬、牛、雞、豬、狗
[00:10:04.600 --> 00:10:06.640]  全部接到天上
[00:10:06.640 --> 00:10:07.760]  從這個故事看來
[00:10:07.760 --> 00:10:08.960]  中國人所謂的天堂
[00:10:08.960 --> 00:10:11.760]  只不過是如今世界所享有的
[00:10:11.760 --> 00:10:13.840]  繼續維持下去
[00:10:13.840 --> 00:10:15.680]  所以有長生藥
[00:10:15.680 --> 00:10:17.520]  有昇仙的故事
[00:10:17.520 --> 00:10:20.320]  現在的人開始燒股票
[00:10:20.320 --> 00:10:21.320]  燒大屋
[00:10:21.320 --> 00:10:23.680]  燒紙的Tesla
[00:10:23.680 --> 00:10:25.360]  其實不僅中國人是這樣
[00:10:25.360 --> 00:10:27.600]  西方的文化也是一樣
[00:10:27.600 --> 00:10:29.440]  什麼叫天堂
[00:10:29.440 --> 00:10:32.600]  天堂是如今這個世界的好東西
[00:10:32.600 --> 00:10:34.160]  繼續延續下去
[00:10:34.160 --> 00:10:36.320]  直到永遠
[00:10:36.320 --> 00:10:38.560]  很多宗教都是這樣看的
[00:10:38.560 --> 00:10:40.760]  很多人都是夢想這樣想的
[00:10:40.760 --> 00:10:43.560]  只有基督教完全不同看法
[00:10:43.560 --> 00:10:45.160]  舊的世界要過去
[00:10:45.160 --> 00:10:47.040]  纔會有新天新地
[00:10:47.040 --> 00:10:48.080]  是全新的
[00:10:48.080 --> 00:10:50.280]  絕對不是舊的延續
[00:10:50.280 --> 00:10:52.280]  所以我們看看第一節
[00:10:52.280 --> 00:10:55.640]  他說「我又看見一個新天新地
[00:10:55.640 --> 00:10:58.320]  因爲先前的天地已經過去了
[00:10:58.320 --> 00:11:00.000]  海也不再有了」
[00:11:00.000 --> 00:11:02.280]  首先我們看看「新」這個字
[00:11:02.280 --> 00:11:04.360]  希臘文有兩個字可以形容「新」
[00:11:04.360 --> 00:11:05.720]  一個叫Neos
[00:11:05.720 --> 00:11:07.840]  這個字是從時間而言
[00:11:07.840 --> 00:11:09.400]  今天是新移民
[00:11:09.400 --> 00:11:11.320]  他日就變成老華僑
[00:11:11.320 --> 00:11:12.960]  今天是新婚夫婦
[00:11:12.960 --> 00:11:15.080]  他日變成老夫老妻
[00:11:15.080 --> 00:11:17.160]  隨着時間而消逝
[00:11:17.160 --> 00:11:19.600]  最後更加無影無蹤
[00:11:19.600 --> 00:11:21.520]  另外一個字叫Kainok
[00:11:21.520 --> 00:11:22.920]  這個字就完全不同了
[00:11:22.920 --> 00:11:25.280]  是常生、日日生、九日生
[00:11:25.280 --> 00:11:26.800]  永遠不會變舊
[00:11:26.800 --> 00:11:29.000]  新一世聖經不會變成舊一世聖經
[00:11:29.000 --> 00:11:31.520]  新耶路撒冷不會變成舊耶路撒冷
[00:11:31.520 --> 00:11:34.200]  若有人說基督他就是新造的人
[00:11:34.200 --> 00:11:36.040]  這個「新」就是Kainos的「新」
[00:11:36.040 --> 00:11:37.400]  不會變舊人的
[00:11:37.400 --> 00:11:39.760]  將來的天地是新天新地
[00:11:39.760 --> 00:11:41.600]  也都不會變舊
[00:11:41.600 --> 00:11:43.680]  究竟這個新天新地
[00:11:43.680 --> 00:11:45.800]  除了永生之外
[00:11:45.800 --> 00:11:47.400]  它還有第二個特性
[00:11:47.400 --> 00:11:50.200]  「先前的天地已經過去了」
[00:11:50.200 --> 00:11:53.080]  「先前」這個字希臘文是Protos
[00:11:53.080 --> 00:11:55.520]  是指第一個
[00:11:55.520 --> 00:11:57.240]  換一句話來說
[00:11:57.240 --> 00:11:58.840]  它會變舊的
[00:11:58.840 --> 00:12:00.600]  它會消失的
[00:12:00.600 --> 00:12:03.480]  沒有天地的過去
[00:12:03.480 --> 00:12:06.240]  也沒有新天新地的再來
[00:12:06.240 --> 00:12:10.040]  所以這個字剛剛和Kainos這個字相反
[00:12:10.040 --> 00:12:13.160]  這個觀念是有濃厚的舊異色彩的
[00:12:13.160 --> 00:12:16.360]  《儀塞亞先知書》65章17節就說
[00:12:16.360 --> 00:12:17.960]  「看!我做新天新地
[00:12:17.960 --> 00:12:21.320]  從前的事不再被記也不再追想」
[00:12:21.320 --> 00:12:23.560]  很明顯聖經所說的新天新地
[00:12:23.560 --> 00:12:27.160]  與我們今天現代人的觀念截然不同
[00:12:27.160 --> 00:12:28.920]  因爲這個不是舊的延續
[00:12:28.920 --> 00:12:30.520]  而是全新的
[00:12:30.520 --> 00:12:33.320]  而且舊的事情不再被紀念
[00:12:33.320 --> 00:12:34.920]  也不再被追想
[00:12:34.920 --> 00:12:37.120]  這完全是一個新的世界
[00:12:37.120 --> 00:12:38.680]  用我們現在的世界
[00:12:38.680 --> 00:12:42.000]  去推想一個新天新地是沒有意思的
[00:12:42.000 --> 00:12:45.360]  舊事已過都變成新定了
[00:12:45.360 --> 00:12:47.520]  這是第二個特性
[00:12:47.520 --> 00:12:49.560]  第三個特色非常有趣
[00:12:49.560 --> 00:12:51.120]  是沒有海的
[00:12:51.120 --> 00:12:52.160]  何解呢?
[00:12:52.160 --> 00:12:55.120]  我們要明白在猶太人的啓示文學裏
[00:12:55.120 --> 00:12:57.360]  海象徵五個特點
[00:12:57.360 --> 00:13:00.400]  第一 它象徵邪惡的源頭
[00:13:00.400 --> 00:13:04.080]  就好像《啓示錄》13章1節所說的
[00:13:04.080 --> 00:13:07.160]  第二 它象徵迫害信徒
[00:13:07.160 --> 00:13:10.000]  好像《啓示錄》17章1至6節所說的
[00:13:10.000 --> 00:13:13.240]  第三 它象徵人的住處
[00:13:13.240 --> 00:13:15.200]  《啓示錄》20章13節
[00:13:15.200 --> 00:13:18.400]  第四 它象徵世界貿易活躍的中心
[00:13:18.400 --> 00:13:23.040]  好像《啓示錄》18章10至19節所說的
[00:13:23.040 --> 00:13:26.600]  它也象徵舊天地的一部分
[00:13:26.600 --> 00:13:28.920]  好像《啓示錄》5章13節
[00:13:28.920 --> 00:13:31.080]  最後 它象徵邪惡
[00:13:31.080 --> 00:13:33.120]  在新天新地裏面
[00:13:33.120 --> 00:13:34.720]  所有的邪惡
[00:13:34.720 --> 00:13:36.880]  一天都會消失
[00:13:36.880 --> 00:13:40.600]  我們看完這個新舊交替
[00:13:40.600 --> 00:13:42.520]  沒有舊的過去
[00:13:42.520 --> 00:13:44.200]  就不會有新的在了
[00:13:44.200 --> 00:13:47.360]  所以不是舊延續到新的地方
[00:13:47.360 --> 00:13:48.600]  絕對不是
[00:13:48.600 --> 00:13:50.440]  我們再來看看第二節
[00:13:50.440 --> 00:13:52.160]  新耶路撒冷城
[00:13:52.160 --> 00:13:54.880]  定義爲「我有看見新城耶路撒冷
[00:13:54.880 --> 00:13:58.200]  有神那女從天而降
[00:13:58.200 --> 00:14:03.000]  預備好了就如新府裝飾整齊
[00:14:03.000 --> 00:14:04.560]  等候丈夫」
[00:14:04.560 --> 00:14:08.720]  這個新天新地不單止是全新
[00:14:08.720 --> 00:14:10.440]  並且是沒有邪惡的
[00:14:10.440 --> 00:14:13.080]  而且更是從天而降的新城
[00:14:13.080 --> 00:14:15.200]  新耶路撒冷
[00:14:15.200 --> 00:14:18.320]  新天新地是從天而降臨
[00:14:18.320 --> 00:14:20.000]  不像一般人的想法
[00:14:20.000 --> 00:14:23.120]  我們死了之後就會移民到天堂
[00:14:23.120 --> 00:14:24.400]  不是
[00:14:24.400 --> 00:14:26.400]  是在地若天
[00:14:26.400 --> 00:14:28.360]  這是什麼意思
[00:14:28.360 --> 00:14:30.320]  沒看這個新耶路撒冷之前
[00:14:30.320 --> 00:14:32.400]  我們先看看舊耶路撒冷
[00:14:32.400 --> 00:14:35.160]  不要忘記是新天新地的特色
[00:14:35.160 --> 00:14:36.360]  舊的要過去
[00:14:36.360 --> 00:14:37.160]  如果不過去
[00:14:37.160 --> 00:14:38.520]  新的就不會來
[00:14:38.520 --> 00:14:39.720]  舊的耶路撒冷
[00:14:39.720 --> 00:14:41.400]  就是地上的耶路撒冷
[00:14:41.400 --> 00:14:42.920]  必須過去
[00:14:42.920 --> 00:14:44.400]  新的耶路撒冷
[00:14:44.400 --> 00:14:47.400]  天上的耶路撒冷纔會降下來
[00:14:47.400 --> 00:14:49.400]  舊的耶路撒冷是怎樣
[00:14:49.400 --> 00:14:52.000]  看述61章7節就說
[00:14:52.000 --> 00:14:55.360]  舊的耶路撒冷是主耶穌被釘之處
[00:14:55.360 --> 00:14:57.680]  是殺害兩個見證人的地方
[00:14:57.680 --> 00:14:59.480]  舊的耶路撒冷又稱爲
[00:14:59.480 --> 00:15:00.920]  巴比倫、索多馬
[00:15:00.920 --> 00:15:02.240]  又叫做埃及
[00:15:02.240 --> 00:15:04.520]  是敵基督的總部
[00:15:04.520 --> 00:15:07.440]  這個舊耶路撒冷必須被毀
[00:15:07.440 --> 00:15:09.040]  新的纔來到
[00:15:09.040 --> 00:15:12.040]  而且是從天上降臨
[00:15:12.040 --> 00:15:13.920]  新的耶路撒冷
[00:15:13.920 --> 00:15:16.400]  不是約翰創新的觀念
[00:15:16.400 --> 00:15:17.640]  相反
[00:15:17.640 --> 00:15:21.280]  它有着濃厚的舊約色彩
[00:15:21.280 --> 00:15:23.640]  以上的書就有以下描述
[00:15:23.640 --> 00:15:25.080]  在2章1至5節
[00:15:25.080 --> 00:15:26.960]  18章7節
[00:15:26.960 --> 00:15:27.800]  他告訴你
[00:15:27.800 --> 00:15:29.800]  舊的耶路撒冷
[00:15:29.800 --> 00:15:32.320]  好像是世界的中心
[00:15:32.320 --> 00:15:33.920]  59章20節
[00:15:33.920 --> 00:15:36.640]  舊的耶路撒冷是必須被毀壞
[00:15:36.640 --> 00:15:38.320]  舊主才降臨
[00:15:38.320 --> 00:15:39.600]  掌權的
[00:15:39.600 --> 00:15:40.840]  52章1節
[00:15:40.840 --> 00:15:42.720]  舍安會穿上新衣
[00:15:42.720 --> 00:15:43.920]  65章18節
[00:15:43.920 --> 00:15:46.440]  在新耶路撒冷成爲人的歡樂
[00:15:46.440 --> 00:15:49.720]  另外兩約之間的啓示文學
[00:15:49.720 --> 00:15:50.920]  新耶路撒冷
[00:15:50.920 --> 00:15:53.000]  也是一個常見的圖畫
[00:15:53.000 --> 00:15:55.400]  好像以諾一書90章
[00:15:55.400 --> 00:15:57.280]  28至29節
[00:15:57.280 --> 00:16:00.120]  神會改變舊的耶路撒冷
[00:16:00.120 --> 00:16:02.560]  重建新的耶路撒冷
[00:16:02.560 --> 00:16:04.480]  在新約聖經中
[00:16:04.480 --> 00:16:06.240]  加拿大書第4章26節
[00:16:06.240 --> 00:16:07.880]  希伯來書第12章20節
[00:16:07.880 --> 00:16:10.360]  也都提到天上的耶路撒冷
[00:16:10.360 --> 00:16:11.800]  但我們要明白
[00:16:11.800 --> 00:16:14.520]  約翰並不是指一個城市
[00:16:14.520 --> 00:16:18.520]  這只不過是一個象徵神的同在
[00:16:18.520 --> 00:16:19.760]  就好像第三節說
[00:16:19.760 --> 00:16:20.920]  神的帳幕
[00:16:20.920 --> 00:16:22.960]  即是聖面在人的中間
[00:16:22.960 --> 00:16:24.640]  祂要與人同住
[00:16:24.640 --> 00:16:26.600]  祂不要做神的指紋
[00:16:26.600 --> 00:16:29.000]  神要親自與他們同在
[00:16:29.000 --> 00:16:30.640]  作他們的神
[00:16:30.640 --> 00:16:32.040]  所以在天堂裏面
[00:16:32.040 --> 00:16:33.080]  我們所看到的
[00:16:33.080 --> 00:16:34.400]  在新天新地裏面
[00:16:34.400 --> 00:16:35.160]  我們所看到的
[00:16:35.160 --> 00:16:36.600]  不是金銀珠寶
[00:16:36.600 --> 00:16:39.120]  不是人間最嚮往的美食
[00:16:39.120 --> 00:16:40.440]  但這不是
