
[00:00:00.000 --> 00:00:04.300]  兩位姐妹早安 希望大家睡得好一點
[00:03:37.800 --> 00:03:40.700]  它的困難度在哪裡
[00:03:40.700 --> 00:03:45.700]  再看大使命本身究竟是什麼意義
[00:03:45.700 --> 00:03:46.900]  我們先看它的來源在哪裡
[00:03:46.900 --> 00:03:52.400]  28章第一節開始
[00:03:52.400 --> 00:03:57.200]  「安息日將盡,七日的頭一日
[00:03:57.200 --> 00:03:59.900]  天快亮的時候,末大拉的瑪利亞
[00:03:59.900 --> 00:04:04.900]  和那個瑪利亞來看墳墓
[00:04:04.900 --> 00:04:06.500]  忽然地帶震動
[00:04:06.500 --> 00:04:09.700]  因為有主的使者從天上下來
[00:04:09.700 --> 00:04:13.200]  把石頭滾開坐在上面
[00:04:13.200 --> 00:04:17.000]  他樣貌如同閃電
[00:04:17.000 --> 00:04:21.000]  身衣服潔白如雪
[00:04:21.000 --> 00:04:25.900]  看守的人因他嚇得渾身亂顫
[00:04:25.900 --> 00:04:28.900]  甚至和死人一樣
[00:04:28.900 --> 00:04:30.600]  天使對婦女說不要害怕
[00:04:30.600 --> 00:04:33.800]  我知道你們是尋找那釘十字架的耶穌
[00:04:33.800 --> 00:04:34.700]  祂不在這裡
[00:04:34.700 --> 00:04:37.800]  照祂所說的已經復活了
[00:04:37.800 --> 00:04:43.100]  你們來看安放主的地方」
[00:04:43.100 --> 00:04:44.800]  我們先看這裡
[00:04:44.800 --> 00:04:54.000]  最初見證耶穌基督的空墳墓是什麼人呢?
[00:04:54.000 --> 00:04:59.200]  這裡說得很清楚是婦女
[00:04:59.200 --> 00:05:02.600]  當我們昨天在思考關於我們的信仰的時候
[00:05:02.600 --> 00:05:04.200]  我有說過
[00:05:04.200 --> 00:05:08.000]  其實我們基督信仰本身是有很多
[00:05:08.000 --> 00:05:11.600]  我們客主觀性的經歷
[00:05:11.600 --> 00:05:14.500]  我們常常會分享我們主觀性的經歷
[00:05:14.500 --> 00:05:17.700]  長大在我現在身上做過些什麼
[00:05:17.700 --> 00:05:19.300]  但是你要記住一件事
[00:05:19.300 --> 00:05:24.500]  基督信仰是一個客觀性的東西
[00:05:24.500 --> 00:05:25.300]  很多人問我
[00:05:25.300 --> 00:05:29.200]  現在我們基督教和其它的宗教
[00:05:29.200 --> 00:05:30.100]  我不喜歡用基督教
[00:05:30.100 --> 00:05:31.100]  不過叫基督信仰
[00:05:31.100 --> 00:05:32.500]  我們基督信仰和基督教
[00:05:32.500 --> 00:05:36.000]  和其它的宗教有什麼不一樣?
[00:05:36.000 --> 00:05:37.900]  你傳播音你常常和別人聊
[00:05:37.900 --> 00:05:40.900]  別人會說基督教是人為善
[00:05:40.900 --> 00:05:42.400]  其它的宗教也是人為善
[00:05:42.400 --> 00:05:44.300]  有什麼不一樣呢?
[00:05:44.300 --> 00:05:46.100]  當然有很多地方不一樣
[00:05:46.100 --> 00:05:48.700]  不過最大的不一樣的地方
[00:05:48.700 --> 00:05:55.500]  就是其它的宗教沒有要面對一個空墳墓的問題
[00:05:55.500 --> 00:06:00.300]  在基督教它本身要人做一個決定
[00:06:00.300 --> 00:06:07.100]  是決定你覺得這個空墳墓對你的意義是什麼
[00:06:07.100 --> 00:06:12.600]  這個是大使命最開始的來源
[00:06:12.600 --> 00:06:15.500]  就是那個空墳墓
[00:06:15.500 --> 00:06:19.000]  就是你要將你自己等在那個時代
[00:06:19.000 --> 00:06:21.200]  當一個人被釘十字架
[00:06:21.200 --> 00:06:23.400]  他是成為一個罪人
[00:06:23.400 --> 00:06:26.800]  他是一個犯大罪的人才釘十字架
[00:06:26.800 --> 00:06:32.000]  釘十字架就是被政府說你這個人已經定罪了
[00:06:32.000 --> 00:06:36.800]  是用最嚴重的死刑來判這個人
[00:06:36.800 --> 00:06:40.100]  那究竟這個羅馬政府是對的呢?
[00:06:40.100 --> 00:06:43.700]  還是這個人是對的呢?
[00:06:43.700 --> 00:06:46.200]  很難斷定的
[00:06:46.200 --> 00:06:47.800]  如果你沒有聖經很難斷定
[00:06:47.800 --> 00:06:49.600]  你那個時候還沒有寫聖經
[00:06:49.600 --> 00:06:52.900]  就剛好空墳墓那個時候
[00:06:52.900 --> 00:06:54.800]  但是你要面對一個問題就是
[00:06:54.800 --> 00:07:00.800]  這個人如果他真的有這個問題
[00:07:00.800 --> 00:07:03.400]  他真的有這個罪的話
[00:07:03.400 --> 00:07:07.500]  很難解答 因為這個人已經死了
[00:07:07.500 --> 00:07:09.500]  定罪的人已經死了
[00:07:09.500 --> 00:07:13.200]  你沒有辦法去找他 去問他
[00:07:13.200 --> 00:07:15.500]  最初這些事情發生的時候
[00:07:15.500 --> 00:07:20.000]  這些婦女是不知道什麼事情在發生的
[00:07:20.000 --> 00:07:22.900]  她真的看到一個空墳墓
[00:07:22.900 --> 00:07:28.100]  所以基督教是要交代這個空的墳墓是什麼
[00:07:28.100 --> 00:07:33.000]  我剛剛都說過這個天使是和什麼人對話呢?
[00:07:33.000 --> 00:07:36.900]  是和這些婦女對話
[00:07:36.900 --> 00:07:39.600]  你有沒有想過為什麼這些婦女是第一班
[00:07:39.600 --> 00:07:41.900]  撞到空墳墓就撞到耶穌
[00:07:41.900 --> 00:07:45.200]  第一班撞到空墳墓
[00:07:45.200 --> 00:07:47.800]  有沒有想過這件事?
[00:07:47.800 --> 00:07:49.500]  為什麼不找一幫男人呢?
[00:07:49.500 --> 00:07:51.700]  為什麼不找彼得呢?彼得是最好的
[00:07:51.700 --> 00:07:53.000]  就是找彼得是最好的
[00:07:53.000 --> 00:07:57.000]  為什麼不找彼得呢?
[00:07:57.000 --> 00:07:58.700]  在第一世紀
[00:07:58.700 --> 00:08:06.700]  婦女不是最有力量的見證人
[00:08:06.700 --> 00:08:10.600]  第一世紀的婦女和現在的婦女不一樣
[00:08:10.600 --> 00:08:14.700]  第一世紀的婦女是沒有受過教育的
[00:08:14.700 --> 00:08:19.900]  第一世紀的婦女可以說是不可靠的見證人
[00:08:19.900 --> 00:08:23.500]  因為她沒有受過教育
[00:08:23.500 --> 00:08:29.000]  所以你要想想為什麼第一班找到空墳墓的人
[00:08:29.000 --> 00:08:35.400]  然後天使向她對話的人是那些婦女
[00:08:35.400 --> 00:08:40.500]  這是基督教最大的謎
[00:08:40.500 --> 00:08:51.700]  為什麼不找男人呢?
[00:08:51.700 --> 00:08:57.200]  婦女如果是這麼不可靠的話
[00:08:57.200 --> 00:09:01.700]  為什麼要對一班婦女?
[00:09:01.700 --> 00:09:06.200]  如果我是本身要重新寫一個福音書
[00:09:06.200 --> 00:09:10.200]  我要將這個福音書講得很美妙
[00:09:10.200 --> 00:09:12.700]  講關於一個神話
[00:09:12.700 --> 00:09:15.700]  關於一個人被定罪
[00:09:15.700 --> 00:09:19.200]  他是從死裡復活
[00:09:19.200 --> 00:09:27.700]  我找什麼人來做最初的見證人?
[00:09:27.700 --> 00:09:31.200]  我找一些男人
[00:09:31.200 --> 00:09:34.200]  如果福音書是神話的話
[00:09:34.200 --> 00:09:37.200]  如果我要將它假造出來
[00:09:37.200 --> 00:09:40.700]  好像現在的羅亞方舟一樣
[00:09:40.700 --> 00:09:43.200]  挖一塊木頭出來說這塊木頭就是羅亞方舟
[00:09:43.200 --> 00:09:45.200]  我出去幫你挖一塊石頭出來
[00:09:45.200 --> 00:09:48.200]  說這塊石頭就是皇帝碰過的石頭
[00:09:48.200 --> 00:09:54.200]  幫他走到美國來 信不信?
[00:09:54.200 --> 00:09:56.200]  如果我真的要假造一個神話
[00:09:56.200 --> 00:10:01.700]  我將整件事擺佈到無懈可擊
[00:10:01.700 --> 00:10:04.200]  他找一班男人 我還要找一班人
[00:10:04.200 --> 00:10:10.200]  彼得 約翰 耶穌那十一個門徒
[00:10:10.200 --> 00:10:12.200]  十一個門徒已經十二個死了
[00:10:12.200 --> 00:10:15.200]  十一個門徒
[00:10:15.200 --> 00:10:20.200]  我會找那些人來做見證人
[00:10:20.200 --> 00:10:24.200]  我不會找一班女人
[00:10:24.200 --> 00:10:26.200]  不好意思 姐妹們
[00:10:26.200 --> 00:10:30.200]  如果我在第一世紀 我不會找你
[00:10:30.200 --> 00:10:32.200]  因為如果我找你
[00:10:32.200 --> 00:10:37.200]  我會被人召到拉斯維加斯
[00:10:37.200 --> 00:10:41.200]  為甚麼要找一班女人?
[00:10:41.200 --> 00:10:43.200]  因為如果我要假造的話
[00:10:43.200 --> 00:10:47.200]  我就要找一班男人
[00:10:47.200 --> 00:10:50.200]  因為如果我要假造這個故事的話
[00:10:50.200 --> 00:10:54.200]  我不會找那些女人
[00:10:54.200 --> 00:11:02.200]  所以這個故事不是別人創造出來的
[00:11:02.200 --> 00:11:05.200]  這個故事本身
[00:11:05.200 --> 00:11:10.200]  就讓你看到它不是別人創造出來的
[00:11:10.200 --> 00:11:11.200]  因為如果你要創造出來
[00:11:11.200 --> 00:11:16.200]  你不會找一班女人來做見證人的
[00:11:16.200 --> 00:11:17.200]  你明不明白?
[00:11:17.200 --> 00:11:20.200]  基督教愚蠢之處
[00:11:20.200 --> 00:11:23.200]  就是它最大的見證
[00:11:23.200 --> 00:11:26.200]  就是它找一班女人
[00:11:26.200 --> 00:11:32.200]  不可靠的女人來見證這個空墳墓
[00:11:32.200 --> 00:11:36.200]  才讓你知道基督信仰這個故事
[00:11:36.200 --> 00:11:39.200]  關於耶穌基督死裡逢禍的故事
[00:11:39.200 --> 00:11:42.200]  不是別人創造出來的
[00:11:42.200 --> 00:11:45.200]  因為創作不會創造成這樣
[00:11:45.200 --> 00:11:47.200]  明不明白?
[00:11:47.200 --> 00:11:50.200]  明 待會再繼續發問
[00:11:50.200 --> 00:11:52.200]  你可以想一想
[00:11:52.200 --> 00:11:54.200]  很多時候我們不會常常想
[00:11:54.200 --> 00:11:56.200]  為甚麼會有一班女人在這裡
[00:11:56.200 --> 00:11:59.200]  但如果等回第一世紀習俗
[00:11:59.200 --> 00:12:03.200]  女人是成為最有力量
[00:12:03.200 --> 00:12:09.200]  本來是最沒有力量的見證人
[00:12:09.200 --> 00:12:11.200]  所以發覺我們所信的信仰
[00:12:11.200 --> 00:12:15.200]  有一個顛覆性在裡面
[00:12:15.200 --> 00:12:17.200]  就是從死裡復活
[00:12:17.200 --> 00:12:19.200]  一個死人不可能復活
[00:12:19.200 --> 00:12:24.200]  到一班女人不可能成為見證人
[00:12:24.200 --> 00:12:26.200]  耶穌基督來
[00:12:26.200 --> 00:12:28.200]  我們覺得我們耶穌基督好像很清
[00:12:28.200 --> 00:12:32.200]  耶穌基督好像柔和謙卑
[00:12:32.200 --> 00:12:34.200]  雖然他柔和謙卑
[00:12:34.200 --> 00:12:37.200]  通常看圖畫有他抱一隻羊
[00:12:37.200 --> 00:12:39.200]  摸一隻羊之類
[00:12:39.200 --> 00:12:42.200]  耶穌基督整件事件
[00:12:42.200 --> 00:12:44.200]  這個基督事件
[00:12:44.200 --> 00:12:50.200]  是要顛覆我們所有覺得是正常的價值觀
[00:12:50.200 --> 00:12:53.200]  一個死人是不可能復活
[00:12:53.200 --> 00:12:57.200]  一些女人不可能是見證人
[00:12:57.200 --> 00:13:01.200]  但是因為她不可能做見證人
[00:13:01.200 --> 00:13:06.200]  她才成為最有力的見證
[00:13:06.200 --> 00:13:08.200]  所以這個開始點
[00:13:08.200 --> 00:13:11.200]  馬太也很著重
[00:13:11.200 --> 00:13:15.200]  天使對婦女說
[00:13:15.200 --> 00:13:19.200]  說清楚這班人是什麼種人
[00:13:19.200 --> 00:13:22.200]  是婦女
[00:13:22.200 --> 00:13:25.200]  然後天使說什麼呢
[00:13:25.200 --> 00:13:33.200]  她說你們來看安放主的地方
[00:13:33.200 --> 00:13:36.200]  整個福音的顛覆性
[00:13:36.200 --> 00:13:39.200]  從死裡復活這件事到女人這件事
[00:13:39.200 --> 00:13:40.200]  現在還說什麼呢
[00:13:40.200 --> 00:13:46.200]  你們來看安放主的地方
[00:13:46.200 --> 00:13:48.200]  人死裡復活
[00:13:48.200 --> 00:13:49.200]  非常之顛覆
[00:13:49.200 --> 00:13:53.200]  第二女士做見證人非常顛覆
[00:13:53.200 --> 00:14:02.200]  第三這個死裡復活的人的名堂叫主
[00:14:02.200 --> 00:14:06.200]  你知不知道那個時候什麼人叫主
[00:14:06.200 --> 00:14:08.200]  現在我們習慣叫主
[00:14:08.200 --> 00:14:13.200]  我希望你不要將你所有基督信仰的詞彙
[00:14:13.200 --> 00:14:17.200]  變成一種口頭禪
[00:14:17.200 --> 00:14:19.200]  因為很多時候我們將它變成口頭禪
[00:14:19.200 --> 00:14:21.200]  因為教會講的太多
[00:14:21.200 --> 00:14:25.200]  我們真的不夠理解它真正的意義是什麼
[00:14:25.200 --> 00:14:28.200]  因為它的意義是非常非常獨特的
[00:14:28.200 --> 00:14:31.200]  那個時候不是任何人都可以叫主
[00:14:31.200 --> 00:14:33.200]  有兩種人可以叫主
[00:14:33.200 --> 00:14:38.200]  第一種人就是你的主人
[00:14:38.200 --> 00:14:41.200]  因為羅馬帝國很多人都是奴僕
[00:14:41.200 --> 00:14:45.200]  所以他會叫他主人叫主
[00:14:45.200 --> 00:14:48.200]  那個字原文是用在主人上
[00:14:48.200 --> 00:14:50.200]  但另外一個是用在哪裡呢
[00:14:50.200 --> 00:14:53.200]  用在凱撒身上
[00:14:53.200 --> 00:14:57.200]  整個帝國掌權最大的是誰呢
[00:14:57.200 --> 00:14:59.200]  是皇帝
[00:14:59.200 --> 00:15:02.200]  所以主只能夠用在這兩個地方
[00:15:02.200 --> 00:15:05.200]  不是任你亂叫主的
[00:15:05.200 --> 00:15:07.200]  所以如果你要一個人叫主
[00:15:07.200 --> 00:15:09.200]  他一定要有個原因
[00:15:09.200 --> 00:15:13.200]  他才能夠被人叫主
[00:15:13.200 --> 00:15:18.200]  所以天使叫這個死裡復活的人叫主
[00:15:18.200 --> 00:15:22.200]  也是非常顛覆性的
[00:15:22.200 --> 00:15:29.200]  整個復活的事件是一個顛覆性的事件
[00:15:29.200 --> 00:15:34.200]  我們不要覺得我們傳福音很簡單很casual的說出來
[00:15:34.200 --> 00:15:36.200]  看有沒有close deal
[00:15:36.200 --> 00:15:38.200]  有沒有人信 信不信 還不信 還不信
[00:15:38.200 --> 00:15:40.200]  還繼續說 拋光它下去
[00:15:40.200 --> 00:15:42.200]  有時候我們講傳福音
[00:15:42.200 --> 00:15:44.200]  有時候不要傳了 說這些東西
[00:15:44.200 --> 00:15:47.200]  人家又會反感的
[00:15:47.200 --> 00:15:54.200]  有時候我們不太相信我們福音本身的獨特性
[00:15:54.200 --> 00:15:56.200]  《法太記》在這堆東西上
[00:15:56.200 --> 00:15:58.200]  是先要解釋給你聽
[00:15:58.200 --> 00:16:01.200]  這個福音的獨特性
[00:16:01.200 --> 00:16:04.200]  這個大使命的來源在哪裡
[00:16:04.200 --> 00:16:08.200]  你要感覺到它的力量
[00:16:08.200 --> 00:16:12.200]  它是一個死人可以叫做主
[00:16:12.200 --> 00:16:14.200]  為什麼呢
[00:16:14.200 --> 00:16:16.200]  因為本來有另外一個主
[00:16:16.200 --> 00:16:21.200]  就是那個帝國的皇帝
[00:16:21.200 --> 00:16:24.200]  代表那個帝國和那個皇帝的人
[00:16:24.200 --> 00:16:27.200]  定了耶穌基督是罪人
[00:16:27.200 --> 00:16:29.200]  釘死了十字架
[00:16:29.200 --> 00:16:33.200]  你就沒有機會問他究竟你是不是罪人
[00:16:33.200 --> 00:16:38.200]  但是當他如果真的有死裡復活的話
[00:16:38.200 --> 00:16:40.200]  整件事就改變了
[00:16:40.200 --> 00:16:45.200]  死裡復活就是上帝告訴人類
[00:16:45.200 --> 00:16:49.200]  你釘十字架是釘錯了
[00:16:49.200 --> 00:16:52.200]  所以現在有一個新的主
[00:16:52.200 --> 00:16:55.200]  這個新的主又不是你的總統叫奧巴馬
[00:16:55.200 --> 00:16:57.200]  現在我們就快選舉了
[00:16:57.200 --> 00:16:59.200]  也不是Midnight Army
[00:16:59.200 --> 00:17:04.200]  也不是以往那些很偉大的總統
[00:17:04.200 --> 00:17:08.200]  也不是胡錦濤 也不是溫家寶
[00:17:08.200 --> 00:17:13.200]  也不是那個香港特首CY
[00:17:13.200 --> 00:17:16.200]  那些全部都不是主
[00:17:16.200 --> 00:17:19.200]  死裡復活這個顛覆性的港幣
[00:17:19.200 --> 00:17:22.200]  全世界那些人說他是主的
[00:17:22.200 --> 00:17:26.200]  都不是主 只有一個主
[00:17:26.200 --> 00:17:28.200]  就是耶穌基督
[00:17:28.200 --> 00:17:30.200]  你想做主嗎
[00:17:30.200 --> 00:17:33.200]  你能不能夠從死裡復活
[00:17:33.200 --> 00:17:36.200]  你如果不能從死裡復活
[00:17:36.200 --> 00:17:39.200]  你就不能叫他主
[00:17:39.200 --> 00:17:41.200]  所以死裡復活這件事
[00:17:41.200 --> 00:17:46.200]  是耶穌基督他本身無辜和掌權再顯現出來
[00:17:46.200 --> 00:17:49.200]  如果不是他從死裡復活
[00:17:49.200 --> 00:17:52.200]  耶穌基督只是一個死得不明不白
[00:17:52.200 --> 00:17:56.200]  可能是好人的人物
[00:17:56.200 --> 00:17:58.200]  是不是
[00:17:58.200 --> 00:18:01.200]  你相不相信耶穌基督是一個好的教師
[00:18:01.200 --> 00:18:03.200]  很多人都說他所教的東西
[00:18:03.200 --> 00:18:07.200]  就算你將全部那些超自然的東西抹掉
[00:18:07.200 --> 00:18:10.200]  都有價值的
[00:18:10.200 --> 00:18:11.200]  有很多人都這樣說的
[00:18:11.200 --> 00:18:13.200]  所以耶穌基督是一個好的教師
[00:18:13.200 --> 00:18:16.200]  耶穌基督可不可能是一個
[00:18:16.200 --> 00:18:19.200]  做出一些超自然的事情的人
[00:18:19.200 --> 00:18:21.200]  可能 因為歷史以來
[00:18:21.200 --> 00:18:26.200]  都有些人做出超自然的事情
[00:18:26.200 --> 00:18:28.200]  就算現在都有
[00:18:28.200 --> 00:18:30.200]  你去廟街看一下
[00:18:30.200 --> 00:18:33.200]  你看那幫做神打的那幫人
[00:18:33.200 --> 00:18:34.200]  是不是
[00:18:34.200 --> 00:18:37.200]  那幫人都挺過癮的
[00:18:37.200 --> 00:18:39.200]  廟街有很多奇怪的東西
[00:18:39.200 --> 00:18:41.200]  不要去廟街
[00:18:41.200 --> 00:18:43.200]  你去參觀一下都可以的
[00:18:43.200 --> 00:18:47.200]  超自然的事情不可能只是因為他超自然
[00:18:47.200 --> 00:18:51.200]  而說這個人有什麼獨特性
[00:18:51.200 --> 00:18:52.200]  是不是
[00:18:52.200 --> 00:18:54.200]  可能是一個好人
[00:18:54.200 --> 00:18:56.200]  他會教導好的事情
[00:18:56.200 --> 00:18:58.200]  教導好的哲學
[00:18:58.200 --> 00:19:01.200]  可能是一個會做超自然的人
[00:19:01.200 --> 00:19:04.200]  不知道他的力量從哪裡來的
[00:19:04.200 --> 00:19:05.200]  但是這個人
[00:19:05.200 --> 00:19:09.200]  任何人不可能從死裡復活
[00:19:09.200 --> 00:19:11.200]  是因為他從死裡復活
[00:19:11.200 --> 00:19:13.200]  他死得不明不白的東西
[00:19:13.200 --> 00:19:16.200]  現在是清清楚楚
[00:19:16.200 --> 00:19:19.200]  他不單是一個好的教師
[00:19:19.200 --> 00:19:23.200]  他不單是一個能夠有超自然力量的人
[00:19:23.200 --> 00:19:25.200]  他是什麼人呢
[00:19:25.200 --> 00:19:27.200]  他是主
[00:19:27.200 --> 00:19:29.200]  所以天使說什麼呢
[00:19:29.200 --> 00:19:30.200]  就是七節
[00:19:30.200 --> 00:19:34.200]  他快去告訴他的門徒說
[00:19:34.200 --> 00:19:37.200]  他從死裡復活了
[00:19:37.200 --> 00:19:42.200]  並且在你們熱先往加利利去
[00:19:42.200 --> 00:19:44.200]  在哪裡你們要見他看
[00:19:44.200 --> 00:19:47.200]  我已經告訴你們了
[00:19:47.200 --> 00:19:55.200]  有沒有看到這幫女士呢
[00:19:55.200 --> 00:19:56.200]  很有趣的
[00:19:56.200 --> 00:19:58.200]  天使和她談
[00:19:58.200 --> 00:20:01.200]  談完之後叫他們去
[00:20:01.200 --> 00:20:03.200]  可能約翰福音說的更多
[00:20:03.200 --> 00:20:05.200]  就是耶穌真正顯現給他們看
[00:20:05.200 --> 00:20:07.200]  這個sequence是怎樣的我也不知道
[00:20:07.200 --> 00:20:08.200]  不過知道有一樣東西
[00:20:08.200 --> 00:20:11.200]  就是馬太想表揚一個信息
[00:20:11.200 --> 00:20:13.200]  就是他自己鋪排
[00:20:13.200 --> 00:20:15.200]  什麼信息呢
[00:20:15.200 --> 00:20:16.200]  是八節
[00:20:16.200 --> 00:20:20.200]  婦女們就急忙離開墳墓
[00:20:20.200 --> 00:20:22.200]  又害怕又大大的歡喜
[00:20:22.200 --> 00:20:25.200]  跑去要報給他的門徒
[00:20:25.200 --> 00:20:27.200]  有沒有發覺一樣東西
[00:20:27.200 --> 00:20:28.200]  就是他們死裡復活的信息
[00:20:28.200 --> 00:20:32.200]  不是要他們自己保持自己的
[00:20:32.200 --> 00:20:34.200]  就像昨天所說的
[00:20:34.200 --> 00:20:36.200]  上帝給你什麼呢
[00:20:36.200 --> 00:20:40.200]  你馬上回應他就對了
[00:20:40.200 --> 00:20:42.200]  這幫婦女做什麼呢
[00:20:42.200 --> 00:20:45.200]  上帝給她有這個信息
[00:20:45.200 --> 00:20:47.200]  這幫婦女怎樣呢
[00:20:47.200 --> 00:20:51.200]  馬上回應
[00:20:51.200 --> 00:20:55.200]  回應叫他們馬上去加利利
[00:20:55.200 --> 00:20:57.200]  去看一下有什麼事
[00:20:57.200 --> 00:21:01.200]  所以這個復活的事件是一個歷史事實
[00:21:01.200 --> 00:21:05.200]  有一幫不可能的見證人
[00:21:05.200 --> 00:21:08.200]  做不可能的見證
[00:21:08.200 --> 00:21:10.200]  但不是馬上會看到的
[00:21:10.200 --> 00:21:12.200]  有沒有發覺
[00:21:12.200 --> 00:21:15.200]  這幫婦女要做
[00:21:15.200 --> 00:21:19.200]  才會知道耶穌有沒有在那裡
[00:21:19.200 --> 00:21:22.200]  如果她停留在空墳墓面前
[00:21:22.200 --> 00:21:25.200]  是不夠的
[00:21:25.200 --> 00:21:28.200]  她告訴他們現在耶穌去了哪裡
[00:21:28.200 --> 00:21:33.200]  究竟耶穌有沒有去那裡
[00:21:33.200 --> 00:21:35.200]  昨天已經說過
[00:21:35.200 --> 00:21:36.200]  很多時候我們說
[00:21:36.200 --> 00:21:40.200]  上帝旨意十年二十年對我們是什麼呢
[00:21:40.200 --> 00:21:42.200]  這個不是最正確的問題
[00:21:42.200 --> 00:21:43.200]  最正確的問題就是
[00:21:43.200 --> 00:21:47.200]  上帝旨意給你現在看到什麼
[00:21:47.200 --> 00:21:50.200]  你現在怎樣回應這個旨意
[00:21:50.200 --> 00:21:52.200]  你回應這個旨意
[00:21:52.200 --> 00:21:54.200]  你才能看到下一步是什麼
[00:21:54.200 --> 00:21:56.200]  因為這幫婦女要去到加利利
