
[00:00:00.000 --> 00:00:03.600]  首先要多謝第六家
[00:02:36.920 --> 00:02:42.680]  A man's heart is closer to his wallet than anything else
[00:02:42.680 --> 00:02:47.000]  意思是主耶穌說過一句說話
[00:02:47.000 --> 00:02:52.120]  你的財寶在哪裏你的心也在哪裏
[00:02:52.120 --> 00:02:54.120]  我們可否反過來說
[00:02:54.120 --> 00:02:57.560]  你的心在哪裏你的財寶也在哪裏
[00:02:57.560 --> 00:02:59.560]  可否這樣說
[00:02:59.560 --> 00:03:03.400]  所以當我們心放在一件事上
[00:03:03.400 --> 00:03:06.040]  我們經常會跟著那件事去
[00:03:06.040 --> 00:03:11.160]  而且以那件事來為我們的馬首是瞻
[00:03:11.160 --> 00:03:14.440]  我牧羊教會牧羊了24年
[00:03:14.440 --> 00:03:17.080]  教了五年神學
[00:03:17.080 --> 00:03:21.960]  在聖賢資源中心做了20年
[00:03:21.960 --> 00:03:25.960]  所以在牧羊教會的二十多年裏
[00:03:25.960 --> 00:03:31.400]  我很多時候在講台上很少說錢
[00:03:31.400 --> 00:03:35.960]  因為說錢就失感情
[00:03:35.960 --> 00:03:40.520]  你不要以為基督徒比其他人好
[00:03:40.520 --> 00:03:42.120]  其實是一樣的
[00:03:42.120 --> 00:03:46.760]  所以我經常鼓勵弟兄姐愛主
[00:03:46.760 --> 00:03:48.760]  當人愛主的時候
[00:03:48.760 --> 00:03:52.840]  他的錢包就會容易鬆動
[00:03:52.840 --> 00:03:56.840]  鬆開然後會奉獻
[00:03:56.840 --> 00:04:00.040]  雖然少說但不是不說
[00:04:00.040 --> 00:04:02.440]  我講但不是很長
[00:04:02.440 --> 00:04:04.600]  不是每次有牧導友來到
[00:04:04.600 --> 00:04:09.080]  都聽到我在台上說要錢要捐
[00:04:09.080 --> 00:04:12.200]  牧導友都很害怕
[00:04:12.200 --> 00:04:17.320]  我在教會裏面有一個會友班
[00:04:17.320 --> 00:04:21.880]  會友班裏面會有一堂講十一奉獻
[00:04:21.880 --> 00:04:24.760]  做到會友已經夠成熟
[00:04:24.760 --> 00:04:26.760]  可以面對這個問題
[00:04:26.760 --> 00:04:30.200]  關上門大家自己說好
[00:04:30.200 --> 00:04:33.000]  家裏有需要
[00:04:33.000 --> 00:04:35.960]  我們現在做一家人
[00:04:35.960 --> 00:04:40.840]  我們自己都要負起家裏的責任
[00:04:40.840 --> 00:04:45.800]  所以今天在你們中間很少說錢
[00:04:45.800 --> 00:04:48.280]  而我不是你們的牧師
[00:04:48.280 --> 00:04:51.000]  我又有多一點自由度
[00:04:51.000 --> 00:04:56.760]  因為做外來港元比較好
[00:04:56.760 --> 00:04:58.360]  港元就離開
[00:04:58.360 --> 00:05:02.440]  不需要貼身處理很多問題
[00:05:02.440 --> 00:05:05.160]  所以今天我以外來港元的身份
[00:05:05.160 --> 00:05:07.720]  跟大家講教會
[00:05:07.720 --> 00:05:09.400]  不單是外來港元
[00:05:09.400 --> 00:05:11.720]  都是你們的報恩牧師
[00:05:11.720 --> 00:05:14.600]  我覺得應該提醒大家
[00:05:14.600 --> 00:05:19.320]  要好好面對奉獻這個問題
[00:05:19.320 --> 00:05:22.760]  《馬拉基書》第三章
[00:05:22.760 --> 00:05:25.960]  其實是講馬拉基書裏面
[00:05:25.960 --> 00:05:27.960]  一個非常重要的信息
[00:05:27.960 --> 00:05:30.600]  馬拉基書其實是新約裏面
[00:05:30.600 --> 00:05:31.880]  最後的一卷書
[00:05:31.880 --> 00:05:35.480]  完了之後就再沒有牧師
[00:05:35.480 --> 00:05:37.800]  大概四百多年
[00:05:37.800 --> 00:05:42.280]  馬拉基書是以色列人回歸後
[00:05:42.280 --> 00:05:44.680]  一百年左右所寫的
[00:05:44.680 --> 00:05:47.240]  回歸後一百年
[00:05:47.240 --> 00:05:49.000]  在這一百年裏面
[00:05:49.000 --> 00:05:50.440]  其實發生了很多事情
[00:05:50.440 --> 00:05:56.520]  尼西米是最後一批回國的一批人
[00:05:56.520 --> 00:06:01.080]  他在主前四四五年左右回去
[00:06:01.080 --> 00:06:03.640]  在那裏大肆改革
[00:06:03.640 --> 00:06:07.480]  然後給頂姐妹一個淑寧的復興
[00:06:07.480 --> 00:06:12.360]  而他後來就回到波斯述職
[00:06:12.360 --> 00:06:16.440]  大概十二年之後他再回來
[00:06:16.440 --> 00:06:18.520]  他回來的時候發現
[00:06:18.520 --> 00:06:22.120]  如果你看尼西米後面的十三章
[00:06:22.120 --> 00:06:25.880]  他們有很多問題又再重新出現
[00:06:25.880 --> 00:06:29.880]  其中一樣就是奉獻的問題
[00:06:29.880 --> 00:06:32.440]  就是十一奉獻的問題
[00:06:32.440 --> 00:06:35.240]  他們後來的問題包括了
[00:06:35.240 --> 00:06:37.080]  和外族人通婚
[00:06:37.080 --> 00:06:38.840]  祭司的腐敗
[00:06:38.840 --> 00:06:40.120]  不守安息日
[00:06:40.120 --> 00:06:41.800]  背棄婚約
[00:06:41.800 --> 00:06:44.200]  和外邦人通婚
[00:06:44.200 --> 00:06:47.560]  如果你看他和馬拉基的時代
[00:06:47.560 --> 00:06:49.560]  是一樣的時代
[00:06:49.560 --> 00:06:51.320]  而馬拉基所針對的
[00:06:51.320 --> 00:06:52.680]  又是這些問題
[00:06:52.680 --> 00:06:57.240]  其中一樣就是十一奉獻的問題
[00:06:57.240 --> 00:06:59.320]  我們來看看這段經文
[00:06:59.320 --> 00:07:04.040]  這段經文其實是他第四次
[00:07:04.040 --> 00:07:10.840]  和這班人用法庭審判的方式
[00:07:10.840 --> 00:07:17.000]  即是說一個檢察官要檢控這班罪犯
[00:07:17.000 --> 00:07:19.560]  這班罪犯有一個代表律師
[00:07:19.560 --> 00:07:21.400]  替他們辯護
[00:07:21.400 --> 00:07:24.680]  來去幾個循環
[00:07:24.680 --> 00:07:26.920]  如果大家看這段經文
[00:07:26.920 --> 00:07:29.960]  我用這個方式和大家說
[00:07:29.960 --> 00:07:35.080]  這段經文基本上是說兩件事
[00:07:35.080 --> 00:07:38.280]  就是切忌奪取神的物
[00:07:38.280 --> 00:07:40.440]  免遭管教
[00:07:40.440 --> 00:07:44.200]  然後憑信學習獻十一
[00:07:44.200 --> 00:07:46.280]  就必無此福
[00:07:46.280 --> 00:07:48.280]  最後我會和大家說說
[00:07:48.280 --> 00:07:49.560]  到底新約的信徒
[00:07:49.560 --> 00:07:53.720]  還需要獻十一奉獻嗎?
[00:07:53.720 --> 00:07:56.760]  如果你看這段經文
[00:07:56.760 --> 00:07:59.880]  其實是馬拉基第四次
[00:07:59.880 --> 00:08:04.280]  用法庭控訴的方式和他們說
[00:08:04.280 --> 00:08:07.080]  我就藉著這個控訴的方式
[00:08:07.080 --> 00:08:10.680]  和大家讀了這段經文
[00:08:10.680 --> 00:08:12.600]  控訴的第一
[00:08:12.600 --> 00:08:16.200]  你們列祖的日子以來
[00:08:16.200 --> 00:08:18.680]  你們常常偏離我的典章
[00:08:18.680 --> 00:08:19.960]  不遵守
[00:08:19.960 --> 00:08:22.120]  現在你們要轉向我
[00:08:22.120 --> 00:08:24.440]  我就轉向你們
[00:08:24.440 --> 00:08:25.320]  你也知道
[00:08:25.320 --> 00:08:30.120]  馬拉基時代的百姓和祭司
[00:08:30.120 --> 00:08:33.000]  很多時候都扮無辜
[00:08:33.000 --> 00:08:36.600]  有嗎?有嗎?沒有啊
[00:08:36.600 --> 00:08:38.280]  他們就說
[00:08:38.280 --> 00:08:40.600]  我們有嗎?
[00:08:40.600 --> 00:08:45.560]  我們怎樣才叫轉向你呢?
[00:08:45.560 --> 00:08:47.960]  然後第二個控訴就是
[00:08:47.960 --> 00:08:50.840]  你們奪取神的物
[00:08:50.840 --> 00:08:54.680]  但你們竟然奪取我的公物
[00:08:54.680 --> 00:08:56.600]  他們就說
[00:08:56.600 --> 00:09:01.080]  我們在什麼事上奪取你的公物呢?
[00:09:01.080 --> 00:09:05.960]  這就是他們反問反駁的第二輪
[00:09:05.960 --> 00:09:10.520]  最後就像一錘一樣
[00:09:10.520 --> 00:09:11.640]  扔下去
[00:09:11.640 --> 00:09:14.680]  就說你們的罪狀在哪裡呢?
[00:09:14.680 --> 00:09:16.920]  就是你們在當立的十分之一
[00:09:16.920 --> 00:09:23.640]  和當天的公物上奪取了我的物
[00:09:23.640 --> 00:09:24.280]  頂智慧
[00:09:24.280 --> 00:09:26.680]  如果你看這群百姓
[00:09:26.680 --> 00:09:31.080]  他們不是一方面偏離神
[00:09:31.080 --> 00:09:33.720]  他們是很多層面上
[00:09:33.720 --> 00:09:35.800]  多次偏離神
[00:09:35.800 --> 00:09:38.360]  而且他們更沒有大沒小的
[00:09:38.360 --> 00:09:41.000]  和神抗辯
[00:09:41.000 --> 00:09:43.240]  他們扮無辜
[00:09:43.240 --> 00:09:46.120]  但神不放過他們
[00:09:46.120 --> 00:09:49.960]  我們看人豈可奪取神之物呢?
[00:09:49.960 --> 00:09:52.200]  你們竟然奪取我的公物
[00:09:52.200 --> 00:09:56.120]  你們卻說我們在何事上奪取你的公物呢?
[00:09:56.120 --> 00:09:59.480]  就是你們在當立的十分之一
[00:09:59.480 --> 00:10:03.880]  和當天的公物上
[00:10:03.880 --> 00:10:06.600]  他們偏離神的典章
[00:10:06.600 --> 00:10:09.720]  他們奪取神的公物
[00:10:09.720 --> 00:10:11.160]  十個百分比
[00:10:11.160 --> 00:10:13.080]  也就是說十分之一
[00:10:13.080 --> 00:10:14.600]  十個百分比
[00:10:14.600 --> 00:10:18.520]  希伯來文的這個詞就是十個百分比的意思
[00:10:18.520 --> 00:10:20.760]  十一奉獻
[00:10:20.760 --> 00:10:23.480]  十分之一就是十個百分比
[00:10:23.480 --> 00:10:25.640]  這個其實在舊約裡面
[00:10:25.640 --> 00:10:31.480]  是一種基本要負的責任
[00:10:31.480 --> 00:10:33.560]  要基本負的責任
[00:10:33.560 --> 00:10:37.720]  十分之一如果不擺上不立
[00:10:37.720 --> 00:10:41.240]  這個就是奪取了神的物
[00:10:41.240 --> 00:10:43.800]  本來這個東西是屬於神的
[00:10:43.800 --> 00:10:47.640]  而你不將這個東西歸而為性的時候
[00:10:47.640 --> 00:10:51.480]  你就是奪取了神該有的那一份
[00:10:51.480 --> 00:10:54.680]  這個會不會是很嚴重呢?
[00:10:54.680 --> 00:10:57.880]  這個奪取就是搶
[00:10:57.880 --> 00:11:01.080]  不只是偷那麼簡單
[00:11:01.080 --> 00:11:03.000]  就是明搶
[00:11:03.000 --> 00:11:06.600]  奪取其實是非常之強烈
[00:11:06.600 --> 00:11:11.720]  用暴力強行來搶奪的意思
[00:11:11.720 --> 00:11:13.640]  本來不屬於自己的
[00:11:13.640 --> 00:11:15.320]  就將那些不屬於自己的
[00:11:15.320 --> 00:11:21.960]  來強烈的暴力的歸在自己的名份之下
[00:11:21.960 --> 00:11:23.880]  是不是非常之嚴厲?
[00:11:23.880 --> 00:11:24.920]  非常之嚴厲
[00:11:24.920 --> 00:11:27.320]  而且用這個動詞
[00:11:27.320 --> 00:11:31.560]  其實是不斷繼續做的
[00:11:31.560 --> 00:11:35.400]  不是說一次奪取一次搶了就算了
[00:11:35.400 --> 00:11:41.560]  他們是不斷地來奪取神的物
[00:11:41.560 --> 00:11:43.240]  《馬拉基書》第三章
[00:11:43.240 --> 00:11:46.600]  其實很明顯地說到他們其中一個罪行
[00:11:46.600 --> 00:11:51.160]  就是不將當立的十分之一奉獻
[00:11:51.160 --> 00:11:55.160]  他們扣留了屬於神的物件
[00:11:55.160 --> 00:12:00.840]  而且他們更加是不悔改
[00:12:00.840 --> 00:12:04.840]  在多年前在丹佛的地方
[00:12:04.840 --> 00:12:06.840]  有一件這樣的事情
[00:12:06.840 --> 00:12:09.480]  就是一個爸爸叫做Joseph Gonzalez
[00:12:09.480 --> 00:12:14.440]  這個爸爸為了他的兒子
[00:12:14.440 --> 00:12:18.280]  他的兒子偷了別人一百塊錢
[00:12:18.280 --> 00:12:21.720]  要他在街角掛著一個牌
[00:12:21.720 --> 00:12:25.160]  「我就是個賊」
[00:12:25.160 --> 00:12:31.960]  掛著這個牌站在街角十個小時
[00:12:31.960 --> 00:12:35.800]  主要是因為他偷了別人一百塊錢
[00:12:35.800 --> 00:12:39.640]  大家覺得這個刑罰是不是過份?
[00:12:39.640 --> 00:12:43.720]  過不過份?
[00:12:43.720 --> 00:12:49.400]  我想這個兒子當然一生都會記得這件事
[00:12:49.400 --> 00:12:56.280]  但是會不會傷害了這個青年人的幼小心靈呢?
[00:12:56.280 --> 00:12:58.840]  會不會呢?
[00:12:58.840 --> 00:13:01.880]  現在這個心理學
[00:13:01.880 --> 00:13:06.840]  我上一次有可能不在這裡
[00:13:06.840 --> 00:13:09.800]  現在說的這個基本美國的教育
[00:13:09.800 --> 00:13:13.880]  就是以小孩和學生為中心
[00:13:13.880 --> 00:13:15.160]  盡量體貼
[00:13:15.160 --> 00:13:22.600]  盡量不要挑起他們心裡很強烈的反應
[00:13:22.600 --> 00:13:24.600]  這個叫做Student Center
[00:13:24.600 --> 00:13:26.360]  Student Center不是不好的
[00:13:26.360 --> 00:13:28.120]  但是到了一個地步
[00:13:28.120 --> 00:13:31.480]  縱容妥協
[00:13:31.480 --> 00:13:33.640]  任他們亂來
[00:13:33.640 --> 00:13:35.960]  有時候真的過份
[00:13:35.960 --> 00:13:39.160]  但是那條界線要畫在哪裡呢?
[00:13:39.160 --> 00:13:40.840]  那條界線要畫在哪裡呢?
[00:13:40.840 --> 00:13:44.360]  這個叫做見仁見智
[00:13:44.360 --> 00:13:48.520]  其實馬拉基基本上就是
[00:13:48.520 --> 00:13:53.240]  把這個牌掛在他們中間的人身上
[00:13:53.240 --> 00:13:55.000]  你們奪取神的物
[00:13:55.000 --> 00:13:57.560]  就是說你們每一個都是賊
[00:13:57.560 --> 00:13:59.080]  不單止是賊
[00:13:59.080 --> 00:14:00.920]  是強盜
[00:14:00.920 --> 00:14:07.800]  馬拉基這樣公開地掛他們每一個人都有一個牌
[00:14:07.800 --> 00:14:10.360]  你覺得這個有沒有過份呢?
[00:14:10.360 --> 00:14:12.920]  有沒有過份呢?
[00:14:12.920 --> 00:14:20.360]  今天在港台上我們比較少會用這種先知式的那種責備
[00:14:20.360 --> 00:14:22.280]  但是我們要明白
[00:14:22.280 --> 00:14:25.320]  有時候太多時候我們不說
[00:14:25.320 --> 00:14:28.040]  弟兄姊妹就被縱容
[00:14:28.040 --> 00:14:30.200]  他們有時候真的不知道
[00:14:30.200 --> 00:14:32.680]  就亂來
[00:14:32.680 --> 00:14:38.120]  在屬靈操練上有一種情況叫做
[00:14:38.120 --> 00:14:42.520]  Redemptive Shame
[00:14:42.520 --> 00:14:45.960]  就是救贖性的羞辱
[00:14:45.960 --> 00:14:51.080]  有時候港台上的牧師講完就責備我們
[00:14:51.080 --> 00:14:56.200]  責備的時候就覺得很羞愧
[00:14:56.200 --> 00:15:00.840]  我們自己也知道自己沒有辦法抬起頭來
[00:15:00.840 --> 00:15:02.280]  就很羞愧
[00:15:02.280 --> 00:15:07.480]  但是羞愧的同時最終的目的是什麼呢?
[00:15:07.480 --> 00:15:09.160]  被救贖回來
[00:15:09.160 --> 00:15:12.840]  當有聖靈在其中工作的時候
[00:15:12.840 --> 00:15:15.640]  我覺得聖靈責備我們
[00:15:15.640 --> 00:15:19.080]  我們自己心裏知道自己做錯事
[00:15:19.080 --> 00:15:23.640]  而很願意再一次回到神的面前
[00:15:23.640 --> 00:15:26.120]  來悔改
[00:15:26.120 --> 00:15:31.560]  所以我相信馬拉基是用這種Redemptive Shame
[00:15:31.560 --> 00:15:36.680]  來幫助當時的人
[00:15:36.680 --> 00:15:40.360]  他們有沒有接受馬拉基的責備呢?
[00:15:40.360 --> 00:15:41.880]  有沒有?
[00:15:41.880 --> 00:15:43.160]  沒有
[00:15:43.160 --> 00:15:44.520]  他們說有嗎?
[00:15:44.520 --> 00:15:45.320]  有嗎?
[00:15:45.320 --> 00:15:46.840]  你看他們的樣子
[00:15:46.840 --> 00:15:49.160]  看他們回應的樣子
[00:15:49.160 --> 00:15:55.320]  你就知道這班人根本沒有好好去接受責備
[00:15:55.320 --> 00:15:57.800]  而整本馬拉基書
[00:15:57.800 --> 00:16:01.480]  馬拉基就一個又一個又一個地去責備他們
[00:16:01.480 --> 00:16:04.760]  好像法庭的審判一樣
[00:16:04.760 --> 00:16:09.240]  在第一章第六到第十四節
[00:16:09.240 --> 00:16:13.720]  就說到他們獻上的濟生是不達標的
[00:16:13.720 --> 00:16:16.920]  不達標的
[00:16:16.920 --> 00:16:19.080]  但在這裏他說
[00:16:19.080 --> 00:16:24.920]  他們獻上是不達標的奉獻或財物
[00:16:24.920 --> 00:16:28.760]  濟生不達標是質的問題
[00:16:28.760 --> 00:16:34.840]  奉獻財物不達標是量出了問題
[00:16:34.840 --> 00:16:37.080]  質又出問題量又出問題
[00:16:37.080 --> 00:16:40.680]  還有什麼沒有問題呢?
[00:16:40.680 --> 00:16:42.520]  每樣都有問題
[00:16:42.520 --> 00:16:45.800]  第一章就說他們欺騙神
[00:16:45.800 --> 00:16:52.520]  而第三章就說他們搶奪神的物
[00:16:52.520 --> 00:16:58.360]  所以到最後他們會如何遭受管教
[00:16:58.360 --> 00:17:00.600]  大家如果知道
[00:17:00.600 --> 00:17:04.520]  在舊約裏面在律法條文的底下
[00:17:04.520 --> 00:17:07.640]  他們是納約的一份子
[00:17:07.640 --> 00:17:09.160]  他們在約言的底下
[00:17:09.160 --> 00:17:10.840]  神和他們納約
[00:17:10.840 --> 00:17:13.960]  如果他們信服就怎樣?
[00:17:13.960 --> 00:17:14.600]  不服
[00:17:14.600 --> 00:17:18.520]  如果他們活逆就要受管教
[00:17:18.520 --> 00:17:19.960]  所以第九節說
[00:17:19.960 --> 00:17:23.720]  因你們通國的人都奪取我的貢物
[00:17:23.720 --> 00:17:27.800]  就座就臨到你們身上
[00:17:27.800 --> 00:17:38.040]  這段經文其實出現在舊約的利尾記第26-27章
[00:17:38.040 --> 00:17:42.840]  而在生命記的26-28章
[00:17:42.840 --> 00:17:47.000]  如果大家看舊約的約言
[00:17:47.000 --> 00:17:50.440]  就會發現信服的蒙服
[00:17:50.440 --> 00:17:56.120]  而違逆的是受管教受審判
[00:17:56.120 --> 00:17:59.160]  當然我們今天在新約的時代
[00:17:59.160 --> 00:18:01.240]  我們不是沒有律法
[00:18:01.240 --> 00:18:02.200]  我們有律法
[00:18:02.200 --> 00:18:04.200]  但我們多了一樣東西
[00:18:04.200 --> 00:18:07.640]  就是愛的動機
[00:18:07.640 --> 00:18:09.640]  而在新約我們說恩典
[00:18:09.640 --> 00:18:12.600]  不等於我們無法無天
[00:18:12.600 --> 00:18:15.240]  而舊約的律法很多的精義
[00:18:15.240 --> 00:18:18.200]  在今天我們都仍然要遵守
[00:18:18.200 --> 00:18:23.880]  但加上我們今天需要有愛主的動機
[00:18:23.880 --> 00:18:25.720]  動機是愛主
[00:18:25.720 --> 00:18:30.600]  動力是靈
[00:18:30.600 --> 00:18:38.040]  我們復活的生命靠著靈去處理
[00:18:38.040 --> 00:18:43.960]  在菲律賓我在那裡11年
[00:18:43.960 --> 00:18:47.880]  菲律賓人的宣導會
[00:18:47.880 --> 00:18:50.920]  就是他們的宗派有多大
[00:18:50.920 --> 00:18:54.280]  有一次在菲律賓的鄉下
[00:18:54.280 --> 00:18:56.840]  有宣導會因為他們要建堂
[00:18:56.840 --> 00:19:00.840]  鼓勵信徒來奉獻
[00:19:00.840 --> 00:19:04.120]  有一個農夫是豬農
[00:19:04.120 --> 00:19:05.880]  就是養豬
[00:19:05.880 --> 00:19:13.480]  他們家裡的母豬一天生了10隻小豬
[00:19:13.480 --> 00:19:16.840]  現在教會要建堂
[00:19:16.840 --> 00:19:20.360]  他在神面前立約
[00:19:20.360 --> 00:19:24.680]  他說:天父啊!現在教會建堂
[00:19:24.680 --> 00:19:28.040]  我這10隻豬都是主你所賜
[00:19:28.040 --> 00:19:31.640]  我願意奉獻一隻
[00:19:31.640 --> 00:19:37.400]  他就把一條絲帶綁在一隻小豬的頸上
[00:19:37.400 --> 00:19:41.640]  就是說這隻是歸耶和為聖的
[00:19:41.640 --> 00:19:46.520]  養著養著這隻豬就越養越肥
[00:19:46.520 --> 00:19:48.520]  其他的都沒有他那麼肥
[00:19:48.520 --> 00:19:53.320]  他想想10隻奉獻一隻
[00:19:53.320 --> 00:19:55.320]  我奉獻哪隻都一樣
[00:19:55.320 --> 00:19:58.520]  那隻肥豬就留著自己用
[00:19:58.520 --> 00:20:03.160]  就把絲帶綁在最瘦的那隻
[00:20:03.160 --> 00:20:05.160]  10隻奉獻一隻
[00:20:05.160 --> 00:20:13.000]  誰知那隻豬被他綁住了絲帶
[00:20:13.000 --> 00:20:15.000]  豬就越來越肥
[00:20:15.000 --> 00:20:22.040]  他心裡想不如再轉一次
[00:20:22.040 --> 00:20:26.520]  再把絲帶綁在另一隻小豬的身上
[00:20:26.520 --> 00:20:28.520]  就是瘦的那隻
[00:20:28.520 --> 00:20:32.280]  誰知有一天他們起來的時候
[00:20:32.280 --> 00:20:34.280]  10隻豬都死了
[00:20:34.280 --> 00:20:36.280]  10隻豬都死了
[00:20:36.280 --> 00:20:41.560]  他們心裡非常之後悔
[00:20:41.560 --> 00:20:45.160]  因為他們欺騙神
[00:20:45.160 --> 00:20:51.400]  我相信神很少這麼直接去審判人
[00:20:51.400 --> 00:20:56.920]  但這次可能要給豬籠一個很深切的教訓
[00:20:56.920 --> 00:21:02.360]  你要留下那隻肥的
[00:21:02.360 --> 00:21:05.880]  我現在10隻都等你消失在你面前
[00:21:05.880 --> 00:21:07.880]  神是否興邁不得呢
[00:21:07.880 --> 00:21:13.640]  我們經常說神是因典有憐憫的神
[00:21:13.640 --> 00:21:19.400]  但我們很少強調神是聖潔公義
[00:21:19.400 --> 00:21:23.400]  祂不會以有罪為無罪
[00:21:23.400 --> 00:21:27.240]  當然神的因典是比祂的管教大
[00:21:27.240 --> 00:21:30.280]  祂的因典是比祂的刑罰大
[00:21:30.280 --> 00:21:34.680]  但我們也不能欺控神
[00:21:34.680 --> 00:21:38.680]  不可以興邁
[00:21:38.680 --> 00:21:41.720]  所以我相信這個豬籠
[00:21:41.720 --> 00:21:46.840]  也有一次救贖性的羞辱
[00:21:46.840 --> 00:21:48.840]  忽然10隻都死了
[00:21:48.840 --> 00:21:50.840]  如果他能好好回頭
[00:21:50.840 --> 00:21:55.800]  我相信他以後的日子仍然會夢神似福
[00:21:55.800 --> 00:22:00.920]  下面說的是第二個部分
[00:22:00.920 --> 00:22:02.920]  第一個部分是什麼呢
[00:22:02.920 --> 00:22:07.720]  第二部分就是要切記奪取神的文
[00:22:07.720 --> 00:22:09.720]  免受管教
[00:22:09.720 --> 00:22:15.800]  下面正面的就要憑信學習
[00:22:15.800 --> 00:22:17.800]  見十一
[00:22:17.800 --> 00:22:19.800]  剛才我們也說了
[00:22:19.800 --> 00:22:23.400]  見十一其實是一種責任
[00:22:23.400 --> 00:22:25.400]  是他們應該做
[00:22:25.400 --> 00:22:31.080]  這個責任從聖經裡的「立」這個字可以看出來
[00:22:31.080 --> 00:22:33.080]  什麼叫立
[00:22:33.080 --> 00:22:38.520]  立稅是不是你的責任
[00:22:38.520 --> 00:22:41.960]  你說我不立稅也不行
[00:22:41.960 --> 00:22:47.400]  不立稅IRS會追你
[00:22:47.400 --> 00:22:49.400]  所以在舊約裡
[00:22:49.400 --> 00:22:56.280]  不難發現舊約有三種見十一
[00:22:56.280 --> 00:23:01.240]  其實舊約的人不只是見十一這麼簡單
[00:23:01.240 --> 00:23:03.240]  因為有三個十一
[00:23:03.240 --> 00:23:08.760]  三個十一兩個是全年要見的
[00:23:08.760 --> 00:23:11.960]  另一個是三年要見一次
[00:23:11.960 --> 00:23:13.960]  你們會算數了
[00:23:13.960 --> 00:23:18.680]  等於一年要見百分之幾
[00:23:18.680 --> 00:23:21.880]  23.3
[00:23:21.880 --> 00:23:25.720]  兩個十一是每年都要見的
[00:23:25.720 --> 00:23:28.280]  另一個十一是三年見一次
[00:23:28.280 --> 00:23:32.280]  每年見百分之幾
[00:23:32.280 --> 00:23:34.280]  如果這樣算的話
[00:23:34.280 --> 00:23:42.120]  你就知道舊約的信徒是見百分之幾
[00:23:42.120 --> 00:23:45.720]  第一種是見利美人的十一
[00:23:45.720 --> 00:23:50.360]  第二種是他們一年三次要上聖殿
[00:23:50.360 --> 00:23:54.520]  然後要做一些屬靈的用途的十分之一
[00:23:54.520 --> 00:24:01.800]  然後再有一次是三年一次要將土產的十一幫助孤兒寡婦
[00:24:01.800 --> 00:24:06.360]  所以加起來就是23.3
[00:24:06.360 --> 00:24:10.760]  兵立十分之一
