
[00:00:00.000 --> 00:00:06.220]  好,高興來到大家當中
[00:02:37.900 --> 00:02:40.180]  或者叫聰明的管家都好
[00:02:40.180 --> 00:02:43.100]  是路加福音獨有的一個parable
[00:02:43.100 --> 00:02:45.860]  一個比喻
[00:02:45.860 --> 00:02:50.820]  這個十六章其實就是一個大一點的講道的一部分
[00:02:50.820 --> 00:02:55.060]  如果你有聖經 你很快去看一看
[00:02:55.060 --> 00:02:56.540]  十五章一節那裡說
[00:02:56.540 --> 00:02:59.900]  「忠、遂、利、和、聚、人都哀近耶穌
[00:02:59.900 --> 00:03:01.900]  要聽他講道
[00:03:01.900 --> 00:03:05.340]  法理、錯、仁、和、民、事私下議論說
[00:03:05.340 --> 00:03:09.260]  這個人接待聚人又和他們吃飯」
[00:03:09.260 --> 00:03:13.180]  十五章一節都是介紹耶穌一連串的講道
[00:03:13.180 --> 00:03:16.140]  而這些講道是和哪些人講的呢?
[00:03:16.140 --> 00:03:18.700]  就是和那些遂、利、和、聚、人
[00:03:18.700 --> 00:03:20.580]  聚、人有很多種
[00:03:20.580 --> 00:03:26.540]  不過路加就好像特別凸顯遂、利的角色
[00:03:26.540 --> 00:03:28.940]  當然因為在那個年代
[00:03:28.940 --> 00:03:33.580]  那些的遂、利很多時候是向猶太人拿錢
[00:03:33.580 --> 00:03:36.460]  就將那些遂交給羅馬人
[00:03:36.460 --> 00:03:41.620]  但是他收錢和給錢交上去的時候
[00:03:41.620 --> 00:03:46.020]  中間就是一些所謂刮油水的一些機會
[00:03:46.020 --> 00:03:49.700]  所以遂、利一般在當時給人猶太人眼中
[00:03:49.700 --> 00:03:52.820]  是一個聲明好不好的一件事
[00:03:52.820 --> 00:03:57.940]  我們今天想到我們的祖國、我們的強國
[00:03:57.940 --> 00:04:00.540]  我們都經常說貪污這個問題
[00:04:00.540 --> 00:04:02.340]  當時的人都是這樣想的
[00:04:02.340 --> 00:04:05.380]  想到遂、利就是一批貪污的人
[00:04:05.380 --> 00:04:10.380]  這篇講道是特別和一些猶太人看不起
[00:04:10.380 --> 00:04:13.500]  覺得很貪污、很愛錢的一些人講的
[00:04:13.500 --> 00:04:14.860]  接著就很有趣
[00:04:14.860 --> 00:04:18.100]  接著幾個故事都和錢有關的
[00:04:18.100 --> 00:04:20.340]  第15章如果你看第三節開始
[00:04:20.340 --> 00:04:22.460]  就有100隻羊不見了一隻
[00:04:22.460 --> 00:04:24.060]  就是那個故事
[00:04:24.060 --> 00:04:26.060]  當然我們經常說這個故事
[00:04:26.060 --> 00:04:28.300]  我們沒有留意其實羊是很值錢的
[00:04:28.300 --> 00:04:30.300]  99隻不見了一隻
[00:04:30.300 --> 00:04:33.900]  就等於有個人是經營汽車的
[00:04:33.900 --> 00:04:36.780]  有100輛車其中一輛車被人偷了
[00:04:36.780 --> 00:04:40.540]  你明白大概多少錢的問題
[00:04:40.540 --> 00:04:42.300]  講完100個羊之後
[00:04:42.300 --> 00:04:43.780]  接著就講浪子回頭
[00:04:43.780 --> 00:04:45.500]  大家很熟悉的那個故事
[00:04:45.500 --> 00:04:49.340]  也是講那個二兒子花了爸爸的錢
[00:04:49.340 --> 00:04:51.820]  這些故事我們今天都看到了
[00:04:51.820 --> 00:04:54.060]  如果你不知道的話
[00:04:54.060 --> 00:04:56.220]  你留意一下何鴻燊的家
[00:04:56.220 --> 00:04:58.420]  不知道前兩年有沒有留意新聞呢?
[00:04:58.420 --> 00:05:00.500]  爭遺產就不奇怪
[00:05:00.500 --> 00:05:02.940]  何鴻燊的家就搞到他還沒死
[00:05:02.940 --> 00:05:06.060]  那些二房、三房、四房已經開始爭遺產了
[00:05:06.060 --> 00:05:10.260]  這些遲早要拍翡翠劇場的很精彩的橋段
[00:05:10.260 --> 00:05:11.780]  這些講錢的東西
[00:05:11.780 --> 00:05:14.140]  我們今天都看到這些故事
[00:05:14.140 --> 00:05:15.700]  接著就到16章了
[00:05:15.700 --> 00:05:20.020]  16章繼續都是環繞錢的問題
[00:05:20.020 --> 00:05:21.300]  結束的時候
[00:05:21.300 --> 00:05:24.860]  這篇講到結束的時候都很有趣的
[00:05:24.860 --> 00:05:28.180]  如果你經過剛才沒有讀
[00:05:28.180 --> 00:05:29.460]  但是如果你有聖經
[00:05:29.460 --> 00:05:31.380]  你看到16章14節
[00:05:31.380 --> 00:05:34.220]  就是耶穌講完這篇道之後
[00:05:34.220 --> 00:05:35.820]  那14節那裡講什麼呢?
[00:05:35.820 --> 00:05:38.580]  就說16章14節那裡說
[00:05:38.580 --> 00:05:41.420]  「伯利賽人是貪愛錢財的
[00:05:41.420 --> 00:05:46.060]  他們聽見這一切就癡笑耶穌」
[00:05:46.060 --> 00:05:52.380]  路加是要將那個諷刺帶出來
[00:05:52.380 --> 00:05:56.940]  那個point就是那些瑞麗聲名狼藉
[00:05:56.940 --> 00:05:59.020]  個個都知道他貪錢
[00:05:59.020 --> 00:06:00.780]  所以他們會去
[00:06:00.780 --> 00:06:02.900]  反而他們會去敏銳
[00:06:02.900 --> 00:06:04.900]  他們會想一下自己
[00:06:04.900 --> 00:06:07.980]  是不是有些真的很過分、很貪錢的地方
[00:06:07.980 --> 00:06:09.740]  伯利賽人就反過來
[00:06:09.740 --> 00:06:11.740]  他們很被人尊敬的
[00:06:11.740 --> 00:06:13.140]  但是路加就要強調
[00:06:13.140 --> 00:06:15.140]  其實就是心裡貪錢
[00:06:15.140 --> 00:06:19.020]  不過眾人面前那個聲名就非常之好
[00:06:19.020 --> 00:06:20.060]  就是個對比
[00:06:20.060 --> 00:06:20.860]  明白了嗎?
[00:06:20.860 --> 00:06:22.700]  你明知道自己是壞人
[00:06:22.700 --> 00:06:23.500]  都還能救
[00:06:23.500 --> 00:06:24.820]  你明知道自己是
[00:06:24.820 --> 00:06:26.540]  你以為自己是好人
[00:06:26.540 --> 00:06:28.300]  人家都以為你是好人
[00:06:28.300 --> 00:06:29.900]  那你壞了你都不知道
[00:06:29.900 --> 00:06:31.380]  那你就沒得救了
[00:06:31.380 --> 00:06:32.860]  所以經文是很有趣的
[00:06:32.860 --> 00:06:36.500]  所以其實16章1到12節
[00:06:36.500 --> 00:06:39.620]  都對我們基督徒都很好的
[00:06:39.620 --> 00:06:41.980]  如果我隨便問你一句
[00:06:41.980 --> 00:06:43.580]  你認為你是瑞麗
[00:06:43.580 --> 00:06:47.900]  還是你認為你自己是一個好人呢?
[00:06:47.900 --> 00:06:49.580]  我想你們沒有誰會說
[00:06:49.580 --> 00:06:50.140]  我舉手
[00:06:50.140 --> 00:06:51.900]  是的 我就是瑞麗的
[00:06:51.900 --> 00:06:52.860]  你不舉手
[00:06:52.860 --> 00:06:55.860]  你其實就可能跌了到伯利賽人的光景
[00:06:55.860 --> 00:06:59.620]  記住伯利賽人當時被認為你是好人
[00:06:59.620 --> 00:07:01.620]  所以這個故事給我們反省一下
[00:07:01.620 --> 00:07:04.540]  我們這些好人到底是不是真的好人呢?
[00:07:04.540 --> 00:07:06.740]  好了 我們看回第一節
[00:07:06.740 --> 00:07:08.060]  這個故事
[00:07:08.060 --> 00:07:12.340]  這個故事如果純粹從一個理財的角度來看
[00:07:12.340 --> 00:07:13.500]  就有很多問號的
[00:07:13.500 --> 00:07:14.860]  我們大家當中
[00:07:14.860 --> 00:07:16.980]  我知道我們主席是做生意的
[00:07:16.980 --> 00:07:19.780]  不知道你們當中有沒有一些還有做生意的
[00:07:19.780 --> 00:07:21.180]  理財專家
[00:07:21.180 --> 00:07:23.220]  如果從理財的角度
[00:07:23.220 --> 00:07:25.420]  這個故事是有些很奇怪的東西
[00:07:25.420 --> 00:07:27.220]  不過那些奇怪的東西
[00:07:27.220 --> 00:07:28.900]  其實都有些意思的
[00:07:28.900 --> 00:07:32.260]  譬如第一節已經有些東西奇怪了
[00:07:32.260 --> 00:07:33.700]  耶穌就對門徒說
[00:07:33.700 --> 00:07:37.420]  他說有個財主有一個管家
[00:07:37.420 --> 00:07:42.260]  有人向主人告訴管家浪費他的財物
[00:07:42.260 --> 00:07:45.580]  第一節已經說到這個財主不知道做什麼的
[00:07:45.580 --> 00:07:48.660]  他不知道他的管家做什麼的
[00:07:48.660 --> 00:07:50.660]  不知道這個財主做什麼的
[00:07:50.660 --> 00:07:53.540]  睡了覺 經常去巴哈馬斯旅行
[00:07:53.540 --> 00:07:55.580]  將一些東西交給管家
[00:07:55.580 --> 00:07:56.940]  他就什麼都不管了
[00:07:56.940 --> 00:07:58.980]  不知道怎麼第三者
[00:07:58.980 --> 00:08:02.620]  傳著傳著就將它傳回主人那裡
[00:08:02.620 --> 00:08:05.460]  就說那個管家浪費他的財物
[00:08:05.460 --> 00:08:09.380]  經文沒有解釋怎麼浪費
[00:08:09.380 --> 00:08:13.700]  但是你看下去可能他大概都是虧空公款那些
[00:08:13.700 --> 00:08:15.620]  就是公款私用那類
[00:08:15.620 --> 00:08:18.460]  不過總之這個主人
[00:08:18.460 --> 00:08:19.780]  如果你看下去就知道
[00:08:19.780 --> 00:08:23.620]  其中一個原因可能就是這個主人實在錢多得太多
[00:08:23.620 --> 00:08:26.620]  你要想像這個主人是李嘉誠
[00:08:26.620 --> 00:08:29.620]  這個管家就是其中一間百佳
[00:08:29.620 --> 00:08:32.020]  就是馬鞍山百佳的經理
[00:08:32.020 --> 00:08:35.060]  所以李嘉誠是不太知道百佳的經理做什麼的
[00:08:35.060 --> 00:08:37.060]  因為他樓下太多間百佳了
[00:08:37.060 --> 00:08:39.140]  就是其中一間
[00:08:39.140 --> 00:08:40.740]  不過總之有人跟他說
[00:08:40.740 --> 00:08:43.420]  主人就要處理這些事情了
[00:08:43.420 --> 00:08:47.220]  於是主人就對管家說
[00:08:47.220 --> 00:08:49.820]  我聽到了你做的是什麼事
[00:08:49.820 --> 00:08:53.100]  這個是記住和合本1919的翻譯
[00:08:53.100 --> 00:08:54.540]  翻譯得比較奇怪一點
[00:08:54.540 --> 00:08:56.540]  你做的是什麼事
[00:08:56.540 --> 00:09:00.340]  如果用廣東話講應該是你搞什麼鬼
[00:09:00.340 --> 00:09:03.140]  我聽到一些你搞搞震的消息
[00:09:03.140 --> 00:09:04.420]  你在搞什麼鬼
[00:09:04.420 --> 00:09:06.420]  應該是這樣問的
[00:09:06.420 --> 00:09:09.020]  把你所經管的交代清楚
[00:09:09.020 --> 00:09:11.500]  不能再作我的管家了
[00:09:11.500 --> 00:09:14.180]  從營商的角度來看
[00:09:14.180 --> 00:09:16.180]  最後那句就很合理的
[00:09:16.180 --> 00:09:18.420]  你不能再作我的管家了
[00:09:18.420 --> 00:09:20.860]  虧空公款當然是炒魷魚的
[00:09:20.860 --> 00:09:22.980]  今天也是這樣做的
[00:09:22.980 --> 00:09:25.620]  主席都會這樣建議你
[00:09:25.620 --> 00:09:28.620]  如果你手下有個經理在虧空公款
[00:09:28.620 --> 00:09:30.820]  但上面那句就比較奇怪
[00:09:30.820 --> 00:09:34.260]  把你所經管的交代清楚
[00:09:34.260 --> 00:09:37.780]  不知道當中有沒有人試過被人炒魷魚呢?
[00:09:37.780 --> 00:09:41.260]  你是做經理的被人炒魷魚有沒有試過?
[00:09:41.260 --> 00:09:43.260]  有你都懶得舉手了
[00:09:43.260 --> 00:09:45.260]  但如果你知道今天
[00:09:45.260 --> 00:09:48.940]  如果你是做一些管理階層的人
[00:09:48.940 --> 00:09:50.940]  然後公司要炒你
[00:09:50.940 --> 00:09:52.940]  通常是怎麼炒的?
[00:09:52.940 --> 00:09:55.140]  就是你做工做到四點鐘
[00:09:55.140 --> 00:09:58.100]  然後就有你的上司帶著一個護衛員
[00:09:58.100 --> 00:10:00.380]  去到你的桌面前就跟你講
[00:10:00.380 --> 00:10:04.140]  陳先生今天做完你就不可以再上班了
[00:10:04.140 --> 00:10:06.620]  請你一個小時內把東西收拾好
[00:10:06.620 --> 00:10:09.140]  護衛員會站在那裡看著你收拾什麼
[00:10:09.140 --> 00:10:11.740]  然後他就會送你出門口了
[00:10:11.740 --> 00:10:14.420]  現在是這樣炒的
[00:10:14.420 --> 00:10:16.420]  就不會事先警告
[00:10:16.420 --> 00:10:18.420]  掃地那個就會事先警告
[00:10:18.420 --> 00:10:21.860]  但是如果你是一些管理階層的人
[00:10:21.860 --> 00:10:24.660]  通常就不會事先警告你
[00:10:24.660 --> 00:10:26.340]  一個月之後炒你的
[00:10:26.340 --> 00:10:28.140]  因為怕你做什麼?
[00:10:28.140 --> 00:10:31.220]  怕你偷了你的商業秘密
[00:10:31.220 --> 00:10:34.780]  告訴你百佳經理下個月炒你
[00:10:34.780 --> 00:10:37.420]  你就會把公司裡面所有的商業秘密
[00:10:37.420 --> 00:10:39.100]  全部抄在手指上
[00:10:39.100 --> 00:10:41.500]  然後你就當他為維康做經理
[00:10:41.500 --> 00:10:44.860]  就把那些百佳商業秘密賣給維康了
[00:10:44.860 --> 00:10:47.380]  所以避免這樣的情況出現
[00:10:47.380 --> 00:10:49.580]  通常現在炒管理層的人
[00:10:49.580 --> 00:10:51.580]  是看著你送你出去的
[00:10:51.580 --> 00:10:54.460]  所以這個財主又不知道做什麼
[00:10:54.460 --> 00:10:56.460]  他說我要炒你了
[00:10:56.460 --> 00:10:58.260]  麻煩你把這筆帳清了
[00:10:58.260 --> 00:11:01.180]  其實就是邀請他搞搞震
[00:11:01.180 --> 00:11:04.420]  這個財主其實是給他一個機會搞搞震
[00:11:04.420 --> 00:11:05.900]  你發覺看下去
[00:11:05.900 --> 00:11:09.420]  當然這個管家就沒有浪費這個機會
[00:11:09.420 --> 00:11:12.420]  他馬上做一些事情去保護自己
[00:11:12.420 --> 00:11:14.420]  但是財主後來又稱讚他
[00:11:14.420 --> 00:11:15.460]  這個很奇怪的
[00:11:15.460 --> 00:11:18.820]  不過看下去才知道有一個意義
[00:11:18.820 --> 00:11:21.300]  不過如果從一個
[00:11:21.300 --> 00:11:25.020]  當然這個故事不是教你營商的
[00:11:25.020 --> 00:11:27.420]  你不要學財主營商
[00:11:27.420 --> 00:11:28.900]  那你死定了
[00:11:28.900 --> 00:11:30.900]  這個故事不是教你營商
[00:11:30.900 --> 00:11:37.220]  是教你對我們的生命和錢財的一些看法
[00:11:37.220 --> 00:11:39.220]  第一件事其實第二節那裡
[00:11:39.220 --> 00:11:42.220]  或者第一、第二節好像告訴我們
[00:11:42.220 --> 00:11:47.580]  神真的把錢、把我們的生命、把我們的時間
[00:11:47.580 --> 00:11:49.220]  真的交給我們了
[00:11:49.220 --> 00:11:51.580]  我們有自由去運用的
[00:11:51.580 --> 00:11:54.420]  神就好像第二節那裡說
[00:11:54.420 --> 00:11:57.220]  祂把東西已經交給我們了
[00:11:57.220 --> 00:12:00.660]  現在我們要做的就是所經管的交代清楚
[00:12:00.660 --> 00:12:02.980]  就是我們現在經營我們的生命
[00:12:02.980 --> 00:12:04.980]  不包括經營我們的錢
[00:12:04.980 --> 00:12:06.980]  我們要想清楚怎麼用
[00:12:06.980 --> 00:12:09.220]  有一天就要和神交仗
[00:12:09.220 --> 00:12:11.580]  不過直至和神交仗以前
[00:12:11.580 --> 00:12:13.860]  就是說我們在現在這個生命當中
[00:12:13.860 --> 00:12:15.220]  今天的日子裡面
[00:12:15.220 --> 00:12:17.860]  我們真的有自由去做的
[00:12:17.860 --> 00:12:19.340]  如果你要浪費
[00:12:19.340 --> 00:12:20.900]  真的浪費得到的
[00:12:20.900 --> 00:12:22.900]  你要浪費你的生命
[00:12:22.900 --> 00:12:25.380]  走出去不會有來劈死你的
[00:12:25.380 --> 00:12:29.180]  你自己浪費就自食其果
[00:12:29.180 --> 00:12:31.180]  舉個例子來說
[00:12:31.180 --> 00:12:33.180]  我有個女兒
[00:12:33.180 --> 00:12:34.780]  我有三個女兒
[00:12:34.780 --> 00:12:39.140]  我家裡四個女人都是四處陪著我講道的
[00:12:39.140 --> 00:12:41.140]  不是她是精神上的
[00:12:41.140 --> 00:12:42.300]  經常提醒她們
[00:12:42.300 --> 00:12:43.940]  無論如何我有三個女兒
[00:12:43.940 --> 00:12:46.180]  第三個女兒今年在讀中四
[00:12:46.180 --> 00:12:50.780]  她就和正常的青少年一樣
[00:12:50.780 --> 00:12:53.780]  我不知道你的子女是不是正常的青少年
[00:12:53.780 --> 00:12:59.300]  正常的青少年就會很喜歡拿著手機看東西
[00:12:59.300 --> 00:13:00.820]  在乎看什麼
[00:13:00.820 --> 00:13:03.020]  她是女孩子就看日本的漫畫
[00:13:03.020 --> 00:13:05.020]  就是那些動漫
[00:13:05.020 --> 00:13:07.020]  各式各樣的動漫
[00:13:07.020 --> 00:13:10.540]  她是正常的青少年
[00:13:10.540 --> 00:13:12.860]  所以就浪費時間看動漫
[00:13:12.860 --> 00:13:14.860]  我是正常的父母
[00:13:14.860 --> 00:13:16.580]  所以我又會和她說
[00:13:16.580 --> 00:13:18.580]  你在這裡不要這樣搞
[00:13:18.580 --> 00:13:19.860]  你花這麼多時間
[00:13:19.860 --> 00:13:20.860]  不是不讓你看
[00:13:20.860 --> 00:13:22.860]  不過你一看就看兩個小時
[00:13:22.860 --> 00:13:24.860]  你很快就考試了
[00:13:24.860 --> 00:13:27.860]  還有兩年就DSE了
[00:13:27.860 --> 00:13:29.860]  不過對我的女兒來說
[00:13:29.860 --> 00:13:32.500]  對一個青少年來說
[00:13:32.500 --> 00:13:34.500]  兩年之後的事情
[00:13:34.500 --> 00:13:37.860]  和二百年之後發生的事情是差不多的
[00:13:37.860 --> 00:13:39.860]  對我來說
[00:13:39.860 --> 00:13:40.860]  我這種老鬼
[00:13:40.860 --> 00:13:43.420]  兩年之後眨眼就兩年了
[00:13:43.420 --> 00:13:44.700]  對她們來說
[00:13:44.700 --> 00:13:47.940]  兩年之後到時再說吧
[00:13:47.940 --> 00:13:49.380]  她們的心態是這樣
[00:13:49.380 --> 00:13:50.980]  她們是有永恆生命的
[00:13:50.980 --> 00:13:52.500]  在她們心理上
[00:13:52.500 --> 00:13:55.660]  所以我經常提醒她
[00:13:55.660 --> 00:13:58.340]  你浪費了時間
[00:13:58.340 --> 00:14:00.340]  是不能追回來的
[00:14:00.340 --> 00:14:02.340]  不過這個時間老實說
[00:14:02.340 --> 00:14:04.340]  爸爸是逼不了你溫書的
[00:14:04.340 --> 00:14:06.340]  就算逼到也無謂
[00:14:06.340 --> 00:14:09.140]  我不想做那些Tiger Mom、Tiger Dad
[00:14:09.140 --> 00:14:12.500]  我不知道你們當中有沒有Tiger Mom、Tiger Dad
[00:14:12.500 --> 00:14:14.980]  不過就算我做到Tiger Dad也好
[00:14:14.980 --> 00:14:16.980]  她是Elephant Daughter
[00:14:16.980 --> 00:14:18.980]  都是一腳踩死這隻Tiger
[00:14:18.980 --> 00:14:21.980]  所以逼都逼不了
[00:14:21.980 --> 00:14:23.980]  不過她要想清楚
[00:14:23.980 --> 00:14:25.980]  兩年就是了
[00:14:25.980 --> 00:14:27.300]  她怎麼用呢?
[00:14:27.300 --> 00:14:29.300]  兩年之後見結果的了
[00:14:29.300 --> 00:14:31.300]  這個經文好像也提醒我們
[00:14:31.300 --> 00:14:33.300]  我們怎麼用我們的錢呢?
[00:14:33.300 --> 00:14:35.300]  真是有自由的
[00:14:35.300 --> 00:14:37.300]  你去拿些錢去吃它
[00:14:37.300 --> 00:14:41.300]  香港是有很多花錢吃東西的機會的
[00:14:41.300 --> 00:14:42.300]  我發覺
[00:14:42.300 --> 00:14:43.300]  譬如我兩個女兒
[00:14:43.300 --> 00:14:45.300]  經常都看Open Rice
[00:14:45.300 --> 00:14:48.300]  如果你喜歡餵食那些
[00:14:48.300 --> 00:14:52.300]  多少錢都不夠你賺來吃
[00:14:52.300 --> 00:14:54.300]  現在我女兒
[00:14:54.300 --> 00:14:56.300]  18歲生日
[00:14:56.300 --> 00:14:59.300]  二女前一年18歲生日
[00:14:59.300 --> 00:15:02.300]  她說18歲很特別的爸爸
[00:15:02.300 --> 00:15:04.300]  所以一定要很特別的慶祝
[00:15:04.300 --> 00:15:05.300]  OK 很特別的
[00:15:05.300 --> 00:15:07.300]  一生人一次18歲這麼特別
[00:15:07.300 --> 00:15:11.300]  終於她一生人第一次吃懷石料理
[00:15:11.300 --> 00:15:12.300]  大家吃過沒有?
[00:15:12.300 --> 00:15:17.300]  懷石料理就是日本的Formal Dinner
[00:15:17.300 --> 00:15:19.300]  一千多元一個人
[00:15:19.300 --> 00:15:21.300]  已經是最便宜的了
[00:15:21.300 --> 00:15:22.300]  我查過Open Rice
[00:15:22.300 --> 00:15:25.300]  最貴的懷石料理是三千元一個人
[00:15:25.300 --> 00:15:29.300]  很快就可以用光這些錢了
[00:15:29.300 --> 00:15:30.300]  無論如何
[00:15:30.300 --> 00:15:32.300]  總之你喜歡怎麼用你現在的錢
[00:15:32.300 --> 00:15:35.300]  你用來奉獻教會也好
[00:15:35.300 --> 00:15:37.300]  你用來吃懷石料理也好
[00:15:37.300 --> 00:15:38.300]  你用來拿一張一百元紙
[00:15:38.300 --> 00:15:39.300]  用來點煙也好
[00:15:39.300 --> 00:15:41.300]  好像那些電影那樣
[00:15:41.300 --> 00:15:42.300]  你可以的
[00:15:42.300 --> 00:15:43.300]  你真是有自由的
[00:15:43.300 --> 00:15:44.300]  你自己去決定
[00:15:44.300 --> 00:15:46.300]  不過故事就叫你想清楚了
[00:15:46.300 --> 00:15:47.300]  是你有自由的
[00:15:47.300 --> 00:15:48.300]  但是你想清楚
[00:15:48.300 --> 00:15:49.300]  有一天去到神面前
[00:15:49.300 --> 00:15:50.300]  神問你的時候
[00:15:50.300 --> 00:15:52.300]  你怎麼回答他呢?
[00:15:52.300 --> 00:15:53.300]  好 下一節
[00:15:53.300 --> 00:15:55.300]  第三節是不是可以按這個?
[00:15:55.300 --> 00:15:56.300]  是 沒錯
[00:15:56.300 --> 00:15:57.300]  管家就心裡說
[00:15:57.300 --> 00:15:59.300]  主人馳我
[00:15:59.300 --> 00:16:01.300]  不容我作管家
[00:16:01.300 --> 00:16:02.300]  我將來做什麼呢?
[00:16:02.300 --> 00:16:03.300]  鋤隊嗎?
[00:16:03.300 --> 00:16:04.300]  沒有力氣
[00:16:04.300 --> 00:16:05.300]  討飯嗎?
[00:16:05.300 --> 00:16:06.300]  害羞
[00:16:06.300 --> 00:16:07.300]  我知道怎麼做了
[00:16:07.300 --> 00:16:08.300]  耿銀利呢
[00:16:08.300 --> 00:16:10.300]  在我做不了管家的時候
[00:16:10.300 --> 00:16:12.300]  接我到他們家裡去
[00:16:12.300 --> 00:16:15.300]  第四節當然就說了一個
[00:16:15.300 --> 00:16:17.300]  近東的文化
[00:16:17.300 --> 00:16:21.300]  很怕欠人情債的
[00:16:21.300 --> 00:16:24.300]  我們當中
[00:16:24.300 --> 00:16:27.300]  最年輕的那些走了
[00:16:27.300 --> 00:16:29.300]  我們在這裡當中不是最年輕的那些
[00:16:29.300 --> 00:16:31.300]  你也應該明白
[00:16:31.300 --> 00:16:33.300]  中國人講人情這件事
[00:16:33.300 --> 00:16:34.300]  也是很嚴重的
[00:16:34.300 --> 00:16:36.300]  不可以欠人情債的
[00:16:36.300 --> 00:16:38.300]  你知道譬如
[00:16:38.300 --> 00:16:39.300]  於是乎
[00:16:39.300 --> 00:16:43.300]  去跟姨媽姑姑去喝茶的時候
[00:16:43.300 --> 00:16:45.300]  喝完茶之後
[00:16:45.300 --> 00:16:48.300]  帳單一來到的時候
[00:16:48.300 --> 00:16:50.300]  就會各出神功
[00:16:50.300 --> 00:16:51.300]  一個打詠春
[00:16:51.300 --> 00:16:52.300]  一個打太極
[00:16:52.300 --> 00:16:54.300]  要將帳單搶過來
[00:16:54.300 --> 00:16:56.300]  當然最高招的那些
[00:16:56.300 --> 00:16:58.300]  就不跟你玩太極詠春了
[00:16:58.300 --> 00:17:00.300]  他不知道什麼時候去了廁所
[00:17:00.300 --> 00:17:02.300]  然後就給了錢了
[00:17:02.300 --> 00:17:04.300]  這些是高度
[00:17:04.300 --> 00:17:06.300]  這些是無影腳
[00:17:06.300 --> 00:17:08.300]  不知道什麼時候給了錢
[00:17:08.300 --> 00:17:10.300]  我們中國人也是這樣
[00:17:10.300 --> 00:17:12.300]  很怕欠人情債
[00:17:12.300 --> 00:17:14.300]  被人請了一次吃飯
[00:17:14.300 --> 00:17:17.300]  好像渾身都不安心
