
[00:00:00.000 --> 00:00:07.000]  早晨,今天是福音的主日
[00:03:08.000 --> 00:03:10.000]  在聖殿那裏
[00:03:10.000 --> 00:03:12.000]  但是這幫人一早已經部署
[00:03:12.000 --> 00:03:14.000]  你有時候想不到在你的人生裏面
[00:03:14.000 --> 00:03:15.000]  你想到沒想過的
[00:03:15.000 --> 00:03:17.000]  突然間那一天發生了這個事情
[00:03:17.000 --> 00:03:19.000]  突然間醫生宣佈
[00:03:19.000 --> 00:03:21.000]  在你的身體裏面有這個問題
[00:03:21.000 --> 00:03:23.000]  在那時候突然間你會發覺
[00:03:23.000 --> 00:03:26.000]  一些以前你覺得很重要的關注都不重要了
[00:03:26.000 --> 00:03:28.000]  突然間你要問我死
[00:03:28.000 --> 00:03:30.000]  生死的問題
[00:03:30.000 --> 00:03:32.000]  究竟我為什麼要生存的問題
[00:03:32.000 --> 00:03:35.000]  這些就是宗教信仰要問的問題
[00:03:35.000 --> 00:03:36.000]  你今天可以不問
[00:03:36.000 --> 00:03:38.000]  你今天可以不理
[00:03:38.000 --> 00:03:40.000]  但是有一天突然間的時候
[00:03:40.000 --> 00:03:41.000]  可能那時候你才要問
[00:03:41.000 --> 00:03:42.000]  才要找清楚
[00:03:42.000 --> 00:03:43.000]  才要想清楚
[00:03:43.000 --> 00:03:45.000]  可能已經太遲了
[00:03:45.000 --> 00:03:47.000]  這個就是
[00:03:47.000 --> 00:03:50.000]  為什麼我們今天要走在一起思想
[00:03:50.000 --> 00:03:51.000]  我恭喜你
[00:03:51.000 --> 00:03:53.000]  因為今天我們大家一起有
[00:03:53.000 --> 00:03:55.000]  我想都是二三十分鐘的時間
[00:03:55.000 --> 00:03:56.000]  不會很長
[00:03:56.000 --> 00:03:58.000]  但這二三十分鐘
[00:03:58.000 --> 00:04:00.000]  可能是成為你生命裏面
[00:04:00.000 --> 00:04:02.000]  邁向永恆
[00:04:02.000 --> 00:04:04.000]  突破你自己這麼多年的生命裏面
[00:04:04.000 --> 00:04:06.000]  一個很重要的關鍵
[00:04:06.000 --> 00:04:08.000]  這個就是今天我為什麼站在這裏
[00:04:08.000 --> 00:04:10.000]  我願意用我的時間
[00:04:10.000 --> 00:04:13.000]  和大家一起來作一點交代
[00:04:13.000 --> 00:04:15.000]  和分享的地方
[00:04:15.000 --> 00:04:17.000]  為什麼你要信基督教
[00:04:17.000 --> 00:04:18.000]  有些人問我
[00:04:18.000 --> 00:04:21.000]  因為我教了十七年中國的哲學
[00:04:21.000 --> 00:04:23.000]  我教孔子的論語
[00:04:23.000 --> 00:04:26.000]  孟子我教杜德京
[00:04:26.000 --> 00:04:30.000]  我教莊子我教六祖壇經
[00:04:30.000 --> 00:04:33.000]  但是我是一個基督徒
[00:04:33.000 --> 00:04:35.000]  為什麼你還可以做一個基督徒
[00:04:35.000 --> 00:04:36.000]  為什麼不可以
[00:04:36.000 --> 00:04:37.000]  有什麼特別
[00:04:37.000 --> 00:04:39.000]  今天我想很簡單告訴你
[00:04:39.000 --> 00:04:41.000]  今天基督教的信仰有什麼特別
[00:04:41.000 --> 00:04:44.000]  今天我不是要游說你信的宗教
[00:04:44.000 --> 00:04:46.000]  可能你已經有宗教
[00:04:46.000 --> 00:04:48.000]  可能你是一個佛教徒
[00:04:48.000 --> 00:04:51.000]  可能你有民間的宗教信仰
[00:04:51.000 --> 00:04:52.000]  不過今天我想告訴你
[00:04:52.000 --> 00:04:54.000]  基督教有一個不同的地方
[00:04:54.000 --> 00:04:56.000]  這個信仰有一個很不同的地方
[00:04:56.000 --> 00:04:58.000]  就是因為有些東西是所有
[00:04:58.000 --> 00:05:01.000]  你現在信的宗教都不會有
[00:05:01.000 --> 00:05:04.000]  而那樣東西可能正是你一生裏面
[00:05:04.000 --> 00:05:06.000]  是要追尋更加
[00:05:06.000 --> 00:05:09.000]  是對你更加永恆和重要的東西
[00:05:09.000 --> 00:05:11.000]  你不需要等下你所有的
[00:05:11.000 --> 00:05:14.000]  正如我雖然是前一年退休了
[00:05:14.000 --> 00:05:16.000]  但是我還是在看
[00:05:16.000 --> 00:05:19.000]  我還是在看杜德京的
[00:05:19.000 --> 00:05:21.000]  我上個星期在看莊子的
[00:05:21.000 --> 00:05:26.000]  我仍然每天都看一段孔子的論語
[00:05:26.000 --> 00:05:29.000]  我覺得是人生裏面很好的教導
[00:05:29.000 --> 00:05:31.000]  不過我當然是看聖經
[00:05:31.000 --> 00:05:34.000]  究竟基督教有什麼特別
[00:05:34.000 --> 00:05:35.000]  基督教不同在哪裏
[00:05:35.000 --> 00:05:38.000]  我很簡單跟大家說幾樣的東西
[00:05:38.000 --> 00:05:41.000]  我相信對於你和我也有幫助
[00:05:41.000 --> 00:05:44.000]  第一樣在我們中國的宗教
[00:05:44.000 --> 00:05:46.000]  在我們中國人生的修養裏面
[00:05:46.000 --> 00:05:48.000]  是非常非常好
[00:05:48.000 --> 00:05:50.000]  他們起始點是告訴我們
[00:05:50.000 --> 00:05:52.000]  我們每個人要發現我們自己
[00:05:52.000 --> 00:05:54.000]  要發現你的內心世界
[00:05:54.000 --> 00:05:56.000]  原來那裏有靈光
[00:05:56.000 --> 00:05:57.000]  那裏有善性
[00:05:57.000 --> 00:05:58.000]  那裏有佛性
[00:05:58.000 --> 00:06:00.000]  那裏有道心
[00:06:00.000 --> 00:06:02.000]  在那裏你只要留心
[00:06:02.000 --> 00:06:03.000]  好像儒家的思想
[00:06:03.000 --> 00:06:05.000]  也是我自己特別的專業
[00:06:05.000 --> 00:06:07.000]  告訴我們人生雖然周圍
[00:06:07.000 --> 00:06:09.000]  很多令我們失望的人
[00:06:09.000 --> 00:06:11.000]  甚至我們有時自己令自己失望
[00:06:11.000 --> 00:06:13.000]  不過當然我們看見我們的生命
[00:06:13.000 --> 00:06:14.000]  有些靈光
[00:06:14.000 --> 00:06:16.000]  就是說有些善性
[00:06:16.000 --> 00:06:17.000]  閃耀的時候
[00:06:17.000 --> 00:06:19.000]  就好像冰山的一角那樣
[00:06:19.000 --> 00:06:20.000]  向下抄下去
[00:06:20.000 --> 00:06:22.000]  原來我們裏面
[00:06:22.000 --> 00:06:25.000]  內心裏面有這種良知良心
[00:06:25.000 --> 00:06:27.000]  當我們能夠抓住它
[00:06:27.000 --> 00:06:29.000]  能夠沖涼發揮的話
[00:06:29.000 --> 00:06:32.000]  我們人性就能夠高貴起來
[00:06:32.000 --> 00:06:35.000]  這是一個非常偉大的思想
[00:06:35.000 --> 00:06:37.000]  也是非常好的教導
[00:06:37.000 --> 00:06:40.000]  我們每個人都要向著這個方向去做
[00:06:40.000 --> 00:06:43.000]  佛教的思想教我們要
[00:06:43.000 --> 00:06:45.000]  能夠放下
[00:06:45.000 --> 00:06:46.000]  你能夠放下
[00:06:46.000 --> 00:06:48.000]  你的生命自在就自由了
[00:06:48.000 --> 00:06:49.000]  放下為什麼?
[00:06:49.000 --> 00:06:51.000]  因為你如果看透了有這個智慧
[00:06:51.000 --> 00:06:53.000]  去看透這個花花落落的世界
[00:06:53.000 --> 00:06:54.000]  最終極其實是空的
[00:06:54.000 --> 00:06:55.000]  空不是沒有
[00:06:55.000 --> 00:06:57.000]  不過是留著你抓不住的
[00:06:57.000 --> 00:06:58.000]  既然你知道它抓不住的時候
[00:06:58.000 --> 00:06:59.000]  就不要抓住它了
[00:06:59.000 --> 00:07:01.000]  你不抓它就能夠放手
[00:07:01.000 --> 00:07:02.000]  你放手的時候
[00:07:02.000 --> 00:07:03.000]  你的生命就不會有掛搭
[00:07:03.000 --> 00:07:04.000]  就不會有執著
[00:07:04.000 --> 00:07:06.000]  你的生命就能夠更自由
[00:07:06.000 --> 00:07:09.000]  這些是非常偉大的思想
[00:07:09.000 --> 00:07:11.000]  也是很好的人生哲學
[00:07:11.000 --> 00:07:13.000]  我一直在教這些的課
[00:07:13.000 --> 00:07:15.000]  我到現在都是很佩服
[00:07:15.000 --> 00:07:17.000]  但是我仍然要做一個基督教徒
[00:07:17.000 --> 00:07:18.000]  為什麼?
[00:07:18.000 --> 00:07:20.000]  不是我要相信多一個宗教
[00:07:20.000 --> 00:07:22.000]  而是我知道在基督教信仰裏面
[00:07:22.000 --> 00:07:24.000]  有些東西是不可以取代的
[00:07:24.000 --> 00:07:25.000]  第一
[00:07:25.000 --> 00:07:27.000]  基督教不單止告訴我們
[00:07:27.000 --> 00:07:29.000]  我們要留意我們內心世界
[00:07:29.000 --> 00:07:32.000]  我們還要去發現上帝
[00:07:32.000 --> 00:07:33.000]  是兩樣東西
[00:07:33.000 --> 00:07:35.000]  發現我們不單止認識
[00:07:35.000 --> 00:07:37.000]  我們裏面自己的內心
[00:07:37.000 --> 00:07:39.000]  我們還要認識一個
[00:07:39.000 --> 00:07:41.000]  創造宇宙、創造我
[00:07:41.000 --> 00:07:43.000]  創造大自然的神
[00:07:43.000 --> 00:07:45.000]  這個可能你沒有想過
[00:07:45.000 --> 00:07:46.000]  或者你知道
[00:07:46.000 --> 00:07:48.000]  但是你從來沒有嘗試過
[00:07:48.000 --> 00:07:50.000]  去有這種新的發現
[00:07:50.000 --> 00:07:51.000]  這個就是基督教信仰裏面
[00:07:51.000 --> 00:07:53.000]  一個完全不同的地方
[00:07:53.000 --> 00:07:55.000]  為什麼要發現那個神呢?
[00:07:55.000 --> 00:07:57.000]  因為它在宇宙裏面
[00:07:57.000 --> 00:08:00.000]  它創造了你和我的時候
[00:08:00.000 --> 00:08:03.000]  它不單止在那裏
[00:08:03.000 --> 00:08:04.000]  並且它認識你
[00:08:04.000 --> 00:08:06.000]  它想跟你建立一個
[00:08:06.000 --> 00:08:08.000]  經驗上的關係
[00:08:08.000 --> 00:08:10.000]  這個消息就很重要了
[00:08:10.000 --> 00:08:11.000]  你會說
[00:08:11.000 --> 00:08:13.000]  我都不知道它是不是
[00:08:13.000 --> 00:08:14.000]  又沒見過它
[00:08:14.000 --> 00:08:15.000]  這麼飄渺
[00:08:15.000 --> 00:08:17.000]  一點都不飄渺
[00:08:17.000 --> 00:08:18.000]  我想告訴你今早
[00:08:18.000 --> 00:08:20.000]  有幾樣東西你可以真的知道
[00:08:20.000 --> 00:08:24.000]  並且很肯定有神在裏面
[00:08:24.000 --> 00:08:26.000]  你不一定要親眼見過它
[00:08:26.000 --> 00:08:28.000]  不過你知道它一定在裏面
[00:08:28.000 --> 00:08:31.000]  好像有一天你去到一個
[00:08:31.000 --> 00:08:33.000]  樹林荒野的地方
[00:08:33.000 --> 00:08:35.000]  突然間你發覺樹林中
[00:08:35.000 --> 00:08:37.000]  有一塊田四四方方
[00:08:37.000 --> 00:08:38.000]  畫出來很漂亮
[00:08:38.000 --> 00:08:39.000]  有泥巴
[00:08:39.000 --> 00:08:41.000]  然後一半很直的
[00:08:41.000 --> 00:08:42.000]  種了一些花
[00:08:42.000 --> 00:08:43.000]  同一種顏色
[00:08:43.000 --> 00:08:46.000]  一半種了一些菜
[00:08:46.000 --> 00:08:47.000]  同一種的菜
[00:08:47.000 --> 00:08:48.000]  於是你說
[00:08:48.000 --> 00:08:49.000]  多麼有趣
[00:08:49.000 --> 00:08:50.000]  這麼荒野的地方
[00:08:50.000 --> 00:08:51.000]  怎會有人種東西
[00:08:51.000 --> 00:08:53.000]  有人種東西
[00:08:53.000 --> 00:08:55.000]  你不自覺你會說出來
[00:08:55.000 --> 00:08:56.000]  有人見過的圓丁
[00:08:56.000 --> 00:08:57.000]  你沒有見過的圓丁
[00:08:57.000 --> 00:08:59.000]  不過你知道這樣的形勢
[00:08:59.000 --> 00:09:01.000]  這樣畫出來
[00:09:01.000 --> 00:09:02.000]  這麼有設計
[00:09:02.000 --> 00:09:05.000]  這麼奇妙的結構
[00:09:05.000 --> 00:09:06.000]  這麼齊整
[00:09:06.000 --> 00:09:08.000]  沒可能偶然
[00:09:08.000 --> 00:09:10.000]  一定是有個心思
[00:09:10.000 --> 00:09:11.000]  在背後來做
[00:09:11.000 --> 00:09:13.000]  這個同樣一樣
[00:09:13.000 --> 00:09:14.000]  今天我相信
[00:09:14.000 --> 00:09:15.000]  我們可能有時
[00:09:15.000 --> 00:09:17.000]  看得太多太習慣
[00:09:17.000 --> 00:09:19.000]  有時你晚上有時間的時候
[00:09:19.000 --> 00:09:20.000]  看看英文台那些
[00:09:20.000 --> 00:09:22.000]  有些你知道英文台
[00:09:22.000 --> 00:09:24.000]  很多時候播一些記錄片
[00:09:24.000 --> 00:09:27.000]  講動物、植物
[00:09:27.000 --> 00:09:29.000]  甚至昆蟲、魚
[00:09:29.000 --> 00:09:32.000]  有沒有留意那些評述員
[00:09:32.000 --> 00:09:33.000]  那些不是基督教徒
[00:09:33.000 --> 00:09:34.000]  不一定是基督教徒
[00:09:34.000 --> 00:09:36.000]  但有時他自己忍不住
[00:09:36.000 --> 00:09:38.000]  嘩!什麼這麼精彩的
[00:09:38.000 --> 00:09:40.000]  波斯爾
[00:09:40.000 --> 00:09:41.000]  Incredible
[00:09:41.000 --> 00:09:44.000]  嘩!真的Fantastic
[00:09:44.000 --> 00:09:45.000]  用這些字眼
[00:09:45.000 --> 00:09:46.000]  為什麼
[00:09:46.000 --> 00:09:48.000]  因為他見到這些生物
[00:09:48.000 --> 00:09:50.000]  這些很細不起眼的生物
[00:09:50.000 --> 00:09:52.000]  那些植物
[00:09:52.000 --> 00:09:54.000]  那個結構他心裏面
[00:09:54.000 --> 00:09:55.000]  這麼奇的
[00:09:55.000 --> 00:09:57.000]  嘩!這隻植物這麼細小
[00:09:57.000 --> 00:09:58.000]  這麼聰明
[00:09:58.000 --> 00:09:59.000]  什麼聰明
[00:09:59.000 --> 00:10:01.000]  而是他生存的結構
[00:10:01.000 --> 00:10:03.000]  是令你驚訝的
[00:10:03.000 --> 00:10:05.000]  為什麼可以這麼厲害
[00:10:05.000 --> 00:10:06.000]  那個厲害背後
[00:10:06.000 --> 00:10:09.000]  就是因為他有這個
[00:10:09.000 --> 00:10:12.000]  創造者在幫他設計
[00:10:12.000 --> 00:10:14.000]  是不是這麼神奇
[00:10:14.000 --> 00:10:15.000]  是的
[00:10:15.000 --> 00:10:17.000]  幾年前我寫了一本書
[00:10:17.000 --> 00:10:19.000]  叫是否真有神的存在
[00:10:19.000 --> 00:10:20.000]  可能有些朋友都看過
[00:10:20.000 --> 00:10:22.000]  基督徒都看過
[00:10:22.000 --> 00:10:24.000]  那裏我就說
[00:10:24.000 --> 00:10:26.000]  有幾樣東西我們知道神在這裏
[00:10:26.000 --> 00:10:28.000]  第一我們透過他所造的這個世界
[00:10:28.000 --> 00:10:30.000]  可以指向他一直在這裏
[00:10:30.000 --> 00:10:32.000]  不過我們有時不理他
[00:10:32.000 --> 00:10:33.000]  不過如果我們打開眼睛
[00:10:33.000 --> 00:10:35.000]  今天好像我提的提議
[00:10:35.000 --> 00:10:38.000]  就是我們帶一個能謙
[00:10:38.000 --> 00:10:40.000]  能誠
[00:10:40.000 --> 00:10:41.000]  能勇的心
[00:10:41.000 --> 00:10:42.000]  去望這個世界
[00:10:42.000 --> 00:10:44.000]  你不能否認這個世界
[00:10:44.000 --> 00:10:46.000]  到處都想告訴你
[00:10:46.000 --> 00:10:48.000]  我是有創造者在這裏
[00:10:48.000 --> 00:10:50.000]  裏面就有很多的例子
[00:10:50.000 --> 00:10:51.000]  今天我當然沒有時間
[00:10:51.000 --> 00:10:55.000]  但我都帶了一個很簡單的例子給大家看看
[00:10:55.000 --> 00:10:57.000]  有一幅相給大家看
[00:10:57.000 --> 00:11:00.000]  這個在學名這種植物
[00:11:00.000 --> 00:11:02.000]  這種植物的學名叫做
[00:11:02.000 --> 00:11:04.000]  Saracenia
[00:11:04.000 --> 00:11:08.000]  中文有些叫做瓶子草
[00:11:08.000 --> 00:11:10.000]  這個瓶子草很有趣的
[00:11:10.000 --> 00:11:11.000]  很普通的
[00:11:11.000 --> 00:11:12.000]  小小一棵
[00:11:12.000 --> 00:11:15.000]  不過就好像一個香檳榛
[00:11:15.000 --> 00:11:16.000]  瓶子草有什麼特別
[00:11:16.000 --> 00:11:20.000]  它是要吸收昆蟲的身體
[00:11:20.000 --> 00:11:23.000]  屍體才能夠有養分的
[00:11:23.000 --> 00:11:25.000]  不然它就會死的
[00:11:25.000 --> 00:11:26.000]  所以它是肉食的
[00:11:26.000 --> 00:11:27.000]  很有趣的
[00:11:27.000 --> 00:11:29.000]  但它又不動的
[00:11:29.000 --> 00:11:30.000]  那它怎麼抓的
[00:11:30.000 --> 00:11:31.000]  你看看
[00:11:31.000 --> 00:11:33.000]  它有幾樣東西
[00:11:33.000 --> 00:11:37.000]  是很不可思議的
[00:11:37.000 --> 00:11:39.000]  第一
[00:11:39.000 --> 00:11:41.000]  它這個瓶子的底部
[00:11:41.000 --> 00:11:42.000]  有液體在這裏
[00:11:42.000 --> 00:11:44.000]  有些液體是很香的
[00:11:44.000 --> 00:11:46.000]  香到
[00:11:46.000 --> 00:11:48.000]  是那些昆蟲飛過的時候
[00:11:48.000 --> 00:11:50.000]  就臨到以為有東西吃
[00:11:50.000 --> 00:11:52.000]  它就飛過來的
[00:11:52.000 --> 00:11:53.000]  不過那些液體
[00:11:53.000 --> 00:11:55.000]  當昆蟲掉下去之後
[00:11:55.000 --> 00:11:56.000]  它就會融化它
[00:11:56.000 --> 00:11:59.000]  吸收了它成為他們的食物的
[00:11:59.000 --> 00:12:01.000]  所以它又香又毒的
[00:12:01.000 --> 00:12:04.000]  這種的合併是很難得的
[00:12:04.000 --> 00:12:05.000]  不過它不知為何
[00:12:05.000 --> 00:12:07.000]  瓶子草裏面都有一些液體
[00:12:07.000 --> 00:12:08.000]  是怎麼來的
[00:12:08.000 --> 00:12:11.000]  待會我們一起問你自己
[00:12:11.000 --> 00:12:12.000]  還有
[00:12:12.000 --> 00:12:14.000]  如果只剩下液體是不行的
[00:12:14.000 --> 00:12:16.000]  它還有很多東西配搭的
[00:12:16.000 --> 00:12:17.000]  你知道嗎
[00:12:17.000 --> 00:12:18.000]  這個瓶子草
[00:12:18.000 --> 00:12:20.000]  因為它兩邊裏面
[00:12:20.000 --> 00:12:23.000]  是非常滑的蠟鋪著的
[00:12:23.000 --> 00:12:24.000]  這種蠟
[00:12:24.000 --> 00:12:25.000]  它的結構
[00:12:25.000 --> 00:12:27.000]  是滑到任何昆蟲
[00:12:27.000 --> 00:12:30.000]  無論它有多厲害的昆蟲的腳
[00:12:30.000 --> 00:12:32.000]  一弄回去想聞一下
[00:12:32.000 --> 00:12:34.000]  就滑下去了
[00:12:34.000 --> 00:12:35.000]  就會滑下去了
[00:12:35.000 --> 00:12:37.000]  你多厲害都可以滑下去的
[00:12:37.000 --> 00:12:38.000]  OK
[00:12:38.000 --> 00:12:40.000]  那滑下去就爬上來
[00:12:40.000 --> 00:12:42.000]  還沒浸濕之前
[00:12:42.000 --> 00:12:44.000]  或者濕了一點點都爬上來
[00:12:44.000 --> 00:12:46.000]  怎料它裏面
[00:12:46.000 --> 00:12:49.000]  有些小的毛其實是刀刺
[00:12:49.000 --> 00:12:50.000]  它的方向
[00:12:50.000 --> 00:12:51.000]  不是亂生的
[00:12:51.000 --> 00:12:53.000]  全部是向下的
[00:12:53.000 --> 00:12:54.000]  你明白我的意思嗎
[00:12:54.000 --> 00:12:55.000]  所以它想爬上來
[00:12:55.000 --> 00:12:56.000]  爬不到的
[00:12:56.000 --> 00:12:58.000]  打平它都可以這樣爬
[00:12:58.000 --> 00:12:59.000]  它不斷向下的
[00:12:59.000 --> 00:13:01.000]  所以它想上也上不了
[00:13:01.000 --> 00:13:03.000]  爬也爬不到
[00:13:03.000 --> 00:13:04.000]  還有你有沒有留意
[00:13:04.000 --> 00:13:06.000]  每一棵上面有一塊葉
[00:13:06.000 --> 00:13:09.000]  這塊葉不是拿來隨便的
[00:13:09.000 --> 00:13:11.000]  這塊葉一定在這裏
[00:13:11.000 --> 00:13:13.000]  剛剛吸住它的上面
[00:13:13.000 --> 00:13:14.000]  就是空位
[00:13:14.000 --> 00:13:15.000]  它從可以下去
[00:13:15.000 --> 00:13:16.000]  但是它是高一點點的
[00:13:16.000 --> 00:13:18.000]  它不會太低也不會太高
[00:13:18.000 --> 00:13:19.000]  拿來做什麼
[00:13:19.000 --> 00:13:21.000]  因為太陽曬的時候
[00:13:21.000 --> 00:13:22.000]  如果沒有這塊葉
[00:13:22.000 --> 00:13:24.000]  就曬乾它裏面的液質
[00:13:24.000 --> 00:13:26.000]  那就沒得用了
[00:13:26.000 --> 00:13:27.000]  如果下雨的時候
[00:13:27.000 --> 00:13:29.000]  裝滿了水的時候
[00:13:29.000 --> 00:13:30.000]  就沖淡了它
[00:13:30.000 --> 00:13:31.000]  就用不了了
[00:13:31.000 --> 00:13:33.000]  所以它有這個東西在這裏
[00:13:33.000 --> 00:13:35.000]  我想說一件事
[00:13:35.000 --> 00:13:37.000]  今天我們看著這個
[00:13:37.000 --> 00:13:39.000]  我們打開我們的心來看
[00:13:39.000 --> 00:13:41.000]  怎會沒有一個創造者在這裏
[00:13:41.000 --> 00:13:42.000]  精心設計
[00:13:42.000 --> 00:13:43.000]  還有一件事
[00:13:43.000 --> 00:13:47.000]  我知道有些讀書有學問的朋友
[00:13:47.000 --> 00:13:50.000]  就說這些叫進化
[00:13:50.000 --> 00:13:52.000]  經過千萬年的時候
[00:13:52.000 --> 00:13:54.000]  你說這麼奇妙
[00:13:54.000 --> 00:13:54.000]  當然了
[00:13:54.000 --> 00:13:56.000]  那些不奇妙死了
[00:13:56.000 --> 00:13:58.000]  剩下的那些當然是奇妙的
[00:13:58.000 --> 00:13:59.000]  我明白這個道理
[00:13:59.000 --> 00:14:01.000]  我也有研究這些東西
[00:14:01.000 --> 00:14:03.000]  不過有一件事進化
[00:14:03.000 --> 00:14:04.000]  我不是基督徒
[00:14:04.000 --> 00:14:06.000]  不是說要否定進化
[00:14:06.000 --> 00:14:09.000]  生物隨著它的環境的改變
[00:14:09.000 --> 00:14:10.000]  它有所適應的改變
[00:14:10.000 --> 00:14:13.000]  這個是慢慢的演化
[00:14:13.000 --> 00:14:15.000]  絕對是有這樣的事
[00:14:15.000 --> 00:14:18.000]  不過進化不能夠完全解釋這些現象
[00:14:18.000 --> 00:14:22.000]  因為進化是相信要很長的時間
[00:14:22.000 --> 00:14:24.000]  數以百萬年
[00:14:24.000 --> 00:14:25.000]  幾百萬年
[00:14:25.000 --> 00:14:26.000]  甚至上億年
[00:14:26.000 --> 00:14:28.000]  慢慢慢慢的那些生物
[00:14:28.000 --> 00:14:30.000]  因為環境的變化它就適應
[00:14:30.000 --> 00:14:31.000]  於是加一些加一些
[00:14:31.000 --> 00:14:32.000]  最後它就適應到了
[00:14:32.000 --> 00:14:34.000]  到現在就生存下去了
[00:14:34.000 --> 00:14:35.000]  是不是
[00:14:35.000 --> 00:14:37.000]  它需要時間很長的
[00:14:37.000 --> 00:14:38.000]  不過我想問你
[00:14:38.000 --> 00:14:40.000]  也想讓你自己知道
[00:14:40.000 --> 00:14:42.000]  這種瓶子草剛才說的
[00:14:42.000 --> 00:14:44.000]  那五個
[00:14:44.000 --> 00:14:46.000]  配件
[00:14:46.000 --> 00:14:47.000]  那些鈉
