
[00:00:00.000 --> 00:00:02.000]  (字幕:梁家鑫)
[00:01:55.000 --> 00:01:58.000]  這是一個Q世代
[00:01:58.000 --> 00:02:01.000]  很早的時候已經有人說IQ
[00:02:01.000 --> 00:02:03.000]  所謂智慧的雙數
[00:02:03.000 --> 00:02:04.000]  或者簡稱智商
[00:02:04.000 --> 00:02:06.000]  是個人厲害嗎
[00:02:06.000 --> 00:02:09.000]  很多家長都非常緊張
[00:02:09.000 --> 00:02:10.000]  我們看到很多補習班
[00:02:10.000 --> 00:02:11.000]  興趣班
[00:02:11.000 --> 00:02:14.000]  甚至學校都以這一點作為標榜
[00:02:14.000 --> 00:02:17.000]  後來發現真正成功的不是IQ
[00:02:17.000 --> 00:02:19.000]  真正成功的是EQ
[00:02:19.000 --> 00:02:21.000]  是能夠控制情緒的人
[00:02:21.000 --> 00:02:23.000]  或者簡稱情商
[00:02:23.000 --> 00:02:27.000]  情緒指標的雙數
[00:02:27.000 --> 00:02:29.000]  然後慢慢就多了一些
[00:02:29.000 --> 00:02:31.000]  AQ不知道大家有沒有聽過
[00:02:31.000 --> 00:02:34.000]  就是逆境的雙數
[00:02:34.000 --> 00:02:39.000]  即是面對一些不開心的事
[00:02:39.000 --> 00:02:40.000]  困難的事
[00:02:40.000 --> 00:02:43.000]  他能夠承受的能力
[00:02:43.000 --> 00:02:45.000]  這可能比前面那兩樣東西
[00:02:45.000 --> 00:02:46.000]  更加現實
[00:02:46.000 --> 00:02:49.000]  因為事實上很多人很聰明
[00:02:49.000 --> 00:02:53.000]  但面對困難的時候
[00:02:53.000 --> 00:02:55.000]  就好像完全倒塌一樣
[00:02:55.000 --> 00:02:58.000]  這也是另一個角度
[00:02:58.000 --> 00:03:01.000]  當然教會裏面也有時說一樣
[00:03:01.000 --> 00:03:02.000]  不知道大家有沒有留意
[00:03:02.000 --> 00:03:04.000]  教會說什麼呢
[00:03:04.000 --> 00:03:06.000]  是SQ
[00:03:06.000 --> 00:03:08.000]  即是靈情的雙數
[00:03:08.000 --> 00:03:10.000]  你屬靈生命的雙數
[00:03:10.000 --> 00:03:12.000]  即是說在教會裏面
[00:03:12.000 --> 00:03:14.000]  如果前面那三樣
[00:03:14.000 --> 00:03:15.000]  再加上你的靈性
[00:03:15.000 --> 00:03:18.000]  大概是健康和蒙塵與立別人
[00:03:18.000 --> 00:03:22.000]  這是Q世代
[00:03:22.000 --> 00:03:24.000]  但一會兒我會說多一個
[00:03:24.000 --> 00:03:26.000]  我想提出另外一個
[00:03:26.000 --> 00:03:29.000]  不過我們先回到這段聖經
[00:03:29.000 --> 00:03:32.000]  這段聖經說耶穌醫好
[00:03:32.000 --> 00:03:34.000]  十個大麻蜂的人
[00:03:34.000 --> 00:03:36.000]  這段聖經大家都很熟悉
[00:03:36.000 --> 00:03:39.000]  大麻蜂在很長的時間
[00:03:39.000 --> 00:03:41.000]  其實最近這幾十年才能醫
[00:03:41.000 --> 00:03:44.000]  很長很長的時間是不能醫
[00:03:44.000 --> 00:03:46.000]  並且高度傳染性
[00:03:46.000 --> 00:03:48.000]  而且傳染後大概一生
[00:03:48.000 --> 00:03:52.000]  都是陷入一個非常淒涼的光景之下
[00:03:52.000 --> 00:03:54.000]  特別是猶太人當中
[00:03:54.000 --> 00:03:57.000]  猶太人對於潔淨和不潔淨
[00:03:57.000 --> 00:03:59.000]  即是說乾淨不乾淨
[00:03:59.000 --> 00:04:01.000]  不是單單衛生的問題
[00:04:01.000 --> 00:04:03.000]  也不是醫學的問題
[00:04:03.000 --> 00:04:06.000]  乾淨不乾淨是宗教的問題
[00:04:06.000 --> 00:04:09.000]  是上帝賜福你的問題
[00:04:09.000 --> 00:04:12.000]  所以當一個人有大麻蜂的時間
[00:04:12.000 --> 00:04:13.000]  在舊的聖經裏面
[00:04:13.000 --> 00:04:15.000]  用很長的篇幅去說這件事
[00:04:15.000 --> 00:04:17.000]  利美記十三十四章
[00:04:17.000 --> 00:04:19.000]  有兩章聖經說
[00:04:19.000 --> 00:04:22.000]  面對高度傳染性的病的時候
[00:04:22.000 --> 00:04:24.000]  要怎樣處理一個大麻蜂的人
[00:04:24.000 --> 00:04:25.000]  當然時間關係
[00:04:25.000 --> 00:04:28.000]  我只是提出其中的兩節聖經
[00:04:28.000 --> 00:04:30.000]  我們一起讀出這段經文
[00:04:30.000 --> 00:04:33.000]  患有麻蜂災病的人
[00:04:33.000 --> 00:04:35.000]  他的衣服要撕裂
[00:04:35.000 --> 00:04:37.000]  也要逢頭散髮
[00:04:37.000 --> 00:04:39.000]  廢除水準
[00:04:39.000 --> 00:04:42.000]  喊著說不潔淨不潔淨
[00:04:42.000 --> 00:04:45.000]  災病還在他身上的時候
[00:04:45.000 --> 00:04:47.000]  他就是不潔淨的
[00:04:47.000 --> 00:04:49.000]  既然不潔淨
[00:04:49.000 --> 00:04:52.000]  他就要獨居住在營外
[00:04:52.000 --> 00:04:54.000]  很淒涼的
[00:04:54.000 --> 00:04:56.000]  就是說當有這個病的時間
[00:04:56.000 --> 00:04:58.000]  因為有傳染的問題
[00:04:58.000 --> 00:04:59.000]  如果留在家裏
[00:04:59.000 --> 00:05:00.000]  可能其他人也會有影響
[00:05:00.000 --> 00:05:03.000]  不知道大家有沒有接觸過麻蜂病人
[00:05:03.000 --> 00:05:06.000]  如果你有跟過我回國內
[00:05:06.000 --> 00:05:11.000]  你也知道我們很多時候去探訪麻蜂村
[00:05:11.000 --> 00:05:15.000]  曾經有麻蜂病人聚集在一起
[00:05:15.000 --> 00:05:17.000]  不過現在已經全部康復了
[00:05:17.000 --> 00:05:20.000]  因為現在醫學比較能夠控制麻蜂病
[00:05:20.000 --> 00:05:23.000]  他們康復之後也好
[00:05:23.000 --> 00:05:25.000]  也不會回家
[00:05:25.000 --> 00:05:28.000]  有些人是193幾年住到現在
[00:05:28.000 --> 00:05:30.000]  193幾年住到現在
[00:05:30.000 --> 00:05:31.000]  可能他年青十多歲的時候
[00:05:31.000 --> 00:05:33.000]  麻蜂病一直到現在
[00:05:33.000 --> 00:05:35.000]  那為什麼不回家呢
[00:05:35.000 --> 00:05:38.000]  因為不想連累家人
[00:05:38.000 --> 00:05:40.000]  麻蜂不只是單身體問題
[00:05:40.000 --> 00:05:42.000]  很多手手腳腳
[00:05:42.000 --> 00:05:46.000]  或者一些軟的組織會被侵蝕
[00:05:46.000 --> 00:05:50.000]  麻蜂還會影響你整個的生活
[00:05:50.000 --> 00:05:53.000]  還有你的家人
[00:05:53.000 --> 00:05:56.000]  你的朋友都不能跟你接觸
[00:05:56.000 --> 00:05:58.000]  以色列人來說
[00:05:58.000 --> 00:06:00.000]  他們要另外分開住
[00:06:00.000 --> 00:06:03.000]  本來城市要搬到另外地方住
[00:06:03.000 --> 00:06:05.000]  可能要有人救濟你才能生活
[00:06:05.000 --> 00:06:06.000]  要調命
[00:06:06.000 --> 00:06:08.000]  並且如果你走在街上
[00:06:08.000 --> 00:06:09.000]  遠遠見到其他人
[00:06:09.000 --> 00:06:12.000]  要大聲自己說不潔淨
[00:06:12.000 --> 00:06:15.000]  其實自尊心很難
[00:06:15.000 --> 00:06:20.000]  是一個差不多什麼都沒有的光景
[00:06:20.000 --> 00:06:24.000]  如果今天所說的這些是社會很需要的人
[00:06:24.000 --> 00:06:26.000]  耶穌在聖經裏面
[00:06:26.000 --> 00:06:29.000]  多次的要治好麻蜂病的人
[00:06:29.000 --> 00:06:31.000]  聖經說耶穌經過
[00:06:31.000 --> 00:06:34.000]  撒瑪利亞和加利利中間的地區
[00:06:34.000 --> 00:06:36.000]  和本修煉本就比和本更加好
[00:06:36.000 --> 00:06:40.000]  有一個字和本沒有翻譯出來
[00:06:40.000 --> 00:06:41.000]  中間的地區
[00:06:41.000 --> 00:06:45.000]  即是說撒瑪利亞和加利利
[00:06:45.000 --> 00:06:48.000]  大家再找一下地圖
[00:06:48.000 --> 00:06:52.000]  上面的地方是加利利
[00:06:52.000 --> 00:06:54.000]  是耶穌主要早期傳道的地方
[00:06:54.000 --> 00:06:58.000]  下面就是猶太人耶路撒冷聖子的地方
[00:06:58.000 --> 00:07:01.000]  中間就是一個半猶太人的地方
[00:07:01.000 --> 00:07:02.000]  撒瑪利亞
[00:07:02.000 --> 00:07:04.000]  本來不能來往的
[00:07:04.000 --> 00:07:08.000]  這裡就說在加利利和撒瑪利亞中間的地方
[00:07:08.000 --> 00:07:09.000]  在中間地區
[00:07:09.000 --> 00:07:11.000]  即是說在邊界之上
[00:07:11.000 --> 00:07:15.000]  本來兩個民族大家沒有交往
[00:07:15.000 --> 00:07:19.000]  因為過去歷史和種種原因沒有交往
[00:07:19.000 --> 00:07:22.000]  不過現在耶穌經過地區的時間
[00:07:22.000 --> 00:07:25.000]  就遇上了十個大麻蜂的人
[00:07:25.000 --> 00:07:29.000]  十個大麻蜂見到耶穌來的時候
[00:07:29.000 --> 00:07:31.000]  可能聽過耶穌的神蹟
[00:07:31.000 --> 00:07:32.000]  知道耶穌的名字
[00:07:32.000 --> 00:07:34.000]  所以馬上來見耶穌
[00:07:34.000 --> 00:07:36.000]  他說老師可憐我們吧
[00:07:36.000 --> 00:07:41.000]  你看到一個有需要的人
[00:07:41.000 --> 00:07:45.000]  一個覺得自己什麼都沒有
[00:07:45.000 --> 00:07:47.000]  有需要的人
[00:07:47.000 --> 00:07:51.000]  其實是一個領受上帝恩典的開始
[00:07:51.000 --> 00:07:52.000]  我再說一次
[00:07:52.000 --> 00:07:55.000]  如果一個人覺得自己很滿足的話
[00:07:55.000 --> 00:07:57.000]  大概他不需要上帝恩典
[00:07:57.000 --> 00:07:59.000]  甚至拒絕上帝恩典
[00:07:59.000 --> 00:08:01.000]  當我們和別人傳福音的時候
[00:08:01.000 --> 00:08:04.000]  聖經說的一種人不是他敵黨耶穌
[00:08:04.000 --> 00:08:07.000]  最冷一種人是說我沒有需要
[00:08:07.000 --> 00:08:09.000]  我沒有需要
[00:08:09.000 --> 00:08:12.000]  我已經覺得我的人生很好
[00:08:12.000 --> 00:08:15.000]  當你覺得你人生沒有需要的時候
[00:08:15.000 --> 00:08:18.000]  可能正正就是和上帝的關係最差的時候
[00:08:18.000 --> 00:08:20.000]  這班人
[00:08:20.000 --> 00:08:22.000]  剛才我說的背景就是
[00:08:22.000 --> 00:08:23.000]  差不多什麼都沒有
[00:08:23.000 --> 00:08:26.000]  所以他們走來很謙卑地
[00:08:26.000 --> 00:08:30.000]  在聖經說他們遠遠見到耶穌的時候
[00:08:30.000 --> 00:08:32.000]  可憐我不行
[00:08:32.000 --> 00:08:34.000]  可憐這個字很明顯是說
[00:08:34.000 --> 00:08:37.000]  我什麼都沒有只是你幫助我
[00:08:37.000 --> 00:08:42.000]  是一個請求這位主去幫助他們
[00:08:42.000 --> 00:08:45.000]  不單止困難
[00:08:45.000 --> 00:08:49.000]  麻風令到這班人謙卑在耶穌上帝面前
[00:08:49.000 --> 00:08:51.000]  大家有沒有留意到這段經文說
[00:08:51.000 --> 00:08:55.000]  困難這個大麻風還令到人
[00:08:55.000 --> 00:08:59.000]  可以謙卑過和其他人相處
[00:08:59.000 --> 00:09:00.000]  我再說一次
[00:09:00.000 --> 00:09:02.000]  大家有沒有留意到這段經文
[00:09:02.000 --> 00:09:04.000]  困難在他們身上的大麻風
[00:09:04.000 --> 00:09:07.000]  令到他們不單止謙卑在上帝面前
[00:09:07.000 --> 00:09:08.000]  在耶穌面前
[00:09:08.000 --> 00:09:14.000]  困難還令到人可以謙卑在其他人面前
[00:09:14.000 --> 00:09:16.000]  最後這段經文說
[00:09:16.000 --> 00:09:19.000]  耶穌說醫好了不是十個人嗎
[00:09:19.000 --> 00:09:22.000]  為什麼除了這個外族的人
[00:09:22.000 --> 00:09:23.000]  就是十萬人之外
[00:09:23.000 --> 00:09:25.000]  就沒有其他九個人
[00:09:25.000 --> 00:09:27.000]  意思就是其他九個人是什麼人呢
[00:09:27.000 --> 00:09:29.000]  是猶太人
[00:09:29.000 --> 00:09:32.000]  這地區剛剛是猶太人和撒馬利亞人中間
[00:09:32.000 --> 00:09:34.000]  所以兩個民族都有
[00:09:34.000 --> 00:09:36.000]  奇怪的是猶太人
[00:09:36.000 --> 00:09:37.000]  如果你看其他經文
[00:09:37.000 --> 00:09:41.000]  是看不起那些半猶太人的撒馬利亞人
[00:09:41.000 --> 00:09:43.000]  甚至有時候叫他們像狗一樣
[00:09:43.000 --> 00:09:45.000]  是非常高傲的
[00:09:45.000 --> 00:09:48.000]  本來這班很高傲的猶太人
[00:09:48.000 --> 00:09:50.000]  他不會和撒馬利亞人來往
[00:09:50.000 --> 00:09:52.000]  更加不會和他住在一起
[00:09:52.000 --> 00:09:53.000]  沒有可能的事
[00:09:53.000 --> 00:09:55.000]  因為覺得他高人一等
[00:09:55.000 --> 00:09:58.000]  不過現在因為大家同病相憐
[00:09:58.000 --> 00:10:02.000]  大家同樣得到不治之症大麻瘋
[00:10:02.000 --> 00:10:04.000]  所以他們可以住在一起
[00:10:04.000 --> 00:10:06.000]  並且一起跪在耶穌面前
[00:10:06.000 --> 00:10:09.000]  懇求耶穌請你可憐要我們
[00:10:09.000 --> 00:10:15.000]  所以當有困難的時候
[00:10:15.000 --> 00:10:18.000]  才是我們能謙卑在其他人面前
[00:10:18.000 --> 00:10:20.000]  如果你很成功
[00:10:20.000 --> 00:10:22.000]  如果你一直覺得自己很對
[00:10:22.000 --> 00:10:24.000]  你很難謙卑
[00:10:24.000 --> 00:10:31.000]  因為正正就是需要恩典的時間
[00:10:31.000 --> 00:10:35.000]  其實就是我們謙卑的時候
[00:10:35.000 --> 00:10:36.000]  相反來說
[00:10:36.000 --> 00:10:40.000]  如果你覺得或者是
[00:10:40.000 --> 00:10:44.000]  你和其他人很難謙卑相處
[00:10:44.000 --> 00:10:49.000]  大概是你很難接受上帝的恩典
[00:10:49.000 --> 00:10:52.000]  如果我們的心根本覺得沒有需要
[00:10:52.000 --> 00:10:54.000]  或者覺得我比其他人好
[00:10:54.000 --> 00:10:57.000]  你就很難見到上帝的恩典
[00:10:57.000 --> 00:11:00.000]  另一方面第十四節
[00:11:00.000 --> 00:11:04.000]  這裡耶穌用的方法
[00:11:04.000 --> 00:11:06.000]  真的簡單到沒有再簡單
[00:11:06.000 --> 00:11:08.000]  耶穌看見對他們說
[00:11:08.000 --> 00:11:09.000]  你們去吧
[00:11:09.000 --> 00:11:11.000]  把身體給祭司拆下
[00:11:11.000 --> 00:11:13.000]  他們靜去的時候就結成了
[00:11:13.000 --> 00:11:15.000]  你覺得這個很特別嗎?
[00:11:15.000 --> 00:11:18.000]  在舊約聖經或者新約的時代
[00:11:18.000 --> 00:11:20.000]  那些人如果真的有大麻瘋
[00:11:20.000 --> 00:11:24.000]  很戲劇性地很感恩地痊癒
[00:11:24.000 --> 00:11:26.000]  他們的程序是這樣的
[00:11:26.000 --> 00:11:28.000]  是先要感覺到
[00:11:28.000 --> 00:11:30.000]  看到自己痊癒了
[00:11:30.000 --> 00:11:32.000]  然後再去找大祭司
[00:11:32.000 --> 00:11:34.000]  大祭司檢查完之後
[00:11:34.000 --> 00:11:36.000]  還要到七天之後再檢查一次
[00:11:36.000 --> 00:11:39.000]  然後才確定他完全痊癒了
[00:11:39.000 --> 00:11:42.000]  即是說你要相當的痊癒之後
[00:11:42.000 --> 00:11:44.000]  你才可以見大祭司
[00:11:44.000 --> 00:11:48.000]  當時大祭司負責這個檢驗的工作
[00:11:48.000 --> 00:11:50.000]  我的意思是祭司不是大祭司
[00:11:50.000 --> 00:11:52.000]  祭司負責檢驗的工作
[00:11:52.000 --> 00:11:54.000]  不過這裡很特別的是
[00:11:54.000 --> 00:11:58.000]  耶穌說現在見到這十個大麻瘋的人
[00:11:58.000 --> 00:12:00.000]  即是說他仍有病
[00:12:00.000 --> 00:12:01.000]  他懇求耶穌醫治
[00:12:01.000 --> 00:12:03.000]  耶穌既然說你走吧
[00:12:03.000 --> 00:12:06.000]  你去的時候就痊癒了
[00:12:06.000 --> 00:12:09.000]  你就帶著現在還有病的身體
[00:12:09.000 --> 00:12:11.000]  去見大祭司
[00:12:11.000 --> 00:12:12.000]  那你就會痊癒了
[00:12:12.000 --> 00:12:16.000]  其實如果你不相信耶穌的話
[00:12:16.000 --> 00:12:18.000]  你就會停留在這裡
[00:12:18.000 --> 00:12:21.000]  即是說你醫好了我就去吧
[00:12:21.000 --> 00:12:24.000]  你讓我先見到就行動吧
[00:12:24.000 --> 00:12:25.000]  但耶穌反過來
[00:12:25.000 --> 00:12:26.000]  你行動吧
[00:12:26.000 --> 00:12:29.000]  那你就見到信心的果效了
[00:12:29.000 --> 00:12:33.000]  這是很多時候上帝工作和我們不同的地方
[00:12:33.000 --> 00:12:37.000]  我們人的小信當然是有些渣拿的
[00:12:37.000 --> 00:12:40.000]  等他有把握我才做
[00:12:40.000 --> 00:12:44.000]  記得以色列人的約旦河也是這樣
[00:12:44.000 --> 00:12:47.000]  先要踏下去
[00:12:47.000 --> 00:12:49.000]  河水就停止了
[00:12:49.000 --> 00:12:52.000]  以色列人公爺利江也是這樣
[00:12:52.000 --> 00:12:55.000]  不是城牆倒塌了就上去攻打
[00:12:55.000 --> 00:12:59.000]  是你走的時候還很傻地在圍牆走
[00:12:59.000 --> 00:13:02.000]  走總共十三次
[00:13:02.000 --> 00:13:06.000]  然後你就會見到城牆倒塌
[00:13:06.000 --> 00:13:11.000]  是很難的一件事
[00:13:11.000 --> 00:13:13.000]  如果你再回去的時候
[00:13:13.000 --> 00:13:18.000]  領受上帝恩典在經文來說
[00:13:18.000 --> 00:13:20.000]  有一個條件
[00:13:20.000 --> 00:13:24.000]  那個條件是你要相信神
[00:13:24.000 --> 00:13:27.000]  我曾經很多次提過這件事
[00:13:27.000 --> 00:13:30.000]  其實上帝不偏待人
[00:13:30.000 --> 00:13:33.000]  上帝不會偏心的
[00:13:33.000 --> 00:13:35.000]  如果你覺得上帝偏心
[00:13:35.000 --> 00:13:37.000]  一方面感謝神
[00:13:37.000 --> 00:13:39.000]  上帝很疼我特別疼我
[00:13:39.000 --> 00:13:41.000]  我明白你從感受的角度可以這樣說
[00:13:41.000 --> 00:13:44.000]  不過從真理的角度來說是不對的
[00:13:44.000 --> 00:13:47.000]  因為上帝不偏待人
[00:13:47.000 --> 00:13:50.000]  如果上帝不偏待人的情況下
[00:13:50.000 --> 00:13:54.000]  為什麼有些人特別蒙恩經常都經歷上帝的恩典
[00:13:54.000 --> 00:13:57.000]  經常都可以講見證呢?
[00:13:57.000 --> 00:14:01.000]  另外一些人就像上一主之後
[00:14:01.000 --> 00:14:06.000]  很少很具體地經歷上帝的作為
[00:14:06.000 --> 00:14:09.000]  當然我不能夠一概而論後面的原因
[00:14:09.000 --> 00:14:11.000]  可能其中一個原因就是
[00:14:11.000 --> 00:14:13.000]  當有困難來到的時候
[00:14:13.000 --> 00:14:16.000]  有人選擇的是用自己的方法
[00:14:16.000 --> 00:14:20.000]  有人選擇的是堅實地相信神
[00:14:20.000 --> 00:14:22.000]  所以經過考驗之後
[00:14:22.000 --> 00:14:24.000]  他見到上帝的作為
[00:14:24.000 --> 00:14:28.000]  我們神學院有一個做法
[00:14:28.000 --> 00:14:31.000]  就是在神學院有上下學期
[00:14:31.000 --> 00:14:34.000]  這個時間是上學期
[00:14:34.000 --> 00:14:35.000]  上學期的時候
[00:14:35.000 --> 00:14:43.000]  每天的早會就會邀請剛入讀書的全職學生
[00:14:43.000 --> 00:14:45.000]  夢照作傳道學生
[00:14:45.000 --> 00:14:49.000]  輪流講他們的夢照見證
[00:14:49.000 --> 00:14:50.000]  在聽見證的時候
[00:14:50.000 --> 00:14:51.000]  很多時候會感動
[00:14:51.000 --> 00:14:52.000]  帶著眼淚講
[00:14:52.000 --> 00:14:55.000]  帶著眼淚甚至我們會有反應
[00:14:55.000 --> 00:14:56.000]  會聽
[00:14:56.000 --> 00:14:59.000]  差不多見證裡面都有一個共通點
[00:14:59.000 --> 00:15:03.000]  就是你要憑信心踏上
[00:15:03.000 --> 00:15:05.000]  有些情況我們聽到就是
[00:15:05.000 --> 00:15:10.000]  兩夫婦一起夢照作傳道人
[00:15:10.000 --> 00:15:13.000]  但是有小朋友在供樓
[00:15:13.000 --> 00:15:14.000]  怎麼搞的
[00:15:14.000 --> 00:15:17.000]  你怎麼算都算不出來
[00:15:17.000 --> 00:15:19.000]  有人選擇先算好
[00:15:19.000 --> 00:15:21.000]  我就奉獻
[00:15:21.000 --> 00:15:23.000]  有人可以這樣選擇
[00:15:23.000 --> 00:15:25.000]  上帝你等你掉錢下來
[00:15:25.000 --> 00:15:26.000]  用你的方法解決了
[00:15:26.000 --> 00:15:30.000]  我就憑信心走上
[00:15:30.000 --> 00:15:35.000]  但往往可能等十年二十年都不會走上
[00:15:35.000 --> 00:15:37.000]  但反過來有些人覺得
[00:15:37.000 --> 00:15:39.000]  我很清楚上帝的呼召
[00:15:39.000 --> 00:15:41.000]  我知道是很難
[00:15:41.000 --> 00:15:43.000]  你叫我算我算不出來
[00:15:43.000 --> 00:15:46.000]  但上帝的呼召他一定會負責
[00:15:46.000 --> 00:15:51.000]  他就憑信心走上
[00:15:51.000 --> 00:15:55.000]  同樣的現在我都是憑信心繼續走
[00:15:55.000 --> 00:15:58.000]  大家知道佛羅神教最近買了美孚的地方
[00:15:58.000 --> 00:16:02.000]  如果你有時間可以來美孚探望我們
[00:16:02.000 --> 00:16:05.000]  同時我們想賣出原有物業
[00:16:05.000 --> 00:16:07.000]  在九龍塘的物業
[00:16:07.000 --> 00:16:09.000]  但中美貿易戰等等
[00:16:09.000 --> 00:16:11.000]  所以到現在都賣不出
[00:16:11.000 --> 00:16:13.000]  差不多很多人都關心佛羅神教
[00:16:13.000 --> 00:16:15.000]  關心我都經常鼓勵我
[00:16:15.000 --> 00:16:19.000]  就是說
[00:16:19.000 --> 00:16:25.000]  現在每一天給二萬多元利息
[00:16:25.000 --> 00:16:29.000]  你怎麼搞?你什麼時候能熬到?
[00:16:29.000 --> 00:16:31.000]  有一次我們在童工提出來
[00:16:31.000 --> 00:16:34.000]  提出來說這件事是祈禱
[00:16:34.000 --> 00:16:38.000]  竟然一個幫我們打掃的童工
[00:16:38.000 --> 00:16:41.000]  一個清潔的女工
[00:16:41.000 --> 00:16:43.000]  她說:牧師有信心
[00:16:43.000 --> 00:16:44.000]  一定可以的
[00:16:44.000 --> 00:16:45.000]  神聽祈禱的
[00:16:45.000 --> 00:16:47.000]  怎麼會不聽呢?
[00:16:47.000 --> 00:16:49.000]  她說我們一定可以的
[00:16:49.000 --> 00:16:51.000]  我發覺佛羅神教的職工
[00:16:51.000 --> 00:16:53.000]  信心比院長大
[00:16:53.000 --> 00:16:56.000]  很厲害
[00:16:56.000 --> 00:16:59.000]  我相信如果這件事出於上帝的話
[00:16:59.000 --> 00:17:01.000]  上帝一定有最好的安排
[00:17:01.000 --> 00:17:07.000]  我只是在等上帝用奇妙的方法解決
[00:17:07.000 --> 00:17:09.000]  其實我是在觀看上帝的作為
[00:17:09.000 --> 00:17:11.000]  上帝一定會作為
[00:17:11.000 --> 00:17:12.000]  如果你說:不是
[00:17:12.000 --> 00:17:14.000]  等上帝給我四點五億
[00:17:14.000 --> 00:17:17.000]  我才開始這個計劃
[00:17:17.000 --> 00:17:19.000]  但上帝的做法不是這樣
[00:17:19.000 --> 00:17:21.000]  因為上帝不單要成就一件事
[00:17:21.000 --> 00:17:24.000]  而是成就一個人
[00:17:24.000 --> 00:17:26.000]  上帝不單要做一件事
[00:17:26.000 --> 00:17:28.000]  讓你見到上帝的作為
[00:17:28.000 --> 00:17:29.000]  上帝透過這件事的時候
[00:17:29.000 --> 00:17:31.000]  因為你肯信服的時候
[00:17:31.000 --> 00:17:32.000]  你見到上帝的作為
[00:17:32.000 --> 00:17:36.000]  你成為一個信心的人
[00:17:36.000 --> 00:17:40.000]  上帝看重的是人多過事的成就
[00:17:40.000 --> 00:17:41.000]  千山萬嶺都屬於上帝
[00:17:41.000 --> 00:17:43.000]  他當然可以做
[00:17:43.000 --> 00:17:45.000]  不過上帝在等任何一個信服他
[00:17:45.000 --> 00:17:51.000]  他憑信心走上的人
[00:17:51.000 --> 00:17:53.000]  第三方面我們看看
[00:17:53.000 --> 00:17:58.000]  最後十五到十八節
[00:17:58.000 --> 00:18:05.000]  這段經文是差不多整個記載的重點或高峰
[00:18:05.000 --> 00:18:09.000]  在記載裡說耶穌醫好這十個大麻瘋的人
[00:18:09.000 --> 00:18:11.000]  似乎不是重點
[00:18:11.000 --> 00:18:12.000]  在篇幅來說
[00:18:12.000 --> 00:18:14.000]  下文更詳細一點
[00:18:14.000 --> 00:18:16.000]  下文說的是這十個被醫好的人
[00:18:16.000 --> 00:18:19.000]  其中一個回來大聲歸榮耀給上帝
[00:18:19.000 --> 00:18:23.000]  又俯伏在耶穌的腳前感謝他
