
[00:00:00.000 --> 00:00:05.500]  各位大英姐妹,各位朋友,你好!
[00:02:22.000 --> 00:02:26.000]  是英國來到中國傳教的傳教士
[00:02:26.000 --> 00:02:29.000]  在北京大學任教的
[00:02:29.000 --> 00:02:32.000]  戴乃蝶的媽媽的預言
[00:02:32.000 --> 00:02:35.000]  很不幸地不幸而言中
[00:02:35.000 --> 00:02:38.000]  但有一樣東西她猜錯了
[00:02:38.000 --> 00:02:40.000]  他們兩個沒有離婚
[00:02:40.000 --> 00:02:46.000]  但兩夫婦都被囚在不同的監獄裏面
[00:02:46.000 --> 00:02:49.000]  而他們的兒子真的自殺身亡
[00:02:49.000 --> 00:02:52.000]  事實上這是一個非常悲慘的故事
[00:02:52.000 --> 00:02:56.000]  在中國歷史裏是可悲的一頁
[00:02:56.000 --> 00:03:05.000]  但楊健益夫婦兩個人對中國翻譯上有超卓的貢獻和重大的影響
[00:03:05.000 --> 00:03:07.000]  夫婦二人一同合作
[00:03:07.000 --> 00:03:11.000]  將不少中國的名著譯成英文公諸於世
[00:03:11.000 --> 00:03:17.000]  包括屈原的尼蘇、楚詞、司馬遷的史記
[00:03:17.000 --> 00:03:30.000]  還有洪流夢、長生殿、如臨外史、百無女、水滸傳、老殘游記、傅用珍、魯迅等選擇
[00:03:30.000 --> 00:03:34.000]  而且他們培育了不少中國的翻譯人才
[00:03:34.000 --> 00:03:38.000]  但他們的際遇真是可歌可入
[00:03:38.000 --> 00:03:41.000]  令人唏噓不已
[00:03:41.000 --> 00:03:44.000]  楊健益雖然是一個風流才子
[00:03:44.000 --> 00:03:46.000]  但他非常愛他太太
[00:03:46.000 --> 00:03:48.000]  而且很尊重他
[00:03:48.000 --> 00:03:50.000]  當他太太死的時候
[00:03:50.000 --> 00:03:53.000]  楊健益就寫了一首詩懷念他
[00:03:53.000 --> 00:03:55.000]  詩是這樣說
[00:03:55.000 --> 00:03:58.000]  早期比翼、父幽明
[00:03:58.000 --> 00:04:01.000]  不聊中途失電靈
[00:04:01.000 --> 00:04:05.000]  結髮糟糠憑戰慣
[00:04:05.000 --> 00:04:08.000]  陷身凌誤死生輕
[00:04:08.000 --> 00:04:12.000]  青春作伴多成鬼
[00:04:12.000 --> 00:04:15.000]  白首同歸父我兄
[00:04:15.000 --> 00:04:18.000]  天若有情天亦老
[00:04:18.000 --> 00:04:21.000]  從來銀漢隔雙星
[00:04:21.000 --> 00:04:27.000]  戴那奪的母親以為他們的婚姻很早就會結束
[00:04:27.000 --> 00:04:30.000]  但事實上母親錯估了
[00:04:30.000 --> 00:04:34.000]  兩夫婦一同廝守六十年
[00:04:34.000 --> 00:04:35.000]  非常恩愛
[00:04:35.000 --> 00:04:37.000]  她父母都是傳教士
[00:04:37.000 --> 00:04:40.000]  任教於著名的北京大學
[00:04:40.000 --> 00:04:43.000]  戴那奪在北京出生
[00:04:43.000 --> 00:04:48.000]  自幼時對中國文化有極深興趣
[00:04:48.000 --> 00:04:52.000]  她和楊健益在牛津大學相識
[00:04:52.000 --> 00:05:00.000]  戴那奪是牛津大學首一個研讀中文的畢業生
[00:05:00.000 --> 00:05:04.000]  楊健益在牛津考獲文學碩士
[00:05:04.000 --> 00:05:08.000]  而且得到美國著名學府哈佛大學的聘任
[00:05:08.000 --> 00:05:10.000]  當時是1939年
[00:05:10.000 --> 00:05:12.000]  但他們毅然離開英國
[00:05:12.000 --> 00:05:14.000]  沒有去美國
[00:05:14.000 --> 00:05:15.000]  但回中國
[00:05:15.000 --> 00:05:19.000]  並在1940年重慶結婚
[00:05:19.000 --> 00:05:24.000]  楊健益於1915年1月12日出生
[00:05:24.000 --> 00:05:26.000]  少年好學博冷群柱
[00:05:26.000 --> 00:05:29.000]  在1934年在教會學校畢業
[00:05:29.000 --> 00:05:34.000]  後來到英國牛津大學研究古希臘和羅馬文學
[00:05:34.000 --> 00:05:37.000]  後來改修法國和英國文學
[00:05:37.000 --> 00:05:42.000]  與戴那奪同窗並相戀成夫婦
[00:05:42.000 --> 00:05:46.000]  他們明知中國在戰禍中
[00:05:46.000 --> 00:05:49.000]  但仍決定回中國
[00:05:49.000 --> 00:05:53.000]  雖然在大學教授但身水微薄
[00:05:53.000 --> 00:05:54.000]  一窮二白
[00:05:54.000 --> 00:05:56.000]  正如楊健益在詩中說
[00:05:56.000 --> 00:05:59.000]  「奪法做康,貧賤關」
[00:05:59.000 --> 00:06:03.000]  他們本以為只是專注學術和教導
[00:06:03.000 --> 00:06:05.000]  對政治不感興趣
[00:06:05.000 --> 00:06:08.000]  解放後沒有想到離開中國
[00:06:08.000 --> 00:06:11.000]  也沒有想到逃到台灣
[00:06:11.000 --> 00:06:14.000]  1953年兩人被調任為
[00:06:14.000 --> 00:06:17.000]  北京外文出版社做翻譯工作
[00:06:17.000 --> 00:06:23.000]  才被翻譯於榆林外史、唐代傳奇選、遼齋選
[00:06:23.000 --> 00:06:29.000]  最著名的莫格爾將整本《紅樓夢》翻譯成英文
[00:06:29.000 --> 00:06:32.000]  英文名叫Dreams of Red Mansions
[00:06:32.000 --> 00:06:35.000]  都是崇高的學術成就
[00:06:35.000 --> 00:06:42.000]  1993年楊健益獲得香港大學班陣語文學博士學位
[00:06:42.000 --> 00:06:45.000]  他們在學術上極之卓越
[00:06:45.000 --> 00:06:49.000]  但他們的際遇慘無人道
[00:06:49.000 --> 00:06:54.000]  首先楊健益的母親和家族
[00:06:54.000 --> 00:06:58.000]  見到兒子娶了一個洋人做妻子
[00:06:58.000 --> 00:07:00.000]  非常高興
[00:07:00.000 --> 00:07:06.000]  到1968年夫婦二人傷心被判入獄
[00:07:06.000 --> 00:07:09.000]  罪名是英國隔天
[00:07:09.000 --> 00:07:12.000]  這是完全無證據
[00:07:12.000 --> 00:07:20.000]  唯一的證據就是他們夫婦二人認識英國駐華大使伊文斯
[00:07:20.000 --> 00:07:22.000]  伊文斯是他們的朋友
[00:07:22.000 --> 00:07:27.000]  達賴迪被囚在監獄裡
[00:07:27.000 --> 00:07:29.000]  不能與家人接觸
[00:07:29.000 --> 00:07:33.000]  在審訊期間提審後答應過他們
[00:07:33.000 --> 00:07:37.000]  他們的小孩會得到國家照顧
[00:07:37.000 --> 00:07:39.000]  憑著這句謊言
[00:07:39.000 --> 00:07:41.000]  心裡得到安慰
[00:07:41.000 --> 00:07:44.000]  安心度過了四年的鐵槍生活
[00:07:44.000 --> 00:07:46.000]  直到他出獄的時候
[00:07:46.000 --> 00:07:50.000]  才發現原來這是謊言
[00:07:50.000 --> 00:07:54.000]  開始明白中國人所謂的豬年狗族是什麼意思
[00:07:54.000 --> 00:07:58.000]  他們的小孩受盡折磨
[00:07:58.000 --> 00:08:02.000]  被流放過著非人的生活
[00:08:02.000 --> 00:08:04.000]  他們的大兒子叫楊華
[00:08:04.000 --> 00:08:09.000]  本來是一個很聰明很能幹的男孩子
[00:08:09.000 --> 00:08:12.000]  但是在壓力之下
[00:08:12.000 --> 00:08:14.000]  在政權的逼迫之下
[00:08:14.000 --> 00:08:17.000]  抵受不住精神崩潰
[00:08:17.000 --> 00:08:20.000]  並公開宣佈自己不是中國人
[00:08:20.000 --> 00:08:22.000]  他也很怕與中國人來往
[00:08:22.000 --> 00:08:25.000]  更不承認楊謙毅是他的父親
[00:08:25.000 --> 00:08:28.000]  他只說英文不說中文
[00:08:28.000 --> 00:08:31.000]  後來中國政府把他送回英國
[00:08:31.000 --> 00:08:33.000]  他在英國期間
[00:08:33.000 --> 00:08:36.000]  一見到中國人就全身發抖
[00:08:36.000 --> 00:08:37.000]  非常驚恐
[00:08:37.000 --> 00:08:40.000]  最後在一個聖誕節
[00:08:40.000 --> 00:08:44.000]  他竟然之間淋了電油
[00:08:44.000 --> 00:08:46.000]  自焚而死
[00:08:46.000 --> 00:08:48.000]  結束了他自己的生命
[00:08:48.000 --> 00:08:52.000]  而那個大女兒傷心欲絕
[00:08:52.000 --> 00:08:54.000]  不願意再留在中國
[00:08:54.000 --> 00:08:57.000]  自此家庭四分五裂
[00:08:57.000 --> 00:09:01.000]  意大利患上抑鬱症
[00:09:01.000 --> 00:09:05.000]  整天一個人在房屋裏自然住
[00:09:05.000 --> 00:09:09.000]  他丈夫楊謙毅一直陪伴著
[00:09:09.000 --> 00:09:12.000]  直到1999年11月
[00:09:12.000 --> 00:09:15.000]  他才病死
[00:09:15.000 --> 00:09:16.000]  他死了之後
[00:09:16.000 --> 00:09:19.000]  楊謙毅就停止一切翻譯的工作
[00:09:19.000 --> 00:09:21.000]  借著一切的應酬
[00:09:21.000 --> 00:09:24.000]  他時常說他不在
[00:09:24.000 --> 00:09:26.000]  我也不會出現
[00:09:26.000 --> 00:09:29.000]  直到2009年11月
[00:09:29.000 --> 00:09:32.000]  他離開了人世
[00:09:32.000 --> 00:09:34.000]  他所寫的字卷
[00:09:34.000 --> 00:09:36.000]  叫楊謙毅卷
[00:09:36.000 --> 00:09:37.000]  在英文版上
[00:09:37.000 --> 00:09:39.000]  直到今天
[00:09:39.000 --> 00:09:43.000]  都是在中國一本禁書
[00:09:43.000 --> 00:09:45.000]  他們很天真
[00:09:45.000 --> 00:09:47.000]  因為回到國家的時候
[00:09:47.000 --> 00:09:51.000]  他不是熱衷於政治的人
[00:09:51.000 --> 00:09:53.000]  也不會搞政治
[00:09:53.000 --> 00:09:56.000]  以為政治不會纏在他身上
[00:09:56.000 --> 00:09:58.000]  他只是搞學術
[00:09:58.000 --> 00:10:01.000]  但是他不搞政治
[00:10:01.000 --> 00:10:04.000]  政治就惹到他們上身
[00:10:04.000 --> 00:10:08.000]  結果有這麼悲慘的結局
[00:10:08.000 --> 00:10:10.000]  我有一個朋友
[00:10:10.000 --> 00:10:12.000]  在學術上也很有地位
[00:10:12.000 --> 00:10:16.000]  有機會和活代港督彭定康談
[00:10:16.000 --> 00:10:18.000]  他們的話題很自然
[00:10:18.000 --> 00:10:20.000]  留在1997年後的香港
[00:10:20.000 --> 00:10:21.000]  我的朋友說
[00:10:21.000 --> 00:10:23.000]  我是研究學術
[00:10:23.000 --> 00:10:25.000]  我對政治是不感興趣
[00:10:25.000 --> 00:10:27.000]  彭定康就對他說
[00:10:27.000 --> 00:10:29.000]  你太天真了
[00:10:29.000 --> 00:10:31.000]  你雖然對政治沒有興趣
[00:10:31.000 --> 00:10:35.000]  但政治往往是追著你
[00:10:35.000 --> 00:10:37.000]  你會夜上身
[00:10:37.000 --> 00:10:39.000]  走也走不了
[00:10:39.000 --> 00:10:42.000]  這句話一點也沒有錯
[00:10:42.000 --> 00:10:46.000]  王明道是中國一個很出名的傳道人
[00:10:46.000 --> 00:10:50.000]  他在1956年寫了一篇文章
[00:10:50.000 --> 00:10:52.000]  《我們只是為了信仰》
[00:10:52.000 --> 00:10:54.000]  他太天真了
[00:10:54.000 --> 00:10:59.000]  他以為信仰和政治是完全分開
[00:10:59.000 --> 00:11:03.000]  但是卻被政治惹上身
[00:11:03.000 --> 00:11:06.000]  結果坐牢了23年
[00:11:06.000 --> 00:11:08.000]  你只要看看歷史
[00:11:08.000 --> 00:11:12.000]  你就會發現一個很有趣的歷史現象
[00:11:12.000 --> 00:11:18.000]  宗教和政治似乎永遠連在一起
[00:11:18.000 --> 00:11:20.000]  西方歷史固然如此
[00:11:20.000 --> 00:11:22.000]  無論是羅馬大帝國
[00:11:22.000 --> 00:11:23.000]  十字軍東征
[00:11:23.000 --> 00:11:25.000]  中世紀時代
[00:11:25.000 --> 00:11:26.000]  啟蒙時代
[00:11:26.000 --> 00:11:28.000]  宗教改革運動
[00:11:28.000 --> 00:11:30.000]  教會和政權似乎糾纏不清
[00:11:30.000 --> 00:11:33.000]  很難說我只是為了信仰
[00:11:33.000 --> 00:11:35.000]  我是不理政治的
[00:11:35.000 --> 00:11:37.000]  沒有這樣的事
[00:11:37.000 --> 00:11:39.000]  很難獨善其身
[00:11:39.000 --> 00:11:43.000]  但事實上政治往往是理想身
[00:11:43.000 --> 00:11:49.000]  否則怎會有英國的清教徒移民來到美國
[00:11:49.000 --> 00:11:51.000]  中國又如何呢?
[00:11:51.000 --> 00:11:54.000]  馬斯說過一句非常有趣的說話
[00:11:54.000 --> 00:11:57.000]  宗教是人民的鴉片
[00:11:57.000 --> 00:11:58.000]  所謂鴉片
[00:11:58.000 --> 00:12:02.000]  當一個人病入膏肓
[00:12:02.000 --> 00:12:04.000]  很痛楚的時候
[00:12:04.000 --> 00:12:07.000]  鴉片是有止痛的作用
[00:12:07.000 --> 00:12:12.000]  但當一個人健健康康吸鴉片
[00:12:12.000 --> 00:12:14.000]  是有害的
[00:12:14.000 --> 00:12:19.000]  所以中國對宗教的觀念也是如此
[00:12:19.000 --> 00:12:21.000]  我們到歷史
[00:12:21.000 --> 00:12:25.000]  我們發現中國幾乎每一個轉朝換代
[00:12:25.000 --> 00:12:28.000]  都是和文變有關係
[00:12:28.000 --> 00:12:31.000]  共產黨所謂的農民革命
[00:12:31.000 --> 00:12:34.000]  漢朝時有黃巾之亂
[00:12:34.000 --> 00:12:36.000]  唐朝有王朝之亂
[00:12:36.000 --> 00:12:39.000]  明末有李自成大臨文變
[00:12:39.000 --> 00:12:41.000]  清末有太平天國
[00:12:41.000 --> 00:12:45.000]  更有,最幾乎全部文變都是和宗教有關係
[00:12:45.000 --> 00:12:49.000]  所以歷史中你聽說明教、八年教、太平天國
[00:12:49.000 --> 00:12:51.000]  這些都是宗教活動
[00:12:51.000 --> 00:12:52.000]  為什麼?
[00:12:52.000 --> 00:12:54.000]  可能宗教活動強
[00:12:54.000 --> 00:12:57.000]  組織強、號召力強
[00:12:57.000 --> 00:13:00.000]  這是統治者最極的威脅
[00:13:00.000 --> 00:13:04.000]  在上一講我們提到薩達的真面目
[00:13:04.000 --> 00:13:08.000]  他往往是利用兩方面來鎮壓教會
[00:13:08.000 --> 00:13:11.000]  第一,就是政權的高壓
[00:13:11.000 --> 00:13:13.000]  即是我們現在所謂的硬實力
[00:13:13.000 --> 00:13:17.000]  即是啟示六第十三章第十節所提到的刀剎
[00:13:17.000 --> 00:13:24.000]  第二方面,就是控制宗教、文學、宣傳、商業、價值觀
[00:13:24.000 --> 00:13:27.000]  即是我們現在所謂的軟實力
[00:13:27.000 --> 00:13:34.000]  在今天的中國,文宣部變成了一個非常重要的機構
[00:13:34.000 --> 00:13:39.000]  因為這個原因,敵基督既然是敵對教會
[00:13:39.000 --> 00:13:42.000]  也是代替教會的宗教
[00:13:42.000 --> 00:13:45.000]  啟示六第十三章提到兩個壽
[00:13:45.000 --> 00:13:51.000]  就是薩達的硬實力和軟實力這兩個代表
[00:13:51.000 --> 00:13:55.000]  今天我們來看看啟示六第十三章第一節至十節
[00:13:55.000 --> 00:13:59.000]  就是薩達和硬實力或者政權
[00:13:59.000 --> 00:14:02.000]  首先我們來看看第一節至第四節
[00:14:02.000 --> 00:14:06.000]  我又看見一個壽從海上上來,有十角七頭
[00:14:06.000 --> 00:14:12.000]  在十角上戴著十個冠冕,七頭上有蝕族的名號
[00:14:12.000 --> 00:14:18.000]  我所看見的壽,形像壯炮,腳像紅的腳
[00:14:18.000 --> 00:14:26.000]  口像獅子的口,那龍將自己的能力、座位和大權並都給了他
[00:14:26.000 --> 00:14:32.000]  我看見壽的七頭中,有一個似乎受了傷,死傷
[00:14:32.000 --> 00:14:38.000]  打死傷卻醫好了,並地的人都稀奇,跟從那壽
[00:14:38.000 --> 00:14:42.000]  又拜那龍,因為他將自己的權並給了壽
[00:14:42.000 --> 00:14:46.000]  說,誰能比者壽,誰能與他交戰呢?
[00:14:46.000 --> 00:14:52.000]  在上一講,我和大家提到這個從海上上來的壽
[00:14:52.000 --> 00:14:59.000]  是比在世的政權,有軍事、政治的權並和能力
[00:14:59.000 --> 00:15:05.000]  我們可以從三方面去看壽的廬山面目
[00:15:05.000 --> 00:15:11.000]  第一,啟示錄所描繪的圖畫
[00:15:11.000 --> 00:15:18.000]  其實和舊約的丹爾里所描繪的圖畫非常相近
[00:15:18.000 --> 00:15:22.000]  如果我們要明白這個壽的廬山面目
[00:15:22.000 --> 00:15:28.000]  我們首先要看看丹爾里書第七章所描繪的是一幅什麼圖畫
[00:15:28.000 --> 00:15:33.000]  因為我們發覺丹爾里書第七章和啟示錄第十三章一至十節
[00:15:33.000 --> 00:15:37.000]  有極多相似和平衡的地方
[00:15:37.000 --> 00:15:42.000]  所以我們可以相信,當約翰寫啟示錄的時候
[00:15:42.000 --> 00:15:48.000]  一定有丹爾里書第七章的背景在他的腦裏
[00:15:48.000 --> 00:15:53.000]  如果我們比較一下有什麼相同的地方
[00:15:53.000 --> 00:16:00.000]  丹爾里書第七章第三節說,有壽是從海上上來的
[00:16:00.000 --> 00:16:06.000]  和啟示錄第十三章第一節說,從海中上來的壽是一樣的
[00:16:06.000 --> 00:16:11.000]  而丹爾里書第七章第四節說,總共有四個壽
[00:16:11.000 --> 00:16:17.000]  這四個壽是獅子、熊、豹和十角壽
[00:16:17.000 --> 00:16:26.000]  啟示錄稍有不同,不是說有四個壽,只是說只有一隻壽
[00:16:26.000 --> 00:16:33.000]  不過這一隻壽是將丹爾里的四個壽合二為一
[00:16:33.000 --> 00:16:44.000]  他這樣描述,形狀像豹,腳像熊,口像獅子口,十角壽
[00:16:44.000 --> 00:16:50.000]  所以我們可以看到約翰描繪這幅從海上上來的壽的童話的時候
[00:16:50.000 --> 00:16:57.000]  一定是聯想到舊約翰第七章的四個壽也是從海中上來的壽
[00:16:57.000 --> 00:17:04.000]  不過約翰只不過將它卸而合一,即是表示更厲害、更猛烈
[00:17:04.000 --> 00:17:08.000]  究竟丹爾里所說的這四隻壽是什麼意思呢?
[00:17:08.000 --> 00:17:15.000]  我們說過,在舊時往往有文字獄的出現,你以言入罪
[00:17:15.000 --> 00:17:22.000]  所以寫書的人或者說話的人要很小心,不是直接說,而是用很多的隱喻
[00:17:22.000 --> 00:17:28.000]  在丹爾里書第八章的時候,我們就知道丹爾里所說的隱喻是誰
[00:17:28.000 --> 00:17:35.000]  獅子是說到當時的巴比倫,熊就是巴比倫之後的馬代
[00:17:35.000 --> 00:17:42.000]  馬代之後就是豹,即是波斯,波斯之後就是十角壽,即是希臘
[00:17:42.000 --> 00:17:49.000]  無論是巴比倫、馬代、波斯、希臘,都是顯赫一時的大帝國
[00:17:49.000 --> 00:17:54.000]  雄霸一方,擁有極盛的兵力和霸權
[00:17:54.000 --> 00:18:01.000]  但我們又要明白,約翰並非只是說到好幾百年前的政治轉變
[00:18:01.000 --> 00:18:09.000]  先是巴比倫稱霸,後來馬代和波斯代替,接著希臘代替
[00:18:09.000 --> 00:18:17.000]  他不只是說歷史,約翰更是隱喻到他所處的日子裡的情況
[00:18:17.000 --> 00:18:24.000]  如果仔細讀一段段聖經,我就不難會發現從海中上來的壽
[00:18:24.000 --> 00:18:32.000]  諸司馬之歧世約翰暗示到這是羅馬大帝國,何以見得呢?
[00:18:32.000 --> 00:18:43.000]  我們看看,從海中上來的壽,其中一個最大的特色就是有十隻角,七個頭
[00:18:43.000 --> 00:18:49.000]  十隻角帶著十個冠冕,七頭有褻族的名號
[00:18:49.000 --> 00:18:59.000]  如果我們要明白約翰當時處於什麼環境中,我們就會明白約翰這幅圖畫其實是描繪什麼
[00:18:59.000 --> 00:19:11.000]  約翰是生於羅馬大帝國昌盛之際,自從阿古士督俄吉斯斯成為第一任羅馬大帝之後
[00:19:11.000 --> 00:19:19.000]  羅馬大帝即是Emperors,連續有七個大帝出現歷史裡
[00:19:19.000 --> 00:19:24.000]  提比劉(Tiberius)公元後14年至37年
[00:19:24.000 --> 00:19:28.000]  卡利古拉(Caligula)公元後37年至41年
[00:19:28.000 --> 00:19:33.000]  克拉迪亞斯(Claudius)公元後41年至54年
[00:19:33.000 --> 00:19:39.000]  尼祿(Iro)公元後55年至68年
[00:19:39.000 --> 00:19:43.000]  維斯帕斯人(Vespasian)公元後69年至79年
[00:19:43.000 --> 00:19:47.000]  泰特斯(Titus)公元後79年至81年
[00:19:47.000 --> 00:19:51.000]  奧米什人(Domitian)公元後81年至96年
[00:19:51.000 --> 00:19:56.000]  這七個大帝其實就是這個壽的七頭
[00:19:56.000 --> 00:20:04.000]  十角有什麼意思呢?如果我們再去研讀一下羅馬國的歷史
[00:20:04.000 --> 00:20:09.000]  我們就知道原來尼祿王(Nero)公元後68年死後
[00:20:09.000 --> 00:20:13.000]  羅馬大帝國曾經有一段非常混亂的時刻
[00:20:13.000 --> 00:20:17.000]  在這個混亂期間總共有18個月
[00:20:17.000 --> 00:20:23.000]  在這18個月期間有三位大帝是暫時短時間
[00:20:23.000 --> 00:20:28.000]  繼承了做羅馬大帝國的守衛,但維持極短
[00:20:28.000 --> 00:20:34.000]  如果我們把這三位短暫的大帝加上七個較長的大帝當中
[00:20:34.000 --> 00:20:38.000]  這個就變成十個頭十個角
[00:20:38.000 --> 00:20:40.000]  七個頭十個角
[00:20:40.000 --> 00:20:44.000]  很明顯這引誘當日的羅馬政權
[00:20:44.000 --> 00:20:47.000]  不單止是這樣,還有趣的
[00:20:47.000 --> 00:20:54.000]  在第18節提到這個壽,即是狄基督的數目是666
[00:20:54.000 --> 00:21:02.000]  尼祿王的拉丁文字寫法是加了個N,Neron
[00:21:02.000 --> 00:21:06.000]  猶太人是用希伯萊文的
[00:21:06.000 --> 00:21:10.000]  而他們希伯萊文的字母是有兩個作用
[00:21:10.000 --> 00:21:14.000]  第一個字母,像ABCD一樣
[00:21:14.000 --> 00:21:19.000]  同時也可以做一個數目,每一個字母代表一個數目
[00:21:19.000 --> 00:21:26.000]  如果我們把Neron這個名字用希伯萊文的數目來取代的時候
[00:21:26.000 --> 00:21:30.000]  我們發覺一個很有興趣的發現
[00:21:30.000 --> 00:21:35.000]  N希伯萊文是50,E希伯萊文是6
[00:21:35.000 --> 00:21:41.000]  R是500,O是60,N就是50
[00:21:41.000 --> 00:21:48.000]  Neron全部加起來就是666
[00:21:48.000 --> 00:21:56.000]  很明顯這隻從海中上來的壽就是羅馬大帝國
[00:21:56.000 --> 00:21:59.000]  以尼祿王為代表
[00:21:59.000 --> 00:22:02.000]  它比起大義里的四隻壽
[00:22:02.000 --> 00:22:08.000]  巴比倫、馬黛、波斯希臘更強、更大、更霸、更厲害
[00:22:08.000 --> 00:22:13.000]  所以這隻壽在大義里的書的四隻壽
[00:22:13.000 --> 00:22:16.000]  現在總和為一隻壽
[00:22:16.000 --> 00:22:22.000]  羅馬征服整個地中海和歐亞,伸展到英國
[00:22:22.000 --> 00:22:25.000]  最近香港在深水埗發現一個儲水池
[00:22:25.000 --> 00:22:29.000]  是英國人用古羅馬的建築方法所建的
[00:22:29.000 --> 00:22:35.000]  你看看,羅馬的軟實力竟然可以伸展到香港
[00:22:35.000 --> 00:22:38.000]  由此可見一斑
[00:22:38.000 --> 00:22:42.000]  但這幅幅幅並不只是談過去的歷史
[00:22:42.000 --> 00:22:45.000]  或者和同時期的羅馬大帝國
[00:22:45.000 --> 00:22:52.000]  更是指出在末世時有一個更強、更大的敵基督來壓迫教會
[00:22:52.000 --> 00:22:56.000]  這個敵基督一直活躍在我們的世界裏
[00:22:56.000 --> 00:23:00.000]  但一波比一波大,一浪比一浪漫
[00:23:00.000 --> 00:23:03.000]  撒旦藉著這些政權來打壓教會
[00:23:03.000 --> 00:23:09.000]  通過刀殺,就是硬實力和弩力,就是軟實力來打壓神的子民
[00:23:09.000 --> 00:23:11.000]  現在就讓我們看清楚
[00:23:11.000 --> 00:23:16.000]  在末世時代,這個敵基督,這個獸的廬山面目
[00:23:16.000 --> 00:23:19.000]  我們看看第三節至第四節
[00:23:19.000 --> 00:23:21.000]  我看見獸的七頭鐘
[00:23:21.000 --> 00:23:23.000]  有一個似乎獸鳥死傷
[00:23:23.000 --> 00:23:25.000]  哪死傷的,醫好鳥
[00:23:25.000 --> 00:23:28.000]  全地人都稀奇,跟隨哪獸
[00:23:28.000 --> 00:23:32.000]  又拜哪龍,因為他將自己的拳柄吸鳥獸
[00:23:32.000 --> 00:23:36.000]  也拜獸說,誰能比這獸
[00:23:36.000 --> 00:23:39.000]  誰能與他交戰呢?
[00:23:39.000 --> 00:23:44.000]  在末世時代,這隻獸其中一個最大的特色
[00:23:44.000 --> 00:23:48.000]  就是所謂敵基督,或者是假基督
[00:23:48.000 --> 00:23:52.000]  在上一節我們已經討論過,什麼是敵基督
[00:23:52.000 --> 00:23:54.000]  只要我們看看兩節聖經
[00:23:54.000 --> 00:23:57.000]  我們就立即可以明白到
[00:23:57.000 --> 00:24:01.000]  這隻獸幾乎就是基督的翻版
[00:24:01.000 --> 00:24:05.000]  只不過,這是假的基督,是敵基督
[00:24:05.000 --> 00:24:12.000]  首先,聖經說這隻獸曾經受鳥死傷
