
[00:00:00.000 --> 00:00:06.160]  感謝神可以再次回來這裡
[00:03:05.040 --> 00:03:09.640]  所以雖然我們頭腦裡知道我們要健康
[00:03:09.640 --> 00:03:11.720]  我們要吃健康食品
[00:03:11.720 --> 00:03:17.320]  但是有很多時候垃圾食物成為我們很大的人肉
[00:03:17.320 --> 00:03:19.480]  是不是?
[00:03:19.480 --> 00:03:22.560]  主耶穌曾經說過一句話
[00:03:22.560 --> 00:03:25.080]  「人活著不是單靠食物
[00:03:25.080 --> 00:03:29.520]  乃是靠神口裡所出的一切」
[00:03:29.520 --> 00:03:39.440]  這句話很明顯耶穌基督將人的生命需要的兩種食物說了出來
[00:03:39.440 --> 00:03:41.480]  第一種就是肉身的食物
[00:03:41.480 --> 00:03:43.560]  人活著不是單靠食物
[00:03:43.560 --> 00:03:45.960]  這就是肉身的食物
[00:03:45.960 --> 00:03:49.760]  第二種就是精神的食糧
[00:03:49.760 --> 00:03:53.400]  是靠神口裡所出的一切
[00:03:53.400 --> 00:04:01.000]  其實精神的食糧都有健康和不健康的分別
[00:04:01.000 --> 00:04:05.440]  精神的食糧其實都有垃圾食物
[00:04:05.440 --> 00:04:09.160]  大家不知道有沒有這樣去看
[00:04:09.160 --> 00:04:13.520]  其實我們很多時候在這個世代吸收一些資訊
[00:04:13.520 --> 00:04:15.680]  很多都是垃圾
[00:04:15.680 --> 00:04:19.120]  如果你上網有時在那裡瀏覽
[00:04:19.120 --> 00:04:24.280]  有時你看那些無聊的網站
[00:04:24.280 --> 00:04:26.560]  很骯髒的網站
[00:04:26.560 --> 00:04:32.440]  還有很多隨便亂說話的聊天室
[00:04:32.440 --> 00:04:36.960]  大家發表自己的意見
[00:04:36.960 --> 00:04:40.600]  有好幾次當這些大災難之後
[00:04:40.600 --> 00:04:43.320]  我有機會去上網看
[00:04:43.320 --> 00:04:48.360]  我發現有很多人的言論真的很出位
[00:04:48.360 --> 00:04:51.720]  而且也很無聊
[00:04:51.720 --> 00:04:55.360]  這個時代又流行一些叫做無厘頭
[00:04:55.360 --> 00:04:58.080]  你不用有什麼意義
[00:04:58.080 --> 00:04:59.440]  有什麼內涵
[00:04:59.440 --> 00:05:01.600]  總之說話就可以了
[00:05:01.600 --> 00:05:03.760]  然後說得大聲一點
[00:05:03.760 --> 00:05:05.640]  說得出位一點
[00:05:05.640 --> 00:05:08.360]  就會引人注意
[00:05:08.360 --> 00:05:12.800]  譬如報紙雜誌的八卦新聞
[00:05:12.800 --> 00:05:14.880]  有很多人喜歡看
[00:05:14.880 --> 00:05:18.040]  為什麼我知道很多人喜歡看呢
[00:05:18.040 --> 00:05:24.280]  因為這些八卦雜誌和新聞仍然可以繼續銷售
[00:05:24.280 --> 00:05:28.440]  就證明有市場
[00:05:28.440 --> 00:05:29.840]  我又很奇怪
[00:05:29.840 --> 00:05:34.560]  某個明星發生了什麼小事
[00:05:34.560 --> 00:05:36.920]  大家又很注意
[00:05:36.920 --> 00:05:40.640]  發生在他身上的事又和我有什麼關係呢
[00:05:40.640 --> 00:05:46.000]  為什麼我又要花這麼多時間去談論呢
[00:05:46.000 --> 00:05:49.600]  大兄姐妹有很多的事情
[00:05:49.600 --> 00:05:53.600]  對我們來說是一些屬靈的雜糧
[00:05:53.600 --> 00:05:57.320]  甚至是垃圾的食物
[00:05:57.320 --> 00:06:02.320]  而這些垃圾食物讓我們沒有了一種屬靈的胃口
[00:06:02.320 --> 00:06:04.640]  當你很喜歡這些東西的時候
[00:06:04.640 --> 00:06:08.720]  你對正經的食物就沒有胃口
[00:06:08.720 --> 00:06:11.680]  所以對神的話語
[00:06:11.680 --> 00:06:16.400]  對靈修、查經就沒有胃口
[00:06:16.400 --> 00:06:19.280]  所以曾經有一位學者說
[00:06:19.280 --> 00:06:23.320]  今天在教會裡經歷了一個屬靈的大饑荒
[00:06:23.320 --> 00:06:25.920]  而這個大饑荒是什麼原因呢
[00:06:25.920 --> 00:06:34.040]  就是人將自然人工的物品代替了神的話語
[00:06:34.040 --> 00:06:36.360]  而這個饑荒不是單單一天
[00:06:36.360 --> 00:06:41.600]  是日復一日、年復一年繼續下去
[00:06:41.600 --> 00:06:44.800]  所以無怪乎我們教會沒有力量
[00:06:44.800 --> 00:06:49.360]  不可以在社會裡產生一種道德的力量
[00:06:49.360 --> 00:06:53.360]  我們也產生不了什麼作用
[00:06:53.360 --> 00:06:56.440]  所以頂姐妹今天我希望在這裡跟大家說
[00:06:56.440 --> 00:06:59.240]  屬靈成長的兩個秘訣
[00:06:59.240 --> 00:07:01.720]  都是和神話語有關
[00:07:01.720 --> 00:07:10.720]  我們今天要讀的經文就是在你們的秩序單的後面
[00:07:10.720 --> 00:07:23.080]  希伯來書第五章第十一到第十四節
[00:07:23.080 --> 00:07:27.920]  希伯來書的作者當他寫希伯來書的時候
[00:07:27.920 --> 00:07:30.720]  寫到第五章的時候
[00:07:30.720 --> 00:07:36.360]  他就突然坐在那裡停下來想
[00:07:36.360 --> 00:07:43.080]  他想他的讀者到底能夠領受他的話語有多少
[00:07:43.080 --> 00:07:47.400]  當他停下來思想的時候
[00:07:47.400 --> 00:07:50.160]  他就回頭了
[00:07:50.160 --> 00:07:53.600]  他就覺得不是很滿意
[00:07:53.600 --> 00:07:56.160]  也不是令他很暢快
[00:07:56.160 --> 00:07:58.760]  就是他在思想的時候
[00:07:58.760 --> 00:08:05.000]  他發現很可能他們這群讀者不能夠接受他的教導
[00:08:05.000 --> 00:08:09.080]  所以第五章第十一節開始
[00:08:09.080 --> 00:08:11.080]  他說論到默基使德
[00:08:11.080 --> 00:08:14.840]  我們有好些話並且難以解明
[00:08:14.840 --> 00:08:17.320]  因為你們聽不進去
[00:08:17.320 --> 00:08:20.880]  看你們學習的功夫本該作師傅
[00:08:20.880 --> 00:08:26.520]  誰知還得有人將神聖賢小學的開端另教導你們
[00:08:26.520 --> 00:08:32.360]  並且成了那必須吃奶不能吃乾糧的人
[00:08:32.360 --> 00:08:34.600]  所以他坐在那裡思考的時候
[00:08:34.600 --> 00:08:36.160]  他就搖頭
[00:08:36.160 --> 00:08:40.680]  他就發現這群讀者很可能聽不進去
[00:08:40.680 --> 00:08:42.280]  他所要說的話
[00:08:42.280 --> 00:08:43.960]  而聽不進去他所要說的話
[00:08:43.960 --> 00:08:48.360]  並不是因為他說的話是很深溺難明
[00:08:48.360 --> 00:08:52.120]  當然希伯來書的內容其實是比較難一點
[00:08:52.120 --> 00:08:54.360]  但主要不是因為這個原因
[00:08:54.360 --> 00:08:56.880]  主要是四個字在這裡說的
[00:08:56.880 --> 00:09:01.360]  就是他們聽不進去
[00:09:01.360 --> 00:09:04.560]  但這群人信主信了很久了
[00:09:04.560 --> 00:09:08.360]  這裡說按你們學習的功夫
[00:09:08.360 --> 00:09:09.960]  學習的功夫
[00:09:09.960 --> 00:09:11.960]  呂振中的翻譯
[00:09:11.960 --> 00:09:16.960]  他說按時間論你們本該做師傅
[00:09:16.960 --> 00:09:21.160]  就是說他們在教會裡已經有一段時間
[00:09:21.160 --> 00:09:23.760]  他們信主也有一段時間
[00:09:23.760 --> 00:09:27.560]  但是他們在教會裡沒有進步
[00:09:27.560 --> 00:09:30.960]  而按時間論他們應該做老師
[00:09:30.960 --> 00:09:37.360]  但誰知還需要人家用聖賢小學的開端來教導他們
[00:09:37.360 --> 00:09:42.160]  讓他們成為吃奶不能吃乾糧的人
[00:09:42.160 --> 00:09:42.960]  即是什麼呢
[00:09:42.960 --> 00:09:47.160]  即是好像回到教會十年二十年
[00:09:47.160 --> 00:09:51.160]  仍然來參加那些舞蹈班真道班
[00:09:51.160 --> 00:09:54.560]  然後基本的道理都搞不清楚
[00:09:54.560 --> 00:09:57.760]  然後上完又上上完又上
[00:09:57.760 --> 00:10:03.360]  就一直吃奶不能吃乾糧
[00:10:03.360 --> 00:10:06.160]  這裡說他們是鷹派
[00:10:06.160 --> 00:10:09.360]  做鷹派有什麼不對勁呢
[00:10:09.360 --> 00:10:13.360]  有什麼不對勁嗎
[00:10:13.360 --> 00:10:15.360]  沒有什麼不對勁
[00:10:15.360 --> 00:10:19.360]  我想我們每個人都做過鷹派
[00:10:19.360 --> 00:10:21.360]  沒有誰沒有做過鷹派
[00:10:21.360 --> 00:10:23.760]  除了亞當夏娃
[00:10:23.760 --> 00:10:29.160]  亞當夏娃一出來就要收你看守
[00:10:29.160 --> 00:10:31.960]  所以亞當夏娃其實都很慘
[00:10:31.960 --> 00:10:35.960]  他們沒有快樂的童年
[00:10:35.960 --> 00:10:39.360]  一出來就要工作了
[00:10:39.360 --> 00:10:42.560]  一出來就要承受託付
[00:10:42.560 --> 00:10:46.560]  所以你和我都經歷過做鷹派的階段
[00:10:46.560 --> 00:10:49.160]  做鷹派沒有問題
[00:10:49.160 --> 00:10:51.360]  但如果十年都做鷹派呢
[00:10:51.360 --> 00:10:53.160]  有沒有問題呢
[00:10:53.160 --> 00:10:54.760]  有了
[00:10:54.760 --> 00:10:56.760]  二十年呢
[00:10:56.760 --> 00:11:01.360]  即是按他們在世上的年日
[00:11:01.360 --> 00:11:03.960]  本來應該是要長大成人的了
[00:11:03.960 --> 00:11:07.360]  誰知道仍然餵奶給他們
[00:11:07.360 --> 00:11:09.560]  就是這樣的情況
[00:11:09.560 --> 00:11:11.160]  讀幼稚園有什麼不好呢
[00:11:11.160 --> 00:11:12.960]  有沒有什麼不好呢
[00:11:12.960 --> 00:11:14.760]  有沒有什麼不好
[00:11:14.760 --> 00:11:16.760]  沒有什麼不好
[00:11:16.760 --> 00:11:20.560]  十年都讀幼稚園好不好呢
[00:11:20.560 --> 00:11:22.360]  如果有一天
[00:11:22.360 --> 00:11:24.960]  你的兒子或女兒來跟你說
[00:11:24.960 --> 00:11:27.760]  你說爸爸媽媽
[00:11:27.760 --> 00:11:29.560]  我覺得讀幼稚園很舒服
[00:11:29.560 --> 00:11:31.560]  不需要這麼大的挑戰
[00:11:31.560 --> 00:11:32.360]  這麼大的壓力
[00:11:32.360 --> 00:11:35.160]  你就讓我一直讀幼稚園好不好
[00:11:35.160 --> 00:11:36.960]  好不好
[00:11:36.960 --> 00:11:40.360]  除了付錢不算
[00:11:40.360 --> 00:11:43.960]  我想你每一個正常父母都會搖頭
[00:11:43.960 --> 00:11:46.760]  不怕
[00:11:46.760 --> 00:11:47.960]  但很奇怪
[00:11:47.960 --> 00:11:49.160]  在教會裏面
[00:11:49.160 --> 00:11:52.760]  如果我們有十年二十年三十年的弟兄姐妹
[00:11:52.760 --> 00:11:53.960]  不長進
[00:11:53.960 --> 00:11:56.960]  我們又不覺得有什麼不正常
[00:11:56.960 --> 00:12:00.560]  你說是不是很奇怪呢
[00:12:00.560 --> 00:12:02.560]  今天我不知道
[00:12:02.560 --> 00:12:05.360]  我不熟悉你們教會
[00:12:05.360 --> 00:12:07.760]  所以我講話沒有什麼針對性
[00:12:07.760 --> 00:12:10.560]  我又不知道哪一個在教會裏十年都沒有長進
[00:12:10.560 --> 00:12:12.360]  我不知道
[00:12:12.360 --> 00:12:17.160]  所以如有類同就純屬巧合
[00:12:17.160 --> 00:12:22.360]  當然也是聖靈要提醒你
[00:12:22.360 --> 00:12:24.760]  希伯來斯的作者看到
[00:12:24.760 --> 00:12:28.960]  他那群讀者群裏面有很多熟齡的嬰孩
[00:12:28.960 --> 00:12:30.360]  這些不是叫嬰孩
[00:12:30.360 --> 00:12:32.160]  這些應該叫什麼呢
[00:12:32.160 --> 00:12:34.560]  熟齡的豬魚
[00:12:34.560 --> 00:12:37.560]  面就好像大人面
[00:12:37.560 --> 00:12:40.160]  但是他就個子小小
[00:12:40.160 --> 00:12:41.160]  矮矮細細
[00:12:41.160 --> 00:12:46.160]  就好像小孩一樣
[00:12:46.160 --> 00:12:52.560]  我六年前做了阿公
[00:12:52.560 --> 00:12:55.760]  所以我是成功人士
[00:12:55.760 --> 00:12:57.560]  做了阿公的人
[00:12:57.560 --> 00:12:59.360]  我有兩種身份
[00:12:59.360 --> 00:13:01.760]  去年我過了六十
[00:13:01.760 --> 00:13:05.760]  去年登陸
[00:13:05.760 --> 00:13:08.760]  我就是成功登陸人士
[00:13:08.760 --> 00:13:11.160]  做了阿公又過了六十
[00:13:11.160 --> 00:13:14.160]  所以剛才說我是第六屆
[00:13:14.160 --> 00:13:18.960]  沒有什麼其他的
[00:13:18.960 --> 00:13:22.160]  就是說老了
[00:13:22.160 --> 00:13:24.360]  不得不承認
[00:13:24.360 --> 00:13:30.760]  不過做了阿公的心態很不一樣
[00:13:30.760 --> 00:13:33.560]  我的孫子一個月的時候
[00:13:33.560 --> 00:13:34.960]  我就很想去看他
[00:13:34.960 --> 00:13:37.160]  所以雖然遠
[00:13:37.160 --> 00:13:39.560]  我都過去看一看他
[00:13:39.560 --> 00:13:41.560]  滿月的時候
[00:13:41.560 --> 00:13:44.160]  你知道孫子是要來種的
[00:13:44.160 --> 00:13:49.960]  我們中間有沒有阿公
[00:13:49.960 --> 00:13:52.960]  阿媽阿婆
[00:13:52.960 --> 00:13:55.160]  孫子是要來種的
[00:13:55.160 --> 00:13:57.560]  兒子是要來做什麼的
[00:13:57.560 --> 00:14:01.960]  教的
[00:14:01.960 --> 00:14:04.160]  太太是要來做什麼的
[00:14:04.160 --> 00:14:05.160]  疼的
[00:14:05.160 --> 00:14:07.560]  那老公呢
[00:14:07.560 --> 00:14:10.560]  不是吧
[00:14:10.560 --> 00:14:18.360]  有沒有過份了
[00:14:18.360 --> 00:14:19.360]  老公
[00:14:19.360 --> 00:14:24.960]  我知道現在這些女權運動
[00:14:24.960 --> 00:14:27.360]  有時候都不需要靠的
[00:14:27.360 --> 00:14:29.960]  不過我都覺得按照聖經說
[00:14:29.960 --> 00:14:32.160]  老公是要靠的
[00:14:32.160 --> 00:14:36.960]  要來求的
[00:14:36.960 --> 00:14:38.160]  無論怎樣都好
[00:14:38.160 --> 00:14:39.760]  說回頭
[00:14:39.760 --> 00:14:43.760]  我的孫子一個月的時候
[00:14:43.760 --> 00:14:46.360]  其實就不用怎麼理他
[00:14:46.360 --> 00:14:47.960]  你知道一個月的嬰兒
[00:14:47.960 --> 00:14:49.960]  他就懂什麼
[00:14:49.960 --> 00:14:51.160]  懂吃
[00:14:51.160 --> 00:14:53.160]  懂睡
[00:14:53.160 --> 00:14:55.560]  懂哭
[00:14:55.560 --> 00:14:59.360]  懂拉
[00:14:59.360 --> 00:15:00.760]  他又不懂爬
[00:15:00.760 --> 00:15:01.760]  不懂跳
[00:15:01.760 --> 00:15:03.560]  又不懂走
[00:15:03.560 --> 00:15:04.960]  不懂走的
[00:15:04.960 --> 00:15:07.360]  所以在嬰兒床那裡
[00:15:07.360 --> 00:15:11.960]  你又不怕他會突然間跳出來
[00:15:11.960 --> 00:15:13.360]  所以除非他哭
[00:15:13.360 --> 00:15:13.960]  如果不是
[00:15:13.960 --> 00:15:17.160]  我們大人就可以在那裡聊天
[00:15:17.160 --> 00:15:19.160]  到十個月的時候
[00:15:19.160 --> 00:15:23.360]  我這個孫子就開始走路
[00:15:23.360 --> 00:15:24.760]  我不在他身邊
[00:15:24.760 --> 00:15:26.960]  我們在美國住得很遠
[00:15:26.960 --> 00:15:31.960]  我的女兒就拍了他學走路的一個影片
[00:15:31.960 --> 00:15:34.160]  他就兩隻手伸起
[00:15:34.160 --> 00:15:35.760]  向媽媽那裡走
[00:15:35.760 --> 00:15:37.160]  平衡自己
[00:15:37.160 --> 00:15:38.560]  去到媽媽那裡
[00:15:38.560 --> 00:15:42.560]  他就哈哈哈哈
[00:15:42.560 --> 00:15:46.960]  大聲的發出勝利的呼聲
[00:15:46.960 --> 00:15:49.560]  你看到他懂得走路
[00:15:49.560 --> 00:15:52.560]  你又看到他長大了
[00:15:52.560 --> 00:15:54.360]  慢慢長大
[00:15:54.360 --> 00:15:55.560]  到他兩歲多
[00:15:55.560 --> 00:15:57.360]  大概三歲的時候
[00:15:57.360 --> 00:15:59.760]  他家裡有隻狗
[00:15:59.760 --> 00:16:02.760]  這隻狗叫Chewy
[00:16:02.760 --> 00:16:06.160]  你知道孫子還沒出生的時候
[00:16:06.160 --> 00:16:08.960]  這隻狗是家中的什麼
[00:16:08.960 --> 00:16:11.160]  寵物
[00:16:11.160 --> 00:16:13.360]  他是很能寵的
[00:16:13.360 --> 00:16:16.360]  但是當孫子出生之後
[00:16:16.360 --> 00:16:20.760]  他就失寵了
[00:16:20.760 --> 00:16:24.560]  你知道這些狗都會眼紅
[00:16:24.560 --> 00:16:26.560]  他都會妒忌
[00:16:26.560 --> 00:16:28.760]  都會心酸
[00:16:28.760 --> 00:16:33.560]  所以他對我的孫子沒什麼好感
[00:16:33.560 --> 00:16:35.160]  經常失驚無神
[00:16:35.160 --> 00:16:37.760]  向他吠幾下
[00:16:37.760 --> 00:16:40.760]  當我的孫子小的時候
[00:16:40.760 --> 00:16:42.160]  就沒得反應了
[00:16:42.160 --> 00:16:43.360]  沒得回應
[00:16:43.360 --> 00:16:45.160]  但是到他兩三歲的時候
[00:16:45.160 --> 00:16:49.960]  他就懂得和他作對
[00:16:49.960 --> 00:16:52.760]  有時拔他的尾巴
[00:16:52.760 --> 00:16:55.360]  拿走他的食物
[00:16:55.360 --> 00:16:56.960]  不給他吃
[00:16:56.960 --> 00:16:58.560]  兩個歡喜冤家
[00:16:58.560 --> 00:17:02.560]  就一直這樣矯情
[00:17:02.560 --> 00:17:05.960]  最近他說這隻狗死了
[00:17:05.960 --> 00:17:09.960]  孫子也長大了
[00:17:09.960 --> 00:17:14.560]  長大是一個正常的過程
[00:17:14.560 --> 00:17:16.760]  最近我女兒跟我說
[00:17:16.760 --> 00:17:19.560]  她現在發生一些神學問題
[00:17:19.560 --> 00:17:22.560]  我女兒經常和她聊天
[00:17:22.560 --> 00:17:24.560]  晚上有時告訴她故事
[00:17:24.560 --> 00:17:26.560]  她就有很多問題
[00:17:26.560 --> 00:17:29.760]  聽到說神是無處不在
[00:17:29.760 --> 00:17:41.360]  她就問神是否在衣櫃裏
[00:17:41.360 --> 00:17:43.760]  是否在廁所裏
[00:17:43.760 --> 00:17:46.160]  當然是說要在的
[00:17:46.160 --> 00:17:47.560]  沒理由不在的
[00:17:47.560 --> 00:17:49.560]  在廁所裏
[00:17:49.560 --> 00:17:51.760]  我在廁所裏
[00:17:51.760 --> 00:17:55.960]  神都看著我
[00:17:55.960 --> 00:18:00.760]  很多這些問題就出來了
[00:18:00.760 --> 00:18:02.560]  如果看著她長大
[00:18:02.560 --> 00:18:06.360]  是一種很開心的過程
[00:18:06.360 --> 00:18:09.360]  我在教會中牧養了24年
[00:18:09.360 --> 00:18:12.560]  我看見弟兄姊妹從信主慢慢成長
[00:18:12.560 --> 00:18:13.960]  是很開心的
[00:18:13.960 --> 00:18:15.160]  但另一方面
[00:18:15.160 --> 00:18:16.760]  我看到一些信了主之後
[00:18:16.760 --> 00:18:20.360]  10年20年30年
[00:18:20.360 --> 00:18:22.760]  很少到50年
[00:18:22.760 --> 00:18:26.360]  但有些是50年不變的
[00:18:26.360 --> 00:18:28.960]  他不長進
[00:18:28.960 --> 00:18:31.560]  無論如何他就是不長進
[00:18:31.560 --> 00:18:33.360]  你也沒有辦法
[00:18:33.360 --> 00:18:38.360]  雖然你知道他不是正常的情況
[00:18:38.360 --> 00:18:42.760]  但因為屬靈的事物有時很難說
[00:18:42.760 --> 00:18:46.360]  希伯來書的作者看到這班讀者
[00:18:46.360 --> 00:18:50.760]  他發現他們很多是屬靈的嬰孩
[00:18:50.760 --> 00:18:53.960]  但他們沒有長進
[00:18:53.960 --> 00:18:54.960]  為什麼呢
[00:18:54.960 --> 00:18:58.360]  因為他們裏面有一個力量
[00:18:58.360 --> 00:19:01.360]  將神的話語推出去
[00:19:01.360 --> 00:19:05.160]  當神的話語要進入他們的心的時候
[00:19:05.160 --> 00:19:08.360]  聖經說他們聽不進去
[00:19:08.360 --> 00:19:10.360]  即是擋住
[00:19:10.360 --> 00:19:13.760]  所以他們屬靈成長的第一個問題就是
[00:19:13.760 --> 00:19:17.760]  聽不進去
[00:19:17.760 --> 00:19:21.160]  我不知道我們中間有沒有這樣的情況
[00:19:21.160 --> 00:19:25.160]  有沒有神的話語進不去你的心
[00:19:25.160 --> 00:19:27.160]  如果有的話
[00:19:27.160 --> 00:19:32.960]  很可能你現在停留在一個不長進的狀態
[00:19:32.960 --> 00:19:37.560]  那就要小心
[00:19:37.560 --> 00:19:40.360]  屬靈的嬰孩
[00:19:40.360 --> 00:19:44.960]  其實如果你用哥倫多前書第三章來做一個比較
[00:19:44.960 --> 00:19:48.760]  你就知道在基督律為嬰孩
[00:19:48.760 --> 00:19:52.760]  其實就相等於他們是屬肉體
[00:19:52.760 --> 00:19:55.560]  即是他們對屬靈的事物沒有興趣
[00:19:55.560 --> 00:20:01.160]  所以他才會擋
[00:20:01.160 --> 00:20:05.560]  我在香港海外神學院讀書的時候
[00:20:05.560 --> 00:20:10.760]  那時大概38年前
[00:20:10.760 --> 00:20:15.760]  我相信那時香港有錢人都不是很多
[00:20:15.760 --> 00:20:19.360]  整體來說都是很窮困
[00:20:19.360 --> 00:20:22.760]  我們在神學院也靠信心
[00:20:22.760 --> 00:20:25.760]  神學院也沒有什麼經費
[00:20:25.760 --> 00:20:31.760]  所以我們每個月在38年前就交80元的善費
[00:20:31.760 --> 00:20:33.760]  80元全部是吃下肚
[00:20:33.760 --> 00:20:36.160]  不是那80元吃下肚
[00:20:36.160 --> 00:20:45.560]  那80元買的東西全部是我們煮飯、廚房的東西
[00:20:45.560 --> 00:20:47.560]  學校給的
[00:20:47.560 --> 00:20:52.960]  但其實80元也沒有什麼東西吃
[00:20:52.960 --> 00:20:58.360]  意思是在發育期間
[00:20:58.360 --> 00:21:03.160]  我們每人分一大盤東西
[00:21:03.160 --> 00:21:08.560]  裡面什麼都吃不夠
[00:21:08.560 --> 00:21:11.560]  所以到一個地步
[00:21:11.560 --> 00:21:15.560]  有一段時間讀書15分鐘
[00:21:15.560 --> 00:21:18.560]  我就要休息15分鐘
[00:21:18.560 --> 00:21:22.560]  因為讀完15分鐘之後我就天旋地轉
[00:21:22.560 --> 00:21:25.560]  頭暈眼花,讀不下去
[00:21:25.560 --> 00:21:27.560]  去醫生那裡看的時候
[00:21:27.560 --> 00:21:31.560]  醫生就說你貧血
[00:21:31.560 --> 00:21:34.560]  貧血他說不要緊
[00:21:34.560 --> 00:21:36.560]  我現在開一種藥給你
[00:21:36.560 --> 00:21:39.560]  你知道他開什麼藥給我嗎?
[00:21:39.560 --> 00:21:41.560]  開胃藥
[00:21:41.560 --> 00:21:46.560]  我就照樣吃
[00:21:46.560 --> 00:21:49.560]  吃了之後就很開胃
[00:21:49.560 --> 00:21:53.560]  很開胃就慘了
[00:21:53.560 --> 00:21:55.560]  因為沒錢買
[00:21:55.560 --> 00:22:04.560]  只好跟媽媽拿錢買東西吃
[00:22:04.560 --> 00:22:09.560]  吃完之後又真的康復了
[00:22:09.560 --> 00:22:12.560]  為什麼呢?
[00:22:12.560 --> 00:22:15.560]  因為不開胃胃口不佳
[00:22:15.560 --> 00:22:17.560]  所以我沒吃東西進去
[00:22:17.560 --> 00:22:19.560]  所以裡面營養不良
[00:22:19.560 --> 00:22:23.560]  當裡面營養不良的時候就沒力量
[00:22:23.560 --> 00:22:28.560]  這是肉身的身體需要
[00:22:28.560 --> 00:22:31.560]  屬靈其實是一樣的
[00:22:31.560 --> 00:22:34.560]  如果營養不良,胃口不佳
[00:22:34.560 --> 00:22:41.560]  到一個地步你沒辦法好好去活你基督徒的人生
[00:22:41.560 --> 00:22:46.560]  沒力量
[00:22:46.560 --> 00:22:53.560]  我真的很希望這個世界能夠發明一種屬靈開胃藥
[00:22:53.560 --> 00:22:56.560]  最好連同秩序單一起發
[00:22:56.560 --> 00:23:00.560]  每個主日你一進來就給你一粒
[00:23:00.560 --> 00:23:03.560]  大家一起吃了之後
[00:23:03.560 --> 00:23:05.560]  三四個小時坐在這裡聽
[00:23:05.560 --> 00:23:07.560]  精神奕奕
[00:23:07.560 --> 00:23:10.560]  然後睜大雙眼看著講員
[00:23:10.560 --> 00:23:14.560]  講半個小時一個小時其實真的不夠
[00:23:14.560 --> 00:23:18.560]  聽三四個小時還要繼續聽
[00:23:18.560 --> 00:23:21.560]  如果有這種藥你說多好呢?
