
[00:00:00.000 --> 00:00:07.000]  不過我們當初不是要求什麼
[00:01:56.000 --> 00:01:58.000]  有一部分可能是對的
[00:01:58.000 --> 00:02:00.000]  但是很容易走上一個
[00:02:00.000 --> 00:02:02.000]  很錯誤的教會給人的印象
[00:02:02.000 --> 00:02:04.000]  就是教會是反智的
[00:02:04.000 --> 00:02:08.000]  你看英國大哲學家羅素
[00:02:08.000 --> 00:02:10.000]  對基督教多不好感
[00:02:10.000 --> 00:02:12.000]  當然他主要集中在聖公會
[00:02:12.000 --> 00:02:14.000]  和天主教的儀式
[00:02:14.000 --> 00:02:16.000]  但是值得我們檢討
[00:02:16.000 --> 00:02:17.000]  是不是真的這樣呢?
[00:02:17.000 --> 00:02:19.000]  我們為什麼要走反智的路呢?
[00:02:19.000 --> 00:02:21.000]  我們的邏輯思維
[00:02:21.000 --> 00:02:22.000]  我們的聰明思維
[00:02:22.000 --> 00:02:24.000]  都是上帝給的
[00:02:24.000 --> 00:02:26.000]  上帝給的都是好東西
[00:02:26.000 --> 00:02:28.000]  為什麼你說他不好呢?
[00:02:28.000 --> 00:02:30.000]  不能夠用無知
[00:02:30.000 --> 00:02:32.000]  或者反智來
[00:02:32.000 --> 00:02:35.000]  誤斷了
[00:02:35.000 --> 00:02:37.000]  籠罩了整個基督教
[00:02:37.000 --> 00:02:38.000]  在這個話題上
[00:02:38.000 --> 00:02:41.000]  我們先開場祈禱
[00:02:41.000 --> 00:02:42.000]  大家一齊
[00:02:42.000 --> 00:02:43.000]  1,2,3
[00:02:43.000 --> 00:02:46.000]  不要大聲堅持
[00:02:46.000 --> 00:02:48.000]  我們要看義務
[00:02:50.000 --> 00:02:52.000]  只要心裡尊主基督為聖
[00:02:52.000 --> 00:02:56.000]  有人問你們心中盼望的緣由
[00:02:56.000 --> 00:02:58.000]  就要常作準備
[00:02:58.000 --> 00:03:02.000]  以溫柔敬畏的心回答各人
[00:03:02.000 --> 00:03:06.000]  然而主的僕人不可憎敬
[00:03:06.000 --> 00:03:08.000]  只要溫溫和和的待眾人
[00:03:08.000 --> 00:03:09.000]  善於教導
[00:03:09.000 --> 00:03:10.000]  全心忍耐
[00:03:10.000 --> 00:03:12.000]  用溫柔勸戒
[00:03:12.000 --> 00:03:13.000]  抵擋的人
[00:03:13.000 --> 00:03:16.000]  或者神給他們悔改的心
[00:03:16.000 --> 00:03:18.000]  可以明白真道
[00:03:18.000 --> 00:03:20.000]  剛剛
[00:03:20.000 --> 00:03:22.000]  希望大家
[00:03:22.000 --> 00:03:24.000]  有位熱心的姊妹
[00:03:24.000 --> 00:03:26.000]  在她家住的附近
[00:03:26.000 --> 00:03:28.000]  回去再拍一些
[00:03:28.000 --> 00:03:29.000]  不知為何不夠
[00:03:29.000 --> 00:03:30.000]  可能數少了
[00:03:30.000 --> 00:03:31.000]  一張而已
[00:03:31.000 --> 00:03:33.000]  今天所講的一些大概
[00:03:33.000 --> 00:03:35.000]  我們今天希望
[00:03:35.000 --> 00:03:37.000]  就算完不了
[00:03:37.000 --> 00:03:39.000]  聽見一定倒抽一口涼氣
[00:03:39.000 --> 00:03:41.000]  嘩!你為什麼野心這麼大?
[00:03:41.000 --> 00:03:43.000]  剛才都說了
[00:03:43.000 --> 00:03:44.000]  如道佛
[00:03:44.000 --> 00:03:46.000]  幾家思想都是精心博大
[00:03:46.000 --> 00:03:48.000]  只是道
[00:03:48.000 --> 00:03:50.000]  再分道家和道教
[00:03:50.000 --> 00:03:52.000]  唉!道家和道教
[00:03:52.000 --> 00:03:54.000]  一秒鐘就講完
[00:03:54.000 --> 00:03:56.000]  真是想講
[00:03:56.000 --> 00:03:57.000]  一堂得了
[00:03:57.000 --> 00:03:58.000]  只是道家
[00:03:58.000 --> 00:04:00.000]  只是一個老子裝死
[00:04:00.000 --> 00:04:01.000]  都未有得碰
[00:04:01.000 --> 00:04:02.000]  不要說道教
[00:04:02.000 --> 00:04:04.000]  多有多做
[00:04:04.000 --> 00:04:05.000]  少有少做
[00:04:05.000 --> 00:04:07.000]  如果不講
[00:04:07.000 --> 00:04:10.000]  我們嘗試盡量可以
[00:04:10.000 --> 00:04:12.000]  知道粗枝大葉
[00:04:12.000 --> 00:04:13.000]  中的粗枝大葉
[00:04:13.000 --> 00:04:15.000]  如果有少少不夠時間
[00:04:15.000 --> 00:04:16.000]  下一堂再說
[00:04:16.000 --> 00:04:18.000]  還有一個大表
[00:04:18.000 --> 00:04:20.000]  下一堂無論如何
[00:04:20.000 --> 00:04:23.000]  都要如道揚威
[00:04:23.000 --> 00:04:25.000]  講佛
[00:04:25.000 --> 00:04:27.000]  看講多少就多少
[00:04:27.000 --> 00:04:29.000]  所以前兩天
[00:04:29.000 --> 00:04:31.000]  做了一個很呃要的表
[00:04:31.000 --> 00:04:32.000]  你一看就見到
[00:04:32.000 --> 00:04:35.000]  嘩!今天又放了個太極在前面
[00:04:35.000 --> 00:04:37.000]  這個又是我精心
[00:04:37.000 --> 00:04:38.000]  不是精心
[00:04:38.000 --> 00:04:39.000]  其實是用家裡的影印機來做
[00:04:39.000 --> 00:04:41.000]  放大它
[00:04:41.000 --> 00:04:42.000]  大家會說
[00:04:42.000 --> 00:04:45.000]  我這個是一個天才圖案設計家
[00:04:45.000 --> 00:04:48.000]  你現在說什麼
[00:04:48.000 --> 00:04:50.000]  執西人口水尾
[00:04:50.000 --> 00:04:51.000]  Binary Opposition
[00:04:51.000 --> 00:04:52.000]  其實這個就是
[00:04:52.000 --> 00:04:54.000]  二元對立
[00:04:54.000 --> 00:04:55.000]  陰陽對轉
[00:04:55.000 --> 00:04:56.000]  真是厲害
[00:04:56.000 --> 00:04:57.000]  設計本身好
[00:04:57.000 --> 00:04:59.000]  勝於千言萬語
[00:04:59.000 --> 00:05:00.000]  另外你看手頭
[00:05:00.000 --> 00:05:03.000]  嘩!這個老陳是不是做了道士
[00:05:03.000 --> 00:05:06.000]  你說鬼畫符
[00:05:06.000 --> 00:05:08.000]  最右邊的就是鬼畫符
[00:05:08.000 --> 00:05:10.000]  武符
[00:05:10.000 --> 00:05:12.000]  中間有個太極
[00:05:12.000 --> 00:05:14.000]  中間重陽那個武符
[00:05:14.000 --> 00:05:16.000]  下面還有一個道家道教
[00:05:16.000 --> 00:05:19.000]  不過我最後就說
[00:05:19.000 --> 00:05:20.000]  詳細的情形
[00:05:20.000 --> 00:05:22.000]  你參考一些參考書
[00:05:22.000 --> 00:05:24.000]  以今天所派的一張為綱領
[00:05:24.000 --> 00:05:26.000]  有沒有誰沒有
[00:05:26.000 --> 00:05:28.000]  我覺得有了這麼快
[00:05:28.000 --> 00:05:30.000]  真是有效率
[00:05:30.000 --> 00:05:32.000]  還有一個好姊妹
[00:05:32.000 --> 00:05:34.000]  應該是印了
[00:05:34.000 --> 00:05:54.000]  首先簡單的說道
[00:05:54.000 --> 00:05:57.000]  我再提一次
[00:05:57.000 --> 00:05:59.000]  我極之反對
[00:05:59.000 --> 00:06:02.000]  很多人嘲笑
[00:06:02.000 --> 00:06:04.000]  流行了好幾年
[00:06:04.000 --> 00:06:06.000]  包括我最失望的
[00:06:06.000 --> 00:06:08.000]  前陣子偶然看到這位
[00:06:08.000 --> 00:06:10.000]  香港著名的目者
[00:06:10.000 --> 00:06:14.000]  他其中一本書都有說
[00:06:14.000 --> 00:06:16.000]  羅亞方舟船
[00:06:16.000 --> 00:06:17.000]  就是周伯口
[00:06:17.000 --> 00:06:19.000]  是上帝的啟示
[00:06:19.000 --> 00:06:21.000]  我看極之失望
[00:06:21.000 --> 00:06:23.000]  這些叫色小小辦代表
[00:06:23.000 --> 00:06:25.000]  以訛傳訛
[00:06:25.000 --> 00:06:26.000]  那時讀過訛
[00:06:26.000 --> 00:06:27.000]  不要讀以訛傳訛
[00:06:27.000 --> 00:06:29.000]  打足球就以訛傳訛
[00:06:29.000 --> 00:06:30.000]  那些就是以訛傳訛
[00:06:30.000 --> 00:06:32.000]  根據不合文字學的原理
[00:06:32.000 --> 00:06:34.000]  稍為懂得讀中文文字學
[00:06:34.000 --> 00:06:36.000]  都知道船根本不是周伯口
[00:06:36.000 --> 00:06:38.000]  船旁邊那個就是
[00:06:38.000 --> 00:06:40.000]  沿著河岸
[00:06:40.000 --> 00:06:42.000]  不愛了三點水
[00:06:42.000 --> 00:06:44.000]  根本不是八字
[00:06:44.000 --> 00:06:46.000]  這些人自己對中文
[00:06:46.000 --> 00:06:48.000]  內心可能很渴望
[00:06:48.000 --> 00:06:50.000]  想證明上帝沒有薄待中國人
[00:06:50.000 --> 00:06:52.000]  所以在中國的字裏
[00:06:52.000 --> 00:06:54.000]  或者有些人
[00:06:54.000 --> 00:06:56.000]  剛剛受了太太的指導
[00:06:56.000 --> 00:06:58.000]  他又不想學香港那位
[00:06:58.000 --> 00:07:00.000]  殺老婆的
[00:07:00.000 --> 00:07:02.000]  唯有就坐下
[00:07:02.000 --> 00:07:04.000]  貪婪的男子
[00:07:04.000 --> 00:07:06.000]  一個是智慧樹
[00:07:06.000 --> 00:07:08.000]  一個是生命樹
[00:07:08.000 --> 00:07:10.000]  下面這個女的就是力量
[00:07:10.000 --> 00:07:12.000]  真是無知
[00:07:12.000 --> 00:07:14.000]  這些不單止不能榮耀福音
[00:07:14.000 --> 00:07:16.000]  令人不信基督教
[00:07:16.000 --> 00:07:18.000]  令人看輕教會
[00:07:18.000 --> 00:07:20.000]  令人覺得教會
[00:07:20.000 --> 00:07:22.000]  是不中不西的
[00:07:22.000 --> 00:07:24.000]  就是這些說法
[00:07:24.000 --> 00:07:26.000]  說這些本質
[00:07:26.000 --> 00:07:28.000]  本質可能是很善良
[00:07:28.000 --> 00:07:30.000]  不要再說了
[00:07:30.000 --> 00:07:32.000]  你又阻礙了幾分鐘
[00:07:32.000 --> 00:07:34.000]  有些文字學的知識
[00:07:34.000 --> 00:07:36.000]  是應該有的
[00:07:36.000 --> 00:07:38.000]  是常識
[00:07:38.000 --> 00:07:40.000]  如果小學時有老師
[00:07:40.000 --> 00:07:42.000]  用真正的文字學知識
[00:07:42.000 --> 00:07:44.000]  來因勢利道
[00:07:44.000 --> 00:07:46.000]  深入淺出
[00:07:46.000 --> 00:07:48.000]  給小朋友學中國的字
[00:07:48.000 --> 00:07:50.000]  他們就不會以為中文不科學
[00:07:50.000 --> 00:07:52.000]  你看看中國的字典
[00:07:52.000 --> 00:07:54.000]  多有層次
[00:07:54.000 --> 00:07:56.000]  多有方式
[00:07:56.000 --> 00:07:58.000]  看見祖先多聰明
[00:07:58.000 --> 00:08:00.000]  多努力
[00:08:00.000 --> 00:08:02.000]  如果不是我們這麼聰明的祖先
[00:08:02.000 --> 00:08:04.000]  哪有你和他
[00:08:04.000 --> 00:08:06.000]  當然不是我
[00:08:06.000 --> 00:08:08.000]  中國做字很好
[00:08:08.000 --> 00:08:10.000]  比如道字
[00:08:10.000 --> 00:08:12.000]  我們不用寫旋書
[00:08:12.000 --> 00:08:14.000]  很多東西我們看旋書
[00:08:14.000 --> 00:08:16.000]  有時不知道
[00:08:16.000 --> 00:08:18.000]  清末發言的隔骨文很有用
[00:08:18.000 --> 00:08:20.000]  道字大家都知道
[00:08:20.000 --> 00:08:22.000]  中間有個手字
[00:08:22.000 --> 00:08:24.000]  上面兩點就是頭髮的簡寫
[00:08:24.000 --> 00:08:26.000]  下面的目
[00:08:26.000 --> 00:08:28.000]  人的面貌最吸引人注意到的眼
[00:08:28.000 --> 00:08:30.000]  所以現在的新聞圖片都是遮著眼
[00:08:30.000 --> 00:08:32.000]  那個就是手
[00:08:32.000 --> 00:08:34.000]  那個俗語所謂的撐艇仔
[00:08:34.000 --> 00:08:36.000]  俗語所謂撐艇仔
[00:08:36.000 --> 00:08:38.000]  讀的桌字
[00:08:38.000 --> 00:08:40.000]  有幾個字都是和步行有關
[00:08:40.000 --> 00:08:42.000]  行路的行的左邊右邊
[00:08:42.000 --> 00:08:44.000]  兩個都是人的腳
[00:08:44.000 --> 00:08:46.000]  合起來就是行
[00:08:46.000 --> 00:08:48.000]  那裡所謂兩撇一動
[00:08:48.000 --> 00:08:50.000]  一個是大腿一個是膝蓋一個是小腿
[00:08:50.000 --> 00:08:52.000]  腳板就是撐艇仔
[00:08:52.000 --> 00:08:54.000]  下面那個
[00:08:54.000 --> 00:08:56.000]  停止的止字就是腳趾的止字
[00:08:56.000 --> 00:08:58.000]  本來的寫法
[00:08:58.000 --> 00:09:00.000]  你看旋書就知道
[00:09:00.000 --> 00:09:02.000]  如果都不知道
[00:09:02.000 --> 00:09:04.000]  你今晚洗澡
[00:09:04.000 --> 00:09:06.000]  浸濕腳
[00:09:06.000 --> 00:09:08.000]  然後踩在地氈上
[00:09:08.000 --> 00:09:10.000]  你就會看到止字
[00:09:10.000 --> 00:09:12.000]  這麼簡單
[00:09:12.000 --> 00:09:14.000]  我們小時候
[00:09:14.000 --> 00:09:16.000]  讀小學的時候
[00:09:16.000 --> 00:09:18.000]  一浸濕水
[00:09:18.000 --> 00:09:20.000]  然後再加四隻腳趾
[00:09:20.000 --> 00:09:22.000]  就是腳趾
[00:09:22.000 --> 00:09:24.000]  對不對
[00:09:24.000 --> 00:09:26.000]  停止的止字
[00:09:26.000 --> 00:09:28.000]  的旋書就是人的腳板
[00:09:28.000 --> 00:09:30.000]  大腿膝蓋小腿
[00:09:30.000 --> 00:09:32.000]  腳板齊了
[00:09:32.000 --> 00:09:34.000]  整隻腳
[00:09:34.000 --> 00:09:36.000]  和步行有關
[00:09:36.000 --> 00:09:38.000]  你試試看找一本中國的字典
[00:09:38.000 --> 00:09:40.000]  你看看那兩個步手
[00:09:40.000 --> 00:09:42.000]  所有俗語所謂的相企銀的字
[00:09:42.000 --> 00:09:44.000]  都是和行有關
[00:09:44.000 --> 00:09:46.000]  所有撐艇的字
[00:09:46.000 --> 00:09:48.000]  道字就是撐艇的字
[00:09:48.000 --> 00:09:50.000]  對嗎
[00:09:50.000 --> 00:09:52.000]  所以道字就是
[00:09:52.000 --> 00:09:54.000]  有頭腦有方向
[00:09:54.000 --> 00:09:56.000]  有腳步有途徑
[00:09:56.000 --> 00:09:58.000]  有步行
[00:09:58.000 --> 00:10:00.000]  所以道字就是路
[00:10:00.000 --> 00:10:02.000]  而道又是方法
[00:10:02.000 --> 00:10:04.000]  這個真是
[00:10:04.000 --> 00:10:06.000]  中國人外國人很多人的思維方式一樣
[00:10:06.000 --> 00:10:08.000]  這個和英文的way字真是像
[00:10:08.000 --> 00:10:10.000]  way又是路
[00:10:10.000 --> 00:10:12.000]  way又是方法
[00:10:12.000 --> 00:10:14.000]  道字就是way
[00:10:14.000 --> 00:10:16.000]  於是我們自然想起
[00:10:16.000 --> 00:10:18.000]  太初有道
[00:10:18.000 --> 00:10:20.000]  道與神同在道就如神
[00:10:20.000 --> 00:10:22.000]  如果有些人還可以聯想
[00:10:22.000 --> 00:10:24.000]  這句話不是我說的
[00:10:24.000 --> 00:10:26.000]  但很容易聯想
[00:10:26.000 --> 00:10:28.000]  道家和道教
[00:10:28.000 --> 00:10:30.000]  稍微研究一下道家道教
[00:10:30.000 --> 00:10:32.000]  會初步覺得很有趣
[00:10:32.000 --> 00:10:34.000]  和韓福音這句
[00:10:34.000 --> 00:10:36.000]  一開始的說話
[00:10:36.000 --> 00:10:38.000]  真是很像
[00:10:38.000 --> 00:10:40.000]  道家就強調太初有道
[00:10:42.000 --> 00:10:44.000]  道教就強調道就是神
[00:10:44.000 --> 00:10:50.000]  不是我的說話
[00:10:50.000 --> 00:10:52.000]  我沒有說他對
[00:10:52.000 --> 00:10:54.000]  只是說一些不說一些
[00:10:54.000 --> 00:10:56.000]  為什麼太初有道呢
[00:10:56.000 --> 00:10:58.000]  問一個很普通的問題
[00:10:58.000 --> 00:11:00.000]  先秦諸子
[00:11:00.000 --> 00:11:02.000]  以至到古今中外的
[00:11:02.000 --> 00:11:04.000]  所有指導人生的哲理也好
[00:11:04.000 --> 00:11:06.000]  宗教也好都說道
[00:11:06.000 --> 00:11:08.000]  對不對
[00:11:08.000 --> 00:11:10.000]  至多他所用的語文不同
[00:11:10.000 --> 00:11:12.000]  人生的途徑
[00:11:12.000 --> 00:11:14.000]  做人的方法
[00:11:14.000 --> 00:11:16.000]  處理人生種種喜怒哀樂的途徑
[00:11:16.000 --> 00:11:18.000]  為什麼
[00:11:18.000 --> 00:11:20.000]  老子莊子
[00:11:20.000 --> 00:11:22.000]  他們的哲學也好
[00:11:22.000 --> 00:11:24.000]  後來的宗教也好都叫道家
[00:11:24.000 --> 00:11:28.000]  這個問題要答
[00:11:28.000 --> 00:11:30.000]  為什麼
[00:11:30.000 --> 00:11:32.000]  現在講道
[00:11:32.000 --> 00:11:34.000]  忠容之道
[00:11:34.000 --> 00:11:36.000]  人能弘道非道弘人
[00:11:38.000 --> 00:11:40.000]  提句說話也要說一句
[00:11:40.000 --> 00:11:42.000]  時時在報紙的小廣告
[00:11:42.000 --> 00:11:44.000]  看到一段
[00:11:44.000 --> 00:11:46.000]  很熱心基督徒組織
[00:11:46.000 --> 00:11:48.000]  做出來的
[00:11:48.000 --> 00:11:50.000]  很工整的對聯
[00:11:50.000 --> 00:11:54.000]  愛本是神神是愛
[00:11:54.000 --> 00:11:56.000]  人能弘道道弘人
[00:11:56.000 --> 00:11:58.000]  有沒有看過
[00:11:58.000 --> 00:12:00.000]  沒有看過
[00:12:00.000 --> 00:12:02.000]  我看國際新聞
[00:12:02.000 --> 00:12:04.000]  川普我只看一半
[00:12:04.000 --> 00:12:06.000]  小報紙也要看
[00:12:06.000 --> 00:12:08.000]  那是學問
[00:12:08.000 --> 00:12:10.000]  很有趣的
[00:12:10.000 --> 00:12:12.000]  不要不留意
[00:12:12.000 --> 00:12:14.000]  愛本是神神是愛
[00:12:14.000 --> 00:12:16.000]  人能弘道道弘人
[00:12:16.000 --> 00:12:20.000]  我很早就說了
[00:12:20.000 --> 00:12:22.000]  上下聯國錯一半
[00:12:22.000 --> 00:12:26.000]  律師
[00:12:26.000 --> 00:12:28.000]  為什麼我這樣說
[00:12:28.000 --> 00:12:30.000]  你說我又不是
[00:12:30.000 --> 00:12:32.000]  你肚子裡的蟲
[00:12:32.000 --> 00:12:34.000]  愛本是神神是愛
[00:12:34.000 --> 00:12:36.000]  錯一半
[00:12:36.000 --> 00:12:38.000]  聖經說神就是愛
[00:12:38.000 --> 00:12:40.000]  聖經沒有說愛就是神
[00:12:40.000 --> 00:12:44.000]  最淺的邏輯知識
[00:12:44.000 --> 00:12:46.000]  在座很多
[00:12:46.000 --> 00:12:48.000]  我所認識的很淺
[00:12:48.000 --> 00:12:50.000]  愛是神就像
[00:12:50.000 --> 00:12:52.000]  香港一個著名的娛樂版的女作家
[00:12:52.000 --> 00:12:54.000]  愛是無罪的
[00:12:54.000 --> 00:12:56.000]  愛是無罪
[00:12:56.000 --> 00:12:58.000]  這句說話
[00:12:58.000 --> 00:13:00.000]  在瓊瑤小說
[00:13:00.000 --> 00:13:02.000]  你可能會同意
[00:13:02.000 --> 00:13:04.000]  但愛是無罪是無法拆除
[00:13:04.000 --> 00:13:08.000]  愛是一種自然的感情
[00:13:08.000 --> 00:13:10.000]  無所謂有罪無罪
[00:13:10.000 --> 00:13:12.000]  由於你的所謂愛
[00:13:12.000 --> 00:13:14.000]  那一刻就可能有罪
[00:13:14.000 --> 00:13:16.000]  愛是無罪
[00:13:16.000 --> 00:13:18.000]  愛自己本身是忠誠
[00:13:18.000 --> 00:13:20.000]  無愛是偉大
[00:13:20.000 --> 00:13:22.000]  受偉者可以偉大
[00:13:22.000 --> 00:13:24.000]  但因為
[00:13:24.000 --> 00:13:26.000]  只知道愛自己的母
[00:13:26.000 --> 00:13:28.000]  不知道愛別人的母
[00:13:30.000 --> 00:13:32.000]  納粹滅猶太人
[00:13:32.000 --> 00:13:34.000]  南京大屠殺
[00:13:34.000 --> 00:13:36.000]  他們也愛自己的母
[00:13:36.000 --> 00:13:38.000]  日本人
[00:13:38.000 --> 00:13:40.000]  戰前的老人
[00:13:40.000 --> 00:13:42.000]  對於自己的兒童
[00:13:42.000 --> 00:13:44.000]  都是如珠如寶
[00:13:44.000 --> 00:13:46.000]  南京大屠殺
[00:13:46.000 --> 00:13:48.000]  為何要拋棄中國的孩子
[00:13:48.000 --> 00:13:50.000]  日本人也很愛惜自己的身體
[00:13:50.000 --> 00:13:52.000]  為何在打東南亞
[00:13:52.000 --> 00:13:54.000]  將沒有落馬罪惡的人
[00:13:54.000 --> 00:13:56.000]  扎在船上
[00:13:56.000 --> 00:13:58.000]  做解剖學的課程
[00:13:58.000 --> 00:14:00.000]  教日本軍醫
[00:14:00.000 --> 00:14:02.000]  知道文明
[00:14:02.000 --> 00:14:04.000]  出於對自己國家的愛
[00:14:04.000 --> 00:14:06.000]  自己民族的愛
[00:14:06.000 --> 00:14:08.000]  但不愛人
[00:14:08.000 --> 00:14:10.000]  所以中國的教訓是
[00:14:10.000 --> 00:14:12.000]  愛老不老
[00:14:12.000 --> 00:14:14.000]  以及人之老
[00:14:14.000 --> 00:14:16.000]  最重要是推開
[00:14:16.000 --> 00:14:18.000]  愛是無罪
[00:14:18.000 --> 00:14:20.000]  愛本身可以有罪可以無罪
[00:14:20.000 --> 00:14:22.000]  假借愛之名為非作歹
[00:14:22.000 --> 00:14:24.000]  就有罪
[00:14:24.000 --> 00:14:26.000]  愛本是神不等於神之愛
[00:14:26.000 --> 00:14:28.000]  等於女人是人
[00:14:28.000 --> 00:14:30.000]  不等於所有人是女人
[00:14:30.000 --> 00:14:32.000]  這麼淺的邏輯
[00:14:32.000 --> 00:14:34.000]  你知道
[00:14:34.000 --> 00:14:36.000]  傳千行定命體
[00:14:36.000 --> 00:14:38.000]  那個遺詞不周遍
[00:14:38.000 --> 00:14:40.000]  男人是人
[00:14:40.000 --> 00:14:42.000]  男人說了所有男人
[00:14:42.000 --> 00:14:44.000]  下面那個人說了人的一部份
[00:14:44.000 --> 00:14:46.000]  男人是人
[00:14:46.000 --> 00:14:48.000]  女人是甚麼
[00:14:48.000 --> 00:14:50.000]  兩夫妻吵架會不會又一次開始
[00:14:50.000 --> 00:14:52.000]  女人也是人
[00:14:52.000 --> 00:14:54.000]  太太尤其是
[00:14:54.000 --> 00:14:56.000]  愛人的N字音
[00:14:56.000 --> 00:14:58.000]  強一點
[00:14:58.000 --> 00:15:00.000]  今晚有飯吃算你了
[00:15:00.000 --> 00:15:02.000]  死不死
[00:15:02.000 --> 00:15:04.000]  上面那個
[00:15:04.000 --> 00:15:06.000]  所有男人
[00:15:06.000 --> 00:15:08.000]  這個就周遍的
[00:15:08.000 --> 00:15:10.000]  是人的那個人就不周遍
[00:15:10.000 --> 00:15:12.000]  只是說人的一部份
[00:15:12.000 --> 00:15:16.000]  神是愛
[00:15:16.000 --> 00:15:18.000]  神就是
[00:15:18.000 --> 00:15:20.000]  但沒有說愛是神
[00:15:20.000 --> 00:15:22.000]  所以上元錯了半
[00:15:22.000 --> 00:15:24.000]  人是人
[00:15:24.000 --> 00:15:26.000]  這個就以為想融合論語
[00:15:26.000 --> 00:15:28.000]  和聖經
[00:15:28.000 --> 00:15:30.000]  人能弘道非道弘人
[00:15:30.000 --> 00:15:32.000]  這個就是孔子論語的說法
[00:15:32.000 --> 00:15:34.000]  孔子儒家將人放在一切
[00:15:34.000 --> 00:15:36.000]  人是甚麼根本
[00:15:36.000 --> 00:15:38.000]  有了人才有人的道理
[00:15:38.000 --> 00:15:40.000]  那就是人能弘道
[00:15:40.000 --> 00:15:42.000]  非道弘人
[00:15:42.000 --> 00:15:44.000]  那個道就是指
[00:15:44.000 --> 00:15:46.000]  書本的道理儒家的道理
[00:15:46.000 --> 00:15:48.000]  如果沒有了這個人
[00:15:48.000 --> 00:15:50.000]  一切沒有意義
[00:15:50.000 --> 00:15:52.000]  所以論語將來有機會
[00:15:52.000 --> 00:15:54.000]  先說
[00:15:54.000 --> 00:15:56.000]  但是聖經的道
[00:15:56.000 --> 00:15:58.000]  那個道就是神的
[00:15:58.000 --> 00:16:00.000]  一種
[00:16:00.000 --> 00:16:02.000]  神就是愛
[00:16:02.000 --> 00:16:04.000]  太初有一道道
[00:16:04.000 --> 00:16:06.000]  與神同在
[00:16:06.000 --> 00:16:08.000]  道就是神
[00:16:08.000 --> 00:16:10.000]  如果站在基督徒立場
[00:16:10.000 --> 00:16:12.000]  怎麼可以有人能弘道
[00:16:12.000 --> 00:16:14.000]  兩個道根本不同內涵
[00:16:14.000 --> 00:16:16.000]  明白我說甚麼嗎
[00:16:16.000 --> 00:16:18.000]  我不是很明白
[00:16:18.000 --> 00:16:20.000]  所以不能將
[00:16:20.000 --> 00:16:22.000]  內涵不同
