
[00:00:00.000 --> 00:00:10.000]  請大家在再次聆聽主的說話
[00:03:52.000 --> 00:03:55.000]  所以在我信主或是募會的過程
[00:03:55.000 --> 00:04:02.000]  我經常和很多的信徒或者誤導的人都這樣說
[00:04:02.000 --> 00:04:05.000]  我說很多的人其實今天活在教會當中
[00:04:05.000 --> 00:04:13.000]  他不信主比他不信主更加來得有福氣
[00:04:13.000 --> 00:04:17.000]  你聽到這句話我不代表你不信主是好事
[00:04:17.000 --> 00:04:22.000]  不過你不信好過你不信好多
[00:04:22.000 --> 00:04:25.000]  雖然兩樣都是很慘
[00:04:25.000 --> 00:04:29.000]  為什麼會有這樣的情況呢
[00:04:29.000 --> 00:04:34.000]  我相信最主要的原因是隱藏在教會當中
[00:04:34.000 --> 00:04:39.000]  有很多能言善辯、花言巧語的人
[00:04:39.000 --> 00:04:44.000]  而這些人往往他們持著大聲格惡的態度
[00:04:44.000 --> 00:04:54.000]  用一些手段使很多人透過他們的言語去籠絡著他們的心
[00:04:54.000 --> 00:05:01.000]  而這種人正正就在上文我們剛剛在哥羅西書的第二章裡
[00:05:01.000 --> 00:05:05.000]  就介紹了這一類的人在第二章第四節說
[00:05:05.000 --> 00:05:10.000]  免得有人用花言巧語來迷惑你們
[00:05:10.000 --> 00:05:13.000]  何謂花言巧語呢
[00:05:13.000 --> 00:05:21.000]  當然就是講到那些人很懂得運用言語來扭曲事實
[00:05:21.000 --> 00:05:24.000]  或者用言語來欺控人
[00:05:24.000 --> 00:05:28.000]  在原文聖經裡這個字眼很有意思
[00:05:28.000 --> 00:05:32.000]  他說的話是很中聽的
[00:05:32.000 --> 00:05:34.000]  很順耳的
[00:05:34.000 --> 00:05:38.000]  聽上去似是而非的
[00:05:38.000 --> 00:05:40.000]  不過你又不能拒絕他
[00:05:40.000 --> 00:05:44.000]  因為很適合一個罪人的心態
[00:05:44.000 --> 00:05:48.000]  所以在上一堂講道裡我們講到
[00:05:48.000 --> 00:05:54.000]  很多時候這類人最懂得的是怎樣去收買人心
[00:05:54.000 --> 00:05:58.000]  不過在這樣的討論裡
[00:05:58.000 --> 00:06:01.000]  帶到哥羅西教會當中
[00:06:01.000 --> 00:06:05.000]  我們可以說他是冒著一個很大的險
[00:06:05.000 --> 00:06:09.000]  因為他要做一個屬靈上的醜人
[00:06:09.000 --> 00:06:13.000]  揭開很多人的錯信
[00:06:13.000 --> 00:06:18.000]  他的目的不是去污衊其他人
[00:06:18.000 --> 00:06:27.000]  他的目的是希望人能夠對這些錯誤有辨識的能力
[00:06:27.000 --> 00:06:33.000]  所以我們前面也講過這個所謂分辨善惡的問題
[00:06:33.000 --> 00:06:39.000]  分辨善惡的問題不是在於棵樹的存在
[00:06:39.000 --> 00:06:43.000]  而是在於人拒絕上帝
[00:06:43.000 --> 00:06:46.000]  希望用自己的標準去分辨善惡
[00:06:46.000 --> 00:06:54.000]  但上帝給人一個分辨善惡的標準是由上帝去釐定的
[00:06:54.000 --> 00:06:59.000]  所以今天當我們知道有這樣的背景之下
[00:06:59.000 --> 00:07:03.000]  保羅就乘勝追擊
[00:07:03.000 --> 00:07:06.000]  要去更加講得清楚給哥羅西教會
[00:07:06.000 --> 00:07:13.000]  以及今天我們能夠有幸讀到哥羅西書裡的啟示的每一個信徒
[00:07:13.000 --> 00:07:20.000]  讓我們去學會怎樣更加進一步去建立一個穩固的屬靈的根基
[00:07:20.000 --> 00:07:27.000]  使我們的靈性有基礎地去被上帝的說話塑造
[00:07:27.000 --> 00:07:35.000]  所以今天我給了這段經文從第二章六節至十五節裡
[00:07:35.000 --> 00:07:39.000]  稱之為超脫人生的塑造基礎
[00:07:39.000 --> 00:07:44.000]  我們怎樣能夠得到一份屬靈的生命
[00:07:44.000 --> 00:07:47.000]  是得到上帝的塑造
[00:07:47.000 --> 00:07:52.000]  而且超脫了人那種罪性的狀態
[00:07:52.000 --> 00:07:58.000]  從而使我們去不單止辨別到什麼叫做錯信的人
[00:07:58.000 --> 00:08:04.000]  同時間知道一個正確積極的根基去怎樣去建造
[00:08:04.000 --> 00:08:08.000]  這個就是今天我們去看這段聖經的主旨
[00:08:08.000 --> 00:08:13.000]  也都保羅是希望藉此鞏固哥羅西教會
[00:08:13.000 --> 00:08:18.000]  以及今天我們看到他書信的每一個屬神的子民
[00:08:18.000 --> 00:08:23.000]  能夠有一個屬靈的洞悉能力
[00:08:23.000 --> 00:08:25.000]  一方面曉得抗拒錯誤
[00:08:25.000 --> 00:08:31.000]  但同時間曉得把握擁抱成長的動力
[00:08:31.000 --> 00:08:37.000]  讓我們一起再次回到這段聖經哥羅西書的第二章
[00:08:37.000 --> 00:08:43.000]  我們再次同心一起讀一下從第六節至到第十五節
[00:08:43.000 --> 00:08:48.000]  一起看看這段經文講什麼
[00:08:48.000 --> 00:08:51.000]  請大家看完節目一起打開讀
[00:09:13.000 --> 00:09:15.000]  你們要謹慎
[00:09:15.000 --> 00:09:20.000]  恐怕有人用他的理學和虛空的妄言
[00:09:20.000 --> 00:09:27.000]  不照著基督乃照人間的遺傳和世上的小學
[00:09:27.000 --> 00:09:29.000]  就把你們擄去
[00:09:29.000 --> 00:09:34.000]  因為神本性一切的豐盛
[00:09:34.000 --> 00:09:39.000]  都有形有體地居住在基督裡面
[00:09:39.000 --> 00:09:43.000]  你們在他裡面也得了豐盛
[00:09:43.000 --> 00:09:48.000]  他是各樣執政掌權者的元首
[00:09:48.000 --> 00:09:55.000]  你們在他裡面也受了不是人手所行的國禮
[00:09:55.000 --> 00:10:08.000]  乃是基督使你們脫去肉體情慾的國禮
[00:10:08.000 --> 00:10:12.000]  你們既受洗與他一同埋葬
[00:10:12.000 --> 00:10:16.000]  也就在此與他一同復活
[00:10:16.000 --> 00:10:22.000]  都因信那叫他從死裡復活神的功用
[00:10:22.000 --> 00:10:28.000]  你們從前在過犯和未受國禮的肉體中死了
[00:10:28.000 --> 00:10:32.000]  神赦免了你們一切過犯
[00:10:32.000 --> 00:10:36.000]  便叫你們與基督一同活過來
[00:10:36.000 --> 00:10:41.000]  又圖沒了在希律例上所寫
[00:10:41.000 --> 00:10:46.000]  攻擊我們有礙於我們的自據
[00:10:46.000 --> 00:10:50.000]  把他撤去釘在十字架上
[00:10:50.000 --> 00:10:57.000]  既將一切執政的掌權的腦內明顯吸眾人看
[00:10:57.000 --> 00:11:01.000]  就像著十字架跨城
[00:11:01.000 --> 00:11:06.000]  讀完這段聖經
[00:11:06.000 --> 00:11:10.000]  你得到什麼呢?
[00:11:10.000 --> 00:11:15.000]  每個字你讀了都好像知道
[00:11:15.000 --> 00:11:19.000]  但讀完之後你都不知道他想說什麼
[00:11:19.000 --> 00:11:21.000]  有沒有這種感覺?
[00:11:21.000 --> 00:11:29.000]  我這番說話是對一群信了主或返了教會一段時間的人說的
[00:11:29.000 --> 00:11:32.000]  這段聖經讀完之後
[00:11:32.000 --> 00:11:34.000]  如果是你靈修的話
[00:11:34.000 --> 00:11:36.000]  你讀完之後就會蓋上聖經
[00:11:36.000 --> 00:11:38.000]  因為你覺得自己已經知道
[00:11:38.000 --> 00:11:40.000]  但其實你全部都不知道他在說什麼
[00:11:40.000 --> 00:11:44.000]  究竟這段聖經想說什麼呢?
[00:11:44.000 --> 00:11:48.000]  我們分開兩大部分去看
[00:11:48.000 --> 00:11:50.000]  第一個部分
[00:11:50.000 --> 00:11:54.000]  從第二章的六節至第八節
[00:11:54.000 --> 00:12:04.000]  在這一段說了一個比哥羅西教會和我們知道的事實
[00:12:04.000 --> 00:12:11.000]  越是人的事越要我們格外警惕
[00:12:11.000 --> 00:12:14.000]  我的英文題目叫做
[00:12:14.000 --> 00:12:20.000]  Extra cautious to those easy delightful advocates
[00:12:20.000 --> 00:12:24.000]  為什麼要讀英文呢?
[00:12:24.000 --> 00:12:27.000]  我覺得英文比較容易理解
[00:12:27.000 --> 00:12:34.000]  當一些事情你越覺得好聽的時候
[00:12:34.000 --> 00:12:37.000]  你就要越小心
[00:12:37.000 --> 00:12:40.000]  要越加留意
[00:12:40.000 --> 00:12:45.000]  我和師母都很喜歡去旅行
[00:12:45.000 --> 00:12:47.000]  其實有誰不喜歡去旅行呢?
[00:12:47.000 --> 00:12:50.000]  有些人不太喜歡去旅行
[00:12:50.000 --> 00:12:52.000]  但我很喜歡去旅行
[00:12:52.000 --> 00:12:54.000]  為什麼呢?
[00:12:54.000 --> 00:12:58.000]  因為我去旅行會看到很多我看不到的東西
[00:12:58.000 --> 00:13:02.000]  不是因為讀萬卷書不如行萬里路
[00:13:02.000 --> 00:13:06.000]  我是很喜歡去到不同的地方
[00:13:06.000 --> 00:13:12.000]  跟當地的人和環境有一個連結
[00:13:12.000 --> 00:13:14.000]  有一個交往
[00:13:14.000 --> 00:13:24.000]  我最喜歡去旅行就是看洞洞洞的地方
[00:13:24.000 --> 00:13:26.000]  為什麼呢?
[00:13:26.000 --> 00:13:30.000]  因為我覺得跟這個世界有連結
[00:13:30.000 --> 00:13:36.000]  我和師母曾經去夏威夷租了一輛車
[00:13:36.000 --> 00:13:41.000]  由碼頭開車到海洞
[00:13:41.000 --> 00:13:45.000]  唯有在海洞開車兩個多小時
[00:13:45.000 --> 00:13:48.000]  為什麼浪費時間呢?
[00:13:48.000 --> 00:13:51.000]  我還記得在海洞外面撿了一個木瓜
[00:13:51.000 --> 00:13:54.000]  後來送了給別人吃
[00:13:54.000 --> 00:14:00.000]  海洞在我年輕的時候讀書
[00:14:00.000 --> 00:14:03.000]  大約十三歲十四歲左右的時候
[00:14:03.000 --> 00:14:08.000]  我看讀地理書裡有很多圖片拍過那個洞
[00:14:08.000 --> 00:14:10.000]  我經常都很想去那個洞
[00:14:10.000 --> 00:14:12.000]  就在那個洞裡面
[00:14:12.000 --> 00:14:16.000]  我很喜歡去旅行
[00:14:16.000 --> 00:14:19.000]  在新加坡有一個地方叫Balancing Rock
[00:14:19.000 --> 00:14:21.000]  有沒有人去過?
[00:14:21.000 --> 00:14:24.000]  在那時候我讀書的時候看過
[00:14:24.000 --> 00:14:26.000]  不過你們不用去了
[00:14:26.000 --> 00:14:27.000]  那塊石斷了
[00:14:27.000 --> 00:14:30.000]  我去的時候還看到它在那裡
[00:14:30.000 --> 00:14:34.000]  有一次我和師母去旅行的時候
[00:14:34.000 --> 00:14:36.000]  去到洛杉磯旅行
[00:14:36.000 --> 00:14:40.000]  去了一個區很雜的叫Fashion District
[00:14:40.000 --> 00:14:42.000]  有沒有人去過?
[00:14:42.000 --> 00:14:46.000]  Fashion District你去的時候會很失望
[00:14:46.000 --> 00:14:49.000]  因為那裡沒有什麼Fashion
[00:14:49.000 --> 00:14:58.000]  那裡賣的衣服比利源東西街和深水埗那條大馬路長沙環道的衣服還要差
[00:14:58.000 --> 00:15:03.000]  無論如何那個很複雜的地方附近有一個花墟
[00:15:03.000 --> 00:15:06.000]  我就和師母去看花
[00:15:06.000 --> 00:15:08.000]  師母喜歡花我也喜歡花
[00:15:08.000 --> 00:15:14.000]  去到那個地方有很多各式各樣的盆栽植物
[00:15:14.000 --> 00:15:17.000]  很漂亮的花
[00:15:17.000 --> 00:15:19.000]  各式各樣的顏色都有
[00:15:19.000 --> 00:15:21.000]  不過我看了很久之後
[00:15:21.000 --> 00:15:24.000]  那個花墟其實很大
[00:15:24.000 --> 00:15:26.000]  有幾個市場分開很大
[00:15:26.000 --> 00:15:29.000]  我們去的時候差不多收工時間
[00:15:29.000 --> 00:15:31.000]  還有很多花賣
[00:15:31.000 --> 00:15:34.000]  那些花我突然間想起一個問題
[00:15:34.000 --> 00:15:36.000]  那些花這麼漂亮
[00:15:36.000 --> 00:15:38.000]  顏色這麼鮮艷
[00:15:38.000 --> 00:15:40.000]  究竟是不是真的呢?
[00:15:40.000 --> 00:15:47.000]  尤其是那個花墟裡面大部分賣的都是亞洲從亞洲來的人
[00:15:47.000 --> 00:15:49.000]  當你發覺在亞洲來的人
[00:15:49.000 --> 00:15:51.000]  很多時候這些技術很高
[00:15:51.000 --> 00:15:53.000]  造假
[00:15:53.000 --> 00:15:56.000]  我就和師母說
[00:15:56.000 --> 00:15:57.000]  那些顏色是不是真的
[00:15:57.000 --> 00:15:58.000]  有些是紅色
[00:15:58.000 --> 00:15:59.000]  有些是綠色
[00:15:59.000 --> 00:16:00.000]  有些是黃色
[00:16:00.000 --> 00:16:01.000]  有些是玫瑰
[00:16:01.000 --> 00:16:03.000]  有些是粉紅色
[00:16:03.000 --> 00:16:04.000]  粉紅色我都見過
[00:16:04.000 --> 00:16:05.000]  真的我都見過
[00:16:05.000 --> 00:16:07.000]  為什麼這些花有這麼多種顏色
[00:16:07.000 --> 00:16:09.000]  我就去找
[00:16:09.000 --> 00:16:11.000]  師母有看他的花
[00:16:11.000 --> 00:16:12.000]  我就去看看
[00:16:12.000 --> 00:16:14.000]  究竟有沒有人造假
[00:16:14.000 --> 00:16:16.000]  誰不知當我走到某個地方
[00:16:16.000 --> 00:16:18.000]  因為接近收工的時間
[00:16:18.000 --> 00:16:20.000]  造假活動就出來了
[00:16:20.000 --> 00:16:22.000]  原來那些亞洲人
[00:16:22.000 --> 00:16:23.000]  他們很厲害
[00:16:23.000 --> 00:16:25.000]  泡了一團很多的顏色水
[00:16:25.000 --> 00:16:28.000]  然後把白色的玫瑰插進去
[00:16:28.000 --> 00:16:30.000]  然後開晚
[00:16:30.000 --> 00:16:32.000]  那些叫紅外線燈
[00:16:32.000 --> 00:16:33.000]  很熱的
[00:16:33.000 --> 00:16:35.000]  然後那些植物
[00:16:35.000 --> 00:16:36.000]  那些花
[00:16:36.000 --> 00:16:37.000]  雖然剪了
[00:16:37.000 --> 00:16:38.000]  因為它有熱力
[00:16:38.000 --> 00:16:41.000]  就會由根部吸那些顏色上去
[00:16:41.000 --> 00:16:43.000]  那些花就開始變色了
[00:16:43.000 --> 00:16:48.000]  靚姐妹
[00:16:48.000 --> 00:16:51.000]  靚的東西
[00:16:51.000 --> 00:16:55.000]  其實你要格外留神
[00:16:55.000 --> 00:16:59.000]  讓我們看看保羅在這裡
[00:16:59.000 --> 00:17:01.000]  保羅其實在第一章
[00:17:01.000 --> 00:17:03.000]  第六至第七節裡面
[00:17:03.000 --> 00:17:06.000]  已經用過三次一個字眼
[00:17:06.000 --> 00:17:08.000]  我其實重複講過
[00:17:08.000 --> 00:17:10.000]  叫做猶如
[00:17:10.000 --> 00:17:12.000]  (英文)
[00:17:12.000 --> 00:17:15.000]  保羅作為一個信徒
[00:17:15.000 --> 00:17:17.000]  有些東西要很像
[00:17:17.000 --> 00:17:18.000]  什麼什麼
[00:17:18.000 --> 00:17:19.000]  很像什麼什麼
[00:17:19.000 --> 00:17:20.000]  我不再重複講了
[00:17:20.000 --> 00:17:22.000]  否則我今天講到超過一個小時
[00:17:24.000 --> 00:17:28.000]  來到現在第二章的裡面
[00:17:28.000 --> 00:17:32.000]  尤其是去到第二章的第七節
[00:17:32.000 --> 00:17:34.000]  保羅也都同樣
[00:17:34.000 --> 00:17:37.000]  再次用同樣這個字眼
[00:17:37.000 --> 00:17:38.000]  (英文)
[00:17:38.000 --> 00:17:40.000]  不過和合本的翻譯就改了
[00:17:40.000 --> 00:17:42.000]  叫做正如
[00:17:42.000 --> 00:17:46.000]  要告訴他你要像一樣東西
[00:17:46.000 --> 00:17:49.000]  其實這個結構
[00:17:49.000 --> 00:17:51.000]  跟著下去
[00:17:51.000 --> 00:17:55.000]  在第二章的第十六節
[00:17:55.000 --> 00:17:57.000]  就講了一些正如
[00:17:57.000 --> 00:17:59.000]  你不要像的東西
[00:17:59.000 --> 00:18:01.000]  所以偷看一點點
[00:18:01.000 --> 00:18:02.000]  我們看看
[00:18:02.000 --> 00:18:04.000]  第二章的第十六節那裡就說
[00:18:04.000 --> 00:18:17.000]  (英文)
[00:18:17.000 --> 00:18:19.000]  有些東西你要像
[00:18:19.000 --> 00:18:21.000]  但有些東西不要給人有機會
[00:18:21.000 --> 00:18:22.000]  有機可乘
[00:18:22.000 --> 00:18:26.000]  保羅在對於
[00:18:26.000 --> 00:18:28.000]  哥羅西教會的模樣上面
[00:18:28.000 --> 00:18:32.000]  其實要給哥羅西教會清楚知道
[00:18:32.000 --> 00:18:34.000]  你們的屬靈生命
[00:18:34.000 --> 00:18:39.000]  要與基督的樣式匹配
[00:18:39.000 --> 00:18:41.000]  是類同的
[00:18:41.000 --> 00:18:43.000]  在這個基礎之下
[00:18:43.000 --> 00:18:45.000]  因此他說
[00:18:45.000 --> 00:18:47.000]  你們要因此而似基督
[00:18:47.000 --> 00:18:51.000]  所以在第二章的第六節就這樣說
[00:18:51.000 --> 00:18:54.000]  你們既然接受了主基督耶穌
[00:18:54.000 --> 00:18:58.000]  就當遵祂而行
[00:18:58.000 --> 00:19:03.000]  你就必須要和基督一樣
[00:19:03.000 --> 00:19:06.000]  按照祂的行為
[00:19:06.000 --> 00:19:11.000]  思想來照著去運作
[00:19:11.000 --> 00:19:16.000]  那怎樣像祂去運作呢?
[00:19:16.000 --> 00:19:18.000]  所以第七節就說
[00:19:18.000 --> 00:19:20.000]  要怎樣
[00:19:20.000 --> 00:19:22.000]  第七節
[00:19:22.000 --> 00:19:26.000]  裡面說了一大串的事物
[00:19:26.000 --> 00:19:29.000]  而這一大串的事物
[00:19:29.000 --> 00:19:33.000]  都說了有三方面的東西給我們知道
[00:19:33.000 --> 00:19:37.000]  就要在主基督的裡面
[00:19:37.000 --> 00:19:38.000]  所以我們看看
[00:19:38.000 --> 00:19:39.000]  要怎樣?
[00:19:39.000 --> 00:19:41.000]  在祂裡面
[00:19:41.000 --> 00:19:45.000]  這個詞彙是很重要的
[00:19:45.000 --> 00:19:47.000]  如果那本聖經是你的話
[00:19:47.000 --> 00:19:48.000]  現在也無所謂了
[00:19:48.000 --> 00:19:49.000]  現在是見子聖經
[00:19:49.000 --> 00:19:51.000]  highlight了這個
[00:19:51.000 --> 00:19:54.000]  在祂裡面
[00:19:54.000 --> 00:19:57.000]  你要在主耶穌基督裡面
[00:19:57.000 --> 00:20:01.000]  做三樣的事
[00:20:01.000 --> 00:20:04.000]  或者像三樣的事
[00:20:04.000 --> 00:20:05.000]  第一
[00:20:05.000 --> 00:20:07.000]  你要在祂裡面
[00:20:07.000 --> 00:20:10.000]  生根建造
[00:20:10.000 --> 00:20:15.000]  你落點、你的生命的基礎
[00:20:15.000 --> 00:20:18.000]  你的生命的養分
[00:20:18.000 --> 00:20:23.000]  全部是由基督來吸取的
[00:20:23.000 --> 00:20:28.000]  不是從其他地方吸取的
[00:20:28.000 --> 00:20:32.000]  這個是談論到整個基礎的因素
[00:20:32.000 --> 00:20:34.000]  而這個基礎的因素
[00:20:34.000 --> 00:20:37.000]  只有基督才可以做得到
[00:20:37.000 --> 00:20:40.000]  不是由其他的來源
[00:20:40.000 --> 00:20:46.000]  其他人塑造的
[00:20:46.000 --> 00:20:49.000]  有時不知道大家喜不喜歡種東西
[00:20:49.000 --> 00:20:52.000]  有些東西是種在某些土壤上
[00:20:52.000 --> 00:20:55.000]  你就必須要找回那些泥土
[00:20:55.000 --> 00:20:56.000]  譬如
[00:20:56.000 --> 00:20:59.000]  有人喜歡種蘭花嗎?
[00:20:59.000 --> 00:21:00.000]  我很喜歡蘭花
[00:21:00.000 --> 00:21:01.000]  不過種到死了
[00:21:01.000 --> 00:21:04.000]  不知道為什麼
[00:21:04.000 --> 00:21:08.000]  對於我來說蘭花很難種
[00:21:08.000 --> 00:21:10.000]  於是我就去問人家的花圃
[00:21:10.000 --> 00:21:13.000]  怎樣才能種好蘭花呢?
[00:21:13.000 --> 00:21:17.000]  他說你首先要找些適合的泥土給他
[00:21:17.000 --> 00:21:19.000]  我說我給他一些漂亮的泥土
[00:21:19.000 --> 00:21:22.000]  我給他那些pot soil
[00:21:22.000 --> 00:21:24.000]  這樣你就死了
[00:21:24.000 --> 00:21:26.000]  蘭花不可以種在pot soil
[00:21:26.000 --> 00:21:27.000]  是嗎?
[00:21:27.000 --> 00:21:29.000]  不知道
[00:21:29.000 --> 00:21:33.000]  蘭花要種在一些芒草裡面
[00:21:33.000 --> 00:21:35.000]  它要疏氣
[00:21:35.000 --> 00:21:37.000]  但又要保持濕潤
[00:21:37.000 --> 00:21:38.000]  但又不可以太濕
[00:21:38.000 --> 00:21:40.000]  濕了它會發霉
[00:21:40.000 --> 00:21:42.000]  我說是嗎?
[00:21:42.000 --> 00:21:44.000]  原來是這樣的
[00:21:44.000 --> 00:21:47.000]  當我去湯泉道家的時候
[00:21:47.000 --> 00:21:50.000]  我看到那些蕃茄種得這麼漂亮
[00:21:50.000 --> 00:21:51.000]  處處蕃茄
[00:21:51.000 --> 00:21:53.000]  那些無花果樹
[00:21:53.000 --> 00:21:55.000]  每棵都長了果
[00:21:55.000 --> 00:21:57.000]  我說你怎樣種的?
[00:21:57.000 --> 00:21:59.000]  他說當然要用一些黑土
[00:21:59.000 --> 00:22:01.000]  靚肥泥給他
[00:22:01.000 --> 00:22:02.000]  我說是嗎?
[00:22:02.000 --> 00:22:04.000]  不是用芒草會好一點嗎?
[00:22:04.000 --> 00:22:06.000]  他說不同的
[00:22:06.000 --> 00:22:08.000]  種每樣東西有它特定的方式
[00:22:08.000 --> 00:22:10.000]  用它的泥土不同
[00:22:10.000 --> 00:22:12.000]  基礎很重要
[00:22:12.000 --> 00:22:14.000]  基礎基督徒的成長
[00:22:14.000 --> 00:22:19.000]  要在基督耶穌的供應養分之下去成長
[00:22:19.000 --> 00:22:21.000]  第二樣東西
[00:22:21.000 --> 00:22:25.000]  要使你的信心堅固
[00:22:25.000 --> 00:22:27.000]  堅固的時候做什麼?
[00:22:27.000 --> 00:22:31.000]  正如你所領受的教訓一樣
[00:22:31.000 --> 00:22:35.000]  以感謝的心去增長
[00:22:35.000 --> 00:22:37.000]  原來是這樣的
[00:22:37.000 --> 00:22:42.000]  在裡面原來是要持續地去增長
[00:22:42.000 --> 00:22:45.000]  所以原文聖經就用了一個字眼
[00:22:45.000 --> 00:22:50.000]  就是一個持續的成長來介紹
[00:22:50.000 --> 00:22:55.000]  而介紹這個目的
[00:22:55.000 --> 00:22:58.000]  就是讓我們知道我們不是停留的
[00:22:58.000 --> 00:23:00.000]  做基督徒你的生命
[00:23:00.000 --> 00:23:02.000]  不是一次得救永遠得救
[00:23:02.000 --> 00:23:05.000]  信了就完結搞定
[00:23:05.000 --> 00:23:07.000]  不是這樣的
[00:23:07.000 --> 00:23:12.000]  我經常和別人說
[00:23:12.000 --> 00:23:14.000]  婚姻是一樣的
[00:23:14.000 --> 00:23:17.000]  婚姻不是只有一個婚禮
[00:23:17.000 --> 00:23:24.000]  婚姻是比一個婚禮多很多東西
[00:23:28.000 --> 00:23:31.000]  是持續地生長的
[00:23:31.000 --> 00:23:33.000]  要使一個婚姻
[00:23:33.000 --> 00:23:35.000]  使一個宿命生命成長
[00:23:35.000 --> 00:23:37.000]  是有些因素有些質素
[00:23:37.000 --> 00:23:40.000]  基礎是從基督來的
[00:23:40.000 --> 00:23:44.000]  但是我們要持續地生長
[00:23:44.000 --> 00:23:48.000]  不過在這裡我先介紹多一點給大家知道
[00:23:48.000 --> 00:23:50.000]  這裡強調了一個
[00:23:50.000 --> 00:23:54.000]  在感謝的心增長
[00:23:54.000 --> 00:23:56.000]  為什麼說感謝的心
[00:23:56.000 --> 00:23:59.000]  這就是整個哥羅西書
[00:23:59.000 --> 00:24:03.000]  催促信徒成長的動力來源
[00:24:03.000 --> 00:24:08.000]  感謝這件事
[00:24:08.000 --> 00:24:13.000]  在哥羅西書裡面是重複重複地說的
[00:24:13.000 --> 00:24:23.000]  要不斷重複重複去建造感恩感謝
[00:24:23.000 --> 00:24:28.000]  來向耶穌這個養分吸取之後
[00:24:28.000 --> 00:24:30.000]  向誰感謝
[00:24:30.000 --> 00:24:33.000]  後來會告訴我原來是向上帝
[00:24:33.000 --> 00:24:38.000]  除此之外
[00:24:38.000 --> 00:24:44.000]  還要信心堅固
[00:24:44.000 --> 00:24:46.000]  在什麼上面堅固
[00:24:46.000 --> 00:24:50.000]  原來是在領受的教訓裡面堅固
[00:24:52.000 --> 00:25:00.000]  信徒的生命是需要持續地重複重複地被肯定
[00:25:00.000 --> 00:25:04.000]  牧師為什麼你說的東西和和合本有些分別的次序
[00:25:04.000 --> 00:25:08.000]  因為原文聖經的次序和和合本不同
