
[00:00:00.000 --> 00:00:06.240]  這一堂已經是全道書第六堂了
[00:03:03.040 --> 00:03:05.520]  牧師師母都有兩個子女
[00:03:05.520 --> 00:03:07.280]  都是很乖的
[00:03:07.280 --> 00:03:08.800]  問師母
[00:03:08.800 --> 00:03:11.120]  師母你怎麼教養子女
[00:03:11.120 --> 00:03:13.040]  怎麼可以養子女
[00:03:13.040 --> 00:03:15.200]  可以不用父母擔心
[00:03:15.200 --> 00:03:18.480]  我記得師母也是很淡定地說話
[00:03:18.480 --> 00:03:20.000]  很溫柔地說
[00:03:20.000 --> 00:03:22.560]  我給你四個字
[00:03:22.560 --> 00:03:24.560]  你把這四個字給子女
[00:03:24.560 --> 00:03:26.000]  你就不用擔心了
[00:03:26.000 --> 00:03:28.640]  這四個字在《大綱》里有的
[00:03:28.640 --> 00:03:31.200]  就是敬神愛人
[00:03:31.200 --> 00:03:35.840]  師母很溫柔很簡單地和弟兄姐妹說
[00:03:35.840 --> 00:03:39.600]  當一個人能夠敬畏神
[00:03:39.600 --> 00:03:42.480]  當一個人能夠愛人的時候
[00:03:42.480 --> 00:03:45.120]  這個人你是不需要擔心的
[00:03:45.120 --> 00:03:47.440]  但是一個人心中無神
[00:03:47.440 --> 00:03:49.040]  眼中無人
[00:03:49.040 --> 00:03:50.560]  或者目中無人
[00:03:50.560 --> 00:03:53.680]  這種人我們就要小心
[00:03:53.680 --> 00:03:55.920]  所以師母說當人敬神愛人
[00:03:55.920 --> 00:03:57.520]  我們不用擔心
[00:03:57.520 --> 00:04:00.000]  當一個人如果他心中無神
[00:04:00.000 --> 00:04:01.120]  目中無人
[00:04:01.120 --> 00:04:03.760]  這些人我們反而要小心
[00:04:03.760 --> 00:04:06.480]  她說把這四個字教給子女
[00:04:06.480 --> 00:04:08.080]  以你的言語
[00:04:08.080 --> 00:04:09.280]  以你的行為
[00:04:09.280 --> 00:04:11.920]  教子女認識這四個字
[00:04:11.920 --> 00:04:13.280]  抓住這四個字
[00:04:13.280 --> 00:04:15.520]  她說一生受用
[00:04:15.520 --> 00:04:17.200]  你一生無悔
[00:04:17.200 --> 00:04:18.880]  人生中要學的東西
[00:04:18.880 --> 00:04:20.160]  要追求的東西
[00:04:20.160 --> 00:04:22.720]  其實就是建立這四個字
[00:04:22.720 --> 00:04:25.760]  不斷敬畏神越來越多
[00:04:25.760 --> 00:04:27.920]  很多時候敬畏都有層次
[00:04:27.920 --> 00:04:29.280]  都有程度的
[00:04:29.280 --> 00:04:30.080]  是不是
[00:04:30.080 --> 00:04:31.920]  有些人你會很
[00:04:31.920 --> 00:04:32.800]  不是
[00:04:32.800 --> 00:04:33.440]  應該說
[00:04:33.440 --> 00:04:35.200]  我說人與人之間
[00:04:35.200 --> 00:04:37.280]  你會很怕他
[00:04:37.280 --> 00:04:39.280]  有些人你一點點怕
[00:04:39.280 --> 00:04:41.360]  有些人你一點都不怕
[00:04:41.360 --> 00:04:42.640]  連怕都有程度
[00:04:42.640 --> 00:04:43.920]  敬畏也是
[00:04:43.920 --> 00:04:44.960]  愛也是一樣
[00:04:44.960 --> 00:04:45.760]  都有程度
[00:04:45.760 --> 00:04:48.800]  有些人你很愛他
[00:04:48.800 --> 00:04:50.640]  有些人你不是不愛
[00:04:50.640 --> 00:04:52.080]  但是沒那麼深
[00:04:52.080 --> 00:04:54.080]  所以在敬畏和愛
[00:04:54.080 --> 00:04:56.000]  原來都可以成長的
[00:04:56.000 --> 00:04:57.760]  不只是說有還是沒有
[00:04:57.760 --> 00:04:58.640]  有些人問
[00:04:58.640 --> 00:04:59.680]  你愛不愛神
[00:04:59.680 --> 00:05:00.320]  有些人說有
[00:05:00.320 --> 00:05:02.080]  你問多句你愛多少
[00:05:02.080 --> 00:05:04.240]  他自己都不是很清楚
[00:05:04.240 --> 00:05:06.800]  所以愛與敬畏是一生要追求
[00:05:06.800 --> 00:05:08.240]  今天提到的就是
[00:05:08.240 --> 00:05:10.480]  人敬畏神
[00:05:10.480 --> 00:05:13.040]  人不要欺壓人
[00:05:13.040 --> 00:05:16.000]  這個就是敬神愛人的表現
[00:05:16.000 --> 00:05:16.800]  第一點
[00:05:16.800 --> 00:05:19.840]  我今天和大家分享有三點
[00:05:19.840 --> 00:05:21.600]  第一點就是人要聽神
[00:05:21.600 --> 00:05:23.200]  不要愚昧
[00:05:23.200 --> 00:05:23.920]  第一節說
[00:05:23.920 --> 00:05:26.000]  你來到聖約定要謹慎腳步
[00:05:26.000 --> 00:05:29.280]  因為近前聽聖個愚昧人
[00:05:29.280 --> 00:05:30.720]  謙制
[00:05:30.720 --> 00:05:34.000]  近前聽聖個謙制
[00:05:34.000 --> 00:05:36.240]  他下面有提到
[00:05:36.240 --> 00:05:38.560]  本不知道所作是惡的
[00:05:38.560 --> 00:05:41.040]  所作什麼就是謙制
[00:05:41.040 --> 00:05:42.240]  他們不知道
[00:05:42.240 --> 00:05:44.800]  原來他們謙制都是不好的
[00:05:44.800 --> 00:05:45.520]  為什麼呢
[00:05:45.520 --> 00:05:46.560]  因為前面說
[00:05:46.560 --> 00:05:50.400]  因為近前聽聖個愚昧人謙制
[00:05:50.400 --> 00:05:51.520]  再前面說
[00:05:51.520 --> 00:05:55.040]  他來到聖約定要謹慎腳步
[00:05:55.040 --> 00:05:56.560]  原來來到神的面前
[00:05:56.560 --> 00:05:57.920]  在神的面前
[00:05:57.920 --> 00:05:59.360]  我們需要謹慎
[00:05:59.360 --> 00:06:00.560]  需要聽
[00:06:00.560 --> 00:06:02.560]  以致我們所做的
[00:06:02.560 --> 00:06:04.080]  我們所見的
[00:06:04.080 --> 00:06:05.360]  不會是惡
[00:06:05.360 --> 00:06:07.840]  而是神所喜悅的
[00:06:07.840 --> 00:06:09.040]  你知道很多人
[00:06:09.040 --> 00:06:09.680]  我知道
[00:06:09.680 --> 00:06:10.480]  大家不知道
[00:06:10.480 --> 00:06:12.000]  在教會當中
[00:06:12.000 --> 00:06:14.320]  有很多人侍奉很旺
[00:06:14.320 --> 00:06:15.680]  我當初信主的時候
[00:06:15.680 --> 00:06:16.800]  在教會裡面很旺
[00:06:16.800 --> 00:06:19.520]  我十七歲信耶穌
[00:06:19.520 --> 00:06:21.120]  血氣方剛
[00:06:21.120 --> 00:06:24.000]  在教會很想表現
[00:06:24.000 --> 00:06:26.160]  所以什麼會都想參加
[00:06:26.160 --> 00:06:27.680]  什麼都想參加
[00:06:27.680 --> 00:06:29.200]  當時突然讓我參加
[00:06:29.200 --> 00:06:30.560]  給了一個花名
[00:06:30.560 --> 00:06:33.120]  叫當紅炸子雞
[00:06:33.120 --> 00:06:34.480]  有人給我起了個名字
[00:06:34.480 --> 00:06:36.160]  叫文武新
[00:06:36.160 --> 00:06:37.600]  兩邊都行
[00:06:37.600 --> 00:06:40.160]  我當時很開心
[00:06:40.160 --> 00:06:41.520]  但是我回頭看
[00:06:41.520 --> 00:06:45.360]  原來我這些侍奉奉獻
[00:06:45.360 --> 00:06:46.960]  其實神不喜悅
[00:06:46.960 --> 00:06:48.960]  因為我不是在侍奉
[00:06:48.960 --> 00:06:50.880]  我是在表現
[00:06:50.880 --> 00:06:53.040]  我在表現我自己
[00:06:53.040 --> 00:06:53.760]  很多時候
[00:06:53.760 --> 00:06:54.560]  很多人在教會
[00:06:54.560 --> 00:06:55.840]  放上很多時間
[00:06:55.840 --> 00:06:56.640]  在教會的時間
[00:06:56.640 --> 00:06:57.600]  多過在家裡
[00:06:57.600 --> 00:06:58.800]  我真的聽過有人說
[00:06:58.800 --> 00:07:00.000]  在教會的時間
[00:07:00.000 --> 00:07:01.680]  多過在家裡
[00:07:01.680 --> 00:07:02.240]  真的
[00:07:02.240 --> 00:07:03.920]  惡不美無
[00:07:03.920 --> 00:07:05.600]  人侍奉多
[00:07:05.600 --> 00:07:06.320]  奉獻多
[00:07:06.320 --> 00:07:07.760]  放上時間多
[00:07:07.760 --> 00:07:09.200]  是不是神一定喜悅呢?
[00:07:09.200 --> 00:07:10.560]  不一定
[00:07:10.560 --> 00:07:13.280]  我們人往往只是看表現
[00:07:13.280 --> 00:07:15.200]  看人的表現
[00:07:15.200 --> 00:07:17.040]  不看人的內心
[00:07:17.040 --> 00:07:19.040]  不看人的心態
[00:07:19.040 --> 00:07:21.840]  撒姆爾記16章第7句話
[00:07:21.840 --> 00:07:24.240]  很多人都懂
[00:07:24.240 --> 00:07:27.040]  那裡說人是看外貌
[00:07:27.040 --> 00:07:29.120]  而不是看內心
[00:07:29.120 --> 00:07:30.240]  這些事情
[00:07:30.240 --> 00:07:31.760]  我都體會到自己
[00:07:31.760 --> 00:07:32.880]  我只是看
[00:07:32.880 --> 00:07:33.600]  譬如現在
[00:07:33.600 --> 00:07:35.200]  剛才我和Leo說
[00:07:35.200 --> 00:07:36.640]  我剛才穿著恤衫
[00:07:36.640 --> 00:07:38.000]  我先穿件外套
[00:07:38.000 --> 00:07:39.520]  穿件睡衣
[00:07:39.520 --> 00:07:41.440]  我太太說經常有人會睡衣
[00:07:41.440 --> 00:07:42.720]  經常在家裡穿
[00:07:42.720 --> 00:07:44.640]  因為要對著鏡頭
[00:07:44.640 --> 00:07:45.600]  很多時候
[00:07:45.600 --> 00:07:46.640]  穿了件衣服
[00:07:46.640 --> 00:07:47.280]  有沒有聽過
[00:07:47.280 --> 00:07:49.600]  "衣冠禽獸"這四個字
[00:07:49.600 --> 00:07:50.240]  是不是
[00:07:50.240 --> 00:07:51.760]  外表好看
[00:07:51.760 --> 00:07:54.080]  其實裡面是污糟邋遢
[00:07:54.080 --> 00:07:57.040]  不過聖經3號意記提醒自己
[00:07:57.040 --> 00:08:00.400]  不要只是讓人看到你的外表
[00:08:00.400 --> 00:08:03.120]  要讓人看到你的內心
[00:08:03.120 --> 00:08:04.640]  這個東西不容易的
[00:08:04.640 --> 00:08:05.680]  神是看內心的
[00:08:05.680 --> 00:08:07.280]  有時人未必看得到
[00:08:07.280 --> 00:08:09.120]  但神是看內心的
[00:08:09.120 --> 00:08:11.040]  我發現有些人說話
[00:08:11.040 --> 00:08:12.640]  是非常溫柔
[00:08:12.640 --> 00:08:16.400]  但他可能是口是心非
[00:08:16.400 --> 00:08:18.080]  不知道有沒有見過這樣的人
[00:08:18.080 --> 00:08:20.000]  有一次我和弟兄
[00:08:20.000 --> 00:08:23.120]  忘記在哪裡
[00:08:23.120 --> 00:08:25.280]  碰到另一個弟兄
[00:08:25.280 --> 00:08:26.880]  他和他打招呼
[00:08:26.880 --> 00:08:28.480]  因為大家碰到見到面
[00:08:28.480 --> 00:08:29.040]  餵 怎麼樣
[00:08:29.040 --> 00:08:30.000]  很久沒見了
[00:08:30.000 --> 00:08:31.440]  有空喝茶嗎
[00:08:31.440 --> 00:08:33.360]  說完就走開了
[00:08:33.360 --> 00:08:34.480]  走開之後
[00:08:34.480 --> 00:08:36.640]  我就想起和弟兄說
[00:08:36.640 --> 00:08:39.120]  餵 你和他這麼友好
[00:08:39.120 --> 00:08:40.240]  據我所知
[00:08:40.240 --> 00:08:43.360]  你和他不是太合適
[00:08:43.360 --> 00:08:45.360]  你和我很多投訴
[00:08:45.360 --> 00:08:47.280]  為什麼剛才那麼熱情
[00:08:47.280 --> 00:08:48.160]  他怎麼說呢
[00:08:48.160 --> 00:08:48.960]  他很坦白
[00:08:48.960 --> 00:08:50.080]  因為和我很熟
[00:08:50.080 --> 00:08:52.320]  他說演戲也要演一下
[00:08:52.320 --> 00:08:54.240]  難道見到他當看不到嗎
[00:08:54.240 --> 00:08:56.000]  這樣也不可以
[00:08:56.000 --> 00:08:58.880]  我說你一可以不用那麼熱情
[00:08:58.880 --> 00:09:00.400]  為什麼要那麼假
[00:09:00.400 --> 00:09:03.280]  我說我做不出
[00:09:03.280 --> 00:09:05.280]  有些人真的可以說話
[00:09:05.280 --> 00:09:06.480]  好像很溫柔
[00:09:06.480 --> 00:09:08.400]  但其實心裡不是
[00:09:08.400 --> 00:09:10.400]  有些人說話好像很硬
[00:09:10.400 --> 00:09:12.720]  其實心裡很軟
[00:09:12.720 --> 00:09:14.480]  有些人說
[00:09:14.480 --> 00:09:15.840]  William
[00:09:15.840 --> 00:09:18.800]  我不知道你覺得我軟還是不軟
[00:09:18.800 --> 00:09:19.920]  我只是聲音大
[00:09:19.920 --> 00:09:21.840]  大聲說話
[00:09:21.840 --> 00:09:23.600]  我大聲不表示我凶惡
[00:09:23.600 --> 00:09:24.640]  有人說
[00:09:24.640 --> 00:09:25.040]  William
[00:09:25.040 --> 00:09:27.360]  其實你的人挺軟的
[00:09:27.360 --> 00:09:28.960]  其實我是軟軟的
[00:09:28.960 --> 00:09:31.440]  特別我對學生很好
[00:09:31.440 --> 00:09:33.520]  有時學生會和我說
[00:09:33.520 --> 00:09:34.880]  徐老師
[00:09:34.880 --> 00:09:36.880]  你不要那麼嚴重
[00:09:36.880 --> 00:09:38.160]  我跟他們說
[00:09:38.160 --> 00:09:42.000]  其實我真的很羨慕
[00:09:42.000 --> 00:09:45.200]  我不是說的好
[00:09:45.200 --> 00:09:49.200]  是我的要求很嚴
[00:09:49.200 --> 00:09:51.200]  所以我是這樣
[00:09:51.200 --> 00:09:52.880]  《撒慕爾基約》告訴我們
[00:09:52.880 --> 00:09:57.600]  你要明白外和內的重要性
[00:09:57.600 --> 00:10:00.800]  《撒慕爾基約》15:22
[00:10:00.800 --> 00:10:02.480]  拼命勝於憲制
[00:10:02.480 --> 00:10:05.440]  順從勝於羔羊的自由
[00:10:05.440 --> 00:10:08.240]  神看的不是你擺上多少
[00:10:08.240 --> 00:10:12.000]  神看的不是你怎麼去擺上
[00:10:12.000 --> 00:10:13.840]  以查爾斯第一章13
[00:10:13.840 --> 00:10:17.120]  我很早就讀到這一段
[00:10:17.120 --> 00:10:18.960]  我不是很明白
[00:10:18.960 --> 00:10:21.360]  你們不要再虛浮的供奉
[00:10:21.360 --> 00:10:23.200]  香品都是我珍惜的
[00:10:23.200 --> 00:10:27.200]  鐵鐵和宣教的大會都是我所珍惜的
[00:10:27.200 --> 00:10:29.280]  作右手而不失的活
[00:10:29.280 --> 00:10:31.360]  我都不能夠容忍
[00:10:31.360 --> 00:10:33.280]  套用你今天就是說
[00:10:33.280 --> 00:10:34.640]  你們不要奉獻
[00:10:34.640 --> 00:10:36.560]  你們不要參加崇拜
[00:10:36.560 --> 00:10:39.600]  因為我討厭你們
[00:10:39.600 --> 00:10:43.200]  剛才Eva不用說奉獻
[00:10:43.200 --> 00:10:45.120]  Eva不用為奉獻祈禱
[00:10:45.120 --> 00:10:47.440]  我們不用叫人回來聚會
[00:10:47.440 --> 00:10:50.560]  為什麼以查爾斯才會這樣說
[00:10:50.560 --> 00:10:52.240]  說神不起這些東西
[00:10:52.240 --> 00:10:53.840]  我們不是應該奉獻的嗎
[00:10:53.840 --> 00:10:56.800]  不是應該聚會的嗎
[00:10:56.800 --> 00:11:02.240]  是在於13:1講虛浮的公民
[00:11:02.240 --> 00:11:03.520]  你看以查爾斯
[00:11:03.520 --> 00:11:06.720]  他說到這一幫以色列人
[00:11:06.720 --> 00:11:08.880]  一方面不聽神話
[00:11:08.880 --> 00:11:10.880]  另一方面繼續奉獻
[00:11:10.880 --> 00:11:13.440]  繼續參加不同的會
[00:11:13.440 --> 00:11:16.480]  不同的安息日、月缺、嚴肅會
[00:11:16.480 --> 00:11:18.880]  這些沒意思
[00:11:18.880 --> 00:11:22.000]  很快的6月25日
[00:11:22.000 --> 00:11:24.400]  就是我結婚34週年
[00:11:24.400 --> 00:11:26.560]  我和太太正在商量
[00:11:26.560 --> 00:11:28.320]  怎麼慶祝
[00:11:28.320 --> 00:11:30.240]  去哪裡吃甚至叫什麼菜
[00:11:30.240 --> 00:11:32.800]  都說了
[00:11:32.800 --> 00:11:35.360]  在網上看菜單
[00:11:35.360 --> 00:11:36.880]  叫什麼
[00:11:36.880 --> 00:11:39.040]  昨天看了一箱東巴鐘
[00:11:39.040 --> 00:11:40.800]  說夠6-8個人吃
[00:11:40.800 --> 00:11:42.560]  兩個人吃不了那麼多
[00:11:42.560 --> 00:11:44.080]  在研究
[00:11:44.080 --> 00:11:44.960]  老實說
[00:11:44.960 --> 00:11:48.480]  就算我預備了結婚週年的慶祝
[00:11:48.480 --> 00:11:54.000]  平時對太太不理不睬
[00:11:54.000 --> 00:11:58.400]  沒什麼恩情
[00:11:58.400 --> 00:12:00.160]  當她沒到
[00:12:00.160 --> 00:12:03.680]  結婚週年就大獻殷勤
[00:12:03.680 --> 00:12:04.960]  她會覺得很討厭
[00:12:04.960 --> 00:12:06.560]  甚至覺得很虛假
[00:12:06.560 --> 00:12:08.960]  平時不理我
[00:12:08.960 --> 00:12:11.040]  現在就好像很愛我
[00:12:11.040 --> 00:12:12.400]  很虛假
[00:12:12.400 --> 00:12:13.600]  神一樣說
[00:12:13.600 --> 00:12:15.040]  平時不聽我
[00:12:15.040 --> 00:12:16.960]  最後就大獻殷勤
[00:12:16.960 --> 00:12:19.680]  這些對她來說沒意思
[00:12:19.680 --> 00:12:21.200]  《馬爾法第六章》
[00:12:21.200 --> 00:12:24.480]  有人施捨土報金色
[00:12:24.480 --> 00:12:26.720]  但主耶穌一路說
[00:12:26.720 --> 00:12:29.920]  不可以像這些人
[00:12:29.920 --> 00:12:31.440]  不可以像這些人
[00:12:31.440 --> 00:12:32.320]  什麼意思呢
[00:12:32.320 --> 00:12:35.280]  原來他們做很多事是要人看的
[00:12:35.280 --> 00:12:37.920]  人不是以多取盛
[00:12:37.920 --> 00:12:40.480]  基督徒不是說多一定好
[00:12:40.480 --> 00:12:42.720]  不是祈禱長就一定失敗
[00:12:42.720 --> 00:12:45.040]  不是奉獻多一定愛主
[00:12:45.040 --> 00:12:46.800]  不是奉獻多一系列
[00:12:46.800 --> 00:12:48.160]  就是為神
[00:12:48.160 --> 00:12:49.600]  人和神的關係
[00:12:49.600 --> 00:12:51.680]  沒錯是因信輕易
[00:12:51.680 --> 00:12:52.960]  不是因為行為輕易
[00:12:52.960 --> 00:12:54.480]  但信主之後
[00:12:54.480 --> 00:12:57.040]  我們應該有行為的表現
[00:12:57.040 --> 00:12:59.360]  我們有沒有信神所言
[00:12:59.360 --> 00:13:01.920]  有沒有聽神而行
[00:13:01.920 --> 00:13:03.680]  我們所做的
[00:13:03.680 --> 00:13:05.120]  如果是有聽的
[00:13:05.120 --> 00:13:08.320]  我們所做的神才會願意
[00:13:08.320 --> 00:13:09.920]  所以我覺得《馬爾法第六章》
[00:13:09.920 --> 00:13:10.800]  第25節說
[00:13:10.800 --> 00:13:12.320]  有些事你要明白
[00:13:12.320 --> 00:13:14.800]  生命是勝於飲食
[00:13:14.800 --> 00:13:17.920]  身體不是勝於衣裳
[00:13:17.920 --> 00:13:21.840]  意思是關係比表現更重要
[00:13:21.840 --> 00:13:24.400]  我們為神做這做那
[00:13:24.400 --> 00:13:26.400]  我們真的需要祈禱
[00:13:26.400 --> 00:13:28.560]  其實是我們需要祈禱
[00:13:28.560 --> 00:13:30.160]  我們需要去做
[00:13:30.160 --> 00:13:31.280]  所以不是說
[00:13:31.280 --> 00:13:33.200]  第五章第一至二節提到
[00:13:33.200 --> 00:13:34.720]  有時我們做的事
[00:13:34.720 --> 00:13:36.240]  是不神不起血的
[00:13:36.240 --> 00:13:37.440]  因為我們沒聽
[00:13:37.440 --> 00:13:39.040]  沒謹慎
[00:13:39.040 --> 00:13:41.600]  沒謹慎
[00:13:41.600 --> 00:13:44.320]  關係比表現更重要
[00:13:44.320 --> 00:13:48.240]  我出來侍奉已經39年了
[00:13:48.240 --> 00:13:50.160]  讀神後都讀了10年
[00:13:50.160 --> 00:13:51.760]  我寫了一本書
[00:13:51.760 --> 00:13:53.280]  講了很多道
[00:13:53.280 --> 00:13:55.840]  有些人說徐大兄你真好
[00:13:55.840 --> 00:13:58.240]  徐大兄都不知道你怎麼做
[00:13:58.240 --> 00:14:02.320]  有時我會想你忙什麼
[00:14:02.320 --> 00:14:04.560]  你有多忙
[00:14:04.560 --> 00:14:06.560]  我不敢驕傲
[00:14:06.560 --> 00:14:07.680]  為什麼呢
[00:14:07.680 --> 00:14:09.840]  因為《多倫多前書》四章七節說
[00:14:09.840 --> 00:14:11.360]  你有什麼不是領受
[00:14:11.360 --> 00:14:13.920]  如果是神就為什麼自誇
[00:14:13.920 --> 00:14:16.720]  好像不是領受
[00:14:16.720 --> 00:14:18.800]  經威神的人
[00:14:18.800 --> 00:14:20.320]  不說誇口
[00:14:20.320 --> 00:14:21.680]  司徒信的人
[00:14:21.680 --> 00:14:23.200]  不要誇口
[00:14:23.200 --> 00:14:24.720]  人為什麼會誇口
[00:14:24.720 --> 00:14:27.280]  因為他好像覺得是他自己
[00:14:27.280 --> 00:14:28.800]  是我夠忠心
[00:14:28.800 --> 00:14:31.120]  是我夠殷勤
[00:14:31.120 --> 00:14:32.640]  是我夠默認
[00:14:32.640 --> 00:14:33.840]  他不明白
[00:14:33.840 --> 00:14:36.240]  原來都是出事實
[00:14:36.240 --> 00:14:37.280]  我剛才說過
[00:14:37.280 --> 00:14:40.080]  經威神的人不敢誇口
[00:14:40.080 --> 00:14:42.320]  司徒信的人不要誇口
[00:14:42.320 --> 00:14:44.640]  人誇口因為無敬畏神
[00:14:44.640 --> 00:14:46.480]  自以為是
[00:14:46.480 --> 00:14:48.560]  人不要自以為是
[00:14:48.560 --> 00:14:50.960]  不要錯而不知
[00:14:50.960 --> 00:14:52.640]  不敬不改
[00:14:52.640 --> 00:14:53.840]  我們要聽
[00:14:53.840 --> 00:14:54.720]  第五章第一節
[00:14:54.720 --> 00:14:57.680]  告訴我們要近田聽
[00:14:57.680 --> 00:15:00.160]  圓會人圈祭
[00:15:00.160 --> 00:15:01.360]  下面說他不知道
[00:15:01.360 --> 00:15:02.960]  原來他所做的
[00:15:02.960 --> 00:15:04.320]  神都不起悅
[00:15:04.320 --> 00:15:06.000]  都是見是惡
[00:15:06.000 --> 00:15:08.000]  上一堂我們提到
[00:15:08.000 --> 00:15:10.320]  Tag人的勸告
[00:15:10.320 --> 00:15:13.920]  這一堂講到要聽神的教導
[00:15:13.920 --> 00:15:16.560]  聽神話有兩件事
[00:15:16.560 --> 00:15:18.400]  做應該做的事
[00:15:18.400 --> 00:15:20.880]  不要做不應該做的事
[00:15:20.880 --> 00:15:23.120]  在第三十六節提到
[00:15:23.120 --> 00:15:24.880]  這些都是神聖默事
[00:15:24.880 --> 00:15:27.520]  教訓讀習使人歸正
[00:15:27.520 --> 00:15:30.880]  教導人學義都逆
[00:15:30.880 --> 00:15:34.000]  教導你做應該做的事
[00:15:34.000 --> 00:15:37.200]  讀習要你不要做不應該做的事
[00:15:37.200 --> 00:15:38.320]  使人歸正
[00:15:38.320 --> 00:15:40.720]  行錯了請你回頭
[00:15:40.720 --> 00:15:41.840]  教導人學義
[00:15:41.840 --> 00:15:43.600]  你沒有行對的位
[00:15:43.600 --> 00:15:45.360]  行對
[00:15:45.360 --> 00:15:47.760]  人聽不只是聽要做
[00:15:47.760 --> 00:15:50.000]  也要聽不應
[00:15:50.000 --> 00:15:51.600]  人聽不聽
[00:15:51.600 --> 00:15:52.880]  有些人是聽
[00:15:52.880 --> 00:15:55.280]  喜歡聽
[00:15:55.280 --> 00:15:56.480]  好聽
[00:15:56.480 --> 00:15:57.840]  但有時我發現
[00:15:57.840 --> 00:15:59.440]  最近我的兒女
[00:15:59.440 --> 00:16:00.320]  都跟我說
[00:16:00.320 --> 00:16:02.000]  他說爹地
[00:16:02.000 --> 00:16:03.840]  他們跟我講英文
[00:16:03.840 --> 00:16:04.720]  You are all
