
[00:00:00.000 --> 00:00:05.000]  各位姐妹 早晨
[00:04:40.000 --> 00:04:43.000]  當時的信徒他們是明白的
[00:04:43.000 --> 00:04:45.000]  第二個就是熊馬
[00:04:45.000 --> 00:04:50.000]  在歷史上熊馬就是奪去地上的太平
[00:04:50.000 --> 00:04:53.000]  彼此相殺 還有大刀刺給他
[00:04:53.000 --> 00:04:55.000]  這個在當時的人來看
[00:04:55.000 --> 00:04:58.000]  就比較困難一點
[00:04:58.000 --> 00:05:00.000]  熊馬是代表什麼呢?
[00:05:00.000 --> 00:05:04.000]  猶太人相信末世有一個大將
[00:05:04.000 --> 00:05:06.000]  民要攻打民 國要攻打國
[00:05:06.000 --> 00:05:08.000]  這個就是殺傷的
[00:05:08.000 --> 00:05:09.000]  死了很多人
[00:05:09.000 --> 00:05:11.000]  然後末期才到
[00:05:11.000 --> 00:05:13.000]  在撒加利亞書舊約就有提到
[00:05:13.000 --> 00:05:15.000]  所以有一個時代
[00:05:15.000 --> 00:05:20.000]  這個時代是一個很大的殺傷力的時代
[00:05:20.000 --> 00:05:22.000]  奪去太平
[00:05:22.000 --> 00:05:25.000]  如果在歷史上我們看回
[00:05:25.000 --> 00:05:28.000]  在主前67到37年之間
[00:05:28.000 --> 00:05:33.000]  巴勒斯坦當時經常有叛變
[00:05:33.000 --> 00:05:37.000]  因為羅馬人對巴勒斯坦的統治
[00:05:37.000 --> 00:05:39.000]  對於巴勒斯坦人來說
[00:05:39.000 --> 00:05:41.000]  是一種很強悍的民族
[00:05:41.000 --> 00:05:42.000]  特別是猶太人
[00:05:42.000 --> 00:05:45.000]  他們不願意被他們統治
[00:05:45.000 --> 00:05:48.000]  所以當時有很多人為了反抗羅馬
[00:05:48.000 --> 00:05:50.000]  戰死沙場
[00:05:50.000 --> 00:05:53.000]  在《《刺經》》裏面是記載過這件事情
[00:05:53.000 --> 00:05:54.000]  馬加俾書
[00:05:54.000 --> 00:05:55.000]  在《《刺經》》的巴洛書
[00:05:55.000 --> 00:05:57.000]  這個以洛書都記載
[00:05:57.000 --> 00:05:59.000]  這個就是一個很大的殺傷
[00:05:59.000 --> 00:06:02.000]  和剛才的白馬有不同
[00:06:02.000 --> 00:06:05.000]  第三個就是黑馬
[00:06:05.000 --> 00:06:07.000]  黑馬代表什麼呢?
[00:06:07.000 --> 00:06:09.000]  代表饑荒
[00:06:09.000 --> 00:06:12.000]  這個饑荒就說到天平
[00:06:12.000 --> 00:06:14.000]  天平是用來稱東西的
[00:06:14.000 --> 00:06:17.000]  饑荒但不算嚴重
[00:06:17.000 --> 00:06:19.000]  為什麼呢?因為不是沒得吃
[00:06:19.000 --> 00:06:22.000]  他說市場還有小麥和大麥去買的
[00:06:22.000 --> 00:06:24.000]  不過很貴
[00:06:24.000 --> 00:06:27.000]  他提到一錢銀子就是一升的小麥
[00:06:27.000 --> 00:06:29.000]  或者是三升的大麥
[00:06:29.000 --> 00:06:31.000]  小麥就是有錢人家吃的
[00:06:31.000 --> 00:06:34.000]  大麥是給畜生奴隸吃的
[00:06:34.000 --> 00:06:36.000]  大麥很粗糙的
[00:06:36.000 --> 00:06:39.000]  油和酒都可以供應
[00:06:39.000 --> 00:06:41.000]  有錢的人沒問題
[00:06:41.000 --> 00:06:45.000]  黑馬就代表了這個時代
[00:06:45.000 --> 00:06:47.000]  這個時代就是
[00:06:47.000 --> 00:06:52.000]  如果一個人一天的薪水是一錢
[00:06:52.000 --> 00:06:55.000]  如果按照當時的情況
[00:06:55.000 --> 00:06:59.000]  一錢是可以買六到八升的小麥
[00:06:59.000 --> 00:07:02.000]  是足夠全家人去吃的
[00:07:02.000 --> 00:07:04.000]  但現在一個人的薪水
[00:07:04.000 --> 00:07:07.000]  他只能夠買一升的小麥
[00:07:07.000 --> 00:07:09.000]  就只夠一個人吃
[00:07:09.000 --> 00:07:12.000]  其他太太十塊錢就沒得吃了
[00:07:12.000 --> 00:07:14.000]  就是說他不能夠
[00:07:14.000 --> 00:07:18.000]  他的薪水不能夠吃飯吃麵包都這麼好了
[00:07:18.000 --> 00:07:20.000]  只能吃什麼呢?
[00:07:20.000 --> 00:07:22.000]  吃豬哨了
[00:07:22.000 --> 00:07:24.000]  吃這些大麥
[00:07:24.000 --> 00:07:26.000]  所以那些人很辛苦工作
[00:07:26.000 --> 00:07:29.000]  他只能買最便宜的大麥來吃
[00:07:29.000 --> 00:07:33.000]  三升的大麥給兒女妻子一起吃
[00:07:33.000 --> 00:07:36.000]  就是說生活是很艱難的
[00:07:36.000 --> 00:07:38.000]  這個時代
[00:07:38.000 --> 00:07:40.000]  你看到就是這樣的時代
[00:07:40.000 --> 00:07:43.000]  而天上的活物就跟他說
[00:07:43.000 --> 00:07:45.000]  不要糟蹋油和酒
[00:07:45.000 --> 00:07:47.000]  記不記得那個經文
[00:07:47.000 --> 00:07:49.000]  所以你們之前讀一讀那個經文
[00:07:49.000 --> 00:07:52.000]  油和酒是給有錢人家的
[00:07:52.000 --> 00:07:55.000]  這個饑荒主要是窮人受苦
[00:07:55.000 --> 00:07:57.000]  富人生活無損
[00:07:57.000 --> 00:08:00.000]  所以你看到是一個什麼時代呢?
[00:08:00.000 --> 00:08:02.000]  是一個不公義的社會
[00:08:02.000 --> 00:08:04.000]  是一個貧富懸殊的社會
[00:08:04.000 --> 00:08:06.000]  是一些基層人很淒涼的社會
[00:08:06.000 --> 00:08:08.000]  但有錢人是很悠哉悠哉的
[00:08:08.000 --> 00:08:11.000]  年入成過千萬的
[00:08:11.000 --> 00:08:13.000]  但有些人生活是很艱難的
[00:08:13.000 --> 00:08:15.000]  是一個這樣的社會
[00:08:15.000 --> 00:08:19.000]  黑馬是代表經濟上的一個社會
[00:08:19.000 --> 00:08:23.000]  白馬是代表了一個很有權柄的
[00:08:23.000 --> 00:08:25.000]  統治的一個時代
[00:08:25.000 --> 00:08:28.000]  紅馬是代表了一個殺戮的時代
[00:08:28.000 --> 00:08:30.000]  自相殘殺的時代
[00:08:30.000 --> 00:08:33.000]  黑馬是代表了一個經濟
[00:08:33.000 --> 00:08:36.000]  很不公平的、很不公義的社會
[00:08:36.000 --> 00:08:39.000]  所以你看到未來有這樣的特性
[00:08:39.000 --> 00:08:42.000]  這個時代有這樣的特色
[00:08:42.000 --> 00:08:44.000]  如果從歷史裡面去看
[00:08:44.000 --> 00:08:47.000]  當時的竇米田
[00:08:47.000 --> 00:08:50.000]  這個就是羅馬皇帝
[00:08:50.000 --> 00:08:53.000]  有一年小麥失收
[00:08:53.000 --> 00:08:55.000]  價錢很貴
[00:08:55.000 --> 00:08:58.000]  但酒和油就大量出產
[00:08:58.000 --> 00:09:01.000]  後來竇米田這個皇帝就下令
[00:09:01.000 --> 00:09:04.000]  叫農民將一半的葡萄園
[00:09:04.000 --> 00:09:06.000]  就僻作小麥
[00:09:06.000 --> 00:09:09.000]  農民就不肯了
[00:09:09.000 --> 00:09:10.000]  為什麼呢?
[00:09:10.000 --> 00:09:13.000]  因為油和酒
[00:09:13.000 --> 00:09:16.000]  是可以賣很多錢的
[00:09:16.000 --> 00:09:19.000]  油和酒就不要糟蹋、不要傷害
[00:09:19.000 --> 00:09:20.000]  一般來說
[00:09:20.000 --> 00:09:24.000]  葡萄和橄欖是要五年才開發結果的
[00:09:24.000 --> 00:09:28.000]  如果小麥就是每年都有的
[00:09:28.000 --> 00:09:30.000]  所以小麥的失收是暫時
[00:09:30.000 --> 00:09:32.000]  如果你改變了用法
[00:09:32.000 --> 00:09:35.000]  就會令到整個經濟失去平衡
[00:09:35.000 --> 00:09:39.000]  這個災難是一個有限度的災難
[00:09:39.000 --> 00:09:42.000]  雖然缺乏有市場和時間
[00:09:42.000 --> 00:09:43.000]  有多久呢?
[00:09:43.000 --> 00:09:45.000]  約翰沒有提到
[00:09:45.000 --> 00:09:46.000]  是一個時代
[00:09:46.000 --> 00:09:49.000]  或者一個不是很長的時代
[00:09:49.000 --> 00:09:54.000]  這個有限的災難是基層人受苦
[00:09:54.000 --> 00:09:56.000]  第一個世紀的羅馬帝國
[00:09:56.000 --> 00:09:59.000]  也有出現大大小小的饑荒
[00:09:59.000 --> 00:10:03.000]  這些饑荒在主宰的時候也會出現
[00:10:03.000 --> 00:10:04.000]  所以約翰所看的
[00:10:04.000 --> 00:10:06.000]  當時的人都會明白
[00:10:06.000 --> 00:10:08.000]  但約翰是不是再遠一點呢?
[00:10:08.000 --> 00:10:09.000]  看將來的日子呢?
[00:10:09.000 --> 00:10:11.000]  我們要看下去了
[00:10:11.000 --> 00:10:13.000]  第四部分就是灰馬
[00:10:13.000 --> 00:10:18.000]  灰馬我們要用當時的人明白來看
[00:10:18.000 --> 00:10:21.000]  灰馬就叫死亡
[00:10:21.000 --> 00:10:23.000]  灰馬是很可怕的
[00:10:23.000 --> 00:10:25.000]  有權柄給他們
[00:10:25.000 --> 00:10:29.000]  可以用刀劍、機方、瘟疫、野獸
[00:10:29.000 --> 00:10:31.000]  這是以西傑書所說的
[00:10:31.000 --> 00:10:34.000]  來殺害地上四分之一的人
[00:10:34.000 --> 00:10:36.000]  約翰看到一個時代
[00:10:36.000 --> 00:10:39.000]  那個時代已經不是人與人去殺害
[00:10:39.000 --> 00:10:41.000]  而是一種災難性
[00:10:41.000 --> 00:10:43.000]  是整個人類的災難性
[00:10:43.000 --> 00:10:47.000]  這個災難帶來饑荒
[00:10:47.000 --> 00:10:49.000]  因為人的屠殺帶來饑荒
[00:10:49.000 --> 00:10:51.000]  饑荒帶來瘟疫
[00:10:51.000 --> 00:10:53.000]  瘟疫帶來死亡
[00:10:53.000 --> 00:10:55.000]  如果我們再看回
[00:10:55.000 --> 00:10:59.000]  第一筆白馬是代表勝利
[00:10:59.000 --> 00:11:01.000]  統治者的勝利
[00:11:01.000 --> 00:11:03.000]  他不需要用很多的殺戮
[00:11:03.000 --> 00:11:05.000]  就可以統治整個世界
[00:11:05.000 --> 00:11:08.000]  貴官的勝利
[00:11:08.000 --> 00:11:12.000]  第二個就是代表了流血的動員
[00:11:12.000 --> 00:11:15.000]  大刀殺害
[00:11:15.000 --> 00:11:19.000]  第三個是代表了不公義的社會
[00:11:19.000 --> 00:11:22.000]  在天平去稱的時候
[00:11:22.000 --> 00:11:23.000]  一個不公義的社會
[00:11:23.000 --> 00:11:26.000]  一個經濟上出了問題的社會
[00:11:26.000 --> 00:11:28.000]  貧富懸殊的社會
[00:11:28.000 --> 00:11:32.000]  第四筆的灰馬代表什麼呢?
[00:11:32.000 --> 00:11:35.000]  我們就覺得要看見
[00:11:35.000 --> 00:11:38.000]  這個世代是一個很可怕的世代
[00:11:38.000 --> 00:11:40.000]  什麼時候呢?我們看下去
[00:11:40.000 --> 00:11:45.000]  灰原文其實不是灰色的
[00:11:45.000 --> 00:11:47.000]  是用綠色的
[00:11:47.000 --> 00:11:50.000]  本來是指植物
[00:11:50.000 --> 00:11:52.000]  也都是指人的病容
[00:11:52.000 --> 00:11:54.000]  我們病到這麼顏綠色
[00:11:54.000 --> 00:11:59.000]  病到臉黃臉青
[00:11:59.000 --> 00:12:00.000]  就是這個意思
[00:12:00.000 --> 00:12:01.000]  臉青青這樣
[00:12:01.000 --> 00:12:03.000]  沒有血色 臉青青
[00:12:03.000 --> 00:12:06.000]  很害怕 害怕臉都變青
[00:12:06.000 --> 00:12:08.000]  綠色是指這個意思
[00:12:08.000 --> 00:12:11.000]  有沒有見過有人臉色青色的
[00:12:11.000 --> 00:12:13.000]  害怕臉青
[00:12:13.000 --> 00:12:16.000]  中文都這樣說
[00:12:16.000 --> 00:12:18.000]  或者是屍首
[00:12:18.000 --> 00:12:22.000]  灰馬代表死亡和陰苦
[00:12:22.000 --> 00:12:26.000]  然後我們將這四個印
[00:12:26.000 --> 00:12:28.000]  翻轉頭
[00:12:28.000 --> 00:12:30.000]  有些有把握的
[00:12:30.000 --> 00:12:32.000]  我們先看看可能性
[00:12:32.000 --> 00:12:34.000]  我是說可能性
[00:12:34.000 --> 00:12:36.000]  有人見到一個時代
[00:12:36.000 --> 00:12:40.000]  如果用第二印作為一個起點
[00:12:40.000 --> 00:12:42.000]  去問究竟是什麼
[00:12:42.000 --> 00:12:46.000]  第二印是一個最獨特的
[00:12:46.000 --> 00:12:48.000]  就是紅馬
[00:12:48.000 --> 00:12:52.000]  紅色是一個火紅的時代
[00:12:52.000 --> 00:12:56.000]  是能夠有權力在地上奪去太平
[00:12:56.000 --> 00:13:01.000]  還有紅馬是彼此相殺
[00:13:01.000 --> 00:13:05.000]  這個字是很有趣的
[00:13:05.000 --> 00:13:07.000]  這個字原文是
[00:13:07.000 --> 00:13:11.000]  這個阿利倫這個字代表什麼
[00:13:11.000 --> 00:13:14.000]  不是敵對是自己人
[00:13:14.000 --> 00:13:16.000]  殺害自己人
[00:13:16.000 --> 00:13:20.000]  不是打仗去殺人
[00:13:20.000 --> 00:13:22.000]  是內部去殺人
[00:13:22.000 --> 00:13:24.000]  是內部的
[00:13:24.000 --> 00:13:26.000]  好像階級鬥爭一樣
[00:13:26.000 --> 00:13:28.000]  還有一把大刀
[00:13:28.000 --> 00:13:30.000]  這個刀是很大
[00:13:30.000 --> 00:13:33.000]  不是普通的戰爭的刀劍
[00:13:33.000 --> 00:13:39.000]  這個大刀是很可怕的
[00:13:39.000 --> 00:13:43.000]  在他統治下是人人自危的
[00:13:43.000 --> 00:13:45.000]  這個紅色的
[00:13:45.000 --> 00:13:51.000]  有沒有可能和現代有關係呢
[00:13:51.000 --> 00:13:54.000]  在過去的二千年我們回顧過去
[00:13:54.000 --> 00:14:01.000]  有哪一個政權是用紅色和刀作為標誌
[00:14:01.000 --> 00:14:06.000]  很有效的使自己互相殺戮
[00:14:06.000 --> 00:14:08.000]  如果在歷史上
[00:14:08.000 --> 00:14:10.000]  如果看到的話
[00:14:10.000 --> 00:14:12.000]  我們不知道將來有沒有
[00:14:12.000 --> 00:14:14.000]  我們說回顧歷史
[00:14:14.000 --> 00:14:17.000]  共產政權是很相似的
[00:14:17.000 --> 00:14:21.000]  紅色大刀互相殺害
[00:14:21.000 --> 00:14:23.000]  就是那種階級鬥爭
[00:14:23.000 --> 00:14:25.000]  如果這個政權的興起
[00:14:25.000 --> 00:14:29.000]  有沒有符合第二印的內容呢
[00:14:29.000 --> 00:14:31.000]  是不是看到將來的一些東西
[00:14:31.000 --> 00:14:34.000]  這件事就是他所感覺到
[00:14:34.000 --> 00:14:37.000]  就是用紅色的政權
[00:14:37.000 --> 00:14:39.000]  這個政權很大程度上
[00:14:39.000 --> 00:14:41.000]  是有一種內部互相的殺戮
[00:14:41.000 --> 00:14:43.000]  是一種內部階級鬥爭
[00:14:43.000 --> 00:14:45.000]  而且死很多人
[00:14:45.000 --> 00:14:48.000]  如果我們看共產政權是符合的
[00:14:48.000 --> 00:14:50.000]  因為在蘇聯的時候
[00:14:50.000 --> 00:14:54.000]  他的內部殺戮比他戰爭死的人要多
[00:14:54.000 --> 00:14:55.000]  在中國裏面
[00:14:55.000 --> 00:14:58.000]  日本打中國死了二千多萬人
[00:14:58.000 --> 00:14:59.000]  但是階級鬥爭
[00:14:59.000 --> 00:15:03.000]  一開始五零年代已經死了過千萬人
[00:15:03.000 --> 00:15:05.000]  還有饑荒加上文革
[00:15:05.000 --> 00:15:07.000]  所死的人是遠遠超過
[00:15:07.000 --> 00:15:10.000]  是戰爭裏面所死的
[00:15:10.000 --> 00:15:14.000]  而且那種內部階級鬥爭是很可怕的
[00:15:14.000 --> 00:15:17.000]  最近的歷史揭露出來
[00:15:17.000 --> 00:15:19.000]  文革最大的冤獄
[00:15:19.000 --> 00:15:22.000]  劉少奇是誰一手策動呢
[00:15:22.000 --> 00:15:24.000]  你做夢都猜不到
[00:15:24.000 --> 00:15:27.000]  是周恩來
[00:15:27.000 --> 00:15:32.000]  是周恩來審查劉少奇
[00:15:32.000 --> 00:15:34.000]  寫他五大罪狀
[00:15:34.000 --> 00:15:35.000]  置他於死地
[00:15:35.000 --> 00:15:38.000]  要將他的派系全部清除
[00:15:38.000 --> 00:15:41.000]  周恩來就可以站穩
[00:15:41.000 --> 00:15:43.000]  是沒有人猜到的
[00:15:43.000 --> 00:15:45.000]  當時周總理是一個這麼好的人
[00:15:45.000 --> 00:15:49.000]  而幾件事林彪也是一手策動
[00:15:49.000 --> 00:15:51.000]  那種內部鬥爭是很可怕的
[00:15:51.000 --> 00:15:55.000]  劉少奇牽連死的人是過百萬
[00:15:55.000 --> 00:15:57.000]  林彪也是一樣
[00:15:57.000 --> 00:15:59.000]  這種內部鬥爭
[00:15:59.000 --> 00:16:03.000]  只有共產政權才會有這樣的
[00:16:03.000 --> 00:16:10.000]  如果有人看到這樣的政權的時候
[00:16:10.000 --> 00:16:15.000]  我們就會問 第一個是什麼呢?
[00:16:15.000 --> 00:16:18.000]  如果這個政權是出現了
[00:16:18.000 --> 00:16:20.000]  那之前是什麼呢?
[00:16:20.000 --> 00:16:22.000]  之前的白馬
[00:16:22.000 --> 00:16:26.000]  我們從歷史去推測
[00:16:26.000 --> 00:16:28.000]  不是絕對
[00:16:28.000 --> 00:16:30.000]  不過如果這個事
[00:16:30.000 --> 00:16:32.000]  有人所見的東西 末世的東西
[00:16:32.000 --> 00:16:36.000]  越來越近 吻合的程度就越來越高
[00:16:36.000 --> 00:16:39.000]  首先第一匹馬是拿著弓
[00:16:39.000 --> 00:16:42.000]  因為它沒有箭
[00:16:42.000 --> 00:16:44.000]  有弓沒有箭
[00:16:44.000 --> 00:16:46.000]  我們就要很小心
[00:16:46.000 --> 00:16:49.000]  它不是一種殺戮的政權
[00:16:49.000 --> 00:16:52.000]  它是一種強而有力的統治權
[00:16:52.000 --> 00:16:55.000]  而它是有官員的
[00:16:55.000 --> 00:16:57.000]  它和第二個熊馬不同
[00:16:57.000 --> 00:16:59.000]  熊馬是以殺戮為主
[00:16:59.000 --> 00:17:01.000]  自己人殺戮為主
[00:17:01.000 --> 00:17:03.000]  但是這個白馬
[00:17:03.000 --> 00:17:08.000]  它是一種象徵德性而比的榮譽
[00:17:08.000 --> 00:17:11.000]  是一種性的冠冕和權力的標誌
[00:17:11.000 --> 00:17:13.000]  性了有性就是不倦的性
[00:17:13.000 --> 00:17:15.000]  而且是毫無難阻
[00:17:15.000 --> 00:17:17.000]  在幾百年或成千年裏面
[00:17:17.000 --> 00:17:19.000]  它一直都是德性
[00:17:19.000 --> 00:17:21.000]  這種德性的過程
[00:17:21.000 --> 00:17:23.000]  就有人猜測
[00:17:23.000 --> 00:17:26.000]  就是這種白馬在西方
[00:17:26.000 --> 00:17:28.000]  是曾經出現
[00:17:28.000 --> 00:17:30.000]  是佔領全世界的
[00:17:30.000 --> 00:17:32.000]  所以這種政權
[00:17:32.000 --> 00:17:34.000]  它不是以殺戮為主
[00:17:34.000 --> 00:17:38.000]  但是它是以一種強大的勢力
[00:17:38.000 --> 00:17:40.000]  去征服整個世界
[00:17:40.000 --> 00:17:44.000]  有沒有可能是指殖民主義呢?
[00:17:44.000 --> 00:17:48.000]  殖民主義最初不是要用槍炮去打
[00:17:48.000 --> 00:17:51.000]  殖民主義最初是用做生意
[00:17:51.000 --> 00:17:53.000]  後來用它優越的文化
[00:17:53.000 --> 00:17:55.000]  再用它的政治
[00:17:55.000 --> 00:17:57.000]  它就統治了這個世界
[00:17:57.000 --> 00:17:59.000]  所以它是一個有弓沒有箭
[00:17:59.000 --> 00:18:01.000]  在殖民主義裏面
[00:18:01.000 --> 00:18:02.000]  雖然都有屠殺
[00:18:02.000 --> 00:18:04.000]  但事件是不多的
[00:18:04.000 --> 00:18:07.000]  不是一個很全面性的
[00:18:07.000 --> 00:18:09.000]  滅族式的
[00:18:09.000 --> 00:18:13.000]  它是一種高文化到低文化的統治
[00:18:13.000 --> 00:18:15.000]  如果我們看歷史
[00:18:15.000 --> 00:18:18.000]  由1600年到1930年
[00:18:18.000 --> 00:18:20.000]  西方的白人包括英國
[00:18:20.000 --> 00:18:22.000]  葡萄牙、西班牙
[00:18:22.000 --> 00:18:24.000]  德國的殖民主義國家
[00:18:24.000 --> 00:18:27.000]  就佔領了地球超過一半的土地
[00:18:27.000 --> 00:18:30.000]  而英國更加是日不落帝國
[00:18:30.000 --> 00:18:33.000]  英國的統治來自甚麼呢?
[00:18:33.000 --> 00:18:35.000]  最初它不是來自打仗
[00:18:35.000 --> 00:18:38.000]  是來自一個叫做東印度公司
[00:18:38.000 --> 00:18:42.000]  東印度公司最主要就是做生意
[00:18:42.000 --> 00:18:45.000]  而這個做生意到1600年的時候
[00:18:45.000 --> 00:18:47.000]  女王伊麗莎白就給了她一個特權
[00:18:47.000 --> 00:18:51.000]  這個特權就是她可以簽訂和約
[00:18:51.000 --> 00:18:53.000]  可以佔領地方等等的東西
[00:18:53.000 --> 00:18:56.000]  但她最主要都不是要殺戮
[00:18:56.000 --> 00:18:57.000]  是要做生意
[00:18:57.000 --> 00:18:58.000]  做甚麼生意呢?
[00:18:58.000 --> 00:19:02.000]  就是米、黃麻、鹽、煙草、鴉片
[00:19:02.000 --> 00:19:05.000]  是為英國來賺取這個利益
