
[00:00:00.000 --> 00:00:10.000]  好,今早我們請打開新明記第24章
[00:34:09.000 --> 00:34:37.000]  這三個例子我們容易明白了,不是規矩,不是不讓你回頭拿回留下那一捆的樁架,你絕對可以這麼做,上帝不會在你拿的時候行雷劈死你,一碰下去,觸電,上帝可以這麼做,不過上帝從來都不會這麼做,是吧,
[00:34:37.000 --> 00:35:04.000]  有的,否則的話,很多新聞的了,沒有,你看到這個有需要的人,你仍然眼睛看著紅綠燈,看都不看他,他走過來跟你拆完玻璃,你都不擺下玻璃窗,多謝他,更加不要說給錢他,你跟著踩油去了,他罵句粗口,看死你都是這樣的了,上帝不會叫你跟著撞車的,是吧,
[00:35:04.000 --> 00:35:31.000]  那個不是律法來的,他任你的,不過他提醒了你,他說了給你聽,你聽不聽到,你是不是照著去做,你有沒有經歷到他的伺服,所以我的女兒,我們在Toronto住了七年,她由六年班一直到中學畢業,
[00:35:31.000 --> 00:35:59.000]  她每次坐在我的車里,就看著我,一去到這些紅綠燈位,她就問,爹地,給多少錢,你懂不懂得問這個問題,要給多少錢,又不是過橋,又不是收租,是吧,沒有規定的,你信得過上帝多少,留下一群,兩群,
[00:35:59.000 --> 00:36:24.000]  這個其實是你信心的考驗,不是幫助窮人,你搞錯了,前面那一半,14節,15節,這裡說困苦窮乏的故宮,你不可以欺負它,
[00:36:24.000 --> 00:36:53.000]  這個字在舊約聖經可以再譯得準確些,是壓迫,剝削,馬克思所說的,階級,剝削,你是老闆,你請一個窮人來幫你做散工,你不要剝削他,明白嗎,明白,那我就照著政府規定的minimum wage,是吧,
[00:36:53.000 --> 00:37:19.000]  請個費用,政府規定多少錢,給他吃住,那就照著給,是吧,不過政府沒有規定上班時間,所以早上5點鐘,做到晚上11點,6個小時睡覺的了,你沒有犯法,但是聖經說,你不要剝削他,說什麼呢,不是說標準工時,不是說最低工資,
[00:37:19.000 --> 00:37:36.000]  這兩樣東西在香港立法會咬餐死的,說一件很奇怪的事,15節,你找到嗎,我們一起讀,要當日給他工價,找到嗎,來,我們一起讀,
[00:37:36.000 --> 00:37:54.000]  要當日給他工價,不可等到日落,因為他窮苦,把心放在工價上,恐怕他因你寇告耶和華,罪便歸你了。
[00:37:54.000 --> 00:38:21.000]  不要剝削他,不是你給多少錢,不是做多長,那兩樣當然你要想清楚,不要剝削,不要欺負他,但是這裡說的是你什麼時候給他工資,請問你打工什麼時候給工資的,做完咯,是吧,下班的時候準時給工資,已經很有道義的了,
[00:38:21.000 --> 00:38:44.000]  你知道在香港很多大陸的人早上坐船在西環上岸打黑工,在地盤,很多人的,因為人手不夠,政府又一隻眼開一隻眼閉,哪有那麼多人去巡查呢,哦,出糧那天了,你知道發生什麼事嗎,你們很幸福,個個都過來澳洲了,
[00:38:44.000 --> 00:39:11.000]  不會出糧的,吃午餐的時候有人會打電話去移民局,政府就會派人來查身份證,你沒有身份證,你就要走咯,你就要避咯,哪有得出糧的,所以準時出糧,日落之前,當日給他工價,
[00:39:11.000 --> 00:39:35.000]  不可等到日落,猶太人的每一天結束不是半夜11點59分,是日落的時候,很好啦,是吧,耶穌說過,比如葡萄園的主人都是到下班的時候排隊來拿錢啦,有什麼不妥,還沒說完,所以讀聖經,你要睜大眼睛看,
[00:39:35.000 --> 00:40:01.000]  因為他窮苦,他整天掛著他那天的工錢,最後那兩句,恐怕他因為你求高夜和,那又怎樣,罪便歸你了,如果他開聲祈禱,你就有罪咯,
[00:40:01.000 --> 00:40:25.000]  餵,不是咯,我是打算下班準時就出糧的咯,那他窮,他整天想著那些錢,兩隻眼睛放光都是個dollar sign,關我什麼事啊,是呀,你可以咬到底,不過聖經是這樣說的,正如他剛才不是說幫助窮人,他是說賜福給你,
[00:40:25.000 --> 00:40:53.000]  這裡他怎麼說,他說他祈禱,你就有罪的了,他為什麼要祈禱,他怕而已,他怕沒有糧出,他怕被人查身份證,他怕你古惑,所以他先祈禱,他一祈禱你就有罪的了,上帝說的,再讀清楚點,那請問你什麼時候出糧給他對啊,不懂答啊,
[00:40:53.000 --> 00:41:21.000]  不是的,你們很聰明的,玩遊戲的時候很快,問我問題的時候最聰明的,在他祈禱之前出糧給他咯,對不對啊,那你就沒有罪咯,那你接著再問,我怎麼知道他什麼時候祈禱啊,你讀聖經你不問的啊,難怪你不得到祝福,你都不知道上帝說什麼,
[00:41:21.000 --> 00:41:50.000]  上帝說你不要給他祈禱啊,他一祈禱你就有罪的了,我說我不給你祈禱,你不要祈禱,我先出糧給你,都是不明白,我說過,主席不用怕,我來港島我很貧窮,我惦記有沒有港元周居費,什麼時候給的,我當然是港元五堂道才給的,那如果我祈禱呢,那你就有罪的了,
[00:41:50.000 --> 00:42:18.000]  那你說我怎麼知道你什麼時候祈禱啊,所以我每一次講這段聖經的時候,牧師都很害怕的,有一次他立刻衝出來,你不要結束祈禱字啊,你明白了,我怎麼知道他什麼時候祈禱啊,所以你什麼時候出糧給他啊,再問多一次,上帝給你機會,你什麼時候出糧給他啊,一上宮就給錢,
[00:42:18.000 --> 00:42:46.000]  你截了他,這個在美國叫preemptive strike,我懷疑你會用核子彈打我,我就可以先下手為強的了,現在不是說核子彈,現在說出糧,餵,很大risk的,你做過老闆沒有啊,請的是建工,日工,散工,都沒有reference的,
[00:42:46.000 --> 00:43:12.000]  不夠人,早上在茶樓那裡,誰來,開工就開了,散仔來的,一出糧,接著怎麼樣啊,你又很乖的,就去廁所咯,借尿遁,有沒有聽過這三個字啊,去廁所就不見了人的了,為什麼不見人啊,你不想收了錢嘛,已經,
[00:43:12.000 --> 00:43:36.000]  你找人搬屋,你什麼時候給錢他的,當然搬好了,不是哦,搬屋一來就見,早上就給錢,貼屎就給了,接著走了佬,留下了一件大行李,在街邊的那裡,追誰好啊,其實有得追的,不是沒得追的,其實風險都是最多你那天卸了給他,
[00:43:36.000 --> 00:44:02.000]  第二天他又來過,哇,這裡好穩哦,一上班就有糧出了,你又再給他,他又走了佬,第三天他來不來,他又來哦,你抓不抓他,想清楚哦,你又繼續給錢他,蝕多少天啊,他夠膽來多少天啊,你有沒有想過,我給你蝕夠一個禮拜了,
[00:44:02.000 --> 00:44:30.000]  但是上帝祝福你哦,你這裡出了名,一上班就有糧出哦,你說是不是很多人會來幫你打工,你不信啊,我在多倫多和我幫弟兄姐妹查這段聖經,其中一個弟兄,他真的去做,他做老闆,不過他不是說出糧,
[00:44:30.000 --> 00:44:50.000]  他出糧已經是月頭就出的了,他說找數,不知道你有沒有做過這些trading,通常一出一入,你不會立刻找數的,因為錢在自己手上,有利息計的,通常你都是要OD,
[00:44:50.000 --> 00:45:19.000]  你要在銀行借錢,然後才找到數,所以越遲找數越好,30天,60天,90天,賣完貨才找數,最划算,都不找的,行規,我繼續和你拿貨,繼續拖住,都可以的,找人裝修,如果你是大工程的,最後臨尾的十分之一不給的,
[00:45:19.000 --> 00:45:45.000]  我給你一份新的工程,那十分之一算數的了,這個弟兄讀完新命記,他回到公司,他找了所有的數,對方打電話來,你有沒有記錯了,不用這麼早找的,還沒有到期,不是,不是,我可以先找了數給你,
[00:45:45.000 --> 00:46:06.000]  他說,接著你都想不到,對方非常好相遇,平時什麼都沒得談的,整個不同了,原來聖經教的,真是上帝賜福,不是給他,是給我,
[00:46:06.000 --> 00:46:30.000]  上帝的誡命不是要禁止你,這樣不行,那樣不准,其實他和你說笑的,你到現在都不給港元收居費給我,上帝說你有罪了,牧師祈禱了,是,說笑的,這樣都算有罪,你懂不懂得這麼讀聖經,
[00:46:30.000 --> 00:46:59.000]  上帝其實是嚇嚇你的,小心點,提醒你的,你聽他說,好處是給你的,懂得解釋了,所以你繼續讀下去,你就明白,不要十七節屈往正直,不要拿寡婦她唯一值錢的外衣,
[00:46:59.000 --> 00:47:22.000]  來做抵押,有走數的,借錢給她,沒東西抵押,就走一次,她能走去哪裡,generous點,我不知道你有沒有聽過英文的說法,random kindness,有沒有聽過,
[00:47:22.000 --> 00:47:48.000]  對人好,不用有原因的,冰心都說過,不為什麼,其實都有原因的,只因你是我的女兒,不為什麼,也都不因為任何的關係,就是因為上帝愛每一個人,所以我很樂意和你分享,夠不夠,
[00:47:48.000 --> 00:48:11.000]  我幫不了所有的窮人,不是說你幫窮人,是說你盡力去進行上帝的教導,以至你可以經歷上帝雙倍、三倍、十倍的賜福,
[00:48:11.000 --> 00:48:38.000]  那條數就寫在那裡,公式的formula在《新命記》24章,你會計算的,不過你總是,哎呀,那很吃虧,哎呀,那很大風險,哎呀,那又不值錢,哎呀,錢在自己的口袋里,當然比在她那裡好,你很多哎呀,令到上帝的福氣,淋到她,都不淋到你,
[00:48:38.000 --> 00:49:05.000]  這個是聖經的教導,尊重這些無權無勢的寄居者、孤兒和寡婦,就算合情合理,你借錢幫她,那總要立個字句吧,不用的,你就幫她,那很容易就沒有了,沒有了就沒有了,
[00:49:05.000 --> 00:49:32.000]  當然不是說你合作做生意,那些是投資,有蝕有蝕,是說你幫助人,幫助人,耶穌怎麼說呢?左手不要讓右手知道,我們不是的,我們把那張支票放大了一千倍,很大張的,銀碼寫得很亮,然後出來又要拍照,現在還要自拍,
