
[00:00:00.000 --> 00:00:02.000]  (字幕: 王晰)
[00:03:26.120 --> 00:03:30.000]  基督教的信徒已經是在羅馬帝國之下
[00:03:30.000 --> 00:03:32.320]  受到很大的逼迫
[00:03:32.320 --> 00:03:36.960]  基本上如果你那時候仍然堅持要做基督徒的話
[00:03:36.960 --> 00:03:39.880]  你的結果多半都是判死刑
[00:03:39.880 --> 00:03:40.920]  就是說
[00:03:40.920 --> 00:03:43.040]  接到信的基督徒
[00:03:43.040 --> 00:03:44.480]  他需要的訊息就是
[00:03:44.480 --> 00:03:45.240]  我今年
[00:03:45.240 --> 00:03:46.760]  我也不知道能不能過
[00:03:46.760 --> 00:03:48.160]  因為要信耶穌的時候
[00:03:48.160 --> 00:03:49.480]  做基督徒的話
[00:03:49.480 --> 00:03:50.600]  既然是這樣的時候
[00:03:50.600 --> 00:03:52.400]  有什麼訊息跟他們說呢?
[00:03:52.400 --> 00:03:53.640]  我相信這個訊息
[00:03:53.640 --> 00:03:55.480]  都是能夠給到你和我
[00:03:55.480 --> 00:03:58.480]  很好的鼓勵和提醒的
[00:03:58.480 --> 00:04:00.400]  所以我今天就選了這一段
[00:04:00.400 --> 00:04:01.240]  這十節
[00:04:01.240 --> 00:04:03.160]  大家不是太熟悉的聖經
[00:04:03.160 --> 00:04:05.360]  也不是很容易解的聖經
[00:04:05.360 --> 00:04:06.560]  但是我覺得
[00:04:06.560 --> 00:04:08.960]  大家的信主
[00:04:08.960 --> 00:04:12.320]  然後我們夠膽進深一點
[00:04:12.320 --> 00:04:14.360]  去閱讀神的話的時候
[00:04:14.360 --> 00:04:15.360]  不會怕這一經文
[00:04:15.360 --> 00:04:16.280]  最重要的
[00:04:16.280 --> 00:04:19.880]  究竟神透過這些話想跟你說什麼
[00:04:19.880 --> 00:04:20.360]  好
[00:04:20.360 --> 00:04:23.000]  今天就請大家可以打開
[00:04:23.000 --> 00:04:25.480]  我們有的港獨的大綱
[00:04:25.480 --> 00:04:26.320]  好不好?
[00:04:26.320 --> 00:04:28.240]  港獨大綱可以幫助我們
[00:04:28.240 --> 00:04:31.040]  幫助我起碼一直說到哪裡
[00:04:31.040 --> 00:04:32.000]  你都會知道
[00:04:32.000 --> 00:04:33.400]  大概我想說的
[00:04:33.400 --> 00:04:35.280]  而且我引了一些經文
[00:04:35.280 --> 00:04:38.160]  就不需要再回去聖經
[00:04:38.160 --> 00:04:39.760]  就可以直接讀出來
[00:04:39.760 --> 00:04:41.160]  是有幫助的
[00:04:41.160 --> 00:04:42.120]  好
[00:04:42.120 --> 00:04:43.160]  如果你喜歡的話
[00:04:43.160 --> 00:04:44.520]  可以打開聖經
[00:04:44.520 --> 00:04:46.240]  給前書那段經文
[00:04:46.240 --> 00:04:48.200]  因為我們會比較仔細的
[00:04:48.200 --> 00:04:50.000]  去閱讀這段聖經
[00:04:51.000 --> 00:04:52.920]  在這十節的聖經裡面
[00:04:52.920 --> 00:04:55.240]  我想跟大家分開兩段
[00:04:55.240 --> 00:04:56.400]  就是前五節
[00:04:56.400 --> 00:04:57.120]  後五節
[00:04:57.120 --> 00:04:59.080]  按照聖經裡面
[00:04:59.080 --> 00:05:00.200]  彼得所說的話
[00:05:00.200 --> 00:05:01.400]  我想將這裡
[00:05:01.400 --> 00:05:05.360]  提醒我們有兩種不同的角度
[00:05:05.360 --> 00:05:08.000]  去面對我們前面充滿了
[00:05:08.000 --> 00:05:10.120]  挑戰不容易
[00:05:10.120 --> 00:05:12.200]  困難的人生
[00:05:12.200 --> 00:05:13.680]  第一個題目
[00:05:13.680 --> 00:05:14.480]  前五節
[00:05:14.480 --> 00:05:16.640]  第十三節到第十七節
[00:05:16.640 --> 00:05:17.560]  我給了一個題目
[00:05:17.560 --> 00:05:20.600]  我們可以無懼的去面對
[00:05:20.600 --> 00:05:21.960]  然後
[00:05:21.960 --> 00:05:24.080]  下半十八節到二十二節
[00:05:24.080 --> 00:05:26.640]  我們以耶穌基督做榜樣的
[00:05:26.640 --> 00:05:27.640]  去面對
[00:05:27.640 --> 00:05:31.120]  這個就是我想給大家一起分享的信息
[00:05:31.120 --> 00:05:32.800]  首先我們看前面的五節
[00:05:32.800 --> 00:05:33.600]  好嗎?
[00:05:33.600 --> 00:05:34.880]  前面的五節
[00:05:34.880 --> 00:05:37.920]  彼得雖然面對這一群信徒
[00:05:37.920 --> 00:05:39.720]  會有很大的困難
[00:05:39.720 --> 00:05:42.560]  他很豪氣的說第十三節
[00:05:42.560 --> 00:05:44.920]  如果你們熱心行善
[00:05:44.920 --> 00:05:47.440]  有誰可以害到你們呢?
[00:05:47.760 --> 00:05:49.560]  這句話真的不簡單
[00:05:49.560 --> 00:05:52.080]  如果你們熱心行善的時候
[00:05:52.080 --> 00:05:54.400]  是沒有人可以害你們的
[00:05:54.400 --> 00:05:57.600]  我相信立刻的反應就是誰說的
[00:05:57.600 --> 00:06:01.000]  熱心行善很多時候
[00:06:01.000 --> 00:06:02.680]  都受到很多損害
[00:06:02.680 --> 00:06:04.000]  很多衝擊的
[00:06:04.000 --> 00:06:05.000]  不過我們留心
[00:06:05.000 --> 00:06:06.040]  彼得不是這麼傻
[00:06:06.040 --> 00:06:07.200]  也不是這麼表面
[00:06:07.200 --> 00:06:09.120]  也不是這麼高調
[00:06:09.120 --> 00:06:10.520]  因為接著他說
[00:06:10.520 --> 00:06:12.920]  就算你們為而受苦
[00:06:12.920 --> 00:06:13.640]  就是說
[00:06:13.640 --> 00:06:15.360]  熱心行善的人
[00:06:16.000 --> 00:06:17.640]  不等於他不會受苦
[00:06:17.640 --> 00:06:19.400]  不過沒有人可以害到你們
[00:06:19.400 --> 00:06:20.480]  是兩回事
[00:06:20.480 --> 00:06:22.280]  你會受苦的
[00:06:22.280 --> 00:06:24.400]  不過受苦害不了你
[00:06:24.400 --> 00:06:24.880]  就是說
[00:06:24.880 --> 00:06:27.040]  如果俗一點來說是不能打沉你
[00:06:27.040 --> 00:06:32.280]  不能夠讓你受到真正徹底的挫敗
[00:06:32.280 --> 00:06:34.000]  以及幫你打倒
[00:06:34.000 --> 00:06:36.840]  就是說人都會受苦的
[00:06:36.840 --> 00:06:38.480]  所以聖經
[00:06:38.480 --> 00:06:41.080]  彼得絕對不是在說廢話
[00:06:41.080 --> 00:06:42.560]  沒事的
[00:06:42.560 --> 00:06:44.640]  熱心行善就不會受苦了
[00:06:44.640 --> 00:06:46.880]  千萬不要這麼說
[00:06:46.880 --> 00:06:48.360]  聖經沒有說
[00:06:48.360 --> 00:06:49.600]  彼得沒有說
[00:06:49.600 --> 00:06:51.880]  我們熱心行善都會受苦的
[00:06:51.880 --> 00:06:54.080]  因為我們為而受苦的
[00:06:54.080 --> 00:06:56.040]  但是有福的
[00:06:56.040 --> 00:06:57.920]  我們是不會被打倒的
[00:06:57.920 --> 00:06:59.280]  是害不了你的
[00:06:59.280 --> 00:07:01.480]  這個就是秘訣所在
[00:07:01.480 --> 00:07:02.880]  接著
[00:07:02.880 --> 00:07:04.040]  第十七節
[00:07:04.040 --> 00:07:04.960]  繼續說
[00:07:04.960 --> 00:07:08.000]  如果神的旨意是要你受苦的話
[00:07:08.000 --> 00:07:09.200]  那就寧願
[00:07:09.200 --> 00:07:11.160]  你行善受苦
[00:07:11.160 --> 00:07:14.080]  總比行惡受苦好
[00:07:14.480 --> 00:07:17.320]  行惡當然是應該受苦了
[00:07:17.320 --> 00:07:18.200]  是不是?
[00:07:18.200 --> 00:07:21.320]  不過受苦不是單單因為一個人行惡的
[00:07:21.320 --> 00:07:24.200]  行善都會受苦的
[00:07:24.200 --> 00:07:25.600]  而且
[00:07:25.600 --> 00:07:27.480]  或者你想的時候
[00:07:27.480 --> 00:07:29.800]  有一點覺得好像很愛意一樣
[00:07:29.800 --> 00:07:32.360]  神的旨意要你受苦
[00:07:32.360 --> 00:07:32.960]  哇
[00:07:32.960 --> 00:07:35.080]  神的旨意要我受苦嗎?
[00:07:35.080 --> 00:07:36.000]  對不起
[00:07:36.000 --> 00:07:37.280]  這是事實
[00:07:37.280 --> 00:07:39.320]  神的旨意要我受苦這句話
[00:07:39.320 --> 00:07:40.800]  不是想告訴你
[00:07:40.800 --> 00:07:42.840]  今年神就選了你要受苦
[00:07:42.840 --> 00:07:45.040]  2019年溫偉耀也輪到你了
[00:07:45.040 --> 00:07:45.840]  不是
[00:07:45.840 --> 00:07:48.760]  不是這樣去陷害你
[00:07:48.760 --> 00:07:54.240]  或者找你來給你一個難處
[00:07:54.240 --> 00:07:55.400]  不是
[00:07:55.400 --> 00:07:57.120]  神的旨意
[00:07:57.120 --> 00:07:58.760]  意思就是說
[00:07:58.760 --> 00:08:03.240]  神自己都看見這個世間
[00:08:03.240 --> 00:08:04.840]  他所理解的
[00:08:04.840 --> 00:08:06.800]  因為這是罪惡的世界
[00:08:06.800 --> 00:08:09.560]  接著我們看下去就知道
[00:08:09.560 --> 00:08:12.160]  第四章尤其是強調說
[00:08:12.160 --> 00:08:14.360]  連神自己都受苦
[00:08:14.360 --> 00:08:16.840]  所以我們人生2019年
[00:08:16.840 --> 00:08:17.480]  對不起
[00:08:17.480 --> 00:08:18.960]  說句老實話
[00:08:18.960 --> 00:08:20.360]  你受苦
[00:08:20.360 --> 00:08:23.080]  是沒有辦法避免的
[00:08:23.080 --> 00:08:25.720]  我們不是消極
[00:08:25.720 --> 00:08:27.440]  而是很現實而已
[00:08:27.440 --> 00:08:31.160]  有什麼人可以避得開受苦呢?
[00:08:31.160 --> 00:08:32.240]  不如我們
[00:08:32.240 --> 00:08:34.840]  就好像有些人想逃避
[00:08:34.840 --> 00:08:36.560]  中國人說大家大吉大利
[00:08:36.560 --> 00:08:39.560]  2019年平平安安順順地度過
[00:08:39.560 --> 00:08:42.000]  說的話你也知道說了也不真實的
[00:08:42.400 --> 00:08:44.600]  人生今年沒有坦然也有
[00:08:44.600 --> 00:08:47.200]  就當他今年是有受苦
[00:08:47.200 --> 00:08:49.240]  不過問題是我們怎樣去
[00:08:49.240 --> 00:08:51.280]  走得過這條受苦的路
[00:08:51.280 --> 00:08:52.880]  這個才是最重要的
[00:08:52.880 --> 00:08:55.360]  最重要的積極的真理
[00:08:55.360 --> 00:08:56.680]  所以我們說
[00:08:56.680 --> 00:08:58.720]  神的旨意要我們受苦的意思就是說
[00:08:58.720 --> 00:08:59.720]  你看看
[00:08:59.720 --> 00:09:01.280]  神所做的世界
[00:09:01.280 --> 00:09:03.280]  在真理上
[00:09:03.280 --> 00:09:05.560]  受苦是不能避免的
[00:09:05.560 --> 00:09:11.520]  反正受苦是人生不能夠避免的事實
[00:09:11.960 --> 00:09:14.080]  傳道書也是這樣
[00:09:14.080 --> 00:09:15.840]  一個人的生命裡面
[00:09:15.840 --> 00:09:16.960]  生有時
[00:09:16.960 --> 00:09:18.680]  死亦會有時
[00:09:18.680 --> 00:09:21.960]  相聚有時
[00:09:21.960 --> 00:09:23.440]  分散有時
[00:09:23.440 --> 00:09:26.480]  笑有時
[00:09:26.480 --> 00:09:27.720]  哭有時
[00:09:27.720 --> 00:09:28.360]  是不是?
[00:09:28.360 --> 00:09:29.840]  所以人生呢
[00:09:29.840 --> 00:09:31.520]  總會有這些日子來
[00:09:31.520 --> 00:09:35.720]  不過問題是人生這些日子來到的時候
[00:09:35.720 --> 00:09:37.560]  我們怎樣可以
[00:09:37.560 --> 00:09:39.480]  為義
[00:09:39.480 --> 00:09:40.880]  因為正義
[00:09:41.000 --> 00:09:42.720]  你走得好
[00:09:42.720 --> 00:09:44.920]  以至你雖然受苦
[00:09:44.920 --> 00:09:49.120]  但是沒有人可以害到你
[00:09:49.120 --> 00:09:53.440]  不會被他摧毀和打倒
[00:09:53.440 --> 00:09:54.360]  這個呢
[00:09:54.360 --> 00:09:56.680]  就是這五節信息要說的話
[00:09:56.680 --> 00:10:01.520]  究竟怎樣可以這樣呢?
[00:10:01.520 --> 00:10:04.400]  聖經那裡說
[00:10:04.400 --> 00:10:05.600]  你和我
[00:10:05.600 --> 00:10:07.600]  會面對受苦
[00:10:07.600 --> 00:10:09.880]  來自很多不同的原因
[00:10:10.400 --> 00:10:12.080]  我們有時行惡受苦
[00:10:12.080 --> 00:10:13.280]  那這個就值得了
[00:10:13.280 --> 00:10:14.440]  是不是?
[00:10:14.440 --> 00:10:15.840]  你們打劫金舖
[00:10:15.840 --> 00:10:17.240]  被人抓了
[00:10:17.240 --> 00:10:19.000]  坐牢受苦
[00:10:19.000 --> 00:10:21.040]  這個理所當然是值得的
[00:10:21.040 --> 00:10:23.200]  但是人生不只是因為這樣
[00:10:23.200 --> 00:10:25.080]  你記住
[00:10:25.080 --> 00:10:26.760]  我們時常都說
[00:10:26.760 --> 00:10:28.320]  我們看到人生
[00:10:28.320 --> 00:10:29.440]  哎呀為什麼會這樣
[00:10:29.440 --> 00:10:31.080]  剛剛才2018年
[00:10:31.080 --> 00:10:33.200]  很努力希望2019年好一點
[00:10:33.200 --> 00:10:35.120]  誰知道突然間又來一件事
[00:10:35.120 --> 00:10:37.280]  令到我全部都摧毀了
[00:10:37.280 --> 00:10:38.400]  於是你很生氣
[00:10:38.400 --> 00:10:40.720]  於是說為什麼這件事會令到我
[00:10:40.720 --> 00:10:43.320]  通常我們問為什麼會令到我們的時候
[00:10:43.320 --> 00:10:44.320]  我們有一個假設
[00:10:44.320 --> 00:10:45.680]  就是我沒有做錯事
[00:10:45.680 --> 00:10:47.080]  為什麼我要受苦
[00:10:47.080 --> 00:10:49.960]  如果簡單的答案就是說
[00:10:49.960 --> 00:10:52.280]  誰告訴你不會受苦的
[00:10:52.280 --> 00:10:53.880]  你沒有做錯事
[00:10:53.880 --> 00:10:55.360]  等於你不會受苦的了嗎?
[00:10:55.360 --> 00:10:57.200]  我們每天所過的日子裡面
[00:10:57.200 --> 00:10:59.240]  我們看到都有很多新聞
[00:10:59.240 --> 00:11:01.400]  我們差不多每天都有這些新聞
[00:11:01.400 --> 00:11:02.000]  是不是?
[00:11:02.000 --> 00:11:04.280]  那些人亂開車
[00:11:04.280 --> 00:11:06.680]  或者是喝醉酒
[00:11:06.680 --> 00:11:07.840]  一開車撞
[00:11:07.840 --> 00:11:09.000]  撞了那個人
[00:11:09.000 --> 00:11:09.480]  死了
[00:11:09.480 --> 00:11:11.520]  通常撞車的那個開車的那個不死
[00:11:11.520 --> 00:11:12.200]  是不是?
[00:11:12.200 --> 00:11:13.840]  死了那個的時候
[00:11:13.840 --> 00:11:14.760]  他有沒有做錯事?
[00:11:14.760 --> 00:11:15.840]  他沒有做錯事
[00:11:15.840 --> 00:11:18.280]  做錯事的那個沒有死
[00:11:18.280 --> 00:11:20.520]  這是一個事實
[00:11:20.520 --> 00:11:22.320]  更加你要問自己
[00:11:22.320 --> 00:11:24.360]  如果我每天都看到這些的時候
[00:11:24.360 --> 00:11:25.480]  為什麼你不會問
[00:11:25.480 --> 00:11:26.600]  為什麼你會問
[00:11:26.600 --> 00:11:28.240]  為什麼這些會令到我
[00:11:28.240 --> 00:11:29.680]  為什麼這些痛苦會令到我
[00:11:29.680 --> 00:11:30.280]  不如我問
[00:11:30.280 --> 00:11:31.520]  為什麼不會令到你
[00:11:31.520 --> 00:11:34.800]  我不是跟你開玩笑
[00:11:34.800 --> 00:11:35.720]  這是事實
[00:11:36.120 --> 00:11:39.000]  為什麼要撞到隔壁那個不撞到你
[00:11:39.000 --> 00:11:40.680]  你跟他有什麼分別?
[00:11:40.680 --> 00:11:41.920]  沒什麼分別的
[00:11:41.920 --> 00:11:43.680]  人生的路
[00:11:43.680 --> 00:11:45.920]  總會有這些日子
[00:11:45.920 --> 00:11:49.400]  如果是這樣的時候
[00:11:49.400 --> 00:11:51.560]  聖經很提醒我們
[00:11:51.560 --> 00:11:56.760]  我們就要去接受這個事實
[00:11:56.760 --> 00:12:00.600]  有苦難臨到我們
[00:12:00.600 --> 00:12:03.240]  彼得前書第四章第十二節說
[00:12:03.640 --> 00:12:07.320]  如果有些像火煉的試煉臨到你的時候
[00:12:07.320 --> 00:12:09.040]  你不要以為稀奇
[00:12:09.040 --> 00:12:11.160]  你不要以為稀奇
[00:12:11.160 --> 00:12:13.880]  不過還沒解決問題
[00:12:13.880 --> 00:12:15.760]  最難我們接受的就是
[00:12:15.760 --> 00:12:19.840]  當我們正正當當好好地去做好的時候
[00:12:19.840 --> 00:12:23.240]  我們仍然會受到這個痛苦
[00:12:23.240 --> 00:12:25.760]  就正如當日那些信徒一樣
[00:12:25.760 --> 00:12:27.400]  我好好的愛神
[00:12:27.400 --> 00:12:29.080]  我努力去愛人
[00:12:29.080 --> 00:12:30.720]  我做一個好好的人
[00:12:30.720 --> 00:12:32.600]  誰知道因為我信仰的愚蠱
[00:12:32.600 --> 00:12:34.320]  我也受到很大的痛苦
[00:12:34.320 --> 00:12:36.200]  最後我甚至連命都沒了
[00:12:36.200 --> 00:12:37.360]  我家破人亡
[00:12:37.360 --> 00:12:38.880]  為什麼會這樣?
[00:12:38.880 --> 00:12:41.080]  我們不問為什麼
[00:12:41.080 --> 00:12:43.600]  彼得說我們問我們怎麼去面對這件事
[00:12:43.600 --> 00:12:46.400]  這句話
[00:12:46.400 --> 00:12:47.760]  提了兩次了
[00:12:47.760 --> 00:12:50.160]  你要為義而受苦
[00:12:50.160 --> 00:12:53.200]  行善受苦
[00:12:53.200 --> 00:12:56.280]  總比行惡受苦好
[00:12:56.280 --> 00:13:01.040]  不如我們先從一個基本的問題問
[00:13:01.840 --> 00:13:03.640]  行善為什麼會受苦?
[00:13:03.640 --> 00:13:05.160]  行善會不會受苦?
[00:13:05.160 --> 00:13:06.360]  會啊
[00:13:06.360 --> 00:13:07.160]  很多人點頭
[00:13:07.160 --> 00:13:09.240]  有人生經驗的人就知道了
[00:13:09.240 --> 00:13:11.440]  行善是都會受苦的
[00:13:11.440 --> 00:13:13.560]  為什麼?
[00:13:13.560 --> 00:13:15.560]  不是因為你做錯事
[00:13:15.560 --> 00:13:17.960]  為什麼有時候做好事都會受苦?
[00:13:17.960 --> 00:13:20.160]  因為其實你和我都知道
[00:13:20.160 --> 00:13:22.120]  很多時候在這個社會裡面
[00:13:22.120 --> 00:13:23.280]  在你的工作裡面
[00:13:23.280 --> 00:13:25.160]  你正正當當努努力力
[00:13:25.160 --> 00:13:26.640]  去做好你的工作
[00:13:26.640 --> 00:13:27.840]  人們是不喜歡你的了
[00:13:27.840 --> 00:13:28.600]  為什麼?
[00:13:28.600 --> 00:13:29.640]  因為你勤力
[00:13:29.640 --> 00:13:31.680]  你引起那個人壞
[00:13:32.040 --> 00:13:33.480]  引起那個人懶
[00:13:33.480 --> 00:13:34.200]  是不是?
[00:13:34.200 --> 00:13:35.200]  你正直
[00:13:35.200 --> 00:13:37.680]  你顯出那個人奸詐
[00:13:37.680 --> 00:13:39.240]  所以他怎麼都要打你
[00:13:39.240 --> 00:13:40.560]  所以我們說
[00:13:40.560 --> 00:13:44.680]  行善就會令到有些人不喜歡你
[00:13:44.680 --> 00:13:46.240]  走私是最難接受的
[00:13:46.240 --> 00:13:47.440]  就是這樣的情況
[00:13:47.440 --> 00:13:48.880]  我好好地做事
[00:13:48.880 --> 00:13:50.680]  我很努力去工作
[00:13:50.680 --> 00:13:53.320]  為什麼我還會受到這樣的對待
[00:13:53.320 --> 00:13:55.520]  我為什麼會受到這樣的攻擊
[00:13:55.520 --> 00:13:59.520]  就在這個心境裡面
[00:13:59.520 --> 00:14:01.200]  聖經很有意思的
[00:14:01.200 --> 00:14:02.600]  要提醒我們
[00:14:02.600 --> 00:14:06.360]  第十四和十五節
[00:14:06.360 --> 00:14:09.000]  其實如果你留心聖經
[00:14:09.000 --> 00:14:12.240]  彼得伊道是引用了一些典故的
[00:14:12.240 --> 00:14:15.040]  這個典故如果你不留心看
[00:14:15.040 --> 00:14:16.000]  可能是看不出來的
[00:14:16.000 --> 00:14:17.160]  不過如果你留心
[00:14:17.160 --> 00:14:19.240]  或者是學者去研究的時候
[00:14:19.240 --> 00:14:21.760]  彼得伊道說的雖然是他寫出來的
[00:14:21.760 --> 00:14:23.440]  他不是直接的引用
[00:14:23.440 --> 00:14:24.760]  不過他的心裡面
[00:14:24.760 --> 00:14:27.960]  肯定是有兩段聖經在腦裡面
[00:14:27.960 --> 00:14:29.600]  是當他寫的時候出來了
[00:14:29.600 --> 00:14:31.280]  我們研究的那兩段聖經
[00:14:31.280 --> 00:14:32.840]  就知道彼得想說的話
[00:14:32.840 --> 00:14:34.000]  就更加深刻了
[00:14:34.000 --> 00:14:34.800]  好了
[00:14:34.800 --> 00:14:37.360]  究竟第一段和第二段是什麼呢?
[00:14:37.360 --> 00:14:38.440]  第十四節說
[00:14:38.440 --> 00:14:40.520]  就算你們為意受苦
[00:14:40.520 --> 00:14:43.000]  也是有福的
[00:14:43.000 --> 00:14:46.480]  為意受苦也是有福的
[00:14:46.480 --> 00:14:47.680]  如果你熟悉聖經的話
[00:14:47.680 --> 00:14:48.440]  看到這兩個字
[00:14:48.440 --> 00:14:50.200]  好像熟了熟面用了一些字
[00:14:50.200 --> 00:14:53.440]  因為耶穌基督在登山補訓
[00:14:53.440 --> 00:14:56.320]  馬太福音第五章到第七章裡面
[00:14:56.320 --> 00:14:57.320]  說到八福的時候
[00:14:57.320 --> 00:14:58.440]  最後的一個福
[00:14:59.080 --> 00:15:01.160]  為意受逼迫的人
[00:15:01.160 --> 00:15:02.800]  有福要的
[00:15:02.800 --> 00:15:05.640]  因為天國是貪門的
[00:15:05.640 --> 00:15:07.880]  這裡我跟大家引用出來
[00:15:07.880 --> 00:15:09.720]  這裡其實
[00:15:09.720 --> 00:15:13.760]  就出自馬太福音第五章第十節
[00:15:13.760 --> 00:15:15.560]  和第十二節
[00:15:15.560 --> 00:15:18.560]  那裡說為意受逼迫的人有福
[00:15:18.560 --> 00:15:19.840]  因為天國是貪門的
[00:15:19.840 --> 00:15:21.080]  彼得剛才說了一句話
[00:15:21.080 --> 00:15:22.960]  就算你們為意受苦
[00:15:22.960 --> 00:15:24.520]  也是有福的
[00:15:24.520 --> 00:15:25.960]  是同一個意思
[00:15:25.960 --> 00:15:27.720]  不過耶穌繼續說下去
[00:15:27.720 --> 00:15:28.720]  這個就重要了
[00:15:28.720 --> 00:15:31.080]  人若因我的緣故辱罵你們
[00:15:31.080 --> 00:15:31.880]  迫迫你們
[00:15:31.880 --> 00:15:32.600]  迫害你們
[00:15:32.600 --> 00:15:33.840]  並且在各樣的獵毒
[00:15:33.840 --> 00:15:35.680]  各樣的誹謗你們
[00:15:35.680 --> 00:15:37.080]  你們就有福了
[00:15:37.080 --> 00:15:39.320]  你們應該歡喜快樂
[00:15:39.320 --> 00:15:42.040]  因為你們在天上的賞賜是大的
[00:15:42.040 --> 00:15:43.760]  在你們以前的先知
