
[00:00:00.000 --> 00:00:03.000]  今晚我們未進入第十八章之前
[00:05:15.000 --> 00:05:19.000]  天主教迫害信徒的歷史是甚麼呢?
[00:05:19.000 --> 00:05:22.000]  我這裏有列出來
[00:05:22.000 --> 00:05:24.000]  第一個就是
[00:05:24.000 --> 00:05:30.000]  教皇說是使異教史亡修
[00:05:30.000 --> 00:05:34.000]  即是歷代教會迫害自己信徒
[00:05:34.000 --> 00:05:40.000]  比其他的宗教迫害基督徒更加厲害
[00:05:40.000 --> 00:05:44.000]  要說到天主教的十字軍
[00:05:44.000 --> 00:05:46.000]  大家可能都聽過十字軍
[00:05:46.000 --> 00:05:49.000]  十字軍大概有二百多年的時間
[00:05:49.000 --> 00:05:53.000]  在中世紀,即是在主侯一千年的時候
[00:05:53.000 --> 00:05:57.000]  由羅馬天主教發起
[00:05:57.000 --> 00:06:01.000]  當時回教已經興起了幾百年
[00:06:01.000 --> 00:06:05.000]  回教是在主侯七百年左右興起的
[00:06:05.000 --> 00:06:08.000]  回教的勢力開始強
[00:06:08.000 --> 00:06:10.000]  霸佔了中東
[00:06:10.000 --> 00:06:13.000]  包括今天的耶路撒冷聖地
[00:06:13.000 --> 00:06:17.000]  被回教徒佔了
[00:06:17.000 --> 00:06:23.000]  天主教想回到那裏取回耶路撒冷
[00:06:23.000 --> 00:06:25.000]  所以興起了十字軍
[00:06:25.000 --> 00:06:28.000]  兵是揹著十字架
[00:06:28.000 --> 00:06:35.000]  十字軍東征有八至九次
[00:06:35.000 --> 00:06:37.000]  他們是由羅馬出發
[00:06:37.000 --> 00:06:39.000]  亦由法國出發
[00:06:39.000 --> 00:06:45.000]  但這些十字軍沿途搶劫
[00:06:45.000 --> 00:06:47.000]  沒有軍紀
[00:06:47.000 --> 00:06:49.000]  是一班烏合之眾
[00:06:49.000 --> 00:06:51.000]  而且殺害很多人
[00:06:51.000 --> 00:06:56.000]  特別是殺回教徒和猶太人
[00:06:56.000 --> 00:07:02.000]  但亦有迫害當時的天主教基督徒
[00:07:02.000 --> 00:07:04.000]  所以在這裏說
[00:07:04.000 --> 00:07:07.000]  在2009年7月22日
[00:07:07.000 --> 00:07:12.000]  十字軍在法國屠殺了二萬名公民
[00:07:12.000 --> 00:07:16.000]  然後在1500年
[00:07:16.000 --> 00:07:23.000]  當時有很多人死在教皇設立的宗教裁判所
[00:07:23.000 --> 00:07:30.000]  如果覺得你的言論不跟聖經的道理
[00:07:30.000 --> 00:07:32.000]  就說你是異教徒
[00:07:32.000 --> 00:07:34.000]  就可以判你死刑
[00:07:34.000 --> 00:07:36.000]  所以當時相當恐怖
[00:07:36.000 --> 00:07:38.000]  死了很多人
[00:07:38.000 --> 00:07:41.000]  然後在斯卡林的蘆蘭
[00:07:41.000 --> 00:07:43.000]  蘆蘭在蘇格蘭
[00:07:43.000 --> 00:07:48.000]  有五萬人被教會認為是異教
[00:07:48.000 --> 00:07:50.000]  被教死
[00:07:50.000 --> 00:07:52.000]  這些被認為是異教
[00:07:52.000 --> 00:07:56.000]  很多反對天主教的不合聖經的教徒
[00:07:56.000 --> 00:07:58.000]  都當為異端
[00:07:58.000 --> 00:08:00.000]  被判死刑
[00:08:00.000 --> 00:08:02.000]  死刑可以斬首
[00:08:02.000 --> 00:08:04.000]  可以活活燒死
[00:08:04.000 --> 00:08:06.000]  或者活埋
[00:08:06.000 --> 00:08:08.000]  這些歷史上都有紀錄
[00:08:08.000 --> 00:08:10.000]  到了16世紀
[00:08:10.000 --> 00:08:12.000]  就是馬丁路德改教
[00:08:12.000 --> 00:08:14.000]  但馬丁路德改教
[00:08:14.000 --> 00:08:16.000]  是受到很大的迫害
[00:08:16.000 --> 00:08:18.000]  當時教會迫害他
[00:08:18.000 --> 00:08:20.000]  亦有很多殉道者
[00:08:20.000 --> 00:08:22.000]  我這裡列了一些出來
[00:08:22.000 --> 00:08:26.000]  在德國、法國、蘇格蘭、愛爾蘭
[00:08:26.000 --> 00:08:28.000]  那裡被迫害
[00:08:28.000 --> 00:08:32.000]  所以歷史學家
[00:08:32.000 --> 00:08:34.000]  Lackey說
[00:08:34.000 --> 00:08:36.000]  羅馬教會比人類當中
[00:08:36.000 --> 00:08:41.000]  曾經存在過任何機構
[00:08:41.000 --> 00:08:45.000]  都留下更多無辜者的鮮血
[00:08:45.000 --> 00:08:47.000]  沒有一個對歷史
[00:08:47.000 --> 00:08:49.000]  有完整了解的新教徒
[00:08:49.000 --> 00:08:51.000]  是會質疑的
[00:08:51.000 --> 00:08:53.000]  這些全部在歷史上有記載
[00:08:53.000 --> 00:08:56.000]  在歷史上天主教
[00:08:56.000 --> 00:08:59.000]  曾經殺害過很多信徒
[00:08:59.000 --> 00:09:01.000]  今天他們沒有這樣做
[00:09:01.000 --> 00:09:04.000]  但今天他們在第二頁
[00:09:04.000 --> 00:09:08.000]  那些教義
[00:09:08.000 --> 00:09:10.000]  在聖經裡完全沒有
[00:09:10.000 --> 00:09:14.000]  這些是人加上去的
[00:09:14.000 --> 00:09:16.000]  我特別一提
[00:09:16.000 --> 00:09:21.000]  在1215年開始聖餐的化則論
[00:09:21.000 --> 00:09:24.000]  Transubstantiation是什麼呢?
[00:09:24.000 --> 00:09:26.000]  當你守聖餐的時候
[00:09:26.000 --> 00:09:32.000]  教父一壺為葡萄汁的杯
[00:09:32.000 --> 00:09:35.000]  和為餅祝謝了之後
[00:09:35.000 --> 00:09:40.000]  杯就真正成為基督的血
[00:09:40.000 --> 00:09:43.000]  餅就真正成為基督的身體
[00:09:43.000 --> 00:09:47.000]  在那個時候變化了它的本質
[00:09:47.000 --> 00:09:50.000]  但聖經從來沒有這樣教導我們
[00:09:50.000 --> 00:09:54.000]  所以這些包括向神父告解
[00:09:54.000 --> 00:09:56.000]  神父要單身
[00:09:56.000 --> 00:09:59.000]  獵獄、瑪利亞無怨罪
[00:09:59.000 --> 00:10:03.000]  全部都是天主教加上去的
[00:10:03.000 --> 00:10:05.000]  在聖經裡都沒有的
[00:10:05.000 --> 00:10:10.000]  吳主光牧師對這件事的分析
[00:10:10.000 --> 00:10:14.000]  大家可以看,我就不在這裡複述了
[00:10:14.000 --> 00:10:19.000]  他說在中世紀天主教的黑暗時代
[00:10:19.000 --> 00:10:27.000]  很明顯他就是騎著七頭十角的女人
[00:10:27.000 --> 00:10:29.000]  也是大淫婦
[00:10:29.000 --> 00:10:31.000]  他說這是無可置疑的
[00:10:31.000 --> 00:10:33.000]  大家可以自己看
[00:10:33.000 --> 00:10:35.000]  自己可以去認識
[00:10:35.000 --> 00:10:39.000]  我不是說信天主教的一定是不行的
[00:10:39.000 --> 00:10:41.000]  我上次也說了
[00:10:41.000 --> 00:10:44.000]  信天主教的我都相信是有得救的
[00:10:44.000 --> 00:10:47.000]  但是在這樣的教義
[00:10:47.000 --> 00:10:50.000]  這樣的制度下
[00:10:50.000 --> 00:10:52.000]  是很難有成長的
[00:10:52.000 --> 00:10:56.000]  因為一不跟親聖經的時候
[00:10:56.000 --> 00:10:59.000]  很多其他的東西都有問題
[00:10:59.000 --> 00:11:03.000]  我們現在就要進入今晚的第十八章
[00:11:03.000 --> 00:11:06.000]  這裡說到另外一個巴比倫
[00:11:06.000 --> 00:11:12.000]  很明顯這個巴比倫就跟十七章的巴比倫是不同的
[00:11:12.000 --> 00:11:16.000]  因為十七章的巴比倫到了第十六節的時候
[00:11:16.000 --> 00:11:25.000]  是說「所以你看見的那十角的宇宙必恨這淫婦
[00:11:25.000 --> 00:11:27.000]  使她冷落赤身
[00:11:27.000 --> 00:11:29.000]  又要吃她的肉
[00:11:29.000 --> 00:11:31.000]  用火將她燒盡」
[00:11:31.000 --> 00:11:34.000]  所以十七章尾的時候
[00:11:34.000 --> 00:11:42.000]  巴比倫的淫婦被受敵基督滅了
[00:11:42.000 --> 00:11:46.000]  但是十八章依然都有巴比倫在
[00:11:46.000 --> 00:11:49.000]  可見這兩個巴比倫是不同的
[00:11:49.000 --> 00:11:52.000]  是形容兩個不同的制度
[00:11:52.000 --> 00:11:54.000]  不是說一個人
[00:11:54.000 --> 00:11:56.000]  不是說一個女人
[00:11:56.000 --> 00:11:58.000]  不是真正說一個恆人的婦人
[00:11:58.000 --> 00:12:00.000]  這個完全是一個預表
[00:12:00.000 --> 00:12:01.000]  是一個代表
[00:12:01.000 --> 00:12:03.000]  是一種制度
[00:12:03.000 --> 00:12:06.000]  一種與神為敵的制度
[00:12:06.000 --> 00:12:09.000]  在進入第十八章之前
[00:12:09.000 --> 00:12:12.000]  我有五節經文想讀給大家聽
[00:12:12.000 --> 00:12:14.000]  這個不在我講義上
[00:12:14.000 --> 00:12:16.000]  大家留心聽我讀就行了
[00:12:16.000 --> 00:12:22.000]  第一節的經文是在詩篇第九章第七節
[00:12:22.000 --> 00:12:28.000]  「為耶和華坐著為王直到永遠
[00:12:28.000 --> 00:12:32.000]  祂已經為審判設擺祂的寶座」
[00:12:32.000 --> 00:12:36.000]  這裡是將審判和祂的寶座擺在名字上
[00:12:36.000 --> 00:12:41.000]  即是神的寶座是用來做審判的
[00:12:41.000 --> 00:12:45.000]  第八節「祂要按公義審判世界
[00:12:45.000 --> 00:12:48.000]  按正直判斷萬民」
[00:12:48.000 --> 00:12:51.000]  所以神是一位公義的神
[00:12:51.000 --> 00:12:53.000]  是一位審判的神
[00:12:53.000 --> 00:12:56.000]  《彝彩下書》第五十九章第十八節
[00:12:56.000 --> 00:12:58.000]  「祂」就是講上帝
[00:12:58.000 --> 00:13:01.000]  「祂必按人的行為施暴
[00:13:01.000 --> 00:13:04.000]  惱怒祂的敵人
[00:13:04.000 --> 00:13:06.000]  報復祂的仇敵
[00:13:06.000 --> 00:13:09.000]  向眾海島施行報應」
[00:13:09.000 --> 00:13:10.000]  這裡講到報應
[00:13:10.000 --> 00:13:12.000]  剛才是講到審判
[00:13:12.000 --> 00:13:16.000]  第十九節「因為祂已經定了日子
[00:13:16.000 --> 00:13:18.000]  要藉著祂所設立的人
[00:13:18.000 --> 00:13:21.000]  按公義審判天下
[00:13:21.000 --> 00:13:24.000]  並且叫祂從死裡復活
[00:13:24.000 --> 00:13:27.000]  給萬人作可信的憑據」
[00:13:27.000 --> 00:13:33.000]  這個其實是《史獨行傳》第十七章
[00:13:33.000 --> 00:13:35.000]  第三十一節
[00:13:35.000 --> 00:13:39.000]  「貼撒羅利加後書第一章第六節
[00:13:39.000 --> 00:13:41.000]  不慎既是公義的
[00:13:41.000 --> 00:13:47.000]  就必將患難報應那家患難給你的人」
[00:13:47.000 --> 00:13:51.000]  即是向信徒施患難迫害的
[00:13:51.000 --> 00:13:54.000]  神有一天要將患難和報應
[00:13:54.000 --> 00:13:57.000]  加在他們的身上
[00:13:57.000 --> 00:13:59.000]  第一章第七節繼續說
[00:13:59.000 --> 00:14:02.000]  「也必使你們這受患難的人
[00:14:02.000 --> 00:14:05.000]  與我們同得平安」
[00:14:05.000 --> 00:14:07.000]  我們經過患難之後
[00:14:07.000 --> 00:14:10.000]  神讓我們得到祂所賜的平安
[00:14:10.000 --> 00:14:14.000]  「那時主耶穌和祂有能力的天使
[00:14:14.000 --> 00:14:18.000]  從天上在火焰中顯現」
[00:14:18.000 --> 00:14:19.000]  第八節
[00:14:19.000 --> 00:14:22.000]  這是《貼撒羅利加後書》第一章第八節
[00:14:22.000 --> 00:14:25.000]  「要報應那不認識神
[00:14:25.000 --> 00:14:29.000]  和不聽從我主耶穌福音的人」
[00:14:29.000 --> 00:14:31.000]  這裡說到報應
[00:14:31.000 --> 00:14:33.000]  又說到審判
[00:14:33.000 --> 00:14:37.000]  「彼得後書第二章第九節
[00:14:37.000 --> 00:14:41.000]  主知道答救敬虔的人脫離試探
[00:14:41.000 --> 00:14:45.000]  把不義的人留在刑罰之下
[00:14:45.000 --> 00:14:48.000]  等候審判的日子」
[00:14:48.000 --> 00:14:50.000]  這裡說到審判
[00:14:50.000 --> 00:14:55.000]  所以審判、報應這些行動
[00:14:55.000 --> 00:14:59.000]  在舊約、新約都很清楚告訴我們
[00:14:59.000 --> 00:15:03.000]  神的審判有一天要落到地上
[00:15:03.000 --> 00:15:05.000]  那些敵對神的
[00:15:05.000 --> 00:15:07.000]  那些迫害信徒的
[00:15:07.000 --> 00:15:09.000]  是會受到審判
[00:15:09.000 --> 00:15:11.000]  但到現在為止
[00:15:11.000 --> 00:15:14.000]  我們都看到惡人是得道的
[00:15:14.000 --> 00:15:16.000]  很多時候我們心裡都會
[00:15:16.000 --> 00:15:18.000]  好像私人一樣埋怨
[00:15:18.000 --> 00:15:22.000]  為甚麼惡人反而好像
[00:15:22.000 --> 00:15:27.000]  又有福又長壽又很有錢
[00:15:27.000 --> 00:15:33.000]  為甚麼信教的人反而受到迫害
[00:15:33.000 --> 00:15:37.000]  要遇到患難、遇到窮乏呢?
[00:15:37.000 --> 00:15:39.000]  好像我們看到
[00:15:39.000 --> 00:15:41.000]  神的審判還未到
[00:15:41.000 --> 00:15:43.000]  好像不公平
[00:15:43.000 --> 00:15:46.000]  第十八章這裡告訴我們
[00:15:46.000 --> 00:15:50.000]  神的審判會臨到巴比律大聖
[00:15:50.000 --> 00:15:55.000]  十七章那個假的宗教大俠一人的淫婦
[00:15:55.000 --> 00:16:02.000]  會亡在迪基督和地上的君王手上
[00:16:02.000 --> 00:16:08.000]  因為迪基督在大災難的中間
[00:16:08.000 --> 00:16:12.000]  已經自己進入聖殿說自己是王
[00:16:12.000 --> 00:16:15.000]  他也控制了地上的君王
[00:16:15.000 --> 00:16:18.000]  已經把他們的權力給了迪基督
[00:16:18.000 --> 00:16:21.000]  迪基督已經成為世界的王
[00:16:21.000 --> 00:16:25.000]  不再需要在世界上有其他的宗教
[00:16:25.000 --> 00:16:27.000]  即使那些宗教是合一
[00:16:27.000 --> 00:16:30.000]  即使那些宗教都是敬重他的神
[00:16:30.000 --> 00:16:34.000]  他覺得他不需要這些宗教
[00:16:34.000 --> 00:16:36.000]  所以十七章很明顯
[00:16:36.000 --> 00:16:40.000]  是發生在大災難前的三年半
[00:16:40.000 --> 00:16:45.000]  然後在七年的中間
[00:16:45.000 --> 00:16:52.000]  第十六節他會摧毀了巴比律這些假的宗教
[00:16:52.000 --> 00:16:56.000]  然後他進入聖殿自立為王
[00:16:56.000 --> 00:16:59.000]  然後那個假先知也不斷在世界上
[00:16:59.000 --> 00:17:03.000]  告訴人們這個就是上帝
[00:17:03.000 --> 00:17:09.000]  這個巴比倫這個大城又叫堅固的城
[00:17:09.000 --> 00:17:11.000]  第十四節又是巴比倫
[00:17:11.000 --> 00:17:14.000]  第十六節又是大城
[00:17:14.000 --> 00:17:16.000]  巴比倫大城
[00:17:16.000 --> 00:17:18.000]  這個和十七章不同
[00:17:18.000 --> 00:17:24.000]  因為巴比倫是說到一個敵黨神
[00:17:24.000 --> 00:17:26.000]  人自己要做主
[00:17:26.000 --> 00:17:29.000]  二人不要神的制度
[00:17:29.000 --> 00:17:35.000]  十八章是說到地面上的經濟和政治方面
[00:17:35.000 --> 00:17:38.000]  因為敵基督撒旦給予他權力
[00:17:38.000 --> 00:17:43.000]  他的出現是很快速地為世界帶來和平
[00:17:43.000 --> 00:17:46.000]  為世界帶來繁榮
[00:17:46.000 --> 00:17:51.000]  而他很快速地也做了世界的王
[00:17:51.000 --> 00:17:55.000]  即是撒旦控制了這個世界
[00:17:55.000 --> 00:18:00.000]  雖然在三年半開始這些大災難一直下來
[00:18:00.000 --> 00:18:03.000]  重要的災難在三年半之後
[00:18:03.000 --> 00:18:07.000]  前面的災難在前面的三年半已經下來
[00:18:07.000 --> 00:18:10.000]  但是十八章給我們看到
[00:18:10.000 --> 00:18:13.000]  地上仍然很繁榮
[00:18:13.000 --> 00:18:16.000]  人們仍然忙於賺錢做生意
[00:18:16.000 --> 00:18:19.000]  勇於享樂
[00:18:19.000 --> 00:18:23.000]  沒有被這些災難影響到
[00:18:23.000 --> 00:18:28.000]  十八章形容世俗的方式
[00:18:28.000 --> 00:18:31.000]  追求財富奢華艷樂
[00:18:31.000 --> 00:18:33.000]  以自己代替了神
[00:18:33.000 --> 00:18:39.000]  而只是二人全部的注意力集中堆積財富
[00:18:39.000 --> 00:18:42.000]  堆積物質這樣的出現
[00:18:42.000 --> 00:18:44.000]  這是甚麼出現呢?
[00:18:44.000 --> 00:18:46.000]  第一段就說到
[00:18:46.000 --> 00:18:52.000]  在世界上只有兩種主要的經濟和政治體系
[00:18:52.000 --> 00:18:53.000]  沒有第三種的了
[00:18:53.000 --> 00:18:57.000]  一種就是我們的資本主義
[00:18:57.000 --> 00:19:01.000]  另一種就是共產主義或者叫社會主義
[00:19:01.000 --> 00:19:05.000]  其實共產主義就是社會主義去到極端
[00:19:05.000 --> 00:19:07.000]  就是共產
[00:19:07.000 --> 00:19:11.000]  共產就是沒有私有的資產
[00:19:11.000 --> 00:19:12.000]  一切都歸功
[00:19:12.000 --> 00:19:16.000]  但是在這個末世的時候
[00:19:16.000 --> 00:19:20.000]  是哪一個制度是剩下來的呢?
[00:19:20.000 --> 00:19:27.000]  如果十八章所形容的是世界上耶穌回來之前
[00:19:27.000 --> 00:19:29.000]  最後的一個制度
[00:19:29.000 --> 00:19:34.000]  可以說這個很明顯是資本主義的制度
[00:19:34.000 --> 00:19:37.000]  不是社會主義、共產主義的制度
[00:19:37.000 --> 00:19:40.000]  現在世界上兩種制度
[00:19:40.000 --> 00:19:43.000]  哪一個是佔上風呢?
[00:19:43.000 --> 00:19:47.000]  暫時似乎資本主義是佔上風
[00:19:47.000 --> 00:19:56.000]  因為本來蘇俄、中共和越南、古巴這些
[00:19:56.000 --> 00:20:01.000]  世界上的人口有很多是共產主義的
[00:20:01.000 --> 00:20:04.000]  但是自從蘇俄解體之後
[00:20:04.000 --> 00:20:07.000]  現在剩下來的共產主義國家
[00:20:07.000 --> 00:20:09.000]  當然除了中國之外
[00:20:09.000 --> 00:20:19.000]  就只有古巴、寮國、柬埔寨、越南
[00:20:19.000 --> 00:20:21.000]  只有這幾個國家
[00:20:21.000 --> 00:20:23.000]  所以除了中國之外
[00:20:23.000 --> 00:20:28.000]  可以說世界上共產國家是沒有哪幾個的
[00:20:28.000 --> 00:20:33.000]  而中國也被迫在鄧小平時代
[00:20:33.000 --> 00:20:36.000]  要有中國特色的資本主義
[00:20:36.000 --> 00:20:39.000]  其實它也在實行資本主義
[00:20:39.000 --> 00:20:40.000]  叫做共產主義
[00:20:40.000 --> 00:20:47.000]  但是它實行的比資本主義更加資本主義
[00:20:47.000 --> 00:20:51.000]  所以明顯現在進入末世的時候
[00:20:51.000 --> 00:20:56.000]  資本主義是世界的主流
[00:20:56.000 --> 00:20:57.000]  除了美國之外
[00:20:57.000 --> 00:21:02.000]  當然整個西歐都是不同程度的資本主義
[00:21:02.000 --> 00:21:06.000]  雖然有些國家號稱行社會主義
[00:21:06.000 --> 00:21:09.000]  好像挪威、有些北歐的國家
[00:21:09.000 --> 00:21:11.000]  但它不是真正的社會主義
[00:21:11.000 --> 00:21:14.000]  它也都不會進入共產主義
[00:21:14.000 --> 00:21:16.000]  所以如果照這樣
[00:21:16.000 --> 00:21:18.000]  照聖經這樣的走勢
[00:21:18.000 --> 00:21:21.000]  我敢大膽的來猜測
[00:21:21.000 --> 00:21:25.000]  就是當我們再繼續進入末世主義
[00:21:25.000 --> 00:21:26.000]  回來之前
[00:21:26.000 --> 00:21:31.000]  共產主義可能是不存在的
[00:21:31.000 --> 00:21:35.000]  連掛名的共產主義可能都不存在
[00:21:35.000 --> 00:21:37.000]  那就要看中國那裡了
[00:21:37.000 --> 00:21:40.000]  它的制度是不是會改變呢?
[00:21:40.000 --> 00:21:44.000]  如果從人的眼光是很難改變的
[00:21:44.000 --> 00:21:48.000]  剛剛他們才慶祝100年的黨慶
[00:21:48.000 --> 00:21:51.000]  共產代中國已經100年了
[00:21:51.000 --> 00:21:56.000]  它掌權已經70年、71年了
[00:21:56.000 --> 00:21:59.000]  所以可以說是根深蒂固的了
[00:21:59.000 --> 00:22:02.000]  所以如果我說現在的共產主義
[00:22:02.000 --> 00:22:09.000]  可能會突然間改變的
[00:22:09.000 --> 00:22:10.000]  變成另一種的制度
[00:22:10.000 --> 00:22:12.000]  一點都不奇怪的
[00:22:12.000 --> 00:22:14.000]  因為18章這裡給我們看到
[00:22:14.000 --> 00:22:17.000]  那個巴比倫的那個被滅
[00:22:17.000 --> 00:22:18.000]  是一天之間的
[00:22:18.000 --> 00:22:20.000]  一會兒我們會看一次的經文
[00:22:20.000 --> 00:22:21.000]  一天之間
[00:22:21.000 --> 00:22:22.000]  就是很快的
[00:22:22.000 --> 00:22:24.000]  不是慢慢慢慢的改
[00:22:24.000 --> 00:22:27.000]  而是突然間會改朝換代
[00:22:27.000 --> 00:22:30.000]  整個世界會進入一個
[00:22:30.000 --> 00:22:33.000]  比現在更加資本主義
[00:22:33.000 --> 00:22:38.000]  更加物質化的一個體制
[00:22:38.000 --> 00:22:41.000]  解經家對這個巴比倫
[00:22:41.000 --> 00:22:44.000]  究竟是實體還是比喻呢?
[00:22:44.000 --> 00:22:45.000]  就有不同的看法
[00:22:45.000 --> 00:22:47.000]  我上一次也略略講過了
[00:22:47.000 --> 00:22:51.000]  很多解經家相信這個巴比倫
