
[00:00:00.000 --> 00:00:02.000]  今天我們來到最後的一講
[00:05:27.000 --> 00:05:29.000]  我想當時所有人都感到很詫異
[00:05:29.000 --> 00:05:31.000]  為什麼他可以這樣做呢?
[00:05:31.000 --> 00:05:35.000]  我問我身邊和我一起參與的當時的教會主任牧師
[00:05:35.000 --> 00:05:37.000]  你認識他是誰嗎?
[00:05:37.000 --> 00:05:39.000]  我們的主任牧師當時就說
[00:05:39.000 --> 00:05:41.000]  當然認識他是誰
[00:05:41.000 --> 00:05:44.000]  他很多時候在這些領會裡面
[00:05:44.000 --> 00:05:50.000]  都希望藉著這些機會去誘發別人的關注或者專注
[00:05:50.000 --> 00:05:55.000]  從而可以在當中誘發一批人去跟從他
[00:05:55.000 --> 00:05:57.000]  簡單來說
[00:05:57.000 --> 00:06:01.000]  其實這個人來到教會圈子裡
[00:06:01.000 --> 00:06:03.000]  就是找飯吃的牧師
[00:06:03.000 --> 00:06:07.000]  當時我只是初初做牧者的時間
[00:06:07.000 --> 00:06:09.000]  做一個傳道人
[00:06:09.000 --> 00:06:12.000]  真的還沒明白什麼叫做找飯吃的牧師
[00:06:12.000 --> 00:06:15.000]  但後來當我在教會裡牧養久了
[00:06:15.000 --> 00:06:21.000]  開始看到原來很多的所謂侍奉的牧者傳道人
[00:06:21.000 --> 00:06:23.000]  或者甚至宣教士
[00:06:23.000 --> 00:06:29.000]  其實他在教會圈子裡都是為了找飯吃
[00:06:29.000 --> 00:06:32.000]  類似這樣的心態的牧者
[00:06:32.000 --> 00:06:35.000]  其實在教會裡真的不少
[00:06:35.000 --> 00:06:37.000]  他們的特色是什麼呢?
[00:06:37.000 --> 00:06:40.000]  很多時候帶著類似的牧養心態
[00:06:40.000 --> 00:06:44.000]  他們其實最重要的就是在教會的群體裡
[00:06:44.000 --> 00:06:47.000]  不同的小群體當中去打滾
[00:06:47.000 --> 00:06:51.000]  很多時候他們都喜歡奉著主耶穌基督的名
[00:06:51.000 --> 00:06:54.000]  或者奉著聖經的一些教導
[00:06:54.000 --> 00:06:58.000]  去陪教友去玩
[00:06:58.000 --> 00:07:01.000]  陪他們吃 陪他們學
[00:07:01.000 --> 00:07:05.000]  他們就這樣滾在教會裡滾十幾二十年
[00:07:05.000 --> 00:07:08.000]  甚至滾到他們退休為止
[00:07:08.000 --> 00:07:11.000]  然後當他們到了退休的年紀之後
[00:07:11.000 --> 00:07:14.000]  還吃了教會最後的尾壺
[00:07:14.000 --> 00:07:16.000]  牧師什麼叫吃尾壺
[00:07:16.000 --> 00:07:18.000]  這些我不在這裡說了
[00:07:18.000 --> 00:07:21.000]  有機會你有興趣的可以直接和我去聊聊
[00:07:21.000 --> 00:07:24.000]  究竟這些是什麼現象呢?
[00:07:24.000 --> 00:07:26.000]  不過當我們去看看
[00:07:26.000 --> 00:07:32.000]  如果當一個真正得到上帝呼召召喚的牧者
[00:07:32.000 --> 00:07:36.000]  原來因著他相信耶穌基督
[00:07:36.000 --> 00:07:40.000]  並奉行耶穌基督的教導的時候
[00:07:40.000 --> 00:07:43.000]  他會受到很多的苦難
[00:07:43.000 --> 00:07:46.000]  好像今天我們所看的這段聖經
[00:07:46.000 --> 00:07:48.000]  第十六章十七節
[00:07:48.000 --> 00:07:51.000]  保羅其實在這裡同樣說到這個現象
[00:07:51.000 --> 00:07:55.000]  他說:從今以後人都不要搞擾我
[00:07:55.000 --> 00:07:58.000]  其實這個不要搞擾我這個陳述
[00:07:58.000 --> 00:08:02.000]  在希臘原文裡面叫做Kapos
[00:08:02.000 --> 00:08:07.000]  Kapos其實就是說一些很大的刁難、困難
[00:08:07.000 --> 00:08:11.000]  或者是故意的來去流難你
[00:08:11.000 --> 00:08:14.000]  使你受到很大的苦難
[00:08:14.000 --> 00:08:16.000]  原來當一個牧者
[00:08:16.000 --> 00:08:19.000]  他奉著上帝的教導
[00:08:19.000 --> 00:08:21.000]  耶穌基督的啟示
[00:08:21.000 --> 00:08:27.000]  去在這個地上去屏行上帝的教導和工作的時候
[00:08:27.000 --> 00:08:29.000]  侍奉我們簡單點來說
[00:08:29.000 --> 00:08:34.000]  他所面對的遭遇其實是很困難的
[00:08:34.000 --> 00:08:36.000]  不是一件容易的事
[00:08:36.000 --> 00:08:40.000]  即是說在教會裡面同樣是有這樣的現象出現的
[00:08:40.000 --> 00:08:43.000]  保羅其實在他的人生當中
[00:08:43.000 --> 00:08:45.000]  在侍奉的過程裡面
[00:08:45.000 --> 00:08:47.000]  其實這樣的現象多不勝數
[00:08:47.000 --> 00:08:50.000]  譬如我們看回在哥林多前書
[00:08:50.000 --> 00:08:55.000]  第四章九至十三節裡面
[00:08:55.000 --> 00:08:57.000]  保羅曾經這樣說過
[00:08:57.000 --> 00:09:00.000]  大家有聖經可以一起看看
[00:09:00.000 --> 00:09:04.000]  1 Corinthians 4:9-13
[00:09:04.000 --> 00:09:09.000]  保羅說:直到如今我們還是又饑又渴
[00:09:09.000 --> 00:09:12.000]  又赤身露體又挨打
[00:09:12.000 --> 00:09:14.000]  又沒有一定的住處
[00:09:14.000 --> 00:09:17.000]  並且勞苦親手做工
[00:09:17.000 --> 00:09:21.000]  被人咒罵我們就祝福
[00:09:21.000 --> 00:09:24.000]  被人逼迫我們就忍受
[00:09:24.000 --> 00:09:27.000]  被人毀謗我們就善勸
[00:09:27.000 --> 00:09:33.000]  直到如今人還把我們看作世上的烏鑼鳩
[00:09:33.000 --> 00:09:36.000]  萬物中的渣滓
[00:09:36.000 --> 00:09:40.000]  保羅不單在哥林多前書這樣說過
[00:09:40.000 --> 00:09:43.000]  在哥林多後書同樣在第十一章
[00:09:43.000 --> 00:09:45.000]  第二十三至二十八節
[00:09:45.000 --> 00:09:49.000]  同樣介紹到原來在教會的群體裡面
[00:09:49.000 --> 00:09:52.000]  他同樣受到這些迫害
[00:09:52.000 --> 00:09:58.000]  2 Corinthians 11:23-28
[00:09:58.000 --> 00:10:00.000]  我讀一次給大家聽聽
[00:10:00.000 --> 00:10:02.000]  保羅這樣說
[00:10:02.000 --> 00:10:04.000]  他們是基督的僕人嗎?
[00:10:04.000 --> 00:10:06.000]  我說句狂話
[00:10:06.000 --> 00:10:08.000]  我更是
[00:10:08.000 --> 00:10:10.000]  我比他們更受勞苦
[00:10:10.000 --> 00:10:14.000]  多下監牢受鞭打是過重的
[00:10:14.000 --> 00:10:17.000]  冒死是屢次有的
[00:10:17.000 --> 00:10:19.000]  被猶太人鞭打五次
[00:10:19.000 --> 00:10:22.000]  每次四十減去一下
[00:10:22.000 --> 00:10:24.000]  被軍打了三次
[00:10:24.000 --> 00:10:26.000]  被石頭打了一次
[00:10:26.000 --> 00:10:28.000]  遇在船壞三次
[00:10:28.000 --> 00:10:30.000]  一晝一夜在深海裡
[00:10:30.000 --> 00:10:32.000]  有屢次行遠路
[00:10:32.000 --> 00:10:34.000]  遭江河的危險
[00:10:34.000 --> 00:10:36.000]  盜賊的危險
[00:10:36.000 --> 00:10:38.000]  同族的危險
[00:10:38.000 --> 00:10:40.000]  外邦人的危險
[00:10:40.000 --> 00:10:42.000]  城裡的危險
[00:10:42.000 --> 00:10:44.000]  曠野的危險
[00:10:44.000 --> 00:10:45.000]  海中的危險
[00:10:45.000 --> 00:10:47.000]  賈弟兄的危險
[00:10:47.000 --> 00:10:49.000]  受勞碌受困苦
[00:10:49.000 --> 00:10:51.000]  多次不得睡
[00:10:51.000 --> 00:10:53.000]  又饑又渴多次不得食
[00:10:53.000 --> 00:10:55.000]  受寒冷赤身老體
[00:10:55.000 --> 00:10:57.000]  除了這外面的事
[00:10:57.000 --> 00:11:00.000]  還有為宗教會掛心的事
[00:11:00.000 --> 00:11:04.000]  天天壓在我的身上
[00:11:04.000 --> 00:11:06.000]  兄弟姐妹你看不看到
[00:11:06.000 --> 00:11:08.000]  本來他的侍奉人生裡
[00:11:08.000 --> 00:11:09.000]  我不想再重複了
[00:11:09.000 --> 00:11:11.000]  讀完一次我都覺得很難受
[00:11:11.000 --> 00:11:15.000]  在過程裡身體受著苦害
[00:11:15.000 --> 00:11:19.000]  在教會裡受著自己人的迫害
[00:11:19.000 --> 00:11:22.000]  但這樣都不夠不止
[00:11:22.000 --> 00:11:25.000]  還要擔心弟兄姐妹
[00:11:25.000 --> 00:11:27.000]  他的靈性是怎樣
[00:11:27.000 --> 00:11:30.000]  所以保羅在這段聖經裡說
[00:11:30.000 --> 00:11:33.000]  他天天為教會掛心
[00:11:33.000 --> 00:11:37.000]  好像重壓壓在心頭上
[00:11:37.000 --> 00:11:40.000]  英文真的寫得非常好
[00:11:40.000 --> 00:11:42.000]  The daily pressure on me
[00:11:42.000 --> 00:11:44.000]  of my anxious concern
[00:11:44.000 --> 00:11:46.000]  for all the churches
[00:11:46.000 --> 00:11:47.000]  弟兄姐妹
[00:11:47.000 --> 00:11:50.000]  保羅自從他侍奉主
[00:11:50.000 --> 00:11:52.000]  認清了侍奉的時候
[00:11:52.000 --> 00:11:55.000]  他看見自己所受的苦難
[00:11:55.000 --> 00:11:56.000]  他的經歷
[00:11:56.000 --> 00:11:57.000]  是不是很苦啊?
[00:11:57.000 --> 00:11:59.000]  是 是很苦啊
[00:11:59.000 --> 00:12:01.000]  但原來他看見一件事
[00:12:01.000 --> 00:12:05.000]  這一切原來都和他與主耶穌基督
[00:12:05.000 --> 00:12:08.000]  感同身受的證據
[00:12:08.000 --> 00:12:09.000]  弟兄姐妹
[00:12:09.000 --> 00:12:12.000]  一個人往往去做一些事情
[00:12:12.000 --> 00:12:15.000]  都只是為了自己的益處
[00:12:15.000 --> 00:12:17.000]  自己好過一些
[00:12:17.000 --> 00:12:20.000]  或者自己舒服一些的事情去做
[00:12:20.000 --> 00:12:22.000]  為什麼保羅會做一些
[00:12:22.000 --> 00:12:25.000]  對自己不但沒有益處的事情
[00:12:25.000 --> 00:12:28.000]  甚至有傷害的事情呢?
[00:12:28.000 --> 00:12:31.000]  難道保羅是真的黏了種子嗎?
[00:12:31.000 --> 00:12:34.000]  好像我們廣東人說
[00:12:34.000 --> 00:12:37.000]  當我去讀到保羅這些書信的時候
[00:12:37.000 --> 00:12:40.000]  我發覺原來保羅不是黏了種子
[00:12:40.000 --> 00:12:43.000]  而是保羅他的種子
[00:12:43.000 --> 00:12:47.000]  是黏著了耶穌基督
[00:12:47.000 --> 00:12:49.000]  從黏了線現身
[00:12:49.000 --> 00:12:52.000]  很多人以為他現身黏了線
[00:12:52.000 --> 00:12:53.000]  原來不是啊
[00:12:53.000 --> 00:12:57.000]  原來他黏著了耶穌基督
[00:12:57.000 --> 00:13:02.000]  所以就有我們今天這節第六章第十七節所說
[00:13:02.000 --> 00:13:08.000]  保羅說因為我身上帶著耶穌的印記
[00:13:08.000 --> 00:13:11.000]  耶穌的印記是什麼意思啊?
[00:13:11.000 --> 00:13:14.000]  耶穌的印記這個意思就是說
[00:13:14.000 --> 00:13:19.000]  原來保羅身上有一些標誌
[00:13:19.000 --> 00:13:22.000]  在希臘文裡面叫做Stigma
[00:13:22.000 --> 00:13:25.000]  但這個字很特別
[00:13:25.000 --> 00:13:29.000]  Stigma這個字眼特別用了「種」字
[00:13:29.000 --> 00:13:32.000]  所以我們看回英文聖經的時候
[00:13:32.000 --> 00:13:33.000]  NET版本說
[00:13:33.000 --> 00:13:39.000]  I bear the marks of Jesus on my body
[00:13:39.000 --> 00:13:50.000]  其實這些標記是反映出保羅對加拿大宗教會的一份心願
[00:13:50.000 --> 00:13:54.000]  這份心願是源自於在他自己身上
[00:13:54.000 --> 00:14:00.000]  是耶穌放在他身上的一些標記或者傷痕
[00:14:00.000 --> 00:14:04.000]  在這裡保羅特別提到這些傷痕
[00:14:04.000 --> 00:14:08.000]  就像我們剛才所介紹的哥倫多前書或者後書
[00:14:08.000 --> 00:14:10.000]  保羅所有的經歷一樣
[00:14:10.000 --> 00:14:17.000]  保羅真是肉身上被人打到傷痕累累
[00:14:17.000 --> 00:14:20.000]  但同時也被我們看見
[00:14:20.000 --> 00:14:25.000]  因為他為了信奉在主耶穌的教導裡面
[00:14:25.000 --> 00:14:28.000]  去傳主那裡而被人打
[00:14:28.000 --> 00:14:30.000]  所以簡單來說
[00:14:30.000 --> 00:14:34.000]  保羅他試這一切的傷痕
[00:14:34.000 --> 00:14:36.000]  是成為一個提醒
[00:14:36.000 --> 00:14:42.000]  證明了他因為忠心去侍奉主耶穌基督的原因
[00:14:42.000 --> 00:14:45.000]  在古晉東的文化角度去看
[00:14:45.000 --> 00:14:49.000]  當一個人在他身上有傷痕
[00:14:49.000 --> 00:14:51.000]  其實一方面是象徵著一個人
[00:14:51.000 --> 00:14:57.000]  他在人生的歷練上有很深厚的閱歷
[00:14:57.000 --> 00:14:59.000]  並且能夠證明這個人
[00:14:59.000 --> 00:15:02.000]  他能夠經歷多番的挑戰
[00:15:02.000 --> 00:15:04.000]  仍然是生存的
[00:15:04.000 --> 00:15:06.000]  仍然是站穩的
[00:15:06.000 --> 00:15:12.000]  反映出這個人的生命力是非常頑強
[00:15:12.000 --> 00:15:15.000]  所以保羅在這裡重提
[00:15:15.000 --> 00:15:18.000]  他身上有那麼多由主耶穌基督
[00:15:18.000 --> 00:15:22.000]  加許在他身上的印記或者這些傷痕
[00:15:22.000 --> 00:15:27.000]  其實是反映出保羅對耶穌基督那份生命力
[00:15:27.000 --> 00:15:29.000]  不單止因為被人打
[00:15:29.000 --> 00:15:30.000]  以為更加差
[00:15:30.000 --> 00:15:33.000]  原來更加頑強
[00:15:33.000 --> 00:15:40.000]  而這種生命的標記就更加值得被人去尊重
[00:15:40.000 --> 00:15:42.000]  所以有時候我們看電影都說
[00:15:42.000 --> 00:15:45.000]  有些警察或者軍人
[00:15:45.000 --> 00:15:48.000]  他們經常勸人不要怕被人傷害
[00:15:48.000 --> 00:15:49.000]  為什麼呢?
[00:15:49.000 --> 00:15:54.000]  因為其實傷痕在人生裡面是很普遍的事情
[00:15:54.000 --> 00:15:55.000]  大兄姐妹
[00:15:55.000 --> 00:15:58.000]  我們會經常遇見這些傷害
[00:15:58.000 --> 00:15:59.000]  所以他就拿起身體
[00:15:59.000 --> 00:16:01.000]  你看看我這裡有多少子彈洞
[00:16:01.000 --> 00:16:04.000]  你看看我這裡有多少傷痕
[00:16:04.000 --> 00:16:10.000]  象徵著一個人其實只要經歷到這些人生的挫折
[00:16:10.000 --> 00:16:12.000]  你的生命會更加強壯
[00:16:12.000 --> 00:16:15.000]  而保羅在這裡告訴我們
[00:16:15.000 --> 00:16:19.000]  保羅正正要提的這些傷痕
[00:16:19.000 --> 00:16:22.000]  其實不是要誇口他自己有多厲害
[00:16:22.000 --> 00:16:26.000]  而是誇口他跟從的耶穌基督
[00:16:26.000 --> 00:16:29.000]  是怎樣將這些傷痕加在他身上
[00:16:29.000 --> 00:16:32.000]  因為他願意跟耶穌基督同行
[00:16:32.000 --> 00:16:35.000]  而耶穌也怎樣帶著保羅一起同行
[00:16:35.000 --> 00:16:41.000]  這種是表現出保羅對耶穌基督的完全的崇熟
[00:16:41.000 --> 00:16:48.000]  因為保羅在他的心裡已經跟耶穌基督緊密相連
[00:16:48.000 --> 00:16:51.000]  甚至可以說是密不可分的關係
[00:16:51.000 --> 00:16:56.000]  因此他就能夠做到與基督的心為心
[00:16:56.000 --> 00:17:01.000]  就好像哥林多前書第二章第十六節所說
[00:17:01.000 --> 00:17:07.000]  當一個信徒能夠像耶穌基督一樣去想事情
[00:17:07.000 --> 00:17:10.000]  就像我們剛才所讀到的哥林多後書
[00:17:10.000 --> 00:17:16.000]  保羅經常擔心到教會、宗教會信徒的屬靈生命一樣
[00:17:16.000 --> 00:17:20.000]  因為我們的主關心他的教會
[00:17:20.000 --> 00:17:23.000]  當我們屬於主的工人的時候
[00:17:23.000 --> 00:17:29.000]  相信主的時候可以同樣為教會整體而去擔憂
[00:17:29.000 --> 00:17:31.000]  而去負上
[00:17:31.000 --> 00:17:36.000]  所以當耶穌基督對教會的關懷
[00:17:36.000 --> 00:17:42.000]  保羅就漸漸的生命也都同樣對教會的關懷
[00:17:42.000 --> 00:17:45.000]  我所說的教會不是一個建築物
[00:17:45.000 --> 00:17:48.000]  是那幫教會裡面相信主的人
[00:17:48.000 --> 00:17:52.000]  所以弟兄姊妹保羅在這裡說什麼
[00:17:52.000 --> 00:17:56.000]  他說:從今以後人都不要搞擾我
[00:17:56.000 --> 00:18:01.000]  其實這句在原文的翻譯裡應該譯為
[00:18:01.000 --> 00:18:06.000]  從今以後再無一人會搞擾我的意思是說
[00:18:06.000 --> 00:18:11.000]  從這一天開始我再沒有東西可以阻礙我了
[00:18:11.000 --> 00:18:17.000]  因為保羅明白到他的時分是和主緊扣在一起
[00:18:17.000 --> 00:18:21.000]  弟兄姊妹保羅寫這麼長的書信
[00:18:21.000 --> 00:18:24.000]  我們看到差不多已經六章了
[00:18:24.000 --> 00:18:26.000]  保羅寫這六章的經文
[00:18:26.000 --> 00:18:30.000]  其實最重要的是要鼓勵到
[00:18:30.000 --> 00:18:33.000]  所有的加拿大教會的信徒
[00:18:33.000 --> 00:18:36.000]  重新歸回正確的福音道路
[00:18:36.000 --> 00:18:38.000]  得救的路上
[00:18:38.000 --> 00:18:41.000]  透過耶穌才成為神的子民
[00:18:41.000 --> 00:18:43.000]  這個這麼重要的信息
[00:18:43.000 --> 00:18:46.000]  所以保羅很有信心
[00:18:46.000 --> 00:18:51.000]  把這個真理擺在所有信徒的面前
[00:18:51.000 --> 00:18:52.000]  所以保羅在這裡說
[00:18:52.000 --> 00:18:55.000]  從今以後這些東西再不騷擾我
[00:18:55.000 --> 00:18:58.000]  什麼人再加什麼傷害在我身上
[00:18:58.000 --> 00:19:00.000]  他就說:我不在乎
[00:19:00.000 --> 00:19:05.000]  所以弟兄姊妹在這段聖經裡我們要明白一件事
[00:19:05.000 --> 00:19:12.000]  侍奉主並非一件麻煩無難的問題
[00:19:12.000 --> 00:19:14.000]  很多人經常欺騙我們
[00:19:14.000 --> 00:19:16.000]  當我們錯信主的時候
[00:19:16.000 --> 00:19:18.000]  有些信徒錯信就會說
[00:19:18.000 --> 00:19:20.000]  信主真有喜樂
[00:19:20.000 --> 00:19:22.000]  真是一無瓜葛
[00:19:22.000 --> 00:19:25.000]  樣樣藉著禱告都可以成事
[00:19:25.000 --> 00:19:27.000]  是不是真的這樣呢?
[00:19:27.000 --> 00:19:29.000]  當我們去深深侍奉主
[00:19:29.000 --> 00:19:32.000]  仔細看回聖經的教導
[00:19:32.000 --> 00:19:35.000]  其實不是真的像信徒說的這麼輕易
[00:19:35.000 --> 00:19:36.000]  或者這麼簡單化
[00:19:36.000 --> 00:19:39.000]  或者將它片言兩語就說完
[00:19:39.000 --> 00:19:43.000]  侍奉不是一件麻煩無難的事情
[00:19:43.000 --> 00:19:46.000]  侍奉是充滿很多困難在裡面
[00:19:46.000 --> 00:19:49.000]  因為我們侍奉的主題內容
[00:19:49.000 --> 00:19:52.000]  是和這個世界根本不配合的
[00:19:52.000 --> 00:19:55.000]  這個世界不配合的東西就想排除你
[00:19:55.000 --> 00:19:58.000]  當一件事你行正的時候
[00:19:58.000 --> 00:20:01.000]  不想行正的人就會去迫害你
[00:20:01.000 --> 00:20:03.000]  我們看看保羅
[00:20:03.000 --> 00:20:05.000]  我們可想而知他的經歷
[00:20:05.000 --> 00:20:07.000]  就是一個典型的例子
[00:20:07.000 --> 00:20:11.000]  他欣賞他明白主耶穌基督的心腸
[00:20:11.000 --> 00:20:15.000]  所以他明白到侍奉不是玩玩的事情
[00:20:15.000 --> 00:20:17.000]  而在這件事情裡面
[00:20:17.000 --> 00:20:19.000]  我們看耶穌一樣
[00:20:19.000 --> 00:20:23.000]  耶穌同樣都因為去為了履行上帝父神
[00:20:23.000 --> 00:20:27.000]  交給他去成就救恩的整個計劃
[00:20:27.000 --> 00:20:28.000]  他都不好受
[00:20:28.000 --> 00:20:30.000]  他甚至死在十字架上
[00:20:30.000 --> 00:20:34.000]  所以保羅在這裡就藉著耶穌基督
[00:20:34.000 --> 00:20:39.000]  他的經歷和他自己本身的經歷
[00:20:39.000 --> 00:20:43.000]  去印證給加拉太教會的所有信徒知道
[00:20:43.000 --> 00:20:45.000]  甚至今天你和我知道
[00:20:45.000 --> 00:20:47.000]  我們屬靈的生命
[00:20:47.000 --> 00:20:52.000]  其實經歷侍奉主的過程是不容易的
[00:20:52.000 --> 00:20:56.000]  但是我們同樣可以得到一樣東西
[00:20:56.000 --> 00:20:59.000]  就是可以像主耶穌一樣
[00:20:59.000 --> 00:21:03.000]  對信徒那份愛護的心腸
[00:21:03.000 --> 00:21:08.000]  當主耶穌基督這份愛護教會的心腸
[00:21:08.000 --> 00:21:09.000]  藉著保羅
[00:21:09.000 --> 00:21:13.000]  鋼鑄到保羅的屬靈生命裡面
[00:21:13.000 --> 00:21:16.000]  我們就會開始明白到
[00:21:16.000 --> 00:21:18.000]  為什麼我們要去明白一些
[00:21:18.000 --> 00:21:22.000]  真的從上帝差派而來的牧者的心腸
[00:21:22.000 --> 00:21:24.000]  是一個很重要的功課
