
[00:00:00.000 --> 00:00:04.160]  當我去到外地有機會主講陪靈會
[00:06:04.860 --> 00:06:07.860]  丈夫要在大陸工作
[00:06:07.860 --> 00:06:10.860]  一個月才會回來一次
[00:06:10.860 --> 00:06:12.860]  我聽到的時候
[00:06:12.860 --> 00:06:15.860]  我同樣勸他
[00:06:15.860 --> 00:06:17.860]  如果是這樣的話
[00:06:17.860 --> 00:06:19.860]  你有沒有可能跟你的丈夫
[00:06:19.860 --> 00:06:20.860]  一起進大陸呢?
[00:06:20.860 --> 00:06:22.860]  他說: 怎麼可以呢?
[00:06:22.860 --> 00:06:24.860]  我這輩子都是讀書的
[00:06:24.860 --> 00:06:26.860]  不要緊
[00:06:26.860 --> 00:06:27.860]  讀書
[00:06:27.860 --> 00:06:29.860]  就進大陸讀吧
[00:06:29.860 --> 00:06:33.860]  可惜的
[00:06:33.860 --> 00:06:35.860]  就是這個決定本身
[00:06:35.860 --> 00:06:38.860]  原來就不是他想過的決定
[00:06:38.860 --> 00:06:40.860]  從來沒有考慮
[00:06:40.860 --> 00:06:43.860]  這件事的
[00:06:43.860 --> 00:06:46.860]  結果就是這樣
[00:06:46.860 --> 00:06:48.860]  丈夫就去了大陸工作
[00:06:48.860 --> 00:06:50.860]  開始的時候
[00:06:50.860 --> 00:06:51.860]  都很密切的
[00:06:51.860 --> 00:06:53.860]  每個月都回來一次
[00:06:53.860 --> 00:06:56.860]  最近我見到的時候
[00:06:56.860 --> 00:06:57.860]  我再問
[00:06:57.860 --> 00:06:59.860]  很久沒有回來
[00:06:59.860 --> 00:07:02.860]  我很擔心
[00:07:02.860 --> 00:07:05.860]  實際上現在這種的警況
[00:07:05.860 --> 00:07:08.860]  不是一個人、兩個人的事
[00:07:08.860 --> 00:07:11.860]  我聽到的是很多不同的
[00:07:11.860 --> 00:07:13.860]  信主的家庭
[00:07:13.860 --> 00:07:14.860]  他們的事
[00:07:14.860 --> 00:07:16.860]  各位頂姐妹
[00:07:16.860 --> 00:07:18.860]  在過去的經歷裡
[00:07:18.860 --> 00:07:20.860]  我面對著這些問題
[00:07:20.860 --> 00:07:21.860]  我很擔心
[00:07:21.860 --> 00:07:23.860]  這個擔心在哪裡呢?
[00:07:23.860 --> 00:07:24.860]  就是我們將自己
[00:07:24.860 --> 00:07:26.860]  陷入一個試探裡
[00:07:26.860 --> 00:07:27.860]  而第二件事
[00:07:27.860 --> 00:07:29.860]  我想最重要的一件事
[00:07:29.860 --> 00:07:32.860]  就是在我們人生的抉擇的時候
[00:07:32.860 --> 00:07:35.860]  到底我們的BOSS是什麼呢?
[00:07:35.860 --> 00:07:37.860]  到底我們怎麼做決定呢?
[00:07:37.860 --> 00:07:39.860]  這是我們最重要的問題
[00:07:39.860 --> 00:07:41.860]  我今天要和大家分享的
[00:07:41.860 --> 00:07:43.860]  是路德記一章一到五節
[00:07:43.860 --> 00:07:46.860]  來看看誰是老闆
[00:07:46.860 --> 00:07:48.860]  誰是我們的老闆呢?
[00:07:48.860 --> 00:07:51.860]  這是一家人移民的故事
[00:07:51.860 --> 00:07:54.860]  但是從他們的移民裡
[00:07:54.860 --> 00:07:55.860]  真的可以讓我們看到
[00:07:55.860 --> 00:07:59.860]  有很多值得我們去反省的事
[00:07:59.860 --> 00:08:03.860]  路德記一章一到五節
[00:08:03.860 --> 00:08:04.860]  我們一起讀
[00:08:04.860 --> 00:08:06.860]  當時施秉政的時候
[00:08:06.860 --> 00:08:08.860]  國中遭遇饑荒
[00:08:08.860 --> 00:08:10.860]  在猶大伯利恆
[00:08:10.860 --> 00:08:13.860]  有一個人帶著妻子和兩個兒子
[00:08:13.860 --> 00:08:15.860]  往摩押地上居住
[00:08:15.860 --> 00:08:17.860]  這人名叫以利米勒
[00:08:17.860 --> 00:08:20.860]  他的妻子名叫南俄米
[00:08:20.860 --> 00:08:21.860]  他兩個兒子
[00:08:21.860 --> 00:08:22.860]  一個名叫馬倫
[00:08:22.860 --> 00:08:24.860]  一個名叫基尼
[00:08:24.860 --> 00:08:27.860]  都是猶大的伯利恆的以法他人
[00:08:27.860 --> 00:08:31.860]  他們到了摩押地就住在那裡
[00:08:31.860 --> 00:08:33.860]  後來南俄米的丈夫
[00:08:33.860 --> 00:08:34.860]  以利米勒死了
[00:08:34.860 --> 00:08:37.860]  剩下婦人和他兩個兒子
[00:08:37.860 --> 00:08:40.860]  這兩個兒子娶了摩押女子為妻
[00:08:40.860 --> 00:08:42.860]  一個名叫俄爾巴
[00:08:42.860 --> 00:08:44.860]  一個名叫路德
[00:08:44.860 --> 00:08:46.860]  在那裡住了約有十年
[00:08:46.860 --> 00:08:49.860]  馬倫和基尼二人也死了
[00:08:49.860 --> 00:08:52.860]  剩下南俄米沒有丈夫
[00:08:52.860 --> 00:08:54.860]  也沒有兒子
[00:08:54.860 --> 00:08:56.860]  頂子輩
[00:08:56.860 --> 00:08:58.860]  這段聖經的記載
[00:08:58.860 --> 00:09:02.860]  是記載在哪個時候的故事呢?
[00:09:02.860 --> 00:09:04.860]  第一節說
[00:09:04.860 --> 00:09:08.860]  是當事司秉正的時候
[00:09:08.860 --> 00:09:10.860]  誰是老闆?
[00:09:10.860 --> 00:09:13.860]  在事司的時代
[00:09:13.860 --> 00:09:17.860]  聖經非常清楚地告訴我們
[00:09:17.860 --> 00:09:20.860]  它說當時事司記的時候
[00:09:20.860 --> 00:09:22.860]  誰是老闆呢?
[00:09:22.860 --> 00:09:24.860]  我們一起看看一節聖經
[00:09:24.860 --> 00:09:27.860]  事司記的二十一章二十五節
[00:09:27.860 --> 00:09:29.860]  我們一起讀
[00:09:29.860 --> 00:09:32.860]  「那時以斯列宗沒有王
[00:09:32.860 --> 00:09:34.860]  各人任意而為」
[00:09:34.860 --> 00:09:37.860]  頂子輩,我們看到這段聖經
[00:09:37.860 --> 00:09:40.860]  帶我們去看當時事司的一些背景
[00:09:40.860 --> 00:09:43.860]  事司的時代
[00:09:43.860 --> 00:09:46.860]  表面看來是沒有老闆
[00:09:46.860 --> 00:09:47.860]  沒有一個王
[00:09:47.860 --> 00:09:49.860]  沒有一個政府
[00:09:49.860 --> 00:09:51.860]  甚至神都不是他們的神
[00:09:51.860 --> 00:09:54.860]  但實際上他們有沒有老闆呢?
[00:09:54.860 --> 00:09:55.860]  有沒有啊?
[00:09:55.860 --> 00:09:56.860]  有!
[00:09:56.860 --> 00:09:58.860]  當時的老闆是誰呢?
[00:09:58.860 --> 00:10:02.860]  是每個人就是自己的老闆
[00:10:02.860 --> 00:10:04.860]  我就是我的老闆
[00:10:04.860 --> 00:10:06.860]  我就是我的家裡的老闆
[00:10:06.860 --> 00:10:09.860]  各人任意而行
[00:10:09.860 --> 00:10:11.860]  在這段聖經當中
[00:10:11.860 --> 00:10:12.860]  我們看到
[00:10:12.860 --> 00:10:15.860]  似乎事司記是沒有老闆
[00:10:15.860 --> 00:10:19.860]  原來實際上他們當時是有一個老闆
[00:10:19.860 --> 00:10:21.860]  而這個老闆
[00:10:21.860 --> 00:10:23.860]  就是他們自己
[00:10:23.860 --> 00:10:27.860]  接著我們要看一看
[00:10:27.860 --> 00:10:29.860]  當時的以色列人
[00:10:29.860 --> 00:10:31.860]  他們是信耶和華的人
[00:10:31.860 --> 00:10:35.860]  面對著事司時代
[00:10:35.860 --> 00:10:37.860]  到底他們的信仰是怎樣的呢?
[00:10:37.860 --> 00:10:39.860]  我給大家看看
[00:10:39.860 --> 00:10:42.860]  原來在事司時代的以色列人
[00:10:42.860 --> 00:10:46.860]  他們仍然改一些非常屬靈的名字
[00:10:46.860 --> 00:10:48.860]  很屬靈的
[00:10:48.860 --> 00:10:49.860]  這個屬靈的名字
[00:10:49.860 --> 00:10:51.860]  如果你真的知道他們的名字的意義的時候
[00:10:51.860 --> 00:10:53.860]  你就會看得見
[00:10:53.860 --> 00:10:56.860]  哇!這個名字真是厲害
[00:10:56.860 --> 00:10:58.860]  以色列人的嘴巴說
[00:10:58.860 --> 00:11:00.860]  神是老闆
[00:11:00.860 --> 00:11:02.860]  事司時代
[00:11:02.860 --> 00:11:03.860]  他們自己是老闆
[00:11:03.860 --> 00:11:04.860]  沒有老闆
[00:11:04.860 --> 00:11:07.860]  但是以色列人的口
[00:11:07.860 --> 00:11:08.860]  他們說
[00:11:08.860 --> 00:11:10.860]  神是我的老闆
[00:11:10.860 --> 00:11:13.860]  第一節
[00:11:13.860 --> 00:11:17.860]  當事司秉正的時候
[00:11:17.860 --> 00:11:18.860]  國中遭遇饑荒
[00:11:18.860 --> 00:11:20.860]  在猶大伯利恆
[00:11:20.860 --> 00:11:24.860]  有一個人帶著妻子和兩個兒子
[00:11:24.860 --> 00:11:26.860]  往摩押地去寄居
[00:11:26.860 --> 00:11:29.860]  這個人的名字叫什麼呢?
[00:11:29.860 --> 00:11:32.860]  是叫做「以利米勒」
[00:11:32.860 --> 00:11:34.860]  我給大家看看
[00:11:34.860 --> 00:11:36.860]  為什麼聖經特別要剔除這個人
[00:11:36.860 --> 00:11:38.860]  特別要把他的名字說出來呢?
[00:11:38.860 --> 00:11:41.860]  原來這個名字本身是有特別的意義的
[00:11:41.860 --> 00:11:42.860]  「以利」
[00:11:42.860 --> 00:11:43.860]  「Eli」
[00:11:43.860 --> 00:11:44.860]  「E-L-I」
[00:11:44.860 --> 00:11:46.860]  「Eli」這個字
[00:11:46.860 --> 00:11:48.860]  我想是今天的英文名字
[00:11:48.860 --> 00:11:51.860]  如果這個是英文名字
[00:11:51.860 --> 00:11:53.860]  我希望大家知道
[00:11:53.860 --> 00:11:56.860]  這個本身的希伯來文
[00:11:56.860 --> 00:11:58.860]  是有一個特別的意義的
[00:11:58.860 --> 00:11:59.860]  「以利」
[00:11:59.860 --> 00:12:01.860]  「E-L-I」
[00:12:01.860 --> 00:12:03.860]  就是我的神
[00:12:03.860 --> 00:12:06.860]  「L-E-L」
[00:12:06.860 --> 00:12:07.860]  是Elohim
[00:12:07.860 --> 00:12:10.860]  E-L-O-H-I-M
[00:12:10.860 --> 00:12:12.860]  這個就是神的意思
[00:12:12.860 --> 00:12:13.860]  再加一個「I」在尾
[00:12:13.860 --> 00:12:15.860]  就是我的神
[00:12:15.860 --> 00:12:17.860]  My God
[00:12:17.860 --> 00:12:19.860]  所以「以利」就是我的神
[00:12:19.860 --> 00:12:21.860]  而「米勒」
[00:12:21.860 --> 00:12:23.860]  「M-E-L-E-C-K」
[00:12:23.860 --> 00:12:26.860]  這個字的意思就是「王」的意思
[00:12:26.860 --> 00:12:27.860]  換句話來說
[00:12:27.860 --> 00:12:29.860]  原來這個人的名字
[00:12:29.860 --> 00:12:31.860]  神就是我的王
[00:12:31.860 --> 00:12:34.860]  或者王就是我的神
[00:12:34.860 --> 00:12:36.860]  好不好啊?
[00:12:36.860 --> 00:12:38.860]  屬不屬靈啊?
[00:12:38.860 --> 00:12:42.860]  哇!這個名字非常屬靈
[00:12:42.860 --> 00:12:45.860]  王就是我的神
[00:12:45.860 --> 00:12:47.860]  我的神就是王
[00:12:47.860 --> 00:12:49.860]  我們聽起來的時候
[00:12:49.860 --> 00:12:51.860]  真的非常非常好
[00:12:51.860 --> 00:12:55.860]  但實際上
[00:12:55.860 --> 00:12:57.860]  我讓大家來看看
[00:12:57.860 --> 00:12:58.860]  在當時的時代
[00:12:58.860 --> 00:13:02.860]  雖然以色列人的名字都是非常屬靈的名字
[00:13:02.860 --> 00:13:04.860]  但在他們實際的生活中
[00:13:04.860 --> 00:13:07.860]  和他們的名字是不相稱的
[00:13:07.860 --> 00:13:10.860]  《史詩記》記載的領袖
[00:13:10.860 --> 00:13:12.860]  你可以這麼說
[00:13:12.860 --> 00:13:16.860]  全部都令到神失望
[00:13:16.860 --> 00:13:18.860]  我們來看看
[00:13:18.860 --> 00:13:20.860]  《史詩記》的領袖當中
[00:13:20.860 --> 00:13:22.860]  包括一些什麼領袖
[00:13:22.860 --> 00:13:24.860]  是叫做好的領袖呢?
[00:13:24.860 --> 00:13:25.860]  其實當時來說
[00:13:25.860 --> 00:13:27.860]  有些相當好的領袖
[00:13:27.860 --> 00:13:30.860]  好的領袖包括到基奠
[00:13:30.860 --> 00:13:32.860]  有沒有人聽過基奠?
[00:13:32.860 --> 00:13:34.860]  舉手吧!有聽過就舉手吧!
[00:13:34.860 --> 00:13:35.860]  相當多人聽過
[00:13:35.860 --> 00:13:38.860]  因為這是一個非常有信心的一個事實
[00:13:38.860 --> 00:13:42.860]  這個事實就是神叫他去打非利人的時候
[00:13:42.860 --> 00:13:44.860]  他就說我怎麼打?我不想
[00:13:44.860 --> 00:13:47.860]  除非你讓我明天早上
[00:13:47.860 --> 00:13:49.860]  看到這個神蹟
[00:13:49.860 --> 00:13:51.860]  這個神蹟就說
[00:13:51.860 --> 00:13:55.860]  把一塊羊毛放在空地上
[00:13:55.860 --> 00:13:58.860]  如果我看到全部地都濕了
[00:13:58.860 --> 00:14:00.860]  只有羊毛乾了
[00:14:00.860 --> 00:14:01.860]  那我知道是真的了
[00:14:01.860 --> 00:14:04.860]  那第二天真的羊毛是乾的
[00:14:04.860 --> 00:14:06.860]  全部都有露水濕了
[00:14:06.860 --> 00:14:09.860]  那他更重要再試一次
[00:14:09.860 --> 00:14:12.860]  不行!我要再試一次
[00:14:12.860 --> 00:14:14.860]  神如果讓我看到
[00:14:14.860 --> 00:14:16.860]  全部地都是乾的
[00:14:16.860 --> 00:14:18.860]  只有羊毛濕了
[00:14:18.860 --> 00:14:20.860]  那我就相信你了
[00:14:20.860 --> 00:14:22.860]  結果也是一樣
[00:14:22.860 --> 00:14:24.860]  只有羊毛濕了
[00:14:24.860 --> 00:14:26.860]  整塊地沒有一滴露水
[00:14:26.860 --> 00:14:28.860]  全部都是乾的
[00:14:28.860 --> 00:14:29.860]  就是因為這樣
[00:14:29.860 --> 00:14:31.860]  他對神有這個信心
[00:14:31.860 --> 00:14:35.860]  然後就號召這些人去打非利人
[00:14:35.860 --> 00:14:37.860]  而打的時間初期是一萬多人
[00:14:37.860 --> 00:14:39.860]  但是他一直要試
[00:14:39.860 --> 00:14:40.860]  一直要試
[00:14:40.860 --> 00:14:42.860]  神要他這樣試
[00:14:42.860 --> 00:14:45.860]  那些不是這樣的
[00:14:45.860 --> 00:14:46.860]  你就不要了
[00:14:46.860 --> 00:14:48.860]  然後一直去的時候
[00:14:48.860 --> 00:14:49.860]  去到後面
[00:14:49.860 --> 00:14:50.860]  讓他們去喝水
[00:14:50.860 --> 00:14:51.860]  去喝水的時候
[00:14:51.860 --> 00:14:53.860]  有些人就把武器都放在那裡
[00:14:53.860 --> 00:14:54.860]  趴在那裡
[00:14:54.860 --> 00:14:55.860]  就這樣用口喝
[00:14:55.860 --> 00:14:56.860]  這些人就走回家
[00:14:56.860 --> 00:14:57.860]  這些不要了
[00:14:57.860 --> 00:14:59.860]  有些人就把武器放在那裡
[00:14:59.860 --> 00:15:00.860]  兩隻手來喝
[00:15:00.860 --> 00:15:01.860]  這些都不要了
[00:15:01.860 --> 00:15:02.860]  扔下它
[00:15:02.860 --> 00:15:03.860]  這些都不要了
[00:15:03.860 --> 00:15:05.860]  這樣就少很多人了
[00:15:05.860 --> 00:15:06.860]  幾萬人突然間
[00:15:06.860 --> 00:15:07.860]  哇!整天都去
[00:15:07.860 --> 00:15:08.860]  很多
[00:15:08.860 --> 00:15:10.860]  一萬多二萬人都去
[00:15:10.860 --> 00:15:11.860]  最後
[00:15:11.860 --> 00:15:13.860]  他要看到哪些人
[00:15:13.860 --> 00:15:15.860]  是一隻手仍然拿著武器
[00:15:15.860 --> 00:15:18.860]  另一隻手就舀水來喝
[00:15:18.860 --> 00:15:19.860]  跪
[00:15:19.860 --> 00:15:21.860]  一隻腳單跪在那裡來喝水
[00:15:21.860 --> 00:15:23.860]  然後神就告訴他
[00:15:23.860 --> 00:15:24.860]  這些就是我要的
[00:15:24.860 --> 00:15:25.860]  剩下多少人呢?
[00:15:25.860 --> 00:15:26.860]  三百人
[00:15:26.860 --> 00:15:30.860]  然後他就去打了幾萬的非利人的軍隊
[00:15:30.860 --> 00:15:31.860]  大獲全勝
[00:15:31.860 --> 00:15:33.860]  你說這個領袖多好啊
[00:15:33.860 --> 00:15:34.860]  好不好啊?
[00:15:34.860 --> 00:15:35.860]  艇姐妹
[00:15:35.860 --> 00:15:37.860]  她的信心好不好啊?
[00:15:37.860 --> 00:15:39.860]  這個事司好不好啊?
[00:15:39.860 --> 00:15:41.860]  如果你教會的牧者是這樣好不好啊?
[00:15:41.860 --> 00:15:42.860]  有些人說好的
[00:15:42.860 --> 00:15:43.860]  舉手
[00:15:43.860 --> 00:15:45.860]  是人都會說好的
[00:15:45.860 --> 00:15:46.860]  不過
[00:15:46.860 --> 00:15:48.860]  你看完後缺的時候
[00:15:48.860 --> 00:15:50.860]  令我們真的很失望
[00:15:50.860 --> 00:15:55.860]  基澱的出身
[00:15:55.860 --> 00:15:59.860]  他反他爸爸之道而行
[00:15:59.860 --> 00:16:01.860]  他爸爸
[00:16:01.860 --> 00:16:03.860]  是拜巴力
[00:16:03.860 --> 00:16:06.860]  為巴力製造偶像
[00:16:06.860 --> 00:16:08.860]  當他出來的時候
[00:16:08.860 --> 00:16:11.860]  他拆了他爸爸的偶像
[00:16:11.860 --> 00:16:13.860]  完全不要
[00:16:13.860 --> 00:16:15.860]  非常好
[00:16:15.860 --> 00:16:17.860]  很可惜
[00:16:17.860 --> 00:16:21.860]  去到基澱的晚年的時候
[00:16:21.860 --> 00:16:23.860]  他竟然為自己
[00:16:23.860 --> 00:16:28.860]  用金來製造了伊弗特偶像
[00:16:28.860 --> 00:16:31.860]  再一次陷伊斯利亞人
[00:16:31.860 --> 00:16:34.860]  在拜偶像這個習慣當中
[00:16:34.860 --> 00:16:36.860]  第二
[00:16:36.860 --> 00:16:39.860]  他有70個兒子
[00:16:39.860 --> 00:16:41.860]  為什麼我們看到聖經裡
[00:16:41.860 --> 00:16:44.860]  要記載他有70個兒子呢?
[00:16:44.860 --> 00:16:47.860]  他妻妾所生
[00:16:47.860 --> 00:16:48.860]  加起來
[00:16:48.860 --> 00:16:50.860]  70個兒子
[00:16:50.860 --> 00:16:52.860]  不是兒女
[00:16:52.860 --> 00:16:54.860]  是只有兒子
[00:16:54.860 --> 00:16:56.860]  你可以看到
[00:16:56.860 --> 00:16:58.860]  基澱本身
[00:16:58.860 --> 00:17:00.860]  都很淫亂
[00:17:01.860 --> 00:17:03.860]  當時
[00:17:03.860 --> 00:17:05.860]  外邦人是怎樣
[00:17:05.860 --> 00:17:07.860]  加南人是怎樣
[00:17:07.860 --> 00:17:09.860]  他自己都是這樣
[00:17:09.860 --> 00:17:11.860]  妻妾多羅羅
[00:17:11.860 --> 00:17:14.860]  以致有70個兒子
[00:17:14.860 --> 00:17:19.860]  如果你的牧師是這樣
[00:17:19.860 --> 00:17:24.860]  你接不接受得到?
[00:17:24.860 --> 00:17:27.860]  接受得到的舉手
[00:17:28.860 --> 00:17:30.860]  接受不到的舉手
[00:17:30.860 --> 00:17:33.860]  全部人都接受不到
[00:17:33.860 --> 00:17:35.860]  各位弟兄姊妹
[00:17:35.860 --> 00:17:40.860]  我相信應該是每一個教會都接受不到
