
[00:00:00.000 --> 00:00:05.000]  (廣東話) 各位大兄姊妹,早晨!
[00:03:27.000 --> 00:03:34.000]  求主祢的幫助,讓我們在這段聖經中得到警醒和監察,
[00:03:34.000 --> 00:03:38.000]  禱告奉靠主耶穌基督,得聖名自已求。
[00:03:38.000 --> 00:03:48.000]  雖然我的聲音這樣,不過我也有條問題很有趣,是一條IQ問題。
[00:03:48.000 --> 00:03:56.000]  大家知不知道數字3和7有什麼關係呢?
[00:03:56.000 --> 00:03:59.000]  很費解吧?
[00:03:59.000 --> 00:04:09.000]  原來數字3和7在廣東話裡說是不認識的,
[00:04:09.000 --> 00:04:13.000]  正是3不認識7就是這樣來的。
[00:04:13.000 --> 00:04:17.000]  為什麼會有這樣的IQ問題呢?
[00:04:17.000 --> 00:04:21.000]  原因是我們今天要看這段聖經,
[00:04:21.000 --> 00:04:28.000]  這段聖經說到一個牧者,他的名字叫保羅,
[00:04:28.000 --> 00:04:32.000]  他寫了一封信給…
[00:04:32.000 --> 00:04:36.000]  不是,我的聲音走音了,不是激動。
[00:04:36.000 --> 00:04:42.000]  他寫了一封信給哥羅西教會,
[00:04:42.000 --> 00:04:49.000]  而哥羅西教會也與保羅不相識,
[00:04:49.000 --> 00:04:52.000]  最主要的原因就是
[00:04:52.000 --> 00:05:00.000]  哥羅西教會從來不是保羅直接傳道,然後建立的教會。
[00:05:00.000 --> 00:05:06.000]  倘若有一天在馬來西亞的浸信會,
[00:05:06.000 --> 00:05:10.000]  突然走進一個牧師的人,
[00:05:10.000 --> 00:05:15.000]  或者叫做執事的人,或者長老的人,
[00:05:15.000 --> 00:05:22.000]  當他走進來,他說我要來參加馬來西亞浸會的傳道工作,
[00:05:22.000 --> 00:05:26.000]  我們怎麼面對好呢?
[00:05:26.000 --> 00:05:32.000]  不認識的,又不是我們前任主任牧師,
[00:05:32.000 --> 00:05:35.000]  又不是我們前任的牧者,
[00:05:35.000 --> 00:05:38.000]  又不是我們差組去的宣教士,
[00:05:38.000 --> 00:05:42.000]  怎麼面對好呢?
[00:05:42.000 --> 00:05:54.000]  我們會不會在心裡,暗底裡去否定這個人呢?
[00:05:54.000 --> 00:06:03.000]  還是我們會用時間去跟他有相交認識,
[00:06:03.000 --> 00:06:07.000]  然後去了解他的信義和侍奉呢?
[00:06:07.000 --> 00:06:18.000]  我有機會,也是一個榮幸,上帝帶我去到法國去侍奉過六個月的時間,
[00:06:18.000 --> 00:06:24.000]  在這六個月裡,雖然分開三個月一次,三個月一次,
[00:06:24.000 --> 00:06:32.000]  當地的一間浸信會的弟兄姊妹其實對我毫無認識,
[00:06:32.000 --> 00:06:38.000]  但是他們願意讓我去到他們當中,
[00:06:38.000 --> 00:06:42.000]  能夠跟他們一起有一個侍奉的機會。
[00:06:42.000 --> 00:06:49.000]  我也不怕這樣說,有很多弟兄姊妹在這裡會聽到的,
[00:06:49.000 --> 00:06:53.000]  他們每個星期仍然會聽到我說這番話,
[00:06:53.000 --> 00:06:58.000]  我可以直接這樣說,在你們當中,或許我所做的事,
[00:06:58.000 --> 00:07:06.000]  曾經是你們不喜悅的事,你們不喜歡看到的事,甚至是你們討厭我的事,
[00:07:06.000 --> 00:07:18.000]  但是我也想你們明白,我所做的事,都是為了你們的靈性最好的地方而去考量,
[00:07:18.000 --> 00:07:24.000]  而這個正正就是我們去讀哥羅西書的最大的特色,
[00:07:24.000 --> 00:07:29.000]  很多時候很多牧者說哥羅西書都很喜歡說,
[00:07:29.000 --> 00:07:40.000]  哥羅西書其實裡面是說很多其他的超級傳道人在裡面很有影響力,
[00:07:40.000 --> 00:07:47.000]  於是乎保羅的傳道他們否定,而保羅於是乎寫這封書信,
[00:07:47.000 --> 00:07:58.000]  但是當我們仔細去看哥羅西書的時候,保羅卻沒有針對這幫人去作出一連串的指控,
[00:07:58.000 --> 00:08:09.000]  相反的是保羅專注在哥羅西教會最需要最適合他們的屬靈牧羊,
[00:08:09.000 --> 00:08:22.000]  即使你不喜歡也好,但這仍然是你所喜悅的教導,是上帝喜悅的教導,是你需要去明白的,
[00:08:22.000 --> 00:08:30.000]  所以今天我和大家一起分享的這段聖經,哥羅西書的第一章第一召第二節,
[00:08:30.000 --> 00:08:42.000]  我給了一個題目叫做「只想著你們在主裡好」,這個標題很台灣很文藝的,
[00:08:42.000 --> 00:08:53.000]  希望大家帶著這份有些藝術性的欣賞去看保羅怎樣和哥羅西教會去聯絡,
[00:08:53.000 --> 00:09:02.000]  我們先讀一下這段聖經,只有兩節,兩節我希望講45分鐘左右,
[00:09:02.000 --> 00:09:11.000]  或者有些弟兄姐妹說兩節不是講15分鐘的嗎?是講45分鐘的嗎?
[00:09:11.000 --> 00:09:18.000]  很多東西要講的,我們一起讀,第一節
[00:09:18.000 --> 00:09:27.000]  「奉上旨意,作基督耶穌使徒的保羅,和弟兄弟提摩泰,
[00:09:27.000 --> 00:09:35.000]  寫信給哥羅西的聖徒,在基督裡有忠心的弟兄,願因為平安,
[00:09:35.000 --> 00:09:43.000]  從神我們的父,季於你們。」當我們一開始看到這段聖經的時候,
[00:09:43.000 --> 00:09:52.000]  我們就很清楚知道這是一封書信,寫信的人叫做保羅,
[00:09:52.000 --> 00:10:03.000]  而他有個同伴叫做提摩泰,收信人叫做哥羅西的眾聖徒,
[00:10:03.000 --> 00:10:11.000]  所以我們第一個問題要問的就是,哥羅西是何處呢?
[00:10:11.000 --> 00:10:19.000]  對於很多弟兄姐妹來說,讀聖經,就知道他在哪裡,反正我也不認識,
[00:10:19.000 --> 00:10:30.000]  讓我多介紹一點給大家聽,哥羅西是屬於今天的小亞細亞的中堡,
[00:10:30.000 --> 00:10:37.000]  如果大家有機會參考司徒行傳第十六章第六至十五節,
[00:10:37.000 --> 00:10:45.000]  發現到原來正正就是今天的土耳其西半部分的中心點,
[00:10:45.000 --> 00:10:52.000]  如果大家有少少印象的土耳其是在以色列巴勒斯坦的裕北,
[00:10:52.000 --> 00:10:58.000]  但是還沒到歐洲的時候,有一片很大的半島突了出來,
[00:10:58.000 --> 00:11:05.000]  這個半島我們稱之為小亞細亞,它分為兩大部分,
[00:11:05.000 --> 00:11:13.000]  第一個部分就是我們先前經常說的加拉泰地區,
[00:11:13.000 --> 00:11:20.000]  加拉泰是屬於今天的土耳其東部的一半地區,
[00:11:20.000 --> 00:11:28.000]  另外西邊的地區包括很多的小城市,
[00:11:28.000 --> 00:11:37.000]  譬如我們熟悉的爾弗所,熟悉的善會那,都是在這個地方的,
[00:11:37.000 --> 00:11:44.000]  而哥羅西教會因為這個城市正處於西部的中心點,
[00:11:44.000 --> 00:11:54.000]  亦都成為了整個的交通要塞,東北連貫著爾弗所和加拉泰,
[00:11:54.000 --> 00:12:04.000]  南北貫穿了每西亞地區的特羅亞和仕美那,
[00:12:04.000 --> 00:12:08.000]  而我們所熟悉的其中一個叫魯底加城,
[00:12:08.000 --> 00:12:17.000]  這個城市不冷不熱的教會,原來正正就在哥羅西教會的旁邊,
[00:12:17.000 --> 00:12:28.000]  所以他們稱之為一個雙子城,正因為哥羅西教會所處的城市是屬於交通要塞,
[00:12:28.000 --> 00:12:39.000]  所以哥羅西教會所涵括的人大部分都一定是在這個雙女上有所參與的人,
[00:12:39.000 --> 00:12:45.000]  所以哥羅西是一個很出名的商業城市交通要塞,
[00:12:45.000 --> 00:12:49.000]  但正正在一個這樣的大城市裏面,
[00:12:49.000 --> 00:12:54.000]  牧羊就是最翹首最難處理的地方,
[00:12:54.000 --> 00:13:01.000]  因為在這個地方裏面有很多人在走來走去,
[00:13:01.000 --> 00:13:08.000]  有很多不同的人物經常會經過這個城市,
[00:13:08.000 --> 00:13:12.000]  一間這樣的教會在一個這樣的城市裏面,
[00:13:12.000 --> 00:13:19.000]  很自然就會有請很多著名的人物來港道傳道,
[00:13:19.000 --> 00:13:25.000]  在這裏教會有很多各式各樣的神學參集其中,
[00:13:25.000 --> 00:13:31.000]  而偏偏我們所認識的保羅,
[00:13:31.000 --> 00:13:34.000]  卻是在他的報道旅程裏面,
[00:13:34.000 --> 00:13:39.000]  是沒有去過哥羅西這個城市裏面去直接傳道,
[00:13:39.000 --> 00:13:42.000]  然後成立一間教會,
[00:13:42.000 --> 00:13:44.000]  什麼原因呢?
[00:13:44.000 --> 00:13:48.000]  如果大家去看回《仕途行傳》第十六章,
[00:13:48.000 --> 00:13:53.000]  就會知道保羅聽見馬其頓的呼聲,
[00:13:53.000 --> 00:13:56.000]  馬其頓在哪裏呢?
[00:13:56.000 --> 00:13:59.000]  馬其頓就是今天的希臘以北,
[00:13:59.000 --> 00:14:07.000]  也是小亞細亞西部向北走的一個大半島的地方,
[00:14:07.000 --> 00:14:15.000]  所以保羅去到特羅亞聽見馬其頓的呼聲,
[00:14:15.000 --> 00:14:19.000]  於是他就去了馬其頓,
[00:14:19.000 --> 00:14:27.000]  沒有放一些時間在其他城市,包括哥羅西。
[00:14:27.000 --> 00:14:30.000]  保羅為何會有這樣的安排呢?
[00:14:30.000 --> 00:14:42.000]  其中一個主要原因就是他以佛所為小亞細亞的據點,
[00:14:42.000 --> 00:14:45.000]  在這些報道的過程當中,
[00:14:45.000 --> 00:14:50.000]  以佛所可以說是一個舉足輕重的沿海城市,
[00:14:50.000 --> 00:14:54.000]  可以直達到西邊的很多國家,
[00:14:54.000 --> 00:14:58.000]  包括剛才我們所說到的希臘,
[00:14:58.000 --> 00:15:03.000]  或者更遠的羅馬,意大利的本土,
[00:15:03.000 --> 00:15:07.000]  可以延伸至地極當中。
[00:15:07.000 --> 00:15:14.000]  所以為何保羅沒有去到哥羅西這個城市傳道?
[00:15:14.000 --> 00:15:18.000]  但是哥羅西教會是如何成立的呢?
[00:15:18.000 --> 00:15:31.000]  又很奇妙,當時當保羅被押送到羅馬進行第一次監禁的時候,
[00:15:31.000 --> 00:15:40.000]  他的侍奉仍然可以容許很多人自由地出入,
[00:15:40.000 --> 00:15:45.000]  跟他談道,傳道給他們知道。
[00:15:45.000 --> 00:15:51.000]  而其中在很多哥羅西教會裡,
[00:15:51.000 --> 00:15:59.000]  有不少的人曾經在羅馬裡和保羅見過面,
[00:15:59.000 --> 00:16:04.000]  包括一個人物叫推基古,
[00:16:04.000 --> 00:16:13.000]  這個人物在遲一點點的地方會再提到他們的名字,
[00:16:13.000 --> 00:16:18.000]  除了他之外,還有幾個我們在聖經裡很熟悉的人物,
[00:16:18.000 --> 00:16:29.000]  比如阿拿西穆謀、阿里達古、巴拿巴的表弟馬可,
[00:16:29.000 --> 00:16:35.000]  還有耶穌又稱為猶士都的人物,
[00:16:35.000 --> 00:16:41.000]  以及我們所認識的以巴忽、路加醫生和底瑪,
[00:16:41.000 --> 00:16:50.000]  他們都不約而同去到羅馬裡認識聖經,認識那個救恩,
[00:16:50.000 --> 00:16:54.000]  藉著保羅能夠重新得救。
[00:16:54.000 --> 00:16:59.000]  而這些人物,其中以推基古,
[00:16:59.000 --> 00:17:06.000]  他就能夠將他所信的信仰帶回他的家鄉,
[00:17:06.000 --> 00:17:15.000]  他本身的家鄉城市裡,而開展了這個哥羅西教會。
[00:17:15.000 --> 00:17:22.000]  所以當我們仔細去看哥羅西書整卷書的時候,
[00:17:22.000 --> 00:17:30.000]  我們會看到保羅在一方面好像他認識很多的人,
[00:17:30.000 --> 00:17:36.000]  但是當講到他的身份問題作為傳道人的角色,
[00:17:36.000 --> 00:17:41.000]  就成為了一個很大的問號。
[00:17:41.000 --> 00:17:46.000]  當他要進行教導的時候,
[00:17:46.000 --> 00:17:52.000]  保羅所講的、所陳述的哥羅西教會的人,
[00:17:52.000 --> 00:17:56.000]  是不是真的需要去聽呢?
[00:17:56.000 --> 00:18:00.000]  甚至會不會是說挑戰保羅,
[00:18:00.000 --> 00:18:05.000]  他所講的內容是不符實上帝的啟示呢?
[00:18:05.000 --> 00:18:10.000]  於是我們就走到一個最根本的問題,
[00:18:10.000 --> 00:18:12.000]  當我們去看哥羅西書,
[00:18:12.000 --> 00:18:21.000]  就是信徒是憑什麼來接受一個神學或者聖經的教導?
[00:18:21.000 --> 00:18:26.000]  這條問題是整卷哥羅西書的核心。
[00:18:26.000 --> 00:18:28.000]  我再重複講多一次,
[00:18:28.000 --> 00:18:40.000]  信徒是憑什麼來接受一個神學或者聖經的啟示呢?
[00:18:40.000 --> 00:18:44.000]  這是一個最根本的問題,
[00:18:44.000 --> 00:18:51.000]  亦都成為了今天很多傳道人,包括信徒的陷阱。
[00:18:51.000 --> 00:18:53.000]  陷阱在哪裡呢?
[00:18:53.000 --> 00:18:58.000]  就是因為今天很多信徒相信真理,
[00:18:58.000 --> 00:19:00.000]  不是基於聖經的啟示,
[00:19:00.000 --> 00:19:06.000]  是基於傳道給他們的人。
[00:19:06.000 --> 00:19:10.000]  所以那個人如果叫牧師,
[00:19:10.000 --> 00:19:16.000]  他所講的聖經就比較厲害、有力、順暢。
[00:19:16.000 --> 00:19:19.000]  如果那個人叫傳道,
[00:19:19.000 --> 00:19:22.000]  那就打一點折扣。
[00:19:22.000 --> 00:19:25.000]  如果那個人叫宣教士,
[00:19:25.000 --> 00:19:28.000]  或者叫做評信徒領袖,
[00:19:28.000 --> 00:19:31.000]  那就不用怎麼聽了。
[00:19:31.000 --> 00:19:35.000]  如果那個根本就沒有名無實的,
[00:19:35.000 --> 00:19:37.000]  在教會裡面,
[00:19:37.000 --> 00:19:39.000]  那我們就理他一頓。
[00:19:39.000 --> 00:19:41.000]  這個就是今天的教會,
[00:19:41.000 --> 00:19:44.000]  包括傳道人的陷阱。
[00:19:44.000 --> 00:19:47.000]  曾經我聽過有一個傳道人這樣跟我說,
[00:19:47.000 --> 00:19:51.000]  當時我還是一個傳道人,
[00:19:51.000 --> 00:19:53.000]  沒有被安納的牧者,
[00:19:53.000 --> 00:19:56.000]  去到童工會,
[00:19:56.000 --> 00:20:00.000]  我有些事想跟童工說的時候,
[00:20:00.000 --> 00:20:02.000]  有位童工他認識我,
[00:20:02.000 --> 00:20:05.000]  他就說好,我們請黃牧師說說。
[00:20:05.000 --> 00:20:08.000]  我說我不是,我叫黃傳道,
[00:20:08.000 --> 00:20:10.000]  他一沒安納,
[00:20:10.000 --> 00:20:12.000]  馬上有一個牧者就上來,
[00:20:12.000 --> 00:20:15.000]  牧師就是傳道,傳道就是牧師,
[00:20:15.000 --> 00:20:18.000]  你不要說那麼多了。
[00:20:18.000 --> 00:20:22.000]  他們看得名分太深了。
[00:20:22.000 --> 00:20:25.000]  是不是教會執事說話你就要聽?
[00:20:25.000 --> 00:20:28.000]  教會牧師說話你就要聽?
[00:20:28.000 --> 00:20:30.000]  如果這樣說,
[00:20:30.000 --> 00:20:33.000]  教皇說話你聽不聽?
[00:20:33.000 --> 00:20:35.000]  天主教是邪教,
[00:20:35.000 --> 00:20:37.000]  所以我們不要聽了。
[00:20:37.000 --> 00:20:40.000]  是不是XX基的聯會主席,
[00:20:40.000 --> 00:20:46.000]  你就去負責XX基督教的宗派,
[00:20:46.000 --> 00:20:48.000]  你就去聽呢?
[00:20:48.000 --> 00:20:51.000]  他說的話是不是一定是對的呢?
[00:20:51.000 --> 00:20:55.000]  這個問題成為了很多傳道人
[00:20:55.000 --> 00:21:00.000]  為什麼要去爭民族利在教會裏面。
[00:21:00.000 --> 00:21:02.000]  我認識有一個牧者,
[00:21:02.000 --> 00:21:04.000]  他曾經跟我這樣說,
[00:21:04.000 --> 00:21:07.000]  他說你一定要叫我做傳道,
[00:21:07.000 --> 00:21:09.000]  不可以叫我做弟兄,
[00:21:09.000 --> 00:21:12.000]  不可以叫我做姐妹。
[00:21:12.000 --> 00:21:14.000]  我說為什麼?
[00:21:14.000 --> 00:21:17.000]  他說因為做傳道這個名談,
[00:21:17.000 --> 00:21:21.000]  人家聽了之後就會容易信主一點了。
[00:21:21.000 --> 00:21:23.000]  我豈有此理,
[00:21:23.000 --> 00:21:27.000]  我說誰說那個叫做牧師說的話
[00:21:27.000 --> 00:21:30.000]  就一定是可以有力一點呢?
[00:21:30.000 --> 00:21:32.000]  我聽過多少牧師說話
[00:21:32.000 --> 00:21:35.000]  語無倫次,不知所謂,
[00:21:35.000 --> 00:21:38.000]  一樣是錯謀白出的。
[00:21:38.000 --> 00:21:42.000]  名談卻成為很多人的陷阱,
[00:21:42.000 --> 00:21:49.000]  哥羅西教會會不會同樣跌入一個這樣的陷阱呢?
[00:21:49.000 --> 00:21:55.000]  是基於什麼去接受一個神學和聖經的啟示教導呢?
[00:21:55.000 --> 00:22:01.000]  整卷哥羅西書是一個最好的教科書,
[00:22:01.000 --> 00:22:07.000]  讓我們每一個去重新清楚思想我們的信的基礎。
[00:22:07.000 --> 00:22:08.000]  不然的話,
[00:22:08.000 --> 00:22:11.000]  我們今天只會被教會裡的那些叫做
[00:22:11.000 --> 00:22:13.000]  不知所謂的牧師,
[00:22:13.000 --> 00:22:15.000]  或者不知所謂的博士,
[00:22:15.000 --> 00:22:19.000]  或者那些什麼什麼的道學博士,
[00:22:19.000 --> 00:22:22.000]  或者那些什麼什麼宣教師,
[00:22:22.000 --> 00:22:24.000]  傳道人,女傳道,
[00:22:24.000 --> 00:22:26.000]  來欺騙,
[00:22:26.000 --> 00:22:29.000]  你跌了下去都未必知道。
[00:22:29.000 --> 00:22:35.000]  所以哥羅西書絕對不是一卷簡單的書卷。
[00:22:35.000 --> 00:22:39.000]  在很多的聖經學者研究裡,
[00:22:39.000 --> 00:22:49.000]  他們說哥羅西書不是保羅正典,
[00:22:49.000 --> 00:22:51.000]  他有很多的理由。
[00:22:51.000 --> 00:22:54.000]  首先我要跟大家說,
[00:22:54.000 --> 00:22:57.000]  你們牧師是專修保羅神學的,
[00:22:57.000 --> 00:23:01.000]  我也認識不少神學院的教授,
[00:23:01.000 --> 00:23:03.000]  包括教我的教授,
[00:23:03.000 --> 00:23:06.000]  他們一見到哥羅西書,
[00:23:06.000 --> 00:23:08.000]  他們就說跳得過的了,
[00:23:08.000 --> 00:23:10.000]  不用說。
[00:23:10.000 --> 00:23:12.000]  為什麼他們有這樣的想法呢?
[00:23:12.000 --> 00:23:15.000]  因為在學術界裡,
[00:23:15.000 --> 00:23:21.000]  有把保羅的書信分為兩大部分,
[00:23:21.000 --> 00:23:23.000]  如果大家想知道的話,
[00:23:23.000 --> 00:23:27.000]  我可以略略地跟大家說一說。
[00:23:27.000 --> 00:23:30.000]  在聖經的研究裡,
[00:23:30.000 --> 00:23:35.000]  保羅的書信總共有十三卷,
[00:23:35.000 --> 00:23:37.000]  當是十三卷吧,
[00:23:37.000 --> 00:23:39.000]  有些人說不是。
[00:23:39.000 --> 00:23:45.000]  十三卷當中有七卷稱之為保羅正典書卷,
[00:23:45.000 --> 00:23:48.000]  相信作者毫無疑問,
[00:23:48.000 --> 00:23:50.000]  都一定是保羅了,
[00:23:50.000 --> 00:23:52.000]  大家都公認的,
[00:23:52.000 --> 00:23:54.000]  包括哪幾卷書呢?
[00:23:54.000 --> 00:23:57.000]  羅馬書、哥林多前後書、
[00:23:57.000 --> 00:24:00.000]  加拉太書、肥納比書、
[00:24:00.000 --> 00:24:06.000]  貼薩羅尼加前書和肥利門書。
[00:24:06.000 --> 00:24:13.000]  剩下的六卷書信叫什麼書信呢?
[00:24:13.000 --> 00:24:15.000]  中文比較好聽,
[00:24:15.000 --> 00:24:18.000]  叫做非保羅正典書信,
[00:24:18.000 --> 00:24:22.000]  但如果照英文直譯,
[00:24:22.000 --> 00:24:26.000]  叫做「無保羅之筆所寫的書信」,
[00:24:26.000 --> 00:24:28.000]  簡單來說就是
[00:24:28.000 --> 00:24:31.000]  用「無保羅」的名字來寫書信,
[00:24:31.000 --> 00:24:34.000]  協遷子以亂諸侯,
[00:24:34.000 --> 00:24:36.000]  包括哪幾卷呢?
[00:24:36.000 --> 00:24:39.000]  以弗所書、哥羅西書、
[00:24:39.000 --> 00:24:41.000]  貼薩羅尼加後書、
[00:24:41.000 --> 00:24:44.000]  提摩太前後書、提多書。
[00:24:44.000 --> 00:24:49.000]  這個分類造成了很多人
[00:24:49.000 --> 00:24:52.000]  對於哥羅西書的一種歧視。
[00:24:52.000 --> 00:24:55.000]  我告訴大家,
[00:24:55.000 --> 00:24:58.000]  牧師們是專研究保羅書信的,
[00:24:58.000 --> 00:25:00.000]  保羅的神學。
[00:25:00.000 --> 00:25:04.000]  在整個討論過程當中,
[00:25:04.000 --> 00:25:06.000]  其中最多人說的就是
[00:25:06.000 --> 00:25:08.000]  那些非正典保羅書信,
[00:25:08.000 --> 00:25:10.000]  最大的特色就是
[00:25:10.000 --> 00:25:15.000]  他們的希臘文和之前的七卷
[00:25:15.000 --> 00:25:17.000]  截然不同。
[00:25:17.000 --> 00:25:24.000]  有些字眼從來沒有在七卷書中出現,
[00:25:24.000 --> 00:25:27.000]  而出現在其餘的
[00:25:27.000 --> 00:25:30.000]  非正典保羅書信中。
[00:25:30.000 --> 00:25:34.000]  並且特別針對哥羅西書的記載,
[00:25:34.000 --> 00:25:36.000]  在神學上,
[00:25:36.000 --> 00:25:40.000]  前七卷的保羅書信
[00:25:40.000 --> 00:25:44.000]  最典型談論到救恩論的情況
[00:25:44.000 --> 00:25:46.000]  就是我們所說的
[00:25:46.000 --> 00:25:48.000]  already but not yet,
[00:25:48.000 --> 00:25:53.000]  已然、非然的信主的救恩論。
[00:25:53.000 --> 00:25:55.000]  這個也涉及到我們對於
[00:25:55.000 --> 00:25:57.000]  這個末世論的詮釋,
[00:25:57.000 --> 00:25:59.000]  意思是甚麼呢?
[00:25:59.000 --> 00:26:05.000]  保羅他的神學認為
[00:26:05.000 --> 00:26:08.000]  我們的救恩是現在已經有,
[00:26:08.000 --> 00:26:11.000]  但未完全展現,
[00:26:11.000 --> 00:26:14.000]  要直至到末世審判的時候
[00:26:14.000 --> 00:26:17.000]  才完備這個叫做
[00:26:17.000 --> 00:26:21.000]  已然、非然的末世觀或救恩論。
[00:26:21.000 --> 00:26:28.000]  但在哥羅西書中卻將這個神學完全修改了,
[00:26:28.000 --> 00:26:30.000]  將它修改成為一個
[00:26:30.000 --> 00:26:33.000]  只求上面不求地上的
[00:26:33.000 --> 00:26:36.000]  above instead of below
[00:26:36.000 --> 00:26:38.000]  的一種救恩神學。
[00:26:38.000 --> 00:26:42.000]  意思是救恩在信主的人的生命上
[00:26:42.000 --> 00:26:45.000]  在今天不斷追求天上的事,
[00:26:45.000 --> 00:26:47.000]  地上的事,他脾氣。
[00:26:47.000 --> 00:26:50.000]  又造成了另一種神學,
[00:26:50.000 --> 00:26:52.000]  就是後來所看到的
[00:26:52.000 --> 00:26:54.000]  有關於洛斯底主義,
[00:26:54.000 --> 00:26:59.000]  人的肉體在地上可以任意踐踏,
[00:26:59.000 --> 00:27:01.000]  放縱都可以,
[00:27:01.000 --> 00:27:04.000]  因為只有靈不是身體。
[00:27:04.000 --> 00:27:07.000]  但如果我們仔細看聖經的全息,
[00:27:07.000 --> 00:27:09.000]  耶穌的救恩,
[00:27:09.000 --> 00:27:19.000]  耶穌基督的拯救既屬靈,
[00:27:19.000 --> 00:27:21.000]  亦屬肉體,
[00:27:21.000 --> 00:27:24.000]  是一個全人全神的拯救。
[00:27:24.000 --> 00:27:28.000]  很多學者很喜歡玩這些東西,
[00:27:28.000 --> 00:27:30.000]  玩完之後就說,
[00:27:30.000 --> 00:27:32.000]  所以我不讀這些書卷。
[00:27:32.000 --> 00:27:38.000]  甚至有一個新約初期教會的
[00:27:38.000 --> 00:27:41.000]  一個神學家叫馬吉安,
[00:27:41.000 --> 00:27:43.000]  他甚至都認為,
[00:27:43.000 --> 00:27:45.000]  舊約可以不用看,
[00:27:45.000 --> 00:27:47.000]  保羅書信只看七卷讀完。
[00:27:47.000 --> 00:27:50.000]  所以弟兄姊妹,
[00:27:50.000 --> 00:27:53.000]  我多說給大家知道
[00:27:53.000 --> 00:27:55.000]  最主要的一個原因,
[00:27:55.000 --> 00:28:01.000]  就是今天的人信主只是聽人說話,
[00:28:01.000 --> 00:28:06.000]  不是聽聖經裏面說的啟示。
[00:28:06.000 --> 00:28:12.000]  如果黃牧師講道不是基於聖經的內容,
[00:28:12.000 --> 00:28:14.000]  告訴你的話,
[00:28:14.000 --> 00:28:16.000]  你應該第一要發問,
[00:28:16.000 --> 00:28:20.000]  因為這個絕對不是黃牧師正常的表達。
[00:28:20.000 --> 00:28:23.000]  是不是有些東西黃牧師知道,
[00:28:23.000 --> 00:28:25.000]  我不知道呢?
[00:28:25.000 --> 00:28:27.000]  黃牧師明白的,我還未明白呢?
[00:28:27.000 --> 00:28:29.000]  我有沒有仔細探究,
[00:28:29.000 --> 00:28:33.000]  那個真理在聖經的啟示內容是什麼呢?
[00:28:33.000 --> 00:28:35.000]  有一位弟兄,
[00:28:35.000 --> 00:28:37.000]  剛剛那個星期,
[00:28:37.000 --> 00:28:38.000]  因為我說完,
[00:28:38.000 --> 00:28:39.000]  不按立女牧師,
[00:28:39.000 --> 00:28:41.000]  不按立女傳道,
[00:28:41.000 --> 00:28:44.000]  甚至姊妹也不會叫她做傳道人,
[00:28:44.000 --> 00:28:49.000]  她寫了一個很長,
