
[00:00:00.000 --> 00:00:12.000]  提出一些觀點、討論,跟上半可能有些不同的了
[00:05:22.000 --> 00:05:25.000]  他說醉酒和賭錢是不好的
[00:05:25.000 --> 00:05:29.000]  他說你們問關於醉酒和賭博的律例
[00:05:29.000 --> 00:05:32.000]  你說這兩件事都包含著大的罪
[00:05:32.000 --> 00:05:36.000]  但是他對於世人也有很多利益
[00:05:36.000 --> 00:05:41.000]  不過這兩件事他的罪比較利益大
[00:05:41.000 --> 00:05:44.000]  我覺得這句話很有智慧
[00:05:44.000 --> 00:05:47.000]  就是說你不可以說賭錢沒有利益
[00:05:47.000 --> 00:05:50.000]  否則今天馬會也做不了這麼多事情
[00:05:50.000 --> 00:05:53.000]  馬會賭錢的
[00:05:53.000 --> 00:05:56.000]  但是為什麼不好呢
[00:05:56.000 --> 00:06:01.000]  因為他所產生出來的罪比較他產生出來的利益大
[00:06:01.000 --> 00:06:04.000]  所以我們不要他
[00:06:04.000 --> 00:06:10.000]  這些理解、這些智慧我覺得相當深刻
[00:06:10.000 --> 00:06:15.000]  摩門經
[00:06:15.000 --> 00:06:18.000]  當我從頭一直看很深刻
[00:06:18.000 --> 00:06:21.000]  就是研究看他們的評論
[00:06:21.000 --> 00:06:25.000]  因為解經書出了光碟
[00:06:25.000 --> 00:06:31.000]  一直看的時候我想說一件事
[00:06:31.000 --> 00:06:35.000]  那些我很感動的說話是摩門經看到的
[00:06:35.000 --> 00:06:38.000]  基本上都是來自聖經的教訓
[00:06:38.000 --> 00:06:43.000]  摩門經裡面引用了相當多的聖經
[00:06:43.000 --> 00:06:47.000]  尤其是很多耶穌的說話
[00:06:47.000 --> 00:06:50.000]  這個很奇怪,待會我們再討論歷史的問題
[00:06:50.000 --> 00:06:55.000]  因為摩門經寫的時候金譯片是耶穌之前幾百年
[00:06:55.000 --> 00:06:58.000]  但是他講了很多耶穌,有整段整段抄下去
[00:06:58.000 --> 00:07:00.000]  很奇怪的
[00:07:00.000 --> 00:07:03.000]  耶穌出生之前幾百年,登山補墳整段抄下去
[00:07:03.000 --> 00:07:06.000]  很感動的登山補墳,不過對不起,是來自馬大福音
[00:07:06.000 --> 00:07:08.000]  不是來自摩門經
[00:07:08.000 --> 00:07:14.000]  比如說一些比較偉大的講詞
[00:07:14.000 --> 00:07:17.000]  在摩塞亞書裡面第二章
[00:07:17.000 --> 00:07:20.000]  第五章講King Benjamin
[00:07:20.000 --> 00:07:23.000]  班傑文對群眾講的那個演詞
[00:07:23.000 --> 00:07:26.000]  應該是信仰各方面最好的
[00:07:26.000 --> 00:07:29.000]  教導他們怎樣做一個好的宗教信仰的人
[00:07:29.000 --> 00:07:33.000]  我詳細研究演詞,比對所羅門王的憲電
[00:07:33.000 --> 00:07:36.000]  大衛的憲詞,其他的說話
[00:07:36.000 --> 00:07:38.000]  到結果的時候,我自己很坦白說
[00:07:38.000 --> 00:07:41.000]  其中大部分都是令我感動的
[00:07:41.000 --> 00:07:43.000]  都不是來自有什麼特別
[00:07:43.000 --> 00:07:46.000]  單屬於摩門教的特色
[00:07:46.000 --> 00:07:48.000]  而是來自聖經的信仰
[00:07:48.000 --> 00:07:51.000]  我想發出一個挑戰,如果你是摩門教徒
[00:07:51.000 --> 00:07:53.000]  如果你能夠找到一個令你很感動
[00:07:53.000 --> 00:07:56.000]  很精彩,深刻人生的體會
[00:07:56.000 --> 00:07:58.000]  又不是來自聖經的,在摩門經看到的
[00:07:58.000 --> 00:08:02.000]  請你待會寫上來給我,我一定幫你讀出來
[00:08:02.000 --> 00:08:04.000]  這個挑戰是挺大膽的
[00:08:04.000 --> 00:08:05.000]  你找一個
[00:08:05.000 --> 00:08:07.000]  你不要找那些聖經有的東西
[00:08:07.000 --> 00:08:10.000]  因為摩門經引了很多人,二冊下書
[00:08:10.000 --> 00:08:12.000]  二冊下書53章是照抄下去的
[00:08:12.000 --> 00:08:16.000]  那時候你說,很感動耶穌紀錄那些
[00:08:16.000 --> 00:08:18.000]  你不要告訴我那些,那些是聖經有的
[00:08:18.000 --> 00:08:19.000]  我們不是單單屬於摩門經
[00:08:19.000 --> 00:08:23.000]  你寫一個是摩門經才有,其他聖經完全沒有的
[00:08:23.000 --> 00:08:26.000]  而令你很深刻感動,像我剛才說的約伯記
[00:08:26.000 --> 00:08:30.000]  或者好像傳道書那種人生的虛幻、荒謬
[00:08:30.000 --> 00:08:33.000]  但是對背後那種積極性的深刻體會
[00:08:33.000 --> 00:08:36.000]  有這類的羅馬書第七章對人性的掙扎
[00:08:36.000 --> 00:08:38.000]  那類的深刻的寫作
[00:08:38.000 --> 00:08:40.000]  在摩門經你找到,而不是來自聖經的話
[00:08:40.000 --> 00:08:43.000]  你告訴我,我找不到,對不起
[00:08:43.000 --> 00:08:50.000]  好了,第二,正確性
[00:08:50.000 --> 00:08:52.000]  這個我花多一點時間去講
[00:08:52.000 --> 00:08:56.000]  正確性提出了兩個要求
[00:08:56.000 --> 00:09:00.000]  一是,在積極上來說,它要是堅持的
[00:09:00.000 --> 00:09:02.000]  不可以互相矛盾
[00:09:02.000 --> 00:09:04.000]  第二,積極上來說
[00:09:04.000 --> 00:09:10.000]  它是有一個經文與經文之間很深刻的對比
[00:09:10.000 --> 00:09:14.000]  就是說,聖經是比較複雜的
[00:09:14.000 --> 00:09:17.000]  好了,我們先講這個一致性的問題
[00:09:17.000 --> 00:09:23.000]  因為聖經與摩門經與古蘭經不同
[00:09:23.000 --> 00:09:26.000]  聖經是更難一致的
[00:09:26.000 --> 00:09:28.000]  不自相矛盾的
[00:09:28.000 --> 00:09:33.000]  因為摩門經,起碼,無論它怎樣翻譯都好
[00:09:33.000 --> 00:09:35.000]  來自一個人的手筆
[00:09:35.000 --> 00:09:37.000]  在三年之內完成,你明白嗎?
[00:09:37.000 --> 00:09:40.000]  那個consistency,那個自相配搭是容易很多的
[00:09:40.000 --> 00:09:42.000]  剛才說的,金庸都可以
[00:09:42.000 --> 00:09:44.000]  曹雪芹都可以,是不是?
[00:09:44.000 --> 00:09:47.000]  她寫的書,幾百個人物,百多二百個人物
[00:09:47.000 --> 00:09:49.000]  起碼互相之間都不會有錯誤的
[00:09:49.000 --> 00:09:51.000]  這個容易很多的
[00:09:51.000 --> 00:09:53.000]  聖經大家都知道
[00:09:53.000 --> 00:09:59.000]  聖經的作者超過40個,大家都很熟悉這些背景
[00:09:59.000 --> 00:10:01.000]  有完全不同的人
[00:10:01.000 --> 00:10:06.000]  經歷了大概接近1600年的時間裏面寫成的
[00:10:06.000 --> 00:10:08.000]  40個不止上的作者
[00:10:08.000 --> 00:10:11.000]  有皇帝,有皇帝,有農夫
[00:10:11.000 --> 00:10:13.000]  有哲學家,也有漁夫
[00:10:13.000 --> 00:10:16.000]  他寫的地點和心情是完全不同的
[00:10:16.000 --> 00:10:19.000]  有些在曠野漂流的時候,很慘的情況下寫的
[00:10:19.000 --> 00:10:21.000]  有些是在皇宮裏面嘆世界所寫成的
[00:10:21.000 --> 00:10:23.000]  有些是在監獄裏面寫的
[00:10:23.000 --> 00:10:25.000]  有些是在旅遊的時候
[00:10:25.000 --> 00:10:28.000]  就是傳道的時候,到處去奔波的時候寫的
[00:10:28.000 --> 00:10:30.000]  有些是在行軍當中寫的
[00:10:30.000 --> 00:10:34.000]  有些是在孤獨裏面寫的,譬如啟示錄
[00:10:34.000 --> 00:10:37.000]  地點不同,心情是不同
[00:10:37.000 --> 00:10:39.000]  他用的文字有三個的文字
[00:10:39.000 --> 00:10:41.000]  舊有來講主要是希伯來文
[00:10:41.000 --> 00:10:43.000]  新有來講主要是希列文
[00:10:43.000 --> 00:10:47.000]  然後還加上舊有裏面當時通俗的阿蘭文
[00:10:47.000 --> 00:10:50.000]  不同的文字,不同的背景
[00:10:50.000 --> 00:10:54.000]  簡單來說,本身湊在一起
[00:10:54.000 --> 00:10:58.000]  而沒有互相矛盾的成績
[00:10:58.000 --> 00:11:00.000]  大家明白嗎?
[00:11:00.000 --> 00:11:02.000]  古蘭經呢?
[00:11:02.000 --> 00:11:04.000]  古蘭經是通過了23年
[00:11:04.000 --> 00:11:09.000]  不過都是來自一位的作者
[00:11:09.000 --> 00:11:11.000]  他的口和筆
[00:11:11.000 --> 00:11:15.000]  筆是另外一個討論,待會我們問你有沒有筆錄
[00:11:15.000 --> 00:11:17.000]  但無論如何,大家明白
[00:11:17.000 --> 00:11:21.000]  就算是常識來說
[00:11:21.000 --> 00:11:23.000]  聖經應該有很多錯誤
[00:11:23.000 --> 00:11:25.000]  應該有很多互相銜接
[00:11:25.000 --> 00:11:27.000]  而大家都知道,聖經應該互相銜接
[00:11:27.000 --> 00:11:29.000]  今天我就不會詳細跟大家再講
[00:11:29.000 --> 00:11:31.000]  因為大家作為基督徒
[00:11:31.000 --> 00:11:33.000]  你已經看過很多書,你就知道
[00:11:33.000 --> 00:11:35.000]  最簡單的一本比較舊一點的
[00:11:35.000 --> 00:11:37.000]  Evidence that demands a verdict
[00:11:37.000 --> 00:11:41.000]  就是George McDougall所寫的中文翻譯
[00:11:41.000 --> 00:11:43.000]  叫做鐵證代判
[00:11:43.000 --> 00:11:45.000]  裡面已經講了很多
[00:11:45.000 --> 00:11:49.000]  聖經裡面有其妙的互相銜接
[00:11:49.000 --> 00:11:51.000]  比如創世紀第一章裡面
[00:11:51.000 --> 00:11:53.000]  講到人犯罪之後的生命樹
[00:11:53.000 --> 00:11:57.000]  和生命的門的封閉
[00:11:57.000 --> 00:12:01.000]  到啟示錄最後的生命樹的門
[00:12:01.000 --> 00:12:03.000]  讀慣舊約裡面
[00:12:03.000 --> 00:12:05.000]  不是那麼簡單
[00:12:05.000 --> 00:12:07.000]  當時他在一個荒島裡面
[00:12:07.000 --> 00:12:09.000]  還有很多互相對應
[00:12:09.000 --> 00:12:11.000]  深入研究聖經
[00:12:11.000 --> 00:12:13.000]  令到你驚訝
[00:12:13.000 --> 00:12:15.000]  等下我會跟大家再講
[00:12:15.000 --> 00:12:17.000]  現在我們講的就是互相的配搭
[00:12:17.000 --> 00:12:19.000]  但最基本的第一
[00:12:19.000 --> 00:12:23.000]  它不可以有夠嚴重的錯誤
[00:12:23.000 --> 00:12:27.000]  和互相不對應的地方
[00:12:27.000 --> 00:12:31.000]  究竟我們應該怎麼說呢
[00:12:31.000 --> 00:12:35.000]  我先上這個摩門經來說說
[00:12:39.000 --> 00:12:41.000]  我很坦白說
[00:12:41.000 --> 00:12:49.000]  摩門經的錯誤點相當多
[00:12:49.000 --> 00:12:51.000]  我很謹慎地說
[00:12:51.000 --> 00:12:53.000]  對不起我要說我的研究結果
[00:12:53.000 --> 00:12:57.000]  相當多
[00:12:57.000 --> 00:13:01.000]  1830年當它出版的時候
[00:13:01.000 --> 00:13:03.000]  剛才說了
[00:13:03.000 --> 00:13:05.000]  宣稱摩門經是從金葉片直接翻譯
[00:13:05.000 --> 00:13:07.000]  靠神的靈翻譯出來的
[00:13:07.000 --> 00:13:09.000]  這是很絕對的
[00:13:09.000 --> 00:13:11.000]  每一句都是神的說話
[00:13:11.000 --> 00:13:13.000]  但是相當疑點和誤點在這裡
[00:13:13.000 --> 00:13:15.000]  第一
[00:13:15.000 --> 00:13:19.000]  現在我們手頭有1830年的第一版
[00:13:19.000 --> 00:13:21.000]  出版了
[00:13:21.000 --> 00:13:23.000]  幸好我們還有這個版本
[00:13:23.000 --> 00:13:25.000]  你在延互城裡面可以找到
[00:13:25.000 --> 00:13:29.000]  在WEST CAMP的號碼是1350S
[00:13:29.000 --> 00:13:31.000]  微錄
[00:13:31.000 --> 00:13:33.000]  有
[00:13:33.000 --> 00:13:35.000]  你看那個版
[00:13:35.000 --> 00:13:37.000]  對比的裡面
[00:13:37.000 --> 00:13:39.000]  你發覺
[00:13:39.000 --> 00:13:41.000]  自從第一版出了之後
[00:13:41.000 --> 00:13:43.000]  到第二版
[00:13:43.000 --> 00:13:45.000]  只不過是七年之後的第二版
[00:13:45.000 --> 00:13:47.000]  已經修改了幾百處
[00:13:47.000 --> 00:13:49.000]  到現在
[00:13:49.000 --> 00:13:51.000]  是修改了超過四千度
[00:13:51.000 --> 00:13:53.000]  這個就是純粹的事實
[00:13:53.000 --> 00:13:55.000]  你可以對的
[00:13:55.000 --> 00:13:57.000]  你對第一版1830年
[00:13:57.000 --> 00:13:59.000]  和現在1982年版就對了
[00:13:59.000 --> 00:14:01.000]  對英文
[00:14:01.000 --> 00:14:03.000]  它是用英文寫
[00:14:03.000 --> 00:14:05.000]  而那個問題就是
[00:14:05.000 --> 00:14:07.000]  那些文法
[00:14:07.000 --> 00:14:09.000]  為什麼要改這麼多呢
[00:14:09.000 --> 00:14:11.000]  為什麼要改這麼多呢
[00:14:11.000 --> 00:14:13.000]  因為文字相當劣
[00:14:13.000 --> 00:14:15.000]  對不起我這麼說
[00:14:15.000 --> 00:14:17.000]  很劣
[00:14:17.000 --> 00:14:19.000]  它的文法相當多錯
[00:14:19.000 --> 00:14:21.000]  我不是美國人
[00:14:21.000 --> 00:14:23.000]  我也看到它很多的錯
[00:14:23.000 --> 00:14:25.000]  很多時候它的word應該是
[00:14:25.000 --> 00:14:27.000]  was應該是word
[00:14:27.000 --> 00:14:29.000]  比如它說
[00:14:29.000 --> 00:14:31.000]  it were easy to guard them
[00:14:31.000 --> 00:14:33.000]  I were about to write them
[00:14:33.000 --> 00:14:35.000]  你明白嗎
[00:14:35.000 --> 00:14:37.000]  大家稍微懂英文都知道
[00:14:37.000 --> 00:14:39.000]  不是I were about to write them
[00:14:39.000 --> 00:14:41.000]  那就是
[00:14:41.000 --> 00:14:43.000]  還有they were angry
[00:14:43.000 --> 00:14:45.000]  with me
[00:14:45.000 --> 00:14:47.000]  這是1830年版現在改了
[00:14:47.000 --> 00:14:49.000]  現在改了
[00:14:49.000 --> 00:14:51.000]  不過我可以找給你的如果你有興趣
[00:14:51.000 --> 00:14:53.000]  還有呢
[00:14:53.000 --> 00:14:55.000]  participal
[00:14:55.000 --> 00:14:57.000]  我加ing前面加個a字
[00:14:57.000 --> 00:14:59.000]  不是一次
[00:14:59.000 --> 00:15:01.000]  很多次是這樣出現
[00:15:01.000 --> 00:15:03.000]  Armond and Lemony
[00:15:03.000 --> 00:15:05.000]  was a journey
[00:15:05.000 --> 00:15:07.000]  應該was a journey
[00:15:07.000 --> 00:15:09.000]  一直去旅行
[00:15:09.000 --> 00:15:11.000]  a journey
[00:15:11.000 --> 00:15:13.000]  he found
[00:15:13.000 --> 00:15:15.000]  一個民族Mulach
[00:15:15.000 --> 00:15:17.000]  a preaching
[00:15:17.000 --> 00:15:19.000]  he found him preaching
[00:15:19.000 --> 00:15:21.000]  還有呢
[00:15:21.000 --> 00:15:23.000]  英文
[00:15:23.000 --> 00:15:25.000]  arrived
[00:15:25.000 --> 00:15:27.000]  大家知道應該是
[00:15:27.000 --> 00:15:29.000]  arrived
[00:15:29.000 --> 00:15:31.000]  寫了arriven
[00:15:31.000 --> 00:15:33.000]  沒有這樣的英文
[00:15:33.000 --> 00:15:35.000]  還有一些很糟糕的
[00:15:35.000 --> 00:15:37.000]  我們叫做比較粗俗的英文
[00:15:37.000 --> 00:15:39.000]  其實不應該出現
[00:15:39.000 --> 00:15:41.000]  就是no和any
[00:15:41.000 --> 00:15:43.000]  即是好像我們今天說thank you
[00:15:43.000 --> 00:15:45.000]  you那種你明白嗎
[00:15:45.000 --> 00:15:47.000]  你在美國
[00:15:47.000 --> 00:15:49.000]  你就知道一些街層
[00:15:49.000 --> 00:15:51.000]  會喜歡這樣說
[00:15:51.000 --> 00:15:53.000]  I don't have
[00:15:53.000 --> 00:15:55.000]  nothing你明白嗎
[00:15:55.000 --> 00:15:57.000]  你明白嗎
[00:15:57.000 --> 00:15:59.000]  I don't have anything
[00:15:59.000 --> 00:16:01.000]  I don't have nothing
[00:16:01.000 --> 00:16:03.000]  即是應該還有any那個字
[00:16:03.000 --> 00:16:05.000]  他用了no字其實是double negative
[00:16:05.000 --> 00:16:07.000]  其實意思是錯了
[00:16:07.000 --> 00:16:09.000]  不過有這樣的字在這裏
[00:16:09.000 --> 00:16:11.000]  這是第一個問題
[00:16:11.000 --> 00:16:13.000]  第二
[00:16:13.000 --> 00:16:15.000]  歷史上
[00:16:15.000 --> 00:16:17.000]  相當多的錯
[00:16:17.000 --> 00:16:19.000]  你看一百三十年那個版本
[00:16:19.000 --> 00:16:21.000]  現在有些是改了
[00:16:21.000 --> 00:16:23.000]  舉一個例子
[00:16:23.000 --> 00:16:25.000]  六章五節
[00:16:25.000 --> 00:16:27.000]  那裏講到
[00:16:27.000 --> 00:16:29.000]  班傑明王
[00:16:29.000 --> 00:16:31.000]  剛剛說摩托亞斯
[00:16:31.000 --> 00:16:33.000]  King Benjamin他認識
[00:16:33.000 --> 00:16:35.000]  懂得翻譯一些金片
[00:16:35.000 --> 00:16:37.000]  他有超然的能力
[00:16:37.000 --> 00:16:39.000]  怎知道很可惜
[00:16:39.000 --> 00:16:41.000]  在
[00:16:41.000 --> 00:16:43.000]  不是對不起
[00:16:43.000 --> 00:16:45.000]  二十一章二十八節
[00:16:45.000 --> 00:16:47.000]  摩托亞斯二十一章二十八節那裏講的
[00:16:47.000 --> 00:16:49.000]  班傑明王是
[00:16:49.000 --> 00:16:51.000]  可以有這個能力去翻譯這些文字
[00:16:51.000 --> 00:16:53.000]  很可惜那時
[00:16:53.000 --> 00:16:55.000]  按照這本書所講的
[00:16:55.000 --> 00:16:57.000]  情節的發展
[00:16:57.000 --> 00:16:59.000]  班傑明王已經死了
[00:16:59.000 --> 00:17:01.000]  已經死了
[00:17:01.000 --> 00:17:03.000]  所以呢
[00:17:03.000 --> 00:17:05.000]  第二版開始他就改了
[00:17:05.000 --> 00:17:07.000]  不好意思搞錯了
[00:17:07.000 --> 00:17:09.000]  死了不可以再翻譯這些字
[00:17:09.000 --> 00:17:11.000]  就改了他的成位
[00:17:11.000 --> 00:17:13.000]  改了他的兒子下去
[00:17:13.000 --> 00:17:15.000]  班傑明王的字就取代摩托亞斯
[00:17:15.000 --> 00:17:17.000]  這類
[00:17:17.000 --> 00:17:19.000]  你捉自失不是相當嚴重
[00:17:19.000 --> 00:17:21.000]  這類
[00:17:21.000 --> 00:17:23.000]  因為剛才講不是
[00:17:23.000 --> 00:17:25.000]  史密斯他自己這樣寫
[00:17:25.000 --> 00:17:27.000]  而是說
[00:17:27.000 --> 00:17:29.000]  逐句逐句剛才講
[00:17:29.000 --> 00:17:31.000]  他受啟示的方法是Dictation
[00:17:31.000 --> 00:17:33.000]  這個最嚴重
[00:17:33.000 --> 00:17:35.000]  Dictation就是說一句講
[00:17:35.000 --> 00:17:37.000]  讀一句寫一句逐個字
[00:17:37.000 --> 00:17:39.000]  他還要check清楚是不是
[00:17:39.000 --> 00:17:41.000]  那個字到他說完之後就不見了
[00:17:41.000 --> 00:17:43.000]  跟著就出現另外一個字
[00:17:43.000 --> 00:17:45.000]  按照他們的說法
[00:17:45.000 --> 00:17:47.000]  是不應該有這麼嚴重的錯誤
[00:17:47.000 --> 00:17:49.000]  的
[00:17:49.000 --> 00:17:55.000]  古蘭經
[00:17:55.000 --> 00:17:57.000]  古蘭經
[00:17:57.000 --> 00:17:59.000]  從他的內容來說
[00:17:59.000 --> 00:18:01.000]  這一類的
[00:18:01.000 --> 00:18:03.000]  不一致性應該很少
[00:18:03.000 --> 00:18:05.000]  因為他主要重點不是講
[00:18:05.000 --> 00:18:07.000]  這麼多歷史
[00:18:07.000 --> 00:18:09.000]  慘就慘在Moment
[00:18:09.000 --> 00:18:11.000]  經是講很多歷史的
[00:18:11.000 --> 00:18:13.000]  歷史很容易搞錯的
[00:18:13.000 --> 00:18:15.000]  講著講著就忘記了上一年
[00:18:15.000 --> 00:18:17.000]  寫到的時候
[00:18:17.000 --> 00:18:19.000]  我假設
[00:18:19.000 --> 00:18:21.000]  我假設
[00:18:21.000 --> 00:18:23.000]  史密斯他寫的話
[00:18:23.000 --> 00:18:25.000]  有問題出來了
[00:18:25.000 --> 00:18:27.000]  如果是神自己就不會搞錯的
[00:18:27.000 --> 00:18:29.000]  神自己都不會搞錯的
[00:18:29.000 --> 00:18:31.000]  但是古蘭經因為他的教導性
[00:18:31.000 --> 00:18:33.000]  比較強歷史性比較少
[00:18:33.000 --> 00:18:35.000]  所以他自相矛盾的機會
[00:18:35.000 --> 00:18:37.000]  比較少
[00:18:37.000 --> 00:18:39.000]  除了一直有很多年
[00:18:39.000 --> 00:18:41.000]  討論就是我們
[00:18:43.000 --> 00:18:45.000]  所謂的
[00:18:45.000 --> 00:18:49.000]  被停止的經文
[00:18:49.000 --> 00:18:51.000]  取代了的看法的經文
[00:18:51.000 --> 00:18:53.000]  就是說在古蘭經裡面
[00:18:53.000 --> 00:18:55.000]  有的經文後來
[00:18:55.000 --> 00:18:57.000]  被另外一些的看法取代了
[00:18:57.000 --> 00:18:59.000]  當時
[00:18:59.000 --> 00:19:01.000]  也有些人
[00:19:01.000 --> 00:19:03.000]  提出來質疑
[00:19:03.000 --> 00:19:05.000]  穆罕默德
[00:19:05.000 --> 00:19:07.000]  說難道神不可以在不同的時間
[00:19:07.000 --> 00:19:09.000]  有不同的頒布嗎
[00:19:09.000 --> 00:19:11.000]  但是這個問題就是這樣
[00:19:11.000 --> 00:19:13.000]  我們基督教也有的
[00:19:13.000 --> 00:19:15.000]  聖經裡面也有的
[00:19:15.000 --> 00:19:17.000]  它叫progressive revelation
[00:19:17.000 --> 00:19:19.000]  舊約裡面有些律法
[00:19:19.000 --> 00:19:21.000]  在新約新約裡面不需要守
[00:19:21.000 --> 00:19:23.000]  比如割禮舊約行割禮
[00:19:23.000 --> 00:19:25.000]  新約保羅就很明顯的加拿大
[00:19:25.000 --> 00:19:27.000]  斯羅馬斯就說不需要割禮
[00:19:27.000 --> 00:19:29.000]  那時候也有個變了的
[00:19:29.000 --> 00:19:31.000]  但progressive revelation
