
[00:00:00.000 --> 00:00:04.480]  如果大家記得的話
[00:10:58.880 --> 00:11:00.920]  審判是會來臨的
[00:11:00.920 --> 00:11:02.480]  所以保羅說
[00:11:02.480 --> 00:11:05.440]  我知道主是可為的
[00:11:05.440 --> 00:11:08.280]  以致逼使我去勸人
[00:11:08.280 --> 00:11:11.720]  逼使我去將這個福音傳開去
[00:11:11.720 --> 00:11:14.440]  耶穌基督也都是勸門徒
[00:11:14.440 --> 00:11:19.000]  叫他們求主來打發工人出去
[00:11:19.000 --> 00:11:21.440]  但是當他們討告討告的時候
[00:11:21.440 --> 00:11:24.800]  耶穌基督就應許了他們的討告
[00:11:24.800 --> 00:11:28.040]  甚至使得他們自己成為工人
[00:11:28.040 --> 00:11:30.880]  出去為神作供
[00:11:30.880 --> 00:11:32.400]  這個是很重要的
[00:11:32.400 --> 00:11:35.280]  我們每個人都應該要有一個心
[00:11:35.280 --> 00:11:37.160]  來向主討告
[00:11:37.160 --> 00:11:39.840]  祈求神送多些工人出去
[00:11:39.840 --> 00:11:42.960]  甚至是將自己也送出去
[00:11:42.960 --> 00:11:47.680]  成為傳達神話語的工人之一
[00:11:47.680 --> 00:11:50.360]  大部分的基督徒
[00:11:50.360 --> 00:11:53.000]  我們不肯去傳福音
[00:11:53.000 --> 00:11:56.920]  或者不肯去做宣教的工作
[00:11:56.920 --> 00:11:58.840]  原因是什麼呢?
[00:11:58.840 --> 00:12:00.000]  很多時候你有沒有聽過
[00:12:00.000 --> 00:12:00.560]  有些人都說
[00:12:00.560 --> 00:12:03.040]  哎呀 我不行的
[00:12:03.040 --> 00:12:04.800]  我還沒準備好
[00:12:04.800 --> 00:12:06.400]  我還沒夠成熟
[00:12:06.400 --> 00:12:09.360]  等我成熟一點再去吧
[00:12:09.360 --> 00:12:10.880]  但是大家有沒有見到
[00:12:10.880 --> 00:12:14.920]  耶穌基督差派12個門徒出去的時候
[00:12:14.920 --> 00:12:17.600]  他們是不是已經很成熟了?
[00:12:17.600 --> 00:12:19.240]  當然不是了
[00:12:19.240 --> 00:12:22.160]  我們見到甚至是去到日後
[00:12:22.160 --> 00:12:24.640]  當耶穌基督被捕的時候
[00:12:24.640 --> 00:12:25.720]  這群基督徒
[00:12:25.720 --> 00:12:28.440]  這群門徒都不是很成熟
[00:12:28.440 --> 00:12:30.240]  所以我們不需要真真正正
[00:12:30.240 --> 00:12:31.520]  等到很成熟
[00:12:31.520 --> 00:12:35.160]  預備好了才出去為神工作
[00:12:35.160 --> 00:12:37.120]  因為我們出去為神工作
[00:12:37.120 --> 00:12:39.160]  是靠神的力量
[00:12:39.160 --> 00:12:41.640]  不是靠我們自己的力量
[00:12:41.640 --> 00:12:42.960]  但是很重要的
[00:12:42.960 --> 00:12:44.680]  就是我們要求神
[00:12:44.680 --> 00:12:46.920]  給我們有一個憐憫的心
[00:12:46.920 --> 00:12:48.440]  有一個惻隱的心
[00:12:48.440 --> 00:12:50.520]  就好像耶穌基督那樣
[00:12:50.520 --> 00:12:52.120]  記不記得我們剛才在這裡
[00:12:52.120 --> 00:12:53.880]  《馬太福音》第九章
[00:12:53.880 --> 00:12:55.960]  耶穌基督見到那麼多人
[00:12:55.960 --> 00:12:56.920]  還沒得救
[00:12:56.920 --> 00:12:59.200]  祂就起了憐憫的心
[00:12:59.200 --> 00:13:01.720]  甚至是差派門徒出去
[00:13:01.720 --> 00:13:03.440]  所以我們都是一樣
[00:13:03.440 --> 00:13:05.120]  我們一樣要和耶穌基督
[00:13:05.120 --> 00:13:07.560]  有一個憐憫惻隱的心
[00:13:07.560 --> 00:13:09.480]  才能夠做一個
[00:13:09.480 --> 00:13:14.800]  將神的話語傳出去的人
[00:13:14.800 --> 00:13:18.160]  其實我們差派出去
[00:13:18.160 --> 00:13:20.640]  為神做這些宣教的工作
[00:13:20.640 --> 00:13:22.800]  是有個雙重的任務
[00:13:22.800 --> 00:13:25.200]  第一個任務當然就是傳福音
[00:13:25.200 --> 00:13:29.560]  這是最主要的原因
[00:13:29.560 --> 00:13:31.800]  但是另外有個原因是什麼呢?
[00:13:31.800 --> 00:13:34.560]  另外一個原因就是為了我們自己好
[00:13:34.560 --> 00:13:36.560]  為了我們自己的益處
[00:13:36.560 --> 00:13:38.640]  為了我們自己的裝備
[00:13:38.640 --> 00:13:39.920]  所以我們看到
[00:13:39.920 --> 00:13:42.440]  做這個傳福音宣教的工作
[00:13:42.440 --> 00:13:43.920]  是有雙重的任務
[00:13:43.920 --> 00:13:45.120]  為自己好
[00:13:45.120 --> 00:13:48.720]  也是為人好
[00:13:48.720 --> 00:13:51.920]  有很多人可能就會問
[00:13:51.920 --> 00:13:53.600]  是不是真的每個基督徒
[00:13:53.600 --> 00:13:56.000]  都要被差派出去呢?
[00:13:56.000 --> 00:13:58.760]  聖經是不是真的有這樣說的?
[00:13:58.760 --> 00:14:01.800]  在這個系列裡面
[00:14:01.800 --> 00:14:03.800]  我用這個例子都用了很多次
[00:14:03.800 --> 00:14:05.480]  記不記得在《路加福音》
[00:14:05.480 --> 00:14:08.080]  9章57至60節
[00:14:08.080 --> 00:14:10.680]  講到有一個人走去問耶穌基督
[00:14:10.680 --> 00:14:13.280]  他說我願意跟從你
[00:14:13.280 --> 00:14:14.800]  但是耶穌基督和他說
[00:14:14.800 --> 00:14:16.480]  他說狐狸有洞
[00:14:16.480 --> 00:14:18.560]  天上的飛鳥有窩
[00:14:18.560 --> 00:14:21.360]  但是人子連枕頭的地方都沒有
[00:14:21.360 --> 00:14:24.560]  我相信這個人是被耶穌基督嚇走了
[00:14:24.560 --> 00:14:26.760]  於是耶穌基督和另外一個人說
[00:14:26.760 --> 00:14:28.720]  不如你來跟從我
[00:14:28.720 --> 00:14:29.920]  這個人又聽一聽
[00:14:29.920 --> 00:14:31.880]  他說連枕頭的地方都沒有
[00:14:31.880 --> 00:14:33.120]  你叫我跟從你
[00:14:33.120 --> 00:14:34.560]  不如等我爸爸
[00:14:34.560 --> 00:14:36.160]  是百年之後
[00:14:36.160 --> 00:14:37.280]  我來跟從你
[00:14:37.280 --> 00:14:39.000]  我撞了我爸爸之後
[00:14:39.000 --> 00:14:40.840]  耶穌基督怎麼和他說?
[00:14:40.840 --> 00:14:44.440]  他說任憑死人埋葬他們的死人
[00:14:44.440 --> 00:14:48.280]  你只管去傳揚神國的道
[00:14:48.280 --> 00:14:50.360]  有沒有看到耶穌基督和他說什麼?
[00:14:50.360 --> 00:14:53.160]  你只管去傳揚神國的道
[00:14:53.160 --> 00:14:57.280]  這個人都沒有答應跟隨耶穌基督
[00:14:57.280 --> 00:15:00.360]  他在考慮跟隨耶穌基督
[00:15:00.360 --> 00:15:01.800]  耶穌基督已經說
[00:15:01.800 --> 00:15:03.400]  你來跟從我
[00:15:03.400 --> 00:15:06.400]  你只管去傳揚神國的道
[00:15:06.400 --> 00:15:08.600]  讓我們看到不是說
[00:15:08.600 --> 00:15:10.920]  你真的要成為一個成熟的基督徒
[00:15:10.920 --> 00:15:12.360]  你才去傳福音
[00:15:12.360 --> 00:15:14.560]  是每一個基督徒的責任
[00:15:14.560 --> 00:15:17.280]  這也是耶穌基督給我們每個基督徒
[00:15:17.280 --> 00:15:20.000]  大使命的命令
[00:15:20.000 --> 00:15:23.120]  在這裡馬太福音28章的版本
[00:15:23.120 --> 00:15:26.200]  說去使萬民作主的門徒
[00:15:26.200 --> 00:15:30.640]  每個基督徒都要去使萬民作主的門徒
[00:15:30.640 --> 00:15:33.120]  在這裡馬可福音16章的版本說
[00:15:33.120 --> 00:15:36.000]  去傳福音給萬民
[00:15:36.000 --> 00:15:40.000]  在這裡路加福音24章的大使命的版本說
[00:15:40.000 --> 00:15:43.480]  要傳悔改的道到萬方
[00:15:43.480 --> 00:15:47.240]  我們每個基督徒都有一個使命
[00:15:47.240 --> 00:15:52.040]  要去傳福音到萬方到萬國
[00:15:52.040 --> 00:15:53.440]  但我上次說過
[00:15:53.440 --> 00:15:57.080]  一個門徒是跟從耶穌基督的人
[00:15:57.080 --> 00:16:00.080]  耶穌基督是叫我們要做這些事
[00:16:00.080 --> 00:16:01.840]  我們要跟從祂
[00:16:01.840 --> 00:16:05.480]  也是要遵守耶穌基督的旨意
[00:16:05.480 --> 00:16:07.320]  耶穌基督的旨意讓我們看到
[00:16:07.320 --> 00:16:11.760]  這裡大使命就是要去使萬民成為祂的門徒
[00:16:11.760 --> 00:16:13.120]  所以很清楚
[00:16:13.120 --> 00:16:16.560]  這是每一個基督徒都應該要做的
[00:16:16.560 --> 00:16:20.080]  不是說有兩個不同的階級
[00:16:20.080 --> 00:16:22.240]  門徒和信徒
[00:16:22.240 --> 00:16:26.200]  剛剛和余牧師說起這件事
[00:16:26.200 --> 00:16:27.400]  他說哎呀
[00:16:27.400 --> 00:16:31.200]  他說我最近聽到另外一個牧師教
[00:16:31.200 --> 00:16:35.160]  他說有四種不同等級的基督徒
[00:16:35.160 --> 00:16:38.160]  信徒和門徒
[00:16:38.160 --> 00:16:41.360]  聖徒和使徒
[00:16:41.360 --> 00:16:43.000]  有四種不同
[00:16:43.000 --> 00:16:45.720]  這些就真是可怕了
[00:16:45.720 --> 00:16:48.240]  首先我們等一下都會看到
[00:16:48.240 --> 00:16:51.360]  沒有一個人在我們當中是使徒
[00:16:51.360 --> 00:16:54.040]  還分開有四個不同的等級
[00:16:54.040 --> 00:16:57.440]  在這個系列我和大家說得很清楚
[00:16:57.440 --> 00:16:59.080]  沒有不同的等級
[00:16:59.080 --> 00:17:00.480]  所有的信徒
[00:17:00.480 --> 00:17:02.800]  所有的基督徒都是門徒
[00:17:02.800 --> 00:17:06.320]  我們都得到耶穌基督的使命
[00:17:06.320 --> 00:17:09.320]  來將祂的福音傳出去
[00:17:09.320 --> 00:17:11.440]  其實我們今天可以看到
[00:17:11.440 --> 00:17:15.360]  《馬太福音》第十章可以分開三個段落
[00:17:15.360 --> 00:17:16.240]  很有趣
[00:17:16.240 --> 00:17:17.320]  每一個段落
[00:17:17.320 --> 00:17:21.320]  最後一節的經文都說同一樣的事
[00:17:21.320 --> 00:17:24.480]  我實在告訴你們
[00:17:24.480 --> 00:17:28.560]  所以第一個段落是由第五節到第十五節
[00:17:28.560 --> 00:17:31.480]  第十五節就說我實在告訴你們
[00:17:31.480 --> 00:17:34.760]  五節到十五節是說到這個時公
[00:17:34.760 --> 00:17:35.640]  這個猜傳
[00:17:35.640 --> 00:17:37.080]  這個短傳的時公
[00:17:37.080 --> 00:17:38.600]  是有三點
[00:17:38.600 --> 00:17:41.320]  這三點我會和大家等一下分開
[00:17:41.320 --> 00:17:42.400]  分享
[00:17:42.400 --> 00:17:44.800]  第二個部分又是去到二十三節
[00:17:44.800 --> 00:17:46.360]  我們看到耶穌基督說
[00:17:46.360 --> 00:17:48.080]  我實在告訴你們
[00:17:48.080 --> 00:17:50.880]  這個是十六節到二十三節
[00:17:50.880 --> 00:17:55.160]  這一段的經文是說一個被猜顯出去的人
[00:17:55.160 --> 00:17:58.760]  對耶穌基督的呼召有什麼回應
[00:17:58.760 --> 00:18:03.080]  而第三個階段是二十四節到四十二節
[00:18:03.080 --> 00:18:04.800]  由四十二節又是說
[00:18:04.800 --> 00:18:06.880]  我實在告訴你們
[00:18:06.880 --> 00:18:08.680]  二十四節到四十二節
[00:18:08.680 --> 00:18:11.200]  是說一個被猜顯出去的人
[00:18:11.200 --> 00:18:12.760]  有什麼代價
[00:18:12.760 --> 00:18:15.320]  今天會說是五節到十五節
[00:18:15.320 --> 00:18:17.960]  接著兩個分享是會說
[00:18:17.960 --> 00:18:22.400]  十六節到四十二節
[00:18:22.400 --> 00:18:25.800]  其實我們今天說的這個經文
[00:18:25.800 --> 00:18:28.720]  是有兩個很大的極端
[00:18:28.720 --> 00:18:31.920]  一個極端是有時間性的
[00:18:31.920 --> 00:18:34.160]  為什麼叫有時間性
[00:18:34.160 --> 00:18:37.320]  因為是歷史上的一個時刻
[00:18:37.320 --> 00:18:39.280]  是在歷史上的時刻
[00:18:39.280 --> 00:18:42.960]  第一次耶穌基督差派十二個門徒出去
[00:18:42.960 --> 00:18:44.640]  或者十二個使徒
[00:18:44.640 --> 00:18:49.240]  說第一次就不會有第二個第一次了
[00:18:49.240 --> 00:18:50.280]  只有一個第一次
[00:18:50.280 --> 00:18:52.000]  這件事不會再發生
[00:18:52.000 --> 00:18:55.760]  所以在歷史上絕對是有它的時間性
[00:18:55.760 --> 00:18:57.920]  它的時間的重要性
[00:18:57.920 --> 00:19:00.600]  另外一件事就是在那個時候
[00:19:00.600 --> 00:19:02.800]  在《馬太福音》第十章
[00:19:02.800 --> 00:19:06.840]  神還是將這個天國賜給猶太人
[00:19:06.840 --> 00:19:08.800]  但是他們沒有接受到
[00:19:08.800 --> 00:19:10.840]  但是在第十章
[00:19:10.840 --> 00:19:13.680]  神仍然是先賜給猶太人
[00:19:13.680 --> 00:19:15.120]  因為如果我們記得的話
