
[00:00:00.000 --> 00:00:06.840]  這幾次我們都在查《但義理書》
[00:02:38.640 --> 00:02:39.600]  要他改名
[00:02:39.600 --> 00:02:40.560]  名都沒有了
[00:02:40.560 --> 00:02:41.560]  他可以接受
[00:02:41.560 --> 00:02:46.280]  要他接受當地巴比倫的教育
[00:02:46.280 --> 00:02:47.280]  他可以接受
[00:02:47.280 --> 00:02:53.240]  但王亦要改變他的飲食習慣
[00:02:53.240 --> 00:02:54.760]  他不能夠接受
[00:02:54.760 --> 00:02:57.480]  所以在但義理書第一章一開始的時候
[00:02:57.480 --> 00:03:00.920]  我們看到但義理面對很大的挑戰
[00:03:00.920 --> 00:03:01.800]  不單止是他
[00:03:01.800 --> 00:03:03.640]  並且是他和三個朋友
[00:03:03.640 --> 00:03:05.280]  四個年輕人
[00:03:05.280 --> 00:03:07.760]  一去到巴比倫的地方
[00:03:07.760 --> 00:03:12.840]  已經是因為王要改變他們的飲食習慣
[00:03:12.840 --> 00:03:17.400]  而他們明白到神的教訓
[00:03:17.400 --> 00:03:20.720]  是他們吃的東西要和其他人不同
[00:03:20.720 --> 00:03:22.800]  所以他就堅持
[00:03:22.800 --> 00:03:24.200]  名可以改
[00:03:24.200 --> 00:03:26.480]  教育可以接受
[00:03:26.480 --> 00:03:30.800]  但是不肯去吃王所賜給他們的東西
[00:03:30.800 --> 00:03:35.440]  他就蒙太監長的恩代
[00:03:35.440 --> 00:03:37.520]  讓他可以素食
[00:03:37.520 --> 00:03:38.720]  讓他只能喝水
[00:03:38.720 --> 00:03:40.720]  神又祝福他讓他過關
[00:03:40.720 --> 00:03:45.640]  讓他一樣能夠生肥大大
[00:03:45.640 --> 00:03:48.040]  不要因為不吃王的東西
[00:03:48.040 --> 00:03:49.480]  而身體受到虧損
[00:03:49.480 --> 00:03:50.840]  所以在第一章的時候
[00:03:50.840 --> 00:03:53.720]  我們看到但義理和他三個朋友
[00:03:53.720 --> 00:03:55.160]  是那麼年輕
[00:03:55.160 --> 00:03:59.240]  已經能夠堅守他的信仰和他的立場
[00:03:59.240 --> 00:04:01.200]  然後我們看到神是信實的
[00:04:01.200 --> 00:04:02.600]  神沒有虧待他們
[00:04:02.600 --> 00:04:05.600]  神讓他們過了第一關
[00:04:05.600 --> 00:04:08.920]  但義理書在開頭這幾章
[00:04:08.920 --> 00:04:10.720]  第二個人物出現
[00:04:10.720 --> 00:04:13.080]  是上一次我們看第二章的時候
[00:04:13.080 --> 00:04:14.360]  已經出現的是什麼呢?
[00:04:14.360 --> 00:04:18.600]  是巴比倫的王尼布甲尼撒
[00:04:18.600 --> 00:04:23.160]  這個王軍事上是很厲害
[00:04:23.160 --> 00:04:26.280]  他也是一個非常聰明的人
[00:04:26.280 --> 00:04:28.760]  但是是一個很驕傲的人
[00:04:28.760 --> 00:04:31.400]  在第二章上一次我們看
[00:04:31.400 --> 00:04:32.720]  但義理書第二章的時候
[00:04:32.720 --> 00:04:35.040]  就是王的困境是什麼呢?
[00:04:35.040 --> 00:04:38.600]  他在想將來會發生什麼事
[00:04:38.600 --> 00:04:39.880]  他發了一個夢
[00:04:39.880 --> 00:04:41.560]  這個夢令他很害怕
[00:04:41.560 --> 00:04:42.680]  他睡不著覺
[00:04:42.680 --> 00:04:43.960]  但是很糟糕的
[00:04:43.960 --> 00:04:45.960]  他忘記了那個夢是什麼夢
[00:04:45.960 --> 00:04:51.320]  通過那些術士、哲士、智慧者
[00:04:51.320 --> 00:04:52.720]  那些法術師
[00:04:52.720 --> 00:04:56.480]  沒有辦法能夠告訴王
[00:04:56.480 --> 00:04:57.880]  他發的夢是什麼夢
[00:04:57.880 --> 00:05:01.800]  更加不能夠解釋那個夢是什麼意思
[00:05:01.800 --> 00:05:07.480]  那是不是只是王很偶然發生夢
[00:05:07.480 --> 00:05:09.720]  那個故事就繼續
[00:05:09.720 --> 00:05:10.600]  我相信不是
[00:05:10.600 --> 00:05:11.800]  有神的手在那裡
[00:05:11.800 --> 00:05:16.880]  但是我們看到神的工作是先預備了人的心
[00:05:16.880 --> 00:05:19.240]  他預備了但義理
[00:05:19.240 --> 00:05:22.160]  預備了他三個的朋友
[00:05:22.160 --> 00:05:24.040]  是預備了他們的心
[00:05:24.040 --> 00:05:26.960]  然後神為他們打開機會的門
[00:05:26.960 --> 00:05:32.160]  當沒有人能夠說到王法的夢是什麼
[00:05:32.160 --> 00:05:35.320]  更加沒有人能夠解釋那個夢是什麼的時候
[00:05:35.320 --> 00:05:37.280]  就是神的時間來到
[00:05:37.280 --> 00:05:38.720]  神的機會來到
[00:05:38.720 --> 00:05:42.240]  所以今天很多時候我們相信了主
[00:05:42.240 --> 00:05:44.760]  神其實一直在預備我們
[00:05:44.760 --> 00:05:48.480]  我是做了21年商業、銀行
[00:05:48.480 --> 00:05:51.080]  然後神才呼召我來服侍他
[00:05:51.080 --> 00:05:54.280]  回看那21年有沒有浪費呢?
[00:05:54.280 --> 00:05:57.120]  有些人就說:是不是浪費了
[00:05:57.120 --> 00:05:59.040]  以前做了21年
[00:05:59.040 --> 00:05:59.920]  做得那麼好
[00:05:59.920 --> 00:06:01.240]  浪費了那些時間
[00:06:01.240 --> 00:06:02.080]  其實不是的
[00:06:02.080 --> 00:06:04.440]  神今天在用你
[00:06:04.440 --> 00:06:06.120]  他在鍛鍊你的時候
[00:06:06.120 --> 00:06:08.560]  只要你肯被神鍛鍊
[00:06:08.560 --> 00:06:12.920]  全部這些都是可以在神的手中被他用的
[00:06:12.920 --> 00:06:14.600]  到適當的時候
[00:06:14.600 --> 00:06:16.600]  只要我們對神有那個心
[00:06:16.600 --> 00:06:17.920]  我們已經預備好
[00:06:17.920 --> 00:06:20.160]  不是說我們完全預備好
[00:06:20.160 --> 00:06:23.680]  但是神是讓我們再踏上第二步
[00:06:23.680 --> 00:06:26.720]  他開門讓但義理和他三個朋友
[00:06:26.720 --> 00:06:30.720]  有機會解釋到那個夢
[00:06:30.720 --> 00:06:32.920]  那個夢他怎麼知道呢?
[00:06:32.920 --> 00:06:35.240]  王法的夢人怎麼知道呢?
[00:06:35.400 --> 00:06:37.840]  很明顯是神告訴他
[00:06:37.840 --> 00:06:40.640]  神透過意象告訴但義理
[00:06:40.640 --> 00:06:44.120]  不僅是告訴他王法的夢是什麼夢
[00:06:44.120 --> 00:06:46.320]  他連解釋都給他
[00:06:46.320 --> 00:06:51.120]  但當神未把這個夢和解釋給他之前
[00:06:51.120 --> 00:06:53.840]  他已經對神很有信心
[00:06:53.840 --> 00:06:56.480]  他知道神一定會幫助他
[00:06:56.480 --> 00:07:00.480]  所以他去到王的面前去求時間
[00:07:00.480 --> 00:07:02.960]  然後他回去和三個朋友一起祈禱
[00:07:02.960 --> 00:07:03.840]  上一次我們說
[00:07:03.840 --> 00:07:06.800]  但義理是一個禱告的勇士
[00:07:06.800 --> 00:07:10.880]  他知道禱告能夠讓他親近神
[00:07:10.880 --> 00:07:13.960]  能夠讓他體貼到神的心意
[00:07:13.960 --> 00:07:17.120]  神就把他所知道的給過他
[00:07:17.120 --> 00:07:22.200]  上一次我們擺一個象出來
[00:07:22.200 --> 00:07:26.280]  上一次神給但義理看到王法的夢
[00:07:26.280 --> 00:07:28.280]  是一個很大的象
[00:07:28.280 --> 00:07:31.560]  這個象的頭是金的
[00:07:32.080 --> 00:07:34.360]  但義理解釋給王聽
[00:07:34.360 --> 00:07:38.920]  這個金的頭就是尼泊加比薩王尼了
[00:07:38.920 --> 00:07:41.800]  這個象不僅是頭
[00:07:41.800 --> 00:07:42.880]  頭是金的
[00:07:42.880 --> 00:07:47.000]  接下來肩膀和兩臂是銀的
[00:07:47.000 --> 00:07:51.200]  這個是在巴比倫朝代之後
[00:07:51.200 --> 00:07:54.240]  其實巴比倫雖然那時候很了不起
[00:07:54.240 --> 00:07:56.640]  但只是大概八十年左右
[00:07:56.640 --> 00:07:59.320]  在但義理的一生當中
[00:07:59.320 --> 00:08:00.680]  沒多久之後
[00:08:00.680 --> 00:08:02.800]  他就進入第二個朝代
[00:08:02.800 --> 00:08:05.600]  原來巴比倫的國要亡
[00:08:05.600 --> 00:08:10.200]  然後是波斯馬代人接續
[00:08:10.200 --> 00:08:12.840]  比巴比倫更加厲害
[00:08:12.840 --> 00:08:15.040]  大概有二百多年
[00:08:15.040 --> 00:08:17.920]  波斯即是今天的伊朗
[00:08:17.920 --> 00:08:20.720]  佔據了整個中東的地方
[00:08:20.720 --> 00:08:21.720]  統治那裡
[00:08:21.720 --> 00:08:24.320]  所以那個就是第二個朝代
[00:08:24.320 --> 00:08:27.400]  但到了土福那裡
[00:08:27.400 --> 00:08:28.920]  那時候是銅
[00:08:29.600 --> 00:08:31.080]  銅是指什麼呢
[00:08:31.080 --> 00:08:35.880]  銅就是指亞歷山大帝開始的希臘
[00:08:35.880 --> 00:08:37.080]  希臘的王國
[00:08:37.080 --> 00:08:38.280]  又是二百年
[00:08:38.280 --> 00:08:42.040]  是接續在波斯的王朝之後
[00:08:42.040 --> 00:08:43.160]  這是第三個
[00:08:43.160 --> 00:08:46.520]  記住這些東西是全部當時沒有發生的
[00:08:46.520 --> 00:08:50.680]  那時候的波斯王國是很弱的
[00:08:50.680 --> 00:08:54.440]  那時候根本沒有亞歷山大帝出現
[00:08:54.440 --> 00:08:55.240]  都沒有出世
[00:08:55.240 --> 00:08:58.200]  現在是在講之後那幾百年的事
[00:08:59.040 --> 00:09:00.760]  但是到了腳
[00:09:00.760 --> 00:09:03.240]  分開腳是鐵的
[00:09:03.240 --> 00:09:08.240]  鐵比銀比銅更加堅固
[00:09:08.240 --> 00:09:12.680]  那個就講到在希臘之後
[00:09:12.680 --> 00:09:14.760]  就是羅馬人的帝國
[00:09:14.760 --> 00:09:17.160]  兩只腳羅馬帝國是要分開
[00:09:17.160 --> 00:09:20.720]  兩個後來是分開西羅馬和東羅馬
[00:09:20.720 --> 00:09:22.640]  然後這只腳
[00:09:22.640 --> 00:09:25.880]  腳是身體上面最長的
[00:09:25.880 --> 00:09:30.160]  原來羅馬帝國統治的時間是最長的
[00:09:30.160 --> 00:09:33.240]  由主前168年左右
[00:09:33.240 --> 00:09:37.360]  一直到主後四百多年
[00:09:37.360 --> 00:09:40.040]  是西羅馬帝國
[00:09:40.040 --> 00:09:41.080]  東羅馬帝國
[00:09:41.080 --> 00:09:43.600]  羅馬是對整個世界
[00:09:43.600 --> 00:09:48.480]  甚至對今天我們美國的影響都很大
[00:09:48.480 --> 00:09:50.680]  羅馬我們今天的數字
[00:09:50.680 --> 00:09:55.840]  我們的日曆都是由羅馬那時候開始的
[00:09:56.160 --> 00:09:57.640]  到了新約的時候
[00:09:57.640 --> 00:09:59.400]  是主耶穌的時代
[00:09:59.400 --> 00:10:01.520]  他們是被羅馬所統治的
[00:10:01.520 --> 00:10:04.440]  羅馬人的軍力
[00:10:04.440 --> 00:10:07.040]  是比以前巴比倫
[00:10:07.040 --> 00:10:07.840]  比波斯
[00:10:07.840 --> 00:10:09.960]  比希臘更加厲害
[00:10:09.960 --> 00:10:13.200]  它有幾百年的時間
[00:10:13.200 --> 00:10:16.560]  然後腳一直下去到底下
[00:10:16.560 --> 00:10:18.680]  去到十個腳趾
[00:10:18.680 --> 00:10:21.560]  到腳趾的時候已經不只是鐵了
[00:10:21.560 --> 00:10:23.760]  是鐵混在泥里
[00:10:23.760 --> 00:10:25.720]  這個是指什麼呢?
[00:10:26.120 --> 00:10:30.200]  這個是指將來世界的終結的時候
[00:10:30.200 --> 00:10:34.280]  鐵就和羅馬仍然有關係
[00:10:34.280 --> 00:10:37.720]  即是說羅馬帝國雖然今天已經不存在了
[00:10:37.720 --> 00:10:40.880]  但是將來會有新的羅馬帝國出現
[00:10:40.880 --> 00:10:42.560]  羅馬帝國在哪裡呢?
[00:10:42.560 --> 00:10:44.080]  羅馬帝國在歐洲
[00:10:44.080 --> 00:10:47.560]  所以將來在世界的末了之前
[00:10:47.560 --> 00:10:49.120]  大家要注意歐洲那邊
[00:10:49.120 --> 00:10:50.680]  十隻腳趾
[00:10:50.680 --> 00:10:52.640]  歐洲會分開十個國
[00:10:52.960 --> 00:10:55.720]  大家都知道歐洲是有共同市場
[00:10:55.720 --> 00:10:58.280]  開始的時候曾經是十個國
[00:10:58.280 --> 00:11:00.560]  不過到今天是二十五個國
[00:11:00.560 --> 00:11:03.680]  因為在東歐那裡有很多小的國
[00:11:03.680 --> 00:11:05.560]  在蘇聯解體之後
[00:11:05.560 --> 00:11:06.960]  出來有很多小的國
[00:11:06.960 --> 00:11:09.520]  今天有二十五個成員
[00:11:09.520 --> 00:11:12.120]  在歐洲的同盟裡面
[00:11:12.120 --> 00:11:14.400]  但是我們很相信
[00:11:14.400 --> 00:11:16.800]  羅馬帝國會有一天再復興
[00:11:16.800 --> 00:11:19.800]  不是以前的羅馬帝國
[00:11:20.240 --> 00:11:22.560]  而是一個新的羅馬帝國
[00:11:22.560 --> 00:11:23.960]  在歐洲那裡
[00:11:23.960 --> 00:11:26.960]  歐洲將會有十個國家聯盟
[00:11:26.960 --> 00:11:30.240]  你說二十五將來怎麼變成十呢?
[00:11:30.240 --> 00:11:33.880]  慢慢走到世界終結的時候
[00:11:33.880 --> 00:11:35.640]  自然會減少
[00:11:35.640 --> 00:11:37.840]  自然到最後的時候
[00:11:37.840 --> 00:11:40.680]  十個國在十個國裡面
[00:11:40.680 --> 00:11:42.200]  狄基督會出來
[00:11:42.200 --> 00:11:44.320]  所以狄基督有些人說
[00:11:44.320 --> 00:11:45.080]  他是什麼人?
[00:11:45.080 --> 00:11:45.680]  是不是美國人?
[00:11:45.680 --> 00:11:46.480]  是哪裡人?
[00:11:46.480 --> 00:11:47.120]  不是
[00:11:47.120 --> 00:11:49.200]  會在歐洲那裡出來
[00:11:49.200 --> 00:11:52.800]  所以大家要注意歐洲將來發生的事
[00:11:52.800 --> 00:11:57.440]  那個是鐵和泥混在一起
[00:11:57.440 --> 00:11:59.920]  鐵和泥能不能混在一起呢?
[00:11:59.920 --> 00:12:01.040]  不能混在一起
[00:12:01.040 --> 00:12:04.000]  鐵和泥硬是混在一起的時候
[00:12:04.000 --> 00:12:05.560]  就變弱了
[00:12:05.560 --> 00:12:08.280]  但是它有不同的東西在裡面
[00:12:08.280 --> 00:12:10.600]  就是說歐洲這十個國家
[00:12:10.600 --> 00:12:13.920]  有很多不同的人在裡面
[00:12:13.920 --> 00:12:15.680]  不同的民族在裡面
[00:12:16.080 --> 00:12:21.200]  那十個的聯盟只是政治上的聯盟
[00:12:21.200 --> 00:12:24.760]  然後第二章給我們看到
[00:12:24.760 --> 00:12:26.800]  這個王的夢是說
[00:12:26.800 --> 00:12:29.280]  在落到他的腳的時候
[00:12:29.280 --> 00:12:31.960]  有一塊石頭不是人手做出來的
[00:12:31.960 --> 00:12:34.680]  這塊石頭扔到他的腳里
[00:12:34.680 --> 00:12:36.800]  將他的腳打散了
[00:12:36.800 --> 00:12:40.880]  將來這十個國家在歐洲那裡出來
[00:12:40.880 --> 00:12:42.880]  甚至將來狄基督在那裡出來
[00:12:42.880 --> 00:12:44.880]  世界走到終結的時候
[00:12:44.880 --> 00:12:48.120]  整個世界的歷史是要崩潰的
[00:12:48.120 --> 00:12:50.120]  就好像這個像一樣
[00:12:50.120 --> 00:12:52.880]  當腳打碎的時候
[00:12:52.880 --> 00:12:56.280]  整個像由金頂、由銀的身、
[00:12:56.280 --> 00:12:59.280]  由銅的肚子一直到鐵的腳
[00:12:59.280 --> 00:13:02.280]  整個像都會倒下來
[00:13:02.280 --> 00:13:05.480]  那個是說到世界的終結
[00:13:05.480 --> 00:13:07.680]  在這裡沒有說得很清楚
[00:13:07.680 --> 00:13:10.880]  只是讓你看到將來
[00:13:10.880 --> 00:13:13.280]  當去到十個腳趾的時候
[00:13:13.280 --> 00:13:15.280]  歐洲聯盟的時候
[00:13:15.280 --> 00:13:18.880]  是到了某一點是神的石頭
[00:13:18.880 --> 00:13:21.280]  第二章解釋得很清楚
[00:13:21.280 --> 00:13:24.480]  這個是神要將他的國建立在地上
[00:13:24.480 --> 00:13:26.680]  地上的國要成為過去
[00:13:26.680 --> 00:13:29.480]  然後神的國會降臨的那個
[00:13:29.480 --> 00:13:32.280]  就是世界的終結
[00:13:32.280 --> 00:13:34.880]  在這裡已經被尼布格尼沙王
[00:13:34.880 --> 00:13:38.080]  這個像已經表現了出來
[00:13:38.080 --> 00:13:40.280]  但是在《但爾利書》裡面
[00:13:40.280 --> 00:13:44.280]  起碼還有兩次是透過黃的夢
[00:13:44.280 --> 00:13:47.280]  和透過《但爾利書》裡面的異象
[00:13:47.280 --> 00:13:51.280]  是再將世界整個的歷史再講出來
[00:13:51.280 --> 00:13:52.680]  是和這個吻合的
[00:13:52.680 --> 00:13:56.080]  但是他又加多了一些資料
[00:13:56.080 --> 00:13:57.680]  將來我們慢慢查會知道
[00:13:57.680 --> 00:13:59.880]  但是記住在目前來說
[00:13:59.880 --> 00:14:02.880]  尼布格尼沙給他看到這件事
[00:14:02.880 --> 00:14:04.080]  他是一個外邦人
[00:14:04.080 --> 00:14:08.480]  所以這個世界歷史是從一個外邦人的角度
[00:14:08.480 --> 00:14:12.280]  但是到之後是在《但爾利書》里
[00:14:12.280 --> 00:14:13.280]  見到異象
[00:14:13.280 --> 00:14:15.080]  神親自給他看到
[00:14:15.080 --> 00:14:15.880]  是從什麼呢?
[00:14:15.880 --> 00:14:18.280]  從以色列人、從選民的角度
[00:14:18.280 --> 00:14:20.280]  來看這個世界的歷史
[00:14:20.280 --> 00:14:22.680]  和猶太人在這個世界歷史
[00:14:22.680 --> 00:14:24.080]  一直到終結的時候
[00:14:24.080 --> 00:14:26.080]  他要扮演什麼樣的角色
[00:14:26.080 --> 00:14:28.880]  在當中有一件很有趣的事
[00:14:28.880 --> 00:14:30.280]  就是我們今天都知道
[00:14:30.280 --> 00:14:32.080]  猶太人是不信耶穌的
[00:14:32.080 --> 00:14:34.480]  大多數猶太人都是不得救的
[00:14:34.480 --> 00:14:38.080]  所以神就揀選了我們這群外邦人
[00:14:38.080 --> 00:14:39.480]  成為祂的身體
[00:14:39.480 --> 00:14:40.880]  今天是教會時代
[00:14:40.880 --> 00:14:42.080]  是恩典時代
[00:14:42.080 --> 00:14:43.880]  你和我都不是猶太人
[00:14:43.880 --> 00:14:45.680]  但是神都揀選我們
[00:14:45.680 --> 00:14:47.280]  我們是第二群被揀選的人
[00:14:47.280 --> 00:14:48.680]  有一個問題就是
[00:14:48.680 --> 00:14:51.080]  猶太人是不是神放棄呢?
[00:14:51.080 --> 00:14:52.680]  祂這麼叛逆神
[00:14:52.680 --> 00:14:53.880]  神這麼愛祂
[00:14:53.880 --> 00:14:54.480]  揀選祂
[00:14:54.480 --> 00:14:58.280]  但是祂竟然將神猜派來的尼賽亞
[00:14:58.280 --> 00:14:59.280]  都釘在十字架上
[00:14:59.280 --> 00:15:00.280]  這麼反叛
[00:15:00.280 --> 00:15:02.680]  神是不是放棄猶太人呢?
[00:15:02.680 --> 00:15:05.680]  但是從《但爾利書》到後來的時候
[00:15:05.680 --> 00:15:08.680]  我們看到神不僅沒有放棄猶太人
[00:15:08.680 --> 00:15:11.680]  在世界終結的最後七年
[00:15:11.680 --> 00:15:13.080]  特別是為了猶太人
[00:15:13.080 --> 00:15:15.280]  要他們全體得救
[00:15:15.280 --> 00:15:17.480]  我們慢慢再看下去的時候
[00:15:17.480 --> 00:15:19.480]  你就會慢慢看到整個世界
[00:15:19.480 --> 00:15:21.880]  歷史的走向到底是怎樣
[00:15:21.880 --> 00:15:23.680]  今天我們進入第三章
[00:15:23.680 --> 00:15:25.680]  第三章特別的地方
[00:15:25.680 --> 00:15:28.280]  第一,沒有《但爾利書》
[00:15:28.280 --> 00:15:31.880]  《但爾利書》在第三章沒有出現
[00:15:31.880 --> 00:15:36.480]  但是在第三章發生了一件很重大的事
[00:15:36.480 --> 00:15:40.480]  在第三章也是這幾個年輕人
[00:15:40.480 --> 00:15:44.080]  第二次接受很重大的挑戰
[00:15:44.080 --> 00:15:46.080]  第一次的挑戰是
[00:15:46.080 --> 00:15:47.680]  他不要食黃的東西
[00:15:47.680 --> 00:15:50.080]  他們很輕易地渡過了那一關
[00:15:50.080 --> 00:15:53.680]  但是更加大的挑戰在後面
[00:15:53.680 --> 00:15:55.680]  就在第三章
[00:15:55.680 --> 00:15:57.480]  但是《但爾利書》不在
[00:15:57.480 --> 00:16:00.480]  我們不知道為什麼《但爾利書》不在
[00:16:00.480 --> 00:16:04.080]  有些人說第三章裡面所發生的事
[00:16:04.080 --> 00:16:06.880]  因為《但爾利書》是很高的職位
[00:16:06.880 --> 00:16:07.880]  所以不關他的事
[00:16:07.880 --> 00:16:09.080]  但是我想不是
[00:16:09.080 --> 00:16:12.280]  可能《但爾利書》出差了也不一定
[00:16:12.280 --> 00:16:14.880]  因為到了第三章的時候
[00:16:14.880 --> 00:16:17.880]  他已經成為國家的宰相
[00:16:17.880 --> 00:16:19.880]  王已經很看好他
[00:16:19.880 --> 00:16:23.480]  因為他在第二章為王解了夢之後
[00:16:23.480 --> 00:16:26.480]  王知道這個人是一個很特別的人
[00:16:26.480 --> 00:16:29.080]  在他裡面有一個真神
[00:16:29.080 --> 00:16:32.680]  雖然尼泊爾和尼沙王不認識這位真神
[00:16:32.680 --> 00:16:35.080]  但是他有這樣的眼光看到
[00:16:35.080 --> 00:16:38.880]  這個人心裡面有真神的力量
[00:16:38.880 --> 00:16:43.880]  所以他提升了《但爾利書》成為國家的宰相
[00:16:43.880 --> 00:16:48.280]  成為宰相可能很多時候是出差的
[00:16:48.280 --> 00:16:50.280]  因為當時沒有飛機
[00:16:50.280 --> 00:16:54.680]  去到哪裡都是要騎馬、騎駱駝
[00:16:54.680 --> 00:16:57.280]  所以可能他當時不在
[00:16:57.280 --> 00:17:00.080]  所以第三章發生這件事
[00:17:00.080 --> 00:17:05.280]  是單單那三個朋友、三個年輕人
[00:17:05.280 --> 00:17:07.880]  一開始的時候尼泊爾和尼沙
[00:17:07.880 --> 00:17:10.880]  尼泊爾和尼沙是一個很驕傲的王
[00:17:10.880 --> 00:17:13.480]  他聽了《但爾利書》解釋給他
[00:17:13.480 --> 00:17:16.280]  夢裡面的那個金像
[00:17:16.280 --> 00:17:18.880]  其實他應該知道
[00:17:18.880 --> 00:17:21.280]  第一,他的國運只是幾十年
[00:17:21.280 --> 00:17:24.280]  之後有那麼多朝代來代替他
[00:17:24.280 --> 00:17:26.680]  他應該很謙卑才對吧?
[00:17:26.680 --> 00:17:29.880]  但是他只記得《但爾利書》解釋給他聽
[00:17:29.880 --> 00:17:31.880]  你就是那個金像
[00:17:31.880 --> 00:17:33.280]  他很開心
[00:17:33.280 --> 00:17:35.680]  所以他就做了一個金像
[00:17:35.680 --> 00:17:38.680]  這個金像是高27公尺
[00:17:38.680 --> 00:17:40.880]  27公尺是90英尺
[00:17:40.880 --> 00:17:43.080]  90尺是幾層樓那麼高
[00:17:43.080 --> 00:17:45.480]  但是闊是多少呢?
[00:17:45.480 --> 00:17:46.680]  闊只是3公尺
[00:17:46.680 --> 00:17:49.280]  3公尺就是9英尺
[00:17:49.280 --> 00:17:54.280]  90英尺高就9英尺闊
[00:17:54.280 --> 00:17:56.880]  這個比例就不太對
[00:17:56.880 --> 00:18:00.280]  是一個很高的像,但是很瘦
[00:18:00.280 --> 00:18:01.680]  不是很對的比例
[00:18:01.680 --> 00:18:04.480]  你想想,你大概5尺多
[00:18:04.480 --> 00:18:06.080]  接近6尺
[00:18:06.080 --> 00:18:08.080]  但是你的身體多橫呢?
[00:18:08.080 --> 00:18:09.880]  你的身體是2尺多橫
[00:18:09.880 --> 00:18:11.080]  你想想這個比例
[00:18:11.080 --> 00:18:14.480]  2尺多橫,5、6尺高
[00:18:14.480 --> 00:18:17.280]  大概是2.5至3
[00:18:17.280 --> 00:18:19.480]  這個比例是對1
[00:18:19.480 --> 00:18:20.880]  但是這個比例是多少?
[00:18:20.880 --> 00:18:22.080]  10比1
[00:18:22.080 --> 00:18:23.680]  10對1
[00:18:23.680 --> 00:18:26.680]  所以一個人當他狂傲的時候
[00:18:26.680 --> 00:18:28.480]  他做出這個像
