
[00:00:00.000 --> 00:00:05.300]  代表教會再次歡迎各位來賓
[00:02:44.380 --> 00:02:47.180]  花天酒地認識壞朋友
[00:02:47.180 --> 00:02:48.780]  包括妓女
[00:02:48.780 --> 00:02:51.380]  包括一些不良的嗜好
[00:02:51.380 --> 00:02:53.380]  全部染了
[00:02:53.380 --> 00:02:55.780]  當然有錢的時候很風光很威風
[00:02:55.780 --> 00:02:56.980]  很多人聽他說
[00:02:56.980 --> 00:02:59.180]  但錢花光之後
[00:02:59.180 --> 00:03:00.580]  就沒有人理他了
[00:03:00.580 --> 00:03:03.780]  這個小兒子想去打工
[00:03:03.780 --> 00:03:05.580]  但從來都是嬌生慣養
[00:03:05.580 --> 00:03:07.180]  根本就不知道怎樣做事
[00:03:07.180 --> 00:03:10.980]  結果就勉勉強強想去餵豬
[00:03:10.980 --> 00:03:14.380]  當時碰巧那個地方有饑荒
[00:03:14.380 --> 00:03:17.780]  所以根本人都沒得吃
[00:03:17.780 --> 00:03:20.980]  豬也更加沒什麼好吃
[00:03:20.980 --> 00:03:23.580]  結果他勉強餵豬的時候
[00:03:23.580 --> 00:03:25.780]  妻子的地步又被人欺負
[00:03:25.780 --> 00:03:27.180]  想吃豬哨
[00:03:27.180 --> 00:03:28.580]  但都沒有人理他
[00:03:28.580 --> 00:03:30.780]  都吃不到豬哨
[00:03:30.780 --> 00:03:31.980]  他心裏覺得很淒涼
[00:03:31.980 --> 00:03:33.580]  他突然靜一靜的時候
[00:03:33.580 --> 00:03:34.780]  他想一下
[00:03:34.780 --> 00:03:37.580]  我曾經得罪我父親
[00:03:37.580 --> 00:03:40.380]  我想回到我家裡
[00:03:40.380 --> 00:03:41.380]  我想有個家
[00:03:41.380 --> 00:03:42.980]  我想回到家裡
[00:03:42.980 --> 00:03:45.580]  當他彈回去的時候
[00:03:45.580 --> 00:03:50.180]  他離遠就看到他爸爸站在門口等他
[00:03:50.180 --> 00:03:51.380]  父親的形象
[00:03:51.380 --> 00:03:53.980]  在這個故事裏面我看到第一樣東西就是
[00:03:53.980 --> 00:03:57.980]  這個父親是一個受傷害的父親
[00:03:57.980 --> 00:04:00.580]  但他是寬容的父親
[00:04:00.580 --> 00:04:01.980]  我不知道我們當中做父親的
[00:04:01.980 --> 00:04:02.780]  特別是現代
[00:04:02.780 --> 00:04:04.180]  我覺得是現代
[00:04:04.180 --> 00:04:05.380]  上一代聽見
[00:04:05.380 --> 00:04:09.180]  可能黃先生這樣的情況比較極端一點
[00:04:09.180 --> 00:04:11.980]  三、四歲被爸爸一棍打走
[00:04:11.980 --> 00:04:13.980]  我覺得都比較極端一點
[00:04:13.980 --> 00:04:17.580]  但上一代的父親通常都比較威嚴
[00:04:17.580 --> 00:04:18.580]  甚至暴力一點
[00:04:18.580 --> 00:04:21.780]  我不知道當中可能都有一些人類似的經歷
[00:04:21.780 --> 00:04:23.380]  但這一代的父親
[00:04:23.380 --> 00:04:25.980]  相反來說
[00:04:25.980 --> 00:04:26.780]  我覺得父親
[00:04:26.780 --> 00:04:29.380]  可能我都是做父親的人
[00:04:29.380 --> 00:04:32.980]  很體會到這一代的父親很容易受傷的
[00:04:32.980 --> 00:04:34.780]  你承不承認?
[00:04:34.780 --> 00:04:35.780]  有多少父親受傷
[00:04:35.780 --> 00:04:36.380]  舉手說不用舉手
[00:04:36.380 --> 00:04:37.380]  說笑而已
[00:04:37.380 --> 00:04:38.180]  不要舉
[00:04:38.180 --> 00:04:40.580]  舉手我怕你的子女不太好意思
[00:04:40.580 --> 00:04:41.180]  不用舉手
[00:04:41.180 --> 00:04:45.380]  不用舉手
[00:04:45.380 --> 00:04:47.980]  很多父親的愛付出
[00:04:47.980 --> 00:04:49.380]  但換回來的
[00:04:49.380 --> 00:04:51.580]  子女一點都不領情
[00:04:51.580 --> 00:04:52.580]  媽媽都是一樣
[00:04:52.580 --> 00:04:53.780]  其實都是一樣
[00:04:53.780 --> 00:04:55.580]  預備了一些東西
[00:04:55.580 --> 00:04:57.580]  好像英墳那樣
[00:04:57.580 --> 00:04:58.980]  我想當中做子女
[00:04:58.980 --> 00:05:01.780]  你有沒有試過?
[00:05:01.780 --> 00:05:03.980]  你叫媽媽叫你起身
[00:05:03.980 --> 00:05:05.780]  試過沒有?
[00:05:05.780 --> 00:05:06.780]  媽媽叫你起身
[00:05:06.780 --> 00:05:08.380]  你不醒
[00:05:08.380 --> 00:05:09.180]  然後你醒了之後
[00:05:09.180 --> 00:05:10.180]  會不會說我做錯了
[00:05:10.180 --> 00:05:10.780]  我不知醒
[00:05:10.780 --> 00:05:12.180]  你會不會這樣說?
[00:05:12.180 --> 00:05:12.980]  會不會?
[00:05:12.980 --> 00:05:15.180]  你會怎麼說?
[00:05:15.180 --> 00:05:17.580]  為什麼不叫我起身?
[00:05:17.580 --> 00:05:19.180]  媽媽我叫了你
[00:05:19.180 --> 00:05:20.980]  然後下一個會怎麼說?
[00:05:20.980 --> 00:05:22.780]  你叫到我醒為止
[00:05:22.780 --> 00:05:24.980]  都是你錯
[00:05:24.980 --> 00:05:26.180]  如果你叫醒她
[00:05:26.180 --> 00:05:27.980]  開燈就一定醒了
[00:05:27.980 --> 00:05:30.980]  她接著會怎麼樣?
[00:05:30.980 --> 00:05:33.180]  會不會很感謝你叫醒她?
[00:05:33.180 --> 00:05:34.380]  你說吧
[00:05:34.380 --> 00:05:36.980]  辯鴨問那些
[00:05:36.980 --> 00:05:38.580]  你會不會很感謝
[00:05:38.580 --> 00:05:39.980]  多謝你撐醒我
[00:05:39.980 --> 00:05:41.780]  會不會呢?
[00:05:41.780 --> 00:05:42.580]  又不會
[00:05:42.580 --> 00:05:43.580]  又罵的
[00:05:43.580 --> 00:05:44.380]  如果你叫不醒她
[00:05:44.380 --> 00:05:44.980]  又罵
[00:05:44.980 --> 00:05:47.180]  叫醒她都罵
[00:05:47.180 --> 00:05:49.980]  子女惹蠻到一個地步
[00:05:49.980 --> 00:05:57.780]  為什麼這麼清楚呢?
[00:05:57.780 --> 00:06:04.180]  因為我以前都是這樣
[00:06:04.180 --> 00:06:05.180]  大家不要誤會
[00:06:05.180 --> 00:06:10.580]  我以前都是這樣
[00:06:10.580 --> 00:06:11.580]  但是做父母的
[00:06:11.580 --> 00:06:14.180]  那種從神而來的愛
[00:06:14.180 --> 00:06:15.780]  不知道從哪裡來的
[00:06:15.780 --> 00:06:18.380]  很容易馬上就原諒
[00:06:18.380 --> 00:06:20.980]  這個父親對著這麼五逆的兒子
[00:06:20.980 --> 00:06:23.380]  竟然一直站在門口等他
[00:06:23.380 --> 00:06:25.580]  等他回轉回來
[00:06:25.580 --> 00:06:29.580]  父親一直沒有將這種傷痕
[00:06:29.580 --> 00:06:32.180]  存在心裏
[00:06:32.180 --> 00:06:35.180]  這是父親那種偉大
[00:06:35.180 --> 00:06:36.980]  父親不是暴力
[00:06:36.980 --> 00:06:39.380]  或者夠惡可以解決問題
[00:06:39.380 --> 00:06:41.780]  父親是那種寬容
[00:06:41.780 --> 00:06:43.180]  和不死的愛
[00:06:43.180 --> 00:06:49.180]  成為了整個家庭裏的支柱
[00:06:49.180 --> 00:06:53.180]  這個父親見這個兒子回來之後
[00:06:53.180 --> 00:06:54.380]  抱著他
[00:06:54.380 --> 00:06:55.380]  雖然他整個身體
[00:06:55.380 --> 00:06:56.180]  大家想像
[00:06:56.180 --> 00:06:57.180]  非常的臭
[00:06:57.180 --> 00:06:58.580]  餵豬和豬爭食
[00:06:58.580 --> 00:07:00.380]  然後走了不知道多少天回來
[00:07:00.380 --> 00:07:03.180]  然後父親抱著他
[00:07:03.180 --> 00:07:04.980]  父親原諒他
[00:07:04.980 --> 00:07:07.780]  但是父親這個原諒
[00:07:07.780 --> 00:07:09.780]  是有一個原則在的
[00:07:09.780 --> 00:07:12.180]  就是兒子肯回轉的時間
[00:07:12.180 --> 00:07:16.180]  這個父親的原諒才能夠有效
[00:07:16.180 --> 00:07:18.780]  大家請聽我說一次
[00:07:18.780 --> 00:07:21.380]  父親的第二個很重要的形象
[00:07:21.380 --> 00:07:24.780]  就是他一個很慈悲憐憫的父親的形象
[00:07:24.780 --> 00:07:25.980]  但同樣他有原則
[00:07:25.980 --> 00:07:27.580]  原則是什麼呢?
[00:07:27.580 --> 00:07:30.980]  等到兒子肯回轉頭的時間
[00:07:30.980 --> 00:07:35.180]  這個父親的原諒才可以生效
[00:07:35.180 --> 00:07:38.180]  如果父親一味的愛他
[00:07:38.180 --> 00:07:40.780]  當他錯的都當他對的話
[00:07:40.780 --> 00:07:42.780]  這個父親根本就失職
[00:07:42.780 --> 00:07:44.380]  但這個父親不捨的愛
[00:07:44.380 --> 00:07:46.980]  是在等候兒子知錯回轉
[00:07:46.980 --> 00:07:49.580]  當他回轉的時間
[00:07:49.580 --> 00:07:51.180]  父親對他的愛
[00:07:51.180 --> 00:07:56.180]  就能夠在他的身上發揮得淋漓盡致
[00:07:56.180 --> 00:07:57.780]  同樣地
[00:07:57.780 --> 00:07:59.580]  做父母的
[00:07:59.580 --> 00:08:01.380]  沒錯我們在這一代裡面
[00:08:01.380 --> 00:08:02.380]  很多人很疼兒子
[00:08:02.380 --> 00:08:03.180]  疼到太窿了
[00:08:03.180 --> 00:08:03.980]  我有時候覺得
[00:08:03.980 --> 00:08:05.580]  疼得太過濃了
[00:08:05.580 --> 00:08:08.980]  但這個父親第二個留下來的形象就是
[00:08:08.980 --> 00:08:09.980]  他很有原則
[00:08:09.980 --> 00:08:11.980]  原則不是靠惡
[00:08:11.980 --> 00:08:14.980]  原則是等他自己心甘情願
[00:08:14.980 --> 00:08:19.580]  回轉回到這個父親的身邊
[00:08:19.580 --> 00:08:23.380]  另外這個父親就立刻為他預備大牌宴席
[00:08:23.380 --> 00:08:24.180]  開個慶祝會
[00:08:24.180 --> 00:08:25.380]  開個派對
[00:08:25.380 --> 00:08:28.780]  幫他預備了一套新的衣服
[00:08:28.780 --> 00:08:30.380]  又幫他穿鞋子
[00:08:30.380 --> 00:08:31.180]  為什麼穿鞋子呢?
[00:08:31.180 --> 00:08:32.580]  因為沒有鞋子穿
[00:08:32.580 --> 00:08:34.980]  回到家裡穿鞋子是很重要的
[00:08:34.980 --> 00:08:36.780]  因為耶穌的時代裡面
[00:08:36.780 --> 00:08:38.780]  一個大戶人家
[00:08:38.780 --> 00:08:39.780]  他有很多傭人
[00:08:39.780 --> 00:08:40.580]  說得清楚一點
[00:08:40.580 --> 00:08:42.780]  他有很多奴隸在家裡服侍
[00:08:42.780 --> 00:08:47.180]  所有家裡的奴隸都沒有鞋子穿
[00:08:47.180 --> 00:08:49.580]  除了自己的子女有鞋子穿
[00:08:49.580 --> 00:08:50.980]  所以穿鞋子表示了
[00:08:50.980 --> 00:08:53.580]  他真是這個家庭裡面的主人
[00:08:53.580 --> 00:08:55.180]  是一個公子
[00:08:55.180 --> 00:08:56.780]  他的兒子回去的時候說
[00:08:56.780 --> 00:08:57.380]  算了
[00:08:57.380 --> 00:08:58.180]  你不要理我
[00:08:58.180 --> 00:08:59.980]  你當我是其中一個傭人也好
[00:08:59.980 --> 00:09:00.980]  因為其他人都欺負我
[00:09:00.980 --> 00:09:02.180]  我回來做你的傭人
[00:09:02.180 --> 00:09:04.580]  因為我曾經散了你的家業
[00:09:04.580 --> 00:09:06.380]  我不配做你的兒子
[00:09:06.380 --> 00:09:08.780]  但是爸爸當他如珠如寶
[00:09:08.780 --> 00:09:14.380]  他的愛沒有因為兒子的反應有所改變
[00:09:14.380 --> 00:09:15.780]  在他大排筵席
[00:09:15.780 --> 00:09:17.780]  和這個兒子慶祝的時候
[00:09:17.780 --> 00:09:20.180]  他大兒子剛剛回來
[00:09:20.180 --> 00:09:22.580]  在田間裡很勤力回來
[00:09:22.580 --> 00:09:23.780]  工作回來
[00:09:23.780 --> 00:09:24.780]  回來之後看到他爸爸
[00:09:24.780 --> 00:09:26.980]  竟然這個五逆子
[00:09:26.980 --> 00:09:28.980]  他弟弟這麼壞
[00:09:28.980 --> 00:09:30.380]  現在大排筵席歡迎他
[00:09:30.380 --> 00:09:32.580]  這樣很不公道
[00:09:32.580 --> 00:09:33.980]  很多兄弟姐妹都是這樣
[00:09:33.980 --> 00:09:35.580]  覺得父母偏心
[00:09:35.580 --> 00:09:36.380]  我問一下你
[00:09:36.380 --> 00:09:37.580]  有多少人覺得父母偏心呢?
[00:09:37.580 --> 00:09:38.580]  請你不要說
[00:09:38.580 --> 00:09:39.580]  都是說笑的
[00:09:39.580 --> 00:09:43.580]  這次令到你父母不太好意思
[00:09:43.580 --> 00:09:44.380]  你問一下你心裡
[00:09:44.380 --> 00:09:46.180]  你覺得父母偏心嗎?
[00:09:46.180 --> 00:09:48.580]  覺得嗎?
[00:09:48.580 --> 00:09:51.780]  覺得嗎?
[00:09:51.780 --> 00:09:55.980]  你有機會再告訴我
[00:09:55.980 --> 00:09:58.780]  所以這個大兒子覺得很委屈
[00:09:58.780 --> 00:09:59.780]  我這麼勤力工作
[00:09:59.780 --> 00:10:01.380]  你都不幫我
[00:10:01.380 --> 00:10:02.580]  從來都沒有試過
[00:10:02.580 --> 00:10:03.580]  給我吃好的東西
[00:10:03.580 --> 00:10:05.380]  但是現在兒子敗了你的家業
[00:10:05.380 --> 00:10:06.380]  回來竟然大排筵席
[00:10:06.380 --> 00:10:08.380]  好像很合理一樣
[00:10:08.380 --> 00:10:10.180]  爸爸跟他說
[00:10:10.180 --> 00:10:12.580]  他說其實我和你一起
[00:10:12.580 --> 00:10:14.380]  我所有的東西都是你的
[00:10:14.380 --> 00:10:16.980]  其實你是為了你自己工作
[00:10:16.980 --> 00:10:18.780]  為了你的前途
[00:10:18.780 --> 00:10:22.580]  不是為了你父親做什麼工作
[00:10:22.580 --> 00:10:23.580]  所有你勤力的東西
[00:10:23.580 --> 00:10:24.980]  都是為了你自己
[00:10:24.980 --> 00:10:28.380]  這個我又非常有感受
[00:10:28.380 --> 00:10:28.980]  兄弟姐妹
[00:10:28.980 --> 00:10:29.980]  作為父母的
[00:10:29.980 --> 00:10:31.380]  你有沒有試過呢?
[00:10:31.380 --> 00:10:33.780]  你為你兒子做完所有的事情之後
[00:10:33.780 --> 00:10:36.180]  他覺得應該懲罰你
[00:10:36.180 --> 00:10:38.380]  我為了你做了
[00:10:38.380 --> 00:10:42.380]  你有沒有試過這樣的經歷呢?
[00:10:42.380 --> 00:10:44.380]  你很辛苦供他讀書
[00:10:44.380 --> 00:10:45.580]  叫他讀書
[00:10:45.580 --> 00:10:47.580]  煞氣他讀書
[00:10:47.580 --> 00:10:49.580]  接著讀完書之後他問什麼?
[00:10:49.580 --> 00:10:50.380]  我讀了
[00:10:50.380 --> 00:10:52.180]  你叫我讀就讀了
[00:10:52.180 --> 00:10:54.580]  像不像你的對白
[00:10:54.580 --> 00:10:55.780]  接著我就會問
[00:10:55.780 --> 00:10:59.180]  原來你讀書是為了我的
[00:10:59.180 --> 00:11:00.180]  你問一問
[00:11:00.180 --> 00:11:02.180]  你自己有沒有說過這些話
[00:11:02.180 --> 00:11:06.180]  原來青年人到成長之後
[00:11:06.180 --> 00:11:08.980]  他覺得我已經讀了書了
[00:11:08.980 --> 00:11:10.380]  你叫我讀我就讀了
[00:11:10.380 --> 00:11:11.580]  你叫我考就考了
[00:11:11.580 --> 00:11:13.380]  你叫我報就報了
[00:11:13.380 --> 00:11:14.380]  踢擊
[00:11:14.380 --> 00:11:17.980]  有沒有試過兒女這樣
[00:11:17.980 --> 00:11:18.980]  叫他報名
[00:11:18.980 --> 00:11:20.180]  叫他交什麼東西
[00:11:20.180 --> 00:11:21.580]  哇!辛苦到什麼程度
[00:11:21.580 --> 00:11:22.380]  接著他就說
[00:11:22.380 --> 00:11:23.780]  你很煩啊
[00:11:23.780 --> 00:11:25.180]  他就繼續打遊戲機
[00:11:25.180 --> 00:11:27.180]  你很煩啊
[00:11:27.180 --> 00:11:31.180]  好像你的讀書是我的責任
[00:11:31.180 --> 00:11:33.780]  我逼你這樣
[00:11:33.780 --> 00:11:34.980]  現在這個父親告訴他
[00:11:34.980 --> 00:11:37.580]  其實你所努力的一切都是你自己的
[00:11:37.580 --> 00:11:38.580]  我是在祝福你
[00:11:38.580 --> 00:11:41.380]  我祝福你和祝福世人完全一樣
[00:11:41.380 --> 00:11:44.380]  不過不同的地方就是
[00:11:44.380 --> 00:11:45.180]  你的兒子
[00:11:45.180 --> 00:11:49.580]  你的弟弟好像死了又復活了
[00:11:49.580 --> 00:11:52.580]  好像不見了又復活了
[00:11:52.580 --> 00:11:54.980]  是死而復活
[00:11:54.980 --> 00:11:55.980]  失而有得的
[00:11:55.980 --> 00:11:58.180]  我很喜歡這個父親所說的這句話
[00:11:58.180 --> 00:11:59.780]  什麼意思呢?
[00:11:59.780 --> 00:12:02.580]  無論兒女怎樣壞也好
[00:12:02.580 --> 00:12:06.380]  這個爸爸的心中仍然有一個盼望
[00:12:06.380 --> 00:12:07.180]  沒錯
[00:12:07.180 --> 00:12:09.780]  做父母一定會有失望
[00:12:09.780 --> 00:12:10.980]  一定會有難過
[00:12:10.980 --> 00:12:12.980]  一定會受傷害的地方
[00:12:12.980 --> 00:12:15.980]  但這個父親留下的另一個形象就是
[00:12:15.980 --> 00:12:19.180]  他不會因為失望而變成絕望
[00:12:19.180 --> 00:12:22.180]  他對著親朋戚友
[00:12:22.180 --> 00:12:23.980]  對著兩個兒子說
[00:12:23.980 --> 00:12:25.980]  就算他死也會復活
[00:12:25.980 --> 00:12:29.180]  就算他不見了也會回頭
[00:12:29.180 --> 00:12:32.980]  這個父親在聖經裏面記載的故事裏面
[00:12:32.980 --> 00:12:37.980]  表現出父親偉大的無條件的愛
[00:12:37.980 --> 00:12:40.780]  大家知不知道今年是2010年
[00:12:40.780 --> 00:12:42.180]  今天是父親節
[00:12:42.180 --> 00:12:44.380]  大家知不知道父親節開始有多少年呢?
[00:12:44.380 --> 00:12:46.380]  有沒有人知道?
[00:12:46.380 --> 00:12:48.380]  有人知道吧
[00:12:48.380 --> 00:12:49.780]  1910年
[00:12:49.780 --> 00:12:52.380]  一百年前是第一個父親節
[00:12:52.380 --> 00:12:54.580]  在美國華盛頓州的地方
[00:12:54.580 --> 00:12:56.580]  有一個道德
[00:12:56.580 --> 00:13:01.180]  道是姓道的道
[00:13:01.180 --> 00:13:01.980]  譯成中文
[00:13:01.980 --> 00:13:05.580]  Mr. Stott的太太道德夫人
[00:13:05.580 --> 00:13:07.580]  她為了紀念她的爸爸
[00:13:07.580 --> 00:13:10.780]  叫做威廉斯馬特先生
[00:13:10.780 --> 00:13:13.180]  William Smart這位先生
[00:13:13.180 --> 00:13:13.980]  為什麼呢?
[00:13:13.980 --> 00:13:16.180]  因為當這個女士
[00:13:16.180 --> 00:13:19.180]  道德夫人的媽媽
[00:13:19.180 --> 00:13:20.980]  這個女士13歲的時候
[00:13:20.980 --> 00:13:21.980]  她的媽媽過世了
[00:13:21.980 --> 00:13:24.780]  所以她的爸爸威廉斯馬特先生
[00:13:24.780 --> 00:13:29.780]  一個人帶了這六個子女
[00:13:29.780 --> 00:13:30.980]  撫養他們成人
[00:13:30.980 --> 00:13:32.180]  而且為了子女聯盟
[00:13:32.180 --> 00:13:35.980]  決心不再結婚
[00:13:35.980 --> 00:13:38.380]  專一的照顧這六個子女
[00:13:38.380 --> 00:13:40.380]  然後這六個子女最後都成人
[00:13:40.380 --> 00:13:43.180]  當當時美國人慶祝母親節的時間
[00:13:43.180 --> 00:13:45.180]  這位Mr. Stott道德夫人就說
[00:13:45.180 --> 00:13:46.980]  為什麼這麼多人歌頌母親
[00:13:46.980 --> 00:13:48.780]  但不歌頌父親呢?
[00:13:48.780 --> 00:13:49.980]  在她的努力之下
[00:13:49.980 --> 00:13:51.980]  轉轉由她的州
[00:13:51.980 --> 00:13:53.380]  由她的教會開始
[00:13:53.380 --> 00:13:54.780]  然後由她的州
[00:13:54.780 --> 00:13:56.380]  又去到整個國家
[00:13:56.380 --> 00:13:57.780]  最後在1910年
[00:13:57.780 --> 00:14:01.780]  被宣佈為全國的一個假期
[00:14:01.780 --> 00:14:04.580]  就是我們的六月第三個星期日的父親節
[00:14:04.580 --> 00:14:06.980]  就是這樣而來
[00:14:06.980 --> 00:14:10.780]  這個六月第三個星期日的父親節
[00:14:10.780 --> 00:14:11.780]  還是六月第三個星期
[00:14:11.780 --> 00:14:14.780]  是因為她爸爸過世那段時間
[00:14:14.780 --> 00:14:16.380]  所以定了這個時間
[00:14:16.380 --> 00:14:20.780]  為她整個國家的父親節
[00:14:20.780 --> 00:14:25.380]  丙姐妹其實耶穌在說聖經裏面
[00:14:25.380 --> 00:14:27.380]  父親那種偉大
[00:14:27.380 --> 00:14:29.380]  這個比喻這個故事
[00:14:29.380 --> 00:14:32.380]  是想表達一個很重要的訊息
[00:14:32.380 --> 00:14:35.380]  就是每一個人在天上
[00:14:35.380 --> 00:14:37.980]  都有一位好像這位父親一樣
[00:14:37.980 --> 00:14:39.580]  這麼偉大
[00:14:39.580 --> 00:14:41.780]  雖然受傷
[00:14:41.780 --> 00:14:44.780]  雖然我們不聽他講
[00:14:44.780 --> 00:14:46.980]  雖然我們叛逆
[00:14:46.980 --> 00:14:48.980]  雖然我們逃走
[00:14:48.980 --> 00:14:53.380]  但他仍然對我們有盼望的這位父神
[00:14:53.380 --> 00:14:54.780]  我們叫天父
[00:14:54.780 --> 00:14:58.180]  他在等待世間上的人向他回轉
[00:14:58.180 --> 00:14:59.180]  歸向他
[00:14:59.180 --> 00:15:01.780]  然後他對我們人生有整個盼望
[00:15:01.780 --> 00:15:03.580]  希望我們不單止信耶穌
[00:15:03.580 --> 00:15:05.380]  還希望我們可以改變
[00:15:05.380 --> 00:15:06.780]  剛才我聽見見證的時候
[00:15:06.780 --> 00:15:08.580]  好像跟黃思亞一樣
[00:15:08.580 --> 00:15:10.580]  我覺得很難想像
[00:15:10.580 --> 00:15:12.180]  一個這樣的背景的父親
[00:15:12.180 --> 00:15:13.980]  怎麼可以改變呢?
[00:15:13.980 --> 00:15:15.780]  怎麼可以承認他是罪人呢?
[00:15:15.780 --> 00:15:18.180]  一個破裂了父子的關係
[00:15:18.180 --> 00:15:19.580]  怎麼可以最後想像到
[00:15:19.580 --> 00:15:22.780]  在那張空椅上一起查經祈禱呢?
[00:15:22.780 --> 00:15:25.380]  如果不是有真實的上帝的接納
[00:15:25.380 --> 00:15:26.980]  和他真實存在的話
[00:15:26.980 --> 00:15:31.380]  我想請問這些事怎麼會發生呢?
[00:15:31.380 --> 00:15:33.780]  最後我用一個故事結束今天的
[00:15:33.780 --> 00:15:37.780]  這個靜悚的時間
[00:15:37.780 --> 00:15:40.380]  有一個新人
[00:15:40.380 --> 00:15:43.980]  他很喜歡去到一個森林裏面
[00:15:43.980 --> 00:15:45.380]  附近一個園林的地方
[00:15:45.380 --> 00:15:47.780]  有一棵蘋果樹
[00:15:47.780 --> 00:15:50.980]  他去那裏玩
[00:15:50.980 --> 00:15:53.180]  這棵蘋果樹很喜歡小新人
[00:15:53.180 --> 00:15:54.980]  小新人經常抱著這棵蘋果樹
[00:15:54.980 --> 00:15:55.980]  很喜歡玩
[00:15:55.980 --> 00:15:59.180]  爬上去樹幹
[00:15:59.180 --> 00:16:00.980]  然後在樹枝上搖晃
[00:16:00.980 --> 00:16:03.380]  好像在當鞦韆一樣玩
[00:16:03.380 --> 00:16:05.980]  肚餓的時候可以吃蘋果樹上的果子
[00:16:05.980 --> 00:16:08.780]  或者撿起蘋果樹上的樹葉
[00:16:08.780 --> 00:16:12.980]  織成一些帽子、衣服來玩
[00:16:12.980 --> 00:16:14.380]  時間過去了
