
[00:00:00.000 --> 00:00:04.000]  (主持人:謝謝 平安)
[00:03:43.000 --> 00:03:45.000]  羅馬書第五章八節
[00:03:45.000 --> 00:03:49.000]  唯有基督在我們還作罪人的時候
[00:03:49.000 --> 00:03:50.000]  為我們死
[00:03:50.000 --> 00:03:54.000]  神的愛就在此向我們顯明了
[00:03:54.000 --> 00:03:57.000]  神是否說你們要做得好
[00:03:57.000 --> 00:04:00.000]  你們的行為要完美
[00:04:00.000 --> 00:04:02.000]  你要符合我的標準
[00:04:02.000 --> 00:04:04.000]  這樣你才能得救
[00:04:04.000 --> 00:04:06.000]  神是否這樣?
[00:04:06.000 --> 00:04:07.000]  不是的
[00:04:07.000 --> 00:04:09.000]  我們還作罪人的時候
[00:04:09.000 --> 00:04:13.000]  神已經將他的獨生子賜給我們
[00:04:13.000 --> 00:04:17.000]  約翰福音十五章十三節告訴我們
[00:04:17.000 --> 00:04:21.000]  沒有東西在世上比這個更大的愛
[00:04:21.000 --> 00:04:23.000]  我們在罪人的時候
[00:04:23.000 --> 00:04:26.000]  神已經將他的獨生子賜給我們
[00:04:26.000 --> 00:04:30.000]  所以我們需要像天父一樣
[00:04:30.000 --> 00:04:32.000]  愛我們的子女
[00:04:32.000 --> 00:04:37.000]  無條件的將最好的賜給我們的子女
[00:04:37.000 --> 00:04:40.000]  說到將最好的賜給我們的子女
[00:04:40.000 --> 00:04:45.000]  很多人會想到物質上的東西
[00:04:45.000 --> 00:04:47.000]  很多父母認為
[00:04:47.000 --> 00:04:51.000]  愛子女就是賜給他們物質上的東西
[00:04:51.000 --> 00:04:53.000]  這樣才是愛子女
[00:04:53.000 --> 00:04:56.000]  其實這只不過是寵壞他們
[00:04:56.000 --> 00:05:00.000]  還有很多父母掛念賺錢
[00:05:00.000 --> 00:05:02.000]  沒有時間和子女在一起
[00:05:02.000 --> 00:05:08.000]  所以他們會買物質上的東西給子女補償
[00:05:08.000 --> 00:05:10.000]  沒有時間陪你
[00:05:10.000 --> 00:05:12.000]  這些是物質上的東西
[00:05:12.000 --> 00:05:17.000]  還有像我們上一代的父母
[00:05:17.000 --> 00:05:19.000]  大家都很熟悉
[00:05:19.000 --> 00:05:22.000]  很多時候父母不懂和子女溝通
[00:05:22.000 --> 00:05:28.000]  他們認為賺錢給子女養家
[00:05:28.000 --> 00:05:30.000]  支持這個家庭
[00:05:30.000 --> 00:05:32.000]  這樣就是愛你們了
[00:05:32.000 --> 00:05:36.000]  很少和子女有密切的關係
[00:05:36.000 --> 00:05:38.000]  認為給你們物質上的東西
[00:05:38.000 --> 00:05:42.000]  這樣已經盡了他們的責任
[00:05:42.000 --> 00:05:46.000]  馬太福音六章八節和三十二節說
[00:05:46.000 --> 00:05:49.000]  你們需要這一切的東西
[00:05:49.000 --> 00:05:51.000]  你們的天父都知道
[00:05:51.000 --> 00:05:55.000]  我們的天父知道我們需要什麼
[00:05:55.000 --> 00:05:58.000]  他在觀察我們
[00:05:58.000 --> 00:06:03.000]  耶穌說神尚且照顧麻將
[00:06:03.000 --> 00:06:06.000]  尚且照顧百合花
[00:06:06.000 --> 00:06:09.000]  連我們頭上的頭髮都數過
[00:06:09.000 --> 00:06:12.000]  馬太福音十章二十九至三十一節
[00:06:12.000 --> 00:06:16.000]  我們的天父對我們是無微不至
[00:06:16.000 --> 00:06:19.000]  所以我們的天父知道我們需要什麼
[00:06:19.000 --> 00:06:21.000]  他是關心我們
[00:06:21.000 --> 00:06:24.000]  所以第一點我們要像天父一樣
[00:06:24.000 --> 00:06:26.000]  愛我們的子女
[00:06:26.000 --> 00:06:31.000]  第二點我們要樂於施捨給我們的子女
[00:06:31.000 --> 00:06:34.000]  我們和天父的關係是怎樣?
[00:06:34.000 --> 00:06:37.000]  我們會向天父祈求
[00:06:37.000 --> 00:06:40.000]  馬太福音七章七至八節
[00:06:40.000 --> 00:06:43.000]  你們祈求就給你們
[00:06:43.000 --> 00:06:44.000]  尋找就尋見
[00:06:44.000 --> 00:06:46.000]  叩門就給你們開門
[00:06:46.000 --> 00:06:49.000]  因為凡祈求的就得著
[00:06:49.000 --> 00:06:51.000]  尋找的就尋見
[00:06:51.000 --> 00:06:54.000]  叩門的就給他開門
[00:06:54.000 --> 00:06:57.000]  很不幸這一節的經文
[00:06:57.000 --> 00:07:02.000]  時時被成功神學的牧師傳道人說
[00:07:02.000 --> 00:07:05.000]  你求什麼神就給你
[00:07:05.000 --> 00:07:07.000]  這節經文不是這樣解釋的
[00:07:07.000 --> 00:07:11.000]  這節經文在馬太福音第七章是什麼?
[00:07:11.000 --> 00:07:13.000]  登山補訓
[00:07:13.000 --> 00:07:16.000]  登山補訓是說什麼?
[00:07:16.000 --> 00:07:21.000]  耶穌基督是教人怎樣能夠進入神的國
[00:07:21.000 --> 00:07:25.000]  所以這絕對是基督徒的應許
[00:07:25.000 --> 00:07:27.000]  你可以向神祈求
[00:07:27.000 --> 00:07:29.000]  我們怎樣祈求?
[00:07:29.000 --> 00:07:32.000]  聖經告訴我們有兩種祈求
[00:07:32.000 --> 00:07:35.000]  神一定不會拒絕的
[00:07:35.000 --> 00:07:38.000]  第一種祈求是什麼?
[00:07:38.000 --> 00:07:41.000]  照著神的旨意來祈求
[00:07:41.000 --> 00:07:43.000]  我講過一篇道
[00:07:43.000 --> 00:07:47.000]  到底該向父子聖靈的那位禱告
[00:07:47.000 --> 00:07:50.000]  我講過什麼叫做奉主名求
[00:07:50.000 --> 00:07:53.000]  我們禱告很喜歡奉主名求
[00:07:53.000 --> 00:07:56.000]  就是照著耶穌基督的名字來求
[00:07:56.000 --> 00:07:59.000]  以色列人是人如其名
[00:07:59.000 --> 00:08:02.000]  所以當我們照著耶穌基督的名字來求
[00:08:02.000 --> 00:08:04.000]  就是照著他的屬性
[00:08:04.000 --> 00:08:06.000]  照著他的旨意來求
[00:08:06.000 --> 00:08:10.000]  這一種祈求神會答應
[00:08:10.000 --> 00:08:15.000]  還有一種就是主禱文教我們
[00:08:15.000 --> 00:08:16.000]  祈求什麼?
[00:08:16.000 --> 00:08:18.000]  日常的需要
[00:08:18.000 --> 00:08:22.000]  我們日常的需要求祢賜過我們
[00:08:22.000 --> 00:08:25.000]  所以如果我們照著神的旨意來求
[00:08:25.000 --> 00:08:27.000]  或者求日常的需要
[00:08:27.000 --> 00:08:29.000]  神一定會賜予
[00:08:29.000 --> 00:08:32.000]  所以我們要將日常的需要
[00:08:32.000 --> 00:08:34.000]  同樣給我們的子女
[00:08:34.000 --> 00:08:36.000]  這就是第二點
[00:08:36.000 --> 00:08:41.000]  所以耶穌基督教我們
[00:08:41.000 --> 00:08:45.000]  就是為我們的日常需要來向神祈求
[00:08:45.000 --> 00:08:48.000]  而耶穌基督給了我們一個比喻
[00:08:48.000 --> 00:08:50.000]  就是跟著經文
[00:08:50.000 --> 00:08:54.000]  我剛才讀了《馬太福音》七章七至八節
[00:08:54.000 --> 00:08:56.000]  在九至十節耶穌基督說
[00:08:56.000 --> 00:09:00.000]  你們中間誰有兒子求餅
[00:09:00.000 --> 00:09:02.000]  反給他石頭呢?
[00:09:02.000 --> 00:09:04.000]  求雨反給他蛇呢?
[00:09:04.000 --> 00:09:08.000]  這就是經文耶穌基督用的比喻
[00:09:08.000 --> 00:09:12.000]  地上的父母尚且知道將最好的給子女
[00:09:12.000 --> 00:09:14.000]  天父更加了
[00:09:14.000 --> 00:09:17.000]  我們很容易將這經文反過來
[00:09:17.000 --> 00:09:19.000]  既然天父這麼疼我們
[00:09:19.000 --> 00:09:21.000]  賜給我們這麼美好的東西
[00:09:21.000 --> 00:09:25.000]  我們地上的父母都要一樣
[00:09:25.000 --> 00:09:30.000]  我們要學習我們的天父來施雨給我們的子女
[00:09:30.000 --> 00:09:35.000]  其中一樣我們應該施雨的就是日常的需要
[00:09:35.000 --> 00:09:37.000]  好像我們天父一樣
[00:09:37.000 --> 00:09:43.000]  求這個字其實在新約聖經希臘文裡
[00:09:43.000 --> 00:09:45.000]  一共出現了六十七次
[00:09:45.000 --> 00:09:50.000]  有五十九次是被翻譯成「祈求」或「求」
[00:09:50.000 --> 00:09:55.000]  有五次是被翻譯成「要」或「要求」
[00:09:55.000 --> 00:10:00.000]  總括來說就是向神提出我們日常的需要
[00:10:00.000 --> 00:10:03.000]  我們所需要的東西
[00:10:03.000 --> 00:10:08.000]  我們應該樂意滿足我們的子女
[00:10:08.000 --> 00:10:12.000]  在日常的需要滿足他們
[00:10:12.000 --> 00:10:15.000]  我們應該好像天父一樣
[00:10:15.000 --> 00:10:17.000]  在暗中觀察
[00:10:17.000 --> 00:10:19.000]  看我們的子女需要什麼
[00:10:19.000 --> 00:10:22.000]  然後來滿足他們的需要
[00:10:22.000 --> 00:10:26.000]  在《雅各書》的一章十七節
[00:10:26.000 --> 00:10:29.000]  經文說:各樣美善的恩賜
[00:10:29.000 --> 00:10:32.000]  和各樣傳遍的賞賜
[00:10:32.000 --> 00:10:34.000]  都是從上頭來的
[00:10:34.000 --> 00:10:37.000]  從重光之父那裡降下來
[00:10:37.000 --> 00:10:39.000]  在他並沒有改變
[00:10:39.000 --> 00:10:41.000]  也沒有轉動的影移
[00:10:41.000 --> 00:10:45.000]  神將一切美好的東西給我們
[00:10:45.000 --> 00:10:48.000]  是甘心樂意不是勉強
[00:10:48.000 --> 00:10:50.000]  沒有條件的
[00:10:50.000 --> 00:10:52.000]  我們說的日常的需要
[00:10:52.000 --> 00:10:54.000]  你有沒有見過做父母的
[00:10:54.000 --> 00:10:56.000]  你乖的我就給你食物
[00:10:56.000 --> 00:10:57.000]  給你水喝
[00:10:57.000 --> 00:10:59.000]  你不乖的我就不給你食物
[00:10:59.000 --> 00:11:00.000]  不給你水喝
[00:11:00.000 --> 00:11:02.000]  沒有這樣的事的
[00:11:02.000 --> 00:11:05.000]  他們乖有另外的賞賜
[00:11:05.000 --> 00:11:07.000]  有另外的獎賞
[00:11:07.000 --> 00:11:11.000]  但日常的需要你一定要提供
[00:11:11.000 --> 00:11:13.000]  經文說沒有轉動的影移
[00:11:13.000 --> 00:11:15.000]  什麼解釋呢?
[00:11:15.000 --> 00:11:16.000]  你有沒有發覺
[00:11:16.000 --> 00:11:18.000]  日頭由東面起的時候
[00:11:18.000 --> 00:11:21.000]  所有的影都是向西斜的
[00:11:21.000 --> 00:11:24.000]  慢慢日落西山的時候
[00:11:24.000 --> 00:11:27.000]  反過來的影都在東面
[00:11:27.000 --> 00:11:31.000]  一天來說影都不斷轉動
[00:11:31.000 --> 00:11:34.000]  何況是每一個月
[00:11:34.000 --> 00:11:37.000]  每年很大很大的轉變
[00:11:37.000 --> 00:11:40.000]  但經文說神給我們的祝福
[00:11:40.000 --> 00:11:43.000]  給我們美善的東西
[00:11:43.000 --> 00:11:47.000]  是永遠不會改變的
[00:11:47.000 --> 00:11:50.000]  因為祂知道我們的需要
[00:11:50.000 --> 00:11:53.000]  我們也很需要像神一樣
[00:11:53.000 --> 00:11:55.000]  讓我們的子女知道
[00:11:55.000 --> 00:11:59.000]  他們隨時隨地可以來到我們面前
[00:11:59.000 --> 00:12:01.000]  來求我們他們需要什麼
[00:12:01.000 --> 00:12:04.000]  這是我們需要做的
[00:12:04.000 --> 00:12:07.000]  當我們去到天堂的時候
[00:12:07.000 --> 00:12:10.000]  有一節經文告訴我們
[00:12:10.000 --> 00:12:13.000]  神會抹乾我們的眼淚
[00:12:13.000 --> 00:12:16.000]  啟示錄的二十一章第四節
[00:12:16.000 --> 00:12:18.000]  有很多解經家
[00:12:18.000 --> 00:12:20.000]  有很多牧師都解錯經
[00:12:20.000 --> 00:12:22.000]  說天堂從來沒有眼淚
[00:12:22.000 --> 00:12:24.000]  經文不是這樣說的
[00:12:24.000 --> 00:12:27.000]  啟示錄的二十一章第四節
[00:12:27.000 --> 00:12:29.000]  說神會抹乾我們的眼淚
[00:12:29.000 --> 00:12:32.000]  然後以後就再沒有眼淚
[00:12:32.000 --> 00:12:36.000]  那你說為什麼我們上到天堂會有眼淚呢?
[00:12:36.000 --> 00:12:39.000]  其中一樣就是我們會發現
[00:12:39.000 --> 00:12:43.000]  有很多機會我們可以向天父祈求
[00:12:43.000 --> 00:12:45.000]  但我們都沒有祈求
[00:12:45.000 --> 00:12:49.000]  就好像在亞國書的四章二節
[00:12:49.000 --> 00:12:53.000]  「你們得不著是因為你們不求」
[00:12:53.000 --> 00:12:56.000]  在世上的時候有很多機會
[00:12:56.000 --> 00:12:58.000]  我們可以向天父祈求
[00:12:58.000 --> 00:12:59.000]  祂來施羽我們
[00:12:59.000 --> 00:13:01.000]  但當我們不去祈求的時候
[00:13:01.000 --> 00:13:03.000]  我們就得不到
[00:13:03.000 --> 00:13:05.000]  我們去到天堂就會發現
[00:13:05.000 --> 00:13:07.000]  我們錯過了很多機會
[00:13:07.000 --> 00:13:10.000]  所以我們一定要教我們的子女
[00:13:10.000 --> 00:13:14.000]  有需要就要來到我們面前
[00:13:14.000 --> 00:13:16.000]  隨時隨地來
[00:13:16.000 --> 00:13:17.000]  他們隨時隨地來
[00:13:17.000 --> 00:13:19.000]  我們都會歡迎他們
[00:13:19.000 --> 00:13:23.000]  千萬不要不敢向他們祈求
[00:13:23.000 --> 00:13:26.000]  說了兩點
[00:13:26.000 --> 00:13:30.000]  我們要像天父一樣愛我們的子女
[00:13:30.000 --> 00:13:32.000]  我們要施羽給他們
[00:13:32.000 --> 00:13:35.000]  我們都要明白他們的怨虐
[00:13:35.000 --> 00:13:39.000]  在詩篇的一百零三篇十三至十四節
[00:13:39.000 --> 00:13:41.000]  就是我們剛才讀的經文
[00:13:41.000 --> 00:13:45.000]  說「父親怎樣憐恤他的兒女
[00:13:45.000 --> 00:13:48.000]  也和說也怎樣憐恤敬畏他的人
[00:13:48.000 --> 00:13:51.000]  因為他知道我們的本體
[00:13:51.000 --> 00:13:54.000]  思念我們不過是塵土」
[00:13:54.000 --> 00:13:56.000]  神是憐恤敬畏他的人
[00:13:56.000 --> 00:13:58.000]  他知道我們的本體
[00:13:58.000 --> 00:14:00.000]  知道我們好像塵土一樣
[00:14:00.000 --> 00:14:03.000]  我們也需要憐恤我們的子女
[00:14:03.000 --> 00:14:05.000]  知道他們的怨虐
[00:14:05.000 --> 00:14:07.000]  他們還小
[00:14:07.000 --> 00:14:10.000]  以弗所書的六章四節也說
[00:14:10.000 --> 00:14:14.000]  「子們作父親的不要惹兒女的戲」
[00:14:14.000 --> 00:14:16.000]  哥羅西書的三章二十一節
[00:14:16.000 --> 00:14:18.000]  很相似的經文
[00:14:18.000 --> 00:14:22.000]  但加上「恐怕他們會灰心」
[00:14:22.000 --> 00:14:24.000]  很多時候我們都會令到
[00:14:24.000 --> 00:14:27.000]  我們的子女灰心喪志
[00:14:27.000 --> 00:14:28.000]  我們做父母的
[00:14:28.000 --> 00:14:30.000]  很多時候我們會怎樣呢?
[00:14:30.000 --> 00:14:33.000]  說了一些不值得的說話
[00:14:33.000 --> 00:14:35.000]  說了一些不應該說的話
[00:14:35.000 --> 00:14:38.000]  「哎呀!我真後悔生了你出來」
[00:14:38.000 --> 00:14:40.000]  「哎呀!我生了一塊叉燒出來吃」
[00:14:40.000 --> 00:14:42.000]  「沒那麼生氣」
[00:14:42.000 --> 00:14:44.000]  我們很喜歡這樣說
[00:14:44.000 --> 00:14:46.000]  但這些話語令到
[00:14:46.000 --> 00:14:48.000]  我們的子女很傷心
[00:14:48.000 --> 00:14:50.000]  會很喪志
[00:14:50.000 --> 00:14:52.000]  做中國人的父母
[00:14:52.000 --> 00:14:54.000]  我們很容易挑剔我們的子女
[00:14:54.000 --> 00:14:57.000]  但很少會說安慰的話
[00:14:57.000 --> 00:14:59.000]  我們要注意
[00:14:59.000 --> 00:15:01.000]  真的做中國人的子女
[00:15:01.000 --> 00:15:03.000]  不是容易的
[00:15:03.000 --> 00:15:06.000]  尤其是在學校的成績
[00:15:06.000 --> 00:15:09.000]  拿個A回來又怎樣呢?
[00:15:09.000 --> 00:15:11.000]  沒什麼笑容的
[00:15:11.000 --> 00:15:12.000]  應該的
[00:15:12.000 --> 00:15:13.000]  A是什麼呢?
[00:15:13.000 --> 00:15:15.000]  acceptable
[00:15:15.000 --> 00:15:17.000]  應該的
[00:15:17.000 --> 00:15:19.000]  預計了你的
[00:15:19.000 --> 00:15:20.000]  拿個B回來呢?
[00:15:20.000 --> 00:15:22.000]  大件事了
[00:15:22.000 --> 00:15:24.000]  B for bad
[00:15:24.000 --> 00:15:26.000]  你千萬不要拿個B
[00:15:26.000 --> 00:15:28.000]  C是catastrophe
[00:15:28.000 --> 00:15:30.000]  D是disaster
[00:15:30.000 --> 00:15:34.000]  真的做中國人的子女不容易
[00:15:34.000 --> 00:15:36.000]  但我們的子女都是軟弱的
[00:15:36.000 --> 00:15:38.000]  像我們這樣是塵土
[00:15:38.000 --> 00:15:40.000]  我們不要太挑剔
[00:15:40.000 --> 00:15:41.000]  不要太苛求
[00:15:41.000 --> 00:15:43.000]  不要惹兒女的氣
[00:15:43.000 --> 00:15:45.000]  但另一方面呢
[00:15:45.000 --> 00:15:48.000]  不是說他們做什麼就任由他們做什麼
[00:15:48.000 --> 00:15:51.000]  我們要諒解他們
[00:15:51.000 --> 00:15:54.000]  我們要知道他們的軟弱
[00:15:54.000 --> 00:15:57.000]  我們自己是不是完美的?
[00:15:57.000 --> 00:15:59.000]  我們自己都不完美
[00:15:59.000 --> 00:16:02.000]  我們怎可以要求我們的子女完美呢?
[00:16:02.000 --> 00:16:05.000]  我們的天父有沒有要求我們完美呢?
[00:16:05.000 --> 00:16:06.000]  沒有
[00:16:06.000 --> 00:16:08.000]  我剛才都說過了
[00:16:08.000 --> 00:16:12.000]  這就是原因他要猜派耶穌基督來世上替我們贖罪
[00:16:12.000 --> 00:16:14.000]  如果我們可以做到完美
[00:16:14.000 --> 00:16:17.000]  你每個人都做到完美上天堂吧
[00:16:17.000 --> 00:16:19.000]  神是知道我們的本體
[00:16:19.000 --> 00:16:21.000]  知道我們的軟弱
[00:16:21.000 --> 00:16:24.000]  所以才猜派他的獨生子來世上
[00:16:24.000 --> 00:16:28.000]  我們都很需要連恤我們的子女
[00:16:28.000 --> 00:16:30.000]  知道他們還小
[00:16:30.000 --> 00:16:33.000]  說了三樣
[00:16:33.000 --> 00:16:36.000]  要愛我們的子女好像天父
[00:16:36.000 --> 00:16:39.000]  要施與他們日常的飲食
[00:16:39.000 --> 00:16:42.000]  要知道他們的軟弱
[00:16:42.000 --> 00:16:45.000]  第四點比較嚴肅
[00:16:45.000 --> 00:16:47.000]  要管教
[00:16:47.000 --> 00:16:50.000]  當他們反叛的時候要管教
[00:16:50.000 --> 00:16:53.000]  希伯來書十二章七至八節
[00:16:53.000 --> 00:16:56.000]  因為主所愛的他必管教
[00:16:56.000 --> 00:17:00.000]  由邊把凡所收納的兒子
[00:17:00.000 --> 00:17:03.000]  你們所忍受的是神管教你們
[00:17:03.000 --> 00:17:05.000]  待你們如同待兒子
[00:17:05.000 --> 00:17:08.000]  應有兒子不被父親管教的
[00:17:08.000 --> 00:17:13.000]  天父管教我們因為他愛我們
[00:17:13.000 --> 00:17:15.000]  不愛我們也不管教
[00:17:15.000 --> 00:17:17.000]  我們也是一樣
[00:17:17.000 --> 00:17:20.000]  我們需要管教我們的子女
[00:17:20.000 --> 00:17:23.000]  在真言十三章二十四節
[00:17:23.000 --> 00:17:27.000]  不忍用杖打兒子的是恨惡他
[00:17:27.000 --> 00:17:31.000]  捅愛兒子的隨時管教
[00:17:31.000 --> 00:17:35.000]  這和我們的想法很不同
[00:17:35.000 --> 00:17:38.000]  我們想到父母管教子女
[00:17:38.000 --> 00:17:39.000]  打子女是怎樣
[00:17:39.000 --> 00:17:41.000]  你都不喜歡你的子女
[00:17:41.000 --> 00:17:43.000]  你就是這樣做的
[00:17:43.000 --> 00:17:45.000]  但經文說什麼
[00:17:45.000 --> 00:17:47.000]  你不管教他們才不愛他們
[00:17:47.000 --> 00:17:49.000]  你憎恨他們
[00:17:49.000 --> 00:17:50.000]  你愛他們的話
[00:17:50.000 --> 00:17:52.000]  你一定要管教他們
[00:17:52.000 --> 00:17:55.000]  管教子女也有學問
[00:17:55.000 --> 00:17:58.000]  管教子女也有四點
[00:17:58.000 --> 00:18:01.000]  第一點我們要注意他們的感受
[00:18:01.000 --> 00:18:04.000]  希伯來書十二章五節
[00:18:04.000 --> 00:18:07.000]  我而你不可輕看主的管教
[00:18:07.000 --> 00:18:10.000]  被他責備的時候也不可灰心
[00:18:10.000 --> 00:18:13.000]  我們管教我們的子女的時候
[00:18:13.000 --> 00:18:15.000]  他們很多時候會灰心喪志
[00:18:15.000 --> 00:18:18.000]  他們可能會認為自己做得不夠好
[00:18:18.000 --> 00:18:21.000]  他們可能會認為我們不愛他們
[00:18:21.000 --> 00:18:23.000]  所以管教的時候
[00:18:23.000 --> 00:18:25.000]  我們一定要重新告訴他們
[00:18:25.000 --> 00:18:27.000]  我們是愛你
[00:18:27.000 --> 00:18:29.000]  我們才管教你
[00:18:29.000 --> 00:18:32.000]  就好像希伯來書十二章七節所說
[00:18:32.000 --> 00:18:37.000]  但很可惜很多時候爸爸喜歡做什麼
[00:18:37.000 --> 00:18:39.000]  喜歡看球賽
[00:18:39.000 --> 00:18:41.000]  很緊張
[00:18:41.000 --> 00:18:43.000]  到處射入龍門
[00:18:43.000 --> 00:18:47.000]  突然子女發脾氣
[00:18:47.000 --> 00:18:49.000]  要去管教
[00:18:49.000 --> 00:18:51.000]  有沒有搞錯呀
[00:18:51.000 --> 00:18:55.000]  媽媽喜歡看韓劇
[00:18:55.000 --> 00:18:57.000]  看得心離死別
[00:18:57.000 --> 00:19:00.000]  最緊張的那場
[00:19:00.000 --> 00:19:02.000]  突然子女頑皮
[00:19:02.000 --> 00:19:04.000]  那怎麼辦
[00:19:04.000 --> 00:19:06.000]  你要去管教的時候
[00:19:06.000 --> 00:19:08.000]  找他們出氣
[00:19:08.000 --> 00:19:10.000]  你影響我的那場
[00:19:10.000 --> 00:19:11.000]  影響我的出氣
[00:19:11.000 --> 00:19:13.000]  你可不可以去管教
[00:19:13.000 --> 00:19:15.000]  我們會懲罰他們
[00:19:15.000 --> 00:19:18.000]  我們需要注意他們的感受
[00:19:18.000 --> 00:19:20.000]  我們懲罰他們的時候
[00:19:20.000 --> 00:19:21.000]  我們會怎樣說
[00:19:21.000 --> 00:19:23.000]  打在你身上
[00:19:23.000 --> 00:19:25.000]  痛在我心上
[00:19:25.000 --> 00:19:28.000]  但我們的子女是否真的這樣覺得
[00:19:28.000 --> 00:19:30.000]  他們會覺得不是的
[00:19:30.000 --> 00:19:32.000]  你找我出氣
[00:19:32.000 --> 00:19:34.000]  所以我們要很小心
[00:19:34.000 --> 00:19:38.000]  第一點就是我們要注意子女的感受
[00:19:38.000 --> 00:19:43.000]  第二點我們要分別他們的罪行
[00:19:43.000 --> 00:19:48.000]  反叛是應該來懲罰管教
[00:19:48.000 --> 00:19:52.000]  但有很多時候是無心之失
[00:19:52.000 --> 00:19:55.000]  無心之失就不要去管教
