
[00:00:00.000 --> 00:00:09.280]  各位節目 早安 《啟事錄》去到尾聲19號10時
[00:05:22.180 --> 00:05:23.740]  因為他看到將來
[00:05:23.740 --> 00:05:25.460]  所以看到將來的得勝
[00:05:25.460 --> 00:05:28.540]  雖然我們都可以很安心
[00:05:28.540 --> 00:05:29.540]  到最後得勝了
[00:05:29.540 --> 00:05:31.060]  現在可以不用工作
[00:05:31.060 --> 00:05:34.940]  我們都可以有這樣的精神
[00:05:34.940 --> 00:05:38.380]  不過其實約翰不是這樣鼓勵我們
[00:05:38.380 --> 00:05:43.380]  然後在第七節就提到一個羔羊的婚宴
[00:05:43.380 --> 00:05:45.460]  這個婚宴就是我們要歡喜快樂
[00:05:45.460 --> 00:05:48.220]  因為我們是新婦
[00:05:48.220 --> 00:05:51.580]  預備迎接我們的主
[00:05:51.580 --> 00:05:53.700]  穿著光明的衣服
[00:05:53.700 --> 00:05:57.660]  就是聖徒所行的義
[00:05:57.660 --> 00:06:00.660]  這個義就是基督給我們的義
[00:06:00.660 --> 00:06:06.980]  回應基督我們所行的義
[00:06:06.980 --> 00:06:10.940]  聖經裡面的婚禮就提到
[00:06:10.940 --> 00:06:14.900]  中正結婚日子新郎要來到女家
[00:06:14.900 --> 00:06:16.460]  普教還教之後
[00:06:16.460 --> 00:06:19.420]  新娘當時就很想快點去
[00:06:19.420 --> 00:06:24.180]  現在約翰所說的新婦正在等候
[00:06:24.180 --> 00:06:26.180]  正在等候新郎來
[00:06:26.180 --> 00:06:29.980]  但是回看聖經裡面的婚禮就是這樣
[00:06:29.980 --> 00:06:35.460]  有時候新郎有事來不了
[00:06:35.460 --> 00:06:36.780]  要去接新娘
[00:06:36.780 --> 00:06:39.100]  當時新娘很心急
[00:06:39.100 --> 00:06:43.620]  有些同類要等候
[00:06:43.620 --> 00:06:48.660]  在《溫書》也提到
[00:06:48.660 --> 00:06:51.980]  約翰所說的就是
[00:06:51.980 --> 00:06:55.380]  在啟示錄裡面提到的新婦
[00:06:55.380 --> 00:07:01.140]  就好像當約翰去拔摩托的時候
[00:07:01.140 --> 00:07:03.220]  那幫信徒就問約翰
[00:07:03.220 --> 00:07:06.220]  主什麼時候回來
[00:07:06.220 --> 00:07:08.500]  耶穌基督說很快會回來
[00:07:08.500 --> 00:07:10.260]  現在教會一直等候
[00:07:10.260 --> 00:07:15.700]  所以當時約翰帶著一個很沉重的信息
[00:07:15.700 --> 00:07:17.620]  他要問耶穌基督
[00:07:17.620 --> 00:07:18.580]  你什麼時候回來
[00:07:18.580 --> 00:07:23.300]  後面有很多頂姐妹正在壁壩受苦裡面
[00:07:23.300 --> 00:07:25.260]  教會一直等
[00:07:25.260 --> 00:07:28.340]  現在有人看到了
[00:07:28.340 --> 00:07:30.500]  耶穌基督不是忘記了回來
[00:07:30.500 --> 00:07:32.740]  也不是貪玩不回來
[00:07:32.740 --> 00:07:36.020]  而是祂是積極辦理事情
[00:07:36.020 --> 00:07:37.740]  祂需要時間
[00:07:37.740 --> 00:07:39.620]  因此祂就鼓勵
[00:07:39.620 --> 00:07:42.940]  我們不要像五個愚拙的同類
[00:07:42.940 --> 00:07:44.020]  不警醒等候
[00:07:44.020 --> 00:07:46.100]  是要隨時等候
[00:07:46.100 --> 00:07:49.460]  所以那個婚宴再次提醒就是
[00:07:49.460 --> 00:07:50.780]  真的回來了
[00:07:50.780 --> 00:07:52.620]  之前不知道什麼時候回來
[00:07:52.620 --> 00:07:54.940]  現在在這個婚宴上
[00:07:54.940 --> 00:07:58.020]  啟示錄就說這個婚宴開始
[00:07:58.020 --> 00:07:59.340]  在得勝的時候
[00:07:59.340 --> 00:08:02.060]  就是新婦等候新郎
[00:08:02.060 --> 00:08:04.940]  新郎現在來了
[00:08:04.940 --> 00:08:06.620]  在等候的時候
[00:08:06.620 --> 00:08:11.780]  就要蒙恩穿光明潔白的細麻衣
[00:08:11.780 --> 00:08:15.940]  這個細麻衣就是聖徒所行的儀
[00:08:15.940 --> 00:08:18.060]  什麼是聖徒所行的儀呢?
[00:08:18.060 --> 00:08:20.460]  在第八字裡
[00:08:20.460 --> 00:08:23.900]  好行為或者是傳福音
[00:08:23.900 --> 00:08:26.580]  或者是什麼呢?
[00:08:26.580 --> 00:08:30.620]  當我們看回聖經提到的潔白的衣裳
[00:08:30.620 --> 00:08:32.940]  我們就要去留意
[00:08:32.940 --> 00:08:35.660]  什麼叫聖徒所行的儀呢?
[00:08:35.660 --> 00:08:38.300]  就是因為我們已經蒙恩了
[00:08:38.300 --> 00:08:41.260]  我們已經有基督給我們的救贖
[00:08:41.260 --> 00:08:44.220]  我們去珍惜基督給我們的救贖
[00:08:44.220 --> 00:08:47.100]  正如一個新娘子穿著一件很漂亮的白色衣服
[00:08:47.100 --> 00:08:48.980]  等候新郎來的時候
[00:08:48.980 --> 00:08:52.180]  這個新郎是不會走出去跟人摔跤的
[00:08:52.180 --> 00:08:56.780]  不會走去跑步去打球
[00:08:56.780 --> 00:08:58.780]  或者是做一些不應該做的事情
[00:08:58.780 --> 00:09:00.980]  因為這樣會弄髒衣服
[00:09:00.980 --> 00:09:03.580]  是沒有辦法迎接新郎的
[00:09:03.580 --> 00:09:05.780]  什麼叫聖徒所行的儀呢?
[00:09:05.780 --> 00:09:09.580]  其實聖徒所行的儀不是因為我們要做什麼
[00:09:09.580 --> 00:09:11.100]  要拼命做很多好事
[00:09:11.100 --> 00:09:18.220]  而是我們要將上帝耶穌基督為我們成就的救贖保存
[00:09:18.220 --> 00:09:20.380]  堅守下去
[00:09:20.380 --> 00:09:22.380]  這個就是我們所行的儀
[00:09:22.380 --> 00:09:26.940]  所以我們所行的儀是在基督的義之上
[00:09:26.940 --> 00:09:29.260]  就是在基督的義先給我們
[00:09:29.260 --> 00:09:32.580]  然後我們去堅持基督所給我們的義
[00:09:32.580 --> 00:09:33.380]  不要糟蹋
[00:09:33.380 --> 00:09:37.100]  不要在最後的時候我們就忘記了主的恩典
[00:09:37.100 --> 00:09:38.540]  或者我們出賣了主
[00:09:38.540 --> 00:09:40.100]  或者我們放棄了
[00:09:40.100 --> 00:09:43.700]  或者在困難的時候我們否定了我們的舊恩
[00:09:43.700 --> 00:09:51.820]  所以聖徒所行的儀就是要好好保存基督給我們的義
[00:09:51.820 --> 00:09:55.820]  這個就是我們真正要行的儀
[00:09:55.820 --> 00:09:59.580]  然後最後的德性就在19章11到16節
[00:09:59.580 --> 00:10:01.980]  剛才是沒有讀到的
[00:10:01.980 --> 00:10:05.780]  那裡就提到有一匹白馬
[00:10:05.780 --> 00:10:08.900]  這個白馬叫做誠信真實
[00:10:08.900 --> 00:10:11.980]  他是按照公義去審判
[00:10:11.980 --> 00:10:13.900]  這個白馬有很多象徵語言
[00:10:13.900 --> 00:10:15.580]  眼睛就像火焰
[00:10:15.580 --> 00:10:16.580]  帶著很多冠冕
[00:10:16.580 --> 00:10:18.100]  很有榮耀的
[00:10:18.100 --> 00:10:19.780]  寫著很多名字
[00:10:19.780 --> 00:10:21.460]  這個名字沒有人知道
[00:10:21.460 --> 00:10:24.100]  這個名字是德性的名字
[00:10:24.100 --> 00:10:26.860]  他穿著淺血的衣服
[00:10:26.860 --> 00:10:29.460]  這個淺血的衣服就代表了
[00:10:29.460 --> 00:10:35.540]  他在世上是為了主的道的緣故而被殺
[00:10:35.540 --> 00:10:37.180]  流血
[00:10:37.180 --> 00:10:39.580]  剛才我們說聖徒所行的儀
[00:10:39.580 --> 00:10:41.980]  我們堅守著基督給我們的舊恩
[00:10:41.980 --> 00:10:43.900]  不放棄
[00:10:43.900 --> 00:10:47.300]  不去否定
[00:10:47.300 --> 00:10:50.780]  現在這個白馬就是代表著
[00:10:50.780 --> 00:10:52.500]  遵行上帝的道
[00:10:52.500 --> 00:10:54.580]  甚至為此流血
[00:10:54.580 --> 00:10:57.500]  所以他的名稱為神的道
[00:10:57.500 --> 00:11:00.780]  因為神的道在這個世界上是被拒絕
[00:11:00.780 --> 00:11:02.260]  被人嫌棄
[00:11:02.260 --> 00:11:04.620]  甚至被人傷害
[00:11:04.620 --> 00:11:08.420]  被人殺害
[00:11:08.420 --> 00:11:13.980]  所以這個白馬就是以一個德性者
[00:11:13.980 --> 00:11:15.300]  基督以一個德性者
[00:11:15.300 --> 00:11:19.620]  神的道就是基督以一個德性者回來
[00:11:19.620 --> 00:11:24.620]  然後我們知道這個白馬是代表他第二次回來
[00:11:24.620 --> 00:11:27.860]  白就是公義的勝利
[00:11:27.860 --> 00:11:31.340]  口中的劍就是上帝的道
[00:11:31.340 --> 00:11:34.420]  然後是抗衡世俗的文化
[00:11:34.420 --> 00:11:37.820]  撒旦的文化
[00:11:37.820 --> 00:11:40.940]  他稱為誠信真實
[00:11:40.940 --> 00:11:44.700]  誠信加上真實就是真理
[00:11:44.700 --> 00:11:47.420]  所以他的道是帶著真理
[00:11:47.420 --> 00:11:50.980]  而且是超越時間空間
[00:11:50.980 --> 00:11:53.700]  除了他自己沒有人知道的名字
[00:11:53.700 --> 00:11:55.700]  因為上帝的名字
[00:11:55.700 --> 00:11:57.100]  雖然叫耶和華
[00:11:57.100 --> 00:12:00.660]  這個名字是方便的
[00:12:00.660 --> 00:12:04.220]  所以我們不知道耶和華真正的名字
[00:12:04.220 --> 00:12:07.980]  當摩西問神什麼名字的時候
[00:12:07.980 --> 00:12:11.740]  神說I am who I am
[00:12:11.740 --> 00:12:13.580]  我就是我
[00:12:13.580 --> 00:12:15.100]  因為上帝是沒有名字的
[00:12:15.100 --> 00:12:19.140]  名字是大的為小的起名
[00:12:19.140 --> 00:12:22.020]  你的兒子你的女兒是你為他起名
[00:12:22.020 --> 00:12:25.820]  我們是沒有辦法給上帝名字
[00:12:25.820 --> 00:12:28.420]  只有上帝將名字給我們
[00:12:28.420 --> 00:12:31.140]  所以耶和華上帝是祂給我們
[00:12:31.140 --> 00:12:36.180]  而實際上神的名字我們沒有辦法知道
[00:12:36.180 --> 00:12:40.460]  因為神的名字就是一個全能永恆者
[00:12:40.460 --> 00:12:43.300]  因此上帝和摩西說
[00:12:43.300 --> 00:12:45.180]  I am who I am
[00:12:45.180 --> 00:12:46.580]  我就是了
[00:12:46.580 --> 00:12:50.700]  這個就是永恆者
[00:12:50.700 --> 00:12:53.620]  於是我們就問
[00:12:53.620 --> 00:12:54.860]  剛才我們讀過經文
[00:12:54.860 --> 00:12:57.860]  穿著淺血的衣服
[00:12:57.860 --> 00:13:00.780]  那是什麼血呢
[00:13:00.780 --> 00:13:04.460]  那是受敵的血
[00:13:04.460 --> 00:13:09.820]  在他的衣服和大腿上有萬王之王
[00:13:09.820 --> 00:13:12.780]  如果我們按照原來的意思
[00:13:12.780 --> 00:13:16.580]  在他的衣服和大腿上有名寫著
[00:13:16.580 --> 00:13:19.180]  萬王之王
[00:13:19.180 --> 00:13:22.380]  即是說他是代表基督在這個世界上
[00:13:22.380 --> 00:13:28.220]  來對抗敵人而染血
[00:13:28.220 --> 00:13:30.620]  19章最後提到幾節
[00:13:30.620 --> 00:13:31.620]  剛才我們都沒有讀
[00:13:31.620 --> 00:13:32.940]  因為太長了
[00:13:32.940 --> 00:13:35.740]  我看見一個天使站在日頭裏面
[00:13:35.740 --> 00:13:38.660]  向天空所飛的鳥大聲喊著
[00:13:38.660 --> 00:13:42.740]  你聚集來赴神的大賢侄
[00:13:42.740 --> 00:13:45.260]  可以吃君王和將軍的肉
[00:13:45.260 --> 00:13:48.020]  壯士和騎馬者的肉
[00:13:48.020 --> 00:13:49.620]  並且一切自主為奴
[00:13:49.620 --> 00:13:51.540]  以及大小人民的肉
[00:13:51.540 --> 00:13:52.820]  什麼意思呢
[00:13:52.820 --> 00:13:55.900]  當我們看聖經時我們發現
[00:13:55.900 --> 00:13:59.220]  飛鳥來吃肉就代表了戰爭結束
[00:13:59.220 --> 00:14:02.420]  因為大勝利就在前面
[00:14:02.420 --> 00:14:04.500]  所以戰事結束的時候
[00:14:04.500 --> 00:14:07.860]  戰場上就有很多未清理的屍體
[00:14:07.860 --> 00:14:09.620]  飛鳥就來飽餐一頓
[00:14:09.620 --> 00:14:15.180]  所以這個記載很形象化
[00:14:15.180 --> 00:14:16.740]  耶穌基督回來的時候
[00:14:16.740 --> 00:14:19.900]  戰勝敵人的屍體
[00:14:19.900 --> 00:14:24.500]  由飛鳥去清理
[00:14:24.500 --> 00:14:26.700]  而這群人是自主為奴
[00:14:26.700 --> 00:14:27.580]  大小人民
[00:14:27.580 --> 00:14:30.740]  其實是指世上所有不同的人
[00:14:30.740 --> 00:14:32.700]  極黨上帝的力量
[00:14:32.700 --> 00:14:34.700]  邪惡的權勢崩潰
[00:14:34.700 --> 00:14:36.020]  所以讀這些我們很開心
[00:14:36.020 --> 00:14:38.860]  因為頂智文跟我說
[00:14:38.860 --> 00:14:41.300]  他在前幾篇很沉重
[00:14:41.300 --> 00:14:43.460]  真的講得很辛苦
[00:14:43.460 --> 00:14:45.700]  不同的文化
[00:14:45.700 --> 00:14:47.220]  這個世界的基督文化
[00:14:47.220 --> 00:14:48.060]  很沉重
[00:14:48.060 --> 00:14:49.620]  無論是其他宗教
[00:14:49.620 --> 00:14:50.900]  無論是政治
[00:14:50.900 --> 00:14:54.820]  無論是現世的文化
[00:14:54.820 --> 00:14:56.660]  現在人民看到了
[00:14:56.660 --> 00:14:58.540]  我們得勝
[00:14:58.540 --> 00:15:00.780]  到最後這些被消滅
[00:15:00.780 --> 00:15:04.500]  我們可以鬆口氣了
[00:15:04.500 --> 00:15:07.100]  然後19、20節就提到
[00:15:07.100 --> 00:15:09.100]  那個獸就是敵黨
[00:15:09.100 --> 00:15:12.340]  基督的獸就被抓住
[00:15:12.340 --> 00:15:15.580]  他所做的事就是迷惑列國
[00:15:15.580 --> 00:15:17.260]  和假先知
[00:15:17.260 --> 00:15:20.900]  他們又會被拎在無底坑
[00:15:20.900 --> 00:15:22.100]  首先我們要明白
[00:15:22.100 --> 00:15:23.820]  什麼叫火狐
[00:15:23.820 --> 00:15:27.380]  在啟示錄裡面經常提到火狐
[00:15:27.380 --> 00:15:28.820]  火狐的意思
[00:15:28.820 --> 00:15:31.420]  其實就是終結的意思
[00:15:31.420 --> 00:15:34.460]  所以火狐我們要理解
[00:15:34.460 --> 00:15:37.540]  就未必好像有火燒了的東西
[00:15:37.540 --> 00:15:38.780]  為什麼呢
[00:15:38.780 --> 00:15:41.380]  因為有什麼扔下去火狐
[00:15:41.380 --> 00:15:43.340]  除了不信的人
[00:15:43.340 --> 00:15:45.260]  除了那些敵黨的人
[00:15:45.260 --> 00:15:48.060]  還有兩樣東西扔下去火狐
[00:15:48.060 --> 00:15:50.060]  一個叫死亡
[00:15:50.060 --> 00:15:51.700]  一個叫陰間
[00:15:51.700 --> 00:15:53.340]  你讀聖經讀到是吧
[00:15:53.340 --> 00:15:56.420]  死亡怎麼可以扔下去火狐呢
[00:15:56.420 --> 00:15:59.340]  死亡怎麼去燒呢
[00:15:59.340 --> 00:16:00.380]  陰間
[00:16:00.380 --> 00:16:02.540]  陰間怎麼可以扔下去火狐呢
[00:16:02.540 --> 00:16:04.140]  陰間怎麼去燒呢
[00:16:04.140 --> 00:16:05.700]  你會發現
[00:16:05.700 --> 00:16:07.540]  原來在啟示錄裡面
[00:16:07.540 --> 00:16:09.140]  一個很強烈的就是
[00:16:09.140 --> 00:16:10.700]  火狐就說
[00:16:10.700 --> 00:16:11.700]  終結了
[00:16:11.700 --> 00:16:13.540]  Termination
[00:16:13.540 --> 00:16:16.460]  火狐就是要將
[00:16:16.460 --> 00:16:17.740]  一切不相信的
[00:16:17.740 --> 00:16:20.060]  甚至死亡
[00:16:20.060 --> 00:16:25.020]  因為人離開上帝的那種死亡
[00:16:25.020 --> 00:16:26.820]  或者是陰間
[00:16:26.820 --> 00:16:29.180]  用來過渡的期間
[00:16:29.180 --> 00:16:30.340]  敵黨上帝的人
[00:16:30.340 --> 00:16:31.700]  過渡的地方
[00:16:31.700 --> 00:16:34.980]  連這些都被終結的意思
[00:16:34.980 --> 00:16:39.620]  所以火狐就是終結的意思
[00:16:39.620 --> 00:16:42.700]  二十章就開始做一個比較
[00:16:42.700 --> 00:16:43.660]  我們需要討論
[00:16:43.660 --> 00:16:45.940]  不過我們不會太多的時間討論
[00:16:45.940 --> 00:16:48.580]  就有關千禧年
[00:16:48.580 --> 00:16:50.700]  剛才我們就讀完了
[00:16:50.700 --> 00:16:51.420]  在經文
[00:16:51.420 --> 00:16:53.340]  如果大家有些記憶
[00:16:53.340 --> 00:16:54.340]  或者有些
[00:16:54.340 --> 00:16:56.540]  你會讀到就是
[00:16:56.540 --> 00:17:00.740]  天使下來就將古蛇
[00:17:00.740 --> 00:17:01.900]  這個古蛇
[00:17:01.900 --> 00:17:03.060]  魔鬼
[00:17:03.060 --> 00:17:04.420]  捆綁一千年
[00:17:04.420 --> 00:17:07.700]  這樣無底坑裡面
[00:17:07.700 --> 00:17:09.700]  那一千年完了之後
[00:17:09.700 --> 00:17:12.060]  他要暫時釋放
[00:17:12.060 --> 00:17:15.620]  然後就迷惑地上的四方
[00:17:15.620 --> 00:17:17.020]  然後就遍滿全地
[00:17:17.020 --> 00:17:18.340]  這個千禧年
[00:17:18.340 --> 00:17:20.740]  最後就被丟到火狐
[00:17:20.740 --> 00:17:22.740]  終結了他們
[00:17:22.740 --> 00:17:24.780]  首先
[00:17:24.780 --> 00:17:26.260]  有人在這裡給我看到
[00:17:26.260 --> 00:17:27.900]  我們很多時候
[00:17:27.900 --> 00:17:30.780]  會覺得撒旦很偉大
[00:17:30.780 --> 00:17:31.500]  在這個世界
[00:17:31.500 --> 00:17:33.300]  輸人很多的東西
[00:17:33.300 --> 00:17:35.660]  但你發現這個魔鬼
[00:17:35.660 --> 00:17:36.820]  這個撒旦
[00:17:36.820 --> 00:17:38.820]  他只是被一個
[00:17:38.820 --> 00:17:41.300]  明不見經傳的天使
[00:17:41.300 --> 00:17:42.540]  不是很偉大
[00:17:42.540 --> 00:17:43.940]  只是一個天使
[00:17:43.940 --> 00:17:46.020]  就可以將他捆綁
[00:17:46.020 --> 00:17:48.660]  所以可以想像
[00:17:48.660 --> 00:17:49.820]  在經文裡面就是
[00:17:49.820 --> 00:17:52.660]  原來我們神的力量很大
[00:17:52.660 --> 00:17:54.780]  甚至只需要一個天使
[00:17:54.780 --> 00:17:58.500]  就可以將撒旦捆綁
[00:17:58.500 --> 00:18:00.260]  上帝現在不做
[00:18:00.260 --> 00:18:01.460]  有他的時間
[00:18:01.460 --> 00:18:02.900]  不是上帝不知道
[00:18:02.900 --> 00:18:04.060]  沒有能力
[00:18:04.060 --> 00:18:07.580]  或者故意延遲
[00:18:07.580 --> 00:18:10.220]  這個撒旦
[00:18:10.220 --> 00:18:13.140]  我們不要將他的能力誇張
[00:18:13.140 --> 00:18:14.780]  很多時候
[00:18:14.780 --> 00:18:16.700]  在荷里活電影
[00:18:16.700 --> 00:18:18.380]  講到這個空少
[00:18:18.380 --> 00:18:20.300]  他可以控制所有東西
[00:18:20.300 --> 00:18:22.860]  突然之間我們很害怕
[00:18:22.860 --> 00:18:24.580]  希伯來書第二章
[00:18:24.580 --> 00:18:27.020]  最後一節
[00:18:27.020 --> 00:18:31.700]  他說很多人是一生因怕死為奴
[00:18:31.700 --> 00:18:33.580]  怕死
[00:18:33.580 --> 00:18:35.660]  什麼叫怕死為奴呢
[00:18:35.660 --> 00:18:38.180]  怕沒得吃
[00:18:38.180 --> 00:18:39.020]  怕撒旦
[00:18:39.020 --> 00:18:40.540]  怕死亡
[00:18:40.540 --> 00:18:43.580]  結果就願意成為魔鬼的
[00:18:43.580 --> 00:18:48.500]  這個世界的奴隸
[00:18:48.500 --> 00:18:49.900]  現在我們看到
[00:18:49.900 --> 00:18:51.940]  撒旦的能力
[00:18:51.940 --> 00:18:54.140]  其實是這麼小
[00:18:54.140 --> 00:18:56.020]  這個無底坑
[00:18:56.020 --> 00:18:59.700]  猶太人的傳統
[00:18:59.700 --> 00:19:01.820]  是相信一個地方
[00:19:01.820 --> 00:19:03.540]  真的很形象性
[00:19:03.540 --> 00:19:07.820]  一直下去是沒有一個終止的地方
[00:19:07.820 --> 00:19:11.820]  是收納背叛墮落的靈體
[00:19:11.820 --> 00:19:13.740]  這個無底坑
[00:19:13.740 --> 00:19:18.260]  就是說你看不到終極去到哪裡
[00:19:18.260 --> 00:19:23.060]  這個空間不是我們所能理解的
[00:19:23.060 --> 00:19:25.860]  我們看第20章裏面
[00:19:25.860 --> 00:19:27.620]  這些事件就是
[00:19:27.620 --> 00:19:28.700]  第一
[00:19:28.700 --> 00:19:31.380]  撒旦被捆綁一千年
[00:19:31.380 --> 00:19:35.740]  然後得勝的信徒才復活
[00:19:35.740 --> 00:19:39.100]  復活的信徒與基督作王一千年
[00:19:39.100 --> 00:19:40.740]  耶穌基督當時降臨
[00:19:40.740 --> 00:19:41.580]  與他作王一千年
[00:19:41.580 --> 00:19:43.500]  叫做千禧年
[00:19:43.500 --> 00:19:44.900]  千禧年過後
[00:19:44.900 --> 00:19:48.540]  撒旦暫時仍然獲釋釋放
[00:19:48.540 --> 00:19:50.060]  發動戰爭
[00:19:50.060 --> 00:19:51.340]  然後撒旦被打敗
[00:19:51.340 --> 00:19:52.780]  拿到火壺
[00:19:52.780 --> 00:19:56.260]  撒旦的羽翼被天降下來的火焚燒
[00:19:56.260 --> 00:19:58.180]  然後其他的人復活了
[00:19:58.180 --> 00:20:01.060]  大審判
[00:20:01.060 --> 00:20:04.660]  我給這八件事給大家看
