
[00:00:00.000 --> 00:00:03.880]  我們空神學生現在差不多全球1600多個學生
[00:08:01.160 --> 00:08:03.000]  "卻仍在黑暗旅行"
[00:08:03.000 --> 00:08:04.200]  "就是說方說"
[00:08:04.200 --> 00:08:05.280]  "不行真理"
[00:08:05.280 --> 00:08:06.200]  這是不好的
[00:08:06.200 --> 00:08:07.360]  第七節
[00:08:07.360 --> 00:08:08.800]  "若在光明中行"
[00:08:08.800 --> 00:08:10.720]  "如同神在光明中"
[00:08:10.720 --> 00:08:12.240]  "就彼此相交"
[00:08:12.240 --> 00:08:14.280]  "而知耶穌的血也洗淨我們一切的罪"
[00:08:14.280 --> 00:08:15.480]  這是好的
[00:08:15.480 --> 00:08:16.360]  第三
[00:08:16.360 --> 00:08:18.560]  "若說自己無罪便是自欺"
[00:08:18.560 --> 00:08:20.000]  "真理不在我們心裡"
[00:08:20.000 --> 00:08:20.760]  這是不好的
[00:08:20.760 --> 00:08:21.800]  "若認自己的罪"
[00:08:21.800 --> 00:08:22.880]  "則信實是公義"
[00:08:22.880 --> 00:08:23.760]  "要赦免我們的罪"
[00:08:23.760 --> 00:08:25.240]  "洗淨我們一切的不義"
[00:08:25.240 --> 00:08:26.200]  這是好的
[00:08:26.200 --> 00:08:27.040]  第十節
[00:08:27.040 --> 00:08:28.440]  "若說自己無犯過罪"
[00:08:28.440 --> 00:08:29.600]  "以神為說方"
[00:08:29.600 --> 00:08:30.520]  這是不好的
[00:08:30.520 --> 00:08:31.360]  第二章
[00:08:31.360 --> 00:08:32.920]  第一節說
[00:08:32.920 --> 00:08:34.440]  "若有人犯罪"
[00:08:34.440 --> 00:08:35.680]  "附那裡有位忠報"
[00:08:35.680 --> 00:08:36.760]  這是好的
[00:08:36.760 --> 00:08:38.640]  第三節說
[00:08:38.640 --> 00:08:40.040]  "若遵守他的誡命"
[00:08:40.040 --> 00:08:41.880]  "曉得是認識他"
[00:08:41.880 --> 00:08:42.560]  是好的
[00:08:42.560 --> 00:08:43.320]  第四節
[00:08:43.320 --> 00:08:44.240]  "若說認識"
[00:08:44.240 --> 00:08:45.400]  "若不遵守誡命"
[00:08:45.400 --> 00:08:46.360]  "則說方說"
[00:08:46.360 --> 00:08:47.200]  這是不好的
[00:08:47.200 --> 00:08:47.920]  第六節
[00:08:47.920 --> 00:08:49.680]  "人若說他住在主裡面"
[00:08:49.680 --> 00:08:52.360]  "就該自己照著主所行的去行"
[00:08:52.360 --> 00:08:54.520]  這是好的
[00:08:54.520 --> 00:08:56.000]  第九節
[00:08:56.000 --> 00:08:56.880]  最後一處就是
[00:08:56.880 --> 00:08:58.400]  "人削自己在光明中"
[00:08:58.400 --> 00:08:59.600]  "恨他弟兄"
[00:08:59.600 --> 00:09:01.920]  "到如今還是在黑暗裡"
[00:09:01.920 --> 00:09:03.640]  這是不好的
[00:09:03.640 --> 00:09:04.760]  十個若
[00:09:04.760 --> 00:09:06.760]  有好有不好
[00:09:06.760 --> 00:09:08.640]  整段經文分成三部分
[00:09:08.640 --> 00:09:11.440]  第一部分一章第五節到第二章第二節
[00:09:11.440 --> 00:09:13.720]  題目叫做有罪要認
[00:09:13.720 --> 00:09:17.760]  第二章第三節到第六節叫做有命要守
[00:09:17.760 --> 00:09:19.960]  第三章第二節到第七節十一節
[00:09:19.960 --> 00:09:21.600]  叫做有道要行
[00:09:21.600 --> 00:09:23.200]  三段經文
[00:09:23.200 --> 00:09:24.520]  三個重點
[00:09:24.520 --> 00:09:27.240]  第一樣先看有罪要認
[00:09:27.240 --> 00:09:29.240]  這裡看到第一章
[00:09:29.240 --> 00:09:30.960]  第五節到第二節
[00:09:30.960 --> 00:09:31.960]  有一個字常出現
[00:09:31.960 --> 00:09:33.080]  就是"罪"這個字
[00:09:33.080 --> 00:09:34.880]  出現了十次
[00:09:34.880 --> 00:09:36.160]  第一章第五節說
[00:09:36.160 --> 00:09:40.280]  "神就是光,在他毫無黑暗"
[00:09:40.280 --> 00:09:41.600]  第一章第六節說
[00:09:41.600 --> 00:09:43.200]  "與神相交"
[00:09:43.200 --> 00:09:47.000]  "與神相交"這個字英文就是Fellowship
[00:09:47.000 --> 00:09:48.680]  就是團契的意思
[00:09:48.680 --> 00:09:49.640]  意思就是說
[00:09:49.640 --> 00:09:51.240]  神是光,在他毫無黑暗
[00:09:51.240 --> 00:09:55.080]  與神相交表示與神有共通的生命
[00:09:55.080 --> 00:09:58.160]  說與神相交卻行在黑暗中
[00:09:58.160 --> 00:10:00.080]  這是不對的
[00:10:00.080 --> 00:10:02.960]  沒有行就不要說有
[00:10:02.960 --> 00:10:06.240]  沒有行而說行是自己有的話
[00:10:06.240 --> 00:10:07.640]  這就是說謊
[00:10:07.640 --> 00:10:09.080]  所以第一章第六節說
[00:10:09.080 --> 00:10:11.000]  如果你這樣就是說謊
[00:10:11.000 --> 00:10:12.440]  第一章第十節
[00:10:12.440 --> 00:10:14.600]  他說如果你說自己沒有犯罪
[00:10:14.600 --> 00:10:16.960]  就是以神為說謊
[00:10:16.960 --> 00:10:18.120]  為什麼這麼說?
[00:10:18.120 --> 00:10:19.480]  因為第一章第八節說
[00:10:19.480 --> 00:10:20.480]  真理不在
[00:10:20.480 --> 00:10:22.720]  第二就是神的道不在
[00:10:22.720 --> 00:10:23.960]  第一章第八節
[00:10:23.960 --> 00:10:25.760]  第一章第十節
[00:10:25.760 --> 00:10:27.160]  重點這個字是什麼?
[00:10:27.160 --> 00:10:28.600]  就是不在這個字
[00:10:28.600 --> 00:10:30.960]  真理不在我們的心中
[00:10:30.960 --> 00:10:32.320]  不在心中
[00:10:32.320 --> 00:10:34.320]  又不放在心中
[00:10:34.320 --> 00:10:37.040]  我不知道在座多少人有開車
[00:10:37.040 --> 00:10:39.280]  加拿大沒有開車好像無法出門
[00:10:39.280 --> 00:10:41.120]  因為加拿大真的很大
[00:10:41.120 --> 00:10:43.200]  有時候買牛奶也要開車才行
[00:10:43.200 --> 00:10:45.640]  否則買了牛奶拿不回來
[00:10:45.640 --> 00:10:48.320]  有時候我開車
[00:10:48.320 --> 00:10:49.840]  在高速公路開
[00:10:49.840 --> 00:10:51.360]  開著開著的時候
[00:10:51.360 --> 00:10:52.440]  我太太跟我說
[00:10:52.440 --> 00:10:54.040]  她說你超速
[00:10:54.040 --> 00:10:55.160]  我說我不知道
[00:10:55.160 --> 00:11:00.480]  她說你有沒有看速度
[00:11:00.480 --> 00:11:01.680]  我說麥克風
[00:11:01.680 --> 00:11:02.840]  我說我沒有看
[00:11:02.840 --> 00:11:04.080]  她說你為什麼不看?
[00:11:04.080 --> 00:11:05.680]  因為我不想我知道我超速
[00:11:05.680 --> 00:11:07.840]  我看了就知道
[00:11:07.840 --> 00:11:08.840]  所以我不看
[00:11:08.840 --> 00:11:09.960]  她就跟我說
[00:11:09.960 --> 00:11:11.080]  她說你有沒有搞錯?
[00:11:11.080 --> 00:11:13.400]  你不看不表示你不超速
[00:11:13.400 --> 00:11:14.720]  為什麼你不看?
[00:11:14.720 --> 00:11:16.480]  我說我是不看的
[00:11:16.480 --> 00:11:18.400]  有時候不是看不到的
[00:11:18.400 --> 00:11:19.680]  譬如我們街仔有說
[00:11:19.680 --> 00:11:22.360]  50公里、40公里、60公里有的
[00:11:22.360 --> 00:11:24.280]  有時候我不在意看
[00:11:24.280 --> 00:11:26.000]  這些叫做不在心
[00:11:26.000 --> 00:11:27.360]  不放在心上
[00:11:27.360 --> 00:11:32.080]  有時候我會說我這樣做其實是明知故犯
[00:11:32.080 --> 00:11:34.680]  做而不知叫做意外
[00:11:34.680 --> 00:11:36.640]  知而不做
[00:11:36.640 --> 00:11:38.280]  這些叫做活該
[00:11:38.280 --> 00:11:39.840]  有時候人們真的
[00:11:39.840 --> 00:11:40.840]  他不知道
[00:11:40.840 --> 00:11:42.280]  你說我意外我不知道
[00:11:42.280 --> 00:11:43.320]  很多時候都是
[00:11:43.320 --> 00:11:44.600]  所以有時候
[00:11:44.600 --> 00:11:46.760]  我不是說人說我自己
[00:11:46.760 --> 00:11:47.320]  有時候很壞
[00:11:47.320 --> 00:11:48.480]  真的不看麥克風
[00:11:48.480 --> 00:11:49.640]  就不知道自己超速
[00:11:49.640 --> 00:11:51.080]  所以警察如果抓到我
[00:11:51.080 --> 00:11:53.000]  我說對不起我真的不知道
[00:11:53.000 --> 00:11:55.120]  結果那次警察真的壓我
[00:11:55.120 --> 00:11:57.200]  他說我開的是Honda Civic
[00:11:57.200 --> 00:11:59.680]  Honda Civic的麥克風很大
[00:11:59.680 --> 00:12:01.520]  他說這麼大都看不到
[00:12:01.520 --> 00:12:02.720]  你有沒有搞錯?
[00:12:02.720 --> 00:12:04.080]  他說我沒有看
[00:12:04.080 --> 00:12:07.320]  他說你沒有看我有看
[00:12:07.320 --> 00:12:08.160]  是不是?
[00:12:08.160 --> 00:12:09.520]  你跑不掉的
[00:12:09.520 --> 00:12:10.960]  有時候我自己真的很壞
[00:12:10.960 --> 00:12:11.960]  因為有時候心急
[00:12:11.960 --> 00:12:14.000]  有人說最多人開快車就是目者
[00:12:14.000 --> 00:12:14.920]  我不知道
[00:12:14.920 --> 00:12:19.080]  真的趕著去探訪
[00:12:19.080 --> 00:12:20.560]  我有一次更慘的說到
[00:12:20.560 --> 00:12:22.020]  開車去另一間教會
[00:12:22.020 --> 00:12:23.120]  被警察停了
[00:12:23.120 --> 00:12:25.120]  他問我為什麼我趕著去港島
[00:12:25.120 --> 00:12:27.680]  我也覺得很不好意思
[00:12:27.680 --> 00:12:30.200]  我現在不是這樣
[00:12:30.200 --> 00:12:31.880]  我現在說的是我以前的壞事
[00:12:31.880 --> 00:12:33.960]  現在我長大了
[00:12:33.960 --> 00:12:36.760]  已經改過自新重新做人
[00:12:36.760 --> 00:12:38.920]  很久沒有被警察抄牌了
[00:12:38.920 --> 00:12:41.600]  有人說不知者不罪
[00:12:41.600 --> 00:12:42.800]  我不知道
[00:12:42.800 --> 00:12:43.760]  我不放在心上
[00:12:43.760 --> 00:12:44.960]  我不看神的話
[00:12:44.960 --> 00:12:46.080]  我不看神的命令
[00:12:46.080 --> 00:12:47.840]  做事就舒服很多
[00:12:47.840 --> 00:12:48.760]  如果看的時候
[00:12:48.760 --> 00:12:49.680]  知道的時候
[00:12:49.680 --> 00:12:51.160]  就難過很多
[00:12:51.160 --> 00:12:52.200]  我情願舒服
[00:12:52.200 --> 00:12:52.960]  情願難過
[00:12:52.960 --> 00:12:54.680]  當然是想舒服不想難過
[00:12:54.680 --> 00:12:56.200]  既然你想舒服不想難過
[00:12:56.200 --> 00:12:57.360]  你就不要看
[00:12:57.360 --> 00:13:00.320]  但是不看不表示你不錯
[00:13:00.320 --> 00:13:01.000]  是不是?
[00:13:01.000 --> 00:13:02.360]  不看就不錯了嗎?
[00:13:02.360 --> 00:13:03.640]  我也希望如此
[00:13:03.640 --> 00:13:05.480]  我不過磅就不會過重
[00:13:05.480 --> 00:13:06.280]  那多好
[00:13:06.280 --> 00:13:08.680]  我不照鏡子就沒有皺紋
[00:13:08.680 --> 00:13:09.760]  那多好
[00:13:09.760 --> 00:13:12.080]  家裡把鏡子都打爛了
[00:13:12.080 --> 00:13:13.960]  這些不是正常的
[00:13:13.960 --> 00:13:14.800]  是不是?
[00:13:14.800 --> 00:13:16.400]  我不擦也是出汗的
[00:13:16.400 --> 00:13:17.880]  都是被人擦的
[00:13:18.920 --> 00:13:20.760]  你要明白
[00:13:20.760 --> 00:13:24.000]  所以你要明白
[00:13:24.000 --> 00:13:24.960]  真的有些人說不知者不罪
[00:13:24.960 --> 00:13:26.400]  有病不知道有病
[00:13:26.400 --> 00:13:28.040]  不會沒有病的
[00:13:28.040 --> 00:13:31.280]  要考試不知道要考試
[00:13:31.280 --> 00:13:32.920]  也是要考試的
[00:13:32.920 --> 00:13:34.880]  買票要買票
[00:13:34.880 --> 00:13:35.880]  不知道要買票
[00:13:35.880 --> 00:13:37.280]  那就不用用票了
[00:13:37.280 --> 00:13:39.160]  不是這樣的
[00:13:39.160 --> 00:13:39.920]  誰笑了
[00:13:39.920 --> 00:13:42.400]  不是這樣的
[00:13:42.400 --> 00:13:43.240]  你不明白嗎?
[00:13:43.240 --> 00:13:44.840]  所以有時候我覺得這很重要
[00:13:44.840 --> 00:13:46.760]  有罪你要認
[00:13:46.760 --> 00:13:49.520]  認之先要知道是罪
