
[00:00:00.000 --> 00:00:04.320]  再次來到雅庚堂
[00:04:25.160 --> 00:04:29.800]  耶穌餓了,遠遠地看見一棵無花果樹
[00:04:29.800 --> 00:04:33.240]  樹上有葉子,就往那裏去
[00:04:33.240 --> 00:04:36.400]  或者在樹上可以找著什麼
[00:04:36.400 --> 00:04:39.520]  到了樹下,竟找不著什麼
[00:04:39.520 --> 00:04:41.200]  不過有葉子
[00:04:41.200 --> 00:04:44.160]  因為不是收無花果的時候
[00:04:44.160 --> 00:04:46.440]  耶穌就對樹說
[00:04:46.440 --> 00:04:50.960]  從今以後,永沒有人吃你的果子
[00:04:50.960 --> 00:04:53.760]  他的門徒也聽見了
[00:04:53.760 --> 00:04:55.280]  經文開始第一句就說
[00:04:55.280 --> 00:04:59.480]  第二天,即是說和上文、下理很有關係
[00:04:59.480 --> 00:05:03.640]  第二天是記載耶穌33年作為人的時候
[00:05:03.640 --> 00:05:05.200]  在世界上生活
[00:05:05.200 --> 00:05:07.160]  最後一個星期
[00:05:07.160 --> 00:05:10.880]  他進入了當時的聖殿之所在
[00:05:10.880 --> 00:05:12.680]  那個聖城耶路撒冷
[00:05:12.680 --> 00:05:15.640]  大家記得上文一到十節
[00:05:15.640 --> 00:05:18.800]  就是說耶穌榮耀地進入耶路撒冷
[00:05:18.800 --> 00:05:21.000]  民眾夾道歡迎
[00:05:21.000 --> 00:05:23.960]  然後聖經沒有記載什麼原因
[00:05:23.960 --> 00:05:25.680]  他沒有住在耶路撒冷
[00:05:25.680 --> 00:05:31.560]  他離開耶路撒冷幾里外東南面一個鎮叫伯大尼
[00:05:31.560 --> 00:05:34.480]  相對看回約翰福音的記載
[00:05:34.480 --> 00:05:38.680]  他大概住在馬尼亞和拉撒路的家中作客
[00:05:38.680 --> 00:05:42.880]  然後第二天,他從伯大尼步行回去耶路撒冷
[00:05:42.880 --> 00:05:51.040]  第二天就說他從伯大尼回到耶路撒冷的路途中發生了這件事
[00:05:51.040 --> 00:05:53.960]  在路途中看到無花果這棵樹
[00:05:53.960 --> 00:05:56.560]  如果去過耶路撒冷或聖城都知道
[00:05:56.560 --> 00:06:02.040]  無花果在伊斯列、土耳其等地
[00:06:02.040 --> 00:06:03.080]  都很多無花果樹
[00:06:03.080 --> 00:06:06.080]  在氣候比較適宜種植
[00:06:06.080 --> 00:06:11.920]  看到這棵樹很保證性、很茂盛、很多葉
[00:06:11.920 --> 00:06:17.880]  走到去卻找不到任何的果子
[00:06:17.880 --> 00:06:19.040]  耶穌本來肚餓
[00:06:19.040 --> 00:06:22.040]  所以找一些無花果的果實吃
[00:06:22.040 --> 00:06:24.080]  不過找不到
[00:06:24.080 --> 00:06:29.520]  結果他就在那棵樹死了
[00:06:29.520 --> 00:06:31.960]  這是一個很難解釋的經文
[00:06:31.960 --> 00:06:36.640]  有人甚至形容是《新教聖經》中其中一段最難解釋的聖經
[00:06:36.640 --> 00:06:38.280]  英國的哲學家
[00:06:38.280 --> 00:06:39.720]  也是數學家叫羅素
[00:06:39.720 --> 00:06:41.800]  我相信大家一定聽過他的名字
[00:06:41.800 --> 00:06:44.880]  他寫過一本書叫《我為什麼不願意成為基督徒》
[00:06:44.880 --> 00:06:46.400]  《Why am I not a Christian?》
[00:06:46.400 --> 00:06:48.520]  不知道大家有沒有看過這本書
[00:06:48.520 --> 00:06:51.160]  他稱自己為不可知論者
[00:06:51.160 --> 00:06:54.000]  就是說這個世界上有沒有神我不知道
[00:06:54.000 --> 00:06:56.640]  而且對基督教相當不友善
[00:06:56.640 --> 00:06:58.480]  提出一些問題
[00:06:58.480 --> 00:07:02.160]  覺得基督教所說的不太合理
[00:07:02.160 --> 00:07:05.520]  其中一個挑戰就是這段聖經
[00:07:05.520 --> 00:07:11.280]  他說為什麼耶穌這麼不合理地找不到果子
[00:07:11.280 --> 00:07:15.120]  就在那棵無花果樹死去呢?
[00:07:15.120 --> 00:07:16.400]  特別這段經文說
[00:07:16.400 --> 00:07:20.920]  因為那時候不是收無花果的時候
[00:07:20.920 --> 00:07:23.800]  當然不是當造沒有果子吃的
[00:07:23.800 --> 00:07:25.000]  是很自然的事
[00:07:25.000 --> 00:07:27.880]  但為什麼耶穌的反應是好像發脾氣一樣
[00:07:27.880 --> 00:07:30.480]  結果那棵樹死了
[00:07:30.480 --> 00:07:36.840]  如果你在1、2月的時候去荔枝莊
[00:07:36.840 --> 00:07:38.840]  那個荔枝樹
[00:07:38.840 --> 00:07:41.040]  那當然是有沒有荔枝呢?
[00:07:41.040 --> 00:07:41.680]  當然沒有
[00:07:41.680 --> 00:07:43.720]  1、2月不是那個時間
[00:07:43.720 --> 00:07:45.800]  是到6、7月才有的
[00:07:45.800 --> 00:07:47.040]  接著就說
[00:07:47.040 --> 00:07:48.440]  「死了」
[00:07:48.440 --> 00:07:49.400]  「因為是耶穌教的
[00:07:49.400 --> 00:07:50.520]  我叫你死了」
[00:07:50.520 --> 00:07:52.560]  「行不行?」
[00:07:52.560 --> 00:07:54.520]  但他們覺得這句話很野蠻
[00:07:54.520 --> 00:07:57.120]  這麼不合理也行
[00:07:57.120 --> 00:07:58.560]  我不知道你讀這段經文的時候
[00:07:58.560 --> 00:08:00.040]  有沒有這個掙扎
[00:08:00.040 --> 00:08:01.040]  覺得很難理解
[00:08:01.040 --> 00:08:02.600]  有沒有?
[00:08:02.600 --> 00:08:04.920]  有沒有解決到?
[00:08:04.920 --> 00:08:06.120]  有沒有?
[00:08:06.120 --> 00:08:08.080]  我看到很多信徒讀這段經文覺得很難
[00:08:08.080 --> 00:08:10.920]  他的解決方法就是繼續讀下一段
[00:08:10.920 --> 00:08:13.600]  將上一段忘記了就解決了
[00:08:13.600 --> 00:08:15.480]  我不知道你們是不是這樣
[00:08:15.480 --> 00:08:18.720]  不單止一些未信主的朋友
[00:08:18.720 --> 00:08:22.600]  用這段聖經作為一個刁難的問題
[00:08:22.600 --> 00:08:25.160]  還有甚至是很出名的解經家
[00:08:25.160 --> 00:08:28.280]  有些解經家都覺得這段聖經很困擾
[00:08:28.280 --> 00:08:30.000]  有一個解經家叫巴赫萊
[00:08:30.000 --> 00:08:31.720]  中文譯做William Barclay
[00:08:31.720 --> 00:08:32.400]  他寫了很多書
[00:08:32.400 --> 00:08:34.320]  也有些翻譯成中文
[00:08:34.320 --> 00:08:38.560]  當他解釋到這段經文的時候
[00:08:38.560 --> 00:08:40.600]  解釋不了
[00:08:40.600 --> 00:08:43.640]  這段經文不像耶穌平時的行動
[00:08:43.640 --> 00:08:45.120]  還有他提出
[00:08:45.120 --> 00:08:48.600]  所有耶穌走的神蹟都是正面的
[00:08:48.600 --> 00:08:50.880]  病得醫治鬼被趕出
[00:08:50.880 --> 00:08:53.320]  肚餓得飽足等等
[00:08:53.320 --> 00:08:55.040]  都是正面的
[00:08:55.040 --> 00:08:56.040]  或者是正向的
[00:08:56.040 --> 00:08:57.840]  用今天的術語來講
[00:08:57.840 --> 00:09:00.240]  但是為什麼要整四棵樹呢?
[00:09:00.240 --> 00:09:01.680]  又不環保
[00:09:01.680 --> 00:09:04.280]  這樣好像沒有什麼意義
[00:09:04.280 --> 00:09:05.080]  而且還說
[00:09:05.080 --> 00:09:10.080]  不是收無花果樹的時候
[00:09:10.080 --> 00:09:13.280]  然後發脾氣把他弄死
[00:09:13.280 --> 00:09:14.280]  是很不合理的
[00:09:14.280 --> 00:09:17.680]  所以巴赫萊的結論是
[00:09:17.680 --> 00:09:19.160]  大概這件事不是真的
[00:09:19.160 --> 00:09:21.600]  不是耶穌做的
[00:09:21.600 --> 00:09:23.240]  巴赫萊是一個很奇怪的解經家
[00:09:23.240 --> 00:09:28.600]  有時候保釋突然變成另一個人
[00:09:28.600 --> 00:09:29.720]  對於相信聖經
[00:09:29.720 --> 00:09:32.480]  每一隻字都是神啟示的人
[00:09:32.480 --> 00:09:33.800]  我們很難接受這個結論
[00:09:33.800 --> 00:09:35.200]  還有我猜
[00:09:35.200 --> 00:09:36.920]  可能太快下了定論
[00:09:36.920 --> 00:09:39.320]  不是一個好的解釋
[00:09:39.320 --> 00:09:42.800]  我嘗試和大家解釋
[00:09:42.800 --> 00:09:46.320]  為什麼耶穌要就這棵無花果樹死
[00:09:46.320 --> 00:09:48.720]  希望大家找到出路
[00:09:48.720 --> 00:09:53.320]  不過先問你兩個問題
[00:09:53.320 --> 00:09:54.720]  第一個問題
[00:09:54.720 --> 00:09:59.120]  無花果樹有沒有花?
[00:09:59.120 --> 00:10:00.120]  我們讀過很多次
[00:10:00.120 --> 00:10:00.840]  吃了很多
[00:10:00.840 --> 00:10:02.560]  應該不少
[00:10:02.560 --> 00:10:04.920]  無花果樹有沒有花?
[00:10:04.920 --> 00:10:07.200]  我在第四堂已經講了
[00:10:07.200 --> 00:10:08.920]  我發覺都很有趣
[00:10:08.920 --> 00:10:12.920]  你們覺得無花果樹有沒有花?
[00:10:12.920 --> 00:10:15.920]  不如試試舉手表達一下
[00:10:15.920 --> 00:10:18.520]  多少人認為無花果樹是有花的?
[00:10:18.520 --> 00:10:22.520]  請舉手
[00:10:22.520 --> 00:10:24.520]  有多少人認為無花果樹是沒有花的?
[00:10:24.520 --> 00:10:27.120]  請舉手
[00:10:27.120 --> 00:10:28.520]  差不多一半一半
[00:10:28.520 --> 00:10:32.720]  大家都非常有不同的支持
[00:10:32.720 --> 00:10:34.920]  不過很抱歉告訴你
[00:10:34.920 --> 00:10:38.520]  如果無花果樹是有花的
[00:10:38.520 --> 00:10:39.520]  不好意思
[00:10:39.520 --> 00:10:40.520]  對不起
[00:10:40.520 --> 00:10:43.520]  如果無花果樹是沒有花的
[00:10:43.520 --> 00:10:45.520]  如果你說無花果樹是沒有花的
[00:10:45.520 --> 00:10:48.520]  我想告訴你答案是錯的
[00:10:48.520 --> 00:10:51.520]  我的生物科學知識很有限
[00:10:51.520 --> 00:10:54.520]  我只是在網上找資料告訴你
[00:10:54.520 --> 00:10:56.520]  在十七世紀或以前
[00:10:56.520 --> 00:10:58.520]  很多人都認為無花果樹是沒有花的
[00:10:58.520 --> 00:10:59.520]  因為看不到
[00:10:59.520 --> 00:11:00.520]  有花的那些花是怎樣的呢?
[00:11:00.520 --> 00:11:02.520]  沒有人能夠說出來
[00:11:02.520 --> 00:11:05.520]  所以很多人都認為無花果樹是沒有花的
[00:11:05.520 --> 00:11:07.520]  不過如果無花果樹真的沒有花
[00:11:07.520 --> 00:11:11.520]  就違反了一個非常基本的自然定律
[00:11:11.520 --> 00:11:13.520]  這是怎樣的呢?
[00:11:13.520 --> 00:11:15.520]  開花結果的
[00:11:15.520 --> 00:11:17.520]  沒有花的怎會有果子呢?
[00:11:17.520 --> 00:11:21.520]  這很明顯是網上資料
[00:11:21.520 --> 00:11:23.520]  原來無花果樹
[00:11:23.520 --> 00:11:25.520]  如果你吃無花果的時候
[00:11:25.520 --> 00:11:27.520]  你會知道無花果樹下面的凹位
[00:11:27.520 --> 00:11:30.520]  有一個像蘋果的凹位
[00:11:30.520 --> 00:11:34.520]  那就是無花果樹生花的時候的位置
[00:11:34.520 --> 00:11:36.520]  而且那些花是向內部生的
[00:11:36.520 --> 00:11:38.520]  現在我們看到無花果樹
[00:11:38.520 --> 00:11:40.520]  其實就是因為裡面開花
[00:11:40.520 --> 00:11:42.520]  流下來的種子
[00:11:42.520 --> 00:11:44.520]  很小的,向內生的
[00:11:44.520 --> 00:11:45.520]  所以看不到的
[00:11:45.520 --> 00:11:46.520]  有個殼包著
[00:11:46.520 --> 00:11:48.520]  所以比較特別
[00:11:48.520 --> 00:11:49.520]  你不要再問我了
[00:11:49.520 --> 00:11:51.520]  你問一些認識生物的人
[00:11:51.520 --> 00:11:52.520]  我只認識這麼多
[00:11:52.520 --> 00:11:54.520]  不過這個問題
[00:11:54.520 --> 00:11:56.520]  跟我們解釋聖經沒有什麼特別關係
[00:11:56.520 --> 00:11:58.520]  說來就說去
[00:11:58.520 --> 00:12:02.520]  真正要解釋聖經文的問題
[00:12:02.520 --> 00:12:04.520]  第二個
[00:12:04.520 --> 00:12:06.520]  無花果樹
[00:12:06.520 --> 00:12:08.520]  特別是中東的無花果
[00:12:08.520 --> 00:12:10.520]  我不知道有沒有其他地方有
[00:12:10.520 --> 00:12:12.520]  中東的無花果樹
[00:12:12.520 --> 00:12:14.520]  是什麼時候結果子呢?
[00:12:14.520 --> 00:12:18.520]  有關係,不過待會再說
[00:12:18.520 --> 00:12:20.520]  是什麼時候結果子呢?
[00:12:20.520 --> 00:12:22.520]  大家不知道知不知道
[00:12:22.520 --> 00:12:26.520]  譬如你看到香港當做無花果的時候
[00:12:26.520 --> 00:12:28.520]  新鮮的那些
[00:12:28.520 --> 00:12:32.520]  大約是六月中
[00:12:32.520 --> 00:12:34.520]  這個時間
[00:12:34.520 --> 00:12:38.520]  我先看看你們的心水清不清
[00:12:38.520 --> 00:12:42.520]  耶穌就坐無花果樹的時候
[00:12:42.520 --> 00:12:44.520]  是哪個月份呢?
[00:12:44.520 --> 00:12:48.520]  網上的弟兄姊妹可以幫忙回答
[00:12:48.520 --> 00:12:50.520]  不過我聽不到
[00:12:50.520 --> 00:12:55.520]  是什麼時候耶穌就坐無花果樹呢?
[00:12:55.520 --> 00:12:59.520]  是三四月
[00:12:59.520 --> 00:13:01.520]  這三四月
[00:13:01.520 --> 00:13:04.520]  因為這是耶穌最後一個星期在耶路撒冷
[00:13:04.520 --> 00:13:07.520]  即是現在的壽苦節
[00:13:07.520 --> 00:13:09.520]  壽苦節
[00:13:09.520 --> 00:13:13.520]  大約是三月尾到四月中
[00:13:13.520 --> 00:13:15.520]  壽苦節很難計算
[00:13:15.520 --> 00:13:19.520]  大家有沒有聽過一個叫活節民告
[00:13:19.520 --> 00:13:21.520]  有沒有聽過
[00:13:21.520 --> 00:13:23.520]  現在的活節民告跟以前很不同
[00:13:23.520 --> 00:13:27.520]  現在的活節民告多數是天主教的教宗
[00:13:27.520 --> 00:13:29.520]  或者基督教裡面的主教
[00:13:29.520 --> 00:13:33.520]  會為著世界局勢發表信仰的宣言
[00:13:33.520 --> 00:13:36.520]  可能是世界和平、中東以巴和平等等
[00:13:36.520 --> 00:13:40.520]  會講這些教導的說話
[00:13:40.520 --> 00:13:43.520]  不過最早期的活節民告不是這個意思
[00:13:43.520 --> 00:13:47.520]  活節民告原來是地區裡面的主教
[00:13:47.520 --> 00:13:51.520]  寫信給區裡面的教會
[00:13:51.520 --> 00:13:55.520]  告訴他們那年的活節是何時才有活節民告
[00:13:55.520 --> 00:13:56.520]  為什麼呢?
[00:13:56.520 --> 00:13:58.520]  因為活節很難定出來
[00:13:58.520 --> 00:14:00.520]  活節不是看太陽定的
[00:14:00.520 --> 00:14:02.520]  活節是看月亮音力定的
[00:14:02.520 --> 00:14:04.520]  我講一次
[00:14:04.520 --> 00:14:07.520]  你應該會記得活節是怎樣計算出來的
[00:14:07.520 --> 00:14:09.520]  活節是怎樣計算出來的呢?
[00:14:09.520 --> 00:14:12.520]  就是每一年的春分
[00:14:12.520 --> 00:14:15.520]  接著月圓
[00:14:15.520 --> 00:14:19.520]  跟著後面的星期日就是活節
[00:14:19.520 --> 00:14:22.520]  大家明白了嗎?
[00:14:22.520 --> 00:14:27.520]  總之大約是三月尾到四月中的時間就是活節
[00:14:27.520 --> 00:14:30.520]  三月尾到四月中的時間
[00:14:30.520 --> 00:14:35.520]  怎麼會有六月才出現的無花果的收成呢?
[00:14:35.520 --> 00:14:37.520]  這就很不合理了
[00:14:37.520 --> 00:14:40.520]  我說解決這些問題
[00:14:40.520 --> 00:14:43.520]  兩節舊約經文可能會幫助我們
[00:14:43.520 --> 00:14:49.520]  第一 以塞書28章第四節
[00:14:49.520 --> 00:14:51.520]  請聽我讀出
[00:14:51.520 --> 00:14:58.520]  以色列人必上下令以前初熟的無花果
[00:14:58.520 --> 00:15:01.520]  下令就是六月的時間
[00:15:01.520 --> 00:15:03.520]  以前有一批先出來的
[00:15:03.520 --> 00:15:05.520]  可能不是很多筆
[00:15:05.520 --> 00:15:08.520]  初熟的早一點出來的無花果
[00:15:08.520 --> 00:15:11.520]  另一節經文可能更加直接說
[00:15:11.520 --> 00:15:15.520]  就是荷西亞書第九章第十節
[00:15:15.520 --> 00:15:18.520]  他們形容以色列人好像什麼呢?
[00:15:18.520 --> 00:15:22.520]  就像無花果樹上春季
[00:15:22.520 --> 00:15:24.520]  更加清楚地說
[00:15:24.520 --> 00:15:27.520]  是春季初熟的果子
[00:15:27.520 --> 00:15:30.520]  就是說在夏天六月的時間
[00:15:30.520 --> 00:15:32.520]  有一個收成期
[00:15:32.520 --> 00:15:35.520]  不過無花果會在早兩三月的時間
[00:15:35.520 --> 00:15:38.520]  在春季或者我們說三四月的時間
[00:15:38.520 --> 00:15:41.520]  它會先出小部分的果子
[00:15:41.520 --> 00:15:44.520]  所以當耶穌見到一棵很茂盛的無花果樹
[00:15:44.520 --> 00:15:48.520]  祂期望當中有部分的果子
[00:15:48.520 --> 00:15:51.520]  這個期望是合理的期望
[00:15:51.520 --> 00:15:54.520]  不是耶穌無理的要求
[00:15:54.520 --> 00:15:56.520]  是基於理性
[00:15:56.520 --> 00:15:58.520]  基於當時的環境
[00:15:58.520 --> 00:16:00.520]  一個合理的要求
[00:16:00.520 --> 00:16:02.520]  雖然如此
[00:16:02.520 --> 00:16:05.520]  但就算沒有為何要弄死它呢?
[00:16:05.520 --> 00:16:07.520]  我們也要回答這個問題
[00:16:07.520 --> 00:16:10.520]  就像巴赫萊所說
[00:16:10.520 --> 00:16:12.520]  神蹟都是正面的
[00:16:12.520 --> 00:16:14.520]  為什麼要弄死一棵樹呢?
[00:16:14.520 --> 00:16:16.520]  有什麼好處呢?
[00:16:16.520 --> 00:16:19.520]  當然我不認同巴赫萊的解釋
[00:16:19.520 --> 00:16:22.520]  我舉個例子
[00:16:22.520 --> 00:16:24.520]  馬科罕第五章
[00:16:24.520 --> 00:16:26.520]  耶穌在格拉森
[00:16:26.520 --> 00:16:29.520]  把一個很可憐的家人
[00:16:29.520 --> 00:16:31.520]  都幫不了他
[00:16:31.520 --> 00:16:32.520]  放棄他
[00:16:32.520 --> 00:16:33.520]  扔他在墳墓裡
[00:16:33.520 --> 00:16:35.520]  讓他自生自滅的
[00:16:35.520 --> 00:16:38.520]  瘋了沒有穿衣服的人
[00:16:38.520 --> 00:16:40.520]  趕出烏龜
[00:16:40.520 --> 00:16:42.520]  最後死了二千頭豬
[00:16:42.520 --> 00:16:43.520]  大家記得這個故事
[00:16:43.520 --> 00:16:45.520]  記得這個記載
[00:16:45.520 --> 00:16:47.520]  二千頭豬也可以說是神蹟
[00:16:47.520 --> 00:16:49.520]  死了又怎麼了呢?
[00:16:49.520 --> 00:16:51.520]  但耶穌透過創造宇宙
[00:16:51.520 --> 00:16:53.520]  透過這個神蹟
[00:16:53.520 --> 00:16:56.520]  要帶出一個正面的屬靈真理
[00:16:56.520 --> 00:16:59.520]  就是一個人的靈魂價值
[00:16:59.520 --> 00:17:03.520]  比二千頭豬的價值更重要
[00:17:03.520 --> 00:17:04.520]  同樣地
[00:17:04.520 --> 00:17:07.520]  耶穌現在把一棵無花果樹弄死了
[00:17:07.520 --> 00:17:10.520]  他要帶出一個正面的屬靈真理
[00:17:10.520 --> 00:17:11.520]  這個真理是什麼呢?
[00:17:11.520 --> 00:17:12.520]  我們再看其他經文
[00:17:12.520 --> 00:17:14.520]  待會再回來這一點
[00:17:14.520 --> 00:17:17.520]  我們先看第二段聖經
[00:17:17.520 --> 00:17:20.520]  就是15-19節
[00:17:20.520 --> 00:17:23.520]  再一次邀請頂尖智慧讀出這段經文
[00:17:23.520 --> 00:17:24.520]  15-19節
[00:17:24.520 --> 00:17:26.520]  他們來到耶路撒冷
[00:17:26.520 --> 00:17:28.520]  耶穌進入殿
[00:17:28.520 --> 00:17:34.520]  推倒兌換銀錢之人的桌子
[00:17:34.520 --> 00:17:37.520]  和賣甲子的人的凳子
[00:17:37.520 --> 00:17:41.520]  也不許人拿著器具從殿裡經過
[00:17:41.520 --> 00:17:44.520]  經上不是記著說
[00:17:44.520 --> 00:17:48.520]  我的殿必稱為萬國禱告的殿嗎?
[00:17:48.520 --> 00:17:51.520]  你們倒使他成為賊窩了
[00:17:51.520 --> 00:17:54.520]  祭司長和文士聽見這話
[00:17:54.520 --> 00:17:57.520]  就想發旨要除滅耶穌
[00:17:57.520 --> 00:17:58.520]  卻又怕他
[00:17:58.520 --> 00:18:01.520]  因為眾人都欺其他的教訓
[00:18:01.520 --> 00:18:04.520]  每天晚上耶穌出城
[00:18:04.520 --> 00:18:07.520]  這裡說到耶穌經過路
[00:18:07.520 --> 00:18:08.520]  看到無花果樹
[00:18:08.520 --> 00:18:09.520]  發生的事之後
[00:18:09.520 --> 00:18:10.520]  然後再去到聖殿
[00:18:10.520 --> 00:18:12.520]  去到聖殿裡
[00:18:12.520 --> 00:18:14.520]  有一句話我要解釋一下
