
[00:00:00.000 --> 00:00:07.000]  各位午安,今天我做Cat Affair
[00:04:02.000 --> 00:04:06.000]  我不知道為什麼金山
[00:04:06.000 --> 00:04:08.000]  三藩市的人
[00:04:08.000 --> 00:04:10.000]  去完喪禮之後
[00:04:10.000 --> 00:04:12.000]  叫吃素餐
[00:04:12.000 --> 00:04:14.000]  沒有一個素餐
[00:04:14.000 --> 00:04:15.000]  是這麼素的
[00:04:15.000 --> 00:04:17.000]  整天都是吃雞
[00:04:17.000 --> 00:04:19.000]  吃鴨
[00:04:19.000 --> 00:04:21.000]  香港人就叫解胃酒
[00:04:21.000 --> 00:04:23.000]  但是沒有酒
[00:04:23.000 --> 00:04:25.000]  但是又叫解胃酒
[00:04:25.000 --> 00:04:27.000]  這裡有肉的
[00:04:27.000 --> 00:04:28.000]  就叫素餐
[00:04:28.000 --> 00:04:29.000]  所以中國人說的
[00:04:29.000 --> 00:04:31.000]  不是很明白
[00:04:31.000 --> 00:04:33.000]  相傳有個故事
[00:04:33.000 --> 00:04:35.000]  大家聽過楊玉環的名字
[00:04:35.000 --> 00:04:37.000]  楊玉環就是楊貴妃
[00:04:37.000 --> 00:04:39.000]  四大美女之一
[00:04:39.000 --> 00:04:41.000]  楊貴妃
[00:04:41.000 --> 00:04:42.000]  很漂亮
[00:04:42.000 --> 00:04:43.000]  相傳很漂亮
[00:04:43.000 --> 00:04:44.000]  四大美人
[00:04:44.000 --> 00:04:45.000]  當然很漂亮
[00:04:45.000 --> 00:04:47.000]  唐明皇一見到她的時候
[00:04:47.000 --> 00:04:49.000]  嘩
[00:04:49.000 --> 00:04:51.000]  這麼漂亮的女孩
[00:04:51.000 --> 00:04:52.000]  從未見過
[00:04:52.000 --> 00:04:54.000]  他就馬上說了一句話
[00:04:54.000 --> 00:04:58.000]  滑軟身剝雞頭肉
[00:04:58.000 --> 00:05:01.000]  用什麼去形容楊貴妃
[00:05:01.000 --> 00:05:08.000]  他形容楊貴妃是溫軟身剝的雞頭肉
[00:05:08.000 --> 00:05:09.000]  大家不要以為
[00:05:09.000 --> 00:05:11.000]  形容美人叫雞頭肉
[00:05:11.000 --> 00:05:13.000]  你不要誤會
[00:05:13.000 --> 00:05:15.000]  雞頭肉原來是一種素菜
[00:05:15.000 --> 00:05:18.000]  在上古中國
[00:05:18.000 --> 00:05:20.000]  是一個很漂亮的素菜
[00:05:20.000 --> 00:05:23.000]  比豆苗都漂亮
[00:05:23.000 --> 00:05:25.000]  很清華
[00:05:25.000 --> 00:05:27.000]  很可口的素菜
[00:05:27.000 --> 00:05:30.000]  他用素菜來形容楊貴妃
[00:05:30.000 --> 00:05:32.000]  旁邊那個叫安祿山
[00:05:32.000 --> 00:05:34.000]  他乾兒子
[00:05:34.000 --> 00:05:36.000]  安祿山一見到的時候
[00:05:36.000 --> 00:05:38.000]  他又加上一句
[00:05:38.000 --> 00:05:42.000]  潤滑由來菜上酥
[00:05:42.000 --> 00:05:44.000]  菜上酥是指什麼
[00:05:44.000 --> 00:05:47.000]  是羊奶製成的奶製品
[00:05:47.000 --> 00:05:49.000]  好像我們的優格
[00:05:49.000 --> 00:05:51.000]  那些乳酪
[00:05:51.000 --> 00:05:54.000]  你知道安祿山是什麼人嗎
[00:05:54.000 --> 00:05:56.000]  是一個洋人
[00:05:56.000 --> 00:05:58.000]  安祿山是胡人
[00:05:58.000 --> 00:06:00.000]  唐明皇是漢人
[00:06:00.000 --> 00:06:02.000]  一個漢人一見到
[00:06:02.000 --> 00:06:04.000]  這麼漂亮的女人
[00:06:04.000 --> 00:06:06.000]  他就用植物來形容
[00:06:06.000 --> 00:06:08.000]  但一遇到一個洋人
[00:06:08.000 --> 00:06:11.000]  他就用羊奶來形容
[00:06:11.000 --> 00:06:13.000]  你就看到中西之別
[00:06:13.000 --> 00:06:15.000]  所以我們中國的文化
[00:06:15.000 --> 00:06:17.000]  和洋人的文化完全不同
[00:06:17.000 --> 00:06:19.000]  西人就叫
[00:06:19.000 --> 00:06:21.000]  One man's meat is another man's poison
[00:06:21.000 --> 00:06:23.000]  一個人的肉
[00:06:23.000 --> 00:06:25.000]  就是另外一個人的毒藥
[00:06:25.000 --> 00:06:26.000]  你喜歡吃的藥
[00:06:26.000 --> 00:06:28.000]  中國人不會這樣說
[00:06:28.000 --> 00:06:29.000]  中國人會說
[00:06:29.000 --> 00:06:31.000]  One man's rice is another man's poison
[00:06:31.000 --> 00:06:33.000]  我們不會這樣說
[00:06:33.000 --> 00:06:35.000]  所以你會發覺
[00:06:35.000 --> 00:06:37.000]  中西文化是很不同的
[00:06:37.000 --> 00:06:39.000]  完全不同
[00:06:39.000 --> 00:06:41.000]  風水輪流轉
[00:06:41.000 --> 00:06:43.000]  我們移民來美國
[00:06:43.000 --> 00:06:46.000]  我們是吃飯的一族
[00:06:46.000 --> 00:06:48.000]  我們的子女受到美國文化影響
[00:06:48.000 --> 00:06:50.000]  是漢堡一族
[00:06:50.000 --> 00:06:52.000]  有時候崇拜完之後
[00:06:52.000 --> 00:06:54.000]  在哪裡吃飯
[00:06:54.000 --> 00:06:56.000]  去喝茶
[00:06:56.000 --> 00:06:58.000]  我太太說不要
[00:06:58.000 --> 00:07:00.000]  回家吃飯
[00:07:00.000 --> 00:07:02.000]  我的子女說去麥當勞
[00:07:02.000 --> 00:07:04.000]  總之就爭論到最後
[00:07:04.000 --> 00:07:06.000]  我說我是一家之主
[00:07:06.000 --> 00:07:08.000]  去喝茶就喝茶
[00:07:08.000 --> 00:07:10.000]  我的子女說
[00:07:10.000 --> 00:07:12.000]  一家之主是煮飯的煮
[00:07:12.000 --> 00:07:14.000]  一家之主是煮飯的煮
[00:07:14.000 --> 00:07:16.000]  所以你會發覺
[00:07:16.000 --> 00:07:18.000]  我們往往有很多中西文化
[00:07:18.000 --> 00:07:20.000]  搞不定
[00:07:20.000 --> 00:07:22.000]  差異太大
[00:07:22.000 --> 00:07:24.000]  無論你喜歡也好
[00:07:24.000 --> 00:07:26.000]  不喜歡也好
[00:07:26.000 --> 00:07:28.000]  很多香港人不喜歡
[00:07:28.000 --> 00:07:30.000]  香港一國兩制的制度
[00:07:30.000 --> 00:07:32.000]  來到美國
[00:07:32.000 --> 00:07:34.000]  發覺一家兩制
[00:07:34.000 --> 00:07:36.000]  你發覺你制我不制
[00:07:36.000 --> 00:07:38.000]  於是就引申很多
[00:07:38.000 --> 00:07:40.000]  衝突
[00:07:40.000 --> 00:07:42.000]  在文化上衝突
[00:07:42.000 --> 00:07:44.000]  價值觀念上的衝突
[00:07:44.000 --> 00:07:46.000]  在今天美國的社會
[00:07:46.000 --> 00:07:48.000]  生兒育女
[00:07:48.000 --> 00:07:50.000]  不簡單
[00:07:50.000 --> 00:07:52.000]  教導我們的子女
[00:07:52.000 --> 00:07:54.000]  養育我們的子女更加不簡單
[00:07:54.000 --> 00:07:56.000]  更慘的是
[00:07:56.000 --> 00:07:58.000]  中間一代
[00:07:58.000 --> 00:08:00.000]  上有父母
[00:08:00.000 --> 00:08:02.000]  上有高堂
[00:08:02.000 --> 00:08:04.000]  他們的想法和我們不同
[00:08:04.000 --> 00:08:06.000]  下有子女
[00:08:06.000 --> 00:08:08.000]  他們是漢堡一族
[00:08:08.000 --> 00:08:10.000]  我們是吃飯一族
[00:08:10.000 --> 00:08:12.000]  我們這一代是最後一代
[00:08:12.000 --> 00:08:14.000]  孝敬父母第一代孝敬子女
[00:08:14.000 --> 00:08:16.000]  這就是我們獨特的地方
[00:08:16.000 --> 00:08:18.000]  我們在這樣的環境中長大
[00:08:18.000 --> 00:08:20.000]  在這樣的環境中
[00:08:20.000 --> 00:08:22.000]  生兒育女
[00:08:22.000 --> 00:08:24.000]  在這樣的環境下
[00:08:24.000 --> 00:08:26.000]  去服侍我們父母
[00:08:26.000 --> 00:08:28.000]  於是我們怎麼辦
[00:08:28.000 --> 00:08:30.000]  在今天這個社會中
[00:08:30.000 --> 00:08:32.000]  我們這一代做父母
[00:08:32.000 --> 00:08:34.000]  往往對子女有期望
[00:08:34.000 --> 00:08:36.000]  我們的想法和
[00:08:36.000 --> 00:08:38.000]  期望很不同
[00:08:38.000 --> 00:08:40.000]  我們期望子女
[00:08:40.000 --> 00:08:42.000]  要聽話
[00:08:42.000 --> 00:08:44.000]  唯命是從
[00:08:44.000 --> 00:08:46.000]  不要出夜街
[00:08:46.000 --> 00:08:48.000]  如果不是2400分
[00:08:48.000 --> 00:08:50.000]  都要2200分
[00:08:50.000 --> 00:08:52.000]  要讀名校
[00:08:52.000 --> 00:08:54.000]  將來讀大學的時候
[00:08:54.000 --> 00:08:56.000]  去Berkeley 哈佛
[00:08:56.000 --> 00:08:58.000]  去Stanford
[00:08:58.000 --> 00:09:00.000]  將來做到醫生就最好
[00:09:00.000 --> 00:09:02.000]  做不到醫生
[00:09:02.000 --> 00:09:04.000]  做律師都要收貨
[00:09:04.000 --> 00:09:06.000]  Computer Science 都不錯
[00:09:06.000 --> 00:09:08.000]  工程也不錯
[00:09:08.000 --> 00:09:10.000]  如果你認識子女
[00:09:10.000 --> 00:09:12.000]  男朋友女朋友
[00:09:12.000 --> 00:09:14.000]  記住一定要堂人
[00:09:14.000 --> 00:09:16.000]  最好是會說唐話的唐人
[00:09:16.000 --> 00:09:18.000]  就是
[00:09:18.000 --> 00:09:20.000]  如果你找一個不是唐人的
[00:09:20.000 --> 00:09:22.000]  我告訴你
[00:09:22.000 --> 00:09:24.000]  我不參加我不拖你出去
[00:09:24.000 --> 00:09:26.000]  對女兒說
[00:09:26.000 --> 00:09:28.000]  這個很奇怪
[00:09:28.000 --> 00:09:30.000]  我們的期望
[00:09:30.000 --> 00:09:32.000]  要求我們的子女長大後
[00:09:32.000 --> 00:09:34.000]  如果不是像張德培
[00:09:34.000 --> 00:09:36.000]  像Jeremy Lin 何大恩
[00:09:36.000 --> 00:09:38.000]  像Steven Chu
[00:09:38.000 --> 00:09:40.000]  在我們親友面前
[00:09:40.000 --> 00:09:42.000]  在Facebook上發文
[00:09:42.000 --> 00:09:44.000]  我的子女
[00:09:44.000 --> 00:09:46.000]  哪裡畢業
[00:09:46.000 --> 00:09:48.000]  現在做大律師大醫生
[00:09:48.000 --> 00:09:50.000]  很厲害
[00:09:50.000 --> 00:09:52.000]  讓我們威風一下
[00:09:52.000 --> 00:09:54.000]  你想想
[00:09:54.000 --> 00:09:56.000]  這個就是我們很多移民來的家庭
[00:09:56.000 --> 00:09:58.000]  對子女的期望
[00:09:58.000 --> 00:10:00.000]  不要忘記
[00:10:00.000 --> 00:10:02.000]  我們的子女對我們有期望
[00:10:02.000 --> 00:10:04.000]  晚上沒有curfew
[00:10:04.000 --> 00:10:06.000]  沒有戒嚴
[00:10:06.000 --> 00:10:08.000]  我喜歡讀什麼就讀什麼
[00:10:08.000 --> 00:10:10.000]  這個是我的事不是你的事
[00:10:10.000 --> 00:10:12.000]  不得干預
[00:10:12.000 --> 00:10:14.000]  還有
[00:10:14.000 --> 00:10:16.000]  所有在親友面前
[00:10:16.000 --> 00:10:18.000]  不可以說我
[00:10:18.000 --> 00:10:20.000]  千萬不要干涉我個人的私事
[00:10:20.000 --> 00:10:22.000]  包括我女朋友
[00:10:22.000 --> 00:10:24.000]  我的髮型
[00:10:24.000 --> 00:10:26.000]  我的服飾
[00:10:26.000 --> 00:10:28.000]  none of your business
[00:10:28.000 --> 00:10:30.000]  我喜歡穿什麼就穿什麼
[00:10:30.000 --> 00:10:32.000]  我喜歡說什麼就說什麼
[00:10:32.000 --> 00:10:34.000]  這個是我的
[00:10:34.000 --> 00:10:36.000]  Privacy
[00:10:36.000 --> 00:10:38.000]  我的Email千萬不要偷看
[00:10:38.000 --> 00:10:40.000]  我的事你不得干預
[00:10:40.000 --> 00:10:42.000]  你知不知道什麼叫私隱
[00:10:42.000 --> 00:10:44.000]  美國最重要是私隱
[00:10:44.000 --> 00:10:46.000]  偷偷地你偷看我的東西
[00:10:46.000 --> 00:10:48.000]  未得我同意
[00:10:48.000 --> 00:10:50.000]  不得與戒
[00:10:50.000 --> 00:10:52.000]  總之就是雞同鴨講
[00:10:52.000 --> 00:10:54.000]  牛頭不搭馬嘴
[00:10:54.000 --> 00:10:56.000]  我現在來得多的時候
[00:10:56.000 --> 00:10:58.000]  都不是說話
[00:10:58.000 --> 00:11:00.000]  都用了雞鴨牛羊
[00:11:00.000 --> 00:11:02.000]  受了美國的影響
[00:11:02.000 --> 00:11:04.000]  事實上我們發覺在今天這個世代裏面
[00:11:04.000 --> 00:11:06.000]  價值觀不同
[00:11:06.000 --> 00:11:08.000]  生活習慣不同
[00:11:08.000 --> 00:11:10.000]  我們晚上洗澡
[00:11:10.000 --> 00:11:12.000]  他們早上洗澡
[00:11:12.000 --> 00:11:14.000]  我們節省的一族
[00:11:14.000 --> 00:11:16.000]  他們是洗的一族
[00:11:16.000 --> 00:11:18.000]  我們是專屍用道
[00:11:18.000 --> 00:11:20.000]  服從法紀
[00:11:20.000 --> 00:11:22.000]  他們叫我們奴才心態
[00:11:22.000 --> 00:11:24.000]  non-assertive
[00:11:24.000 --> 00:11:26.000]  他們要著重個人的權益
[00:11:26.000 --> 00:11:28.000]  個人的私隱
[00:11:28.000 --> 00:11:30.000]  我們就著重個人的責任
[00:11:30.000 --> 00:11:32.000]  總之
[00:11:32.000 --> 00:11:34.000]  大家都不同看法
[00:11:34.000 --> 00:11:36.000]  我們說你是我子女
[00:11:36.000 --> 00:11:38.000]  永遠都是子女
[00:11:38.000 --> 00:11:40.000]  我們說孝道
[00:11:40.000 --> 00:11:42.000]  他們說不是
[00:11:42.000 --> 00:11:44.000]  我們說friend
[00:11:44.000 --> 00:11:46.000]  我們說friend不是孝道
[00:11:46.000 --> 00:11:48.000]  我說我不是你的friend
[00:11:48.000 --> 00:11:50.000]  我是你爸爸
[00:11:50.000 --> 00:11:52.000]  但沒辦法
[00:11:52.000 --> 00:11:54.000]  在這個世界裏面
[00:11:54.000 --> 00:11:56.000]  總之古靈精怪
[00:11:56.000 --> 00:11:58.000]  我們活在一個一家兩制
[00:11:58.000 --> 00:12:00.000]  你制我不制
[00:12:00.000 --> 00:12:02.000]  所以就搞成這樣
[00:12:02.000 --> 00:12:04.000]  尤其是我們這一代
[00:12:04.000 --> 00:12:06.000]  上有高堂
[00:12:06.000 --> 00:12:08.000]  下有子女
[00:12:08.000 --> 00:12:10.000]  我們成為三文治
[00:12:10.000 --> 00:12:12.000]  你都不知道怎麼做
[00:12:12.000 --> 00:12:14.000]  究竟怎麼做
[00:12:14.000 --> 00:12:16.000]  我們發覺
[00:12:16.000 --> 00:12:18.000]  很難搞
[00:12:18.000 --> 00:12:20.000]  有一次我和太太去羅省
[00:12:20.000 --> 00:12:22.000]  探望我女兒
[00:12:22.000 --> 00:12:24.000]  她剛剛帶了她的女兒
[00:12:24.000 --> 00:12:26.000]  我女兒帶她的女兒
[00:12:26.000 --> 00:12:28.000]  即是我孫女
[00:12:28.000 --> 00:12:30.000]  去游泳
[00:12:30.000 --> 00:12:32.000]  她不喜歡游泳
[00:12:32.000 --> 00:12:34.000]  回來後頭髮濕了
[00:12:34.000 --> 00:12:36.000]  又要洗頭
[00:12:36.000 --> 00:12:38.000]  已經很晚了
[00:12:38.000 --> 00:12:40.000]  她濕了頭就去睡覺
[00:12:40.000 --> 00:12:42.000]  我們就告訴她
[00:12:42.000 --> 00:12:44.000]  Lilliana頭髮濕了
[00:12:44.000 --> 00:12:46.000]  吹都不吹就讓她睡覺
[00:12:46.000 --> 00:12:48.000]  很容易會頭痛
[00:12:48.000 --> 00:12:50.000]  我女兒就告訴她
[00:12:50.000 --> 00:12:52.000]  有沒有科學根據
[00:12:52.000 --> 00:12:54.000]  有沒有醫學根據
[00:12:54.000 --> 00:12:56.000]  濕頭髮睡就會頭痛
[00:12:56.000 --> 00:12:58.000]  我們就說
[00:12:58.000 --> 00:13:00.000]  這是常識
[00:13:00.000 --> 00:13:02.000]  我女兒就說
[00:13:02.000 --> 00:13:04.000]  我沒有常識
[00:13:04.000 --> 00:13:06.000]  於是就吵架
[00:13:06.000 --> 00:13:08.000]  我們就說
[00:13:08.000 --> 00:13:10.000]  不是啊 會頭痛
[00:13:10.000 --> 00:13:12.000]  很不幸的一件事
[00:13:12.000 --> 00:13:14.000]  我女兒是做醫生的
[00:13:14.000 --> 00:13:16.000]  專治頭痛
[00:13:16.000 --> 00:13:18.000]  我問Mike
[00:13:18.000 --> 00:13:20.000]  Mike說沒有這樣的事
[00:13:20.000 --> 00:13:22.000]  沒有醫學根據
[00:13:22.000 --> 00:13:24.000]  沒有任何的證據
[00:13:24.000 --> 00:13:26.000]  證明一個人頭髮濕了
[00:13:26.000 --> 00:13:28.000]  睡了就會頭痛
[00:13:28.000 --> 00:13:30.000]  我說
[00:13:30.000 --> 00:13:32.000]  有沒有證據
[00:13:32.000 --> 00:13:34.000]  另一件事
[00:13:34.000 --> 00:13:36.000]  你濕了頭
[00:13:36.000 --> 00:13:38.000]  都很不舒服
[00:13:38.000 --> 00:13:40.000]  就去睡覺
[00:13:40.000 --> 00:13:42.000]  叫Lilliana來問她睡不睡
[00:13:42.000 --> 00:13:44.000]  她的孫子又不聽我的話
[00:13:44.000 --> 00:13:46.000]  她就說
[00:13:46.000 --> 00:13:48.000]  我不濕頭髮睡更不舒服
[00:13:48.000 --> 00:13:50.000]  死了我們輸了
[00:13:50.000 --> 00:13:52.000]  在這樣的情形下
[00:13:52.000 --> 00:13:54.000]  不能比
[00:13:54.000 --> 00:13:56.000]  你肯我不肯
[00:13:56.000 --> 00:13:58.000]  我說的
[00:13:58.000 --> 00:14:00.000]  她說的 大家的看法完全不同
[00:14:00.000 --> 00:14:02.000]  大家都不開心
[00:14:02.000 --> 00:14:04.000]  這麼遠走下去
[00:14:04.000 --> 00:14:06.000]  七個小時車去車去
[00:14:06.000 --> 00:14:08.000]  就這樣吵架 為了頭髮
[00:14:08.000 --> 00:14:10.000]  濕不濕 大家都很不開心
[00:14:10.000 --> 00:14:12.000]  我們回房間的時候
[00:14:12.000 --> 00:14:14.000]  接著
[00:14:14.000 --> 00:14:16.000]  Carissa 我女兒就進來
[00:14:16.000 --> 00:14:18.000]  就跟她說
[00:14:18.000 --> 00:14:20.000]  對不起
[00:14:20.000 --> 00:14:22.000]  頂你嘴
[00:14:22.000 --> 00:14:24.000]  我想想
[00:14:24.000 --> 00:14:26.000]  是因為我們
[00:14:26.000 --> 00:14:28.000]  信耶穌
[00:14:28.000 --> 00:14:30.000]  是因為有同一個信仰
[00:14:30.000 --> 00:14:32.000]  雖然是
[00:14:32.000 --> 00:14:34.000]  大家看法不同
[00:14:34.000 --> 00:14:36.000]  大家文化不同
[00:14:36.000 --> 00:14:38.000]  但是
[00:14:38.000 --> 00:14:40.000]  當一個人有同樣的信仰的時候
[00:14:40.000 --> 00:14:42.000]  家庭會很不同
[00:14:42.000 --> 00:14:44.000]  聖經裏面
[00:14:44.000 --> 00:14:46.000]  就告訴我們
[00:14:46.000 --> 00:14:48.000]  怎樣是
[00:14:48.000 --> 00:14:50.000]  跨代同行
[00:14:50.000 --> 00:14:52.000]  怎樣是
[00:14:52.000 --> 00:14:54.000]  跟我們的兒女相處
[00:14:54.000 --> 00:14:56.000]  怎樣跟我們的父母相處
[00:14:56.000 --> 00:14:58.000]  沒錯
[00:14:58.000 --> 00:15:00.000]  每一代都有不同的看法
[00:15:00.000 --> 00:15:02.000]  每一個世代
[00:15:02.000 --> 00:15:04.000]  有自己的價值觀念
[00:15:04.000 --> 00:15:06.000]  每一個文化有不同的體驗
[00:15:06.000 --> 00:15:08.000]  在一個不同文化
[00:15:08.000 --> 00:15:10.000]  不同想法的方法
[00:15:10.000 --> 00:15:12.000]  不同的體會當中
[00:15:12.000 --> 00:15:14.000]  怎樣能夠和睦相處
[00:15:14.000 --> 00:15:16.000]  跨代同行
[00:15:16.000 --> 00:15:18.000]  聖經給我們真是很好
[00:15:18.000 --> 00:15:20.000]  聖經給我們一個
[00:15:20.000 --> 00:15:22.000]  很不同的看法
[00:15:22.000 --> 00:15:24.000]  這個看法是超越文化的不同
[00:15:24.000 --> 00:15:26.000]  超越大家的思想不同
[00:15:26.000 --> 00:15:28.000]  無論你是有多少個PhD
[00:15:28.000 --> 00:15:30.000]  或者你完全沒有讀書
[00:15:30.000 --> 00:15:32.000]  你可以在教會裏面
