
[00:00:00.000 --> 00:00:08.380]  我們來到恆在地上的天國五廣裡面的第二廣
[00:11:09.760 --> 00:11:13.520]  你很遠拖一隻羊去到祭壇前面
[00:11:13.520 --> 00:11:15.120]  獻祭的時候
[00:11:15.120 --> 00:11:17.760]  你排隊進去獻祭的時候
[00:11:17.760 --> 00:11:20.640]  你突然想起有弟兄對你懷孕的時候
[00:11:20.640 --> 00:11:22.400]  你就放下那隻羊
[00:11:22.400 --> 00:11:25.600]  然後就回去跟弟兄和好
[00:11:25.600 --> 00:11:27.840]  等於你開車過海底隧道的時候
[00:11:27.840 --> 00:11:30.720]  你突然想起有弟兄對你懷孕的時候
[00:11:30.720 --> 00:11:33.120]  你就立刻停下車
[00:11:33.120 --> 00:11:37.840]  下車在隧道口坐巴士
[00:11:37.840 --> 00:11:40.560]  回去那個地方
[00:11:40.560 --> 00:11:42.720]  上去那間樓
[00:11:42.720 --> 00:11:45.520]  然後拍門跟弟兄說
[00:11:45.520 --> 00:11:48.320]  跟他和好
[00:11:48.320 --> 00:11:51.680]  然後再回去你的車那裡
[00:11:51.680 --> 00:11:53.920]  給錢改隧道
[00:11:53.920 --> 00:11:54.880]  是不可能的
[00:11:54.880 --> 00:11:55.840]  你拍到這幅圖畫
[00:11:55.840 --> 00:11:58.160]  你進去看的時候很艱難
[00:11:58.160 --> 00:11:59.360]  是做得到的
[00:11:59.360 --> 00:12:00.800]  但耶穌就說
[00:12:00.800 --> 00:12:05.680]  你理解不可殺人的這句經文背後
[00:12:05.680 --> 00:12:10.160]  其實你要知道背後還在說很多東西
[00:12:10.160 --> 00:12:11.840]  25、26節更精彩
[00:12:11.840 --> 00:12:15.200]  他說換另一個角度再解釋給我們聽
[00:12:15.200 --> 00:12:18.400]  你和告你的冤家一起在路上
[00:12:18.400 --> 00:12:20.800]  準備去見那個法官的時候
[00:12:20.800 --> 00:12:22.080]  在路上的時候
[00:12:22.080 --> 00:12:24.320]  他說你就要和他和好啦
[00:12:24.320 --> 00:12:27.360]  因為你去打這場官司的時候
[00:12:27.360 --> 00:12:30.720]  如果你輸了你就要落在監獄裡
[00:12:30.720 --> 00:12:32.640]  我實在告訴你26節
[00:12:32.640 --> 00:12:36.000]  就是有一個大文前還沒有還清
[00:12:36.000 --> 00:12:38.960]  你也絕不能從哪裡出來
[00:12:38.960 --> 00:12:40.320]  以前就是這樣
[00:12:40.320 --> 00:12:41.920]  你欠人錢
[00:12:41.920 --> 00:12:43.280]  或者你做錯了一些事情
[00:12:43.280 --> 00:12:45.200]  你用錢去償還的時候
[00:12:45.200 --> 00:12:48.320]  你是要將他完全的錢還清
[00:12:48.320 --> 00:12:49.760]  如果他罰你一百元
[00:12:49.760 --> 00:12:52.080]  你還了99.9
[00:12:52.080 --> 00:12:55.920]  紅9還差一毛錢也好
[00:12:55.920 --> 00:12:59.520]  你都不能從監獄裡出來
[00:12:59.520 --> 00:13:02.480]  你知道沒有人會幫你還的那些錢
[00:13:02.480 --> 00:13:05.520]  可能你就是會死在監獄裡
[00:13:05.520 --> 00:13:06.720]  所以在說什麼
[00:13:06.720 --> 00:13:07.920]  在說時間性
[00:13:07.920 --> 00:13:09.120]  就像主耶穌基督說
[00:13:09.120 --> 00:13:11.120]  天地未廢去之前
[00:13:11.120 --> 00:13:13.760]  就是說律法是不會
[00:13:13.760 --> 00:13:15.200]  就算天地廢去
[00:13:15.200 --> 00:13:16.960]  律法也是不會廢去的
[00:13:16.960 --> 00:13:18.560]  所以天地有一天會廢去
[00:13:18.560 --> 00:13:22.080]  耶穌說天地未廢去之前
[00:13:22.080 --> 00:13:24.080]  你就要處理這件事
[00:13:24.080 --> 00:13:25.200]  是一個時間性
[00:13:25.200 --> 00:13:27.200]  如果不是你在監獄裡的時間
[00:13:27.200 --> 00:13:29.280]  你就永遠可能都出不來
[00:13:29.280 --> 00:13:30.880]  你就死在監獄裡
[00:13:30.880 --> 00:13:32.480]  你看見那個迫切性
[00:13:32.480 --> 00:13:33.680]  看見那個時間性
[00:13:33.680 --> 00:13:36.000]  本來一句很簡單的經文
[00:13:36.000 --> 00:13:39.200]  人家跟你說不可殺人
[00:13:39.200 --> 00:13:41.600]  殺人的時候你就要受審判
[00:13:41.600 --> 00:13:42.880]  我們聽了
[00:13:42.880 --> 00:13:43.600]  知道
[00:13:43.600 --> 00:13:45.040]  頭腦上明白了
[00:13:45.040 --> 00:13:46.400]  但是主耶穌基督說
[00:13:46.400 --> 00:13:48.000]  你明白了一句經文的時候
[00:13:48.000 --> 00:13:50.560]  你知不知道怎樣應用這句經文呢
[00:13:50.560 --> 00:13:52.080]  耶穌基督說他看見
[00:13:52.080 --> 00:13:55.360]  不同的圖畫的時間
[00:13:55.360 --> 00:13:56.960]  你看見那個迫切性
[00:13:56.960 --> 00:14:00.320]  原來不殺人不是那麼簡單
[00:14:00.320 --> 00:14:02.880]  這句經文背後還有很多東西
[00:14:02.880 --> 00:14:04.400]  我們需要去明白的
[00:14:04.400 --> 00:14:05.920]  27至28節
[00:14:05.920 --> 00:14:07.840]  第二個illustration
[00:14:07.840 --> 00:14:09.120]  開始的時候也是
[00:14:09.120 --> 00:14:10.400]  你聽人家這樣說
[00:14:10.400 --> 00:14:13.680]  但是主耶穌基督很顛覆性的告訴你
[00:14:13.680 --> 00:14:15.520]  我現在告訴你是怎樣的
[00:14:15.520 --> 00:14:16.800]  不可姦淫
[00:14:16.800 --> 00:14:17.840]  這個是我們聽到的
[00:14:17.840 --> 00:14:18.480]  我們知道的
[00:14:18.480 --> 00:14:19.520]  十誡都是這樣說
[00:14:19.520 --> 00:14:21.360]  不可殺人不可姦淫
[00:14:21.360 --> 00:14:22.880]  聽了
[00:14:22.880 --> 00:14:24.000]  會了
[00:14:24.000 --> 00:14:25.520]  明白了
[00:14:25.520 --> 00:14:27.040]  我們以為明白了
[00:14:27.040 --> 00:14:28.480]  但是耶穌說不是
[00:14:28.480 --> 00:14:29.520]  你再看清楚
[00:14:29.520 --> 00:14:32.320]  他說當你看見婦女
[00:14:32.320 --> 00:14:33.680]  頓入念
[00:14:33.680 --> 00:14:35.200]  看見婦女有沒有問題
[00:14:35.200 --> 00:14:35.920]  沒有問題
[00:14:35.920 --> 00:14:37.520]  看見一個很漂亮的女孩
[00:14:37.520 --> 00:14:38.640]  多看兩眼
[00:14:38.640 --> 00:14:39.600]  欣賞上帝
[00:14:39.600 --> 00:14:41.520]  說她多美麗
[00:14:41.520 --> 00:14:42.240]  這個婦女
[00:14:42.240 --> 00:14:42.880]  有沒有問題
[00:14:42.880 --> 00:14:43.680]  沒有問題
[00:14:43.680 --> 00:14:45.920]  但是他說你看見婦女
[00:14:45.920 --> 00:14:49.760]  但你心裏面動那個入念的時間
[00:14:49.760 --> 00:14:52.320]  原來你和她是犯了姦淫
[00:14:52.320 --> 00:14:56.400]  你心裏面已經和她犯了姦淫
[00:14:56.400 --> 00:14:58.480]  你已經犯了姦淫
[00:14:58.480 --> 00:15:01.440]  我們以為我們沒有真正犯姦淫
[00:15:01.440 --> 00:15:04.160]  這句經文就是別人教我們
[00:15:04.160 --> 00:15:05.120]  我們這樣聽的
[00:15:05.120 --> 00:15:06.640]  不可姦淫
[00:15:06.640 --> 00:15:10.800]  主耶穌基督重新傳譯給你們聽的時候
[00:15:10.800 --> 00:15:11.520]  他說不是
[00:15:11.520 --> 00:15:13.360]  他說你看見那個婦女
[00:15:13.360 --> 00:15:16.160]  心裏面動那個入念的時間
[00:15:16.160 --> 00:15:19.520]  原來你已經犯了姦淫
[00:15:19.520 --> 00:15:21.360]  所以他繼續說下去
[00:15:21.360 --> 00:15:23.360]  他說若果
[00:15:23.360 --> 00:15:25.200]  不是真的發生
[00:15:25.200 --> 00:15:28.720]  假設若果你的右眼屎跌倒的時候
[00:15:28.720 --> 00:15:31.520]  你就馬上將它挖出來
[00:15:31.520 --> 00:15:36.080]  你失去身體的一部分也不可讓整個身體被丟進地獄
[00:15:36.080 --> 00:15:38.160]  即是說你犯姦淫你會落地獄
[00:15:38.160 --> 00:15:41.520]  如果你右眼叫你跌倒的時候
[00:15:41.520 --> 00:15:42.800]  你就馬上將它挖出來
[00:15:42.800 --> 00:15:43.840]  很有趣的
[00:15:43.840 --> 00:15:45.680]  我們看東西當然是用兩隻眼
[00:15:45.680 --> 00:15:47.600]  為什麼會是右眼呢
[00:15:47.600 --> 00:15:50.240]  我怎麼知道我是左眼犯
[00:15:50.240 --> 00:15:53.040]  就是叫我跌倒還是右眼叫我跌倒呢
[00:15:53.040 --> 00:15:54.560]  耶穌好像特別的
[00:15:54.560 --> 00:15:55.440]  這個是假設性
[00:15:55.440 --> 00:15:56.320]  當然這個故事
[00:15:56.320 --> 00:15:59.920]  這個圖畫是很假設性的
[00:15:59.920 --> 00:16:02.800]  但是他給我們看的圖畫就是
[00:16:02.800 --> 00:16:04.240]  其實你知道
[00:16:04.240 --> 00:16:06.400]  你知道你身體哪個部分
[00:16:06.400 --> 00:16:08.400]  左眼還是右眼讓你跌倒呢
[00:16:08.400 --> 00:16:09.440]  你將它挖出來
[00:16:09.440 --> 00:16:10.880]  他沒有挖到兩隻眼
[00:16:10.880 --> 00:16:12.080]  你還有機會的
[00:16:12.080 --> 00:16:13.520]  你右眼挖出來
[00:16:13.520 --> 00:16:14.800]  你還有一隻左眼
[00:16:14.800 --> 00:16:16.240]  給你一次機會
[00:16:16.240 --> 00:16:18.080]  你可以再看到東西
[00:16:18.080 --> 00:16:18.800]  同樣道理
[00:16:18.800 --> 00:16:20.320]  第30節也是
[00:16:20.320 --> 00:16:22.160]  右手叫你跌倒的時候
[00:16:22.160 --> 00:16:25.040]  你就將它斬下來
[00:16:25.040 --> 00:16:27.920]  你看見那個的迫切性
[00:16:27.920 --> 00:16:31.280]  看見那個時間性
[00:16:31.280 --> 00:16:32.560]  你馬上要做的
[00:16:32.560 --> 00:16:33.120]  這件事
[00:16:33.120 --> 00:16:37.680]  不然你就會陷入一個叫你落地獄的可能性
[00:16:37.680 --> 00:16:39.920]  31至32節同樣
[00:16:39.920 --> 00:16:40.960]  又來一個圖畫
[00:16:40.960 --> 00:16:42.480]  你會聽過有人跟你說
[00:16:42.480 --> 00:16:44.400]  無論誰丘妻
[00:16:44.400 --> 00:16:46.320]  就幫他寫休書
[00:16:46.320 --> 00:16:48.640]  但是耶穌很顛覆性的告訴你
[00:16:48.640 --> 00:16:49.520]  不是的
[00:16:49.520 --> 00:16:50.320]  他說什麼
[00:16:50.320 --> 00:16:54.240]  犯丘妻的除非那個人是不貞
[00:16:54.240 --> 00:16:56.080]  即那個人是犯了姦淫
[00:16:56.080 --> 00:16:58.480]  如果那個女人犯姦淫
[00:16:58.480 --> 00:17:00.400]  其實她就要被石頭打死的
[00:17:00.400 --> 00:17:03.600]  否則你除非她犯姦淫
[00:17:03.600 --> 00:17:05.840]  你就可以幫她寫休書給她
[00:17:05.840 --> 00:17:06.960]  否則
[00:17:06.960 --> 00:17:09.040]  否則是怎樣
[00:17:09.040 --> 00:17:10.080]  他就說
[00:17:10.080 --> 00:17:13.520]  否則就是使她犯姦淫
[00:17:13.520 --> 00:17:15.840]  不是你犯姦淫
[00:17:15.840 --> 00:17:18.000]  你寫了休書
[00:17:18.000 --> 00:17:20.720]  是你聽過有人跟你說的
[00:17:20.720 --> 00:17:22.800]  無論誰丘妻
