
[00:00:00.000 --> 00:00:05.640]  天父,我們感謝你,赤下你的話語
[00:03:46.320 --> 00:03:49.320]  就是這場戰爭是不是真的
[00:03:49.320 --> 00:03:51.760]  那為什麼會這樣問呢
[00:03:51.760 --> 00:03:53.880]  明明是寫在聖經那裡
[00:03:53.880 --> 00:03:56.760]  而且神給了很多細節
[00:03:56.760 --> 00:04:00.320]  兩張聖經來講這一場的戰爭
[00:04:00.320 --> 00:04:02.640]  為什麼會有一個問題就是
[00:04:02.640 --> 00:04:06.360]  到底這一場的戰爭是不是真實的呢
[00:04:06.360 --> 00:04:10.360]  就是現在的很多的神學院
[00:04:10.360 --> 00:04:12.080]  比較新派一點
[00:04:12.080 --> 00:04:14.960]  他們是相信兩件事
[00:04:14.960 --> 00:04:17.560]  這兩件事都是連在一起的
[00:04:17.560 --> 00:04:21.560]  這兩件事就是沒有千禧年這回事
[00:04:21.560 --> 00:04:23.480]  無千派
[00:04:23.480 --> 00:04:27.800]  反正無千派就一定是拯住
[00:04:27.800 --> 00:04:31.520]  是叫做replacement theology
[00:04:31.520 --> 00:04:33.160]  即是替代神學
[00:04:33.160 --> 00:04:37.640]  就是說以色列根本就以後不再存在的了
[00:04:37.640 --> 00:04:40.440]  就算現在是以色列在以色列
[00:04:40.440 --> 00:04:42.240]  但是這個以色列是假的
[00:04:42.240 --> 00:04:47.040]  這個以色列不是神在聖經裡面所說要祝福的以色列
[00:04:47.040 --> 00:04:50.160]  因為他們不信到今天都不信
[00:04:50.160 --> 00:04:54.560]  所以所有對以色列人的允許
[00:04:54.560 --> 00:04:58.480]  全部是轉到新的真的以色列人
[00:04:58.480 --> 00:04:59.480]  就是我們了
[00:04:59.480 --> 00:05:00.960]  就是教會了
[00:05:00.960 --> 00:05:06.240]  所以現在如果他是相信很多的神學院的professor
[00:05:06.240 --> 00:05:09.320]  相信沒有千禧年
[00:05:09.320 --> 00:05:12.280]  那就沒有以色列的祝福
[00:05:12.280 --> 00:05:15.240]  那時候替代了
[00:05:15.240 --> 00:05:19.680]  他就說這場戰爭其實不是真的打以色列的
[00:05:19.680 --> 00:05:23.440]  因為以色列根本是不再存在的了
[00:05:23.440 --> 00:05:25.400]  那這場戰爭是什麼呢
[00:05:25.400 --> 00:05:28.320]  這場戰爭是對著我們教會
[00:05:28.320 --> 00:05:32.720]  教會會遭受極大的逼迫
[00:05:32.720 --> 00:05:36.120]  說這些國家圍著以色列來打
[00:05:36.120 --> 00:05:43.000]  其實就是指在末世的時候教會是將會遭受很大的逼迫
[00:05:43.000 --> 00:05:47.920]  所以這一場的戰爭是教會受的大災難
[00:05:47.920 --> 00:05:49.040]  如果這樣的時候
[00:05:49.040 --> 00:05:52.880]  那我們不用詳細看這兩章的經文了
[00:05:52.880 --> 00:05:57.360]  因為裡面所說的東西全部都是代表性的
[00:05:57.360 --> 00:06:00.920]  只是我們教會會受災難
[00:06:00.920 --> 00:06:02.840]  那我們可以完的了
[00:06:02.840 --> 00:06:03.760]  這一堂可以完的了
[00:06:03.760 --> 00:06:05.600]  這兩章可以過的了
[00:06:05.600 --> 00:06:08.960]  但是我都在這個班說給大家聽
[00:06:08.960 --> 00:06:11.920]  就是我絕對不相信這件事
[00:06:11.920 --> 00:06:17.520]  聖經裡面從來沒有將以色列和教會是混在一起的
[00:06:17.520 --> 00:06:21.120]  永遠沒有說教會代替了以色列
[00:06:21.120 --> 00:06:22.480]  以色列就是以色列
[00:06:22.480 --> 00:06:25.200]  從頭到尾都是以色列
[00:06:25.200 --> 00:06:28.080]  教會在馬太夫第十六章
[00:06:28.080 --> 00:06:32.440]  耶穌對比德說我要將我的教會建在這個盤石上面
[00:06:32.440 --> 00:06:35.320]  由那時候開始到五場節之後
[00:06:35.320 --> 00:06:38.360]  聖靈降臨教會開始
[00:06:38.360 --> 00:06:41.360]  一直到現在我們在教會時代裡面
[00:06:41.360 --> 00:06:44.640]  是從來沒有和以色列是混在一起的
[00:06:44.640 --> 00:06:49.440]  所以這一場的戰爭是真是將來會出現
[00:06:49.440 --> 00:06:52.360]  而且裡面有很多的細節
[00:06:52.360 --> 00:06:56.480]  神是故意放在裡面讓我們明白
[00:06:56.480 --> 00:07:01.800]  雖然這一場的戰爭我們很難明白
[00:07:01.800 --> 00:07:05.960]  因為裡面有很多的東西我們解釋不了
[00:07:05.960 --> 00:07:09.040]  一會兒我們特別去到
[00:07:09.040 --> 00:07:12.720]  這一場的戰爭是何時發生的
[00:07:12.720 --> 00:07:15.480]  如果是未發生的話
[00:07:15.480 --> 00:07:17.240]  將來何時發生呢
[00:07:17.240 --> 00:07:21.640]  我提到七個八個其實都沒有一個
[00:07:21.640 --> 00:07:24.680]  是真是完全滿意的答案
[00:07:24.680 --> 00:07:27.520]  去到第八個最後那個
[00:07:27.520 --> 00:07:31.480]  就可能可以解釋多一點
[00:07:31.480 --> 00:07:33.880]  一會兒我們再看
[00:07:33.880 --> 00:07:38.360]  我們再看看是哪個國家聯合攻打以色列
[00:07:38.360 --> 00:07:43.160]  上次我們說有九個國家或者民族
[00:07:43.160 --> 00:07:47.040]  九個國家民族如果你看那個表上面
[00:07:47.040 --> 00:07:50.360]  有四個當時的國家
[00:07:50.360 --> 00:07:54.440]  當時的民族是今天的土耳其
[00:07:54.440 --> 00:07:57.960]  所以毫無疑問在末世的時候
[00:07:57.960 --> 00:08:02.840]  土耳其會扮演一個非常重要的角色
[00:08:02.840 --> 00:08:07.600]  然後有兩個國家古實和佛
[00:08:07.600 --> 00:08:11.120]  就是在非洲的
[00:08:11.120 --> 00:08:17.320]  那兩個國家就是今天在非洲北非
[00:08:17.320 --> 00:08:18.200]  那裡的
[00:08:18.200 --> 00:08:22.520]  即是非洲又會介入這一場的戰爭
[00:08:22.520 --> 00:08:25.360]  然後呢就科斯了
[00:08:25.360 --> 00:08:27.200]  科斯就是伊朗
[00:08:27.200 --> 00:08:29.280]  他一定在末世的時候
[00:08:29.280 --> 00:08:31.320]  是扮演一個很重要的角色
[00:08:31.320 --> 00:08:32.800]  那還有是北方
[00:08:32.800 --> 00:08:33.440]  北方呢
[00:08:33.440 --> 00:08:35.800]  羅斯就是今天的俄羅斯
[00:08:35.800 --> 00:08:39.960]  那一般解經家都贊成是那個是俄羅斯
[00:08:39.960 --> 00:08:42.600]  那這一堆的國家都是
[00:08:42.600 --> 00:08:45.240]  今天回教的國家
[00:08:45.240 --> 00:08:50.280]  而且是每一個國家都非常敵對猶太人的
[00:08:50.280 --> 00:08:53.240]  連蘇俄雖然蘇俄不是一個回教國家
[00:08:53.240 --> 00:08:57.360]  但是蘇俄呢是很憎恨猶太人的
[00:08:57.360 --> 00:09:01.280]  那我在這裡呢我就有講
[00:09:01.280 --> 00:09:03.840]  在第161 行篇子第161
[00:09:03.840 --> 00:09:06.520]  我這九個的名稱呢
[00:09:06.520 --> 00:09:11.640]  大部分在創世紀第十章那裡就出現的了
[00:09:11.640 --> 00:09:16.360]  那創世紀第十章是很重要的一張聖經
[00:09:16.360 --> 00:09:20.480]  我們叫它做Table of Nations
[00:09:20.480 --> 00:09:25.640]  那裡是羅亞在方舟出來之後
[00:09:25.640 --> 00:09:29.440]  他那三個兒子的後代
[00:09:29.440 --> 00:09:32.200]  是記載了他那三個兒子的後代
[00:09:32.200 --> 00:09:35.720]  就是今天全世界所有的人
[00:09:35.720 --> 00:09:38.600]  都是由羅亞那三個兒子出來的
[00:09:38.600 --> 00:09:41.760]  因為當時的世界全部的人都被淹沒了
[00:09:41.760 --> 00:09:43.400]  沒有其他人了
[00:09:43.400 --> 00:09:45.480]  只有羅亞一家
[00:09:45.480 --> 00:09:48.120]  所以雖然我們說追索回去
[00:09:48.120 --> 00:09:50.440]  我們都是亞當夏娃的後裔
[00:09:50.440 --> 00:09:51.680]  這個是無可而聞的
[00:09:51.680 --> 00:09:55.520]  因為他們是神最初創造的一對夫婦
[00:09:55.520 --> 00:09:59.320]  但是其實我們每一個國家
[00:09:59.320 --> 00:10:05.480]  每一個民族都是從羅亞那三個兒子那裡出來的
[00:10:05.480 --> 00:10:07.000]  那我這裡說呢
[00:10:07.000 --> 00:10:10.080]  這九個的國和民族當中
[00:10:10.080 --> 00:10:13.640]  大部分是傑弗他三個兒子
[00:10:13.640 --> 00:10:17.680]  史蒙亞佛
[00:10:17.680 --> 00:10:22.360]  亞佛其實是歐洲人
[00:10:22.360 --> 00:10:23.640]  是白人
[00:10:23.640 --> 00:10:26.440]  這九個民族當中
[00:10:26.440 --> 00:10:29.320]  馬國
[00:10:29.320 --> 00:10:31.120]  美國
[00:10:31.120 --> 00:10:34.920]  就是今天中亞西亞
[00:10:34.920 --> 00:10:38.080]  就是以前蘇聯的南部
[00:10:38.080 --> 00:10:39.600]  今天獨立了
[00:10:39.600 --> 00:10:41.600]  什麼壇什麼壇那些
[00:10:41.600 --> 00:10:43.520]  很多國家在那裡
[00:10:43.520 --> 00:10:46.640]  是在俄羅斯的南邊
[00:10:46.640 --> 00:10:48.880]  應該就是馬國
[00:10:48.880 --> 00:10:50.800]  俄羅斯就是俄羅斯
[00:10:50.800 --> 00:10:54.360]  阿米切土巴就是今天的土耳其
[00:10:54.360 --> 00:11:00.200]  還有高麻和婆加馬
[00:11:00.200 --> 00:11:03.160]  這些都是可以追索回去
[00:11:03.160 --> 00:11:05.840]  羅亞的兒子叫做傑弗
[00:11:05.840 --> 00:11:07.160]  是亞佛
[00:11:07.160 --> 00:11:09.520]  在非洲那裡
[00:11:09.520 --> 00:11:11.720]  古實和佛
[00:11:11.720 --> 00:11:13.520]  就是羅亞另外一個兒子
[00:11:13.520 --> 00:11:17.240]  就是火腿的Ham
[00:11:17.240 --> 00:11:19.600]  史蒙亞佛
[00:11:19.600 --> 00:11:22.240]  有色的人種
[00:11:22.240 --> 00:11:23.360]  特別是非洲人
[00:11:23.360 --> 00:11:24.760]  特別是黑人
[00:11:24.760 --> 00:11:28.240]  都是Ham的後裔
[00:11:28.240 --> 00:11:31.160]  白人特別是在歐洲
[00:11:31.160 --> 00:11:33.480]  俄羅斯都是白人
[00:11:33.480 --> 00:11:35.440]  白人就是傑弗
[00:11:35.440 --> 00:11:36.880]  就是亞佛
[00:11:36.880 --> 00:11:40.400]  剩下的Shem
[00:11:40.400 --> 00:11:44.360]  Shem就是以色列人
[00:11:44.360 --> 00:11:45.800]  巴勒斯坦人
[00:11:45.800 --> 00:11:47.720]  這些中東那裡
[00:11:47.720 --> 00:11:49.040]  那個就是Shem
[00:11:49.040 --> 00:11:50.960]  所以今天說
[00:11:50.960 --> 00:11:54.040]  反右叫做Anti-Semit
[00:11:54.040 --> 00:11:55.600]  Semit S-E-M
[00:11:55.600 --> 00:11:57.920]  就是關係到那個Shem
[00:11:57.920 --> 00:12:00.760]  所以他們是Shem的後裔
[00:12:00.760 --> 00:12:03.200]  我們中國人是哪個兒子的後裔
[00:12:03.200 --> 00:12:06.720]  Ham
[00:12:06.720 --> 00:12:08.040]  Shem
[00:12:08.040 --> 00:12:13.200]  不知道
[00:12:13.200 --> 00:12:17.280]  三個兒子都有人說
[00:12:17.280 --> 00:12:19.400]  你如果上網查一下
[00:12:19.400 --> 00:12:22.120]  有人說我們是Ham的後裔
[00:12:22.120 --> 00:12:24.280]  因為我們都是有色人種
[00:12:24.280 --> 00:12:26.040]  只不過我們不是住在非洲
[00:12:26.040 --> 00:12:27.840]  太陽沒有那麼厲害
[00:12:27.840 --> 00:12:29.880]  但是我們有些人像我這樣
[00:12:29.880 --> 00:12:31.200]  臨時是黑一點的
[00:12:31.200 --> 00:12:32.800]  曬多一點太陽
[00:12:32.800 --> 00:12:35.040]  所以我們不是白人
[00:12:35.040 --> 00:12:38.360]  我們又不是中東人
[00:12:38.360 --> 00:12:41.880]  有人說我們是Ham的後裔
[00:12:41.880 --> 00:12:44.960]  有人說我們是Shem的後裔
[00:12:44.960 --> 00:12:48.560]  Shem就是跟猶太人一樣
[00:12:48.560 --> 00:12:51.200]  他是中東
[00:12:51.200 --> 00:12:52.680]  我們是遠東
[00:12:52.680 --> 00:12:55.080]  都是在東方的
[00:12:55.080 --> 00:12:56.360]  甚至我看到有人說
[00:12:56.360 --> 00:12:59.400]  我們是亞佛的後裔
[00:12:59.400 --> 00:13:00.720]  所以是不知道
[00:13:00.720 --> 00:13:01.960]  你知道
[00:13:01.960 --> 00:13:04.000]  我們是阿巴拉罕的後裔
[00:13:04.000 --> 00:13:08.240]  阿巴拉罕是Shem的後裔
[00:13:08.240 --> 00:13:11.640]  我們是阿巴拉罕的後裔
[00:13:11.640 --> 00:13:13.240]  阿巴拉罕是第三個後裔
[00:13:13.240 --> 00:13:15.800]  可以追溯到上去
[00:13:15.800 --> 00:13:17.800]  你收到那個Shem
[00:13:17.800 --> 00:13:20.960]  他的兒子的後裔
[00:13:20.960 --> 00:13:23.880]  我一向都覺得我們是Shem的後裔
[00:13:23.880 --> 00:13:26.160]  就是跟猶太人一樣
[00:13:26.160 --> 00:13:28.120]  但是你上網去看一下
[00:13:28.120 --> 00:13:32.160]  是有很多爭論說我們是Ham的後裔
[00:13:32.160 --> 00:13:33.800]  又有說亞佛的後裔
[00:13:33.800 --> 00:13:35.000]  他們都有理由的
[00:13:35.000 --> 00:13:36.800]  不是很清楚
[00:13:36.800 --> 00:13:41.240]  但是我一向都覺得我們是Shem的後裔
[00:13:41.240 --> 00:13:44.560]  因為我們跟猶太人很相似的
[00:13:44.560 --> 00:13:45.720]  很多習俗
[00:13:45.720 --> 00:13:46.800]  我們都是在東方
[00:13:46.800 --> 00:13:48.120]  我們是遠東
[00:13:48.120 --> 00:13:48.880]  他們說我們是遠東
[00:13:48.880 --> 00:13:50.800]  他們是中東
[00:13:50.800 --> 00:13:54.440]  但是中亞西亞那些
[00:13:54.440 --> 00:13:55.720]  什麼壇那些
[00:13:55.720 --> 00:13:58.080]  那些全部是亞佛的
[00:13:58.080 --> 00:14:01.520]  所以亞佛那些又有他的道理
[00:14:01.520 --> 00:14:03.560]  所以不是很清楚
[00:14:03.560 --> 00:14:06.120]  我們問耶穌
[00:14:06.120 --> 00:14:07.800]  究竟是誰的兒子的後裔
[00:14:07.800 --> 00:14:10.240]  一定是由他們出來的
[00:14:10.240 --> 00:14:12.680]  所以其實你什麼人種都好
[00:14:12.680 --> 00:14:16.360]  其實基本上人的基因是一樣的
[00:14:16.360 --> 00:14:17.480]  膚色不同
[00:14:17.480 --> 00:14:19.880]  或者有些地方的人會大件一點
[00:14:19.880 --> 00:14:21.560]  有些人會高一點
[00:14:21.560 --> 00:14:23.560]  有些人矮一點
[00:14:23.560 --> 00:14:26.680]  但是基本上人的DNA
[00:14:26.680 --> 00:14:28.160]  是一本造人
[00:14:28.160 --> 00:14:30.080]  所以沒有進化的
[00:14:30.080 --> 00:14:32.560]  沒有其他動物變過來的
[00:14:32.560 --> 00:14:35.120]  每一個國寵奇類
[00:14:35.120 --> 00:14:37.080]  每一類的DNA都不同
[00:14:37.080 --> 00:14:40.920]  神造人一早已經說明國寵奇類
[00:14:40.920 --> 00:14:41.560]  好了
[00:14:41.560 --> 00:14:43.600]  繼續看下去
[00:14:43.600 --> 00:14:45.520]  這個創世紀第十章
[00:14:45.520 --> 00:14:48.600]  就是Table of Nations
[00:14:48.600 --> 00:14:50.320]  然後底下
[00:14:50.320 --> 00:14:52.120]  那九個我分析
[00:14:52.120 --> 00:14:53.520]  他們是屬於哪裡
[00:14:53.520 --> 00:14:54.840]  今天的哪裡
[00:14:54.840 --> 00:14:56.480]  那些我們上次說過了
[00:14:56.480 --> 00:14:59.840]  我就不複述了
[00:14:59.840 --> 00:15:03.640]  你看那個地圖
[00:15:03.640 --> 00:15:05.080]  圍著以色列
[00:15:05.080 --> 00:15:06.960]  這一場的戰爭
[00:15:06.960 --> 00:15:10.040]  那些國家都是圍著以色列
[00:15:10.040 --> 00:15:11.800]  除了俄羅斯之外
[00:15:11.800 --> 00:15:14.200]  都是回教
[00:15:14.200 --> 00:15:15.080]  我們上次說
[00:15:15.080 --> 00:15:19.400]  為什麼這裡沒有包括到今天
[00:15:19.400 --> 00:15:21.480]  在他的隔離
[00:15:21.480 --> 00:15:26.480]  約旦、敍利亞、黎巴嫩、埃及
[00:15:26.480 --> 00:15:28.800]  這些沒有在裡面
[00:15:28.800 --> 00:15:31.400]  有兩個可能的解釋
[00:15:31.400 --> 00:15:32.760]  一個解釋就是說
[00:15:32.760 --> 00:15:34.720]  其實他都會加入
[00:15:34.720 --> 00:15:37.560]  這九個民族
[00:15:37.560 --> 00:15:39.520]  六個國家
[00:15:39.520 --> 00:15:41.920]  只不過是帶頭而已
[00:15:41.920 --> 00:15:44.200]  但是到時還會有
[00:15:44.200 --> 00:15:45.920]  一些以色列的敵人
[00:15:45.920 --> 00:15:47.840]  是黏在一起的
[00:15:47.840 --> 00:15:50.600]  所以雖然這裡沒有說黎巴嫩都會打
[00:15:50.600 --> 00:15:53.480]  但是一有人砌新以色列的時候
[00:15:53.480 --> 00:15:55.320]  這些已經
[00:15:55.320 --> 00:15:56.920]  一直都敵對他
[00:15:56.920 --> 00:15:59.360]  就會加入去砌他
[00:15:59.360 --> 00:16:01.360]  另外一個解釋
[00:16:01.360 --> 00:16:02.880]  就是說當時
[00:16:02.880 --> 00:16:04.520]  待會我們會看
[00:16:04.520 --> 00:16:05.520]  這個說得很清楚
[00:16:05.520 --> 00:16:09.200]  當時以色列是安然居住的
[00:16:09.200 --> 00:16:11.240]  即是和平的
[00:16:11.240 --> 00:16:14.400]  會不會跟這些附近的國家
[00:16:14.400 --> 00:16:16.640]  簽了和約
[00:16:16.640 --> 00:16:19.840]  是很安定和平
[00:16:19.840 --> 00:16:21.040]  我們不知道
[00:16:21.040 --> 00:16:22.760]  這裡沒有提到
[00:16:22.760 --> 00:16:23.960]  也沒有提到
[00:16:23.960 --> 00:16:29.040]  明天中國會不會加入去砌他
[00:16:29.040 --> 00:16:31.400]  沒有提到
[00:16:31.400 --> 00:16:35.360]  也沒有提到歐洲會怎樣
[00:16:35.360 --> 00:16:38.200]  所以這裡就只是
[00:16:38.200 --> 00:16:40.360]  圍著他那一群國家
[00:16:40.360 --> 00:16:42.640]  包括南面的非洲
[00:16:42.640 --> 00:16:45.760]  包括北面的俄羅斯
[00:16:45.760 --> 00:16:47.640]  以及馬國
[00:16:47.640 --> 00:16:49.640]  馬國、中亞、西亞
[00:16:49.640 --> 00:16:52.360]  然後就是土耳其
[00:16:52.360 --> 00:16:58.400]  土耳其其實都很接近以色列的
[00:16:58.400 --> 00:17:00.480]  敘利亞之上
[00:17:00.480 --> 00:17:02.800]  就是土耳其
[00:17:02.800 --> 00:17:04.760]  然後就是伊朗
[00:17:04.760 --> 00:17:09.600]  那些都是很接近以色列的國家
[00:17:09.600 --> 00:17:15.800]  到時這一群就會來打以色列
[00:17:15.800 --> 00:17:19.920]  這裡也有說一下現在的時事
[00:17:19.920 --> 00:17:23.360]  以前蘇俄
[00:17:23.360 --> 00:17:25.640]  伊朗和土耳其
[00:17:25.640 --> 00:17:29.920]  大家之間不是有很親密的關係
[00:17:29.920 --> 00:17:37.360]  伊朗以前那個王朝直到1979年
[00:17:37.360 --> 00:17:38.680]  都是親美的
[00:17:38.680 --> 00:17:41.160]  和美國是很親的
[00:17:41.160 --> 00:17:45.880]  當時整個王朝是完全是親西方的
[00:17:45.880 --> 00:17:48.720]  到1979年政變
[00:17:48.720 --> 00:17:52.120]  高米尼回到流亡
[00:17:52.120 --> 00:17:53.880]  回到伊朗
[00:17:53.880 --> 00:17:56.080]  一下子就改變了
[00:17:56.080 --> 00:17:58.880]  還有一群美國人做了人質的時候
[00:17:58.880 --> 00:18:03.040]  就是加達總統當政的時候
[00:18:03.040 --> 00:18:05.640]  到他下台雷根總統上場
[00:18:05.640 --> 00:18:11.200]  然後才放25個還是40個人質
[00:18:11.200 --> 00:18:13.800]  是那時候開始一直到現在
[00:18:13.800 --> 00:18:18.360]  伊朗就成為以色列和美國人的敵人
[00:18:18.360 --> 00:18:21.960]  是過去這50年的事
[00:18:21.960 --> 00:18:27.640]  土耳其到7年前
[00:18:27.640 --> 00:18:29.680]  都是親西方的
[00:18:29.680 --> 00:18:31.840]  他是NATO的一名
[00:18:31.840 --> 00:18:35.840]  所以我們那時候很放心去土耳其
[00:18:35.840 --> 00:18:42.400]  但是現在土耳其已經轉為極權回教的國家
[00:18:42.400 --> 00:18:46.520]  是和伊朗也是結盟的
[00:18:46.520 --> 00:18:53.320]  俄羅斯就伊朗轉為極權國家之後
[00:18:53.320 --> 00:18:57.360]  就開始和他的關係很密切
[00:18:57.360 --> 00:18:59.720]  直到兩三年前
[00:18:59.720 --> 00:19:04.320]  蘇俄和土耳其的關係都不是那麼好的
[00:19:04.320 --> 00:19:09.320]  甚至是蘇俄有架飛機是被土耳其擊落的
[00:19:09.320 --> 00:19:11.600]  但是這兩三年
[00:19:11.600 --> 00:19:15.440]  很快他們的關係完全改變了
[00:19:15.440 --> 00:19:17.280]  現在這三個國家
[00:19:17.280 --> 00:19:20.520]  我這次印了一些照片
[00:19:20.520 --> 00:19:23.680]  大家可以看一下
[00:19:23.680 --> 00:19:27.840]  那個握手的就是普京
[00:19:27.840 --> 00:19:30.320]  就握土耳其總統的手
[00:19:30.320 --> 00:19:33.000]  這是過去一兩年拍的
[00:19:33.000 --> 00:19:35.480]  然後你看旁邊那裡
[00:19:35.480 --> 00:19:39.560]  伊朗、俄羅斯和土耳其
[00:19:39.560 --> 00:19:44.240]  就因為敘利亞三個國家一起聯手
[00:19:44.240 --> 00:19:46.480]  來支持敘利亞
[00:19:46.480 --> 00:19:51.960]  在那裡打擊他的叛黨
[00:19:51.960 --> 00:19:54.960]  和在那裡打擊伊朗
[00:19:54.960 --> 00:20:00.640]  所以現在這三個國家都一起在敘利亞
[00:20:00.640 --> 00:20:01.640]  有了基地
[00:20:01.640 --> 00:20:04.960]  俄羅斯的基地已經落到敘利亞
[00:20:04.960 --> 00:20:06.480]  伊朗也在那裡
[00:20:06.480 --> 00:20:08.440]  土耳其也在那裡
[00:20:08.440 --> 00:20:11.800]  所以這三個我叫做鐵三角
[00:20:11.800 --> 00:20:15.640]  就是以色列書第38章那裡說
[00:20:15.640 --> 00:20:21.000]  將來那個王就在這裡出來
[00:20:21.000 --> 00:20:23.520]  因為馬國是一個地
[00:20:23.520 --> 00:20:25.960]  馬國我們說是中亞四亞
[00:20:25.960 --> 00:20:28.200]  但是這裡有個哥格
[00:20:28.200 --> 00:20:29.320]  兩個是不同的
[00:20:29.320 --> 00:20:31.000]  哥格是一個人
[00:20:31.000 --> 00:20:33.840]  哥格是一個王
[00:20:33.840 --> 00:20:36.120]  這個哥格我這裡說
[00:20:36.120 --> 00:20:40.680]  應該是從這三個國家出來的
[00:20:40.680 --> 00:20:43.440]  我們看第164頁
[00:20:43.440 --> 00:20:45.720]  在那些照片下面
[00:20:45.720 --> 00:20:46.560]  我就有問
[00:20:46.560 --> 00:20:50.480]  這個哥格到底是誰來的呢?
[00:20:50.480 --> 00:20:52.400]  我們在聖經那裡看
