
[00:00:00.000 --> 00:00:10.320]  今天跟大家分享的經文是馬太福音第5章第21至26節
[00:03:55.120 --> 00:03:57.360]  我實在告訴你們
[00:03:57.360 --> 00:04:00.320]  若有一文錢沒有還清
[00:04:00.320 --> 00:04:04.160]  你斷不能從那裡出來
[00:04:04.160 --> 00:04:10.880]  在這段聖經裡其實有一個很強烈的舊約背景
[00:04:10.880 --> 00:04:12.880]  首先我們可以看到
[00:04:12.880 --> 00:04:16.000]  一開始第21和第22節
[00:04:16.000 --> 00:04:18.640]  那裡就已經引用了一些經文
[00:04:18.640 --> 00:04:20.400]  是我們所謂熟悉的
[00:04:20.400 --> 00:04:22.400]  就是十誡經文不可殺人
[00:04:22.400 --> 00:04:26.880]  但究竟為什麼耶穌後來可以甚至將它引申到
[00:04:26.880 --> 00:04:31.040]  談論到和弟兄動怒這個題目呢
[00:04:31.040 --> 00:04:34.480]  這個我們就要分開三個部分
[00:04:34.480 --> 00:04:38.720]  一路細緻去思想這段經文所講的內容
[00:04:38.720 --> 00:04:41.440]  第一部分我們去看的就是
[00:04:41.440 --> 00:04:44.960]  從第五章第21至22節
[00:04:44.960 --> 00:04:46.960]  講了一個很重要的題目
[00:04:46.960 --> 00:04:52.880]  就是殺人以至向弟兄動怒的屬靈破損
[00:04:52.880 --> 00:04:57.360]  Spiritual Brank of Sin in Murdering and Angering
[00:04:57.360 --> 00:05:03.600]  如果我們單單從第五章第21和第22節當中
[00:05:03.600 --> 00:05:06.960]  去看耶穌基督的引述的時候
[00:05:06.960 --> 00:05:10.480]  我們就會很容易去誤會耶穌
[00:05:10.480 --> 00:05:15.280]  甚至我們會認為耶穌講的話都沒有邏輯性
[00:05:15.280 --> 00:05:21.280]  為什麼可以由引用到出埃及記第20章13節
[00:05:21.280 --> 00:05:25.040]  或者生命記第五章17節
[00:05:25.040 --> 00:05:26.560]  十誡的經文
[00:05:26.560 --> 00:05:28.880]  這兩段都是十誡的經文
[00:05:28.880 --> 00:05:30.880]  不過記載上有些不同
[00:05:30.880 --> 00:05:35.360]  但在這兩段的十誡記載當中
[00:05:35.360 --> 00:05:38.880]  耶穌同時都引用第六誡
[00:05:38.880 --> 00:05:42.000]  不可殺人這個題目
[00:05:42.000 --> 00:05:45.520]  而稍後耶穌一下子就跳到去
[00:05:45.520 --> 00:05:50.080]  談論到弟兄動怒的題目
[00:05:50.080 --> 00:05:51.600]  更嚴重的是
[00:05:51.600 --> 00:05:56.480]  耶穌似乎將殺人這個問題
[00:05:56.480 --> 00:06:01.920]  等同於一個弟兄對另一個弟兄的懷恨
[00:06:01.920 --> 00:06:05.680]  會不會耶穌這樣講法是言過其實
[00:06:05.680 --> 00:06:08.080]  甚至好像廣東人所說
[00:06:08.080 --> 00:06:10.560]  耶穌講大了呢
[00:06:10.560 --> 00:06:14.400]  既然我們有這樣的可能性的誤會
[00:06:14.400 --> 00:06:20.960]  我們就更加需要仔細去看這段經文所講的內容
[00:06:20.960 --> 00:06:23.120]  究竟耶穌想講些什麼
[00:06:23.120 --> 00:06:32.000]  為什麼可以從殺人引至談論到弟兄懷恨的過程
[00:06:32.000 --> 00:06:34.000]  將它等同了呢
[00:06:34.000 --> 00:06:36.400]  我們再讀這兩節經文
[00:06:36.400 --> 00:06:38.640]  很想我們細緻掌握一下
[00:06:38.640 --> 00:06:42.560]  耶穌的討論是如何引伸的
[00:06:42.560 --> 00:06:45.360]  第21到22節這樣講的
[00:06:45.600 --> 00:06:49.920]  你們聽見有吩咐護人的話
[00:06:49.920 --> 00:06:52.400]  說不可殺人
[00:06:52.400 --> 00:06:57.520]  又說凡殺人的難免受審判
[00:06:57.520 --> 00:06:59.680]  只是我告訴你們
[00:06:59.680 --> 00:07:04.240]  凡向弟兄動怒的難免受審斷
[00:07:04.240 --> 00:07:09.840]  凡罵弟兄是拉加的難免公會的審斷
[00:07:09.840 --> 00:07:15.760]  凡罵弟兄是摩利的難免地獄的火
[00:07:15.760 --> 00:07:18.080]  因為耶穌講到你們
[00:07:18.080 --> 00:07:23.680]  就是當時坐在這裡聽耶穌基督的這群門徒群眾
[00:07:23.680 --> 00:07:25.360]  耶穌向著他們說
[00:07:25.360 --> 00:07:30.480]  你們都聽過曾經有吩咐古人說
[00:07:30.480 --> 00:07:32.880]  聽是很容易的
[00:07:32.880 --> 00:07:36.720]  今天教會很多信徒都很喜歡聽道理
[00:07:36.720 --> 00:07:39.920]  其實現在聽聖經的講解
[00:07:39.920 --> 00:07:41.840]  其實真的很容易的
[00:07:41.840 --> 00:07:44.000]  上網有部手機一按
[00:07:44.000 --> 00:07:48.720]  就已經可以聽到很多不同的講員的講道
[00:07:48.720 --> 00:07:50.880]  聽就容易
[00:07:50.880 --> 00:07:54.000]  但是聽了能不能去了解
[00:07:54.000 --> 00:07:58.160]  甚至是否只是聽了一個訊息
[00:07:58.160 --> 00:08:01.040]  但是就以為自己已經得著了呢
[00:08:01.040 --> 00:08:04.560]  耶穌在這裡其實是很強調
[00:08:04.560 --> 00:08:06.880]  告訴他這群會眾知道
[00:08:06.880 --> 00:08:09.040]  聽聽有很多東西
[00:08:09.040 --> 00:08:11.360]  但如果一知半解的話
[00:08:11.360 --> 00:08:14.960]  其實是一件危險的事情
[00:08:14.960 --> 00:08:18.000]  耶穌在這裡一開始講到聽
[00:08:18.000 --> 00:08:19.680]  聽什麼呢
[00:08:19.680 --> 00:08:22.480]  如果從這段聖經我們單純看
[00:08:22.480 --> 00:08:25.360]  哦!就聽講十誡
[00:08:25.360 --> 00:08:28.240]  講第六誡不可殺人
[00:08:28.240 --> 00:08:29.440]  那為什麼呢?
[00:08:29.440 --> 00:08:31.440]  為什麼上帝要講十誡呢?
[00:08:31.440 --> 00:08:33.840]  我們聽了又有沒有想過
[00:08:33.840 --> 00:08:35.040]  我都不會殺人
[00:08:35.040 --> 00:08:36.240]  那聽來幹嘛呢?
[00:08:36.240 --> 00:08:38.960]  這句聖經我用不著了
[00:08:38.960 --> 00:08:41.040]  那是不是變成這段聖經
[00:08:41.040 --> 00:08:42.560]  對我沒什麼作用
[00:08:42.560 --> 00:08:45.360]  十誡第六誡我可以丟掉呢?
[00:08:45.360 --> 00:08:48.720]  這個就是很多時候我們的問題
[00:08:48.720 --> 00:08:50.320]  從個人的看法
[00:08:50.320 --> 00:08:52.160]  我認為我用不用得著
[00:08:52.160 --> 00:08:55.280]  就等同於這段聖經合不合用
[00:08:55.280 --> 00:08:57.600]  甚至這段聖經是不是神的話
[00:08:57.600 --> 00:08:59.120]  需不需要成為神的話
[00:08:59.120 --> 00:09:01.600]  我們都可以丟在一旁
[00:09:01.600 --> 00:09:03.120]  所以耶穌在這裡
[00:09:03.120 --> 00:09:04.400]  要我們去明白
[00:09:04.400 --> 00:09:06.160]  首先你要聽
[00:09:06.160 --> 00:09:08.800]  聽這個道理
[00:09:08.800 --> 00:09:12.080]  是聽到什麼呢?
[00:09:12.080 --> 00:09:14.400]  如果我們仔細去看看
[00:09:14.400 --> 00:09:15.920]  究竟耶穌要講的
[00:09:15.920 --> 00:09:18.320]  聽什麼呢?
[00:09:18.320 --> 00:09:19.440]  我們看回這一節
[00:09:19.440 --> 00:09:23.120]  其實經文已經有很大的提示
[00:09:23.120 --> 00:09:24.800]  告訴我們
[00:09:24.800 --> 00:09:28.080]  因為從21至22節裡面
[00:09:28.080 --> 00:09:30.400]  有一個字經常出現
[00:09:30.400 --> 00:09:33.600]  這個字就是審判
[00:09:33.600 --> 00:09:36.560]  和合本有時候就將這個字眼
[00:09:36.560 --> 00:09:39.600]  改造成審斷的翻譯
[00:09:39.600 --> 00:09:40.960]  但如果我們仔細去看
[00:09:40.960 --> 00:09:42.880]  21和22節裡面
[00:09:42.880 --> 00:09:45.040]  其實這段聖經已經
[00:09:45.040 --> 00:09:49.680]  三次提及到會接受審判
[00:09:49.680 --> 00:09:52.000]  所以聽這個字眼
[00:09:52.000 --> 00:09:53.280]  其實有幾重意思的
[00:09:53.280 --> 00:09:55.760]  第一純粹接受一些私訊
[00:09:55.760 --> 00:09:59.120]  第二聽可以表示出一個人
[00:09:59.120 --> 00:10:00.960]  他是會信服的
[00:10:00.960 --> 00:10:02.160]  會遵從的
[00:10:02.160 --> 00:10:03.360]  這個題目很熟悉
[00:10:03.360 --> 00:10:05.200]  因為原來在先前
[00:10:05.200 --> 00:10:07.920]  剛剛我們才看完經文
[00:10:07.920 --> 00:10:10.400]  我們才講到有關於
[00:10:10.400 --> 00:10:13.520]  天國裡面最少的一條律例
[00:10:13.520 --> 00:10:16.720]  或者上帝任何一條律例
[00:10:16.720 --> 00:10:18.320]  最少你選一條
[00:10:18.320 --> 00:10:20.560]  你肯聽又肯遵從
[00:10:20.560 --> 00:10:22.960]  甚至可以去叫人做的
[00:10:22.960 --> 00:10:25.440]  你就是在天國是最大的
[00:10:25.440 --> 00:10:28.560]  所以聽又可以有一種
[00:10:28.560 --> 00:10:29.840]  是服從的
[00:10:29.840 --> 00:10:31.120]  但是更重要的是
[00:10:31.120 --> 00:10:33.520]  這裡所說的聽是什麼呢?
[00:10:33.520 --> 00:10:37.280]  既然這裡用了三次提到審判
[00:10:37.280 --> 00:10:38.880]  而聽這個字眼
[00:10:38.880 --> 00:10:42.320]  另一個重點就是聽審判
[00:10:42.320 --> 00:10:45.200]  聽一個審訊的過程
[00:10:45.200 --> 00:10:48.320]  那說到什麼審訊呢?
[00:10:48.320 --> 00:10:49.600]  我又沒有犯罪
[00:10:49.600 --> 00:10:50.640]  不是啊
[00:10:50.640 --> 00:10:51.840]  這裡說了
[00:10:51.840 --> 00:10:55.440]  這些信息是曾經告訴誰呢?
[00:10:55.440 --> 00:10:56.720]  古人
[00:10:56.720 --> 00:10:58.960]  古人就是和合本的翻譯
[00:10:58.960 --> 00:11:01.520]  如果你們看回《愚民聖經》
[00:11:01.520 --> 00:11:02.560]  其實就是說
[00:11:02.560 --> 00:11:04.320]  你的先祖
[00:11:04.320 --> 00:11:06.000]  你的祖父輩
[00:11:06.000 --> 00:11:07.280]  甚至可以這麼說
[00:11:07.280 --> 00:11:09.040]  你的始祖
[00:11:09.040 --> 00:11:12.080]  就是你以前的祖先
[00:11:12.080 --> 00:11:14.800]  從這個說法
[00:11:14.800 --> 00:11:17.920]  耶穌談論到這一點的時候
[00:11:17.920 --> 00:11:20.400]  其實是指及到
[00:11:20.400 --> 00:11:23.440]  有一些事情你們曾經聽過
[00:11:23.440 --> 00:11:27.440]  在昔日曾經說過給你的祖先
[00:11:27.440 --> 00:11:28.960]  你的祖父輩
[00:11:28.960 --> 00:11:31.360]  他們要知道要明白的事情
[00:11:31.360 --> 00:11:32.640]  是什麼呢?
[00:11:32.640 --> 00:11:35.760]  似乎這個就告訴我們
[00:11:35.760 --> 00:11:38.800]  如果涉及於十誡的內容
[00:11:38.800 --> 00:11:41.360]  那十誡是什麼時候頒佈呢?
[00:11:41.360 --> 00:11:43.200]  十誡就在
[00:11:43.200 --> 00:11:44.160]  出埃及記嘛
[00:11:44.160 --> 00:11:45.280]  剛才說過
[00:11:45.280 --> 00:11:46.720]  出埃的以色列人
[00:11:46.720 --> 00:11:49.680]  去到西奈山的時候
[00:11:50.320 --> 00:11:53.840]  上帝要摩西上西奈山
[00:11:53.840 --> 00:11:57.120]  去接受上帝所頒佈的十誡
[00:11:57.120 --> 00:12:01.760]  但是在山上接受十誡的摩西的同時
[00:12:01.760 --> 00:12:05.120]  山腳下面就發生了什麼事情呢?
[00:12:05.120 --> 00:12:08.560]  如果我們仔細再看出埃及記的時候
[00:12:08.560 --> 00:12:11.040]  我們就知道原來摩西
[00:12:11.040 --> 00:12:13.360]  當他上了西奈山的時候
[00:12:13.360 --> 00:12:15.680]  在出埃及記的十九章
[00:12:15.680 --> 00:12:17.680]  我們就已經知道
[00:12:17.680 --> 00:12:24.240]  原來以色列人在山腳已經開始在製造偶像
[00:12:24.240 --> 00:12:27.520]  那個偶像叫做金牛督
[00:12:27.520 --> 00:12:29.840]  然後並且將這個金牛督
[00:12:29.840 --> 00:12:34.320]  視為是帶領他們出埃及的那位神
[00:12:34.320 --> 00:12:38.560]  並且獻上很多的祭給這個金牛督
[00:12:38.560 --> 00:12:39.440]  怎麼獻上呢?
[00:12:39.440 --> 00:12:41.680]  將他們身上所有最寶貴的東西
[00:12:41.680 --> 00:12:43.440]  全部拿出來
[00:12:43.440 --> 00:12:46.640]  去獻上去做這個金牛督
[00:12:46.640 --> 00:12:49.200]  從這段經文
[00:12:49.200 --> 00:12:51.680]  就給我們去指示到
[00:12:51.680 --> 00:12:54.960]  我們不可以隨便去想什麼的審訊
[00:12:54.960 --> 00:12:56.800]  其實這裡所說的審訊
[00:12:56.800 --> 00:13:00.240]  其實是指到在昔日
[00:13:00.240 --> 00:13:04.560]  以色列人在西奈山山腳犯罪之後
[00:13:04.560 --> 00:13:08.560]  上帝對於這群始祖
[00:13:08.560 --> 00:13:13.200]  或者是坐在耶穌面前的群眾們徒
[00:13:13.200 --> 00:13:22.160]  他們的祖先昔日在西奈山山腳犯了罪
[00:13:22.160 --> 00:13:26.640]  向這個偶像金牛督獻祭
[00:13:26.640 --> 00:13:28.400]  然後怎麼樣呢?
[00:13:28.400 --> 00:13:30.640]  上帝就要在那個時候
[00:13:30.640 --> 00:13:33.120]  耶和華就要審判他們
[00:13:33.120 --> 00:13:34.640]  這裡是指那個審判
[00:13:34.640 --> 00:13:36.400]  所以耶穌在這裡說
[00:13:36.400 --> 00:13:38.800]  你聽聽其實聽到什麼
[00:13:38.800 --> 00:13:40.960]  要聽的就是昔日
[00:13:40.960 --> 00:13:43.520]  在西奈山以色列人
[00:13:43.520 --> 00:13:45.760]  你們的始祖犯罪的時候
[00:13:45.760 --> 00:13:50.800]  耶和華神怎樣向他們作出審判
[00:13:50.800 --> 00:13:54.240]  所以這裡很清楚界定了
[00:13:54.240 --> 00:13:55.440]  告訴他們知道
[00:13:55.440 --> 00:13:59.200]  耶穌談論道的這群人
[00:13:59.200 --> 00:14:02.160]  他們所聽到的審訊
[00:14:02.160 --> 00:14:07.440]  是上帝審判以色列人拜偶像
[00:14:07.440 --> 00:14:09.680]  這是第一點
[00:14:09.680 --> 00:14:10.880]  讓我們看到的
[00:14:10.880 --> 00:14:14.720]  第二點也同時讓我們看到的就是
[00:14:14.720 --> 00:14:17.120]  耶穌在這裡強調到
[00:14:17.120 --> 00:14:22.800]  這個是十誡裡面不可殺人這條題目
[00:14:22.800 --> 00:14:27.680]  為什麼耶穌要談論到不可殺人這條誡命呢?
[00:14:27.680 --> 00:14:29.520]  這麼多條不說
[00:14:29.520 --> 00:14:30.480]  很多時候我們說
[00:14:30.480 --> 00:14:34.240]  不如說耶和華是我們的神
[00:14:34.240 --> 00:14:35.760]  不如那個吧
[00:14:35.760 --> 00:14:37.440]  最重要的第一屆
[00:14:37.440 --> 00:14:42.160]  為什麼耶穌這麼刻意選擇這個題目呢?
[00:14:42.160 --> 00:14:47.920]  因為耶穌要將這個題目擴展出來
[00:14:47.920 --> 00:14:53.120]  將殺人這個題目進一步擴展
[00:14:53.120 --> 00:14:54.400]  怎樣擴展?
[00:14:54.400 --> 00:14:56.640]  22節就告訴了他們
[00:14:56.640 --> 00:14:58.080]  這裡談論道
[00:14:58.080 --> 00:15:00.480]  只是我告訴你們
[00:15:00.480 --> 00:15:02.880]  耶穌這句也是他招牌說話
[00:15:02.880 --> 00:15:06.080]  不過這句話是先有一個陳述
[00:15:06.080 --> 00:15:12.560]  說到有關於可能你平日在生活上所遇見的情況
[00:15:12.560 --> 00:15:13.920]  什麼情況呢?
[00:15:13.920 --> 00:15:17.120]  向弟兄動腦
[00:15:17.120 --> 00:15:22.480]  這個題目聽起來好像風馬牛不相及
[00:15:22.480 --> 00:15:25.360]  和前民殺人有什麼關係呢?
[00:15:25.360 --> 00:15:28.320]  我們再仔細去看看怎樣
[00:15:28.320 --> 00:15:30.640]  因為這段經文說的東西
[00:15:30.640 --> 00:15:32.160]  其實一直提醒我們
[00:15:32.160 --> 00:15:34.240]  耶穌為什麼要從殺人
[00:15:34.240 --> 00:15:39.200]  就說到弟兄向另一個弟兄動腦
[00:15:39.200 --> 00:15:40.480]  怎樣動腦呢?
[00:15:40.480 --> 00:15:42.000]  耶穌首先說了
[00:15:42.000 --> 00:15:46.560]  他一定會面對審斷
[00:15:46.560 --> 00:15:49.600]  哦!有關審斷
[00:15:49.600 --> 00:15:51.840]  西奈山山腳
[00:15:51.840 --> 00:15:54.560]  那裡他們得罪上帝
[00:15:54.560 --> 00:15:56.080]  所以有審決
[00:15:56.080 --> 00:15:56.960]  我明白了
[00:15:57.040 --> 00:16:03.040]  原來弟兄對另一個弟兄懷惡意
[00:16:03.040 --> 00:16:04.400]  都會被審斷
[00:16:04.400 --> 00:16:06.160]  他自己心底裡的事而已
[00:16:06.160 --> 00:16:07.520]  是不是?
[00:16:07.520 --> 00:16:10.640]  原來這樣會導致有審斷的嗎?
[00:16:10.640 --> 00:16:11.920]  什麼審斷?
[00:16:11.920 --> 00:16:16.800]  我們看看耶穌就陳述他們怎樣懷惡
[00:16:16.800 --> 00:16:19.280]  這群弟兄怎樣懷惡呢?
[00:16:19.280 --> 00:16:22.880]  或者這個弟兄怎樣懷怒呢?
[00:16:22.880 --> 00:16:25.520]  他原來罵他的弟兄
[00:16:26.480 --> 00:16:28.240]  有兩個用詞
[00:16:28.240 --> 00:16:30.160]  耶穌怕我們不知道
[00:16:30.160 --> 00:16:33.840]  當時面前的人個個都知道
[00:16:33.840 --> 00:16:35.280]  我們可能很陌生
[00:16:35.280 --> 00:16:36.160]  這兩個字
[00:16:36.160 --> 00:16:38.320]  一會兒我講解大家就會明白
[00:16:38.320 --> 00:16:38.960]  第一
[00:16:38.960 --> 00:16:41.920]  耶穌說你們怎樣罵你的弟兄
[00:16:41.920 --> 00:16:44.080]  你罵他是拉加
[00:16:44.080 --> 00:16:46.800]  如果你罵他是拉加的話
[00:16:46.800 --> 00:16:50.800]  那你就難免會受工會的審斷
[00:16:50.800 --> 00:16:53.520]  耶穌說拉加
[00:16:53.520 --> 00:16:55.280]  拉加是什麼東西
[00:16:55.280 --> 00:16:57.840]  牧師我又不知道拉加是什麼意思
[00:16:57.840 --> 00:16:59.760]  拉加這個字眼
[00:16:59.760 --> 00:17:06.160]  在希臘文版本裡面就叫做Rakka
[00:17:06.160 --> 00:17:12.240]  Rakka這個字眼本身是源自於阿蘭文
[00:17:12.240 --> 00:17:13.760]  我們開始明白了
[00:17:13.760 --> 00:17:18.400]  原來耶穌引用了當時他們常用的語言阿蘭文
[00:17:18.400 --> 00:17:22.960]  平日日常都用的阿蘭文和希伯來文很近似的語言
[00:17:22.960 --> 00:17:28.000]  差不多好像鄉下話和國語
[00:17:28.000 --> 00:17:31.440]  普通話之間很近的
[00:17:31.440 --> 00:17:32.960]  怪什麼
[00:17:32.960 --> 00:17:39.200]  原來拉加這個字眼在阿蘭文裡面的意思就是蠢才
[00:17:39.200 --> 00:17:41.680]  阿苦
[00:17:41.680 --> 00:17:45.520]  如果用今天的常用字眼
[00:17:45.520 --> 00:17:48.800]  就叫做蠢仔
[00:17:48.800 --> 00:17:51.440]  或者講俗一點就叫做
[00:17:51.440 --> 00:17:54.960]  你真是一個死蠢
[00:17:54.960 --> 00:17:56.720]  原來耶穌在這裡說
[00:17:56.720 --> 00:18:01.520]  當你如果說你的弟兄是一個蠢才
[00:18:01.520 --> 00:18:02.960]  蠢仔
[00:18:02.960 --> 00:18:04.960]  死蠢
[00:18:04.960 --> 00:18:08.800]  你就會可能面對什麼
[00:18:08.800 --> 00:18:10.960]  工會的審判
[00:18:10.960 --> 00:18:13.360]  工會這個指什麼工會
[00:18:13.360 --> 00:18:16.640]  如果我們按照這裡所看的工會
[00:18:16.640 --> 00:18:21.120]  應該是原文聖經所說的
[00:18:21.120 --> 00:18:25.200]  猶太人的宗教法庭
[00:18:25.200 --> 00:18:29.200]  英文叫The Sanhedrin
[00:18:29.200 --> 00:18:32.640]  原來當你罵弟兄是蠢人
[00:18:32.640 --> 00:18:33.600]  蠢才
[00:18:33.600 --> 00:18:35.600]  死蠢
[00:18:35.600 --> 00:18:37.760]  你就會被
[00:18:37.760 --> 00:18:41.280]  宗教法庭去審判
[00:18:41.280 --> 00:18:44.160]  我曾經想記得有一次
[00:18:44.160 --> 00:18:47.920]  我和幾位牧師去完聚會之後
[00:18:47.920 --> 00:18:49.920]  大家約了去吃飯
[00:18:49.920 --> 00:18:55.680]  其中一個我們當中比較
[00:18:55.680 --> 00:18:59.520]  很有年資很有名的牧者
[00:18:59.520 --> 00:19:02.080]  說不如這樣我建議我們
[00:19:02.080 --> 00:19:05.920]  一行四五個人我們去哪裡吃飯
[00:19:05.920 --> 00:19:08.480]  我說哪裡來的沒去過
[00:19:08.480 --> 00:19:11.040]  他說你跟著車就可以了
[00:19:11.040 --> 00:19:13.360]  大約在哪個交通燈位
[00:19:13.360 --> 00:19:15.360]  於是就各人開著車
[00:19:15.360 --> 00:19:17.360]  跟著他一輛輛跟著
[00:19:17.360 --> 00:19:19.920]  跟著去我就去到
[00:19:19.920 --> 00:19:22.880]  去到的時候原本有五個人
[00:19:22.880 --> 00:19:24.880]  剩下一個還沒到
[00:19:24.880 --> 00:19:26.880]  等了很久都沒到
[00:19:26.880 --> 00:19:28.400]  很久其實也不是很久
[00:19:28.400 --> 00:19:30.400]  十分鐘八分鐘
[00:19:30.400 --> 00:19:32.880]  我就說不知道他會不會迷路了
[00:19:32.880 --> 00:19:36.400]  可能紅綠燈隔一輛他認不出不知道
[00:19:36.400 --> 00:19:40.240]  然後那個很有份量很有年資的牧師
[00:19:40.240 --> 00:19:42.800]  就馬上說了一句話
[00:19:42.800 --> 00:19:44.800]  那個死蠢都不知道怎樣的
[00:19:44.800 --> 00:19:46.800]  跟車都不懂
[00:19:46.800 --> 00:19:50.080]  我為什麼說這個例子給你聽
[00:19:50.080 --> 00:19:52.480]  你不要以為一個人
[00:19:52.480 --> 00:19:56.240]  哦他在教會做主任牧師
[00:19:56.240 --> 00:19:58.720]  甚至在神學院教過書
[00:19:58.720 --> 00:20:00.720]  年資很高
[00:20:00.720 --> 00:20:02.720]  他一定這個人
[00:20:02.720 --> 00:20:05.280]  很有愛心很近似上帝
[00:20:05.280 --> 00:20:07.280]  不一定的
[00:20:07.280 --> 00:20:10.080]  其實情況就反映在這裡
[00:20:10.080 --> 00:20:13.840]  當你罵你的弟兄死蠢的時候
[00:20:13.840 --> 00:20:15.840]  說他是蠢材的時候
[00:20:15.840 --> 00:20:18.560]  其實你是對他一種侮辱
[00:20:18.560 --> 00:20:23.840]  甚至你是對創造他的上主是一種侮辱
[00:20:23.840 --> 00:20:26.720]  除此之外
[00:20:26.720 --> 00:20:32.720]  第二樣東西耶穌都引用了當時常用去罵弟兄的用詞
[00:20:32.720 --> 00:20:33.840]  耶穌說
[00:20:33.840 --> 00:20:36.560]  凡罵弟兄是魔利的
[00:20:36.560 --> 00:20:39.920]  難免地獄的火
[00:20:39.920 --> 00:20:44.240]  在這裡耶穌再引用
[00:20:44.240 --> 00:20:47.040]  說到你們會用魔利
[00:20:47.040 --> 00:20:49.520]  你罵你的弟兄是魔利
[00:20:49.520 --> 00:20:52.480]  你將他命名為魔利
[00:20:52.480 --> 00:20:54.480]  魔利是什麼呢
[00:20:54.480 --> 00:20:59.440]  魔利在原文聖經裡面的字眼叫做Moros
