
[00:00:00.000 --> 00:00:08.000]  各位觀眾朋友,請大家一起來看一看一幅圖畫
[00:15:18.000 --> 00:15:19.000]  沒有死亡
[00:15:19.000 --> 00:15:20.000]  沒有憂
[00:15:20.000 --> 00:15:21.000]  沒有哀哭
[00:15:21.000 --> 00:15:22.000]  另一方面
[00:15:22.000 --> 00:15:24.000]  就是在這個天家裡
[00:15:24.000 --> 00:15:26.000]  是永遠不會再有罪惡
[00:15:26.000 --> 00:15:27.000]  不會有羞辱
[00:15:27.000 --> 00:15:29.000]  我們整個身體會改變
[00:15:29.000 --> 00:15:31.000]  會變成不惱壞的
[00:15:31.000 --> 00:15:32.000]  榮耀的
[00:15:32.000 --> 00:15:34.000]  強壯的
[00:15:34.000 --> 00:15:37.000]  而且是靈性的身體
[00:15:37.000 --> 00:15:39.000]  就好像我在長青團的時候
[00:15:39.000 --> 00:15:42.000]  都和鼎哲妹來分享的時候
[00:15:42.000 --> 00:15:43.000]  我們將來
[00:15:43.000 --> 00:15:45.000]  每一個在主裡面的人
[00:15:45.000 --> 00:15:47.000]  都會變成怎樣?
[00:15:47.000 --> 00:15:49.000]  變成怎樣?
[00:15:49.000 --> 00:15:51.000]  十八、廿二
[00:15:51.000 --> 00:15:53.000]  而且是睡得著的
[00:15:53.000 --> 00:15:55.000]  是開開心心的
[00:15:55.000 --> 00:15:56.000]  鼎哲妹
[00:15:56.000 --> 00:15:59.000]  這個信心
[00:15:59.000 --> 00:16:01.000]  不只是嘴巴
[00:16:01.000 --> 00:16:03.000]  同樣是有經歷的
[00:16:03.000 --> 00:16:06.000]  我們今天就要看一看一段經文
[00:16:06.000 --> 00:16:11.000]  去看一看我們今天的信仰的焦點
[00:16:11.000 --> 00:16:14.000]  我們信的主人用
[00:16:14.000 --> 00:16:16.000]  不是剛才我們所看到的
[00:16:16.000 --> 00:16:18.000]  那些開國的元老
[00:16:18.000 --> 00:16:20.000]  或者稱為國父的人
[00:16:20.000 --> 00:16:22.000]  或者某一些方面
[00:16:22.000 --> 00:16:24.000]  開始的始創者
[00:16:24.000 --> 00:16:26.000]  他是我們的主
[00:16:26.000 --> 00:16:27.000]  耶穌基督
[00:16:27.000 --> 00:16:29.000]  我們再讀一次
[00:16:29.000 --> 00:16:31.000]  今天的經文
[00:16:31.000 --> 00:16:34.000]  希伯來書的三章一到六節
[00:16:34.000 --> 00:16:35.000]  我們一起讀
[00:16:35.000 --> 00:16:38.000]  同蒙天照的聖結弟兄
[00:16:38.000 --> 00:16:40.000]  我們應當思想
[00:16:40.000 --> 00:16:41.000]  我們所認為的
[00:16:41.000 --> 00:16:44.000]  是者為大祭司的耶穌
[00:16:44.000 --> 00:16:46.000]  他為了設立他的盡忠
[00:16:46.000 --> 00:16:50.000]  與摩西在神的全家盡忠一樣
[00:16:50.000 --> 00:16:54.000]  他比摩西算是更配得多得榮耀
[00:16:54.000 --> 00:16:58.000]  好像建造房屋的比房屋更尊貴
[00:16:58.000 --> 00:17:01.000]  因為房屋是必有人建造
[00:17:01.000 --> 00:17:04.000]  但建造萬物的就是神
[00:17:04.000 --> 00:17:05.000]  摩西為僕人
[00:17:05.000 --> 00:17:08.000]  在神的全家盡忠
[00:17:08.000 --> 00:17:11.000]  為要證明將來必傳說的事
[00:17:11.000 --> 00:17:13.000]  但基督為兒子
[00:17:13.000 --> 00:17:15.000]  治理神的家
[00:17:15.000 --> 00:17:19.000]  我們若將可誇的盼望和膽量堅持到底
[00:17:19.000 --> 00:17:21.000]  便是他的家了
[00:17:21.000 --> 00:17:22.000]  丁姐妹
[00:17:22.000 --> 00:17:24.000]  在這段聖經當中
[00:17:24.000 --> 00:17:27.000]  首先我們去看一看
[00:17:27.000 --> 00:17:28.000]  猶太人
[00:17:28.000 --> 00:17:30.000]  甚至我們可以這樣說
[00:17:30.000 --> 00:17:32.000]  全世界的人
[00:17:32.000 --> 00:17:35.000]  都會公認的一些東西
[00:17:35.000 --> 00:17:37.000]  第一節
[00:17:37.000 --> 00:17:41.000]  他是對著一班同蒙天照
[00:17:41.000 --> 00:17:44.000]  是用三個不同的方法
[00:17:44.000 --> 00:17:48.000]  來介紹這些受信的人
[00:17:48.000 --> 00:17:50.000]  是同蒙天照
[00:17:50.000 --> 00:17:52.000]  是神召他們出來
[00:17:52.000 --> 00:17:55.000]  去相信我們的主耶穌基督
[00:17:55.000 --> 00:17:57.000]  去相信神這些人
[00:17:57.000 --> 00:17:59.000]  出死入生的這一班人
[00:17:59.000 --> 00:18:01.000]  第二是聖結的人
[00:18:01.000 --> 00:18:03.000]  聖結是分別出來
[00:18:03.000 --> 00:18:05.000]  從九丈分別出來
[00:18:05.000 --> 00:18:07.000]  歸到真神那裡
[00:18:07.000 --> 00:18:08.000]  是從罪分別出來
[00:18:08.000 --> 00:18:10.000]  歸到我們的主那裡
[00:18:10.000 --> 00:18:13.000]  第三是弟兄
[00:18:13.000 --> 00:18:14.000]  換句話來說
[00:18:14.000 --> 00:18:16.000]  我們是一家人
[00:18:16.000 --> 00:18:18.000]  接著希伯羅遜的作者
[00:18:18.000 --> 00:18:23.000]  首先說出一些共同的信念
[00:18:23.000 --> 00:18:25.000]  你們應該思想
[00:18:25.000 --> 00:18:29.000]  我們所認為
[00:18:29.000 --> 00:18:32.000]  其實這個「認為」這個字
[00:18:32.000 --> 00:18:39.000]  你可以把它翻譯成為認信
[00:18:39.000 --> 00:18:41.000]  成為宣告
[00:18:41.000 --> 00:18:44.000]  成為承認
[00:18:44.000 --> 00:18:45.000]  換句話來說
[00:18:45.000 --> 00:18:48.000]  是眾人都承認的
[00:18:48.000 --> 00:18:49.000]  承認什麼呢
[00:18:49.000 --> 00:18:52.000]  承認耶穌基督是使者
[00:18:52.000 --> 00:18:54.000]  使者這個字是被猜的
[00:18:54.000 --> 00:18:56.000]  是被猜者
[00:18:56.000 --> 00:18:57.000]  或者叫做大使
[00:18:57.000 --> 00:19:00.000]  他是被父神猜到這個地上的
[00:19:00.000 --> 00:19:01.000]  被猜的
[00:19:01.000 --> 00:19:03.000]  第二他是大祭司
[00:19:03.000 --> 00:19:05.000]  我很想大家留意
[00:19:05.000 --> 00:19:08.000]  使者大祭司
[00:19:08.000 --> 00:19:12.000]  在原文是用一個的指定觀詞
[00:19:12.000 --> 00:19:13.000]  換句話來說
[00:19:13.000 --> 00:19:16.000]  又是使者,又是大祭司
[00:19:16.000 --> 00:19:19.000]  是同樣在一個人的身上發生
[00:19:19.000 --> 00:19:23.000]  他又是使者,又是大祭司
[00:19:23.000 --> 00:19:24.000]  跟大家說
[00:19:24.000 --> 00:19:26.000]  是極少有的
[00:19:26.000 --> 00:19:28.000]  因為在舊約的時候
[00:19:28.000 --> 00:19:29.000]  被猜的使者
[00:19:29.000 --> 00:19:33.000]  極少又是同時做大祭司
[00:19:33.000 --> 00:19:37.000]  但是耶穌基督是兩個身份一起出現
[00:19:37.000 --> 00:19:40.000]  然後接著第二部分
[00:19:40.000 --> 00:19:44.000]  他又說我們的認信不單止
[00:19:44.000 --> 00:19:47.000]  是耶穌基督是使者是大祭司
[00:19:47.000 --> 00:19:48.000]  這個身份
[00:19:48.000 --> 00:19:51.000]  第二部分,第二節
[00:19:51.000 --> 00:19:55.000]  他為那個設立他的盡忠
[00:19:55.000 --> 00:19:56.000]  這個設立他是誰呢
[00:19:56.000 --> 00:19:58.000]  當然是父神
[00:19:58.000 --> 00:20:04.000]  就如同摩西在神的全家盡忠一樣
[00:20:04.000 --> 00:20:07.000]  鄭前輩
[00:20:07.000 --> 00:20:10.000]  我相信第一,第二節
[00:20:10.000 --> 00:20:13.000]  這些認信
[00:20:13.000 --> 00:20:16.000]  不單是基督徒我們會認信
[00:20:16.000 --> 00:20:20.000]  不單是猶太人他們會認信
[00:20:20.000 --> 00:20:23.000]  甚至回教徒都認信
[00:20:23.000 --> 00:20:25.000]  在他們的《可蘭經》
[00:20:25.000 --> 00:20:27.000]  很清楚地說得到
[00:20:27.000 --> 00:20:28.000]  耶穌是誰呢
[00:20:28.000 --> 00:20:29.000]  這個二撒是誰呢
[00:20:29.000 --> 00:20:30.000]  是先知
[00:20:30.000 --> 00:20:31.000]  而實際上
[00:20:31.000 --> 00:20:34.000]  既在有關這個二撒所說的
[00:20:34.000 --> 00:20:36.000]  所做的各方面的事
[00:20:36.000 --> 00:20:39.000]  和聖經有很多相似的地方
[00:20:39.000 --> 00:20:40.000]  換句話來說
[00:20:40.000 --> 00:20:42.000]  第一節和第二節的認信
[00:20:42.000 --> 00:20:45.000]  不單是基督徒你可以做得到
[00:20:45.000 --> 00:20:49.000]  甚至不信的人他們都會做得到
[00:20:49.000 --> 00:20:54.000]  甚至在毛澤東選集的裏面
[00:20:54.000 --> 00:20:58.000]  矛盾論辯證
[00:20:58.000 --> 00:21:00.000]  一個例舉
[00:21:00.000 --> 00:21:02.000]  128到129月
[00:21:02.000 --> 00:21:05.000]  他介紹耶穌的時候
[00:21:05.000 --> 00:21:10.000]  他說耶穌就好像白球恩
[00:21:10.000 --> 00:21:13.000]  好像馬克思、戈伯利
[00:21:13.000 --> 00:21:15.000]  這些人一樣
[00:21:15.000 --> 00:21:19.000]  是革命的鬥士
[00:21:19.000 --> 00:21:22.000]  是人類的香花
[00:21:22.000 --> 00:21:24.000]  我不知道大家有沒有聽過
[00:21:24.000 --> 00:21:26.000]  毛澤東這麼高評價耶穌
[00:21:26.000 --> 00:21:29.000]  耶穌是革命的鬥士
[00:21:29.000 --> 00:21:31.000]  是人類的香花
[00:21:31.000 --> 00:21:33.000]  但是在每一個不同的社會裏面
[00:21:33.000 --> 00:21:35.000]  他又說
[00:21:35.000 --> 00:21:41.000]  有些人對統治者是毒素
[00:21:41.000 --> 00:21:46.000]  但是對廣大的人民卻是向化
[00:21:46.000 --> 00:21:48.000]  他就說得出
[00:21:48.000 --> 00:21:53.000]  耶穌本身就是站在人民那邊的人類
[00:21:53.000 --> 00:21:55.000]  我看完之後
[00:21:55.000 --> 00:21:57.000]  我的心裏面想
[00:21:57.000 --> 00:22:00.000]  到底我們今天怎樣向共產黨員傳福音
[00:22:00.000 --> 00:22:03.000]  這個真是我們一個很好的機會
[00:22:03.000 --> 00:22:05.000]  毛澤東相信有耶穌的
[00:22:05.000 --> 00:22:07.000]  耶穌的地位是這樣的
[00:22:07.000 --> 00:22:10.000]  不過有些毛澤東沒有說
[00:22:10.000 --> 00:22:12.000]  政經裏面非常清楚介紹
[00:22:12.000 --> 00:22:14.000]  你不是這樣信的時候
[00:22:14.000 --> 00:22:16.000]  那個就變成矛盾了
[00:22:16.000 --> 00:22:19.000]  用這個作為一種入門傳福音
[00:22:19.000 --> 00:22:23.000]  我試過之後是非常有效
[00:22:23.000 --> 00:22:25.000]  丁姊妹
[00:22:25.000 --> 00:22:27.000]  然後希伯萊斯的作者
[00:22:27.000 --> 00:22:29.000]  更上一層樓
[00:22:29.000 --> 00:22:33.000]  如果我們只不過是這樣認信的時候
[00:22:33.000 --> 00:22:35.000]  耶穌就變成是誰呢?
[00:22:35.000 --> 00:22:37.000]  就好像摩西一樣
[00:22:37.000 --> 00:22:40.000]  在神的全家盡忠
[00:22:40.000 --> 00:22:42.000]  換句話來說
[00:22:42.000 --> 00:22:44.000]  耶穌和摩西有什麼分別呢?
[00:22:44.000 --> 00:22:46.000]  沒有什麼分別
[00:22:46.000 --> 00:22:49.000]  如果我們停在第二節的時候
