
[00:00:00.000 --> 00:00:05.000]  大圍轉第七講
[00:12:01.000 --> 00:12:03.000]  原文是我不可以將我的麵包
[00:12:03.000 --> 00:12:04.000]  我的水
[00:12:04.000 --> 00:12:05.000]  我的肉
[00:12:05.000 --> 00:12:09.000]  給這個不知來歷的人
[00:12:09.000 --> 00:12:13.000]  他忘記了他所有的食物
[00:12:13.000 --> 00:12:14.000]  在哪裡呢
[00:12:14.000 --> 00:12:16.000]  是神所賜
[00:12:16.000 --> 00:12:18.000]  他說是我的食物
[00:12:18.000 --> 00:12:21.000]  這裏讓我們看到他不是一個感恩的人
[00:12:21.000 --> 00:12:25.000]  這裏也是值得我們來小心
[00:12:25.000 --> 00:12:27.000]  很多時候我們認為
[00:12:27.000 --> 00:12:29.000]  我們得到的東西就是屬於我們
[00:12:29.000 --> 00:12:32.000]  但是很多時候我們都要知道
[00:12:32.000 --> 00:12:36.000]  是神給我們而不是我們自己
[00:12:36.000 --> 00:12:41.000]  這個拿伯不單止他愚蠢殘暴不感恩
[00:12:41.000 --> 00:12:44.000]  他也非常狡詐
[00:12:44.000 --> 00:12:46.000]  在三號以上的二十五章第十節
[00:12:46.000 --> 00:12:49.000]  他首先說我不認識大衛
[00:12:49.000 --> 00:12:51.000]  大衛是誰
[00:12:51.000 --> 00:12:54.000]  然後到第十節的尾他怎麼說
[00:12:54.000 --> 00:12:58.000]  現在有很多損益主人的僕人
[00:12:58.000 --> 00:13:00.000]  逃離他們的主人
[00:13:00.000 --> 00:13:03.000]  我為什麼要給食物給他們
[00:13:03.000 --> 00:13:05.000]  如果他知道這件事的話
[00:13:05.000 --> 00:13:07.000]  很可能他知道大衛是誰
[00:13:07.000 --> 00:13:11.000]  因為大衛正在逃避掃羅
[00:13:11.000 --> 00:13:13.000]  可能因為這樣
[00:13:13.000 --> 00:13:16.000]  他認為不需要給食物給大衛
[00:13:16.000 --> 00:13:18.000]  你也是一個通緝犯
[00:13:18.000 --> 00:13:21.000]  為什麼我要給你食物
[00:13:21.000 --> 00:13:28.000]  當侍者回報大衛聽拿伯說什麼
[00:13:28.000 --> 00:13:30.000]  大衛怎麼說
[00:13:30.000 --> 00:13:32.000]  很生氣
[00:13:32.000 --> 00:13:34.000]  大衛立刻發誓說
[00:13:34.000 --> 00:13:36.000]  我一定要殺死拿伯
[00:13:36.000 --> 00:13:38.000]  殺死他全家
[00:13:38.000 --> 00:13:42.000]  大衛為什麼這麼兇
[00:13:42.000 --> 00:13:44.000]  他原諒了掃羅
[00:13:44.000 --> 00:13:47.000]  有機會殺他他也不殺
[00:13:47.000 --> 00:13:50.000]  為什麼他對拿伯這麼兇
[00:13:50.000 --> 00:13:53.000]  掃羅想殺他他也能放過
[00:13:53.000 --> 00:13:55.000]  拿伯不給食物給他
[00:13:55.000 --> 00:13:57.000]  你最多說他忘恩負義
[00:13:57.000 --> 00:13:58.000]  自私自利
[00:13:58.000 --> 00:14:00.000]  罪不至死
[00:14:00.000 --> 00:14:03.000]  但是大衛為什麼這麼兇
[00:14:03.000 --> 00:14:06.000]  因為掃羅是王
[00:14:06.000 --> 00:14:09.000]  他自己也說我不可以伸手害神的受高者
[00:14:09.000 --> 00:14:12.000]  可能他想拿伯是誰
[00:14:12.000 --> 00:14:15.000]  連你也看不起我
[00:14:15.000 --> 00:14:17.000]  所以他生氣得不得了
[00:14:17.000 --> 00:14:19.000]  要殺死你一家
[00:14:19.000 --> 00:14:22.000]  這次是薩姆爾死後
[00:14:22.000 --> 00:14:25.000]  大衛第一次受到試探
[00:14:25.000 --> 00:14:28.000]  他就被憤怒佔了上風
[00:14:28.000 --> 00:14:30.000]  他沒有尋求神的旨意
[00:14:30.000 --> 00:14:33.000]  他發誓要殺死拿伯
[00:14:33.000 --> 00:14:36.000]  如果他真的殺死拿伯的話
[00:14:36.000 --> 00:14:39.000]  這對他日後會有很大影響
[00:14:39.000 --> 00:14:41.000]  為什麼
[00:14:41.000 --> 00:14:43.000]  因為會影響他的聲譽
[00:14:43.000 --> 00:14:45.000]  影響他的品格
[00:14:45.000 --> 00:14:49.000]  他殺死一個罪不至死的人
[00:14:49.000 --> 00:14:52.000]  這件事對他來說會影響他的聲譽
[00:14:52.000 --> 00:14:57.000]  很多時候當我們沒有尋求神的旨意
[00:14:57.000 --> 00:15:01.000]  我們任意妄為輕舉妄動的時候
[00:15:01.000 --> 00:15:04.000]  神很多時候會介入我們
[00:15:04.000 --> 00:15:07.000]  甚至否定我們的決定
[00:15:07.000 --> 00:15:10.000]  神就是這樣對待大衛
[00:15:10.000 --> 00:15:15.000]  他差派了一個人來改變大衛作出來的決定
[00:15:15.000 --> 00:15:17.000]  不讓他殺死拿伯
[00:15:17.000 --> 00:15:19.000]  這個人是誰
[00:15:19.000 --> 00:15:21.000]  就是我們第三個主角
[00:15:21.000 --> 00:15:24.000]  就是阿比蓋
[00:15:24.000 --> 00:15:28.000]  阿比蓋就是拿伯的太太
[00:15:28.000 --> 00:15:32.000]  她是一個聰明又漂亮的女人
[00:15:32.000 --> 00:15:34.000]  有人會問
[00:15:34.000 --> 00:15:36.000]  這麼漂亮這麼聰明的女人
[00:15:36.000 --> 00:15:40.000]  怎麼會嫁給拿伯這樣的人
[00:15:40.000 --> 00:15:42.000]  有沒有搞錯
[00:15:42.000 --> 00:15:44.000]  為什麼
[00:15:44.000 --> 00:15:48.000]  其實以前的猶太人和中國人很相似
[00:15:48.000 --> 00:15:52.000]  父母之命就如梅酌之言
[00:15:52.000 --> 00:15:56.000]  他的父母可能看到拿伯這麼有錢
[00:15:56.000 --> 00:15:58.000]  拿了不大的聘禮
[00:15:58.000 --> 00:16:02.000]  所以就把阿比蓋嫁給了拿伯
[00:16:02.000 --> 00:16:05.000]  阿比蓋聖經告訴我們
[00:16:05.000 --> 00:16:08.000]  他是聰明盡美的人
[00:16:08.000 --> 00:16:11.000]  撒姆以上的二十五章三節
[00:16:11.000 --> 00:16:17.000]  拿伯的妻子名叫阿比蓋是聰明盡美的婦人
[00:16:17.000 --> 00:16:21.000]  還有她很有責任感
[00:16:21.000 --> 00:16:26.000]  她雖然對大衛來取食物的事一無所知
[00:16:26.000 --> 00:16:30.000]  因為使者去找拿伯不是找阿比蓋
[00:16:30.000 --> 00:16:32.000]  阿比蓋一無所知
[00:16:32.000 --> 00:16:34.000]  但是他說什麼
[00:16:34.000 --> 00:16:36.000]  阿比蓋說願者罪歸我
[00:16:36.000 --> 00:16:39.000]  撒姆以上的二十五章二十四節
[00:16:39.000 --> 00:16:41.000]  他又說什麼
[00:16:41.000 --> 00:16:43.000]  求你饒恕婢女的罪過
[00:16:43.000 --> 00:16:46.000]  撒姆以上的二十五章二十八節
[00:16:46.000 --> 00:16:49.000]  給我們會怎樣
[00:16:49.000 --> 00:16:51.000]  我都不知道這件事
[00:16:51.000 --> 00:16:53.000]  不知者不罪
[00:16:53.000 --> 00:16:55.000]  不關我的事
[00:16:55.000 --> 00:16:57.000]  是阿比蓋
[00:16:57.000 --> 00:16:59.000]  我雖然不知道這件事
[00:16:59.000 --> 00:17:01.000]  願者罪歸我
[00:17:01.000 --> 00:17:06.000]  還有阿比蓋是以善報惡
[00:17:06.000 --> 00:17:09.000]  大衛來輕施問罪
[00:17:09.000 --> 00:17:11.000]  要殺死她的老公
[00:17:11.000 --> 00:17:13.000]  阿比蓋怎樣
[00:17:13.000 --> 00:17:15.000]  急忙拿二百塊餅
[00:17:15.000 --> 00:17:17.000]  兩皮袋的酒
[00:17:17.000 --> 00:17:19.000]  五隻上好的羊
[00:17:19.000 --> 00:17:22.000]  烘了很多的水紙
[00:17:22.000 --> 00:17:24.000]  一百塊的葡萄餅
[00:17:24.000 --> 00:17:26.000]  桃花果餅
[00:17:26.000 --> 00:17:28.000]  綁在女孩身上
[00:17:28.000 --> 00:17:30.000]  然後走來見大衛
[00:17:30.000 --> 00:17:32.000]  送給大衛和他的軍隊
[00:17:32.000 --> 00:17:35.000]  他是那霸的妻子
[00:17:35.000 --> 00:17:38.000]  他絕對有權將這些食物
[00:17:38.000 --> 00:17:40.000]  和大衛來分享
[00:17:40.000 --> 00:17:44.000]  除了他是一個聰明俊美的人
[00:17:44.000 --> 00:17:46.000]  有責任感
[00:17:46.000 --> 00:17:47.000]  他以善報惡
[00:17:47.000 --> 00:17:49.000]  他也是很服從神的
[00:17:49.000 --> 00:17:51.000]  他告訴大衛
[00:17:51.000 --> 00:17:54.000]  神揀選你成為以色列人的君王
[00:17:54.000 --> 00:17:56.000]  在他的話裏
[00:17:56.000 --> 00:17:59.000]  他似乎說得像一個平常人一樣
[00:17:59.000 --> 00:18:03.000]  阿比蓋在大衛面前鞠躬
[00:18:03.000 --> 00:18:05.000]  他說我的主我的王
[00:18:05.000 --> 00:18:09.000]  他叫大衛做主有十次
[00:18:09.000 --> 00:18:13.000]  他叫自己做大衛的婢女有六次
[00:18:13.000 --> 00:18:17.000]  你說哪裏有這樣的女人
[00:18:17.000 --> 00:18:20.000]  服從大衛比自己的老公還要多
[00:18:20.000 --> 00:18:22.000]  你還說他賢淑
[00:18:22.000 --> 00:18:24.000]  聖經怎說
[00:18:24.000 --> 00:18:26.000]  我上次都和大家說過
[00:18:26.000 --> 00:18:29.000]  在世上我們是服從地上掌權
[00:18:29.000 --> 00:18:32.000]  無條件服從
[00:18:32.000 --> 00:18:35.000]  但除非世上掌權的人
[00:18:35.000 --> 00:18:38.000]  叫我們做違背神的事
[00:18:38.000 --> 00:18:40.000]  或者違背聖經的教導
[00:18:40.000 --> 00:18:42.000]  我們一定要服從
[00:18:42.000 --> 00:18:46.000]  聖經亦說我們服從神不服從人
[00:18:46.000 --> 00:18:50.000]  使徒行傳的五章二十九節
[00:18:50.000 --> 00:18:53.000]  現在阿比蓋就被我們看到
[00:18:53.000 --> 00:18:57.000]  他見到大衛是神安立的君王
[00:18:57.000 --> 00:19:00.000]  所以他願意服從大衛
[00:19:00.000 --> 00:19:04.000]  還有阿比蓋是一個屬靈的人
[00:19:04.000 --> 00:19:07.000]  他知道大衛對神忠心
[00:19:07.000 --> 00:19:11.000]  他知道神對大衛有他的信神
[00:19:11.000 --> 00:19:13.000]  他甚至預言
[00:19:13.000 --> 00:19:17.000]  一定會建立堅固大衛的家
[00:19:17.000 --> 00:19:19.000]  他懇求大衛
[00:19:19.000 --> 00:19:24.000]  不要和那伯和老公一般見識
[00:19:24.000 --> 00:19:27.000]  不要玷污自己的品格
[00:19:27.000 --> 00:19:30.000]  不要玷污自己的聲譽
[00:19:30.000 --> 00:19:32.000]  阿比蓋指出
[00:19:32.000 --> 00:19:38.000]  是耶和華阻止大衛為自己報仇
[00:19:38.000 --> 00:19:39.000]  不是自己
[00:19:39.000 --> 00:19:42.000]  是耶和華阻止大衛來報仇
[00:19:42.000 --> 00:19:46.000]  這件事大衛自己也認同
[00:19:46.000 --> 00:19:50.000]  遲些我們會看撒姆以上的二十五章三十三節
[00:19:50.000 --> 00:19:51.000]  你就會看到
[00:19:51.000 --> 00:19:55.000]  阿比蓋不是說自己老公沒有罪
[00:19:55.000 --> 00:20:00.000]  他只是說大衛不要透過你的手來懲罰他
[00:20:00.000 --> 00:20:03.000]  神自然會懲罰那伯這個人
[00:20:03.000 --> 00:20:05.000]  懲罰大衛的敵人
[00:20:05.000 --> 00:20:07.000]  你不需要自己出手
[00:20:07.000 --> 00:20:09.000]  這是阿比蓋所說
[00:20:09.000 --> 00:20:11.000]  他還說什麼
[00:20:11.000 --> 00:20:14.000]  大衛就像被包著的寶藏
[00:20:14.000 --> 00:20:16.000]  包著的寶器一樣
[00:20:16.000 --> 00:20:19.000]  神一定會保護你的
[00:20:19.000 --> 00:20:22.000]  任憑誰來追趕你
[00:20:22.000 --> 00:20:23.000]  殺你
[00:20:23.000 --> 00:20:24.000]  神都會保護你
[00:20:24.000 --> 00:20:28.000]  蘇羅一定不會成功地追趕你
[00:20:28.000 --> 00:20:31.000]  神一定會遵守他的諾言
[00:20:31.000 --> 00:20:34.000]  將你放上以色列人的寶座
[00:20:34.000 --> 00:20:36.000]  但是阿比蓋說
