
[00:00:00.000 --> 00:00:09.000]  教會成長是上帝的旨意
[00:06:11.000 --> 00:06:13.000]  不過我們每個人都明白為什麼
[00:06:13.000 --> 00:06:15.000]  農夫坐在田旁邊
[00:06:15.000 --> 00:06:17.000]  看到苗為什麼不長大
[00:06:17.000 --> 00:06:19.000]  逐棵去拔高它
[00:06:19.000 --> 00:06:21.000]  第二天早上死光
[00:06:21.000 --> 00:06:25.000]  成長是一個過程
[00:06:25.000 --> 00:06:28.000]  你家裡有小孩
[00:06:28.000 --> 00:06:30.000]  大概你也跟我一樣
[00:06:30.000 --> 00:06:32.000]  有個相架的
[00:06:32.000 --> 00:06:34.000]  有十三格的
[00:06:34.000 --> 00:06:36.000]  從幼稚園開始
[00:06:36.000 --> 00:06:38.000]  一直到十二班
[00:06:38.000 --> 00:06:40.000]  每年擺一張相片上去
[00:06:40.000 --> 00:06:41.000]  有沒有
[00:06:41.000 --> 00:06:42.000]  有
[00:06:42.000 --> 00:06:45.000]  最近我擺第十二張相片上去
[00:06:45.000 --> 00:06:47.000]  看回頭
[00:06:47.000 --> 00:06:48.000]  嘩
[00:06:48.000 --> 00:06:52.000]  真是一個很長的過程
[00:06:52.000 --> 00:06:55.000]  有時新年見到親人朋友
[00:06:55.000 --> 00:06:57.000]  哎呀長得這麼快
[00:06:57.000 --> 00:06:59.000]  你一年見他一次就長得快
[00:06:59.000 --> 00:07:00.000]  是吧
[00:07:00.000 --> 00:07:01.000]  你天天見著他
[00:07:01.000 --> 00:07:03.000]  餐餐要煮飯
[00:07:03.000 --> 00:07:05.000]  天天叫他起床
[00:07:05.000 --> 00:07:06.000]  是吧
[00:07:06.000 --> 00:07:07.000]  很慢的
[00:07:07.000 --> 00:07:09.000]  那個是一個過程
[00:07:09.000 --> 00:07:11.000]  成長
[00:07:11.000 --> 00:07:14.000]  寶來這句用了一個比喻
[00:07:14.000 --> 00:07:19.000]  他用長大成人
[00:07:19.000 --> 00:07:21.000]  他在說的是教會
[00:07:21.000 --> 00:07:24.000]  他在說的不是建築物
[00:07:24.000 --> 00:07:26.000]  不是人數的增加
[00:07:26.000 --> 00:07:34.000]  是你和我屬靈生命的成長
[00:07:34.000 --> 00:07:37.000]  那個是一個很長的過程
[00:07:37.000 --> 00:07:39.000]  很久的
[00:07:39.000 --> 00:07:42.000]  不是三兩年功夫
[00:07:42.000 --> 00:07:45.000]  那就可以馬上變大了
[00:07:45.000 --> 00:07:46.000]  沒有的
[00:07:46.000 --> 00:07:49.000]  生命不是這樣的一回事
[00:07:49.000 --> 00:07:54.000]  不過寶來在這裏提到成長的時候
[00:07:54.000 --> 00:07:57.000]  他用身體長大
[00:07:57.000 --> 00:08:00.000]  長成基督的新娘這個比喻
[00:08:00.000 --> 00:08:03.000]  他又加多了一個動詞
[00:08:03.000 --> 00:08:04.000]  他說什麼
[00:08:04.000 --> 00:08:08.000]  他說為要承傳聖徒各盡其職
[00:08:08.000 --> 00:08:11.000]  建立基督的身體
[00:08:11.000 --> 00:08:15.000]  身體成長
[00:08:15.000 --> 00:08:17.000]  你說我明白了
[00:08:17.000 --> 00:08:19.000]  我吃飯我睡覺
[00:08:19.000 --> 00:08:21.000]  我自然就會長大
[00:08:21.000 --> 00:08:22.000]  等一下
[00:08:22.000 --> 00:08:24.000]  可能是長大
[00:08:24.000 --> 00:08:26.000]  不一定是長大的
[00:08:26.000 --> 00:08:27.000]  分不分得到
[00:08:27.000 --> 00:08:28.000]  分得到
[00:08:28.000 --> 00:08:30.000]  所以今天我們明白了
[00:08:30.000 --> 00:08:35.000]  這裏大概不一定是需要將兩個不同的比喻混淆
[00:08:35.000 --> 00:08:36.000]  一個是建築
[00:08:36.000 --> 00:08:38.000]  另外一個是身體的生長
[00:08:38.000 --> 00:08:39.000]  不是
[00:08:39.000 --> 00:08:42.000]  今天我們說身體建築
[00:08:42.000 --> 00:08:44.000]  剛剛聖誕節我回過香港
[00:08:44.000 --> 00:08:46.000]  我家裏全家團聚
[00:08:46.000 --> 00:08:47.000]  很開心
[00:08:47.000 --> 00:08:49.000]  我爸爸特別85歲了
[00:08:49.000 --> 00:08:52.000]  老人家那天由早到晚
[00:08:52.000 --> 00:08:53.000]  睜大眼睛
[00:08:53.000 --> 00:08:54.000]  很興奮
[00:08:54.000 --> 00:08:56.000]  我多怕他將來病了
[00:08:56.000 --> 00:08:57.000]  沒事
[00:08:57.000 --> 00:08:59.000]  不過我們不是每天都家庭團聚
[00:08:59.000 --> 00:09:01.000]  中間給老人家休息
[00:09:01.000 --> 00:09:02.000]  讓他多睡一會
[00:09:02.000 --> 00:09:03.000]  將來又再來
[00:09:03.000 --> 00:09:04.000]  中間有一天
[00:09:04.000 --> 00:09:06.000]  我和太太和女兒去買東西
[00:09:06.000 --> 00:09:08.000]  碰到我妹妹
[00:09:08.000 --> 00:09:10.000]  她住在沙田
[00:09:10.000 --> 00:09:11.000]  我問她去哪裏
[00:09:11.000 --> 00:09:12.000]  她說去健身
[00:09:12.000 --> 00:09:13.000]  我說很勤力
[00:09:13.000 --> 00:09:15.000]  不做不行
[00:09:15.000 --> 00:09:17.000]  她問我知不知道
[00:09:17.000 --> 00:09:18.000]  她和我說
[00:09:18.000 --> 00:09:20.000]  她說很多時候我們來到這個年紀
[00:09:20.000 --> 00:09:22.000]  腰酸背痛
[00:09:22.000 --> 00:09:23.000]  關節又風濕
[00:09:23.000 --> 00:09:26.000]  其實是我們懶
[00:09:26.000 --> 00:09:28.000]  我們的姿勢不好
[00:09:28.000 --> 00:09:31.000]  所以我們的肌肉就退化
[00:09:31.000 --> 00:09:37.000]  所以做運動其實是重建我們的肌肉
[00:09:37.000 --> 00:09:42.000]  然後我們身體的關節就會健康很多
[00:09:42.000 --> 00:09:43.000]  不跟你說了
[00:09:43.000 --> 00:09:44.000]  我要走了
[00:09:44.000 --> 00:09:45.000]  我明白了
[00:09:45.000 --> 00:09:48.000]  為什麼這麼賣力去做運動
[00:09:48.000 --> 00:09:49.000]  說得多聽得多
[00:09:49.000 --> 00:09:51.000]  我們總是不做
[00:09:51.000 --> 00:09:52.000]  費用很貴
[00:09:52.000 --> 00:09:55.000]  要交教練費用
[00:09:55.000 --> 00:09:57.000]  所以不值
[00:09:57.000 --> 00:09:59.000]  於是迫著要去做
[00:09:59.000 --> 00:10:01.000]  這是很好的動機
[00:10:01.000 --> 00:10:02.000]  還有另一個動機
[00:10:02.000 --> 00:10:05.000]  教你做運動的通常都帥
[00:10:05.000 --> 00:10:07.000]  通常身體都很健壯
[00:10:07.000 --> 00:10:09.000]  你看著他做運動
[00:10:09.000 --> 00:10:11.000]  你很有盼望
[00:10:11.000 --> 00:10:14.000]  有朝一日我會像他一樣
[00:10:14.000 --> 00:10:19.000]  建立身體不是矛盾
[00:10:19.000 --> 00:10:22.000]  身體是會成長
[00:10:22.000 --> 00:10:24.000]  生命是要成長
[00:10:24.000 --> 00:10:29.000]  但是你也有建立的那一部分
[00:10:29.000 --> 00:10:31.000]  兩樣東西不是衝突
[00:10:31.000 --> 00:10:33.000]  保羅在這段經文裏面
[00:10:33.000 --> 00:10:35.000]  他告訴我們
[00:10:35.000 --> 00:10:40.000]  上帝賜下了一些人
[00:10:40.000 --> 00:10:44.000]  來幫助我們成長
[00:10:44.000 --> 00:10:48.000]  成長的目標很清楚
[00:10:48.000 --> 00:10:52.000]  但是你要成長去到那個目標
[00:10:52.000 --> 00:10:54.000]  你需要有幫助
[00:10:54.000 --> 00:10:55.000]  什麼是目標
[00:10:55.000 --> 00:10:58.000]  身體的目標我們很清楚
[00:10:58.000 --> 00:11:00.000]  磅重量度高
[00:11:00.000 --> 00:11:03.000]  然後計算BMI
[00:11:03.000 --> 00:11:05.000]  Body Mass Index
[00:11:05.000 --> 00:11:07.000]  你過重了
[00:11:07.000 --> 00:11:09.000]  要減了
[00:11:09.000 --> 00:11:10.000]  你的家庭醫生
[00:11:10.000 --> 00:11:11.000]  是不是像我一樣
[00:11:11.000 --> 00:11:12.000]  很大兄弟
[00:11:12.000 --> 00:11:15.000]  過去兩年他每次驗完血
[00:11:15.000 --> 00:11:17.000]  跟我計算
[00:11:17.000 --> 00:11:19.000]  那個叫Flamington Score
[00:11:19.000 --> 00:11:20.000]  回去問問你的醫生
[00:11:20.000 --> 00:11:22.000]  很先進的
[00:11:22.000 --> 00:11:24.000]  他說未來十年
[00:11:24.000 --> 00:11:27.000]  你因為心血管的毛病
[00:11:27.000 --> 00:11:31.000]  會離開世界的機率是多少
[00:11:31.000 --> 00:11:32.000]  我說多少
[00:11:32.000 --> 00:11:34.000]  百分之十二
[00:11:34.000 --> 00:11:35.000]  我說多好
[00:11:35.000 --> 00:11:36.000]  不好
[00:11:36.000 --> 00:11:39.000]  要減到百分之十二下
[00:11:39.000 --> 00:11:41.000]  所以有很多數字要計算
[00:11:41.000 --> 00:11:43.000]  最近一次我去見他
[00:11:43.000 --> 00:11:45.000]  他說這次我很滿意了
[00:11:45.000 --> 00:11:46.000]  我說多少
[00:11:46.000 --> 00:11:48.000]  百分之六
[00:11:48.000 --> 00:11:49.000]  我說還有百分之六
[00:11:49.000 --> 00:11:50.000]  是啊
[00:11:50.000 --> 00:11:52.000]  不過已經是可以接受的了
[00:11:52.000 --> 00:11:54.000]  這個是身體
[00:11:54.000 --> 00:11:55.000]  屬靈的生命
[00:11:55.000 --> 00:11:57.000]  保羅在這裡有一句話
[00:11:57.000 --> 00:11:58.000]  我們很熟悉的
[00:11:58.000 --> 00:12:00.000]  他所賜的有使徒有先知
[00:12:00.000 --> 00:12:03.000]  有傳福音的有牧師和教師
[00:12:03.000 --> 00:12:07.000]  為要成全聖徒
[00:12:07.000 --> 00:12:09.000]  各盡其職
[00:12:09.000 --> 00:12:13.000]  建立基督的身體
[00:12:13.000 --> 00:12:15.000]  各盡其職
[00:12:15.000 --> 00:12:16.000]  我們明白了
[00:12:16.000 --> 00:12:18.000]  各人有自己的職責
[00:12:18.000 --> 00:12:21.000]  各人有自己的崗位
[00:12:21.000 --> 00:12:22.000]  和合本
[00:12:22.000 --> 00:12:23.000]  我們的中文聖經
[00:12:23.000 --> 00:12:25.000]  去年2011年
[00:12:25.000 --> 00:12:31.000]  在香港就有修訂版出現了
[00:12:31.000 --> 00:12:33.000]  香港聖經公會
[00:12:33.000 --> 00:12:35.000]  修訂了和合本
[00:12:35.000 --> 00:12:39.000]  修訂版在這句話上面改了
[00:12:39.000 --> 00:12:43.000]  他說為要裝備聖徒
[00:12:43.000 --> 00:12:49.000]  做侍奉的工作
[00:12:49.000 --> 00:12:52.000]  建立基督的身體
[00:12:52.000 --> 00:12:54.000]  你說一樣而已
[00:12:54.000 --> 00:12:56.000]  各盡其職
[00:12:56.000 --> 00:12:59.000]  就是做侍奉工作
[00:12:59.000 --> 00:13:03.000]  各個信徒有自己侍奉的崗位
[00:13:03.000 --> 00:13:04.000]  對
[00:13:04.000 --> 00:13:08.000]  不過侍奉這個字
[00:13:08.000 --> 00:13:12.000]  其實還有深一層的意思
[00:13:12.000 --> 00:13:15.000]  在教會裡侍奉
[00:13:15.000 --> 00:13:19.000]  有時候我們會以為義務工作
[00:13:19.000 --> 00:13:21.000]  Voluntary work
[00:13:21.000 --> 00:13:23.000]  我是一個Volunteer
[00:13:23.000 --> 00:13:24.000]  我是一個義工
[00:13:24.000 --> 00:13:26.000]  我有空就幫忙多一點
[00:13:26.000 --> 00:13:28.000]  我沒空就對不起
[00:13:28.000 --> 00:13:30.000]  找別人吧
[00:13:30.000 --> 00:13:32.000]  侍奉這個字你知道嗎
[00:13:32.000 --> 00:13:33.000]  希臘文你懂的
[00:13:33.000 --> 00:13:35.000]  我們今天說的執事
[00:13:35.000 --> 00:13:37.000]  Deacon
[00:13:37.000 --> 00:13:39.000]  當然在另外的教會
[00:13:39.000 --> 00:13:41.000]  Deacon就有不同的意思
[00:13:41.000 --> 00:13:43.000]  可以解釋傳道人回利
[00:13:43.000 --> 00:13:46.000]  但是這個執事這個字
[00:13:46.000 --> 00:13:47.000]  Diakonios
[00:13:47.000 --> 00:13:49.000]  在希臘文裡
[00:13:49.000 --> 00:13:52.000]  其實是說服事
[00:13:52.000 --> 00:13:54.000]  星期六快到了
[00:13:54.000 --> 00:13:55.000]  五點鐘
[00:13:55.000 --> 00:13:56.000]  是吧
[00:13:56.000 --> 00:13:57.000]  週六崇拜
[00:13:57.000 --> 00:13:59.000]  完了之後有盤菜
[00:13:59.000 --> 00:14:03.000]  請那些還沒認識主的朋友回來
[00:14:03.000 --> 00:14:05.000]  大家吃一餐
[00:14:05.000 --> 00:14:07.000]  在吃飯的時候
[00:14:07.000 --> 00:14:10.000]  大部分的人是坐著吃飯的
[00:14:10.000 --> 00:14:13.000]  但是不可以所有的人坐著吃飯
[00:14:13.000 --> 00:14:16.000]  所有的人坐著吃飯就沒飯吃了
[00:14:16.000 --> 00:14:19.000]  一定要有人站著
[00:14:19.000 --> 00:14:21.000]  他做什麼
[00:14:21.000 --> 00:14:22.000]  祈禱
[00:14:22.000 --> 00:14:23.000]  是吧
[00:14:23.000 --> 00:14:24.000]  他做服事
[00:14:24.000 --> 00:14:26.000]  所以Diakonios這個字
[00:14:26.000 --> 00:14:29.000]  在《士徒行傳》第六章初期教會
[00:14:29.000 --> 00:14:32.000]  就是形容那些選出來
[00:14:32.000 --> 00:14:34.000]  服事那些寡婦
[00:14:34.000 --> 00:14:39.000]  每天要供應他們的飯食
[00:14:39.000 --> 00:14:40.000]  是吧
[00:14:40.000 --> 00:14:42.000]  就是在教會裡做服事
[00:14:42.000 --> 00:14:45.000]  所以這裡所說的是一件什麼事
[00:14:45.000 --> 00:14:47.000]  一件什麼事
[00:14:47.000 --> 00:14:50.000]  我們每一個人來到教會
[00:14:50.000 --> 00:14:52.000]  和我們去購物中心
[00:14:52.000 --> 00:14:54.000]  有沒有不同
[00:14:54.000 --> 00:14:55.000]  你想想
[00:14:55.000 --> 00:14:56.000]  好像有不同
[00:14:56.000 --> 00:14:58.000]  好像沒什麼不同
[00:14:58.000 --> 00:14:59.000]  停車場也是這麼擠迫
[00:14:59.000 --> 00:15:01.000]  找十分鐘都找不到位
[00:15:01.000 --> 00:15:04.000]  購物中心就沒有人不斷地劫走你
[00:15:04.000 --> 00:15:05.000]  你又可以在這裡等
[00:15:05.000 --> 00:15:06.000]  去閃燈
[00:15:06.000 --> 00:15:08.000]  不理會人家後面排隊
[00:15:08.000 --> 00:15:09.000]  教會是不行的
[00:15:09.000 --> 00:15:10.000]  進來人頭湧湧
[00:15:10.000 --> 00:15:12.000]  到地下室尤其是
[00:15:12.000 --> 00:15:14.000]  都找不到那個班房了
[00:15:14.000 --> 00:15:17.000]  很大的不同在哪裡
[00:15:17.000 --> 00:15:19.000]  你去買東西
[00:15:19.000 --> 00:15:22.000]  你是期望服務的
[00:15:22.000 --> 00:15:24.000]  如果那個人不理你
[00:15:24.000 --> 00:15:25.000]  態度不好
[00:15:25.000 --> 00:15:26.000]  我不去了
[00:15:26.000 --> 00:15:28.000]  我去別處了
[00:15:28.000 --> 00:15:30.000]  回教會吧
[00:15:30.000 --> 00:15:31.000]  來到教會裡
[00:15:31.000 --> 00:15:33.000]  是不是我們仍然
[00:15:33.000 --> 00:15:37.000]  以我們自己的需要
[00:15:37.000 --> 00:15:42.000]  接受服務為先
[00:15:42.000 --> 00:15:44.000]  很正常的
[00:15:44.000 --> 00:15:47.000]  我們是有需要才來教會
[00:15:47.000 --> 00:15:49.000]  我們是得到滿足
[00:15:49.000 --> 00:15:51.000]  心靈上的建立
[00:15:51.000 --> 00:15:54.000]  我們能夠得到神的幫助
[00:15:54.000 --> 00:15:56.000]  我們得到救恩
[00:15:56.000 --> 00:15:59.000]  但是這個只是開端
[00:15:59.000 --> 00:16:02.000]  來了十年
[00:16:02.000 --> 00:16:04.000]  順了主二十年
[00:16:04.000 --> 00:16:06.000]  每一次回來
[00:16:06.000 --> 00:16:09.000]  還是背著牧師為我祈禱
[00:16:09.000 --> 00:16:11.000]  為我的子女祈禱
[00:16:11.000 --> 00:16:13.000]  為我老人家祈禱
[00:16:13.000 --> 00:16:15.000]  為我生病祈禱
[00:16:15.000 --> 00:16:16.000]  還是我
[00:16:16.000 --> 00:16:17.000]  我
[00:16:17.000 --> 00:16:18.000]  我
[00:16:18.000 --> 00:16:20.000]  還沒長大
[00:16:20.000 --> 00:16:22.000]  小朋友是
[00:16:22.000 --> 00:16:23.000]  抱我了
[00:16:23.000 --> 00:16:24.000]  他會哭
[00:16:24.000 --> 00:16:25.000]  有需要了
[00:16:25.000 --> 00:16:26.000]  他會說
[00:16:26.000 --> 00:16:27.000]  大人呢
[00:16:27.000 --> 00:16:29.000]  大人就要進廚房了
[00:16:29.000 --> 00:16:31.000]  人多的時候
[00:16:31.000 --> 00:16:33.000]  就要拿起衣袖
[00:16:33.000 --> 00:16:35.000]  就要服侍
[00:16:35.000 --> 00:16:37.000]  教會的成長
[00:16:37.000 --> 00:16:38.000]  保羅在這裡說
[00:16:38.000 --> 00:16:42.000]  做服侍的工作
[00:16:42.000 --> 00:16:45.000]  這句話可圈可點
[00:16:45.000 --> 00:16:46.000]  他說
[00:16:46.000 --> 00:16:50.000]  神預備了有四種人
[00:16:50.000 --> 00:16:53.000]  來幫助我們
[00:16:53.000 --> 00:16:55.000]  聖傳
[00:16:55.000 --> 00:16:56.000]  聖徒
[00:16:56.000 --> 00:16:58.000]  這四個字你又懂不懂解
[00:16:58.000 --> 00:17:00.000]  每個字都懂得寫
[00:17:00.000 --> 00:17:01.000]  合在一起
[00:17:01.000 --> 00:17:03.000]  什麼是聖徒
[00:17:03.000 --> 00:17:04.000]  你說很神聖的
[00:17:04.000 --> 00:17:07.000]  起碼他們道德很高
[00:17:07.000 --> 00:17:09.000]  他們是榜樣
[00:17:09.000 --> 00:17:13.000]  我們將中國人的聖人的觀念
[00:17:13.000 --> 00:17:15.000]  讀進了聖經
[00:17:15.000 --> 00:17:17.000]  聖經說的聖徒
[00:17:17.000 --> 00:17:19.000]  其實八個字
[00:17:19.000 --> 00:17:20.000]  你都懂得背
[00:17:20.000 --> 00:17:22.000]  聖為聖傑
[00:17:22.000 --> 00:17:23.000]  你背下去
[00:17:23.000 --> 00:17:24.000]  合
[00:17:24.000 --> 00:17:25.000]  附
[00:17:25.000 --> 00:17:26.000]  主
[00:17:26.000 --> 00:17:27.000]  用
[00:17:27.000 --> 00:17:28.000]  給上帝用的
[00:17:28.000 --> 00:17:30.000]  就是分別為聖
[00:17:30.000 --> 00:17:31.000]  我經常說
[00:17:31.000 --> 00:17:32.000]  在舊約聖經裡
[00:17:32.000 --> 00:17:34.000]  會幕裡的器皿
[00:17:34.000 --> 00:17:36.000]  是分別為聖的
[00:17:36.000 --> 00:17:39.000]  所以和道德水平無關
[00:17:39.000 --> 00:17:41.000]  物件而已
[00:17:41.000 --> 00:17:42.000]  乾淨一點的
[00:17:42.000 --> 00:17:43.000]  不一定
[00:17:43.000 --> 00:17:44.000]  用得
[00:17:44.000 --> 00:17:45.000]  它是給上帝用的
[00:17:45.000 --> 00:17:47.000]  所以大祭司家裡要聚餐
[00:17:47.000 --> 00:17:48.000]  不夠碗碟
[00:17:48.000 --> 00:17:52.000]  他不可以走去會幕那裡借過來
[00:17:52.000 --> 00:17:53.000]  只是給上帝用
[00:17:53.000 --> 00:17:56.000]  你和我的生命
[00:17:56.000 --> 00:17:58.000]  是我們去用上帝
[00:17:58.000 --> 00:18:01.000]  還是給上帝用
[00:18:01.000 --> 00:18:03.000]  教會的成長
[00:18:03.000 --> 00:18:06.000]  就是每一個信徒
[00:18:06.000 --> 00:18:11.000]  能夠長大成人
[00:18:11.000 --> 00:18:16.000]  從自己的需要得到滿足
[00:18:16.000 --> 00:18:21.000]  到願意給上帝用
[00:18:21.000 --> 00:18:24.000]  這樣的生命
[00:18:24.000 --> 00:18:26.000]  神用什麼人來幫助我們呢?
