
[00:00:00.000 --> 00:00:05.000]  各位電影觀眾朋友你們好
[00:02:41.500 --> 00:02:43.500]  是一段非常精彩的經文
[00:02:43.500 --> 00:02:49.500]  亦可說是對No的心態和人生觀的實踐
[00:02:49.500 --> 00:02:52.500]  有些人稱這段聖經為基督的海歌
[00:02:52.500 --> 00:02:54.500]  一點也不誇張
[00:02:54.500 --> 00:02:58.500]  讓我們細細看一看這段精彩的經文
[00:02:58.500 --> 00:03:02.500]  正如這段聖經的最後一節所說
[00:03:02.500 --> 00:03:06.500]  「似乎一無所有,其實樣樣都有」
[00:03:06.500 --> 00:03:10.500]  我用這十二個字作為講題
[00:03:10.500 --> 00:03:14.500]  亦是保羅挑戰我們一種基督徒的心態
[00:03:14.500 --> 00:03:19.500]  保羅在這段聖經中一口氣用了40個名詞
[00:03:19.500 --> 00:03:22.500]  每個字都是重量級的字彙
[00:03:22.500 --> 00:03:26.500]  來描述我稱為基督徒的生命力
[00:03:26.500 --> 00:03:29.500]  保羅又用了三個非常有趣的希臘文字
[00:03:29.500 --> 00:03:32.500]  將這40個名詞連貫起來
[00:03:32.500 --> 00:03:34.500]  非常有趣
[00:03:34.500 --> 00:03:36.500]  這三個希臘文是甚麼呢?
[00:03:36.500 --> 00:03:37.500]  第一個是N
[00:03:37.500 --> 00:03:38.500]  英文可以做IN
[00:03:38.500 --> 00:03:41.500]  中文可以做在此警戒當中
[00:03:41.500 --> 00:03:48.500]  比方說再患難、再窮困、再困苦、再鞭打、再監禁等等
[00:03:48.500 --> 00:03:50.500]  第二個字是DEAR
[00:03:50.500 --> 00:03:55.500]  DEAR這個字英文叫BY或THROUGH
[00:03:55.500 --> 00:03:57.500]  中文可以說透過直著
[00:03:57.500 --> 00:03:59.500]  表明這些是工具
[00:03:59.500 --> 00:04:01.500]  例如直著仁義的兵器
[00:04:01.500 --> 00:04:05.500]  直著榮譽辱美名和惡名等等
[00:04:05.500 --> 00:04:08.500]  第三個希臘文字是HORSE
[00:04:08.500 --> 00:04:11.500]  這個字英文可以做YET
[00:04:11.500 --> 00:04:13.500]  中文可以說似乎
[00:04:13.500 --> 00:04:15.500]  我們看看這段例子
[00:04:15.500 --> 00:04:19.500]  似乎有惑人其實是誠實的
[00:04:19.500 --> 00:04:20.500]  是真的
[00:04:20.500 --> 00:04:22.500]  似乎不為人所知
[00:04:22.500 --> 00:04:24.500]  卻是人所共知
[00:04:24.500 --> 00:04:27.500]  似乎要死卻是活著的
[00:04:27.500 --> 00:04:31.500]  似乎受責罰卻是不知喪命的
[00:04:31.500 --> 00:04:34.500]  似乎憂愁卻是常常快樂的
[00:04:34.500 --> 00:04:37.500]  似乎貧窮卻是叫許多人富足
[00:04:37.500 --> 00:04:41.500]  似乎一無所有卻是樣樣都有
[00:04:41.500 --> 00:04:45.500]  聽起來是一個非常弔詭性的真理
[00:04:45.500 --> 00:04:49.500]  但是如果我們擁有這種生命力
[00:04:49.500 --> 00:04:52.500]  普羅首先提出一個先決條件
[00:04:52.500 --> 00:04:57.500]  第三節第四節將這個先決條件說明
[00:04:57.500 --> 00:05:01.500]  我們凡事都不叫人有妨礙
[00:05:01.500 --> 00:05:03.500]  免得者積分被人誹謗
[00:05:03.500 --> 00:05:06.500]  反倒在各樣事上表明自己是臣的用人
[00:05:06.500 --> 00:05:12.500]  就如在許多人內患難窮乏困苦
[00:05:12.500 --> 00:05:15.500]  普羅一開始的時候就說
[00:05:15.500 --> 00:05:17.500]  作為臣的用人
[00:05:17.500 --> 00:05:21.500]  沒有叫一個人為此而叛倒
[00:05:21.500 --> 00:05:25.500]  也不見積分受到毀謗
[00:05:25.500 --> 00:05:30.500]  普羅說基督徒之所以有這樣的生命力
[00:05:30.500 --> 00:05:32.500]  是有一個很重要的因素
[00:05:32.500 --> 00:05:40.500]  他要承認和接受和實踐他是臣的用人
[00:05:40.500 --> 00:05:42.500]  他不是靠自己的努力
[00:05:42.500 --> 00:05:48.500]  靠自己的智慧做什麼的豐功偉績
[00:05:48.500 --> 00:05:50.500]  他只不過是臣的用人
[00:05:50.500 --> 00:05:53.500]  他做臣的事
[00:05:53.500 --> 00:05:55.500]  他只是執行臣的命令
[00:05:55.500 --> 00:05:58.500]  第三節說的積分這個字
[00:05:58.500 --> 00:06:00.500]  和第四節所說的用人這個字
[00:06:00.500 --> 00:06:02.500]  是希臘文的同一個字
[00:06:02.500 --> 00:06:04.500]  diakonia
[00:06:04.500 --> 00:06:06.500]  意思是服事僕人
[00:06:06.500 --> 00:06:10.500]  換句話說我們之所以有這樣的生命力
[00:06:10.500 --> 00:06:12.500]  不是因為我們夠堅強
[00:06:12.500 --> 00:06:14.500]  不是因為我們夠膽
[00:06:14.500 --> 00:06:16.500]  不是因為我們夠厲害
[00:06:16.500 --> 00:06:19.500]  是因為我們願意降服臣
[00:06:19.500 --> 00:06:21.500]  願意服事他
[00:06:21.500 --> 00:06:23.500]  我們有這樣的生命力
[00:06:23.500 --> 00:06:26.500]  不是因為我們的堅強夠膽識
[00:06:26.500 --> 00:06:29.500]  而是因為我們能夠在臣面前謙卑仰望他
[00:06:29.500 --> 00:06:31.500]  心心做他的僕人
[00:06:31.500 --> 00:06:33.500]  我們是雅氣
[00:06:33.500 --> 00:06:35.500]  耶穌是寶貝
[00:06:35.500 --> 00:06:36.500]  就像保羅說的
[00:06:36.500 --> 00:06:40.500]  有隻寶貝放在雅氣裏顯明莫大的能力
[00:06:40.500 --> 00:06:43.500]  這就是先決條件
[00:06:43.500 --> 00:06:46.500]  首先我們看看第四節到第五節
[00:06:46.500 --> 00:06:49.500]  做基督徒真不簡單
[00:06:49.500 --> 00:06:51.500]  第四節到第五節說
[00:06:51.500 --> 00:06:54.500]  我們凡事都不叫人有妨礙
[00:06:54.500 --> 00:06:57.500]  免得者積分被人米旁
[00:06:57.500 --> 00:07:00.500]  在各樣事上表明自己是神的用人
[00:07:00.500 --> 00:07:03.500]  就而在許多的忍耐
[00:07:03.500 --> 00:07:09.500]  患難 窮乏 困苦 鞭打 監禁 擾亂 勤勞 警醒 不食
[00:07:09.500 --> 00:07:11.500]  要明白這段聖經
[00:07:11.500 --> 00:07:16.500]  首先要明白保羅一開始提到一個非常重要的字
[00:07:16.500 --> 00:07:19.500]  第四節忍耐
[00:07:19.500 --> 00:07:21.500]  希臘文叫hopomorny
[00:07:21.500 --> 00:07:24.500]  這字在新的聖經出現過32次
[00:07:24.500 --> 00:07:27.500]  這字絕對不是消極
[00:07:27.500 --> 00:07:29.500]  不是死忍的意思
[00:07:29.500 --> 00:07:32.500]  而是非常積極和精明
[00:07:32.500 --> 00:07:38.500]  最好形容這字的含義是一個孕婦生產的圖畫
[00:07:38.500 --> 00:07:40.500]  我不是女性
[00:07:40.500 --> 00:07:45.500]  也不是太明白和體驗到生產的痛楚
[00:07:45.500 --> 00:07:49.500]  但我幾乎看到每一個代產的婦人
[00:07:49.500 --> 00:07:53.500]  當她面對快要生產的痛楚
[00:07:53.500 --> 00:07:56.500]  她有很不同的理解
[00:07:56.500 --> 00:07:59.500]  我記得太太生第一個小孩子的時候
[00:07:59.500 --> 00:08:02.500]  她不自問為何還沒有陣痛呢?
[00:08:02.500 --> 00:08:04.500]  陣痛為何還沒有來呢?
[00:08:04.500 --> 00:08:07.500]  她好像很渴望痛的臨到
[00:08:07.500 --> 00:08:09.500]  為甚麼呢?
[00:08:09.500 --> 00:08:13.500]  對她來說陣痛的來臨是表示快要誕生
[00:08:13.500 --> 00:08:16.500]  是生生命來臨的標記
[00:08:16.500 --> 00:08:21.500]  所以陣痛開始的時候她立即感到興奮和焦慮
[00:08:21.500 --> 00:08:24.500]  立即預備進醫院
[00:08:24.500 --> 00:08:29.500]  她對痛楚有不同的詮釋和理解
[00:08:29.500 --> 00:08:33.500]  以至她能夠勇敢面對極大的痛楚
[00:08:33.500 --> 00:08:35.500]  同樣的
[00:08:35.500 --> 00:08:39.500]  婆摩尼亞知道基督徒面對各樣苦楚的時候
[00:08:39.500 --> 00:08:41.500]  她有一種抗疫的能力
[00:08:41.500 --> 00:08:43.500]  勇敢面對一切的挑戰
[00:08:43.500 --> 00:08:46.500]  不退縮、不放棄、不埋怨
[00:08:46.500 --> 00:08:50.500]  因為他們對痛楚有著不同的知識和理解
[00:08:50.500 --> 00:08:55.500]  就好像代產的富人對生產的痛楚有不同的理解一樣
[00:08:55.500 --> 00:09:00.500]  難怪聖經告訴我們忍耐就是聖靈所結的果子
[00:09:00.500 --> 00:09:02.500]  而不是我們的本性
[00:09:02.500 --> 00:09:05.500]  加拿大書第5章22節說得很清楚
[00:09:05.500 --> 00:09:07.500]  基督徒既有忍耐的能力
[00:09:07.500 --> 00:09:10.500]  他就能夠面對各樣的逆境
[00:09:10.500 --> 00:09:14.500]  保羅在第4至5節提到的三類痛楚
[00:09:14.500 --> 00:09:17.500]  是我們人生常見的逆境
[00:09:17.500 --> 00:09:21.500]  第一類是內心的痛楚
[00:09:21.500 --> 00:09:27.500]  聖經所說的患難、窮乏和困苦
[00:09:27.500 --> 00:09:30.500]  首先我們看什麼叫做患難
[00:09:30.500 --> 00:09:34.500]  希特勒在《Tripsis》中提到的
[00:09:34.500 --> 00:09:37.500]  是指四面八方而來的壓力
[00:09:37.500 --> 00:09:41.500]  包括工作壓力、家庭壓力、經濟壓力、社會壓力
[00:09:41.500 --> 00:09:46.500]  其實壓力是內心多於外在的因素
[00:09:46.500 --> 00:09:51.500]  正如我太太林君玉在她寫的書
[00:09:51.500 --> 00:09:54.500]  《處理壓力與情緒》中說過
[00:09:54.500 --> 00:10:01.500]  壓力是人對發生在他周圍或身上的事情的回應
[00:10:01.500 --> 00:10:04.500]  當有人感測到發生的事情
[00:10:04.500 --> 00:10:09.500]  或別人對他的要求超過他的能力所及的時候
[00:10:09.500 --> 00:10:12.500]  就產生了壓力感和苦惱
[00:10:12.500 --> 00:10:17.500]  所以真正的壓力是來自心中沒有安全感
[00:10:17.500 --> 00:10:22.500]  怕失去保障、失去面子、怕被人拒絕
[00:10:22.500 --> 00:10:26.500]  比方說我被邀請到某個教會講道
[00:10:26.500 --> 00:10:31.500]  如果我的注意力是別人怎樣看我、怎樣評價呢?
[00:10:31.500 --> 00:10:34.500]  自然心裏面就有很大的壓力
[00:10:34.500 --> 00:10:36.500]  但如果我存著感謝的心
[00:10:36.500 --> 00:10:40.500]  能夠有機會分享我在聖經裏所領受的
[00:10:40.500 --> 00:10:43.500]  就有很大的不同福氣
[00:10:43.500 --> 00:10:45.500]  所以首先要明白
[00:10:45.500 --> 00:10:48.500]  患難不是外在的
[00:10:48.500 --> 00:10:54.500]  是內在如何面對所有痛楚的回應
[00:10:54.500 --> 00:10:56.500]  其次是窮乏
[00:10:56.500 --> 00:11:00.500]  窮乏這個字希臘文叫unlucky
[00:11:00.500 --> 00:11:06.500]  簡言之這個字是解作逃不了的人間痛楚
[00:11:06.500 --> 00:11:09.500]  the inescapable pain of life
[00:11:09.500 --> 00:11:12.500]  人生在世痛楚難免
[00:11:12.500 --> 00:11:14.500]  有句蘇多摩所說
[00:11:14.500 --> 00:11:16.500]  人有悲歡離合
[00:11:16.500 --> 00:11:18.500]  如有陰晴懸缺
[00:11:18.500 --> 00:11:20.500]  此時古難存
[00:11:20.500 --> 00:11:23.500]  這個就是保羅所說的hardship
[00:11:23.500 --> 00:11:26.500]  中文叫窮困是誤導之嫌
[00:11:26.500 --> 00:11:29.500]  英文叫hardship艱難
[00:11:29.500 --> 00:11:33.500]  然而在人生當中痛是逃避不了的
[00:11:33.500 --> 00:11:36.500]  但苦卻是我們的選擇
[00:11:36.500 --> 00:11:38.500]  如果我們有福普摩尼的能力
[00:11:38.500 --> 00:11:42.500]  我們仍可以過著痛而不苦的人生
[00:11:42.500 --> 00:11:45.500]  最後一個字就是困苦
[00:11:45.500 --> 00:11:48.500]  希臘文叫sanicore
[00:11:48.500 --> 00:11:53.500]  通常這個字形容一個軍隊被困在峽防中
[00:11:53.500 --> 00:11:57.500]  或者處於大海大波大浪之間
[00:11:57.500 --> 00:12:01.500]  充滿了焦慮和恐懼
[00:12:01.500 --> 00:12:04.500]  所以無論是身處患難
[00:12:04.500 --> 00:12:06.500]  窮困或是困苦
[00:12:06.500 --> 00:12:08.500]  我們都要明白
[00:12:08.500 --> 00:12:11.500]  不是外在因素令我們跌倒
[00:12:11.500 --> 00:12:13.500]  而是我們如何去詮釋
[00:12:13.500 --> 00:12:19.500]  理解外在因素令我們跌倒
[00:12:19.500 --> 00:12:21.500]  我記得有位弟兄
[00:12:21.500 --> 00:12:23.500]  我剛剛帶了他的信
[00:12:23.500 --> 00:12:27.500]  誰知第二天他收到律師信
[00:12:27.500 --> 00:12:31.500]  因為他的生意夥伴失敗
[00:12:31.500 --> 00:12:35.500]  逃亡後已經跟他拆夥
[00:12:35.500 --> 00:12:38.500]  但沒有公開聲明已經拆夥
[00:12:38.500 --> 00:12:41.500]  所以當這個夥伴逃亡時
[00:12:41.500 --> 00:12:43.500]  樓下一攤債
[00:12:43.500 --> 00:12:47.500]  債主就要這個弟兄去賠償
[00:12:47.500 --> 00:12:49.500]  雖然他已經退股
[00:12:49.500 --> 00:12:51.500]  但他沒有在報章聲明退股
[00:12:51.500 --> 00:12:54.500]  而且在法律上仍然有責任
[00:12:54.500 --> 00:12:59.500]  於是他就涉及在官司當中
[00:12:59.500 --> 00:13:02.500]  我聽到這件事心裡很不安
[00:13:02.500 --> 00:13:05.500]  所以神說:神你有沒有搞錯?
[00:13:05.500 --> 00:13:06.500]  他昨天才信耶穌
[00:13:06.500 --> 00:13:08.500]  今天就給他這樣的考驗?
[00:13:08.500 --> 00:13:10.500]  是不是太過份了?
[00:13:10.500 --> 00:13:12.500]  誰知這個弟兄對我說
[00:13:12.500 --> 00:13:15.500]  幸好我昨天信了耶穌
[00:13:15.500 --> 00:13:17.500]  有不同的價值觀
[00:13:17.500 --> 00:13:20.500]  以致我心裡可以感到平安
[00:13:20.500 --> 00:13:24.500]  又非如此我早已崩潰了
[00:13:24.500 --> 00:13:27.500]  這個弟兄提醒了我一件事
[00:13:27.500 --> 00:13:29.500]  我們心裡有聖靈的幫助
[00:13:29.500 --> 00:13:32.500]  以致我們有這種惡魔的能力
[00:13:32.500 --> 00:13:37.500]  無論落在患難、窮困、困苦、窮乏和困苦的境況裡
[00:13:37.500 --> 00:13:41.500]  我們心裡仍然有說不出的平安
[00:13:41.500 --> 00:13:44.500]  我們再來看看第二類的苦楚
[00:13:44.500 --> 00:13:48.500]  本來是用三個字來形容這三種苦楚
[00:13:48.500 --> 00:13:51.500]  鞭打、監禁、擾雷
[00:13:51.500 --> 00:13:53.500]  這三種是什麼呢?
[00:13:53.500 --> 00:13:55.500]  外在的苦楚
[00:13:55.500 --> 00:13:58.500]  和先前所說的內在的苦楚不同
[00:13:58.500 --> 00:14:00.500]  這就是外在的苦楚
[00:14:00.500 --> 00:14:02.500]  本來在哥林多後書12章23節
[00:14:02.500 --> 00:14:05.500]  形容自己經歷描述外來的苦楚
[00:14:05.500 --> 00:14:09.500]  我被他們多受勞苦、多下監牢
[00:14:09.500 --> 00:14:11.500]  受鞭打時過重的
[00:14:11.500 --> 00:14:13.500]  冒死時屢次有的
[00:14:13.500 --> 00:14:15.500]  被猶太人鞭打五次
[00:14:15.500 --> 00:14:17.500]  每次四十減一
[00:14:17.500 --> 00:14:19.500]  被冤困打了三次
[00:14:19.500 --> 00:14:21.500]  被石頭打了一次
[00:14:21.500 --> 00:14:23.500]  遇著損壞三次
[00:14:23.500 --> 00:14:25.500]  一晝一夜在深海裡
[00:14:25.500 --> 00:14:27.500]  由旅至行遠路
[00:14:27.500 --> 00:14:29.500]  遭江河的危險
[00:14:29.500 --> 00:14:31.500]  盜賊的危險
[00:14:31.500 --> 00:14:33.500]  海中的危險
[00:14:33.500 --> 00:14:35.500]  假地形的危險
[00:14:35.500 --> 00:14:37.500]  受勞碌、受困苦
[00:14:37.500 --> 00:14:39.500]  多次不得睡
[00:14:39.500 --> 00:14:41.500]  又饑、又渴
[00:14:41.500 --> 00:14:43.500]  多次不得食
[00:14:43.500 --> 00:14:45.500]  受寒那赤身老體
[00:14:45.500 --> 00:14:47.500]  發在我身上
[00:14:47.500 --> 00:14:49.500]  有誰軟弱我不軟弱呢?
[00:14:49.500 --> 00:14:51.500]  有誰跌倒我不著急呢?
[00:14:51.500 --> 00:14:53.500]  處於這樣的一個境況
[00:14:53.500 --> 00:14:55.500]  保羅沒有放棄
[00:14:55.500 --> 00:14:57.500]  他仍然沒有跌倒
[00:14:57.500 --> 00:14:59.500]  究竟有什麼東西
[00:14:59.500 --> 00:15:01.500]  給你有這樣的能力呢?
[00:15:01.500 --> 00:15:03.500]  我叫生命力呢?
[00:15:03.500 --> 00:15:05.500]  保羅在哥林多後書第四章第七節
[00:15:05.500 --> 00:15:07.500]  說得很清楚
[00:15:07.500 --> 00:15:09.500]  我們有隻寶貝放在眼裡
[00:15:09.500 --> 00:15:11.500]  顯明魔界的能力是出於神
[00:15:11.500 --> 00:15:13.500]  不是出於我們
[00:15:13.500 --> 00:15:15.500]  是神讓我們能夠
[00:15:15.500 --> 00:15:17.500]  勝過這些外在的苦楚
[00:15:17.500 --> 00:15:19.500]  最後我們要看看
[00:15:19.500 --> 00:15:21.500]  第三類苦楚
[00:15:21.500 --> 00:15:23.500]  我稱之為至今的苦楚
[00:15:23.500 --> 00:15:25.500]  這三類是什麼呢?
[00:15:25.500 --> 00:15:27.500]  勤勞、警醒和不食
[00:15:27.500 --> 00:15:29.500]  勤勞這個字在希臘文叫Korpos
[00:15:29.500 --> 00:15:31.500]  藉亦可以叫苦功
[00:15:31.500 --> 00:15:33.500]  以致身心
[00:15:33.500 --> 00:15:35.500]  令到非常疲乏
[00:15:35.500 --> 00:15:37.500]  警醒不得睡
[00:15:37.500 --> 00:15:39.500]  不食是不得吃的意思
[00:15:39.500 --> 00:15:41.500]  因為保羅至今
[00:15:41.500 --> 00:15:43.500]  年輕人在神的工作中
[00:15:43.500 --> 00:15:45.500]  以致身心疲勞
[00:15:45.500 --> 00:15:47.500]  不得睡不得食
[00:15:47.500 --> 00:15:49.500]  但心裡卻是快樂的
[00:15:49.500 --> 00:15:51.500]  所以當我們陷入一些痛楚
[00:15:51.500 --> 00:15:53.500]  聖靈賜給我們
[00:15:53.500 --> 00:15:55.500]  一種很保母的能力
[00:15:55.500 --> 00:15:57.500]  讓我們能夠對苦楚
[00:15:57.500 --> 00:15:59.500]  有一種新的詮釋
[00:15:59.500 --> 00:16:01.500]  新的意義、新的盼望
[00:16:01.500 --> 00:16:03.500]  這些是危機
[00:16:03.500 --> 00:16:05.500]  同時亦是轉機
[00:16:05.500 --> 00:16:07.500]  既是痛楚,又是祝福
[00:16:07.500 --> 00:16:09.500]  這就是基督教
[00:16:09.500 --> 00:16:11.500]  招鬼的真理
[00:16:11.500 --> 00:16:13.500]  我們再來看看第二
[00:16:13.500 --> 00:16:15.500]  第六至第七節
[00:16:15.500 --> 00:16:17.500]  基督徒真有福氣
[00:16:17.500 --> 00:16:19.500]  聖經怎樣說呢?
[00:16:19.500 --> 00:16:21.500]  第六至第七節
[00:16:21.500 --> 00:16:33.500]  念結、知識、行忍、恩慈、聖靈的感化、無偽的愛心、真實的道理、神的大能、仁義的兵器在左在右
[00:16:33.500 --> 00:16:35.500]  在第六至第七節
[00:16:35.500 --> 00:16:37.500]  保羅告訴我們
[00:16:37.500 --> 00:16:40.500]  雖然在人生當中有各樣的苦楚
[00:16:40.500 --> 00:16:43.500]  並且這些痛楚往往是無可避免的
[00:16:43.500 --> 00:16:46.500]  但神賜給我們兩個寶貴的禮物
[00:16:46.500 --> 00:16:48.500]  保證我們有足夠的能力
[00:16:48.500 --> 00:16:51.500]  去面對各樣的逆境和痛楚
[00:16:51.500 --> 00:16:53.500]  這兩樣工具是甚麼呢?
[00:16:53.500 --> 00:16:55.500]  第一是品格
[00:16:55.500 --> 00:16:56.500]  character
[00:16:56.500 --> 00:16:58.500]  第二是武器
[00:16:58.500 --> 00:17:00.500]  weapon
[00:17:00.500 --> 00:17:04.500]  所謂character包括念結、知識、行忍、恩慈
[00:17:04.500 --> 00:17:10.500]  所謂weapon神用甚麼武器讓我們勝過呢?
[00:17:10.500 --> 00:17:17.500]  就是聖靈的感化、無偽的愛心、真實的道理和神的大能
[00:17:17.500 --> 00:17:20.500]  首先我們看看神賜給我們的品格
[00:17:20.500 --> 00:17:23.500]  保羅用了四個字來形容基督徒的品格
[00:17:23.500 --> 00:17:27.500]  透過這些品格我們可以在諸般苦楚當中
[00:17:27.500 --> 00:17:29.500]  不選擇苦澀
[00:17:29.500 --> 00:17:32.500]  不是自卑、不是自憐、不是怨恨、不是逃避
[00:17:32.500 --> 00:17:36.500]  而是勇往直前化危機為轉機
[00:17:36.500 --> 00:17:39.500]  這四個是甚麼呢?
[00:17:39.500 --> 00:17:41.500]  第一是念結
[00:17:41.500 --> 00:17:44.500]  希臘文叫做Hetnotic
[00:17:44.500 --> 00:17:47.500]  這個字可以說是純真、pure
[00:17:47.500 --> 00:17:50.500]  耶穌說:清心的人有福了,因為他們必得見神
[00:17:50.500 --> 00:17:53.500]  當我們遇上苦難、遇到風雨
[00:17:53.500 --> 00:17:56.500]  很容易讓我們失去純真的心
[00:17:56.500 --> 00:18:00.500]  尤其是當我們遇到不義不公的欺壓
[00:18:00.500 --> 00:18:02.500]  我們很容易就想到報仇
[00:18:02.500 --> 00:18:04.500]  以眼還眼、以牙還牙
[00:18:04.500 --> 00:18:08.500]  我們面對抗爭一些像野獸般的暴民的時候
[00:18:08.500 --> 00:18:11.500]  自己都容易變成殘忍的野獸
[00:18:11.500 --> 00:18:14.500]  但神賜給我們一顆純真的心
[00:18:14.500 --> 00:18:19.500]  因為這顆純真的心可以讓我們以善成惡
[00:18:19.500 --> 00:18:22.500]  第二個是知識
[00:18:22.500 --> 00:18:24.500]  希臘文叫做Gnosis
[00:18:24.500 --> 00:18:26.500]  這個不是指頭腦的知識
[00:18:26.500 --> 00:18:28.500]  也不是指一般教條的理論
[00:18:28.500 --> 00:18:31.500]  而是指屬靈的洞識
[00:18:31.500 --> 00:18:33.500]  人生的洞見
[00:18:33.500 --> 00:18:35.500]  Image for living
[00:18:35.500 --> 00:18:38.500]  是一種以神的眼光和價值觀
[00:18:38.500 --> 00:18:41.500]  來看萬事萬物的人生觀
[00:18:41.500 --> 00:18:43.500]  是從神以來的智慧
[00:18:43.500 --> 00:18:46.500]  行人是什麼意思呢?
[00:18:46.500 --> 00:18:48.500]  希臘文Macrothumia
[00:18:48.500 --> 00:18:50.500]  是一個非常有趣的字
[00:18:50.500 --> 00:18:52.500]  這個字不同於忍耐
[00:18:52.500 --> 00:18:54.500]  Hubomoni這個字
[00:18:54.500 --> 00:18:57.500]  Macrothumia是對人的忍耐
[00:18:57.500 --> 00:19:01.500]  而Hubomoni是對環境的忍耐
[00:19:01.500 --> 00:19:04.500]  所以有時中文翻譯Macrothumia
[00:19:04.500 --> 00:19:06.500]  就叫做寬容
[00:19:06.500 --> 00:19:08.500]  這個字在《聖經》出現了14次
[00:19:08.500 --> 00:19:11.500]  這個字由兩個希臘文組成
[00:19:11.500 --> 00:19:13.500]  一個Macro Macro就是大的意思
[00:19:13.500 --> 00:19:15.500]  強的意思
[00:19:15.500 --> 00:19:17.500]  第二個就是Thumia
[00:19:17.500 --> 00:19:19.500]  Thumia火的意思
[00:19:19.500 --> 00:19:20.500]  熱的意思
[00:19:20.500 --> 00:19:23.500]  所以King James的意思是Long Suffering
[00:19:23.500 --> 00:19:25.500]  是Short Suffering的相反
[00:19:25.500 --> 00:19:28.500]  這個也是聖靈所見的果子
[00:19:28.500 --> 00:19:31.500]  因此Carestotel
[00:19:31.500 --> 00:19:34.500]  這個字是一個非常精彩的品格
[00:19:34.500 --> 00:19:36.500]  對愛的表現
[00:19:36.500 --> 00:19:38.500]  也是聖靈所見的果子
[00:19:38.500 --> 00:19:40.500]  加拿大書五章二十二字
[00:19:40.500 --> 00:19:41.500]  他就像一些良藥
[00:19:41.500 --> 00:19:46.500]  能消病除去人生心中的怨恨和不安
[00:19:46.500 --> 00:19:49.500]  剛才我所說的都是神給我們的品格
