
[00:00:00.000 --> 00:00:06.000]  各位網友 今天我們就來看看 今天是9月4日的星期五
[00:04:00.900 --> 00:04:04.220]  然後《使徒行傳》第二章的44節
[00:04:04.220 --> 00:04:07.540]  信的人都在一處 凡物公用
[00:04:07.540 --> 00:04:10.620]  凡物公用的原文也都是conigna
[00:04:10.620 --> 00:04:14.060]  所以我們經常說笑 原來真正的共產不是在中國
[00:04:14.060 --> 00:04:16.960]  真正的共產是在教會
[00:04:16.960 --> 00:04:18.580]  當我們真是在教會裏面
[00:04:18.580 --> 00:04:21.300]  真是彼此相愛 彼此關懷的時候
[00:04:21.300 --> 00:04:23.200]  不只是口頭的
[00:04:23.200 --> 00:04:25.320]  我們更加在實際的需要裏面
[00:04:25.320 --> 00:04:26.960]  能夠見到肢體有需要
[00:04:26.960 --> 00:04:30.120]  我們是可以真是做一些實際的行動
[00:04:30.120 --> 00:04:33.880]  我在年輕的時候 大學團契
[00:04:33.880 --> 00:04:36.440]  我們的團契的名字就叫做「以立團」
[00:04:36.440 --> 00:04:38.640]  大家都知道「以立」是什麼意思
[00:04:38.640 --> 00:04:40.280]  「以立」是有公認的
[00:04:40.280 --> 00:04:41.980]  在當時團契的生活裏面
[00:04:41.980 --> 00:04:44.400]  我很感謝我們的導師教導我們
[00:04:44.400 --> 00:04:46.160]  在大學生的團契裏面
[00:04:46.160 --> 00:04:50.160]  我們已經開始實際做一些彼此關懷的工作
[00:04:50.160 --> 00:04:55.160]  在當時裏面 有時候你無意中收到一個信封
[00:04:55.160 --> 00:04:59.400]  不是炒你 在信封上寫著「耶和華以立」
[00:04:59.400 --> 00:05:02.700]  裏面就有100元、200元
[00:05:02.700 --> 00:05:06.420]  通常是透過教會的幹事給我們的
[00:05:06.420 --> 00:05:09.260]  又不知道是誰呢 就是「耶和華以立」
[00:05:09.260 --> 00:05:12.660]  在那幾年的大學生團契裏面
[00:05:12.660 --> 00:05:16.280]  我收過 我也有付出過
[00:05:16.280 --> 00:05:18.660]  更重要的其實不是那些金錢
[00:05:18.660 --> 00:05:20.760]  而是導師教導我們
[00:05:20.760 --> 00:05:22.920]  怎樣在實際的團契生活裏面
[00:05:22.920 --> 00:05:24.600]  來彼此關懷
[00:05:24.600 --> 00:05:28.280]  所以我們看回真正的團契或者商交是什麼呢?
[00:05:28.280 --> 00:05:30.240]  其實是很豐富的
[00:05:30.240 --> 00:05:34.260]  包括我們在主裏面、在神裏面的那種共有的生命
[00:05:34.260 --> 00:05:39.720]  我們從神所領受的來彼此的分享、彼此的契合
[00:05:39.720 --> 00:05:42.920]  我們有真理的、有靈性的、有情感的
[00:05:42.920 --> 00:05:45.140]  也包括實際生活所需
[00:05:45.140 --> 00:05:47.600]  所謂的身心靈各方面
[00:05:47.600 --> 00:05:50.340]  都能夠去分享、分擔得到
[00:05:50.340 --> 00:05:51.420]  更加重要的
[00:05:51.420 --> 00:05:55.320]  不單止我們享受這個在主裏面的團契生活
[00:05:55.320 --> 00:05:57.580]  我們都能夠承擔這個使命
[00:05:57.580 --> 00:06:02.760]  希望別人同樣都能經歷到這種福音的生命
[00:06:02.760 --> 00:06:08.020]  所以真正的團契應該有這幾方面的功能在裏面
[00:06:08.020 --> 00:06:12.360]  你問神為什麼要設立一個這樣的團契
[00:06:12.360 --> 00:06:14.840]  或者小組或者共同體呢?
[00:06:14.840 --> 00:06:16.920]  其實最主要都有兩方面
[00:06:16.920 --> 00:06:19.860]  一方面就是對內 一方面就是對外
[00:06:19.860 --> 00:06:21.700]  對內的在希伯來書
[00:06:21.700 --> 00:06:24.160]  我們今天所謂的我們的主題經文
[00:06:24.160 --> 00:06:26.700]  十章的二十四、二十五節
[00:06:26.700 --> 00:06:29.580]  聖經說:又要彼此相顧激發愛心
[00:06:29.580 --> 00:06:30.880]  勉勵行善
[00:06:30.880 --> 00:06:32.680]  你們不可停止聚會
[00:06:32.680 --> 00:06:34.760]  好像那些停止慣了的人
[00:06:34.760 --> 00:06:36.680]  都要彼此勸勉
[00:06:36.680 --> 00:06:38.620]  既知道那日子臨近
[00:06:38.620 --> 00:06:41.180]  就更當如此
[00:06:41.180 --> 00:06:44.140]  希伯來書的作者是寫給當時的信徒
[00:06:44.140 --> 00:06:46.460]  因為當時教會面對逼迫
[00:06:46.460 --> 00:06:48.020]  在面對逼迫裏面
[00:06:48.020 --> 00:06:49.940]  有些猶太背景的信徒
[00:06:49.940 --> 00:06:52.660]  有些就回到以前猶太教
[00:06:52.660 --> 00:06:55.060]  有些就放棄了信仰
[00:06:55.060 --> 00:06:57.300]  所以作者在當中提醒他們
[00:06:57.300 --> 00:06:58.840]  你們要彼此相顧
[00:06:58.840 --> 00:07:01.340]  不只是看自己 也要看別人
[00:07:01.340 --> 00:07:02.840]  以致我們彼此相顧的時候
[00:07:02.840 --> 00:07:05.180]  我們要激發愛心 勉勵行善
[00:07:05.180 --> 00:07:07.980]  讓我們能夠在這個困難的日子裏面
[00:07:07.980 --> 00:07:11.840]  繼續持守我們應該有的生命
[00:07:11.840 --> 00:07:13.580]  和我們生命的見證
[00:07:13.580 --> 00:07:16.380]  今天我們面對疫情
[00:07:16.380 --> 00:07:21.180]  今天我們面對社會的政治、經濟
[00:07:21.180 --> 00:07:25.260]  各種的危機 實在是不容易
[00:07:25.260 --> 00:07:26.860]  我們看回社會裏面
[00:07:26.860 --> 00:07:29.300]  很多道德的越來越敗壞
[00:07:29.300 --> 00:07:31.660]  政府又推行一些法案
[00:07:31.660 --> 00:07:34.220]  是對我們越來越多威脅的
[00:07:34.220 --> 00:07:37.100]  但正在一個這麼困難的時候裏面
[00:07:37.100 --> 00:07:39.420]  我們更加需要彼此的建立
[00:07:39.420 --> 00:07:41.180]  一起同奔天路
[00:07:41.180 --> 00:07:44.300]  所以對內的我們能夠彼此的建立
[00:07:44.300 --> 00:07:48.380]  讓大家能夠可以在一個困難的處境裏面
[00:07:48.380 --> 00:07:51.980]  能夠成為剛性為賢 繼續為主發光
[00:07:51.980 --> 00:07:57.860]  而對愛在《約翰福音》13章34、35節
[00:07:57.860 --> 00:07:58.820]  主耶穌很清楚說
[00:07:58.820 --> 00:08:01.660]  我將一個新的命令交給你
[00:08:01.660 --> 00:08:04.260]  不單止我們有這個使命
[00:08:04.260 --> 00:08:06.220]  我們也有這個命令
[00:08:06.220 --> 00:08:08.580]  這個命令就是叫我們彼此相愛
[00:08:08.580 --> 00:08:10.500]  然後主耶穌說我怎樣愛你們
[00:08:10.500 --> 00:08:12.380]  你們彼此相愛
[00:08:12.380 --> 00:08:14.700]  當我們真的有彼此相愛的心的時候
[00:08:14.700 --> 00:08:19.500]  眾人因此就認出你們是我的門徒
[00:08:19.500 --> 00:08:21.420]  但今天我們發覺在教會裏面
[00:08:21.420 --> 00:08:25.140]  很可惜的 我們看不到一個一同心
[00:08:25.140 --> 00:08:27.820]  反而我們看到很多時候的分化
[00:08:27.820 --> 00:08:30.140]  我們都受這個環境影響
[00:08:30.140 --> 00:08:31.660]  我們不是影響環境
[00:08:31.660 --> 00:08:33.980]  我們反而是被環境影響
[00:08:33.980 --> 00:08:35.260]  今天我們看回教會裏面
[00:08:35.260 --> 00:08:38.780]  很多時候都是兩走極端
[00:08:38.780 --> 00:08:43.820]  藍的、黃的 大家水火不容
[00:08:43.820 --> 00:08:45.340]  但我們今天看回
[00:08:45.340 --> 00:08:48.740]  如果我們能夠真是彼此在基督裏面
[00:08:48.740 --> 00:08:50.940]  耶穌說過我怎樣愛你們
[00:08:50.940 --> 00:08:52.620]  你們怎樣彼此相愛
[00:08:52.620 --> 00:08:54.220]  我怎樣去忍耐你們
[00:08:54.220 --> 00:08:55.820]  你們彼此的忍耐
[00:08:55.820 --> 00:08:59.460]  如果我們真是能夠有這種生命的時候
[00:08:59.460 --> 00:09:01.140]  我們不用說什麼
[00:09:01.140 --> 00:09:03.100]  其實我們本身走在一起
[00:09:03.100 --> 00:09:05.140]  能夠彼此相愛的合一
[00:09:05.140 --> 00:09:09.540]  就已經成為一個最美好、最有力的見證
[00:09:09.540 --> 00:09:12.340]  所以Francis Saver
[00:09:12.340 --> 00:09:16.060]  這個美國20世紀的神學家、護教學家
[00:09:16.060 --> 00:09:17.340]  他寫了很多書
[00:09:17.340 --> 00:09:20.060]  這些書都翻譯成很多不同的文字
[00:09:20.060 --> 00:09:21.100]  他曾經說過一句話
[00:09:21.100 --> 00:09:26.180]  信徒的相交生活就是護教的最後一條防線
[00:09:26.180 --> 00:09:29.660]  我們去護教其實不只是用理性去辯論
[00:09:29.660 --> 00:09:32.820]  你有你的理由 他有他的理由
[00:09:32.820 --> 00:09:34.820]  但其實最重要的就是
[00:09:34.820 --> 00:09:37.500]  這個信仰怎樣影響你的生活
[00:09:37.500 --> 00:09:40.020]  你的生活怎樣見證這個信仰
[00:09:40.020 --> 00:09:41.660]  當我真是有這種生活
[00:09:41.660 --> 00:09:43.260]  我有這種生命的時候
[00:09:43.260 --> 00:09:47.820]  這個就成為護教裡面一個最重要的防線
[00:09:47.820 --> 00:09:50.060]  沒有人可以推翻你
[00:09:50.060 --> 00:09:53.260]  因為你就是這樣過活的
[00:09:53.260 --> 00:09:56.580]  但今天教會是否真的能夠彼此相愛
[00:09:56.580 --> 00:09:59.660]  彼此相交 這個就是我們的問題
[00:09:59.660 --> 00:10:02.740]  Larry Kreb是一個心理輔導的大師
[00:10:02.740 --> 00:10:04.500]  大師級的人物
[00:10:04.500 --> 00:10:06.100]  他曾經在Region College
[00:10:06.100 --> 00:10:08.020]  我以前的母校
[00:10:08.020 --> 00:10:12.060]  舉辦過一個Pastoral Conference的講員
[00:10:12.060 --> 00:10:13.820]  那次我又參加
[00:10:13.820 --> 00:10:15.220]  他說了一句話
[00:10:15.220 --> 00:10:18.700]  他說如果教會今天活出它應該有的功能
[00:10:18.700 --> 00:10:22.180]  其實就不需要心理輔導
[00:10:22.180 --> 00:10:24.060]  其他人說沒有用的
[00:10:24.060 --> 00:10:27.540]  他是大師 他是心理輔導方面的大師
[00:10:27.540 --> 00:10:32.660]  他都說如果教會真的活出教會應該有的功能
[00:10:32.660 --> 00:10:35.820]  其實今天我們很多裡面的問題
[00:10:35.820 --> 00:10:41.900]  憂鬱也好 壓力也好 人際關係也好
[00:10:41.900 --> 00:10:43.740]  很多這些問題
[00:10:43.740 --> 00:10:47.260]  其實在教會裡面已經可以處理得到
[00:10:47.260 --> 00:10:51.340]  我們就不需要找一些專業人士
[00:10:51.340 --> 00:10:54.660]  Happen 我的師母就是心理輔導員
[00:10:54.660 --> 00:10:58.100]  Clinical Counselor
[00:10:58.100 --> 00:11:01.900]  但是在她的Client裡面找她幫忙的人
[00:11:01.900 --> 00:11:06.300]  絕大部分都是教會的弟兄姊妹
[00:11:06.300 --> 00:11:13.100]  意思是說其實教會並沒有活出它應該有的功能
[00:11:13.100 --> 00:11:18.100]  所以這些弟兄姊妹需要找一些專業的輔導員
[00:11:18.100 --> 00:11:21.580]  如果教會真的活出它的功能的話
[00:11:21.580 --> 00:11:25.500]  其實教會剛才說的那個團契
[00:11:25.500 --> 00:11:28.620]  那個商教那個Coinnear
[00:11:28.620 --> 00:11:31.700]  已經在心靈各方面
[00:11:31.700 --> 00:11:33.620]  能夠給我們一種滿足
[00:11:33.620 --> 00:11:35.580]  給我們一種支持的話
[00:11:35.580 --> 00:11:39.380]  我們就不需要找一些專業的人士
[00:11:39.380 --> 00:11:45.540]  Larry Kreb就在他這本書裡面說出問題所在
[00:11:45.540 --> 00:11:49.140]  他引用《創世記》第三章第十節
[00:11:49.140 --> 00:11:51.140]  就是始祖犯罪的時候
[00:11:51.140 --> 00:11:53.260]  神父哭了他的聲音
[00:11:53.260 --> 00:11:54.940]  當時聖經的記載就是
[00:11:54.940 --> 00:11:59.380]  「他說:我在園中聽見你的聲音
[00:11:59.380 --> 00:12:03.900]  我就害怕 因為我赤身露體 我便藏了」
[00:12:03.900 --> 00:12:07.180]  亞當說:我在園中聽到你的聲音
[00:12:07.180 --> 00:12:08.620]  神父哭了他
[00:12:08.620 --> 00:12:12.420]  我就害怕 因為我赤身露體 我便藏了
[00:12:12.420 --> 00:12:14.580]  如果看經文的時候
[00:12:14.580 --> 00:12:17.820]  好像亞當害怕是因為他赤身露體
[00:12:17.820 --> 00:12:19.940]  所以他就隱藏了
[00:12:19.940 --> 00:12:22.020]  但其實如果我們看回聖經我們知道
[00:12:22.020 --> 00:12:24.340]  其實他之前也赤身露體的
[00:12:24.340 --> 00:12:27.700]  那為什麼他以前不害怕?現在就害怕?
[00:12:27.700 --> 00:12:30.620]  所以他害怕不是因為他赤身露體
[00:12:30.620 --> 00:12:34.100]  他害怕是因為他犯了罪
[00:12:34.100 --> 00:12:37.780]  神要他不做的 他偏偏做了
[00:12:37.780 --> 00:12:40.660]  所以他就產生人類第一個的情緒
[00:12:40.660 --> 00:12:44.100]  犯了罪之後就是害怕
[00:12:44.100 --> 00:12:46.900]  他害怕神究竟怎麼看我呢?
[00:12:46.900 --> 00:12:49.260]  神會不會再接納我呢?
[00:12:49.260 --> 00:12:52.500]  然後他就發覺 咦?原來我這樣的?
[00:12:52.500 --> 00:12:54.700]  我赤身露體的
[00:12:54.700 --> 00:12:58.860]  赤身露體其實反映了人的軟弱、不幸
[00:12:58.860 --> 00:13:02.060]  以前不知道的 但當我們犯了罪之後
[00:13:02.060 --> 00:13:05.140]  我們就發覺 原來我是這樣的
[00:13:05.140 --> 00:13:07.980]  當我是這樣的時候 我就開始害怕
[00:13:07.980 --> 00:13:12.260]  神怎麼看我呢?其他人會怎麼看我呢?
[00:13:12.260 --> 00:13:17.100]  所以人有一個很自然的行動 就是躲藏起來
[00:13:17.100 --> 00:13:21.180]  我們用一些保護層包圍我們自己
[00:13:21.180 --> 00:13:24.260]  以致別人看到的只是我的保護層
[00:13:24.260 --> 00:13:26.260]  看不到我真正的我
[00:13:26.260 --> 00:13:29.020]  因為我怕你看到真正我的時候
[00:13:29.020 --> 00:13:32.500]  你會看不起我 或者你拒絕我
[00:13:32.500 --> 00:13:35.300]  所以我怕我就隱藏起來
[00:13:35.300 --> 00:13:37.820]  今天我們都有很多不同的保護層
[00:13:37.820 --> 00:13:39.820]  很多人用不同的方式
[00:13:39.820 --> 00:13:42.100]  讓別人看不到真正的我
[00:13:42.100 --> 00:13:44.620]  有些人你動了他就哭了
[00:13:44.620 --> 00:13:47.180]  你一哭他就說不要碰他
[00:13:47.180 --> 00:13:49.420]  有些人不是 你一搞他就發怒
[00:13:49.420 --> 00:13:51.420]  大發脾氣 發脾氣
[00:13:51.420 --> 00:13:53.420]  你一看到他就說不要碰他
[00:13:53.420 --> 00:13:56.940]  有些人喜歡搞笑
[00:13:56.940 --> 00:13:59.220]  我中學的時候我是小丑
[00:13:59.220 --> 00:14:02.300]  有些人就哭得大家哭得大笑
[00:14:02.300 --> 00:14:05.060]  其實我們可能用很多不同的手段
[00:14:05.060 --> 00:14:08.620]  讓別人看到的只是表面的我
[00:14:08.620 --> 00:14:11.860]  我不想讓別人看到真正的我
[00:14:11.860 --> 00:14:14.260]  或者更加可以幫助他們了解
[00:14:14.260 --> 00:14:16.780]  我們引用一首流行曲
[00:14:16.780 --> 00:14:19.580]  這首流行曲就是Simon & Garfunkel
[00:14:19.580 --> 00:14:22.860]  如果你認識的話 你年紀都不小了
[00:14:22.860 --> 00:14:25.180]  這首歌就是《I am a rock》
[00:14:25.180 --> 00:14:26.380]  為什麼我認識呢?
[00:14:26.380 --> 00:14:28.540]  不是因為我年紀很大 我也長大了
[00:14:28.540 --> 00:14:30.340]  其實那時候我是聽我姐姐的
[00:14:30.340 --> 00:14:32.340]  我姐姐長大了我10年
[00:14:32.340 --> 00:14:34.660]  很喜歡聽那些流行歌曲
[00:14:34.660 --> 00:14:37.580]  那時候我聽到那些旋律
[00:14:37.580 --> 00:14:39.580]  我不知道它是什麼意思
[00:14:39.580 --> 00:14:41.980]  但是如果看回那些歌詞的時候
[00:14:41.980 --> 00:14:44.300]  哎 原來很有意思
[00:14:44.300 --> 00:14:45.740]  那些歌詞是怎麼樣的呢?
[00:14:45.740 --> 00:14:47.940]  我已經建立了牆壁
[00:14:47.940 --> 00:14:50.660]  一個寄心且強的堡壘
[00:14:50.660 --> 00:14:52.340]  沒有東西能夠穿透的
[00:14:52.340 --> 00:14:54.740]  其實它說的是什麼呢?
[00:14:54.740 --> 00:14:56.700]  它就是說保護層
[00:14:56.700 --> 00:14:59.860]  我的保護層密不透風
[00:14:59.860 --> 00:15:03.300]  你想進我那裡 你想了解我 省一點吧
[00:15:03.300 --> 00:15:05.860]  然後就說 I have no need of friendship
[00:15:05.860 --> 00:15:08.340]  我不需要友誼 好像很冷酷那樣
[00:15:08.340 --> 00:15:13.220]  其實不是 它說 friendship causes pain
[00:15:13.220 --> 00:15:15.380]  因為當我打開我的保護層
[00:15:15.380 --> 00:15:19.540]  我需要友誼 我希望得到你的關心和愛
[00:15:19.540 --> 00:15:23.620]  但是我得到的反而是傷害
[00:15:23.620 --> 00:15:28.900]  因為這樣的緣故 我不敢打開我自己
[00:15:28.900 --> 00:15:32.260]  然後下一段影片 它說 I'm a rock, I'm an island
[00:15:32.260 --> 00:15:35.540]  我是一塊石頭 我是一個孤島
[00:15:35.540 --> 00:15:38.900]  然後它說 I have my books and poetry to protect me
[00:15:38.900 --> 00:15:41.620]  我有我的書 我有我的詩來保護我
[00:15:41.620 --> 00:15:44.020]  又是不同形式的保護層
[00:15:44.020 --> 00:15:48.220]  I'm shielding my armor 我藏在我的盔甲裡面
[00:15:48.220 --> 00:15:51.660]  Hiding in my room, safe within my room
[00:15:51.660 --> 00:15:55.220]  我藏在我的房間 藏在我的網縫中
[00:15:55.220 --> 00:15:57.060]  都是不同形式的保護層
[00:15:57.060 --> 00:16:00.940]  我不想顯露真正的我
[00:16:00.940 --> 00:16:02.340]  然後有一句話
[00:16:02.340 --> 00:16:05.500]  I touch no one and no one touches me
[00:16:05.500 --> 00:16:08.180]  我不想被人接觸我
[00:16:08.180 --> 00:16:11.460]  我也不想接觸任何人
[00:16:11.460 --> 00:16:15.460]  其實如果我們想深一層 這個是很難過的
[00:16:15.460 --> 00:16:18.460]  因為touching是一種關係
[00:16:18.460 --> 00:16:21.780]  普通的人我們都彼此握手問安
[00:16:21.780 --> 00:16:24.820]  老朋友很久沒見 見到面我們怎樣?
[00:16:24.820 --> 00:16:28.820]  互相擁抱
[00:16:28.820 --> 00:16:31.620]  touching是一種關係
[00:16:31.620 --> 00:16:34.780]  I touch no one 我不想接觸任何人
[00:16:34.780 --> 00:16:37.580]  我也不想被人接觸
[00:16:37.580 --> 00:16:41.780]  他最後說 為什麼我是這樣?
[00:16:41.780 --> 00:16:44.540]  I'm a rock, I'm an island
[00:16:44.540 --> 00:16:48.060]  A rock feels no pain
[00:16:48.060 --> 00:16:50.220]  An island never cries
[00:16:50.220 --> 00:16:53.140]  他的石頭不會感到痛苦
[00:16:53.140 --> 00:16:56.620]  孤獨 永不哭泣
[00:16:56.620 --> 00:16:59.620]  不是沒有這樣的需要
[00:16:59.620 --> 00:17:03.900]  而是我們怕當我們真的打開的時候
[00:17:03.900 --> 00:17:06.100]  我們受的傷害更大
[00:17:06.100 --> 00:17:13.820]  以致我們不敢真正的我顯露出來
[00:17:13.820 --> 00:17:16.980]  今天教會的團契生活是怎樣的呢?
[00:17:16.980 --> 00:17:19.820]  今天教會的小組生活是怎樣的呢?
[00:17:19.820 --> 00:17:23.820]  雖然我們是基督徒 我們有共有的生命
[00:17:23.820 --> 00:17:25.700]  我是屬於神的 我是屬於主的
[00:17:25.700 --> 00:17:27.700]  我有聖靈的內在
[00:17:27.700 --> 00:17:30.260]  但是今天我們走在一起的時候
[00:17:30.260 --> 00:17:34.260]  恐怕我們都是保護層與保護層的交往
[00:17:34.260 --> 00:17:38.540]  所以今天教會的肢體生活是這麼膚淺的
[00:17:38.540 --> 00:17:41.660]  因為我們都不敢打開自己
[00:17:41.660 --> 00:17:45.940]  以致我們中文說的「隔開騷養」
[00:17:45.940 --> 00:17:48.940]  我們走在一起說的就是天氣
[00:17:48.940 --> 00:17:51.860]  說一句大同華有什麼減價
[00:17:51.860 --> 00:17:54.700]  Amazon有什麼特價產品
[00:17:54.700 --> 00:17:56.460]  有什麼好東西
[00:17:56.460 --> 00:17:58.820]  我們不敢說一些
[00:17:58.820 --> 00:18:04.420]  今天影響我的情緒 影響我的生活
[00:18:04.420 --> 00:18:08.620]  影響我們夫婦關係 孩子的問題
[00:18:08.620 --> 00:18:12.020]  與神的關係的真正的變動
[00:18:12.020 --> 00:18:16.140]  我們很少去觸碰那些範疇
[00:18:16.140 --> 00:18:20.660]  我們都是一些很表面的交往
[00:18:20.660 --> 00:18:23.060]  儘管我們是基督徒
[00:18:23.060 --> 00:18:24.700]  儘管我們是同一個團體
[00:18:24.700 --> 00:18:26.500]  儘管我們是同一個小組
[00:18:26.500 --> 00:18:28.980]  所以我們看回肢體關顧的障礙
[00:18:28.980 --> 00:18:31.980]  通常兩方面 第一方面就是
[00:18:31.980 --> 00:18:35.460]  大家都是用保護層與保護層交往
[00:18:35.460 --> 00:18:38.460]  所以我們的關顧是有限的
[00:18:38.460 --> 00:18:40.900]  希伯來書的作者說彼此相顧
[00:18:40.900 --> 00:18:43.820]  我們都顧的 不過是這樣顧而已
[00:18:43.820 --> 00:18:46.700]  我們叫社交距離
[00:18:46.700 --> 00:18:51.020]  我們不敢這麼深入
[00:18:51.020 --> 00:18:52.940]  是一種很表面的
[00:18:52.940 --> 00:18:55.340]  因為我不想受傷
[00:18:55.340 --> 00:18:57.060]  我也不想傷害別人
[00:18:57.060 --> 00:18:59.380]  所以最好保持距離
[00:18:59.380 --> 00:19:03.940]  第二種就是 或者我們嘗試take a risk
[00:19:03.940 --> 00:19:06.020]  我們看到弟兄姊妹
[00:19:06.020 --> 00:19:08.060]  最近愁眉苦臉或者有些事情
[00:19:08.060 --> 00:19:11.620]  或者我們聽脈 諸如此類的
[00:19:11.620 --> 00:19:13.900]  可能有這些事情發生
[00:19:13.900 --> 00:19:19.420]  我願意take a risk去碰的
[00:19:19.420 --> 00:19:23.700]  但是如果我彪別人去開放
[00:19:23.700 --> 00:19:27.140]  但是我自己卻不開放
[00:19:27.140 --> 00:19:33.500]  這個都不是一個最好的相交
[00:19:33.500 --> 00:19:36.100]  甚至說得不好聽就是
[00:19:36.100 --> 00:19:39.340]  我是站在道德的高地
[00:19:39.340 --> 00:19:41.580]  我OK的 我沒問題 你有問題
[00:19:41.580 --> 00:19:43.460]  我們幫你吧
[00:19:43.460 --> 00:19:45.460]  你想一下對方的感受會怎麼樣
