
[00:00:00.000 --> 00:00:08.280]  我們繼續思想關於活著為耶穌這個系列
[00:02:35.760 --> 00:02:37.640]  甚至死亡的壓力
[00:02:37.640 --> 00:02:40.640]  但是在我們多倫多的地方
[00:02:40.640 --> 00:02:42.240]  在我們加拿大這個地方
[00:02:42.240 --> 00:02:46.080]  也都不見得是一個我們想象中的樂土
[00:02:46.080 --> 00:02:47.840]  有時我們堅持我們的信仰
[00:02:47.840 --> 00:02:49.920]  仍然被人罵
[00:02:49.920 --> 00:02:52.360]  我們心裏面有時很大的困擾
[00:02:52.360 --> 00:02:55.640]  為什麼我要按照真理來行事
[00:02:55.640 --> 00:02:57.600]  都被人指背
[00:02:57.600 --> 00:02:58.960]  甚至那些害我的人
[00:02:58.960 --> 00:03:00.880]  我為了他好
[00:03:00.880 --> 00:03:02.840]  付出我的愛心
[00:03:02.840 --> 00:03:04.920]  但還被他誤解
[00:03:04.920 --> 00:03:07.640]  甚至這些人在我們自己的家裏面
[00:03:07.640 --> 00:03:09.160]  應該是最親切的人
[00:03:09.160 --> 00:03:12.560]  竟然不能夠了解我對他的愛
[00:03:12.560 --> 00:03:14.480]  還受到他的懷疑
[00:03:14.480 --> 00:03:15.600]  甚至攻擊
[00:03:15.600 --> 00:03:17.720]  我們人生都有這些日子
[00:03:17.720 --> 00:03:21.040]  行善竟然會受苦
[00:03:21.040 --> 00:03:25.200]  今天我們就看看聖經怎麼去回答這些問題
[00:03:25.200 --> 00:03:27.840]  看看聖經怎麼去回答這些問題
[00:03:27.840 --> 00:03:29.600]  你看這十節的聖經
[00:03:29.600 --> 00:03:31.440]  很清楚分了兩段的
[00:03:31.440 --> 00:03:32.840]  五節、五節
[00:03:32.840 --> 00:03:36.080]  前面五節就要回答剛才我們所問出的問題
[00:03:36.080 --> 00:03:39.800]  究竟應該怎樣去用一個什麼態度去面對這種
[00:03:39.800 --> 00:03:43.080]  這樣的事情發生在你和我身上
[00:03:43.080 --> 00:03:45.760]  第十八節跟著那五節
[00:03:45.760 --> 00:03:48.040]  就說因為基督也曾一次
[00:03:48.040 --> 00:03:51.080]  因為耶穌基督我們所相信的主
[00:03:51.080 --> 00:03:52.600]  祂都是這樣
[00:03:52.600 --> 00:03:54.320]  祂都曾經是行善
[00:03:54.320 --> 00:03:57.560]  但是都受到很大的折磨
[00:03:57.560 --> 00:03:58.560]  很大的攻擊
[00:03:58.560 --> 00:04:01.800]  甚至死亡的結果
[00:04:01.800 --> 00:04:05.160]  我們的主都有這樣的經驗的時候
[00:04:05.160 --> 00:04:08.840]  我們要看著祂成為我們受苦的榜樣
[00:04:08.840 --> 00:04:10.560]  所以我們看看前面五節
[00:04:10.560 --> 00:04:14.640]  後面五節都是要圍繞著這個課題來發展
[00:04:14.640 --> 00:04:18.480]  希望今天你和我可以在聖經的真理裏面
[00:04:18.480 --> 00:04:22.040]  得到我們一些突破
[00:04:22.040 --> 00:04:24.560]  甚至我們心裏面能夠放得低
[00:04:24.560 --> 00:04:27.160]  心裏面很多時候我們真的放不低
[00:04:27.160 --> 00:04:29.200]  因為我們心裏面經常都要問
[00:04:29.200 --> 00:04:31.520]  為什麼我沒有做錯事
[00:04:31.520 --> 00:04:35.440]  仍然會受到這樣的傷害
[00:04:39.200 --> 00:04:41.200]  如果要回答
[00:04:41.200 --> 00:04:43.320]  我們就看第十七節
[00:04:43.320 --> 00:04:44.960]  好像一前一後
[00:04:44.960 --> 00:04:47.280]  第十三節問一個問題
[00:04:47.280 --> 00:04:49.560]  第十七節作為一個總結
[00:04:49.560 --> 00:04:53.520]  第十七節是一個很終極的角度去考慮
[00:04:53.520 --> 00:04:54.720]  它的說法就是說
[00:04:54.720 --> 00:04:57.000]  如果神的旨意是要你們受苦
[00:04:57.000 --> 00:04:59.680]  那麼為了行善來受苦
[00:04:59.680 --> 00:05:03.080]  總比較行惡受苦好
[00:05:03.080 --> 00:05:04.520]  這裡點出了兩件事
[00:05:04.520 --> 00:05:09.840]  第一受苦是人生必需要也必經的階段
[00:05:09.840 --> 00:05:13.560]  沒有一個人一生可以不用受苦
[00:05:13.560 --> 00:05:15.840]  當受苦難臨到你的時候
[00:05:15.840 --> 00:05:17.120]  我們不是悲觀
[00:05:17.120 --> 00:05:18.760]  而是一個很現實的問題
[00:05:18.760 --> 00:05:19.760]  要問自己
[00:05:19.760 --> 00:05:21.840]  也可以回答得到的就是
[00:05:21.840 --> 00:05:24.040]  苦難有什麼這麼奇怪
[00:05:24.040 --> 00:05:26.800]  這個是一個墮落的世界
[00:05:26.800 --> 00:05:27.840]  今天我不會受苦
[00:05:27.840 --> 00:05:30.000]  明天我們都會受苦
[00:05:30.000 --> 00:05:31.920]  很多人當他受苦的時候
[00:05:31.920 --> 00:05:34.400]  他不停地心裏面很不喜歡
[00:05:34.400 --> 00:05:35.480]  很不快樂
[00:05:35.480 --> 00:05:37.840]  他問為什麼偏偏要臨到我
[00:05:37.840 --> 00:05:40.240]  為何偏偏選中我
[00:05:40.240 --> 00:05:45.640]  這個小李飛刀也會唱這首主題曲
[00:05:45.640 --> 00:05:48.360]  其實這句話的答案很簡單
[00:05:48.360 --> 00:05:52.200]  就是為何偏偏不選中你
[00:05:52.200 --> 00:05:53.720]  為什麼天天看到報紙
[00:05:53.720 --> 00:05:55.560]  這麼多人撞車死了
[00:05:55.560 --> 00:05:58.280]  為什麼那些車子總是在旁邊過
[00:05:58.280 --> 00:06:00.960]  為什麼你今天還可以生存下去
[00:06:00.960 --> 00:06:02.080]  為什麼他不撞你
[00:06:02.080 --> 00:06:04.120]  他和你有什麼分別
[00:06:04.120 --> 00:06:04.960]  為什麼他不撞你
[00:06:04.960 --> 00:06:07.800]  你會撞那個人呢
[00:06:07.800 --> 00:06:09.280]  這個人生有時候
[00:06:09.280 --> 00:06:12.640]  你今天能夠可以是平安的度日
[00:06:12.640 --> 00:06:15.640]  這個其實是一個感恩來的
[00:06:15.640 --> 00:06:17.640]  苦難是我們人生一個
[00:06:17.640 --> 00:06:22.080]  是不可分割的部分
[00:06:22.080 --> 00:06:23.920]  而且第二
[00:06:23.920 --> 00:06:26.120]  原來他說究竟這樣的時候
[00:06:26.120 --> 00:06:26.840]  如果是的時候
[00:06:26.840 --> 00:06:27.640]  你就問你自己
[00:06:27.640 --> 00:06:30.240]  究竟你為了行惡而受苦好
[00:06:30.240 --> 00:06:32.760]  還是為了行善而受苦
[00:06:32.760 --> 00:06:36.080]  如果苦根本免不了的時候
[00:06:36.080 --> 00:06:38.760]  苦有不同的原因
[00:06:38.760 --> 00:06:40.280]  我最近寫完一本書
[00:06:40.280 --> 00:06:42.280]  叫做《上帝與人間的苦難》
[00:06:42.280 --> 00:06:45.480]  當中我就比較仔細的提出來
[00:06:45.480 --> 00:06:49.880]  我們人生受苦有很多不同的原因
[00:06:49.880 --> 00:06:51.600]  剛才我們說我們很不值得
[00:06:51.600 --> 00:06:52.880]  我沒有做錯事
[00:06:52.880 --> 00:06:54.160]  為什麼我要受苦
[00:06:54.160 --> 00:06:56.160]  這個其實是問一個
[00:06:56.160 --> 00:06:58.600]  行惡而受苦的一個標準
[00:06:58.600 --> 00:06:59.920]  我如果做錯事
[00:06:59.920 --> 00:07:00.960]  我去打劫
[00:07:00.960 --> 00:07:01.840]  被人抓了
[00:07:01.840 --> 00:07:02.880]  被人抓去坐牢
[00:07:02.880 --> 00:07:04.480]  那我就活該了
[00:07:04.480 --> 00:07:06.320]  那我就沒得說了
[00:07:06.320 --> 00:07:08.320]  我是行惡所以受苦
[00:07:08.320 --> 00:07:09.840]  但是我想告訴大家
[00:07:09.840 --> 00:07:11.920]  在我們研究裏面看見
[00:07:11.920 --> 00:07:14.040]  其實人生的苦有起碼
[00:07:14.040 --> 00:07:16.200]  我數出來有六種不同的原因
[00:07:16.200 --> 00:07:18.080]  今天我們不會詳細的說
[00:07:18.080 --> 00:07:21.040]  但是是行惡你做錯事
[00:07:21.040 --> 00:07:23.720]  做了很大的惡事而受到痛苦
[00:07:23.720 --> 00:07:26.280]  這個只是其中六分之一的原因
[00:07:26.280 --> 00:07:30.040]  還有六分之五不一定是你做錯事的
[00:07:30.040 --> 00:07:30.600]  你說會嗎?
[00:07:30.600 --> 00:07:31.640]  當然會啦
[00:07:31.640 --> 00:07:34.400]  如果你稍為有人生經驗你就知道了
[00:07:34.400 --> 00:07:37.240]  有時是別人所做的錯令到你受苦
[00:07:37.240 --> 00:07:39.720]  是不是?
[00:07:39.720 --> 00:07:41.480]  那個人做什麼
[00:07:41.480 --> 00:07:43.040]  喝醉酒還在那裏開車
[00:07:43.040 --> 00:07:44.640]  開到對面的車站一撞
[00:07:44.640 --> 00:07:45.520]  撞過來
[00:07:45.520 --> 00:07:48.680]  那你就整家人受很大的苦
[00:07:48.680 --> 00:07:49.520]  通常我經常都說
[00:07:49.520 --> 00:07:55.400]  那些人反而撞那個人沒事的
[00:07:55.400 --> 00:07:58.440]  無辜那個人就受苦了
[00:07:58.440 --> 00:08:01.720]  人的錯是可以令到你受苦的
[00:08:01.720 --> 00:08:03.560]  不一定是你做錯才會受苦的
[00:08:03.560 --> 00:08:05.360]  這是一個連累的世界
[00:08:05.360 --> 00:08:05.840]  你明白嗎?
[00:08:05.840 --> 00:08:06.920]  那就不公平了
[00:08:06.920 --> 00:08:08.360]  我不想和你說公不公平
[00:08:08.360 --> 00:08:09.440]  這個是現實
[00:08:09.440 --> 00:08:13.320]  這個世界永遠都不會是一人做事一人當的
[00:08:13.320 --> 00:08:14.520]  我們中國人最喜歡說
[00:08:14.520 --> 00:08:16.120]  我們一人做事一人當
[00:08:16.120 --> 00:08:16.760]  很好戲
[00:08:16.760 --> 00:08:18.520]  其實這句話是最錯的
[00:08:18.520 --> 00:08:19.680]  一人做事一人當
[00:08:19.680 --> 00:08:20.280]  你就想了
[00:08:20.280 --> 00:08:22.720]  一人做事很多人幫你當
[00:08:22.720 --> 00:08:24.520]  你又在當很多人所做的錯事
[00:08:24.520 --> 00:08:25.320]  對不對?
[00:08:25.320 --> 00:08:26.680]  這個是事實
[00:08:26.680 --> 00:08:28.480]  我們還在當有些人到幾十歲
[00:08:28.480 --> 00:08:31.000]  還在當他父母當天所做的錯事
[00:08:31.000 --> 00:08:37.000]  很多無辜的人民在當他那些國家領導人所做的錯事
[00:08:37.000 --> 00:08:37.720]  是不是?
[00:08:37.720 --> 00:08:40.440]  人的犯罪
[00:08:40.440 --> 00:08:41.320]  人的錯
[00:08:41.320 --> 00:08:44.320]  他人的錯可以令到你受到痛苦
[00:08:44.320 --> 00:08:45.640]  這個是事實
[00:08:45.640 --> 00:08:46.880]  你不要問為什麼
[00:08:46.880 --> 00:08:49.040]  這個是因為這是一個不公平的世界
[00:08:49.040 --> 00:08:50.640]  這是一個犯罪的世界
[00:08:50.640 --> 00:08:52.040]  這是一個可怕的世界
[00:08:52.040 --> 00:08:53.760]  這個事實就是這樣
[00:08:53.760 --> 00:08:55.480]  有時候我們小小的錯誤
[00:08:55.480 --> 00:08:56.560]  我們不是犯了很大
[00:08:56.560 --> 00:08:57.720]  我們沒有殺人放火
[00:08:57.720 --> 00:09:00.240]  但是我們受到很大的痛苦
[00:09:00.240 --> 00:09:03.360]  那天你不知道為什麼突然間
[00:09:03.360 --> 00:09:05.960]  希望可以將你的財富
[00:09:05.960 --> 00:09:09.200]  可以投資在一個比較穩陣的兄弟那裡
[00:09:09.200 --> 00:09:09.880]  是不是?
[00:09:09.880 --> 00:09:12.360]  於是就受苦到現在
[00:09:12.360 --> 00:09:14.200]  你做的好壞嗎?
[00:09:14.200 --> 00:09:15.320]  你沒有壞
[00:09:15.320 --> 00:09:17.320]  你有殺人放火嗎?
[00:09:17.320 --> 00:09:18.160]  奸淫擄掠嗎?
[00:09:18.160 --> 00:09:18.960]  沒有
[00:09:18.960 --> 00:09:20.120]  為什麼一輩子受苦?
[00:09:20.120 --> 00:09:20.720]  是啊
[00:09:20.720 --> 00:09:22.400]  有時候你做了小小的
[00:09:22.400 --> 00:09:23.880]  投資上面的
[00:09:23.880 --> 00:09:24.960]  或者思想上面
[00:09:24.960 --> 00:09:26.400]  你估計上的錯誤
[00:09:26.400 --> 00:09:28.160]  可以帶給你很大的痛苦的
[00:09:28.160 --> 00:09:31.160]  痛苦的程度和你所犯的錯誤
[00:09:31.160 --> 00:09:32.760]  不一定是對比的
[00:09:32.760 --> 00:09:34.440]  你說今天很不值
[00:09:34.440 --> 00:09:36.320]  我不想和你說值不值
[00:09:36.320 --> 00:09:36.800]  對不起
[00:09:36.800 --> 00:09:38.320]  今天我不是和你辯駁
[00:09:38.320 --> 00:09:39.680]  這個是一個事實
[00:09:39.680 --> 00:09:40.560]  是這樣的
[00:09:40.560 --> 00:09:41.960]  我不接受這個事實
[00:09:41.960 --> 00:09:44.200]  那你只能夠注定你一生的痛苦
[00:09:44.200 --> 00:09:45.240]  是不是?
[00:09:45.240 --> 00:09:46.240]  這個是事實
[00:09:46.240 --> 00:09:47.960]  你接受不了這個事實
[00:09:47.960 --> 00:09:50.120]  這個世界就是這樣的世界
[00:09:50.120 --> 00:09:51.200]  是不是?
[00:09:51.200 --> 00:09:52.680]  還有一些是自然的災害
[00:09:52.680 --> 00:09:54.040]  就好像最近我們所見到的
[00:09:54.040 --> 00:09:54.880]  很悲慘的
[00:09:54.880 --> 00:09:56.000]  菲律賓的
[00:09:56.640 --> 00:09:57.640]  颱風一樣
[00:09:57.640 --> 00:10:00.040]  很多人一樣是會受苦
[00:10:00.040 --> 00:10:02.120]  所以受苦有很多很多的原因
[00:10:02.120 --> 00:10:03.320]  還有一種
[00:10:03.320 --> 00:10:04.920]  今天我們要討論的
[00:10:04.920 --> 00:10:06.160]  就是我做好事
[00:10:06.160 --> 00:10:07.320]  都會受苦
[00:10:07.320 --> 00:10:08.320]  會嗎?
[00:10:08.320 --> 00:10:09.200]  當然會
[00:10:09.200 --> 00:10:10.560]  但是我們怎樣去
[00:10:10.560 --> 00:10:12.440]  面對這件事
[00:10:12.440 --> 00:10:15.040]  正是我們今天特別要面對的
[00:10:15.040 --> 00:10:16.560]  就是在聖經裏面所說的
[00:10:16.560 --> 00:10:17.000]  是不是?
[00:10:17.000 --> 00:10:18.840]  我們心裏面很不舒服的
[00:10:18.840 --> 00:10:20.760]  很難放得下
[00:10:20.760 --> 00:10:22.840]  有機會和一位姐妹
[00:10:22.840 --> 00:10:23.440]  聊天的時候
[00:10:23.440 --> 00:10:25.080]  我很難放得下
[00:10:25.080 --> 00:10:26.560]  幾十年我都放不下
[00:10:26.560 --> 00:10:27.160]  沒錯
[00:10:27.160 --> 00:10:28.200]  我整天會想著
[00:10:28.200 --> 00:10:29.720]  為什麼我做好
[00:10:29.720 --> 00:10:31.320]  我為了那個人好
[00:10:31.320 --> 00:10:32.480]  竟然得到的
[00:10:32.480 --> 00:10:34.800]  是他這麼毒辣的回敬給我
[00:10:34.800 --> 00:10:38.520]  為什麼我自己在努力的工作
[00:10:38.520 --> 00:10:39.880]  還有人會插我背
[00:10:39.880 --> 00:10:40.880]  我又沒有害他
[00:10:40.880 --> 00:10:42.000]  我又沒有陷害他
[00:10:42.000 --> 00:10:42.920]  我沒有攻擊他
[00:10:42.920 --> 00:10:44.280]  為什麼他要來攻擊我
[00:10:44.280 --> 00:10:46.600]  我相信你和我在我的人生裏面
[00:10:46.600 --> 00:10:48.040]  都曾經發過這種
[00:10:48.040 --> 00:10:51.640]  這樣很痛苦的一種問題
[00:10:51.640 --> 00:10:53.240]  我行善
[00:10:53.240 --> 00:10:55.000]  為什麼我要受苦?
[00:10:55.000 --> 00:10:56.680]  好 我們看看聖經怎麼回答
[00:10:56.680 --> 00:10:57.480]  彼得說
[00:10:57.480 --> 00:11:00.320]  我想和你一起討論這個問題
[00:11:00.320 --> 00:11:01.760]  就用兩節的聖經
[00:11:01.760 --> 00:11:05.160]  第十四和第十五節
[00:11:05.160 --> 00:11:06.360]  兩節的聖經
[00:11:06.360 --> 00:11:07.480]  兩節短短的聖經
[00:11:07.480 --> 00:11:08.760]  但是很複雜的
[00:11:08.760 --> 00:11:09.360]  不容易的
[00:11:09.360 --> 00:11:12.080]  因為彼得的作者
[00:11:12.080 --> 00:11:14.400]  在這裏用兩節聖經裏面
[00:11:14.400 --> 00:11:15.760]  引用了新約
[00:11:15.760 --> 00:11:17.080]  引用了舊約
[00:11:17.080 --> 00:11:20.280]  一些的經文來支持他的了解
[00:11:20.280 --> 00:11:23.040]  所以如果我們不知道他引用什麼經文
[00:11:23.400 --> 00:11:25.200]  拿出來做一個對比
[00:11:25.200 --> 00:11:27.160]  我們會失去了很多
[00:11:27.160 --> 00:11:29.720]  彼得寫的時候在想的東西
[00:11:29.720 --> 00:11:31.240]  因為彼得只不過是一個
[00:11:31.240 --> 00:11:32.760]  用一個很簡單的
[00:11:32.760 --> 00:11:33.880]  或者是一個總結
[00:11:33.880 --> 00:11:35.320]  用一個總結
[00:11:35.320 --> 00:11:36.920]  簡約的寫出來
[00:11:36.920 --> 00:11:39.680]  所以我們看回他那個原來所引述的
[00:11:39.680 --> 00:11:41.920]  那個道理就會清楚了
[00:11:41.920 --> 00:11:43.640]  首先我說彼得引用了新約
[00:11:43.640 --> 00:11:44.680]  引用到哪裡呢?
[00:11:44.680 --> 00:11:45.760]  是哪一節呢?
[00:11:45.760 --> 00:11:47.080]  你看見第十四節
[00:11:47.080 --> 00:11:48.840]  我就在大綱裏面列出來
[00:11:48.840 --> 00:11:50.800]  比較對照容易看一些
[00:11:50.800 --> 00:11:52.960]  還加上給你做功課
[00:11:52.960 --> 00:11:55.480]  所以應該比較容易能夠把握
[00:11:55.480 --> 00:11:57.880]  第十四節的上半節裏面說
[00:11:57.880 --> 00:12:01.440]  彼得說就算你們要為義而受苦
[00:12:01.440 --> 00:12:03.720]  也是有福的
[00:12:03.720 --> 00:12:05.680]  如果你熟悉聖經
[00:12:05.680 --> 00:12:06.640]  看到這一節
[00:12:06.640 --> 00:12:08.080]  你會說好像熟悉了
[00:12:08.080 --> 00:12:08.760]  沒錯
[00:12:08.760 --> 00:12:10.360]  你記得對的
[00:12:10.360 --> 00:12:12.800]  就是《馬太福音》第五章至第七章
[00:12:12.800 --> 00:12:16.280]  我們主耶穌所說的登山裏面
[00:12:16.280 --> 00:12:18.560]  八福最後的一個福氣
[00:12:18.560 --> 00:12:22.320]  在那裏其實就是記載在《馬太福音》的第五章
[00:12:22.320 --> 00:12:23.320]  十節至十二節
[00:12:23.320 --> 00:12:25.240]  就是彼得所說這句話裏面
[00:12:25.240 --> 00:12:29.040]  那個更加詳細的經文的根據
[00:12:29.040 --> 00:12:30.480]  當日耶穌說什麼呢?
[00:12:30.480 --> 00:12:32.320]  為義受逼迫的人
[00:12:32.320 --> 00:12:33.080]  這裏
[00:12:33.080 --> 00:12:34.560]  為義受苦的
[00:12:34.560 --> 00:12:36.200]  為義受逼迫的人
[00:12:36.200 --> 00:12:37.400]  有福了
[00:12:37.400 --> 00:12:39.680]  但是彼得沒有繼續說下去
[00:12:39.680 --> 00:12:41.280]  因為聖經已經說了
[00:12:41.280 --> 00:12:42.520]  讀者應該都記得的
[00:12:42.520 --> 00:12:45.080]  因為天國是他們的
[00:12:45.080 --> 00:12:45.840]  還沒說完
[00:12:45.840 --> 00:12:47.600]  要再加多一點
[00:12:47.600 --> 00:12:50.280]  繼續的描述和延伸下去
[00:12:50.280 --> 00:12:53.680]  他說:人若因我的緣故辱罵你們
[00:12:53.680 --> 00:12:54.800]  迫害你們
[00:12:54.800 --> 00:12:56.840]  並且捏造各樣的壞話
[00:12:56.840 --> 00:12:57.960]  誹謗你們
[00:12:57.960 --> 00:13:00.280]  你們就有福了
[00:13:00.280 --> 00:13:03.240]  因為應該歡喜快樂
[00:13:03.240 --> 00:13:06.840]  因為你們在天上的賞賜是大的
[00:13:06.840 --> 00:13:08.400]  在你們以前的先知
[00:13:08.400 --> 00:13:11.080]  他們也曾這樣迫害
[00:13:11.080 --> 00:13:13.320]  耶穌在這裏所說的話
[00:13:13.320 --> 00:13:17.000]  就回答了我們第一個的角度
[00:13:17.000 --> 00:13:18.960]  去理解我們行善
[00:13:18.960 --> 00:13:20.280]  我們為義
[00:13:20.280 --> 00:13:21.920]  但是我們會受逼迫嗎?
[00:13:21.920 --> 00:13:22.600]  是的
[00:13:22.600 --> 00:13:23.360]  會的
[00:13:23.360 --> 00:13:25.040]  如果在為義受逼迫的人
[00:13:25.040 --> 00:13:26.640]  心裏面這麼痛苦
[00:13:26.640 --> 00:13:28.400]  心裏面這麼受傷害的時候
[00:13:28.400 --> 00:13:29.560]  應該怎麼辦呢?
[00:13:29.560 --> 00:13:31.680]  耶穌在這裏說了一句話
[00:13:31.680 --> 00:13:35.080]  我相信值得你和我去深深思想
[00:13:35.080 --> 00:13:39.400]  耶穌在這裏所說的話
[00:13:39.400 --> 00:13:41.560]  並不是說風涼話
[00:13:41.560 --> 00:13:43.760]  耶穌好像看見你說風涼話
[00:13:43.760 --> 00:13:45.440]  有人因為我的緣故
[00:13:45.440 --> 00:13:46.120]  迫害你們
[00:13:46.120 --> 00:13:47.440]  捏造各樣的誹謗
[00:13:47.440 --> 00:13:48.520]  在你的說話裏面
[00:13:48.520 --> 00:13:49.920]  你們就有福了
[00:13:49.920 --> 00:13:51.240]  他真是很風涼地這樣說
[00:13:51.240 --> 00:13:52.080]  有福了
[00:13:52.080 --> 00:13:53.960]  有什麼福啊?
[00:13:53.960 --> 00:13:54.520]  你記住
[00:13:54.520 --> 00:13:55.760]  因為耶穌有一個原因
[00:13:55.760 --> 00:14:00.520]  就是因為有天上的賞賜是大的
[00:14:00.520 --> 00:14:03.000]  你們行善
[00:14:03.000 --> 00:14:05.280]  但是竟然受人迫迫
[00:14:05.280 --> 00:14:07.800]  受人迫害
[00:14:07.800 --> 00:14:10.800]  通常我們的反應是怎麼樣?
[00:14:10.800 --> 00:14:12.560]  通常我們的心結就是
[00:14:12.560 --> 00:14:13.800]  我整天想著那個人
[00:14:13.800 --> 00:14:15.640]  為什麼那個人要這樣對我?
[00:14:15.640 --> 00:14:17.280]  為什麼那個人要這樣對我?
[00:14:17.280 --> 00:14:18.560]  我沒有對他做錯事
[00:14:18.560 --> 00:14:19.640]  我甚至對他好
[00:14:19.640 --> 00:14:21.320]  為什麼要這樣做?
[00:14:21.320 --> 00:14:22.520]  為什麼他要這樣對我?
[00:14:22.520 --> 00:14:24.720]  我心裏經常想著那個人
[00:14:24.720 --> 00:14:25.680]  放不下
[00:14:25.680 --> 00:14:26.280]  第二
[00:14:26.280 --> 00:14:27.520]  想著自己
[00:14:27.520 --> 00:14:29.760]  為什麼我這麼不幸?
[00:14:29.760 --> 00:14:31.760]  為什麼我不被愛?
[00:14:31.760 --> 00:14:33.520]  我一片好心
[00:14:33.520 --> 00:14:35.160]  好心不得好報
[00:14:35.160 --> 00:14:37.080]  搞得我自己這麼痛苦
[00:14:37.080 --> 00:14:39.040]  通常我們一心結
[00:14:39.040 --> 00:14:40.720]  那種痛苦的掙扎裏面
[00:14:40.720 --> 00:14:42.680]  就整天想著那個害我的人
[00:14:42.680 --> 00:14:44.280]  那個傷害我的人
[00:14:44.280 --> 00:14:47.040]  又想著自己那種的不幸
[00:14:47.040 --> 00:14:49.640]  耶穌基督和聖經提醒我們
[00:14:49.640 --> 00:14:51.120]  還有第三條路去想
[00:14:51.120 --> 00:14:52.280]  如果你不是基督徒
[00:14:52.280 --> 00:14:53.480]  你只能夠想來想去
[00:14:53.480 --> 00:14:55.200]  要麼是他要麼是我
[00:14:55.200 --> 00:14:56.720]  這個世界就是這樣
[00:14:56.720 --> 00:14:57.520]  很不公平
[00:14:57.520 --> 00:14:58.520]  很慘
[00:14:58.520 --> 00:15:01.200]  但是作為神自己的兒女
[00:15:01.200 --> 00:15:03.760]  還有第三個方向去想
[00:15:03.760 --> 00:15:04.640]  在上面
[00:15:04.640 --> 00:15:07.080]  天上的上次
[00:15:07.080 --> 00:15:09.320]  這個就是做基督徒的福分
[00:15:09.320 --> 00:15:11.400]  因為我們還有第三個角度去想
[00:15:11.400 --> 00:15:13.200]  就是一個永恆的角度
[00:15:13.200 --> 00:15:13.920]  所以耶穌說
[00:15:13.920 --> 00:15:15.040]  是啊
[00:15:15.040 --> 00:15:16.200]  你為義
[00:15:16.200 --> 00:15:17.440]  為了做好的事
[00:15:17.440 --> 00:15:18.560]  你行善
[00:15:18.560 --> 00:15:20.680]  而竟然受到傷害
[00:15:20.680 --> 00:15:22.760]  這種是一種很難過的痛苦
