
[00:00:00.000 --> 00:00:06.160]  我曾經說過我會用兩次的崇拜
[00:05:16.160 --> 00:05:18.400]  也是一樣東西值得我們留意
[00:05:18.400 --> 00:05:19.360]  是什麼呢
[00:05:19.360 --> 00:05:21.200]  就是如果我們是羊
[00:05:21.200 --> 00:05:23.200]  他是好木人的話
[00:05:23.200 --> 00:05:24.000]  是
[00:05:24.000 --> 00:05:26.480]  羊和木人的關係都很特別
[00:05:26.480 --> 00:05:27.440]  都很好
[00:05:27.440 --> 00:05:30.640]  不過基本上來說和朋友有不同
[00:05:30.640 --> 00:05:33.120]  羊和木羊人都是單向的
[00:05:33.120 --> 00:05:35.040]  就是木羊人就說了算
[00:05:35.040 --> 00:05:35.680]  是不是
[00:05:35.680 --> 00:05:37.040]  就是木羊人叫你走
[00:05:37.040 --> 00:05:37.760]  那你就走
[00:05:37.760 --> 00:05:38.480]  一吹雞
[00:05:38.480 --> 00:05:39.680]  那你就回來
[00:05:39.680 --> 00:05:41.200]  完全是被動的
[00:05:41.200 --> 00:05:41.840]  對不對
[00:05:41.840 --> 00:05:44.480]  做一個羊最需要聽話
[00:05:44.480 --> 00:05:45.520]  被動就夠了
[00:05:45.520 --> 00:05:48.000]  但是做朋友呢
[00:05:48.000 --> 00:05:50.960]  很明顯耶穌期待的是更多的
[00:05:50.960 --> 00:05:52.160]  為什麼
[00:05:52.160 --> 00:05:52.960]  因為呢
[00:05:52.960 --> 00:05:53.600]  接著
[00:05:53.600 --> 00:05:55.760]  剛才我讀的時候可能大家沒有留意
[00:05:55.760 --> 00:05:57.200]  耶穌接著
[00:05:57.200 --> 00:05:59.280]  說多了另外一個比對
[00:05:59.280 --> 00:06:01.200]  就是我不叫你們做僕人
[00:06:01.200 --> 00:06:01.680]  是不是
[00:06:01.680 --> 00:06:03.280]  都是說這個東西
[00:06:03.280 --> 00:06:05.760]  僕人和主人之間一樣
[00:06:05.760 --> 00:06:07.280]  都是比較單向的
[00:06:07.280 --> 00:06:09.520]  最好的僕人就是聽話
[00:06:09.520 --> 00:06:11.760]  聽命令
[00:06:11.760 --> 00:06:13.920]  但是耶穌說的很明白
[00:06:13.920 --> 00:06:15.280]  為什麼我不叫你僕人
[00:06:15.280 --> 00:06:17.600]  因為僕人不知道主人的事
[00:06:17.600 --> 00:06:19.440]  就是他沒有回頭
[00:06:19.440 --> 00:06:21.040]  回到主人的心事那裡
[00:06:21.040 --> 00:06:22.400]  他不會問主人
[00:06:22.400 --> 00:06:23.920]  究竟你現在在麻煩什麼
[00:06:23.920 --> 00:06:24.560]  在想什麼
[00:06:24.560 --> 00:06:25.840]  他不會問這件事
[00:06:25.840 --> 00:06:28.400]  一僕人就只不過是主人你叫我做
[00:06:28.400 --> 00:06:29.360]  我就做
[00:06:29.360 --> 00:06:32.560]  就是他的世界就在他那個聽話那裡
[00:06:32.560 --> 00:06:33.280]  都好
[00:06:33.280 --> 00:06:34.480]  不過耶穌說
[00:06:34.480 --> 00:06:38.080]  想你明白我對你的期待不止這麼少
[00:06:38.080 --> 00:06:39.200]  還多一些
[00:06:39.200 --> 00:06:40.000]  因為呢
[00:06:40.000 --> 00:06:42.160]  如果我叫你做朋友的話
[00:06:42.160 --> 00:06:44.080]  你就不單單像僕人那樣
[00:06:44.080 --> 00:06:45.280]  不知道主人的心事
[00:06:45.280 --> 00:06:46.000]  現在我將
[00:06:46.000 --> 00:06:47.520]  接著耶穌說的很清楚了
[00:06:47.520 --> 00:06:50.320]  我將我所有的東西都告訴你
[00:06:50.320 --> 00:06:53.680]  就是說我想你進入我的生命裡面
[00:06:53.680 --> 00:06:54.960]  在這裡
[00:06:54.960 --> 00:06:57.280]  當然同時你也會猜到
[00:06:57.280 --> 00:06:58.560]  也聽得出來
[00:06:58.560 --> 00:07:00.480]  耶穌說我都想你
[00:07:00.480 --> 00:07:02.320]  將我放在你心裡面
[00:07:02.320 --> 00:07:05.680]  這種是一種很深切的
[00:07:05.680 --> 00:07:07.920]  自由的關係
[00:07:07.920 --> 00:07:09.120]  因為這種關係
[00:07:09.120 --> 00:07:11.040]  耶穌說我走了第一步
[00:07:11.040 --> 00:07:13.040]  我拿了一條命來給你
[00:07:13.040 --> 00:07:14.320]  這種朋友
[00:07:14.320 --> 00:07:16.880]  絕對不是很普通的朋友
[00:07:16.880 --> 00:07:19.440]  我希望你也不會將神
[00:07:19.440 --> 00:07:22.400]  將我當作你一個很普通的朋友
[00:07:22.400 --> 00:07:24.560]  現在我們討論一下朋友
[00:07:24.560 --> 00:07:26.640]  在我們人際的關係裡面
[00:07:26.640 --> 00:07:28.800]  其實有不同的等級的朋友
[00:07:28.800 --> 00:07:29.760]  坦白說
[00:07:29.760 --> 00:07:32.640]  社會生物學家和我們做了很多分析
[00:07:32.640 --> 00:07:35.920]  我作一點點的補充給大家
[00:07:35.920 --> 00:07:40.000]  社會生物學家的分析裡面
[00:07:40.000 --> 00:07:42.560]  他說大概我們每個人周圍都有很多朋友
[00:07:42.560 --> 00:07:45.360]  不過其實不是每個人都有一樣的等級
[00:07:45.360 --> 00:07:47.520]  在你的心目中其實你也知道
[00:07:47.520 --> 00:07:49.440]  有些不同等級的朋友
[00:07:49.440 --> 00:07:51.040]  我和大家簡單數一下
[00:07:51.040 --> 00:07:53.120]  我相信一數出來你會想誰是誰
[00:07:53.120 --> 00:07:54.560]  那你們自己想一下
[00:07:54.560 --> 00:07:56.000]  我們一起來做一下這個
[00:07:56.000 --> 00:07:58.240]  簡單的層級的分析
[00:07:58.240 --> 00:08:00.080]  挺有意思的 挺好玩的
[00:08:00.080 --> 00:08:01.680]  第一種最疏的那些
[00:08:01.680 --> 00:08:03.520]  英文叫acquaintance
[00:08:03.520 --> 00:08:05.120]  就是認識的人
[00:08:05.120 --> 00:08:06.640]  認識的人你認識他
[00:08:06.640 --> 00:08:08.160]  不過真的跟你沒什麼關係
[00:08:08.160 --> 00:08:11.040]  就是你早上按電梯上15樓的時候
[00:08:11.040 --> 00:08:12.880]  黃先生那個
[00:08:12.880 --> 00:08:14.320]  黃先生你上班嗎
[00:08:14.320 --> 00:08:14.880]  是啊
[00:08:14.880 --> 00:08:16.480]  這個時間用不著你說
[00:08:16.480 --> 00:08:19.760]  早上搭電梯走下去穿好衣服
[00:08:19.760 --> 00:08:20.560]  當然上班了
[00:08:20.560 --> 00:08:22.080]  我們說了第一天沒說明什麼
[00:08:22.080 --> 00:08:23.920]  不過你知道那個叫黃先生
[00:08:23.920 --> 00:08:25.200]  那些叫acquaintance
[00:08:25.200 --> 00:08:26.640]  那些是你認識的朋友
[00:08:26.640 --> 00:08:27.360]  那裡很多的
[00:08:27.360 --> 00:08:30.960]  不過跟你完全可以沒關係
[00:08:30.960 --> 00:08:31.920]  再進一步
[00:08:31.920 --> 00:08:33.120]  好像金字塔
[00:08:33.120 --> 00:08:33.760]  少一點的
[00:08:33.760 --> 00:08:35.760]  不過也有很多的
[00:08:35.760 --> 00:08:38.160]  那些我們可以叫做
[00:08:38.160 --> 00:08:40.000]  是叫做casual friend
[00:08:40.000 --> 00:08:41.440]  很casual的
[00:08:41.440 --> 00:08:43.440]  就是一般的朋友
[00:08:43.440 --> 00:08:44.960]  那些casual friend有什麼特別呢
[00:08:44.960 --> 00:08:46.960]  就是那些你認識他
[00:08:46.960 --> 00:08:49.680]  但是其實可能見得面多一點
[00:08:49.680 --> 00:08:52.000]  但是有機會才見
[00:08:52.000 --> 00:08:53.200]  沒空就不見的那些
[00:08:53.200 --> 00:08:56.800]  譬如早上在公園打太極的那些
[00:08:56.800 --> 00:08:57.440]  是不是
[00:08:57.440 --> 00:09:01.280]  然後說我暑假去美國探望我兒子
[00:09:01.280 --> 00:09:03.360]  我也不會在那裡打太極
[00:09:03.360 --> 00:09:04.720]  完了再回來
[00:09:04.720 --> 00:09:07.040]  他不會因為你走了很難過
[00:09:07.040 --> 00:09:08.000]  難什麼過
[00:09:08.000 --> 00:09:09.600]  你不就走了
[00:09:09.600 --> 00:09:10.800]  你有空就來
[00:09:10.800 --> 00:09:12.160]  沒空就不來
[00:09:12.160 --> 00:09:13.280]  回來的時候
[00:09:13.280 --> 00:09:14.080]  過了暑假
[00:09:14.080 --> 00:09:15.360]  誰不見他來打的
[00:09:15.360 --> 00:09:16.480]  哦他搬了
[00:09:16.480 --> 00:09:17.280]  是嗎
[00:09:17.280 --> 00:09:18.000]  這樣就完了
[00:09:18.000 --> 00:09:18.800]  你明白嗎
[00:09:18.800 --> 00:09:21.120]  這些叫casual friend
[00:09:21.120 --> 00:09:22.800]  認識多一點的
[00:09:22.800 --> 00:09:25.680]  不過那些朋友就沒什麼特別
[00:09:25.680 --> 00:09:27.680]  是你需要關心他的
[00:09:27.680 --> 00:09:30.160]  再進一步再近一點的
[00:09:30.160 --> 00:09:32.720]  這叫regular friend
[00:09:32.720 --> 00:09:35.760]  可以說不是一般朋友
[00:09:35.760 --> 00:09:36.960]  普通朋友
[00:09:36.960 --> 00:09:38.640]  regular friend最特別的
[00:09:38.640 --> 00:09:42.400]  最典型的就是我們同一間公司的那些同事
[00:09:42.400 --> 00:09:43.760]  regularly
[00:09:43.760 --> 00:09:47.200]  就是你會定時定候會見他的
[00:09:47.200 --> 00:09:51.360]  或者我們同一間學校的同學
[00:09:51.360 --> 00:09:54.160]  那些人有時候甚至你會跟他偶爾
[00:09:54.160 --> 00:09:55.840]  做一些project
[00:09:55.840 --> 00:09:58.640]  不過那些人對你來說就是這麼多
[00:09:58.640 --> 00:09:59.840]  定時見面
[00:09:59.840 --> 00:10:01.600]  不過一放了工
[00:10:01.600 --> 00:10:03.440]  他就不存在你的世界裡面
[00:10:03.440 --> 00:10:04.000]  是嗎
[00:10:04.000 --> 00:10:05.040]  放了工
[00:10:05.040 --> 00:10:06.400]  他有他我有我
[00:10:06.400 --> 00:10:09.280]  這些我們可以說是普通的朋友
[00:10:09.280 --> 00:10:11.600]  regular friend
[00:10:11.600 --> 00:10:13.920]  再進一步再深刻一點
[00:10:13.920 --> 00:10:14.960]  少一點的
[00:10:14.960 --> 00:10:16.160]  接近一點的
[00:10:16.160 --> 00:10:17.600]  屬於你自己
[00:10:17.600 --> 00:10:20.080]  你覺得和你比較特別一點的
[00:10:20.080 --> 00:10:22.800]  我們可以叫good friend
[00:10:22.800 --> 00:10:23.360]  是嗎
[00:10:23.360 --> 00:10:24.400]  好的朋友
[00:10:24.400 --> 00:10:25.360]  好朋友
[00:10:25.360 --> 00:10:27.200]  好朋友有什麼呢
[00:10:27.200 --> 00:10:30.320]  好朋友就是周圍的人都看到的
[00:10:30.320 --> 00:10:32.880]  你和那幾個特別接近一點的
[00:10:32.880 --> 00:10:34.080]  熟一點的
[00:10:34.080 --> 00:10:36.800]  或者用一個簡單的考驗來說
[00:10:36.800 --> 00:10:39.200]  就是說今年如果你覺得
[00:10:39.200 --> 00:10:40.880]  我不如
[00:10:40.880 --> 00:10:42.320]  弄個生日會
[00:10:42.320 --> 00:10:44.080]  你會請他那些
[00:10:44.080 --> 00:10:45.840]  那些就是好的朋友
[00:10:45.840 --> 00:10:48.880]  那些是good friend
[00:10:48.880 --> 00:10:50.880]  如果再上一點的
[00:10:50.880 --> 00:10:53.760]  我們說這些就叫做close friend
[00:10:53.760 --> 00:10:56.000]  又叫自由
[00:10:56.000 --> 00:10:57.760]  close friend
[00:10:57.760 --> 00:10:59.200]  就是那些
[00:10:59.200 --> 00:11:04.000]  他願意在你不在
[00:11:04.000 --> 00:11:05.920]  但是有人說你壞話的時候
[00:11:05.920 --> 00:11:07.360]  他走出來撐你的
[00:11:07.360 --> 00:11:07.920]  你明白嗎
[00:11:07.920 --> 00:11:09.120]  這個就是一個考驗
[00:11:09.120 --> 00:11:10.400]  他不是要討好你
[00:11:10.400 --> 00:11:11.680]  根本你都不在
[00:11:11.680 --> 00:11:13.200]  他說什麼你都不知道
[00:11:13.200 --> 00:11:15.520]  不過有人說誰誰誰
[00:11:15.520 --> 00:11:17.120]  你做了什麼
[00:11:17.120 --> 00:11:18.080]  他會站出來
[00:11:18.080 --> 00:11:19.040]  我認識他
[00:11:19.040 --> 00:11:20.400]  他不會是這樣的
[00:11:20.400 --> 00:11:23.920]  那些就是close friend
[00:11:23.920 --> 00:11:26.160]  那些真的是自由
[00:11:26.160 --> 00:11:29.360]  那些自由通常不單單是他願意犧牲
[00:11:29.360 --> 00:11:30.400]  因為他這樣說了
[00:11:30.400 --> 00:11:33.040]  可能和他周圍的那群人有一點張力
[00:11:33.040 --> 00:11:35.760]  他這樣來為你辯護的時候
[00:11:35.760 --> 00:11:36.720]  但是他願意
[00:11:36.720 --> 00:11:38.960]  他願意付這個代價
[00:11:38.960 --> 00:11:40.560]  和這些close friend
[00:11:40.560 --> 00:11:43.040]  我相信多數和你比較資深
[00:11:43.040 --> 00:11:44.960]  有時候說一下心事
[00:11:44.960 --> 00:11:47.440]  那些女士們就叫做什麼
[00:11:47.440 --> 00:11:48.240]  閨蜜
[00:11:48.240 --> 00:11:49.040]  好東西
[00:11:49.040 --> 00:11:50.160]  閨蜜
[00:11:50.160 --> 00:11:51.200]  男士叫做
[00:11:51.200 --> 00:11:52.400]  就是
[00:11:52.400 --> 00:11:54.240]  肝膽相照的兄弟
[00:11:54.240 --> 00:11:55.760]  這些呢
[00:11:55.760 --> 00:11:57.040]  真的拿個心出來
[00:11:57.040 --> 00:11:58.160]  是會為你
[00:11:58.160 --> 00:12:00.080]  也都很想了解你的心
[00:12:00.080 --> 00:12:01.680]  經常和你聊著的
[00:12:01.680 --> 00:12:02.880]  那這些真的是close
[00:12:02.880 --> 00:12:04.240]  有這些close friend
[00:12:04.240 --> 00:12:05.520]  你真的好好珍惜
[00:12:05.520 --> 00:12:06.560]  是很難得的
[00:12:06.560 --> 00:12:07.600]  很難得的
[00:12:07.600 --> 00:12:10.320]  當然我們一生人有某一些人
[00:12:10.320 --> 00:12:11.280]  少數人
[00:12:11.280 --> 00:12:12.880]  他可能還有一個
[00:12:12.880 --> 00:12:14.240]  我們可以叫做
[00:12:14.240 --> 00:12:15.760]  soulmate
[00:12:15.760 --> 00:12:17.200]  他就是靈伴
[00:12:17.200 --> 00:12:18.960]  那靈伴不是人都有的
[00:12:18.960 --> 00:12:20.480]  有時候一生都找不到的
[00:12:20.480 --> 00:12:21.520]  和他差不多
[00:12:21.520 --> 00:12:22.480]  分不開的
[00:12:22.480 --> 00:12:24.080]  如果是最理想的
[00:12:24.080 --> 00:12:25.120]  一個的
[00:12:25.120 --> 00:12:26.640]  婚姻裡面的夫妻
[00:12:26.640 --> 00:12:27.920]  那個就是靈伴
[00:12:27.920 --> 00:12:29.200]  應該成為你的靈伴
[00:12:29.200 --> 00:12:31.040]  就像聖經所說的
[00:12:31.040 --> 00:12:33.040]  真的大家好像二人成為一體
[00:12:33.040 --> 00:12:35.600]  我們做完這些這樣的
[00:12:35.600 --> 00:12:38.160]  等級分別的時候
[00:12:38.160 --> 00:12:41.600]  我們今天不是在說人際關係的工作方
[00:12:41.600 --> 00:12:44.560]  不過其實你有空用一下這些來想一想
[00:12:44.560 --> 00:12:46.240]  都很多東西可以想的
[00:12:46.240 --> 00:12:48.640]  我們經常犯的錯誤
[00:12:48.640 --> 00:12:49.920]  就是錯配
[00:12:49.920 --> 00:12:53.520]  你當他是很好朋友
[00:12:53.520 --> 00:12:56.080]  其實在他心目中你只是普通朋友
[00:12:56.080 --> 00:12:57.360]  那你很痛苦的
[00:12:57.360 --> 00:12:58.560]  你只是單戀
[00:12:58.560 --> 00:13:00.880]  你整天跟他說那些
[00:13:00.880 --> 00:13:02.240]  說了心事給他聽
[00:13:02.240 --> 00:13:04.640]  其實在他心目中你很煩
[00:13:04.640 --> 00:13:06.080]  你不要說那麼多給我聽
[00:13:06.080 --> 00:13:07.360]  因為在他心目中
[00:13:07.360 --> 00:13:08.560]  你只不過是果子
[00:13:08.560 --> 00:13:10.720]  所以我們有空你想一下
[00:13:10.720 --> 00:13:12.080]  誰誰是誰
[00:13:12.080 --> 00:13:14.080]  你不要搞錯
[00:13:14.080 --> 00:13:16.000]  有時候你這樣會很痛苦的
[00:13:16.000 --> 00:13:18.080]  有些人也是的
[00:13:18.080 --> 00:13:20.080]  他覺得每個人都是最好的朋友
[00:13:20.080 --> 00:13:21.040]  他每個人都那麼好
[00:13:21.040 --> 00:13:23.840]  但其實他這樣當然是好像很偉大
[00:13:23.840 --> 00:13:25.040]  但對於當中有些人
[00:13:25.040 --> 00:13:27.040]  真的想跟他做特別好的朋友
[00:13:27.040 --> 00:13:28.560]  其實是令他失望的
[00:13:28.560 --> 00:13:29.760]  你試過吧
[00:13:29.760 --> 00:13:31.920]  有些人對每個人都那麼好
[00:13:31.920 --> 00:13:34.400]  你覺得他是一個最好的朋友
[00:13:34.400 --> 00:13:35.360]  你跟他說心事
[00:13:35.360 --> 00:13:37.920]  突然間發覺你跟每個人都說心事
[00:13:37.920 --> 00:13:40.080]  你會很失落的
[00:13:40.080 --> 00:13:41.120]  不是說不好
[00:13:41.120 --> 00:13:42.400]  不是說你妒忌人
[00:13:42.400 --> 00:13:44.000]  要霸佔著他
[00:13:44.000 --> 00:13:49.920]  而是一個人的感情能量有限
[00:13:49.920 --> 00:13:51.680]  分給每個人的時候
[00:13:51.680 --> 00:13:52.960]  可能性格那麼好
[00:13:52.960 --> 00:13:54.240]  不過對於你來說
[00:13:54.240 --> 00:13:57.280]  你不是特別值得他花時間的
[00:13:57.280 --> 00:13:58.320]  那就糟糕了
[00:13:58.320 --> 00:14:00.880]  你會覺得遲早你的生命
[00:14:00.880 --> 00:14:02.880]  在他的投資裡面
[00:14:02.880 --> 00:14:06.800]  都會受到一些創傷或者失望的
[00:14:06.800 --> 00:14:08.000]  好了我們不說這些了
[00:14:08.000 --> 00:14:09.040]  再說下去你也有空想想
[00:14:09.040 --> 00:14:10.240]  很多事情可以想的
[00:14:10.240 --> 00:14:11.920]  現在我們想跟你說的就是
[00:14:11.920 --> 00:14:16.720]  究竟神說你當我是哪個層級
[00:14:16.720 --> 00:14:18.320]  哪種等級的朋友
[00:14:18.320 --> 00:14:20.640]  這個問題就大了
[00:14:20.640 --> 00:14:21.920]  我們的神主耶穌說
[00:14:21.920 --> 00:14:24.240]  我當你是我的自由
[00:14:24.240 --> 00:14:28.160]  因為我拿了一條命來給你
[00:14:28.160 --> 00:14:30.160]  那你呢
[00:14:30.160 --> 00:14:32.240]  你當我是什麼朋友
[00:14:32.240 --> 00:14:34.720]  當然今天我們坐在這裡聽道理的
[00:14:34.720 --> 00:14:37.600]  我們就當作不會是Quentin來的了
[00:14:37.600 --> 00:14:38.960]  否則你都不來
[00:14:38.960 --> 00:14:41.280]  都不是那些叫識得下神的人
[00:14:41.280 --> 00:14:42.400]  可能聽過神的名字
[00:14:42.400 --> 00:14:43.280]  那你來了
[00:14:43.280 --> 00:14:45.840]  不過很多時候有時候
[00:14:45.840 --> 00:14:47.840]  你想一下有時候我們有些人
[00:14:47.840 --> 00:14:49.760]  都好像將神
[00:14:49.760 --> 00:14:52.640]  當為他一個很一般的朋友
[00:14:52.640 --> 00:14:54.480]  casual friend
[00:14:54.480 --> 00:14:55.360]  為什麼叫做朋友呢
[00:14:55.360 --> 00:14:56.240]  就是說
[00:14:56.240 --> 00:14:59.200]  那我也信神的
[00:14:59.200 --> 00:15:00.960]  不過呢
[00:15:00.960 --> 00:15:01.920]  我聽過有人說
[00:15:01.920 --> 00:15:04.560]  我一年來兩次禮拜堂
[00:15:04.560 --> 00:15:06.240]  聖誕節
[00:15:06.240 --> 00:15:07.600]  復活節
[00:15:07.600 --> 00:15:08.960]  夠了
[00:15:08.960 --> 00:15:10.880]  在生活裡面點綴一下
[00:15:10.880 --> 00:15:13.760]  這些就是將神當作casual friend
[00:15:13.760 --> 00:15:14.960]  很casual的
[00:15:14.960 --> 00:15:16.640]  有他沒他根本不要緊
[00:15:16.640 --> 00:15:18.080]  有空才會
[00:15:18.080 --> 00:15:18.880]  好了
[00:15:18.880 --> 00:15:19.840]  再進一步
[00:15:19.840 --> 00:15:20.880]  我們regular friend
[00:15:20.880 --> 00:15:21.440]  有的
[00:15:21.440 --> 00:15:23.360]  基督徒都有不少的
[00:15:23.360 --> 00:15:25.600]  將神看成一些普通的朋友
[00:15:25.600 --> 00:15:27.280]  他regularly來的
[00:15:27.280 --> 00:15:28.560]  星期天
[00:15:28.560 --> 00:15:30.160]  每個星期天就來了
[00:15:30.160 --> 00:15:31.600]  好像上班一樣
