
[00:00:00.000 --> 00:00:05.440]  好 第一節讓我們在聆聽主的說話
[00:05:38.880 --> 00:05:42.680]  被領到耿鼓常在者面前
[00:05:42.680 --> 00:05:46.680]  得了權並榮耀國度
[00:05:46.680 --> 00:05:52.280]  使各方各國各族的人都侍奉他
[00:05:52.280 --> 00:05:54.880]  他的權並是永遠的
[00:05:54.880 --> 00:05:56.480]  不能廢去
[00:05:56.480 --> 00:05:59.480]  他的國必不敗壞
[00:06:00.480 --> 00:06:07.480]  上一堂訊息是第七章第一至第八節的經文
[00:06:07.480 --> 00:06:08.880]  我們已經說過
[00:06:08.880 --> 00:06:13.880]  原來我們進入了一個極之使人驚嚇
[00:06:13.880 --> 00:06:17.680]  而且恐怖的混亂時代
[00:06:17.680 --> 00:06:21.880]  所以當我們去看這一連串的異象當中
[00:06:21.880 --> 00:06:26.880]  談論到有這些獸一隻又一隻的出現
[00:06:26.880 --> 00:06:31.280]  我們就有時候嘗試或者有一種傾向
[00:06:31.280 --> 00:06:33.680]  我們很想知道這些獸是說什麼
[00:06:33.680 --> 00:06:35.480]  上一堂我們已經說過了
[00:06:35.480 --> 00:06:40.480]  我們用了一種叫做彈性的詮釋方式
[00:06:40.480 --> 00:06:42.280]  去解釋這些異象
[00:06:42.280 --> 00:06:45.080]  除非經文很清楚界定到
[00:06:45.080 --> 00:06:48.880]  讓我們知道他所說的某一個獸
[00:06:48.880 --> 00:06:52.880]  或者某一個異象是談論到哪一個朝代
[00:06:52.880 --> 00:06:54.280]  或者哪個年代
[00:06:54.280 --> 00:06:56.680]  或者哪一件事
[00:06:56.680 --> 00:07:00.480]  不然的話我們絕不應該去隨便
[00:07:00.480 --> 00:07:04.080]  將他套用在某一個年代的裏面
[00:07:04.080 --> 00:07:05.680]  譬如簡單來說
[00:07:05.680 --> 00:07:07.680]  這裡所說到的獸
[00:07:07.680 --> 00:07:09.080]  第一隻的獸
[00:07:09.080 --> 00:07:10.880]  遲些我們會介紹到的
[00:07:10.880 --> 00:07:14.880]  原來他和某一個接著的年代有關係的
[00:07:14.880 --> 00:07:17.680]  我們稱為馬代波斯
[00:07:17.680 --> 00:07:18.680]  如果是的時候
[00:07:18.680 --> 00:07:20.880]  我們可以直接用那個來解釋
[00:07:20.880 --> 00:07:23.080]  但如果其餘的獸
[00:07:23.080 --> 00:07:25.480]  我們就不應該這樣去做
[00:07:25.480 --> 00:07:28.480]  因為這樣我們會很天馬行空
[00:07:28.480 --> 00:07:30.080]  要解釋這些異象
[00:07:30.080 --> 00:07:33.480]  反而我們要和那些異象的共通點
[00:07:33.480 --> 00:07:36.480]  想指出的主旨
[00:07:36.480 --> 00:07:38.680]  或者英文說principle
[00:07:38.680 --> 00:07:40.280]  究竟是指什麼東西
[00:07:40.280 --> 00:07:42.480]  上一堂我們已經說過了
[00:07:42.480 --> 00:07:44.280]  其實那些獸
[00:07:44.280 --> 00:07:47.880]  讓我們看到他有一個人的樣式出現
[00:07:47.880 --> 00:07:50.480]  而且他包裝得很漂亮
[00:07:50.480 --> 00:07:53.480]  他會說很多好聽的話
[00:07:53.480 --> 00:07:56.280]  但是其實暗地裏
[00:07:56.280 --> 00:07:59.480]  他其實是隨時殘殺你的
[00:07:59.480 --> 00:08:02.480]  而且殘殺的程度是很凶險
[00:08:02.480 --> 00:08:04.480]  而且很殘忍的
[00:08:04.480 --> 00:08:06.080]  我其中見過的
[00:08:06.080 --> 00:08:08.480]  有些甚至有鐵的牙齒
[00:08:08.480 --> 00:08:10.480]  鑽骨的現象
[00:08:10.480 --> 00:08:11.480]  讓我們看到
[00:08:11.480 --> 00:08:14.280]  其實在這個異象裏面
[00:08:14.280 --> 00:08:15.280]  是告訴我們知道
[00:08:15.280 --> 00:08:17.680]  我們將會面對一個世界
[00:08:17.680 --> 00:08:19.880]  這個世界裏面人生就是這樣
[00:08:19.880 --> 00:08:21.480]  包裝得很漂亮
[00:08:21.480 --> 00:08:23.080]  說的話很好聽
[00:08:23.080 --> 00:08:25.680]  而且很容易跟隨著他走的
[00:08:25.680 --> 00:08:28.680]  但是當我們跟隨著走的時候
[00:08:28.680 --> 00:08:29.880]  原來不經不覺
[00:08:29.880 --> 00:08:31.880]  我們已經成為他的囊中物
[00:08:31.880 --> 00:08:34.480]  並且被他吞噬
[00:08:34.480 --> 00:08:36.280]  所以上個星期我講完
[00:08:36.280 --> 00:08:39.080]  和導遊的姐妹分享了一段聖經
[00:08:39.080 --> 00:08:43.080]  我很欣賞我們教會
[00:08:43.080 --> 00:08:48.080]  以馬來尼亞教會的會友分兩級
[00:08:48.080 --> 00:08:49.680]  一級是實體崇拜
[00:08:49.680 --> 00:08:52.080]  另一級就是網上
[00:08:52.080 --> 00:08:54.080]  在線上的大英姐妹
[00:08:54.080 --> 00:08:55.680]  曾經有一個她這樣分享
[00:08:55.680 --> 00:08:57.480]  牧師我馬上想起
[00:08:57.480 --> 00:09:00.680]  在馬太福音第24章24節裏面
[00:09:00.680 --> 00:09:01.480]  有一句說話
[00:09:01.480 --> 00:09:03.480]  她說為甚麼在那段聖經裏面
[00:09:03.480 --> 00:09:05.080]  講到末世的時候
[00:09:05.080 --> 00:09:06.280]  假基督興起
[00:09:06.280 --> 00:09:07.680]  假先知會出現
[00:09:07.680 --> 00:09:09.880]  然後他們出來說話
[00:09:09.880 --> 00:09:13.080]  去迷惑很多的選民呢
[00:09:13.080 --> 00:09:16.480]  選民為甚麼會被迷惑呢
[00:09:16.480 --> 00:09:18.280]  因為選民應該是屬神的子民
[00:09:18.280 --> 00:09:19.480]  應該有聖靈的人
[00:09:20.480 --> 00:09:25.480]  這些我遲些在聖經任理文裏面再解釋
[00:09:25.480 --> 00:09:27.480]  但當我們去了解到
[00:09:27.480 --> 00:09:29.480]  其實今天選民
[00:09:29.480 --> 00:09:31.480]  其實很多是沒有
[00:09:31.480 --> 00:09:32.480]  所謂選民
[00:09:32.480 --> 00:09:34.480]  藏身在教會
[00:09:34.480 --> 00:09:38.480]  或者藏身在以前昔日的以色列群眾當中
[00:09:38.480 --> 00:09:40.480]  有很多其實根本對上帝的說話
[00:09:40.480 --> 00:09:42.480]  是完全沒有興趣
[00:09:42.480 --> 00:09:45.480]  在這樣的狀態之下
[00:09:45.480 --> 00:09:47.480]  很容易被欺騙
[00:09:47.480 --> 00:09:49.480]  我們回頭看
[00:09:49.480 --> 00:09:51.480]  前文既然說到一個這樣的現象
[00:09:51.480 --> 00:09:57.480]  亦都發生在白沙薩王的元年
[00:09:57.480 --> 00:10:04.480]  我們就嘗試去做一點點歷史的重溫
[00:10:04.480 --> 00:10:08.480]  這段聖經說回白沙薩王的元年
[00:10:08.480 --> 00:10:11.480]  遲些會說到的就是白沙薩王的第三年
[00:10:11.480 --> 00:10:13.480]  在第八章裏面
[00:10:13.480 --> 00:10:15.480]  但如果我們看到的
[00:10:15.480 --> 00:10:16.480]  早在第五章的時候
[00:10:16.480 --> 00:10:20.480]  已經說了白沙薩王的最後的日子
[00:10:20.480 --> 00:10:23.480]  活年所遇見的現象
[00:10:23.480 --> 00:10:24.480]  所以簡單來說
[00:10:24.480 --> 00:10:26.480]  但以利書的結構
[00:10:26.480 --> 00:10:27.480]  其實要告訴我們
[00:10:27.480 --> 00:10:29.480]  結果我們知道了
[00:10:29.480 --> 00:10:33.480]  白沙薩王是將會被滅亡的
[00:10:33.480 --> 00:10:35.480]  他這個角度
[00:10:35.480 --> 00:10:39.480]  但是我們用這個認知的角度
[00:10:39.480 --> 00:10:41.480]  去看回但以利
[00:10:41.480 --> 00:10:42.480]  在面對白沙薩王
[00:10:42.480 --> 00:10:45.480]  由元年一直到十多年的時間
[00:10:45.480 --> 00:10:47.480]  大約十四年的時間
[00:10:47.480 --> 00:10:49.480]  在這段時間裏面
[00:10:49.480 --> 00:10:54.480]  但以利作為一個神的先知
[00:10:54.480 --> 00:11:00.480]  他怎樣面對一個自己沒什麼特別可以做的事
[00:11:00.480 --> 00:11:03.480]  然後上帝怎樣預備他
[00:11:03.480 --> 00:11:06.480]  這個上文我們已經說過了
[00:11:06.480 --> 00:11:09.480]  但以利其實在這樣的情況下
[00:11:09.480 --> 00:11:10.480]  他沒有放棄
[00:11:10.480 --> 00:11:12.480]  上帝沒有放棄他
[00:11:12.480 --> 00:11:16.480]  上帝仍然在他沒什麼可以做的時候
[00:11:16.480 --> 00:11:21.480]  他就已經為他做一個預備的功夫
[00:11:21.480 --> 00:11:24.480]  告訴他你將要面對的世界
[00:11:24.480 --> 00:11:26.480]  會很混亂很可怕
[00:11:26.480 --> 00:11:29.480]  既然在一個混亂很可怕的世界
[00:11:29.480 --> 00:11:31.480]  但以利你做些什麼呢
[00:11:31.480 --> 00:11:33.480]  你怎樣去預備好呢
[00:11:33.480 --> 00:11:36.480]  如果今天的人
[00:11:36.480 --> 00:11:38.480]  如果沒有屬神的子民的生命
[00:11:38.480 --> 00:11:40.480]  沒有上帝的差名
[00:11:40.480 --> 00:11:43.480]  甚至沒有位置在上帝裏面的人
[00:11:43.480 --> 00:11:44.480]  在這樣的情況下
[00:11:44.480 --> 00:11:48.480]  我是否會隨波逐流在這個世界裏面打滾呢
[00:11:48.480 --> 00:11:51.480]  人家這樣做我就這樣做
[00:11:51.480 --> 00:11:52.480]  最重要是賺到錢
[00:11:52.480 --> 00:11:55.480]  賺到錢就等於上帝祝福我了
[00:11:55.480 --> 00:11:57.480]  是不是用這種觀念呢
[00:11:57.480 --> 00:12:04.480]  但以利面對這一連串四隻怪獸
[00:12:04.480 --> 00:12:05.480]  顯現了出來
[00:12:05.480 --> 00:12:07.480]  告訴我們知道
[00:12:07.480 --> 00:12:11.480]  他所面對的世界是非常之可怕
[00:12:11.480 --> 00:12:14.480]  你是不是願意去面對呢
[00:12:14.480 --> 00:12:20.480]  但以利就在這樣的背景之下
[00:12:20.480 --> 00:12:24.480]  去面對他將要有的生命
[00:12:24.480 --> 00:12:29.480]  這也反映了第五章裏面
[00:12:29.480 --> 00:12:32.480]  他這麼勇敢地去到白沙薩王裏面
[00:12:32.480 --> 00:12:37.480]  否定白沙薩王需要給任何獎品給他
[00:12:37.480 --> 00:12:39.480]  獎賞 用原文說
[00:12:39.480 --> 00:12:41.480]  有些什麼獎賞給他
[00:12:41.480 --> 00:12:45.480]  如果能夠解釋到在這個墳場上的字眼是什麼意思
[00:12:45.480 --> 00:12:47.480]  但你說我不要
[00:12:47.480 --> 00:12:50.480]  他知道這個角度會玩完
[00:12:50.480 --> 00:12:53.480]  但更重要的一樣東西是
[00:12:53.480 --> 00:12:57.480]  但以利所傳遞的訊息在第五章裏面
[00:12:57.480 --> 00:13:00.480]  當他解釋在墳場上的字眼
[00:13:00.480 --> 00:13:05.480]  這麼嚴厲指出白沙薩王將會滅亡的時候
[00:13:05.480 --> 00:13:10.480]  他沒有避忌 忌諱地不說
[00:13:10.480 --> 00:13:13.480]  他直接這樣說
[00:13:13.480 --> 00:13:17.480]  這份勇氣是用了十多年的時間
[00:13:17.480 --> 00:13:20.480]  在異象的上面操練出來
[00:13:20.480 --> 00:13:23.480]  所以這段聖經其實從第七章是告訴他
[00:13:23.480 --> 00:13:27.480]  以利是怎樣操練去面對這個混亂的世界
[00:13:27.480 --> 00:13:34.480]  如果今天我們在這個世界裏天天有很多古靈精怪的事情發生
[00:13:34.480 --> 00:13:39.480]  基督教的信仰在現在這個年代被歧視到一個地步
[00:13:39.480 --> 00:13:43.480]  outdate 古老 不夠時髦
[00:13:43.480 --> 00:13:46.480]  我們作為信徒怎樣面對這個世界
[00:13:46.480 --> 00:13:52.480]  他有他講 我有我自己信 是不是這樣
[00:13:52.480 --> 00:13:57.480]  還是預備怎樣回應這個世界
[00:13:57.480 --> 00:14:02.480]  好像但爾利昔日怎樣回應白沙薩王
[00:14:02.480 --> 00:14:06.480]  他需要十多年的時間去預備
[00:14:06.480 --> 00:14:10.480]  在這裏插句口 我不想講政治的東西
[00:14:10.480 --> 00:14:13.480]  不過在過去這兩三個星期裏面
[00:14:13.480 --> 00:14:16.480]  其中一個人物叫Charlie Kirk
[00:14:16.480 --> 00:14:22.480]  其實這個人物最大的特色是甚麼
[00:14:22.480 --> 00:14:26.480]  他只是將一個基本基督徒的信仰去展述出來
[00:14:26.480 --> 00:14:29.480]  他不是一個談論甚麼神學的人
[00:14:29.480 --> 00:14:32.480]  他只是將一個他認識的聖經
[00:14:32.480 --> 00:14:38.480]  最基本的一些概念對於聖經應有神對人
[00:14:38.480 --> 00:14:41.480]  神對這個世界的標準講了出來
[00:14:41.480 --> 00:14:44.480]  但這個世界的人就討厭他
[00:14:44.480 --> 00:14:50.480]  而很多心底裏面的基督徒
[00:14:50.480 --> 00:14:54.480]  或者認同他講的人就保持緘默
[00:14:54.480 --> 00:14:59.480]  這其實很值得我們反省
[00:14:59.480 --> 00:15:05.480]  但爾利當面對白沙薩王的時候
[00:15:05.480 --> 00:15:07.480]  就好像這個Charlie Kirk
[00:15:07.480 --> 00:15:10.480]  面對今天很多人錯誤的信仰觀念的人
[00:15:10.480 --> 00:15:12.480]  或者被世界觀念錯誤的人
[00:15:12.480 --> 00:15:15.480]  他只不過將它陳述出來
[00:15:15.480 --> 00:15:18.480]  他不是高舉自己
[00:15:18.480 --> 00:15:22.480]  他要讓人知道上帝的標準是甚麼
[00:15:22.480 --> 00:15:25.480]  我們就看看這段聖經來到這裏
[00:15:25.480 --> 00:15:29.480]  但爾利面對一個這樣的狀態
[00:15:29.480 --> 00:15:32.480]  他怎樣去處理好呢
[00:15:32.480 --> 00:15:34.480]  我分為三個部分和大家一起去看
[00:15:34.480 --> 00:15:37.480]  第一個部分從第九節至第十節
[00:15:37.480 --> 00:15:42.480]  在這裏我們要看見公義要整裝待發
[00:15:42.480 --> 00:15:45.480]  第九至十節這樣說
[00:15:45.480 --> 00:16:14.480]  (國語)
[00:16:14.480 --> 00:16:18.480]  從這段聖經一開始我們就發現到一個很大的特色
[00:16:18.480 --> 00:16:21.480]  無論你是和合本版本的聖經
[00:16:21.480 --> 00:16:24.480]  或者是其他的英語版本
[00:16:24.480 --> 00:16:28.480]  甚至如果你有機會看其他的語言版本
[00:16:28.480 --> 00:16:31.480]  你都會發覺這段聖經用了一個
[00:16:31.480 --> 00:16:35.480]  詩歌體裁的寫作手法寫出來
[00:16:35.480 --> 00:16:39.480]  我要首先強調一點
[00:16:39.480 --> 00:16:42.480]  在希伯來文或者亞蘭文裏面
[00:16:42.480 --> 00:16:47.480]  這段聖經的抄本沒有特別的結構
[00:16:47.480 --> 00:16:50.480]  展示出一個詩歌體裁
[00:16:50.480 --> 00:16:57.480]  但作者或翻譯的譯者
[00:16:57.480 --> 00:16:59.480]  當他看見的時候
[00:16:59.480 --> 00:17:04.480]  他就會覺得這段聖經是一個詩歌體裁
[00:17:04.480 --> 00:17:06.480]  為甚麼呢
[00:17:06.480 --> 00:17:09.480]  因為這裏不是一個展述
[00:17:09.480 --> 00:17:13.480]  而是一個彈以你自己在心裏的觀察
[00:17:13.480 --> 00:17:15.480]  請大家留意
[00:17:15.480 --> 00:17:18.480]  在第九節和十一節裏面
[00:17:18.480 --> 00:17:21.480]  都同樣用了一個開始的字眼
[00:17:21.480 --> 00:17:26.480]  (國語)
[00:17:26.480 --> 00:17:29.480]  在第一節我已經說過觀看這個字眼
[00:17:29.480 --> 00:17:32.480]  在彈以你書特別來到第七章裏面
[00:17:32.480 --> 00:17:34.480]  是一個很重要的字眼
[00:17:34.480 --> 00:17:37.480]  是告訴我們一個信徒一個認信主的人
[00:17:37.480 --> 00:17:40.480]  他一生不斷地學習
[00:17:40.480 --> 00:17:44.480]  不是說學完才去侍奉
[00:17:44.480 --> 00:17:48.480]  他不斷留心觀察
[00:17:48.480 --> 00:17:51.480]  看上帝的工作是怎樣
[00:17:51.480 --> 00:17:53.480]  他的事情是怎樣
[00:17:53.480 --> 00:17:57.480]  甚至他展現給我的教導是甚麼
[00:17:57.480 --> 00:17:59.480]  但在同時間
[00:17:59.480 --> 00:18:01.480]  他亦有一個很重要的觸覺
[00:18:01.480 --> 00:18:07.480]  隨時去承接上帝對他的呼召
[00:18:07.480 --> 00:18:10.480]  所以從這段聖經開始
[00:18:10.480 --> 00:18:12.480]  我們可以看到
[00:18:12.480 --> 00:18:15.480]  彈以你不斷地觀察
[00:18:15.480 --> 00:18:18.480]  是我們作為信徒也需要有的
[00:18:18.480 --> 00:18:19.480]  既然如此
[00:18:19.480 --> 00:18:21.480]  這段聖經不是純粹說
[00:18:21.480 --> 00:18:24.480]  跟著那位耿古者這麼簡單
[00:18:24.480 --> 00:18:26.480]  而是說作為一個信徒
[00:18:26.480 --> 00:18:31.480]  我們經常說要侍奉上帝的人
[00:18:31.480 --> 00:18:37.480]  他一定是經常地去頻繁地去留心
[00:18:37.480 --> 00:18:43.480]  密切看見上帝要做些甚麼
[00:18:43.480 --> 00:18:47.480]  在這裏原文的聖經的意思是
[00:18:47.480 --> 00:18:49.480]  請留意啊 看啊
[00:18:49.480 --> 00:18:53.480]  有件事就這樣發生了
[00:18:53.480 --> 00:18:55.480]  發生了些甚麼呢
[00:18:55.480 --> 00:18:59.480]  從第九節我們看見
[00:18:59.480 --> 00:19:03.480]  他就說我看見有個寶座設立
[00:19:03.480 --> 00:19:09.480]  千萬不要一看見寶座就馬上套下去
[00:19:09.480 --> 00:19:13.480]  當然是說末世的時候白色寶座了
[00:19:13.480 --> 00:19:15.480]  聖經沒有這樣說
[00:19:15.480 --> 00:19:17.480]  你不要猜測
[00:19:17.480 --> 00:19:21.480]  寶座通常是說到一個王權
[00:19:21.480 --> 00:19:25.480]  所以在這裏馬上就說到
[00:19:25.480 --> 00:19:32.480]  在這個寶座上有一個耿古常在者
[00:19:32.480 --> 00:19:35.480]  坐在其中
[00:19:35.480 --> 00:19:39.480]  在聖經裏面耿古常在者
[00:19:39.480 --> 00:19:41.480]  特別是在但義理書裏面
[00:19:41.480 --> 00:19:43.480]  一直很貫徹地說到的
[00:19:43.480 --> 00:19:46.480]  就是但義理所相信的那位神
[00:19:46.480 --> 00:19:50.480]  無論在尼布甲尼撒王的陳述
[00:19:50.480 --> 00:19:57.480]  以及後來在波斯馬代的大劉氏
[00:19:57.480 --> 00:20:03.480]  他都明白這位創始成眾
[00:20:03.480 --> 00:20:07.480]  一直存在的神就是但義理的神
[00:20:07.480 --> 00:20:10.480]  所以但義理所見到的是那位
[00:20:10.480 --> 00:20:14.480]  他一直相信著的上帝
[00:20:14.480 --> 00:20:18.480]  在原文的聖經裏面
[00:20:18.480 --> 00:20:26.480]  說到一位很有歷史
[00:20:26.480 --> 00:20:29.480]  英文叫做The Ancient One
[00:20:29.480 --> 00:20:34.480]  就是一個已經長期存在的一位
[00:20:34.480 --> 00:20:38.480]  而這位常常存在的一位
[00:20:38.480 --> 00:20:40.480]  在原文裏面說到
[00:20:40.480 --> 00:20:43.480]  The Ancient of the Days
[00:20:43.480 --> 00:20:49.480]  他在歷史裏面的日子都已經存在
[00:20:49.480 --> 00:20:52.480]  他坐在那裏做甚麼呢?
[00:20:52.480 --> 00:20:54.480]  作為一個像君王一樣
[00:20:54.480 --> 00:20:56.480]  坐在寶座的上面
[00:20:56.480 --> 00:21:01.480]  但義理就留意到他的樣式有點特別
[00:21:01.480 --> 00:21:05.480]  第一他的衣著
[00:21:05.480 --> 00:21:09.480]  他的衣著是潔白如雪
[00:21:09.480 --> 00:21:13.480]  或者這個現象可以解釋為
[00:21:13.480 --> 00:21:17.480]  他的衣著展示出有光芒
[00:21:17.480 --> 00:21:23.480]  接著他的頭髮如純淨的羊毛
[00:21:23.480 --> 00:21:29.480]  原文的意思就是他的頭髮是乾乾淨淨
[00:21:29.480 --> 00:21:35.480]  沒有任何摻雜其他的物質材料
[00:21:35.480 --> 00:21:39.480]  或者用英文說Fabrics
[00:21:39.480 --> 00:21:41.480]  沒有其他的材料
[00:21:41.480 --> 00:21:48.480]  單一一種純粹好似純淨的羊毛
[00:21:48.480 --> 00:21:53.480]  這一點就反映了一個很重要的事實
[00:21:53.480 --> 00:21:58.480]  在生命記第22章第11節裏面
[00:21:58.480 --> 00:22:05.480]  當談論到衣著或者羊毛等等
[00:22:05.480 --> 00:22:07.480]  有個規矩
[00:22:07.480 --> 00:22:14.480]  不可穿羊毛、西麻兩樣摻雜材料所做的衣服
[00:22:14.480 --> 00:22:21.480]  所以這段聖經所強調的是純淨
[00:22:21.480 --> 00:22:27.480]  沒有摻雜、沒有混淆
[00:22:27.480 --> 00:22:33.480]  現在我們穿的衣服都會看到混淆的材料
[00:22:33.480 --> 00:22:37.480]  要買一些純淨的材料就很難了
[00:22:37.480 --> 00:22:41.480]  混淆這個字眼
[00:22:41.480 --> 00:22:45.480]  混三點水做個坑
[00:22:45.480 --> 00:22:47.480]  混在一起
[00:22:47.480 --> 00:22:51.480]  在希伯來文裏面原本沒有這個字
