
[00:00:00.000 --> 00:00:05.000]  各位大型姐妹平安
[00:03:27.000 --> 00:03:30.000]  可能是一句「青年得志」
[00:03:30.000 --> 00:03:32.000]  有些人說「青年得志」
[00:03:32.000 --> 00:03:34.000]  下一句是什麼?
[00:03:34.000 --> 00:03:36.000]  「語無倫次」
[00:03:36.000 --> 00:03:40.000]  那你看看大衛是不是語無倫次?
[00:03:40.000 --> 00:03:44.000]  在《撒慕爾記》下22章一節這麼說
[00:03:44.000 --> 00:03:47.000]  「當耶和華救大衛脫離一切
[00:03:47.000 --> 00:03:50.000]  仇敵和訴羅之手的日子
[00:03:50.000 --> 00:03:54.000]  他向耶和華念這首詩」
[00:03:54.000 --> 00:03:56.000]  簡單來說
[00:03:56.000 --> 00:03:58.000]  耶和華你是我的岩石
[00:03:58.000 --> 00:03:59.000]  是我的山寨
[00:03:59.000 --> 00:04:00.000]  是我的救主
[00:04:00.000 --> 00:04:01.000]  你是我的盾牌
[00:04:01.000 --> 00:04:02.000]  是我的國
[00:04:02.000 --> 00:04:04.000]  你是我的高台
[00:04:04.000 --> 00:04:06.000]  是我的避難所
[00:04:06.000 --> 00:04:09.000]  一路去稱讚上帝
[00:04:09.000 --> 00:04:13.000]  為了上帝救他脫離一切人的手而感恩
[00:04:13.000 --> 00:04:15.000]  然後繼續說
[00:04:15.000 --> 00:04:17.000]  你看看他說什麼
[00:04:17.000 --> 00:04:22.000]  他說「你領我到寬闊之處
[00:04:22.000 --> 00:04:23.000]  救拔我
[00:04:23.000 --> 00:04:25.000]  因你喜悅我」
[00:04:25.000 --> 00:04:26.000]  跟上帝說
[00:04:26.000 --> 00:04:27.000]  然後說
[00:04:27.000 --> 00:04:30.000]  「耶和華按著我的公義報答我
[00:04:30.000 --> 00:04:33.000]  按著我手中的清潔賞賜我
[00:04:33.000 --> 00:04:36.000]  因為我遵守了耶和華的道
[00:04:36.000 --> 00:04:39.000]  未曾作惡離開我的神
[00:04:39.000 --> 00:04:42.000]  他的一切典章常在我面前
[00:04:42.000 --> 00:04:46.000]  他的律例我也未曾離棄」
[00:04:46.000 --> 00:04:48.000]  你猜這些話什麼時候說的
[00:04:48.000 --> 00:04:51.000]  他厲不厲害
[00:04:51.000 --> 00:04:53.000]  如果我說一句這樣的話
[00:04:53.000 --> 00:04:54.000]  大家會怎樣
[00:04:54.000 --> 00:04:58.000]  「啊!大家為我感恩
[00:04:58.000 --> 00:05:01.000]  我累與盡按著我的公義
[00:05:01.000 --> 00:05:03.000]  按著我的清潔
[00:05:03.000 --> 00:05:07.000]  然後上帝也要按著這些東西來賞賜我
[00:05:07.000 --> 00:05:10.000]  我也沒有離開過他的律例
[00:05:10.000 --> 00:05:14.000]  他的律例也未曾離棄他」
[00:05:14.000 --> 00:05:18.000]  這個應該是之前了
[00:05:18.000 --> 00:05:20.000]  很多悉經學者都覺得
[00:05:20.000 --> 00:05:23.000]  他三十歲剛登基的時候
[00:05:23.000 --> 00:05:25.000]  他曾經真是公義的
[00:05:25.000 --> 00:05:27.000]  曾經真是清潔的
[00:05:27.000 --> 00:05:29.000]  不過他說這些話的時候
[00:05:29.000 --> 00:05:32.000]  肯定是他未犯罪的時候
[00:05:32.000 --> 00:05:35.000]  肯定未見到美麗的女孩子的時候
[00:05:35.000 --> 00:05:38.000]  然後犯了很多罪的時候
[00:05:38.000 --> 00:05:40.000]  我們看看二十四節
[00:05:40.000 --> 00:05:43.000]  「我在他面前作了完全人」
[00:05:43.000 --> 00:05:45.000]  他自己說
[00:05:45.000 --> 00:05:48.000]  「我也保守自己遠離我的罪業
[00:05:48.000 --> 00:05:51.000]  所以耶和華按我的公義
[00:05:51.000 --> 00:05:54.000]  按我在他眼前的清潔賞賜我
[00:05:54.000 --> 00:05:57.000]  慈愛的人你以慈愛待他
[00:05:57.000 --> 00:06:00.000]  完全的人你以完全待他
[00:06:00.000 --> 00:06:03.000]  清潔的人你以清潔待他
[00:06:03.000 --> 00:06:07.000]  乖僻的人你以彎曲待他」
[00:06:07.000 --> 00:06:10.000]  他說自己是完全人
[00:06:10.000 --> 00:06:15.000]  然後又說保守自己脫離罪業
[00:06:15.000 --> 00:06:19.000]  那一刻相信真是大衛人生的高峰
[00:06:19.000 --> 00:06:22.000]  因為他團結和統一了十二支派
[00:06:22.000 --> 00:06:26.000]  並且定刀耶路撒冷
[00:06:26.000 --> 00:06:28.000]  皇位開始穩固
[00:06:28.000 --> 00:06:31.000]  但都在大衛最高峰的時候
[00:06:31.000 --> 00:06:35.000]  開始滑落
[00:06:35.000 --> 00:06:38.000]  開始失敗
[00:06:38.000 --> 00:06:41.000]  我們看看晚年的大衛是怎樣的
[00:06:41.000 --> 00:06:46.000]  有些人說他開始晚年的時候就失意
[00:06:46.000 --> 00:06:48.000]  以下這篇詩篇
[00:06:48.000 --> 00:06:51.000]  相信是他的遺言
[00:06:51.000 --> 00:06:53.000]  一會兒你看經文就會知道
[00:06:53.000 --> 00:06:57.000]  在《撒慕爾記》下二十三章這樣說
[00:06:57.000 --> 00:07:01.000]  他說以下是大衛沒了的話
[00:07:01.000 --> 00:07:04.000]  去到最後他有些東西想說
[00:07:04.000 --> 00:07:07.000]  「去耶穌的兒子大衛得居高位
[00:07:07.000 --> 00:07:09.000]  是雅各臣所高的
[00:07:09.000 --> 00:07:12.000]  作以色列的美歌者
[00:07:12.000 --> 00:07:15.000]  就說耶和華的靈直著我
[00:07:15.000 --> 00:07:18.000]  祂的話在我口中」
[00:07:18.000 --> 00:07:20.000]  他真的很有音樂的恩賜
[00:07:20.000 --> 00:07:21.000]  第三節
[00:07:21.000 --> 00:07:25.000]  「以色列的臣以色列的盤石曉與我說
[00:07:25.000 --> 00:07:30.000]  乃以公義治理人民的敬畏臣執掌權柄的」
[00:07:30.000 --> 00:07:33.000]  哪一個是以公義治理人民呢?
[00:07:33.000 --> 00:07:36.000]  哪一個是敬畏臣執掌權柄呢?
[00:07:36.000 --> 00:07:39.000]  這裡大衛說的是君王
[00:07:39.000 --> 00:07:41.000]  然後第四節
[00:07:41.000 --> 00:07:43.000]  他覺得君王應該是這樣的
[00:07:43.000 --> 00:07:48.000]  「他必像日出的神光
[00:07:48.000 --> 00:07:53.000]  如無雲的清晨雨後的晴光
[00:07:53.000 --> 00:07:56.000]  洗地發生聯草」
[00:07:56.000 --> 00:08:02.000]  我想這一節已經是一節很美麗的一幅圖畫
[00:08:02.000 --> 00:08:07.000]  大家覺得日出的神光是怎樣的?
[00:08:07.000 --> 00:08:09.000]  日出的神光
[00:08:09.000 --> 00:08:11.000]  剛剛驅走了黑暗
[00:08:11.000 --> 00:08:14.000]  然後又開始很光
[00:08:14.000 --> 00:08:17.000]  但是太陽又不是很熾熱
[00:08:17.000 --> 00:08:19.000]  很舒服
[00:08:19.000 --> 00:08:22.000]  「雨後的無雲的清晨」
[00:08:22.000 --> 00:08:24.000]  無雲的清晨即是萬里無雲
[00:08:24.000 --> 00:08:27.000]  在這裡我們很容易理解到
[00:08:27.000 --> 00:08:29.000]  一片的藍天
[00:08:29.000 --> 00:08:31.000]  其實現在你看出去
[00:08:31.000 --> 00:08:33.000]  都是一片的藍天
[00:08:33.000 --> 00:08:36.000]  然後還有雨後的晴光
[00:08:36.000 --> 00:08:38.000]  大家有沒有試過下雨後
[00:08:38.000 --> 00:08:40.000]  走出去的時候
[00:08:40.000 --> 00:08:42.000]  吸一下空氣
[00:08:42.000 --> 00:08:44.000]  那時候是怎樣的?
[00:08:44.000 --> 00:08:46.000]  很清新的
[00:08:46.000 --> 00:08:49.000]  好像味道是不同一點的
[00:08:49.000 --> 00:08:53.000]  跟剛剛說的那種沒有下雨的空氣又不同
[00:08:53.000 --> 00:08:55.000]  下完雨我很喜歡走出去
[00:08:55.000 --> 00:08:57.000]  聞一下
[00:08:57.000 --> 00:08:59.000]  很舒服
[00:08:59.000 --> 00:09:01.000]  如果雨後有晴光
[00:09:01.000 --> 00:09:04.000]  還有彩虹
[00:09:04.000 --> 00:09:06.000]  因為這麼好的天氣
[00:09:06.000 --> 00:09:11.000]  就有清暖的綠草出來了
[00:09:11.000 --> 00:09:14.000]  我覺得很如詩如畫
[00:09:14.000 --> 00:09:16.000]  所以我特意不做PowerPoint
[00:09:16.000 --> 00:09:18.000]  我想我們每一個人
[00:09:18.000 --> 00:09:20.000]  我們都有一幅很美麗的圖畫
[00:09:20.000 --> 00:09:22.000]  大衛說
[00:09:22.000 --> 00:09:24.000]  君王應該是這樣
[00:09:24.000 --> 00:09:27.000]  大衛說君王應該就是日出的神光
[00:09:27.000 --> 00:09:30.000]  無雲的清晨雨後的晴光
[00:09:30.000 --> 00:09:33.000]  可以令亂草生長
[00:09:33.000 --> 00:09:35.000]  這個是君王
[00:09:35.000 --> 00:09:37.000]  但是你看下一節
[00:09:37.000 --> 00:09:38.000]  他說什麼
[00:09:38.000 --> 00:09:42.000]  我們很多時候可能看漏了這一節
[00:09:42.000 --> 00:09:45.000]  在23章5節上
[00:09:45.000 --> 00:09:47.000]  他這樣說
[00:09:47.000 --> 00:09:49.000]  他說
[00:09:49.000 --> 00:09:56.000]  我們的家在神面前並非如此
[00:09:56.000 --> 00:09:58.000]  大家記不記得這一節聖經
[00:09:58.000 --> 00:10:00.000]  為什麼這樣說
[00:10:00.000 --> 00:10:02.000]  當去到晚年的時候
[00:10:02.000 --> 00:10:05.000]  如果他說這一句可能都很唏噓
[00:10:05.000 --> 00:10:10.000]  在獵王紀上一章一節形容當時的大衛
[00:10:10.000 --> 00:10:13.000]  當時大衛年紀老邁
[00:10:13.000 --> 00:10:15.000]  他說大衛王年紀老邁
[00:10:15.000 --> 00:10:19.000]  須用被遮蓋形不覺亂
[00:10:19.000 --> 00:10:21.000]  當去到那個時候
[00:10:21.000 --> 00:10:23.000]  他回想起來
[00:10:23.000 --> 00:10:26.000]  當他想到一幅很美麗的圖畫
[00:10:26.000 --> 00:10:28.000]  當他讚美完上帝之後
[00:10:28.000 --> 00:10:33.000]  他說我的家並非如此
[00:10:33.000 --> 00:10:36.000]  他的家是不是真的不是這樣
[00:10:36.000 --> 00:10:38.000]  是的
[00:10:38.000 --> 00:10:40.000]  如果他回憶他以前的人生
[00:10:40.000 --> 00:10:44.000]  他曾經做過一個很悲痛欲絕的呼喊
[00:10:44.000 --> 00:10:47.000]  這個相信是一個爸爸最傷痛的
[00:10:47.000 --> 00:10:50.000]  在撒慕爾記下第18章33節
[00:10:50.000 --> 00:10:52.000]  他曾經一路哭
[00:10:52.000 --> 00:10:55.000]  一路上城門的樓上哀哭
[00:10:55.000 --> 00:10:57.000]  他一邊走一邊說
[00:10:57.000 --> 00:10:59.000]  我兒阿沙龍啊
[00:10:59.000 --> 00:11:00.000]  我兒阿沙龍啊
[00:11:00.000 --> 00:11:02.000]  我恨不得替你死
[00:11:02.000 --> 00:11:04.000]  我兒阿沙龍啊
[00:11:04.000 --> 00:11:06.000]  我兒 我兒
[00:11:06.000 --> 00:11:12.000]  相信這是一個爸爸媽媽最悲痛的呼喊
[00:11:12.000 --> 00:11:15.000]  其實大衛經歷過死亡
[00:11:15.000 --> 00:11:16.000]  經歷過眼淚
[00:11:16.000 --> 00:11:17.000]  經歷過謀害
[00:11:17.000 --> 00:11:18.000]  經歷過失望
[00:11:18.000 --> 00:11:19.000]  經歷過罪惡
[00:11:19.000 --> 00:11:25.000]  但這次是他人生最慘痛的時候
[00:11:25.000 --> 00:11:28.000]  大衛對阿沙龍的哀傷
[00:11:28.000 --> 00:11:30.000]  知不知道起源是什麼
[00:11:30.000 --> 00:11:34.000]  他的家什麼時候開始變得支離破碎
[00:11:34.000 --> 00:11:38.000]  起因就是因為阿沙龍有一個很美貌
[00:11:38.000 --> 00:11:41.000]  很美的妹妹叫塔瑪
[00:11:41.000 --> 00:11:43.000]  當十一年前的時候
[00:11:43.000 --> 00:11:45.000]  塔瑪被人強姦了
[00:11:45.000 --> 00:11:47.000]  被誰強姦呢?
[00:11:47.000 --> 00:11:48.000]  就是被暗戀
[00:11:48.000 --> 00:11:53.000]  暗戀是阿沙龍和塔瑪同父異母的兄弟
[00:11:53.000 --> 00:11:57.000]  當阿沙龍知道妹妹被人這樣做的時候
[00:11:57.000 --> 00:11:58.000]  他很生氣
[00:11:58.000 --> 00:11:59.000]  他一定要報仇
[00:11:59.000 --> 00:12:02.000]  然後他靜靜用計
[00:12:02.000 --> 00:12:04.000]  很冷靜的
[00:12:04.000 --> 00:12:07.000]  最後將暗戀殺了
[00:12:07.000 --> 00:12:10.000]  雖然阿沙龍知道自己是大衛的兒子
[00:12:10.000 --> 00:12:13.000]  但始終他犯了殺人罪
[00:12:13.000 --> 00:12:16.000]  他自己越過了約旦河
[00:12:16.000 --> 00:12:20.000]  將自己放逐到一個叫基述的地方
[00:12:20.000 --> 00:12:23.000]  是他太太娘家的地方
[00:12:23.000 --> 00:12:25.000]  他放逐流亡了三年之後
[00:12:25.000 --> 00:12:27.000]  大衛下了一道命令
[00:12:27.000 --> 00:12:31.000]  說讓他回耶路撒冷
[00:12:31.000 --> 00:12:33.000]  但是大衛這個決定
[00:12:33.000 --> 00:12:38.000]  卻導致他以後有更大的苦難
[00:12:38.000 --> 00:12:42.000]  大衛對阿沙龍這個兒子很冷漠
[00:12:42.000 --> 00:12:48.000]  他的赦免不是一個浪子被他爸爸赦免
[00:12:48.000 --> 00:12:50.000]  而是說你回來可以
[00:12:50.000 --> 00:12:52.000]  但是大衛避開他
[00:12:52.000 --> 00:12:54.000]  耶路撒冷不是很大
[00:12:54.000 --> 00:12:57.000]  他要很刻意避開他
[00:12:57.000 --> 00:12:59.000]  也很刻意不讓兒子見到他
[00:12:59.000 --> 00:13:02.000]  可能是因為他受過政治的壓力
[00:13:02.000 --> 00:13:06.000]  但無論如何他就是不讓兒子見面
[00:13:06.000 --> 00:13:11.000]  阿沙龍深深感受到被拒絕
[00:13:11.000 --> 00:13:18.000]  阿沙龍放棄爸爸再接納他這個希望
[00:13:18.000 --> 00:13:21.000]  所以他決定用自己的方法
[00:13:21.000 --> 00:13:24.000]  他計劃你不讓我見面
[00:13:24.000 --> 00:13:25.000]  你不認我
[00:13:25.000 --> 00:13:27.000]  我就要反你
[00:13:27.000 --> 00:13:31.000]  所以他很想連爸爸的王位都拿走
[00:13:31.000 --> 00:13:35.000]  結果他處心積慮了四年的時間
[00:13:35.000 --> 00:13:40.000]  他到處向他的人民播下很多仇恨的種子
[00:13:40.000 --> 00:13:43.000]  簡單來說是唱衰他爸爸
[00:13:43.000 --> 00:13:45.000]  到四年後的一天
[00:13:45.000 --> 00:13:49.000]  他覺得民心開始歸向他
[00:13:49.000 --> 00:13:51.000]  他就起義
[00:13:51.000 --> 00:13:53.000]  然後就趕走了大衛
[00:13:53.000 --> 00:13:55.000]  大衛要再次逃亡
[00:13:55.000 --> 00:13:57.000]  在他年老的時候
[00:13:57.000 --> 00:14:03.000]  大衛回到曠野才可以保住他自己的性命
[00:14:03.000 --> 00:14:07.000]  大家記不記得他曾經也是去曠野逃命?
[00:14:07.000 --> 00:14:09.000]  人生有時就是這樣
[00:14:09.000 --> 00:14:14.000]  在曠野經歷了很多
[00:14:14.000 --> 00:14:16.000]  然後回來做了王
[00:14:16.000 --> 00:14:18.000]  三十歲登基
[00:14:18.000 --> 00:14:21.000]  但開始疏遠了上帝
[00:14:21.000 --> 00:14:24.000]  然後自己的家一直衰落
[00:14:24.000 --> 00:14:28.000]  去到這一刻他要再去曠野
[00:14:28.000 --> 00:14:31.000]  可以說大衛大部份的性格
[00:14:31.000 --> 00:14:33.000]  都是在曠野中培養出來的
[00:14:33.000 --> 00:14:36.000]  這一刻大衛回到曠野
[00:14:36.000 --> 00:14:38.000]  但去到曠野的時候
[00:14:38.000 --> 00:14:40.000]  他再恢復祈禱
[00:14:40.000 --> 00:14:43.000]  他和上帝有關係
[00:14:43.000 --> 00:14:46.000]  所以有些人說苦難不一定是一定
[00:14:46.000 --> 00:14:48.000]  結果是負面的
[00:14:48.000 --> 00:14:50.000]  苦難如果我們願意的話
[00:14:50.000 --> 00:14:53.000]  我們可以透過苦難去成長
[00:14:53.000 --> 00:14:55.000]  去提升自己
[00:14:55.000 --> 00:14:57.000]  而更重要的是在苦難中
[00:14:57.000 --> 00:15:00.000]  大衛恢復憐憫的心
[00:15:00.000 --> 00:15:02.000]  恢復同情心
[00:15:02.000 --> 00:15:05.000]  他這個時候想見到兒子
[00:15:05.000 --> 00:15:07.000]  他想見到阿沙隆
[00:15:07.000 --> 00:15:10.000]  但是死了
[00:15:10.000 --> 00:15:12.000]  沒錯,你說得對
[00:15:12.000 --> 00:15:14.000]  他很內疚
[00:15:14.000 --> 00:15:15.000]  他見不到他
[00:15:15.000 --> 00:15:17.000]  他沒有辦法
[00:15:17.000 --> 00:15:19.000]  趁著還有機會的時候
[00:15:19.000 --> 00:15:21.000]  和兒子冰釋前嫌
[00:15:21.000 --> 00:15:24.000]  沒有機會再擁抱他的兒子
[00:15:24.000 --> 00:15:29.000]  他的家的確不像日出的晨光
[00:15:29.000 --> 00:15:32.000]  的確不是無雲的清晨
[00:15:32.000 --> 00:15:35.000]  的確沒有雨後的晴光
[00:15:35.000 --> 00:15:38.000]  但是這一節是最重要的
[00:15:38.000 --> 00:15:39.000]  各位弟兄姊妹
[00:15:39.000 --> 00:15:41.000]  今天我說的這半個小時
[00:15:41.000 --> 00:15:42.000]  四十分鐘
[00:15:42.000 --> 00:15:44.000]  什麼事情你都不記得
[00:15:44.000 --> 00:15:47.000]  我想你記住這一節
[00:15:47.000 --> 00:15:50.000]  當他這樣的時候
[00:15:50.000 --> 00:15:52.000]  但是上帝怎樣?
[00:15:52.000 --> 00:15:57.000]  「神卻與我納永遠的約」
[00:15:57.000 --> 00:16:02.000]  這是大衛所認識的上帝
[00:16:02.000 --> 00:16:08.000]  這是上帝和我們每一個人都納的約
[00:16:08.000 --> 00:16:10.000]  稍後我會說得更加清楚
[00:16:10.000 --> 00:16:14.000]  雖然大衛的一生經歷過高山低谷
[00:16:14.000 --> 00:16:15.000]  經歷過公義
[00:16:15.000 --> 00:16:16.000]  經歷過清潔
[00:16:16.000 --> 00:16:19.000]  但是同樣他都經歷過自己用詭計
[00:16:19.000 --> 00:16:21.000]  經歷過自己很污穢
[00:16:21.000 --> 00:16:24.000]  但是上帝仍然是一個守約的上帝
[00:16:24.000 --> 00:16:33.000]  因為聖經說「上帝就是愛」
[00:16:33.000 --> 00:16:35.000]  來到最後
[00:16:35.000 --> 00:16:38.000]  很想從一件事去認識大衛
[00:16:38.000 --> 00:16:42.000]  為什麼說他是「遵主微義」
[00:16:42.000 --> 00:16:45.000]  大家還記不記得之前在第二講
[00:16:45.000 --> 00:16:51.000]  說到為什麼大衛是「合臣的心義」呢?
[00:16:51.000 --> 00:16:54.000]  不知道大家有沒有印象呢?
[00:16:54.000 --> 00:16:57.000]  大衛合臣的心義有三個
[00:16:57.000 --> 00:16:58.000]  大家還記得嗎?
[00:16:58.000 --> 00:17:01.000]  第一個是未吩咐已經做了
[00:17:01.000 --> 00:17:02.000]  在哪一件事?
[00:17:02.000 --> 00:17:04.000]  就是打哥利亞
[00:17:04.000 --> 00:17:06.000]  其實沒有人叫他做
[00:17:06.000 --> 00:17:08.000]  沒有人覺得他可以做
[00:17:08.000 --> 00:17:11.000]  連蘇羅王這麼有經驗都叫他不要做
[00:17:11.000 --> 00:17:13.000]  但是他就是因為第二件事
[00:17:13.000 --> 00:17:14.000]  為上帝著想
[00:17:14.000 --> 00:17:15.000]  他忍不住
[00:17:15.000 --> 00:17:18.000]  為什麼敵人會這樣跟他罵
[00:17:18.000 --> 00:17:22.000]  為什麼會這樣說我們的永生上帝
[00:17:22.000 --> 00:17:25.000]  所以他為上帝著想
[00:17:25.000 --> 00:17:27.000]  還有他對上帝很有信心
[00:17:27.000 --> 00:17:29.000]  他曾經很豪氣
[00:17:29.000 --> 00:17:31.000]  跟他前面的巨人說
[00:17:31.000 --> 00:17:32.000]  跟敵人說
[00:17:32.000 --> 00:17:37.000]  今天耶和華要將你交在我的手裡
[00:17:37.000 --> 00:17:39.000]  他對上帝很有信心
[00:17:39.000 --> 00:17:41.000]  很堅定
[00:17:41.000 --> 00:17:44.000]  今天很想跟大家再說第四
[00:17:44.000 --> 00:17:47.000]  可能我們以前都會忽略
[00:17:47.000 --> 00:17:50.000]  就是不准他做
[00:17:50.000 --> 00:17:52.000]  他都參與
[00:17:52.000 --> 00:17:53.000]  不准他做
[00:17:53.000 --> 00:17:54.000]  都參與
[00:17:54.000 --> 00:17:56.000]  是在哪一件事呢?
[00:17:56.000 --> 00:17:57.000]  大衛很想做的
[00:17:57.000 --> 00:17:58.000]  他人生
[00:17:58.000 --> 00:18:01.000]  他希望在他在生之年
[00:18:01.000 --> 00:18:02.000]  很想做到那件事
[00:18:02.000 --> 00:18:04.000]  但是上帝不讓
[00:18:04.000 --> 00:18:06.000]  是的
[00:18:06.000 --> 00:18:08.000]  就是建聖殿
[00:18:08.000 --> 00:18:10.000]  他很想建聖殿
[00:18:10.000 --> 00:18:11.000]  但是上帝否決了
[00:18:11.000 --> 00:18:13.000]  大衛自己曾經說過
[00:18:13.000 --> 00:18:15.000]  我心裡本想為耶和華
[00:18:15.000 --> 00:18:18.000]  我神的名堅做奠禮
[00:18:18.000 --> 00:18:21.000]  只是耶和華的話淋到我
[00:18:21.000 --> 00:18:24.000]  你流了太多人的血
[00:18:24.000 --> 00:18:26.000]  你打了很多次大仗
[00:18:26.000 --> 00:18:28.000]  你不可以為我的名堅做奠禮
[00:18:28.000 --> 00:18:30.000]  因為你在我的眼前
[00:18:30.000 --> 00:18:32.000]  洗了多人的血流在地上
[00:18:32.000 --> 00:18:34.000]  他失不失望?
[00:18:34.000 --> 00:18:35.000]  失望
[00:18:35.000 --> 00:18:37.000]  比你都可能失望
[00:18:37.000 --> 00:18:39.000]  他有沒有發脾氣呢?
[00:18:39.000 --> 00:18:40.000]  他沒有
[00:18:40.000 --> 00:18:42.000]  比我們可能發晦氣
[00:18:42.000 --> 00:18:44.000]  不讓我們做
[00:18:44.000 --> 00:18:45.000]  很厲害
[00:18:45.000 --> 00:18:47.000]  做少一點
[00:18:47.000 --> 00:18:49.000]  可能我們會
[00:18:49.000 --> 00:18:50.000]  但是他沒有
[00:18:50.000 --> 00:18:53.000]  他反而盡心竭力為上帝擺上
[00:18:53.000 --> 00:18:54.000]  如果廣東話
[00:18:54.000 --> 00:18:57.000]  就可以用「加零一」來形容
[00:18:57.000 --> 00:18:59.000]  那天我們去旅行
[00:18:59.000 --> 00:19:01.000]  說起其實什麼叫加零一
[00:19:01.000 --> 00:19:04.000]  大家知不知道?
[00:19:04.000 --> 00:19:08.000]  從廣州來的朋友可能不知道
[00:19:08.000 --> 00:19:09.000]  加零一
[00:19:09.000 --> 00:19:11.000]  即是比原本做的
[00:19:11.000 --> 00:19:13.000]  再做多一點
[00:19:13.000 --> 00:19:15.000]  不讓他起聖殿又如何?
[00:19:15.000 --> 00:19:18.000]  他做了前期的工作
