
[00:00:00.000 --> 00:00:06.000]  第七章
[00:04:43.000 --> 00:04:45.000]  阿哈斯王很害怕
[00:04:45.000 --> 00:04:49.000]  神就差派以塞亞先知去見他
[00:04:49.000 --> 00:04:51.000]  他說不用怕
[00:04:51.000 --> 00:04:53.000]  神會救贖猶大國
[00:04:53.000 --> 00:04:57.000]  你不相信的話可以求一個兆頭來看
[00:04:57.000 --> 00:04:59.000]  求一個神跡
[00:04:59.000 --> 00:05:03.000]  但是阿哈斯王就負責鎮定
[00:05:03.000 --> 00:05:07.000]  他不需要看神跡和兆頭
[00:05:07.000 --> 00:05:09.000]  不是他有信心
[00:05:09.000 --> 00:05:14.000]  而是他暗地裡已經和亞述國聯盟
[00:05:14.000 --> 00:05:16.000]  他是依靠人的勢力
[00:05:16.000 --> 00:05:18.000]  他是依靠自己的能力
[00:05:18.000 --> 00:05:20.000]  所以他不要看兆頭
[00:05:20.000 --> 00:05:23.000]  但是雖然他說不要看
[00:05:23.000 --> 00:05:26.000]  神照樣給他這個兆頭
[00:05:26.000 --> 00:05:30.000]  這就是我們聖誕節很出名的一節經文
[00:05:30.000 --> 00:05:34.000]  以塞亞書七章十四節說什麼?
[00:05:34.000 --> 00:05:37.000]  「必有同女懷孕生子
[00:05:37.000 --> 00:05:39.000]  喀巴喜名爾瑪奈利」
[00:05:39.000 --> 00:05:42.000]  翻出來就是神與我們同在
[00:05:42.000 --> 00:05:46.000]  這個預言不單有近
[00:05:46.000 --> 00:05:48.000]  還是一個遠的預言
[00:05:48.000 --> 00:05:51.000]  近的預言就是說
[00:05:51.000 --> 00:05:54.000]  當這個小朋友生出來之後
[00:05:54.000 --> 00:05:56.000]  差不多兩歲左右
[00:05:56.000 --> 00:06:01.000]  攻打猶大國的危機就會解困
[00:06:01.000 --> 00:06:03.000]  這是近的預言
[00:06:03.000 --> 00:06:05.000]  還有一個更遠的呢?
[00:06:05.000 --> 00:06:08.000]  不單神會救贖猶大國
[00:06:08.000 --> 00:06:12.000]  他也會救贖所有接受耶穌基督的人
[00:06:12.000 --> 00:06:18.000]  一切接受這位同女懷孕的耶穌基督
[00:06:18.000 --> 00:06:20.000]  就能夠得救
[00:06:20.000 --> 00:06:22.000]  所以是有遠和近
[00:06:22.000 --> 00:06:25.000]  另外在舊約又有一個例子
[00:06:25.000 --> 00:06:27.000]  創世記二十四章
[00:06:27.000 --> 00:06:29.000]  記不記得阿伯拉罕
[00:06:29.000 --> 00:06:32.000]  叫他的僕人以利爾謝
[00:06:32.000 --> 00:06:35.000]  去幫以撒找一個媳婦
[00:06:35.000 --> 00:06:40.000]  以利爾謝就回到阿伯拉罕的家鄉
[00:06:40.000 --> 00:06:42.000]  回到他的故鄉
[00:06:42.000 --> 00:06:45.000]  來找以撒的媳婦
[00:06:45.000 --> 00:06:47.000]  但是他說大件事了
[00:06:47.000 --> 00:06:50.000]  那麼多女子誰才是?
[00:06:50.000 --> 00:06:53.000]  所以他就求神給他一個兆頭
[00:06:53.000 --> 00:06:57.000]  如果哪個女子走出來
[00:06:57.000 --> 00:07:00.000]  把水餵給我喝
[00:07:00.000 --> 00:07:03.000]  又餵給我的樂陀來喝的話
[00:07:03.000 --> 00:07:07.000]  這個就是你指定給以撒的媳婦
[00:07:07.000 --> 00:07:12.000]  所以真的利伯加出來到井邊打水
[00:07:12.000 --> 00:07:17.000]  真的給水給以利爾謝和他的樂陀喝
[00:07:17.000 --> 00:07:20.000]  所以他知道這個就是神所指定
[00:07:20.000 --> 00:07:21.000]  以撒的媳婦
[00:07:21.000 --> 00:07:24.000]  就把她帶回去見阿伯拉罕
[00:07:24.000 --> 00:07:27.000]  成為以撒的妻子
[00:07:27.000 --> 00:07:29.000]  你說這些都是舊約
[00:07:29.000 --> 00:07:31.000]  到了新約也是一樣
[00:07:31.000 --> 00:07:36.000]  還沒有全部神的話語聖經的正典還沒關閉
[00:07:36.000 --> 00:07:40.000]  當那些門徒想找一個人來代替猶大
[00:07:40.000 --> 00:07:43.000]  記不記得猶大因為出賣耶穌基督
[00:07:43.000 --> 00:07:45.000]  吊頸死了
[00:07:45.000 --> 00:07:48.000]  他們要找一個門徒來代替猶大
[00:07:48.000 --> 00:07:50.000]  成為十二個門徒
[00:07:50.000 --> 00:07:53.000]  當時有兩個人一樣有資格
[00:07:53.000 --> 00:07:57.000]  就是馬提亞和一個叫做尤士都的約瑟
[00:07:57.000 --> 00:08:00.000]  怎樣來決定誰好
[00:08:00.000 --> 00:08:04.000]  抽籤制籤來尋求神的旨意
[00:08:04.000 --> 00:08:08.000]  所以我們見到不單止在舊約
[00:08:08.000 --> 00:08:10.000]  新約的開始
[00:08:10.000 --> 00:08:13.000]  我們也見到有同樣的事發生
[00:08:13.000 --> 00:08:18.000]  但是現在我們已經有全部神的話語在我們手上
[00:08:18.000 --> 00:08:21.000]  我們要印證神的話語
[00:08:21.000 --> 00:08:24.000]  尋求神的旨意是不是求神即體
[00:08:24.000 --> 00:08:25.000]  不是
[00:08:25.000 --> 00:08:27.000]  是要看神的話語
[00:08:27.000 --> 00:08:29.000]  看聖經怎樣說
[00:08:29.000 --> 00:08:33.000]  例如我們粵語堂想選一個領袖出來
[00:08:33.000 --> 00:08:37.000]  是不是將全部匯眾的名字放進盒子裡
[00:08:37.000 --> 00:08:39.000]  偷一個人出來
[00:08:39.000 --> 00:08:41.000]  這個就是我們的領袖
[00:08:41.000 --> 00:08:43.000]  但我們現在不會這樣做
[00:08:43.000 --> 00:08:44.000]  因為為什麼呢?
[00:08:44.000 --> 00:08:46.000]  有全部神的話語
[00:08:46.000 --> 00:08:48.000]  你要選領袖你怎樣呢?
[00:08:48.000 --> 00:08:50.000]  看神的話語怎樣說
[00:08:50.000 --> 00:08:52.000]  提摩太前書的三章
[00:08:52.000 --> 00:08:54.000]  提多書的一章
[00:08:54.000 --> 00:08:57.000]  說出屬靈領袖的資格是怎樣
[00:08:57.000 --> 00:09:00.000]  所以我們不再去求這些兆頭
[00:09:00.000 --> 00:09:02.000]  求神蹟
[00:09:02.000 --> 00:09:04.000]  很可惜有很多基督徒
[00:09:04.000 --> 00:09:07.000]  當他們接受了耶穌基督之後
[00:09:07.000 --> 00:09:09.000]  仍然非常非常迷信
[00:09:09.000 --> 00:09:15.000]  時時希望求兆頭求神蹟來看
[00:09:15.000 --> 00:09:18.000]  例如當他們想找工作
[00:09:18.000 --> 00:09:20.000]  不知道哪份工作好
[00:09:20.000 --> 00:09:21.000]  打開電視
[00:09:21.000 --> 00:09:22.000]  突然間有廣告
[00:09:22.000 --> 00:09:24.000]  那間公司說請人
[00:09:24.000 --> 00:09:28.000]  你說這個還不是神叫我去?
[00:09:28.000 --> 00:09:29.000]  還有呢
[00:09:29.000 --> 00:09:33.000]  有些人就是想做一件事
[00:09:33.000 --> 00:09:36.000]  但是不知做好還是不做好
[00:09:36.000 --> 00:09:37.000]  跟神說
[00:09:37.000 --> 00:09:41.000]  明天早上太陽普照
[00:09:41.000 --> 00:09:43.000]  天氣好我就去做了
[00:09:43.000 --> 00:09:45.000]  明天烏雲密佈
[00:09:45.000 --> 00:09:46.000]  你不要搞我
[00:09:46.000 --> 00:09:48.000]  即是叫我不要做這件事
[00:09:48.000 --> 00:09:50.000]  另外還有呢
[00:09:50.000 --> 00:09:52.000]  做了一個夢
[00:09:52.000 --> 00:09:54.000]  神報夢給我
[00:09:54.000 --> 00:10:00.000]  神的確在舊約時時報夢給人
[00:10:00.000 --> 00:10:03.000]  因為還沒有全部神的話語
[00:10:03.000 --> 00:10:05.000]  聖經的正典還沒有關閉
[00:10:05.000 --> 00:10:09.000]  你說今時今日神是否不可以報夢給你?
[00:10:09.000 --> 00:10:11.000]  我沒有說不可以
[00:10:11.000 --> 00:10:13.000]  神凡事都能
[00:10:13.000 --> 00:10:17.000]  絕對可以報夢給你
[00:10:17.000 --> 00:10:19.000]  但沒有這個需要
[00:10:19.000 --> 00:10:23.000]  因為我們已經有神的話語在我們手上
[00:10:23.000 --> 00:10:28.000]  所以我們現在要看看神的話語怎麼說
[00:10:28.000 --> 00:10:35.000]  但是有很多人連聖經都可以迷信
[00:10:35.000 --> 00:10:37.000]  怎樣迷信呢?
[00:10:37.000 --> 00:10:41.000]  我真的聽過有人打開聖經
[00:10:41.000 --> 00:10:42.000]  閉上眼睛
[00:10:42.000 --> 00:10:44.000]  神啊你要我怎樣做
[00:10:44.000 --> 00:10:45.000]  你就告訴我
[00:10:45.000 --> 00:10:47.000]  一隻手指戳下去
[00:10:47.000 --> 00:10:51.000]  那節經文就是神叫我怎樣做
[00:10:51.000 --> 00:10:53.000]  真的有人這樣試過
[00:10:53.000 --> 00:10:55.000]  一點下去是哪一節經文呢?
[00:10:55.000 --> 00:10:58.000]  馬太福音27章第5節
[00:10:58.000 --> 00:11:01.000]  剛才說到猶大出賣了耶穌
[00:11:01.000 --> 00:11:03.000]  把錢扔在聖殿裡
[00:11:03.000 --> 00:11:04.000]  就怎樣呢?
[00:11:04.000 --> 00:11:06.000]  出去吊死了
[00:11:06.000 --> 00:11:08.000]  這個人說不是吧?
[00:11:08.000 --> 00:11:10.000]  神你叫我自殺?
[00:11:10.000 --> 00:11:12.000]  不會的
[00:11:12.000 --> 00:11:13.000]  大家來事
[00:11:13.000 --> 00:11:16.000]  再揭幾頁又戳
[00:11:16.000 --> 00:11:17.000]  這次去到什麼?
[00:11:17.000 --> 00:11:20.000]  路加福音第十章37節
[00:11:20.000 --> 00:11:23.000]  耶穌說:你照樣行罷
[00:11:23.000 --> 00:11:28.000]  哇!他說不會吧
[00:11:28.000 --> 00:11:32.000]  一定要三次才能夠決定是神的話語
[00:11:32.000 --> 00:11:35.000]  又揭幾頁又戳下去
[00:11:35.000 --> 00:11:38.000]  這次是約翰福音13章27節
[00:11:38.000 --> 00:11:42.000]  耶穌對他說:你所作的快去作罷
[00:11:42.000 --> 00:11:45.000]  所以我們看到
[00:11:45.000 --> 00:11:47.000]  真的很危險
[00:11:47.000 --> 00:11:49.000]  現在如果還這麼迷信的話
[00:11:49.000 --> 00:11:51.000]  但是很可惜
[00:11:51.000 --> 00:11:54.000]  很多基督徒今時今日
[00:11:54.000 --> 00:11:56.000]  仍然喜歡沉迷什麼呢?
[00:11:56.000 --> 00:12:00.000]  風水、星座、體上
[00:12:00.000 --> 00:12:02.000]  我們真的要很小心
[00:12:03.000 --> 00:12:05.000]  說回基電的故事
[00:12:05.000 --> 00:12:06.000]  是舊約
[00:12:06.000 --> 00:12:08.000]  沒有全部神的話語
[00:12:08.000 --> 00:12:11.000]  神是容許他來求證
[00:12:11.000 --> 00:12:15.000]  在《史詩記》的六章36至37節
[00:12:15.000 --> 00:12:19.000]  基電對神說:你若照著所說的話
[00:12:19.000 --> 00:12:22.000]  藉我手拯救以色列人
[00:12:22.000 --> 00:12:25.000]  我就把一團羊毛放在禾場上
[00:12:25.000 --> 00:12:28.000]  若單是羊毛上有勞水
[00:12:28.000 --> 00:12:30.000]  別的地方都是乾的
[00:12:30.000 --> 00:12:33.000]  我就知道你必照著所說的話
[00:12:33.000 --> 00:12:36.000]  藉我手拯救以色列人
[00:12:36.000 --> 00:12:41.000]  這裡我們看到有個手尾結構
[00:12:41.000 --> 00:12:43.000]  我很喜歡說手尾結構
[00:12:43.000 --> 00:12:47.000]  有沒有看到一開始一結尾都說什麼?
[00:12:47.000 --> 00:12:50.000]  藉我手拯救以色列人
[00:12:50.000 --> 00:12:54.000]  如果真是神想藉著基電的手
[00:12:54.000 --> 00:12:56.000]  來拯救以色列人
[00:12:56.000 --> 00:12:57.000]  就要怎樣呢?
[00:12:58.000 --> 00:13:01.000]  中間那節經文最重要
[00:13:01.000 --> 00:13:03.000]  就是說到羊毛
[00:13:03.000 --> 00:13:05.000]  他放羊毛在禾場
[00:13:05.000 --> 00:13:06.000]  第二天早上
[00:13:06.000 --> 00:13:09.000]  如果羊毛濕的四周都是乾的
[00:13:09.000 --> 00:13:10.000]  那就是神的旨意
[00:13:10.000 --> 00:13:12.000]  叫他拯救以色列人
[00:13:12.000 --> 00:13:14.000]  第二天早上真的
[00:13:14.000 --> 00:13:18.000]  羊毛濕的四周都是乾的地
[00:13:18.000 --> 00:13:20.000]  但我時時都說
[00:13:20.000 --> 00:13:22.000]  基電是怎樣的人呢?
[00:13:22.000 --> 00:13:24.000]  船頭怕鬼船尾怕賊
[00:13:24.000 --> 00:13:26.000]  看到這樣的情形
[00:13:26.000 --> 00:13:27.000]  他又怕了
[00:13:27.000 --> 00:13:31.000]  他心想會不會那天天氣比較乾燥
[00:13:31.000 --> 00:13:35.000]  所以四周的地下曬乾了
[00:13:35.000 --> 00:13:37.000]  但羊毛因為吸水
[00:13:37.000 --> 00:13:39.000]  所以仍然是濕的
[00:13:39.000 --> 00:13:42.000]  所以他又要求另外一個神蹟
[00:13:42.000 --> 00:13:44.000]  這次反過來
[00:13:44.000 --> 00:13:46.000]  要四周的地都是濕的
[00:13:46.000 --> 00:13:48.000]  羊毛是乾的
[00:13:48.000 --> 00:13:51.000]  這個就是難很多了
[00:13:51.000 --> 00:13:53.000]  因為羊毛是吸水的
[00:13:53.000 --> 00:13:56.000]  第二天早上真的發覺
[00:13:56.000 --> 00:13:58.000]  羊毛是乾的
[00:13:58.000 --> 00:14:00.000]  四周都是濕的
[00:14:00.000 --> 00:14:03.000]  他就真的知道是神的旨意
[00:14:03.000 --> 00:14:05.000]  要他帶領以色列人
[00:14:05.000 --> 00:14:07.000]  我們呢
[00:14:07.000 --> 00:14:09.000]  我剛才說了
[00:14:09.000 --> 00:14:11.000]  我們是看神的話語
[00:14:11.000 --> 00:14:13.000]  有很多基督徒
[00:14:13.000 --> 00:14:15.000]  不是不知道神的旨意是什麼
[00:14:15.000 --> 00:14:17.000]  有很多基督徒知道
[00:14:17.000 --> 00:14:19.000]  神叫他們做什麼
[00:14:19.000 --> 00:14:21.000]  例如傳福音
[00:14:21.000 --> 00:14:23.000]  大使命
[00:14:23.000 --> 00:14:24.000]  明明知道的
[00:14:24.000 --> 00:14:28.000]  但他們仍然希望求一個神蹟
[00:14:28.000 --> 00:14:29.000]  求一個兆頭
[00:14:29.000 --> 00:14:31.000]  加上這個兆頭
[00:14:31.000 --> 00:14:32.000]  加上這個神蹟
[00:14:32.000 --> 00:14:33.000]  那我就去做了
[00:14:33.000 --> 00:14:35.000]  問題在哪裡呢?
[00:14:35.000 --> 00:14:38.000]  他們覺得聖經只不過是
[00:14:38.000 --> 00:14:40.000]  其中一個準則
[00:14:40.000 --> 00:14:42.000]  而不是唯一的準則
[00:14:42.000 --> 00:14:46.000]  其實神的話語是我們唯一的準則
[00:14:46.000 --> 00:14:48.000]  還是最後的準則
[00:14:48.000 --> 00:14:50.000]  意思是什麼呢?
[00:14:50.000 --> 00:14:52.000]  如果你有感動
[00:14:52.000 --> 00:14:54.000]  聖靈感動你去做一件事
[00:14:54.000 --> 00:14:56.000]  你又印證過神的話語
[00:14:56.000 --> 00:14:59.000]  和神的話語所說的是一樣
[00:14:59.000 --> 00:15:00.000]  我經常說
[00:15:00.000 --> 00:15:02.000]  聖靈的感動和神的話語
[00:15:02.000 --> 00:15:04.000]  不會自相矛盾
[00:15:04.000 --> 00:15:05.000]  是會一致的
[00:15:05.000 --> 00:15:08.000]  當你知道神叫你做
[00:15:08.000 --> 00:15:10.000]  你有這個感動去做
[00:15:10.000 --> 00:15:12.000]  那你還在等什麼呢?
[00:15:12.000 --> 00:15:13.000]  還求一個兆頭
[00:15:13.000 --> 00:15:15.000]  還去求一個神蹟
[00:15:15.000 --> 00:15:16.000]  不需要
[00:15:16.000 --> 00:15:19.000]  聖經就是最後的準則
[00:15:19.000 --> 00:15:22.000]  聖經也是唯一的準則
[00:15:22.000 --> 00:15:27.000]  機電於是就要活出他的信心
[00:15:27.000 --> 00:15:31.000]  在希伯來書的十一章告訴我們
[00:15:31.000 --> 00:15:34.000]  摩西同樣是活出他的信心
[00:15:34.000 --> 00:15:37.000]  他怎樣活出他的信心呢?
[00:15:37.000 --> 00:15:40.000]  他是選擇選擇不能扭壞的
[00:15:40.000 --> 00:15:43.000]  是勝過埃及的一切財物
[00:15:43.000 --> 00:15:47.000]  我們知道摩西出生的時候
[00:15:47.000 --> 00:15:50.000]  被收納成為王子
[00:15:50.000 --> 00:15:52.000]  他在皇宮長大
[00:15:52.000 --> 00:15:55.000]  他是一人之下萬人之上
[00:15:55.000 --> 00:15:58.000]  所以他是很有財富
[00:15:58.000 --> 00:16:01.000]  他是非常尊貴的地位
[00:16:01.000 --> 00:16:04.000]  但是他願意放棄一切
[00:16:04.000 --> 00:16:08.000]  因為他知道神給他的旨意
[00:16:08.000 --> 00:16:10.000]  絕對是正確的
[00:16:10.000 --> 00:16:14.000]  所以他是拋棄了那些能夠扭壞的
[00:16:14.000 --> 00:16:15.000]  去跟從神
[00:16:15.000 --> 00:16:19.000]  以致他能夠見到那位見不到的神
[00:16:19.000 --> 00:16:22.000]  幫他做不可能成就的事
[00:16:22.000 --> 00:16:25.000]  摩西在數千年前的經驗
[00:16:25.000 --> 00:16:27.000]  都是我們的經驗
[00:16:27.000 --> 00:16:29.000]  我們今時今日都是一樣
[00:16:29.000 --> 00:16:31.000]  但是很可惜
[00:16:31.000 --> 00:16:35.000]  美國本來是以基督教來立國的
[00:16:35.000 --> 00:16:37.000]  很多教會
[00:16:37.000 --> 00:16:38.000]  以前的教會
[00:16:38.000 --> 00:16:40.000]  都是有很好的見證
[00:16:40.000 --> 00:16:43.000]  都能夠活出他們的信心
[00:16:43.000 --> 00:16:47.000]  以致教會是有很好的名氣
[00:16:47.000 --> 00:16:49.000]  今時今日的教會
[00:16:49.000 --> 00:16:51.000]  已經不能夠活出我們的見證
[00:16:51.000 --> 00:16:53.000]  不能夠活出我們的信心
[00:16:53.000 --> 00:16:56.000]  以致今時今日的教會的聲譽
[00:16:56.000 --> 00:16:57.000]  是一落千丈
[00:16:57.000 --> 00:16:58.000]  越來越差
[00:16:58.000 --> 00:17:00.000]  這個真是很可惜
[00:17:00.000 --> 00:17:04.000]  約翰一書的五章四節
[00:17:04.000 --> 00:17:06.000]  「為因為凡從神身的
[00:17:06.000 --> 00:17:08.000]  就勝過世界
[00:17:08.000 --> 00:17:10.000]  使我們勝了世界的
[00:17:10.000 --> 00:17:12.000]  就是我們的信心」
[00:17:12.000 --> 00:17:15.000]  如果不憑著信心
[00:17:15.000 --> 00:17:18.000]  我們不能夠勝過這個世界
[00:17:18.000 --> 00:17:21.000]  我們就會被這個世界勝過我們
[00:17:21.000 --> 00:17:24.000]  所以我們的信心
[00:17:24.000 --> 00:17:26.000]  是來自神的話語
[00:17:26.000 --> 00:17:29.000]  而不是靠神跡其事
[00:17:29.000 --> 00:17:33.000]  不是叫神給我們一個笑頭
[00:17:33.000 --> 00:17:37.000]  甚至信心不是一種感覺
[00:17:37.000 --> 00:17:39.000]  信心是很著實的
[00:17:39.000 --> 00:17:43.000]  有一個古代的貴格會的詩人
[00:17:43.000 --> 00:17:44.000]  他作了一首詩
[00:17:44.000 --> 00:17:45.000]  他說得很好
[00:17:45.000 --> 00:17:48.000]  他說「行出信心」好像什麼呢?
[00:17:48.000 --> 00:17:50.000]  好像你一路走路
[00:17:50.000 --> 00:17:52.000]  前面沒有東西帶領你
[00:17:52.000 --> 00:17:54.000]  後面沒有東西來推動你
[00:17:54.000 --> 00:17:58.000]  你每踏出一步都好像很虛無一樣
[00:17:58.000 --> 00:18:00.000]  但是你的腳就踏在了
[00:18:00.000 --> 00:18:03.000]  很紮實的石頭的上方
[00:18:03.000 --> 00:18:06.000]  這個很紮實的石頭是什麼呢?
[00:18:06.000 --> 00:18:08.000]  就是神的話語
[00:18:08.000 --> 00:18:11.000]  當我們靠著神的話語踏出來
[00:18:11.000 --> 00:18:14.000]  我們就能夠活出我們的信心
[00:18:14.000 --> 00:18:17.000]  羅馬書十章十七節告訴我們
[00:18:17.000 --> 00:18:20.000]  信心是出於神的話語
[00:18:20.000 --> 00:18:24.000]  其實「機電戰勝米電人」這個故事
[00:18:24.000 --> 00:18:25.000]  是我們很熟悉
[00:18:25.000 --> 00:18:28.000]  但是是一個信心的故事
[00:18:28.000 --> 00:18:29.000]  你等一下就會看到
[00:18:29.000 --> 00:18:33.000]  神是測試機電和以色列人的信心
[00:18:33.000 --> 00:18:36.000]  當他們信靠神的話語的時候
[00:18:36.000 --> 00:18:39.000]  神就帶領他們得勝
[00:18:39.000 --> 00:18:42.000]  但是在機電帶領以色列人
[00:18:42.000 --> 00:18:44.000]  救贖以色列人之前
[00:18:44.000 --> 00:18:48.000]  神是首先要給機電和以色列人
[00:18:48.000 --> 00:18:50.000]  有信心的測試
[00:18:50.000 --> 00:18:54.000]  有人說不能夠被測試的信心
[00:18:54.000 --> 00:18:57.000]  是不能夠信靠的信心
[00:18:57.000 --> 00:19:00.000]  有很多人的信心是什麼呢?
[00:19:00.000 --> 00:19:03.000]  只不過是一種感覺
[00:19:03.000 --> 00:19:06.000]  他們是對信心有信心
[00:19:06.000 --> 00:19:10.000]  他們是有信心能夠得到信心
[00:19:10.000 --> 00:19:13.000]  而不是真真正正是他們的信心
[00:19:13.000 --> 00:19:17.000]  有一個牧師在一個國際的會議
[00:19:17.000 --> 00:19:19.000]  大家在開會
[00:19:19.000 --> 00:19:21.000]  有一個董事就說
[00:19:21.000 --> 00:19:24.000]  讓我們一起憑著信心踏出第一步
[00:19:24.000 --> 00:19:27.000]  每個人都說Amen!Amen!
[00:19:27.000 --> 00:19:30.000]  我們憑著信心踏出第一步
