
[00:00:00.000 --> 00:00:05.000]  各位弟兄妹讓我們在聆聽主導以先
[00:06:40.000 --> 00:06:43.000]  排球不夠就打籃球
[00:06:43.000 --> 00:06:45.000]  於是一三五就排球
[00:06:45.000 --> 00:06:47.000]  二四就打籃球
[00:06:47.000 --> 00:06:50.000]  星期六就回學校打羽毛球
[00:06:50.000 --> 00:06:52.000]  好像體育健將
[00:06:52.000 --> 00:06:53.000]  但沒有張利
[00:06:53.000 --> 00:06:54.000]  不太行
[00:06:54.000 --> 00:06:57.000]  但這樣運動
[00:06:57.000 --> 00:07:02.000]  就發覺小腿經常痠痛
[00:07:02.000 --> 00:07:05.000]  大家知道運動要不斷急速跑
[00:07:05.000 --> 00:07:07.000]  特別打排球
[00:07:07.000 --> 00:07:13.000]  要做蹲立動作
[00:07:13.000 --> 00:07:15.000]  小腿就很痠痛
[00:07:15.000 --> 00:07:17.000]  他說你有沒有留意
[00:07:17.000 --> 00:07:19.000]  我們當年打排球很痠痛
[00:07:19.000 --> 00:07:22.000]  所以肌肉就越來越長大
[00:07:22.000 --> 00:07:24.000]  你有沒有留意
[00:07:24.000 --> 00:07:27.000]  我記得小腿越來越紮實
[00:07:27.000 --> 00:07:30.000]  這些就是肌肉的特色
[00:07:30.000 --> 00:07:32.000]  今天不是說醫療
[00:07:32.000 --> 00:07:35.000]  醫療在主題後面已經說了一段時間
[00:07:35.000 --> 00:07:40.000]  不過原來在人體的發展上
[00:07:40.000 --> 00:07:43.000]  上帝已經有一個特別的設計
[00:07:43.000 --> 00:07:46.000]  人不可以不動
[00:07:46.000 --> 00:07:49.000]  人要動才能夠生存
[00:07:49.000 --> 00:07:52.000]  所以為什麼叫做生活生活
[00:07:52.000 --> 00:07:54.000]  你知道什麼叫生活嗎
[00:07:54.000 --> 00:07:57.000]  你要活就要生
[00:07:57.000 --> 00:08:00.000]  肌肉要生就要活
[00:08:00.000 --> 00:08:01.000]  那你就要動
[00:08:01.000 --> 00:08:06.000]  所以當人停止活動的時候
[00:08:06.000 --> 00:08:08.000]  只需要三至六個星期
[00:08:08.000 --> 00:08:13.000]  其實人體的肌肉就已經消失了6%
[00:08:13.000 --> 00:08:17.000]  如果你在七個月內完全沒有做任何運動的時候
[00:08:17.000 --> 00:08:22.000]  基本上35%的肌肉已經完全失去
[00:08:22.000 --> 00:08:28.000]  結局可能只剩下皮包骨的狀態
[00:08:28.000 --> 00:08:33.000]  那種痛就不是肌肉訓練出來的痛
[00:08:33.000 --> 00:08:38.000]  不過當我聽完師兄說完這番說話之後
[00:08:38.000 --> 00:08:40.000]  其實就很有趣
[00:08:40.000 --> 00:08:44.000]  我經常想起人的靈性其實都很類似
[00:08:44.000 --> 00:08:48.000]  這個師兄也是一個弟兄
[00:08:48.000 --> 00:08:51.000]  有時候我去做物理治療的時候
[00:08:51.000 --> 00:08:53.000]  就跟他聊聊聖經的事情
[00:08:53.000 --> 00:08:55.000]  大家有話題就聊
[00:08:55.000 --> 00:09:00.000]  我就跟他說每個基督徒的靈性要成長
[00:09:00.000 --> 00:09:04.000]  其實同樣需要有這個過程
[00:09:04.000 --> 00:09:08.000]  在不斷運用我們的靈性的過程裡
[00:09:08.000 --> 00:09:11.000]  其實可能會經歷很多傷痛
[00:09:11.000 --> 00:09:14.000]  甚至可能會受傷害
[00:09:14.000 --> 00:09:22.000]  但是這些傷害卻真真正正能夠使我們靈性更加健壯地成長
[00:09:22.000 --> 00:09:27.000]  靈性是從來不可以在溫室裡栽培出來的
[00:09:27.000 --> 00:09:32.000]  簡單來說靈性不是在一間美輪美奐的教堂裡
[00:09:32.000 --> 00:09:36.000]  就可以自動生成出來的
[00:09:36.000 --> 00:09:40.000]  有些基督徒就否定我這個說法
[00:09:40.000 --> 00:09:42.000]  牧師啊你知道嗎?
[00:09:42.000 --> 00:09:45.000]  我們教堂用多少時間去修理彩色玻璃
[00:09:45.000 --> 00:09:50.000]  用多少時間去修理好教會的冷氣系統
[00:09:50.000 --> 00:09:53.000]  我們用多少錢去裝這些影音系統
[00:09:53.000 --> 00:09:55.000]  音響絕對是世界一流的
[00:09:55.000 --> 00:10:00.000]  我們教會用多少錢去修理連廁所都很舒適
[00:10:00.000 --> 00:10:04.000]  這樣我們的靈性回到教堂就會覺得很受保護
[00:10:04.000 --> 00:10:07.000]  神的靈都好像在我們周圍環繞著我們
[00:10:07.000 --> 00:10:09.000]  怎麼會對靈性沒有幫助
[00:10:09.000 --> 00:10:14.000]  沒錯,這些只能幫助你有一個美好的屬靈的感覺
[00:10:14.000 --> 00:10:19.000]  但沒有真正操練到你的屬靈的靈性成長
[00:10:19.000 --> 00:10:23.000]  而這也是今天我想和大家看這段聖經的主題
[00:10:23.000 --> 00:10:26.000]  這段聖經會和大家再次去看
[00:10:26.000 --> 00:10:30.000]  在門徒訓練當中的一個危機
[00:10:30.000 --> 00:10:33.000]  就是人云亦云
[00:10:33.000 --> 00:10:36.000]  人家說什麼你又聽了
[00:10:36.000 --> 00:10:40.000]  當是真的照樣去看
[00:10:40.000 --> 00:10:43.000]  我們先看看這段聖經說什麼
[00:10:43.000 --> 00:10:47.000]  我們再次打開馬達福音第十六章
[00:10:47.000 --> 00:10:50.000]  第十三節至第二十節我們讀一下
[00:10:50.000 --> 00:10:53.000]  漢中已經幫我們讀了一次
[00:10:53.000 --> 00:10:56.000]  我們自己讀多一次可以深入一點認識
[00:10:56.000 --> 00:11:03.000]  我們一起打開一起讀
[00:11:03.000 --> 00:11:08.000]  馬達福音第十六章第十三節開始
[00:11:08.000 --> 00:11:13.000]  耶穌到了埃塞尼亞肥納比的境內
[00:11:13.000 --> 00:11:18.000]  就問門徒說人說我人子是誰
[00:11:18.000 --> 00:11:22.000]  他們說有人說是施洗的約翰
[00:11:22.000 --> 00:11:29.000]  有人說是以利亞又有人說是耶利米或先知裡的一位
[00:11:29.000 --> 00:11:33.000]  耶穌說你們說我是誰
[00:11:33.000 --> 00:11:39.000]  西門彼得回答說你是基督是永生神的兒子
[00:11:39.000 --> 00:11:45.000]  耶穌對他說西門伯略拿你是有福的
[00:11:45.000 --> 00:11:49.000]  因為這不是屬血肉的只是你的
[00:11:49.000 --> 00:11:53.000]  乃是我在天上的父子時的
[00:11:53.000 --> 00:11:56.000]  我還告訴你你是彼得
[00:11:56.000 --> 00:12:01.000]  我要把我的教會建造在這盤石上
[00:12:01.000 --> 00:12:05.000]  陰間的權柄不能勝過他
[00:12:05.000 --> 00:12:08.000]  我要把天國的約時給你
[00:12:08.000 --> 00:12:14.000]  凡你在地上所捆綁的在天上也要開綁
[00:12:14.000 --> 00:12:20.000]  凡你在地上所釋放的在天上也要釋放
[00:12:20.000 --> 00:12:26.000]  當下耶穌祝父門徒不可對人說他是基督
[00:12:26.000 --> 00:12:28.000]  這聖經很特別
[00:12:28.000 --> 00:12:36.000]  特別在於有很多經文已經被基督教會誤解到不知道什麼程度
[00:12:36.000 --> 00:12:39.000]  今天我們嘗試逐步拆解
[00:12:39.000 --> 00:12:41.000]  我會分為三個部分和大家一起思想
[00:12:41.000 --> 00:12:45.000]  第十六章第十三至第十四節
[00:12:45.000 --> 00:12:46.000]  我給了一個副題
[00:12:46.000 --> 00:12:51.000]  參與在迎合大眾歡迎神學的危機
[00:12:51.000 --> 00:12:54.000]  門口分裂的其中一個最大的危險
[00:12:54.000 --> 00:12:57.000]  在上星期我們已經說過
[00:12:57.000 --> 00:13:01.000]  就是我們產生誤會
[00:13:01.000 --> 00:13:03.000]  我們以為自己什麼都知道
[00:13:03.000 --> 00:13:05.000]  以為我們自己很清楚
[00:13:05.000 --> 00:13:09.000]  我們以為已經完全明白上帝的心思意念
[00:13:09.000 --> 00:13:15.000]  但其實很多地方完全是半知半解的情況
[00:13:15.000 --> 00:13:17.000]  在這樣的狀態下
[00:13:17.000 --> 00:13:21.000]  我們很容易對上帝的說話有誤會
[00:13:21.000 --> 00:13:25.000]  甚至對我們的主有誤解
[00:13:25.000 --> 00:13:28.000]  上星期我們已經說過了
[00:13:28.000 --> 00:13:29.000]  不再重複
[00:13:29.000 --> 00:13:35.000]  大家可以回去看上星期的高清廣播
[00:13:35.000 --> 00:13:39.000]  但既然如此
[00:13:39.000 --> 00:13:44.000]  我們要去防備自己不要誤會主
[00:13:44.000 --> 00:13:48.000]  甚至不要誤會上帝的說話啟示的時候
[00:13:48.000 --> 00:13:51.000]  我們跌入另一個層次
[00:13:51.000 --> 00:13:56.000]  也是很流行很普遍的狀態
[00:13:56.000 --> 00:13:59.000]  就是我們跟著大圍去走
[00:13:59.000 --> 00:14:02.000]  為什麼我們會跟著大圍去走呢
[00:14:02.000 --> 00:14:05.000]  因為最主要的就是跟大圍走
[00:14:05.000 --> 00:14:06.000]  應該沒有錯
[00:14:06.000 --> 00:14:08.000]  陽群心理
[00:14:08.000 --> 00:14:14.000]  尤其是信徒絕大部分都是很多時候不看聖經的
[00:14:14.000 --> 00:14:20.000]  很依賴目者去講道
[00:14:20.000 --> 00:14:21.000]  我們已經說了很長時間
[00:14:21.000 --> 00:14:25.000]  一般教會講道30分鐘是大限
[00:14:25.000 --> 00:14:28.000]  我們教會講道一個小時
[00:14:28.000 --> 00:14:32.000]  其實我講幾個小時也可以
[00:14:32.000 --> 00:14:33.000]  但不想太長
[00:14:33.000 --> 00:14:35.000]  因為大家也很辛苦
[00:14:35.000 --> 00:14:37.000]  有時候坐著聽這麼久
[00:14:37.000 --> 00:14:40.000]  於是乎
[00:14:40.000 --> 00:14:42.000]  牧師講多少就多少
[00:14:42.000 --> 00:14:44.000]  自己又不看聖經
[00:14:44.000 --> 00:14:45.000]  甚至牧師講什麼
[00:14:45.000 --> 00:14:47.000]  全盤照收
[00:14:47.000 --> 00:14:48.000]  牧師不會錯的
[00:14:48.000 --> 00:14:50.000]  牧師不會錯的
[00:14:50.000 --> 00:14:53.000]  Sandy也說牧師會錯的
[00:14:53.000 --> 00:14:55.000]  牧師不會錯的
[00:14:55.000 --> 00:14:57.000]  牧師不會錯的
[00:14:57.000 --> 00:14:59.000]  會錯的
[00:14:59.000 --> 00:15:03.000]  牧師會不會立心做錯事呢
[00:15:03.000 --> 00:15:07.000]  立心講錯一段聖經會不會呢
[00:15:07.000 --> 00:15:09.000]  不敢說了
[00:15:09.000 --> 00:15:11.000]  我做牧師就敢說了
[00:15:11.000 --> 00:15:12.000]  會的
[00:15:12.000 --> 00:15:13.000]  有些牧者會這樣
[00:15:13.000 --> 00:15:15.000]  立心去講一些
[00:15:15.000 --> 00:15:18.000]  似是非的道理
[00:15:18.000 --> 00:15:22.000]  為了教會聖公需要
[00:15:22.000 --> 00:15:24.000]  上星期我已經說過了
[00:15:24.000 --> 00:15:28.000]  殿堂不是牧者的死穴
[00:15:28.000 --> 00:15:31.000]  教會一講到錢的時候
[00:15:31.000 --> 00:15:34.000]  牧者很多時候
[00:15:34.000 --> 00:15:36.000]  機會跌倒
[00:15:36.000 --> 00:15:38.000]  都是在這些講錢的時候
[00:15:38.000 --> 00:15:41.000]  因為他要有足夠的
[00:15:41.000 --> 00:15:42.000]  籌募經費
[00:15:42.000 --> 00:15:44.000]  否則搞不成就不成功
[00:15:44.000 --> 00:15:47.000]  不成功就是牧師失敗
[00:15:47.000 --> 00:15:50.000]  很多時候
[00:15:50.000 --> 00:15:52.000]  於是乎大衛的信徒
[00:15:52.000 --> 00:15:54.000]  不想想太多
[00:15:54.000 --> 00:15:56.000]  牧師講多少就多少
[00:15:56.000 --> 00:16:00.000]  連牧師都照牧師講多少給他聽
[00:16:00.000 --> 00:16:02.000]  他就照聽
[00:16:02.000 --> 00:16:03.000]  全盤照收
[00:16:03.000 --> 00:16:05.000]  但是大家知不知道
[00:16:05.000 --> 00:16:07.000]  當我們去聽一些流行
[00:16:07.000 --> 00:16:11.000]  或者普及大為歡迎的神學
[00:16:11.000 --> 00:16:14.000]  其實是很危險的
[00:16:14.000 --> 00:16:17.000]  因為很多大為歡迎的神學
[00:16:17.000 --> 00:16:19.000]  很吸引
[00:16:19.000 --> 00:16:21.000]  譬如我不怕直接說
[00:16:21.000 --> 00:16:23.000]  Purpose Driven Church
[00:16:23.000 --> 00:16:26.000]  使命教會這種思想
[00:16:26.000 --> 00:16:29.000]  很留在教會近代
[00:16:29.000 --> 00:16:32.000]  至少過去這幾十年
[00:16:32.000 --> 00:16:34.000]  由這個所謂Rick Warren這個牧者
[00:16:34.000 --> 00:16:36.000]  所傳講出來的道理
[00:16:36.000 --> 00:16:38.000]  所寫的書
[00:16:38.000 --> 00:16:40.000]  荼毒了不少的教會
[00:16:40.000 --> 00:16:41.000]  荼毒了不少的人
[00:16:41.000 --> 00:16:42.000]  另一間教會
[00:16:42.000 --> 00:16:44.000]  Willow Creek Church
[00:16:44.000 --> 00:16:47.000]  同樣傳遞出這個Community Church觀念
[00:16:47.000 --> 00:16:49.000]  Mega Church Model
[00:16:49.000 --> 00:16:50.000]  巨型教會觀念
[00:16:50.000 --> 00:16:53.000]  結局造成了信徒不斷以為
[00:16:53.000 --> 00:16:56.000]  大的教會就是成功的教會
[00:16:56.000 --> 00:16:58.000]  這兩個這麼吸引的神學
[00:16:58.000 --> 00:17:01.000]  可以說是廣泛地在華人教會裡
[00:17:01.000 --> 00:17:03.000]  甚至世界教會裡
[00:17:03.000 --> 00:17:04.000]  廣泛地使用
[00:17:04.000 --> 00:17:07.000]  甚至使不新的經費時間
[00:17:07.000 --> 00:17:09.000]  去投入其中
[00:17:09.000 --> 00:17:12.000]  這些事工觀念
[00:17:12.000 --> 00:17:15.000]  甚至有出賣課程
[00:17:15.000 --> 00:17:18.000]  來售賣給不同的教會
[00:17:18.000 --> 00:17:20.000]  希望不同的教會
[00:17:20.000 --> 00:17:23.000]  都取用他們的思維
[00:17:23.000 --> 00:17:26.000]  這種思維的毒性非常高
[00:17:26.000 --> 00:17:30.000]  不只是指這兩種觀念
[00:17:30.000 --> 00:17:32.000]  其實很多流行的神學
[00:17:32.000 --> 00:17:35.000]  都是毒性非常高
[00:17:35.000 --> 00:17:37.000]  我們有沒有留意到
[00:17:37.000 --> 00:17:39.000]  我們所處身的世界
[00:17:39.000 --> 00:17:42.000]  神學是充滿了毒性的神學
[00:17:42.000 --> 00:17:44.000]  包圍著我們呢
[00:17:44.000 --> 00:17:47.000]  今天我們看這段聖經
[00:17:47.000 --> 00:17:50.000]  就是指出這個狀態
[00:17:50.000 --> 00:17:51.000]  我們看回這段聖經
[00:17:51.000 --> 00:17:54.000]  第十三至十四節
[00:17:54.000 --> 00:17:56.000]  十三至十四節這樣說
[00:17:56.000 --> 00:17:59.000]  耶穌到了埃塞尼亞肥納比的境內
[00:17:59.000 --> 00:18:00.000]  就問門徒說
[00:18:00.000 --> 00:18:01.000]  人說我
[00:18:01.000 --> 00:18:03.000]  人子是誰
[00:18:03.000 --> 00:18:05.000]  他們說有人說是施洗的約翰
[00:18:05.000 --> 00:18:06.000]  有人說是以利亞
[00:18:06.000 --> 00:18:08.000]  又有人說是耶利米和
[00:18:08.000 --> 00:18:10.000]  先知裡的一位
[00:18:10.000 --> 00:18:12.000]  在這段聖經裡
[00:18:12.000 --> 00:18:14.000]  首先說了給我們知道
[00:18:14.000 --> 00:18:17.000]  耶穌的門徒被耶穌
[00:18:17.000 --> 00:18:21.000]  從沿海地區的地方帶到
[00:18:21.000 --> 00:18:26.000]  可以說是東北地區
[00:18:26.000 --> 00:18:31.000]  耶路撒冷以北的
[00:18:31.000 --> 00:18:37.000]  一個猶太人非常尊重的地區
[00:18:37.000 --> 00:18:40.000]  叫做埃塞尼亞肥納比
[00:18:40.000 --> 00:18:42.000]  埃塞尼亞肥納比
[00:18:42.000 --> 00:18:45.000]  如果大家查一下英文名字
[00:18:45.000 --> 00:18:47.000]  就叫做Caesarea Philippi
[00:18:47.000 --> 00:18:51.000]  在沿海也有同一個城市
[00:18:51.000 --> 00:18:54.000]  叫做埃塞尼亞Caesarea
[00:18:54.000 --> 00:18:55.000]  同名的
[00:18:55.000 --> 00:18:57.000]  其實Caesarea是誰來的呢
[00:18:57.000 --> 00:18:59.000]  其實是當時一個君王
[00:18:59.000 --> 00:19:01.000]  在羅馬帝國裡
[00:19:01.000 --> 00:19:03.000]  為了紀念他去統治
[00:19:03.000 --> 00:19:05.000]  在世界不同的地方
[00:19:05.000 --> 00:19:07.000]  於是不同的地方
[00:19:07.000 --> 00:19:10.000]  尤其是屬地的希律王
[00:19:10.000 --> 00:19:12.000]  利用這個機會
[00:19:12.000 --> 00:19:16.000]  將城市重新命名
[00:19:16.000 --> 00:19:20.000]  成為了展示出對這個宗主國
[00:19:20.000 --> 00:19:24.000]  羅馬帝國的尊重
[00:19:24.000 --> 00:19:28.000]  既然沿海地區已經有一個城市
[00:19:28.000 --> 00:19:30.000]  叫做Caesarea已經建了
[00:19:30.000 --> 00:19:35.000]  那他還要繼續歌頌他
[00:19:35.000 --> 00:19:37.000]  在東北的地區
[00:19:37.000 --> 00:19:40.000]  唯有將這個名字再加一點
[00:19:40.000 --> 00:19:43.000]  加上Philippi這個名稱
[00:19:43.000 --> 00:19:46.000]  這是當時管治這個地方
[00:19:46.000 --> 00:19:48.000]  的一位希律王
[00:19:48.000 --> 00:19:50.000]  他自己的名字
[00:19:50.000 --> 00:19:52.000]  Herald Philip
[00:19:52.000 --> 00:19:55.000]  為了和他敬拜
[00:19:55.000 --> 00:19:58.000]  尊重的羅馬君王Caesarea
[00:19:58.000 --> 00:20:00.000]  於是他就將君王的名擺前
[00:20:00.000 --> 00:20:02.000]  然後將自己的名擺後
[00:20:02.000 --> 00:20:04.000]  相傳他也埋葬在這個城市
[00:20:04.000 --> 00:20:05.000]  所以順理成章
[00:20:05.000 --> 00:20:07.000]  將這個城市改為這個名字
[00:20:07.000 --> 00:20:09.000]  是非常之恰當
[00:20:09.000 --> 00:20:11.000]  但更特別的
[00:20:11.000 --> 00:20:13.000]  這個地方是什麼地區呢
[00:20:13.000 --> 00:20:15.000]  如果大家去熟悉
[00:20:15.000 --> 00:20:19.000]  或者去過以色列旅遊的人
[00:20:19.000 --> 00:20:21.000]  有沒有興趣
[00:20:21.000 --> 00:20:23.000]  原本我打算過兩年和師母
[00:20:23.000 --> 00:20:25.000]  現在退休
[00:20:25.000 --> 00:20:27.000]  現在我們時間多一些
[00:20:27.000 --> 00:20:29.000]  不用看小孩
[00:20:29.000 --> 00:20:31.000]  原本打算去以色列走一圈
[00:20:31.000 --> 00:20:33.000]  看看我去過
[00:20:33.000 --> 00:20:35.000]  這個地方很特別
[00:20:35.000 --> 00:20:40.000]  因為這個地方是約旦河的起源地
[00:20:40.000 --> 00:20:44.000]  如果大家熟悉巴勒斯坦地圖
[00:20:44.000 --> 00:20:46.000]  我們會明白到
[00:20:46.000 --> 00:20:48.000]  在愛沙尼亞
[00:20:48.000 --> 00:20:50.000]  菲律賓這個地區
[00:20:50.000 --> 00:20:52.000]  叫做黑門山
[00:20:52.000 --> 00:20:53.000]  熟悉吧
[00:20:53.000 --> 00:20:54.000]  這個名字聽過了
[00:20:54.000 --> 00:20:57.000]  黑門山就是以色列人
[00:20:57.000 --> 00:21:01.000]  依靠約旦河的源頭之一
[00:21:01.000 --> 00:21:03.000]  約旦河的源頭
[00:21:03.000 --> 00:21:05.000]  基本上有好幾個
[00:21:05.000 --> 00:21:10.000]  黑門山是其中一個地方
[00:21:10.000 --> 00:21:12.000]  另一個地方是在哪裡呢
[00:21:12.000 --> 00:21:16.000]  就是黎巴嫩山的山脈以南端
[00:21:16.000 --> 00:21:19.000]  黎巴嫩大家應該是Lebanon
[00:21:19.000 --> 00:21:21.000]  應該大家很熟悉的
[00:21:21.000 --> 00:21:23.000]  打仗中
[00:21:23.000 --> 00:21:27.000]  這個地方專門出的木材
[00:21:27.000 --> 00:21:29.000]  有沒有記得
