
[00:00:00.000 --> 00:00:05.180]  各位聽聽節目的各位朋友你們好
[00:01:58.040 --> 00:02:00.040]  「風蕭蕭兮逆水寒」
[00:02:00.040 --> 00:02:05.040]  這裏是講到京阿離開他的國家
[00:02:05.040 --> 00:02:09.040]  遠赴秦國準備刺殺秦始皇的時候
[00:02:09.040 --> 00:02:11.040]  這兩句話
[00:02:11.040 --> 00:02:13.040]  「風蕭蕭兮逆水寒」
[00:02:13.040 --> 00:02:16.040]  「狀時一去兮不復回」
[00:02:16.040 --> 00:02:20.040]  想起這兩個故事非常有趣
[00:02:20.040 --> 00:02:23.040]  無論是京阿還是以忽
[00:02:23.040 --> 00:02:27.040]  都是企圖秘密帶武器進入皇宮
[00:02:27.040 --> 00:02:28.040]  刺殺皇帝
[00:02:28.040 --> 00:02:32.040]  但是兩個故事的結局是完全不同的
[00:02:32.040 --> 00:02:34.040]  京阿失敗而死
[00:02:34.040 --> 00:02:36.040]  狀時一去兮不復回
[00:02:36.040 --> 00:02:38.040]  以忽卻是成功
[00:02:38.040 --> 00:02:41.040]  為甚麼會有這樣的分別呢?
[00:02:41.040 --> 00:02:44.040]  當你研讀以忽的故事的時候
[00:02:44.040 --> 00:02:45.040]  作為一個中國人
[00:02:45.040 --> 00:02:47.040]  我們很自然就想到
[00:02:47.040 --> 00:02:51.040]  耳熟能詳的故事「屠窮避嫣」
[00:02:51.040 --> 00:02:53.040]  京阿刺秦王
[00:02:53.040 --> 00:02:55.040]  首先我們看看京阿的故事
[00:02:55.040 --> 00:02:59.040]  根據《史記刺客列傳》的描述
[00:02:59.040 --> 00:03:01.040]  秦王和他身邊的群臣
[00:03:01.040 --> 00:03:06.040]  都沒有想到京阿是一個刺客
[00:03:06.040 --> 00:03:08.040]  屠窮避嫣的時候
[00:03:08.040 --> 00:03:13.040]  大家都注目那張燕國篤坑的地圖
[00:03:13.040 --> 00:03:15.040]  沒有留意京阿的行動
[00:03:15.040 --> 00:03:17.040]  就在這個時候
[00:03:17.040 --> 00:03:18.040]  京阿突然有所行動
[00:03:18.040 --> 00:03:19.040]  出其不意
[00:03:19.040 --> 00:03:21.040]  右手拿著利刃
[00:03:21.040 --> 00:03:24.040]  左手拿著秦王的衣袖
[00:03:24.040 --> 00:03:25.040]  秦王害怕
[00:03:25.040 --> 00:03:27.040]  爭奪衣袖
[00:03:27.040 --> 00:03:29.040]  想拔劍自衛
[00:03:29.040 --> 00:03:31.040]  但是劍太長了
[00:03:31.040 --> 00:03:34.040]  在劍袋裏面拔不出來
[00:03:34.040 --> 00:03:36.040]  於是他只能走
[00:03:36.040 --> 00:03:38.040]  拔腳逃跑
[00:03:38.040 --> 00:03:39.040]  我們很奇怪
[00:03:39.040 --> 00:03:41.040]  京阿怎會失敗呢?
[00:03:41.040 --> 00:03:46.040]  他所用的是天下最鋒利的除天人匕首
[00:03:46.040 --> 00:03:50.040]  而且是插滿了最劇毒素
[00:03:50.040 --> 00:03:52.040]  只要秦始皇的身體
[00:03:52.040 --> 00:03:53.040]  任何一部分
[00:03:53.040 --> 00:03:55.040]  有任何損傷
[00:03:55.040 --> 00:03:57.040]  碰到毒素的時候
[00:03:57.040 --> 00:03:59.040]  那就一命嗚呼了
[00:03:59.040 --> 00:04:01.040]  就算是最輕微的傷
[00:04:01.040 --> 00:04:03.040]  都會致於死命
[00:04:03.040 --> 00:04:05.040]  但京阿竟然之間
[00:04:05.040 --> 00:04:07.040]  只好傷不到秦始皇
[00:04:07.040 --> 00:04:09.040]  並且被他爭奪
[00:04:09.040 --> 00:04:13.040]  並在秦王大殿活演一場生死追擊戰
[00:04:13.040 --> 00:04:15.040]  彼此追逐
[00:04:15.040 --> 00:04:18.040]  最後秦王的御醫
[00:04:18.040 --> 00:04:19.040]  下無邪
[00:04:19.040 --> 00:04:23.040]  就向京阿扔了一個藥箱下去
[00:04:23.040 --> 00:04:25.040]  完全沒有人加以援手
[00:04:25.040 --> 00:04:28.040]  史記稱群臣皆惡
[00:04:28.040 --> 00:04:29.040]  卒起不二
[00:04:29.040 --> 00:04:31.040]  盡失其道
[00:04:31.040 --> 00:04:34.040]  更何況秦王穿的是寬袍大袖
[00:04:34.040 --> 00:04:36.040]  行動不便
[00:04:36.040 --> 00:04:37.040]  而京阿有備而來
[00:04:37.040 --> 00:04:39.040]  身上衣服一定輕便得多
[00:04:39.040 --> 00:04:43.040]  但京阿竟然追不到秦王
[00:04:43.040 --> 00:04:46.040]  而且距離越來越遠
[00:04:46.040 --> 00:04:48.040]  更加有時間給秦王
[00:04:48.040 --> 00:04:51.040]  將他身上的配件拔了出來
[00:04:51.040 --> 00:04:54.040]  並且斬斷了京阿的左腿
[00:04:54.040 --> 00:04:56.040]  斷了腿的京阿
[00:04:56.040 --> 00:04:58.040]  坐在地上
[00:04:58.040 --> 00:05:00.040]  只能夠拿出他的匕首
[00:05:00.040 --> 00:05:01.040]  當飛刀
[00:05:01.040 --> 00:05:03.040]  扔向秦王
[00:05:03.040 --> 00:05:07.040]  但最後一擊不中
[00:05:07.040 --> 00:05:09.040]  只中銅柱
[00:05:09.040 --> 00:05:12.040]  京阿當場被殺死
[00:05:12.040 --> 00:05:14.040]  這個經過精心謀劃
[00:05:14.040 --> 00:05:16.040]  長期籌備的暗殺
[00:05:16.040 --> 00:05:19.040]  竟然徹底失敗
[00:05:19.040 --> 00:05:23.040]  並且賠上田剛和范于奇的兩條人命
[00:05:23.040 --> 00:05:28.040]  而關係燕國秦王的次秦大計
[00:05:28.040 --> 00:05:31.040]  也功敗垂成
[00:05:31.040 --> 00:05:33.040]  京阿失敗
[00:05:33.040 --> 00:05:37.040]  很明顯是他身手實在太差勁
[00:05:37.040 --> 00:05:40.040]  《史記·京阿傳》有此說法
[00:05:40.040 --> 00:05:42.040]  好讀書激儉
[00:05:42.040 --> 00:05:45.040]  即是京阿從小就喜歡讀書
[00:05:45.040 --> 00:05:47.040]  喜歡寶劍
[00:05:47.040 --> 00:05:49.040]  但是劍術其實很有限
[00:05:49.040 --> 00:05:52.040]  曾經拜名師蓋獵
[00:05:52.040 --> 00:05:54.040]  老師責備他一兩句
[00:05:54.040 --> 00:05:55.040]  他就忽就而去
[00:05:55.040 --> 00:05:57.040]  全虛心學習
[00:05:57.040 --> 00:05:59.040]  是一個不學無術的人
[00:05:59.040 --> 00:06:04.040]  這次失敗改寫了整個中國歷史的發展
[00:06:04.040 --> 00:06:06.040]  秦始皇最後吞併六國
[00:06:06.040 --> 00:06:08.040]  統一天下
[00:06:08.040 --> 00:06:10.040]  在位期間大肆殺戮
[00:06:10.040 --> 00:06:13.040]  死於暴政之下無數
[00:06:13.040 --> 00:06:18.040]  但他也成為了中國第一個一統大國的皇帝
[00:06:18.040 --> 00:06:20.040]  所以叫做秦始皇
[00:06:20.040 --> 00:06:23.040]  秦始皇在位期間推動了很多計劃
[00:06:23.040 --> 00:06:27.040]  時代的偉大建設和制度改革
[00:06:27.040 --> 00:06:32.040]  不僅鞏固了統一帝國的防禦和交通網絡
[00:06:32.040 --> 00:06:36.040]  也為後世中國版圖奠定了基礎
[00:06:36.040 --> 00:06:38.040]  他有甚麼成就呢?
[00:06:38.040 --> 00:06:41.040]  我們可以看到最出名的萬里長城
[00:06:41.040 --> 00:06:48.040]  連接收足由西的臨潮東至遼東的萬里長城
[00:06:48.040 --> 00:06:53.040]  用來抵禦北方的匈奴南下侵擾
[00:06:53.040 --> 00:06:58.040]  秦直道和驰道也是非常出名的
[00:06:58.040 --> 00:07:01.040]  修建以咸陽為中心
[00:07:01.040 --> 00:07:03.040]  驰道指交通網的大道
[00:07:03.040 --> 00:07:05.040]  好像我們現在說的freeway
[00:07:05.040 --> 00:07:09.040]  其中秦直道是從咸陽直達九縣
[00:07:09.040 --> 00:07:11.040]  即是今天的內蒙古
[00:07:11.040 --> 00:07:13.040]  全長七百多公里
[00:07:13.040 --> 00:07:17.040]  大大提升了軍隊的調動和物資運送
[00:07:17.040 --> 00:07:23.040]  更有利於交通、運輸和商業
[00:07:23.040 --> 00:07:28.040]  秦始皇也對水利的建設極有成就
[00:07:28.040 --> 00:07:31.040]  包括建設領渠
[00:07:31.040 --> 00:07:33.040]  修建廣西的興安
[00:07:33.040 --> 00:07:37.040]  連接長江的水系、珠江的水系
[00:07:37.040 --> 00:07:42.040]  解決了當時嶺南糧草運輸的問題
[00:07:42.040 --> 00:07:47.040]  又將勁水引入落水,將關中的平原變成屋野
[00:07:47.040 --> 00:07:53.040]  耕田肥沃,為秦國提供強大的經濟和農業的支撐
[00:07:53.040 --> 00:07:58.040]  他又建造了陵墓和在都城的建設
[00:07:58.040 --> 00:08:00.040]  秦始皇所建造的兵馬俑
[00:08:00.040 --> 00:08:05.040]  和西安、陸山修築規模宏大的地下皇陵
[00:08:05.040 --> 00:08:11.040]  地宮中甚至是灌輸大量水銀模擬的江河湖海
[00:08:11.040 --> 00:08:16.040]  他所造的咸陽宮和阿房宮都是非常偉大的建設
[00:08:16.040 --> 00:08:19.040]  除了實體的土木建設
[00:08:19.040 --> 00:08:23.040]  秦始皇也推行深遠的制度建設
[00:08:23.040 --> 00:08:27.040]  統一度量衡、貨幣、統一文字
[00:08:27.040 --> 00:08:32.040]  改為小船、實行郡縣制、廢除分封制
[00:08:32.040 --> 00:08:35.040]  建立中央集權體系
[00:08:35.040 --> 00:08:41.040]  又下令居同軌、統一車輛輪距、促進交通發達
[00:08:41.040 --> 00:08:47.040]  無可否認,千古一帝的秦始皇確是一個偉大的中國皇帝
[00:08:47.040 --> 00:08:51.040]  但同時也是中國最殘暴的皇帝
[00:08:51.040 --> 00:08:54.040]  難怪用了這麼多年來打下江山
[00:08:54.040 --> 00:08:57.040]  傳到第二代,宣告崩潰
[00:08:57.040 --> 00:09:01.040]  看完經過次秦皇的故事之後
[00:09:01.040 --> 00:09:05.040]  我們又來看看以弗刺魔鴨王伊基倫
[00:09:05.040 --> 00:09:09.040]  根據《史詩記》第三章十二至三十節記載
[00:09:09.040 --> 00:09:13.040]  以色列人被魔鴨人奴役了有十八年之久
[00:09:13.040 --> 00:09:19.040]  密瓦敏人的以弗進行刺殺魔鴨王伊基倫的計劃
[00:09:19.040 --> 00:09:23.040]  藉口以色列托他帶禮物給伊基倫王
[00:09:23.040 --> 00:09:28.040]  秘密將一把兩刃劍藏在右腳的衣服裏
[00:09:28.040 --> 00:09:34.040]  以弗獻完禮物後就將那些帶禮物的人打發走
[00:09:34.040 --> 00:09:36.040]  只剩下他自己的人
[00:09:36.040 --> 00:09:40.040]  即是減輕了伊基倫王的顧慮和懷疑
[00:09:40.040 --> 00:09:45.040]  接著藉口有一件秘密的事要稟告王
[00:09:45.040 --> 00:09:48.040]  於是王就打發左右士納退下
[00:09:48.040 --> 00:09:52.040]  以弗趁著這個時候用左手拔出劍來
[00:09:52.040 --> 00:09:58.040]  刺入王的土腹當中然後他就將門盡都關閉
[00:09:58.040 --> 00:10:00.040]  然後悄悄離開
[00:10:00.040 --> 00:10:06.040]  其餘的人見到門關鎖以為王在大解去廁所
[00:10:06.040 --> 00:10:09.040]  後來怎麼這麼久都不見出來呢?
[00:10:09.040 --> 00:10:14.040]  於是破門而入才發現王已經死了
[00:10:14.040 --> 00:10:17.040]  而以弗也逃脫了
[00:10:17.040 --> 00:10:21.040]  看來以弗的身手確是比敬愛敏捷得多
[00:10:21.040 --> 00:10:27.040]  不過最重要的都是因為以弗是耶和華所興起的拯救者
[00:10:27.040 --> 00:10:30.040]  但當我們再詳細看這段經文的時候
[00:10:30.040 --> 00:10:35.040]  我們發覺以弗的計劃的確是比敬愛的計劃高明得多
[00:10:35.040 --> 00:10:37.040]  十六節至二十六節是這樣說的
[00:10:37.040 --> 00:10:41.040]  以弗打了一把兩刃的劍
[00:10:41.040 --> 00:10:45.040]  長一袖戴在右腿上衣服裏面
[00:10:45.040 --> 00:10:48.040]  他將禮物獻給摩訶王伊基倫
[00:10:48.040 --> 00:10:51.040]  原來伊基王是極之肥胖的
[00:10:51.040 --> 00:10:56.040]  以弗獻完禮物就將抬禮物的人打發走
[00:10:56.040 --> 00:11:00.040]  自己就從靠近吉格撞石之地回來
[00:11:00.040 --> 00:11:05.040]  說:「王啊!我有一件秘密的事去詛咒你!」
[00:11:05.040 --> 00:11:07.040]  王說:「迴避吧!」
[00:11:07.040 --> 00:11:10.040]  於是左右侍納的人都退出去
[00:11:10.040 --> 00:11:12.040]  以弗來到王的面前
[00:11:12.040 --> 00:11:15.040]  王獨自一人坐在樑樓上
[00:11:15.040 --> 00:11:19.040]  以弗說:「我奉神的名報告你一件事!」
[00:11:19.040 --> 00:11:21.040]  王就從座位中站起來
[00:11:21.040 --> 00:11:23.040]  以弗就伸出左手
[00:11:23.040 --> 00:11:26.040]  從右腿中拔出劍來
[00:11:26.040 --> 00:11:28.040]  刺入王的土腹
[00:11:28.040 --> 00:11:30.040]  整把劍刺了進去
[00:11:30.040 --> 00:11:32.040]  劍就被那些肥肉夾住
[00:11:32.040 --> 00:11:37.040]  他沒有從王的土腹拔出劍來
[00:11:37.040 --> 00:11:39.040]  將劍繼續刺下去
[00:11:39.040 --> 00:11:41.040]  刺痛到後身
[00:11:41.040 --> 00:11:44.040]  以弗就出到去遊廊
[00:11:44.040 --> 00:11:48.040]  將樓門盡都關鎖
[00:11:48.040 --> 00:11:50.040]  以弗出來的時候
[00:11:50.040 --> 00:11:54.040]  王的僕人看到鎖了門
[00:11:54.040 --> 00:11:57.040]  就說:「他一定是在樓上大解的」
[00:11:57.040 --> 00:11:59.040]  「他們等得煩」
[00:11:59.040 --> 00:12:01.040]  「這麼久都不見人」
[00:12:01.040 --> 00:12:02.040]  「當然有事了」
[00:12:02.040 --> 00:12:04.040]  於是破門而入
[00:12:04.040 --> 00:12:06.040]  當他們進去門的時候
[00:12:06.040 --> 00:12:09.040]  才發覺皇帝已經死了
[00:12:09.040 --> 00:12:11.040]  倒在地上
[00:12:11.040 --> 00:12:13.040]  他們耽誤的時間
[00:12:13.040 --> 00:12:15.040]  讓以弗有機會逃跑
[00:12:15.040 --> 00:12:17.040]  經過鑿石之地
[00:12:17.040 --> 00:12:19.040]  逃到濟爾瀨
[00:12:19.040 --> 00:12:22.040]  這個故事非常有趣
[00:12:22.040 --> 00:12:25.040]  以弗為何會行刺成功呢?
[00:12:25.040 --> 00:12:28.040]  第一個要素就是他知己知彼
[00:12:28.040 --> 00:12:30.040]  《川子兵法》有云
[00:12:30.040 --> 00:12:33.040]  知己知彼,百戰百勝
[00:12:33.040 --> 00:12:36.040]  以弗知道自己是用左手的人
[00:12:36.040 --> 00:12:39.040]  他就盡量利用這個特點
[00:12:39.040 --> 00:12:43.040]  其次摩訶王伊基倫是一個極肥胖的人
[00:12:43.040 --> 00:12:46.040]  他又利用這個特點出奇制勝
[00:12:46.040 --> 00:12:48.040]  以弗的計劃是這樣
[00:12:48.040 --> 00:12:53.040]  將一把兩刃劍藏在右腿的衣服裏
[00:12:53.040 --> 00:12:56.040]  一般人都是用右手
[00:12:56.040 --> 00:12:59.040]  尤其是辯雅文支派的人
[00:12:59.040 --> 00:13:02.040]  名字叫做「右手仔」
[00:13:02.040 --> 00:13:04.040]  因為辯雅文這個字
[00:13:04.040 --> 00:13:07.040]  在希伯來文就是「右手仔」的意思
[00:13:07.040 --> 00:13:09.040]  Son of the Right
[00:13:09.040 --> 00:13:13.040]  所以用左手去右腿的衣服拿劍
[00:13:13.040 --> 00:13:16.040]  是不容易發覺的
[00:13:16.040 --> 00:13:19.040]  因為沒有人預料到他是一個左手仔
[00:13:19.040 --> 00:13:22.040]  因為一看就知道他是辯雅文人
[00:13:22.040 --> 00:13:25.040]  辯雅文是右手仔嘛
[00:13:25.040 --> 00:13:27.040]  其次我們看看伊倫的身材
[00:13:27.040 --> 00:13:30.040]  正如他是一個極肥胖的人
[00:13:30.040 --> 00:13:33.040]  希伯來文所以就好像肥牛一樣
[00:13:33.040 --> 00:13:35.040]  意思告訴你兩件事
[00:13:35.040 --> 00:13:38.040]  在過去日子他奴役以色列人
[00:13:38.040 --> 00:13:40.040]  從他身上賺到盆滿缽滿
[00:13:40.040 --> 00:13:42.040]  以至他奢華過活
[00:13:42.040 --> 00:13:43.040]  天天吃大餐
[00:13:43.040 --> 00:13:45.040]  好像養肥牛一樣
[00:13:45.040 --> 00:13:48.040]  這樣的肥牛最適宜宰割
[00:13:48.040 --> 00:13:50.040]  由於他這樣的身材
[00:13:50.040 --> 00:13:52.040]  行動不便
[00:13:52.040 --> 00:13:54.040]  在單對單的情況下
[00:13:54.040 --> 00:13:59.040]  自然不及善於用左手仔的以弗的對手
[00:13:59.040 --> 00:14:01.040]  所以最重要的一件事
[00:14:01.040 --> 00:14:03.040]  要造成一個一對一的局面
[00:14:03.040 --> 00:14:05.040]  以弗就有所為了
[00:14:05.040 --> 00:14:08.040]  這與荊軻似秦王的故事完全不同
[00:14:08.040 --> 00:14:10.040]  在一對一的局面當中
[00:14:10.040 --> 00:14:13.040]  荊軻也不是秦始皇的對手
[00:14:13.040 --> 00:14:17.040]  究竟怎樣可以造成一對一的局面呢
[00:14:17.040 --> 00:14:20.040]  以弗的計劃是根據三大要素
[00:14:20.040 --> 00:14:25.040]  第一他懂得利用伊基倫皇的貪的弱點
[00:14:25.040 --> 00:14:30.040]  伊基倫是一個貪飲貪食貪財貪勢的人
[00:14:30.040 --> 00:14:34.040]  所以以弗就送禮物給伊基倫來親近他
[00:14:34.040 --> 00:14:36.040]  根據17-18節所記載
[00:14:36.040 --> 00:14:38.040]  這個禮物既多而大
[00:14:38.040 --> 00:14:40.040]  所以有很多人抬
[00:14:40.040 --> 00:14:43.040]  這是第一點利用人的弱點
[00:14:43.040 --> 00:14:47.040]  第二他一定是得到伊基倫皇的信任
[00:14:47.040 --> 00:14:49.040]  如果他得不到伊基倫皇的信任
[00:14:49.040 --> 00:14:52.040]  就造不成一對一的局面
[00:14:52.040 --> 00:14:55.040]  那他怎樣去得到伊基倫皇的信任呢
[00:14:55.040 --> 00:14:59.040]  首先他將抬禮物的人打發走
[00:14:59.040 --> 00:15:01.040]  只剩下他自己一個人
[00:15:01.040 --> 00:15:03.040]  面對自己的皇
[00:15:03.040 --> 00:15:05.040]  從皇的眼中看來
[00:15:05.040 --> 00:15:07.040]  你只是伊弗一個人
[00:15:07.040 --> 00:15:08.040]  威脅不大
[00:15:08.040 --> 00:15:11.040]  自然疏於防範
[00:15:11.040 --> 00:15:16.040]  第三他更加利用伊基倫對他的信任
[00:15:16.040 --> 00:15:20.040]  我們要明白昔日皇宮的設計
[00:15:20.040 --> 00:15:24.040]  根據考古學家Halpern的研究
[00:15:24.040 --> 00:15:27.040]  那時候皇宮可以分為三部分
[00:15:27.040 --> 00:15:33.040]  外堂就是伊弗抬禮物的人可以去的地方
[00:15:33.040 --> 00:15:35.040]  這是外堂
[00:15:35.040 --> 00:15:38.040]  內堂就是觀眾廳
[00:15:38.040 --> 00:15:40.040]  是群臣聚集的地方
[00:15:40.040 --> 00:15:42.040]  外人不能進去
[00:15:42.040 --> 00:15:45.040]  第三就是內室
[00:15:45.040 --> 00:15:47.040]  皇帝所在的地方
[00:15:47.040 --> 00:15:49.040]  聖經這裡叫做樑樓
[00:15:49.040 --> 00:15:52.040]  Upper Room of His Summer Palace
[00:15:52.040 --> 00:15:54.040]  只有皇帝在
[00:15:54.040 --> 00:15:56.040]  是皇帝私人的地方
[00:15:56.040 --> 00:16:00.040]  第十九節有段非常有趣的聖經文
[00:16:00.040 --> 00:16:07.040]  伊弗自己卻從靠近吉甲鑿石之地回來
[00:16:07.040 --> 00:16:08.040]  奇怪
[00:16:08.040 --> 00:16:12.040]  為什麼十九節有這麼古怪的聖經
[00:16:12.040 --> 00:16:15.040]  你現在不是進了皇宮嗎
[00:16:15.040 --> 00:16:21.040]  為什麼又要從近吉甲鑿石之地回來
[00:16:21.040 --> 00:16:22.040]  什麼意思呢
[00:16:22.040 --> 00:16:27.040]  當然他自己從靠近吉甲鑿石之地回來
[00:16:27.040 --> 00:16:29.040]  自己就是指伊弗
[00:16:29.040 --> 00:16:31.040]  鑿石這個字
[00:16:31.040 --> 00:16:34.040]  希伯來文叫做Pasalim
[00:16:34.040 --> 00:16:37.040]  直譯為雕刻的石像
[00:16:37.040 --> 00:16:39.040]  是一個偶像 是一個石像
[00:16:39.040 --> 00:16:43.040]  所以NIV這個英文的日本譯為Idol
[00:16:43.040 --> 00:16:47.040]  但為什麼無端端提到吉甲呢
[00:16:47.040 --> 00:16:49.040]  吉甲是什麼地方呢
[00:16:49.040 --> 00:16:52.040]  原來吉甲就是以色列人
[00:16:52.040 --> 00:16:55.040]  經過了四十年在曠野流蕩
[00:16:55.040 --> 00:16:58.040]  最後在約書亞領導之下
[00:16:58.040 --> 00:17:01.040]  神奇地過了約旦河
[00:17:01.040 --> 00:17:03.040]  並且過了約旦河之後
[00:17:03.040 --> 00:17:06.040]  去到吉甲的地方安營
[00:17:06.040 --> 00:17:10.040]  他們又從約旦河拿了十二塊石
[00:17:10.040 --> 00:17:13.040]  納在吉甲以為紀念
[00:17:13.040 --> 00:17:16.040]  所以吉甲這個字的意思是滾的意思
[00:17:16.040 --> 00:17:19.040]  表示以色列人將埃及羞辱
[00:17:19.040 --> 00:17:22.040]  從他們身上滾走了
[00:17:22.040 --> 00:17:25.040]  後來以色列人進入了迦南之後
[00:17:25.040 --> 00:17:27.040]  他們又離棄神 敬拜巴力
[00:17:27.040 --> 00:17:32.040]  耶和華的使者又從吉甲上到波金
[00:17:32.040 --> 00:17:37.040]  向在波金聚集的以色列人嚴厲警告他們
[00:17:37.040 --> 00:17:40.040]  以色列人聽到之後就向耶和華獻祭
[00:17:40.040 --> 00:17:42.040]  所以從上述的背景看來
[00:17:42.040 --> 00:17:46.040]  我們繞了十九節其實是一個相關語
[00:17:46.040 --> 00:17:48.040]  一方面是表明的意思
[00:17:48.040 --> 00:17:52.040]  以弗走到大堂上所侍納的偶像
[00:17:52.040 --> 00:17:54.040]  好像是向他致敬一樣
[00:17:54.040 --> 00:17:58.040]  令伊基倫王以為他真的好像祭司一類的人物
[00:17:58.040 --> 00:18:02.040]  所以可以去到這些神像面前
[00:18:02.040 --> 00:18:05.040]  知道一些秘密或者知道一些東西
[00:18:05.040 --> 00:18:07.040]  所以當以弗告訴他
[00:18:07.040 --> 00:18:09.040]  我有件機密事稟告他的時候
[00:18:09.040 --> 00:18:13.040]  這個王以為他從神靈裡面得到一些秘密
[00:18:13.040 --> 00:18:15.040]  他就好像一個祭司一樣
[00:18:15.040 --> 00:18:18.040]  他就知道一些東西就要稟告給他
[00:18:18.040 --> 00:18:21.040]  所以立即吩咐左右侍納的退出
[00:18:21.040 --> 00:18:24.040]  造成了一對一的局面
[00:18:24.040 --> 00:18:27.040]  其實這裡有一個更深層的意思
[00:18:27.040 --> 00:18:33.040]  這些石頭其實是正式代表在吉甲的石碑
[00:18:33.040 --> 00:18:36.040]  是神派以弗的一個使命
[00:18:36.040 --> 00:18:40.040]  從魔壓人奴役中解放出來
[00:18:40.040 --> 00:18:43.040]  叫他們的羞辱滾走了
[00:18:43.040 --> 00:18:46.040]  好像在埃及羞辱滾走一樣
[00:18:46.040 --> 00:18:48.040]  他就帶著使命來到這裡
[00:18:48.040 --> 00:18:51.040]  這個使命正是從神領受的
[00:18:51.040 --> 00:18:54.040]  事實上這一類的相關語
[00:18:54.040 --> 00:18:57.040]  在史記是非常普遍的
[00:18:57.040 --> 00:18:59.040]  在20節以弗對王說
[00:18:59.040 --> 00:19:02.040]  我奉神的名報告你一件事
[00:19:02.040 --> 00:19:06.040]  神這個字希伯來文是 Elohim
[00:19:06.040 --> 00:19:08.040]  而不是用 Yahweh
[00:19:08.040 --> 00:19:11.040]  Yahweh 是以色列人對神名字的尊稱
[00:19:11.040 --> 00:19:13.040]  意思是守約的神
[00:19:13.040 --> 00:19:16.040]  但是 Elohim 是一個普通的字
[00:19:16.040 --> 00:19:18.040]  有時候我們可以形容我們三一的神
[00:19:18.040 --> 00:19:21.040]  也可以形容神靈
[00:19:21.040 --> 00:19:24.040]  任何一個神靈都是 Elohim
[00:19:24.040 --> 00:19:26.040]  甚至可以做天使
[00:19:26.040 --> 00:19:29.040]  這個經文是一個相關語的例子
[00:19:29.040 --> 00:19:32.040]  以弗其實是指耶和華神
[00:19:32.040 --> 00:19:36.040]  但是伊基倫就以為是指他所供奉的神明
[00:19:36.040 --> 00:19:40.040]  以弗就是利用伊基倫對他的信任
[00:19:40.040 --> 00:19:43.040]  然後造成了一對一的局面
[00:19:43.040 --> 00:19:45.040]  並且更有機會逃脫
[00:19:45.040 --> 00:19:48.040]  因為他沒有將劍拔出
[00:19:48.040 --> 00:19:50.040]  劍就被肥肉夾住
[00:19:50.040 --> 00:19:53.040]  以致他並沒有染上血跡
[00:19:53.040 --> 00:19:55.040]  也沒有被王的使者發覺
