
[00:00:00.000 --> 00:00:03.200]  (影片即將開始,請點擊右下角的「訂閱」按鈕)
[00:03:37.000 --> 00:03:44.000]  上帝賜給我很好,我覺得上帝的計劃能夠在我身上實踐。
[00:03:44.000 --> 00:03:47.000]  還是你會想,其實我信了耶穌這麼久,
[00:03:47.000 --> 00:03:50.000]  我仍然覺得好像不太滿足,
[00:03:50.000 --> 00:03:56.000]  上帝的應許,上帝的寶貝應許在我生命當中好像還沒有實踐。
[00:03:56.000 --> 00:04:02.000]  這對夫婦我叫做敬虔人的缺陷的原因是這樣的,
[00:04:02.000 --> 00:04:04.000]  請我們看聖經,路加福音第一章,
[00:04:04.000 --> 00:04:10.000]  第五節開始說,當猶大王希律的時候,
[00:04:10.000 --> 00:04:16.000]  亞比亞班裡面有一個人,有一個祭司叫做撒加利亞。
[00:04:16.000 --> 00:04:23.000]  這裡提到猶大王希律,因為當時羅馬分了地區,
[00:04:23.000 --> 00:04:26.000]  猶大地區屬於大希律,
[00:04:26.000 --> 00:04:31.000]  在公元前的37年開始到4年之間統治猶大地方。
[00:04:31.000 --> 00:04:34.000]  大希律王是一個偉大的建築家,
[00:04:34.000 --> 00:04:37.000]  如果你去過以色列旅行,你都會知道我說什麼,
[00:04:37.000 --> 00:04:43.000]  到現在他的遺址,差不多在以色列裡面是無人能及,
[00:04:43.000 --> 00:04:46.000]  就是他留下來的建築,
[00:04:46.000 --> 00:04:50.000]  如果你去過蓋薩尼亞,一個很美麗的海港,
[00:04:50.000 --> 00:04:53.000]  那裡有他皇宮的遺址,很大膽地創新,
[00:04:53.000 --> 00:04:57.000]  當時把他的地方延伸出去半島,
[00:04:57.000 --> 00:05:01.000]  然後建了一個皇宮在那裡,270度可以看到海洋,
[00:05:01.000 --> 00:05:03.000]  是一個很偉大的建築家。
[00:05:03.000 --> 00:05:09.000]  在山上建了他的下宮,在他的財富的支持之下,
[00:05:09.000 --> 00:05:14.000]  幫助猶太人用40年的時間收集聖殿。
[00:05:14.000 --> 00:05:19.000]  很喜歡建築的一個皇帝,當然他也是一個非常猜疑的皇帝等等。
[00:05:19.000 --> 00:05:28.000]  在那個時候,有一個祭司,屬於雅比亞班裡面的一個祭司,
[00:05:28.000 --> 00:05:31.000]  什麼叫雅比亞班呢?
[00:05:31.000 --> 00:05:39.000]  舊約的大衛王,他不單止準備建聖殿的材料留給他的兒子,
[00:05:39.000 --> 00:05:43.000]  而且聖殿設立了很多制度,包括師班,
[00:05:43.000 --> 00:05:52.000]  包括了憲制用的祭司的行政階級,
[00:05:52.000 --> 00:05:55.000]  他將祭司分成24個班,
[00:05:55.000 --> 00:05:59.000]  24個班按當時大衛身邊的那些祭司領袖,
[00:05:59.000 --> 00:06:04.000]  都有不同的名稱,其中在第八班裡面,就叫做雅比亞,
[00:06:04.000 --> 00:06:09.000]  如果你有機會去看看歷代至上24章,
[00:06:09.000 --> 00:06:11.000]  你就會把這裡寫得很清楚。
[00:06:11.000 --> 00:06:16.000]  24個班裡面,他將祭司每一次去聖殿工作,
[00:06:16.000 --> 00:06:19.000]  都是分開有秩序的,按著不同的時間,
[00:06:19.000 --> 00:06:23.000]  一班一班去到聖殿裡面工作。
[00:06:23.000 --> 00:06:27.000]  而當時在耶穌的時代,究竟有多少祭司在耶路撒冷呢?
[00:06:27.000 --> 00:06:30.000]  有很多悉經的學者都有不同的猜測,
[00:06:30.000 --> 00:06:34.000]  有些最少有八千個,有些最多有二萬多個,
[00:06:34.000 --> 00:06:39.000]  比較縱容的就說大約有一萬八千個。
[00:06:39.000 --> 00:06:42.000]  在這麼多的祭司裡面,他們分開組別,
[00:06:42.000 --> 00:06:45.000]  除了猶太人的三大節日,
[00:06:45.000 --> 00:06:49.000]  即是如意節、五旬節、鑄棚節,
[00:06:49.000 --> 00:06:51.000]  這三大節日之外,所有祭司出動,
[00:06:51.000 --> 00:06:54.000]  因為實在不夠人,要幫忙獻祭,
[00:06:54.000 --> 00:06:58.000]  要幫忙為百姓祈禱之外,
[00:06:58.000 --> 00:07:01.000]  其他的時間,他們會當值,
[00:07:01.000 --> 00:07:04.000]  當值一當就當一個禮拜。
[00:07:04.000 --> 00:07:08.000]  如果我們這樣計算的話,
[00:07:08.000 --> 00:07:12.000]  大概一個祭司除了三大節日之外,
[00:07:12.000 --> 00:07:15.000]  他每一年有兩個禮拜當值時間,
[00:07:15.000 --> 00:07:17.000]  可能上半年一個禮拜,下半年一個禮拜,
[00:07:17.000 --> 00:07:21.000]  整個組別,就算你計算最少的人數,
[00:07:21.000 --> 00:07:25.000]  總共八千個祭司,當時一班都是幾百人,
[00:07:25.000 --> 00:07:28.000]  如果多一點可能是過千人。
[00:07:28.000 --> 00:07:31.000]  在這幾百人裡面,那禮拜當值,
[00:07:31.000 --> 00:07:36.000]  抽籤抽一個,就進入當時的聖所,
[00:07:36.000 --> 00:07:41.000]  你知道聖殿大概分開三個層面,
[00:07:41.000 --> 00:07:45.000]  第一個就是外院,所有人去那裡有獻祭的事,
[00:07:45.000 --> 00:07:49.000]  然後一個叫聖所,最後一個叫致聖所,
[00:07:49.000 --> 00:07:52.000]  致聖所就是大祭司一年一次才進入,
[00:07:52.000 --> 00:07:54.000]  在這個施恩寶座面前祈禱,
[00:07:54.000 --> 00:07:58.000]  中間有一個聖所,就是剛才我說的亞比亞班,
[00:07:58.000 --> 00:08:01.000]  或者亞比亞這個班別,或者其他班別,
[00:08:01.000 --> 00:08:04.000]  他們在這幾百人,甚至過千人當中,
[00:08:04.000 --> 00:08:07.000]  在當值的禮拜,就抽籤抽一個人,
[00:08:07.000 --> 00:08:16.000]  就進入到聖所裡面,負責香壇的獻祭,
[00:08:16.000 --> 00:08:21.000]  還有登台的點燈,就是這個祭司。
[00:08:21.000 --> 00:08:25.000]  現在就抽中了一個人,叫做撒加尼亞,
[00:08:25.000 --> 00:08:28.000]  你可以說是他人生侍奉的高峰,
[00:08:28.000 --> 00:08:31.000]  因為如果一千人裡面抽到出來,
[00:08:31.000 --> 00:08:34.000]  大概一千人裡面只有一次機會,
[00:08:34.000 --> 00:08:38.000]  在他侍奉最高峰的時間,就發生了這樣的事。
[00:08:38.000 --> 00:08:42.000]  聖經介紹這個人,他的太太叫伊麗莎白,
[00:08:42.000 --> 00:08:45.000]  Elizabeth是一個很美麗的名字,
[00:08:45.000 --> 00:08:49.000]  英女皇也用這個名稱,是一個很多人常用的名字,
[00:08:49.000 --> 00:08:53.000]  不知道大家知不知道撒加尼亞和伊麗莎白的名字是什麼意思?
[00:08:53.000 --> 00:08:56.000]  撒加尼亞的意思就是耶和華會記得的,
[00:08:56.000 --> 00:09:01.000]  上帝會紀念的,然後伊麗莎白的意思就是上帝的約,
[00:09:01.000 --> 00:09:05.000]  耶和華的約,如果將他們夫婦的名稱加起來,
[00:09:05.000 --> 00:09:10.000]  就是上帝不會忘記他們的約,上帝紀念他們的約。
[00:09:10.000 --> 00:09:14.000]  大概他們的父母都是一個敬虔的人,
[00:09:14.000 --> 00:09:18.000]  很想記得,雖然他們是希律王統治,
[00:09:18.000 --> 00:09:20.000]  一個外邦皇帝統治,
[00:09:20.000 --> 00:09:23.000]  雖然他們落在一個黑暗的時代,
[00:09:23.000 --> 00:09:26.000]  沒有上帝的話語,有幾百年的時間,
[00:09:26.000 --> 00:09:29.000]  但是上帝會紀念,憑信心繼續去侍奉神。
[00:09:29.000 --> 00:09:32.000]  一個這麼敬虔的夫婦。
[00:09:32.000 --> 00:09:36.000]  特別提到撒加尼亞,當然她是祭司的後裔,
[00:09:36.000 --> 00:09:41.000]  還有他太太伊麗莎白都是亞倫的後人。
[00:09:41.000 --> 00:09:50.000]  《舊約聖經》沒有規定一定要娶祭司的後裔為妻,
[00:09:50.000 --> 00:09:56.000]  但這裡特別強調,兩夫婦都是祭司的後人,
[00:09:56.000 --> 00:10:00.000]  一起侍奉神,很同心的一對夫婦。
[00:10:00.000 --> 00:10:02.000]  第六節特別形容,
[00:10:02.000 --> 00:10:05.000]  「他們二人在神面前都是二人,
[00:10:05.000 --> 00:10:10.000]  進行主的一切誡命禮儀,沒有可指責的。
[00:10:10.000 --> 00:10:16.000]  大概這三句話,他們二人進行神的律法,並且無可指責。
[00:10:16.000 --> 00:10:20.000]  這三句話大概是同義詞的平衡的三句話。
[00:10:20.000 --> 00:10:23.000]  從舊約角度來說,什麼是二人呢?
[00:10:23.000 --> 00:10:27.000]  二人就是聽神的說話,進行神的說話,誡命的人。
[00:10:27.000 --> 00:10:29.000]  同樣因為他進行神的說話,
[00:10:29.000 --> 00:10:34.000]  所以在行為上,在外顯的行為上是無可指責。
[00:10:34.000 --> 00:10:38.000]  《聖經》裡面用的無可指責,不是指這個人沒有犯罪,
[00:10:38.000 --> 00:10:41.000]  這個世界上根本沒有不犯罪的人。
[00:10:41.000 --> 00:10:46.000]  《聖經》說的無可指責,是指在外在的行為表現裡面,
[00:10:46.000 --> 00:10:49.000]  你找不到他有什麼被人攻擊的地方,
[00:10:49.000 --> 00:10:52.000]  也就是說按著律法來生活,
[00:10:52.000 --> 00:10:55.000]  起居飲食,他吃什麼,穿什麼,走什麼,
[00:10:55.000 --> 00:10:57.000]  怎麼侍奉,或者他道德標準,
[00:10:57.000 --> 00:11:02.000]  全部都是一個無可指責,沒有瑕疵的一個人。
[00:11:02.000 --> 00:11:06.000]  我在想,如果有一天我百年歸老,
[00:11:06.000 --> 00:11:09.000]  或者有一天離開世界,
[00:11:09.000 --> 00:11:11.000]  如果這幾句說話放在我墓碑裡面,
[00:11:11.000 --> 00:11:14.000]  我想都應該該死的。
[00:11:14.000 --> 00:11:19.000]  他是一個二人進行神的說話,無可指責的人,
[00:11:19.000 --> 00:11:22.000]  你覺得是不是很該死?
[00:11:22.000 --> 00:11:24.000]  是不是死得很該死?
[00:11:24.000 --> 00:11:27.000]  這樣死都應該算是這樣吧?
[00:11:27.000 --> 00:11:31.000]  大概這個都是很多認真基督徒一生所追求的目標。
[00:11:31.000 --> 00:11:33.000]  我希望在上帝面前,
[00:11:33.000 --> 00:11:36.000]  很清心地進行神的說話,
[00:11:36.000 --> 00:11:41.000]  實踐一個上帝要在這個時代行的見蹟。
[00:11:41.000 --> 00:11:43.000]  你同不同意?不知道同不同意?
[00:11:43.000 --> 00:11:46.000]  有多少人認為這是你的人生目標?
[00:11:46.000 --> 00:11:48.000]  有沒有?
[00:11:48.000 --> 00:11:52.000]  還是你覺得這些都很低層次?
[00:11:52.000 --> 00:11:54.000]  就是我要求高很多,
[00:11:54.000 --> 00:11:56.000]  或者當中有些高超一點的?
[00:11:56.000 --> 00:11:58.000]  我覺得這個對我來說,
[00:11:58.000 --> 00:12:01.000]  哇,真的是一個很榮幸的稱呼。
[00:12:01.000 --> 00:12:06.000]  大概聖經裡面沒有幾個人是這麼高榮譽被聖經所稱讚的。
[00:12:06.000 --> 00:12:08.000]  這對寂寂無名,
[00:12:08.000 --> 00:12:10.000]  如果不是《路加番》第一章記載,
[00:12:10.000 --> 00:12:12.000]  根本就是對他們完全不認識的人,
[00:12:12.000 --> 00:12:17.000]  但這對夫婦竟然有這麼崇高的讚譽。
[00:12:17.000 --> 00:12:20.000]  不過他們心中都有一個遺憾的,
[00:12:20.000 --> 00:12:22.000]  遺憾什麼呢?
[00:12:22.000 --> 00:12:24.000]  就是他們沒有小孩子。
[00:12:24.000 --> 00:12:26.000]  這對敬虔的夫婦,
[00:12:26.000 --> 00:12:28.000]  敬虔的祭司的後裔,
[00:12:28.000 --> 00:12:30.000]  他們很熱心侍奉,
[00:12:30.000 --> 00:12:32.000]  在道德上非常好,
[00:12:32.000 --> 00:12:34.000]  不過他們很盼望有小孩子,
[00:12:34.000 --> 00:12:36.000]  不過沒有小孩子。
[00:12:36.000 --> 00:12:38.000]  昨天我講道的時候,
[00:12:38.000 --> 00:12:40.000]  萬唐的人提醒我,
[00:12:40.000 --> 00:12:42.000]  黃昏崇拜的人提醒我,
[00:12:42.000 --> 00:12:44.000]  那句話是這麼說的,
[00:12:44.000 --> 00:12:46.000]  中國人說不孝有三,
[00:12:46.000 --> 00:12:48.000]  無後為大。
[00:12:48.000 --> 00:12:50.000]  這個都是古代中國人的想法,
[00:12:50.000 --> 00:12:52.000]  現在就相反的,
[00:12:52.000 --> 00:12:54.000]  現在有小孩子就真煩,
[00:12:54.000 --> 00:12:56.000]  沒有小孩子就真發達,
[00:12:56.000 --> 00:12:58.000]  現在是這樣想的。
[00:12:58.000 --> 00:13:00.000]  中國人就喜歡養狗仔貓仔,
[00:13:00.000 --> 00:13:02.000]  多於養小孩子。
[00:13:02.000 --> 00:13:04.000]  但是以前的世代,
[00:13:04.000 --> 00:13:06.000]  中國人也好,
[00:13:06.000 --> 00:13:08.000]  猶太人也好,
[00:13:08.000 --> 00:13:10.000]  沒有小孩子是很大的遺憾,
[00:13:10.000 --> 00:13:12.000]  特別猶太人,
[00:13:12.000 --> 00:13:14.000]  猶太人不單止從自己的
[00:13:14.000 --> 00:13:16.000]  傳宗接代的角度想,
[00:13:16.000 --> 00:13:18.000]  中國人就很重視這件事,
[00:13:18.000 --> 00:13:20.000]  猶太人還從另一個角度說,
[00:13:20.000 --> 00:13:22.000]  他們是上帝的子女,
[00:13:22.000 --> 00:13:24.000]  生命的賞賜是從神而來的,
[00:13:24.000 --> 00:13:26.000]  如果沒有子女的話,
[00:13:26.000 --> 00:13:28.000]  即是上帝不想賜我了,
[00:13:28.000 --> 00:13:30.000]  甚至是其他人會覺得,
[00:13:30.000 --> 00:13:32.000]  上帝要懲罰你了,
[00:13:32.000 --> 00:13:34.000]  所以沒有子女了。
[00:13:34.000 --> 00:13:36.000]  所以一個站在百姓面前,
[00:13:36.000 --> 00:13:38.000]  帶領百姓侍奉神的祭司,
[00:13:38.000 --> 00:13:40.000]  但是可能其他人會想,
[00:13:40.000 --> 00:13:42.000]  嗯,你不知道做了些什麼,
[00:13:42.000 --> 00:13:44.000]  上帝不讓子女來。
[00:13:44.000 --> 00:13:46.000]  你看見最後一節聖經,
[00:13:46.000 --> 00:13:48.000]  今天看經文最後一節,
[00:13:48.000 --> 00:13:50.000]  一章二十五節,
[00:13:50.000 --> 00:13:52.000]  最後有三個兒子之後,
[00:13:52.000 --> 00:13:54.000]  他怎樣說呢?
[00:13:54.000 --> 00:13:56.000]  怎樣看待我,
[00:13:56.000 --> 00:13:58.000]  要把我在人間的羞恥除掉。
[00:13:58.000 --> 00:14:00.000]  他覺得這種母世蚊仔,
[00:14:00.000 --> 00:14:02.000]  是一種羞辱來的。
[00:14:02.000 --> 00:14:04.000]  所以一個很大的遺憾,
[00:14:04.000 --> 00:14:06.000]  可能覺得這個遺憾,
[00:14:06.000 --> 00:14:08.000]  不單止是被人在背地裡說,
[00:14:08.000 --> 00:14:10.000]  而且這個遺憾是無法解決的,
[00:14:10.000 --> 00:14:12.000]  因為他們年紀老邁,
[00:14:12.000 --> 00:14:14.000]  過了新的年紀,
[00:14:14.000 --> 00:14:16.000]  所以只能夠繼續帶著這個遺憾,
[00:14:16.000 --> 00:14:18.000]  過了他們下半生,
[00:14:18.000 --> 00:14:20.000]  所以他們就不想再說了,
[00:14:20.000 --> 00:14:22.000]  因為他們的年紀老邁,
[00:14:22.000 --> 00:14:24.000]  過了他們下半生。
[00:14:24.000 --> 00:14:26.000]  一個這樣的背景,
[00:14:26.000 --> 00:14:28.000]  介紹了這對夫婦出場,
[00:14:28.000 --> 00:14:30.000]  接下來呢,
[00:14:30.000 --> 00:14:32.000]  聖經說,
[00:14:32.000 --> 00:14:34.000]  這對這麼敬虔的夫婦,
[00:14:34.000 --> 00:14:36.000]  他們真正的問題,
[00:14:36.000 --> 00:14:38.000]  真正的缺陷在哪裡呢?
[00:14:38.000 --> 00:14:40.000]  第八節說,
[00:14:40.000 --> 00:14:42.000]  撒加利亞就按著班次,
[00:14:42.000 --> 00:14:44.000]  在神面前供祭司的職份,
[00:14:44.000 --> 00:14:46.000]  按祭司的規矩,
[00:14:46.000 --> 00:14:48.000]  抽籤抽到聖殿門小學,
[00:14:48.000 --> 00:14:50.000]  這個就是我剛才說過的,
[00:14:50.000 --> 00:14:52.000]  可能在過百、幾百人,
[00:14:52.000 --> 00:14:54.000]  甚至千人的祭司裡面抽籤,
[00:14:54.000 --> 00:14:56.000]  大概在一生人裡面,
[00:14:56.000 --> 00:14:58.000]  只能夠有一次這樣的機會,
[00:14:58.000 --> 00:15:00.000]  進到聖所裡面燒香,
[00:15:00.000 --> 00:15:02.000]  和點燈。
[00:15:02.000 --> 00:15:06.000]  百姓在外面祈禱,
[00:15:06.000 --> 00:15:08.000]  百姓等待這個儀式,
[00:15:08.000 --> 00:15:10.000]  祭司出來之後,
[00:15:10.000 --> 00:15:12.000]  為他們祝福。
[00:15:12.000 --> 00:15:16.000]  在撒加利亞祈禱的時間,
[00:15:16.000 --> 00:15:22.000]  當然他會帶著整個以色列民去祈禱,
[00:15:22.000 --> 00:15:24.000]  因為他代表了整個國家,
[00:15:24.000 --> 00:15:26.000]  在他祈禱的時間,
[00:15:26.000 --> 00:15:28.000]  第十一節,
[00:15:28.000 --> 00:15:32.000]  有主的使者在香壇的右邊,
[00:15:32.000 --> 00:15:34.000]  即是燒香的時候,
[00:15:34.000 --> 00:15:36.000]  香壇的右邊,
[00:15:36.000 --> 00:15:38.000]  右邊大概說權柄,
[00:15:38.000 --> 00:15:40.000]  榮耀,
[00:15:40.000 --> 00:15:42.000]  也說相對私恩的地方,
[00:15:42.000 --> 00:15:44.000]  向他顯現,
[00:15:44.000 --> 00:15:46.000]  大概你看到聖經裡面,
[00:15:46.000 --> 00:15:48.000]  大部分看到天使顯現的人都很害怕,
[00:15:48.000 --> 00:15:50.000]  第二章我們看到,
[00:15:50.000 --> 00:15:54.000]  這個野地裡的牧羊人看到天使顯現,
[00:15:54.000 --> 00:15:56.000]  第一個反應都很害怕,
[00:15:56.000 --> 00:15:58.000]  聖經裡面除了少數人不害怕之外,
[00:15:58.000 --> 00:16:00.000]  多數人都害怕,
[00:16:00.000 --> 00:16:02.000]  大家記得誰不害怕?
[00:16:02.000 --> 00:16:04.000]  伊利亞就不害怕,
[00:16:04.000 --> 00:16:06.000]  你記得這個故事嗎?
[00:16:06.000 --> 00:16:08.000]  在葉王記上十九章,
[00:16:08.000 --> 00:16:10.000]  他被耶誓別人追殺的時候,
[00:16:10.000 --> 00:16:12.000]  他很憂愁,
[00:16:12.000 --> 00:16:14.000]  他很怨,
[00:16:14.000 --> 00:16:16.000]  死了還好,
[00:16:16.000 --> 00:16:18.000]  他就跑去西來半島,
[00:16:18.000 --> 00:16:22.000]  上帝派一個使者把他拍醒,
[00:16:22.000 --> 00:16:30.000]  起來吃了天使給他的餅,
[00:16:30.000 --> 00:16:34.000]  吃完之後他再睡,
[00:16:34.000 --> 00:16:36.000]  功力甚厚,
[00:16:36.000 --> 00:16:38.000]  他看到天使見慣見素,
[00:16:38.000 --> 00:16:40.000]  除了少數人之外,
[00:16:40.000 --> 00:16:42.000]  多數人看到,
[00:16:42.000 --> 00:16:44.000]  包括薩加利亞都害怕,
[00:16:44.000 --> 00:16:46.000]  天使跟他說,
[00:16:46.000 --> 00:16:48.000]  安慰他,
[00:16:48.000 --> 00:16:50.000]  你不用怕,
[00:16:50.000 --> 00:16:52.000]  第十三節,
[00:16:52.000 --> 00:16:54.000]  然後下面那句話,
[00:16:54.000 --> 00:16:56.000]  請大家留意,
[00:16:56.000 --> 00:16:58.000]  十三節,
[00:16:58.000 --> 00:17:00.000]  因為你的祈禱已經被聽見了,
[00:17:00.000 --> 00:17:02.000]  這個祈禱可能指薩加利亞以前的祈禱,
[00:17:02.000 --> 00:17:04.000]  希望一直向神求,
[00:17:04.000 --> 00:17:06.000]  一定會向神求,
[00:17:06.000 --> 00:17:08.000]  求有十元,
[00:17:08.000 --> 00:17:10.000]  甚至他現在進到聖所,
[00:17:10.000 --> 00:17:12.000]  為百姓祈禱之餘,
[00:17:12.000 --> 00:17:14.000]  他也為自己祈禱,
[00:17:14.000 --> 00:17:16.000]  求神憐憫他,
[00:17:16.000 --> 00:17:18.000]  一個侍奉的人,
[00:17:18.000 --> 00:17:20.000]  忠心到底,
[00:17:20.000 --> 00:17:22.000]  請你給我十元,
[00:17:22.000 --> 00:17:24.000]  天使說,
[00:17:24.000 --> 00:17:26.000]  神聽到祈禱了,
[00:17:26.000 --> 00:17:28.000]  很直接說,
[00:17:28.000 --> 00:17:30.000]  你的太太要給你生個兒子,
[00:17:30.000 --> 00:17:32.000]  你要給他起名叫約翰,
[00:17:32.000 --> 00:17:34.000]  但是薩加利亞聽見什麼反應呢?
[00:17:34.000 --> 00:17:36.000]  第十八節,
[00:17:36.000 --> 00:17:38.000]  薩加利亞對天使說,
[00:17:38.000 --> 00:17:40.000]  憑什麼我可知道這事呢?
[00:17:40.000 --> 00:17:42.000]  我已經老了,
[00:17:42.000 --> 00:17:44.000]  我的妻子年紀也老了,
[00:17:44.000 --> 00:17:46.000]  他第一個反應就是,
[00:17:46.000 --> 00:17:48.000]  真的嗎?
[00:17:48.000 --> 00:17:50.000]  我年紀大,
[00:17:50.000 --> 00:17:52.000]  我太太年紀大,
[00:17:52.000 --> 00:17:54.000]  怎麼可能有十元出現呢?
[00:17:54.000 --> 00:17:58.000]  是不是很有趣?
[00:17:58.000 --> 00:18:00.000]  天使說,
[00:18:00.000 --> 00:18:02.000]  你的祈禱蒙英文了,
[00:18:02.000 --> 00:18:04.000]  不過現在反過來,
[00:18:04.000 --> 00:18:06.000]  薩加利亞說,
[00:18:06.000 --> 00:18:08.000]  其實我剛才祈禱,
[00:18:08.000 --> 00:18:10.000]  只是說說而已,
[00:18:10.000 --> 00:18:12.000]  真的嗎?
[00:18:12.000 --> 00:18:14.000]  你記不記得,
[00:18:14.000 --> 00:18:16.000]  司徒長有一個類似的記載,
[00:18:16.000 --> 00:18:20.000]  當彼得給大希律的兒子,
[00:18:20.000 --> 00:18:22.000]  當時大希律已經去世了,
[00:18:22.000 --> 00:18:24.000]  另外一個希律王,
[00:18:24.000 --> 00:18:26.000]  是他的兒子,
[00:18:26.000 --> 00:18:28.000]  收了入監,
[00:18:28.000 --> 00:18:30.000]  因為先殺雅各,
[00:18:30.000 --> 00:18:34.000]  就逼迫將彼得收入監獄,
[00:18:34.000 --> 00:18:36.000]  教會全都起了去祈禱,
[00:18:36.000 --> 00:18:40.000]  當神念阮下一個大神跡,
[00:18:40.000 --> 00:18:42.000]  就是一重一重的監門打開,
[00:18:42.000 --> 00:18:44.000]  將彼得帶出來,
[00:18:44.000 --> 00:18:46.000]  彼得敲門的時間,
[00:18:46.000 --> 00:18:48.000]  有個侍女開門,
[00:18:48.000 --> 00:18:50.000]  聽見彼得的聲音,
[00:18:50.000 --> 00:18:52.000]  見到彼得都不懂得反應,
[00:18:52.000 --> 00:18:54.000]  走回去,門都未開,
[00:18:54.000 --> 00:18:56.000]  就跟他說,
[00:18:56.000 --> 00:18:58.000]  神聽我們祈禱了,
[00:18:58.000 --> 00:19:00.000]  那些人有什麼反應呢?
[00:19:00.000 --> 00:19:02.000]  瘋了,
[00:19:02.000 --> 00:19:04.000]  你見到嗎?
[00:19:04.000 --> 00:19:06.000]  祈就是這樣祈,
[00:19:06.000 --> 00:19:08.000]  不過實際上就不太相信,
[00:19:08.000 --> 00:19:12.000]  我們不要太怪責當時的人,
[00:19:12.000 --> 00:19:14.000]  其實我們都很類似的情況,
[00:19:14.000 --> 00:19:16.000]  祈就是這樣祈,
[00:19:16.000 --> 00:19:18.000]  不過我們不相信,
