
[00:00:00.000 --> 00:00:04.000]  各位主播早晨
[00:02:14.000 --> 00:02:16.000]  米家就把這一千一百世赫勒銀子還他母親
[00:02:16.000 --> 00:02:18.000]  他母親說
[00:02:18.000 --> 00:02:20.000]  我分出這銀子來為你獻給耶和華
[00:02:20.000 --> 00:02:22.000]  雕刻一個像鑄成一個像
[00:02:22.000 --> 00:02:24.000]  現在我還是交給你
[00:02:24.000 --> 00:02:26.000]  米家將銀子還他母親
[00:02:26.000 --> 00:02:28.000]  他母親將二百世赫勒銀子
[00:02:28.000 --> 00:02:30.000]  交給銀像
[00:02:30.000 --> 00:02:32.000]  雕刻一個像鑄成一個像
[00:02:32.000 --> 00:02:34.000]  安置在米家的屋內
[00:02:34.000 --> 00:02:36.000]  這米家有了神堂
[00:02:36.000 --> 00:02:38.000]  又製造伊法德和家中的神像
[00:02:38.000 --> 00:02:40.000]  分派他一個兒子作祭司
[00:02:40.000 --> 00:02:42.000]  那時以色列中沒有王
[00:02:42.000 --> 00:02:44.000]  各人任意而行
[00:02:44.000 --> 00:02:46.000]  猶大百年行有個少年人
[00:02:46.000 --> 00:02:48.000]  是猶大族的利美人
[00:02:48.000 --> 00:02:50.000]  他在那裡寄居
[00:02:50.000 --> 00:02:52.000]  這人離開猶大百里行城
[00:02:52.000 --> 00:02:54.000]  要找一個可住的地方
[00:02:54.000 --> 00:02:56.000]  行路的時候到了伊法連山地
[00:02:56.000 --> 00:02:58.000]  走到米家的家
[00:02:58.000 --> 00:03:00.000]  米家問他說
[00:03:00.000 --> 00:03:02.000]  你從哪裡來
[00:03:02.000 --> 00:03:04.000]  他回答說
[00:03:04.000 --> 00:03:06.000]  我從猶大百里行來
[00:03:06.000 --> 00:03:08.000]  我是利美人要找一個可住的地方
[00:03:08.000 --> 00:03:10.000]  米家說你可以住在我這裡
[00:03:10.000 --> 00:03:12.000]  我以你為父為祭司
[00:03:12.000 --> 00:03:14.000]  我每年給你十射赫勒銀子
[00:03:14.000 --> 00:03:16.000]  一套衣服
[00:03:16.000 --> 00:03:18.000]  和到日的食物
[00:03:18.000 --> 00:03:20.000]  利美人就盡了他的家
[00:03:20.000 --> 00:03:22.000]  利美人情願與那人同住
[00:03:22.000 --> 00:03:24.000]  那人看這少年人如同自己的兒子
[00:03:24.000 --> 00:03:26.000]  米家分派這少年的利美人作祭司
[00:03:26.000 --> 00:03:28.000]  他就住在米家的家裡
[00:03:28.000 --> 00:03:30.000]  米家說
[00:03:30.000 --> 00:03:32.000]  現在我知道耶和華
[00:03:32.000 --> 00:03:34.000]  必是福於我
[00:03:34.000 --> 00:03:36.000]  因我有一個利美人作祭司
[00:03:36.000 --> 00:03:38.000]  十八章
[00:03:38.000 --> 00:03:40.000]  那時以色列中沒有王
[00:03:40.000 --> 00:03:42.000]  但支派的人仍是沉地居住
[00:03:42.000 --> 00:03:44.000]  因為到那日的祭司
[00:03:44.000 --> 00:03:46.000]  他們還沒有在以色列支派中得地為業
[00:03:46.000 --> 00:03:48.000]  但人從索拉和以實圖
[00:03:48.000 --> 00:03:50.000]  打發本族中的五個勇士
[00:03:50.000 --> 00:03:52.000]  去仔細窺探那地
[00:03:52.000 --> 00:03:54.000]  吩咐他們說
[00:03:54.000 --> 00:03:56.000]  你們去窺探那地
[00:03:56.000 --> 00:03:58.000]  他們來到以法連山地
[00:03:58.000 --> 00:04:00.000]  進了米家的住宅
[00:04:00.000 --> 00:04:02.000]  就在那裡住宿
[00:04:02.000 --> 00:04:04.000]  他們臨近米家的住宅
[00:04:04.000 --> 00:04:06.000]  聽出少年利美人的口音來
[00:04:06.000 --> 00:04:08.000]  就進去問他說
[00:04:08.000 --> 00:04:10.000]  誰領你到這裡來
[00:04:10.000 --> 00:04:12.000]  你在這裡作什麼
[00:04:12.000 --> 00:04:14.000]  你在這裡得什麼
[00:04:14.000 --> 00:04:16.000]  他回答說
[00:04:16.000 --> 00:04:18.000]  米家待我如此如此
[00:04:18.000 --> 00:04:20.000]  請我作祭司
[00:04:20.000 --> 00:04:22.000]  他們對他說
[00:04:22.000 --> 00:04:24.000]  請你求問上帝
[00:04:24.000 --> 00:04:26.000]  使我們知道所行的道通達不通達
[00:04:26.000 --> 00:04:28.000]  祭司對他們說
[00:04:28.000 --> 00:04:30.000]  你們可以平平安安的去
[00:04:30.000 --> 00:04:32.000]  你們所行的道路
[00:04:32.000 --> 00:04:34.000]  是在耶和華面前的
[00:04:34.000 --> 00:04:36.000]  在一起祈禱
[00:04:36.000 --> 00:04:40.000]  希望我們喜主日
[00:04:40.000 --> 00:04:42.000]  聚集敬拜的時候
[00:04:42.000 --> 00:04:44.000]  願意你自己心滿意足
[00:04:44.000 --> 00:04:46.000]  不單止是在這個年中頭
[00:04:46.000 --> 00:04:48.000]  因著我們的聚集
[00:04:48.000 --> 00:04:50.000]  心滿意足
[00:04:50.000 --> 00:04:52.000]  也是在剩下的七天
[00:04:52.000 --> 00:04:54.000]  你在我們生命當中
[00:04:54.000 --> 00:04:56.000]  在我們的生活裡面
[00:04:56.000 --> 00:04:58.000]  得到滿足
[00:04:58.000 --> 00:05:00.000]  因為知道我們在生活當中
[00:05:00.000 --> 00:05:02.000]  嘗試過一個屬於你的人的生活
[00:05:02.000 --> 00:05:04.000]  嘗試過一個敬畏你的人的生活
[00:05:04.000 --> 00:05:06.000]  嘗試過一個敬畏你的人的生活
[00:05:06.000 --> 00:05:08.000]  嘗試過一個敬畏你的人的生活
[00:05:08.000 --> 00:05:10.000]  嘗試過一個敬畏你的人的生活
[00:05:10.000 --> 00:05:12.000]  天父你自己話
[00:05:12.000 --> 00:05:14.000]  今日向我們說話
[00:05:14.000 --> 00:05:16.000]  奉救主耶穌基督命求
[00:05:16.000 --> 00:05:22.000]  我給
[00:05:22.000 --> 00:05:24.000]  這篇講章
[00:05:24.000 --> 00:05:26.000]  宣講
[00:05:26.000 --> 00:05:28.000]  史詩紀十七十八章的題目是
[00:05:28.000 --> 00:05:30.000]  以色列的非耶化
[00:05:30.000 --> 00:05:32.000]  我們的非耶化
[00:05:32.000 --> 00:05:34.000]  非耶化就是把耶華剔走了
[00:05:34.000 --> 00:05:36.000]  將他非了
[00:05:36.000 --> 00:05:38.000]  雖然不是非
[00:05:38.000 --> 00:05:40.000]  其實你看這個故事
[00:05:40.000 --> 00:05:42.000]  你都明白是什麼意思
[00:05:42.000 --> 00:05:44.000]  在我小時候
[00:05:44.000 --> 00:05:46.000]  上主日學
[00:05:46.000 --> 00:05:48.000]  我不知道當中有些年青的
[00:05:48.000 --> 00:05:50.000]  或者上主日學
[00:05:50.000 --> 00:05:52.000]  成長班
[00:05:52.000 --> 00:05:54.000]  的感覺是怎麼樣
[00:05:54.000 --> 00:05:56.000]  小時候讀到史詩紀
[00:05:56.000 --> 00:05:58.000]  那些是英雄
[00:05:58.000 --> 00:06:00.000]  機癲
[00:06:00.000 --> 00:06:02.000]  參孫
[00:06:02.000 --> 00:06:04.000]  但是
[00:06:04.000 --> 00:06:06.000]  我小時候讀到
[00:06:06.000 --> 00:06:08.000]  一些歷史的印象
[00:06:08.000 --> 00:06:10.000]  在以色列人讀
[00:06:10.000 --> 00:06:12.000]  史詩紀
[00:06:12.000 --> 00:06:14.000]  讀約書亞紀
[00:06:14.000 --> 00:06:16.000]  在史詩紀的編者
[00:06:16.000 --> 00:06:18.000]  編撰這些故事結合成書的時候
[00:06:18.000 --> 00:06:20.000]  他就不覺得好笑
[00:06:20.000 --> 00:06:22.000]  我們看起來有一點點滑稽
[00:06:22.000 --> 00:06:24.000]  米加的媽媽
[00:06:24.000 --> 00:06:26.000]  發皺起來
[00:06:26.000 --> 00:06:28.000]  誰偷了我的錢
[00:06:28.000 --> 00:06:30.000]  我就去咒他母后
[00:06:30.000 --> 00:06:32.000]  咒自己的兒子
[00:06:32.000 --> 00:06:34.000]  嚇得被人侮辱
[00:06:34.000 --> 00:06:36.000]  媽媽的錢在這裡
[00:06:36.000 --> 00:06:38.000]  我們看起來好像有一點滑稽
[00:06:38.000 --> 00:06:40.000]  其實對於史詩紀的作者來說
[00:06:40.000 --> 00:06:42.000]  一點都不滑稽
[00:06:42.000 --> 00:06:44.000]  由約書亞到
[00:06:44.000 --> 00:06:46.000]  史詩紀
[00:06:46.000 --> 00:06:48.000]  過了約旦河
[00:06:48.000 --> 00:06:50.000]  以色列人進入上帝
[00:06:50.000 --> 00:06:52.000]  起之前的列祖
[00:06:52.000 --> 00:06:54.000]  給他們的應許之地
[00:06:54.000 --> 00:06:56.000]  進入了
[00:06:56.000 --> 00:06:58.000]  一路到史詩紀裡面
[00:06:58.000 --> 00:07:00.000]  其實是過河之後
[00:07:00.000 --> 00:07:02.000]  約書亞紀說
[00:07:02.000 --> 00:07:04.000]  約書亞紀是如何帶領以色列人
[00:07:04.000 --> 00:07:06.000]  攻取那塊地方要得地為業
[00:07:06.000 --> 00:07:08.000]  一路到約書亞紀
[00:07:08.000 --> 00:07:10.000]  過去了 史詩紀出來
[00:07:10.000 --> 00:07:12.000]  你會發覺其實去到約書亞紀
[00:07:12.000 --> 00:07:14.000]  末的時候
[00:07:14.000 --> 00:07:16.000]  約書亞紀末的時候
[00:07:16.000 --> 00:07:18.000]  約書亞紀二十四章
[00:07:18.000 --> 00:07:20.000]  有句很出名的話
[00:07:20.000 --> 00:07:22.000]  是約書亞紀說的
[00:07:22.000 --> 00:07:24.000]  就是他知道自己要離開世界
[00:07:24.000 --> 00:07:26.000]  離開世界之前就和以色列人說
[00:07:26.000 --> 00:07:28.000]  你們今天
[00:07:28.000 --> 00:07:30.000]  就像摩西和他們說的一樣
[00:07:30.000 --> 00:07:32.000]  你今天要選擇
[00:07:32.000 --> 00:07:34.000]  每一代都要選擇
[00:07:34.000 --> 00:07:36.000]  我們年輕的一代
[00:07:36.000 --> 00:07:38.000]  我們中間的一代
[00:07:38.000 --> 00:07:40.000]  我們年長的一代
[00:07:40.000 --> 00:07:42.000]  每一代他自己都要選擇
[00:07:42.000 --> 00:07:44.000]  約書亞紀說你們要選擇
[00:07:44.000 --> 00:07:46.000]  今天到底是要跟從耶和華還是不跟從
[00:07:46.000 --> 00:07:48.000]  但是約書亞紀說
[00:07:48.000 --> 00:07:50.000]  至於我和我家
[00:07:50.000 --> 00:07:52.000]  因為約書亞紀是一家之主
[00:07:52.000 --> 00:07:54.000]  至於我和我家
[00:07:54.000 --> 00:07:56.000]  我們必侍奉耶和華
[00:07:56.000 --> 00:07:58.000]  再加上我們必侍奉耶和華
[00:07:58.000 --> 00:08:00.000]  耶和華是我們的上帝
[00:08:00.000 --> 00:08:02.000]  如果你說那個就是高潮
[00:08:02.000 --> 00:08:04.000]  其實高潮是沒有什麼好的
[00:08:04.000 --> 00:08:06.000]  因為你知道高潮過後
[00:08:06.000 --> 00:08:08.000]  只有一個方向
[00:08:08.000 --> 00:08:10.000]  就是下降
[00:08:10.000 --> 00:08:12.000]  如果你這樣看的話是對的
[00:08:12.000 --> 00:08:14.000]  事實上那一段話
[00:08:14.000 --> 00:08:16.000]  其實都不一定是什麼高潮
[00:08:16.000 --> 00:08:18.000]  而是起碼
[00:08:18.000 --> 00:08:20.000]  那一代
[00:08:20.000 --> 00:08:22.000]  埃及經歷抗野
[00:08:22.000 --> 00:08:24.000]  那一代人最後一個加勒
[00:08:24.000 --> 00:08:26.000]  約書亞加勒都走了之後
[00:08:26.000 --> 00:08:30.000]  基本上那些人已經很快就開始
[00:08:30.000 --> 00:08:32.000]  不記得上帝
[00:08:32.000 --> 00:08:34.000]  進到迦南非耶化
[00:08:34.000 --> 00:08:36.000]  非耶化就等於迦南化
[00:08:36.000 --> 00:08:38.000]  或者是迦南化是導致他們非耶化的開始
[00:08:38.000 --> 00:08:40.000]  他們進到迦南的時候
[00:08:40.000 --> 00:08:42.000]  上帝之前
[00:08:42.000 --> 00:08:44.000]  由出埃及一直到抗野裡面
[00:08:44.000 --> 00:08:46.000]  一直進迦南之前都吩咐他們
[00:08:46.000 --> 00:08:48.000]  進到迦南之後都是一樣
[00:08:48.000 --> 00:08:52.000]  你不可以和當地的居民過那種的生活
[00:08:52.000 --> 00:08:54.000]  你settle down
[00:08:54.000 --> 00:08:58.000]  由游牧變成畜牧和耕種
[00:08:58.000 --> 00:09:00.000]  不動了
[00:09:00.000 --> 00:09:02.000]  不會到處走
[00:09:02.000 --> 00:09:04.000]  那種生活方式是迦南人的生活方式
[00:09:04.000 --> 00:09:10.000]  但是你卻是不可以完全跟隨他們的迦南人的生活方式
[00:09:10.000 --> 00:09:12.000]  尤其是不能拜他們的偶像
[00:09:12.000 --> 00:09:16.000]  但是很快他們就忘記了
[00:09:16.000 --> 00:09:18.000]  有各式各樣各種的原因
[00:09:18.000 --> 00:09:22.000]  他們覺得拜偶像容易很多
[00:09:22.000 --> 00:09:26.000]  而在舍斯記第十七第十八章
[00:09:26.000 --> 00:09:28.000]  給我們看見
[00:09:28.000 --> 00:09:30.000]  其實拜偶像真的容易的
[00:09:30.000 --> 00:09:32.000]  拜偶像包括了拜敬
[00:09:32.000 --> 00:09:34.000]  拜耶和華
[00:09:34.000 --> 00:09:36.000]  偶像不是菩薩
[00:09:36.000 --> 00:09:38.000]  不是關公
[00:09:38.000 --> 00:09:40.000]  不是土地
[00:09:40.000 --> 00:09:42.000]  不是天后
[00:09:42.000 --> 00:09:44.000]  偶像背後就是代表著耶和華
[00:09:44.000 --> 00:09:46.000]  上帝本身有什麼不妥
[00:09:46.000 --> 00:09:48.000]  這樣一步的時候
[00:09:48.000 --> 00:09:52.000]  其他東西就慢慢跟著下來
[00:09:52.000 --> 00:09:58.000]  事實上雖然這裡是舍斯記第十七章
[00:09:58.000 --> 00:10:00.000]  好像快結束了
[00:10:00.000 --> 00:10:04.000]  發生的時期卻是進入迦南地不久的
[00:10:04.000 --> 00:10:08.000]  即是說舍斯記作者沒有依照時序來講述那些事情
[00:10:08.000 --> 00:10:12.000]  這個是在摩西第二第三代就已經發生了
[00:10:12.000 --> 00:10:16.000]  首先就是那個尼美人
[00:10:16.000 --> 00:10:18.000]  年輕的尼美人
[00:10:18.000 --> 00:10:22.000]  所以早期的東西
[00:10:22.000 --> 00:10:24.000]  他擺在後期
[00:10:24.000 --> 00:10:26.000]  我們舍斯記裡整體的目的
[00:10:26.000 --> 00:10:28.000]  我們不多說
[00:10:28.000 --> 00:10:30.000]  但起碼我們要回頭看
[00:10:30.000 --> 00:10:32.000]  這個並不是後來演變成這樣
[00:10:32.000 --> 00:10:36.000]  是很早期就已經是這樣了
[00:10:36.000 --> 00:10:38.000]  以色列人的非耶化
[00:10:38.000 --> 00:10:40.000]  就著這個故事
[00:10:40.000 --> 00:10:42.000]  我們有幾方面可以看到
[00:10:42.000 --> 00:10:44.000]  第一就是怎樣非耶化呢?
[00:10:44.000 --> 00:10:48.000]  就是當耶和華被以色列人
[00:10:48.000 --> 00:10:50.000]  被以法連的一家人
[00:10:50.000 --> 00:10:54.000]  用一家人的故事來做一個代表
[00:10:54.000 --> 00:10:58.000]  被以色列人看成是文卜菩薩的時候
[00:10:58.000 --> 00:11:02.000]  或者用另一個說法就是當耶和華被唇化的時候
[00:11:02.000 --> 00:11:04.000]  就是非耶化的開始
[00:11:04.000 --> 00:11:08.000]  唇是馬字邊做一個村字的唇
[00:11:08.000 --> 00:11:10.000]  唇絲、唇狗、唇牛
[00:11:10.000 --> 00:11:12.000]  那些唇,唇化
[00:11:12.000 --> 00:11:18.000]  米加和他的媽媽都是依照本子辦事的
[00:11:18.000 --> 00:11:20.000]  做事很小心的
[00:11:20.000 --> 00:11:22.000]  一中規中矩
[00:11:22.000 --> 00:11:24.000]  到了第十七章第十三節
[00:11:24.000 --> 00:11:28.000]  米加說我知道耶和華必定賜福於我
[00:11:28.000 --> 00:11:30.000]  因為有個尼美人在做祭司
[00:11:30.000 --> 00:11:34.000]  之前他就找他自己的兒子做祭司
[00:11:34.000 --> 00:11:37.000]  現在就有正正當當
[00:11:37.000 --> 00:11:39.000]  有個尼美人在這裏
[00:11:39.000 --> 00:11:42.000]  你找個傳道人在家裏開個會
[00:11:42.000 --> 00:11:44.000]  夠正當了吧
[00:11:44.000 --> 00:11:48.000]  似乎都是跟足規矩的
[00:11:48.000 --> 00:11:52.000]  我們沒有傳道人就不要擦餅聚會了
[00:11:52.000 --> 00:11:54.000]  不要慶祝聖餐啊 怎樣怎樣
[00:11:54.000 --> 00:11:56.000]  好像很清楚規矩
[00:11:56.000 --> 00:12:00.000]  但是背後卻是將
[00:12:00.000 --> 00:12:05.000]  耶和華他的上帝當作菩薩般拜
[00:12:05.000 --> 00:12:07.000]  當菩薩般拜有什麼不對呢
[00:12:07.000 --> 00:12:09.000]  做個像 鑄個像
[00:12:09.000 --> 00:12:11.000]  當上帝般拜有什麼不對呢
[00:12:11.000 --> 00:12:13.000]  十誡嘛 十誡
[00:12:13.000 --> 00:12:15.000]  第一誡已經說了
[00:12:15.000 --> 00:12:17.000]  耶和華是上帝
[00:12:17.000 --> 00:12:19.000]  不可以仿照天上地下海裏一切的
[00:12:19.000 --> 00:12:21.000]  任何的生物
[00:12:21.000 --> 00:12:23.000]  和所有其他的東西
[00:12:23.000 --> 00:12:25.000]  用你的手做一個偶像
[00:12:25.000 --> 00:12:27.000]  來敬拜上帝
[00:12:27.000 --> 00:12:29.000]  這個誡命是這樣
[00:12:29.000 --> 00:12:31.000]  當然我們要明白
[00:12:31.000 --> 00:12:33.000]  為什麼有這樣的誡命
[00:12:33.000 --> 00:12:35.000]  只懂得守這個誡命卻不明白
[00:12:35.000 --> 00:12:37.000]  是沒有用的
[00:12:37.000 --> 00:12:39.000]  因為你可以不仿佛任何一件事
[00:12:39.000 --> 00:12:41.000]  來照著
[00:12:41.000 --> 00:12:43.000]  來説這個就是我上帝
[00:12:43.000 --> 00:12:45.000]  但是都是在拜偶像
[00:12:45.000 --> 00:12:47.000]  因為你不明白這個誡命的原委
[00:12:47.000 --> 00:12:49.000]  誡命是我知道我知道
[00:12:49.000 --> 00:12:51.000]  上帝是個零
[00:12:51.000 --> 00:12:53.000]  沒有實體的
[00:12:53.000 --> 00:12:55.000]  所以你不能仿照任何一件實體來做
[00:12:55.000 --> 00:12:57.000]  這個就是上帝
[00:12:57.000 --> 00:12:59.000]  因為這樣就是對上帝一種侮辱
[00:12:59.000 --> 00:13:01.000]  一種冒犯
[00:13:01.000 --> 00:13:03.000]  你明明看不到
[00:13:03.000 --> 00:13:05.000]  你又說你的相片
[00:13:05.000 --> 00:13:07.000]  明明是這樣的
[00:13:07.000 --> 00:13:09.000]  張雲開是這樣的
[00:13:09.000 --> 00:13:11.000]  然後你自己畫的那個偶像
[00:13:11.000 --> 00:13:13.000]  根本就不像張雲開
[00:13:13.000 --> 00:13:15.000]  沒有兩塊鬍子
[00:13:15.000 --> 00:13:17.000]  這個就是張雲開
[00:13:17.000 --> 00:13:19.000]  你對他冒犯
[00:13:19.000 --> 00:13:21.000]  張雲開一定有鬍子
[00:13:21.000 --> 00:13:23.000]  這樣說太簡單
[00:13:23.000 --> 00:13:25.000]  即使上帝是個零
[00:13:25.000 --> 00:13:27.000]  你不能仿照任何實體來代表他
[00:13:27.000 --> 00:13:29.000]  這個聖經裏面都沒有提
[00:13:29.000 --> 00:13:31.000]  這個不是原因
[00:13:31.000 --> 00:13:33.000]  不能拜偶像的原因根本就不是這一重
[00:13:33.000 --> 00:13:35.000]  可能有另外一重的原因
[00:13:35.000 --> 00:13:37.000]  我知道
[00:13:37.000 --> 00:13:39.000]  上帝你不能將上帝
[00:13:39.000 --> 00:13:41.000]  等同天上地下
[00:13:41.000 --> 00:13:43.000]  的被造之物
[00:13:43.000 --> 00:13:45.000]  這樣是低貶上帝
[00:13:45.000 --> 00:13:47.000]  因為你做出來的東西
[00:13:47.000 --> 00:13:49.000]  就要不照著受造之物做
[00:13:49.000 --> 00:13:51.000]  要不就一個受造之物自己想出來
[00:13:51.000 --> 00:13:53.000]  即是說人都是受造之物
[00:13:53.000 --> 00:13:55.000]  人自己想出來的
[00:13:55.000 --> 00:13:57.000]  那都是不行
[00:13:57.000 --> 00:13:59.000]  就好像保羅在羅馬書第一章說
[00:13:59.000 --> 00:14:01.000]  將不能扭壞的
[00:14:01.000 --> 00:14:03.000]  上帝的榮耀
[00:14:03.000 --> 00:14:05.000]  彷彿會扭壞的飛禽走獸
[00:14:05.000 --> 00:14:07.000]  來敬拜
[00:14:07.000 --> 00:14:09.000]  將會扭壞的當做不扭壞的上帝
[00:14:09.000 --> 00:14:11.000]  來敬拜
[00:14:11.000 --> 00:14:13.000]  這個又是冒犯上帝
[00:14:13.000 --> 00:14:15.000]  這說的對的
[00:14:15.000 --> 00:14:17.000]  聖經的確有這樣禁止
[00:14:17.000 --> 00:14:19.000]  就是說上帝豈同凡人
[00:14:19.000 --> 00:14:21.000]  上帝豈能夠和他所創造的東西
[00:14:21.000 --> 00:14:23.000]  是放在一起
[00:14:23.000 --> 00:14:25.000]  來相提並論
[00:14:25.000 --> 00:14:27.000]  聖經裏面
[00:14:27.000 --> 00:14:29.000]  說到上帝
[00:14:29.000 --> 00:14:31.000]  和我們的分別
[00:14:31.000 --> 00:14:33.000]  最經典的經文
[00:14:33.000 --> 00:14:35.000]  我不知道大家知不知道在哪裏
[00:14:35.000 --> 00:14:37.000]  最經典的經文就不是創世紀
[00:14:37.000 --> 00:14:39.000]  上帝照著他的形象做男做女
[00:14:39.000 --> 00:14:41.000]  即是我們照著他的形象做
[00:14:41.000 --> 00:14:43.000]  反而距離好像
[00:14:43.000 --> 00:14:45.000]  拉近了一點
[00:14:45.000 --> 00:14:47.000]  最經典的經文其實是
[00:14:47.000 --> 00:14:49.000]  以賽亞書第六章
[00:14:49.000 --> 00:14:51.000]  以賽亞在殿裏面
[00:14:51.000 --> 00:14:53.000]  見到異象
[00:14:53.000 --> 00:14:55.000]  見到耶和華自己的寶座
[00:14:55.000 --> 00:14:57.000]  和見到撒拉夫
[00:14:57.000 --> 00:14:59.000]  圍繞著
[00:14:59.000 --> 00:15:01.000]  上帝的寶座
[00:15:01.000 --> 00:15:03.000]  在這裏呼喊
[00:15:03.000 --> 00:15:05.000]  聖哉聖哉聖哉
[00:15:05.000 --> 00:15:07.000]  三重的聖哉
[00:15:07.000 --> 00:15:09.000]  聖是甚麼意思
[00:15:09.000 --> 00:15:11.000]  就是耳口黃的
[00:15:11.000 --> 00:15:13.000]  任那個聖
[00:15:13.000 --> 00:15:15.000]  甚麼意思
[00:15:15.000 --> 00:15:17.000]  大家都知道
[00:15:17.000 --> 00:15:19.000]  你不需要做教會的老油條都知道
[00:15:19.000 --> 00:15:21.000]  分別為聖
[00:15:21.000 --> 00:15:23.000]  就是那個位置
[00:15:23.000 --> 00:15:25.000]  就是這個意思
[00:15:25.000 --> 00:15:27.000]  分別就是聖
[00:15:27.000 --> 00:15:29.000]  有時我們叫聖潔
[00:15:29.000 --> 00:15:31.000]  聖潔又和乾淨有關係
[00:15:31.000 --> 00:15:33.000]  上帝很乾淨
[00:15:33.000 --> 00:15:35.000]  很喜歡乾淨
[00:15:35.000 --> 00:15:37.000]  所以誰不天天洗澡
[00:15:37.000 --> 00:15:39.000]  都很難抱上帝歡心
[00:15:39.000 --> 00:15:41.000]  當然不是
[00:15:41.000 --> 00:15:43.000]  潔是一個
[00:15:43.000 --> 00:15:45.000]  幫助我們了解
[00:15:45.000 --> 00:15:47.000]  聖的一個形容詞
[00:15:47.000 --> 00:15:49.000]  因為
[00:15:49.000 --> 00:15:51.000]  聖是一個抽象觀念
[00:15:51.000 --> 00:15:53.000]  聖這個字
[00:15:53.000 --> 00:15:55.000]  都不知道是甚麼意思
[00:15:55.000 --> 00:15:57.000]  有了潔我們就明白
[00:15:57.000 --> 00:15:59.000]  乾淨
[00:15:59.000 --> 00:16:01.000]  你會怎樣做
[00:16:01.000 --> 00:16:03.000]  洗完衣服
[00:16:03.000 --> 00:16:05.000]  你會把衣服放在一邊
[00:16:05.000 --> 00:16:07.000]  不會的
[00:16:07.000 --> 00:16:09.000]  不會和其他東西混在一起
[00:16:09.000 --> 00:16:11.000]  洗完澡你不會
[00:16:11.000 --> 00:16:13.000]  打球前洗澡
[00:16:13.000 --> 00:16:15.000]  不是的
[00:16:15.000 --> 00:16:17.000]  我游泳前洗澡
[00:16:17.000 --> 00:16:19.000]  打球前你不洗澡
