
[00:00:00.000 --> 00:00:17.600]  《末世風雲》 加拿大遠東廣播製作
[00:05:36.800 --> 00:05:40.800]  說到選民將來有一天會歸回的
[00:05:40.800 --> 00:05:41.800]  雖然被擄
[00:05:41.800 --> 00:05:43.400]  但是會被歸回的
[00:05:43.400 --> 00:05:46.200]  因為神的恩典救他們用
[00:05:46.200 --> 00:05:50.800]  我們知道以色列人後來經過了70年之後
[00:05:50.800 --> 00:05:53.000]  耶利米書裡面說得很清楚
[00:05:53.000 --> 00:05:56.800]  70年之後他們會被釋放回國
[00:05:56.800 --> 00:06:00.200]  他們回到自己的國家之後
[00:06:00.200 --> 00:06:02.000]  直到現在
[00:06:02.000 --> 00:06:07.200]  猶太人再不敢敬拜偶像
[00:06:07.200 --> 00:06:10.800]  當時第九章的時候
[00:06:10.800 --> 00:06:13.200]  就是達爾利書第九章的時候
[00:06:13.200 --> 00:06:18.400]  記載說達爾利讀耶利米所寫的書
[00:06:18.400 --> 00:06:21.000]  在第九章第一至第四節
[00:06:21.000 --> 00:06:24.000]  他說大利烏王元年的時候
[00:06:24.000 --> 00:06:30.200]  那一年應該是主前539年
[00:06:30.200 --> 00:06:32.600]  而被擄那一天
[00:06:32.600 --> 00:06:36.200]  就是605的主前
[00:06:36.200 --> 00:06:40.200]  所以當時被擄這件事
[00:06:40.200 --> 00:06:43.200]  已經過了66年了
[00:06:43.200 --> 00:06:47.400]  如果70年之後他們被釋放的話
[00:06:47.400 --> 00:06:51.200]  只剩下4年就應該會歸
[00:06:51.200 --> 00:06:57.200]  但是以色列人沒有這方面的準備和醒覺
[00:06:57.200 --> 00:07:00.000]  因此達爾利就極端沉痛
[00:07:00.000 --> 00:07:02.600]  在神的面前披麻蒙灰
[00:07:02.600 --> 00:07:04.600]  禁食祈禱
[00:07:04.600 --> 00:07:06.200]  認罪禱告
[00:07:06.200 --> 00:07:08.200]  懇求神的眷顧
[00:07:08.200 --> 00:07:10.200]  所以神就在這個時候
[00:07:10.200 --> 00:07:13.000]  斥下了70.7的提示
[00:07:13.000 --> 00:07:17.200]  我們現在看看第九章第三節
[00:07:17.200 --> 00:07:18.200]  達爾利說
[00:07:18.200 --> 00:07:21.200]  我便禁食披麻蒙灰
[00:07:21.200 --> 00:07:23.200]  定意向主神祈禱懇求
[00:07:23.200 --> 00:07:25.200]  我向耶穌我的神祈禱
[00:07:25.200 --> 00:07:26.200]  認罪說
[00:07:26.200 --> 00:07:28.200]  主呀大義可畏的神
[00:07:28.200 --> 00:07:32.200]  向愛主守主誡命的人守約施慈愛
[00:07:32.200 --> 00:07:35.200]  我們犯罪作孽行惡滿益
[00:07:35.200 --> 00:07:37.200]  偏離你的誡命典章
[00:07:37.200 --> 00:07:40.200]  沒有聽從你僕人眾先知
[00:07:40.200 --> 00:07:41.200]  奉你的命
[00:07:41.200 --> 00:07:44.200]  向我們君王、首領、列祖
[00:07:44.200 --> 00:07:47.200]  和各種一切百姓所說的話
[00:07:47.200 --> 00:07:49.200]  主呀你是公義的
[00:07:49.200 --> 00:07:51.200]  我們是念上蒙羞的
[00:07:51.200 --> 00:07:53.200]  因為我們猶大人和耶路撒冷的居民
[00:07:53.200 --> 00:07:57.200]  並以色列眾人或在近處或在遠處
[00:07:57.200 --> 00:08:00.200]  被你趕到各國的人都得罪了你
[00:08:00.200 --> 00:08:02.200]  正如今天一樣
[00:08:02.200 --> 00:08:05.200]  他們應該悔改
[00:08:05.200 --> 00:08:07.200]  應該認罪
[00:08:07.200 --> 00:08:10.200]  應該懇求神的赦免
[00:08:10.200 --> 00:08:12.200]  所以在20節裏面
[00:08:12.200 --> 00:08:16.200]  就寫達爾利所經過的一個經歷
[00:08:16.200 --> 00:08:18.200]  他說:我說話討告承認我的罪
[00:08:18.200 --> 00:08:21.200]  和本國之民以色列的罪
[00:08:21.200 --> 00:08:23.200]  為我神的聖身
[00:08:23.200 --> 00:08:26.200]  在耶和說我神面前懇求
[00:08:26.200 --> 00:08:27.200]  我正討告的時候
[00:08:27.200 --> 00:08:30.200]  先前在二將所見的那位加伯列
[00:08:30.200 --> 00:08:32.200]  奉命迅速飛來
[00:08:32.200 --> 00:08:35.200]  約在獻晚祭的時候安守在我身上
[00:08:35.200 --> 00:08:36.200]  他自教我説
[00:08:36.200 --> 00:08:37.200]  達爾利呀
[00:08:37.200 --> 00:08:40.200]  現在我出來要使你又智慧又聰明
[00:08:40.200 --> 00:08:42.200]  你初懇求的時候就發出命令
[00:08:42.200 --> 00:08:43.200]  我來告訴你
[00:08:43.200 --> 00:08:45.200]  因為你大蒙眷愛
[00:08:45.200 --> 00:08:49.200]  我思想明白這以下的事和意象
[00:08:49.200 --> 00:08:52.200]  我們看見最後一點
[00:08:52.200 --> 00:08:54.200]  就是第五點
[00:08:54.200 --> 00:08:57.200]  當以色列人他們犯罪了我
[00:08:57.200 --> 00:09:00.200]  但是達爾利為他們認罪
[00:09:00.200 --> 00:09:03.200]  代替他們認在懇求的時候
[00:09:03.200 --> 00:09:07.200]  神就派加伯列將這個預言帶來
[00:09:07.200 --> 00:09:08.200]  這個預言是什麼呢
[00:09:08.200 --> 00:09:10.200]  24節講得很清楚
[00:09:10.200 --> 00:09:13.200]  為你本國之民和你的聖性
[00:09:13.200 --> 00:09:16.200]  已經定了70.7
[00:09:16.200 --> 00:09:19.200]  即是說這個預言
[00:09:19.200 --> 00:09:20.200]  第一
[00:09:20.200 --> 00:09:22.200]  它是有70.7
[00:09:22.200 --> 00:09:25.200]  有人說這個是週期
[00:09:25.200 --> 00:09:27.200]  但是我們很相信
[00:09:27.200 --> 00:09:30.200]  這個週期就是年份
[00:09:30.200 --> 00:09:31.200]  既然是年份
[00:09:31.200 --> 00:09:34.200]  即是說有70.7年
[00:09:34.200 --> 00:09:40.200]  是特別為以色列人和耶路撒冷城所預備的
[00:09:40.200 --> 00:09:42.200]  在這個地方
[00:09:42.200 --> 00:09:47.200]  我們就應該進入這個預言當中的詳細的地方
[00:09:47.200 --> 00:09:51.200]  在進入這個預言詳細的地方之前
[00:09:51.200 --> 00:09:55.200]  我先要你注意幾個重點
[00:09:55.200 --> 00:09:57.200]  第一個重點
[00:09:57.200 --> 00:09:59.200]  就是這一段的預言
[00:09:59.200 --> 00:10:02.200]  是專為以色列人講的
[00:10:02.200 --> 00:10:03.200]  即是說
[00:10:03.200 --> 00:10:06.200]  它不是好像《巨象之夢》那樣
[00:10:06.200 --> 00:10:11.200]  是為那個愛幫帝國來講的預言
[00:10:11.200 --> 00:10:13.200]  第二點
[00:10:13.200 --> 00:10:16.200]  在這個70.7的預言當中
[00:10:16.200 --> 00:10:20.200]  是它講到那個年份是從什麼時候開始計
[00:10:20.200 --> 00:10:22.200]  它是有一個開始的
[00:10:22.200 --> 00:10:25.200]  然後結束它有講的
[00:10:25.200 --> 00:10:27.200]  然後還有一點
[00:10:27.200 --> 00:10:30.200]  是講到一個受高者的出現
[00:10:30.200 --> 00:10:33.200]  它是被稱為至聖者
[00:10:33.200 --> 00:10:36.200]  既然是受高者至聖者的時候
[00:10:36.200 --> 00:10:37.200]  我和你就知道
[00:10:37.200 --> 00:10:39.200]  這個是指著耶穌基督講的
[00:10:39.200 --> 00:10:43.200]  因為只有耶穌基督才能夠成為那個至聖者
[00:10:43.200 --> 00:10:46.200]  我們現在準備一下
[00:10:46.200 --> 00:10:50.200]  看一看這個第24節它裡面講什麼
[00:10:50.200 --> 00:10:53.200]  請你仔細的將聖經打開
[00:10:53.200 --> 00:10:55.200]  我們一定要看一下
[00:10:55.200 --> 00:10:58.200]  為你本國之民和你聖性
[00:10:58.200 --> 00:11:00.200]  已經定了70.7
[00:11:00.200 --> 00:11:02.200]  要指著罪過
[00:11:02.200 --> 00:11:03.200]  除正罪惡
[00:11:03.200 --> 00:11:04.200]  贖盡罪孽
[00:11:04.200 --> 00:11:05.200]  忍盡永愈
[00:11:05.200 --> 00:11:08.200]  封住異象和預言
[00:11:08.200 --> 00:11:10.200]  並告至聖者
[00:11:10.200 --> 00:11:14.200]  這個告就是動詞
[00:11:14.200 --> 00:11:17.200]  香高的告動詞讀出來的時候
[00:11:17.200 --> 00:11:18.200]  就是告立
[00:11:18.200 --> 00:11:20.200]  並且告立那個至聖者
[00:11:20.200 --> 00:11:22.200]  你當知道當明白
[00:11:22.200 --> 00:11:24.200]  從出領重新建造耶路撒冷
[00:11:24.200 --> 00:11:26.200]  直到有受高官的時候
[00:11:26.200 --> 00:11:29.200]  必有七個七和六十二個七
[00:11:29.200 --> 00:11:31.200]  正在艱難的時候
[00:11:31.200 --> 00:11:35.200]  耶路撒冷成連街大豪都必重新建造
[00:11:35.200 --> 00:11:37.200]  過了六十二個七
[00:11:37.200 --> 00:11:39.200]  那受高者必被剪除
[00:11:39.200 --> 00:11:41.200]  一無所有
[00:11:41.200 --> 00:11:43.200]  必有一王的民來毀滅者成
[00:11:43.200 --> 00:11:44.200]  我勝所
[00:11:44.200 --> 00:11:46.200]  始終必如洪水沖沒
[00:11:46.200 --> 00:11:48.200]  必有征戰一直到底
[00:11:48.200 --> 00:11:50.200]  荒涼的事已經定了
[00:11:50.200 --> 00:11:51.200]  17之內
[00:11:51.200 --> 00:11:54.200]  他必與許多人堅定盟約
[00:11:54.200 --> 00:11:55.200]  這個他
[00:11:55.200 --> 00:11:57.200]  我們相信是指的基督
[00:11:57.200 --> 00:12:00.200]  17之半
[00:12:00.200 --> 00:12:02.200]  他必是祭祀與貢獻之息
[00:12:02.200 --> 00:12:04.200]  這裡暗示了
[00:12:04.200 --> 00:12:06.200]  聖殿已經重建了
[00:12:06.200 --> 00:12:10.200]  否則就不可能有祭祀和貢獻的事
[00:12:10.200 --> 00:12:12.200]  那行毀壞可爭的
[00:12:12.200 --> 00:12:13.200]  如非而來
[00:12:13.200 --> 00:12:14.200]  並且由憤怒
[00:12:14.200 --> 00:12:17.200]  傾在那行毀壞的身上
[00:12:17.200 --> 00:12:20.200]  直到所定的結局
[00:12:20.200 --> 00:12:22.200]  親愛的弟兄親愛的姊妹
[00:12:22.200 --> 00:12:24.200]  在這個地方
[00:12:24.200 --> 00:12:27.200]  我發現有幾個重要的重點
[00:12:27.200 --> 00:12:29.200]  必須與你分享一下
[00:12:29.200 --> 00:12:31.200]  所以請你注意一下
[00:12:31.200 --> 00:12:33.200]  第一點
[00:12:33.200 --> 00:12:39.200]  這70.7是為以色列人預備的
[00:12:39.200 --> 00:12:42.200]  相信即是490年
[00:12:42.200 --> 00:12:47.200]  這一點我和你先有一個很清楚的地方
[00:12:47.200 --> 00:12:49.200]  我亦多次提及這個重點
[00:12:49.200 --> 00:12:51.200]  第二
[00:12:51.200 --> 00:12:54.200]  要告立一個致勝者
[00:12:54.200 --> 00:12:56.200]  即是基督
[00:12:56.200 --> 00:12:59.200]  而基督這兩個字是甚麼意思呢
[00:12:59.200 --> 00:13:01.200]  是受高獎的意思
[00:13:01.200 --> 00:13:03.200]  所以我們就知道
[00:13:03.200 --> 00:13:06.200]  這裡有提及耶穌基督的
[00:13:06.200 --> 00:13:07.200]  第三
[00:13:07.200 --> 00:13:10.200]  這一點我一定要你很清楚知道
[00:13:10.200 --> 00:13:13.200]  原來猶太人被擄到巴比倫
[00:13:13.200 --> 00:13:16.200]  是有三次這麼多的
[00:13:16.200 --> 00:13:18.200]  即是經過三段的時候
[00:13:18.200 --> 00:13:25.200]  所以他們下令重新回去回國
[00:13:25.200 --> 00:13:28.200]  回歸也是三段的
[00:13:28.200 --> 00:13:31.200]  這是很奇妙的一件事
[00:13:31.200 --> 00:13:33.200]  第一段的時候
[00:13:33.200 --> 00:13:38.200]  他們回歸是在主前536年
[00:13:38.200 --> 00:13:40.200]  而他們回歸回去做甚麼呢
[00:13:40.200 --> 00:13:43.200]  就是重建聖殿
[00:13:43.200 --> 00:13:47.200]  所以如果你聽過我們這裡所講的
[00:13:47.200 --> 00:13:49.200]  以斯拉尼希米基
[00:13:49.200 --> 00:13:52.200]  你應該將這兩本書所講的地方
[00:13:52.200 --> 00:13:54.200]  將它加起來聽一聽
[00:13:54.200 --> 00:13:56.200]  你就會聽見
[00:13:56.200 --> 00:14:02.200]  第一批回國的是跟著索羅巴巴這個人回去
[00:14:02.200 --> 00:14:04.200]  而他回去做甚麼呢
[00:14:04.200 --> 00:14:06.200]  他是重建聖殿
[00:14:06.200 --> 00:14:08.200]  當然這個聖殿不會像以前那麼行為
[00:14:08.200 --> 00:14:13.200]  但那個時候是主前536年
[00:14:13.200 --> 00:14:18.200]  第二次的回去是跟著以斯拉回去
[00:14:18.200 --> 00:14:20.200]  以斯拉為甚麼要回去呢
[00:14:20.200 --> 00:14:22.200]  因為他是一個聖經的
[00:14:22.200 --> 00:14:24.200]  很熟悉的文士
[00:14:24.200 --> 00:14:30.200]  所以神要他回去就是要他重新建立聖文
[00:14:30.200 --> 00:14:34.200]  即是說那些百姓做了一件很得罪神的事
[00:14:34.200 --> 00:14:41.200]  他們回去他們要跟當地的秘魯之後
[00:14:41.200 --> 00:14:48.200]  巴比倫將外族放在聖地
[00:14:48.200 --> 00:14:53.200]  所以他們要跟當地的外族人來通訓
[00:14:53.200 --> 00:14:57.200]  這件事是絕對絕對得罪神的地方
[00:14:57.200 --> 00:15:03.200]  這個時候神就派以斯拉回去讀聖經給他們聽
[00:15:03.200 --> 00:15:06.200]  引起一個很大的屬靈的復興
[00:15:06.200 --> 00:15:09.200]  這個是主前458年
[00:15:09.200 --> 00:15:13.200]  第三次的回歸就是尼希米
[00:15:13.200 --> 00:15:18.200]  尼希米當時帶著波斯國王所下的命令
[00:15:18.200 --> 00:15:20.200]  要他回去做甚麼呢
[00:15:20.200 --> 00:15:22.200]  要他回去重建聖牆
[00:15:22.200 --> 00:15:28.200]  這個70.7的重建聖牆就是按照這個時候開始的
[00:15:28.200 --> 00:15:32.200]  這個時候是主耶穌之前445年
[00:15:32.200 --> 00:15:37.200]  記載在尼希米第二章第一節到第八節的事
[00:15:37.200 --> 00:15:42.200]  有一個專心研究這個聖經預言的人
[00:15:42.200 --> 00:15:47.200]  他說那一天是主耶穌之前445年的3月14日
[00:15:47.200 --> 00:15:50.200]  下令重新歸回
[00:15:50.200 --> 00:15:55.200]  一直到了主耶穌出現聖經裏面講的
[00:15:55.200 --> 00:16:00.200]  然後過了69.7年
[00:16:00.200 --> 00:16:03.200]  然後耶穌基督就被剪除了
[00:16:03.200 --> 00:16:10.200]  正如聖經裏面告訴我們應驗這些預言的情況完全一樣
[00:16:10.200 --> 00:16:18.200]  猶太人只剩下1.7年來完成這個70.7
[00:16:18.200 --> 00:16:28.200]  [音樂]
[00:16:28.200 --> 00:16:35.200]  惠里本國之民和理聖城已經定了70.7
[00:16:35.200 --> 00:16:39.200]  但也離書九章24節
[00:16:39.200 --> 00:16:58.200]  [音樂]
[00:16:58.200 --> 00:17:01.200]  頂至我們剛才所讀的聖經裏面
[00:17:01.200 --> 00:17:03.200]  有一個很清楚的地方講到
[00:17:03.200 --> 00:17:09.200]  猶太人回去下令重新建造耶路撒冷城牆
[00:17:09.200 --> 00:17:16.200]  城牆的這件事是經過了7.7和62.7
[00:17:16.200 --> 00:17:21.200]  然後他們才完成了建造了城牆之後
[00:17:21.200 --> 00:17:23.200]  然後一路一路一路過
[00:17:23.200 --> 00:17:25.200]  過了62.7
[00:17:25.200 --> 00:17:29.200]  如果再加上前面那個7.7
[00:17:29.200 --> 00:17:31.200]  即是過了69.7
[00:17:31.200 --> 00:17:38.200]  過了69.7就必定有一件特別的事發生
[00:17:38.200 --> 00:17:43.200]  就是這個自聖者、受告者被剪除
[00:17:43.200 --> 00:17:49.200]  所以我們現在將他下面重要的地方請你仔細看一看
[00:17:49.200 --> 00:17:54.200]  第一,就是但以你書所講的本國之民和聖城
[00:17:54.200 --> 00:17:56.200]  已經定了70.7
[00:17:56.200 --> 00:18:07.200]  這件事是和猶太人最後剩下的1.7有直接的關係
[00:18:07.200 --> 00:18:13.200]  從27節那裏最後的1.7
[00:18:13.200 --> 00:18:18.200]  應該是和啟示六7年的災難對照的
[00:18:18.200 --> 00:18:20.200]  原因很簡單
[00:18:20.200 --> 00:18:24.200]  因為猶太人已經有70.7
[00:18:24.200 --> 00:18:27.200]  但是耶穌基督被殺的時候
[00:18:27.200 --> 00:18:30.200]  他們已經過了69.7
[00:18:30.200 --> 00:18:33.200]  耶穌基督一被殺之後
[00:18:33.200 --> 00:18:40.200]  地上的日子就不可以算在猶太人的日子裏
[00:18:40.200 --> 00:18:41.200]  因為為什麼呢?
[00:18:41.200 --> 00:18:45.200]  因為猶太人不能夠為神作見證
[00:18:45.200 --> 00:18:49.200]  於是乎地上開始使用外邦人
[00:18:49.200 --> 00:18:52.200]  藉著耶穌基督的血與神合約
[00:18:52.200 --> 00:18:57.200]  而這些外邦人藉著耶穌基督的血與神合約的
[00:18:57.200 --> 00:18:59.200]  就是今天的教會
[00:18:59.200 --> 00:19:02.200]  所以當耶穌基督被殺的時候
[00:19:02.200 --> 00:19:06.200]  在馬太夫的第26章28節
[00:19:06.200 --> 00:19:08.200]  耶穌基督拿起那個杯來說
[00:19:08.200 --> 00:19:13.200]  這個杯是我和你們納新藥所流出來的血
[00:19:13.200 --> 00:19:15.200]  那個血那個時候開始
[00:19:15.200 --> 00:19:19.200]  已經不是在阿伯拉罕那個藥裏面了
[00:19:19.200 --> 00:19:20.200]  那個藥是舊藥
[00:19:20.200 --> 00:19:24.200]  所以耶穌基督以後的日子我們稱為新藥
[00:19:24.200 --> 00:19:27.200]  所以這些新藥的時候
[00:19:27.200 --> 00:19:31.200]  即使神和外邦人所立的新藥的時候
[00:19:31.200 --> 00:19:34.200]  就不可以算是舊藥裏面的時間
[00:19:34.200 --> 00:19:38.200]  所以這69.7一元
[00:19:38.200 --> 00:19:41.200]  忽然之間就好像有一把刀一樣
[00:19:41.200 --> 00:19:45.200]  一截一斬斬下去之後就停了
[00:19:45.200 --> 00:19:48.200]  但是70.7還沒完
[00:19:48.200 --> 00:19:50.200]  還剩下1.7
[00:19:50.200 --> 00:19:53.200]  於是乎我們就有理由相信
[00:19:53.200 --> 00:19:58.200]  這1.7一定是猶太人專用的日子
[00:19:58.200 --> 00:20:00.200]  猶太人專用的日子是什麼呢
[00:20:00.200 --> 00:20:05.200]  所以我們沒辦法不在羅馬書第11章
[00:20:05.200 --> 00:20:08.200]  第25和26裏面
[00:20:08.200 --> 00:20:11.200]  看到一些特別的地方
[00:20:11.200 --> 00:20:16.200]  原來羅馬書第11章25和26節裏面
[00:20:16.200 --> 00:20:18.200]  講到一個重要的地方
[00:20:18.200 --> 00:20:22.200]  他說當外邦人的數目添滿了
[00:20:22.200 --> 00:20:26.200]  猶太人就要全家得救
[00:20:26.200 --> 00:20:29.200]  什麼叫做外邦人的數目添滿呢
[00:20:29.200 --> 00:20:31.200]  我們今天看教會
[00:20:31.200 --> 00:20:36.200]  絕大部分在教會裏面信主的人是外邦人
[00:20:36.200 --> 00:20:38.200]  所以今天的日子
[00:20:38.200 --> 00:20:41.200]  其實是屬於外邦人的日子
[00:20:41.200 --> 00:20:43.200]  即是教會的日子
[00:20:43.200 --> 00:20:45.200]  當這個教會的數目添滿
[00:20:45.200 --> 00:20:47.200]  外邦人的數目添滿
[00:20:47.200 --> 00:20:49.200]  外邦人的日子添滿
[00:20:49.200 --> 00:20:51.200]  添滿之後怎樣呢
[00:20:51.200 --> 00:20:53.200]  猶太人會全家得救
[00:20:53.200 --> 00:20:55.200]  為什麼他們要全家得救呢
[00:20:55.200 --> 00:20:58.200]  因為他們要起來為耶穌作見證
[00:20:58.200 --> 00:21:01.200]  他們起來為耶穌基督作見證
[00:21:01.200 --> 00:21:04.200]  就印證啟示錄裏面
[00:21:04.200 --> 00:21:07.200]  那7年的大災難所做的事
[00:21:07.200 --> 00:21:09.200]  在那7年的大災難當中
[00:21:09.200 --> 00:21:12.200]  你看見啟示錄第7章裏面
[00:21:12.200 --> 00:21:17.200]  打印在猶太人12支派的身上
[00:21:17.200 --> 00:21:20.200]  每一個支派有12000人這樣印了
[00:21:20.200 --> 00:21:24.200]  我不知道是不是真正的12000人
[00:21:24.200 --> 00:21:28.200]  但是12是一個完整的數目
[00:21:28.200 --> 00:21:33.200]  12支派再乘12就變成144
[00:21:33.200 --> 00:21:35.200]  即是說完整的完整
[00:21:35.200 --> 00:21:39.200]  在那個時候整個猶太民族會出來
[00:21:39.200 --> 00:21:41.200]  全家信上耶穌
[00:21:41.200 --> 00:21:42.200]  得救之後
[00:21:42.200 --> 00:21:45.200]  那個時候他們為耶穌基督作見證
[00:21:45.200 --> 00:21:49.200]  所以最重要的是我們要知道
[00:21:49.200 --> 00:21:54.200]  教會在那個時候可能已經被提了
[00:21:54.200 --> 00:21:58.200]  在貼上倫理家前書第4章13-18節
[00:21:58.200 --> 00:22:00.200]  就講到教會被提的事
[00:22:00.200 --> 00:22:02.200]  所以這個時候
[00:22:02.200 --> 00:22:04.200]  即是最後的啟示錄裏面
