
[00:00:00.000 --> 00:00:07.640]  大衛傳第18章 撒姆爾夏第13章
[00:04:50.720 --> 00:04:55.440]  亞沙隆的身體裏面留著有兩個皇室的血
[00:04:55.440 --> 00:04:57.680]  如果我們留意的話
[00:04:57.680 --> 00:05:01.520]  第一個皇室是大衛的王朝
[00:05:01.520 --> 00:05:04.080]  他是大衛的三兒子
[00:05:04.080 --> 00:05:10.480]  第二個皇室就是白馬王基述國的國王
[00:05:10.480 --> 00:05:14.320]  他也是白馬王的外孫
[00:05:14.320 --> 00:05:18.800]  所以有兩個皇家的血液在他的身上
[00:05:18.800 --> 00:05:25.840]  這也是為什麼亞沙隆遲些對王位有非常大的野心
[00:05:25.840 --> 00:05:28.400]  我們首先要說第一點
[00:05:28.400 --> 00:05:30.640]  就是由愛至恨
[00:05:30.640 --> 00:05:33.760]  撒慕爾夏的十三章一至二十二節
[00:05:33.760 --> 00:05:36.720]  暗戀朝思暮想
[00:05:36.720 --> 00:05:41.040]  他的妹妹他媽
[00:05:41.040 --> 00:05:43.440]  他一天比一天的銷售
[00:05:43.440 --> 00:05:46.080]  約拿伯是他的好朋友
[00:05:46.080 --> 00:05:47.600]  也是他的表弟
[00:05:47.600 --> 00:05:51.440]  約拿伯就是大衛哥哥史米亞的兒子
[00:05:51.440 --> 00:05:55.920]  約拿伯經文告訴我們他是一個狡猾的人
[00:05:55.920 --> 00:06:01.040]  但是狡猾這個字也可以在聖經裏面解釋為精明
[00:06:01.040 --> 00:06:04.880]  其實精明和狡猾只不過是一線之差
[00:06:04.880 --> 00:06:10.160]  他去教暗戀如何得到他媽
[00:06:10.160 --> 00:06:14.480]  在我們的生命當中有任何人幫助我們
[00:06:14.480 --> 00:06:17.280]  或者是設計獻祭給我們去犯罪
[00:06:17.280 --> 00:06:20.400]  這個絕對不是我們的好朋友
[00:06:20.400 --> 00:06:22.960]  絕對不是我們真正的朋友
[00:06:22.960 --> 00:06:26.160]  約拿伯在設計什麼呢?
[00:06:26.160 --> 00:06:28.080]  他叫暗戀詐病
[00:06:28.080 --> 00:06:30.960]  等大衛來探望他的時候
[00:06:30.960 --> 00:06:33.120]  他就求他媽
[00:06:33.120 --> 00:06:37.840]  不如叫他媽來做點食物給我吃
[00:06:37.840 --> 00:06:40.240]  對我的病可能會有好處
[00:06:40.240 --> 00:06:44.480]  在經文裏面的食物其實是一種餅
[00:06:44.480 --> 00:06:47.040]  這個餅字很有趣
[00:06:47.040 --> 00:06:52.160]  在聖經裏面在舊約只出現三次
[00:06:52.160 --> 00:06:55.280]  三次都在撒姆以下的十三章
[00:06:55.280 --> 00:06:58.320]  在六節、八節和第十節
[00:06:58.320 --> 00:07:02.400]  其實這個餅字是心的意思
[00:07:02.400 --> 00:07:06.000]  是關於心的動詞或者是名詞
[00:07:06.000 --> 00:07:09.840]  為什麼餅和心是有關呢?
[00:07:09.840 --> 00:07:15.040]  有學者認為他媽是很善於做心形的餅
[00:07:15.040 --> 00:07:18.080]  我們現在見到的蛋糕店
[00:07:18.080 --> 00:07:21.600]  尤其是Valentine's Day
[00:07:21.600 --> 00:07:24.000]  真的好像心形一樣
[00:07:24.000 --> 00:07:26.240]  這個就需要想像力
[00:07:26.240 --> 00:07:28.640]  古時他們都是這樣
[00:07:28.640 --> 00:07:31.520]  但也有學者認為
[00:07:31.520 --> 00:07:35.760]  大衛希望他媽用心來做這些餅
[00:07:35.760 --> 00:07:40.480]  所以這些餅是用心的動詞或者名詞
[00:07:40.480 --> 00:07:45.600]  這些餅當然暗戀很希望得到
[00:07:45.600 --> 00:07:48.560]  但罪翁之意不在酒
[00:07:48.560 --> 00:07:52.000]  其實他真正想得到的是他媽
[00:07:52.000 --> 00:07:55.760]  處女的公主在宮殿裏面
[00:07:55.760 --> 00:07:57.920]  都會住在隔離的地方
[00:07:57.920 --> 00:07:59.440]  有他們特別的地方
[00:07:59.440 --> 00:08:03.840]  就算自己的兄弟都不能夠交往
[00:08:03.840 --> 00:08:05.440]  是很心嚴
[00:08:06.160 --> 00:08:10.720]  但現在大衛因為暗戀有需要
[00:08:10.720 --> 00:08:11.760]  他病倒
[00:08:11.760 --> 00:08:16.320]  所以他叫他媽去暗戀的宮殿裏面
[00:08:16.320 --> 00:08:20.560]  學者認為甚至是有些迷信的成份
[00:08:20.560 --> 00:08:22.720]  可能當時的人認為
[00:08:22.720 --> 00:08:25.200]  處女所做的餅或者食物
[00:08:25.200 --> 00:08:28.160]  是可以幫助病人快些康復
[00:08:28.160 --> 00:08:29.600]  快些痊癒
[00:08:29.600 --> 00:08:34.320]  我們也見到大衛本來是一個非常有智慧
[00:08:34.320 --> 00:08:38.480]  他有非常敏銳的洞察力的一個人
[00:08:38.480 --> 00:08:42.080]  在《述撒姆》以下的十四章十七節二十節
[00:08:42.080 --> 00:08:43.120]  我們都見到
[00:08:43.120 --> 00:08:47.760]  但自從大衛和拔士巴犯了奸淫之後
[00:08:47.760 --> 00:08:50.880]  似乎他已經沒有以前那麼精明
[00:08:50.880 --> 00:08:56.400]  他居然命令他媽去服侍暗戀而受辱
[00:08:56.400 --> 00:08:59.360]  兩年之後我們遲些會見到
[00:08:59.360 --> 00:09:04.080]  大衛也允許暗戀去參加亞沙隆的筵席
[00:09:04.080 --> 00:09:05.920]  結果被殺
[00:09:05.920 --> 00:09:09.840]  大衛欺騙了烏尼亞
[00:09:09.840 --> 00:09:13.680]  現在他自己被他的兒子欺騙了
[00:09:13.680 --> 00:09:15.360]  就是被暗戀
[00:09:15.360 --> 00:09:20.240]  暗戀這個名字原文希臘文eminen
[00:09:20.240 --> 00:09:23.920]  也有另外一個希伯來字eminen
[00:09:23.920 --> 00:09:25.520]  和它很相似
[00:09:25.520 --> 00:09:27.120]  是同出一個字根
[00:09:27.120 --> 00:09:30.320]  eminen的意思就是信實的意思
[00:09:30.320 --> 00:09:34.960]  我們見到暗戀絕對不是一個信實的人
[00:09:34.960 --> 00:09:36.960]  他是一個卑鄙的小人
[00:09:36.960 --> 00:09:43.440]  於是他媽就去到暗戀的宮殿
[00:09:43.440 --> 00:09:47.280]  相信他媽做餅給他哥哥吃
[00:09:47.280 --> 00:09:49.280]  他都覺得是一件榮幸的事
[00:09:49.280 --> 00:09:54.000]  因為暗戀將來會成為以色列國的儲君
[00:09:54.000 --> 00:09:57.200]  當他去到宮殿的時候
[00:09:57.200 --> 00:10:00.560]  暗戀剛剛睡在他的床上
[00:10:00.560 --> 00:10:03.600]  於是他媽就開始做餅
[00:10:03.600 --> 00:10:07.920]  在聖經裏面很明顯的有六個動詞
[00:10:07.920 --> 00:10:11.680]  形容他媽非常忙碌在做餅
[00:10:11.680 --> 00:10:13.600]  她拿些麵粉
[00:10:13.600 --> 00:10:15.600]  然後搓麵粉
[00:10:15.600 --> 00:10:19.280]  然後做了蛋糕的形狀出來
[00:10:19.280 --> 00:10:20.640]  然後焗
[00:10:20.640 --> 00:10:23.760]  焗完之後將它倒出來
[00:10:23.760 --> 00:10:26.160]  然後放在桌上
[00:10:26.160 --> 00:10:28.800]  但經文亦告訴我們
[00:10:28.800 --> 00:10:32.880]  他媽所做的一切都在暗戀的眼前
[00:10:32.880 --> 00:10:34.880]  讓他看到
[00:10:34.880 --> 00:10:40.000]  很明顯暗戀注意到他媽的一舉一動
[00:10:40.000 --> 00:10:45.360]  大概是那些僕人將餅給暗戀吃
[00:10:45.360 --> 00:10:46.560]  他不肯吃
[00:10:46.560 --> 00:10:51.360]  他要他媽親自走去他的診室餵他
[00:10:51.360 --> 00:10:55.600]  當時他叫所有的人都離開了
[00:10:55.600 --> 00:10:58.800]  要他媽親手來餵他吃
[00:10:58.800 --> 00:11:03.040]  當他媽真的不為意中計了
[00:11:03.040 --> 00:11:05.200]  走進他的診室的時候
[00:11:05.200 --> 00:11:08.400]  暗戀就捉住他制服了他
[00:11:08.400 --> 00:11:10.800]  他叫他做他的妹子
[00:11:10.800 --> 00:11:14.160]  他說我的妹子你來與我同寢
[00:11:14.160 --> 00:11:17.760]  在《雅歌》五章一節裏面
[00:11:17.760 --> 00:11:21.200]  我們見到所羅門也有叫舒拉蜜做妹子
[00:11:21.200 --> 00:11:24.480]  那是很親密的說話
[00:11:24.480 --> 00:11:28.960]  這裡兄妹不應該有這樣的事發生
[00:11:28.960 --> 00:11:31.760]  他媽極力抗拒
[00:11:31.760 --> 00:11:33.760]  你不要占獄我
[00:11:33.760 --> 00:11:36.480]  原文的希伯來文是
[00:11:36.480 --> 00:11:38.880]  你不要謙卑我
[00:11:38.880 --> 00:11:40.480]  你不要令我謙卑
[00:11:40.480 --> 00:11:46.000]  政治來說對希伯來人的婦女很重要
[00:11:46.000 --> 00:11:49.440]  他媽當時提出了三個理由
[00:11:49.440 --> 00:11:54.160]  向亞沙隆抗議
[00:11:54.160 --> 00:11:58.000]  首先第一他引用了輿論
[00:11:58.000 --> 00:12:02.160]  他說這些事絕對不應該發生在以色列的國裏面
[00:12:02.160 --> 00:12:06.000]  他說這些事發生在迦南地非常之普遍
[00:12:06.000 --> 00:12:08.880]  如果有奸淫如果有亂倫的話
[00:12:08.880 --> 00:12:10.480]  司空見慣
[00:12:10.480 --> 00:12:12.720]  迦南人是可以接受
[00:12:12.720 --> 00:12:16.000]  但是在希伯來人的地方不可以這樣做
[00:12:16.000 --> 00:12:18.800]  這是不合乎我們的道德標準
[00:12:18.800 --> 00:12:21.360]  我們也是有神的律例典章
[00:12:21.360 --> 00:12:25.280]  第二點他說這是一件醜惡的事
[00:12:25.280 --> 00:12:26.880]  邪惡的事
[00:12:26.880 --> 00:12:29.280]  這是一件可恥的事
[00:12:29.280 --> 00:12:30.800]  原文是可恥
[00:12:30.800 --> 00:12:34.960]  第三點他叫暗亂想清楚
[00:12:34.960 --> 00:12:39.120]  這件事對我們兩個都有很大的威脅
[00:12:39.120 --> 00:12:41.520]  可能會毀滅我們兩個
[00:12:41.520 --> 00:12:43.600]  以他媽來說
[00:12:43.600 --> 00:12:45.520]  如果發生這樣的事
[00:12:45.520 --> 00:12:46.640]  我無地自容
[00:12:46.640 --> 00:12:47.760]  我沒有面見人
[00:12:48.480 --> 00:12:52.080]  但是他和暗亂說你都要小心
[00:12:52.080 --> 00:12:54.160]  如果你真的這樣做的時候
[00:12:54.160 --> 00:12:56.480]  你就成為一個愚妄的人
[00:12:56.480 --> 00:13:00.240]  愚妄原文就是任意妄為
[00:13:00.240 --> 00:13:05.040]  他媽說你如果真是一個任意妄為的人
[00:13:05.040 --> 00:13:09.280]  以色列人知道了他們要不要你成為他們的王
[00:13:09.280 --> 00:13:14.000]  他媽甚至是懇求暗亂
[00:13:14.000 --> 00:13:15.680]  你既然喜歡我
[00:13:15.680 --> 00:13:20.000]  你為什麼不向大衛請求
[00:13:20.000 --> 00:13:22.720]  將我許配給你
[00:13:22.720 --> 00:13:25.760]  但他也應該知道摩西的律法
[00:13:25.760 --> 00:13:28.080]  是禁止兄妹聯婚
[00:13:28.080 --> 00:13:30.880]  就算同父異母的兄妹
[00:13:30.880 --> 00:13:33.360]  在利美記的十八章、二十章
[00:13:33.360 --> 00:13:35.760]  和新命記的二十七章
[00:13:35.760 --> 00:13:37.280]  都是這樣說
[00:13:37.280 --> 00:13:40.000]  有人覺得可能他這樣做
[00:13:40.000 --> 00:13:42.480]  只不過是想拖延時間
[00:13:42.480 --> 00:13:44.800]  結果都沒有用
[00:13:44.800 --> 00:13:49.280]  有人問為什麼暗亂會這麼大膽
[00:13:49.280 --> 00:13:55.920]  居然夠膽在自己的王宮強姦同父異母的妹妹
[00:13:55.920 --> 00:13:58.480]  其實追根究底的話
[00:13:58.480 --> 00:14:00.880]  可以讓我們看到
[00:14:00.880 --> 00:14:03.760]  是因為大衛的壞榜樣
[00:14:03.760 --> 00:14:06.560]  大衛看到拔士巴的美貌
[00:14:06.560 --> 00:14:08.240]  他就想要她
[00:14:08.240 --> 00:14:10.400]  現在暗亂也是一樣
[00:14:10.400 --> 00:14:12.240]  看到她的美貌
[00:14:12.240 --> 00:14:13.920]  都一樣想要她
[00:14:13.920 --> 00:14:16.160]  完全一模一樣
[00:14:16.160 --> 00:14:20.240]  而且暗亂有些是有恃無恐
[00:14:20.240 --> 00:14:21.280]  為什麼
[00:14:21.280 --> 00:14:25.680]  既然父親犯了姦淫、謀殺都沒事
[00:14:25.680 --> 00:14:27.600]  我也是將來的儲君
[00:14:27.600 --> 00:14:29.600]  我也可以這樣做
[00:14:29.600 --> 00:14:31.600]  他有恃無恐
[00:14:31.600 --> 00:14:38.320]  但他就造成了王室接二連三的問題
[00:14:38.320 --> 00:14:41.840]  又是所謂刀劍不離大衛的家
[00:14:41.840 --> 00:14:44.480]  就是這樣形成
[00:14:44.480 --> 00:14:48.160]  暗亂他以為他真的愛他媽
[00:14:48.160 --> 00:14:49.840]  其實不是
[00:14:49.840 --> 00:14:51.920]  他為了他媽憂傷
[00:14:51.920 --> 00:14:54.640]  為了他媽一日瘦過一日
[00:14:54.640 --> 00:14:57.120]  其實他不是真的愛他媽
[00:14:57.120 --> 00:15:01.040]  真的愛絕對不會因為私慾
[00:15:01.040 --> 00:15:03.280]  而去侵犯別人的身體
[00:15:03.280 --> 00:15:07.360]  也不會強迫別人做他們不願意做的事
[00:15:07.360 --> 00:15:12.480]  更加不會違背神的律例典章
[00:15:12.480 --> 00:15:15.120]  暗亂根本分不出什麼是愛
[00:15:15.120 --> 00:15:16.880]  什麼是情慾
[00:15:16.880 --> 00:15:22.240]  其實愛和情慾真的有些微妙的區別
[00:15:22.240 --> 00:15:25.200]  當暗亂得到了他媽之後
[00:15:25.200 --> 00:15:27.680]  他突然變性了
[00:15:27.680 --> 00:15:29.760]  他對他媽恆之入骨
[00:15:29.760 --> 00:15:33.920]  還叫僕人趕他出宮殿
[00:15:33.920 --> 00:15:37.040]  對於一個被侵犯的受害者
[00:15:37.040 --> 00:15:40.240]  他的情緒會受到很大的傷害
[00:15:40.240 --> 00:15:44.480]  他媽求暗亂不要趕走他
[00:15:44.480 --> 00:15:48.320]  無論好壞現在都別意成炊
[00:15:48.320 --> 00:15:52.560]  他媽覺得如果暗亂趕他走的話
[00:15:52.560 --> 00:15:55.840]  比強暴他更加難受
[00:15:55.840 --> 00:16:01.600]  但是暗亂命令他的僕人將他媽趕出去
[00:16:01.600 --> 00:16:02.960]  為什麼?
[00:16:02.960 --> 00:16:05.440]  我相信有原因
[00:16:05.440 --> 00:16:09.760]  如果大衛發現暗亂強姦他媽
[00:16:09.760 --> 00:16:11.200]  他就不得了
[00:16:11.200 --> 00:16:13.600]  但如果他趕走他媽
[00:16:13.600 --> 00:16:17.280]  給人一個錯覺的意念是什麼?
[00:16:17.280 --> 00:16:19.760]  就是他媽引誘他
[00:16:19.760 --> 00:16:23.200]  所以他現在將他媽趕出去
[00:16:23.200 --> 00:16:27.360]  所以他似乎是為自己鋪路才這樣做
[00:16:27.360 --> 00:16:29.600]  他還跟僕人說
[00:16:29.600 --> 00:16:32.080]  你將這個女人趕出去
[00:16:32.080 --> 00:16:35.840]  原來原文的希伯來文這個字
[00:16:35.840 --> 00:16:38.640]  可以有兩個字
[00:16:38.640 --> 00:16:40.560]  一個是用在人的身上
[00:16:40.560 --> 00:16:43.120]  一個是用在物品的身上
[00:16:43.120 --> 00:16:45.200]  而暗亂用這個字
[00:16:45.200 --> 00:16:48.480]  是用在物品的上方的一個名詞
[00:16:48.480 --> 00:16:51.920]  所以他簡直是很藐視他媽
[00:16:51.920 --> 00:16:53.680]  你將這個女人趕出去
[00:16:53.680 --> 00:16:57.120]  而這個字是用在物品的身上
[00:16:57.120 --> 00:17:00.400]  他媽失去了他的貞潔
[00:17:00.400 --> 00:17:03.280]  已經對他的打擊很大
[00:17:03.280 --> 00:17:06.320]  他以後不能再住在宮殿裏
[00:17:06.320 --> 00:17:09.120]  給處女居住的地方
[00:17:09.120 --> 00:17:10.880]  他能夠去哪裏
[00:17:10.880 --> 00:17:13.040]  有誰會收留他
[00:17:13.040 --> 00:17:17.040]  甚至他想到將來誰還會娶他
[00:17:17.040 --> 00:17:19.600]  但現在目前最大的問題
[00:17:19.600 --> 00:17:21.920]  他如何擺脫這個罪名
[00:17:21.920 --> 00:17:26.000]  就是如果他哥哥說他勾引自己的話
[00:17:26.000 --> 00:17:28.880]  他應該要怎樣做?
[00:17:28.880 --> 00:17:30.880]  他人將他媽趕出去
[00:17:30.880 --> 00:17:33.200]  於是就鎖了道門
[00:17:33.200 --> 00:17:36.240]  他媽是穿著一件彩衣
[00:17:36.240 --> 00:17:41.680]  這件彩衣是所有處女公主都穿的
[00:17:41.680 --> 00:17:43.280]  所以一被人看到
[00:17:43.280 --> 00:17:44.960]  就知道這是公主
[00:17:44.960 --> 00:17:47.200]  而且是處女
[00:17:47.200 --> 00:17:49.920]  現在她和暗亂發生了關係
[00:17:49.920 --> 00:17:51.920]  令她很痛苦
[00:17:51.920 --> 00:17:54.560]  她將灰燼蒙在頭上
[00:17:54.560 --> 00:17:56.800]  撕裂自己的彩衣
[00:17:56.800 --> 00:17:59.920]  抱著頭一面走一面哭
[00:17:59.920 --> 00:18:01.280]  她去哪裏?
[00:18:01.280 --> 00:18:04.320]  去找她哥哥阿沙隆
[00:18:04.320 --> 00:18:08.480]  她哥哥阿沙隆和她是同一個媽媽
[00:18:08.480 --> 00:18:10.880]  在當時的後宮
[00:18:10.880 --> 00:18:14.320]  和一個媽媽的王子和公主
[00:18:14.320 --> 00:18:15.760]  他們是很親密
[00:18:15.760 --> 00:18:18.080]  他們是很團結的
[00:18:18.080 --> 00:18:23.280]  大哥哥是有保護弟弟和妹妹的責任
[00:18:23.280 --> 00:18:26.880]  阿沙隆看到她媽滿面淚水
[00:18:26.880 --> 00:18:28.080]  撕裂衣服
[00:18:28.080 --> 00:18:29.840]  滿頭灰燼
[00:18:29.840 --> 00:18:33.680]  他就知道她受了很大的痛苦和羞辱
[00:18:33.680 --> 00:18:38.000]  他說莫非你哥哥暗亂與你親近了嗎?
[00:18:38.000 --> 00:18:40.560]  他一猜就已經猜到了
[00:18:40.560 --> 00:18:45.120]  當她媽告訴了真相給阿沙隆
[00:18:45.120 --> 00:18:49.040]  阿沙隆就叫他控制住自己的情緒
[00:18:49.040 --> 00:18:50.400]  無論如何
[00:18:50.400 --> 00:18:53.120]  暗亂都是他們的哥哥
[00:18:53.120 --> 00:18:55.120]  而且是儲君
[00:18:55.120 --> 00:18:59.760]  叫妹妹不要把這件醜事傳出來
[00:18:59.760 --> 00:19:03.200]  雖然暗亂很想和妹妹報仇
[00:19:03.200 --> 00:19:08.160]  但是他希望大衛會主持公道
[00:19:08.160 --> 00:19:11.440]  希望大衛會採取行動
[00:19:11.440 --> 00:19:14.720]  大衛是他們的爸爸
[00:19:14.720 --> 00:19:16.960]  甚至暗亂的爸爸
[00:19:16.960 --> 00:19:20.240]  而且是國家首位的執法官
[00:19:20.240 --> 00:19:23.840]  而且在這件事上大衛不能擺脫罪名
[00:19:23.840 --> 00:19:29.520]  是他叫他媽去暗亂那裡做餅給暗亂吃
[00:19:29.520 --> 00:19:33.680]  阿沙隆想著如果大衛真的任何事都不做
[00:19:33.680 --> 00:19:34.800]  不理這件事
[00:19:34.800 --> 00:19:37.840]  他才會出手來報仇
[00:19:37.840 --> 00:19:39.760]  他勸他的妹妹
[00:19:39.760 --> 00:19:43.280]  你不要將這件事放在心上
[00:19:43.280 --> 00:19:46.000]  他說你不要過於傷心
[00:19:46.000 --> 00:19:48.080]  不要過於擔心
[00:19:48.080 --> 00:19:51.360]  他很明顯告訴他媽
[00:19:51.360 --> 00:19:53.360]  如果大衛不作主的話
[00:19:53.360 --> 00:19:54.720]  我會幫你作主
[00:19:54.720 --> 00:19:56.400]  你不要傷心
[00:19:56.400 --> 00:20:01.040]  他媽不能再住在處女居住的皇宮
[00:20:01.040 --> 00:20:04.720]  所以他搬去阿沙隆哥哥的家住
[00:20:04.720 --> 00:20:07.920]  他變成一個非常孤單的女人
[00:20:07.920 --> 00:20:10.160]  就像一個寡婦一樣
[00:20:10.160 --> 00:20:11.440]  無兒無女
[00:20:11.440 --> 00:20:13.360]  也沒有丈夫
[00:20:13.360 --> 00:20:15.040]  他飽受屈辱
[00:20:15.040 --> 00:20:17.280]  飽受打擊
[00:20:17.280 --> 00:20:20.480]  大衛也聽到這個悲劇
[00:20:20.480 --> 00:20:22.720]  他非常憤怒
[00:20:22.720 --> 00:20:25.600]  但當他想到自己的罪的時候
[00:20:25.600 --> 00:20:28.800]  就沒有聲音
[00:20:28.800 --> 00:20:31.200]  大衛自己也犯了姦淫
[00:20:31.200 --> 00:20:33.280]  犯了謀殺
[00:20:33.280 --> 00:20:35.680]  因為他為老不尊
[00:20:35.680 --> 00:20:37.920]  教壞子孫
[00:20:37.920 --> 00:20:40.560]  而且暗亂是他的長子
[00:20:40.560 --> 00:20:42.800]  將來皇位繼承人
[00:20:42.800 --> 00:20:46.000]  大衛也不想過於責備他
[00:20:46.000 --> 00:20:48.240]  所以沒有懲罰他
[00:20:48.240 --> 00:20:50.960]  根據猶太人的律法
[00:20:50.960 --> 00:20:54.320]  如果有一個男人強暴一個女人的話
[00:20:54.320 --> 00:20:57.520]  這個女人如果是未婚的處女
[00:20:57.520 --> 00:21:03.280]  他首先要賠償很多錢給這個女人的爸爸
[00:21:03.280 --> 00:21:06.160]  然後要娶這個女人
[00:21:06.160 --> 00:21:10.800]  而且他終生不能和這個女人離婚
[00:21:10.800 --> 00:21:15.280]  這些都是記載在《生命記》的22章
[00:21:15.280 --> 00:21:18.480]  但同樣神的律例典章
[00:21:18.480 --> 00:21:21.360]  利未記的18章9節
[00:21:21.360 --> 00:21:26.560]  也說到同父異母的兄妹不能夠聯婚
[00:21:26.560 --> 00:21:32.720]  所以根本暗亂是不可以娶他媽為妻
[00:21:32.720 --> 00:21:35.120]  就是這樣
[00:21:35.120 --> 00:21:40.240]  大衛和亞沙隆都沒有再向暗亂提及他的罪
[00:21:40.240 --> 00:21:44.480]  而亞沙隆拒絕和暗亂說話
[00:21:44.480 --> 00:21:47.360]  原文是無論好壞的事
[00:21:47.360 --> 00:21:49.760]  他都不和暗亂說
[00:21:49.760 --> 00:21:54.480]  他等待合適的時機來殺死暗亂
[00:21:54.480 --> 00:21:56.480]  為妹妹報仇
[00:21:56.480 --> 00:22:01.600]  所以我們看到有三點是大綱
[00:22:01.600 --> 00:22:03.600]  暗亂的愛
[00:22:03.600 --> 00:22:08.000]  他的私慾慢慢變成仇恨
[00:22:08.000 --> 00:22:10.000]  而第二點
[00:22:10.000 --> 00:22:13.600]  當亞沙隆的仇恨慢慢變成
[00:22:13.600 --> 00:22:15.600]  動了殺機
[00:22:15.600 --> 00:22:19.120]  如果暗亂死了的話
[00:22:19.120 --> 00:22:21.920]  其實對亞沙隆有很大的好處
[00:22:21.920 --> 00:22:23.920]  因為暗亂是大哥
[00:22:23.920 --> 00:22:26.720]  他自己是三弟
[00:22:26.720 --> 00:22:30.400]  我們也說過他們的二哥基利亞
[00:22:30.400 --> 00:22:32.400]  聖經沒有提及到
