
[00:00:00.000 --> 00:00:11.000]  培靈會這兩晚大會定的講題是風波裡的信徒
[00:03:25.000 --> 00:03:34.000]  怎樣能夠幫助我們活在風起雲湧的社會當中
[00:03:34.000 --> 00:03:41.000]  信仰可以重整、可以深化、又可以有定位
[00:03:41.000 --> 00:03:44.000]  這是很深的字眼
[00:03:44.000 --> 00:03:51.000]  重整信仰、深化信仰、定位
[00:03:51.000 --> 00:03:53.000]  什麼意思呢?
[00:03:53.000 --> 00:03:58.000]  今晚我們不是要做專題的研討
[00:03:58.000 --> 00:04:01.000]  所以同工會很聰明、很有智慧
[00:04:01.000 --> 00:04:05.000]  建議我收到這封講完信很豐富
[00:04:05.000 --> 00:04:09.000]  建議用正經的書卷
[00:04:09.000 --> 00:04:13.000]  好像但以理書、以思帖記
[00:04:13.000 --> 00:04:18.000]  或者講完建議適合的書卷來講道
[00:04:18.000 --> 00:04:19.000]  有這麼好的建議
[00:04:19.000 --> 00:04:21.000]  那我為什麼不用呢?
[00:04:21.000 --> 00:04:24.000]  所以今晚我們讀的是但以理書
[00:04:24.000 --> 00:04:28.000]  明晚我們要讀的是以思帖記
[00:04:28.000 --> 00:04:34.000]  我相信同工會每年籌備培靈會
[00:04:34.000 --> 00:04:39.000]  經過多方的禱告等候
[00:04:39.000 --> 00:04:45.000]  這些領袖不是偶然的、不是隨便的
[00:04:45.000 --> 00:04:50.000]  一定是他們在神的面前所得著的
[00:04:50.000 --> 00:04:55.000]  所以這兩晚我們在這裏的聚會
[00:04:55.000 --> 00:04:57.000]  其實都不是偶然的
[00:04:57.000 --> 00:05:00.000]  你不是向左走、向右走
[00:05:00.000 --> 00:05:03.000]  就上來大埔浸信會的
[00:05:03.000 --> 00:05:05.000]  雖然這裏像圓圈一樣
[00:05:05.000 --> 00:05:07.000]  你向左走、向右走都可以走到這裏
[00:05:07.000 --> 00:05:08.000]  不是的
[00:05:08.000 --> 00:05:12.000]  上帝在我們中間
[00:05:12.000 --> 00:05:15.000]  祂要對我們說話
[00:05:15.000 --> 00:05:19.000]  透過我們很熟悉的經卷
[00:05:19.000 --> 00:05:27.000]  又在我們很親切的環境當中
[00:05:27.000 --> 00:05:29.000]  如果我問你
[00:05:29.000 --> 00:05:32.000]  你想起但以理
[00:05:32.000 --> 00:05:38.000]  你心目中祂是一個怎樣的人物呢?
[00:05:38.000 --> 00:05:40.000]  有多高啊?
[00:05:40.000 --> 00:05:43.000]  一定是男人吧
[00:05:43.000 --> 00:05:44.000]  不是啊
[00:05:44.000 --> 00:05:46.000]  少年人而已
[00:05:46.000 --> 00:05:52.000]  20歲出頭還是18歲?
[00:05:52.000 --> 00:05:54.000]  沒那麼小
[00:05:54.000 --> 00:05:59.000]  我心目中的但以理是鬍鬚都很長的
[00:05:59.000 --> 00:06:01.000]  很成熟的
[00:06:01.000 --> 00:06:03.000]  你一定心目中有個樣子
[00:06:03.000 --> 00:06:05.000]  你熟不熟悉他?
[00:06:05.000 --> 00:06:07.000]  你認識了他多久?
[00:06:07.000 --> 00:06:09.000]  剛剛才讀的
[00:06:09.000 --> 00:06:11.000]  那我沒什麼印象
[00:06:11.000 --> 00:06:13.000]  我從中學開始
[00:06:13.000 --> 00:06:15.000]  我已經讀但以理書
[00:06:15.000 --> 00:06:17.000]  我很喜歡但以理書
[00:06:17.000 --> 00:06:19.000]  特別喜歡他在獅子坑
[00:06:19.000 --> 00:06:23.000]  獅子坑的但以理的樣子是怎樣的呢?
[00:06:23.000 --> 00:06:26.000]  是很緊張的
[00:06:26.000 --> 00:06:28.000]  咬緊牙關
[00:06:28.000 --> 00:06:30.000]  強作鎮定
[00:06:30.000 --> 00:06:33.000]  旁邊的不是狗不是貓
[00:06:33.000 --> 00:06:35.000]  是獅子
[00:06:35.000 --> 00:06:38.000]  一說他很從容
[00:06:38.000 --> 00:06:39.000]  微笑
[00:06:39.000 --> 00:06:41.000]  甚至唱詩
[00:06:41.000 --> 00:06:43.000]  舉手敬拜
[00:06:43.000 --> 00:06:47.000]  你心目中的但以理是怎樣的呢?
[00:06:47.000 --> 00:06:49.000]  我們很少想
[00:06:49.000 --> 00:06:53.000]  他一定是一個屬靈的領袖
[00:06:53.000 --> 00:06:57.000]  好像牧師那樣
[00:06:57.000 --> 00:07:00.000]  聖經告訴我們
[00:07:00.000 --> 00:07:07.000]  但以理從尼泊爾撒旺
[00:07:07.000 --> 00:07:12.000]  俘虜耶路撒冷的人
[00:07:12.000 --> 00:07:14.000]  去巴比倫開始
[00:07:14.000 --> 00:07:18.000]  這是第一章開始的歷史事件
[00:07:18.000 --> 00:07:20.000]  第一章的結束
[00:07:20.000 --> 00:07:22.000]  剛才你有沒有留心?
[00:07:22.000 --> 00:07:24.000]  梁牧師讀的時候
[00:07:24.000 --> 00:07:26.000]  最後那句說什麼呢?
[00:07:26.000 --> 00:07:29.000]  到了古列王元年
[00:07:29.000 --> 00:07:33.000]  但以理還在
[00:07:33.000 --> 00:07:37.000]  他真是三朝元老
[00:07:37.000 --> 00:07:40.000]  簡單一點
[00:07:40.000 --> 00:07:43.000]  尼泊爾是巴比倫王
[00:07:43.000 --> 00:07:49.000]  古列是馬代波斯的君主
[00:07:49.000 --> 00:07:51.000]  用今天的說法
[00:07:51.000 --> 00:07:55.000]  尼泊爾是伊拉克的領袖
[00:07:55.000 --> 00:08:00.000]  古列是伊朗的君王
[00:08:00.000 --> 00:08:02.000]  兩個國家
[00:08:02.000 --> 00:08:04.000]  兩個帝國
[00:08:04.000 --> 00:08:08.000]  即是彭定康的年間
[00:08:08.000 --> 00:08:12.000]  但以理已經做政務司司長
[00:08:12.000 --> 00:08:15.000]  到董建華的時代
[00:08:15.000 --> 00:08:18.000]  他還在掌握大權
[00:08:18.000 --> 00:08:20.000]  你開始明白多一點
[00:08:20.000 --> 00:08:24.000]  改朝換代
[00:08:24.000 --> 00:08:27.000]  不止
[00:08:27.000 --> 00:08:30.000]  但以理不是巴比倫人
[00:08:30.000 --> 00:08:35.000]  但以理也不是馬代波斯人
[00:08:35.000 --> 00:08:37.000]  我們開始看清楚身份證
[00:08:37.000 --> 00:08:39.000]  智囊身份證
[00:08:39.000 --> 00:08:41.000]  但以理是什麼人?
[00:08:41.000 --> 00:08:43.000]  是猶大人
[00:08:43.000 --> 00:08:47.000]  猶大人和巴比倫人有什麼關係?
[00:08:47.000 --> 00:08:52.000]  好像香港去牛津AO訓練
[00:08:52.000 --> 00:08:57.000]  今天我們可以說得這麼輕鬆
[00:08:57.000 --> 00:09:01.000]  如果在鴉片戰爭的時候
[00:09:01.000 --> 00:09:04.000]  你被送到牛津大學
[00:09:04.000 --> 00:09:06.000]  培訓之後
[00:09:06.000 --> 00:09:11.000]  回來做殖民地第一代的華文政務司
[00:09:11.000 --> 00:09:14.000]  我忘記有這樣的名字了
[00:09:14.000 --> 00:09:16.000]  你是誰?
[00:09:16.000 --> 00:09:20.000]  你是幫統治者
[00:09:20.000 --> 00:09:24.000]  你是為府作產
[00:09:24.000 --> 00:09:28.000]  還是刑賊作父?
[00:09:28.000 --> 00:09:32.000]  在你的首都耶路撒冷
[00:09:32.000 --> 00:09:36.000]  覆亡於巴比倫軍隊的時候
[00:09:36.000 --> 00:09:40.000]  你是有血性的猶太男兒
[00:09:40.000 --> 00:09:43.000]  你應該怎麼做?
[00:09:43.000 --> 00:09:45.000]  你應該守食
[00:09:45.000 --> 00:09:50.000]  當你的親人死在戰場上
[00:09:50.000 --> 00:09:55.000]  當你的妹妹被敵人輪姦
[00:09:55.000 --> 00:09:59.000]  當你國破家亡的時候
[00:09:59.000 --> 00:10:03.000]  你竟然拿了學位
[00:10:03.000 --> 00:10:09.000]  去巴比倫大學進修政務官課程
[00:10:09.000 --> 00:10:13.000]  這是但以理論
[00:10:13.000 --> 00:10:20.000]  風波裡的信徒
[00:10:20.000 --> 00:10:27.000]  他這場風暴不是他自己能夠控制的
[00:10:27.000 --> 00:10:35.000]  他的生和死都不是他自己能夠控制的
[00:10:35.000 --> 00:10:39.000]  巴比倫有一個很聰明的政策
[00:10:39.000 --> 00:10:46.000]  與亞述帝國之前的政策很不同
[00:10:46.000 --> 00:10:50.000]  亞述帝國是凶殘成性
[00:10:50.000 --> 00:10:53.000]  獅子其實是亞述帝國那裡來的
[00:10:53.000 --> 00:10:57.000]  你今天去大英博物館倫敦參觀亞述館
[00:10:57.000 --> 00:11:00.000]  你就會看到他們的浮雕
[00:11:00.000 --> 00:11:03.000]  刻畫著他們攻城
[00:11:03.000 --> 00:11:06.000]  他們如何殺害戰俘
[00:11:06.000 --> 00:11:11.000]  根據日內瓦公約不應該虐待他們
[00:11:11.000 --> 00:11:15.000]  所以美軍的照片怎麼會弄出這麼大的風波
[00:11:15.000 --> 00:11:20.000]  亞述帝國就像南京大屠殺
[00:11:20.000 --> 00:11:25.000]  就在你的眼前殘害你那些打仗英勇的勇士
[00:11:25.000 --> 00:11:28.000]  就是要破你的軍心
[00:11:28.000 --> 00:11:31.000]  巴比倫學清了
[00:11:31.000 --> 00:11:34.000]  殺了他們有點可惜
[00:11:34.000 --> 00:11:37.000]  不如收買他們
[00:11:37.000 --> 00:11:40.000]  所以你讀第一章的時候
[00:11:40.000 --> 00:11:43.000]  你不要以為尼泊爾教尼沙皇
[00:11:43.000 --> 00:11:46.000]  拿些毒酒給但爾利喝
[00:11:46.000 --> 00:11:49.000]  弄些又肥又膩的
[00:11:49.000 --> 00:11:53.000]  害他的膽固醇高
[00:11:53.000 --> 00:11:54.000]  不是
[00:11:54.000 --> 00:11:56.000]  千萬不要搞錯
[00:11:56.000 --> 00:11:59.000]  這個皇所用的膳
[00:11:59.000 --> 00:12:02.000]  和皇所喝的酒
[00:12:02.000 --> 00:12:05.000]  每日賜給他們一份
[00:12:05.000 --> 00:12:08.000]  其實是很看得起他們的
[00:12:08.000 --> 00:12:11.000]  其實是收買人心的
[00:12:11.000 --> 00:12:14.000]  其實當他們是皇子
[00:12:14.000 --> 00:12:18.000]  不給他們階下囚的待遇
[00:12:18.000 --> 00:12:23.000]  你記得獵王紀夏結束的時候的記載嗎?
[00:12:23.000 --> 00:12:26.000]  讀不讀舊約聖經的歷史書?
[00:12:26.000 --> 00:12:29.000]  被俘虜的猶大王
[00:12:29.000 --> 00:12:32.000]  在秘魯37年的時候
[00:12:32.000 --> 00:12:35.000]  巴比倫王放他出來
[00:12:35.000 --> 00:12:38.000]  然後就說給他一份
[00:12:38.000 --> 00:12:41.000]  皇室用的膳食
[00:12:41.000 --> 00:12:44.000]  這是抬舉他的
[00:12:44.000 --> 00:12:46.000]  這是room and board
[00:12:46.000 --> 00:12:48.000]  獎學金包括
[00:12:48.000 --> 00:12:50.000]  可以吃可以住
[00:12:50.000 --> 00:12:53.000]  這班少年人
[00:12:53.000 --> 00:12:58.000]  巴比倫帝國是選擇過的
[00:12:58.000 --> 00:13:00.000]  不只是看帥
[00:13:00.000 --> 00:13:02.000]  一定有特務
[00:13:02.000 --> 00:13:05.000]  在耶路撒冷的檔案那裡找過來的
[00:13:05.000 --> 00:13:07.000]  一定起底的
[00:13:07.000 --> 00:13:09.000]  一定是選中的
[00:13:09.000 --> 00:13:12.000]  這是帝國的權力
[00:13:12.000 --> 00:13:15.000]  帝國的監控
[00:13:15.000 --> 00:13:20.000]  但你不能選擇自己要走的路
[00:13:20.000 --> 00:13:22.000]  他沒有自由說
[00:13:22.000 --> 00:13:25.000]  我要留在耶路撒冷共存亡
[00:13:25.000 --> 00:13:28.000]  不可以的
[00:13:28.000 --> 00:13:30.000]  他沒有這個自由
[00:13:30.000 --> 00:13:33.000]  他只有乖乖
[00:13:33.000 --> 00:13:36.000]  跟著押送他的官兵
[00:13:36.000 --> 00:13:42.000]  從耶路撒冷來到巴比倫
[00:13:42.000 --> 00:13:47.000]  生死不知道的
[00:13:47.000 --> 00:13:50.000]  沒有人會一早告訴他們的
[00:13:50.000 --> 00:13:54.000]  過一天就是一天
[00:13:54.000 --> 00:13:58.000]  到達的時候
[00:13:58.000 --> 00:14:00.000]  他們要改名字
[00:14:00.000 --> 00:14:02.000]  剛才有沒有留意
[00:14:02.000 --> 00:14:04.000]  梁牧師讀到第七節
[00:14:04.000 --> 00:14:07.000]  太監給他們的名字都很難記
[00:14:07.000 --> 00:14:09.000]  我們記得的但爾利
[00:14:09.000 --> 00:14:10.000]  原來他有個英文名叫做
[00:14:10.000 --> 00:14:12.000]  伯提沙薩
[00:14:12.000 --> 00:14:14.000]  這是巴比倫名字
[00:14:14.000 --> 00:14:18.000]  我們反而記得他三個朋友的巴比倫名字
[00:14:18.000 --> 00:14:21.000]  沙特拉 米薩 阿伯尼戈
[00:14:21.000 --> 00:14:25.000]  我們反而忘記了他原本的猶太名
[00:14:25.000 --> 00:14:28.000]  叫做哈拿尼亞
[00:14:28.000 --> 00:14:31.000]  稱哈拿尼亞為沙特拉
[00:14:31.000 --> 00:14:33.000]  稱米沙利為米薩
[00:14:33.000 --> 00:14:39.000]  稱阿薩尼亞為阿伯尼戈
[00:14:39.000 --> 00:14:43.000]  我們之所以忘記了這三個朋友原本的名字
[00:14:43.000 --> 00:14:50.000]  就可以反映出巴比倫的政策很成功
[00:14:50.000 --> 00:14:54.000]  他可以令到一個人的身份改變了
[00:14:54.000 --> 00:14:56.000]  你都不覺得的
[00:14:56.000 --> 00:15:04.000]  今天中學放運第一堂英文老師
[00:15:04.000 --> 00:15:07.000]  跟我們全班改名
[00:15:07.000 --> 00:15:09.000]  你有沒有英文名字
[00:15:09.000 --> 00:15:11.000]  有 出世紙就有 很少的
[00:15:11.000 --> 00:15:13.000]  個個都沒有
[00:15:13.000 --> 00:15:16.000]  你叫Peter 你叫David 你叫James
[00:15:16.000 --> 00:15:18.000]  任他說他是誰
[00:15:18.000 --> 00:15:22.000]  以後你就有這個名字
[00:15:22.000 --> 00:15:25.000]  這是殖民地教育
[00:15:25.000 --> 00:15:30.000]  這是一個很成功的殖民主義
[00:15:30.000 --> 00:15:32.000]  為什麼
[00:15:32.000 --> 00:15:35.000]  你看今天中國代表隊在世運多好
[00:15:35.000 --> 00:15:39.000]  李靖就李靖 劉翔就劉翔
[00:15:39.000 --> 00:15:41.000]  叫James Lau
[00:15:41.000 --> 00:15:44.000]  名字都跟你改了
[00:15:44.000 --> 00:15:46.000]  而且你和我今天讀但以你輸
[00:15:46.000 --> 00:15:50.000]  我們記得的是他的洋名
[00:15:50.000 --> 00:15:54.000]  他原本的名字反而我們要看清楚一點
[00:15:54.000 --> 00:15:57.000]  然後才讀得出來
[00:15:57.000 --> 00:16:00.000]  現在說就好笑
[00:16:00.000 --> 00:16:04.000]  如果你看回你的身世
[00:16:04.000 --> 00:16:07.000]  看回你的生平
[00:16:07.000 --> 00:16:09.000]  這樣的經歷
[00:16:09.000 --> 00:16:15.000]  你有什麼感覺
[00:16:15.000 --> 00:16:18.000]  但以你和他三個朋友
[00:16:18.000 --> 00:16:25.000]  活在一個他們做夢都沒想過的處境當中
[00:16:25.000 --> 00:16:28.000]  不是他們選擇的
[00:16:28.000 --> 00:16:30.000]  國家亡了
[00:16:30.000 --> 00:16:34.000]  被擄到敵人的大本營
[00:16:34.000 --> 00:16:40.000]  竟然有機會接受最好的教育
[00:16:40.000 --> 00:16:50.000]  預備成為尼泊爾的左右手
[00:16:50.000 --> 00:16:52.000]  我們香港人不會死
[00:16:52.000 --> 00:16:55.000]  好啊 前途無限
[00:16:55.000 --> 00:16:58.000]  升官發財
[00:16:58.000 --> 00:17:02.000]  你讀了但以你輸都知道不是
[00:17:02.000 --> 00:17:05.000]  中國人有句話說什麼
[00:17:05.000 --> 00:17:08.000]  叛君如叛婦
[00:17:08.000 --> 00:17:10.000]  什麼意思
[00:17:10.000 --> 00:17:15.000]  隨時有殺身之禍
[00:17:15.000 --> 00:17:17.000]  事實上是這樣
[00:17:17.000 --> 00:17:21.000]  這只是但以你輸第一個事跡
[00:17:21.000 --> 00:17:25.000]  但以你立志不以皇的善和皇的酒
[00:17:25.000 --> 00:17:29.000]  沾污自己求太監長十天的試驗
[00:17:29.000 --> 00:17:31.000]  果然肥肥白白感謝主
[00:17:31.000 --> 00:17:34.000]  災難才開始
[00:17:34.000 --> 00:17:40.000]  入宮後第一件事就是皇帝做了個夢
[00:17:40.000 --> 00:17:42.000]  連什麼夢都忘了
[00:17:42.000 --> 00:17:44.000]  然後要人解夢
[00:17:44.000 --> 00:17:46.000]  解不到就殺
[00:17:46.000 --> 00:17:48.000]  有這樣的皇帝嗎
[00:17:48.000 --> 00:17:51.000]  如果今天我們七一出去走很多次
[00:17:51.000 --> 00:17:53.000]  以前哪有得走
[00:17:53.000 --> 00:17:55.000]  皇帝就是皇帝
[00:17:55.000 --> 00:17:58.000]  就是這樣
[00:17:58.000 --> 00:18:03.000]  但以你活在這樣的世界當中
[00:18:03.000 --> 00:18:05.000]  好玩嗎
[00:18:05.000 --> 00:18:07.000]  一點都不好玩
[00:18:07.000 --> 00:18:09.000]  回家吧
[00:18:09.000 --> 00:18:11.000]  不能回家
[00:18:11.000 --> 00:18:14.000]  所以選擇但以你輸
[00:18:14.000 --> 00:18:16.000]  來看我們今天
[00:18:16.000 --> 00:18:19.000]  我猜我們未有多久追悼但以你
[00:18:19.000 --> 00:18:21.000]  的凶險
[00:18:21.000 --> 00:18:25.000]  但以你所面對的挑戰
[00:18:25.000 --> 00:18:27.000]  然後再讀下去
[00:18:27.000 --> 00:18:31.000]  他三個朋友在皇帝的金像面前
[00:18:31.000 --> 00:18:33.000]  突然宣佈
[00:18:33.000 --> 00:18:35.000]  以為那天只是開會
[00:18:35.000 --> 00:18:38.000]  叫所有公務員集合
[00:18:38.000 --> 00:18:40.000]  以為有什麼重要宣佈
[00:18:40.000 --> 00:18:42.000]  原來是拜神
[00:18:42.000 --> 00:18:46.000]  還要一吹號就要拜
[00:18:46.000 --> 00:18:49.000]  沒時間回去禁食祈禱
[00:18:49.000 --> 00:18:52.000]  連發電郵短訊
[00:18:52.000 --> 00:18:54.000]  叫弟兄姊妹代禱都沒機會
[00:18:54.000 --> 00:18:56.000]  關掉所有的機
[00:18:56.000 --> 00:18:58.000]  馬會都不准開電話
[00:18:58.000 --> 00:19:00.000]  何況是教會
[00:19:00.000 --> 00:19:02.000]  三個朋友站在那裡
[00:19:02.000 --> 00:19:06.000]  連討論的時間都沒有
[00:19:06.000 --> 00:19:08.000]  怎麼輪到你可以說
[00:19:08.000 --> 00:19:10.000]  等等先不要咒惡字
[00:19:10.000 --> 00:19:12.000]  我們要開會查經祈禱
[00:19:12.000 --> 00:19:13.000]  沒有的
[00:19:13.000 --> 00:19:15.000]  最多就是三個人
[00:19:15.000 --> 00:19:17.000]  只是你看我一眼我看你一眼
[00:19:17.000 --> 00:19:21.000]  然後大家在眼神那裡
[00:19:21.000 --> 00:19:23.000]  就要決定怎樣做
[00:19:23.000 --> 00:19:29.000]  如果你從但以你這樣的記載
[00:19:29.000 --> 00:19:31.000]  但以你書的記載
[00:19:31.000 --> 00:19:33.000]  你看回第一章
[00:19:33.000 --> 00:19:39.000]  你就可以看到第一章很不同
[00:19:39.000 --> 00:19:41.000]  有什麼不同呢
[00:19:41.000 --> 00:19:44.000]  第一章不是逼迫
[00:19:44.000 --> 00:19:46.000]  剛才我們說了
[00:19:46.000 --> 00:19:49.000]  其實是優待他們
[00:19:49.000 --> 00:19:51.000]  栽培他們
[00:19:51.000 --> 00:19:54.000]  看得起他們
[00:19:54.000 --> 00:19:57.000]  所以大概太監長來到這改名之後
[00:19:57.000 --> 00:20:01.000]  就像我昔日進廉政公署
[00:20:01.000 --> 00:20:04.000]  老闆叫我進房坐下
[00:20:04.000 --> 00:20:07.000]  政府看得起你們這班人
[00:20:07.000 --> 00:20:09.000]  用心做
[00:20:09.000 --> 00:20:11.000]  你們叫做high flyer
[00:20:11.000 --> 00:20:14.000]  可以快人十年升官
[00:20:14.000 --> 00:20:16.000]  用心做
[00:20:16.000 --> 00:20:18.000]  有前途的
[00:20:18.000 --> 00:20:20.000]  但以你聽完之後
[00:20:20.000 --> 00:20:25.000]  他提出一個請求
[00:20:25.000 --> 00:20:27.000]  是他自己提出的
[00:20:27.000 --> 00:20:29.000]  跟著發生的
[00:20:29.000 --> 00:20:32.000]  無論獅子坑的事情
[00:20:32.000 --> 00:20:36.000]  或是金像的問題
[00:20:36.000 --> 00:20:38.000]  這是但以你和他三個朋友
[00:20:38.000 --> 00:20:42.000]  主動提出的
[00:20:42.000 --> 00:20:44.000]  提出什麼呢
[00:20:44.000 --> 00:20:52.000]  他們說我們想換個diet
[00:20:52.000 --> 00:20:55.000]  想吃不同的火石
[00:20:55.000 --> 00:21:00.000]  但以你和他三個朋友
[00:21:00.000 --> 00:21:02.000]  為什麼會這樣做呢
[00:21:02.000 --> 00:21:06.000]  如果我們只是停在
[00:21:06.000 --> 00:21:10.000]  不要沾污自己的問題上
[00:21:10.000 --> 00:21:13.000]  我估我們還沒讀明第一章
[00:21:13.000 --> 00:21:16.000]  不可以沾污自己
[00:21:16.000 --> 00:21:20.000]  這是聖結和罪惡的分界
[00:21:20.000 --> 00:21:22.000]  如果是這樣
[00:21:22.000 --> 00:21:25.000]  假如十天後
[00:21:25.000 --> 00:21:27.000]  太監長說不
[00:21:27.000 --> 00:21:29.000]  你們一定要繼續
[00:21:29.000 --> 00:21:33.000]  吃royal diet
[00:21:33.000 --> 00:21:35.000]  但以你和他三個朋友
[00:21:35.000 --> 00:21:37.000]  應該怎麼做
[00:21:37.000 --> 00:21:42.000]  這是聖結和罪惡的分界
[00:21:42.000 --> 00:21:44.000]  應該怎麼做
[00:21:44.000 --> 00:21:47.000]  我們香港人真的沒有選擇
[00:21:47.000 --> 00:21:49.000]  絕食
[00:21:49.000 --> 00:21:51.000]  一定不妥協
[00:21:51.000 --> 00:21:55.000]  這是上帝和魔鬼的分別
[00:21:55.000 --> 00:21:57.000]  絕食
[00:21:57.000 --> 00:21:59.000]  我現在沒什麼
[00:21:59.000 --> 00:22:01.000]  三天七天就夠了
[00:22:01.000 --> 00:22:03.000]  很快的
[00:22:03.000 --> 00:22:05.000]  沒有
[00:22:05.000 --> 00:22:08.000]  請你再看清楚第一章
[00:22:08.000 --> 00:22:15.000]  但以你很平心靜氣
[00:22:15.000 --> 00:22:22.000]  或者很理性的說道理
[00:22:22.000 --> 00:22:24.000]  他怎麼說
[00:22:24.000 --> 00:22:26.000]  你試一下我們十天
[00:22:26.000 --> 00:22:29.000]  試完之後
[00:22:29.000 --> 00:22:33.000]  看看我們怎樣情況
[00:22:33.000 --> 00:22:35.000]  最後那句
[00:22:35.000 --> 00:22:38.000]  如果你仍然堅持要我們吃黃的線
[00:22:38.000 --> 00:22:39.000]  喝黃的酒
[00:22:39.000 --> 00:22:40.000]  那我們就絕食
[00:22:40.000 --> 00:22:45.000]  就照你所看到的
[00:22:45.000 --> 00:22:49.000]  你決定怎麼做
[00:22:49.000 --> 00:22:50.000]  換一句說話說
[00:22:50.000 --> 00:22:55.000]  假如委辦太監長說不
[00:22:55.000 --> 00:22:57.000]  但以你和他三個朋友
[00:22:57.000 --> 00:22:59.000]  接下來會怎麼做
[00:22:59.000 --> 00:23:02.000]  那就吃
[00:23:02.000 --> 00:23:03.000]  這是事實
[00:23:03.000 --> 00:23:06.000]  你不要讀聖經讀過了聾
[00:23:06.000 --> 00:23:08.000]  但以你立志
[00:23:08.000 --> 00:23:10.000]  所以就絕食
[00:23:10.000 --> 00:23:11.000]  這是我們說的
[00:23:11.000 --> 00:23:13.000]  聖經沒有這樣說
[00:23:13.000 --> 00:23:14.000]  所以你讀聖經
[00:23:14.000 --> 00:23:18.000]  不是讀自己想的東西
[00:23:18.000 --> 00:23:22.000]  食物其實不能污穢人
[00:23:22.000 --> 00:23:24.000]  你讀新約聖經
[00:23:24.000 --> 00:23:26.000]  你記得耶穌說得好
[00:23:26.000 --> 00:23:28.000]  吃下去的東西不能污穢人
[00:23:28.000 --> 00:23:32.000]  在裡面出來的才能污穢人
