
[00:00:00.000 --> 00:00:09.480]  各位大兄姐妹平安!痴人平安的上帝!
[00:06:13.720 --> 00:06:33.720]  我们听歌,有首歌很好听的,叫以马来利,以马来利什么意思,今天我想你记住这个意思,就是上帝赐人平安一个最直接的方式或者方法,翻出来就是神与你同在,
[00:06:33.720 --> 00:06:57.720]  原来耶稣来到这个世界,第一个最重要想显示出的就是耶稣的名字是神与你同在,神来到这个世界很想和我们一起,当你一直想的时候,可能你以前想,或者好像我这样,药室就好了,可以做到耶稣的养父,可以经常和耶稣一起,
[00:06:57.720 --> 00:07:21.720]  但是你想深一层,在那一刻说yes的时候,其实他连耶稣的家谱都没看过,耶稣的家谱第一章第一节,他说阿伯拉罕的后裔,大卫的子孙,耶稣基督的家谱,然后数了很多历代的伟人或者杰出的人,然后去到16节,有药室的名字,大药室那时候没见过,
[00:07:21.720 --> 00:07:44.720]  那个雅各生药室就是玛利亚的丈夫,那个称为基督的耶稣是从玛利亚生的,原来都说得很明白,不是很关药室的事情,其实当药室一say yes的时候,他面对一个很大的困难,就是会羞辱,
[00:07:44.720 --> 00:08:13.720]  你想想如果他娶一个玛利亚,玛利亚没过门就有了BB,只有两个结论,第一个是什么,在没结婚的时候他和玛利亚有婚前性行为,所以有了BB,这个是社会不容许的,另一个结论是什么,他没有和玛利亚有婚前性行为,不过玛利亚有,
[00:08:13.720 --> 00:08:35.720]  这个也是一个羞辱,如果你是一个男士,不是如果,你要面对这样的时候,现在有些人说他戴了另一种颜色的帽子,你戴不戴?圣诞戴红色,那次就戴另一种颜色,当他say yes的时候,他要面对一路的指责,
[00:08:35.720 --> 00:09:01.720]  还有,以后耶稣出世,一路喝茶的时候,人家都说那个没结婚有了BB,他要面对这么大的指责,你会怎么做?然后圣经说约瑟醒了,因为那一刻是做梦,得到天使的指示,当约瑟醒了之后,他起了身,你和我醒了起了身会怎么样?
[00:09:01.720 --> 00:09:30.720]  我们会说做梦而已,然后就写休书了,因为真的不行,搞不定这件事情,圣经说什么?下半节,约瑟醒了起来,遵着主使者的吩咐,将妻子娶过来,他真的行动,照吩咐娶过来,在第25节,他说只是没有和她同房,等她生了儿子,
[00:09:30.720 --> 00:09:53.720]  有古卷就说等他生了投胎的儿子,就帮他起名叫耶稣,各位定睛姐妹,约瑟是有选择的,他本身可以选择休还是不休,可以选择say yes还是no,但是他最后选择了yes,
[00:09:53.720 --> 00:10:17.720]  玛利亚有没有选择?我们看看玛利亚当天怎么收到这个消息,姐妹你代入一下,如果你是当天的玛利亚,你又会怎么反应呢?在路加福音一章26节,他说到了第6个月,天使加伯列奉神的差遣就去加利利的一座城,就是拿撒勒,就是耶稣出生的地方,
[00:10:17.720 --> 00:10:42.720]  就是到一个同女那里已经许配了大卫家的一个人,名叫约瑟,同女的名字就是叫玛利亚,天使进去就和他说,蒙大恩的女子,我问你安,主和你同在,这个安我想是最感恩最蒙恩的就是主和你同在,
[00:10:42.720 --> 00:11:09.720]  当天使现在来你家,你说主和你同在,你会不会和玛利亚的反应一样呢?你看看,玛利亚说因为这句话很害怕,又反复思想这个问安是什么意思,当天使来的时候,不知道你会怎么想呢?你心目中的天使是怎样的?大家,你心目中有没有天使的形象?
[00:11:09.720 --> 00:11:36.720]  是不是这样的?今天主要学问大家,有些人说baby face的,肥嘟嘟的,我不知道是不是这样,是不是真的有翅膀的呢?不知道,但是当天使来问安的时候,圣经说玛利亚很害怕,英文就是troubled at his words,觉得很困扰,你这样和我问安是什么意思?
[00:11:36.720 --> 00:12:02.720]  然后说wonder,wonder有点疑惑,真正希腊文的意思是用一个财务上的术语,就是audit的意思,就是他要反复去想,究竟这件事是什么事呢?究竟是什么事,他说你不用怕,去到34节,玛利亚和天使说,我没有出嫁,怎么会有这件事呢?
[00:12:02.720 --> 00:12:26.720]  玛利亚都很冷静的,我明白,我明白这是上帝的感动邀请,但是我真的没有出嫁,怎么会有这件事发生呢?天使安慰他,他说圣灵要临到你身上的是至高者的能力要任避你,因此所要生的圣者必称为神的儿子。
[00:12:26.720 --> 00:12:52.720]  然后天使和他说了一个见证,他说放弃你的亲戚,以利沙伯在年老的时候也怀了男胎,就是那位素来称为不生育的,现在就已经有孕六个月了。他说了一个见证给玛利亚知道,原来神的说话是出于神的话,是没有一句不带有能力的。
[00:12:52.720 --> 00:13:12.720]  当天使邀请了,当玛利亚听到一个见证,然后去到38节,玛利亚就说我是主的侍女,情愿照你的话成就在我身上,天使就离开了。
[00:13:12.720 --> 00:13:28.720]  玛利亚有选择,他可以在外面澄清,他可能可以选择不嫁,但是他说是,他可以不是这样,但是他决定了是这样。
[00:13:28.720 --> 00:13:54.720]  约瑟是这样做了,玛利亚是这样做了,他们的儿子耶稣基督有没有选择?耶稣基督在圣经里说,他本有神的形象,他本来是神,但是他不以自己与神同等为强夺,反倒虚企,取了奴僕的形象,成为了人的样式。
[00:13:54.720 --> 00:14:10.720]  耶稣有选择,不过他选择了来到这个世界,他既有人的样子,就自己卑微,全心信服,以至于死,且死在十字架上。
[00:14:10.720 --> 00:14:33.720]  耶稣降生,他来到这个世界,他出生的地方都很卑微,是在哪里?马槽,马槽是什么来的?是给马吃东西的那个盆子,原来马槽是那个地方,原来没有位置到这样,是要摆在那里,然后出生。
[00:14:33.720 --> 00:14:45.720]  他用了最卑微的方式,在一个木匠的家里,最后他要死。他死,你发觉一路看福音书的时候,耶稣是没有埋怨的,为什么呢?
[00:14:45.720 --> 00:15:03.720]  在希伯来书十二章二节,他是仰望为我们信心创始成中的耶稣,他因纳摆在前面的喜乐,就轻瀚羞辱,忍受了十字架的苦难,便坐在神宝座的右边。
[00:15:03.720 --> 00:15:28.720]  各位大兄姐妹,原来有更高的目的,耶稣是要来做的,所以下一节希伯来书说,耶稣是甘愿忍受罪人的顶撞,很多人想耶稣死,很多人看不起他,很多人想找把柄给他,但原来他因为前面有更重要的事情,所以他轻瀚他的羞辱。
[00:15:28.720 --> 00:15:47.720]  各位大兄姐妹,当约瑟相信天使的话,他要生一个儿子,因为要把罪人从百姓里拯救出来,约瑟知道有更高的目的要做,所以他可以轻瀚面前的羞辱。
[00:15:47.720 --> 00:16:11.720]  玛利亚也相信了天使的话,因为天使说你要生的儿子要做雅各加的王,直到永远他的国没有穷尽。约瑟和玛利亚相信天使的话,所以他可以有选择,他没有这么做,他可以不用这么做,但他决定这么做。
[00:16:11.720 --> 00:16:38.720]  今天我们看那段童颂经文,我们也看到一群人和我们越来越近,他们也可以不用这么做,但他们仍然这么做,那群是我们一直在讨论的回归那群人,如果你还记得他们在那个地方落地生根了70年,有儿子有孙子,但他们要回归,他们可以选择不回归的。
[00:16:38.720 --> 00:17:07.720]  因为他们有一群人都是很有钱很有实力,有马有羊有雷有炉,他们说他们量力捐入工程库的金子是6万1000达尼克,银子5000米拿,大家还记不记得金子6万1000达尼克是多少?是500公斤的金,110磅,大家有没有这么多金?
[00:17:07.720 --> 00:17:27.720]  如果你有这么多金,你应该有很多选择,你不用选择回到那个地方去重建那个被人抢掠了烧烂的电,银子都有5000米拿,有3吨银,还有很多东西,他们有选择。
[00:17:27.720 --> 00:17:51.720]  当你看四章一节的时候,他说犹太和汴阿门的敌人,当他建圣殿的时候,我想你认识他们那几个领袖,那几个领袖都是可以不用这样,但他们要这样做。犹太和汴阿门的敌人听说被捞归回的人为耶和华以色列的神建造电宇。
[00:17:51.720 --> 00:18:15.720]  所以当他们想建圣殿,离开了70年那帮人,无端端说回来要在这里建房子,要在这里建圣殿,要在这里定居,结果他的敌人就出来了,出来做什么?他就去见那帮领袖,有索罗巴伯,有以色列的其他族长,就和他们说,请容我们和你一起建造圣殿。
[00:18:15.720 --> 00:18:41.720]  因为我们寻求你们的神和你们一样,自从亚述王尔萨哈顿带我们上这地以来,我们就尝祭祀神。敌人当想和你,想扰乱你的时候,他的理由可以很熟悉的,他用到神的名字来和你说的。
[00:18:41.720 --> 00:19:07.720]  他说,你拜开的神,我们也一直有拜的,不如你让我们和你一起做啊。这个时候,如果你是领袖,你会怎样呢?在四章三节,索罗巴伯,耶稣和其他以色列的族长和他们说,我们建造神的电与你们无关,我们是自己为耶和华以色列的神协力建造的。
[00:19:07.720 --> 00:19:32.720]  我忘记了highlight这五个字,是和神协力建造的。他们知道他们有更重要的东西,是和神一起同工,是照着王的吩咐。各位弟兄姐妹,如果你是那时候的领袖,你会怎样呢?你去到一个地方,你想起神的电,但是反对势力就来了。
[00:19:32.720 --> 00:19:52.720]  如果你在香港,也会有反对势力的,你做了一些事情,就算拍戏也是,在香港如果你拍戏,搭了灯,可能周永发,刘多华那些在,然后会有什么人出来?哇,你有见识啊,你那两个字我不能播出的。
[00:19:52.720 --> 00:20:16.720]  有那些属于地盘的人,当然不是地盘工人,有些全身是公仔的人,当然不是抱着公仔,是全身是,走出来要收钱,收你那个什么什么费,要收钱。有这些势力,有些人会害怕的,哎呀,给你吧,识事令人,有些人不怕会报警。
[00:20:16.720 --> 00:20:40.720]  当日那几位领袖,其实要勇气的,因为那些人恶势力来到,我们和你一起做,如果你不做会怎样?反转猪肚,我不说那个字了,跟着他说那些民族在犹大人建造的时候,洗他们的手,法院扰乱他们,法院的意思就是洗他们怕。
[00:20:40.720 --> 00:21:00.720]  就像在香港收楼,那些堂楼,你不收楼会怎样?你不给产楼出来,那些人截水,截电,放老鼠,放蛇,他就令你脚软咯,原来当日一样的,然后怎样?
[00:21:00.720 --> 00:21:22.720]  从波斯王古列年间直到波斯王大利污登基的时候,他们都会举脉谋事,要败坏他们的谋算。我们看回历史就知道那几位领袖坚持是对的,但我相信那几位领袖当坚持的时候,其实他们都不开心的。
[00:21:22.720 --> 00:21:41.720]  一来,他们自己会受压力,他可能会想,我侍奉而已,我来建圣殿而已,为什么被人欺负我,为什么被敌人恐吓我,为什么令到一起建圣殿的人们脚软被人恐吓,他们会不开心的。
[00:21:41.720 --> 00:21:59.720]  可能他会问,我可以不用这样的,我就等那些敢走出来建完圣殿,我就走去圣殿那里,就敬拜上帝咯,还有那几位领袖可能都有压力的,他们的弟兄姐妹会不会骂他,你猜?开头,有可能的。
[00:21:59.720 --> 00:22:28.720]  人家说一起建,你就让人一起建咯,人家可能给钱,你为什么不给人家,你看现在搞到我们这样,人家那么害怕。但是感谢上帝让这些领袖愿意走出来,有点胆量去跟人家说不,他们原本可以不用这样,但他们都敢,因为他们看到与神同工,他们将焦点放在上面。
[00:22:28.720 --> 00:22:43.720]  所以他们这群领袖都可以轻看他面前的羞辱。约瑟知道有重要的任务,因为他知道以马来利的意思就是神和我们同在。
[00:22:43.720 --> 00:23:08.720]  各位弟兄姐妹,卢家坊一章28节,我很想你们记得这一段经文,当天使进去的时候,跟他说,蒙大恩的女子,我问你安,主和你同在。原来当一开头我们说平安,你回应回平安,原来平安是很有意思的,就是神和我们一起。
[00:23:08.720 --> 00:23:25.720]  原来圣诞节的意义不是圣诞礼物,不是圣诞树,更加天使不是主角,也不是去商场排队和圣诞老人拍照,然后听到圣诞老人说,哈哈哈哈。
[00:23:25.720 --> 00:23:54.720]  原来圣诞节本来是不平安的,约瑟不平安,马利亚不平安,就算平安夜其实也不平安的,大肚林当,赶路没有地方生BB,大家生个BB的时候,你等生BB,爸爸等生BB,你等生BB的时候,
[00:23:54.720 --> 00:24:17.720]  你会不会很平安的,脚在那里摁下摁下,吃薯片,你一早就预约什么医院,医生到没有,然后预约了所有东西,其实有点不平安,有点紧张,当天他们还紧张,没有地方,客店都没有,但为什么他们愿意这么做呢?
[00:24:17.720 --> 00:24:45.720]  因为有更高的价值,当我来到结论的时候,很想弟兄姐妹知道,圣诞的意义原来是由不平安到平安,原来我们发觉当侍奉的时候,很多时候都是不平安的,原来很多时候我们看到信心的伟人,上帝很想他透过一些不平安,然后经历他很大的恩典的,
[00:24:45.720 --> 00:25:09.720]  最大的信心伟人就是阿伯拉罕,阿伯拉罕是怎样的呢?当上帝有指示的时候,他说你要去相信我,我要去祝福你的时候,你就离开家里,当离开家里的时候,阿伯拉罕问去哪里?上帝说你走,你不知道去哪里的,
[00:25:09.720 --> 00:25:28.720]  今天如果我们侍奉,今天你看到第五个结论之前,他说可以不是这样的你,其实有两个意思我想到,今天我们每一个你,你都可以不是这样的,什么意思?为什么有两重意思?
[00:25:28.720 --> 00:25:50.720]  第一个可以不是这样的你,就是有侍奉的你,你有为上帝更高的目标去行动的你,我相信每一个侍奉的人都试过不安,如果你试过做主席,你猜你会不会不安?
[00:25:50.720 --> 00:26:14.720]  Hankie你上次做主席有没有少少紧张?没有啊?那你厉害啊!我看到Wolf的脚都在震,祈祷都在抖,我现在都害怕啊!侍奉会不安啊!做施事不是那么容易啊!
[00:26:14.720 --> 00:26:40.720]  你见到新朋友,你不知道是什么人来的,有人走进来说可不可以给点钱啊?那你说很安心啊!你问他拿钱,你会不安的,你做任何一个侍奉,那次施班完都说,其实我们都有少少紧张的,因为想为神唱得更加好啊!会不安的!
[00:26:40.720 --> 00:27:07.720]  你做那件事,全部人都会有点不安,和全部侍奉的你,你都可以不用这样的,是不是啊?你想想,你有得选择的,施班,用得着这么辛苦回来练习吗?是不是啊?下大雨,很大风那天他们都要回来,风雨不改啊!人家的码头都吹烂了,是不是啊?
[00:27:07.720 --> 00:27:36.720]  码头都吹烂了,那天风那么大,你们都愿意回来,你可以不用这样的,今天回来主日学的那些,哇!多狼狈啊!你可以不回来的,教主日学的老师你预备得那么辛苦,你抄那么多张纸,你可以不敢做的,还有,做完侍奉可能会被人骂你的,脸皮薄一点的那些说,我为什么要被你骂啊?
[00:27:36.720 --> 00:28:02.720]  我生出来被你骂的?你又不来做?有的啊,在人家的教会,我想这里没有的,是不是啊?有的你都不要告诉我,那你面对那么多东西,又没有钱的,钱又没有,名字又没有,你说,是啊,平时都是,是啊,真的做来做什么的?
[00:28:02.720 --> 00:28:31.720]  就因为你看到有东西再高一点的,你不就兴悍那些顶撞你的人?这个星期都有个姐妹来我办公室,说了一段经文给我听,可能她都知道,我有机会被人顶撞,不知道,但问题就是,你可以不用这样的,各位侍奉人员,但是你选择了
[00:28:31.720 --> 00:28:50.720]  另一班弟兄姐妹,你都可以不用这样的,就是什么啊?上帝给你很多祝福,上帝给你很多恩典,上帝给你很多机会,但你会不会整天都say no呢?
[00:28:50.720 --> 00:29:19.720]  你会不会就是以前受过伤,被人骂你,然后你曾经有一段时间没有做了,你愿不愿意不是这样再起身呢?今天分享的主要学的那段经文很有意思,也是希伯来书十二章,他说你要拿起你发软的手,发酸的腿,你起来
[00:29:19.720 --> 00:29:44.720]  你一路走的时候,你令自己原本低低的脚都可以走得好,另一个圣经译本很有意思,他说就好像一个马拉虫,跑马拉虫的时候,很多人在做事,跑步的人很辛苦,还有什么人在做事,旁边有些人不停给水,你有没有看电视啊?
[00:29:44.720 --> 00:30:11.720]  你一路跑的时候给水,喝完水的人会怎么样?他立刻就跑了,又有人执,还有人在旁边拍手掌,但是有没有人在旁边擦桌子?应该没有,你不会站着跑成这样,那不就突击了,没有,还有什么,还有些人是我也跑过半马拉虫,跑到最后是会抽筋的
[00:30:11.720 --> 00:30:37.720]  有人要给虫泻油,擦一下擦一下就行了,原来有人要收平那条路,让你走得好一点,原来有人要帮忙,有人要鼓励,今天我想我们都是这样,我们未来还有很远的路要走,就是一场马拉虫,走的时候会有人跌倒,有人抽筋
[00:30:37.720 --> 00:31:05.720]  但是你猜不出来那个抽筋的人会笑,哎呀你抽筋的,叫你练多一点,抽筋啊现在,你多没用啊,你不会的,我们准备点虫泻油,让他擦,最后你是哪一个?可以不是这样的你,你选择做哪一个?
[00:31:05.720 --> 00:31:31.720]  我们一起有个结束祈祷,亲爱的主耶稣,我们知道你当天可以不用这样,但是你选择了这样,你让我们有一个很好的榜样
[00:31:31.720 --> 00:31:56.720]  就是当我们有更高的目的的时候,我们真的可以轻看前面的困难,可能很多困难的确是实际的,好像约瑟,马尼亚,他们实际上真的会被人指指点点的,实际上真的没人会相信圣灵会感应这件事的
[00:31:56.720 --> 00:32:19.720]  但是他们愿意忍受这些羞辱,今天可能当我们选择我们不是这样,所以我们侍奉的时候,我们都会实际面对很多问题的,可能我们会害怕,可能我们会紧张,可能我们会被人骂,但是原来你说会祝福我们
[00:32:19.720 --> 00:32:43.720]  原来上帝赐人的平安很多时候都是透过一些不平安,以至我们有所学习,以至我们经历更大你的能力,今天另一群可以不是这样的弟兄姐妹,你会不会已经翘起手好一段时间
[00:32:43.720 --> 00:33:07.720]  会不会很多时候你只是享受了很多弟兄姐妹很早回来预备,完成了很多工作的辛劳,或者你也可以不是这样,其实上帝给我们每一个人都有恩赐,每一个人都有能力,我们可以互相配合,你可以是掌声,可以是祷告
[00:33:07.720 --> 00:33:35.720]  很想未来的日子我们愿意一起去跑这场马拉松,有人跑的时候有人support,有人跌倒的时候有人扶持,有人抽筋的时候有人医治,有人安慰,愿我们教会真的仰望十家,一起去共同建立上帝的家
[00:33:35.720 --> 00:33:40.720]  我们这样祷告是奉主耶稣基督得胜的名字而祈求,阿们
[00:33:40.720 --> 00:33:41.720]  阿们
[00:33:41.720 --> 00:33:42.720]  阿们
[00:33:43.720 --> 00:33:44.720]  阿们
[00:33:45.720 --> 00:33:46.720]  阿们
[00:33:46.720 --> 00:33:49.720]  (字幕由 Amara.org 社群提供)
[00:33:49.720 --> 00:33:52.720]  (字幕由 Amara.org 社群提供)

