
[00:00:00.000 --> 00:00:06.640]  今日和大家思想主禱文第一段
[00:05:30.320 --> 00:05:34.160]  雖然這個詞「試探」和「試煉」是同一個詞
[00:05:34.160 --> 00:05:37.040]  在乎人的心
[00:05:37.040 --> 00:05:38.320]  貪慾的心
[00:05:38.320 --> 00:05:40.960]  事情就成為了試探
[00:05:40.960 --> 00:05:42.640]  清淨的心
[00:05:42.640 --> 00:05:45.120]  那些困難就成為了試煉
[00:05:45.120 --> 00:05:49.600]  這個我會在下一次詳細去講
[00:05:49.600 --> 00:05:51.520]  當在這個試探裏面
[00:05:51.520 --> 00:05:53.200]  聖靈幫助我們
[00:05:53.200 --> 00:05:55.680]  甚至化腐朽為神奇
[00:05:55.680 --> 00:05:57.040]  一個很大的困難
[00:05:57.040 --> 00:05:59.280]  對於一些人來說是一個試探
[00:05:59.280 --> 00:06:02.640]  但對於一些人來說是一個試煉
[00:06:02.640 --> 00:06:05.200]  重點就是有聖靈
[00:06:05.200 --> 00:06:13.920]  在我們人生路上的安慰、指導、光照和保護
[00:06:13.920 --> 00:06:17.520]  最後就是三一頌
[00:06:17.520 --> 00:06:19.200]  因為國道、權命、榮耀
[00:06:19.200 --> 00:06:21.200]  傳遞你的直到永遠
[00:06:21.200 --> 00:06:22.560]  阿門
[00:06:22.560 --> 00:06:24.960]  這個三一頌
[00:06:24.960 --> 00:06:27.360]  是讓我們看到一個超越的視野
[00:06:27.360 --> 00:06:29.200]  就是我們今天的祈禱
[00:06:29.200 --> 00:06:31.040]  不是對著空氣
[00:06:31.040 --> 00:06:33.040]  不是單單為了回眾
[00:06:33.040 --> 00:06:34.240]  為了自己
[00:06:34.240 --> 00:06:36.800]  而是對著永恆的主
[00:06:36.800 --> 00:06:39.200]  國道、權命、榮耀
[00:06:39.200 --> 00:06:42.320]  是一個永恆的國道
[00:06:42.320 --> 00:06:44.000]  原來我們的祈禱
[00:06:44.000 --> 00:06:46.560]  是上帝給予我們很大的權利
[00:06:46.560 --> 00:06:49.600]  不是所有人都可以這樣祈禱
[00:06:49.600 --> 00:06:51.520]  是因為我們是父
[00:06:51.520 --> 00:06:54.720]  我們才可以是庇護於權命
[00:06:54.720 --> 00:06:56.640]  我們沒有權祈禱
[00:06:56.640 --> 00:06:58.640]  是庇護於權命
[00:06:58.640 --> 00:07:00.800]  而可以向父神禱告
[00:07:00.800 --> 00:07:02.320]  所以當我們祈禱的時候
[00:07:02.320 --> 00:07:04.080]  我們是很尊貴的
[00:07:04.080 --> 00:07:06.080]  有一個很尊貴的地位
[00:07:06.080 --> 00:07:07.600]  而到最後
[00:07:07.600 --> 00:07:11.040]  我們就將這個國道、權命、榮耀
[00:07:11.040 --> 00:07:13.840]  重新肯定是父的
[00:07:13.840 --> 00:07:15.200]  不是我們
[00:07:15.200 --> 00:07:16.800]  事情的成就
[00:07:16.800 --> 00:07:18.400]  世界的改變
[00:07:18.400 --> 00:07:20.400]  時局的變幻
[00:07:20.400 --> 00:07:22.000]  在父神裡面
[00:07:22.000 --> 00:07:23.280]  直到永遠
[00:07:23.280 --> 00:07:24.800]  阿門
[00:07:24.800 --> 00:07:29.680]  今天我們主要是講第一部分
[00:07:29.680 --> 00:07:32.880]  就是「願你的名為聖」
[00:07:32.880 --> 00:07:34.880]  但我們講這一部分的時候
[00:07:34.880 --> 00:07:36.880]  我們必須要注意
[00:07:36.880 --> 00:07:38.880]  在文字上我們發現
[00:07:38.880 --> 00:07:40.880]  在翻譯上
[00:07:40.880 --> 00:07:43.920]  當時的聖經學者
[00:07:43.920 --> 00:07:46.880]  特別是和合本、中文
[00:07:46.880 --> 00:07:52.080]  是有一個很長的討論
[00:07:52.080 --> 00:07:54.080]  你說爭議也好
[00:07:54.080 --> 00:07:56.080]  或者討論也好
[00:07:56.080 --> 00:07:57.280]  因為是面對了
[00:07:57.280 --> 00:08:00.320]  經文是一個很不容易翻譯的
[00:08:00.320 --> 00:08:03.680]  究竟耶穌基督在講的時候
[00:08:03.680 --> 00:08:05.680]  那個情況是怎樣呢
[00:08:05.680 --> 00:08:08.480]  你會發現
[00:08:08.480 --> 00:08:10.480]  祂有三個願
[00:08:10.480 --> 00:08:12.480]  願人尊你名為聖
[00:08:12.480 --> 00:08:14.480]  願你的國降臨
[00:08:14.480 --> 00:08:16.480]  願你只行在地上
[00:08:16.480 --> 00:08:18.480]  但英文是沒有「願」的
[00:08:18.480 --> 00:08:22.480]  King James沒有
[00:08:22.480 --> 00:08:24.480]  Ivp沒有
[00:08:24.480 --> 00:08:26.480]  NVP沒有
[00:08:26.480 --> 00:08:30.480]  甚至我翻查了很多英文
[00:08:30.480 --> 00:08:32.480]  都是沒有的
[00:08:32.480 --> 00:08:34.480]  希臘文有沒有呢?
[00:08:34.480 --> 00:08:36.480]  都沒有
[00:08:36.480 --> 00:08:38.480]  但在中文裡
[00:08:38.480 --> 00:08:40.480]  就加了這個字
[00:08:40.480 --> 00:08:42.480]  願人尊你名為聖
[00:08:42.480 --> 00:08:44.480]  但英文是Our Father
[00:08:44.480 --> 00:08:46.480]  which art in heaven
[00:08:46.480 --> 00:08:48.480]  是沒有「我願意」
[00:08:48.480 --> 00:08:50.480]  或者「我盼望」
[00:08:50.480 --> 00:08:52.480]  或者要求
[00:08:52.480 --> 00:08:54.480]  你就會懷疑
[00:08:54.480 --> 00:08:56.480]  為什麼在中文裡
[00:08:56.480 --> 00:08:58.480]  是有三個願
[00:08:58.480 --> 00:09:00.480]  而且在中文裡
[00:09:00.480 --> 00:09:02.480]  這三個願是很強烈的
[00:09:02.480 --> 00:09:04.480]  英文是Our Father
[00:09:04.480 --> 00:09:06.480]  which art in heaven
[00:09:06.480 --> 00:09:08.480]  Hallowed be thy name
[00:09:08.480 --> 00:09:10.480]  Thy kingdom come
[00:09:10.480 --> 00:09:12.480]  是一個直接的描述
[00:09:12.480 --> 00:09:14.480]  That will be done
[00:09:14.480 --> 00:09:16.480]  as in heaven
[00:09:16.480 --> 00:09:18.480]  so on earth
[00:09:18.480 --> 00:09:20.480]  在翻譯這個經文的時候
[00:09:20.480 --> 00:09:22.480]  當時
[00:09:22.480 --> 00:09:24.480]  中外學者覺得
[00:09:24.480 --> 00:09:26.480]  在中文裡的翻譯
[00:09:26.480 --> 00:09:32.480]  是要配合原文裡的mode
[00:09:32.480 --> 00:09:34.480]  這個mode是什麼呢?
[00:09:34.480 --> 00:09:36.480]  原來這個禱告
[00:09:36.480 --> 00:09:38.480]  耶穌基督帶我們禱告
[00:09:38.480 --> 00:09:40.480]  我們進入了一個祈禱的狀態
[00:09:40.480 --> 00:09:42.480]  而這個祈禱狀態
[00:09:42.480 --> 00:09:44.480]  就是一個祈求的語氣
[00:09:44.480 --> 00:09:46.480]  一個Practice mode
[00:09:46.480 --> 00:09:48.480]  而這個祈求語氣
[00:09:48.480 --> 00:09:50.480]  在中文裡是無法表達出來的
[00:09:50.480 --> 00:09:52.480]  所以在翻譯的時候
[00:09:52.480 --> 00:09:54.480]  他們決定
[00:09:54.480 --> 00:09:56.480]  加了願
[00:09:56.480 --> 00:09:58.480]  如果沒有了願
[00:09:58.480 --> 00:10:00.480]  就主動問
[00:10:00.480 --> 00:10:02.480]  你的名為聖
[00:10:02.480 --> 00:10:04.480]  你的國降臨
[00:10:04.480 --> 00:10:06.480]  只要行在地上
[00:10:06.480 --> 00:10:08.480]  整個就是一個很平的
[00:10:08.480 --> 00:10:10.480]  平鋪直述
[00:10:10.480 --> 00:10:12.480]  平鋪直述
[00:10:12.480 --> 00:10:14.480]  沒有感情
[00:10:14.480 --> 00:10:16.480]  沒有意義
[00:10:16.480 --> 00:10:18.480]  純粹是一個事實
[00:10:18.480 --> 00:10:20.480]  但在原文裡
[00:10:20.480 --> 00:10:22.480]  因為它是一個祈求
[00:10:22.480 --> 00:10:24.480]  在祈禱的過程裡
[00:10:24.480 --> 00:10:26.480]  雖然它沒有一個字
[00:10:26.480 --> 00:10:28.480]  但整個mood
[00:10:28.480 --> 00:10:30.480]  整個mood就是一個心願
[00:10:30.480 --> 00:10:32.480]  願這些事成就
[00:10:32.480 --> 00:10:34.480]  願這些事成就
[00:10:34.480 --> 00:10:36.480]  所以我們去看
[00:10:36.480 --> 00:10:38.480]  在中文裡
[00:10:38.480 --> 00:10:40.480]  就表達出來了
[00:10:40.480 --> 00:10:42.480]  今天
[00:10:42.480 --> 00:10:44.480]  我也很感恩
[00:10:44.480 --> 00:10:46.480]  當我們用中文
[00:10:46.480 --> 00:10:48.480]  去看主動問
[00:10:48.480 --> 00:10:50.480]  是更加能夠體驗到
[00:10:50.480 --> 00:10:52.480]  那種祈求的語氣
[00:10:52.480 --> 00:10:54.480]  Practice mode
[00:10:54.480 --> 00:10:56.480]  是很強烈的
[00:10:56.480 --> 00:11:00.480]  第一個
[00:11:00.480 --> 00:11:02.480]  願你的名為聖
[00:11:02.480 --> 00:11:04.480]  願你的名為聖
[00:11:04.480 --> 00:11:06.480]  其實在中文裡
[00:11:06.480 --> 00:11:08.480]  是加了一個字
[00:11:08.480 --> 00:11:10.480]  是加了一個字
[00:11:10.480 --> 00:11:12.480]  如果沒有留意
[00:11:12.480 --> 00:11:14.480]  英文是
[00:11:14.480 --> 00:11:16.480]  你名為大Name
[00:11:16.480 --> 00:11:18.480]  但中文是
[00:11:18.480 --> 00:11:20.480]  願人尊你的名為聖
[00:11:20.480 --> 00:11:22.480]  有沒有留意
[00:11:22.480 --> 00:11:24.480]  中文是
[00:11:24.480 --> 00:11:26.480]  願人尊你的名為聖
[00:11:26.480 --> 00:11:28.480]  上帝的名字
[00:11:28.480 --> 00:11:30.480]  是超乎我們的祈求
[00:11:30.480 --> 00:11:32.480]  因為上帝的名字
[00:11:32.480 --> 00:11:34.480]  本身就是聖結
[00:11:34.480 --> 00:11:36.480]  你去看
[00:11:36.480 --> 00:11:38.480]  上帝的名字
[00:11:38.480 --> 00:11:40.480]  是超乎聖結的
[00:11:40.480 --> 00:11:42.480]  你願與不願
[00:11:42.480 --> 00:11:44.480]  是不會影響到
[00:11:44.480 --> 00:11:48.480]  所以願人都尊你的名為聖
[00:11:48.480 --> 00:11:50.480]  如果你看
[00:11:50.480 --> 00:11:52.480]  在和學本
[00:11:52.480 --> 00:11:54.480]  其他的中文譯本
[00:11:54.480 --> 00:11:56.480]  都有這個
[00:11:56.480 --> 00:11:58.480]  是加了進去的
[00:11:58.480 --> 00:12:00.480]  而那個願人尊你的名為聖
[00:12:00.480 --> 00:12:02.480]  是一個普世性
[00:12:02.480 --> 00:12:04.480]  很強烈的
[00:12:04.480 --> 00:12:06.480]  就是願所有的人
[00:12:06.480 --> 00:12:08.480]  普世的人
[00:12:08.480 --> 00:12:10.480]  尊崇上帝
[00:12:10.480 --> 00:12:12.480]  一開始我講
[00:12:12.480 --> 00:12:14.480]  當上帝坐在最高位的時候
[00:12:14.480 --> 00:12:18.480]  萬物就覺就其位
[00:12:18.480 --> 00:12:20.480]  就不會亂了
[00:12:20.480 --> 00:12:22.480]  所以當全人類
[00:12:22.480 --> 00:12:24.480]  都以上帝為最高
[00:12:24.480 --> 00:12:26.480]  最聖結最神聖的時候
[00:12:26.480 --> 00:12:28.480]  那整個宇宙就在一個秩序裏
[00:12:28.480 --> 00:12:30.480]  這個願望不是現在
[00:12:30.480 --> 00:12:32.480]  是將來
[00:12:32.480 --> 00:12:34.480]  所以主動文這裡
[00:12:34.480 --> 00:12:36.480]  願人都尊你的名為聖
[00:12:36.480 --> 00:12:38.480]  這個聖
[00:12:38.480 --> 00:12:40.480]  就是將最高榮耀
[00:12:40.480 --> 00:12:42.480]  歸給主
[00:12:42.480 --> 00:12:44.480]  但這個聖
[00:12:44.480 --> 00:12:46.480]  也是上帝
[00:12:46.480 --> 00:12:48.480]  呼召我們
[00:12:48.480 --> 00:12:50.480]  讓我們去分受
[00:12:50.480 --> 00:12:54.480]  這個聖結的本質
[00:12:54.480 --> 00:12:56.480]  當人尊父為聖的時候
[00:12:56.480 --> 00:12:58.480]  我們就分受了
[00:12:58.480 --> 00:13:00.480]  上帝所給我們
[00:13:00.480 --> 00:13:02.480]  這個神聖的本質
[00:13:02.480 --> 00:13:04.480]  我們就尊為聖徒
[00:13:04.480 --> 00:13:06.480]  教會之為聖結
[00:13:06.480 --> 00:13:08.480]  我們被救贖的人
[00:13:08.480 --> 00:13:10.480]  是成聖
[00:13:10.480 --> 00:13:12.480]  因為上帝是聖結
[00:13:12.480 --> 00:13:14.480]  所以保羅講得很清楚
[00:13:14.480 --> 00:13:16.480]  上帝是聖結的
[00:13:16.480 --> 00:13:18.480]  在希伯來書說上帝是聖結的
[00:13:18.480 --> 00:13:20.480]  所以我們就是聖結的
[00:13:20.480 --> 00:13:22.480]  所以教會是聖結
[00:13:22.480 --> 00:13:24.480]  是什麼意思呢?
[00:13:24.480 --> 00:13:26.480]  因為我們做了很多事
[00:13:26.480 --> 00:13:28.480]  當我們尊上帝為聖
[00:13:28.480 --> 00:13:30.480]  我們接受他的管治
[00:13:30.480 --> 00:13:32.480]  我們就是聖結
[00:13:32.480 --> 00:13:34.480]  保羅說我們是聖徒
[00:13:34.480 --> 00:13:36.480]  不是因為我們做了很多事
[00:13:36.480 --> 00:13:38.480]  我們看
[00:13:38.480 --> 00:13:40.480]  撒加利亞書
[00:13:40.480 --> 00:13:42.480]  柔約的撒加利亞書
[00:13:42.480 --> 00:13:44.480]  會發現有些事是聖結的
[00:13:44.480 --> 00:13:46.480]  人們很看不起的事
[00:13:46.480 --> 00:13:48.480]  廚房的餐具
[00:13:48.480 --> 00:13:50.480]  器皿
[00:13:50.480 --> 00:13:52.480]  廚房的裝飾
[00:13:52.480 --> 00:13:54.480]  煲食的器具
[00:13:54.480 --> 00:13:56.480]  竟然都是聖結的
[00:13:56.480 --> 00:13:58.480]  分別為聖
[00:13:58.480 --> 00:14:00.480]  很奇怪的
[00:14:00.480 --> 00:14:02.480]  廚房的廚具很骯髒
[00:14:02.480 --> 00:14:04.480]  怎會在上帝眼中是聖結呢?
[00:14:04.480 --> 00:14:06.480]  不是因為他的卑微
[00:14:06.480 --> 00:14:08.480]  是因為他被分別服侍上帝
[00:14:08.480 --> 00:14:10.480]  就是因為他願意接受上帝的救贖
[00:14:10.480 --> 00:14:12.480]  接受上帝的使用
[00:14:12.480 --> 00:14:14.480]  他就成為聖結
[00:14:14.480 --> 00:14:16.480]  所以聖不是在乎本質
[00:14:16.480 --> 00:14:18.480]  是在乎被揀選
[00:14:18.480 --> 00:14:20.480]  是在乎身份
[00:14:20.480 --> 00:14:22.480]  當人尊重上帝
[00:14:22.480 --> 00:14:24.480]  當人尊重上帝
[00:14:24.480 --> 00:14:26.480]  當人尊重上帝
[00:14:26.480 --> 00:14:28.480]  是尊重他
[00:14:28.480 --> 00:14:30.480]  恢復和上帝的關係
[00:14:30.480 --> 00:14:32.480]  就像約翰所說
[00:14:32.480 --> 00:14:34.480]  接待他
[00:14:34.480 --> 00:14:36.480]  承認他
[00:14:36.480 --> 00:14:38.480]  他就被權力成為他的兒女
[00:14:38.480 --> 00:14:40.480]  這就是聖結
[00:14:40.480 --> 00:14:42.480]  當成為主的兒女
[00:14:42.480 --> 00:14:44.480]  在上帝看來
[00:14:44.480 --> 00:14:46.480]  我們就是聖結
[00:14:46.480 --> 00:14:48.480]  願人尊你的名為聖
[00:14:48.480 --> 00:14:50.480]  上帝第一個
[00:14:50.480 --> 00:14:52.480]  讓整個宇宙
[00:14:52.480 --> 00:14:54.480]  各就其位
[00:14:54.480 --> 00:14:56.480]  再下去
[00:14:56.480 --> 00:15:00.480]  願你的國降臨
[00:15:00.480 --> 00:15:02.480]  願你的旨意
[00:15:02.480 --> 00:15:04.480]  行在地上
[00:15:04.480 --> 00:15:06.480]  如同行在天上
[00:15:06.480 --> 00:15:08.480]  希伯來人寫詩篇
[00:15:08.480 --> 00:15:10.480]  你會發現
[00:15:10.480 --> 00:15:12.480]  通常是重複的
[00:15:12.480 --> 00:15:14.480]  第一句
[00:15:14.480 --> 00:15:16.480]  就是主題
[00:15:16.480 --> 00:15:18.480]  接著
[00:15:18.480 --> 00:15:20.480]  就是解釋主題
[00:15:20.480 --> 00:15:22.480]  例如我們很熟悉的
[00:15:22.480 --> 00:15:24.480]  詩篇
[00:15:24.480 --> 00:15:26.480]  23篇
[00:15:26.480 --> 00:15:28.480]  詩篇23篇
[00:15:28.480 --> 00:15:30.480]  是怎樣說的呢
[00:15:30.480 --> 00:15:32.480]  耶和華是我的目者
[00:15:32.480 --> 00:15:34.480]  我必不自缺乏
[00:15:34.480 --> 00:15:36.480]  他使我躺臥在青草地上
[00:15:36.480 --> 00:15:38.480]  你我在可安歇的水邊
[00:15:38.480 --> 00:15:40.480]  第一句
[00:15:40.480 --> 00:15:42.480]  耶和華是我的目者
[00:15:42.480 --> 00:15:44.480]  接著解釋
[00:15:44.480 --> 00:15:46.480]  不缺乏躺臥草地
[00:15:46.480 --> 00:15:48.480]  安歇水邊
[00:15:48.480 --> 00:15:50.480]  都是和目者有關
[00:15:50.480 --> 00:15:52.480]  耶和華是我的目者
[00:15:52.480 --> 00:16:00.480]  當耶穌在希伯來的背景下
[00:16:00.480 --> 00:16:02.480]  第一句
[00:16:02.480 --> 00:16:06.480]  願人尊你名為聖
[00:16:06.480 --> 00:16:08.480]  願人尊你名為聖
[00:16:08.480 --> 00:16:10.480]  是主題
[00:16:10.480 --> 00:16:12.480]  上帝的名超乎萬有
[00:16:12.480 --> 00:16:14.480]  接著怎樣尊他為聖呢
[00:16:14.480 --> 00:16:16.480]  下面的兩句就解釋了
[00:16:16.480 --> 00:16:18.480]  就是國降臨
[00:16:18.480 --> 00:16:20.480]  只行在地上
[00:16:20.480 --> 00:16:24.480]  國降臨
[00:16:24.480 --> 00:16:26.480]  看得到的
[00:16:26.480 --> 00:16:28.480]  經驗得到的
[00:16:28.480 --> 00:16:30.480]  只行在地上
[00:16:30.480 --> 00:16:32.480]  是所有人都知道的
[00:16:32.480 --> 00:16:34.480]  所以用這兩個說話去解釋
[00:16:34.480 --> 00:16:36.480]  第一個 願人尊你名為聖
[00:16:36.480 --> 00:16:38.480]  或者是Hallowed be thy name
[00:16:38.480 --> 00:16:40.480]  就是你的名為聖
[00:16:40.480 --> 00:16:42.480]  你的名為聖
[00:16:42.480 --> 00:16:44.480]  怎樣為聖
[00:16:44.480 --> 00:16:46.480]  就是要有國度的降臨
[00:16:46.480 --> 00:16:48.480]  只行在地上
[00:16:48.480 --> 00:16:50.480]  這個解釋
[00:16:50.480 --> 00:16:52.480]  讓我們看到
[00:16:52.480 --> 00:16:54.480]  萬物各就各位
[00:16:54.480 --> 00:16:56.480]  國度的降臨
[00:16:56.480 --> 00:16:58.480]  當我們問
[00:16:58.480 --> 00:17:00.480]  上帝的國是甚麼呢
[00:17:00.480 --> 00:17:02.480]  這個國度
[00:17:02.480 --> 00:17:04.480]  不是一個有形的國度
[00:17:04.480 --> 00:17:06.480]  不是一個有界限的國度
[00:17:06.480 --> 00:17:08.480]  但它是一個
[00:17:08.480 --> 00:17:10.480]  看得到的
[00:17:10.480 --> 00:17:12.480]  感受得到的
[00:17:12.480 --> 00:17:14.480]  它不是美國 不是加拿大
[00:17:14.480 --> 00:17:16.480]  但它是一個群體
[00:17:16.480 --> 00:17:18.480]  在這個世界上
[00:17:18.480 --> 00:17:20.480]  有人感受得到這個國度
[00:17:20.480 --> 00:17:22.480]  最明顯就是耶穌一句話
[00:17:22.480 --> 00:17:24.480]  這個國降臨
[00:17:24.480 --> 00:17:26.480]  你怎知道呢
[00:17:26.480 --> 00:17:28.480]  就是窮人有風聽
[00:17:28.480 --> 00:17:30.480]  病人得醫治
[00:17:30.480 --> 00:17:32.480]  被鬼附的
[00:17:32.480 --> 00:17:34.480]  鬼被趕走
[00:17:34.480 --> 00:17:36.480]  這些看得到的
[00:17:36.480 --> 00:17:38.480]  即是說有種勢力
[00:17:38.480 --> 00:17:40.480]  上帝有一種神聖的勢力
[00:17:40.480 --> 00:17:42.480]  在當中
[00:17:42.480 --> 00:17:48.480]  在過去
[00:17:48.480 --> 00:17:50.480]  耶穌說
[00:17:50.480 --> 00:17:52.480]  有一句話
[00:17:52.480 --> 00:17:54.480]  在馬太福音
[00:17:54.480 --> 00:17:56.480]  我告訴你們
[00:17:56.480 --> 00:17:58.480]  從東從西將來有許多人來
[00:17:58.480 --> 00:18:00.480]  在天國裡與
[00:18:00.480 --> 00:18:02.480]  阿伯拉罕 以撒 瓦國
[00:18:02.480 --> 00:18:04.480]  一同坐直
[00:18:04.480 --> 00:18:06.480]  這句話
[00:18:06.480 --> 00:18:08.480]  和國度
[00:18:08.480 --> 00:18:10.480]  未來的
[00:18:10.480 --> 00:18:12.480]  從東從西
[00:18:12.480 --> 00:18:14.480]  有許多人
[00:18:14.480 --> 00:18:16.480]  被救贖
[00:18:16.480 --> 00:18:18.480]  原來這個國度
[00:18:18.480 --> 00:18:20.480]  和救贖有關
[00:18:20.480 --> 00:18:22.480]  耶穌說
[00:18:22.480 --> 00:18:24.480]  現在你感覺不到
[00:18:24.480 --> 00:18:26.480]  現在很少人
