
[00:00:00.000 --> 00:00:08.000]  今天主有機會多人多跟大家分享上句說話
[00:02:30.000 --> 00:02:31.000]  好像我現在退休了
[00:02:31.000 --> 00:02:33.000]  你問我退休做什麼
[00:02:33.000 --> 00:02:34.000]  我退休很快樂
[00:02:34.000 --> 00:02:35.000]  為什麼呢
[00:02:35.000 --> 00:02:36.000]  因為在退休之前
[00:02:36.000 --> 00:02:38.000]  那時在Calgary神樂院
[00:02:38.000 --> 00:02:41.000]  每個星期一要開會
[00:02:41.000 --> 00:02:43.000]  開會要準備一些東西
[00:02:43.000 --> 00:02:46.000]  開會很緊張
[00:02:46.000 --> 00:02:47.000]  很多faculty
[00:02:47.000 --> 00:02:49.000]  那我退休第一件事就是
[00:02:49.000 --> 00:02:51.000]  不用開會
[00:02:51.000 --> 00:02:52.000]  很快樂
[00:02:52.000 --> 00:02:54.000]  不過呢
[00:02:54.000 --> 00:02:56.000]  退休不是不做事的
[00:02:56.000 --> 00:02:58.000]  就不是等移民
[00:02:58.000 --> 00:02:59.000]  我昨天說的
[00:02:59.000 --> 00:03:01.000]  即是移民上去
[00:03:01.000 --> 00:03:05.000]  還有些事要做的
[00:03:05.000 --> 00:03:07.000]  Ministry是沒有退的
[00:03:07.000 --> 00:03:09.000]  Office退了
[00:03:09.000 --> 00:03:11.000]  神給我們有新一天
[00:03:11.000 --> 00:03:13.000]  我們仍然去服侍他
[00:03:13.000 --> 00:03:16.000]  我們仍然在好好的生活上
[00:03:16.000 --> 00:03:18.000]  去見精神
[00:03:18.000 --> 00:03:20.000]  對於約書亞來說
[00:03:20.000 --> 00:03:24.000]  如果這段經文結束的話
[00:03:24.000 --> 00:03:26.000]  約書亞記就不用再說了
[00:03:26.000 --> 00:03:31.000]  不過剛才我們讀的那段經文
[00:03:31.000 --> 00:03:33.000]  就在13章
[00:03:33.000 --> 00:03:34.000]  這就是13章
[00:03:34.000 --> 00:03:35.000]  剛才是11章
[00:03:35.000 --> 00:03:37.000]  到13章
[00:03:37.000 --> 00:03:38.000]  突然間
[00:03:38.000 --> 00:03:40.000]  耶和華就和約書亞說什麼呢
[00:03:40.000 --> 00:03:42.000]  他說
[00:03:42.000 --> 00:03:44.000]  他說還有許多美德之地
[00:03:44.000 --> 00:03:45.000]  他說你老了
[00:03:45.000 --> 00:03:48.000]  他說不過原來還沒完
[00:03:48.000 --> 00:03:50.000]  剛才好像是完了
[00:03:50.000 --> 00:03:52.000]  但現在還沒完
[00:03:52.000 --> 00:03:54.000]  他說還有許多地方還沒完
[00:03:54.000 --> 00:03:56.000]  這裡有七節
[00:03:56.000 --> 00:03:58.000]  我們就這樣看
[00:03:58.000 --> 00:04:02.000]  最初由奪了那個地方
[00:04:02.000 --> 00:04:05.000]  這個地圖呢
[00:04:05.000 --> 00:04:07.000]  就給我們看到
[00:04:07.000 --> 00:04:10.000]  由南到北已經拿了
[00:04:10.000 --> 00:04:14.000]  而那個最重要的地方呢
[00:04:14.000 --> 00:04:17.000]  就是北面的黑門山那邊
[00:04:17.000 --> 00:04:21.000]  並且納入了在這個版圖裡面
[00:04:21.000 --> 00:04:24.000]  所以對於以色列人來說
[00:04:24.000 --> 00:04:25.000]  很足夠
[00:04:25.000 --> 00:04:26.000]  夠了
[00:04:26.000 --> 00:04:28.000]  停在這裡
[00:04:28.000 --> 00:04:31.000]  誰知道13章一節
[00:04:31.000 --> 00:04:33.000]  原來上帝還有一個心意
[00:04:33.000 --> 00:04:35.000]  他說不是
[00:04:35.000 --> 00:04:37.000]  他說那個是階段性
[00:04:37.000 --> 00:04:39.000]  在階段性裡面
[00:04:39.000 --> 00:04:41.000]  你已經得到這個地方
[00:04:41.000 --> 00:04:44.000]  好像不用打仗
[00:04:44.000 --> 00:04:46.000]  好像拿了所有東西
[00:04:46.000 --> 00:04:47.000]  他說不是
[00:04:47.000 --> 00:04:49.000]  他說原來還有許多美德之地
[00:04:49.000 --> 00:04:51.000]  是什麼美德之地呢
[00:04:51.000 --> 00:04:53.000]  今天我們沒有詳細看那個地圖
[00:04:53.000 --> 00:04:55.000]  就好像有時候
[00:04:55.000 --> 00:04:57.000]  約書亞一生勞碌為主
[00:04:57.000 --> 00:04:59.000]  奔馳做了很多事
[00:04:59.000 --> 00:05:01.000]  但現在還沒完
[00:05:01.000 --> 00:05:03.000]  有時候我們做家庭主婦就以為
[00:05:03.000 --> 00:05:04.000]  做好了
[00:05:04.000 --> 00:05:05.000]  突然間老公說
[00:05:05.000 --> 00:05:07.000]  不是啊 廚房很多碗還沒洗
[00:05:07.000 --> 00:05:09.000]  你打算休息
[00:05:09.000 --> 00:05:11.000]  還做了很多事
[00:05:11.000 --> 00:05:13.000]  就是這樣的心情
[00:05:13.000 --> 00:05:15.000]  那究竟有什麼呢
[00:05:15.000 --> 00:05:17.000]  教會也是一樣
[00:05:17.000 --> 00:05:19.000]  有時候我們教會到了一個地步
[00:05:19.000 --> 00:05:20.000]  建了新堂
[00:05:20.000 --> 00:05:23.000]  大家坐到滿了
[00:05:23.000 --> 00:05:25.000]  又坐到差不多滿了
[00:05:25.000 --> 00:05:29.000]  每樣東西都搞定了
[00:05:29.000 --> 00:05:32.000]  突然間我發現不是
[00:05:32.000 --> 00:05:34.000]  原來在外面還有很多人
[00:05:34.000 --> 00:05:36.000]  還沒順主
[00:05:36.000 --> 00:05:38.000]  我們看回聖經
[00:05:38.000 --> 00:05:40.000]  美德之地
[00:05:40.000 --> 00:05:42.000]  在約書亞十三章那裡
[00:05:42.000 --> 00:05:45.000]  原來是南到北
[00:05:45.000 --> 00:05:47.000]  加南地之外
[00:05:47.000 --> 00:05:49.000]  還要向東
[00:05:49.000 --> 00:05:51.000]  東北再向南
[00:05:51.000 --> 00:05:53.000]  原來上帝不是給那麼少
[00:05:53.000 --> 00:05:55.000]  不只是給加南地那麼少
[00:05:55.000 --> 00:05:57.000]  沿海一帶
[00:05:57.000 --> 00:05:59.000]  沿海一帶就是
[00:05:59.000 --> 00:06:01.000]  非利士人 加薩
[00:06:01.000 --> 00:06:03.000]  去到埃及邊的地方
[00:06:03.000 --> 00:06:06.000]  上帝說這塊地我是預了給你的
[00:06:06.000 --> 00:06:09.000]  當時以色列是沒有想過要的
[00:06:09.000 --> 00:06:11.000]  那塊地是最好的
[00:06:11.000 --> 00:06:13.000]  沿海一帶一直下去到埃及
[00:06:13.000 --> 00:06:15.000]  還有呢
[00:06:15.000 --> 00:06:17.000]  從這個
[00:06:17.000 --> 00:06:19.000]  揭北河往北
[00:06:19.000 --> 00:06:21.000]  即是沿海一直直到
[00:06:21.000 --> 00:06:24.000]  推羅 即是今天的尼巴嫩
[00:06:24.000 --> 00:06:26.000]  去到敘利亞那邊
[00:06:26.000 --> 00:06:29.000]  上帝都說是我預了給你的
[00:06:29.000 --> 00:06:32.000]  那約書亞說這麼多地方
[00:06:32.000 --> 00:06:34.000]  我沒有想過
[00:06:34.000 --> 00:06:36.000]  還有
[00:06:36.000 --> 00:06:38.000]  加南全地
[00:06:38.000 --> 00:06:40.000]  再向東北
[00:06:40.000 --> 00:06:42.000]  地圖越來越大了
[00:06:42.000 --> 00:06:44.000]  綠色那邊一直到哈馬後
[00:06:44.000 --> 00:06:46.000]  都是你的
[00:06:46.000 --> 00:06:48.000]  這麼大
[00:06:48.000 --> 00:06:50.000]  直到阿摩利人境界
[00:06:50.000 --> 00:06:52.000]  阿摩利人就是粉紅色的地方
[00:06:52.000 --> 00:06:54.000]  東邊即是今天約旦
[00:06:54.000 --> 00:06:56.000]  都是你的
[00:06:56.000 --> 00:06:58.000]  其實我有很多地方給你
[00:06:58.000 --> 00:07:02.000]  地圖不夠畫了
[00:07:02.000 --> 00:07:04.000]  地圖越來越大了
[00:07:04.000 --> 00:07:06.000]  還有加巴拿人的地方
[00:07:06.000 --> 00:07:08.000]  日出的全尼巴嫩
[00:07:08.000 --> 00:07:10.000]  黑門山去到巴加利
[00:07:10.000 --> 00:07:12.000]  哈馬後那邊
[00:07:12.000 --> 00:07:14.000]  就是伊拉克那邊
[00:07:14.000 --> 00:07:16.000]  去到這麼遠
[00:07:16.000 --> 00:07:18.000]  更東的地方
[00:07:18.000 --> 00:07:20.000]  去到伊拉克那邊
[00:07:20.000 --> 00:07:24.000]  尼巴嫩一直往上
[00:07:24.000 --> 00:07:26.000]  如果按照上帝剛才所說
[00:07:26.000 --> 00:07:28.000]  和約書亞所說
[00:07:28.000 --> 00:07:30.000]  有多大呢
[00:07:30.000 --> 00:07:32.000]  最少五倍
[00:07:32.000 --> 00:07:34.000]  當時的加南地
[00:07:34.000 --> 00:07:36.000]  不單止這樣
[00:07:36.000 --> 00:07:38.000]  五倍有這麼多地方
[00:07:38.000 --> 00:07:40.000]  上帝就和他們說
[00:07:40.000 --> 00:07:42.000]  這些地方
[00:07:42.000 --> 00:07:46.000]  我會將所有地方的人
[00:07:46.000 --> 00:07:48.000]  趕出去給你們
[00:07:48.000 --> 00:07:50.000]  交給你們
[00:07:50.000 --> 00:07:52.000]  你們在那裏成為了
[00:07:52.000 --> 00:07:54.000]  一個祝福的地方
[00:07:54.000 --> 00:07:56.000]  但現在以色列人
[00:07:56.000 --> 00:07:58.000]  和約書亞是沒有準備
[00:07:58.000 --> 00:08:00.000]  沒有準備擁有這麼多地方
[00:08:00.000 --> 00:08:04.000]  神就給他們挑戰
[00:08:04.000 --> 00:08:08.000]  我給你這麼大的地方
[00:08:08.000 --> 00:08:10.000]  你夠不夠膽要呢
[00:08:10.000 --> 00:08:12.000]  約書亞就
[00:08:12.000 --> 00:08:14.000]  聖經沒有說他怎麼回應
[00:08:14.000 --> 00:08:16.000]  上帝就說
[00:08:16.000 --> 00:08:18.000]  你只管照我吩咐
[00:08:18.000 --> 00:08:22.000]  將這地占購分給以色列人
[00:08:22.000 --> 00:08:24.000]  還沒到呢
[00:08:24.000 --> 00:08:26.000]  還沒得到呢
[00:08:26.000 --> 00:08:28.000]  還沒得到呢
[00:08:28.000 --> 00:08:30.000]  你先分好
[00:08:30.000 --> 00:08:32.000]  夠不夠膽
[00:08:32.000 --> 00:08:34.000]  每個支派再拿多幾倍的地方
[00:08:34.000 --> 00:08:36.000]  你分好
[00:08:36.000 --> 00:08:40.000]  當時還沒征服
[00:08:40.000 --> 00:08:42.000]  而地圖大到不得了
[00:08:42.000 --> 00:08:44.000]  上帝就說
[00:08:44.000 --> 00:08:46.000]  你先分好
[00:08:46.000 --> 00:08:48.000]  我與你同在
[00:08:48.000 --> 00:08:50.000]  將來這些地方是你的
[00:08:50.000 --> 00:08:52.000]  未得之地
[00:08:52.000 --> 00:08:54.000]  上帝已經給你
[00:08:54.000 --> 00:08:56.000]  歷史跟我們說
[00:08:56.000 --> 00:08:58.000]  好像不夠膽
[00:08:58.000 --> 00:09:00.000]  以色列人
[00:09:00.000 --> 00:09:04.000]  雖然有上帝的應許
[00:09:04.000 --> 00:09:06.000]  但是
[00:09:06.000 --> 00:09:08.000]  其實他們當時
[00:09:08.000 --> 00:09:10.000]  真的不夠膽
[00:09:10.000 --> 00:09:12.000]  不夠信心
[00:09:12.000 --> 00:09:14.000]  因為他們不夠信心
[00:09:14.000 --> 00:09:16.000]  也不夠膽
[00:09:16.000 --> 00:09:18.000]  所以他們所擁有的
[00:09:18.000 --> 00:09:20.000]  就是今天的巴勒斯坦
[00:09:20.000 --> 00:09:22.000]  並且在巴勒斯坦裏面
[00:09:22.000 --> 00:09:24.000]  面對很多挑戰
[00:09:24.000 --> 00:09:26.000]  面對很多挑戰
[00:09:26.000 --> 00:09:28.000]  什麼叫未得之地呢
[00:09:28.000 --> 00:09:30.000]  如果我們從聖經所說
[00:09:30.000 --> 00:09:32.000]  未得是我們還沒得到
[00:09:32.000 --> 00:09:34.000]  未得是我們還沒得到
[00:09:34.000 --> 00:09:36.000]  不過上帝已經應許了
[00:09:36.000 --> 00:09:38.000]  我們願意和上帝
[00:09:38.000 --> 00:09:40.000]  一起向前
[00:09:40.000 --> 00:09:42.000]  神會交給我們
[00:09:42.000 --> 00:09:44.000]  神會交給我們
[00:09:44.000 --> 00:09:46.000]  當教會開始的時候
[00:09:46.000 --> 00:09:48.000]  當教會開始的時候
[00:09:48.000 --> 00:09:50.000]  主人就說
[00:09:50.000 --> 00:09:52.000]  主後二百年
[00:09:52.000 --> 00:09:54.000]  當時教會
[00:09:54.000 --> 00:09:56.000]  當時教會
[00:09:56.000 --> 00:09:58.000]  就有一個很大的計劃
[00:09:58.000 --> 00:10:00.000]  就將保羅
[00:10:00.000 --> 00:10:02.000]  傳過的福音
[00:10:02.000 --> 00:10:04.000]  繼續向前擴展
[00:10:04.000 --> 00:10:06.000]  去到意大利
[00:10:06.000 --> 00:10:08.000]  去到西班牙
[00:10:08.000 --> 00:10:10.000]  東邊沒有記載
[00:10:10.000 --> 00:10:12.000]  多瑪
[00:10:12.000 --> 00:10:14.000]  去到印度
[00:10:14.000 --> 00:10:16.000]  當時他們沒有想到
[00:10:16.000 --> 00:10:18.000]  這個世界有多大
[00:10:18.000 --> 00:10:20.000]  不過在當時教會
[00:10:20.000 --> 00:10:22.000]  他們秉承一個
[00:10:22.000 --> 00:10:24.000]  從上帝而來的
[00:10:24.000 --> 00:10:26.000]  很重要的啟示
[00:10:26.000 --> 00:10:28.000]  福音是遍天下
[00:10:28.000 --> 00:10:30.000]  換句話說
[00:10:30.000 --> 00:10:32.000]  整個世界是上帝
[00:10:32.000 --> 00:10:34.000]  如果整個世界
[00:10:34.000 --> 00:10:36.000]  是上帝的話
[00:10:36.000 --> 00:10:38.000]  福音就要在
[00:10:38.000 --> 00:10:40.000]  這個世界上去
[00:10:40.000 --> 00:10:42.000]  遍傳
[00:10:42.000 --> 00:10:44.000]  中世紀
[00:10:44.000 --> 00:10:46.000]  五百年
[00:10:46.000 --> 00:10:48.000]  是黑暗的時代
[00:10:48.000 --> 00:10:50.000]  因為中世紀五百年
[00:10:50.000 --> 00:10:52.000]  做了一個很重要的宣教工作
[00:10:52.000 --> 00:10:54.000]  就是英國
[00:10:54.000 --> 00:10:56.000]  特別以英國為主
[00:10:56.000 --> 00:10:58.000]  在埃奧拉一個島上
[00:10:58.000 --> 00:11:00.000]  他們
[00:11:00.000 --> 00:11:02.000]  成立了一個修院
[00:11:02.000 --> 00:11:04.000]  那個修院
[00:11:04.000 --> 00:11:06.000]  就叫做歐洲
[00:11:06.000 --> 00:11:08.000]  宣教培育
[00:11:08.000 --> 00:11:10.000]  搖籃
[00:11:10.000 --> 00:11:12.000]  拍了很多宣教事
[00:11:12.000 --> 00:11:14.000]  埃奧拉在哪裏呢?
[00:11:14.000 --> 00:11:16.000]  蘇格蘭西邊
[00:11:16.000 --> 00:11:18.000]  是一個島
[00:11:18.000 --> 00:11:20.000]  蘇格蘭和愛爾蘭之間的一個島
[00:11:20.000 --> 00:11:22.000]  上面有一個很大的修院
[00:11:22.000 --> 00:11:24.000]  今天也有人去參觀
[00:11:24.000 --> 00:11:26.000]  不過已經沒有人了
[00:11:26.000 --> 00:11:28.000]  不過就剩下一個很大的修院
[00:11:28.000 --> 00:11:30.000]  他們所栽培的修士
[00:11:30.000 --> 00:11:32.000]  很重視禱告
[00:11:32.000 --> 00:11:34.000]  和猜拳
[00:11:34.000 --> 00:11:36.000]  因為他們認為
[00:11:36.000 --> 00:11:38.000]  整個歐洲上帝給了他們
[00:11:38.000 --> 00:11:40.000]  上帝給了歐洲他們
[00:11:40.000 --> 00:11:42.000]  你夠膽就去拿
[00:11:42.000 --> 00:11:44.000]  當時歐洲其實還未信主
[00:11:44.000 --> 00:11:46.000]  德國那些全部還未信主
[00:11:46.000 --> 00:11:48.000]  他們有很多舊的
[00:11:48.000 --> 00:11:50.000]  風俗
[00:11:50.000 --> 00:11:52.000]  埃奧拉愛爾蘭
[00:11:52.000 --> 00:11:54.000]  這個島就栽培宣教士
[00:11:54.000 --> 00:11:56.000]  去到萊茵河
[00:11:56.000 --> 00:11:58.000]  去到
[00:11:58.000 --> 00:12:00.000]  波魯河
[00:12:00.000 --> 00:12:02.000]  建立了很多教會
[00:12:02.000 --> 00:12:04.000]  所以中世紀
[00:12:04.000 --> 00:12:06.000]  五百多年
[00:12:06.000 --> 00:12:08.000]  整個歐洲翻天覆地
[00:12:08.000 --> 00:12:10.000]  成為了基督教
[00:12:10.000 --> 00:12:12.000]  的歐洲
[00:12:12.000 --> 00:12:14.000]  如果我們看歷史
[00:12:14.000 --> 00:12:16.000]  我們都看到其實美德之地
[00:12:16.000 --> 00:12:20.000]  最主要就是有沒有信心
[00:12:20.000 --> 00:12:22.000]  和神一起去
[00:12:22.000 --> 00:12:24.000]  但在今天我們
[00:12:24.000 --> 00:12:26.000]  發現
[00:12:26.000 --> 00:12:28.000]  神所給的美德之地
[00:12:28.000 --> 00:12:30.000]  慢慢慢慢
[00:12:30.000 --> 00:12:32.000]  就一直收縮
[00:12:32.000 --> 00:12:34.000]  下面所說的
[00:12:34.000 --> 00:12:36.000]  不開心的
[00:12:36.000 --> 00:12:38.000]  不開心不要緊
[00:12:38.000 --> 00:12:40.000]  不開心之後
[00:12:40.000 --> 00:12:42.000]  我們與著一起
[00:12:42.000 --> 00:12:44.000]  開心一下
[00:12:44.000 --> 00:12:46.000]  我們先看加拿大
[00:12:46.000 --> 00:12:50.000]  加拿大
[00:12:50.000 --> 00:12:52.000]  我找了資料
[00:12:52.000 --> 00:12:54.000]  在四十年裏
[00:12:54.000 --> 00:12:56.000]  其實加拿大
[00:12:56.000 --> 00:12:58.000]  很勁權
[00:12:58.000 --> 00:13:00.000]  加拿大的信徒
[00:13:00.000 --> 00:13:02.000]  1971年
[00:13:02.000 --> 00:13:04.000]  基督徒和天主教徒
[00:13:04.000 --> 00:13:06.000]  加起來是88%
[00:13:06.000 --> 00:13:08.000]  換句話說
[00:13:08.000 --> 00:13:10.000]  加拿大在這個世界上
[00:13:10.000 --> 00:13:12.000]  基督徒
[00:13:12.000 --> 00:13:14.000]  差不多是數一數二
[00:13:14.000 --> 00:13:16.000]  最高的
[00:13:16.000 --> 00:13:18.000]  88%
[00:13:18.000 --> 00:13:20.000]  100人有88個不是天主教徒
[00:13:20.000 --> 00:13:22.000]  就是基督徒
[00:13:22.000 --> 00:13:24.000]  其他宗教很少的
[00:13:24.000 --> 00:13:26.000]  什麼都不信的人
[00:13:26.000 --> 00:13:28.000]  什麼都不信的人很少
[00:13:28.000 --> 00:13:30.000]  八十多萬
[00:13:30.000 --> 00:13:32.000]  不過四十年之後
[00:13:32.000 --> 00:13:34.000]  2011年
[00:13:34.000 --> 00:13:36.000]  新的統計
[00:13:36.000 --> 00:13:38.000]  人口增加了
[00:13:38.000 --> 00:13:40.000]  人口由二千多萬
[00:13:40.000 --> 00:13:42.000]  增加到三千多萬
[00:13:42.000 --> 00:13:44.000]  但是基督徒
[00:13:44.000 --> 00:13:46.000]  不單沒有增長
[00:13:46.000 --> 00:13:48.000]  數據是
[00:13:48.000 --> 00:13:50.000]  跌到27%
[00:13:50.000 --> 00:13:52.000]  雖然基督徒原來有
[00:13:52.000 --> 00:13:54.000]  八百多萬
[00:13:54.000 --> 00:13:56.000]  到了2011年正增長
[00:13:56.000 --> 00:13:58.000]  有四十萬
[00:13:58.000 --> 00:14:00.000]  但是全人口增加了一千多萬
[00:14:00.000 --> 00:14:02.000]  而2011年
[00:14:02.000 --> 00:14:04.000]  增加了
[00:14:04.000 --> 00:14:06.000]  由八百多萬
[00:14:06.000 --> 00:14:08.000]  到九百二十萬
[00:14:08.000 --> 00:14:10.000]  那四十萬你猜是什麼人
[00:14:10.000 --> 00:14:12.000]  主要是
[00:14:12.000 --> 00:14:14.000]  ethnic minority
[00:14:14.000 --> 00:14:16.000]  即華人
[00:14:16.000 --> 00:14:18.000]  菲律賓人
[00:14:18.000 --> 00:14:20.000]  韓國人為主
[00:14:20.000 --> 00:14:22.000]  換句話說
[00:14:22.000 --> 00:14:24.000]  那八十多萬原來的基督徒
[00:14:24.000 --> 00:14:26.000]  是沒有增長
[00:14:26.000 --> 00:14:28.000]  原來的白人基督徒是沒有增長
[00:14:28.000 --> 00:14:30.000]  這個社會
[00:14:30.000 --> 00:14:32.000]  天主教徒
[00:14:32.000 --> 00:14:34.000]  好一些
[00:14:34.000 --> 00:14:36.000]  天主教徒都增加了
[00:14:36.000 --> 00:14:38.000]  三百多萬
[00:14:38.000 --> 00:14:40.000]  其他宗教你會發現
[00:14:40.000 --> 00:14:42.000]  原來
[00:14:42.000 --> 00:14:44.000]  八十六萬
[00:14:44.000 --> 00:14:46.000]  就增加到三百多萬
[00:14:46.000 --> 00:14:48.000]  增加了
[00:14:48.000 --> 00:14:50.000]  二百多萬
[00:14:50.000 --> 00:14:52.000]  但最可怕的是
[00:14:52.000 --> 00:14:54.000]  加拿大本來是一個很健健的國家
[00:14:54.000 --> 00:14:56.000]  88%
[00:14:56.000 --> 00:14:58.000]  但到了2011年
[00:14:58.000 --> 00:15:00.000]  沒有宗教
[00:15:00.000 --> 00:15:02.000]  什麼都不相信
[00:15:02.000 --> 00:15:04.000]  是有七百八十九萬
[00:15:04.000 --> 00:15:06.000]  差不多八百萬
[00:15:06.000 --> 00:15:08.000]  由原來的
[00:15:08.000 --> 00:15:10.000]  八十多萬
[00:15:10.000 --> 00:15:12.000]  去到差不多八百萬
[00:15:12.000 --> 00:15:14.000]  是十倍增長
[00:15:14.000 --> 00:15:16.000]  我再沒有新的數字
[00:15:16.000 --> 00:15:18.000]  因為新數字還沒有出
[00:15:18.000 --> 00:15:20.000]  新數字可能要
[00:15:20.000 --> 00:15:22.000]  2021年或2023年才出
[00:15:22.000 --> 00:15:24.000]  有人就預計
[00:15:24.000 --> 00:15:26.000]  預計就說
[00:15:26.000 --> 00:15:28.000]  到了2025年
[00:15:28.000 --> 00:15:30.000]  加拿大的基督徒
[00:15:30.000 --> 00:15:32.000]  特別是白人的教會
[00:15:32.000 --> 00:15:34.000]  它的正增長數字
[00:15:34.000 --> 00:15:36.000]  是負的
[00:15:36.000 --> 00:15:38.000]  但是
[00:15:38.000 --> 00:15:40.000]  無宗教和其他信仰的
[00:15:40.000 --> 00:15:42.000]  是超過基督徒
[00:15:42.000 --> 00:15:44.000]  所以我們發現
[00:15:44.000 --> 00:15:46.000]  加拿大的民眾
[00:15:46.000 --> 00:15:48.000]  那個敬虔的生活
[00:15:48.000 --> 00:15:50.000]  是跌得很厲害
[00:15:50.000 --> 00:15:52.000]  如果我們作為華人教會
[00:15:52.000 --> 00:15:54.000]  我們是不可能的
[00:15:54.000 --> 00:15:56.000]  如果我們作為華人教會
[00:15:56.000 --> 00:15:58.000]  我們真的要保持著
[00:15:58.000 --> 00:16:00.000]  我們的信仰
[00:16:00.000 --> 00:16:02.000]  起碼在這個少數民族裏面
[00:16:02.000 --> 00:16:04.000]  我們真的要維持自己的信仰
[00:16:04.000 --> 00:16:06.000]  將來我們還要
[00:16:06.000 --> 00:16:08.000]  影響這個主流的社會
[00:16:08.000 --> 00:16:14.000]  這個數字不說了
[00:16:14.000 --> 00:16:16.000]  剛才我差不多說了
[00:16:16.000 --> 00:16:18.000]  就是那個變化很大的
[00:16:18.000 --> 00:16:22.000]  而華人呢
[00:16:22.000 --> 00:16:24.000]  有170多萬
[00:16:24.000 --> 00:16:28.000]  原來來自中國的
[00:16:28.000 --> 00:16:30.000]  這個平權會
[00:16:30.000 --> 00:16:32.000]  來自中國的是
[00:16:32.000 --> 00:16:34.000]  按照他所說
[00:16:34.000 --> 00:16:36.000]  2016年來自中國的
[00:16:36.000 --> 00:16:38.000]  已經超過來自香港
[00:16:38.000 --> 00:16:40.000]  即是講國語的
[00:16:40.000 --> 00:16:42.000]  是已經多過來自香港
[00:16:42.000 --> 00:16:44.000]  這個是不是很準確
[00:16:44.000 --> 00:16:46.000]  我不知道平權會是怎樣去估計
[00:16:46.000 --> 00:16:48.000]  因為最新的數字還沒有出來
[00:16:48.000 --> 00:16:50.000]  加拿大的多元文化
[00:16:50.000 --> 00:16:52.000]  是受到很多
[00:16:52.000 --> 00:16:54.000]  其他新移民
[00:16:54.000 --> 00:16:56.000]  新移民除了
[00:16:56.000 --> 00:16:58.000]  香港來的基督徒
[00:16:58.000 --> 00:17:00.000]  原來最大的新移民
[00:17:00.000 --> 00:17:02.000]  就是伊斯蘭教
[00:17:02.000 --> 00:17:04.000]  而華人
[00:17:04.000 --> 00:17:06.000]  信仰基督教的
[00:17:06.000 --> 00:17:08.000]  是少數
[00:17:08.000 --> 00:17:10.000]  信仰佛教的
[00:17:10.000 --> 00:17:12.000]  是多數
[00:17:12.000 --> 00:17:14.000]  我下面有一個數字
[00:17:14.000 --> 00:17:16.000]  你會看到
[00:17:16.000 --> 00:17:18.000]  信仰佛教和道教的華人
[00:17:18.000 --> 00:17:20.000]  遠遠超過基督徒
