
[00:00:00.000 --> 00:00:11.360]  今天和大家一起分享的經文是出自《馬太福音》第四章第十八至第二十二節
[00:06:38.000 --> 00:06:42.000]  原來總共祂找了兩對兄弟
[00:06:42.000 --> 00:06:47.000]  分別這兩對兄弟的名字就叫西門和安德烈
[00:06:47.000 --> 00:06:51.000]  另外就是叫做瓦國和約翰
[00:06:51.000 --> 00:06:55.000]  我們今天會分開來仔細去看一下
[00:06:55.000 --> 00:07:00.000]  首先在這段聖經裡面一開始馬太就陳述了給我們知道
[00:07:00.000 --> 00:07:04.000]  不是我們所熟悉的彼得這個名字
[00:07:04.000 --> 00:07:12.000]  而是用了彼得原本的本身的名字叫西門這個名字去介紹彼得
[00:07:12.000 --> 00:07:20.000]  而彼得這個字或者這個名字其實只不過是他另一個比較流行的稱號
[00:07:20.000 --> 00:07:23.000]  這個我們會一會兒再仔細去看
[00:07:23.000 --> 00:07:27.000]  為什麼馬太要這樣去陳述呢?
[00:07:27.000 --> 00:07:29.000]  其實有個原因的
[00:07:29.000 --> 00:07:31.000]  我們一會兒再去研究一下
[00:07:31.000 --> 00:07:38.000]  在這裡當馬太介紹完這個人物西門之後
[00:07:38.000 --> 00:07:40.000]  就跟著告訴我們聽
[00:07:40.000 --> 00:07:42.000]  他原來有個兄弟
[00:07:42.000 --> 00:07:45.000]  他的兄弟的名字叫安德烈
[00:07:45.000 --> 00:07:47.000]  安德烈做什麼的呢?
[00:07:47.000 --> 00:07:49.000]  安德烈英文名叫Andrew
[00:07:49.000 --> 00:07:54.000]  跟他一起原來是負責在海裡面
[00:07:54.000 --> 00:07:56.000]  當然知道的加利利海
[00:07:56.000 --> 00:07:58.000]  其實加利利海是一個淡水湖
[00:07:58.000 --> 00:08:05.000]  在這個加利利海裡面原來在那裡打魚、索網捕魚
[00:08:05.000 --> 00:08:09.000]  並且介紹到他有一個職業
[00:08:09.000 --> 00:08:11.000]  職業是很重要的
[00:08:11.000 --> 00:08:15.000]  原來我都是最近這幾年才知道
[00:08:15.000 --> 00:08:18.000]  原來加拿大所有的行業
[00:08:18.000 --> 00:08:21.000]  每個職業都是有一個偏好
[00:08:21.000 --> 00:08:23.000]  有一個特定的名稱的
[00:08:23.000 --> 00:08:27.000]  這個原來是特別為了去收稅的時候
[00:08:27.000 --> 00:08:32.000]  所要參考的一個其中一個重要的因素
[00:08:32.000 --> 00:08:36.000]  所以一個人的職業是一個需要報稱的
[00:08:36.000 --> 00:08:40.000]  這裡就清楚介紹到他們是漁夫了
[00:08:40.000 --> 00:08:44.000]  在這裡我這樣簡單介紹一下
[00:08:44.000 --> 00:08:51.000]  很多信徒就以為做漁夫是很貧窮、很低下的工作
[00:08:51.000 --> 00:08:54.000]  這個可能是因為我們傳統上
[00:08:54.000 --> 00:08:59.000]  因為中國人認為打魚的、做漁民的
[00:08:59.000 --> 00:09:02.000]  他們當然有文盲、又不識字
[00:09:02.000 --> 00:09:08.000]  於是才被逼走上海捕魚
[00:09:08.000 --> 00:09:13.000]  這個就是我們中國人或者我們一半的誤解
[00:09:13.000 --> 00:09:20.000]  其實漁夫這個職業其實是一個專業的職業
[00:09:20.000 --> 00:09:28.000]  而且大家留意到他是在加伯隆地區去找到這對兄弟
[00:09:28.000 --> 00:09:30.000]  如果大家有機會去到聖地旅遊
[00:09:30.000 --> 00:09:39.000]  你都知道彼得或者雅各、安德烈或者約翰
[00:09:39.000 --> 00:09:44.000]  他們這四個人其實都同樣住在加伯隆的地方
[00:09:44.000 --> 00:09:49.000]  加伯隆在上文我們已經說過是一個稅務中心
[00:09:49.000 --> 00:09:51.000]  是羅馬人的稅務中心
[00:09:51.000 --> 00:09:55.000]  所以當我們去明白到其實做漁夫
[00:09:55.000 --> 00:09:58.000]  其實就不是一個貧窮的工作
[00:09:58.000 --> 00:10:02.000]  而且他是一個販賣魚和的一個工作
[00:10:02.000 --> 00:10:08.000]  所以他們通常比一般的平民是知書識禮多一些的
[00:10:08.000 --> 00:10:12.000]  換句話來說他基本上都不是文盲
[00:10:12.000 --> 00:10:21.000]  他們有學識有某程度上的一些文化或者語言寫作的能力
[00:10:21.000 --> 00:10:25.000]  所以加上他們是漁民
[00:10:25.000 --> 00:10:28.000]  他們有自己的船我們一會再看看
[00:10:28.000 --> 00:10:31.000]  原來他們有自己的船有自己的網
[00:10:31.000 --> 00:10:35.000]  這些東西都直接顯示告訴我們
[00:10:35.000 --> 00:10:40.000]  他們在當地是屬於一個做捕魚為生的商人
[00:10:40.000 --> 00:10:43.000]  所以他們不是一個貧窮的家庭
[00:10:43.000 --> 00:10:47.000]  甚至可以這樣說是一個比較富裕的家庭
[00:10:47.000 --> 00:10:50.000]  我記得在公元2000年的時候
[00:10:50.000 --> 00:10:54.000]  我去到以色列讀書的時候
[00:10:54.000 --> 00:10:55.000]  同樣去到加伯隆
[00:10:55.000 --> 00:11:03.000]  在那裡參觀一個彼得以前的故居的地方
[00:11:03.000 --> 00:11:08.000]  有很多同學很有興趣
[00:11:08.000 --> 00:11:10.000]  問一些問題
[00:11:10.000 --> 00:11:11.000]  但是他問的時候
[00:11:11.000 --> 00:11:14.000]  其中一個女同學就問
[00:11:14.000 --> 00:11:18.000]  他們這麼窮住的地方當然是簡陋
[00:11:18.000 --> 00:11:19.000]  他說不是啊
[00:11:19.000 --> 00:11:21.000]  我們的導師說得很清楚
[00:11:21.000 --> 00:11:22.000]  他說不是啊
[00:11:22.000 --> 00:11:23.000]  你看看他的房子
[00:11:23.000 --> 00:11:27.000]  根據他的房子的設計或者同期的一些設計
[00:11:27.000 --> 00:11:30.000]  其實他是一個有錢人家
[00:11:30.000 --> 00:11:31.000]  不是一般的人家
[00:11:31.000 --> 00:11:38.000]  還有當地還有一些當時漁夫所用的船
[00:11:38.000 --> 00:11:43.000]  發掘出來的一些結構
[00:11:43.000 --> 00:11:50.000]  顯示出能夠有一條這樣的船去做打魚的工作
[00:11:50.000 --> 00:11:55.000]  是一份富裕的人才能夠付出的工作
[00:11:55.000 --> 00:12:01.000]  所以在這裡為什麼馬太要特別註明了
[00:12:01.000 --> 00:12:08.000]  西門和他的兄弟安德烈
[00:12:08.000 --> 00:12:13.000]  是做漁夫這個職銜呢
[00:12:13.000 --> 00:12:16.000]  就是告訴他一方面當地是稅收的地方
[00:12:16.000 --> 00:12:17.000]  所以他們需要一個職銜
[00:12:17.000 --> 00:12:22.000]  而這個職銜也同時反映出他們是一個比較富裕的家庭
[00:12:22.000 --> 00:12:26.000]  而且他們是以捕魚為生的
[00:12:26.000 --> 00:12:30.000]  所以這些資料讓我們很清楚看到
[00:12:30.000 --> 00:12:36.000]  耶穌其實很熟悉當地的民情或者社會狀況
[00:12:36.000 --> 00:12:40.000]  然後耶穌就去到見到他們
[00:12:40.000 --> 00:12:44.000]  見到他們就做什麼呢
[00:12:44.000 --> 00:12:48.000]  耶穌就直接了當地向他們作出呼召
[00:12:48.000 --> 00:12:50.000]  耶穌的呼召就很簡單
[00:12:50.000 --> 00:12:52.000]  在第十九節說到
[00:12:52.000 --> 00:12:57.000]  來跟從我 我要叫你們得人如得魚一樣
[00:12:57.000 --> 00:12:58.000]  很有趣啊
[00:12:58.000 --> 00:13:03.000]  這裡特別說到我要叫你們得人如得魚
[00:13:03.000 --> 00:13:08.000]  這句句子的主詞叫做poeo
[00:13:08.000 --> 00:13:15.000]  就選用了一個未來式的語法去寫
[00:13:15.000 --> 00:13:18.000]  這個做法是什麼意思呢
[00:13:18.000 --> 00:13:21.000]  如果大家知道未來式的語法
[00:13:21.000 --> 00:13:24.000]  就不代表只是說未來的東西
[00:13:24.000 --> 00:13:26.000]  在希臘文裡面
[00:13:26.000 --> 00:13:29.000]  未來語句可以指到
[00:13:29.000 --> 00:13:34.000]  持續在這裡永遠繼續這樣發展下去
[00:13:34.000 --> 00:13:38.000]  是指到一個動態是不停止的
[00:13:38.000 --> 00:13:40.000]  是繼續連貫下去的
[00:13:40.000 --> 00:13:42.000]  在這個情況之下
[00:13:42.000 --> 00:13:44.000]  耶穌叫他們來跟從我
[00:13:44.000 --> 00:13:46.000]  做什麼呢
[00:13:46.000 --> 00:13:49.000]  來跟從我就是教你們
[00:13:49.000 --> 00:13:54.000]  叫你們如何學會得人如得魚
[00:13:54.000 --> 00:13:56.000]  簡單的說
[00:13:56.000 --> 00:14:00.000]  耶穌就叫他們不需要再以足如為心
[00:14:00.000 --> 00:14:03.000]  而是以獲得人
[00:14:03.000 --> 00:14:11.000]  我們聽了以為得人是要組織fans club
[00:14:11.000 --> 00:14:15.000]  就是一些熱切追隨者
[00:14:15.000 --> 00:14:16.000]  是不是這個意思呢
[00:14:16.000 --> 00:14:18.000]  我們之後再看看
[00:14:18.000 --> 00:14:22.000]  接著當這兩兄弟西門和安德烈
[00:14:22.000 --> 00:14:24.000]  聽到耶穌這個呼召的時候
[00:14:24.000 --> 00:14:28.000]  20節就說到他們就立刻寫了網
[00:14:28.000 --> 00:14:30.000]  跟隨了耶穌
[00:14:30.000 --> 00:14:32.000]  在這裡就介紹給我們聽
[00:14:32.000 --> 00:14:36.000]  他們似乎真的要再出一個很大的付出
[00:14:36.000 --> 00:14:39.000]  魚網他們馬上將他捨棄
[00:14:39.000 --> 00:14:44.000]  首先魚網在作為漁民的身上
[00:14:44.000 --> 00:14:48.000]  是他們很重要的財產
[00:14:48.000 --> 00:14:50.000]  所以之後我們再看看
[00:14:50.000 --> 00:14:52.000]  另外一對兄弟的時候
[00:14:52.000 --> 00:14:54.000]  他們對魚網很看重
[00:14:54.000 --> 00:14:58.000]  魚網其實對於一個漁夫來說
[00:14:58.000 --> 00:15:02.000]  是一個非常重要的餬口工具
[00:15:02.000 --> 00:15:06.000]  是很需要很小心的保護
[00:15:06.000 --> 00:15:09.000]  去修補去維持它的有效性
[00:15:09.000 --> 00:15:11.000]  穿了這些魚就上不了
[00:15:11.000 --> 00:15:12.000]  可以全跑了
[00:15:12.000 --> 00:15:15.000]  撈到拉上來都穿了全跑了
[00:15:15.000 --> 00:15:17.000]  所以簡單來說
[00:15:17.000 --> 00:15:19.000]  他們捨棄魚網
[00:15:19.000 --> 00:15:22.000]  馬上跟隨耶穌
[00:15:22.000 --> 00:15:28.000]  可以說是他們為了跟從耶穌這個呼召
[00:15:28.000 --> 00:15:32.000]  而作出的一個一連串的
[00:15:32.000 --> 00:15:34.000]  有實質性的付出
[00:15:34.000 --> 00:15:37.000]  英文說這些叫做opportunity cost
[00:15:37.000 --> 00:15:39.000]  要跟隨耶穌
[00:15:39.000 --> 00:15:41.000]  你就要捨棄一些東西
[00:15:41.000 --> 00:15:44.000]  你要去有些東西選擇
[00:15:44.000 --> 00:15:47.000]  有些東西要去有取
[00:15:47.000 --> 00:15:48.000]  就要有捨
[00:15:48.000 --> 00:15:50.000]  兩者需要並存
[00:15:50.000 --> 00:15:55.000]  當這兩兄弟西門和安德烈跟隨耶穌之後
[00:15:55.000 --> 00:15:57.000]  他們又一起走
[00:15:57.000 --> 00:15:59.000]  繼續往前走
[00:15:59.000 --> 00:16:01.000]  其實照經文所說
[00:16:01.000 --> 00:16:06.000]  他們這個地區全部都是漁民為主的地區
[00:16:06.000 --> 00:16:11.000]  差不多可以說是香港來的
[00:16:11.000 --> 00:16:14.000]  香港仔的漁市場
[00:16:14.000 --> 00:16:17.000]  全部漁民都去了那裡
[00:16:17.000 --> 00:16:18.000]  將魚上去
[00:16:18.000 --> 00:16:21.000]  然後批發賣
[00:16:21.000 --> 00:16:23.000]  然後怎樣呢
[00:16:23.000 --> 00:16:27.000]  在那裏補充船的需要
[00:16:27.000 --> 00:16:28.000]  修補網等等
[00:16:28.000 --> 00:16:29.000]  就在那個時候做
[00:16:29.000 --> 00:16:34.000]  然後又看見兩兄弟
[00:16:34.000 --> 00:16:36.000]  這兩兄弟這次介紹是怎樣呢
[00:16:36.000 --> 00:16:40.000]  他的名字叫雅各和他的兄弟約翰
[00:16:40.000 --> 00:16:45.000]  但是留意聖英瑪在這裏特別著名的
[00:16:45.000 --> 00:16:52.000]  就和上文不是用了西門的綽號叫做彼得來介紹他
[00:16:52.000 --> 00:16:53.000]  這裏用了
[00:16:53.000 --> 00:16:55.000]  他是屬於西比太的兒子
[00:16:55.000 --> 00:16:58.000]  西比太就很明顯就是雅各和約翰的爸爸
[00:16:58.000 --> 00:17:03.000]  介紹到他們原來當時做什麼
[00:17:03.000 --> 00:17:08.000]  他們和他爸爸西比太在船上補網
[00:17:08.000 --> 00:17:12.000]  就在這個時候耶穌又向他們呼召
[00:17:12.000 --> 00:17:15.000]  一呼召的時候又怎樣呢
[00:17:15.000 --> 00:17:19.000]  這兩兄弟立刻寫了船
[00:17:19.000 --> 00:17:21.000]  別了父親
[00:17:21.000 --> 00:17:24.000]  跟從了耶穌
[00:17:24.000 --> 00:17:28.000]  從整段經文裏面
[00:17:28.000 --> 00:17:30.000]  基本上發展是很簡單的
[00:17:30.000 --> 00:17:34.000]  其實如果你說牧師要說到這樣說完
[00:17:34.000 --> 00:17:36.000]  很多牧者都是這樣
[00:17:36.000 --> 00:17:38.000]  說完就刪了20分鐘
[00:17:38.000 --> 00:17:41.000]  應該可以散會了
[00:17:41.000 --> 00:17:42.000]  作個祝福
[00:17:42.000 --> 00:17:44.000]  然後可以去喝茶了
[00:17:44.000 --> 00:17:48.000]  如果是這樣就不是黃牧師了
[00:17:48.000 --> 00:17:53.000]  這段經文其實裏面有很多的介紹
[00:17:53.000 --> 00:17:56.000]  是值得我們仔細思想
[00:17:56.000 --> 00:17:58.000]  並且幫助到我們
[00:17:58.000 --> 00:18:03.000]  接下來繼續看馬太福音的其他內容
[00:18:03.000 --> 00:18:05.000]  我分為兩大部分
[00:18:05.000 --> 00:18:07.000]  和大家一起去看
[00:18:07.000 --> 00:18:09.000]  這個呼召
[00:18:09.000 --> 00:18:12.000]  究竟是為我們作為讀者
[00:18:12.000 --> 00:18:15.000]  或者作為當時馬太福音的讀者
[00:18:15.000 --> 00:18:17.000]  他們有什麼意義呢
[00:18:17.000 --> 00:18:20.000]  第一方面我們去看的就是
[00:18:20.000 --> 00:18:24.000]  耶穌其實在這裏看準了
[00:18:24.000 --> 00:18:28.000]  我們值得被召的地方
[00:18:28.000 --> 00:18:32.000]  The Lord recognize our merits
[00:18:32.000 --> 00:18:37.000]  我們基本上可以從第18節和第21節
[00:18:37.000 --> 00:18:39.000]  去看到這個特點
[00:18:39.000 --> 00:18:42.000]  或者我多讀一次這兩節經文
[00:18:42.000 --> 00:18:44.000]  第18節這樣說
[00:18:44.000 --> 00:18:47.000]  耶穌在加利利海邊行走
[00:18:47.000 --> 00:18:49.000]  看見弟兄二人
[00:18:49.000 --> 00:18:55.000]  就是那稱呼彼得的西門和他兄弟安德烈
[00:18:55.000 --> 00:18:57.000]  在海裏撒網
[00:18:57.000 --> 00:18:59.000]  他們本是打魚
[00:18:59.000 --> 00:19:02.000]  21節從那裏往前走
[00:19:02.000 --> 00:19:05.000]  又看見弟兄二人
[00:19:05.000 --> 00:19:10.000]  就是西比太的兒子雅各和他兄弟約翰
[00:19:10.000 --> 00:19:15.000]  和他們的父親西比太在船上保保
[00:19:15.000 --> 00:19:18.000]  耶穌就呼召他們
[00:19:18.000 --> 00:19:20.000]  其實簡單來說
[00:19:20.000 --> 00:19:25.000]  這兩節經文已經包含了整個經文的內容
[00:19:25.000 --> 00:19:28.000]  但是在這兩節經文裏
[00:19:28.000 --> 00:19:30.000]  就告訴我們知道
[00:19:30.000 --> 00:19:34.000]  其實整個耶穌呼召門徒
[00:19:34.000 --> 00:19:40.000]  其實是耶穌自己刻意精心的安排
[00:19:40.000 --> 00:19:43.000]  去尋找這兩對兄弟
[00:19:43.000 --> 00:19:47.000]  我們如果同時去看這兩節經文的時候
[00:19:47.000 --> 00:19:52.000]  我們就不難發現到一個很重要的動詞
[00:19:52.000 --> 00:19:54.000]  就叫做看見
[00:19:54.000 --> 00:19:56.000]  第十八節
[00:19:56.000 --> 00:19:58.000]  耶穌在加利利海邊行走
[00:19:58.000 --> 00:20:01.000]  看見弟兄二人
[00:20:01.000 --> 00:20:03.000]  第二十一節又怎樣呢?
[00:20:03.000 --> 00:20:05.000]  從那裏往前走
[00:20:05.000 --> 00:20:10.000]  當然指到耶穌和他兄弟西門和安德烈
[00:20:10.000 --> 00:20:15.000]  然後又看見弟兄二人
[00:20:15.000 --> 00:20:18.000]  這個看見的動詞
[00:20:18.000 --> 00:20:22.000]  是直接指到耶穌看見
[00:20:22.000 --> 00:20:24.000]  看見就看見吧
[00:20:24.000 --> 00:20:26.000]  有什麼特別呢?
[00:20:26.000 --> 00:20:28.000]  看見這個字
[00:20:28.000 --> 00:20:30.000]  這個動作
[00:20:30.000 --> 00:20:34.000]  在聖經裏面有很多替代的字眼
[00:20:34.000 --> 00:20:40.000]  在這裏聖瑪泰就特意選了一個很特殊的字眼
[00:20:40.000 --> 00:20:42.000]  叫做伊多
[00:20:42.000 --> 00:20:44.000]  看見
[00:20:44.000 --> 00:20:50.000]  這個看見就不是單單指到一種光學影像的過程
[00:20:50.000 --> 00:20:53.000]  投射進入一個人的視網膜之後
[00:20:53.000 --> 00:20:58.000]  視網膜就將那個訊息傳到那個人的腦袋
[00:20:58.000 --> 00:21:00.000]  然後就告訴他這是誰
[00:21:00.000 --> 00:21:04.000]  這段聖經不只是用這個的意思
[00:21:04.000 --> 00:21:06.000]  看見這個字眼
[00:21:06.000 --> 00:21:10.000]  在這裏其實有另一重的特別意義
[00:21:10.000 --> 00:21:13.000]  就是講到一個人能夠洞識
[00:21:13.000 --> 00:21:16.000]  或者英文講叫做perceive
[00:21:16.000 --> 00:21:21.000]  是指到一種故意的留心的行動
[00:21:21.000 --> 00:21:26.000]  是一個注視在當時一個特定的目標
[00:21:26.000 --> 00:21:29.000]  其實這個同樣的字眼
[00:21:29.000 --> 00:21:34.000]  伊多用在瑪泰福音這裏已經不是第一次了
[00:21:34.000 --> 00:21:37.000]  如果我們看回在瑪泰福音的第二章
[00:21:37.000 --> 00:21:40.000]  第二節和第九節的經文的時候
[00:21:40.000 --> 00:21:42.000]  如果還記得是什麼經文
[00:21:42.000 --> 00:21:46.000]  是原來講在東方而來的博士
[00:21:46.000 --> 00:21:50.000]  或者我們講到那些叫做君王
[00:21:50.000 --> 00:21:55.000]  從東方而來到耶路撒冷城
[00:21:55.000 --> 00:22:02.000]  因為他們注視到在巴勒斯坦地那邊有一顆星
[00:22:02.000 --> 00:22:04.000]  升了上來
[00:22:04.000 --> 00:22:06.000]  於是乎他們就怎樣?
[00:22:06.000 --> 00:22:09.000]  洞識到在猶太人當中
[00:22:09.000 --> 00:22:13.000]  有一位新生王已經誕生
[00:22:13.000 --> 00:22:16.000]  也是同樣用到這個字眼
[00:22:16.000 --> 00:22:17.000]  伊多
[00:22:17.000 --> 00:22:18.000]  所以大英姐妹
[00:22:18.000 --> 00:22:23.000]  伊多這個字眼和一般去看是不同的
[00:22:23.000 --> 00:22:26.000]  不只是立刻看到不是去見到
[00:22:26.000 --> 00:22:32.000]  而是耶穌是有意識地計劃了去找他們去尋找
[00:22:32.000 --> 00:22:37.000]  所以用英文講其實更講得準確一點
[00:22:37.000 --> 00:22:39.000]  耶穌是去尋找
[00:22:39.000 --> 00:22:43.000]  其實耶穌早就知道這四個人
[00:22:43.000 --> 00:22:46.000]  這兩對兄弟他們在哪裡
[00:22:46.000 --> 00:22:49.000]  可能耶穌搬到加巴隆之後
[00:22:49.000 --> 00:22:51.000]  其實也不是第一次去見到他們
[00:22:51.000 --> 00:22:54.000]  可能耶穌看到見過
[00:22:54.000 --> 00:22:57.000]  我們不知道聖經沒有詳細解釋
[00:22:57.000 --> 00:22:59.000]  我們不便在這裡推敲
[00:22:59.000 --> 00:23:05.000]  但很肯定耶穌一定知道認識西門和安德烈
[00:23:05.000 --> 00:23:11.000]  又認識瓦國和約翰
[00:23:11.000 --> 00:23:15.000]  耶穌在這個時候去找他們
[00:23:15.000 --> 00:23:18.000]  那耶穌找他們做什麼呢?
[00:23:18.000 --> 00:23:22.000]  當然呼召他們做門徒
[00:23:22.000 --> 00:23:27.000]  那耶穌為什麼要呼召他們這兩對兄弟呢?
[00:23:27.000 --> 00:23:30.000]  那麼多混混的人不呼召
[00:23:30.000 --> 00:23:32.000]  耶穌看中了他們什麼
[00:23:32.000 --> 00:23:34.000]  什麼真的要去找他們
[00:23:34.000 --> 00:23:36.000]  要呼召他們做門徒呢?
[00:23:36.000 --> 00:23:38.000]  有很多學者
[00:23:38.000 --> 00:23:41.000]  有很多聖經的牧者傳道人
[00:23:41.000 --> 00:23:43.000]  信徒就在這裡說
[00:23:43.000 --> 00:23:45.000]  剛剛黃牧師才說
[00:23:45.000 --> 00:23:48.000]  這些漁夫是有財有勢的人
[00:23:48.000 --> 00:23:51.000]  他們在當地是商人
[00:23:51.000 --> 00:23:53.000]  有錢人
[00:23:53.000 --> 00:23:56.000]  於是耶穌要出來傳道
[00:23:56.000 --> 00:23:59.000]  要聚集粉絲去焦聚他們
[00:23:59.000 --> 00:24:02.000]  之前我們說過
[00:24:02.000 --> 00:24:06.000]  要教他們如何得人如得魚
[00:24:06.000 --> 00:24:11.000]  既然要組織這些粉絲群組
[00:24:11.000 --> 00:24:16.000]  要組織一些熱切追隨的信眾
[00:24:16.000 --> 00:24:19.000]  當然要花點錢
[00:24:19.000 --> 00:24:21.000]  沒有錢怎麼搞得定
[00:24:21.000 --> 00:24:26.000]  所以這種思維其實在今時今日的教會裡
[00:24:26.000 --> 00:24:29.000]  主教啊
[00:24:29.000 --> 00:24:32.000]  有不少的牧師傳道人
[00:24:32.000 --> 00:24:34.000]  或者教會領袖
[00:24:34.000 --> 00:24:37.000]  就是用這種思維去運作教會
[00:24:37.000 --> 00:24:38.000]  沒有錢就不用做了
[00:24:38.000 --> 00:24:39.000]  教會就倒閉了
