
[00:00:00.000 --> 00:00:04.600]  在開始今天的講道以前
[00:05:45.400 --> 00:05:47.400]  其實給我們的記載看到
[00:05:47.400 --> 00:05:50.400]  其實作為神的子民
[00:05:50.400 --> 00:05:53.000]  不是代表他們沒有恐懼
[00:05:53.000 --> 00:05:55.000]  相反更加表現出
[00:05:55.000 --> 00:05:58.000]  他們可能在面對這個世界的時候
[00:05:58.000 --> 00:05:59.000]  有恐懼
[00:05:59.000 --> 00:06:01.800]  今天我們去思想這段經文
[00:06:01.800 --> 00:06:04.400]  正正是要給我們看一下
[00:06:04.400 --> 00:06:07.000]  為什麼我們會有恐懼
[00:06:07.000 --> 00:06:12.400]  還有另外我們怎麼能夠處理我們的恐懼呢
[00:06:12.400 --> 00:06:16.000]  神的子民不是不怕的
[00:06:16.000 --> 00:06:17.800]  只不過問題就是
[00:06:17.800 --> 00:06:19.800]  為什麼我們會怕呢
[00:06:19.800 --> 00:06:21.200]  我們的生命裡面
[00:06:21.200 --> 00:06:25.400]  為什麼導致我們會有這個懼怕的情況呢
[00:06:25.400 --> 00:06:29.600]  其實上帝又怎麼樣在這個過程當中
[00:06:29.600 --> 00:06:32.000]  去幫助他的子民
[00:06:32.000 --> 00:06:35.000]  去能夠在這些懼怕的裡面
[00:06:35.000 --> 00:06:39.000]  反而更加重新糾正他們的錯誤
[00:06:39.000 --> 00:06:42.000]  不僅堅固他們的信心
[00:06:42.000 --> 00:06:45.000]  這個正正就是今天我們所看的這條題目
[00:06:45.000 --> 00:06:49.000]  在主裡不要再懼怕
[00:06:49.000 --> 00:06:52.000]  主要的題目的核心
[00:06:52.000 --> 00:06:54.000]  今天我們所看的經文
[00:06:54.000 --> 00:06:57.000]  就是出自於約爾書第二章
[00:06:57.000 --> 00:07:00.000]  第21節至到第24節
[00:07:00.000 --> 00:07:03.000]  其實這段經文是包括兩部分的
[00:07:03.000 --> 00:07:06.000]  第二章第21節至到第27節
[00:07:06.000 --> 00:07:08.000]  其實是整個的部分
[00:07:08.000 --> 00:07:10.000]  不過在這個語文結構上面
[00:07:10.000 --> 00:07:13.000]  我們將它分為兩章去說
[00:07:13.000 --> 00:07:15.000]  分別是第21節至24節
[00:07:15.000 --> 00:07:18.000]  還有第25節至到27節
[00:07:18.000 --> 00:07:20.000]  今天我們先看的第一部分
[00:07:20.000 --> 00:07:22.000]  我們去看一下這一部分
[00:07:22.000 --> 00:07:25.000]  究竟怎麼樣介紹給我們知道
[00:07:25.000 --> 00:07:28.000]  當我們如果真的能夠在主裡的時候
[00:07:28.000 --> 00:07:33.000]  縱使有懼怕都不用再驚懼
[00:07:33.000 --> 00:07:36.000]  今天我們一起去讀一下這段經文
[00:07:36.000 --> 00:07:39.000]  我們能夠了解經文內容後
[00:07:39.000 --> 00:07:43.000]  去明白上帝怎樣
[00:07:43.000 --> 00:07:46.000]  他的作為在當中去介紹給我們知道
[00:07:46.000 --> 00:07:48.000]  我們一起去讀好嗎
[00:07:48.000 --> 00:07:50.000]  我們讀和合本的版本
[00:07:50.000 --> 00:07:52.000]  中文版本一次
[00:07:52.000 --> 00:07:56.000]  約爾書第二章第21節至第24節
[00:07:56.000 --> 00:07:58.000]  我找到之後我們一起讀
[00:07:58.000 --> 00:08:01.000]  地土不要懼怕
[00:08:01.000 --> 00:08:03.000]  要歡喜快樂
[00:08:03.000 --> 00:08:06.000]  因為耶和華行了大事
[00:08:06.000 --> 00:08:09.000]  田野的走獸不要懼怕
[00:08:09.000 --> 00:08:12.000]  因為曠野的草發生
[00:08:12.000 --> 00:08:14.000]  樹木結果
[00:08:14.000 --> 00:08:15.000]  無花果樹
[00:08:15.000 --> 00:08:19.000]  葡萄樹也都效力
[00:08:19.000 --> 00:08:22.000]  錫安的民你們要快樂
[00:08:22.000 --> 00:08:25.000]  為耶和華你們的上帝歡喜
[00:08:25.000 --> 00:08:28.000]  因他賜給你們合宜的秋雨
[00:08:28.000 --> 00:08:31.000]  為你們降下甘霖
[00:08:31.000 --> 00:08:35.000]  就是秋雨春雨和先前一樣
[00:08:35.000 --> 00:08:38.000]  和場必滿了墨紙
[00:08:38.000 --> 00:08:40.000]  酒渣與油渣
[00:08:40.000 --> 00:08:43.000]  必有新酒和油盈日
[00:08:43.000 --> 00:08:46.000]  第一部分我們去看的就是
[00:08:46.000 --> 00:08:49.000]  創造不要懼怕
[00:08:49.000 --> 00:08:52.000]  從第21節至第22節
[00:08:52.000 --> 00:08:57.000]  雖然上帝在整個創造裏面
[00:08:57.000 --> 00:08:59.000]  說創造人
[00:08:59.000 --> 00:09:03.000]  是整個創造的高潮的一個時間
[00:09:03.000 --> 00:09:05.000]  但無論怎樣都好
[00:09:05.000 --> 00:09:07.000]  當我們去看神整個
[00:09:07.000 --> 00:09:11.000]  原初的創造的過程裏面
[00:09:11.000 --> 00:09:14.000]  其實原來和今天我們所看的經文
[00:09:14.000 --> 00:09:20.000]  當神著意去修復人與他的關係的時候
[00:09:20.000 --> 00:09:24.000]  都有一個同樣的次序
[00:09:24.000 --> 00:09:27.000]  如果我們再仔細去看
[00:09:27.000 --> 00:09:30.000]  創世紀的第一章和第二章的時候
[00:09:30.000 --> 00:09:33.000]  我們發覺神一開始不是做人的
[00:09:33.000 --> 00:09:37.000]  原來上帝最初做的時候
[00:09:37.000 --> 00:09:40.000]  先做了這個光與暗之外
[00:09:40.000 --> 00:09:44.000]  然後接著上帝就在這個創造裏面
[00:09:44.000 --> 00:09:49.000]  在地上不單止是讓他有乾地
[00:09:49.000 --> 00:09:51.000]  有海洋
[00:09:51.000 --> 00:09:56.000]  並且上帝還在當中有很多的植物
[00:09:56.000 --> 00:09:58.000]  是種了出來的
[00:09:58.000 --> 00:10:04.000]  然後上帝再將很多不同類型的野生的動物
[00:10:04.000 --> 00:10:08.000]  就加了在上帝這個創造的當中
[00:10:08.000 --> 00:10:10.000]  當這一切做好之後
[00:10:10.000 --> 00:10:14.000]  上帝才去做人
[00:10:14.000 --> 00:10:18.000]  這個創造的次序
[00:10:18.000 --> 00:10:21.000]  在今天我們這段聖經裏面
[00:10:21.000 --> 00:10:23.000]  也再次給我們看見
[00:10:23.000 --> 00:10:29.000]  沒錯 上帝很關心南國猶太國的子民
[00:10:29.000 --> 00:10:31.000]  神的子民
[00:10:31.000 --> 00:10:35.000]  但是上帝在這麼關心他們裏面的時候
[00:10:35.000 --> 00:10:39.000]  不是說我馬上就將你們變得非常好
[00:10:39.000 --> 00:10:45.000]  上帝反而藉著很多的天文氣候的現象
[00:10:45.000 --> 00:10:48.000]  去幫助他們的民
[00:10:48.000 --> 00:10:53.000]  重新收回一個正確的屬靈生命生活是怎樣
[00:10:53.000 --> 00:10:55.000]  所以在第一章裏面我們已經看見
[00:10:55.000 --> 00:10:58.000]  上帝用了一些天災
[00:10:58.000 --> 00:11:01.000]  來進行了一連串的
[00:11:01.000 --> 00:11:05.000]  收復與人的關係的行動
[00:11:05.000 --> 00:11:07.000]  這個是一個很重要的神學
[00:11:07.000 --> 00:11:10.000]  特別在我們今天這個世界裏面
[00:11:10.000 --> 00:11:12.000]  我們越來越依賴科技的時候
[00:11:12.000 --> 00:11:16.000]  我們覺得我們甚麼都可以用人的方法去控制的時候
[00:11:16.000 --> 00:11:20.000]  其實在這個世界仍然有很多很多的事情
[00:11:20.000 --> 00:11:22.000]  根本是超出人能力去管理的
[00:11:22.000 --> 00:11:24.000]  特別天氣
[00:11:24.000 --> 00:11:28.000]  現在我們看看在這個北美洲
[00:11:28.000 --> 00:11:31.000]  接著BC省 加拿大的西面
[00:11:31.000 --> 00:11:34.000]  真是天天都火燒叢林
[00:11:34.000 --> 00:11:36.000]  熱到不堪
[00:11:36.000 --> 00:11:38.000]  人有沒有辦法處理呢 沒有
[00:11:38.000 --> 00:11:41.000]  人只能夠不斷的逃跑
[00:11:41.000 --> 00:11:43.000]  看著自己的家園
[00:11:43.000 --> 00:11:45.000]  譬如在加拿大來計
[00:11:45.000 --> 00:11:47.000]  在BC省有個地方叫Lipton市
[00:11:47.000 --> 00:11:49.000]  或者叫Canute
[00:11:49.000 --> 00:11:52.000]  那裏所有的城市都燒了
[00:11:52.000 --> 00:11:54.000]  人怎樣 有沒有辦法去處理
[00:11:54.000 --> 00:11:57.000]  有沒有人可以去真的將那些火救息
[00:11:57.000 --> 00:11:59.000]  挽回他們的家財
[00:11:59.000 --> 00:12:01.000]  沒有辦法
[00:12:01.000 --> 00:12:04.000]  所以其實上帝用天災
[00:12:04.000 --> 00:12:07.000]  其實是一個很重要的一個訊息
[00:12:07.000 --> 00:12:09.000]  是告訴我們
[00:12:09.000 --> 00:12:11.000]  上帝正在做這個主
[00:12:11.000 --> 00:12:15.000]  而當上帝要重新修和
[00:12:15.000 --> 00:12:18.000]  和人之間的關係的時候
[00:12:18.000 --> 00:12:22.000]  上帝也都用創造的次序
[00:12:22.000 --> 00:12:26.000]  先將整個的創造的環境
[00:12:26.000 --> 00:12:29.000]  將它重新的定好
[00:12:29.000 --> 00:12:31.000]  處理好 修復好
[00:12:31.000 --> 00:12:34.000]  然後讓人可以再次在裏面去
[00:12:34.000 --> 00:12:40.000]  更清楚的看見上帝那份的主權
[00:12:40.000 --> 00:12:44.000]  這個也是這段聖經的其中一個特點
[00:12:44.000 --> 00:12:46.000]  上帝不單止只是恢復
[00:12:46.000 --> 00:12:52.000]  所有當在這個創造裏面的物件的存在
[00:12:52.000 --> 00:12:56.000]  而且上帝還將這些的每一樣的物件
[00:12:56.000 --> 00:12:58.000]  包括動物都好
[00:12:58.000 --> 00:13:00.000]  都將它重新恢復
[00:13:00.000 --> 00:13:05.000]  恢復原本應有的生產的能力
[00:13:05.000 --> 00:13:08.000]  這個很明顯就讓我們看見
[00:13:08.000 --> 00:13:12.000]  其實是上帝回應在創世紀第三章
[00:13:12.000 --> 00:13:14.000]  當人犯了罪之後
[00:13:14.000 --> 00:13:17.000]  而華臣在第三章第17和17節
[00:13:17.000 --> 00:13:19.000]  17至18節裏面
[00:13:19.000 --> 00:13:21.000]  就曾經說過
[00:13:21.000 --> 00:13:24.000]  地必為你的緣故受奏助
[00:13:24.000 --> 00:13:28.000]  地必給你長出經濟和質來來
[00:13:28.000 --> 00:13:32.000]  上帝將這個因為罪而帶來
[00:13:32.000 --> 00:13:35.000]  而那個地再不能夠為人去效力
[00:13:35.000 --> 00:13:38.000]  或者不能夠完全發揮到
[00:13:38.000 --> 00:13:41.000]  原本地已經有的生長能力的
[00:13:41.000 --> 00:13:43.000]  原來上帝將它扭轉過來
[00:13:43.000 --> 00:13:47.000]  這個就是當上帝要和人修和之前
[00:13:47.000 --> 00:13:49.000]  必須要做的行動
[00:13:49.000 --> 00:13:52.000]  所以當我們看回這段聖經
[00:13:52.000 --> 00:13:54.000]  第21和第22節
[00:13:54.000 --> 00:13:57.000]  和合本的版本就將那句話
[00:13:57.000 --> 00:14:00.000]  不要懼怕就放在後面
[00:14:00.000 --> 00:14:02.000]  就將主詞放在前面
[00:14:02.000 --> 00:14:04.000]  但是在原文聖經裏面
[00:14:04.000 --> 00:14:08.000]  原本那句話就是不要害怕地圖
[00:14:08.000 --> 00:14:10.000]  和第22節
[00:14:10.000 --> 00:14:13.000]  不要害怕前野的走獸
[00:14:13.000 --> 00:14:18.000]  相間第一句就說不要害怕
[00:14:18.000 --> 00:14:21.000]  什麼叫不要害怕呢
[00:14:21.000 --> 00:14:24.000]  聽上去或者不要懼怕呢
[00:14:24.000 --> 00:14:26.000]  聽上去就很簡單這句話
[00:14:26.000 --> 00:14:27.000]  但是其實在聖經裏面
[00:14:27.000 --> 00:14:30.000]  有一個特別的用途的特點
[00:14:30.000 --> 00:14:34.000]  如果當我們仔細看回聖經裏面的時候
[00:14:34.000 --> 00:14:36.000]  通常不要懼怕這句話
[00:14:36.000 --> 00:14:39.000]  都是神或者借助神的僕人
[00:14:39.000 --> 00:14:42.000]  向當時神所關心的
[00:14:42.000 --> 00:14:43.000]  侍奉他的人
[00:14:43.000 --> 00:14:45.000]  或者甚至神的子民
[00:14:45.000 --> 00:14:48.000]  向他們作出一個保證
[00:14:48.000 --> 00:14:51.000]  作出一個護禮
[00:14:51.000 --> 00:14:53.000]  例如是什麼呢
[00:14:53.000 --> 00:14:55.000]  我們可以看一下一些聖經
[00:14:55.000 --> 00:14:59.000]  譬如在創世紀第15章第一節
[00:14:59.000 --> 00:15:03.000]  那裡耶和華神向阿伯蘭說不要懼怕
[00:15:03.000 --> 00:15:07.000]  去到創世紀第26章第24節裏面
[00:15:07.000 --> 00:15:10.000]  耶和華神向當時阿伯蘭的兒子
[00:15:10.000 --> 00:15:13.000]  以撒說不要懼怕
[00:15:13.000 --> 00:15:16.000]  去到出埃及記第14章第13節
[00:15:16.000 --> 00:15:18.000]  20章第20節
[00:15:18.000 --> 00:15:21.000]  生命紀1章21節
[00:15:21.000 --> 00:15:23.000]  7章18節
[00:15:23.000 --> 00:15:24.000]  20章第3節
[00:15:24.000 --> 00:15:28.000]  在這些經文裡都告訴我們
[00:15:28.000 --> 00:15:30.000]  原來耶和華神要向當時
[00:15:30.000 --> 00:15:33.000]  祂的神的子民告訴他們
[00:15:33.000 --> 00:15:35.000]  你們不要懼怕
[00:15:35.000 --> 00:15:38.000]  而去到生命紀第31章第8節
[00:15:38.000 --> 00:15:40.000]  或者約書亞紀1章9節
[00:15:40.000 --> 00:15:41.000]  8章1節
[00:15:41.000 --> 00:15:45.000]  上帝更加明顯地鼓勵
[00:15:45.000 --> 00:15:50.000]  約書亞作為摩西的承繼承接人
[00:15:50.000 --> 00:15:53.000]  在帶領以色盟進到迦南地
[00:15:53.000 --> 00:15:56.000]  這個過程當中不要懼怕
[00:15:56.000 --> 00:15:58.000]  而且另外一個很出名的人物
[00:15:58.000 --> 00:16:01.000]  在早幾年多前我們也說過的
[00:16:01.000 --> 00:16:03.000]  叫做路德
[00:16:03.000 --> 00:16:05.000]  在路德記第3章11節裏面
[00:16:05.000 --> 00:16:09.000]  也都透過波亞斯的口
[00:16:09.000 --> 00:16:13.000]  將這句不要害怕的信息
[00:16:13.000 --> 00:16:16.000]  放在路德的身上
[00:16:16.000 --> 00:16:18.000]  而去到新約的時候
[00:16:18.000 --> 00:16:23.000]  我們也都看到在路加福音第2章第10節裏面
[00:16:23.000 --> 00:16:30.000]  天使當時向著那些在伯利恆的野地裡的牧羊人說
[00:16:30.000 --> 00:16:31.000]  不要懼怕
[00:16:31.000 --> 00:16:34.000]  而去到啟示錄更加
[00:16:34.000 --> 00:16:38.000]  當時人子在啟示錄1章17節裏面
[00:16:38.000 --> 00:16:42.000]  向著啟示錄的作者約翰說
[00:16:42.000 --> 00:16:44.000]  不要懼怕
[00:16:44.000 --> 00:16:48.000]  從這些那麼多的經文裏面我們可以看到
[00:16:48.000 --> 00:16:50.000]  不要懼怕這句話
[00:16:50.000 --> 00:16:53.000]  在聖經裏面都是用作
[00:16:53.000 --> 00:16:59.000]  向著當時神的子民或者神的僕人
[00:16:59.000 --> 00:17:03.000]  去鼓勵他們並且作出一個肯定
[00:17:03.000 --> 00:17:05.000]  你不要怕
[00:17:05.000 --> 00:17:06.000]  為什麼
[00:17:06.000 --> 00:17:08.000]  我和你一起
[00:17:08.000 --> 00:17:10.000]  這是一個很重要的信息
[00:17:10.000 --> 00:17:14.000]  不過當我們看到今天這段聖經裏面
[00:17:14.000 --> 00:17:17.000]  就有些不同的地方
[00:17:17.000 --> 00:17:18.000]  因為為什麼
[00:17:18.000 --> 00:17:19.000]  今天我們所看
[00:17:19.000 --> 00:17:23.000]  不要懼怕的這兩次使用
[00:17:23.000 --> 00:17:28.000]  就很特別地不是用在人的上面
[00:17:28.000 --> 00:17:34.000]  而是用在地圖和前夜的走秀
[00:17:34.000 --> 00:17:37.000]  為什麼這樣呢
[00:17:37.000 --> 00:17:41.000]  原來有它的特別的用意
[00:17:41.000 --> 00:17:42.000]  換句話來說
[00:17:42.000 --> 00:17:45.000]  如果我們比較剛才我們所看的
[00:17:45.000 --> 00:17:49.000]  那個不要懼怕的用途的時候
[00:17:49.000 --> 00:17:53.000]  在這裏地圖變成前夜的走秀
[00:17:53.000 --> 00:17:56.000]  都成為了神的僕人
[00:17:56.000 --> 00:18:02.000]  可以給上帝猜用的一個重要的媒介或者對象
[00:18:02.000 --> 00:18:05.000]  所以從這裏我們去看
[00:18:05.000 --> 00:18:07.000]  為什麼叫不要懼怕
[00:18:07.000 --> 00:18:09.000]  因為第21節說
[00:18:09.000 --> 00:18:13.000]  耶和華行了大事
[00:18:13.000 --> 00:18:17.000]  這句話其實是承接在第20節
[00:18:17.000 --> 00:18:19.000]  剛剛說完這句話
[00:18:19.000 --> 00:18:25.000]  上帝再接納猶大國的子民他們的迴轉
[00:18:25.000 --> 00:18:27.000]  而在這個迴轉的過程裏面
[00:18:27.000 --> 00:18:33.000]  上帝再次公認他們可以恢復與上帝交往的關係
[00:18:33.000 --> 00:18:37.000]  特別是獻祭這個過程所需要的產物
[00:18:37.000 --> 00:18:40.000]  所以上帝在這裏第21節
[00:18:40.000 --> 00:18:43.000]  就要求地圖成為他的僕人
[00:18:43.000 --> 00:18:49.000]  去到服侍去跟隨上帝的意思而做
[00:18:49.000 --> 00:18:52.000]  而前夜的走秀在這裏說什麼呢
[00:18:52.000 --> 00:18:55.000]  又是說不要懼怕前夜的走秀
[00:18:55.000 --> 00:18:56.000]  因為為什麼
[00:18:56.000 --> 00:19:00.000]  曠野的草再次生長
[00:19:00.000 --> 00:19:02.000]  簡單點來告訴我們
[00:19:02.000 --> 00:19:06.000]  上帝讓人所需要的東西
[00:19:06.000 --> 00:19:10.000]  再次很興旺地恢復過來
[00:19:10.000 --> 00:19:15.000]  讓人可以再次藉著上帝的創造
[00:19:15.000 --> 00:19:17.000]  與神可以交通
[00:19:17.000 --> 00:19:20.000]  為什麼上帝要與人交通呢
[00:19:20.000 --> 00:19:22.000]  大兄姐妹這就是一個很重要的問題
[00:19:22.000 --> 00:19:25.000]  為什麼我們要與上帝交通呢
[00:19:25.000 --> 00:19:27.000]  因為最主要的原因就是
[00:19:27.000 --> 00:19:29.000]  我們要明白到
[00:19:29.000 --> 00:19:34.000]  我們能夠存在是因著上帝的同在
[00:19:34.000 --> 00:19:36.000]  我再重複說一次
[00:19:36.000 --> 00:19:41.000]  我們的存在是因為有上帝的同在
[00:19:41.000 --> 00:19:43.000]  如果沒有上帝的同在
[00:19:43.000 --> 00:19:45.000]  沒有上帝的供應
[00:19:45.000 --> 00:19:47.000]  我們根本在這個世界上
[00:19:47.000 --> 00:19:49.000]  我們已經活不了多久
[00:19:49.000 --> 00:19:52.000]  還有一個很重要的特點
[00:19:52.000 --> 00:19:54.000]  在這段聖經裏面
[00:19:54.000 --> 00:19:58.000]  不單止只是說地圖和田野
[00:19:58.000 --> 00:20:03.000]  還說到當中的植物的生長過程
[00:20:03.000 --> 00:20:05.000]  第22節我們再看
[00:20:05.000 --> 00:20:06.000]  第22節他這樣說
[00:20:06.000 --> 00:20:08.000]  最後說樹木結果
[00:20:08.000 --> 00:20:13.000]  無花果樹 葡萄樹也都效力
[00:20:13.000 --> 00:20:17.000]  現在不單止有動物出來
[00:20:17.000 --> 00:20:19.000]  可以供養人去食用
[00:20:19.000 --> 00:20:21.000]  而且怎麼樣
[00:20:21.000 --> 00:20:25.000]  更加使整個生態重新復活起來
[00:20:25.000 --> 00:20:28.000]  所有樹木不單止是生出來
[00:20:28.000 --> 00:20:29.000]  不單止是存在
[00:20:29.000 --> 00:20:31.000]  還可以結果
[00:20:31.000 --> 00:20:33.000]  但是不要漏了
[00:20:33.000 --> 00:20:35.000]  不單止是結果這麼簡單
[00:20:35.000 --> 00:20:37.000]  不單止是結無花果
[00:20:37.000 --> 00:20:39.000]  不單止是結葡萄這麼簡單
[00:20:39.000 --> 00:20:40.000]  而是怎麼樣
[00:20:40.000 --> 00:20:42.000]  也都效力
[00:20:42.000 --> 00:20:44.000]  這句片語在和合本版本
[00:20:44.000 --> 00:20:47.000]  翻譯上有些失色
[00:20:47.000 --> 00:20:50.000]  其實也都效力這句話
[00:20:50.000 --> 00:20:53.000]  在原文聖經裏面的意思就是說
