
[00:00:00.000 --> 00:00:04.600]  各位頂智媒員安
[00:07:28.800 --> 00:07:34.800]  「連外衣都不要走都不想得罪神」
[00:07:34.800 --> 00:07:37.800]  「寧可逃走都不犯罪」
[00:07:37.800 --> 00:07:39.800]  結果就被主母誣告
[00:07:39.800 --> 00:07:41.800]  因為這樣的緣故
[00:07:41.800 --> 00:07:43.800]  被護衛長就是他的主人
[00:07:43.800 --> 00:07:47.800]  拉他去坐牢
[00:07:47.800 --> 00:07:53.800]  但幸好那個牢是護衛長管理的
[00:07:53.800 --> 00:07:57.800]  當他去到監倉裡的時候
[00:07:57.800 --> 00:08:00.800]  我們看到他怎樣去經歷四年
[00:08:00.800 --> 00:08:02.800]  但又勝過四頭之後
[00:08:02.800 --> 00:08:04.800]  忍耐等待
[00:08:04.800 --> 00:08:07.800]  當進到監倉的時候
[00:08:07.800 --> 00:08:14.800]  他就像在護衛長家裡做管家的職份一樣
[00:08:14.800 --> 00:08:16.800]  忠於主人
[00:08:16.800 --> 00:08:18.800]  忠於上頭的吩咐
[00:08:18.800 --> 00:08:20.800]  在哪裡都看到
[00:08:20.800 --> 00:08:22.800]  但當他進到監倉的時候
[00:08:22.800 --> 00:08:26.800]  護衛長的監獄裡的監獄長
[00:08:26.800 --> 00:08:28.800]  很快就賞識他
[00:08:28.800 --> 00:08:30.800]  覺得他很聰明
[00:08:30.800 --> 00:08:32.800]  很忠心
[00:08:32.800 --> 00:08:34.800]  是值得信任的
[00:08:34.800 --> 00:08:36.800]  就因為這樣的緣故
[00:08:36.800 --> 00:08:38.800]  就找他來看管囚犯
[00:08:38.800 --> 00:08:40.800]  成為他的幫手
[00:08:40.800 --> 00:08:45.800]  但虐室雖然作為一個囚犯
[00:08:45.800 --> 00:08:51.800]  又被指引要看管囚犯
[00:08:51.800 --> 00:08:54.800]  做監獄長的幫手
[00:08:54.800 --> 00:08:57.800]  但他仍然盡忠職守
[00:08:57.800 --> 00:09:03.800]  忍耐他關心他所管理的囚友的監等
[00:09:03.800 --> 00:09:08.800]  他忠心管理好神給他的恩賜
[00:09:08.800 --> 00:09:10.800]  所以因為這樣的緣故
[00:09:10.800 --> 00:09:18.800]  他在監獄裡就開始能夠將他的恩賜發揮
[00:09:18.800 --> 00:09:20.800]  怎樣發揮呢?
[00:09:20.800 --> 00:09:22.800]  不久之後
[00:09:22.800 --> 00:09:28.800]  八老王兩個眾神就被拉進去坐牢
[00:09:28.800 --> 00:09:31.800]  主要是因為一個是酒精
[00:09:31.800 --> 00:09:33.800]  一個是善長
[00:09:33.800 --> 00:09:36.800]  有可能發腦因為食物中毒
[00:09:36.800 --> 00:09:38.800]  什麼都好
[00:09:38.800 --> 00:09:43.800]  生氣起來就要詢問根據
[00:09:43.800 --> 00:09:46.800]  為什麼會發生這樣的事
[00:09:46.800 --> 00:09:50.800]  當然負責任的兩個人
[00:09:50.800 --> 00:09:53.800]  一個是照顧他飲食的善長
[00:09:53.800 --> 00:09:58.800]  一個是照顧他喝的、遞酒的善長
[00:09:58.800 --> 00:10:02.800]  結果兩個人走到監獄裡
[00:10:02.800 --> 00:10:04.800]  困了一段時間
[00:10:04.800 --> 00:10:07.800]  是和弱勢一起相處
[00:10:07.800 --> 00:10:10.800]  弱勢是侍候他們的
[00:10:10.800 --> 00:10:12.800]  過了一段時間
[00:10:12.800 --> 00:10:13.800]  到了早上
[00:10:13.800 --> 00:10:16.800]  弱勢到了他們當中的時間
[00:10:16.800 --> 00:10:21.800]  你看看他怎樣面對自己一個囚犯的身份
[00:10:21.800 --> 00:10:27.800]  仍然善用機會去看見他們兩個人
[00:10:27.800 --> 00:10:29.800]  很憂愁
[00:10:29.800 --> 00:10:33.800]  他就去到他們那裡聽政
[00:10:33.800 --> 00:10:37.800]  看看他們很憂愁
[00:10:37.800 --> 00:10:40.800]  然後他就走過去問他們
[00:10:40.800 --> 00:10:43.800]  為什麼你們面有仇容呢?
[00:10:43.800 --> 00:10:47.800]  他們就開始告訴弱勢
[00:10:47.800 --> 00:10:49.800]  因為他們都是做了一個夢
[00:10:49.800 --> 00:10:53.800]  但是沒有人能夠告訴他們這個夢是什麼
[00:10:53.800 --> 00:10:57.800]  弱勢馬上趁著這個機會
[00:10:57.800 --> 00:11:01.800]  來見證神自己
[00:11:01.800 --> 00:11:05.800]  他說:解夢不是出於神嗎?
[00:11:05.800 --> 00:11:09.800]  現在不如你們把夢告訴我吧
[00:11:09.800 --> 00:11:15.800]  你可以看到弱勢本身是隨時隨地為神作見證
[00:11:15.800 --> 00:11:17.800]  是將榮耀歸給神
[00:11:17.800 --> 00:11:21.800]  又將神給他的恩賜有機會用
[00:11:21.800 --> 00:11:23.800]  他就會用
[00:11:23.800 --> 00:11:25.800]  結果因為這樣的緣故
[00:11:25.800 --> 00:11:27.800]  酒精就說了
[00:11:27.800 --> 00:11:29.800]  有三斤的枝子
[00:11:29.800 --> 00:11:31.800]  枝子花了芽開了花
[00:11:31.800 --> 00:11:34.800]  結出一寸寸成熟的葡萄
[00:11:34.800 --> 00:11:36.800]  然後法老的杯就在他的手上
[00:11:36.800 --> 00:11:40.800]  然後他就拿著葡萄擠在法老的杯子上
[00:11:40.800 --> 00:11:43.800]  這個杯就遞給法老的神做
[00:11:43.800 --> 00:11:46.800]  弱勢聽完這個夢之後
[00:11:46.800 --> 00:11:48.800]  他就告訴他
[00:11:48.800 --> 00:11:50.800]  夢的解釋是這樣的
[00:11:50.800 --> 00:11:52.800]  他之前很清楚說
[00:11:52.800 --> 00:11:54.800]  解夢的是神
[00:11:54.800 --> 00:11:56.800]  換句話來說
[00:11:56.800 --> 00:11:58.800]  這個夢的解釋弱勢很清楚
[00:11:58.800 --> 00:12:00.800]  不是我知道
[00:12:00.800 --> 00:12:02.800]  是神知道的
[00:12:02.800 --> 00:12:04.800]  他解釋給酒精聽
[00:12:04.800 --> 00:12:06.800]  三斤枝子就是三天
[00:12:06.800 --> 00:12:08.800]  三天之內
[00:12:08.800 --> 00:12:10.800]  法老要讓你抬起頭
[00:12:10.800 --> 00:12:12.800]  是叫你安復原跡的
[00:12:12.800 --> 00:12:16.800]  你仍然要遞酒在法老的手中
[00:12:16.800 --> 00:12:18.800]  好像先前做酒精一樣
[00:12:18.800 --> 00:12:22.800]  但是他告訴酒精
[00:12:22.800 --> 00:12:24.800]  當你得福的時候
[00:12:24.800 --> 00:12:26.800]  我請你記住
[00:12:26.800 --> 00:12:28.800]  向我施慈
[00:12:28.800 --> 00:12:30.800]  在法老的面前提起我
[00:12:30.800 --> 00:12:32.800]  救我出監獄
[00:12:32.800 --> 00:12:36.800]  你可以看得見
[00:12:36.800 --> 00:12:38.800]  弱勢是打蛇取君上
[00:12:38.800 --> 00:12:40.800]  善用機會
[00:12:40.800 --> 00:12:42.800]  善用機會
[00:12:42.800 --> 00:12:46.800]  希望能夠達到他自己想得到的
[00:12:46.800 --> 00:12:48.800]  又得到神的恩
[00:12:48.800 --> 00:12:52.800]  弱勢跟著告訴他
[00:12:52.800 --> 00:12:54.800]  我實在是希伯來人的地方
[00:12:54.800 --> 00:12:56.800]  被拐來這裡的
[00:12:56.800 --> 00:12:58.800]  我在這個地方沒有做錯過任何的事
[00:12:58.800 --> 00:13:02.800]  是令到人可以將我問起的
[00:13:02.800 --> 00:13:04.800]  搞錯
[00:13:04.800 --> 00:13:06.800]  這個講完了
[00:13:06.800 --> 00:13:08.800]  他就交給神
[00:13:08.800 --> 00:13:10.800]  然後就去到那個善長
[00:13:10.800 --> 00:13:16.800]  善長聽到弱勢和酒精解夢解得這麼好
[00:13:16.800 --> 00:13:20.800]  他就以為他的夢也是這麼好
[00:13:20.800 --> 00:13:22.800]  他就告訴弱勢
[00:13:22.800 --> 00:13:24.800]  在我的夢裡
[00:13:24.800 --> 00:13:28.800]  我頭上頂著三個裝餅的籃子
[00:13:28.800 --> 00:13:32.800]  上面的籃子裡有為法老烤的各樣的食物
[00:13:32.800 --> 00:13:36.800]  有飛鳥來吃我頭上籃子裡的食物
[00:13:36.800 --> 00:13:38.800]  弱勢就告訴他
[00:13:38.800 --> 00:13:40.800]  你的夢的解釋是這樣
[00:13:40.800 --> 00:13:42.800]  三個籃子就是三天
[00:13:42.800 --> 00:13:44.800]  三天之內
[00:13:44.800 --> 00:13:46.800]  法老要讓你抬起頭
[00:13:46.800 --> 00:13:48.800]  但是伸手不斷
[00:13:48.800 --> 00:13:50.800]  就是你會斬首
[00:13:50.800 --> 00:13:52.800]  斬了你之後
[00:13:52.800 --> 00:13:54.800]  你會被掛在木架上
[00:13:54.800 --> 00:13:58.800]  一定有飛鳥來吃你身上
[00:13:58.800 --> 00:14:02.800]  到了第三天
[00:14:02.800 --> 00:14:06.800]  原來就是法老生日那一天
[00:14:06.800 --> 00:14:08.800]  他就為眾神伏擺設筵席
[00:14:08.800 --> 00:14:10.800]  但另一方面
[00:14:10.800 --> 00:14:16.800]  也讓酒精和善長在監倉出來
[00:14:16.800 --> 00:14:18.800]  然後宣判
[00:14:18.800 --> 00:14:22.800]  抬起頭去聽他的宣判
[00:14:22.800 --> 00:14:26.800]  二十一節
[00:14:26.800 --> 00:14:28.800]  他首先宣判
[00:14:28.800 --> 00:14:30.800]  酒精恢復原跡
[00:14:30.800 --> 00:14:34.800]  仍舊可以遞杯在法老的手中
[00:14:34.800 --> 00:14:38.800]  但是這次到善長的時間
[00:14:38.800 --> 00:14:44.800]  他就將善長掛起來
[00:14:44.800 --> 00:14:46.800]  一言若失
[00:14:46.800 --> 00:14:50.800]  向他們拋開一腳
[00:14:50.800 --> 00:14:52.800]  這件事發生了七天
[00:14:52.800 --> 00:14:54.800]  法老就在監倉裡
[00:14:54.800 --> 00:14:56.800]  抬起一腳
[00:14:56.800 --> 00:14:58.800]  這件事發生了之後
[00:14:58.800 --> 00:15:02.800]  若失的夢境
[00:15:02.800 --> 00:15:06.800]  全部解得清清楚楚
[00:15:06.800 --> 00:15:08.800]  全部百分之一百
[00:15:08.800 --> 00:15:10.800]  應辱應驗
[00:15:10.800 --> 00:15:14.800]  一句都沒有留到應驗
[00:15:14.800 --> 00:15:16.800]  可惜的是酒精
[00:15:16.800 --> 00:15:18.800]  他雖然得益
[00:15:18.800 --> 00:15:22.800]  放出來再一次恢復原跡
[00:15:22.800 --> 00:15:26.800]  但他忘記了應食若失的事
[00:15:26.800 --> 00:15:28.800]  就是要在法老面前提起若失
[00:15:28.800 --> 00:15:32.800]  他是無辜被關在監倉裡
[00:15:32.800 --> 00:15:38.800]  希望法老施恩早些釋放他
[00:15:38.800 --> 00:15:46.800]  但我們看到若失在各種不同不幸的處境裡
[00:15:46.800 --> 00:15:48.800]  他有沒有放棄呢?
[00:15:48.800 --> 00:15:50.800]  他有沒有自殺?
[00:15:50.800 --> 00:15:54.800]  他完全沒有做錯
[00:15:54.800 --> 00:15:56.800]  他做得最好
[00:15:56.800 --> 00:15:58.800]  他尊重他的主人
[00:15:58.800 --> 00:16:02.800]  尊重主人給過他的責任
[00:16:02.800 --> 00:16:08.800]  就是看管監倉裡一切的事
[00:16:08.800 --> 00:16:10.800]  但不包括他的太太
[00:16:10.800 --> 00:16:12.800]  是因為這樣的緣故
[00:16:12.800 --> 00:16:14.800]  當他的太太引誘他
[00:16:14.800 --> 00:16:16.800]  要和他上床的時間
[00:16:16.800 --> 00:16:22.800]  他堅決拒絕他太太的所求
[00:16:22.800 --> 00:16:26.800]  甚至他太太要拉他上床
[00:16:26.800 --> 00:16:28.800]  他竟然說了一句
[00:16:28.800 --> 00:16:32.800]  「薄喜能作者大惡得罪神」
[00:16:32.800 --> 00:16:34.800]  連外袍都不要
[00:16:34.800 --> 00:16:36.800]  放下就有了
[00:16:36.800 --> 00:16:40.800]  誰知主人的太太離譜
[00:16:40.800 --> 00:16:42.800]  她竟然說了謊
[00:16:42.800 --> 00:16:44.800]  說若失想非禮他
[00:16:44.800 --> 00:16:50.800]  對他有各種不同的手腳
[00:16:50.800 --> 00:16:52.800]  是因為這樣的緣故
[00:16:52.800 --> 00:16:54.800]  大聲叫人來抓他
[00:16:54.800 --> 00:16:56.800]  然後告訴他丈夫
[00:16:56.800 --> 00:17:00.800]  這個僕人就是想有這些手腳
[00:17:00.800 --> 00:17:02.800]  在我的身上
[00:17:02.800 --> 00:17:04.800]  主人非常生氣
[00:17:04.800 --> 00:17:06.800]  就將若失落了監
[00:17:06.800 --> 00:17:10.800]  但我們看到若失忍耐
[00:17:10.800 --> 00:17:12.800]  忍耐之後
[00:17:12.800 --> 00:17:16.800]  透過和酒精的善長的解悟
[00:17:16.800 --> 00:17:18.800]  完全中了
[00:17:18.800 --> 00:17:20.800]  但過了兩年
[00:17:20.800 --> 00:17:22.800]  善長都忘記了
[00:17:22.800 --> 00:17:26.800]  不過一個人
[00:17:26.800 --> 00:17:28.800]  如果能夠忍耐
[00:17:28.800 --> 00:17:32.800]  始終有一天會被記
[00:17:32.800 --> 00:17:36.800]  最後到《創世紀》的41章
[00:17:36.800 --> 00:17:38.800]  伯母做了一個夢
[00:17:38.800 --> 00:17:42.800]  發現自己站在尼羅河河邊
[00:17:42.800 --> 00:17:44.800]  然後看到有七隻母牛
[00:17:44.800 --> 00:17:46.800]  從尼羅河上來
[00:17:46.800 --> 00:17:50.800]  又正又美又肥美
[00:17:50.800 --> 00:17:52.800]  在牢裡吃草
[00:17:52.800 --> 00:17:54.800]  然後她又看到七隻母牛
[00:17:54.800 --> 00:17:58.800]  這七隻母牛從尼羅河上來
[00:17:58.800 --> 00:18:00.800]  又醜陋又乾瘦
[00:18:00.800 --> 00:18:04.800]  和七隻肥美美的母牛
[00:18:04.800 --> 00:18:06.800]  一起站在河邊
[00:18:06.800 --> 00:18:12.800]  誰知這些醜陋又瘦又醜怪的母牛
[00:18:12.800 --> 00:18:18.800]  就吃了七隻又美又肥美的母牛
[00:18:18.800 --> 00:18:20.800]  然後她醒了
[00:18:20.800 --> 00:18:24.800]  伯母又做第二個夢
[00:18:24.800 --> 00:18:28.800]  她發現有一個脈幹有七個髓子
[00:18:28.800 --> 00:18:30.800]  就是脈的髓子
[00:18:30.800 --> 00:18:32.800]  又肥大又乾美
[00:18:32.800 --> 00:18:37.800]  但她又找到有七個髓子
[00:18:37.800 --> 00:18:40.800]  又細又弱又焦
[00:18:40.800 --> 00:18:43.800]  好像沒有脈在裡面
[00:18:43.800 --> 00:18:45.800]  是非常乾旱的
[00:18:45.800 --> 00:18:49.800]  但那些細弱的髓子
[00:18:49.800 --> 00:18:53.800]  就吞了那七個又肥大又飽滿的髓子
[00:18:53.800 --> 00:18:56.800]  這個夢就是這樣
[00:18:56.800 --> 00:18:58.800]  醒了
[00:18:58.800 --> 00:19:01.800]  伯母發現這是一個夢
[00:19:01.800 --> 00:19:07.800]  但她就叫所有埃及的術士智慧人全部來
[00:19:07.800 --> 00:19:10.800]  就將這個夢告訴他們
[00:19:10.800 --> 00:19:12.800]  希望他們告訴伯母
[00:19:12.800 --> 00:19:14.800]  到底這個夢是甚麼意思
[00:19:14.800 --> 00:19:19.800]  誰知這班人沒有一個能夠為她解夢
[00:19:19.800 --> 00:19:21.800]  那個時候
[00:19:21.800 --> 00:19:26.800]  酒正突然之間才想起一個解夢王
[00:19:26.800 --> 00:19:28.800]  就是約瑟
[00:19:28.800 --> 00:19:34.800]  在監倉曾經為他和那個善長拜過
[00:19:34.800 --> 00:19:37.800]  是百分之一百認孽
[00:19:37.800 --> 00:19:41.800]  因為這個緣故
[00:19:41.800 --> 00:19:47.800]  酒正就將約瑟推薦給埃及的伯母
[00:19:47.800 --> 00:19:50.800]  各位聽眾
[00:19:50.800 --> 00:19:52.800]  這不是巧合嗎?
[00:19:52.800 --> 00:19:54.800]  說這麼巧
[00:19:54.800 --> 00:19:56.800]  我絕對相信
[00:19:56.800 --> 00:20:04.800]  神早已給過那些肯忍耐等待機會的人
[00:20:04.800 --> 00:20:08.800]  又能夠把握機會的人
[00:20:08.800 --> 00:20:12.800]  始終有機會會讓他們發揮他們的仁慈
[00:20:12.800 --> 00:20:17.800]  最後伯母就叫了約瑟來
[00:20:17.800 --> 00:20:19.800]  然後告訴他我做了一個夢
[00:20:19.800 --> 00:20:20.800]  沒有人能夠解
[00:20:20.800 --> 00:20:22.800]  你可不可以告訴我
[00:20:22.800 --> 00:20:24.800]  約瑟就回答伯母
[00:20:24.800 --> 00:20:26.800]  你看看他怎樣回答呢?
[00:20:26.800 --> 00:20:28.800]  十六前
[00:20:28.800 --> 00:20:31.800]  約瑟回答伯母說
[00:20:31.800 --> 00:20:37.800]  「這不在乎我,神必應允伯母愛」
[00:20:37.800 --> 00:20:39.800]  非常清楚
[00:20:39.800 --> 00:20:43.800]  來到獻祭和開始
[00:20:43.800 --> 00:20:47.800]  要將神帶出來
[00:20:47.800 --> 00:20:50.800]  是神一定會賜你
[00:20:53.800 --> 00:20:57.800]  然後就為他解夢
[00:20:57.800 --> 00:20:59.800]  解夢就說
[00:20:59.800 --> 00:21:04.800]  你前面發的兩個夢其實是一個
[00:21:04.800 --> 00:21:08.800]  那些又肥又大又靚的肥牛
[00:21:08.800 --> 00:21:10.800]  是指七年
[00:21:10.800 --> 00:21:14.800]  然後那些又粗又大又飽滿的墨瑞
[00:21:14.800 --> 00:21:16.800]  也是七年
[00:21:16.800 --> 00:21:18.800]  兩個夢其實是一個
[00:21:18.800 --> 00:21:20.800]  這是甚麼呢?
[00:21:20.800 --> 00:21:22.800]  就是豐收
[00:21:22.800 --> 00:21:23.800]  是豐年
[00:21:23.800 --> 00:21:25.800]  七個大豐年
[00:21:25.800 --> 00:21:29.800]  然後那些又瘦又醜的收牛
[00:21:29.800 --> 00:21:32.800]  其實是指方年
[00:21:32.800 --> 00:21:35.800]  是寸草不生的方年
[00:21:35.800 --> 00:21:38.800]  然後那些墨瑞又乾又紅
[00:21:38.800 --> 00:21:40.800]  裏面沒有東西的
[00:21:40.800 --> 00:21:45.800]  這個又是指七年的方年
[00:21:45.800 --> 00:21:48.800]  然後約瑟就告訴伯母
[00:21:48.800 --> 00:21:55.800]  你們這個地方將會有七年豐收的一個豐年
[00:21:55.800 --> 00:22:07.800]  但是跟著會有七年完全荒涼無法收的一個方年
[00:22:07.800 --> 00:22:10.800]  而這個方年放到一個地步
[00:22:10.800 --> 00:22:15.800]  是連之前積下來的東西全部都吃掉
[00:22:15.800 --> 00:22:18.800]  所以因為這個緣故
[00:22:18.800 --> 00:22:20.800]  約瑟告訴他
[00:22:20.800 --> 00:22:23.800]  神已經確定這件事
[00:22:23.800 --> 00:22:27.800]  而且祂會速速成就
[00:22:27.800 --> 00:22:32.800]  約瑟就隨機而上把握機會
[00:22:32.800 --> 00:22:38.800]  現在請法老選一個又聰明又有智慧的人
[00:22:38.800 --> 00:22:42.800]  委派他治理街道
[00:22:42.800 --> 00:22:44.800]  請法老這樣做
[00:22:44.800 --> 00:22:47.800]  委派官員治理這塊地
[00:22:47.800 --> 00:22:50.800]  在七個豐年期間
[00:22:50.800 --> 00:22:55.800]  徵收埃及地出產的五分之一作為儲收
[00:22:55.800 --> 00:23:01.800]  然後你要叫他們聚集未來豐年一切糧食
[00:23:01.800 --> 00:23:05.800]  即速五穀歸法老手下作糧食
[00:23:05.800 --> 00:23:09.800]  儲藏在各個食物
[00:23:09.800 --> 00:23:13.800]  這些糧食可以為這塊地作儲備
[00:23:13.800 --> 00:23:17.800]  為了埃及地將來要來的七個豐年
[00:23:17.800 --> 00:23:20.800]  免得這塊地被饑荒所滅
[00:23:20.800 --> 00:23:25.800]  約瑟非常非常認真對法老說
[00:23:25.800 --> 00:23:30.800]  這件事神都已經很清楚了
[00:23:30.800 --> 00:23:33.800]  你要這樣做
[00:23:33.800 --> 00:23:36.800]  《創世紀》41章37節
